date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-07-17,184.045,4117.208,94.0,66.042,40.0,10.318,6.333,14.542,8.208,,2.417,20.708,35.8,29.771,23.1,194.364
2011-07-18,180.875,4059.042,95.0,69.625,45.0,10.292,5.708,16.417,10.708,,3.522,19.667,35.9,30.083,26.0,191.167
2011-07-19,180.565,3976.261,99.0,95.375,89.0,12.043,4.609,13.826,9.217,,0.304,15.5,27.5,25.617,23.9,192.609
2011-07-20,181.417,3877.583,96.0,87.542,69.0,7.875,5.435,6.739,1.304,,0.042,16.083,27.8,24.442,21.3,189.292
2011-07-21,182.25,3794.75,83.0,66.542,45.0,4.417,2.208,2.292,0.083,,0.0,10.917,22.6,20.362,17.4,186.667
2011-07-22,185.75,3842.261,81.0,64.5,43.0,4.5,3.833,4.042,0.208,,0.042,9.5,23.0,19.542,16.6,190.25
2011-07-23,184.667,3808.167,87.0,75.208,65.0,6.958,3.75,4.0,0.25,,0.0,7.25,25.3,21.388,16.3,191.625
2011-07-24,185.591,3938.417,95.0,76.125,54.0,9.455,4.5,5.083,0.583,,0.208,8.708,27.4,23.346,20.2,195.045
2011-07-25,189.792,4026.833,95.0,73.25,54.0,10.792,8.083,8.75,0.667,,1.739,24.625,30.1,26.204,21.2,200.583
2011-07-26,192.625,4127.542,96.0,75.625,52.0,13.0,10.75,11.75,1.0,,1.042,22.167,30.9,26.658,22.3,205.625
2011-07-27,197.542,4179.5,97.0,80.25,49.0,20.042,13.261,14.565,1.304,,0.708,36.833,31.2,26.504,23.4,217.583
2011-07-28,189.708,4008.333,98.0,90.125,62.0,10.583,7.125,7.25,0.125,,0.167,18.583,28.8,24.067,22.5,200.292
2011-07-29,189.917,4098.217,98.0,90.792,74.0,10.583,7.833,8.5,0.667,,0.0,10.083,26.6,23.862,22.4,200.5
2011-07-30,185.542,4026.667,97.0,85.458,65.0,9.5,5.208,5.417,0.208,,0.167,12.083,27.1,23.779,21.8,195.042
2011-07-31,183.273,3805.542,99.0,82.0,62.0,8.818,2.333,2.375,0.042,,0.125,17.708,25.0,22.75,20.9,192.091
2011-08-01,184.923,3907.625,91.0,79.875,63.0,13.846,4.125,4.438,0.312,,0.267,16.25,24.9,22.175,20.6,198.769
2011-08-02,186.909,3915.87,96.0,75.292,55.0,16.182,5.739,6.522,0.783,,0.217,17.375,26.6,23.554,20.2,203.091
2011-08-03,190.0,4117.261,95.0,82.792,62.0,16.739,6.0,6.783,0.783,,0.261,18.522,28.4,24.908,22.1,206.739
2011-08-04,183.083,4069.375,97.0,82.583,61.0,13.0,4.875,5.875,1.0,,0.167,17.417,29.1,26.017,23.1,196.083
2011-08-05,179.417,3974.25,97.0,79.625,60.0,12.167,4.625,5.083,0.458,,0.417,13.333,30.9,27.033,23.8,191.583
2011-08-06,191.0,4207.958,95.0,81.458,53.0,14.458,6.333,7.583,1.25,,0.583,23.083,32.5,27.292,24.8,205.458
2011-08-07,189.708,4347.5,98.0,82.125,56.0,14.875,6.125,6.5,0.375,,1.417,31.958,32.1,27.45,24.3,204.583
2011-08-08,193.958,4317.667,98.0,82.958,58.0,15.042,7.667,8.375,0.708,,0.458,45.542,31.7,27.375,24.4,209.0
2011-08-09,189.227,4226.609,98.0,81.625,52.0,16.955,10.478,11.087,0.609,,1.0,51.625,33.4,27.388,23.7,206.182
2011-08-10,189.833,4278.0,95.0,68.875,42.0,15.0,10.708,12.5,1.792,,1.542,42.375,36.0,30.562,24.6,204.833
2011-08-11,191.0,4248.083,98.0,77.083,40.0,12.917,8.25,9.208,0.958,,0.708,38.375,35.4,28.996,24.3,203.917
2011-08-12,189.917,4150.333,97.0,71.292,43.0,11.083,7.875,8.333,0.458,,0.5,35.083,33.7,28.588,24.6,201.0
2011-08-13,188.792,4166.208,95.0,75.083,52.0,12.625,7.25,7.417,0.167,,1.917,47.292,31.8,28.133,24.6,201.417
2011-08-14,192.417,4209.292,96.0,76.292,52.0,11.333,5.417,5.5,0.083,,1.333,51.5,33.1,29.129,25.6,203.75
2011-08-15,193.625,4257.458,96.0,73.542,47.0,12.25,7.25,7.583,0.333,,1.167,44.667,34.8,29.246,25.4,205.875
2011-08-16,191.409,4192.348,94.0,72.125,48.0,12.364,6.043,6.043,0.0,,1.261,41.0,33.4,29.354,25.3,203.773
2011-08-17,193.727,4164.455,94.0,71.875,51.0,13.591,7.364,7.636,0.273,,1.591,44.818,34.0,29.625,25.7,207.318
2011-08-18,196.0,4295.958,96.0,72.542,48.0,16.042,9.333,10.0,0.667,,1.042,51.958,36.1,30.267,25.6,212.042
2011-08-19,188.792,4028.333,99.0,95.5,87.0,9.792,6.833,6.833,0.0,,0.125,13.833,26.6,22.821,20.8,198.583
2011-08-20,192.083,4111.25,97.0,82.125,61.0,10.083,6.333,6.625,0.292,,0.333,13.0,24.4,22.446,21.0,202.167
2011-08-21,190.667,3973.0,98.0,93.833,82.0,7.083,3.417,3.417,0.0,,0.0,9.0,21.5,19.883,18.3,197.75
2011-08-22,190.833,4034.917,98.0,95.292,91.0,10.792,9.5,9.75,0.25,,0.375,7.417,21.9,20.483,19.2,201.625
2011-08-23,188.364,4001.739,96.0,89.0,77.0,14.818,13.304,13.826,0.522,,0.696,33.167,25.9,23.133,21.1,203.182
2011-08-24,192.708,4255.583,98.0,86.167,66.0,14.333,7.125,12.875,5.75,,1.333,24.333,29.2,25.708,21.3,207.042
2011-08-25,186.125,4062.208,96.0,85.208,68.0,11.25,6.833,10.625,3.792,,0.667,17.375,29.2,26.671,24.8,197.375
2011-08-26,189.875,4178.625,96.0,86.708,64.0,12.917,8.042,12.167,4.125,,0.542,18.458,28.6,24.404,21.7,202.792
2011-08-27,184.625,3932.5,94.0,79.0,60.0,8.583,6.667,7.042,0.375,,0.667,12.75,26.0,23.192,21.0,193.208
2011-08-28,187.5,3993.25,96.0,75.083,50.0,8.583,3.542,3.625,0.083,,0.583,12.333,27.8,23.95,19.9,196.083
2011-08-29,190.5,4024.333,97.0,77.958,55.0,8.333,5.25,5.667,0.417,,0.5,12.708,27.7,23.921,20.1,198.833
2011-08-30,187.5,3992.043,95.0,74.5,46.0,8.909,4.783,5.391,0.609,,0.261,12.208,28.6,24.025,19.3,196.409
2011-08-31,180.125,4022.25,99.0,86.292,66.0,9.958,6.583,8.958,2.375,,0.208,15.333,29.0,25.108,21.6,190.083
2011-09-01,177.875,4055.125,98.0,88.125,72.0,12.958,4.0,6.458,2.458,,0.0,20.917,29.5,26.712,24.8,190.833
2011-09-02,174.667,3854.958,97.0,87.042,69.0,8.292,1.458,1.625,0.167,,0.0,28.542,29.9,27.029,25.2,182.958
2011-09-03,175.5,3863.583,96.0,83.083,66.0,7.708,1.958,1.958,0.0,,0.292,31.292,30.0,27.062,24.7,183.208
2011-09-04,177.875,3831.083,96.0,84.0,68.0,8.0,2.083,2.083,0.0,,0.208,27.0,28.2,25.729,23.8,185.875
2011-09-05,183.048,3873.864,97.0,80.292,56.0,11.524,5.591,5.818,0.227,,0.286,21.091,28.5,25.162,22.9,194.571
2011-09-06,185.227,3919.435,99.0,81.5,50.0,7.364,4.826,4.826,0.0,,0.043,10.0,28.9,22.642,17.9,192.591
2011-09-07,189.5,4038.042,99.0,77.708,48.0,8.875,8.333,8.667,0.333,,0.333,14.917,27.5,22.258,17.5,198.375
2011-09-08,195.958,4258.208,97.0,74.792,44.0,11.5,9.042,9.542,0.5,,2.583,33.0,29.2,24.233,19.2,207.458
2011-09-09,197.167,4323.917,97.0,78.833,62.0,15.542,11.667,12.458,0.792,,1.833,36.667,30.0,25.712,20.6,212.708
2011-09-10,195.208,4377.625,98.0,72.167,45.0,15.292,8.875,11.833,2.958,,2.417,34.958,33.2,27.95,23.2,210.5
2011-09-11,185.583,4041.208,96.0,80.792,59.0,9.417,5.125,5.167,0.042,,1.125,30.75,29.5,25.604,23.9,195.0
2011-09-12,185.875,4074.667,99.0,76.792,48.0,9.333,6.167,7.0,0.833,,0.542,23.375,31.7,26.862,23.1,195.208
2011-09-13,187.364,4117.087,98.0,75.375,49.0,13.5,7.0,9.913,2.913,,1.0,23.292,32.3,27.054,22.7,200.864
2011-09-14,186.792,4156.75,98.0,77.708,47.0,14.375,6.833,9.375,2.542,,1.833,30.5,31.7,26.379,21.9,201.167
2011-09-15,181.375,4012.875,94.0,74.833,49.0,12.125,6.0,6.833,0.833,,1.208,22.75,31.1,27.183,23.8,193.5
2011-09-16,185.292,4063.75,96.0,74.958,46.0,12.75,5.667,9.5,3.833,,0.75,17.333,31.9,27.354,23.4,198.042
2011-09-17,181.292,3932.375,96.0,78.875,54.0,10.375,3.792,4.125,0.333,,0.042,17.583,32.0,27.421,24.9,191.667
2011-09-18,183.167,3986.917,97.0,73.875,46.0,11.208,3.917,4.583,0.667,,1.125,17.542,32.9,27.692,23.1,194.375
2011-09-19,185.208,4080.625,97.0,79.833,55.0,10.0,3.542,4.667,1.125,,0.333,15.875,27.3,22.967,18.6,195.208
2011-09-20,185.2,3966.273,99.0,92.833,82.0,6.45,6.636,6.909,0.273,,0.227,5.636,20.4,18.712,17.6,191.65
2011-09-21,182.958,3862.167,99.0,93.625,71.0,5.125,5.125,5.542,0.417,,0.042,7.958,25.0,20.858,17.3,188.083
2011-09-22,184.917,3906.667,94.0,80.25,58.0,6.792,7.417,8.042,0.625,,0.167,9.583,24.2,20.9,17.8,191.708
2011-09-23,187.667,3973.958,98.0,76.667,51.0,5.0,5.25,5.292,0.042,,0.0,8.958,20.6,17.65,15.8,192.667
2011-09-24,189.292,4003.75,92.0,64.042,35.0,4.958,5.833,5.875,0.042,,0.042,8.833,22.8,17.875,12.8,194.25
2011-09-25,189.958,4096.792,95.0,74.583,53.0,5.042,4.917,4.958,0.042,,0.125,10.583,21.5,17.662,13.9,195.0
2011-09-26,189.167,4051.667,97.0,79.25,51.0,6.25,8.5,9.167,0.667,,0.375,15.125,20.0,17.212,13.7,195.417
2011-09-27,186.773,3995.304,92.0,71.208,41.0,8.545,6.957,7.304,0.348,,0.348,14.042,23.1,18.421,14.0,195.318
2011-09-28,185.625,4019.917,95.0,74.833,46.0,8.125,6.208,6.375,0.167,,0.458,15.333,23.7,18.071,13.0,193.75
2011-09-29,184.292,3992.25,97.0,77.875,49.0,8.583,6.333,6.667,0.333,,0.333,13.792,23.5,19.104,14.1,192.875
2011-09-30,189.25,4082.917,99.0,73.542,44.0,13.375,10.083,10.792,0.708,,0.5,38.625,28.3,22.092,16.3,202.625
2011-10-01,186.333,3968.542,80.0,62.583,46.0,8.292,5.083,5.083,0.0,,0.083,10.208,21.2,19.354,16.3,194.625
2011-10-02,187.042,3946.542,80.0,66.083,55.0,7.958,4.25,4.25,0.0,,0.25,18.25,18.1,15.996,13.9,195.0
2011-10-03,188.952,3986.261,83.0,53.042,26.0,8.143,7.913,8.565,0.652,,0.091,9.783,21.0,15.712,10.4,197.095
2011-10-04,188.727,4059.478,98.0,67.792,37.0,9.545,8.609,10.0,1.391,,0.0,14.292,19.8,14.429,8.0,198.273
2011-10-05,186.583,4014.875,99.0,93.958,84.0,10.542,8.833,9.792,0.958,,0.0,18.917,17.7,15.396,12.8,197.125
2011-10-06,181.917,3831.292,97.0,81.333,48.0,8.625,4.667,4.917,0.25,,0.208,6.625,23.8,18.879,16.3,190.542
2011-10-07,186.208,3954.833,97.0,52.417,24.0,7.167,5.875,5.917,0.042,,0.0,14.5,24.2,18.908,13.6,193.375
2011-10-08,193.083,4159.0,91.0,63.667,34.0,12.542,12.792,14.5,1.708,,0.25,30.458,21.7,15.942,9.3,205.625
2011-10-09,189.542,4155.583,95.0,75.75,54.0,11.167,6.375,6.542,0.167,,0.417,33.375,21.0,17.117,13.8,200.708
2011-10-10,188.458,4167.25,100.0,86.708,63.0,11.5,7.875,8.458,0.583,,0.208,32.542,22.8,18.433,15.3,199.958
2011-10-11,192.182,4215.783,97.0,79.25,48.0,11.273,7.696,10.87,3.174,,0.609,33.458,23.8,17.983,14.2,203.455
2011-10-12,191.583,4100.375,93.0,72.083,44.0,10.542,9.875,10.792,0.917,,0.417,31.292,22.2,17.388,14.4,202.125
2011-10-13,191.583,4209.583,98.0,83.167,62.0,12.5,11.375,12.417,1.042,,0.792,36.042,21.0,17.621,14.5,204.083
2011-10-14,192.25,4236.167,99.0,82.261,57.0,11.125,9.583,11.0,1.417,,1.5,44.5,23.2,18.713,13.2,203.375
2011-10-15,185.708,4012.792,93.0,90.5,83.0,10.5,8.292,9.708,1.417,,0.292,20.75,23.5,21.846,20.1,196.208
2011-10-16,182.667,3975.333,92.0,79.792,59.0,8.708,5.917,6.333,0.417,,0.417,11.958,24.1,21.371,16.8,191.375
2011-10-17,190.857,4153.913,91.0,71.833,42.0,10.524,10.0,10.565,0.565,,0.522,27.0,23.9,19.608,14.9,201.381
2011-10-18,189.364,4052.13,87.0,65.75,49.0,7.5,6.957,7.652,0.696,,0.174,14.792,19.2,16.367,11.5,196.864
2011-10-19,191.542,4037.833,83.0,71.333,53.0,6.542,6.75,7.583,0.833,,0.417,13.625,15.2,12.704,9.7,198.083
2011-10-20,190.708,4062.75,88.0,73.625,54.0,6.542,6.375,6.833,0.458,,0.083,13.875,20.0,16.046,13.1,197.25
2011-10-21,187.958,4076.0,93.0,81.125,66.0,6.25,5.458,5.875,0.417,,0.208,9.875,20.2,17.088,13.6,194.208
2011-10-22,186.0,4096.333,96.0,89.208,75.0,9.917,8.75,9.708,0.958,,0.5,11.5,22.6,19.867,16.7,195.917
2011-10-23,186.167,4078.917,92.0,81.792,63.0,9.417,6.958,7.583,0.625,,0.625,13.083,24.5,21.529,19.0,195.583
2011-10-24,185.292,4030.75,91.0,80.875,63.0,7.042,9.125,9.792,0.667,,0.625,11.458,19.7,18.288,17.5,192.333
2011-10-25,188.818,4102.174,93.0,73.792,50.0,7.727,7.478,8.783,1.304,,0.261,22.417,24.7,19.046,14.7,196.545
2011-10-26,190.083,4002.708,84.0,52.875,33.0,5.042,5.708,6.125,0.417,,0.125,4.167,18.7,13.708,7.9,195.125
2011-10-27,195.0,4157.042,92.0,66.75,32.0,8.625,11.667,14.958,3.292,,0.083,15.167,17.8,11.329,5.1,203.625
2011-10-28,191.083,4127.292,94.0,72.958,42.0,7.792,9.125,11.292,2.167,,0.25,17.292,17.7,11.983,6.4,198.875
2011-10-29,189.625,4075.958,95.0,76.375,50.0,7.167,6.125,6.75,0.625,,0.583,17.625,18.7,13.275,7.3,196.792
2011-10-30,189.042,4034.417,94.0,77.292,50.0,6.542,5.083,5.167,0.083,,0.25,20.625,19.0,15.321,12.1,195.583
2011-10-31,190.417,4136.333,96.0,78.75,41.0,8.875,10.083,13.083,3.0,,0.208,17.375,22.4,15.896,12.0,199.292
2011-11-01,188.95,4146.0,94.0,70.625,35.0,8.4,11.636,13.0,1.364,,0.429,14.826,19.5,13.65,9.5,197.35
2011-11-02,188.583,4179.5,95.0,76.958,44.0,6.792,10.458,12.417,1.958,,0.625,22.417,21.5,14.312,8.0,195.375
2011-11-03,198.292,4358.375,94.0,84.458,60.0,15.333,12.333,18.708,6.375,,0.417,46.25,19.3,15.112,12.9,213.625
2011-11-04,189.333,4246.0,96.0,75.625,37.0,8.833,11.458,14.917,3.458,,0.667,25.917,21.7,15.975,11.2,198.167
2011-11-05,191.792,4353.083,95.0,82.542,60.0,13.5,13.208,19.375,6.167,,0.833,52.125,20.2,16.496,11.5,205.292
2011-11-06,192.167,4347.375,95.0,92.917,89.0,10.917,9.667,10.833,1.167,,0.208,49.583,17.5,16.483,15.3,203.083
2011-11-07,185.708,4047.292,94.0,80.458,44.0,6.792,8.833,9.833,1.0,,0.208,7.458,21.1,15.821,12.9,192.5
2011-11-08,188.909,4065.0,88.0,69.708,45.0,9.955,10.826,11.348,0.522,,0.174,9.583,16.7,13.025,9.2,198.864
2011-11-09,190.167,4081.083,84.0,65.792,39.0,10.333,9.958,11.375,1.417,,0.292,10.083,15.9,11.742,8.0,200.5
2011-11-10,191.208,4145.583,92.0,74.542,46.0,10.625,10.25,12.792,2.542,,0.375,12.875,14.6,10.667,7.3,201.833
2011-11-11,190.292,4073.917,96.0,93.292,88.0,7.625,6.833,7.042,0.208,,0.0,10.542,12.4,10.4,7.4,197.917
2011-11-12,189.625,4120.208,95.0,81.25,58.0,12.208,8.417,10.0,1.583,,0.583,8.583,18.3,13.988,11.0,201.833
2011-11-13,194.542,4277.417,94.0,78.542,52.0,13.75,9.667,13.625,3.958,,0.708,18.625,19.8,14.946,10.1,208.292
2011-11-14,190.5,4128.5,94.0,76.458,44.0,8.667,7.833,8.25,0.417,,0.917,23.208,18.3,13.742,10.6,199.167
2011-11-15,189.85,4044.682,93.0,73.833,44.0,7.65,7.864,7.909,0.045,,0.048,10.522,14.2,10.758,6.7,197.5
2011-11-16,195.583,4127.792,90.0,61.417,28.0,11.375,12.042,22.583,10.542,,0.042,8.625,14.7,8.762,3.9,206.958
2011-11-17,195.125,4151.208,91.0,67.458,32.0,13.667,13.125,18.083,4.958,,0.25,15.292,16.0,9.196,4.5,208.792
2011-11-18,193.167,4148.375,97.0,86.0,75.0,11.792,11.625,14.583,2.958,,0.125,22.5,13.1,9.629,5.2,204.958
2011-11-19,192.958,4156.792,97.0,95.125,91.0,14.833,11.458,16.5,5.042,,0.0,28.875,19.6,13.121,9.2,207.792
2011-11-20,191.208,4117.792,94.0,82.833,65.0,11.042,6.958,7.375,0.417,,0.042,8.083,17.7,14.383,7.6,202.25
2011-11-21,193.083,4075.25,94.0,66.042,35.0,8.625,8.625,11.792,3.167,,0.083,2.458,14.1,7.696,2.6,201.708
2011-11-22,191.955,4111.913,90.0,67.333,31.0,11.227,10.522,16.522,6.0,,0.13,7.083,13.6,6.383,0.5,203.182
2011-11-23,188.667,4102.625,95.0,79.833,53.0,9.75,9.667,10.125,0.458,,0.625,11.292,14.1,10.129,5.0,198.417
2011-11-24,190.25,4098.292,95.0,57.833,31.0,9.292,9.75,15.708,5.958,,0.292,11.625,17.0,11.729,8.0,199.542
2011-11-25,189.958,4052.917,78.0,53.625,24.0,8.458,9.542,12.958,3.417,,0.083,3.792,15.4,8.396,3.4,198.417
2011-11-26,195.667,4160.917,94.0,68.167,31.0,10.958,12.083,18.083,6.0,,0.375,13.542,12.8,6.304,-0.2,206.625
2011-11-27,193.958,4236.875,94.0,76.083,47.0,12.75,11.792,13.833,2.042,,1.417,35.208,15.3,8.438,3.5,206.708
2011-11-28,197.083,4313.417,95.0,84.292,63.0,18.667,14.25,32.542,18.292,,0.5,49.75,14.0,8.967,4.5,215.75
2011-11-29,192.273,4241.913,94.0,74.417,34.0,14.682,14.87,26.609,11.739,,0.478,32.292,18.0,11.612,7.9,206.955
2011-11-30,188.0,4120.417,95.0,83.167,60.0,8.042,7.667,10.25,2.583,,0.917,18.042,16.5,10.712,6.7,196.042
2011-12-01,187.304,4000.957,99.0,76.0,58.0,6.087,7.87,8.13,0.261,,0.783,4.957,7.8,6.204,5.4,193.391
2011-12-02,188.75,3987.625,79.0,61.708,54.0,5.083,6.75,6.875,0.125,,0.542,6.083,7.1,6.029,4.5,193.833
2011-12-03,186.292,4007.208,98.0,92.667,81.0,6.833,7.25,7.667,0.417,,0.083,6.833,16.1,11.662,7.0,193.125
2011-12-04,187.792,4070.208,92.0,52.292,27.0,7.208,7.5,8.292,0.792,,0.083,2.667,15.0,11.179,4.6,195.0
2011-12-05,193.542,4194.792,91.0,60.208,30.0,10.625,11.792,20.0,8.208,,0.292,4.917,14.0,7.0,2.6,204.167
2011-12-06,190.545,4087.957,95.0,70.583,37.0,9.364,11.652,13.391,1.739,,0.261,11.458,10.3,5.767,1.6,199.909
2011-12-07,190.5,4127.333,95.0,76.708,46.0,11.375,11.833,18.125,6.292,,0.417,15.542,11.5,7.238,3.6,201.875
2011-12-08,190.083,4040.708,90.0,80.542,70.0,7.417,9.583,10.417,0.833,,0.542,14.667,7.3,6.0,4.5,197.5
2011-12-09,192.208,4051.833,97.0,86.333,62.0,10.625,9.708,16.125,6.417,,0.292,7.875,6.1,3.296,-0.4,202.833
2011-12-10,194.042,4119.0,99.0,68.25,23.0,12.375,11.042,17.5,6.458,,0.042,11.625,10.2,3.2,-2.3,206.417
2011-12-11,191.25,4061.125,94.0,62.0,29.0,10.542,8.583,10.083,1.5,,0.208,9.333,13.7,6.05,-1.1,201.792
2011-12-12,190.75,4110.875,95.0,69.958,37.0,11.958,12.833,17.458,4.625,,0.417,11.333,14.0,6.9,0.2,202.708
2011-12-13,193.227,4141.783,94.0,66.375,32.0,14.455,11.522,19.043,7.522,,0.348,7.792,11.5,5.788,1.4,207.682
2011-12-14,192.917,4082.958,93.0,78.5,69.0,10.042,12.25,14.208,1.958,,0.667,19.458,8.7,5.367,1.2,202.958
2011-12-15,193.625,4115.875,98.0,68.458,34.0,14.292,13.5,21.417,7.917,,0.75,16.833,15.3,7.662,1.0,207.917
2011-12-16,193.174,4080.87,96.0,78.625,67.0,8.391,11.87,13.696,1.826,,0.739,6.826,7.9,4.225,-1.0,201.565
2011-12-17,195.708,4151.625,95.0,63.708,29.0,10.75,12.5,19.333,6.833,,0.333,8.083,7.8,1.721,-3.1,206.458
2011-12-18,193.792,4133.75,91.0,65.333,32.0,9.083,9.417,11.583,2.167,,0.333,7.042,10.2,2.65,-3.5,202.875
2011-12-19,192.708,4170.333,93.0,70.208,39.0,11.042,12.708,19.208,6.5,,0.417,10.333,8.5,2.875,-1.7,203.75
2011-12-20,193.091,4211.609,97.0,65.333,32.0,10.0,13.652,23.261,9.609,,0.087,8.0,8.4,2.217,-3.1,203.091
2011-12-21,191.292,4171.667,96.0,77.667,56.0,8.542,15.417,19.042,3.625,,0.5,12.167,7.5,2.208,-2.7,199.833
2011-12-22,191.875,4208.417,99.0,90.292,72.0,10.333,14.417,21.625,7.208,,0.708,24.667,7.8,2.958,-0.7,202.208
2011-12-23,192.667,4104.917,99.0,54.875,26.0,7.667,10.75,14.708,3.958,,0.083,11.333,8.4,3.05,-2.3,200.333
2011-12-24,196.208,4203.667,85.0,58.792,31.0,13.25,15.667,26.625,10.958,,0.5,11.458,6.7,1.571,-3.1,209.458
2011-12-25,193.625,4137.917,85.0,60.708,23.0,9.167,10.833,14.583,3.75,,0.583,9.792,8.3,1.792,-2.4,202.792
2011-12-26,194.042,4197.458,96.0,65.458,37.0,10.5,14.75,24.542,9.792,,0.333,6.167,5.7,0.308,-5.3,204.542
2011-12-27,194.227,4240.522,96.0,61.5,28.0,11.455,16.043,27.87,11.826,,0.348,6.792,7.6,0.875,-5.5,205.682
2011-12-28,192.375,4218.792,94.0,67.208,33.0,10.875,15.5,23.708,8.208,,0.167,8.917,8.5,0.871,-5.1,203.25
2011-12-29,190.708,4178.792,94.0,71.5,46.0,8.625,13.958,16.125,2.167,,0.875,23.125,9.0,2.429,-3.5,199.333
2011-12-30,191.333,4096.583,81.0,51.292,29.0,5.583,7.042,7.542,0.5,,0.667,7.75,8.7,3.292,-1.4,196.917
2011-12-31,193.333,4197.917,90.0,59.833,30.0,8.083,10.208,11.25,1.042,,0.667,12.042,9.1,2.533,-3.0,201.417
2012-01-01,194.292,,96.0,56.208,24.0,10.083,7.833,8.875,1.042,6.875,0.5,4.25,9.9,3.612,-2.1,204.375
2012-01-02,194.375,,99.0,62.042,33.0,11.667,8.522,10.043,1.522,15.25,1.174,14.5,13.1,5.704,-2.6,206.042
2012-01-03,192.5,,87.0,53.0,34.0,7.292,4.292,4.625,0.333,4.125,0.375,3.625,5.5,1.838,-3.1,199.792
2012-01-04,195.375,,87.0,59.125,29.0,12.5,11.375,15.0,3.625,5.458,0.333,4.125,5.0,-0.642,-4.6,207.875
2012-01-05,193.333,,94.0,72.958,43.0,11.375,9.375,11.458,2.083,6.792,0.375,6.208,4.8,-0.45,-6.3,204.708
2012-01-06,192.75,,100.0,69.292,38.0,10.5,7.458,8.583,1.125,12.0,0.5,13.917,9.7,1.971,-5.0,203.25
2012-01-07,191.875,,78.0,62.375,35.0,12.167,11.391,15.13,3.739,11.542,0.391,10.75,7.8,2.796,-1.6,204.042
2012-01-08,190.958,,98.0,80.708,63.0,11.458,11.25,13.667,2.417,13.125,0.792,13.542,9.5,3.917,-0.7,202.417
2012-01-09,191.042,,100.0,87.583,71.0,10.542,10.913,12.609,1.696,9.042,0.565,10.292,8.1,3.846,1.1,201.583
2012-01-10,192.625,,79.0,57.667,29.0,9.667,9.167,10.75,1.583,4.375,0.125,4.667,7.6,2.15,-1.8,202.292
2012-01-11,196.167,,96.0,61.75,31.0,12.375,13.833,22.292,8.458,7.375,0.167,7.458,7.7,0.767,-5.5,208.542
2012-01-12,194.0,,100.0,79.0,55.0,12.208,12.125,15.875,3.75,21.5,0.792,23.375,9.1,2.446,-1.8,206.208
2012-01-13,195.042,,100.0,70.125,29.0,17.583,12.333,14.292,1.958,25.958,0.583,31.208,13.0,4.529,-3.5,212.625
2012-01-14,191.292,,100.0,96.208,84.0,7.958,4.833,5.083,0.25,8.333,0.458,8.542,5.6,2.638,0.3,199.25
2012-01-15,192.542,,96.0,66.417,36.0,8.958,9.583,10.792,1.208,10.167,1.042,8.083,5.5,1.858,-1.6,201.5
2012-01-16,193.458,,100.0,77.958,46.0,12.667,13.261,17.391,4.13,11.458,0.522,12.0,6.5,1.008,-2.3,206.125
2012-01-17,192.125,,100.0,68.292,32.0,9.375,7.75,8.792,1.042,9.292,0.625,11.375,8.1,1.725,-2.9,201.5
2012-01-18,192.45,,92.0,57.25,31.0,11.0,9.125,11.375,2.25,4.955,0.0,3.0,4.7,0.238,-5.0,203.45
2012-01-19,193.667,,100.0,66.458,31.0,11.542,10.375,12.792,2.417,5.625,0.375,6.125,8.8,1.696,-5.7,205.208
2012-01-20,191.583,,100.0,60.042,33.0,8.708,4.833,5.583,0.75,1.958,0.667,7.792,9.5,3.175,-3.2,200.292
2012-01-21,195.875,,88.0,64.333,40.0,16.833,17.625,25.917,8.292,12.0,0.917,12.292,7.8,3.562,-0.1,212.708
2012-01-22,189.409,,100.0,85.625,62.0,7.545,8.958,11.458,2.5,10.125,0.792,12.333,7.9,4.367,2.2,196.955
2012-01-23,188.583,,81.0,62.708,38.0,5.875,7.0,7.957,0.957,5.875,0.348,3.125,7.8,4.183,0.0,194.458
2012-01-24,188.75,,100.0,86.5,57.0,8.042,10.292,12.917,2.625,10.083,0.083,10.208,9.3,4.558,0.9,196.792
2012-01-25,189.042,,100.0,63.542,30.0,8.5,8.083,14.75,6.667,6.917,0.25,10.333,9.1,3.125,-1.6,197.542
2012-01-26,188.333,,50.0,36.583,24.0,4.875,6.125,7.5,1.375,4.542,0.833,3.792,6.3,2.092,-1.5,193.208
2012-01-27,190.333,,78.0,53.75,32.0,6.375,5.833,6.458,0.625,7.083,0.458,5.042,7.9,2.358,-1.3,196.708
2012-01-28,191.958,,91.0,57.833,28.0,8.125,10.0,12.625,2.625,6.417,0.042,4.792,9.5,3.108,-0.7,200.083
2012-01-29,194.091,,100.0,63.208,26.0,12.818,18.542,27.292,8.75,8.75,0.292,5.917,10.1,2.675,-4.2,206.909
2012-01-30,192.583,,97.0,66.667,35.0,8.875,10.043,15.087,5.043,11.708,0.739,13.667,10.5,2.829,-2.9,201.458
2012-01-31,193.75,,98.0,66.583,33.0,9.75,16.208,21.167,4.958,13.417,0.167,12.292,8.9,2.404,-3.1,203.5
2012-02-01,193.25,,100.0,80.208,47.0,10.5,17.375,20.75,3.375,17.875,1.542,21.583,11.5,5.017,-3.4,203.75
2012-02-02,191.917,,100.0,82.333,62.0,10.625,15.042,18.083,3.042,15.708,0.625,31.083,16.4,10.675,5.9,202.542
