date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2015-06-24,100.0,76.409,37.0,4.083,5.292,1.208,,288.0,216.667,162.0,
2015-06-25,99.0,70.318,48.0,4.167,5.042,0.875,,284.0,237.417,194.0,
2015-06-26,99.0,83.353,63.0,5.75,6.75,1.0,,231.0,200.5,180.0,
2015-06-27,95.0,68.778,47.0,3.333,4.125,0.792,,278.0,226.917,178.0,
2015-06-28,94.0,68.25,39.0,2.333,2.833,0.5,,280.0,207.25,152.0,
2015-06-29,95.0,68.333,35.0,2.875,3.708,0.833,,282.0,208.875,145.0,
2015-06-30,89.0,72.75,54.0,3.75,4.458,0.708,,247.0,209.792,181.0,
2015-07-01,95.0,88.6,77.0,6.292,7.417,1.125,,246.0,195.75,164.0,
2015-07-02,100.0,78.905,58.0,4.875,5.875,1.0,,275.0,225.917,174.0,
2015-07-03,99.0,87.818,68.0,6.375,7.792,1.417,,259.0,216.708,193.0,
2015-07-04,99.0,91.444,83.0,8.292,9.875,1.583,,225.0,206.375,187.0,
2015-07-05,100.0,79.3,60.0,2.625,2.958,0.333,,244.0,202.208,173.0,
2015-07-06,93.0,86.4,76.0,5.667,6.042,0.375,,226.0,197.375,173.0,
2015-07-07,95.0,87.929,76.0,8.696,10.13,1.435,,217.0,191.667,168.0,
2015-07-08,97.0,92.042,81.0,7.375,9.333,1.958,,225.0,197.667,176.0,
2015-07-09,99.0,94.417,87.0,11.708,14.75,3.042,,220.0,200.25,186.0,
2015-07-10,99.0,70.167,35.0,7.417,11.042,3.625,,315.0,238.167,188.0,
2015-07-11,90.0,61.292,30.0,4.833,7.208,2.375,,322.0,236.917,160.0,
2015-07-12,91.0,61.75,33.0,3.542,5.542,2.0,,340.0,255.5,172.0,
2015-07-13,85.0,58.875,42.0,3.042,5.125,2.083,,332.0,280.667,217.0,
2015-07-14,81.0,52.75,31.0,2.708,4.833,2.125,,358.0,297.958,240.0,
2015-07-15,88.0,70.0,37.0,6.125,9.167,3.042,,333.0,262.333,216.0,
2015-07-16,99.0,88.458,75.0,6.833,9.75,2.917,,270.0,236.833,215.0,
2015-07-17,87.0,68.542,59.0,3.667,5.917,2.25,,287.0,260.417,241.0,
2015-07-18,96.0,77.042,64.0,4.0,6.542,2.542,,269.0,243.042,221.0,
2015-07-19,96.0,77.625,54.0,4.208,6.583,2.375,,310.0,255.875,207.0,
2015-07-20,96.0,66.958,37.0,3.792,6.125,2.333,,349.0,280.167,217.0,
2015-07-21,89.0,58.917,32.0,3.75,6.083,2.333,,365.0,286.208,217.0,
2015-07-22,77.0,57.375,42.0,3.083,4.833,1.75,,332.0,279.5,232.0,
2015-07-23,99.0,87.333,65.0,5.875,8.417,2.542,,289.0,248.583,221.0,
2015-07-24,97.0,79.25,58.0,5.792,8.167,2.375,,308.0,263.417,228.0,
2015-07-25,95.0,68.458,36.0,4.917,8.708,3.792,,353.0,278.417,219.0,
2015-07-26,92.0,66.458,31.0,3.417,4.917,1.5,,360.0,282.917,216.0,
2015-07-27,90.0,63.375,37.0,4.458,6.458,2.0,,363.0,286.208,221.0,
2015-07-28,95.0,75.083,55.0,5.125,6.792,1.667,,314.0,263.042,222.0,
2015-07-29,99.0,73.667,45.0,4.625,6.208,1.583,,338.0,276.917,235.0,
2015-07-30,99.0,76.652,49.0,6.958,12.0,5.042,,334.0,272.083,229.0,
2015-07-31,89.0,69.667,42.0,5.75,7.625,1.875,,349.0,290.583,242.0,
2015-08-01,93.0,72.5,43.0,4.167,5.292,1.125,,359.0,285.542,222.0,
2015-08-02,91.0,71.375,41.0,2.542,3.583,1.042,,350.0,261.292,205.0,
2015-08-03,98.0,78.522,41.0,4.261,5.522,1.261,,347.0,249.217,200.0,
2015-08-04,96.0,74.167,49.0,6.583,8.042,1.458,,335.0,260.542,211.0,
2015-08-05,92.0,74.167,36.0,6.458,8.292,1.833,,353.0,261.75,218.0,
2015-08-06,95.0,73.333,46.0,5.542,7.25,1.708,,340.0,265.333,209.0,
2015-08-07,90.0,67.083,37.0,4.696,7.783,3.087,,358.0,279.375,216.0,
2015-08-08,81.0,66.042,37.0,3.292,4.75,1.458,,342.0,278.917,241.0,
2015-08-09,85.0,64.458,41.0,2.417,3.542,1.125,,331.0,271.25,226.0,
2015-08-10,84.0,65.5,42.0,4.417,6.0,1.583,,326.0,272.0,224.0,
2015-08-11,84.0,71.458,53.0,5.167,6.917,1.75,,312.0,264.375,228.0,
2015-08-12,90.0,71.5,52.0,4.792,6.375,1.583,,303.0,262.042,232.0,
2015-08-13,97.0,88.417,73.0,5.125,6.792,1.667,,264.0,236.833,221.0,
2015-08-14,99.0,84.826,68.0,4.417,5.917,1.5,,286.0,239.167,218.0,
2015-08-15,92.0,69.333,41.0,2.583,3.667,1.083,,319.0,258.708,212.0,
2015-08-16,87.0,70.667,51.0,2.125,3.125,1.0,,306.0,257.417,218.0,
2015-08-17,100.0,89.833,72.0,4.458,6.0,1.542,,264.0,232.5,201.0,
2015-08-18,100.0,76.875,53.0,4.375,6.125,1.75,,309.0,252.875,216.0,
2015-08-19,91.0,72.917,53.0,5.042,6.625,1.583,,293.0,246.0,210.0,
2015-08-20,93.0,82.25,70.0,6.875,8.75,1.875,,264.0,237.708,221.0,
2015-08-21,97.0,85.417,70.0,6.417,8.458,2.042,,265.0,236.792,216.0,
2015-08-22,92.0,74.875,57.0,3.292,4.542,1.25,,316.0,263.958,228.0,
2015-08-23,94.0,81.625,70.0,2.458,3.375,0.917,,269.0,239.25,215.0,
2015-08-24,99.0,75.0,44.0,2.5,3.542,1.042,,315.0,239.583,202.0,
2015-08-25,79.0,72.625,64.0,2.875,3.958,1.083,,222.0,199.667,182.0,
2015-08-26,95.0,77.375,58.0,2.667,3.583,0.917,,241.0,202.167,166.0,
2015-08-27,96.0,78.583,57.0,4.292,5.625,1.333,,283.0,231.042,193.0,
2015-08-28,98.0,83.583,56.0,4.083,5.25,1.167,,282.0,223.75,189.0,
2015-08-29,100.0,85.882,73.0,3.0,3.917,0.917,,232.0,201.833,180.0,
2015-08-30,100.0,96.778,88.0,3.708,4.458,0.75,,212.0,196.042,186.0,
2015-08-31,99.0,86.333,69.0,6.0,7.417,1.417,,260.0,216.25,189.0,
2015-09-01,99.0,89.833,69.0,6.75,8.875,2.125,,257.0,219.167,200.0,
2015-09-02,98.0,79.5,53.0,4.417,5.75,1.333,,311.0,239.5,198.0,
2015-09-03,99.0,83.565,50.0,5.667,6.792,1.125,,286.0,220.583,189.0,
2015-09-04,99.0,75.25,44.0,4.875,6.125,1.25,,285.0,229.25,190.0,
2015-09-05,95.0,78.5,50.0,4.083,4.917,0.833,,263.0,209.833,171.0,
2015-09-06,100.0,92.706,76.0,4.417,5.292,0.875,,214.0,190.5,181.0,
2015-09-07,100.0,95.143,89.0,5.542,6.333,0.792,,207.0,192.333,179.0,
2015-09-08,100.0,96.833,92.0,8.0,9.5,1.5,,207.0,194.333,185.0,
2015-09-09,93.0,83.0,70.0,4.208,5.5,1.292,,263.0,209.958,177.0,
2015-09-10,100.0,85.304,59.0,5.625,8.167,2.542,,271.0,215.333,178.0,
2015-09-11,98.0,78.0,54.0,3.5,4.583,1.083,,263.0,209.458,176.0,
2015-09-12,95.0,73.292,49.0,2.958,4.083,1.125,,289.0,217.625,161.0,
2015-09-13,94.0,81.042,58.0,3.833,5.042,1.208,,251.0,194.375,157.0,
2015-09-14,96.0,74.417,47.0,4.625,5.958,1.333,,247.0,188.25,146.0,
2015-09-15,87.0,70.458,45.0,5.0,6.25,1.25,,262.0,203.208,165.0,
2015-09-16,86.0,74.5,53.0,6.042,7.667,1.625,,236.0,196.417,176.0,
2015-09-17,99.0,87.917,79.0,3.833,5.167,1.333,,190.0,176.708,157.0,
2015-09-18,93.0,80.25,62.0,5.875,8.208,2.333,,261.0,198.667,159.0,
2015-09-19,97.0,73.083,45.0,3.167,4.708,1.542,,259.0,204.0,159.0,
2015-09-20,91.0,72.333,47.0,2.333,3.625,1.292,,245.0,190.958,142.0,
2015-09-21,91.0,78.167,58.0,2.583,4.042,1.458,,243.0,192.542,161.0,
2015-09-22,95.0,68.333,29.0,3.25,4.625,1.375,,264.0,193.208,143.0,
2015-09-23,95.0,70.417,42.0,4.25,6.167,1.917,,267.0,193.0,130.0,
2015-09-24,100.0,83.682,59.0,7.333,9.417,2.083,,197.0,165.25,150.0,
2015-09-25,100.0,97.812,94.0,6.5,8.375,1.875,,173.0,160.625,148.0,
2015-09-26,100.0,85.381,72.0,5.792,7.917,2.125,,231.0,190.167,158.0,
2015-09-27,98.0,81.208,59.0,3.458,4.75,1.292,,233.0,191.917,155.0,
2015-09-28,94.0,73.75,48.0,4.0,5.667,1.667,,256.0,190.25,146.0,
2015-09-29,80.0,58.167,36.0,1.667,2.917,1.25,,229.0,177.292,143.0,
2015-09-30,86.0,62.125,35.0,4.833,6.5,1.667,,205.0,148.458,102.0,
2015-10-01,94.0,79.167,55.0,9.167,13.833,4.667,,204.0,151.625,89.0,
2015-10-02,98.0,75.45,53.0,4.875,6.375,1.5,,220.0,179.583,118.0,
2015-10-03,94.0,74.833,40.0,6.042,8.083,2.042,,228.0,159.417,121.0,
2015-10-04,95.0,76.917,61.0,3.583,4.708,1.125,,193.0,140.0,104.0,
2015-10-05,80.0,66.917,51.0,3.565,4.565,1.0,,175.0,144.042,122.0,
2015-10-06,89.0,68.958,38.0,5.583,7.0,1.417,,212.0,156.0,121.0,
2015-10-07,92.0,63.667,39.0,3.417,4.167,0.75,,196.0,148.083,107.0,
2015-10-08,78.0,56.375,31.0,1.875,2.292,0.417,,194.0,147.125,108.0,
2015-10-09,95.0,68.625,38.0,9.167,11.208,2.042,,220.0,143.75,77.0,
2015-10-10,97.0,73.917,49.0,8.208,10.208,2.0,,195.0,137.208,79.0,
2015-10-11,100.0,78.739,43.0,3.958,4.917,0.958,,216.0,153.875,106.0,
2015-10-12,99.0,74.042,32.0,6.792,8.208,1.417,,219.0,136.167,81.0,
2015-10-13,94.0,73.917,43.0,9.917,12.917,3.0,,200.0,127.458,72.0,
2015-10-14,96.0,73.292,37.0,8.958,12.417,3.458,,190.0,115.833,58.0,
2015-10-15,93.0,72.833,39.0,9.167,11.5,2.333,,194.0,117.125,58.0,
2015-10-16,94.0,77.75,57.0,6.042,7.833,1.792,,207.0,144.583,88.0,
2015-10-17,92.0,79.667,53.0,7.125,8.833,1.708,,231.0,164.875,126.0,
2015-10-18,96.0,78.625,54.0,5.417,6.625,1.208,,227.0,162.5,121.0,
2015-10-19,95.0,70.75,34.0,8.917,10.792,1.875,,222.0,149.833,94.0,
2015-10-20,91.0,72.833,43.0,8.667,10.667,2.0,,222.0,150.917,104.0,
2015-10-21,96.0,80.125,49.0,11.708,14.833,3.125,,217.0,138.875,94.0,
2015-10-22,97.0,81.167,63.0,9.083,12.583,3.5,,193.0,136.0,95.0,
2015-10-23,94.0,79.333,60.0,6.708,8.125,1.417,,185.0,138.458,103.0,
2015-10-24,99.0,71.87,42.0,7.75,11.125,3.375,,231.0,147.625,83.0,
2015-10-25,72.0,48.333,28.0,1.583,1.917,0.333,,155.0,106.917,61.0,
2015-10-26,80.0,61.708,39.0,7.667,9.333,1.667,,161.0,98.75,45.0,
2015-10-27,91.0,59.375,34.0,8.917,12.833,3.917,,225.0,147.125,45.0,
2015-10-28,95.0,73.5,54.0,4.792,6.0,1.208,,196.0,153.292,125.0,
2015-10-29,87.0,64.417,30.0,6.333,7.708,1.375,,195.0,131.083,83.0,
2015-10-30,93.0,69.542,34.0,11.042,15.458,4.417,,178.0,107.125,57.0,
2015-10-31,93.0,71.0,36.0,8.167,9.833,1.667,,144.0,83.875,44.0,
2015-11-01,91.0,68.333,39.0,7.75,9.208,1.458,,143.0,79.833,16.0,
2015-11-02,100.0,89.562,72.0,14.125,17.042,2.917,,96.0,89.208,76.0,
2015-11-03,97.0,68.722,46.0,6.667,8.0,1.333,,164.0,110.917,60.0,
2015-11-04,95.0,68.417,29.0,12.042,15.167,3.125,,185.0,98.458,37.0,
2015-11-05,93.0,71.542,36.0,16.167,23.625,7.458,,190.0,96.708,25.0,
2015-11-06,91.0,73.0,47.0,13.542,18.208,4.667,,200.0,112.625,37.0,
2015-11-07,89.0,75.042,56.0,8.667,10.583,1.917,,179.0,134.125,93.0,
2015-11-08,97.0,90.792,79.0,3.792,4.5,0.708,,142.0,133.875,122.0,
2015-11-09,100.0,93.25,78.0,10.522,13.478,2.957,,199.0,154.292,116.0,
2015-11-10,76.0,67.786,61.0,2.333,2.958,0.625,,159.0,136.0,99.0,
2015-11-11,76.0,63.5,45.0,3.542,4.5,0.958,,141.0,104.125,80.0,
2015-11-12,79.0,68.542,50.0,9.083,11.375,2.292,,140.0,102.792,85.0,
2015-11-13,90.0,69.542,50.0,9.25,12.833,3.583,,145.0,104.167,69.0,
2015-11-14,99.0,83.458,69.0,4.333,5.542,1.208,,133.0,115.583,96.0,
2015-11-15,100.0,85.391,65.0,3.958,5.542,1.583,,185.0,137.625,111.0,
2015-11-16,91.0,71.333,44.0,5.417,7.75,2.333,,201.0,145.667,101.0,
2015-11-17,98.0,82.042,60.0,18.917,26.125,7.208,,185.0,141.417,96.0,
2015-11-18,99.0,95.5,82.0,12.5,16.167,3.667,,154.0,127.375,97.0,
2015-11-19,90.0,75.333,61.0,4.5,6.792,2.292,,140.0,113.333,97.0,
2015-11-20,94.0,82.75,65.0,13.583,20.917,7.333,,144.0,104.125,69.0,
2015-11-21,93.0,76.458,58.0,8.042,13.042,5.0,,130.0,97.042,68.0,
2015-11-22,90.0,76.708,58.0,7.208,10.625,3.417,,146.0,96.375,57.0,
2015-11-23,91.0,77.917,58.0,6.75,9.333,2.583,,146.0,108.542,74.0,
2015-11-24,95.0,73.75,53.0,8.667,15.292,6.625,,179.0,97.625,57.0,
2015-11-25,96.0,80.708,57.0,10.75,14.042,3.292,,70.0,51.25,38.0,
2015-11-26,97.0,77.458,39.0,8.833,11.875,3.042,,143.0,82.875,40.0,
2015-11-27,91.0,60.042,33.0,7.625,10.667,3.042,,81.0,44.333,5.0,
2015-11-28,97.0,83.125,59.0,12.458,17.208,4.75,,94.0,32.667,-4.0,
2015-11-29,90.0,77.0,52.0,8.583,11.708,3.125,,93.0,44.375,11.0,
2015-11-30,92.0,72.125,38.0,16.583,27.5,10.917,,144.0,52.75,-5.0,
2015-12-01,88.0,74.083,49.0,16.0,27.292,11.292,,98.0,46.5,10.0,
2015-12-02,90.0,70.958,43.0,14.417,24.833,10.417,,147.0,60.375,-12.0,
2015-12-03,95.0,77.5,60.0,12.583,18.792,6.208,,147.0,86.875,45.0,
2015-12-04,83.0,53.292,34.0,6.125,8.625,2.5,,78.0,55.75,24.0,
2015-12-05,83.0,63.917,39.0,16.5,21.5,5.0,,114.0,58.583,15.0,
2015-12-06,81.0,67.125,50.0,7.583,10.25,2.667,,69.0,43.625,7.0,
2015-12-07,87.0,68.917,43.0,17.833,26.667,8.833,,89.0,26.125,-23.0,
2015-12-08,88.0,70.417,42.0,19.522,37.261,17.739,,89.0,22.125,-32.0,
2015-12-09,86.0,69.75,43.0,22.25,41.458,19.208,,96.0,22.875,-34.0,
2015-12-10,82.0,66.0,46.0,18.765,30.765,12.0,,127.0,55.875,-11.0,
2015-12-11,99.0,83.391,64.0,12.208,16.75,4.542,,136.0,98.917,74.0,
2015-12-12,87.0,68.833,46.0,7.667,9.917,2.25,,119.0,75.125,31.0,
2015-12-13,88.0,80.208,66.0,12.25,15.708,3.458,,101.0,69.0,31.0,
2015-12-14,88.0,79.042,68.0,11.583,15.083,3.5,,108.0,79.083,52.0,
2015-12-15,91.0,73.708,43.0,15.125,22.417,7.292,,183.0,98.833,38.0,
2015-12-16,97.0,84.167,69.0,14.25,19.208,4.958,,118.0,84.958,58.0,
2015-12-17,82.0,71.208,49.0,7.208,11.292,4.083,,73.0,35.625,3.0,
2015-12-18,85.0,65.083,44.0,11.542,15.667,4.125,,58.0,16.208,-21.0,
2015-12-19,85.0,68.625,45.0,12.375,17.792,5.417,,63.0,10.167,-26.0,
2015-12-20,87.0,67.958,44.0,14.292,19.667,5.375,,76.0,15.917,-44.0,
2015-12-21,88.0,74.208,55.0,20.833,31.042,10.208,,89.0,47.542,2.0,
2015-12-22,88.0,75.917,59.0,11.042,14.833,3.792,,77.0,39.625,-11.0,
2015-12-23,94.0,75.167,56.0,15.875,22.75,6.875,,79.0,34.667,-11.0,
2015-12-24,97.0,85.792,68.0,16.583,23.417,6.833,,112.0,66.625,35.0,
2015-12-25,94.0,69.125,43.0,9.875,15.208,5.333,,84.0,55.125,24.0,
2015-12-26,86.0,63.25,37.0,11.542,15.167,3.625,,94.0,33.25,-14.0,
2015-12-27,84.0,66.5,45.0,6.0,8.375,2.375,,34.0,11.792,-38.0,
2015-12-28,84.0,62.5,28.0,18.0,26.417,8.417,,62.0,-8.792,-64.0,
2015-12-29,88.0,66.125,35.0,11.792,16.208,4.417,,52.0,7.167,-37.0,
2015-12-30,82.0,69.417,44.0,14.75,20.167,5.417,,62.0,-10.75,-64.0,
2015-12-31,92.0,69.875,42.0,11.583,15.792,4.208,,71.0,0.958,-57.0,
2016-01-01,87.0,73.458,48.0,10.833,14.417,3.583,,87.0,11.833,-39.0,
2016-01-02,86.0,69.125,41.0,11.708,15.083,3.375,,97.0,19.208,-31.0,
2016-01-03,88.0,70.083,48.0,9.333,11.375,2.042,,69.0,21.375,-17.0,
2016-01-04,84.0,64.75,43.0,9.292,12.375,3.083,,95.0,14.25,-36.0,
2016-01-05,78.0,59.833,32.0,7.417,11.375,3.958,,50.0,5.083,-34.0,
2016-01-06,72.0,59.958,45.0,10.167,13.708,3.542,,37.0,1.833,-36.0,
2016-01-07,84.0,69.125,46.0,19.625,30.458,10.833,,54.0,-13.042,-71.0,
2016-01-08,97.0,81.0,54.0,17.708,22.708,5.0,,47.0,-9.833,-53.0,
2016-01-09,98.0,85.167,67.0,11.75,15.208,3.458,,72.0,29.875,2.0,
2016-01-10,88.0,60.333,31.0,8.0,9.957,1.957,,97.0,42.917,7.0,
2016-01-11,82.0,60.875,30.0,7.667,9.583,1.917,,57.0,15.083,-30.0,
2016-01-12,84.0,67.958,36.0,18.958,26.333,7.375,,51.0,0.542,-49.0,
2016-01-13,90.0,74.625,47.0,11.25,14.375,3.125,,45.0,9.625,-10.0,
2016-01-14,90.0,76.667,49.0,5.708,7.25,1.542,,-10.0,-30.833,-61.0,
2016-01-15,90.0,78.333,65.0,7.042,9.333,2.292,,-22.0,-45.875,-65.0,
2016-01-16,94.0,76.708,47.0,10.917,15.167,4.25,,17.0,-25.25,-67.0,
2016-01-17,94.0,84.167,67.0,14.042,18.875,4.833,,32.0,-2.708,-30.0,
2016-01-18,85.0,73.208,51.0,22.625,35.708,13.083,,29.0,-13.583,-41.0,
2016-01-19,88.0,74.083,58.0,21.833,34.542,12.708,,33.0,-11.958,-50.0,
2016-01-20,84.0,71.042,48.0,22.208,29.875,7.667,,45.0,-14.625,-59.0,
2016-01-21,94.0,80.625,62.0,12.792,16.667,3.875,,27.0,-8.125,-54.0,
2016-01-22,84.0,60.875,34.0,6.667,8.667,2.0,,65.0,4.208,-73.0,
2016-01-23,84.0,61.917,38.0,5.042,6.833,1.792,,8.0,-21.75,-52.0,
2016-01-24,83.0,69.25,40.0,9.167,12.292,3.125,,3.0,-35.625,-68.0,
2016-01-25,83.0,67.125,38.0,19.375,25.583,6.208,,25.0,-42.375,-103.0,
2016-01-26,81.0,63.75,39.0,27.375,36.667,9.292,,38.0,-37.25,-99.0,
2016-01-27,79.0,58.458,29.0,20.583,28.583,8.0,,108.0,24.542,-57.0,
2016-01-28,87.0,72.625,49.0,15.042,19.292,4.25,,60.0,10.25,-29.0,
2016-01-29,86.0,67.458,40.0,13.917,17.542,3.625,,95.0,27.458,-38.0,
2016-01-30,92.0,79.125,57.0,12.458,16.75,4.292,,75.0,37.875,9.0,
2016-01-31,77.0,57.958,45.0,7.625,9.958,2.333,,23.0,-5.083,-38.0,
2016-02-01,84.0,63.583,39.0,15.292,20.958,5.667,,66.0,-3.75,-64.0,
2016-02-02,67.0,47.833,26.0,5.958,8.0,2.042,,23.0,-7.667,-37.0,
2016-02-03,67.0,45.708,30.0,5.708,7.875,2.167,,66.0,25.5,-13.0,
2016-02-04,80.0,59.792,34.0,13.25,16.958,3.708,,66.0,7.25,-48.0,
2016-02-05,95.0,82.667,61.0,21.667,27.958,6.292,,27.0,-8.958,-47.0,
2016-02-06,96.0,74.167,56.0,7.917,10.5,2.583,,64.0,23.917,-7.0,
2016-02-07,73.0,52.625,31.0,3.545,5.773,2.227,,27.0,-2.0,-26.0,
2016-02-08,75.0,60.542,33.0,8.5,11.375,2.875,,51.0,-2.0,-40.0,
2016-02-09,93.0,80.042,67.0,17.083,20.75,3.667,,27.0,-2.083,-20.0,
2016-02-10,92.0,65.375,42.0,6.875,8.917,2.042,,26.0,-6.042,-40.0,
2016-02-11,77.0,53.625,28.0,7.708,9.5,1.792,,25.0,-26.583,-74.0,
2016-02-12,79.0,57.167,35.0,5.208,6.5,1.292,,47.0,-5.292,-56.0,
2016-02-13,79.0,64.333,32.0,9.958,13.0,3.042,,48.0,-6.042,-59.0,
2016-02-14,79.0,62.5,31.0,13.667,17.167,3.5,,50.0,-11.125,-67.0,
2016-02-15,80.0,59.583,30.0,16.042,19.708,3.667,,67.0,-2.958,-63.0,
2016-02-16,78.0,55.125,23.0,24.792,34.625,9.833,,122.0,17.792,-61.0,
2016-02-17,82.0,67.542,47.0,19.0,31.708,12.708,,141.0,48.417,-26.0,
2016-02-18,75.0,61.792,46.0,3.5,4.833,1.333,,52.0,14.25,-11.0,
2016-02-19,76.0,55.208,29.0,6.375,7.792,1.417,,58.0,2.958,-34.0,
2016-02-20,92.0,72.542,52.0,13.375,16.458,3.083,,121.0,47.458,-13.0,
2016-02-21,88.0,60.625,36.0,3.042,4.042,1.0,,19.0,-4.042,-29.0,
2016-02-22,78.0,53.917,27.0,10.542,14.125,3.583,,110.0,17.708,-62.0,
2016-02-23,98.0,73.917,52.0,8.167,11.083,2.917,,154.0,71.875,30.0,
2016-02-24,73.0,50.583,33.0,4.458,6.625,2.167,,53.0,12.292,-32.0,
2016-02-25,81.0,57.875,28.0,12.083,16.417,4.333,,83.0,7.583,-58.0,
2016-02-26,82.0,60.167,29.0,8.333,10.917,2.583,,96.0,21.458,-44.0,
2016-02-27,68.0,53.958,34.0,4.792,6.708,1.917,,67.0,19.292,-6.0,
2016-02-28,78.0,56.542,31.0,6.75,8.917,2.167,,107.0,36.0,-3.0,
2016-02-29,,,,,,,,,,,
2016-03-01,85.0,59.292,21.0,12.625,18.0,5.375,,128.0,37.75,-35.0,
2016-03-02,90.0,76.958,60.0,14.292,19.042,4.75,,66.0,40.125,13.0,
2016-03-03,89.0,60.625,28.0,5.667,7.542,1.875,,81.0,38.333,-12.0,
2016-03-04,78.0,53.417,20.0,10.375,13.583,3.208,,132.0,37.375,-39.0,
2016-03-05,81.0,62.042,36.0,8.5,10.875,2.375,,124.0,46.208,-27.0,
2016-03-06,85.0,80.3,71.0,11.455,15.0,3.545,,43.0,14.3,0.0,
2016-03-07,79.0,65.25,39.0,4.417,5.542,1.125,,55.0,9.0,-20.0,
2016-03-08,83.0,55.333,29.0,10.083,12.458,2.375,,55.0,4.958,-45.0,
2016-03-09,78.0,53.5,27.0,15.542,20.125,4.583,,81.0,20.542,-50.0,
2016-03-10,80.0,58.833,29.0,9.917,12.167,2.25,,74.0,24.5,-22.0,
2016-03-11,82.0,54.25,30.0,4.083,5.042,0.958,,70.0,23.0,-19.0,
2016-03-12,72.0,52.174,25.0,7.957,9.696,1.739,,114.0,29.0,-46.0,
2016-03-13,73.0,57.542,32.0,11.25,13.917,2.667,,123.0,57.0,9.0,
2016-03-14,76.0,68.25,54.0,11.458,13.792,2.333,,73.0,43.292,23.0,
2016-03-15,79.0,57.792,30.0,3.792,5.0,1.208,,105.0,45.583,9.0,
2016-03-16,83.0,58.083,30.0,3.917,5.042,1.125,,96.0,41.0,8.0,
2016-03-17,78.0,52.583,25.0,9.875,12.583,2.708,,102.0,33.042,-30.0,
2016-03-18,74.0,45.708,21.0,11.125,13.583,2.458,,114.0,46.125,-29.0,
2016-03-19,76.0,52.292,29.0,7.208,9.042,1.833,,127.0,58.958,-14.0,
2016-03-20,78.0,42.583,14.0,6.5,8.292,1.792,,151.0,72.417,-11.0,
2016-03-21,91.0,79.542,43.0,7.5,9.5,2.0,,81.0,54.708,35.0,
2016-03-22,74.0,53.333,34.0,4.042,5.542,1.5,,89.0,44.333,2.0,
2016-03-23,79.0,60.833,27.0,12.125,16.167,4.042,,96.0,30.792,-18.0,
2016-03-24,84.0,58.25,27.0,4.417,6.25,1.833,,69.0,25.792,-6.0,
2016-03-25,83.0,56.583,33.0,4.833,6.542,1.708,,101.0,37.708,-24.0,
2016-03-26,96.0,84.708,57.0,6.375,8.167,1.792,,51.0,22.75,3.0,
2016-03-27,97.0,75.75,45.0,7.042,9.167,2.125,,85.0,33.875,3.0,
2016-03-28,86.0,61.125,31.0,7.0,9.5,2.5,,110.0,47.333,-9.0,
2016-03-29,86.0,54.083,19.0,7.875,10.125,2.25,,130.0,56.917,-7.0,
2016-03-30,78.0,51.208,21.0,9.542,12.917,3.375,,176.0,83.25,-5.0,
2016-03-31,95.0,68.917,50.0,5.625,7.375,1.75,,65.0,42.917,13.0,
2016-04-01,65.0,50.125,22.0,8.958,12.125,3.167,,197.0,108.417,35.0,
2016-04-02,72.0,53.708,37.0,2.208,4.042,1.833,,187.0,112.833,67.0,
2016-04-03,78.0,55.583,34.0,2.333,4.417,2.083,,214.0,145.583,71.0,
2016-04-04,94.0,76.875,56.0,3.583,5.917,2.333,,160.0,120.292,83.0,
2016-04-05,84.0,69.792,50.0,5.458,7.917,2.458,,161.0,102.042,59.0,
2016-04-06,85.0,54.125,18.0,7.083,9.958,2.875,,201.0,117.583,46.0,
2016-04-07,97.0,83.708,48.0,9.125,11.833,2.708,,129.0,112.083,86.0,
2016-04-08,88.0,70.167,56.0,5.0,7.25,2.25,,156.0,118.5,66.0,
2016-04-09,87.0,50.0,15.0,6.125,8.875,2.75,,229.0,127.125,34.0,
2016-04-10,85.0,58.125,18.0,6.542,9.042,2.5,,206.0,127.458,62.0,
2016-04-11,88.0,55.0,33.0,2.435,3.87,1.435,,93.0,57.739,13.0,
2016-04-12,81.0,48.542,21.0,5.542,7.958,2.417,,167.0,71.833,-10.0,
2016-04-13,95.0,61.75,43.0,6.292,8.708,2.417,,193.0,120.625,64.0,
2016-04-14,98.0,73.792,43.0,3.708,5.917,2.208,,232.0,150.0,105.0,
2016-04-15,78.0,40.25,23.0,2.375,3.917,1.542,,154.0,113.25,45.0,
2016-04-16,78.0,48.917,22.0,6.0,8.667,2.667,,211.0,112.917,19.0,
2016-04-17,76.0,44.125,22.0,1.333,3.042,1.708,,254.0,183.417,135.0,
2016-04-18,78.0,57.167,31.0,4.583,6.792,2.208,,204.0,134.333,85.0,
2016-04-19,77.0,50.125,19.0,4.125,6.208,2.083,,205.0,119.917,46.0,
2016-04-20,74.0,49.833,18.0,4.542,6.583,2.042,,211.0,121.708,36.0,
2016-04-21,93.0,69.083,39.0,7.292,9.792,2.5,,195.0,125.458,81.0,
2016-04-22,96.0,73.25,50.0,4.292,6.833,2.542,,215.0,154.625,95.0,
2016-04-23,84.0,61.625,26.0,2.625,4.458,1.833,,263.0,176.625,115.0,
2016-04-24,83.0,52.458,34.0,1.75,3.25,1.5,,207.0,151.958,115.0,
2016-04-25,67.0,49.958,33.0,4.875,7.125,2.25,,232.0,161.792,115.0,
