date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,SO2_mean
2011-06-18,188.208,10.833,31.333,20.625,30.486,9.860999999999999,29.25,41.541666666666664,219.542,96.0,86.417,72.0,244.0,223.625,210.0,1.708
2011-06-19,187.125,8.708,24.125,14.639000000000001,20.263666666666666,5.625333333333334,24.333,36.93066666666667,211.25,96.0,88.25,72.0,245.0,222.5,211.0,0.75
2011-06-20,185.625,10.042,33.125,22.077333333333332,38.736333333333334,16.659333333333333,16.045,23.177666666666667,218.75,99.0,93.083,76.0,246.0,222.583,207.0,0.583
2011-06-21,182.864,6.708,24.682,15.347,24.30966666666667,8.962333333333332,16.792,21.264,207.545,98.0,78.125,56.0,298.0,255.75,216.0,1.333
2011-06-22,182.292,8.292,28.458,15.396,32.743,17.346999999999998,20.5,27.137666666666664,210.75,88.0,79.625,69.0,287.0,263.708,243.0,2.458
2011-06-23,179.391,6.375,23.174,9.541666666666666,23.194333333333333,13.652666666666667,19.458,29.625,202.565,91.0,78.792,63.0,310.0,273.75,252.0,2.167
2011-06-24,177.958,5.783,19.667,8.282666666666666,20.069666666666667,11.786999999999999,18.375,30.097333333333335,197.625,88.0,73.333,53.0,325.0,284.583,250.0,2.364
2011-06-25,178.75,7.458,22.833,8.291666666666666,21.444666666666667,13.152666666666667,14.083,23.642666666666667,201.583,86.0,69.0,46.0,340.0,295.833,267.0,1.042
2011-06-26,180.042,5.583,16.792,8.291333333333334,17.264,8.972,15.458,23.638666666666666,196.833,83.0,74.292,67.0,291.0,279.208,269.0,0.708
2011-06-27,178.0,5.708,18.0,9.596,20.287,10.691333333333333,15.5,26.097333333333335,196.0,94.0,87.875,80.0,275.0,260.667,245.0,0.583
2011-06-28,179.708,6.792,26.208,11.485999999999999,25.444666666666667,13.958666666666668,22.917,31.843666666666667,205.917,94.0,76.5,55.0,314.0,276.917,249.0,3.25
2011-06-29,180.583,7.042,24.75,12.115333333333334,30.790666666666667,18.675333333333334,26.042,34.861,205.333,90.0,69.958,53.0,337.0,289.083,248.0,2.083
2011-06-30,177.957,7.167,25.783,12.948666666666668,24.793333333333333,11.845333333333334,24.833,30.268,203.739,85.0,69.125,49.0,328.0,286.583,257.0,2.0
2011-07-01,180.083,8.043,24.875,15.032666666666666,27.994,12.960999999999999,27.583,36.81966666666667,204.958,98.0,86.583,66.0,296.0,259.0,233.0,1.045
2011-07-02,183.458,8.5,26.0,18.680333333333333,27.736,9.055666666666667,46.0,64.01366666666667,209.458,92.0,76.167,58.0,315.0,277.083,245.0,1.417
2011-07-03,180.333,6.583,19.25,12.236333333333334,18.236,6.0,28.5,38.30566666666667,199.583,94.0,81.417,68.0,291.0,269.833,251.0,1.75
2011-07-04,179.292,6.167,19.5,16.677666666666667,25.111,8.433,19.042,29.222333333333335,198.792,98.0,85.708,71.0,275.0,258.875,243.0,1.429
2011-07-05,189.636,9.417,30.455,22.846999999999998,32.37533333333334,9.527666666666667,32.375,41.916333333333334,220.091,99.0,75.875,55.0,296.0,260.083,224.0,1.125
2011-07-06,186.095,9.238,30.095,23.143,32.775666666666666,9.632666666666667,34.75,38.86933333333334,216.19,99.0,87.625,57.0,276.0,237.542,224.0,1.042
2011-07-07,179.217,6.708,23.13,13.768666666666666,28.948000000000004,15.179666666666664,16.042,22.93466666666667,202.348,98.0,91.375,83.0,268.0,249.25,236.0,1.625
2011-07-08,176.708,8.348,27.208,9.444,25.727,16.283,14.542,25.083333333333332,203.917,93.0,81.375,69.0,308.0,277.417,251.0,1.682
2011-07-09,175.5,6.417,17.583,5.5553333333333335,17.208333333333332,11.652666666666667,8.542,15.889000000000001,193.083,87.0,67.75,48.0,331.0,294.958,264.0,0.75
2011-07-10,175.75,5.958,19.542,6.458000000000001,16.111,9.652666666666667,9.917,13.347333333333333,195.292,83.0,63.25,39.0,343.0,297.833,261.0,0.667
2011-07-11,176.5,7.083,23.875,11.040333333333331,21.763,10.722,16.583,20.416666666666668,200.375,82.0,63.583,44.0,333.0,296.167,258.0,1.333
2011-07-12,179.875,7.875,27.75,16.458333333333332,27.82766666666667,11.369,20.167,24.944333333333333,207.625,81.0,62.125,45.0,339.0,297.417,263.0,2.042
2011-07-13,186.042,7.708,27.417,15.458333333333334,26.986,11.528,16.833,21.911333333333335,213.458,75.0,64.167,50.0,326.0,289.0,254.0,2.208
2011-07-14,176.522,6.667,21.478,10.085666666666667,23.295333333333332,13.209333333333333,11.875,17.375333333333334,198.0,80.0,64.042,39.0,332.0,289.75,253.0,0.917
2011-07-15,178.167,7.87,26.375,13.184666666666667,27.889,14.704333333333333,14.125,17.23633333333333,204.542,84.0,63.458,46.0,336.0,295.625,251.0,0.864
2011-07-16,177.75,7.292,23.583,13.889000000000001,24.541666666666668,10.652666666666667,16.792,21.389,201.333,82.0,60.417,39.0,344.0,299.167,251.0,1.25
2011-07-17,178.958,7.0,24.333,12.736333333333334,16.75,4.014,27.5,34.05566666666667,203.292,78.0,59.208,44.0,352.0,313.25,265.0,2.375
2011-07-18,173.958,4.375,14.0,5.416666666666667,11.570333333333332,6.154,9.625,15.235999999999999,187.958,65.0,61.167,53.0,326.0,303.625,292.0,0.417
2011-07-19,172.875,4.333,12.125,4.139,11.180666666666667,7.042000000000001,5.875,10.819666666666668,185.0,77.0,64.208,56.0,307.0,292.958,265.0,0.0
2011-07-20,174.792,4.125,11.833,3.25,8.264000000000001,5.014,7.682,11.482333333333335,186.625,67.0,61.042,53.0,326.0,294.625,274.0,0.0
2011-07-21,179.923,4.75,12.692,6.093333333333334,12.959333333333333,6.866333333333333,8.0,10.975999999999999,192.615,69.0,61.083,51.0,306.0,278.708,250.0,0.125
2011-07-22,186.6,8.0,23.8,11.784999999999998,21.671666666666667,9.886666666666667,14.583,19.527666666666665,210.4,71.0,61.958,49.0,308.0,276.208,246.0,1.045
2011-07-23,180.783,7.208,14.0,16.263666666666666,23.444333333333333,7.180333333333333,30.25,36.09733333333333,194.783,77.0,59.5,40.0,319.0,282.958,253.0,2.417
2011-07-24,178.792,6.333,10.5,11.500333333333336,16.125,4.625,29.5,34.55566666666667,189.292,84.0,60.542,40.0,326.0,281.167,236.0,1.542
2011-07-25,177.25,7.375,16.542,15.320666666666668,25.789,10.468666666666666,22.381,32.02766666666667,193.792,95.0,76.333,58.0,297.0,271.208,241.0,0.708
2011-07-26,178.227,7.458,18.227,15.887666666666666,27.532666666666668,11.645000000000001,21.292,27.54133333333333,196.455,87.0,69.792,52.0,324.0,284.75,252.0,2.333
2011-07-27,176.75,6.625,12.958,11.563333333333333,23.543333333333333,11.979999999999999,10.708,18.125333333333334,189.708,93.0,76.917,63.0,306.0,278.333,249.0,0.875
2011-07-28,175.958,6.458,11.417,10.823666666666668,22.063333333333333,11.239666666666666,13.375,22.069666666666667,187.375,89.0,72.375,55.0,330.0,292.792,267.0,1.208
2011-07-29,178.0,8.304,21.25,16.801,29.005666666666666,12.204666666666666,22.542,32.111,199.25,85.0,69.667,56.0,324.0,292.25,261.0,2.045
2011-07-30,179.913,7.083,23.348,14.735999999999999,26.5,11.763666666666666,16.542,24.91633333333333,203.261,81.0,72.208,58.0,308.0,279.708,249.0,1.083
2011-07-31,182.625,5.667,16.75,10.041666666666666,14.916666666666666,4.875,22.042,30.944333333333333,199.375,86.0,73.625,54.0,312.0,280.75,253.0,0.583
2011-08-01,184.25,8.417,20.75,15.458333333333334,25.305333333333333,9.847333333333333,26.25,38.30533333333333,205.0,88.0,71.542,53.0,324.0,288.625,257.0,0.833
2011-08-02,185.875,8.958,22.667,19.75,29.166666666666668,9.416666666666666,33.333,47.528,208.542,87.0,72.208,56.0,332.0,289.708,260.0,2.417
2011-08-03,183.208,8.125,22.792,17.139,26.389,9.25,24.708,35.166666666666664,206.0,94.0,70.0,44.0,341.0,294.958,260.0,1.458
2011-08-04,180.429,7.143,22.952,17.834333333333333,25.323666666666668,7.490000000000001,21.833,28.537333333333333,203.381,84.0,61.667,46.0,342.0,299.5,252.0,2.458
2011-08-05,181.542,8.0,21.0,15.706666666666665,23.44066666666667,7.733999999999999,20.042,28.278000000000002,202.542,79.0,63.292,43.0,352.0,300.75,260.0,2.182
2011-08-06,181.391,8.125,19.0,14.375,25.611,11.235999999999999,14.208,22.791666666666668,200.391,88.0,68.708,51.0,338.0,298.542,270.0,1.583
2011-08-07,180.042,6.375,13.792,9.985999999999999,18.583333333333332,8.597333333333333,13.917,20.153000000000002,193.833,84.0,64.875,42.0,362.0,300.333,261.0,1.5
2011-08-08,178.909,6.85,19.136,8.559666666666667,23.382666666666665,14.823,10.125,18.930666666666667,198.045,81.0,67.792,52.0,330.0,297.375,267.0,0.773
2011-08-09,180.0,7.261,16.625,11.082333333333333,24.532666666666668,13.450333333333333,18.87,32.57966666666667,196.625,83.0,68.25,49.0,342.0,304.583,273.0,1.957
2011-08-10,178.958,6.818,15.458,14.736333333333334,24.597333333333335,9.860999999999999,18.625,34.666666666666664,194.417,80.0,68.333,54.0,345.0,305.167,280.0,2.125
2011-08-11,180.875,7.333,18.0,14.442,27.405333333333335,12.963666666666667,15.5,24.819666666666667,198.875,78.0,66.25,50.0,337.0,300.0,265.0,1.25
2011-08-12,180.917,7.042,15.792,12.975,22.686333333333334,9.710666666666667,18.625,26.75,196.708,82.0,67.625,53.0,336.0,299.625,264.0,1.136
2011-08-13,178.522,6.208,11.348,9.597,14.972,5.375,20.5,29.930666666666667,189.87,82.0,65.167,42.0,351.0,304.625,263.0,1.125
2011-08-14,177.833,4.833,6.792,7.083333333333333,10.958333333333334,3.875,23.917,34.24966666666666,184.625,81.0,68.083,50.0,333.0,298.042,275.0,2.0
2011-08-15,179.8,5.458,8.15,9.700666666666667,14.232,4.531666666666667,15.542,22.273,187.95,84.0,70.696,54.0,332.0,292.13,265.0,1.833
2011-08-16,180.043,4.87,12.696,9.127666666666666,12.567333333333332,3.439,15.609,23.784999999999997,192.739,81.0,70.583,56.0,323.0,297.083,278.0,1.417
2011-08-17,177.417,6.792,18.833,14.778,23.527666666666665,8.749666666666666,19.0,32.65266666666667,196.25,92.0,78.625,68.0,311.0,286.375,267.0,1.542
2011-08-18,180.25,6.958,21.583,18.13,28.632666666666665,10.502666666666668,21.417,34.638666666666666,201.833,93.0,78.292,64.0,304.0,284.125,264.0,1.542
2011-08-19,187.167,7.0,19.833,15.478333333333333,25.18433333333333,9.706000000000001,13.167,18.347333333333335,207.0,90.0,81.292,64.0,295.0,264.708,252.0,0.5
2011-08-20,185.583,4.917,14.083,12.875,17.0,4.125,11.792,14.0,199.667,94.0,86.833,78.0,255.0,246.75,237.0,0.0
2011-08-21,181.208,6.25,13.833,13.055666666666667,17.846999999999998,4.791666666666667,11.708,17.583333333333332,195.042,99.0,87.708,66.0,284.0,248.292,222.0,0.833
2011-08-22,183.0,8.333,19.917,18.069333333333333,26.5,8.430666666666667,20.208,29.888666666666666,202.917,96.0,86.583,68.0,278.0,251.833,236.0,1.75
2011-08-23,189.15,7.478,24.25,22.792,34.416666666666664,11.624666666666664,18.375,31.164666666666665,213.4,98.0,93.292,81.0,266.0,248.083,238.0,0.875
2011-08-24,185.875,8.833,31.708,17.986,36.75033333333334,18.763666666666666,18.75,29.123,217.583,99.0,77.75,55.0,307.0,272.042,239.0,1.292
2011-08-25,185.333,7.792,22.458,15.258666666666668,25.69066666666667,10.431666666666667,25.5,37.94433333333333,207.792,91.0,74.333,49.0,335.0,283.25,237.0,1.542
2011-08-26,183.792,7.0,21.208,13.462000000000002,23.465,10.003,19.708,29.069333333333333,205.0,88.0,69.042,45.0,342.0,294.958,264.0,1.455
2011-08-27,184.667,7.708,18.583,12.374666666666664,19.458333333333332,7.083333333333333,18.542,26.5,203.25,83.0,68.583,49.0,342.0,290.875,254.0,1.083
2011-08-28,185.833,6.958,16.042,10.263666666666666,14.583333333333334,4.319333333333334,23.875,35.02766666666667,201.875,84.0,69.167,48.0,344.0,294.0,257.0,1.208
2011-08-29,187.75,8.208,21.542,16.277666666666665,22.750333333333334,6.471999999999999,30.083,42.375,209.292,87.0,68.5,48.0,346.0,299.042,259.0,1.625
2011-08-30,183.789,8.696,22.947,16.569666666666667,23.638666666666666,7.069333333333333,32.75,46.133,206.737,86.0,69.208,53.0,336.0,298.042,260.0,1.478
2011-08-31,181.913,7.833,25.0,14.597,21.014,6.416666666666667,24.375,35.18066666666667,206.913,85.0,66.542,46.0,351.0,301.083,262.0,1.25
2011-09-01,177.167,6.125,19.792,9.841,19.195666666666668,9.354666666666667,12.25,21.694333333333333,196.958,96.0,76.875,48.0,359.0,287.375,251.0,0.25
2011-09-02,175.042,3.583,8.75,4.288,10.036,5.7476666666666665,8.125,12.194666666666668,183.792,91.0,83.625,72.0,272.0,262.208,251.0,0.0
2011-09-03,174.875,3.667,7.0,3.1946666666666665,6.805333333333333,3.611,7.208,12.041666666666666,181.875,95.0,72.75,59.0,323.0,288.833,261.0,0.0
2011-09-04,178.5,4.708,11.25,7.0,11.680333333333332,4.6803333333333335,6.333,11.125,189.75,79.0,65.458,53.0,321.0,286.917,263.0,0.042
2011-09-05,180.958,4.0,12.125,7.4446666666666665,11.472333333333333,4.027666666666667,5.958,11.444333333333333,193.083,73.0,58.292,42.0,308.0,269.0,216.0,0.083
2011-09-06,186.583,6.478,17.5,14.430333333333332,22.680333333333333,8.25,11.273,17.166666666666668,204.083,84.0,61.375,40.0,298.0,242.375,195.0,0.5
2011-09-07,188.957,7.0,26.261,18.708333333333332,26.999666666666666,8.291666666666666,17.292,21.333333333333332,215.217,83.0,59.375,37.0,297.0,240.667,178.0,0.917
2011-09-08,187.958,7.375,25.333,20.233666666666668,29.228333333333335,8.994666666666667,27.619,33.583,213.292,83.0,62.542,39.0,312.0,258.583,207.0,2.042
2011-09-09,184.833,8.125,26.75,17.994,28.881,10.887,30.167,36.18066666666667,211.583,82.0,67.708,52.0,315.0,269.375,224.0,1.864
2011-09-10,181.333,7.875,26.792,13.235999999999999,25.125,11.888666666666666,18.583,29.361,208.125,88.0,70.0,50.0,328.0,284.708,239.0,1.167
2011-09-11,178.25,6.042,21.375,9.305666666666667,17.764,8.458333333333334,11.083,19.75,199.625,89.0,70.542,50.0,326.0,287.25,253.0,1.25
2011-09-12,179.917,7.0,23.708,13.180666666666667,24.514,11.333333333333334,13.833,21.722333333333335,203.625,85.0,63.333,40.0,332.0,286.333,243.0,1.167
2011-09-13,181.619,7.955,26.429,17.061,27.784333333333336,10.723333333333334,18.478,23.417,208.048,86.0,61.5,35.0,339.0,287.083,242.0,1.455
2011-09-14,183.435,7.75,25.261,18.592000000000002,27.947333333333333,9.355666666666666,23.792,27.461000000000002,208.696,79.0,62.208,41.0,336.0,285.667,237.0,1.583
2011-09-15,184.5,8.208,29.125,19.763,28.621333333333336,8.858666666666666,30.708,36.264,213.625,82.0,61.208,42.0,341.0,294.792,248.0,2.042
2011-09-16,182.708,6.75,26.708,13.654000000000002,25.129333333333335,11.475333333333333,12.917,19.819666666666667,209.417,96.0,77.25,56.0,309.0,273.292,252.0,1.318
2011-09-17,179.708,5.958,23.458,13.444666666666668,25.319333333333333,11.874666666666664,9.667,16.403000000000002,203.167,96.0,91.292,71.0,293.0,263.0,252.0,0.375
2011-09-18,179.167,5.292,19.208,10.458666666666666,17.777666666666665,7.319333333333333,12.542,19.222333333333335,198.375,98.0,85.792,58.0,315.0,271.292,249.0,0.542
2011-09-19,184.5,3.833,13.333,5.083333333333333,9.069666666666668,3.986333333333333,7.542,11.111333333333334,197.833,95.0,81.083,65.0,267.0,250.667,223.0,0.0
2011-09-20,184.167,4.13,13.125,5.680666666666667,10.389000000000001,4.708333333333333,5.833,7.320666666666667,197.292,95.0,88.0,78.0,233.0,218.583,208.0,0.0
2011-09-21,184.043,3.708,11.652,3.625,7.097333333333334,3.4723333333333333,6.625,7.833333333333333,195.696,85.0,66.417,58.0,237.0,224.167,206.0,0.0
2011-09-22,186.167,3.5,10.833,4.531333333333333,8.121333333333334,3.5896666666666666,8.792,12.889000000000001,197.0,64.0,49.208,30.0,258.0,215.583,176.0,0.0
2011-09-23,187.25,3.958,12.667,7.260333333333333,11.477666666666666,4.217333333333333,10.917,13.444333333333333,199.917,83.0,53.417,26.0,268.0,204.5,142.0,0.0
2011-09-24,187.583,5.833,19.875,12.75,19.916666666666668,7.166666666666667,12.958,15.041666666666666,207.458,80.0,54.458,22.0,267.0,202.625,146.0,0.417
2011-09-25,188.583,6.25,20.083,11.972,16.986,5.014,16.958,20.166666666666668,208.667,81.0,59.5,26.0,270.0,210.458,149.0,1.167
2011-09-26,189.208,7.542,24.833,15.680666666666667,23.819666666666667,8.139000000000001,22.333,26.888666666666666,214.042,82.0,66.125,47.0,275.0,230.5,193.0,1.417
2011-09-27,189.083,7.739,23.458,16.625,24.236,7.611,20.0,25.458333333333332,212.542,90.0,64.5,38.0,297.0,240.583,190.0,1.292
2011-09-28,188.652,8.625,29.783,20.896666666666665,29.71066666666667,8.814333333333332,26.083,31.0,218.435,84.0,65.792,43.0,271.0,233.292,187.0,1.833
2011-09-29,186.708,7.5,26.792,21.14166666666667,32.105,10.963333333333333,27.792,31.277666666666665,213.5,90.0,74.542,60.0,271.0,239.375,211.0,1.458
2011-09-30,183.875,5.826,23.333,15.39,22.525333333333332,7.135666666666666,19.583,24.153000000000002,207.208,96.0,86.167,72.0,250.0,225.833,196.0,0.364
2011-10-01,186.708,5.417,17.167,9.278,14.930666666666667,5.652666666666666,14.75,18.5,203.875,88.0,62.583,35.0,259.0,213.292,177.0,0.0
2011-10-02,186.417,4.583,14.0,7.208666666666666,11.055333333333332,3.8473333333333333,11.375,15.291666666666666,200.417,79.0,60.833,41.0,231.0,192.5,164.0,0.125
2011-10-03,185.917,4.292,15.375,8.0,13.722333333333333,5.722,10.833,13.083333333333334,201.292,78.0,53.458,28.0,239.0,189.208,155.0,0.0
2011-10-04,187.208,6.25,21.208,14.513666666666666,23.721999999999998,9.208333333333334,11.542,16.611,208.417,70.0,53.75,30.0,246.0,185.708,136.0,0.917
2011-10-05,186.217,7.417,25.957,17.319333333333333,29.041666666666668,11.722333333333333,,16.361333333333334,212.174,96.0,87.583,68.0,168.0,158.708,145.0,0.292
2011-10-06,186.292,6.333,19.75,18.702333333333332,28.05933333333333,9.357333333333335,15.375,20.639,206.042,97.0,68.208,34.0,249.0,195.083,149.0,0.833
2011-10-07,187.375,7.304,23.042,15.963333333333333,24.407333333333337,8.444,24.542,29.111,210.417,85.0,59.083,30.0,260.0,194.667,149.0,0.409
2011-10-08,186.458,8.083,23.625,14.916666666666666,22.95866666666667,8.042,21.917,26.958333333333332,210.083,80.0,58.458,23.0,251.0,188.167,131.0,1.125
2011-10-09,186.917,7.583,20.75,12.902666666666667,17.361,4.458,36.458,42.43066666666667,207.667,84.0,67.208,44.0,257.0,198.083,140.0,2.25
2011-10-10,187.458,7.625,23.792,15.652666666666667,21.263666666666666,5.6113333333333335,48.0,50.639,211.25,86.0,69.375,48.0,261.0,213.875,167.0,2.208
2011-10-11,187.522,7.913,27.87,20.869666666666667,31.795333333333332,10.925666666666666,46.261,47.24366666666666,215.391,89.0,76.417,55.0,237.0,197.625,166.0,1.833
2011-10-12,188.458,8.458,27.792,22.767666666666667,32.343333333333334,9.575666666666669,37.875,42.541666666666664,216.25,92.0,66.375,35.0,257.0,200.292,147.0,1.25
2011-10-13,189.25,9.25,30.917,23.86,34.208333333333336,10.348333333333334,44.167,51.06933333333333,220.167,82.0,70.292,53.0,245.0,209.333,179.0,2.125
2011-10-14,187.217,9.522,34.87,22.594666666666665,42.237,19.642666666666667,32.167,42.06933333333333,222.087,99.0,89.167,75.0,228.0,207.208,192.0,1.455
2011-10-15,184.333,7.667,24.125,19.555666666666667,31.902666666666665,12.347,12.333,16.819333333333333,208.458,98.0,85.833,70.0,243.0,218.583,202.0,1.333
2011-10-16,188.083,5.583,13.917,10.735999999999999,13.708333333333334,2.9723333333333333,24.292,31.208333333333332,202.0,82.0,57.958,34.0,234.0,195.583,153.0,1.5
2011-10-17,187.391,6.042,17.957,15.694333333333333,24.055333333333333,8.361333333333334,,25.621,205.348,88.0,64.625,40.0,221.0,170.792,129.0,0.762
2011-10-18,186.833,6.25,17.25,13.666666666666666,23.805333333333333,10.138666666666667,,16.013666666666666,204.083,86.0,62.167,34.0,237.0,168.458,104.0,0.167
2011-10-19,186.208,6.667,20.292,14.930666666666667,24.694333333333333,9.763666666666666,12.417,19.111,206.5,83.0,61.25,30.0,247.0,177.875,122.0,0.375
2011-10-20,186.917,7.667,24.667,20.386333333333333,29.975666666666665,9.589666666666668,21.583,25.54133333333333,211.583,84.0,67.292,42.0,260.0,194.917,132.0,1.542
2011-10-21,187.696,6.652,22.696,15.190666666666667,23.249333333333336,8.058333333333332,17.833,23.444333333333333,210.391,98.0,83.25,67.0,222.0,196.292,177.0,0.591
2011-10-22,187.375,6.208,22.375,15.444666666666668,24.958333333333332,9.513666666666667,9.833,16.014,209.75,98.0,83.958,56.0,254.0,209.75,195.0,0.625
2011-10-23,184.208,3.792,11.667,6.083333333333333,8.583333333333334,2.5,7.583,11.458333333333334,195.875,90.0,68.583,52.0,248.0,211.667,181.0,0.167
2011-10-24,185.167,5.75,19.75,13.097,22.388666666666666,9.291666666666666,11.042,16.278000000000002,204.917,81.0,66.083,48.0,239.0,202.917,168.0,0.542
2011-10-25,187.875,4.292,17.042,10.542,15.902666666666667,5.361,,15.597333333333333,204.917,83.0,63.125,45.0,194.0,171.792,120.0,0.083
2011-10-26,191.045,4.875,15.0,10.930333333333332,18.305666666666667,7.375,,15.681,206.045,81.0,56.917,33.0,201.0,146.042,101.0,0.0
2011-10-27,192.625,7.125,26.417,16.868666666666666,27.697000000000003,10.828333333333333,,19.569666666666667,219.042,81.0,62.125,32.0,212.0,145.083,88.0,0.875
2011-10-28,187.609,8.391,29.13,18.181666666666665,31.42,13.237666666666668,,25.514,216.739,89.0,77.083,57.0,207.0,155.792,111.0,0.818
2011-10-29,184.25,6.583,20.792,16.096999999999998,23.319333333333333,7.222333333333334,23.875,27.208333333333332,205.042,95.0,84.083,59.0,222.0,179.833,153.0,0.792
2011-10-30,181.208,6.417,19.792,15.041666666666666,20.180333333333333,5.139,,20.652666666666665,201.0,98.0,95.083,90.0,182.0,170.542,161.0,0.042
2011-10-31,180.875,5.417,19.792,11.111333333333334,16.777666666666665,5.666666666666667,10.708,15.235999999999999,200.667,98.0,70.208,40.0,238.0,191.833,155.0,0.0
2011-11-01,181.042,7.958,25.083,19.361,31.889,12.528,14.292,18.916666666666668,206.125,87.0,68.292,40.0,241.0,183.083,130.0,1.0
2011-11-02,182.083,8.292,29.5,24.291666666666668,40.153,15.861333333333334,22.708,26.944333333333333,211.583,88.0,75.333,58.0,223.0,190.708,158.0,3.045
