date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-07-24,2.854,3.771,0.917,3.625,7.167,194.042,90.0,72.667,49.0,13.917,263.0,204.75,143.0,207.958
2011-07-25,4.682,6.087,1.405,2.8695,19.9505,195.417,92.0,74.833,54.0,14.167,265.0,215.333,175.0,209.583
2011-07-26,3.5715,4.8525,1.2805000000000002,2.9755000000000003,25.737,202.522,92.0,75.042,47.0,23.522,265.0,211.25,171.0,226.043
2011-07-27,3.271,4.458,1.1875,2.271,31.0,200.833,89.0,75.0,48.0,22.292,261.0,220.042,184.0,223.125
2011-07-28,2.5625,3.6875,1.125,1.8544999999999998,27.625,201.625,90.0,76.375,57.0,21.458,271.0,219.167,181.0,223.083
2011-07-29,3.9585,5.2705,1.3125,3.2915,32.9165,186.917,89.0,76.083,58.0,20.708,274.0,220.125,180.0,207.625
2011-07-30,2.9375,4.0,1.0625,2.0,29.9375,190.25,90.0,83.083,72.0,17.042,217.0,201.75,179.0,207.292
2011-07-31,2.458,3.5205,1.0625,2.2915,13.479,183.625,92.0,80.125,63.0,15.417,209.0,185.708,172.0,199.042
2011-08-01,2.7555,3.8585,1.1035,2.25,11.625,188.125,89.0,78.958,62.0,14.667,213.0,182.042,166.0,202.792
2011-08-02,2.229,3.333,1.104,2.3335,8.2085,189.708,90.0,74.208,57.0,16.083,225.0,187.125,158.0,205.792
2011-08-03,1.1195,1.959,0.8395,2.087,9.335,196.864,92.0,75.0,44.0,14.955,244.0,197.917,128.0,211.818
2011-08-04,1.1045,1.5625,0.4585,1.9314999999999998,16.358,187.708,91.0,81.583,63.0,12.792,240.0,219.0,201.0,200.5
2011-08-05,1.1875,1.8125,0.625,1.25,8.4375,186.292,91.0,85.708,70.0,13.833,251.0,218.167,202.0,200.125
2011-08-06,2.958,4.354,1.396,1.458,16.6875,183.833,91.0,80.667,58.0,16.5,268.0,224.542,196.0,200.333
2011-08-07,2.8335,3.8955,1.0625,2.0415,30.2915,198.083,91.0,71.375,45.0,19.208,299.0,248.917,203.0,217.292
2011-08-08,1.6665,2.4585,0.792,1.5435,30.684,182.375,91.0,85.167,69.0,16.583,238.0,212.042,202.0,198.958
2011-08-09,1.854,2.646,0.792,2.737,25.134,177.958,90.0,84.083,68.0,18.667,235.0,211.292,198.0,196.625
2011-08-10,2.625,3.792,1.1665,2.0625,30.4375,185.042,90.0,84.75,71.0,19.833,255.0,233.833,207.0,204.875
2011-08-11,4.1045,5.229,1.125,3.4585,27.375,185.583,86.0,67.542,49.0,19.125,299.0,254.652,212.0,204.708
2011-08-12,1.9375,2.8955,0.958,3.8335,12.271,190.167,90.0,62.917,36.0,18.083,292.0,235.542,160.0,208.25
2011-08-13,1.2085,2.021,0.8125,3.271,10.833,200.125,92.0,68.792,43.0,16.375,254.0,207.75,133.0,216.5
2011-08-14,1.6875,2.3125,0.625,2.771,43.9795,194.75,91.0,82.375,64.0,17.292,253.0,229.708,208.0,212.042
2011-08-15,2.646,3.479,0.8335,2.2915,24.6875,182.833,90.0,81.708,67.0,17.875,269.0,239.0,211.0,200.708
2011-08-16,1.5795,2.2315,0.652,2.0625,8.646,197.667,92.0,86.958,81.0,17.208,232.0,212.0,192.0,214.875
2011-08-17,1.422,1.9220000000000002,0.5,2.4375,6.667,190.625,91.0,78.958,56.0,17.042,248.0,210.333,188.0,207.667
2011-08-18,2.125,2.792,0.6665,2.6045,7.5,188.458,91.0,81.667,55.0,17.667,249.0,212.417,194.0,206.125
2011-08-19,1.2085,1.7085,0.5,2.625,7.0415,188.958,90.0,77.542,46.0,16.083,244.0,210.875,183.0,205.042
2011-08-20,0.9585,1.4794999999999998,0.521,2.3125,10.521,189.333,90.0,81.25,61.0,14.417,231.0,199.042,177.0,203.75
2011-08-21,0.6875,1.1875,0.5,2.354,8.1875,194.458,91.0,78.917,63.0,14.25,234.0,200.542,161.0,208.708
2011-08-22,2.3125,3.5625,1.25,3.1875,5.1899999999999995,202.625,91.0,73.292,46.0,15.083,244.0,198.792,148.0,217.708
2011-08-23,3.5205,4.604,1.0835,2.2399999999999998,3.8725,198.792,91.0,87.417,80.0,16.083,200.0,182.792,168.0,214.875
2011-08-24,3.7085,5.1455,1.4375,4.333,5.4375,196.583,91.0,80.917,60.0,14.375,242.0,200.083,175.0,210.958
2011-08-25,3.625,5.104,1.4794999999999998,1.7915,10.375,199.083,91.0,87.292,79.0,15.292,217.0,200.625,182.0,214.375
2011-08-26,1.9794999999999998,3.208,1.2294999999999998,2.6875,9.104,204.917,92.0,80.125,57.0,16.042,245.0,202.708,161.0,220.958
2011-08-27,2.125,3.375,1.25,3.229,7.1665,205.083,92.0,74.042,43.0,15.708,278.0,203.25,148.0,220.792
2011-08-28,3.3125,4.8335,1.5205000000000002,4.3125,15.542000000000002,222.75,91.0,75.375,45.0,17.708,272.0,201.875,136.0,240.458
2011-08-29,1.097,1.9645,0.8674999999999999,2.542,17.7705,211.625,91.0,80.375,61.0,15.542,244.0,204.417,145.0,227.167
2011-08-30,0.896,1.229,0.3335,2.083,11.604,186.167,89.0,78.958,62.0,13.375,247.0,219.667,197.0,199.542
2011-08-31,0.9265,1.2835,0.3565,1.771,9.9375,187.727,91.0,81.0,61.0,16.045,257.0,226.042,196.0,203.773
2011-09-01,0.9375,1.167,0.229,2.021,9.8955,180.125,90.0,78.708,55.0,15.458,265.0,238.458,220.0,195.583
2011-09-02,0.917,1.5625,0.6455,1.2085,8.917,178.667,92.0,89.458,82.0,15.042,245.0,230.583,204.0,193.708
2011-09-03,1.4585,2.229,0.771,1.1875,20.354,180.542,91.0,87.458,79.0,14.833,248.0,232.5,216.0,195.375
2011-09-04,0.3335,0.8335,0.5,1.167,10.854,182.583,91.0,83.0,71.0,15.083,261.0,236.417,215.0,197.667
2011-09-05,0.4375,1.0835,0.646,1.875,10.935500000000001,183.042,90.0,78.958,55.0,12.833,258.0,233.375,217.0,195.875
2011-09-06,0.8335,1.4375,0.6045,1.833,2.7085,183.667,91.0,86.917,81.0,12.625,231.0,195.25,158.0,196.292
2011-09-07,1.417,2.0,0.5835,2.4755000000000003,8.307,187.913,91.0,72.208,55.0,11.87,224.0,189.833,137.0,199.783
2011-09-08,2.021,2.75,0.729,3.3545,9.0,189.458,84.0,65.625,43.0,14.667,260.0,216.833,184.0,204.125
2011-09-09,2.771,3.5,0.729,2.5205,22.0205,196.917,91.0,82.417,63.0,16.167,220.0,206.542,185.0,213.083
2011-09-10,1.9375,2.625,0.6875,2.979,11.604,200.0,91.0,71.875,40.0,15.542,247.0,190.375,137.0,215.542
2011-09-11,0.8335,1.4165,0.583,2.458,9.854,202.625,89.0,76.042,53.0,13.458,204.0,172.667,128.0,216.083
2011-09-12,1.512,2.3449999999999998,0.833,1.905,5.6905,192.083,92.0,89.083,81.0,14.792,205.0,189.417,166.0,206.875
2011-09-13,2.028,2.7775,0.75,2.2295,4.9785,198.375,92.0,83.125,56.0,15.542,232.0,187.5,151.0,213.917
2011-09-14,2.579,3.1625,0.5835,3.4585,10.5205,203.75,93.0,75.708,36.0,16.125,245.0,181.958,131.0,219.875
2011-09-15,1.7080000000000002,2.479,0.771,2.1045,10.229,190.208,89.0,82.0,66.0,14.583,230.0,201.875,169.0,204.792
2011-09-16,1.8335,2.729,0.896,2.271,27.5,189.25,89.0,81.083,66.0,14.208,254.0,225.375,203.0,203.458
2011-09-17,3.1875,4.1875,1.0,2.229,17.271,188.125,90.0,86.125,79.0,13.625,243.0,208.958,178.0,201.75
2011-09-18,1.5835,2.5,0.917,2.104,6.0625,189.708,90.0,82.625,76.0,14.042,179.0,163.333,140.0,203.75
2011-09-19,1.7125000000000001,2.722,1.009,2.1875,4.9375,195.542,88.0,72.333,48.0,13.125,165.0,138.708,116.0,208.667
2011-09-20,2.396,3.5415,1.1455,2.318,5.3025,203.333,92.0,72.042,36.0,14.625,200.0,136.833,98.0,217.958
2011-09-21,3.4585,5.729,2.271,2.2765,6.0645,204.875,91.0,81.833,61.0,13.917,153.0,123.375,96.0,218.792
2011-09-22,1.9169999999999998,2.4585,0.5415,2.1665,2.458,188.833,92.0,82.792,68.0,10.5,154.0,129.708,111.0,199.333
2011-09-23,1.1665,1.6875,0.521,2.354,2.625,191.417,91.0,75.708,49.0,11.708,175.0,132.083,105.0,203.125
2011-09-24,2.4585,3.1875,0.729,3.2085,4.1045,196.083,92.0,76.542,49.0,12.875,193.0,139.417,91.0,208.958
2011-09-25,0.479,0.979,0.5,2.2705,4.0835,194.125,93.0,75.583,49.0,11.75,203.0,151.958,92.0,205.875
2011-09-26,0.9075,1.451,0.5435,2.021,6.292,194.208,93.0,82.083,63.0,11.167,194.0,147.5,98.0,205.375
2011-09-27,1.7919999999999998,2.396,0.604,2.979,7.396,202.706,93.0,81.556,40.0,7.235,215.0,125.278,82.0,209.941
2011-09-28,1.1669999999999998,1.6875,0.521,2.479,12.021,196.0,92.0,82.429,56.0,9.409,202.0,135.19,74.0,205.409
2011-09-29,0.896,1.2919999999999998,0.396,2.271,5.3545,191.375,93.0,78.083,52.0,7.958,204.0,157.083,88.0,199.333
2011-09-30,1.5830000000000002,2.104,0.521,2.25,7.9165,186.542,92.0,83.0,58.0,11.208,173.0,154.958,119.0,197.75
2011-10-01,1.4165,2.0415,0.625,2.4585,2.917,190.333,93.0,72.333,51.0,7.167,145.0,95.875,34.0,197.5
2011-10-02,1.146,1.729,0.5835,2.8125,5.7705,190.833,94.0,67.833,36.0,6.875,139.0,70.917,4.0,197.708
2011-10-03,1.8769999999999998,3.098,1.221,2.4505,4.5545,193.125,94.0,74.417,41.0,5.083,103.0,49.458,2.0,198.208
2011-10-04,2.75,3.9375,1.1875,2.6795,6.9190000000000005,198.125,94.0,74.25,42.0,6.667,177.0,82.333,-13.0,204.792
2011-10-05,1.9514999999999998,3.3125,1.361,2.625,5.583,203.458,95.0,75.917,47.0,7.042,186.0,108.583,27.0,210.5
2011-10-06,1.3125,2.854,1.542,2.0,3.4165,191.208,94.0,89.542,83.0,8.917,140.0,111.333,58.0,200.125
2011-10-07,1.8335,3.375,1.5415,2.333,3.6455,186.667,91.0,76.417,54.0,8.5,164.0,121.958,46.0,195.167
2011-10-08,2.854,4.521,1.6669999999999998,3.1665,10.625,196.0,95.0,77.792,39.0,7.167,174.0,104.792,41.0,203.167
2011-10-09,1.458,2.6875,1.2295,3.0,18.7085,197.333,95.0,72.917,41.0,9.417,175.0,114.417,32.0,206.75
2011-10-10,2.4865,3.6065,1.1205,2.625,18.4585,197.542,95.0,81.625,54.0,9.042,176.0,133.667,57.0,206.583
2011-10-11,1.8935,3.112,1.2195,2.875,11.229,200.292,95.0,72.333,34.0,8.25,152.0,87.458,27.0,208.542
2011-10-12,1.875,2.896,1.0205,2.875,10.604,195.625,93.0,73.667,37.0,7.75,174.0,85.917,15.0,203.375
2011-10-13,3.3125,4.7085,1.396,3.271,15.229500000000002,200.875,94.0,70.583,28.0,7.5,173.0,85.042,8.0,208.375
2011-10-14,3.083,4.375,1.2915,3.083,20.5625,205.625,94.0,79.417,48.0,7.875,166.0,95.333,10.0,213.5
2011-10-15,3.271,4.542,1.271,2.104,17.9165,200.25,94.0,89.083,76.0,11.958,172.0,138.75,98.0,212.208
2011-10-16,1.271,2.0625,0.7915,3.0,14.5415,188.958,92.0,73.875,44.0,10.417,190.0,160.667,123.0,199.375
2011-10-17,1.4794999999999998,2.3125,0.8335,3.44,8.4185,188.5,86.0,57.25,37.0,8.458,158.0,123.875,46.0,196.958
2011-10-18,1.792,2.729,0.9375,3.657,5.693,190.167,60.0,49.292,38.0,4.708,110.0,81.25,52.0,194.875
2011-10-19,2.5,3.8125,1.3125,3.3545,11.75,201.458,94.0,67.25,29.0,9.583,167.0,86.25,10.0,211.042
2011-10-20,2.078,3.479,1.4015,3.479,12.604,209.917,94.0,76.25,39.0,11.583,161.0,75.917,5.0,221.5
2011-10-21,1.4794999999999998,2.7085,1.229,2.708,8.646,206.375,95.0,80.625,51.0,9.792,172.0,97.75,22.0,216.167
2011-10-22,1.375,2.1875,0.8125,2.208,5.0625,195.583,95.0,83.667,56.0,9.042,190.0,142.625,83.0,204.625
2011-10-23,1.1875,2.083,0.896,2.375,4.7915,187.458,93.0,84.0,65.0,9.208,170.0,140.083,100.0,196.667
2011-10-24,1.0434999999999999,2.0435,1.0,2.6665,3.083,188.125,88.0,77.25,62.0,6.958,140.0,109.042,68.0,195.083
2011-10-25,1.4375,2.417,0.979,2.5205,4.375,185.833,91.0,79.375,49.0,8.625,157.0,121.958,64.0,194.458
2011-10-26,3.2705,4.375,1.104,4.375,2.7295,190.045,89.0,60.125,50.0,12.591,86.0,73.417,37.0,202.636
2011-10-27,2.271,3.6455,1.375,2.5415,5.396,198.375,94.0,75.5,41.0,13.667,122.0,55.208,8.0,212.042
2011-10-28,1.146,1.979,0.833,2.5,4.9165,194.875,94.0,76.125,50.0,13.875,140.0,81.542,1.0,208.75
2011-10-29,2.604,3.8125,1.2080000000000002,2.6045,12.5205,200.708,94.0,76.083,34.0,15.5,163.0,79.042,18.0,216.208
2011-10-30,0.6665,1.25,0.5835,2.646,10.6045,194.333,92.0,76.333,58.0,12.208,144.0,94.625,37.0,206.542
2011-10-31,2.021,2.854,0.8335,2.6665,14.895499999999998,197.083,93.0,74.792,41.0,10.167,171.0,113.958,59.0,207.25
2011-11-01,4.7915,6.5625,1.7705000000000002,3.068,16.1025,209.417,96.0,77.833,33.0,17.333,162.0,75.917,17.0,226.75
2011-11-02,1.6665,2.9375,1.271,2.6420000000000003,12.419,204.125,95.0,80.542,55.0,13.167,155.0,86.792,0.0,217.292
2011-11-03,2.1665,3.1875,1.021,2.8335,13.1665,202.917,95.0,64.583,26.0,13.417,149.0,84.25,14.0,216.333
2011-11-04,3.979,5.6875,1.7085,3.5835,6.9585,210.833,94.0,74.417,34.0,15.208,143.0,51.208,-13.0,226.042
2011-11-05,3.375,4.958,1.5835,2.458,10.7915,205.375,94.0,86.333,66.0,13.625,124.0,78.958,9.0,219.0
2011-11-06,1.9375,2.771,0.8335,2.6455,10.5415,194.958,93.0,75.542,53.0,9.875,103.0,85.75,76.0,204.833
2011-11-07,3.848,5.4345,1.587,2.9375,8.875,195.208,90.0,74.792,54.0,10.708,105.0,72.708,22.0,205.917
2011-11-08,3.2085,4.7085,1.5,2.417,6.0625,199.542,95.0,79.208,48.0,9.708,96.0,41.167,-12.0,209.25
2011-11-09,3.4375,5.5625,2.125,2.833,3.0835,204.125,95.0,75.958,34.0,7.917,99.0,18.792,-48.0,212.042
2011-11-10,4.4585,6.9375,2.479,3.042,7.0835,209.125,94.0,72.708,31.0,8.833,118.0,24.292,-46.0,217.958
2011-11-11,2.833,4.7915,1.9585,2.5835,10.6665,205.25,95.0,78.708,46.0,10.042,132.0,55.5,-35.0,215.292
2011-11-12,3.6875,5.625,1.9375,3.0625,10.1875,204.292,97.0,79.417,48.0,11.542,139.0,64.167,-10.0,215.833
2011-11-13,2.3125,3.4585,1.1455,3.25,14.479,200.417,92.0,69.75,31.0,12.083,151.0,85.292,29.0,212.5
2011-11-14,2.0945,3.286,1.192,2.915,14.0165,195.708,92.0,68.333,31.0,9.792,82.0,41.0,3.0,205.5
2011-11-15,2.85,4.140499999999999,1.291,2.894,8.6025,193.696,92.0,69.792,33.0,9.696,55.0,9.083,-46.0,203.391
2011-11-16,3.75,5.604,1.854,3.1875,5.646,194.875,94.0,75.458,36.0,12.708,68.0,2.375,-46.0,207.583
2011-11-17,3.9375,5.75,1.8125,3.042,6.9585,194.792,96.0,76.042,41.0,12.917,44.0,-5.875,-53.0,207.708
2011-11-18,2.5,4.0625,1.5625,2.7085,7.958,194.042,92.0,75.25,51.0,12.708,97.0,33.125,-62.0,206.75
2011-11-19,2.8125,3.8335,1.021,2.25,9.25,184.875,94.0,88.167,70.0,15.25,136.0,109.667,75.0,200.125
2011-11-20,0.8545,1.8335,0.979,2.5625,4.1045,185.375,84.0,61.458,44.0,13.292,122.0,66.542,-16.0,198.667
2011-11-21,3.587,5.1525,1.5655000000000001,4.875,4.708,186.478,72.0,52.958,36.0,9.652,6.0,-22.25,-58.0,196.13
2011-11-22,3.646,4.9375,1.2915,4.75,5.1875,188.958,88.0,55.708,35.0,11.833,37.0,-8.0,-71.0,200.792
2011-11-23,2.4585,3.646,1.1875,3.458,7.6875,190.955,89.0,60.292,34.0,8.182,78.0,23.792,-50.0,199.136
2011-11-24,1.75,2.229,0.47950000000000004,3.239,6.529,187.625,93.0,67.167,41.0,8.083,97.0,57.875,2.0,195.708
2011-11-25,3.2705,4.3545,1.083,3.9105,4.375500000000001,188.917,88.0,56.833,38.0,6.25,31.0,-2.333,-49.0,195.167
2011-11-26,3.25,4.604,1.354,4.2915,4.729,191.5,83.0,53.792,36.0,9.167,58.0,16.125,-14.0,200.667
2011-11-27,2.854,3.9375,1.083,2.708,7.5835,192.875,94.0,89.167,82.0,9.25,89.0,41.5,-16.0,202.125
2011-11-28,3.396,4.729,1.3335,4.3185,10.834,193.667,92.0,74.083,37.0,10.458,85.0,35.833,-23.0,204.125
2011-11-29,2.125,2.8335,0.7085,3.258,14.3595,195.542,94.0,73.875,56.0,9.042,77.0,47.75,8.0,204.583
2011-11-30,3.125,4.167,1.0415,3.0835,5.333,191.875,86.0,71.708,59.0,6.917,5.0,-20.667,-75.0,198.792
2011-12-01,3.6455,5.3335,1.6875,3.0205,7.625,195.917,90.0,74.5,45.0,7.542,-7.0,-54.208,-90.0,203.458
2011-12-02,3.6455,5.4375,1.7919999999999998,3.3545,7.479,196.5,90.0,71.542,36.0,8.583,14.0,-45.083,-98.0,205.083
2011-12-03,6.4165,8.5415,2.125,3.2915,6.229,200.667,95.0,82.458,54.0,9.667,24.0,-12.333,-58.0,210.333
2011-12-04,4.75,6.479,1.729,3.1665,2.604,190.792,95.0,87.292,64.0,9.417,43.0,11.792,1.0,200.208
2011-12-05,3.8694999999999995,5.391,1.522,4.1045,7.7915,193.333,93.0,70.458,46.0,7.5,14.0,-17.917,-67.0,200.833
2011-12-06,4.75,6.6455,1.896,3.479,7.25,200.917,92.0,77.458,41.0,7.5,13.0,-39.375,-94.0,208.417
2011-12-07,3.4585,4.8125,1.3545,3.854,6.521,195.208,88.0,71.5,44.0,8.0,23.0,-16.333,-37.0,203.208
2011-12-08,6.3335,8.271,1.9375,4.0,11.604,196.75,92.0,65.833,27.0,8.917,-5.0,-54.667,-125.0,205.667
2011-12-09,6.021,8.625,2.604,3.7085,5.5,200.583,91.0,76.75,46.0,8.75,-9.0,-98.125,-172.0,209.333
2011-12-10,3.6875,5.6455,1.9585,4.4375,5.896,195.667,90.0,66.792,36.0,8.5,37.0,-24.917,-107.0,204.167
2011-12-11,3.1875,4.708,1.521,4.4585,7.5415,197.542,88.0,75.542,58.0,9.5,-4.0,-35.875,-70.0,207.042
2011-12-12,3.9130000000000003,5.652,1.7389999999999999,4.1855,7.1035,197.167,91.0,74.292,38.0,9.625,14.0,-57.125,-125.0,206.792
2011-12-13,5.625,7.542,1.9165,3.7544999999999997,7.547000000000001,196.375,90.0,66.833,35.0,6.167,-10.0,-58.125,-124.0,202.542
2011-12-14,2.792,4.167,1.375,3.25,4.3125,198.0,95.0,76.333,45.0,7.417,47.0,-22.083,-104.0,205.417
2011-12-15,4.9375,6.521,1.5835,4.8335,12.5,196.667,95.0,73.958,39.0,10.292,37.0,-26.958,-127.0,206.958
2011-12-16,4.7295,6.729,2.0,3.3335,5.646,198.833,90.0,74.958,34.0,6.792,-37.0,-113.792,-164.0,205.625
2011-12-17,4.5625,6.3125,1.75,3.0625,4.375,197.0,89.0,73.917,41.0,5.292,-33.0,-115.25,-184.0,202.292
2011-12-18,3.0625,4.292,1.229,3.417,10.4165,197.083,91.0,79.417,53.0,5.125,-34.0,-108.75,-170.0,202.208
2011-12-19,5.3505,7.1514999999999995,1.801,3.1455,6.646,199.5,90.0,77.25,38.0,12.045,-20.0,-116.583,-174.0,211.545
2011-12-20,4.104,5.7295,1.625,3.2705,4.625,198.455,93.0,75.542,25.0,9.455,-14.0,-110.0,-185.0,207.909
2011-12-21,4.583,5.9585,1.375,4.1875,6.208,198.333,90.0,72.708,33.0,9.75,-12.0,-95.167,-168.0,208.083
2011-12-22,2.4585,3.479,1.021,3.146,3.3125,191.958,96.0,77.375,55.0,7.917,10.0,-38.875,-104.0,199.875
2011-12-23,1.9585,2.8545,0.896,4.2705,2.625,189.583,93.0,62.542,46.0,9.0,17.0,-4.583,-37.0,198.583
2011-12-24,3.375,4.417,1.042,4.6455,4.3335,191.375,67.0,54.083,38.0,7.708,-27.0,-50.958,-98.0,199.083
2011-12-25,2.6875,3.667,0.979,5.125,7.0,192.375,86.0,59.458,44.0,9.208,-4.0,-47.042,-164.0,201.583
2011-12-26,3.5115,5.154999999999999,1.6435,3.5725,4.266500000000001,190.167,95.0,85.042,67.0,8.042,1.0,-18.542,-60.0,198.208
2011-12-27,5.292,6.9585,1.6665,3.1704999999999997,5.752,193.833,94.0,82.0,63.0,6.042,-28.0,-73.833,-193.0,199.875
2011-12-28,6.4585,8.6875,2.229,3.3125,9.0625,199.167,95.0,75.0,31.0,10.167,2.0,-80.167,-191.0,209.333
2011-12-29,3.2295,4.8335,1.604,3.9585,5.479,196.833,96.0,81.667,54.0,8.917,8.0,-42.208,-107.0,205.75
2011-12-30,3.792,5.354,1.5625,4.9165,10.146,195.833,92.0,77.125,31.0,7.417,-31.0,-84.417,-178.0,203.25
2011-12-31,3.9375,5.7915,1.8544999999999998,4.729,3.979,194.583,92.0,65.792,34.0,7.708,12.0,-40.708,-119.0,202.292
2012-01-01,1.4785,2.3914999999999997,0.913,7.542,9.4165,187.917,60.0,48.292,37.0,9.625,,,,197.542
2012-01-02,1.875,2.6665,0.7915,5.0205,4.833,192.375,94.0,69.625,34.0,15.958,,,,208.333
2012-01-03,1.6669999999999998,2.4375,0.771,4.958,5.771,193.167,85.0,62.458,41.0,9.583,,,,202.75
2012-01-04,1.979,2.7915,0.8125,3.3125,6.5,194.667,89.0,68.542,36.0,8.833,,,,203.5
2012-01-05,1.722,2.43,0.7085,3.625,5.1665,194.792,89.0,67.542,42.0,8.708,,,,203.5
2012-01-06,1.6044999999999998,2.292,0.6875,3.8125,4.3335,191.875,97.0,70.708,43.0,10.833,,,,202.708
2012-01-07,4.3335,5.875,1.5415,3.4165,4.396,196.917,89.0,76.333,42.0,9.25,,,,206.167
2012-01-08,4.884,6.577999999999999,1.6935,3.065,4.0435,196.833,89.0,71.792,35.0,12.042,,,,208.875
2012-01-09,5.1455,6.896,1.75,3.375,3.708,194.833,89.0,74.917,49.0,8.917,,,,203.75
2012-01-10,6.0625,7.854,1.7915,3.5835,6.021,197.087,90.0,73.667,35.0,10.304,,,,207.391
2012-01-11,5.2705,7.0835,1.8125,3.271,5.354,197.083,89.0,74.458,40.0,9.0,,,,206.083
2012-01-12,5.4375,7.229,1.7919999999999998,5.375,8.7705,198.458,95.0,82.792,53.0,11.0,,,,209.458
2012-01-13,2.4585,3.5625,1.1045,5.9375,18.6665,197.167,98.0,73.167,32.0,10.083,,,,207.25
2012-01-14,7.1875,9.208,2.021,3.9375,4.75,198.25,90.0,78.292,48.0,10.708,,,,208.958
2012-01-15,4.1665,5.6665,1.5,3.8335,5.8125,195.292,93.0,74.75,46.0,9.375,,,,204.667
2012-01-16,6.9245,9.475,2.5495,3.854,5.3125,198.625,91.0,73.875,34.0,10.25,,,,208.875
2012-01-17,9.1585,11.8315,2.673,4.2825,6.3475,203.261,91.0,80.043,56.0,11.0,,,,214.261
2012-01-18,6.5205,8.9375,2.417,3.6665,3.167,199.958,93.0,77.958,57.0,10.583,,,,210.542
2012-01-19,4.709,6.506,1.7970000000000002,3.5625,3.667,197.958,93.0,80.875,56.0,12.0,,,,209.958
2012-01-20,4.4585,5.7085,1.25,4.4375,6.125,192.042,97.0,83.833,63.0,8.958,,,,201.0
2012-01-21,7.8125,10.458,2.646,3.9585,6.8125,197.417,96.0,84.583,62.0,10.667,,,,208.083
2012-01-22,7.2085,9.9585,2.75,4.1305,6.4565,201.0,94.0,79.167,57.0,10.083,,,,211.083
2012-01-23,4.4559999999999995,6.0055,1.5495,3.896,8.4375,198.542,92.0,74.043,34.0,10.083,,,,208.625
2012-01-24,2.6965,4.237,1.541,3.4375,3.3545,194.458,94.0,73.917,40.0,18.125,,,,212.583
2012-01-25,1.854,2.542,0.6875,4.104,7.146,188.208,93.0,65.833,35.0,13.417,,,,201.625
2012-01-26,4.646,6.396,1.75,5.2295,10.25,197.5,86.0,73.0,43.0,4.0,,,,201.5
2012-01-27,1.7919999999999998,2.6875,0.896,3.8955,4.25,193.0,82.0,64.667,46.0,6.875,,,,199.875
2012-01-28,4.917,6.771,1.854,4.2915,4.625,199.167,87.0,70.792,49.0,1.75,,,,200.917
2012-01-29,8.152000000000001,9.9485,1.796,4.2915,8.896,201.652,88.0,76.625,50.0,5.217,,,,206.87
2012-01-30,4.2085,5.583,1.375,3.625,6.083,198.833,90.0,73.958,54.0,1.875,,,,200.708
2012-01-31,6.104,7.396,1.2919999999999998,4.2915,7.167,200.417,94.0,76.625,49.0,3.958,,,,204.375
2012-02-01,3.4165,4.271,0.8545,4.396,10.4375,201.292,92.0,75.167,44.0,2.75,,,,204.042
2012-02-02,2.586,3.0895,0.5035,4.25,14.9585,190.5,91.0,65.333,45.0,11.864,,,,202.364
2012-02-03,2.104,2.375,0.271,4.7085,6.771,192.208,74.0,56.833,44.0,8.583,,,,200.792
2012-02-04,3.5835,4.396,0.8125,5.354,6.4375,192.333,92.0,68.375,40.0,8.833,,,,201.167
2012-02-05,3.3405,4.3255,0.9844999999999999,3.5865,7.413,193.333,85.0,60.542,39.0,8.0,,,,201.333
2012-02-06,5.604,7.417,1.8125,4.354,12.270499999999998,199.25,88.0,76.333,51.0,11.417,,,,210.667
2012-02-07,1.3125,1.9794999999999998,0.6665,3.5,4.042,190.083,95.0,76.833,55.0,7.875,,,,197.958
2012-02-08,2.4375,3.5625,1.125,3.4485,7.8260000000000005,188.583,98.0,81.417,63.0,16.292,,,,204.875
2012-02-09,4.9165,6.8125,1.8955000000000002,3.1665,6.3335,193.958,91.0,76.167,50.0,6.833,,,,200.792
2012-02-10,3.4375,4.9375,1.5,4.1665,5.396,200.25,87.0,70.167,39.0,7.5,,,,207.75
2012-02-11,4.391500000000001,5.913,1.5215,4.4565,11.913,198.565,90.0,74.087,44.0,7.565,,,,206.13
2012-02-12,4.0835,5.6875,1.604,4.9375,8.2705,201.167,87.0,71.958,38.0,9.25,,,,210.417
2012-02-13,6.75,8.489,1.739,4.7915,14.8335,203.208,91.0,74.042,45.0,8.458,,,,211.667
2012-02-14,4.5625,5.6875,1.125,4.667,11.1875,197.042,95.0,79.833,51.0,8.333,,,,205.375
2012-02-15,4.833,6.0,1.1665,4.9585,17.208,199.625,96.0,70.5,29.0,10.375,,,,210.0
2012-02-16,4.516500000000001,5.3100000000000005,0.7935,5.229,10.7915,195.458,91.0,73.792,35.0,8.292,,,,203.75
2012-02-17,3.75,4.75,1.0,4.3955,8.083,195.583,89.0,76.625,54.0,6.583,,,,202.167
2012-02-18,7.326499999999999,8.261,0.935,4.4565,4.9565,195.391,92.0,87.783,75.0,16.957,,,,212.348
2012-02-19,5.973,7.4185,1.4455,4.9785,10.8045,194.625,94.0,82.167,59.0,25.5,,,,220.125
2012-02-20,4.0835,5.5,1.417,5.1665,8.6875,196.167,86.0,58.167,35.0,8.583,,,,204.75
2012-02-21,4.4165,5.854,1.4375,5.396,12.25,194.375,88.0,60.833,35.0,8.75,,,,203.125
