date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2016-01-15,3.125,4.229,1.104,2.0,194.542,2.083,7.333,201.875
2016-01-16,8.583,11.0835,2.5,2.3955,193.375,2.208,7.167,200.542
2016-01-17,21.2285,38.1235,16.8955,4.0625,193.391,2.696,9.957,203.348
2016-01-18,22.1455,37.208,15.0625,6.229,192.958,2.875,11.435,204.348
2016-01-19,17.4375,25.1875,7.75,10.8955,193.0,3.083,11.227,204.273
2016-01-20,15.957999999999998,23.0,7.0415,14.8125,194.167,3.542,12.167,206.333
2016-01-21,14.479,22.104,7.625,7.0,194.208,3.913,10.625,204.833
2016-01-22,7.542,9.2295,1.6875,8.354,192.417,2.833,8.25,200.667
2016-01-23,5.6875,7.625,1.9375,2.9465000000000003,192.458,2.417,6.542,199.0
2016-01-24,7.6575,9.896,2.2385,2.646,191.583,2.083,7.0,198.583
2016-01-25,22.979,37.1665,14.1875,5.3125,191.583,2.917,10.167,201.75
2016-01-26,23.8485,36.1575,12.309000000000001,7.583,190.0,3.0,12.478,202.478
2016-01-27,12.395499999999998,15.604,3.2085,9.625,189.667,2.333,9.0,198.667
2016-01-28,16.0205,22.354,6.3335,9.625,190.917,3.478,11.696,202.609
2016-01-29,12.1045,15.3125,3.2085,13.646,190.25,3.292,11.708,201.958
2016-01-30,13.104,22.363,9.259,8.1905,189.905,3.238,10.667,200.571
2016-01-31,17.88,30.34,12.4595,5.521,190.625,2.958,10.5,201.125
2016-02-01,12.971499999999999,20.0645,7.093,6.354,190.13,2.565,10.348,200.478
2016-02-02,12.546,21.347,8.801,2.1665,191.87,2.5,9.652,201.522
2016-02-03,19.7405,30.924500000000002,11.183499999999999,4.9585,191.417,2.667,12.609,204.0
2016-02-04,15.9585,22.625,6.6665,7.75,190.917,2.957,13.125,204.042
2016-02-05,11.625,15.125,3.5,9.75,190.875,3.125,14.125,205.0
2016-02-06,9.8335,12.854,3.021,4.7915,191.111,3.292,9.778,200.889
2016-02-07,15.954,23.9285,7.975,5.7705,194.0,3.0,7.5,201.5
2016-02-08,19.9465,32.959,13.013000000000002,6.856,194.091,2.833,9.591,203.682
2016-02-09,17.911,27.057000000000002,9.146,7.375,192.652,2.917,8.609,201.261
2016-02-10,10.975,17.202,6.2275,5.0835,193.583,2.708,5.75,199.333
2016-02-11,6.375,8.4165,2.0415,3.1455,194.708,2.13,3.792,198.5
2016-02-12,7.9375,10.5205,2.5835,3.521,195.292,2.542,3.292,198.583
2016-02-13,16.442,24.71,8.2685,5.0625,195.25,2.75,4.958,200.208
2016-02-14,18.9465,28.773500000000002,9.827,5.75,195.125,2.875,4.667,199.792
2016-02-15,24.1345,41.8585,17.724,7.0625,195.0,3.13,4.273,199.273
2016-02-16,22.7955,33.595,10.799499999999998,13.583,195.261,3.208,5.913,201.174
2016-02-17,14.917000000000002,21.1875,6.271,15.396,193.042,2.833,2.958,196.0
2016-02-18,12.9375,18.1455,5.2085,13.8125,194.667,3.0,3.625,198.292
2016-02-19,7.333,9.5,2.1665,3.9165,193.958,2.25,1.5,195.458
2016-02-20,10.271,14.2085,3.9375,9.5625,192.458,2.25,1.5,193.958
2016-02-21,12.363499999999998,16.3415,3.9785,4.2915,195.5,2.5,2.167,197.667
2016-02-22,18.0245,28.8915,10.867,7.175,194.0,2.708,4.042,198.042
2016-02-23,15.189,28.448500000000003,13.26,8.2295,192.304,2.792,4.045,196.364
2016-02-24,17.104,26.146,9.0415,5.4375,194.5,2.792,2.4,196.6
2016-02-25,12.771,19.5415,6.7705,8.585,195.75,3.0,11.533,206.667
2016-02-26,9.1665,11.5625,2.396,7.458,196.167,3.083,5.125,201.292
2016-02-27,19.3335,28.9795,9.646,8.875,196.333,3.208,4.583,200.917
2016-02-28,18.877,26.5725,7.6955,11.479,196.542,2.875,3.958,200.5
2016-02-29,,,,,,,,
2016-03-01,20.386499999999998,33.952,13.565,14.5625,195.625,3.292,4.917,200.542
2016-03-02,15.543499999999998,22.0435,6.5,4.271,192.952,2.783,3.571,196.524
2016-03-03,17.208,31.521,14.3125,8.542,192.783,3.125,7.7,199.9
2016-03-04,12.646,19.4375,6.7915,9.0,194.375,2.826,14.75,209.05
2016-03-05,8.8335,10.854,2.021,13.8335,194.167,2.958,8.375,202.542
2016-03-06,13.5,18.2085,4.7085,10.917,191.125,2.458,6.375,197.5
2016-03-07,12.0435,16.564999999999998,4.5215,5.8545,193.917,2.625,5.167,199.083
2016-03-08,8.604,11.4165,2.8125,6.3375,194.818,2.292,4.591,199.409
2016-03-09,10.046999999999999,12.671999999999999,2.625,8.354,193.958,2.5,4.667,198.625
2016-03-10,12.8125,18.4375,5.625,8.1875,196.304,2.667,11.304,207.609
2016-03-11,13.604500000000002,17.854,4.25,11.271,198.458,2.87,13.542,212.0
2016-03-12,8.208,10.0205,1.8125,11.458,199.708,2.958,12.917,212.625
2016-03-13,18.979,29.771,10.7915,10.2295,197.125,2.792,12.458,209.583
2016-03-14,16.8035,27.494,10.69,6.729,194.875,2.625,12.125,207.0
2016-03-15,17.5,30.7085,13.2085,7.396,196.375,3.083,12.783,209.13
2016-03-16,18.8705,31.4105,12.5395,6.708,196.783,2.913,12.739,209.522
2016-03-17,18.375,27.875,9.5,10.8335,196.667,2.917,14.208,210.875
2016-03-18,14.3335,20.9165,6.5835,12.2295,196.125,2.739,13.583,209.708
2016-03-19,8.854,10.6665,1.8125,20.4165,197.333,3.375,13.042,210.375
2016-03-20,14.5415,18.2915,3.75,29.1665,198.375,3.875,12.25,210.625
2016-03-21,17.6975,27.8065,10.1085,6.9165,194.417,2.875,10.875,205.292
2016-03-22,18.2295,29.1455,10.917000000000002,10.2705,195.917,3.208,12.042,207.958
2016-03-23,17.75,25.823999999999998,8.074,14.2165,196.458,2.917,11.875,208.333
2016-03-24,12.0,13.542,1.542,15.25,186.625,3.0,24.1,212.3
2016-03-25,9.458,10.792,1.333,11.75,183.083,3.0,24.5,209.333
2016-03-26,3.75,4.75,1.0,2.3335,186.583,3.0,21.833,209.778
2016-03-27,8.333,9.542,1.208,3.479,183.167,3.0,21.783,204.957
2016-03-28,11.042,13.875,2.833,9.5625,181.5,3.0,23.318,204.818
2016-03-29,10.25,11.625,1.375,17.9375,184.522,3.0,22.864,207.318
2016-03-30,13.3045,19.3865,6.082,25.2085,190.0,3.25,19.435,209.348
2016-03-31,19.7915,28.792,9.0,14.208,197.917,3.167,14.667,212.583
2016-04-01,17.7395,23.1955,5.456499999999999,20.521,190.435,3.043,10.913,201.348
2016-04-02,13.124500000000001,15.689499999999999,2.565,14.979,191.167,2.826,10.958,202.125
2016-04-03,9.8125,13.5835,3.771,13.3125,189.125,2.708,10.708,199.833
2016-04-04,15.1875,24.625,9.4375,7.7915,186.792,2.542,11.25,198.042
2016-04-05,19.125,30.354,11.229,6.9375,189.0,3.042,12.217,201.217
2016-04-06,18.9795,36.896,17.9165,11.75,190.391,2.917,8.783,199.174
2016-04-07,17.9815,29.608,11.625499999999999,8.708,187.417,2.292,7.208,194.625
2016-04-08,18.729,30.2085,11.479,6.5,188.625,3.0,7.917,196.542
2016-04-09,12.289000000000001,18.786,6.4975,11.7085,189.292,2.87,8.542,197.833
2016-04-10,12.1455,13.895499999999998,1.75,19.1665,190.958,3.417,9.375,200.333
2016-04-11,17.0285,21.0055,3.9775,29.25,194.19,3.042,7.952,202.143
2016-04-12,16.403,22.7725,6.3695,21.354,192.208,2.583,8.0,200.208
2016-04-13,16.958,24.354,7.396,20.1455,189.217,2.125,8.696,197.913
2016-04-14,16.75,24.166,7.416,10.5625,187.333,2.625,7.0,194.333
2016-04-15,16.375,24.2705,7.896,20.0835,,3.083,,
2016-04-16,13.375,17.3125,3.9375,20.354,,3.13,,
2016-04-17,7.042,8.5625,1.521,20.125,,2.25,,
2016-04-18,12.4585,17.75,5.2915,14.5835,,2.417,,
2016-04-19,14.860500000000002,20.6765,5.816,21.5625,188.5,2.565,17.5,206.0
2016-04-20,16.833,23.1665,6.3335,20.625,,3.0,,
2016-04-21,16.9015,24.859499999999997,7.9585,16.6665,,2.625,,
2016-04-22,19.2295,28.0,8.771,14.4375,198.8,2.958,10.4,209.2
2016-04-23,10.75,14.354,3.604,16.5,,2.913,,
2016-04-24,8.6875,10.292,1.604,32.0205,,3.083,,
2016-04-25,14.021,19.229,5.2085,27.863500000000002,,2.667,,
2016-04-26,13.896,18.7005,4.8045,13.1875,190.5,2.25,11.25,201.75
2016-04-27,17.4795,27.771,10.2915,12.3545,,2.5,,
2016-04-28,15.2915,21.3125,6.021,4.6875,189.571,2.292,10.143,199.714
2016-04-29,11.9165,17.479,5.5625,6.670999999999999,191.458,2.667,8.542,200.0
2016-04-30,9.417,12.625,3.2085,11.646,192.208,2.522,7.083,199.292
2016-05-01,6.229,7.604,1.375,21.2915,193.292,2.958,8.333,201.625
2016-05-02,12.804499999999999,17.1955,4.391500000000001,26.396,194.652,3.522,9.609,204.261
2016-05-03,6.617,8.508,1.8915,22.625,192.083,2.917,7.333,199.417
2016-05-04,4.1875,5.2705,1.0835,10.292,189.13,2.042,6.0,195.13
2016-05-05,5.0925,6.176,1.0835,13.646,191.042,2.25,7.667,198.708
2016-05-06,13.4165,16.875,3.4585,13.1045,190.458,2.625,8.333,198.792
2016-05-07,10.354500000000002,13.854500000000002,3.5,11.104,189.042,2.304,7.333,196.375
2016-05-08,6.4585,7.9585,1.5,24.9585,191.292,2.417,7.792,199.083
2016-05-09,16.4585,24.271,7.8125,18.5835,189.5,2.5,7.042,196.542
2016-05-10,18.084,27.185499999999998,9.1015,7.854,188.25,2.75,8.375,196.625
2016-05-11,10.542,14.3335,3.7915,4.4585,186.0,2.0,7.4,193.4
2016-05-12,16.812,26.548000000000002,9.7365,7.1665,191.375,2.625,8.375,199.75
2016-05-13,14.792000000000002,21.375,6.583,12.896,191.292,2.25,8.409,199.909
2016-05-14,11.4165,15.2915,3.875,16.0835,192.167,2.783,9.333,201.5
2016-05-15,7.708,8.9165,1.2085,16.3125,193.417,2.75,8.542,201.958
2016-05-16,10.833,15.9165,5.0835,15.2085,190.917,2.25,6.708,197.625
2016-05-17,19.394,29.653,10.258999999999999,6.458,190.042,2.75,8.542,198.583
2016-05-18,15.917000000000002,24.5,8.5835,11.5415,190.913,2.958,10.87,201.783
2016-05-19,18.3785,25.598,7.2195,16.4355,191.13,3.087,11.826,202.957
2016-05-20,17.375,22.479,5.104,13.0415,191.292,2.75,11.958,203.25
2016-05-21,15.332999999999998,19.3545,4.0205,16.75,191.25,3.087,11.667,202.917
2016-05-22,9.125,10.6875,1.5625,19.1665,190.5,3.042,10.917,201.417
2016-05-23,21.854,29.125,7.2705,24.8545,190.25,3.083,12.333,202.583
2016-05-24,20.595,26.910999999999998,6.316,26.7295,189.417,2.708,11.958,201.375
2016-05-25,15.5835,20.0,4.4165,26.3285,187.783,2.583,10.957,198.739
2016-05-26,16.676000000000002,27.3965,10.721,20.4665,186.875,2.5,10.375,197.25
2016-05-27,14.396,21.9375,7.542,11.8125,186.125,2.333,11.875,198.0
2016-05-28,11.292,14.896,3.604,22.4375,191.042,3.174,12.375,203.417
2016-05-29,7.2295,9.667,2.4375,21.2915,190.75,2.958,10.542,201.292
2016-05-30,14.5625,19.2705,4.7085,6.875,187.875,2.208,9.958,197.833
2016-05-31,16.172,22.99,6.818,9.479,187.875,2.292,9.75,197.625
2016-06-01,16.717,23.152,6.4350000000000005,24.125,194.5,3.13,10.364,204.864
2016-06-02,15.496500000000001,20.6225,5.1255,13.792,192.792,2.333,8.917,201.708
2016-06-03,15.5415,22.708,7.1665,11.8125,191.667,2.25,7.167,198.833
2016-06-04,9.875,13.354500000000002,3.4795,11.125,190.5,2.174,6.917,197.417
2016-06-05,5.917,7.2295,1.3125,6.5415,189.542,2.042,6.375,195.917
2016-06-06,13.646,18.3545,4.7085,15.417000000000002,191.875,2.708,7.958,199.833
2016-06-07,15.633,23.502000000000002,7.869,15.1045,190.417,2.458,7.125,197.542
2016-06-08,13.854500000000002,21.167,7.3125,13.1005,186.81,2.304,6.905,193.714
2016-06-09,13.3145,22.635,9.3205,10.1955,183.792,2.5,8.083,191.875
2016-06-10,10.1455,15.9375,5.792,15.5,185.25,2.25,8.208,193.458
2016-06-11,10.771,15.4375,4.667,13.1875,186.542,2.478,8.208,194.75
2016-06-12,5.75,7.6875,1.9375,12.2705,184.167,2.083,6.042,190.208
2016-06-13,11.2915,17.771,6.4795,7.979,182.417,1.875,7.625,190.042
2016-06-14,10.648,13.511500000000002,2.8635,7.146,184.87,2.0,7.87,192.739
2016-06-15,12.771,18.5415,5.7705,8.396,187.043,2.125,11.0,198.091
2016-06-16,11.0145,17.264499999999998,6.25,5.896,185.667,2.0,9.292,194.958
2016-06-17,12.375,19.2085,6.833,10.8955,187.5,2.208,10.167,197.667
2016-06-18,11.0415,14.854500000000002,3.8125,16.7705,190.542,2.826,11.167,201.708
2016-06-19,8.646,10.4585,1.8125,20.792,190.875,2.917,10.292,201.167
2016-06-20,12.9585,18.354,5.3955,17.208,190.417,2.792,11.708,202.125
2016-06-21,16.6815,23.529,6.848,16.5,188.833,2.792,11.625,200.458
2016-06-22,15.3125,23.4165,8.104,14.0415,184.348,2.542,6.818,191.273
2016-06-23,14.729,23.404,8.6745,10.854,183.75,2.542,8.042,191.792
2016-06-24,13.729,21.271,7.5415,9.646,187.292,2.875,7.5,194.792
2016-06-25,6.771,8.75,1.979,6.7855,185.625,1.826,5.708,191.333
2016-06-26,5.9165,7.0415,1.125,11.333,189.833,2.292,6.542,196.375
2016-06-27,14.6665,20.2295,5.5625,18.380499999999998,192.708,2.75,8.0,200.708
2016-06-28,18.3105,26.027,7.7165,7.0625,189.0,2.542,8.292,197.292
2016-06-29,11.8125,15.292000000000002,3.479,9.8125,191.87,2.958,11.087,202.957
2016-06-30,16.3425,26.1785,9.836,19.958,190.571,3.25,11.524,202.095
2016-07-01,15.771,25.125,9.354,29.7915,190.292,3.292,12.917,203.208
2016-07-02,7.5,11.520499999999998,4.0205,18.4375,183.542,2.0,10.042,193.583
2016-07-03,4.8125,6.25,1.4375,11.292,179.625,1.292,8.083,187.708
2016-07-04,14.195500000000001,22.0,7.804,17.5415,183.783,2.13,12.13,195.913
2016-07-05,20.402,29.0435,8.6415,15.4165,187.583,3.083,12.083,199.667
2016-07-06,13.729,19.5,5.771,13.125,186.826,2.5,11.261,198.087
2016-07-07,16.1675,25.438,9.271,21.75,184.0,2.625,12.667,196.667
2016-07-08,16.9165,23.917,7.0,24.7705,186.625,3.25,14.19,200.571
2016-07-09,8.646,14.854,6.208,7.0835,179.417,1.652,10.208,189.625
2016-07-10,6.7705,11.229,4.4585,10.417,180.875,2.375,9.917,190.792
2016-07-11,13.4585,21.771,8.3125,19.083,183.167,2.708,11.333,194.5
2016-07-12,15.183,23.5435,8.3605,28.8735,182.818,3.208,12.227,195.045
2016-07-13,18.708,25.375,6.667,32.9165,179.87,3.167,12.522,192.391
2016-07-14,14.492,22.437,7.945,20.3545,178.833,2.375,12.083,190.917
2016-07-15,16.708,22.208,5.5,11.2915,182.833,2.75,11.167,194.0
2016-07-16,8.5,11.146,2.646,12.6875,181.5,2.391,9.167,190.667
2016-07-17,6.2085,7.6665,1.458,17.729,181.167,2.417,9.708,190.875
2016-07-18,8.9375,11.3125,2.375,23.5625,183.667,2.958,10.458,194.125
2016-07-19,14.549,19.701,5.152,20.479,184.333,2.958,10.75,195.083
2016-07-20,11.7605,16.5435,4.7825,14.5,182.273,2.174,9.455,191.727
2016-07-21,14.076,22.2545,8.1785,8.958,180.708,2.333,9.208,189.917
2016-07-22,15.646,25.0415,9.395499999999998,5.6665,182.667,2.583,11.458,194.125
2016-07-23,10.8335,14.771,3.9375,10.3955,181.167,2.13,10.25,191.417
2016-07-24,8.729,10.1875,1.4585,12.271,182.208,2.417,9.792,192.0
2016-07-25,17.083,22.479,5.396,17.9375,181.583,2.708,10.583,192.167
2016-07-26,13.6275,20.627,6.9995,14.0625,180.292,2.375,11.304,191.522
2016-07-27,13.5625,24.521,10.957999999999998,6.354,178.087,2.125,9.739,187.826
2016-07-28,9.579,21.356,11.777,7.3125,177.333,2.083,8.708,186.042
2016-07-29,8.3545,19.2915,10.9375,5.4165,177.208,1.792,8.208,185.417
2016-07-30,7.229,14.646,7.417,6.375,178.0,1.609,9.875,187.875
2016-07-31,6.5625,9.146,2.583,10.5,176.875,1.917,9.208,186.083
2016-08-01,10.3045,17.6775,7.373,8.979,174.609,1.826,9.304,183.913
2016-08-02,9.2085,15.074000000000002,5.866,8.646,174.375,1.458,9.125,183.5
2016-08-03,8.229,17.833,9.604,5.6875,173.625,1.667,8.0,181.625
2016-08-04,9.416,22.845,13.4295,8.2915,175.208,1.958,9.792,185.0
2016-08-05,10.3125,21.333,11.020499999999998,9.5625,175.083,1.875,8.958,184.042
2016-08-06,7.6665,15.0625,7.396,8.229,174.417,1.522,9.083,183.5
2016-08-07,6.4585,9.3335,2.875,11.1875,174.375,1.75,9.75,184.125
2016-08-08,11.832999999999998,18.021,6.1875,16.3335,175.5,2.125,11.458,186.958
2016-08-09,16.385,22.310499999999998,5.926,22.4315,177.391,2.375,12.783,190.174
2016-08-10,17.229,22.3335,5.1045,20.167,177.083,2.417,12.0,189.083
2016-08-11,11.001999999999999,13.0645,2.0625,19.8125,179.042,2.833,11.5,190.542
2016-08-12,10.125,12.9165,2.7915,11.625,178.792,2.458,11.292,190.083
2016-08-13,6.229,8.229,2.0,7.396,175.917,1.783,9.292,185.208
2016-08-14,5.4795,7.167,1.6875,12.229,177.0,1.958,9.25,186.25
2016-08-15,5.854,7.854,2.0,10.917,175.75,2.083,8.125,183.875
2016-08-16,7.7365,10.973500000000001,3.237,8.292,172.417,1.833,9.0,181.417
2016-08-17,9.3335,12.957999999999998,3.625,19.679000000000002,173.0,2.0,10.375,183.375
2016-08-18,9.4015,18.314,8.913,16.5625,171.375,2.125,8.458,179.833
2016-08-19,9.1875,15.6875,6.5,10.896,169.292,1.708,10.375,179.667
2016-08-20,7.708,14.792000000000002,7.083,4.75,167.042,1.478,9.625,176.667
2016-08-21,4.771,9.375,4.604,4.2295,165.458,1.25,8.625,174.083
2016-08-22,9.2085,16.0835,6.875,4.354,168.167,1.583,8.333,176.5
2016-08-23,11.184000000000001,22.576,11.392,9.2705,169.042,2.125,10.0,179.042
2016-08-24,9.4165,17.0625,7.646,7.1455,168.75,1.667,8.625,177.375
2016-08-25,8.981,19.2495,10.268500000000001,6.229,168.083,1.333,8.583,176.667
2016-08-26,10.0415,19.604,9.5625,6.9375,168.739,1.625,10.348,179.087
2016-08-27,9.2085,14.646,5.4375,5.521,174.083,1.826,9.167,183.25
2016-08-28,6.083,7.854,1.771,3.625,182.042,2.0,7.958,190.0
2016-08-29,8.6875,14.020499999999998,5.3335,3.833,176.875,1.583,8.458,185.333
2016-08-30,8.4375,12.8035,4.3660000000000005,3.304,179.652,1.542,8.261,187.913
2016-08-31,11.625,14.896,3.271,1.4650000000000003,185.35,2.042,8.8,194.15
2016-09-01,13.7275,20.753,7.026,11.4165,185.348,1.87,6.773,192.136
2016-09-02,13.707999999999998,18.729,5.021,16.9375,187.667,2.375,8.5,196.167
2016-09-03,9.8545,11.8335,1.979,14.5,188.208,2.348,8.667,196.875
2016-09-04,6.042,8.479,2.4375,7.375,183.125,2.125,6.792,189.917
2016-09-05,9.5415,19.125,9.582999999999998,6.6665,183.0,2.042,7.375,190.375
2016-09-06,8.858,15.2685,6.4105,5.0835,181.292,1.625,7.609,188.826
2016-09-07,8.9165,15.5,6.5835,3.577,177.957,1.542,6.87,184.826
2016-09-08,8.945,18.8255,9.8805,4.9375,176.208,1.708,5.375,181.583
2016-09-09,12.5835,22.4375,9.854,7.625,181.083,2.5,8.875,189.958
2016-09-10,7.9165,12.2085,4.292,13.4585,185.0,2.783,9.042,194.042
2016-09-11,6.542,7.875,1.3335,11.0625,185.333,2.75,8.417,193.75
2016-09-12,12.896,17.9375,5.042,12.6455,184.333,2.583,9.708,194.042
2016-09-13,15.43,28.409,12.979,10.3335,181.217,3.043,11.391,192.609
2016-09-14,14.0545,23.288999999999998,9.234499999999999,6.636,181.042,2.667,11.208,192.25
2016-09-15,13.591,20.159,6.568,14.0,183.739,3.174,10.261,194.0
2016-09-16,13.0,21.5,8.5,14.4585,184.583,3.0,10.042,194.625
2016-09-17,11.375,17.708,6.3335,16.0,183.875,2.913,9.75,193.625
2016-09-18,3.25,5.2085,1.9585,5.208,176.792,1.292,6.542,183.333
2016-09-19,7.9375,13.707999999999998,5.771,5.375,178.292,1.958,7.917,186.208
2016-09-20,12.095,20.5495,8.4545,1.8125,183.0,2.167,9.167,192.167
2016-09-21,12.270499999999998,18.3335,6.0625,5.1665,183.833,2.25,9.125,192.958
2016-09-22,10.8255,17.3505,6.525,3.979,183.25,2.125,10.167,193.417
2016-09-23,16.521,32.6045,16.0835,5.9375,181.208,2.542,10.292,191.5
2016-09-24,10.979,18.0415,7.0625,3.1665,179.167,1.913,9.042,188.208
2016-09-25,5.667,9.0205,3.3545,3.8125,179.125,1.708,8.833,187.958
2016-09-26,8.292,25.25,16.958,8.3125,178.792,2.042,10.167,188.958
2016-09-27,9.7845,26.7955,17.011,9.5205,177.375,1.875,9.458,186.833
2016-09-28,7.0865,15.956499999999998,8.8695,7.021,176.304,1.375,9.087,185.391
2016-09-29,8.256,16.0425,7.786,6.9795,175.958,1.75,8.833,184.792
2016-09-30,13.479,20.5625,7.0835,8.4585,186.125,3.25,11.25,197.375
2016-10-01,11.75,18.5,6.75,9.8955,185.667,2.826,10.375,196.042
2016-10-02,9.042,12.5,3.4585,11.5,187.208,3.25,12.25,199.458
2016-10-03,10.5835,25.2915,14.707999999999998,6.3125,181.958,2.625,10.583,192.542
2016-10-04,11.9565,28.456500000000002,16.5,8.9165,178.818,2.083,11.182,190.0
2016-10-05,11.6875,21.2705,9.5835,12.229,181.583,2.208,10.0,191.583
2016-10-06,16.375,34.583,18.208,6.5415,179.708,2.042,10.375,190.083
2016-10-07,18.125,30.417,12.292,8.583,186.75,2.458,10.042,196.792
2016-10-08,10.708,18.833,8.125,9.021,182.583,2.217,9.667,192.25
2016-10-09,3.708,5.417,1.708,3.021,178.917,1.458,6.958,185.875
2016-10-10,11.958,18.208,6.25,5.7915,187.875,2.625,9.958,197.833
2016-10-11,18.304,31.043,12.739,8.0205,187.522,2.25,10.261,197.783
2016-10-12,19.875,40.542,20.667,13.708,186.458,2.667,11.375,197.833
2016-10-13,18.2915,26.5835,8.2915,14.564499999999999,196.409,2.708,13.0,209.409
2016-10-14,15.625,20.7915,5.1665,12.0625,203.5,2.625,14.375,217.875
2016-10-15,11.792000000000002,19.9375,8.1455,10.479,200.917,2.435,14.083,215.0
2016-10-16,10.146,13.979,3.8335,10.021,200.708,2.708,12.958,213.667
2016-10-17,15.3915,25.8265,10.435,5.0,197.636,2.304,11.364,209.0
2016-10-18,15.144,32.5025,17.3585,6.042,197.522,2.25,13.043,210.565
2016-10-19,13.3125,20.729,7.4165,9.479,200.25,2.417,12.208,212.458
2016-10-20,14.750499999999999,24.494,9.7425,14.0,200.0,2.5,13.125,213.125
2016-10-21,17.1045,26.375,9.271,17.3125,202.042,2.667,14.957,217.043
2016-10-22,12.0835,16.979,4.896,16.0415,201.75,2.435,13.917,215.667
2016-10-23,6.6665,8.896,2.2295,14.333,200.458,2.458,12.792,213.25
2016-10-24,14.1875,21.5205,7.333,6.0,202.0,2.167,13.25,215.25
2016-10-25,13.159500000000001,26.3025,13.143500000000001,7.5205,199.87,2.125,12.261,212.13
2016-10-26,13.8125,28.625,14.8125,8.6875,199.583,2.333,14.083,213.667
2016-10-27,11.8205,23.26,11.4395,9.208,201.208,2.5,13.417,214.625
2016-10-28,17.479,28.5625,11.0835,9.896,200.958,2.708,14.174,215.087
2016-10-29,13.521,20.354,6.833,5.4375,202.5,3.043,14.833,217.333
2016-10-30,7.4375,9.25,1.8125,7.4375,204.792,2.458,11.792,216.583
2016-10-31,13.0,25.2085,12.2085,12.0835,203.708,2.542,13.667,217.375
2016-11-01,13.850000000000001,26.424,12.574,8.7915,202.826,2.609,14.348,217.174
2016-11-02,15.9585,25.104,9.145499999999998,4.3125,204.792,2.5,12.5,217.292
2016-11-03,11.48,20.421,8.941,6.646,202.958,2.417,12.625,215.583
2016-11-04,15.896,25.0625,9.167000000000002,9.2915,202.625,2.708,13.958,216.583
2016-11-05,13.0415,20.5625,7.521,12.4375,202.333,2.609,14.292,216.625
2016-11-06,8.1875,10.4375,2.25,13.1875,201.875,2.625,12.792,214.667
2016-11-07,15.021,20.521,5.5,13.021,204.542,2.375,13.417,217.958
2016-11-08,14.345,25.8415,11.496500000000001,14.021,202.875,2.211,14.042,216.917
2016-11-09,12.5835,22.9795,10.396,4.25,200.667,2.455,11.708,212.375
2016-11-10,18.398500000000002,32.8145,14.416,9.5115,203.091,2.708,14.636,217.727
2016-11-11,15.3125,24.8125,9.5,5.6665,202.25,2.292,13.125,215.375
2016-11-12,9.271,17.6665,8.3955,5.2705,201.583,2.565,13.833,215.417
2016-11-13,8.146,13.229,5.083,10.75,202.417,3.083,14.083,216.5
2016-11-14,13.125,25.9375,12.8125,11.6045,200.833,2.583,13.087,213.957
2016-11-15,16.4485,36.072500000000005,19.6245,8.521,200.75,2.958,16.217,216.913
2016-11-16,15.832999999999998,33.7085,17.875,8.4585,202.958,2.917,15.625,218.583
2016-11-17,14.4495,28.5265,14.077000000000002,12.6665,203.783,2.87,15.478,219.261
2016-11-18,14.125,25.5,11.375,11.729,205.208,3.042,15.318,220.455
2016-11-19,13.4585,22.042,8.5835,9.2295,201.042,2.609,14.458,215.5
2016-11-20,7.7085,13.6875,5.979,7.7915,201.708,3.292,14.875,216.583
2016-11-21,14.646,31.0,16.354,11.9585,204.167,3.375,16.696,220.913
2016-11-22,16.769,33.565,16.796,10.625,203.583,3.292,15.083,218.667
2016-11-23,13.979,23.9165,9.9375,5.4375,205.708,3.167,14.042,219.75
2016-11-24,13.296,21.3045,8.008,1.521,204.625,2.458,12.333,216.958
2016-11-25,13.521,32.4585,18.9375,5.1665,204.0,2.75,12.958,216.958
2016-11-26,11.229,23.0205,11.7915,7.1045,203.417,3.043,15.083,218.5
2016-11-27,9.9375,15.021,5.0835,8.396,202.917,2.75,13.958,216.875
2016-11-28,12.7295,25.5,12.771,5.521,203.25,3.167,14.5,217.75
