date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,SPM_mean,PM25_mean,CO_mean
2015-11-05,192.231,21.328,18.977,26.742,7.765,4.382,213.559,,21.681,4.847
2015-11-06,192.264,26.528,20.162,30.574,10.412,4.781,218.792,,32.579,5.528
2015-11-07,190.258,20.136,14.327,18.646,4.319,3.566,210.394,,23.273,4.153
2015-11-08,187.583,13.792,10.048,12.556,2.507,2.504,201.375,,13.602,3.305
2015-11-09,189.444,17.264,14.241,21.603,7.362,2.575,206.708,,12.792,4.147
2015-11-10,189.139,10.791,8.125,10.421,2.296,2.651,199.931,,3.421,2.843
2015-11-11,191.889,14.694,8.996,13.069,4.072,2.805,206.583,,5.139,3.305
2015-11-12,192.528,17.153,11.608,16.07,4.462,3.11,209.681,,9.736,3.68
2015-11-13,191.071,14.246,14.131,17.144,3.013,2.27,205.317,,12.704,3.722
2015-11-14,188.403,14.292,13.62,15.958,2.338,1.656,202.694,,6.037,3.458
2015-11-15,189.38,11.514,7.582,9.235,1.652,2.789,200.894,,7.292,3.292
2015-11-16,190.153,16.028,15.187,20.936,5.748,3.591,206.18,,9.549,3.885
2015-11-17,191.305,20.123,19.96,29.395,9.435,2.459,211.428,,14.424,5.288
2015-11-18,188.986,15.736,13.457,19.37,5.913,1.711,204.722,,5.569,4.316
2015-11-19,188.806,7.889,5.951,7.402,1.451,2.237,196.695,,4.399,2.639
2015-11-20,190.764,14.875,16.379,22.133,5.754,3.893,205.639,,13.889,4.431
2015-11-21,194.769,13.99,9.527,12.399,2.872,2.974,208.759,,13.732,4.028
2015-11-22,196.792,17.153,9.711,11.696,1.985,3.18,213.944,,23.264,4.792
2015-11-23,197.0,17.639,11.704,15.078,3.375,3.033,214.639,,24.63,4.944
2015-11-24,193.682,12.946,8.096,12.077,3.981,2.476,206.628,,11.551,3.718
2015-11-25,190.945,11.746,10.81,13.159,2.35,2.272,202.692,,8.273,3.424
2015-11-26,190.611,10.778,9.48,12.713,3.232,3.531,201.389,,8.833,2.988
2015-11-27,192.694,9.597,9.601,11.893,2.292,4.119,202.291,,9.074,3.042
2015-11-28,193.347,11.153,10.876,13.611,2.735,3.599,204.5,,12.486,3.514
2015-11-29,195.186,14.759,12.972,17.366,4.394,3.544,209.946,,27.028,5.209
2015-11-30,196.325,21.929,20.718,34.12,13.402,4.612,218.254,,33.199,6.389
2015-12-01,195.708,20.084,14.233,26.652,12.419,2.89,215.792,,21.245,5.43
2015-12-02,194.111,16.833,17.255,23.646,6.39,2.987,210.944,,18.866,4.459
2015-12-03,192.541,10.744,10.947,14.236,3.289,3.669,203.285,,15.769,3.415
2015-12-04,194.653,9.306,9.459,11.535,2.076,4.853,203.958,,12.857,3.592
2015-12-05,192.486,11.028,13.141,17.554,4.414,3.936,203.514,,14.065,3.583
2015-12-06,193.417,15.5,11.707,14.52,2.813,2.819,208.917,,19.736,4.139
2015-12-07,193.927,19.913,14.398,22.884,8.486,3.008,213.841,,16.232,4.708
2015-12-08,193.792,16.139,12.539,21.944,9.404,2.663,209.93,,8.884,3.764
2015-12-09,194.639,19.819,17.661,28.815,11.154,2.953,214.458,,13.824,4.486
2015-12-10,191.472,19.459,19.558,24.763,5.205,2.671,210.931,,14.347,3.838
2015-12-11,185.833,11.347,8.262,10.439,2.177,2.279,197.181,,5.037,2.947
2015-12-12,192.986,13.125,8.11,10.879,2.769,2.507,206.111,,11.926,4.332
2015-12-13,191.736,14.5,10.987,13.039,2.051,3.406,206.236,,14.125,4.18
2015-12-14,192.486,22.236,17.393,28.446,11.053,3.357,214.722,,14.929,5.375
2015-12-15,193.928,23.13,22.287,35.246,12.959,2.971,217.058,,21.152,5.764
2015-12-16,194.542,13.639,11.855,15.622,3.767,3.707,208.181,,16.852,4.514
2015-12-17,194.274,8.997,8.468,11.042,2.574,3.638,203.271,,8.481,2.972
2015-12-18,196.5,12.583,14.665,21.121,6.455,3.7,209.083,,10.014,4.091
2015-12-19,195.814,11.247,12.299,16.196,3.897,3.068,207.061,,9.032,3.606
2015-12-20,198.417,11.521,11.487,15.303,3.817,2.952,209.938,,13.384,3.929
2015-12-21,197.688,16.042,17.805,29.738,11.933,2.485,213.729,,19.583,5.514
2015-12-22,197.5,18.77,17.557,35.988,18.431,2.877,216.27,,12.94,5.847
2015-12-23,191.261,11.413,14.355,17.979,3.624,2.257,202.674,,14.657,4.264
2015-12-24,191.334,14.416,18.387,28.537,10.15,3.482,205.75,,16.908,4.93
2015-12-25,191.917,12.146,12.844,18.568,5.725,3.217,204.062,,16.445,4.083
2015-12-26,197.5,10.584,13.817,16.691,2.874,5.309,208.084,,25.783,4.626
2015-12-27,197.396,9.146,9.604,11.279,1.676,4.173,206.542,,26.56,4.527
2015-12-28,194.694,16.449,10.823,16.265,5.442,3.649,211.144,,7.532,4.191
2015-12-29,194.986,12.167,12.49,15.479,2.989,3.581,207.153,,10.695,4.042
2015-12-30,196.181,18.097,14.576,20.587,6.01,3.814,214.278,,15.472,5.222
2015-12-31,198.592,13.532,11.254,14.328,3.074,3.868,212.124,,21.139,5.764
2016-01-01,198.375,10.25,9.715,11.09,1.374,4.136,208.625,,15.857,4.014
2016-01-02,198.737,10.633,10.883,13.4,2.517,3.822,209.37,,19.324,4.305
2016-01-03,199.357,13.573,10.066,11.512,1.446,3.844,212.931,,22.977,4.528
2016-01-04,199.833,15.139,12.876,16.071,3.195,4.572,214.972,,24.56,5.334
2016-01-05,195.208,8.389,5.525,6.645,1.12,2.719,203.597,,8.542,3.417
2016-01-06,196.653,16.431,14.557,19.144,4.587,3.14,213.083,,10.245,3.806
2016-01-07,195.861,15.945,14.437,19.397,4.96,3.263,211.806,,9.861,3.972
2016-01-08,193.444,14.347,11.566,13.253,1.686,2.439,207.792,,11.208,3.611
2016-01-09,195.875,10.264,10.255,11.932,1.676,3.25,206.139,,15.13,4.194
2016-01-10,197.915,9.076,11.723,15.679,3.956,4.375,206.991,,17.694,4.348
2016-01-11,195.801,6.141,8.404,9.995,1.591,4.181,201.942,,7.81,2.597
2016-01-12,196.264,7.597,11.651,13.664,2.013,4.771,203.861,,12.727,3.111
2016-01-13,195.139,7.333,9.975,11.605,1.63,3.971,202.472,,12.229,3.306
2016-01-14,196.125,4.75,5.479,6.778,1.299,3.739,200.875,,7.177,2.583
2016-01-15,197.583,5.222,5.306,6.062,0.755,2.833,202.806,,3.889,2.611
2016-01-16,198.306,8.056,10.096,12.686,2.59,2.921,206.361,,5.294,3.208
2016-01-17,199.278,13.111,15.337,22.248,6.911,2.844,212.389,,5.748,4.222
2016-01-18,198.25,19.68,22.508,36.787,14.279,4.498,217.93,,13.306,5.03
2016-01-19,197.382,17.777,17.201,26.066,8.865,4.099,215.159,,23.667,4.82
2016-01-20,196.903,13.056,13.557,16.692,3.134,3.918,209.958,,19.111,4.486
2016-01-21,199.931,12.569,12.191,14.322,2.131,4.035,212.5,,20.806,4.916
2016-01-22,196.181,9.75,9.369,11.13,1.761,4.257,205.93,,14.0,3.097
2016-01-23,194.236,8.111,7.2,8.502,1.302,3.599,202.347,,10.407,2.194
2016-01-24,196.335,11.924,11.025,13.278,2.254,3.2,208.259,,9.083,2.847
2016-01-25,197.639,13.875,18.551,25.962,7.411,3.557,211.514,,8.026,3.653
2016-01-26,197.772,20.332,22.942,35.347,12.405,4.588,218.104,,14.694,4.981
2016-01-27,198.132,18.681,20.559,34.963,14.404,4.772,216.813,,19.995,5.0
2016-01-28,197.972,17.986,18.937,25.301,6.364,4.754,215.958,,18.009,5.125
2016-01-29,195.972,15.208,14.668,17.711,3.043,3.311,211.181,,18.606,4.319
2016-01-30,195.347,11.972,11.366,16.263,4.897,3.45,207.319,,17.071,3.931
2016-01-31,196.339,10.681,11.158,14.711,3.553,2.783,207.02,,9.284,3.389
2016-02-01,195.383,11.597,15.866,24.008,8.142,3.436,206.98,,11.478,3.451
2016-02-02,194.764,9.222,11.844,14.094,2.25,4.377,203.986,,10.319,2.889
2016-02-03,196.042,13.64,17.985,21.63,3.645,5.156,209.682,,10.546,3.95
2016-02-04,197.48,17.314,21.002,27.686,6.684,5.511,214.794,,17.157,5.778
2016-02-05,195.472,14.653,16.559,18.933,2.374,2.965,210.125,,19.5,4.889
2016-02-06,195.66,7.53,7.272,8.62,1.348,3.849,203.19,,17.222,4.097
2016-02-07,197.014,10.403,12.399,14.82,2.421,3.053,207.417,,15.504,4.25
2016-02-08,194.861,10.57,15.137,19.545,4.408,4.123,205.431,,9.75,4.458
2016-02-09,191.797,8.507,10.448,12.94,2.492,3.509,200.304,,10.616,3.014
2016-02-10,192.264,6.25,6.695,8.141,1.446,3.409,198.514,,7.819,2.443
2016-02-11,195.088,5.969,6.888,7.958,1.07,3.956,201.057,,9.283,2.61
2016-02-12,196.233,6.748,7.892,9.201,1.309,3.329,202.981,,7.523,2.931
2016-02-13,197.127,10.002,14.654,19.097,4.443,3.779,207.129,,9.208,3.819
2016-02-14,197.192,11.234,14.637,18.283,3.646,3.557,208.426,,11.722,3.667
2016-02-15,197.958,12.611,18.517,22.804,4.287,4.138,210.569,,14.94,4.07
2016-02-16,199.236,18.292,26.924,38.728,11.804,6.948,217.528,,23.639,6.167
2016-02-17,199.458,24.472,28.954,47.094,18.14,4.8,223.931,,29.38,6.75
2016-02-18,195.431,9.181,12.066,14.85,2.784,3.728,204.611,,8.681,3.398
2016-02-19,195.913,9.547,10.916,12.632,1.717,4.353,205.46,,6.773,3.717
2016-02-20,197.055,12.679,17.473,22.662,5.189,3.597,209.734,,13.602,4.444
2016-02-21,196.778,5.583,5.589,6.648,1.06,3.307,202.361,,12.139,3.069
2016-02-22,196.208,10.75,16.563,20.177,3.614,3.189,206.958,,8.319,3.514
2016-02-23,194.069,11.0,11.804,15.197,3.393,2.9,205.07,,7.616,4.278
2016-02-24,195.139,9.153,9.374,11.554,2.18,3.524,204.292,,7.44,3.583
2016-02-25,196.792,8.514,12.032,14.43,2.399,4.816,205.306,,13.671,4.181
2016-02-26,198.819,10.361,12.168,13.822,1.654,4.855,209.18,,18.898,4.361
2016-02-27,196.826,6.419,7.195,8.412,1.217,3.433,203.246,,7.838,2.778
2016-02-28,196.407,15.792,17.556,22.1,4.544,4.31,212.199,,12.117,4.542
2016-02-29,,,,,,,,,,
2016-03-01,196.0,16.958,22.026,28.485,6.459,4.568,212.958,,15.079,5.0
2016-03-02,194.903,14.208,18.002,23.339,5.337,4.566,209.111,,13.356,4.125
2016-03-03,195.875,13.056,15.582,18.1,2.518,3.925,208.931,,13.676,4.153
2016-03-04,197.042,18.333,20.868,25.525,4.656,7.156,215.375,,20.819,5.25
2016-03-05,196.805,15.694,20.756,23.727,2.971,8.414,212.5,,27.625,5.805
2016-03-06,194.958,14.125,17.219,23.607,6.388,5.599,209.083,,23.529,5.055
2016-03-07,194.976,8.486,7.949,9.069,1.12,4.107,203.461,,12.449,3.002
2016-03-08,196.384,9.304,12.216,14.282,2.066,3.818,205.688,,11.995,3.347
2016-03-09,196.375,14.0,15.326,18.966,3.639,4.717,210.375,,15.048,3.695
2016-03-10,196.167,9.819,12.685,14.607,1.921,5.397,205.986,,14.676,3.75
2016-03-11,197.861,11.014,12.743,14.857,2.114,4.544,208.875,,12.972,4.042
2016-03-12,198.722,12.736,13.936,15.973,2.037,6.303,211.458,,15.755,4.917
2016-03-13,198.029,14.342,19.212,23.518,4.307,7.037,212.371,,18.829,4.931
2016-03-14,195.442,10.1,5.09,5.966,0.876,3.683,205.542,,19.204,3.568
2016-03-15,195.747,8.219,6.297,7.511,1.214,3.277,203.966,,6.838,2.986
2016-03-16,194.495,14.745,11.682,14.755,3.073,3.899,209.24,,10.25,4.403
2016-03-17,195.319,11.306,15.19,18.837,3.647,5.061,206.625,,16.042,3.972
2016-03-18,196.972,15.597,20.923,24.434,3.511,7.236,212.569,,19.992,5.486
2016-03-19,197.25,17.139,18.474,21.363,2.888,8.524,214.389,,30.833,5.791
2016-03-20,196.153,14.431,11.469,12.859,1.39,5.215,210.583,,29.134,4.528
2016-03-21,190.569,8.167,7.893,9.188,1.296,2.96,198.736,,8.278,3.222
2016-03-22,194.736,13.625,13.635,15.736,2.101,4.382,208.361,,19.818,3.68
2016-03-23,195.172,14.322,21.452,26.018,4.567,6.248,209.494,,20.667,5.587
2016-03-24,195.318,8.616,8.492,9.997,1.505,3.421,203.934,,11.88,3.542
2016-03-25,196.014,8.944,10.304,12.073,1.769,3.691,204.958,,12.615,3.458
2016-03-26,195.903,12.25,11.289,13.105,1.816,5.112,208.153,,15.724,3.903
2016-03-27,193.292,7.069,8.984,10.711,1.727,3.826,200.361,,9.583,3.278
2016-03-28,197.078,13.427,14.471,16.67,2.199,4.191,210.505,,19.292,5.083
2016-03-29,197.833,13.791,17.708,20.815,3.107,6.819,211.625,,28.0,4.861
2016-03-30,197.514,15.806,20.768,25.146,4.378,9.348,213.319,,34.943,5.583
2016-03-31,194.208,9.214,9.182,10.138,0.955,3.329,203.422,,14.708,3.786
2016-04-01,190.403,13.597,13.681,15.498,1.817,3.373,204.0,,20.769,3.31
2016-04-02,195.072,17.296,17.108,23.607,6.499,6.009,212.369,,17.989,4.306
2016-04-03,190.611,8.681,8.062,9.055,0.993,3.864,199.292,,10.995,2.542
2016-04-04,189.444,9.431,10.601,12.952,2.352,3.16,198.875,,8.023,2.736
2016-04-05,192.288,10.026,14.337,17.656,3.319,5.455,202.315,,9.986,3.139
2016-04-06,193.889,12.944,17.338,24.608,7.27,7.507,206.833,,18.269,3.542
2016-04-07,190.458,12.181,15.15,18.575,3.425,3.064,202.639,,10.949,3.092
2016-04-08,191.611,11.25,17.693,21.913,4.22,5.114,202.861,,11.796,2.748
2016-04-09,195.319,15.694,23.008,31.766,8.758,8.879,211.014,,24.278,5.179
2016-04-10,194.604,13.363,18.701,21.907,3.207,7.393,207.967,,27.171,3.958
2016-04-11,193.389,5.431,5.269,6.057,0.788,4.381,198.819,,16.023,2.014
2016-04-12,194.844,9.705,11.625,13.27,1.644,4.711,204.549,,19.51,2.389
2016-04-13,192.389,13.937,16.63,21.255,4.625,5.124,206.326,,20.523,2.778
2016-04-14,189.193,10.861,14.536,17.608,3.072,6.111,200.055,,19.287,3.25
2016-04-15,193.403,10.334,12.557,14.111,1.555,7.229,203.736,,19.241,3.472
2016-04-16,193.222,11.319,12.06,14.094,2.035,6.564,204.542,,17.157,2.68
2016-04-17,188.875,5.847,8.369,9.24,0.871,6.474,194.722,,10.958,2.389
2016-04-18,192.546,10.052,13.605,15.39,1.785,6.375,202.598,,17.222,2.667
2016-04-19,194.208,9.555,13.28,16.076,2.796,5.807,203.764,,19.523,2.597
2016-04-20,194.139,9.764,11.896,13.741,1.845,6.088,203.903,,18.347,2.361
2016-04-21,191.108,13.174,12.673,14.15,1.478,2.861,204.283,,15.829,2.611
2016-04-22,190.375,11.333,14.203,16.426,2.223,5.8,201.708,,12.329,2.833
2016-04-23,193.472,15.694,19.758,24.582,4.824,6.539,209.166,,24.042,4.167
2016-04-24,193.666,12.347,12.248,13.703,1.455,6.648,206.014,,27.778,3.297
2016-04-25,194.5,14.046,13.594,15.711,2.117,5.821,208.546,,27.523,3.055
2016-04-26,194.57,20.958,17.342,21.593,4.251,7.465,215.528,,26.329,3.194
2016-04-27,190.556,13.278,14.161,15.942,1.781,3.882,203.833,,13.755,2.625
2016-04-28,187.625,9.542,8.124,9.853,1.73,2.691,197.166,,6.395,2.278
2016-04-29,192.8,10.583,6.876,7.969,1.093,4.215,203.383,,10.449,1.944
2016-04-30,195.125,13.667,14.265,17.524,3.26,8.689,208.791,,19.931,3.125
2016-05-01,195.903,14.917,15.729,17.975,2.246,11.283,210.819,,27.889,4.111
2016-05-02,194.333,15.694,16.82,19.665,2.845,11.146,210.028,,30.37,4.421
2016-05-03,189.701,9.578,7.047,7.958,0.911,4.987,199.28,,14.407,1.813
2016-05-04,192.222,6.375,6.35,6.828,0.478,7.866,198.597,,19.815,1.875
2016-05-05,194.764,9.945,11.821,12.588,0.767,9.136,204.708,,21.028,2.806
2016-05-06,194.334,14.819,14.528,16.498,1.97,4.702,209.153,,18.259,3.014
2016-05-07,191.392,9.825,10.763,12.493,1.73,6.395,201.217,,22.56,2.792
2016-05-08,192.792,8.889,6.892,7.647,0.755,6.27,201.681,,26.157,2.181
2016-05-09,191.764,12.278,11.848,12.924,1.075,3.173,204.042,,12.042,2.458
2016-05-10,191.042,13.431,14.17,16.638,2.468,2.43,204.472,,9.677,2.473
2016-05-11,188.696,9.339,8.32,10.229,1.909,3.564,198.035,,4.079,1.764
2016-05-12,191.347,13.347,15.318,18.236,2.919,7.011,204.694,,12.383,2.83
2016-05-13,192.555,16.806,17.49,21.52,4.029,8.321,209.361,,19.815,4.167
2016-05-14,191.264,10.153,8.859,10.053,1.195,7.447,201.417,,21.009,2.166
2016-05-15,190.566,10.231,7.815,8.628,0.813,7.037,200.796,,21.968,1.944
2016-05-16,187.668,8.206,5.959,6.976,1.017,3.864,195.874,,6.639,1.486
2016-05-17,192.062,10.031,13.288,15.694,2.406,7.332,202.092,,20.403,2.861
2016-05-18,193.3,16.742,14.521,16.335,1.815,7.747,210.042,,17.648,2.755
2016-05-19,194.055,18.194,18.998,21.441,2.443,10.073,212.25,,24.662,3.334
2016-05-20,193.444,16.347,15.881,17.86,1.98,9.261,209.791,,23.898,2.657
2016-05-21,194.236,18.458,18.897,20.951,2.054,12.273,212.695,,28.333,4.361
2016-05-22,191.917,11.445,8.997,9.851,0.854,8.728,203.361,,29.356,2.5
2016-05-23,193.827,18.03,20.964,23.45,2.486,12.561,211.857,,39.12,5.083
2016-05-24,191.736,15.694,17.716,19.377,1.662,9.867,207.43,,32.764,3.291
2016-05-25,186.417,10.105,8.463,9.721,1.258,3.958,196.522,,15.386,1.5
2016-05-26,184.167,8.917,7.236,9.353,2.116,3.601,193.083,,10.218,1.193
2016-05-27,191.986,13.472,11.795,14.104,2.31,7.754,205.458,,33.5,3.677
2016-05-28,196.472,14.167,14.04,15.505,1.465,7.544,210.639,,42.245,4.124
2016-05-29,192.847,12.486,7.922,8.77,0.848,3.871,205.334,,25.68,2.903
2016-05-30,191.209,11.611,11.353,13.248,1.895,5.186,202.819,,12.446,3.153
2016-05-31,195.274,14.395,15.658,19.22,3.563,8.614,209.669,,23.553,3.667
2016-06-01,193.403,8.875,6.136,6.932,0.796,6.578,202.278,,15.69,2.166
2016-06-02,192.099,8.151,7.001,8.099,1.098,5.674,200.25,,8.931,1.542
2016-06-03,192.958,11.764,12.038,14.211,2.174,7.461,204.722,,14.69,2.639
2016-06-04,191.75,11.347,9.229,10.532,1.303,4.406,203.097,,13.417,2.041
2016-06-05,189.889,7.555,4.327,4.893,0.567,2.864,197.444,,4.625,1.903
2016-06-06,192.195,11.569,8.319,10.268,1.948,4.941,203.764,,12.866,2.194
2016-06-07,190.154,11.816,10.977,12.392,1.415,3.171,201.969,,8.43,1.958
2016-06-08,190.523,11.673,10.053,11.777,1.724,4.704,202.197,,11.69,2.069
2016-06-09,191.403,13.667,13.086,15.973,2.887,4.976,205.069,,13.217,2.944
2016-06-10,193.188,12.934,10.911,13.397,2.486,6.316,206.122,,16.269,2.542
2016-06-11,191.514,9.861,7.88,9.031,1.15,5.706,201.375,,17.454,2.25
2016-06-12,187.611,8.18,5.249,6.078,0.829,3.504,195.792,,10.0,1.462
2016-06-13,187.642,12.446,12.113,16.232,4.118,3.853,200.088,,7.116,2.639
2016-06-14,189.766,13.966,10.442,13.003,2.56,6.305,203.732,,14.181,2.181
2016-06-15,189.236,10.903,8.239,9.594,1.355,6.207,200.139,,16.065,1.792
2016-06-16,186.722,10.534,9.41,10.975,1.565,3.648,197.257,,7.897,1.68
2016-06-17,194.528,12.819,13.375,14.919,1.544,6.874,207.347,,23.0,3.555
2016-06-18,198.458,15.097,12.83,14.795,1.965,8.969,213.556,,26.317,4.451
2016-06-19,195.57,12.695,8.64,9.415,0.776,4.217,208.264,,18.474,4.021
2016-06-20,190.681,12.792,13.034,16.125,3.09,5.583,203.472,,19.16,3.066
2016-06-21,183.708,12.125,14.603,18.579,3.976,8.136,195.833,,8.745,2.514
2016-06-22,189.175,15.957,16.585,22.051,5.466,4.237,205.132,,16.981,3.125
2016-06-23,189.931,11.917,10.306,13.472,3.166,5.105,201.847,,7.685,2.416
2016-06-24,193.452,14.165,13.529,15.764,2.235,3.726,207.618,,12.449,2.889
2016-06-25,192.583,10.195,11.223,12.544,1.321,5.031,202.778,,13.125,2.75
2016-06-26,192.944,8.639,8.07,9.019,0.948,6.584,201.583,,17.727,2.583
2016-06-27,197.139,12.208,10.422,12.293,1.871,6.952,209.347,,24.972,2.833
2016-06-28,191.653,12.625,10.674,12.616,1.942,5.044,204.278,,9.298,2.898
2016-06-29,195.069,13.875,12.574,14.439,1.865,2.991,208.944,,10.143,2.861
2016-06-30,191.76,16.828,21.036,29.433,8.398,5.939,208.587,,16.227,3.236
2016-07-01,189.111,17.667,15.571,23.901,8.33,9.388,206.778,,20.412,3.555
2016-07-02,186.076,14.499,12.955,15.882,2.927,9.919,200.574,,20.213,2.57
2016-07-03,185.417,10.389,10.13,14.017,3.887,7.664,195.806,,14.431,1.597
2016-07-04,186.25,11.25,12.924,18.326,5.402,10.643,197.5,,18.514,2.25
2016-07-05,187.667,12.125,12.049,15.014,2.966,7.636,199.792,,20.768,1.885
2016-07-06,183.75,10.458,13.838,20.35,6.513,9.928,194.208,,17.863,1.577
2016-07-07,184.139,12.431,14.269,20.928,6.658,9.373,196.569,,14.995,1.625
2016-07-08,185.405,12.665,12.475,18.132,5.657,4.158,198.069,,12.028,1.667
2016-07-09,183.514,9.903,9.194,13.988,4.794,4.542,193.417,,7.287,2.264
2016-07-10,191.38,13.048,11.829,14.488,2.659,6.879,204.427,,20.972,3.375
2016-07-11,189.336,12.804,14.517,20.4,5.882,7.91,202.139,,19.838,3.18
2016-07-12,187.278,12.472,15.789,21.761,5.972,9.11,199.75,,16.107,2.667
2016-07-13,184.653,12.639,13.496,19.286,5.79,5.208,197.292,,10.426,2.0
2016-07-14,188.889,12.195,10.806,13.631,2.825,6.064,201.083,,17.769,2.445
2016-07-15,191.833,10.458,5.877,7.695,1.818,4.502,202.292,,6.12,1.661
2016-07-16,198.49,11.729,8.093,10.223,2.13,6.439,210.22,,15.597,2.111
2016-07-17,199.625,11.556,10.088,12.062,1.973,5.851,211.181,,19.259,3.222
2016-07-18,199.522,11.7,8.569,9.855,1.286,6.746,211.222,,18.894,2.82
2016-07-19,201.444,12.931,9.953,11.436,1.482,7.121,214.375,,25.287,3.319
2016-07-20,199.722,12.375,8.386,9.835,1.45,7.142,212.097,,13.948,2.181
2016-07-21,195.125,11.306,8.167,9.637,1.47,6.436,206.43,,13.644,1.93
2016-07-22,195.972,12.347,8.867,10.429,1.562,6.656,208.32,,14.556,2.049
2016-07-23,196.541,11.916,8.303,9.788,1.486,6.651,208.459,,17.546,2.167
2016-07-24,192.995,9.119,5.379,6.488,1.109,5.23,202.113,,12.593,1.528
2016-07-25,194.82,13.88,11.037,13.135,2.097,5.092,208.7,,16.267,2.069
2016-07-26,194.212,13.889,13.282,17.233,3.95,6.012,208.101,,18.382,2.804
2016-07-27,192.319,19.986,12.914,16.591,3.676,7.625,212.305,,19.495,2.431
2016-07-28,189.944,12.334,10.719,13.58,2.861,7.204,202.278,,15.382,1.736
2016-07-29,189.236,10.917,8.026,10.695,2.669,5.899,200.153,,9.699,1.75
2016-07-30,190.167,11.25,8.54,10.651,2.111,5.989,201.417,,15.333,2.409
2016-07-31,192.036,14.46,8.39,9.764,1.374,7.276,206.495,,20.759,3.472
2016-08-01,192.52,13.742,11.015,13.555,2.54,7.176,206.263,,24.597,3.056
2016-08-02,194.315,13.136,10.4,12.618,2.218,6.951,207.451,,25.139,3.153
2016-08-03,196.928,13.677,10.414,12.581,2.167,6.197,210.605,,24.42,3.238
2016-08-04,196.458,13.528,9.289,11.061,1.772,6.64,209.986,,24.787,2.847
2016-08-05,194.291,12.167,8.417,9.868,1.45,6.524,206.458,,24.338,2.236
2016-08-06,190.569,12.069,7.528,8.983,1.455,7.305,202.639,,20.708,1.82
2016-08-07,186.708,9.639,5.523,6.689,1.167,6.485,196.347,,12.222,1.537
2016-08-08,188.847,13.514,11.586,14.239,2.653,8.719,202.361,,20.429,2.736
2016-08-09,191.083,11.722,8.285,9.956,1.671,6.748,202.806,,20.315,2.556
2016-08-10,195.371,14.262,10.927,12.626,1.7,9.287,209.633,,16.087,3.653
2016-08-11,197.1,15.323,11.352,12.847,1.496,10.434,212.423,,16.306,3.033
2016-08-12,198.472,15.528,11.542,13.162,1.62,9.303,214.0,,20.148,3.389
2016-08-13,193.792,12.056,8.352,9.751,1.4,8.276,205.847,,26.782,3.403
2016-08-14,192.833,10.792,8.023,9.11,1.087,7.917,203.625,,28.144,3.264
2016-08-15,191.764,11.111,7.248,8.411,1.163,6.692,202.875,,28.385,2.853
2016-08-16,195.656,11.465,8.715,10.252,1.537,6.761,207.121,,29.704,3.333
2016-08-17,190.736,9.556,5.448,7.064,1.616,4.399,200.292,,9.148,1.903
2016-08-18,191.399,10.703,6.818,8.359,1.541,5.827,202.102,,8.75,1.694
2016-08-19,191.59,12.589,7.258,8.979,1.721,6.164,204.179,,14.583,2.054
2016-08-20,190.833,10.819,5.718,6.963,1.245,6.079,201.653,,11.63,2.153
2016-08-21,184.861,9.32,3.309,4.376,1.067,5.686,194.18,,9.838,1.195
2016-08-22,183.236,10.542,5.885,7.935,2.05,4.919,193.778,,9.252,1.806
2016-08-23,188.958,8.945,4.375,5.523,1.147,4.952,197.903,,6.259,1.598
2016-08-24,190.111,11.444,6.555,7.798,1.243,5.134,201.556,,7.606,1.472
2016-08-25,184.708,13.931,9.549,13.41,3.861,5.178,198.639,,6.954,1.931
2016-08-26,189.512,14.436,10.828,16.436,5.608,6.094,203.948,,11.093,3.028
2016-08-27,189.027,8.624,3.082,4.349,1.266,3.438,197.651,,2.435,1.493
2016-08-28,188.625,8.875,3.647,4.525,0.878,4.184,197.5,,5.713,1.083
2016-08-29,185.944,8.542,6.084,7.828,1.744,3.91,194.486,,3.52,1.097
2016-08-30,190.292,8.25,6.894,8.164,1.27,6.009,198.542,,7.37,1.153
2016-08-31,192.153,9.389,8.923,10.077,1.153,7.415,201.542,,10.847,2.19
2016-09-01,203.68,18.417,16.371,19.1,2.729,8.599,222.097,,26.356,4.069
2016-09-02,200.444,15.014,9.744,11.098,1.354,5.779,215.458,,26.111,3.153
2016-09-03,194.508,10.539,7.132,8.456,1.324,4.647,205.047,,13.907,2.028
2016-09-04,185.944,8.533,4.089,5.066,0.978,3.577,194.477,,4.87,0.863
2016-09-05,188.042,8.639,5.454,7.51,2.056,2.79,196.681,,5.019,1.333
2016-09-06,192.347,11.639,7.878,12.939,5.061,4.434,203.986,,13.897,2.292
2016-09-07,188.75,10.903,7.141,8.94,1.798,4.155,199.653,,14.277,2.056
2016-09-08,188.194,11.042,6.443,8.176,1.734,3.529,199.236,,6.935,1.881
