date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,SO2_mean
2012-01-11,194.542,12.333,22.958,34.444,11.486,,,206.875,5.042
2012-01-12,196.625,25.292,30.069,49.445,19.375,,,221.917,7.792
2012-01-13,195.417,16.958,18.722,27.0,8.278,,,212.375,5.042
2012-01-14,191.087,6.261,8.655,10.546,1.891,,,197.348,4.083
2012-01-15,194.542,6.125,9.541,11.403,1.861,,,200.667,4.583
2012-01-16,195.458,19.458,23.881,33.582,9.7,,,214.917,5.833
2012-01-17,195.125,6.042,10.597,12.958,2.361,,,201.167,4.583
2012-01-18,193.957,5.739,13.958,18.111,4.153,,,199.696,3.5
2012-01-19,194.435,13.043,19.041,28.514,9.472,,,207.478,4.583
2012-01-20,194.958,6.5,9.306,10.694,1.389,,,201.458,5.167
2012-01-21,195.125,11.25,17.864,23.25,5.386,,,206.375,4.25
2012-01-22,191.208,11.667,15.611,24.417,8.805,,,202.875,4.167
2012-01-23,191.833,14.833,20.265,28.827,8.562,,,206.667,4.042
2012-01-24,193.957,19.217,21.611,34.736,13.125,,,213.174,5.217
2012-01-25,192.458,4.292,8.763,11.444,2.68,,,196.75,4.25
2012-01-26,192.292,3.667,9.542,12.278,2.736,,,195.958,4.125
2012-01-27,194.458,5.458,9.361,11.764,2.403,,,199.917,4.167
2012-01-28,193.833,5.583,12.387,16.413,4.027,,,199.417,3.625
2012-01-29,196.391,17.435,27.208,40.861,13.653,,,213.826,6.292
2012-01-30,197.75,16.708,21.174,32.539,11.365,,,214.458,6.042
2012-01-31,196.833,13.417,23.917,32.805,8.889,,,210.25,5.625
2012-02-01,196.708,22.458,29.639,47.861,18.222,,,219.167,5.417
2012-02-02,193.792,22.208,21.125,36.264,15.139,,,216.0,5.333
2012-02-03,194.87,9.652,13.625,17.083,3.458,,,204.522,5.042
2012-02-04,193.75,11.583,16.219,21.923,5.703,,,205.333,4.292
2012-02-05,193.75,7.792,10.292,12.944,2.653,,,201.542,5.042
2012-02-06,191.833,13.5,19.5,29.66,10.161,,,205.333,4.833
2012-02-07,192.913,13.652,13.319,22.32,9.0,16.3,,206.565,4.565
2012-02-08,193.708,3.708,7.125,8.806,1.681,8.5,,197.417,3.208
2012-02-09,195.125,12.75,17.028,21.569,4.542,16.333,,207.875,4.625
2012-02-10,195.625,10.375,11.889,15.333,3.444,24.625,,206.0,5.75
2012-02-11,195.167,5.292,7.177,8.227,1.05,21.625,,200.458,4.917
2012-02-12,194.478,10.783,15.125,18.736,3.611,19.333,,205.261,3.917
2012-02-13,192.583,6.833,11.717,13.928,2.211,15.958,,199.417,4.125
2012-02-14,192.625,13.542,21.528,27.958,6.43,9.792,,206.167,4.542
2012-02-15,190.417,12.333,17.042,21.944,4.903,16.083,,202.75,4.375
2012-02-16,193.708,6.25,6.486,7.667,1.181,8.667,,199.958,3.375
2012-02-17,194.826,9.609,12.25,14.583,2.333,10.042,,204.435,3.958
2012-02-18,192.792,15.167,19.966,31.094,11.128,13.042,,207.958,3.958
2012-02-19,192.542,5.875,9.486,11.319,1.833,11.792,,198.417,3.292
2012-02-20,193.167,6.167,11.523,16.098,4.576,9.583,,199.333,3.375
2012-02-21,192.958,8.25,11.847,15.014,3.167,19.042,,201.208,4.875
2012-02-22,194.273,11.045,20.0,26.5,6.5,31.083,,205.318,6.043
2012-02-23,192.792,7.833,11.153,13.514,2.361,26.833,,200.625,4.875
2012-02-24,193.042,4.583,7.403,8.68,1.278,12.75,,197.625,4.25
2012-02-25,194.292,8.875,13.499,16.616,3.116,14.792,,203.167,4.583
2012-02-26,194.75,10.042,19.917,25.333,5.417,26.333,,204.792,5.042
2012-02-27,194.043,13.478,19.245,25.246,6.001,32.792,,207.522,5.833
2012-02-28,194.125,12.542,22.847,28.667,5.819,23.417,,206.667,6.167
2012-02-29,,,,,,,,,
2012-03-01,193.833,19.375,25.931,35.944,10.014,23.292,,213.208,4.917
2012-03-02,194.833,3.458,7.014,7.931,0.917,25.542,,198.292,4.542
2012-03-03,193.75,3.917,7.75,8.695,0.944,17.0,,197.667,3.958
2012-03-04,193.696,9.609,18.297,23.146,4.849,24.25,,203.304,6.625
2012-03-05,198.444,10.222,25.458,30.861,5.403,57.583,,208.667,9.75
2012-03-06,194.0,24.667,31.213,40.087,8.874,41.583,,218.667,7.917
2012-03-07,194.739,20.957,28.62,36.33,7.71,35.522,,215.696,9.167
2012-03-08,193.167,25.458,25.685,31.167,5.482,38.333,,218.625,9.167
2012-03-09,194.792,21.25,24.486,27.472,2.986,56.833,,216.042,11.667
2012-03-10,193.917,13.792,10.792,12.444,1.653,34.542,,207.708,5.542
2012-03-11,193.833,13.875,14.865,17.643,2.778,11.708,,207.708,4.75
2012-03-12,194.174,13.652,22.056,26.292,4.236,16.542,,207.826,6.125
2012-03-13,191.304,17.87,19.255,24.61,5.355,16.292,,209.174,4.708
2012-03-14,191.958,7.208,5.338,5.929,0.591,11.042,,199.167,3.958
2012-03-15,193.792,14.625,28.537,35.738,7.201,16.375,,208.417,6.375
2012-03-16,194.0,21.792,24.264,33.389,9.125,30.208,,215.792,7.583
2012-03-17,194.0,11.708,12.889,14.111,1.222,41.167,,205.708,6.208
2012-03-18,189.565,27.565,29.105,42.098,12.994,29.083,,217.13,3.792
2012-03-19,193.333,23.0,28.792,34.778,5.986,33.5,,216.333,7.833
2012-03-20,193.625,23.625,25.856,32.458,6.601,37.458,,217.25,5.75
2012-03-21,191.333,10.417,13.306,15.069,1.764,10.75,,201.75,5.375
2012-03-22,192.167,16.25,23.361,28.5,5.139,17.292,,208.417,6.625
2012-03-23,190.522,11.609,12.32,14.028,1.708,13.833,,202.13,3.583
2012-03-24,191.667,12.167,13.639,15.333,1.694,25.083,,203.833,5.375
2012-03-25,190.375,8.833,4.244,4.736,0.493,16.917,,199.208,3.5
2012-03-26,193.208,9.75,13.236,15.431,2.195,12.292,,202.958,3.458
2012-03-27,193.417,13.917,21.024,25.048,4.024,19.125,,207.333,2.542
2012-03-28,189.391,20.87,21.875,27.181,5.306,20.375,,210.261,4.208
2012-03-29,189.917,20.5,15.875,22.722,6.847,24.583,,210.417,4.667
2012-03-30,189.667,9.625,10.514,11.931,1.417,16.333,,199.292,4.0
2012-03-31,190.25,11.458,10.041,11.375,1.333,16.292,,201.708,4.375
2012-04-01,191.708,8.833,7.208,8.111,0.903,,,200.542,3.125
2012-04-02,191.565,10.043,12.569,15.252,2.682,,,201.609,3.458
2012-04-03,189.792,11.375,13.667,16.278,2.611,,,201.167,2.792
2012-04-04,190.833,9.75,15.542,18.723,3.181,,,200.583,4.917
2012-04-05,190.417,10.583,16.028,18.528,2.5,,,201.0,6.167
2012-04-06,190.792,7.5,9.361,10.764,1.403,,,198.292,4.0
2012-04-07,191.0,5.87,7.319,8.528,1.208,,,196.87,3.0
2012-04-08,192.458,10.25,15.292,17.778,2.486,,,202.708,5.458
2012-04-09,191.174,15.652,18.212,21.924,3.712,,,206.826,7.417
2012-04-10,191.417,18.292,21.292,24.819,3.528,,,209.708,8.0
2012-04-11,186.125,15.958,17.017,20.838,3.821,,,202.083,3.458
2012-04-12,189.87,17.348,16.792,19.347,2.556,,,207.217,6.75
2012-04-13,190.708,18.75,16.903,20.278,3.375,,,209.458,4.583
2012-04-14,189.042,10.667,6.028,7.097,1.07,,,199.708,4.083
2012-04-15,190.458,10.833,8.236,9.736,1.5,,,201.292,4.042
2012-04-16,189.5,12.833,15.148,18.639,3.491,,,202.333,3.792
2012-04-17,187.652,12.348,11.68,14.722,3.042,,,200.0,3.75
2012-04-18,189.292,12.833,14.154,16.632,2.477,,,202.125,4.625
2012-04-19,189.5,17.5,17.139,20.014,2.875,,,207.0,5.25
2012-04-20,188.417,17.0,15.736,18.194,2.458,,,205.417,3.565
2012-04-21,187.167,13.667,8.875,10.875,2.0,,,200.833,3.625
2012-04-22,185.913,12.13,4.042,4.75,0.708,,,198.043,2.875
2012-04-23,189.208,19.333,17.973,21.671,3.698,,,208.542,7.708
2012-04-24,192.625,27.083,25.125,29.153,4.028,,,219.708,9.542
2012-04-25,191.375,20.5,17.004,19.551,2.548,,,211.875,7.0
2012-04-26,187.25,17.292,11.5,13.639,2.139,,,204.542,4.5
2012-04-27,189.391,15.696,16.445,19.042,2.597,,,205.087,6.417
2012-04-28,190.583,18.583,17.889,20.792,2.903,,,209.167,7.375
2012-04-29,187.917,15.542,7.736,8.93,1.195,,,203.458,5.042
2012-04-30,187.542,18.667,10.62,12.284,1.664,,,206.208,4.375
2012-05-01,184.833,20.417,9.93,11.583,1.653,,,205.25,4.625
2012-05-02,183.826,19.435,6.163,7.228,1.065,,,203.261,3.083
2012-05-03,183.292,17.625,3.889,4.542,0.653,,,200.917,3.083
2012-05-04,185.125,12.0,3.555,3.958,0.403,,,197.125,3.417
2012-05-05,187.667,18.042,10.042,11.264,1.222,,,205.708,7.667
2012-05-06,190.0,16.458,9.736,10.417,0.681,,,206.458,7.417
2012-05-07,191.773,16.5,17.793,19.946,2.153,,,208.273,8.042
2012-05-08,193.458,18.583,17.667,19.208,1.542,,,212.042,7.957
2012-05-09,191.292,23.625,16.034,17.566,1.531,,,214.917,6.0
2012-05-10,189.167,12.667,7.806,8.889,1.083,,,201.833,3.833
2012-05-11,187.708,5.5,3.528,4.056,0.528,,,193.208,2.958
2012-05-12,187.087,7.565,4.569,5.0,0.431,,,194.652,2.75
2012-05-13,187.667,12.042,12.625,13.958,1.333,,,199.708,5.292
2012-05-14,187.042,15.375,12.764,15.537,2.774,,,202.417,4.75
2012-05-15,183.292,17.75,13.986,17.125,3.139,,,201.042,3.625
2012-05-16,187.292,19.25,16.215,18.811,2.596,,,206.542,6.167
2012-05-17,190.783,17.522,15.708,17.986,2.278,,,208.304,7.125
2012-05-18,190.083,11.25,6.847,7.528,0.681,,,201.333,4.167
2012-05-19,191.875,12.125,11.597,13.208,1.611,,,204.0,4.875
2012-05-20,191.708,13.083,8.958,9.972,1.014,,,204.792,4.958
2012-05-21,190.174,14.0,9.696,10.937,1.241,,,204.174,4.375
2012-05-22,190.217,15.739,11.597,12.764,1.167,,,205.957,5.25
2012-05-23,190.542,20.917,15.526,17.645,2.12,,,211.458,6.957
2012-05-24,191.435,22.609,24.673,27.278,2.604,,,214.043,10.583
2012-05-25,192.625,27.167,25.611,29.583,3.972,,,219.792,7.542
2012-05-26,190.542,18.708,12.166,14.347,2.181,,,209.25,6.125
2012-05-27,191.417,16.958,14.25,16.028,1.778,,,208.375,10.083
2012-05-28,190.583,19.042,13.523,15.331,1.808,,,209.625,8.417
2012-05-29,190.652,17.348,11.667,13.375,1.708,,,208.0,6.583
2012-05-30,190.417,14.0,12.225,14.212,1.986,,,204.417,5.333
2012-05-31,191.0,16.458,15.195,17.597,2.403,,,207.458,6.292
2012-06-01,190.917,21.917,15.292,17.097,1.806,,,212.833,9.083
2012-06-02,188.708,17.958,9.917,11.486,1.569,,,206.667,6.0
2012-06-03,188.565,17.435,6.917,7.736,0.819,,,206.0,6.0
2012-06-04,189.75,17.75,9.712,11.43,1.716,,,207.5,6.083
2012-06-05,187.167,19.042,11.269,12.735,1.466,,,206.208,4.458
2012-06-06,187.5,21.667,11.341,13.045,1.705,,,209.167,6.875
2012-06-07,190.0,20.13,13.889,15.097,1.208,,,210.13,6.833
2012-06-08,187.391,22.739,12.601,14.873,2.272,,,210.13,4.708
2012-06-09,185.792,24.333,10.611,13.347,2.736,,,210.125,4.917
2012-06-10,187.875,18.542,3.278,3.486,0.208,,,206.417,4.0
2012-06-11,188.208,18.792,10.431,12.449,2.018,,,207.0,4.5
2012-06-12,186.958,24.417,14.75,18.028,3.278,,,211.375,4.292
2012-06-13,188.783,22.609,11.387,14.144,2.757,,,211.391,4.542
2012-06-14,189.958,21.708,12.25,14.639,2.389,,,211.667,5.292
2012-06-15,187.958,19.042,9.181,11.278,2.097,,,207.0,4.5
2012-06-16,185.75,27.667,13.625,18.959,5.333,,,213.417,4.417
2012-06-17,186.208,30.833,9.708,11.583,1.875,,,217.042,4.542
2012-06-18,189.826,32.261,17.521,20.614,3.094,,,222.087,7.667
2012-06-19,181.625,29.625,8.306,11.889,3.583,,,211.25,2.917
2012-06-20,184.958,26.625,9.928,12.105,2.178,,,211.583,3.958
2012-06-21,188.708,23.583,13.639,15.889,2.25,,,212.292,3.217
2012-06-22,187.583,20.625,5.75,6.569,0.819,,,208.208,3.619
2012-06-23,189.696,18.87,11.43,13.542,2.111,,,208.565,5.0
2012-06-24,190.292,19.417,8.306,9.569,1.264,,,209.708,4.708
2012-06-25,189.25,21.167,8.696,10.25,1.554,,,210.417,4.25
2012-06-26,188.5,21.0,9.445,11.5,2.056,,,209.5,4.75
2012-06-27,187.083,17.292,10.836,13.226,2.39,,,204.375,5.292
2012-06-28,186.391,19.043,11.028,13.5,2.472,,,205.435,4.708
2012-06-29,187.75,24.875,16.889,20.389,3.5,,,212.625,6.667
2012-06-30,185.333,23.792,12.222,15.417,3.194,,,209.125,3.583
2012-07-01,184.875,32.25,11.292,14.972,3.681,,,217.125,4.5
2012-07-02,190.917,32.333,15.014,17.783,2.769,,,223.25,6.417
2012-07-03,190.783,33.391,21.361,26.611,5.25,,,224.174,5.375
2012-07-04,188.625,30.542,16.882,20.487,3.605,,,219.167,5.0
2012-07-05,188.083,34.375,21.139,30.847,9.708,,,222.458,5.333
2012-07-06,186.5,46.4,18.5,30.792,12.292,,,232.9,6.75
2012-07-07,186.9,84.1,7.541,8.903,1.361,,,271.0,3.917
2012-07-08,,,7.653,8.695,1.042,,,,5.458
2012-07-09,,,11.023,13.211,2.188,,,,5.762
2012-07-10,188.778,13.778,11.264,13.653,2.389,,,202.556,4.0
2012-07-11,184.542,15.375,8.862,12.52,3.659,,,199.917,2.833
2012-07-12,186.708,26.583,14.764,19.287,4.523,,,213.292,3.667
2012-07-13,190.208,30.25,16.819,21.375,4.556,,,220.458,3.542
2012-07-14,191.917,29.292,16.347,20.069,3.722,,,221.208,4.542
2012-07-15,186.435,26.87,8.5,10.944,2.445,,,213.304,3.75
2012-07-16,181.458,24.917,5.145,7.912,2.768,,,206.375,2.708
2012-07-17,179.958,28.542,6.5,10.5,4.0,,,208.5,2.625
2012-07-18,180.083,24.75,6.992,11.883,4.891,,,204.833,2.417
2012-07-19,184.417,31.583,12.764,17.319,4.556,,,216.0,3.708
2012-07-20,187.043,32.043,14.931,21.792,6.861,,,219.087,4.208
2012-07-21,189.792,31.917,9.278,10.875,1.597,,,221.708,3.708
2012-07-22,190.042,23.792,6.792,7.847,1.055,,,213.833,3.25
2012-07-23,190.542,25.417,9.314,10.693,1.379,,,215.958,3.417
2012-07-24,192.458,28.375,12.861,14.792,1.93,,,220.833,4.458
2012-07-25,195.957,33.304,22.143,25.063,2.92,,,229.261,5.87
2012-07-26,195.375,29.625,21.375,24.958,3.583,,,225.0,5.708
2012-07-27,193.875,32.5,21.083,24.528,3.444,,,226.375,6.167
2012-07-28,190.542,31.583,17.083,19.791,2.708,,,222.125,6.042
2012-07-29,186.167,24.792,8.264,9.319,1.055,,,210.958,4.75
2012-07-30,183.13,24.565,8.595,10.606,2.011,,,207.696,3.958
2012-07-31,183.75,22.417,10.667,14.097,3.431,,,206.167,4.083
2012-08-01,180.958,19.333,8.301,11.936,3.635,,,200.292,3.458
2012-08-02,179.417,20.25,6.861,11.25,4.389,,,199.667,2.792
2012-08-03,183.333,20.333,11.611,15.32,3.708,,,203.667,3.875
2012-08-04,183.087,18.957,10.208,12.57,2.361,,,202.043,3.708
2012-08-05,178.875,16.5,5.889,7.972,2.083,,,195.375,3.042
2012-08-06,178.913,25.0,11.74,15.371,3.631,,,203.913,4.0
2012-08-07,181.667,19.25,8.125,10.583,2.458,,,200.917,2.913
2012-08-08,187.25,16.5,7.4,8.705,1.304,,,203.75,4.833
2012-08-09,188.375,17.25,14.834,16.569,1.736,,,205.625,6.667
2012-08-10,188.542,19.458,14.042,15.736,1.695,,,208.0,6.0
2012-08-11,187.652,21.261,11.014,13.236,2.222,,,208.913,3.625
2012-08-12,186.042,20.917,8.125,9.5,1.375,,,206.958,4.292
2012-08-13,184.708,21.083,10.082,12.946,2.864,,,205.792,5.167
2012-08-14,183.375,21.333,10.875,13.694,2.819,,,204.708,3.833
2012-08-15,183.375,22.083,6.95,10.232,3.282,,,205.458,3.667
2012-08-16,180.957,19.913,8.611,11.68,3.069,,,200.87,3.875
2012-08-17,181.792,19.208,8.722,11.403,2.681,,,201.0,3.458
2012-08-18,182.25,19.208,9.056,11.319,2.264,,,201.458,3.417
2012-08-19,180.667,16.375,5.167,6.569,1.403,,,197.042,2.958
2012-08-20,183.125,15.75,7.555,11.735,4.18,,,198.875,3.583
2012-08-21,180.957,15.609,8.18,12.18,4.0,,,196.565,3.25
2012-08-22,181.083,17.292,9.235,15.384,6.149,,,198.375,2.783
2012-08-23,179.875,15.875,6.972,12.014,5.042,,,195.75,2.75
2012-08-24,182.708,16.25,8.0,12.069,4.069,,,198.958,2.875
2012-08-25,183.458,15.0,7.445,10.5,3.056,,,198.458,3.458
2012-08-26,183.435,13.261,4.931,6.903,1.972,,,196.696,3.542
2012-08-27,181.042,12.833,5.235,8.783,3.547,,,193.875,3.375
2012-08-28,178.292,12.833,4.486,8.25,3.764,,,191.125,2.75
2012-08-29,179.625,15.958,9.548,13.531,3.984,,,195.583,3.75
2012-08-30,180.458,18.083,13.167,16.889,3.722,,,198.542,4.625
2012-08-31,183.087,18.261,13.417,20.028,6.611,,,201.348,5.083
2012-09-01,184.5,16.083,7.611,9.139,1.528,,,200.583,3.5
2012-09-02,184.125,14.083,5.083,6.333,1.25,,,198.208,3.375
2012-09-03,186.375,17.208,12.606,16.029,3.422,,,203.583,3.417
2012-09-04,187.208,18.708,13.916,17.236,3.319,,,205.917,5.25
2012-09-05,184.696,20.0,13.889,16.982,3.092,,,204.696,5.625
2012-09-06,184.125,16.542,10.986,14.389,3.403,,,200.667,4.75
2012-09-07,184.261,16.957,10.653,13.778,3.125,,,201.217,4.455
2012-09-08,183.833,11.167,8.208,11.472,3.264,,,195.0,3.792
2012-09-09,185.25,12.792,6.597,8.347,1.75,,,198.042,3.417
2012-09-10,185.125,15.875,10.622,16.343,5.721,,,201.0,3.5
2012-09-11,185.708,16.417,8.486,10.597,2.111,,,202.125,3.167
2012-09-12,189.652,13.087,12.01,14.015,2.005,,,202.739,4.167
2012-09-13,189.125,16.708,13.931,16.417,2.486,,,205.833,4.75
2012-09-14,185.292,15.0,10.194,13.486,3.292,,,200.292,4.125
2012-09-15,183.542,10.75,8.097,10.5,2.403,,,194.292,3.333
2012-09-16,183.792,10.417,6.611,8.403,1.792,,,194.208,3.208
2012-09-17,179.304,9.13,3.516,5.336,1.82,,,188.435,2.208
2012-09-18,182.667,13.625,10.306,13.972,3.667,,,196.292,3.167
2012-09-19,191.25,16.208,15.112,18.354,3.241,,,207.458,5.875
2012-09-20,193.292,14.625,15.097,16.889,1.791,,,207.917,6.542
2012-09-21,193.368,17.368,14.153,16.125,1.972,,,210.737,6.083
2012-09-22,193.522,14.478,11.736,12.958,1.222,,,208.0,6.292
2012-09-23,189.333,9.042,6.25,6.931,0.681,,,198.375,4.25
2012-09-24,187.917,13.125,8.458,10.632,2.174,,,201.042,4.083
2012-09-25,188.542,13.375,7.292,9.069,1.778,,,201.917,4.0
2012-09-26,189.333,10.792,7.683,9.688,2.005,,,200.125,4.0
2012-09-27,188.13,11.652,9.264,11.014,1.75,,,199.783,4.542
2012-09-28,188.625,14.708,16.736,19.389,2.653,,,203.333,6.125
2012-09-29,190.417,19.792,16.083,18.875,2.792,,,210.208,4.917
2012-09-30,185.25,7.708,5.875,6.806,0.931,,,192.958,3.0
2012-10-01,189.208,8.5,8.679,10.801,2.123,,,197.708,3.25
2012-10-02,190.391,11.348,8.736,11.639,2.903,,,201.739,3.958
2012-10-03,188.792,11.333,8.957,11.506,2.549,,,200.125,3.542
2012-10-04,186.5,6.667,7.194,8.5,1.305,,,193.167,3.167
2012-10-05,189.208,13.875,13.944,16.694,2.75,,,203.083,4.625
2012-10-06,190.542,12.625,12.764,16.167,3.403,,,203.167,3.75
2012-10-07,190.522,9.696,6.583,7.792,1.208,,,200.217,3.292
2012-10-08,189.667,7.917,7.077,8.904,1.828,,,197.583,3.125
2012-10-09,188.5,10.583,10.056,12.431,2.375,,,199.083,3.583
2012-10-10,188.625,11.708,16.446,19.778,3.332,,,200.333,3.87
2012-10-11,189.095,13.0,9.014,10.611,1.597,,,202.095,3.458
2012-10-12,190.208,11.708,7.125,8.666,1.542,,,201.917,3.0
2012-10-13,191.667,9.583,9.931,12.083,2.153,,,201.25,3.167
2012-10-14,191.167,12.958,7.986,9.056,1.069,,,204.125,2.792
2012-10-15,192.208,9.792,8.888,12.509,3.622,,,202.0,3.417
2012-10-16,191.261,11.261,13.986,16.819,2.833,,,202.522,3.25
2012-10-17,187.5,8.708,10.681,12.565,1.884,,,196.208,2.667
2012-10-18,189.583,7.625,8.917,10.514,1.597,,,197.208,2.625
2012-10-19,191.25,7.792,9.57,11.333,1.764,,,199.042,2.875
2012-10-20,192.917,9.75,15.583,18.555,2.972,,,202.667,4.0
2012-10-21,192.348,12.565,14.611,16.722,2.111,,,204.913,5.583
2012-10-22,191.75,13.208,15.574,18.69,3.116,,,204.958,4.0
2012-10-23,190.25,9.083,15.042,18.445,3.403,,,199.333,3.208
2012-10-24,192.292,11.958,15.276,20.099,4.822,,,204.25,3.917
2012-10-25,192.833,13.833,20.472,25.014,4.542,,,206.667,5.545
2012-10-26,191.913,11.696,17.167,20.75,3.583,,,203.609,3.667
2012-10-27,191.083,11.583,12.722,14.917,2.195,,,202.667,2.833
2012-10-28,189.167,9.208,9.292,10.542,1.25,,,198.375,3.0
2012-10-29,191.292,12.792,8.138,10.297,2.159,,,204.083,2.75
2012-10-30,192.458,12.292,11.305,15.292,3.986,,,204.75,3.25
2012-10-31,192.043,8.826,10.891,13.1,2.209,,,200.87,3.125
2012-11-01,193.042,7.417,11.333,14.417,3.083,,,200.458,3.0
2012-11-02,194.417,5.75,9.097,11.75,2.653,,,200.167,2.25
2012-11-03,193.5,3.417,5.444,6.209,0.764,,,196.917,2.333
2012-11-04,194.542,6.083,9.042,10.458,1.417,,,200.625,2.583
2012-11-05,192.261,13.217,17.784,22.977,5.193,,,205.478,2.75
2012-11-06,192.375,14.25,16.347,22.222,5.875,,,206.625,3.583
2012-11-07,194.174,9.13,14.695,17.969,3.274,,,203.304,3.375
2012-11-08,192.667,12.417,18.736,24.431,5.694,,,205.083,3.917
2012-11-09,192.292,12.542,12.972,16.403,3.43,,,204.833,3.208
2012-11-10,191.792,9.625,11.014,14.0,2.986,,,201.417,2.792
2012-11-11,189.458,8.083,10.75,12.445,1.694,,,197.542,2.083
2012-11-12,193.682,9.0,15.118,19.583,4.465,,,202.682,3.958
2012-11-13,194.417,11.833,17.361,22.084,4.722,,,206.25,4.542
2012-11-14,193.875,5.625,9.736,13.117,3.381,,,199.5,3.125
2012-11-15,196.042,6.583,11.486,15.958,4.472,,,202.625,2.208
2012-11-16,197.125,15.083,19.75,31.903,12.153,,,212.208,3.208
2012-11-17,192.043,15.0,17.111,24.583,7.472,,,207.043,2.083
2012-11-18,192.958,6.458,8.667,10.347,1.681,,,199.417,2.458
2012-11-19,192.458,9.25,14.995,22.284,7.289,,,201.708,3.417
2012-11-20,191.625,6.5,11.111,14.306,3.194,,,198.125,3.304
2012-11-21,193.708,11.417,16.255,21.648,5.393,,,205.125,3.167
2012-11-22,193.043,14.913,21.583,29.153,7.569,,,207.957,4.5
2012-11-23,191.667,12.542,12.819,17.125,4.306,,,204.208,3.333
2012-11-24,192.083,4.167,6.639,8.194,1.556,,,196.25,2.292
2012-11-25,193.5,8.417,11.389,14.583,3.195,,,201.917,2.583
2012-11-26,191.958,11.667,14.779,21.119,6.339,,,203.625,2.25
2012-11-27,194.217,8.913,14.167,18.444,4.278,,,203.13,2.625
2012-11-28,195.292,16.542,22.307,34.147,11.84,,,211.833,4.083
2012-11-29,196.417,26.583,23.861,47.764,23.903,,,223.0,4.0
2012-11-30,194.5,15.125,13.167,24.889,11.722,,,209.625,3.0
2012-12-01,194.917,7.042,11.153,14.722,3.569,,,201.958,2.708
2012-12-02,193.826,8.913,9.667,11.597,1.931,,,202.739,2.0
2012-12-03,192.125,8.583,15.709,23.285,7.576,,,200.708,2.458
2012-12-04,191.375,6.667,14.528,19.042,4.514,,,198.042,2.667
2012-12-05,192.208,11.458,20.171,32.299,12.128,,,203.667,3.875
2012-12-06,190.739,6.565,12.708,16.264,3.556,,,197.304,4.286
2012-12-07,191.292,11.458,19.639,26.958,7.319,,,202.75,5.917
2012-12-08,190.75,10.875,17.042,21.597,4.556,,,201.625,5.333
2012-12-09,190.5,3.917,8.5,10.514,2.014,,,194.417,4.583
2012-12-10,190.458,4.25,11.032,15.665,4.634,,,194.708,4.0
2012-12-11,193.217,6.783,15.028,20.486,5.458,,,200.0,4.083
2012-12-12,193.833,16.708,16.673,27.259,10.586,,,210.542,4.167
2012-12-13,195.833,19.375,26.541,45.778,19.236,,,215.208,5.208
2012-12-14,195.792,19.083,26.014,40.666,14.653,,,214.875,5.208
2012-12-15,195.833,32.667,27.958,53.792,25.834,,,228.5,4.5
2012-12-16,193.348,6.043,9.014,10.792,1.778,,,199.391,4.0
2012-12-17,193.958,14.0,17.54,26.939,9.399,,,207.958,4.125
2012-12-18,193.833,12.875,12.722,22.292,9.569,,,206.708,4.333
2012-12-19,193.875,9.792,13.382,19.101,5.719,,,203.667,3.958
2012-12-20,194.375,11.958,17.819,25.778,7.958,,,206.333,3.958
2012-12-21,192.739,14.304,22.944,32.292,9.347,,,207.043,4.391
2012-12-22,188.75,11.917,14.722,21.305,6.583,,,200.667,3.875
2012-12-23,193.625,8.125,10.653,14.472,3.819,,,201.75,4.417
2012-12-24,192.625,4.25,8.905,11.545,2.64,,,196.875,4.0
2012-12-25,193.375,6.917,15.236,21.278,6.042,,,200.292,4.875
2012-12-26,193.0,5.043,10.73,13.127,2.397,,,198.043,4.208
2012-12-27,194.958,18.167,26.194,43.014,16.82,,,213.125,5.917
2012-12-28,193.375,12.667,21.653,29.556,7.903,,,206.042,4.208
2012-12-29,192.667,11.792,17.653,24.875,7.222,,,204.458,4.25
2012-12-30,193.042,13.167,13.694,19.57,5.875,,,206.208,4.125
2012-12-31,193.478,2.87,4.962,6.019,1.057,,,196.348,4.0
2013-01-01,195.174,11.304,10.995,12.909,1.914,28.833,,206.478,5.625
2013-01-02,192.208,8.958,9.056,10.528,1.472,19.542,,201.167,5.458
2013-01-03,193.792,10.083,15.18,18.792,3.611,21.208,,203.875,5.667
2013-01-04,192.792,8.5,9.445,13.889,4.444,14.0,,201.292,4.375
2013-01-05,192.042,6.25,7.347,9.264,1.917,7.75,,198.292,3.625
2013-01-06,191.913,10.913,14.011,18.696,4.685,10.417,,202.826,4.042
2013-01-07,193.292,13.125,21.639,30.861,9.222,13.167,,206.417,4.833
2013-01-08,191.708,15.333,20.825,31.422,10.597,23.25,,207.042,4.238
2013-01-09,189.5,7.818,9.486,13.625,4.139,4.261,,197.318,3.25
2013-01-10,190.792,7.875,13.583,18.403,4.819,4.875,,198.667,3.167
2013-01-11,192.083,12.625,15.764,23.028,7.264,14.667,,204.708,4.5
2013-01-12,192.5,11.208,12.042,15.028,2.986,24.625,,203.708,4.917
2013-01-13,193.292,12.625,12.258,16.373,4.114,22.333,,205.917,5.292
