date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-09-05,10.094,16.594,6.5,13.979,4.0,196.542,,25.333,221.875
2013-09-06,10.06,15.336,5.276,19.364,5.042,192.458,,12.208,204.667
2013-09-07,10.521,14.823,4.302,25.188,5.562,192.208,,13.667,205.875
2013-09-08,5.49,8.334,2.844,17.729,4.084,189.696,,9.783,199.478
2013-09-09,10.806,14.885,4.08,12.23,5.375,192.458,,9.917,202.375
2013-09-10,14.094,20.125,6.031,16.323,4.521,194.375,,12.0,206.375
2013-09-11,9.792,13.948,4.156,13.146,4.458,191.333,,9.333,200.667
2013-09-12,10.281,15.636,5.354,20.739,4.77,194.125,2.818,26.083,220.208
2013-09-13,9.542,15.364,5.823,22.188,5.438,192.875,4.625,10.708,203.583
2013-09-14,7.6,12.144,4.544,17.25,4.521,190.625,,9.792,200.417
2013-09-15,4.177,6.677,2.5,16.032,3.583,180.826,,9.87,190.696
2013-09-16,4.497,7.051,2.553,14.691,2.609,184.261,4.0,6.957,191.217
2013-09-17,10.552,15.636,5.084,15.458,4.917,194.042,4.833,10.417,204.458
2013-09-18,13.431,18.758,5.327,16.281,5.583,196.667,6.333,10.958,207.625
2013-09-19,13.212,18.728,5.516,18.604,5.896,198.0,3.35,12.583,210.583
2013-09-20,9.369,15.314,5.945,17.864,4.854,194.208,1.625,15.917,210.125
2013-09-21,6.865,11.667,4.802,17.521,4.52,191.875,2.625,20.625,212.5
2013-09-22,5.812,8.271,2.458,23.479,5.146,192.0,4.958,10.261,202.261
2013-09-23,5.57,7.934,2.363,17.708,4.708,190.792,5.083,6.583,197.375
2013-09-24,6.844,9.573,2.729,15.094,4.25,188.667,5.583,6.083,194.75
2013-09-25,9.54,14.336,4.796,10.979,3.146,187.208,4.087,10.458,197.667
2013-09-26,9.615,15.958,6.344,10.292,4.146,190.125,7.208,12.167,202.292
2013-09-27,15.653,21.097,5.445,10.875,4.542,195.083,8.5,9.875,204.958
2013-09-28,11.306,16.764,5.458,12.166,4.354,197.5,9.875,9.833,207.333
2013-09-29,9.083,12.389,3.305,12.854,4.666,,11.292,,
2013-09-30,15.505,22.277,6.771,17.74,4.98,,12.167,,
2013-10-01,14.817,23.917,9.101,17.156,3.109,,5.0,,
2013-10-02,14.068,23.219,9.15,14.989,4.062,,4.833,,
2013-10-03,17.264,24.847,7.583,22.282,4.75,,6.458,,
2013-10-04,11.508,16.941,5.433,13.583,4.104,190.4,6.875,9.4,199.8
2013-10-05,9.264,13.139,3.875,7.469,2.938,189.083,7.75,8.083,197.167
2013-10-06,7.458,10.333,2.875,10.958,3.75,187.913,10.875,8.043,195.957
2013-10-07,11.713,19.129,7.416,12.344,3.708,186.875,,9.5,196.375
2013-10-08,9.764,19.583,9.82,13.573,3.416,186.625,6.182,16.542,203.167
2013-10-09,7.895,15.686,7.79,12.771,2.896,184.917,6.308,13.5,198.417
2013-10-10,16.583,23.583,7.0,17.823,4.292,187.708,,17.0,204.708
2013-10-11,10.458,18.347,7.889,15.708,3.104,186.5,,16.792,203.292
2013-10-12,7.611,11.195,3.584,16.052,3.916,186.208,,10.292,196.5
2013-10-13,9.264,12.319,3.056,10.646,3.854,193.565,,15.826,209.391
2013-10-14,10.199,14.531,4.333,9.896,3.938,194.125,,9.625,203.75
2013-10-15,17.404,26.79,9.386,9.551,2.916,190.333,,9.083,199.417
2013-10-16,12.265,17.79,5.524,8.56,4.43,185.067,,4.733,189.8
2013-10-17,16.456,23.686,7.231,9.464,3.982,196.182,,12.727,208.909
2013-10-18,16.805,22.097,5.292,11.51,4.23,196.25,3.25,13.833,210.083
2013-10-19,9.0,12.385,3.386,12.156,3.52,195.125,3.0,12.833,207.958
2013-10-20,5.594,7.708,2.114,5.656,1.917,188.87,2.5,11.696,200.565
2013-10-21,13.654,20.774,7.121,9.573,3.083,189.583,2.0,18.042,207.625
2013-10-22,9.406,12.948,3.542,9.948,3.625,188.25,1.083,12.0,200.25
2013-10-23,11.788,17.418,5.63,9.271,3.312,189.958,1.583,14.583,204.542
2013-10-24,11.646,18.333,6.688,9.125,3.27,189.875,1.75,16.625,206.5
2013-10-25,12.646,18.792,6.146,9.469,2.792,187.833,1.583,19.958,207.792
2013-10-26,10.833,14.458,3.625,8.604,2.042,189.542,2.083,23.375,212.917
2013-10-27,7.417,10.323,2.906,12.625,3.104,194.043,2.391,19.478,213.522
2013-10-28,11.631,20.078,8.447,16.719,3.292,194.958,2.292,18.25,213.208
2013-10-29,14.152,23.532,9.38,15.719,2.188,194.571,3.0,23.476,218.048
2013-10-30,12.372,20.517,8.145,13.771,2.812,191.583,3.263,25.292,216.875
2013-10-31,13.5,22.458,8.958,22.302,3.396,196.875,5.083,23.208,220.083
2013-11-01,13.698,22.438,8.74,26.177,3.604,196.875,5.625,16.917,213.792
2013-11-02,14.448,20.993,6.545,25.677,3.456,197.136,5.0,18.0,215.136
2013-11-03,11.25,15.979,4.729,29.208,3.458,196.583,4.75,19.208,215.792
2013-11-04,12.739,17.0,4.261,26.281,2.812,197.458,4.667,20.042,217.5
2013-11-05,14.82,21.594,6.774,19.31,3.396,198.304,4.917,14.957,213.261
2013-11-06,13.793,22.704,8.911,17.487,3.438,196.25,4.083,18.417,214.667
2013-11-07,15.531,23.74,8.208,16.833,2.396,193.292,3.958,25.042,218.333
2013-11-08,14.99,24.219,9.229,24.219,3.062,197.0,3.783,21.958,218.958
2013-11-09,10.98,17.844,6.864,15.75,2.854,197.167,3.042,14.083,211.25
2013-11-10,7.604,11.375,3.771,20.823,2.25,193.417,2.625,18.542,211.958
2013-11-11,9.226,14.708,5.481,10.698,3.208,192.417,2.167,13.333,205.75
2013-11-12,13.385,22.0,8.615,10.24,2.375,195.565,2.952,13.565,209.13
2013-11-13,12.862,24.109,11.247,9.219,2.104,199.375,3.708,15.042,214.417
2013-11-14,15.871,27.551,11.68,10.604,2.688,200.542,4.435,16.583,217.125
2013-11-15,17.667,36.166,18.5,19.177,1.688,200.167,5.417,25.417,225.583
2013-11-16,12.253,20.849,8.596,14.412,2.479,197.435,4.304,19.739,217.174
2013-11-17,8.634,13.406,4.773,23.271,2.625,195.375,4.0,16.958,212.333
2013-11-18,8.867,17.608,8.741,18.686,3.0,193.875,3.417,17.333,211.208
2013-11-19,7.886,12.906,5.021,9.021,2.75,194.348,2.458,15.043,209.391
2013-11-20,9.82,13.643,3.823,15.5,2.812,195.292,1.957,16.208,211.5
2013-11-21,17.26,28.188,10.927,12.323,2.771,199.542,3.083,20.25,219.792
2013-11-22,13.938,26.0,12.062,11.636,2.375,197.667,3.208,21.625,219.292
2013-11-23,11.729,19.5,7.771,12.511,2.438,198.333,3.542,28.208,226.542
2013-11-24,10.979,16.062,5.083,13.614,2.73,197.625,3.083,19.167,216.792
2013-11-25,18.102,32.515,14.412,26.427,2.584,198.333,4.875,27.625,225.958
2013-11-26,11.114,17.979,6.865,15.281,2.73,194.5,2.304,15.045,209.545
2013-11-27,11.044,20.364,9.319,10.396,2.542,195.958,2.083,18.667,214.625
2013-11-28,8.26,13.396,5.136,8.552,2.562,194.708,1.708,13.333,208.042
2013-11-29,10.906,20.792,9.885,7.448,2.333,198.083,2.417,17.375,215.458
2013-11-30,13.854,23.896,10.042,8.75,2.604,200.458,3.583,21.375,221.833
2013-12-01,11.573,18.684,7.111,9.722,2.348,199.652,3.478,17.391,217.043
2013-12-02,16.512,29.228,12.715,11.708,2.396,198.458,4.522,22.208,220.667
2013-12-03,19.938,35.656,15.719,17.0,2.604,199.435,5.542,26.304,225.739
2013-12-04,16.98,29.292,12.312,16.926,2.666,197.208,4.792,20.458,217.667
2013-12-05,18.271,32.073,13.802,20.614,2.917,197.042,4.792,23.208,220.25
2013-12-06,14.458,26.219,11.76,23.573,3.104,196.542,4.833,21.375,217.917
2013-12-07,15.844,27.26,11.417,19.219,3.083,198.958,5.708,23.917,222.875
2013-12-08,14.219,22.76,8.542,17.562,2.562,200.292,4.348,20.875,221.167
2013-12-09,18.642,31.289,12.647,19.042,3.104,199.083,6.667,28.0,227.083
2013-12-10,12.771,21.896,9.125,13.406,2.5,194.087,3.083,18.957,213.043
2013-12-11,10.568,20.39,9.822,11.75,2.458,195.208,2.583,14.542,209.75
2013-12-12,8.364,13.729,5.364,9.792,2.416,194.75,1.75,22.75,217.5
2013-12-13,9.458,14.969,5.51,11.688,2.521,196.083,1.375,14.458,210.542
2013-12-14,6.114,9.667,3.552,10.615,2.146,195.625,2.826,15.917,211.542
2013-12-15,5.646,8.271,2.625,7.927,2.042,195.958,3.083,13.333,209.292
2013-12-16,15.613,26.084,10.47,7.033,2.609,197.714,4.545,19.381,217.095
2013-12-17,21.24,33.5,12.26,9.104,3.084,197.13,4.5,20.087,217.217
2013-12-18,16.105,22.086,5.982,8.506,2.458,194.542,2.958,11.042,205.583
2013-12-19,14.531,21.323,6.792,6.948,1.521,192.875,3.792,13.75,206.625
2013-12-20,16.885,27.719,10.834,11.458,2.25,194.458,2.261,36.583,231.042
2013-12-21,14.136,19.896,5.76,9.521,2.375,193.875,1.625,16.25,210.125
2013-12-22,11.875,17.364,5.49,8.916,2.312,196.917,2.292,16.042,212.958
2013-12-23,17.006,26.14,9.134,14.364,2.729,197.167,2.375,18.167,215.333
2013-12-24,17.438,27.083,9.646,15.562,2.792,194.913,2.333,20.174,215.087
2013-12-25,16.914,28.616,11.702,13.438,2.562,196.708,2.292,19.583,216.292
2013-12-26,20.792,33.948,13.156,15.469,2.562,194.875,5.261,20.0,214.875
2013-12-27,19.636,32.479,12.844,14.958,2.167,194.0,5.125,21.208,215.208
2013-12-28,11.604,17.604,6.0,11.562,1.916,197.625,4.833,20.375,218.0
2013-12-29,9.25,13.26,4.011,10.042,1.771,198.375,4.333,16.292,214.667
2013-12-30,11.604,16.47,4.866,12.948,1.812,198.375,4.667,17.292,215.667
2013-12-31,9.531,15.386,5.854,17.177,2.646,200.043,5.167,21.087,221.13
2014-01-01,4.677,6.167,1.49,8.948,1.458,195.333,3.25,8.292,203.625
2014-01-02,6.615,9.24,2.625,9.615,1.52,199.583,2.391,13.0,212.583
2014-01-03,8.36,11.296,2.936,9.296,1.761,201.045,2.826,14.636,215.682
2014-01-04,9.644,13.786,4.141,9.958,2.104,199.5,3.125,14.333,213.833
2014-01-05,14.334,23.616,9.282,15.788,2.104,198.87,4.125,19.913,218.783
2014-01-06,17.563,30.688,13.125,17.198,1.625,197.417,4.25,20.583,218.0
2014-01-07,14.107,21.207,7.1,9.208,1.77,195.292,3.042,14.75,210.042
2014-01-08,15.635,27.115,11.479,10.542,1.917,197.75,6.13,20.292,218.042
2014-01-09,16.427,28.135,11.708,12.146,1.917,198.5,6.458,26.583,225.083
2014-01-10,14.094,22.24,8.146,12.073,1.938,197.292,5.875,38.708,236.0
2014-01-11,8.628,13.285,4.657,15.292,1.834,197.375,5.625,17.042,214.417
2014-01-12,11.807,17.41,5.603,11.083,1.938,198.609,5.75,16.435,215.043
2014-01-13,16.114,26.594,10.479,9.958,2.75,199.083,5.875,19.708,218.792
2014-01-14,17.551,29.261,11.709,13.0,2.77,199.417,4.87,28.917,228.333
2014-01-15,21.732,32.445,10.714,14.417,1.587,196.957,4.957,23.348,220.304
2014-01-16,17.248,26.906,9.658,12.187,2.416,196.125,4.958,27.042,223.167
2014-01-17,8.062,11.396,3.334,13.052,2.396,196.0,3.708,25.75,221.75
2014-01-18,9.034,12.712,3.678,8.708,2.292,197.333,3.375,13.875,211.208
2014-01-19,16.188,27.846,11.658,13.458,2.312,199.478,5.208,20.652,220.13
2014-01-20,16.094,26.271,10.177,15.916,2.542,202.25,6.174,21.0,223.25
2014-01-21,18.582,25.028,6.447,15.052,1.792,198.75,4.375,16.083,214.833
2014-01-22,14.948,23.364,8.416,9.834,1.0,196.458,4.5,15.917,212.375
2014-01-23,14.469,20.698,6.229,8.979,2.083,194.333,3.833,17.083,211.417
2014-01-24,14.188,21.49,7.302,11.208,2.021,197.542,4.25,15.958,213.5
2014-01-25,11.156,15.998,4.842,11.927,2.208,198.292,4.625,14.792,213.083
2014-01-26,15.589,23.832,8.244,16.55,2.834,196.87,4.609,21.0,217.87
2014-01-27,14.062,21.042,6.979,12.76,2.396,191.958,3.5,19.292,211.25
2014-01-28,12.743,19.586,6.843,9.781,1.542,197.333,4.583,14.333,211.667
2014-01-29,16.823,29.364,12.542,11.438,1.938,199.708,4.375,15.667,215.375
2014-01-30,17.042,25.104,8.063,11.292,1.104,196.458,4.458,17.667,214.125
2014-01-31,9.198,14.76,5.563,9.646,1.958,195.0,3.333,12.042,207.042
2014-02-01,8.26,12.07,3.81,9.18,1.834,196.875,3.913,21.167,218.042
2014-02-02,13.628,23.952,10.324,11.18,2.152,196.909,4.652,20.227,217.136
2014-02-03,15.353,26.893,11.54,9.843,2.208,197.875,4.25,17.375,215.25
2014-02-04,15.964,23.021,7.057,12.948,2.354,195.333,3.833,14.083,209.417
2014-02-05,15.406,21.5,6.094,12.854,1.416,195.417,4.458,13.542,208.958
2014-02-06,13.667,23.729,10.062,10.073,1.979,197.708,4.875,19.458,217.167
2014-02-07,12.948,22.896,9.948,10.24,2.042,197.833,4.652,18.25,216.083
2014-02-08,9.124,12.941,3.818,11.573,1.438,194.333,3.75,14.167,208.5
2014-02-09,9.505,15.572,6.067,8.208,1.458,197.0,3.5,12.739,209.739
2014-02-10,9.292,13.844,4.552,9.24,1.75,196.375,3.042,10.75,207.125
2014-02-11,11.344,17.294,5.949,16.698,2.188,197.667,4.167,15.292,212.958
2014-02-12,15.531,26.521,10.99,20.531,2.916,199.542,4.875,22.5,222.042
2014-02-13,7.417,10.938,3.521,11.573,1.938,195.292,3.478,11.167,206.458
2014-02-14,13.222,19.073,5.852,9.948,2.458,198.875,4.875,19.583,218.458
2014-02-15,10.306,14.864,4.558,13.073,3.166,198.5,4.833,14.417,212.917
2014-02-16,15.28,22.588,7.308,12.594,2.978,197.095,5.174,20.0,217.095
2014-02-17,18.396,25.062,6.666,12.654,2.521,196.708,5.292,15.25,211.958
2014-02-18,14.589,21.138,6.549,10.746,1.458,196.5,5.042,14.042,210.542
2014-02-19,14.24,26.032,11.792,9.844,1.854,198.25,5.13,19.333,217.583
2014-02-20,15.864,25.364,9.5,11.882,2.188,197.667,4.625,14.833,212.5
2014-02-21,14.521,19.01,4.49,12.625,2.52,196.708,4.25,12.083,208.792
2014-02-22,11.577,15.575,3.998,14.031,1.75,195.833,4.792,15.667,211.5
2014-02-23,7.287,11.364,4.076,13.229,2.77,191.261,3.208,15.217,206.478
2014-02-24,15.354,23.562,8.208,19.928,2.98,197.375,5.125,19.833,217.208
2014-02-25,15.306,21.208,5.902,25.641,3.25,198.375,3.261,15.0,213.375
2014-02-26,18.458,24.958,6.5,16.628,2.0,197.75,3.875,17.0,214.75
2014-02-27,9.01,13.24,4.229,11.114,2.438,194.917,2.167,12.25,207.167
2014-02-28,9.584,13.5,3.917,12.865,2.542,197.833,2.5,15.625,213.458
2014-03-01,8.807,11.824,3.016,10.333,1.625,195.458,2.042,11.958,207.417
2014-03-02,13.582,20.021,6.44,8.854,2.174,198.048,2.409,14.476,212.524
2014-03-03,16.927,24.136,7.209,16.073,2.479,199.792,4.043,17.208,217.0
2014-03-04,11.272,17.138,5.866,12.221,2.062,198.273,3.167,17.455,215.727
2014-03-05,10.448,15.323,4.875,11.406,2.458,197.667,2.625,16.167,213.833
2014-03-06,11.552,15.302,3.75,11.25,2.375,199.875,2.792,11.708,211.583
2014-03-07,8.719,11.896,3.177,10.781,1.646,198.375,3.125,10.208,208.583
2014-03-08,6.025,9.037,3.012,8.677,2.021,196.417,2.667,11.25,207.667
2014-03-09,9.882,14.244,4.362,7.375,1.916,193.696,3.13,12.913,206.609
2014-03-10,7.406,11.292,3.885,9.427,1.584,193.667,2.958,12.292,205.958
2014-03-11,5.646,8.999,3.353,9.396,1.479,195.5,2.792,10.208,205.708
2014-03-12,7.039,10.618,3.578,13.31,1.729,194.348,3.174,10.609,204.957
2014-03-13,13.24,17.386,4.146,15.583,2.5,195.75,3.833,17.583,213.333
2014-03-14,14.712,17.926,3.214,19.427,2.646,197.417,4.708,15.125,212.542
2014-03-15,9.035,12.623,3.587,19.823,2.416,197.917,4.75,21.125,219.042
2014-03-16,14.715,19.334,4.618,21.173,1.956,195.409,4.609,16.818,212.227
2014-03-17,11.375,16.667,5.292,14.385,3.125,193.417,3.917,22.417,215.833
2014-03-18,11.49,15.914,4.424,22.364,3.896,193.708,3.917,25.042,218.75
2014-03-19,11.938,16.99,5.052,18.552,1.792,190.75,4.0,20.417,211.167
2014-03-20,13.823,18.219,4.396,19.74,2.333,194.042,5.333,17.583,211.625
2014-03-21,12.979,15.552,2.573,22.25,1.938,195.625,5.5,15.0,210.625
2014-03-22,8.01,10.847,2.837,19.51,2.666,194.25,4.167,17.083,211.333
2014-03-23,9.992,14.635,4.642,16.163,2.458,195.0,3.458,12.348,207.348
2014-03-24,11.083,15.344,4.26,11.114,2.396,196.542,2.917,17.208,213.75
2014-03-25,11.74,17.313,5.573,12.958,2.354,199.042,3.5,17.833,216.875
2014-03-26,12.729,19.073,6.344,12.916,2.708,198.583,4.042,19.292,217.875
2014-03-27,12.552,18.698,6.146,15.364,3.021,197.417,3.75,21.667,219.083
2014-03-28,11.354,15.979,4.625,18.542,3.812,195.833,3.625,27.708,223.542
2014-03-29,8.785,11.575,2.79,16.334,2.584,193.583,2.958,23.958,217.542
2014-03-30,12.024,18.997,6.974,19.312,3.354,195.783,3.667,24.565,220.348
2014-03-31,9.448,15.083,5.635,23.323,3.542,193.5,3.375,19.333,212.833
2014-04-01,11.464,15.774,4.31,15.319,3.87,196.955,2.381,12.955,209.909
2014-04-02,9.042,13.73,4.688,12.77,3.584,195.792,2.0,10.5,206.292
2014-04-03,8.531,13.416,4.886,11.385,2.48,192.435,2.458,13.652,206.087
2014-04-04,7.125,12.938,5.813,9.01,3.271,190.708,2.625,17.625,208.333
2014-04-05,5.136,8.552,3.417,10.718,3.021,193.375,2.0,10.125,203.5
2014-04-06,4.427,6.875,2.448,10.542,2.666,193.833,2.125,7.708,201.542
2014-04-07,7.723,13.338,5.615,12.761,3.042,196.5,3.739,14.458,210.958
2014-04-08,14.469,20.521,6.052,21.927,4.896,196.083,4.417,18.917,215.0
2014-04-09,14.152,19.226,5.073,30.25,5.542,196.667,4.583,16.917,213.583
2014-04-10,13.281,18.719,5.438,38.875,5.625,196.381,5.042,20.19,216.571
2014-04-11,11.354,15.667,4.312,19.177,4.229,195.042,3.625,22.208,217.25
2014-04-12,9.542,13.042,3.5,21.854,4.396,196.875,3.875,17.125,214.0
2014-04-13,8.281,10.948,2.666,21.688,4.604,197.375,4.391,16.25,213.625
2014-04-14,9.738,13.894,4.156,22.448,4.625,196.167,3.917,12.708,208.875
2014-04-15,10.781,16.719,5.938,18.819,3.938,195.292,4.208,18.625,213.917
2014-04-16,15.23,20.784,5.554,33.78,5.087,197.273,5.391,24.409,221.682
2014-04-17,13.781,17.906,4.125,49.292,6.729,198.25,5.375,21.583,219.833
2014-04-18,14.677,19.552,4.875,35.083,3.542,198.458,5.25,18.875,217.333
2014-04-19,10.302,13.386,3.083,24.198,2.979,196.5,3.13,13.958,210.458
2014-04-20,6.125,8.312,2.188,10.073,2.438,196.75,2.5,8.667,205.417
2014-04-21,12.025,17.906,5.881,14.75,2.125,198.458,3.625,15.917,214.375
2014-04-22,12.0,17.521,5.52,17.875,3.125,194.708,3.25,14.917,209.625
2014-04-23,10.642,14.618,3.976,23.177,4.042,194.826,3.25,16.696,211.522
2014-04-24,11.083,15.719,4.635,23.608,4.688,196.043,3.458,21.783,217.826
2014-04-25,10.125,15.656,5.531,21.659,4.396,195.625,1.957,16.042,211.667
2014-04-26,8.299,12.102,3.802,22.771,4.75,194.542,1.833,15.625,210.167
2014-04-27,7.422,10.224,2.802,20.458,4.583,194.833,1.833,14.583,209.417
2014-04-28,9.916,14.665,4.749,16.688,4.416,193.458,1.958,14.333,207.792
2014-04-29,10.208,13.708,3.5,19.854,3.667,193.0,2.0,21.958,214.958
2014-04-30,12.033,15.287,3.254,15.521,2.229,191.696,1.708,13.435,205.13
2014-05-01,7.882,11.997,4.115,22.458,4.104,190.333,1.435,12.25,202.583
2014-05-02,9.029,14.113,5.084,22.722,4.854,192.917,1.792,12.917,205.833
2014-05-03,7.364,10.063,2.7,27.123,4.109,194.591,2.391,20.091,214.682
2014-05-04,5.4,7.213,1.813,20.802,4.354,196.667,1.833,14.417,211.083
2014-05-05,5.854,8.104,2.25,22.552,3.188,194.333,1.875,18.292,212.625
2014-05-06,5.844,8.167,2.323,15.906,3.312,194.167,1.792,8.667,202.833
2014-05-07,9.917,15.703,5.785,18.083,3.542,197.565,4.391,19.13,216.696
2014-05-08,8.812,14.417,5.604,17.698,3.438,194.375,3.75,18.0,212.375
2014-05-09,9.594,13.708,4.115,20.448,3.917,192.542,3.875,14.125,206.667
2014-05-10,8.948,12.448,3.5,13.844,4.104,194.958,3.917,15.125,210.083
2014-05-11,6.577,9.254,2.677,15.844,4.062,196.0,3.542,11.917,207.917
2014-05-12,9.032,14.2,5.168,15.917,3.708,193.25,3.333,13.625,206.875
2014-05-13,11.96,17.483,5.523,13.616,3.48,191.542,2.478,14.625,206.167
2014-05-14,14.179,20.069,5.89,26.823,4.438,195.261,3.125,20.261,215.522
2014-05-15,10.181,13.988,3.807,19.774,3.375,191.783,2.5,12.087,203.87
2014-05-16,8.94,15.291,6.351,18.114,4.229,192.75,2.458,14.0,206.75
2014-05-17,8.269,11.573,3.304,15.647,4.239,195.261,2.174,14.13,209.391
2014-05-18,7.598,11.018,3.42,13.177,4.416,197.75,2.625,16.625,214.375
2014-05-19,9.813,14.674,4.86,19.354,4.292,197.042,2.913,18.917,215.958
2014-05-20,10.865,15.948,5.084,30.677,4.208,195.208,2.75,20.917,216.125
2014-05-21,8.013,12.244,4.231,15.114,2.625,191.636,2.217,10.273,201.909
2014-05-22,8.052,13.625,5.573,13.594,3.23,192.792,2.25,12.792,205.583
2014-05-23,7.896,12.416,4.52,11.99,3.417,194.292,2.792,11.75,206.042
2014-05-24,5.656,9.406,3.75,13.937,3.604,192.917,2.083,12.667,205.583
2014-05-25,5.103,7.031,1.928,23.302,3.583,192.417,1.435,10.5,202.917
2014-05-26,5.328,9.32,3.993,17.688,3.208,190.167,1.458,13.833,204.0
2014-05-27,8.792,12.708,3.916,10.052,3.375,189.542,1.458,15.083,204.625
2014-05-28,7.961,12.246,4.285,27.146,4.5,193.217,1.917,17.043,210.261
2014-05-29,7.927,11.583,3.656,36.896,4.188,193.0,1.708,16.917,209.917
2014-05-30,7.885,12.406,4.521,43.594,4.458,193.417,1.583,19.667,213.083
2014-05-31,7.677,10.136,2.458,46.365,4.27,192.042,2.435,19.917,211.958
2014-06-01,7.098,9.398,2.3,51.222,4.652,193.545,2.87,18.045,211.591
2014-06-02,10.908,14.697,3.79,53.479,5.062,194.958,3.208,18.375,213.333
2014-06-03,11.225,15.278,4.052,55.063,5.438,198.875,4.292,17.792,216.667
2014-06-04,7.435,11.436,4.0,44.812,5.104,195.417,3.042,8.417,203.833
2014-06-05,6.448,8.719,2.271,12.271,2.979,191.208,1.708,6.458,197.667
2014-06-06,8.636,11.198,2.562,11.292,2.396,189.458,1.13,8.292,197.75
2014-06-07,6.084,8.073,1.99,7.927,1.979,191.5,1.458,9.417,200.917
2014-06-08,5.57,8.712,3.143,10.875,2.896,191.783,1.458,15.826,207.609
2014-06-09,7.367,13.008,5.641,18.156,3.562,191.208,1.625,18.417,209.625
2014-06-10,7.083,13.052,5.969,19.542,3.916,191.417,1.375,11.042,202.458
2014-06-11,8.003,14.35,6.348,16.646,2.438,190.958,1.25,12.292,203.25
2014-06-12,7.74,10.802,3.062,12.417,3.146,186.125,1.913,13.292,199.417
2014-06-13,8.636,13.427,4.792,12.812,4.062,187.875,2.5,12.958,200.833
2014-06-14,7.955,10.988,3.032,17.761,4.25,190.917,2.542,14.958,205.875
2014-06-15,5.947,8.815,2.867,24.042,4.438,194.957,2.792,11.522,206.478
2014-06-16,9.368,13.909,4.542,38.966,4.478,195.957,3.348,18.826,214.783
2014-06-17,9.938,14.479,4.542,40.198,4.646,195.792,3.75,16.792,212.583
2014-06-18,10.424,16.806,6.382,27.99,3.23,194.917,3.478,12.958,207.875
2014-06-19,10.833,17.135,6.302,23.864,4.104,196.625,2.958,25.958,222.583
2014-06-20,7.677,12.552,4.875,20.687,3.834,192.167,2.0,10.417,202.583
2014-06-21,6.021,10.0,3.979,14.438,3.334,190.583,1.792,13.625,204.208
2014-06-22,5.913,8.864,2.951,11.333,2.5,192.087,2.458,10.739,202.826
2014-06-23,7.848,13.101,5.253,19.76,3.396,193.5,2.208,20.625,214.125
2014-06-24,9.74,14.396,4.656,20.386,3.417,193.792,1.696,19.583,213.375
2014-06-25,9.127,14.278,5.152,17.823,3.166,193.917,1.5,18.417,212.333
2014-06-26,7.927,12.416,4.49,16.302,3.771,193.042,1.333,11.208,204.25
2014-06-27,9.615,14.26,4.646,13.021,3.375,191.667,1.583,9.125,200.792
2014-06-28,7.906,10.875,2.968,11.656,2.729,188.542,1.25,9.167,197.708
2014-06-29,5.741,7.95,2.209,12.216,3.104,190.522,1.208,12.478,203.0
2014-06-30,9.497,13.124,3.626,18.732,3.208,193.042,1.87,19.542,212.583
2014-07-01,9.446,13.572,4.126,23.354,3.108,196.304,2.087,19.957,216.261
2014-07-02,8.567,11.663,3.096,29.354,4.396,196.625,2.167,17.792,214.417
2014-07-03,8.962,12.526,3.564,30.219,3.625,195.167,2.083,23.125,218.292
2014-07-04,8.573,11.531,2.958,8.927,3.479,193.0,1.708,9.333,202.333
2014-07-05,9.667,12.906,3.24,11.323,2.812,197.125,2.75,12.708,209.833
2014-07-06,6.412,9.078,2.666,14.74,3.604,194.136,1.652,17.818,211.955
2014-07-07,8.698,13.285,4.587,15.333,2.312,190.542,1.375,19.833,210.375
2014-07-08,11.479,16.927,5.448,23.562,4.292,197.875,1.958,33.042,230.917
2014-07-09,9.258,13.949,4.69,20.802,3.042,191.625,1.458,27.667,219.292
2014-07-10,4.823,10.917,6.094,15.625,2.188,179.958,1.042,11.417,191.375
2014-07-11,8.51,12.406,3.896,19.177,3.98,183.583,1.125,17.667,201.25
2014-07-12,8.948,12.136,3.188,24.5,5.23,190.5,4.043,25.417,215.917
2014-07-13,7.213,9.818,2.606,27.504,3.375,196.667,3.75,17.429,214.095
2014-07-14,7.276,10.27,2.993,26.094,3.312,186.458,2.417,19.167,205.625
2014-07-15,10.941,14.952,4.011,32.706,5.544,198.364,4.043,24.955,223.318
2014-07-16,8.918,14.488,5.569,30.583,5.208,195.083,3.667,19.958,215.042
