date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2016-02-13,17.662,24.046,6.383,5.427,4.055,0.639,66.0,39.917,22.0,,11.0,6.042,1.1,200.784,11.83,212.614,3.42
2016-02-14,16.645,21.511,4.866,5.834,4.792,0.652,59.0,38.917,18.0,,10.9,6.212,2.1,198.542,11.854,210.396,3.208
2016-02-15,22.573,32.886,10.313,8.349,6.972,0.915,77.0,46.292,19.0,,11.9,6.225,0.3,201.776,16.199,217.976,3.861
2016-02-16,31.104,39.938,8.833,17.073,13.403,1.82,89.0,60.958,34.0,,12.5,7.388,1.9,202.417,21.667,224.083,4.507
2016-02-17,26.32,48.879,22.559,24.099,16.764,1.194,95.0,70.917,41.0,,18.8,12.721,4.7,206.15,27.66,233.81,5.117
2016-02-18,12.958,15.937,2.979,8.495,6.667,0.681,68.0,47.208,31.0,,9.8,8.075,6.4,196.708,10.77,207.479,3.5
2016-02-19,11.906,13.365,1.458,7.198,5.736,1.416,96.0,46.708,20.0,,10.1,6.242,2.2,199.416,9.584,209.0,3.458
2016-02-20,19.979,26.76,6.781,17.854,11.597,0.931,98.0,64.792,43.0,,17.8,9.817,2.3,199.584,15.574,215.157,3.764
2016-02-21,7.417,9.401,1.984,4.194,3.597,0.745,63.0,39.125,23.0,,8.7,6.125,3.6,198.375,6.771,205.146,2.806
2016-02-22,20.963,26.917,5.953,9.354,7.167,1.52,73.0,57.5,40.0,,11.0,7.142,1.1,200.195,12.244,212.439,3.675
2016-02-23,18.74,24.453,5.714,22.026,12.569,0.583,98.0,76.0,40.0,,15.6,12.292,8.2,197.104,16.834,213.938,3.448
2016-02-24,9.823,12.141,2.318,5.604,4.028,0.666,70.0,32.875,21.0,,10.5,7.875,4.7,197.78,9.009,206.789,3.083
2016-02-25,15.495,19.292,3.797,9.776,7.014,1.153,95.0,66.583,42.0,,10.9,7.362,4.0,200.584,12.625,213.208,3.729
2016-02-26,13.786,15.885,2.099,12.37,10.569,1.458,96.0,59.917,26.0,,12.8,8.571,3.5,202.688,14.312,217.0,3.736
2016-02-27,10.283,13.755,3.471,7.214,6.583,0.236,85.0,74.0,58.0,,8.4,5.938,3.9,199.184,8.808,207.992,3.264
2016-02-28,13.156,16.614,3.458,8.979,7.155,0.49,89.0,71.042,57.0,,8.1,5.008,2.1,197.729,9.062,206.792,3.25
2016-02-29,,,,,,,,,,,,,,,,,
2016-03-01,21.954,28.261,6.307,18.506,13.722,1.316,98.0,77.292,47.0,,11.3,6.458,0.6,200.2,20.416,220.618,4.362
2016-03-02,25.74,32.578,6.838,33.626,19.333,0.307,98.0,96.958,89.0,,8.9,7.092,5.9,199.75,20.77,220.52,4.667
2016-03-03,19.628,38.124,18.496,15.075,11.25,0.736,98.0,56.208,24.0,,15.2,8.95,3.7,200.748,21.77,222.518,4.569
2016-03-04,26.526,37.141,10.614,12.906,10.056,2.222,86.0,62.917,42.0,,13.4,8.6,2.5,201.896,18.104,220.0,4.542
2016-03-05,18.656,21.13,2.474,25.037,20.097,1.694,95.0,75.125,37.0,,15.0,9.983,4.3,202.188,20.229,222.416,4.881
2016-03-06,33.672,45.453,11.781,36.953,24.472,1.014,98.0,90.25,79.0,,11.2,9.275,7.5,204.335,22.284,226.62,5.81
2016-03-07,17.823,22.364,4.542,9.323,6.597,0.75,98.0,71.042,45.0,,10.3,6.0,1.8,197.938,12.312,210.25,3.984
2016-03-08,30.526,48.193,17.667,13.938,12.028,0.884,98.0,60.625,24.0,,10.6,6.062,0.6,205.106,19.943,225.05,5.278
2016-03-09,31.724,43.193,11.469,12.385,10.347,1.569,79.0,52.542,24.0,,12.2,7.725,1.6,201.875,19.958,221.834,4.931
2016-03-10,19.604,25.552,5.948,9.896,8.528,0.931,72.0,44.083,23.0,,14.3,8.846,3.6,197.907,14.823,212.729,3.82
2016-03-11,12.406,15.01,2.604,9.219,8.278,0.653,69.0,51.583,30.0,,11.8,7.696,4.5,198.438,11.23,209.666,3.458
2016-03-12,9.109,10.49,1.38,8.849,6.833,1.056,72.0,56.542,42.0,,11.7,7.575,2.5,198.584,10.354,208.938,3.363
2016-03-13,18.672,26.691,8.019,17.422,12.278,0.742,98.0,80.292,65.0,,13.0,8.992,6.1,198.688,14.584,213.27,3.752
2016-03-14,13.777,18.481,4.704,12.615,7.465,0.181,98.0,92.625,85.0,,10.7,8.167,6.4,195.76,10.472,206.231,3.139
2016-03-15,12.196,15.511,3.315,8.885,5.903,0.057,98.0,86.583,72.0,,7.2,5.375,3.7,197.402,10.104,207.506,3.209
2016-03-16,26.117,42.275,16.158,11.276,9.495,1.067,98.0,61.958,31.0,,13.4,8.25,1.9,201.604,16.792,218.396,4.319
2016-03-17,14.698,17.849,3.151,8.099,7.194,0.583,69.0,45.542,25.0,,13.6,9.512,4.2,196.706,10.375,207.081,3.097
2016-03-18,21.812,25.677,3.865,13.276,11.069,1.264,72.0,45.458,20.0,,15.1,10.762,4.7,198.666,11.73,210.396,3.573
2016-03-19,16.073,17.609,1.536,36.906,33.375,1.722,70.0,40.875,23.0,,17.4,12.546,6.0,200.916,13.584,214.5,5.038
2016-03-20,11.229,12.167,0.937,30.906,27.917,1.82,63.0,37.958,14.0,,17.8,12.896,9.2,195.834,9.708,205.542,3.959
2016-03-21,16.51,19.698,3.188,14.151,8.379,0.764,98.0,92.208,68.0,,12.5,10.012,7.6,193.75,12.667,206.417,3.4
2016-03-22,9.328,11.078,1.75,10.266,8.986,0.098,86.0,42.292,23.0,,14.4,10.429,6.8,194.938,7.438,202.375,3.111
2016-03-23,20.864,28.13,7.266,13.818,12.222,0.778,72.0,47.167,27.0,,14.7,9.979,4.7,197.334,11.98,209.312,3.583
2016-03-24,9.583,11.87,2.286,8.776,8.084,0.361,72.0,43.667,20.0,,12.6,8.725,5.3,196.514,8.076,204.59,2.741
2016-03-25,11.854,14.136,2.281,10.0,7.444,0.278,63.0,47.667,29.0,,11.8,7.725,3.5,198.292,9.542,207.834,3.163
2016-03-26,10.422,11.812,1.39,15.125,9.708,0.153,99.0,92.417,64.0,,7.7,6.904,5.5,199.25,10.584,209.834,3.125
2016-03-27,15.585,20.0,4.416,5.354,2.694,0.0,99.0,95.917,84.0,,7.2,5.054,2.7,199.905,11.024,210.93,3.542
2016-03-28,22.126,29.084,6.959,13.846,11.596,1.24,98.0,67.167,32.0,,13.1,8.229,2.1,200.812,15.979,216.792,3.972
2016-03-29,18.78,22.254,3.474,20.575,17.222,1.116,98.0,72.208,44.0,,13.3,9.062,4.2,201.278,14.296,215.574,3.948
2016-03-30,33.947,40.378,6.432,33.673,26.731,1.981,90.0,69.417,38.0,,16.4,11.467,5.5,205.438,22.479,227.916,5.064
2016-03-31,15.64,18.583,2.943,18.495,15.75,0.25,98.0,64.667,37.0,,11.8,8.888,5.5,196.634,11.623,208.258,3.601
2016-04-01,13.953,17.297,3.344,23.662,17.903,1.125,92.0,72.583,46.0,,16.5,12.242,8.7,198.176,15.488,213.664,3.792
2016-04-02,9.948,12.182,2.234,16.172,11.486,0.375,96.0,78.458,68.0,,12.9,10.575,7.8,195.916,11.0,206.916,3.591
2016-04-03,15.073,17.63,2.557,31.094,16.889,1.805,98.0,89.917,79.0,,17.0,13.321,9.6,196.938,14.583,211.521,4.232
2016-04-04,14.449,18.218,3.769,15.354,8.236,0.931,98.0,91.042,73.0,,21.1,15.167,9.9,192.627,12.9,205.527,3.408
2016-04-05,15.579,19.771,4.192,12.016,7.083,0.939,98.0,82.208,64.0,,12.7,11.025,9.3,198.166,12.854,211.021,3.792
2016-04-06,30.832,49.699,18.867,24.922,16.625,2.272,97.0,70.25,33.0,,20.4,14.304,7.0,205.983,27.854,233.837,5.278
2016-04-07,31.072,43.129,12.058,23.453,11.583,0.729,98.0,94.292,81.0,,19.3,13.904,11.9,204.625,28.542,233.166,4.752
2016-04-08,18.484,27.172,8.687,15.792,10.111,1.028,98.0,74.5,44.0,,21.3,15.779,11.4,201.051,21.898,222.948,4.392
2016-04-09,17.177,20.802,3.625,21.115,14.708,2.0,91.0,69.958,47.0,,22.1,17.108,11.9,197.625,15.73,213.354,3.986
2016-04-10,16.724,19.245,2.521,26.932,17.805,2.014,94.0,69.333,27.0,,23.9,16.817,10.6,199.833,20.208,220.042,4.31
2016-04-11,7.254,9.394,2.14,16.297,10.806,0.528,96.0,58.333,22.0,,15.7,11.217,7.0,195.629,10.047,205.676,2.713
2016-04-12,11.052,13.568,2.516,15.995,12.458,1.214,73.0,49.125,22.0,,14.2,10.517,5.4,198.125,10.354,208.48,3.111
2016-04-13,22.243,30.532,8.29,24.271,14.667,1.085,98.0,83.542,60.0,,19.6,14.729,11.0,197.584,17.166,214.75,3.972
2016-04-14,14.771,18.156,3.384,12.876,8.542,0.31,98.0,92.708,79.0,,17.9,15.433,13.2,193.845,17.682,211.526,3.671
2016-04-15,12.468,14.39,1.922,11.137,8.653,0.365,94.0,32.917,15.0,,20.0,16.446,11.5,194.905,13.696,208.6,3.347
2016-04-16,16.14,19.109,2.969,14.922,10.0,1.555,77.0,60.875,44.0,,19.6,15.521,10.4,197.479,15.75,213.229,3.616
2016-04-17,6.375,7.391,1.016,30.052,14.958,1.07,96.0,83.75,72.0,,21.9,18.788,17.1,190.438,9.604,200.042,2.958
2016-04-18,15.495,18.234,2.74,29.224,17.75,1.625,95.0,75.167,48.0,,22.1,18.067,13.6,192.854,13.792,206.646,3.75
2016-04-19,12.135,15.271,3.135,20.833,15.639,1.406,88.0,67.25,39.0,,21.8,15.867,11.6,195.0,12.896,207.896,3.925
2016-04-20,11.224,13.745,2.521,14.469,10.07,1.333,91.0,63.583,38.0,,18.2,14.671,9.5,195.646,10.458,206.104,3.543
2016-04-21,16.177,18.906,2.729,21.703,14.056,1.07,98.0,81.125,66.0,,20.2,16.979,14.4,195.042,12.562,207.604,3.305
2016-04-22,11.943,14.886,2.942,16.172,10.75,0.889,98.0,82.333,62.0,,21.7,16.654,13.3,191.554,14.496,206.049,3.77
2016-04-23,13.672,16.255,2.583,16.182,11.986,1.778,94.0,81.333,60.0,,22.4,17.758,13.2,189.688,11.688,201.375,3.528
2016-04-24,9.417,10.745,1.328,30.828,19.75,0.778,98.0,71.792,26.0,,18.6,15.979,12.0,195.646,11.583,207.229,3.681
2016-04-25,13.167,16.421,3.254,22.7,14.681,1.389,80.0,61.0,38.0,,22.5,18.1,13.9,195.871,12.862,208.733,3.805
2016-04-26,17.977,22.175,4.198,20.996,14.516,1.947,91.0,71.042,48.0,,24.1,19.342,14.2,200.708,17.104,217.812,3.725
2016-04-27,14.311,17.651,3.34,27.671,17.958,1.772,97.0,82.958,61.0,,21.4,17.317,13.9,194.742,15.558,210.301,4.011
2016-04-28,11.582,14.501,2.919,10.693,7.022,0.056,98.0,98.0,98.0,,15.2,14.021,12.9,192.708,13.062,205.77,3.335
2016-04-29,5.302,6.182,0.88,6.224,5.43,0.028,98.0,45.417,25.0,,19.7,16.1,11.1,191.128,10.818,201.946,2.583
2016-04-30,12.375,14.172,1.797,14.776,11.597,1.417,83.0,52.667,26.0,,20.5,16.079,10.6,192.979,12.271,205.25,3.416
2016-05-01,16.307,17.995,1.688,29.031,22.264,2.931,92.0,69.917,39.0,,23.2,17.921,12.3,199.646,21.542,221.188,5.319
2016-05-02,10.318,12.297,1.979,27.088,19.833,1.931,94.0,81.667,62.0,,21.3,16.983,13.0,195.188,13.895,209.084,4.542
2016-05-03,9.167,10.682,1.516,30.979,22.611,1.741,93.0,80.667,58.0,,24.5,20.142,17.3,191.646,14.23,205.875,4.083
2016-05-04,5.839,6.88,1.042,21.188,15.334,0.93,97.0,61.083,29.0,,25.2,21.721,19.0,187.604,8.958,196.562,2.859
2016-05-05,9.099,10.063,0.964,22.172,17.5,1.861,59.0,40.167,21.0,,26.0,22.212,17.8,192.416,12.458,204.875,3.248
2016-05-06,13.922,16.333,2.411,16.891,11.847,0.945,95.0,67.083,44.0,,22.5,18.625,16.0,193.72,15.252,208.973,3.278
2016-05-07,10.474,12.021,1.547,17.521,13.708,1.195,85.0,70.333,51.0,,23.4,20.4,17.5,190.167,9.708,199.875,3.583
2016-05-08,7.896,8.886,0.99,34.938,24.417,1.264,81.0,45.833,12.0,,27.4,21.496,17.2,191.271,10.854,202.125,3.299
2016-05-09,15.45,18.178,2.728,31.854,22.014,1.25,98.0,81.083,54.0,,21.5,18.667,16.2,192.203,13.136,205.339,3.361
2016-05-10,14.287,17.12,2.833,10.432,7.028,0.337,98.0,91.042,73.0,,23.1,18.404,15.7,193.125,13.208,206.333,3.461
2016-05-11,11.565,15.186,3.621,20.114,10.5,0.583,98.0,88.5,77.0,,25.0,20.842,15.9,188.954,12.983,201.938,2.889
2016-05-12,14.099,16.668,2.569,7.495,7.015,0.897,93.0,61.458,31.0,,27.4,21.604,17.3,194.021,15.542,209.562,3.125
2016-05-13,16.916,20.214,3.297,13.76,11.208,2.181,93.0,66.75,32.0,,25.6,21.138,16.5,194.17,16.073,210.242,3.572
2016-05-14,11.26,13.599,2.339,18.776,14.125,1.264,91.0,67.542,48.0,,22.9,19.129,13.8,194.271,12.604,206.875,3.574
2016-05-15,5.036,5.838,0.802,16.578,11.75,0.695,89.0,71.0,50.0,,21.9,17.004,12.3,193.084,9.062,202.146,2.931
2016-05-16,12.495,15.083,2.588,20.74,16.222,1.639,95.0,74.875,50.0,,24.3,19.058,14.1,192.479,10.756,203.234,3.226
2016-05-17,13.802,16.703,2.901,12.672,7.792,0.405,98.0,94.917,85.0,,20.5,18.183,14.7,191.958,12.062,204.02,3.347
2016-05-18,13.068,16.969,3.901,16.49,11.944,0.556,98.0,59.167,28.0,,25.2,19.033,12.1,198.506,15.586,214.092,3.639
2016-05-19,12.198,14.979,2.781,17.016,14.486,0.681,86.0,59.292,35.0,,23.8,18.596,13.8,197.729,13.625,211.354,3.361
2016-05-20,7.542,9.792,2.25,8.031,6.083,0.167,90.0,72.167,57.0,,19.2,16.788,13.9,194.044,7.78,201.826,2.702
2016-05-21,9.5,11.99,2.49,9.276,6.639,0.681,95.0,72.25,41.0,,24.2,18.625,12.5,194.104,9.729,203.834,3.011
2016-05-22,6.234,7.401,1.167,13.385,12.57,0.278,89.0,58.625,24.0,,28.9,21.779,16.9,192.916,9.104,202.021,2.771
2016-05-23,31.126,37.726,6.6,29.983,24.792,2.472,81.0,51.667,28.0,,30.0,23.579,15.8,200.01,20.214,220.224,4.222
2016-05-24,27.72,32.747,5.028,36.925,31.359,4.229,85.0,58.25,23.0,,28.6,23.662,20.0,194.562,12.479,207.042,4.167
2016-05-25,11.479,13.246,1.767,35.092,27.458,1.601,91.0,80.542,70.0,,24.1,21.996,20.5,189.776,7.678,197.454,3.306
2016-05-26,11.687,14.512,2.825,24.785,17.583,1.236,95.0,83.333,62.0,,26.2,22.829,20.3,187.562,8.792,196.354,2.522
2016-05-27,13.662,18.38,4.719,16.048,12.366,0.321,98.0,93.583,84.0,,21.9,19.104,15.6,191.975,12.268,204.242,3.583
2016-05-28,21.13,24.24,3.11,34.929,23.069,1.569,98.0,81.125,58.0,,24.1,19.504,15.2,200.938,18.292,219.23,4.8
2016-05-29,13.729,15.51,1.781,37.006,25.181,2.611,98.0,73.917,40.0,,27.7,22.375,16.6,199.334,14.25,213.584,4.543
2016-05-30,11.869,14.047,2.178,11.292,9.347,0.833,97.0,92.75,83.0,,21.2,17.65,15.9,193.67,12.547,206.218,2.972
2016-05-31,12.964,15.63,2.667,13.28,9.236,0.923,96.0,81.833,62.0,,24.6,20.596,16.6,191.458,12.562,204.021,3.278
2016-06-01,15.042,17.516,2.474,16.286,11.681,0.722,96.0,54.792,30.0,,26.0,22.038,18.1,194.458,13.708,208.166,3.6
2016-06-02,7.302,8.813,1.51,7.0,6.111,0.028,54.0,35.25,13.0,,25.9,20.992,16.4,191.362,10.076,201.438,2.5
2016-06-03,13.432,17.13,3.698,10.375,9.181,0.958,82.0,54.708,34.0,,23.5,19.521,13.7,193.522,16.83,210.352,3.057
2016-06-04,12.932,15.609,2.677,16.161,13.055,1.0,81.0,71.833,52.0,,25.4,21.721,18.3,191.958,11.458,203.417,2.972
2016-06-05,17.396,19.172,1.776,11.714,10.222,1.569,93.0,76.458,58.0,,23.1,19.883,17.2,195.25,12.875,208.125,3.986
2016-06-06,8.951,11.436,2.485,20.708,16.903,0.403,96.0,81.75,64.0,,23.4,19.679,17.0,194.551,11.587,206.138,3.319
2016-06-07,17.297,21.472,4.176,17.313,13.042,1.1,93.0,85.75,78.0,,21.3,19.788,17.7,199.562,14.854,214.416,3.589
2016-06-08,15.378,19.064,3.686,16.878,13.486,1.725,95.0,75.542,55.0,,25.3,22.167,18.7,194.233,15.055,209.288,3.57
2016-06-09,19.349,24.49,5.14,12.855,8.903,0.629,98.0,93.083,80.0,,24.7,21.667,19.7,195.021,15.5,210.521,3.489
2016-06-10,16.047,20.312,4.266,14.526,11.958,1.445,95.0,69.875,45.0,,28.0,24.254,21.2,198.106,15.876,213.982,3.583
2016-06-11,19.521,23.958,4.438,16.56,13.778,3.375,91.0,67.458,29.0,,28.7,23.875,18.8,198.521,21.208,219.729,4.083
2016-06-12,8.12,9.776,1.656,14.786,11.611,1.736,92.0,75.042,54.0,,27.3,23.992,21.0,190.896,11.542,202.438,3.264
2016-06-13,7.521,9.906,2.385,5.773,5.347,0.097,98.0,96.417,90.0,,22.2,20.033,19.1,190.938,9.812,200.75,2.652
2016-06-14,9.542,12.125,2.583,7.667,6.722,0.56,92.0,75.167,61.0,,25.5,21.912,18.0,191.875,10.312,202.188,2.978
2016-06-15,11.245,14.75,3.505,13.344,10.014,0.556,92.0,84.25,78.0,,22.4,20.817,19.5,193.584,11.208,204.792,3.165
2016-06-16,13.214,16.875,3.662,10.354,8.097,1.236,98.0,88.083,77.0,,23.8,22.025,19.7,190.354,10.292,200.646,3.167
2016-06-17,16.172,20.193,4.021,15.521,12.139,1.055,98.0,80.167,60.0,,28.5,24.296,19.3,191.022,15.959,206.982,3.528
2016-06-18,14.25,16.526,2.276,19.943,15.68,1.014,95.0,57.667,28.0,,32.3,26.729,21.7,196.062,14.042,210.104,3.486
2016-06-19,9.198,10.74,1.542,27.88,19.903,1.597,97.0,75.833,54.0,,28.6,24.592,21.8,193.75,12.104,205.854,3.889
2016-06-20,14.403,18.161,3.758,22.089,15.528,1.028,98.0,83.042,66.0,,28.0,24.367,20.9,193.466,12.644,206.11,4.034
2016-06-21,15.934,19.652,3.718,28.516,18.265,0.517,96.0,86.583,69.0,,25.5,23.133,21.0,202.792,16.562,219.354,4.275
2016-06-22,17.864,22.496,4.632,38.141,22.805,1.259,98.0,91.625,79.0,,23.9,22.317,20.5,204.884,19.234,224.12,4.574
2016-06-23,15.141,20.543,5.402,19.12,12.275,0.572,98.0,93.25,73.0,,26.8,22.95,21.0,191.896,13.479,205.375,3.694
2016-06-24,13.557,18.125,4.568,14.359,10.597,0.847,96.0,87.0,71.0,,25.0,22.858,20.9,194.054,12.854,206.908,3.528
2016-06-25,14.104,18.26,4.156,26.828,15.57,1.111,97.0,84.0,73.0,,27.0,25.075,22.9,188.25,11.604,199.854,3.125
2016-06-26,14.24,16.495,2.255,20.375,16.472,2.5,90.0,63.667,39.0,,29.6,25.488,22.7,196.834,13.104,209.938,3.962
2016-06-27,11.774,15.298,3.524,20.349,15.083,1.361,94.0,70.292,47.0,,28.0,24.3,20.6,200.642,13.195,213.837,3.631
2016-06-28,12.604,15.295,2.691,13.927,10.296,0.336,98.0,95.625,81.0,,22.6,19.25,17.1,195.104,11.812,206.917,3.333
2016-06-29,11.324,14.809,3.485,15.612,9.57,0.389,98.0,89.875,76.0,,24.2,21.45,19.3,199.237,13.303,212.54,3.486
2016-06-30,16.63,20.249,3.619,22.448,13.792,1.042,98.0,85.917,70.0,,26.9,23.521,20.4,203.062,16.521,219.584,4.205
2016-07-01,17.26,21.188,3.927,39.401,24.236,2.264,96.0,82.083,62.0,,29.6,25.717,22.3,211.956,17.695,229.652,4.944
2016-07-02,13.427,17.063,3.635,38.695,23.917,1.958,95.0,82.625,68.0,,29.8,26.25,23.4,184.27,10.354,194.625,3.26
2016-07-03,12.156,16.479,4.323,27.874,16.361,1.819,90.0,74.583,58.0,,32.8,28.417,24.6,182.5,11.312,193.812,3.439
2016-07-04,9.936,12.668,2.732,25.062,16.417,0.806,91.0,71.625,45.0,,33.6,28.279,24.4,194.9,13.372,208.272,3.042
2016-07-05,6.109,8.691,2.583,11.266,9.097,0.127,90.0,86.042,81.0,,24.8,21.417,20.2,192.146,8.0,200.146,2.361
2016-07-06,13.576,17.665,4.089,18.698,11.472,1.138,96.0,86.417,77.0,,26.4,23.054,20.0,192.03,10.846,202.876,2.625
2016-07-07,20.672,31.821,11.149,29.266,18.458,1.571,96.0,73.0,38.0,,35.4,27.404,22.2,196.979,19.23,216.208,3.333
2016-07-08,16.094,18.969,2.875,26.427,17.361,1.417,88.0,78.708,61.0,,29.4,25.246,21.5,191.552,13.979,205.532,3.864
2016-07-09,15.75,21.943,6.193,17.734,12.25,0.819,98.0,94.708,90.0,,24.4,22.9,21.2,186.916,12.438,199.354,3.24
2016-07-10,14.12,20.359,6.24,16.638,10.736,1.667,98.0,77.208,50.0,,31.0,25.996,20.6,190.916,15.958,206.875,4.041
2016-07-11,17.92,22.0,4.081,24.812,16.153,2.139,96.0,69.0,39.0,,32.8,27.971,22.8,192.411,14.621,207.032,4.444
2016-07-12,10.88,13.698,2.818,28.707,18.125,1.014,95.0,78.583,56.0,,30.5,26.838,23.9,193.908,10.902,204.81,3.583
2016-07-13,20.586,26.275,5.688,42.585,23.639,1.845,96.0,87.792,76.0,,27.6,25.817,23.5,191.27,14.25,205.521,4.811
2016-07-14,14.969,20.009,5.041,46.096,24.361,1.167,98.0,88.083,61.0,,31.9,25.875,21.6,193.084,13.855,206.938,4.009
2016-07-15,9.769,12.912,3.143,17.043,9.375,0.167,98.0,95.083,90.0,,24.5,22.192,21.2,193.16,11.918,205.079,2.888
2016-07-16,9.078,11.609,2.531,19.417,13.125,1.042,93.0,81.542,65.0,,27.1,24.079,20.4,192.979,10.416,203.396,3.133
2016-07-17,10.656,12.292,1.636,28.656,16.097,1.084,96.0,88.333,83.0,,27.8,25.921,24.2,192.632,11.242,203.875,3.028
2016-07-18,8.474,10.214,1.74,30.849,18.333,0.625,96.0,77.667,52.0,,32.3,28.317,25.1,202.292,11.875,214.166,3.514
2016-07-19,11.065,13.672,2.607,16.836,12.514,1.084,90.0,70.458,49.0,,31.8,28.204,24.5,197.458,10.484,207.943,3.03
2016-07-20,9.608,12.638,3.03,12.498,9.789,0.762,98.0,76.625,58.0,,29.2,26.104,22.4,194.75,11.312,206.062,3.108
2016-07-21,8.995,13.009,4.015,8.334,6.833,0.548,98.0,96.167,85.0,,23.3,21.779,21.0,191.456,9.096,200.553,2.801
2016-07-22,7.395,11.357,3.962,7.717,7.247,0.752,98.0,86.583,72.0,,23.0,21.725,20.8,190.714,10.616,201.33,2.472
2016-07-23,5.448,7.984,2.536,8.719,7.806,0.681,92.0,74.833,58.0,,25.9,22.35,19.6,189.292,9.396,198.688,2.25
2016-07-24,4.448,6.234,1.786,8.495,7.111,0.444,95.0,77.167,58.0,,27.7,23.667,19.1,190.958,9.75,200.708,2.192
2016-07-25,8.57,12.377,3.808,11.728,9.569,0.986,95.0,76.875,59.0,,28.3,24.892,21.0,190.922,12.065,202.987,2.582
2016-07-26,17.712,27.137,9.425,17.167,11.889,3.806,96.0,88.375,76.0,,25.8,23.929,22.5,193.312,18.375,211.688,3.531
2016-07-27,13.328,17.02,3.692,11.651,9.236,2.521,96.0,84.083,66.0,,27.4,24.808,23.2,187.38,11.328,198.708,2.791
2016-07-28,12.046,17.474,5.429,9.87,8.319,2.361,92.0,76.0,58.0,,31.0,27.117,24.0,187.792,10.938,198.73,2.504
2016-07-29,11.99,18.11,6.12,9.266,8.319,2.597,93.0,70.667,39.0,,31.9,27.754,24.3,188.682,13.326,202.006,3.028
2016-07-30,9.286,14.115,4.828,11.104,8.597,1.375,94.0,71.208,51.0,,32.1,27.896,23.5,188.267,12.79,201.057,3.069
2016-07-31,3.271,5.536,2.266,8.917,5.528,0.07,94.0,81.458,64.0,,30.0,27.171,24.5,184.0,7.521,191.521,1.889
2016-08-01,5.258,9.712,4.454,7.779,6.167,0.236,92.0,78.625,58.0,,31.4,27.704,25.0,184.621,7.174,191.796,2.189
2016-08-02,10.974,17.337,6.364,10.092,6.903,0.965,98.0,88.333,75.0,,28.6,26.225,23.4,186.233,11.002,197.234,2.46
2016-08-03,13.299,20.61,7.311,10.995,8.458,1.786,98.0,80.042,59.0,,31.6,27.733,24.1,187.335,14.578,201.913,3.097
2016-08-04,13.127,20.343,7.216,13.854,9.278,2.039,95.0,76.417,52.0,,33.0,28.929,25.7,186.938,11.458,198.396,2.722
2016-08-05,15.146,21.51,6.364,16.578,10.792,2.458,91.0,75.917,50.0,,33.1,29.012,26.3,184.566,10.766,195.332,2.319
2016-08-06,11.771,16.698,4.927,18.891,12.139,2.625,94.0,74.583,50.0,,33.4,29.471,26.2,182.438,13.479,195.917,2.708
2016-08-07,3.99,6.297,2.307,12.656,7.667,0.903,93.0,73.333,51.0,,32.2,28.417,25.1,184.208,8.604,192.812,2.118
2016-08-08,5.919,9.382,3.464,9.438,7.403,0.292,85.0,69.708,58.0,,31.9,28.454,25.0,186.439,8.733,195.172,1.813
2016-08-09,15.844,21.328,5.484,15.38,12.903,0.694,72.0,46.792,28.0,,37.9,32.533,27.4,197.102,14.636,211.738,2.981
2016-08-10,10.64,13.505,2.865,24.312,16.278,1.308,80.0,68.625,57.0,,32.3,28.762,25.5,198.146,12.5,210.646,3.264
2016-08-11,6.224,7.797,1.573,13.833,10.028,0.861,89.0,68.5,50.0,,30.1,26.804,24.7,196.271,9.104,205.375,2.903
2016-08-12,6.302,8.333,2.031,15.193,11.972,0.68,94.0,74.458,52.0,,29.8,26.117,23.4,194.432,8.91,203.342,2.93
2016-08-13,6.563,8.401,1.838,16.583,12.875,1.333,86.0,71.125,58.0,,29.8,26.125,23.5,193.521,8.292,201.812,3.092
2016-08-14,5.11,6.432,1.323,11.276,8.639,1.125,84.0,70.167,50.0,,30.4,25.738,23.0,191.958,7.25,199.208,2.87
2016-08-15,8.995,10.656,1.661,14.807,10.847,2.417,79.0,72.167,60.0,,30.1,27.438,25.0,189.875,13.5,203.375,3.167
2016-08-16,5.272,8.117,2.845,13.389,7.153,0.764,98.0,82.25,55.0,,31.7,27.229,24.4,185.558,8.418,193.978,2.069
2016-08-17,9.65,13.72,4.07,31.915,16.535,1.102,98.0,80.5,58.0,,33.2,28.558,23.4,185.396,7.292,192.688,2.92
2016-08-18,14.91,21.812,6.902,33.049,17.028,1.476,97.0,88.833,74.0,,30.4,27.425,25.4,189.098,10.632,199.731,3.306
2016-08-19,4.684,10.11,5.426,11.222,6.952,0.195,98.0,83.792,61.0,,31.1,27.429,24.8,185.644,9.78,195.423,2.047
2016-08-20,6.5,13.948,7.448,10.078,5.792,0.083,98.0,93.958,69.0,,30.5,25.85,23.6,184.562,10.354,194.916,2.388
2016-08-21,7.208,13.708,6.5,15.812,8.583,1.306,98.0,82.375,58.0,,32.8,28.275,24.6,186.584,12.208,198.792,2.819
2016-08-22,7.812,11.52,3.708,19.854,7.528,0.167,98.0,95.708,87.0,,27.5,26.008,23.4,183.981,8.706,192.688,2.139
2016-08-23,14.0,21.974,7.974,19.172,10.681,1.68,97.0,87.292,70.0,,30.4,27.075,24.1,186.0,11.0,197.0,2.542
