date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CO_mean,SO2_mean
2015-03-05,12.444333333333333,19.264,6.819333333333333,14.597333333333333,16.4375,4.583,
2015-03-06,10.735999999999999,14.708333333333334,3.972,18.736333333333334,23.7915,4.208,
2015-03-07,17.08125,25.16675,8.0855,17.68133333333333,25.69875,5.0,
2015-03-08,9.51125,14.48575,4.9745,15.375,19.723750000000003,4.125,
2015-03-09,6.655,11.39475,4.73975,10.694333333333333,11.48475,4.045,
2015-03-10,7.0809999999999995,11.24975,4.1685,11.194333333333333,11.646,4.458,
2015-03-11,9.431750000000001,14.326,4.8945,10.527666666666667,12.7255,4.739,
2015-03-12,10.43725,14.229,3.79175,8.916666666666666,9.354,4.583,
2015-03-13,8.98975,12.448250000000002,3.45825,9.569333333333333,9.1145,4.583,
2015-03-14,13.753499999999999,19.926250000000003,6.1725,13.305666666666667,13.6875,4.958,
2015-03-15,7.95825,11.45825,3.5,15.610999999999999,15.88575,4.375,
2015-03-16,12.97725,17.69425,4.7170000000000005,9.319666666666667,11.35825,4.174,
2015-03-17,18.80225,26.36475,7.5625,10.875,11.21875,5.5,
2015-03-18,23.8335,30.948,7.11475,19.221999999999998,22.979,5.792,
2015-03-19,14.33325,19.396,5.0625,14.638666666666666,18.50025,4.375,
2015-03-20,4.531000000000001,6.5,1.96875,14.208333333333334,15.67725,3.833,
2015-03-21,4.9915,7.41675,2.42525,5.333333333333333,5.38525,3.208,
2015-03-22,9.4275,12.82225,3.3945,11.694666666666668,13.25,3.652,
2015-03-23,7.087,11.63025,4.5435,7.765666666666665,7.94425,3.652,
2015-03-24,6.64325,10.71875,4.0755,4.414000000000001,5.19425,3.542,
2015-03-25,6.375,11.0625,4.687250000000001,2.986333333333333,3.3645,3.708,
2015-03-26,10.968499999999999,16.91675,5.948,4.9446666666666665,5.05225,4.625,
2015-03-27,8.854,12.52075,3.66675,5.555666666666667,5.7915,4.0,
2015-03-28,14.235999999999999,19.12875,4.8925,10.434666666666667,11.20925,4.375,
2015-03-29,13.01025,18.0835,5.07325,13.0,14.46875,4.208,
2015-03-30,12.224,15.83875,3.6145,16.91633333333333,18.60425,4.478,
2015-03-31,12.364749999999999,17.07275,4.70825,15.708333333333334,16.85425,4.75,
2015-04-01,16.176000000000002,20.963749999999997,4.788,23.569333333333333,34.021,5.217,
2015-04-02,9.5,13.53125,4.03125,10.444666666666667,12.83325,3.125,
2015-04-03,10.8335,15.8645,5.03125,9.194666666666667,15.875,3.708,
2015-04-04,4.854,6.78125,1.927,6.125,9.13525,2.375,
2015-04-05,8.8335,12.10425,3.27075,5.680666666666667,9.552,3.375,
2015-04-06,9.18,13.49625,4.3165,6.5,11.8125,3.458,
2015-04-07,7.31925,12.219999999999999,4.90075,8.709666666666665,11.77075,2.958,
2015-04-08,7.1925,11.187000000000001,3.99425,8.842333333333334,10.83575,2.955,
2015-04-09,7.57275,11.1875,3.6145,6.722333333333334,9.68775,2.583,
2015-04-10,13.729,20.3645,6.6355,6.333333333333333,9.875,3.625,
2015-04-11,8.3855,12.3645,3.97925,3.236,7.59375,3.542,
2015-04-12,7.062749999999999,9.66675,2.604,11.319666666666668,14.479,3.0,
2015-04-13,9.17425,12.557,3.38275,10.472333333333333,15.0625,2.667,
2015-04-14,14.073,18.2605,4.1875,4.569333333333334,9.479,3.292,
2015-04-15,8.56625,12.10975,3.5437499999999997,2.5833333333333335,6.8125,2.87,
2015-04-16,14.3675,18.59375,4.226,21.083333333333332,26.66375,4.708,
2015-04-17,9.07675,12.858749999999999,3.78225,19.738333333333333,27.1965,4.043,
2015-04-18,8.4375,11.5,3.06225,17.764,28.9375,3.625,
2015-04-19,12.71875,14.98975,2.271,19.083333333333332,28.2395,3.875,
2015-04-20,16.731,22.753999999999998,6.023,21.333333333333332,37.18775,4.25,
2015-04-21,9.5,13.3125,3.8125,8.625,14.79175,3.583,
2015-04-22,11.7245,15.221499999999999,3.49675,15.833666666666668,22.49225,3.696,
2015-04-23,10.644,13.106,2.4619999999999997,17.942,27.57625,3.292,
2015-04-24,13.222249999999999,17.24725,4.02525,17.264,26.75,3.652,
2015-04-25,8.30225,11.031500000000001,2.729,17.389,24.23975,3.208,
2015-04-26,10.552,13.010750000000002,2.45825,13.305333333333332,20.25,3.875,
2015-04-27,18.9105,22.619,3.7085,20.855333333333334,28.31425,4.5,
2015-04-28,18.59375,22.1565,3.56275,23.486,30.25,5.042,
2015-04-29,10.781500000000001,12.802,2.02075,26.445666666666668,33.77075,3.783,
2015-04-30,8.85275,11.8885,3.03575,16.972333333333335,24.3005,3.042,
2015-05-01,13.14575,17.66675,4.521,11.625,16.53125,3.417,
2015-05-02,8.771,10.87525,2.10425,17.125,22.0415,3.083,
2015-05-03,5.448,7.3645,1.9165,16.055333333333333,22.30225,2.708,
2015-05-04,5.57625,7.7725,2.1959999999999997,14.152666666666667,21.9375,2.583,
2015-05-05,4.72925,6.302,1.573,10.402666666666667,15.625,2.542,
2015-05-06,6.5165,8.03525,1.51875,11.25,16.68725,2.565,
2015-05-07,11.03125,13.698,2.66675,14.208333333333334,20.375,3.167,
2015-05-08,13.4375,16.5105,3.073,20.139,31.39575,3.625,
2015-05-09,10.646,12.92725,2.28125,17.708333333333332,24.5415,3.292,
2015-05-10,4.05225,5.54175,1.48975,8.916666666666666,13.3855,2.417,
2015-05-11,8.88975,11.498000000000001,2.608,7.7973333333333334,10.306000000000001,2.826,
2015-05-12,14.94775,19.08325,4.1355,13.263666666666666,23.19775,3.625,
2015-05-13,5.9015,8.82775,2.92625,12.652666666666667,19.3955,2.261,
2015-05-14,7.04175,9.219,2.17725,18.638666666666666,24.51025,2.542,
2015-05-15,7.26025,8.979,1.71875,16.986,24.40625,3.292,
2015-05-16,8.62475,12.08325,3.4585,12.625,22.30225,3.75,
2015-05-17,5.562250000000001,7.271,1.70825,15.583333333333334,19.896,2.875,
2015-05-18,9.14775,11.429,2.28125,16.055666666666667,22.27075,2.917,
2015-05-19,11.54175,15.70825,4.1665,5.3613333333333335,12.2085,3.417,
2015-05-20,7.187250000000001,9.83675,2.6492500000000003,12.331333333333333,18.21275,2.913,
2015-05-21,4.74225,7.674,2.93175,6.793333333333333,9.229,2.333,
2015-05-22,8.09125,11.79725,3.70575,9.012333333333332,11.738,2.696,
2015-05-23,10.58325,12.84375,2.26025,16.596999999999998,21.03125,3.917,
2015-05-24,8.073,9.604,1.53125,15.875,21.10425,3.708,
2015-05-25,7.19675,9.02,1.82325,18.277666666666665,23.79475,2.958,
2015-05-26,12.802,15.73975,2.9375,20.291666666666668,28.9165,3.667,
2015-05-27,7.768000000000001,9.796,2.02825,16.513666666666666,20.6665,3.0,
2015-05-28,8.854,11.0105,2.15625,15.958666666666668,23.75,2.625,
2015-05-29,6.858499999999999,9.41175,2.55325,17.564,30.80875,2.739,
2015-05-30,4.8335,6.625,1.79175,6.5553333333333335,9.98975,2.417,
2015-05-31,3.90625,5.302,1.39575,8.597,9.677,2.208,
2015-06-01,6.22325,8.3645,2.14125,7.125,9.40625,2.458,
2015-06-02,15.09375,18.021,2.92725,17.264,22.02075,3.375,
2015-06-03,14.79275,19.99025,5.19725,20.346999999999998,28.51025,3.957,
2015-06-04,4.1145,7.094,2.97925,2.4443333333333332,5.11475,2.042,
2015-06-05,11.27675,15.68175,4.4055,5.4446666666666665,8.65625,2.955,
2015-06-06,8.13525,11.09375,2.95825,7.083333333333333,12.17725,2.708,
2015-06-07,5.0415,6.75,1.7085,5.930666666666667,8.23975,2.5,
2015-06-08,5.84875,7.977,2.12875,9.300666666666666,11.697,2.364,
2015-06-09,6.71875,9.70175,2.98325,3.264,8.3155,2.391,
2015-06-10,7.1905,10.09175,2.9015,8.660333333333334,10.75825,2.87,
2015-06-11,7.646,10.15625,2.5105,11.388666666666666,14.23975,2.792,
2015-06-12,9.87525,14.0415,4.16675,12.0,20.61475,3.083,
2015-06-13,9.1145,11.17725,2.06275,15.472333333333333,21.42725,3.042,
2015-06-14,8.18775,9.84375,1.6564999999999999,23.694666666666667,30.323,3.958,
2015-06-15,8.239,10.637749999999999,2.399,32.94433333333333,45.13525,4.625,
2015-06-16,9.2605,11.555499999999999,2.295,32.764,46.96875,4.417,
2015-06-17,6.8665,8.9495,2.083,21.680666666666667,29.68775,3.652,
2015-06-18,4.0415,5.5,1.45825,7.333333333333333,12.6355,2.042,
2015-06-19,5.4165,7.65625,2.2395,6.875,12.4895,2.167,
2015-06-20,6.52075,8.78125,2.2605,6.597333333333334,10.85425,2.5,
2015-06-21,5.073,6.6875,1.61475,8.444333333333333,14.42725,2.708,
2015-06-22,6.3355,8.55875,2.223,6.759666666666667,11.118500000000001,2.5,
2015-06-23,9.216750000000001,12.73075,3.51425,12.743333333333334,18.60625,3.125,
2015-06-24,5.44975,7.759,2.3092499999999996,16.569666666666667,22.09675,2.455,
2015-06-25,4.65625,6.8645,2.20825,12.736333333333334,17.96875,2.333,
2015-06-26,4.687250000000001,7.11475,2.427,8.555333333333333,15.156500000000001,2.167,
2015-06-27,3.98975,6.437749999999999,2.44775,1.2223333333333335,8.13525,2.5,
2015-06-28,1.8125,4.16675,2.35425,1.236,4.375249999999999,1.875,
2015-06-29,5.14825,7.961,2.81275,5.4639999999999995,7.6455,2.13,
2015-06-30,6.47925,9.4895,3.01025,11.347,16.104,2.625,
2015-07-01,5.494999999999999,7.483750000000001,1.9885000000000002,8.486333333333333,12.72925,2.043,
2015-07-02,7.0,10.375,3.375,10.360999999999999,13.2605,2.792,
2015-07-03,9.0625,13.04175,3.979,16.333333333333332,23.719,3.75,
2015-07-04,8.77075,11.0,2.2295,20.680666666666667,29.91675,3.5,
2015-07-05,5.625,8.00025,2.375,18.138666666666666,22.79175,3.125,
2015-07-06,5.46225,7.9197500000000005,2.4575,17.472333333333335,22.72925,2.833,
2015-07-07,6.9855,9.489,2.50325,14.217666666666666,18.4585,3.333,
2015-07-08,5.6850000000000005,8.46325,2.77825,10.236333333333333,14.09675,2.636,
2015-07-09,5.79175,7.97925,2.1875,8.694333333333333,10.5935,2.25,
2015-07-10,8.05625,10.74375,2.6875,12.694333333333333,16.1145,3.042,
2015-07-11,7.4375,10.5105,3.073,11.555666666666667,14.15525,3.292,
2015-07-12,6.021,7.8335,1.8125,13.375,15.3815,3.0,
2015-07-13,12.8585,16.00825,3.14925,24.430666666666667,32.8335,3.417,
2015-07-14,12.5415,16.9375,4.39575,26.08366666666667,39.06825,3.667,
2015-07-15,9.968499999999999,13.780000000000001,3.8115,19.069333333333333,29.76375,2.652,
2015-07-16,9.79175,15.5,5.7085,5.458333333333333,12.1355,2.625,
2015-07-17,7.323,13.7395,6.4165,7.347333333333334,19.96875,2.625,
2015-07-18,8.1145,15.437750000000001,7.32275,10.680666666666667,21.77075,2.958,
2015-07-19,4.771,7.44775,2.67725,8.639000000000001,11.8665,2.625,
2015-07-20,5.52075,7.7055,2.18475,9.180666666666667,15.781500000000001,2.375,
2015-07-21,8.16325,11.71725,3.5545,13.695666666666668,23.63575,2.783,
2015-07-22,7.4552499999999995,10.56625,3.11075,16.625,24.13875,2.739,
2015-07-23,8.41675,13.08325,4.6665,6.5696666666666665,14.03775,2.958,
2015-07-24,12.1355,18.20825,6.07275,6.958333333333333,13.83325,3.75,
2015-07-25,8.76025,14.375,5.61475,10.861333333333334,19.69075,3.958,
2015-07-26,5.35425,7.92725,2.57275,13.610999999999999,17.795749999999998,2.917,
2015-07-27,6.983499999999999,9.9815,2.998,16.500333333333334,21.908250000000002,2.583,
2015-07-28,7.198,10.15625,2.9585,17.882666666666665,29.84175,2.458,
2015-07-29,7.1325,10.6205,3.48775,14.275333333333334,19.06625,2.682,
2015-07-30,9.22925,12.39575,3.16675,19.594666666666665,27.56275,2.75,
2015-07-31,9.547,12.85425,3.3075,22.694333333333333,34.4945,3.667,
2015-08-01,8.427,10.86475,2.4375,27.708333333333332,39.25,3.917,
2015-08-02,5.927,7.427,1.5,29.264,43.375,3.208,
2015-08-03,7.99725,10.278749999999999,2.2815000000000003,28.736,34.3645,3.708,
2015-08-04,9.76475,12.45375,2.689,35.69733333333333,51.576499999999996,4.13,
2015-08-05,9.712250000000001,12.02275,2.31,30.587,40.4375,3.739,
2015-08-06,9.50325,11.91975,2.41675,34.20366666666666,43.91825,3.667,
2015-08-07,6.5995,8.75725,2.1574999999999998,28.276666666666667,38.76525,2.958,
2015-08-08,5.65625,8.22925,2.573,8.166666666666666,12.72275,3.0,
2015-08-09,3.29175,5.302,2.0105,9.235999999999999,16.791666666666668,2.25,
2015-08-10,4.44375,7.2735,2.8297499999999998,13.277666666666667,21.777666666666665,2.167,
2015-08-11,6.79725,11.38925,4.59175,13.934333333333333,19.2125,2.792,
2015-08-12,7.82325,13.093,5.27,11.458333333333334,16.18775,3.783,
2015-08-13,6.70825,11.125,4.4165,7.819333333333333,13.2185,3.333,
2015-08-14,4.16675,6.8335,2.66675,2.653,6.802,2.5,
2015-08-15,4.698,6.71875,2.02075,5.277666666666667,9.65625,2.875,
2015-08-16,3.59375,4.89575,1.302,7.9863333333333335,13.948,2.292,
2015-08-17,5.89025,8.18275,2.2925,3.5973333333333333,8.12525,2.5,
2015-08-18,6.1685,10.1645,3.996,4.59,7.837,2.625,
2015-08-19,6.85025,10.32475,3.4747500000000002,9.208666666666666,11.38625,2.957,
2015-08-20,9.79775,14.215250000000001,4.417,12.244,17.007,3.261,
2015-08-21,10.0835,14.16675,4.08325,12.972333333333333,21.12475,3.625,
2015-08-22,8.7085,13.4585,4.750249999999999,8.555666666666667,17.125,3.792,
2015-08-23,5.22925,7.1665,1.9375,4.250333333333333,7.333,3.167,
2015-08-24,5.969,10.6675,4.69825,6.958666666666666,9.875,3.167,
2015-08-25,6.843500000000001,10.624749999999999,3.78125,6.296333333333333,9.25,3.0,
2015-08-26,8.008,12.76125,4.753500000000001,6.588,12.396,3.0,
2015-08-27,8.5835,13.98975,5.40625,4.055666666666666,8.3855,3.417,
2015-08-28,7.47925,12.125,4.646,8.536333333333333,11.5335,3.043,
2015-08-29,8.4375,12.271,3.8335,7.014,12.34375,3.125,
2015-08-30,6.22925,9.906500000000001,3.67725,4.555666666666666,8.6665,3.167,
2015-08-31,9.1285,13.10275,3.9742499999999996,6.819333333333333,12.47925,3.042,
2015-09-01,8.86475,12.96875,4.104,6.9446666666666665,13.3645,3.125,
2015-09-02,6.8995,11.62675,4.7275,8.236333333333333,13.79175,2.696,
2015-09-03,7.625,10.02075,2.39575,10.110999999999999,11.89575,2.625,
2015-09-04,8.55225,12.3435,3.79175,9.389000000000001,13.39775,3.083,
2015-09-05,7.625,10.5,2.87525,9.194666666666667,11.6875,3.375,
2015-09-06,5.83325,9.09375,3.2605,6.541333333333334,10.25,3.417,
2015-09-07,8.204,13.385749999999998,5.1815,4.1593333333333335,7.5065,3.111,
2015-09-08,8.802,14.29175,5.4895,3.653,5.65625,,
2015-09-09,5.60325,9.30325,3.70025,3.986,11.98225,3.091,
2015-09-10,7.146,12.1145,4.968999999999999,4.930666666666666,17.28125,2.792,
2015-09-11,9.37475,14.08325,4.70825,3.9586666666666663,7.9375,3.583,
2015-09-12,6.927,9.2605,2.3335,9.236333333333333,12.59375,3.125,
2015-09-13,6.5105,8.55225,2.04175,9.430666666666667,14.28125,3.042,
2015-09-14,9.39275,13.608,4.215,4.972333333333333,6.02075,3.083,
2015-09-15,8.625,12.3645,3.73975,7.9303333333333335,10.375,2.958,
2015-09-16,8.73375,12.763,4.02975,9.75,13.01025,3.0,
2015-09-17,10.698,16.88525,6.1875,6.958333333333333,11.0,3.667,
2015-09-18,7.2915,11.35425,4.062749999999999,2.927,5.6155,2.833,
2015-09-19,6.65625,10.26025,3.60425,3.611,6.2605,3.083,
2015-09-20,4.72925,7.40625,2.677,3.861,5.47925,2.667,
2015-09-21,5.9605,8.966750000000001,3.00625,7.458000000000001,9.2395,2.667,
2015-09-22,5.55225,8.28125,2.729,10.139000000000001,10.625,3.083,
2015-09-23,7.4345,10.570500000000001,3.13625,11.889000000000001,13.6565,3.652,
2015-09-24,7.534750000000001,10.55325,3.0185000000000004,11.992666666666667,15.927999999999999,3.5,
2015-09-25,11.4915,17.964750000000002,6.47325,6.223,9.85775,3.652,
2015-09-26,9.51075,13.604,4.093999999999999,4.291666666666667,8.2605,3.458,
2015-09-27,5.906499999999999,9.3125,3.40625,7.277666666666666,10.271,3.417,
2015-09-28,8.007249999999999,12.58425,4.57725,10.210666666666667,11.576,3.0,
2015-09-29,3.95825,6.979,3.02075,5.0696666666666665,6.9895,1.682,
2015-09-30,4.91225,7.975999999999999,3.0637499999999998,5.25,6.38525,2.267,
2015-10-01,7.948,10.927,2.97925,8.847333333333333,11.458,2.75,
2015-10-02,6.271,9.87525,3.60425,7.847333333333334,9.96875,2.917,
2015-10-03,7.5105,11.29175,3.78125,8.5,10.1875,3.208,
2015-10-04,4.406499999999999,6.0105,1.604,7.0696666666666665,7.86475,2.375,
2015-10-05,8.8235,15.1495,6.326,7.056,9.22725,3.375,
2015-10-06,9.646,15.905999999999999,6.26025,6.916666666666667,9.4895,3.375,
2015-10-07,5.046250000000001,8.43525,3.38925,5.861,6.948,2.13,
2015-10-08,2.24725,4.16875,1.9215,7.592333333333333,10.10725,1.435,
2015-10-09,7.61475,11.5625,3.94775,10.944333333333333,13.750250000000001,2.708,
2015-10-10,11.91675,15.8855,3.969,24.41633333333333,28.17725,3.875,
2015-10-11,9.7395,14.1145,4.375,21.430333333333333,27.5105,4.25,
2015-10-12,5.61925,7.933,2.3137499999999998,8.472,9.81225,2.625,
2015-10-13,7.437250000000001,12.021,4.5835,4.277666666666667,5.604,2.708,
2015-10-14,9.72675,15.7655,6.03875,6.305666666666667,8.11475,3.391,
2015-10-15,10.44775,15.969000000000001,5.5205,6.416666666666667,8.92725,3.167,
2015-10-16,12.198,18.22925,6.03125,9.875,12.70825,3.708,
2015-10-17,10.89575,15.2395,4.34375,15.528,19.30225,3.542,
2015-10-18,9.48975,12.15625,2.6665,21.097333333333335,26.095750000000002,3.875,
2015-10-19,8.10775,10.913,2.80525,16.833333333333332,20.479,3.542,
2015-10-20,8.32275,12.13525,3.8125,11.680666666666667,13.80225,3.083,
2015-10-21,8.0375,11.493,3.455,10.247666666666667,12.063749999999999,2.609,
2015-10-22,9.54225,14.424249999999999,4.882,11.026000000000002,12.97975,3.087,
2015-10-23,9.78125,13.97925,4.198,9.875,11.25,2.917,
2015-10-24,7.71875,11.927,4.20825,19.555333333333333,21.88525,3.458,
2015-10-25,1.8335,2.969,1.13525,10.319333333333333,11.33325,1.875,
2015-10-26,7.172499999999999,10.81125,3.6385,9.277666666666667,10.34375,2.75,
2015-10-27,16.5,24.34375,7.84375,14.232,18.33475,4.217,
2015-10-28,8.825,13.976,5.15075,11.708,17.125,3.348,
2015-10-29,8.9165,13.53125,4.6145,8.180666666666667,10.03125,2.875,
2015-10-30,7.98975,12.96875,4.97925,5.514,6.70825,2.875,
2015-10-31,9.0105,13.8335,4.823,9.833333333333334,11.073,3.583,
2015-11-01,9.51025,14.0835,4.573,8.888666666666667,10.80225,3.875,
2015-11-02,12.156,19.377000000000002,7.2212499999999995,9.319666666666667,12.13525,4.0,
2015-11-03,11.125,16.8125,5.6875,5.403,8.30225,4.042,
2015-11-04,13.947,24.8455,10.8985,7.847333333333334,10.552,5.0,
2015-11-05,17.2085,31.10425,13.89575,11.347333333333333,15.13525,5.542,
2015-11-06,16.852249999999998,27.672,10.81925,11.589333333333334,14.79675,5.208,
2015-11-07,12.27075,18.82275,6.55225,18.5,23.65625,4.708,
2015-11-08,12.17725,17.9165,5.73975,11.152666666666667,15.4585,3.917,
2015-11-09,12.985,23.569,10.58425,6.901666666666666,12.24325,4.174,
2015-11-10,6.677,11.625,4.948,1.5973333333333333,3.25,2.625,
2015-11-11,9.5185,15.04425,5.52525,2.75,4.1355,3.348,
2015-11-12,12.802,22.61425,9.8125,3.9303333333333335,5.5835,4.583,
2015-11-13,13.82275,21.79175,7.96875,5.764,7.4895,4.0,
2015-11-14,12.96875,19.78125,6.812749999999999,3.7776666666666667,6.13525,3.625,
2015-11-15,9.97925,15.3855,5.40625,1.986,4.45825,4.25,
2015-11-16,9.518,12.67125,3.153,4.029,5.9595,2.917,
2015-11-17,21.20925,37.88275,16.6735,10.6,15.311250000000001,5.292,
2015-11-18,12.84,20.033,7.193,6.861,10.844,4.435,
2015-11-19,11.780999999999999,20.9025,9.122,7.055666666666667,9.899000000000001,3.826,
2015-11-20,13.437249999999999,24.53125,11.093499999999999,8.458333333333334,10.77075,4.375,
2015-11-21,9.5625,16.39575,6.83325,6.639,8.396,3.917,
2015-11-22,7.9165,11.719000000000001,3.80225,8.277666666666667,8.55225,3.667,
2015-11-23,6.19425,10.05375,3.8595,4.0296666666666665,5.49275,2.958,
2015-11-24,8.07275,14.3855,6.3125,1.9026666666666667,4.09375,3.292,
2015-11-25,10.955,17.7675,6.8125,4.333333333333333,5.72925,3.217,
2015-11-26,15.07275,24.63525,9.562750000000001,2.855,3.28275,3.522,
2015-11-27,6.7295,12.25,5.52075,2.625,3.67725,2.708,
2015-11-28,8.875,14.4375,5.5625,4.0,4.6145,3.25,
2015-11-29,10.677,17.10425,6.427,4.7363333333333335,5.302,4.042,
2015-11-30,17.173000000000002,35.35325,18.18025,8.513666666666667,11.104,6.5,
2015-12-01,12.21875,20.65625,8.4375,5.791666666666667,6.8645,4.542,
2015-12-02,16.25675,28.47075,12.21425,7.3613333333333335,8.146,4.435,
2015-12-03,10.927,19.521,8.594000000000001,8.930666666666667,11.59375,3.833,
2015-12-04,7.5625,11.9895,4.42725,1.8196666666666665,2.69775,2.917,
2015-12-05,9.02075,14.3335,5.3125,1.8056666666666665,3.57275,2.958,
2015-12-06,5.15625,8.21875,3.0625,5.0553333333333335,6.0105,2.625,
2015-12-07,14.55375,24.7635,10.209750000000001,5.027666666666667,5.9895,4.583,
2015-12-08,16.9025,31.21575,14.312999999999999,5.9143333333333326,7.02825,4.913,
2015-12-09,18.05325,36.96425,18.91075,6.035666666666667,7.09075,6.435,
2015-12-10,19.875,38.073,18.19775,7.836333333333333,9.035499999999999,5.708,
2015-12-11,11.263666666666666,18.847333333333335,7.583333333333333,3.0,5.611,3.125,
2015-12-12,15.125,28.028000000000002,12.902666666666667,10.0835,11.041666666666666,6.875,
2015-12-13,14.138666666666666,25.291666666666668,11.152666666666667,13.6875,15.847333333333333,6.0,
2015-12-14,19.136,39.692,20.556,9.7915,11.625,6.083,
2015-12-15,18.598,30.6205,12.02225,9.127,12.12625,4.625,
2015-12-16,12.633,23.833750000000002,11.201250000000002,6.680666666666667,9.1105,4.348,
2015-12-17,6.156000000000001,10.98975,4.83325,5.014,5.604,3.25,
2015-12-18,10.5,17.86475,7.3645,5.75,7.36425,4.208,
2015-12-19,8.4165,13.51025,5.093999999999999,4.979666666666667,5.71375,3.125,
2015-12-20,9.72925,15.35425,5.624750000000001,6.166666666666667,6.32275,3.5,
2015-12-21,19.71575,32.43625,12.7205,8.365333333333334,9.0095,4.417,
2015-12-22,10.04225,15.00325,4.961,12.482333333333335,12.96725,4.13,
2015-12-23,16.80025,27.20475,10.4045,14.041333333333334,15.03125,5.652,
2015-12-24,14.90625,26.448,11.54175,13.194666666666668,15.90625,5.458,
2015-12-25,10.42725,20.2605,9.83325,8.492666666666667,8.86025,4.565,
2015-12-26,8.83325,14.15625,5.32275,5.166666666666667,5.2915,3.583,
2015-12-27,3.177,5.60425,2.42725,3.4166666666666665,3.552,2.167,
2015-12-28,13.513250000000001,25.521250000000002,12.008,4.541333333333333,4.2395,4.708,
2015-12-29,10.09375,17.35425,7.26025,3.889,4.2605,3.542,
2015-12-30,9.74825,15.547749999999999,5.7997499999999995,4.903,5.72925,3.87,
2015-12-31,11.45825,18.125,6.66675,6.624666666666667,6.552,4.708,
2016-01-01,10.15625,14.45825,4.302,7.542,8.33325,3.667,
2016-01-02,13.73275,18.8905,5.15775,10.5625,12.59375,5.042,
2016-01-03,9.3125,12.0,2.6875,15.125,16.6355,4.708,
2016-01-04,12.82975,19.8965,7.067,10.9375,12.35425,5.522,
2016-01-05,6.375,10.03125,3.6565,3.5835,4.25,2.583,
2016-01-06,12.6775,19.985,7.30725,5.337,5.35825,3.875,
2016-01-07,11.65625,17.62475,5.968500000000001,5.417,5.625,3.25,
2016-01-08,9.55225,13.89575,4.34375,9.354,9.8455,3.542,
2016-01-09,6.31,9.257,2.947,2.4585,3.6665,2.625,
2016-01-10,5.177,8.375250000000001,3.198,7.2915,7.2379999999999995,2.417,
2016-01-11,6.96325,12.063749999999999,5.1005,2.9375,3.1654999999999998,2.455,
2016-01-12,14.04175,22.3305,8.289,5.625,5.718,3.292,
2016-01-13,12.29175,20.34375,8.052,5.646,6.46875,3.167,
2016-01-14,9.57275,15.2605,5.6875,5.479,5.468500000000001,3.042,
2016-01-15,5.8855,8.83325,2.948,3.896,3.802,2.292,
2016-01-16,9.02975,14.813,5.7835,2.7085,2.8925,2.875,
2016-01-17,13.94775,23.7815,9.8335,3.9165,3.896,4.375,
2016-01-18,18.97025,32.35275,13.38275,4.625,4.47725,5.348,
2016-01-19,11.064250000000001,15.836,4.77175,8.9785,9.01225,3.333,
2016-01-20,13.25675,20.012,6.7555,11.0,11.661249999999999,3.522,
2016-01-21,9.906,15.34375,5.4375,6.0835,7.17725,3.5,
2016-01-22,7.47925,10.823,3.344,6.542,5.59375,3.208,
2016-01-23,6.7895,12.16225,5.37275,5.875,5.92725,2.542,
2016-01-24,13.04175,20.1875,7.14575,4.0835,4.093999999999999,3.208,
2016-01-25,16.8785,24.92875,8.0505,5.583,5.756,3.9,
2016-01-26,19.802,34.927,15.125,6.5625,7.85425,6.75,
2016-01-27,13.71875,23.15625,9.4375,8.5435,8.30425,4.739,
2016-01-28,5.72925,8.927,3.198,6.083,7.0,2.792,
2016-01-29,10.64575,14.9585,4.3125,7.1875,8.29175,3.583,
2016-01-30,7.61275,11.658,4.0455,7.1875,8.03125,2.792,
2016-01-31,5.85425,9.249749999999999,3.396,4.771,4.39575,2.708,
2016-02-01,11.4185,18.0845,6.66625,5.1875,5.156499999999999,3.348,
2016-02-02,6.14575,9.20825,3.0625,3.646,4.0415,2.333,
2016-02-03,7.2915,11.1145,3.823,5.5415,6.521,2.458,
2016-02-04,10.71875,14.9685,4.25,6.5835,7.46875,3.417,
2016-02-05,13.124749999999999,17.27075,4.146,9.396,9.448,4.0,
2016-02-06,8.41625,12.4255,4.00925,2.6955,3.8805,2.826,
2016-02-07,5.0625,8.21875,3.15625,3.125,3.323,2.0,
2016-02-08,9.67925,15.009500000000001,5.33,3.729,4.406499999999999,3.348,
2016-02-09,15.02075,21.26075,6.2395,7.1875,8.198,3.75,
2016-02-10,7.9895,13.033999999999999,5.0447500000000005,4.3065,4.4677500000000006,2.75,
2016-02-11,7.83325,13.27075,5.437749999999999,3.7915,3.71875,3.083,
2016-02-12,2.469,4.60425,2.13525,2.292,2.844,2.0,
2016-02-13,8.01775,12.0575,4.03975,4.854,4.468999999999999,2.75,
2016-02-14,12.375,20.323,7.948,4.0835,4.1875,3.583,
2016-02-15,9.5625,15.071,5.5085,6.2295,6.9585,3.0,
2016-02-16,17.5105,25.80175,8.29175,17.958,19.573,5.042,
2016-02-17,11.47925,17.966250000000002,6.4872499999999995,11.646,11.90625,3.917,
2016-02-18,4.13525,7.07275,2.9375,6.9795,6.562250000000001,2.167,
2016-02-19,5.33325,7.65625,2.32275,7.792,7.35425,2.417,
2016-02-20,14.59425,22.76475,8.17025,8.9795,9.0335,3.522,
2016-02-21,4.55175,7.8385,3.287,4.413,4.2205,2.167,
2016-02-22,14.1395,20.61325,6.4735000000000005,6.9165,7.65625,3.565,
