date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2011-08-01,9.3902,14.382600000000002,4.9924,,32.119600000000005,323.0,282.083,251.0,4.285666666666667,3.125,186.286,18.286,204.571
2011-08-02,8.485800000000001,11.817599999999999,3.3318,,21.1584,323.0,280.708,250.0,3.8193333333333332,2.083,184.792,20.292,205.083
2011-08-03,10.703199999999999,16.574199999999998,5.871,,14.9232,331.0,291.083,252.0,4.264,1.833,178.917,20.958,199.875
2011-08-04,7.8364,14.026,6.1898,,13.182600000000003,342.0,299.583,255.0,3.986,1.583,179.375,19.667,199.042
2011-08-05,13.2666,23.8584,10.5914,,12.626999999999999,299.0,277.458,261.0,3.0973333333333333,3.625,179.348,22.217,201.565
2011-08-06,12.166599999999999,23.9584,11.791599999999999,,16.08325,325.0,290.25,257.0,3.0625,2.958,180.042,25.542,205.583
2011-08-07,10.5176,17.8544,7.3364,,11.9375,335.0,299.833,275.0,3.396,2.583,180.208,23.542,203.75
2011-08-08,16.7106,26.912599999999998,10.2022,,16.04375,336.0,302.75,280.0,4.124499999999999,2.583,179.667,23.708,203.375
2011-08-09,24.2796,34.534000000000006,10.2544,,30.6075,360.0,310.167,278.0,6.75,3.15,183.391,28.435,211.826
2011-08-10,18.525799999999997,26.5916,8.0658,,37.521,356.0,310.0,281.0,7.042,2.875,178.696,26.696,205.391
2011-08-11,17.9968,26.377999999999997,8.3812,,26.125,333.0,307.833,289.0,5.9585,2.792,179.625,25.417,205.042
2011-08-12,14.357,18.4894,4.1326,,27.2584,343.0,309.958,282.0,5.572,2.609,181.75,21.458,203.208
2011-08-13,10.8834,13.4832,2.6,,24.6666,360.0,317.833,286.0,5.4863333333333335,2.417,180.652,21.913,202.565
2011-08-14,8.4666,11.174800000000001,2.7085999999999997,,32.0582,334.0,306.208,287.0,6.555666666666667,2.5,177.167,20.042,197.208
2011-08-15,10.380799999999999,13.978800000000001,3.5978000000000003,,23.1584,329.0,303.167,281.0,5.75,1.958,179.417,18.375,197.792
2011-08-16,12.2584,16.178199999999997,3.9198,,28.4534,338.0,305.667,288.0,7.0,2.333,181.273,22.136,203.409
2011-08-17,17.7498,25.8,8.0502,,34.333,338.0,308.625,289.0,7.9863333333333335,2.833,181.609,22.043,203.652
2011-08-18,16.4082,25.258,8.85,,36.55,342.0,309.917,290.0,6.416666666666667,2.042,178.208,21.083,199.292
2011-08-19,16.198,22.7876,6.5894,,18.5082,314.0,282.333,260.0,4.8406666666666665,2.75,187.375,21.875,209.25
2011-08-20,14.2834,17.5166,3.2334000000000005,,15.8002,285.0,257.708,239.0,4.277666666666667,2.667,189.0,19.25,208.25
2011-08-21,14.2,17.7,3.5,,19.916800000000002,265.0,248.292,236.0,4.125333333333333,3.5,192.435,20.783,213.217
2011-08-22,21.1582,28.7166,7.5586,,15.8918,311.0,275.208,241.0,5.125,3.333,190.292,25.75,216.042
2011-08-23,18.041,27.858600000000003,9.8178,,24.2252,330.0,286.583,260.0,5.1386666666666665,2.833,182.417,25.25,207.667
2011-08-24,14.666599999999999,24.3082,9.6416,,19.7334,347.0,299.708,262.0,3.6666666666666665,2.167,182.042,26.417,208.458
2011-08-25,12.9168,23.5166,10.6,,11.3834,326.0,288.083,263.0,3.263666666666667,2.083,180.0,24.087,204.087
2011-08-26,14.6838,24.1244,9.4406,,14.166599999999999,329.0,293.5,264.0,3.1446666666666663,1.913,180.913,25.739,206.652
2011-08-27,16.1048,21.431400000000004,5.3266,,19.041800000000002,342.0,283.125,253.0,3.0276666666666667,3.458,183.0,23.833,206.833
2011-08-28,6.841800000000001,9.499799999999999,2.6584,,28.3664,340.0,293.417,251.0,4.1113333333333335,2.542,181.875,17.458,199.333
2011-08-29,8.7152,12.596,3.8806,,23.6834,343.0,297.083,255.0,4.429333333333333,2.261,182.913,19.0,201.913
2011-08-30,10.9102,15.146600000000001,4.2366,,17.6416,342.0,302.25,262.0,4.180666666666666,2.292,184.042,19.667,203.708
2011-08-31,8.5778,13.521199999999999,4.9434,,16.0252,328.0,290.083,267.0,3.7916666666666665,2.083,180.25,17.208,197.458
2011-09-01,8.0322,15.884800000000002,7.853,,18.1334,304.0,278.292,257.0,2.763666666666667,1.333,176.5,16.708,193.208
2011-09-02,5.0434,8.129999999999999,3.0866,,18.520400000000002,292.0,278.333,260.0,2.6666666666666665,1.042,176.35,14.15,190.5
2011-09-03,4.8584000000000005,6.5586,1.7002,,13.1916,301.0,272.458,231.0,2.4723333333333333,1.583,179.958,11.583,191.542
2011-09-04,9.8642,12.703800000000001,2.84,,9.1166,280.0,249.792,223.0,2.577,2.333,186.375,15.958,202.333
2011-09-05,20.8082,32.8668,12.0584,,12.1414,264.0,248.125,227.0,3.5796666666666668,3.042,190.5,23.125,213.625
2011-09-06,14.834,19.939999999999998,5.106199999999999,,12.1416,287.0,245.792,215.0,3.7916666666666665,1.917,192.261,15.696,207.957
2011-09-07,28.875,38.225,9.35,,17.425,297.0,248.125,189.0,6.555666666666667,3.708,194.333,27.375,221.708
2011-09-08,25.0208,31.4002,6.3796,,24.095,307.0,260.625,203.0,6.4206666666666665,3.522,194.458,26.417,220.875
2011-09-09,15.780000000000001,22.0216,6.2416,,22.6,324.0,288.792,258.0,4.264,2.458,186.0,23.217,209.217
2011-09-10,15.1416,21.8416,6.7,,24.9416,325.0,289.75,261.0,4.1113333333333335,2.875,186.478,23.87,210.348
2011-09-11,7.725,10.7666,3.0414000000000003,,15.024799999999999,330.0,289.667,261.0,3.013666666666667,1.625,179.667,17.458,197.125
2011-09-12,12.0678,17.6696,5.6016,,15.025,331.0,286.875,252.0,3.516,1.75,182.083,20.75,202.833
2011-09-13,15.000400000000003,21.0408,6.0402000000000005,,16.2748,335.0,290.917,255.0,4.375,2.375,182.667,22.0,204.667
2011-09-14,14.866800000000001,21.700200000000002,6.8334,,18.525,350.0,298.167,268.0,4.973333333333334,2.083,183.13,19.913,203.043
2011-09-15,9.6568,15.509,5.8522,,14.025,340.0,293.042,246.0,3.539,1.792,181.917,18.417,200.333
2011-09-16,7.0494,12.494,5.4448,,11.5024,317.0,280.25,256.0,2.4723333333333333,1.458,180.381,17.476,197.857
2011-09-17,14.3918,23.725,9.333400000000001,,10.47925,307.0,270.458,256.0,2.3193333333333332,2.5,179.375,23.083,202.458
2011-09-18,8.958400000000001,14.975,6.0168,,14.729,322.0,283.917,255.0,3.4446666666666665,1.917,180.565,21.0,201.565
2011-09-19,9.4998,15.216800000000001,5.7166,,12.775,307.0,265.042,219.0,3.6943333333333332,2.292,183.125,18.167,201.292
2011-09-20,16.9916,24.4958,7.5042,,7.564400000000001,230.0,222.625,214.0,2.565,2.458,184.708,19.417,204.125
2011-09-21,12.838,18.2136,5.375400000000001,,5.9668,256.0,234.125,221.0,2.028,1.583,178.739,16.826,195.565
2011-09-22,11.9626,17.863999999999997,5.9016,,7.316800000000001,238.0,214.125,196.0,2.550666666666667,1.261,184.609,16.696,201.304
2011-09-23,11.4168,15.9582,4.5418,,7.983199999999999,244.0,202.833,164.0,3.5416666666666665,1.792,187.792,15.917,203.708
2011-09-24,14.9038,21.8188,6.9152000000000005,,11.1334,255.0,204.625,153.0,3.5833333333333335,2.5,193.375,18.167,211.542
2011-09-25,9.675,12.1916,2.5166,,13.583400000000001,268.0,222.167,183.0,3.25,2.167,191.708,16.417,208.125
2011-09-26,16.9918,21.8082,4.8168,,15.3916,238.0,216.667,203.0,3.5416666666666665,3.083,190.957,18.957,209.913
2011-09-27,18.4082,27.087200000000003,8.6792,,17.2084,285.0,229.125,184.0,3.764,2.833,190.25,21.625,211.875
2011-09-28,21.8214,27.215999999999998,5.3946,,18.9834,282.0,235.25,193.0,4.875,3.0,188.417,22.458,210.875
2011-09-29,25.583000000000002,33.6192,8.0362,,23.6834,273.0,237.625,195.0,5.4303333333333335,3.609,188.708,26.167,214.875
2011-09-30,19.489600000000003,26.386599999999998,6.897,,17.9668,279.0,244.167,217.0,3.9026666666666667,3.042,185.15,27.65,212.8
2011-10-01,6.475,8.6584,2.1832000000000003,,11.0166,228.0,203.375,172.0,3.264,1.958,187.167,15.667,202.833
2011-10-02,11.046800000000001,14.3766,3.3299999999999996,,8.216800000000001,214.0,183.875,163.0,3.389,1.792,190.667,18.833,209.5
2011-10-03,10.275,13.3416,3.0666,,6.6331999999999995,207.0,178.708,158.0,2.6663333333333337,1.625,190.0,14.5,204.5
2011-10-04,20.6702,31.2928,10.6224,,12.6084,234.0,184.708,130.0,3.4723333333333333,2.833,195.043,23.957,219.0
2011-10-05,21.6584,26.0916,4.4332,,13.541599999999999,213.0,189.958,179.0,2.5,3.125,188.958,22.958,211.917
2011-10-06,19.2648,26.9964,7.7318,,10.632,242.0,208.542,173.0,2.9276666666666666,2.522,184.708,22.792,207.5
2011-10-07,17.6506,22.668,5.0172,,26.6964,235.0,203.833,178.0,4.3886666666666665,3.333,188.609,20.826,209.435
2011-10-08,21.9666,28.6666,6.699800000000001,,32.9582,249.0,197.625,149.0,4.25,4.167,192.522,24.261,216.783
2011-10-09,16.6416,19.1248,2.4832,,35.583,260.0,207.792,157.0,5.0536666666666665,3.542,193.375,22.083,215.458
2011-10-10,20.3142,24.019,3.7048,,38.8418,257.0,214.375,172.0,6.0,2.583,191.917,25.0,216.917
2011-10-11,35.6882,49.367200000000004,13.6792,,48.9366,238.0,207.833,176.0,4.777666666666667,3.833,193.0,31.375,224.375
2011-10-12,29.9418,43.5918,13.65,,51.2582,251.0,213.708,174.0,5.236,5.333,193.217,33.217,226.435
2011-10-13,36.6918,45.9084,9.2166,,46.8834,219.0,200.125,184.0,4.736,4.583,195.792,33.542,229.333
2011-10-14,28.4404,35.5872,7.147,,39.6168,222.0,198.167,179.0,3.1806666666666668,3.083,194.227,27.545,221.773
2011-10-15,29.4918,43.5082,14.0166,,15.6266,265.0,225.75,201.0,2.611,3.667,188.667,31.5,220.167
2011-10-16,17.9916,21.9918,4.0,,25.0834,237.0,217.167,197.0,5.666666666666667,2.833,192.348,23.478,215.826
2011-10-17,26.5918,36.2418,9.65,,25.7332,221.0,198.792,177.0,5.625,3.667,192.625,24.75,217.375
2011-10-18,12.4968,15.9672,3.4707999999999997,,12.3916,231.0,192.458,158.0,3.1943333333333332,2.333,189.875,13.417,203.292
2011-10-19,19.4804,24.6014,5.1212,,15.024799999999999,245.0,187.25,136.0,3.5556666666666668,2.875,193.13,19.87,213.0
2011-10-20,15.466800000000001,20.291800000000002,4.825,,16.175,267.0,212.125,167.0,3.847,2.625,191.652,18.783,210.435
2011-10-21,11.9688,15.1872,3.2184,,12.6834,261.0,214.25,192.0,3.2753333333333337,2.217,186.583,15.167,201.75
2011-10-22,16.916800000000002,22.9334,6.0164,,9.4582,270.0,222.375,201.0,2.999,3.0,184.333,19.833,204.167
2011-10-23,16.2498,22.7834,6.533199999999999,,10.7666,236.0,211.333,191.0,3.25,3.292,187.417,21.25,208.667
2011-10-24,26.8668,40.0668,13.2,,10.8628,244.0,210.042,174.0,4.061,3.375,188.043,24.043,212.087
2011-10-25,20.2288,30.885,10.6562,,16.2586,221.0,194.417,144.0,4.305666666666666,3.5,191.25,21.125,212.375
2011-10-26,15.253199999999998,20.6544,5.401000000000001,,9.6334,185.0,150.042,127.0,3.1666666666666665,2.417,193.542,12.5,206.042
2011-10-27,23.1584,37.5918,14.4332,,15.4,212.0,154.958,103.0,3.4583333333333335,3.625,198.875,22.458,221.333
2011-10-28,17.087,20.904400000000003,3.8174,,18.7914,243.0,186.708,146.0,4.125,2.783,194.095,18.238,212.333
2011-10-29,25.075,30.333199999999998,5.2582,,22.6918,235.0,196.542,148.0,4.636333333333333,3.75,191.083,25.375,216.458
2011-10-30,12.029599999999999,13.7728,1.7433999999999998,,21.1166,198.0,176.833,152.0,3.4586666666666663,2.75,188.417,15.833,204.25
2011-10-31,20.267000000000003,30.575,10.3082,,12.7668,229.0,184.833,153.0,2.958,3.208,189.708,19.333,209.042
2011-11-01,22.3096,36.9704,14.6608,,14.8,251.0,192.375,143.0,3.6406666666666667,3.708,193.435,25.565,219.0
2011-11-02,19.6998,24.1254,4.4258,,18.0828,243.0,198.5,161.0,4.125,3.0,190.87,20.0,210.87
2011-11-03,26.427999999999997,35.720600000000005,9.2926,,28.9,231.0,203.333,180.0,5.416666666666667,4.833,195.708,34.583,230.292
2011-11-04,29.4578,46.728,17.27,,30.2334,264.0,213.5,169.0,4.217333333333333,5.435,194.333,32.958,227.292
2011-11-05,27.0918,32.6418,5.55,,39.5416,218.0,199.917,187.0,3.433,4.833,192.652,28.609,221.261
2011-11-06,22.275,31.5582,9.2836,,26.025,224.0,209.292,194.0,3.4443333333333332,4.667,193.292,27.167,220.458
2011-11-07,13.9676,18.6008,4.6334,,7.4124,205.0,183.333,154.0,2.840666666666667,2.542,187.5,15.591,203.091
2011-11-08,18.1286,28.2848,10.156,,11.3084,192.0,158.542,135.0,3.3336666666666663,3.0,192.5,18.333,210.833
2011-11-09,20.549799999999998,30.3584,9.8084,,9.4834,170.0,146.167,126.0,3.0973333333333333,2.625,193.565,16.565,210.13
2011-11-10,23.0416,36.5,13.458400000000001,,12.3918,169.0,148.125,121.0,2.9723333333333333,3.167,190.792,19.375,210.167
2011-11-11,26.678199999999997,39.548199999999994,12.869800000000001,,12.833400000000001,175.0,155.875,134.0,2.597,4.125,190.458,22.667,213.125
2011-11-12,30.1082,61.9668,31.8584,,17.8582,210.0,171.208,139.0,3.0416666666666665,7.25,194.708,31.25,225.958
2011-11-13,18.7,28.7834,10.0832,,25.8084,207.0,176.083,148.0,3.8333333333333335,4.708,192.87,25.261,218.13
2011-11-14,28.6418,45.8168,17.175,,40.1248,195.0,166.958,133.0,5.097,5.792,197.333,24.375,221.708
2011-11-15,16.2308,22.081,5.85,,16.9998,183.0,148.958,128.0,3.5693333333333332,2.625,192.25,14.083,206.333
2011-11-16,23.0082,39.0914,16.0834,,11.3834,156.0,129.583,104.0,3.347,3.958,197.208,24.042,221.25
2011-11-17,28.7416,58.0336,29.291800000000002,,21.025,182.0,135.833,97.0,4.889,5.417,201.957,31.565,233.522
2011-11-18,33.348,45.991200000000006,12.643799999999999,,21.6452,167.0,142.292,114.0,3.797333333333333,4.478,194.0,29.435,223.435
2011-11-19,34.027,74.25460000000001,40.2276,,23.2848,199.0,164.375,140.0,1.9723333333333333,7.958,195.292,40.542,235.833
2011-11-20,11.1082,14.6082,3.5,,13.3416,199.0,163.583,111.0,2.4723333333333333,3.083,185.875,14.333,200.208
2011-11-21,19.9076,28.549199999999995,8.6416,,6.6502,129.0,105.292,87.0,2.5833333333333335,2.417,188.565,14.087,202.652
2011-11-22,34.8074,60.0154,25.2076,,11.977799999999998,145.0,105.708,68.0,3.1566666666666663,4.875,193.583,26.25,219.833
2011-11-23,29.826,51.1584,21.3322,,23.9084,150.0,113.792,79.0,2.7916666666666665,5.625,195.0,30.792,225.792
2011-11-24,14.413400000000001,21.5202,7.1068,,11.915000000000001,143.0,111.375,83.0,3.036,2.625,186.667,21.5,208.167
2011-11-25,21.07025,33.2635,12.193249999999999,,6.9584,137.0,96.167,64.0,2.3563333333333336,3.083,,,
2011-11-26,30.60425,64.32275,33.7185,,12.258199999999999,147.0,98.333,58.0,2.7736666666666667,6.208,,,
2011-11-27,27.863500000000002,45.29575,17.4325,,22.7834,156.0,109.208,65.0,3.264,6.292,,,
2011-11-28,34.199799999999996,72.425,38.2252,,37.9002,151.0,130.75,105.0,3.0276666666666667,6.0,,,
2011-11-29,44.660399999999996,104.6176,59.95740000000001,,49.4248,184.0,153.25,130.0,4.778,9.522,,,
2011-11-30,32.1608,94.7224,62.562,,38.337,206.0,159.292,118.0,2.6526666666666667,8.208,,,
2011-12-01,10.1076,13.591199999999997,3.4838,,4.5312,139.0,118.0,103.0,2.116,1.957,,,
2011-12-02,18.6164,25.666800000000002,7.05,,6.8334,140.0,107.083,84.0,2.0556666666666668,2.708,,,
2011-12-03,15.024799999999999,22.3416,7.3164,,6.825,184.0,154.708,134.0,1.9723333333333333,2.792,,,
2011-12-04,12.4,17.05,4.65,,5.3834,149.0,125.583,108.0,2.125,2.667,,,
2011-12-05,23.2492,39.6438,16.3946,,9.3,137.0,110.792,83.0,2.375,3.958,,,
2011-12-06,34.0832,59.375,25.2916,,15.0732,124.0,95.333,73.0,2.986,5.083,,,
2011-12-07,38.2752,94.275,56.00019999999999,,24.45,155.0,113.083,69.0,3.75,6.875,,,
2011-12-08,37.181,66.71759999999999,29.5366,,22.9002,127.0,109.5,103.0,2.9583333333333335,6.083,,,
2011-12-09,14.6774,20.8942,6.2166,,5.225,106.0,72.333,40.0,2.1946666666666665,2.667,,,
2011-12-10,24.833199999999998,42.275,17.4418,,10.3582,97.0,63.5,22.0,2.736,4.125,,,
2011-12-11,22.8166,37.300200000000004,14.4832,,14.1,103.0,73.5,44.0,2.611,4.458,,,
2011-12-12,36.105,83.8664,47.7612,,24.490000000000002,133.0,90.417,44.0,3.799,7.625,,,
2011-12-13,31.956799999999998,89.0852,57.12820000000001,,19.12525,136.0,99.167,67.0,2.9446666666666665,6.792,,,
2011-12-14,39.092,77.9518,38.8598,,20.083,152.0,102.042,64.0,3.875,5.875,,,
2011-12-15,35.291399999999996,92.7586,57.4664,,30.2915,143.0,104.625,62.0,4.333333333333333,7.708,,,
2011-12-16,18.088,27.5356,9.447399999999998,,7.7395,97.0,71.542,31.0,2.333,2.739,,,
2011-12-17,19.4008,30.7726,11.3718,,5.1355,92.0,55.375,18.0,1.458,2.875,,,
2011-12-18,17.1166,24.8834,7.766800000000001,,8.03125,102.0,71.208,31.0,1.9163333333333334,3.333,,,
2011-12-19,26.3088,43.7334,17.4248,,9.4465,103.0,78.208,52.0,2.125,4.083,,,
2011-12-20,30.6946,48.079,17.3844,,6.60425,102.0,71.958,52.0,2.1666666666666665,3.667,,,
2011-12-21,38.566199999999995,75.1922,36.6256,,23.53125,115.0,81.083,44.0,5.111,6.083,,,
2011-12-22,34.349599999999995,79.7686,45.419,,32.33325,113.0,84.958,59.0,5.402666666666666,6.417,,,
2011-12-23,12.908600000000002,18.200200000000002,5.2916,,4.29175,77.0,50.792,34.0,1.5556666666666665,2.375,,,
2011-12-24,25.9584,48.4,22.4416,,7.5625,82.0,50.167,15.0,3.1806666666666668,4.458,,,
2011-12-25,12.616,17.2962,4.6806,,5.093500000000001,71.0,41.125,16.0,1.736,2.375,,,
2011-12-26,20.3584,32.1584,11.8002,,5.28125,58.0,34.292,15.0,1.361,2.792,,,
2011-12-27,26.4184,43.177,16.7584,,5.25675,77.0,41.0,6.0,1.493,3.652,188.0,15.667,203.667
2011-12-28,42.759,107.91159999999999,65.1526,,14.07275,80.0,50.792,21.0,2.5553333333333335,7.833,205.083,31.833,236.917
2011-12-29,28.481600000000004,67.8616,39.3802,,22.57275,106.0,64.0,17.0,4.014,6.25,197.917,23.458,221.375
2011-12-30,10.4,13.724799999999998,3.325,,5.71875,83.0,55.75,34.0,2.153,2.5,190.583,7.542,198.125
2011-12-31,20.6418,28.9916,8.3502,,6.937749999999999,94.0,55.917,25.0,2.0973333333333333,3.667,196.739,14.217,210.957
2012-01-01,19.3336,25.0002,5.6666,14.958,11.4832,70.0,42.583,9.0,3.25,4.5,199.417,14.542,213.958
2012-01-02,20.2666,33.5082,13.2416,22.0,20.9252,115.0,71.583,32.0,3.4446666666666665,4.792,203.826,20.13,223.957
2012-01-03,8.0084,10.708400000000001,2.7,9.208,5.4582,54.0,33.125,15.0,2.3193333333333332,2.0,192.042,8.042,200.083
2012-01-04,13.9302,17.842399999999998,3.912,5.083,4.2536000000000005,48.0,21.667,1.0,1.2576666666666665,2.043,193.826,9.174,203.0
2012-01-05,33.9834,55.2836,21.3002,10.583,9.4916,58.0,28.75,3.0,2.4166666666666665,5.5,201.5,20.542,222.042
2012-01-06,27.463600000000003,51.7306,24.2668,14.167,14.2668,87.0,40.75,-4.0,2.3056666666666668,5.625,199.609,19.478,219.087
2012-01-07,45.138,106.83579999999999,61.69780000000001,24.333,23.193,97.0,55.583,18.0,3.5836666666666663,8.833,,,
2012-01-08,40.0656,87.7718,47.7062,24.619,23.7666,103.0,59.167,20.0,3.125,7.167,,,
2012-01-09,36.1322,80.793,44.6606,19.458,17.75,93.0,58.958,28.0,3.2319999999999998,5.696,,,
2012-01-10,23.9916,33.8916,9.9,8.833,7.7082,79.0,48.417,31.0,2.2223333333333333,3.25,,,
2012-01-11,28.5668,42.1916,13.625200000000001,11.208,8.3834,75.0,43.833,20.0,2.0413333333333337,3.667,,,
2012-01-12,40.6502,73.0668,32.4166,21.125,20.075,94.0,50.292,12.0,4.041666666666667,6.542,,,
2012-01-13,37.2916,60.325199999999995,23.0336,30.708,31.6832,96.0,61.125,18.0,3.861,7.417,,,
2012-01-14,13.1204,15.959,2.8386,9.083,10.8916,79.0,63.042,43.0,1.7916666666666667,3.042,,,
2012-01-15,16.4968,22.409,5.9122,13.833,11.2732,70.0,47.542,31.0,2.796666666666667,3.417,195.286,15.0,210.286
2012-01-16,40.55,74.0752,33.525,18.917,17.1248,79.0,49.625,7.0,4.472333333333333,5.167,202.208,29.375,231.583
2012-01-17,22.704,30.999599999999997,8.295599999999999,19.708,17.2332,75.0,51.25,23.0,3.264,4.333,195.292,14.208,209.5
2012-01-18,17.175,23.475,6.2998,7.083,5.4916,51.0,24.875,6.0,1.341,2.667,194.0,11.217,205.217
2012-01-19,34.525,66.125,31.6,17.0,16.4832,85.0,47.833,5.0,3.2223333333333333,5.792,203.167,27.417,230.583
2012-01-20,11.375,14.4084,3.0334,24.167,20.125,90.0,66.708,54.0,3.0833333333333335,3.708,194.083,12.5,206.583
2012-01-21,38.0926,59.8064,21.7138,25.708,24.3166,91.0,54.292,15.0,2.5653333333333332,5.435,198.458,24.75,223.208
2012-01-22,27.424400000000002,51.5394,24.115199999999998,10.542,17.3734,112.0,81.0,60.0,1.389,4.542,192.591,23.136,215.727
2012-01-23,20.4752,30.2834,9.8082,6.542,6.45,96.0,72.125,52.0,1.7250000000000003,2.792,191.458,12.958,204.417
2012-01-24,32.6582,68.38340000000001,35.725,15.083,16.4084,106.0,73.958,28.0,3.9306666666666668,4.833,195.833,24.5,220.333
2012-01-25,13.9084,20.8584,6.95,18.625,16.2168,91.0,55.458,18.0,2.566666666666667,3.0,190.958,11.958,202.917
2012-01-26,10.475,14.841800000000001,4.3668,6.958,6.975,60.0,28.667,7.0,1.4823333333333333,2.333,190.652,9.522,200.174
2012-01-27,14.675,19.733600000000003,5.0582,11.625,9.5418,54.0,23.542,-6.0,1.7776666666666667,3.167,194.375,14.917,209.292
2012-01-28,21.6498,32.0848,10.434999999999999,8.375,8.166599999999999,59.0,31.208,-3.0,1.3473333333333333,3.0,193.739,14.652,208.391
2012-01-29,43.95,81.36359999999999,37.413599999999995,21.125,20.2752,94.0,56.75,16.0,3.875,6.833,205.75,32.542,238.292
2012-01-30,35.236599999999996,53.6764,18.44,28.792,27.6834,106.0,75.75,51.0,4.623333333333334,5.917,200.565,22.435,223.0
2012-01-31,41.504599999999996,83.1786,41.674,26.542,23.6546,132.0,73.292,27.0,3.9440000000000004,6.917,202.833,31.333,234.167
2012-02-01,42.9332,64.3582,21.425,26.958,27.3832,136.0,91.917,45.0,3.5973333333333333,6.25,198.0,32.417,230.417
2012-02-02,27.9,44.6834,16.7834,18.667,25.9,170.0,125.125,94.0,2.513666666666667,5.125,191.875,22.25,214.125
2012-02-03,7.8668000000000005,9.425,1.5582,16.208,14.4334,114.0,90.792,74.0,2.6526666666666667,2.833,190.043,10.478,200.522
2012-02-04,32.2976,57.1502,24.8526,18.417,22.5584,106.0,80.125,55.0,2.7343333333333333,5.591,197.667,25.792,223.458
2012-02-05,15.094399999999998,18.861200000000004,3.7665999999999995,14.583,11.675,84.0,68.333,50.0,2.875,2.708,192.333,11.167,203.5
2012-02-06,30.7322,47.6232,16.891,10.167,10.875,91.0,62.5,40.0,2.0625,4.625,193.583,21.167,214.75
2012-02-07,27.918,61.6764,33.7586,18.273,15.65,92.0,65.25,40.0,3.0256666666666665,5.167,197.7,25.85,223.55
2012-02-08,11.568999999999999,16.1406,4.5718000000000005,8.208,6.241,39.0,18.417,1.0,1.7726666666666666,2.375,194.375,9.625,204.0
