date,SO2_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2018-01-30,1.525,8.591,11.052,2.461,10.75,,,,
2018-01-31,0.958,12.346,25.056,12.709,12.652,,,,
2018-02-01,0.875,6.438,11.938,5.5,5.167,,,,
2018-02-02,1.607,7.614,11.406,3.792,10.583,,,,
2018-02-03,1.78,4.062,5.36,1.297,11.896,,,,
2018-02-04,1.31,6.333,6.979,0.646,9.792,,,,
2018-02-05,1.304,8.24,22.427,14.188,14.979,,,,
2018-02-06,0.775,10.53,13.932,3.402,8.75,,,,
2018-02-07,2.399,11.74,19.334,7.594,12.23,,,,
2018-02-08,0.917,5.833,8.761,2.927,4.604,,,,
2018-02-09,1.119,6.0,8.25,2.25,8.521,,,,
2018-02-10,0.833,2.938,3.271,0.333,7.125,,,,
2018-02-11,0.863,6.167,6.781,0.614,11.021,,,,
2018-02-12,1.083,5.833,7.906,2.073,9.812,,,,
2018-02-13,1.142,7.07,8.708,1.639,14.834,,,,
2018-02-14,0.768,6.438,9.604,3.166,10.334,,,,
2018-02-15,0.911,11.554,19.089,7.535,13.104,,,,
2018-02-16,1.19,7.885,10.729,2.844,12.708,,,,
2018-02-17,1.048,5.073,5.562,0.49,16.104,,,,
2018-02-18,1.595,10.76,13.615,2.854,13.48,,,,
2018-02-19,0.756,6.72,7.476,0.756,6.812,,,,
2018-02-20,1.485,8.07,9.8,1.73,8.852,,,,
2018-02-21,0.881,5.281,7.906,2.625,17.428,,,,
2018-02-22,2.024,13.312,15.292,1.98,25.812,,,,
2018-02-23,0.875,5.042,5.573,0.531,15.479,,,,
2018-02-24,2.381,6.677,7.406,0.729,15.312,,,,
2018-02-25,2.5,7.344,8.722,1.378,13.146,,,,
2018-02-26,1.386,6.958,7.775,0.818,16.084,,,,
2018-02-27,1.513,10.965,16.644,5.679,13.868,,,,
2018-02-28,0.786,10.761,20.417,9.656,9.375,,,,
2018-03-01,1.375,7.636,9.917,2.281,13.562,,,,
2018-03-02,1.244,7.875,8.865,0.99,22.5,,,,
2018-03-03,1.345,7.875,8.968,1.094,18.958,,,,
2018-03-04,1.036,6.625,8.583,1.958,6.438,,,,
2018-03-05,1.974,8.522,9.55,1.028,21.246,,,,
2018-03-06,1.147,10.097,12.08,1.984,13.188,,,,
2018-03-07,1.232,6.542,8.104,1.563,11.021,,,,
2018-03-08,1.167,4.396,5.114,0.719,6.0,,,,
2018-03-09,1.214,4.854,6.542,1.688,6.562,,,,
2018-03-10,0.619,4.781,6.854,2.073,4.958,,,,
2018-03-11,1.238,5.686,7.03,1.344,2.308,,,,
2018-03-12,1.208,6.125,7.208,1.083,15.375,,,,
2018-03-13,1.161,3.926,4.54,0.614,9.708,,,,
2018-03-14,1.554,5.281,6.021,0.74,10.562,,,,
2018-03-15,1.53,5.823,7.125,1.302,11.125,,,,
2018-03-16,1.018,4.886,6.271,1.385,6.729,,,,
2018-03-17,0.881,4.958,5.781,0.823,7.271,,,,
2018-03-18,1.321,5.74,7.0,1.26,7.984,,,,
2018-03-19,0.601,7.479,9.729,2.25,9.1,,,,
2018-03-20,1.941,6.912,8.833,1.922,11.271,,,,
2018-03-21,1.06,2.51,2.864,0.354,8.25,,,,
2018-03-22,1.601,6.135,6.969,0.833,21.729,,,,
2018-03-23,1.03,4.281,4.864,0.583,13.458,,,,
2018-03-24,1.107,3.771,4.51,0.74,7.812,,,,
2018-03-25,2.601,8.03,9.044,1.014,10.854,,,,
2018-03-26,2.844,7.882,9.352,1.471,18.054,,,,
2018-03-27,1.92,5.748,6.3,0.552,22.666,,,,
2018-03-28,2.006,7.25,8.219,0.969,14.396,,,,
2018-03-29,1.482,8.75,9.969,1.219,13.104,,,,
2018-03-30,0.768,4.917,5.781,0.864,13.875,,,,
2018-03-31,1.238,3.916,4.323,0.406,11.267,,,,
2018-04-01,1.583,4.177,4.864,0.688,9.312,,,,
2018-04-02,4.042,7.334,8.479,1.146,16.917,,,,
2018-04-03,4.756,6.636,8.187,1.552,24.812,,,,
2018-04-04,3.251,7.155,9.155,2.001,22.292,,,,
2018-04-05,2.577,9.515,10.564,1.05,6.089,,,,
2018-04-06,1.286,3.542,3.99,0.448,11.98,,,,
2018-04-07,1.28,4.417,4.844,0.427,21.542,,,,
2018-04-08,1.512,3.885,4.229,0.344,9.792,,,,
2018-04-09,2.172,6.0,6.656,0.656,12.396,,,,
2018-04-10,2.458,7.156,8.406,1.25,19.52,,,,
2018-04-11,1.359,2.911,3.467,0.556,12.23,,,,
2018-04-12,1.911,7.172,8.317,1.145,13.521,,,,
2018-04-13,1.244,6.063,6.771,0.708,11.0,,,,
2018-04-14,0.976,3.969,4.49,0.521,9.333,,,,
2018-04-15,0.994,4.206,4.82,0.614,4.625,,,,
2018-04-16,0.97,5.51,6.219,0.708,23.062,,,,
2018-04-17,1.696,13.028,15.694,2.666,24.958,,,,
2018-04-18,1.326,8.728,10.172,1.444,12.792,,,,
2018-04-19,2.673,6.865,8.521,1.656,14.522,,,,
2018-04-20,3.298,9.796,11.514,1.719,19.084,,,,
2018-04-21,2.387,6.333,7.253,0.92,21.188,,,,
2018-04-22,1.899,4.427,5.125,0.698,17.979,,,,
2018-04-23,1.024,3.948,4.76,0.812,11.792,,,,
2018-04-24,0.762,2.281,2.76,0.479,6.666,,,,
2018-04-25,1.182,5.68,6.42,0.74,2.896,,,,
2018-04-26,1.357,6.746,7.646,0.9,6.688,,,,
2018-04-27,2.036,7.686,8.866,1.18,9.504,,,,
2018-04-28,1.613,6.916,7.942,1.026,20.833,,,,
2018-04-29,1.869,4.51,5.25,0.74,15.958,,,,
2018-04-30,1.327,3.709,4.288,0.579,15.5,,,,
2018-05-01,2.583,5.665,6.927,1.262,20.375,,,,
2018-05-02,0.986,2.303,2.925,0.622,9.708,,,,
2018-05-03,1.185,4.768,5.662,0.894,8.875,,,,
2018-05-04,1.399,4.777,5.354,0.577,11.75,,,,
2018-05-05,1.583,4.671,5.34,0.669,10.146,,,,
2018-05-06,1.512,2.715,3.079,0.364,11.416,,,,
2018-05-07,0.631,4.759,5.739,0.98,6.312,,,,
2018-05-08,0.645,7.371,8.144,0.773,2.779,,,,
2018-05-09,0.839,4.87,5.511,0.642,6.729,,,,
2018-05-10,0.804,4.294,5.148,0.854,6.979,,,,
2018-05-11,1.649,6.281,7.802,1.521,8.792,,,,
2018-05-12,1.059,3.615,4.198,0.584,8.729,,,,
2018-05-13,0.697,4.833,5.416,0.583,2.396,,,,
2018-05-14,1.0,6.794,7.852,1.057,10.562,,,,
2018-05-15,1.982,7.97,9.712,1.741,13.264,,,,
2018-05-16,1.727,4.774,5.674,0.901,14.834,,,,
2018-05-17,1.699,2.83,3.458,0.628,32.688,,,,
2018-05-18,1.693,2.667,3.584,0.918,31.438,,,,
2018-05-19,0.726,3.522,4.344,0.822,3.438,,,,
2018-05-20,1.065,3.938,4.573,0.635,5.666,,,,
2018-05-21,1.566,6.414,7.55,1.136,7.646,,,,
2018-05-22,1.869,6.302,7.479,1.177,8.792,,,,
2018-05-23,0.985,8.069,9.439,1.37,7.917,,,,
2018-05-24,1.685,8.021,9.302,1.281,7.688,,,,
2018-05-25,2.512,8.271,9.656,1.386,13.5,,,,
2018-05-26,2.196,7.67,9.069,1.399,13.312,,,,
2018-05-27,2.274,5.792,6.781,0.99,16.042,,,,
2018-05-28,1.084,3.88,4.625,0.746,7.348,,,,
2018-05-29,2.553,8.672,10.458,1.786,11.416,,,,
2018-05-30,0.74,4.981,6.311,1.331,4.584,,,,
2018-05-31,0.803,4.793,6.074,1.281,6.896,,,,
2018-06-01,1.143,5.718,6.674,0.956,10.666,,,,
2018-06-02,1.857,5.56,6.715,1.156,10.75,,,,
2018-06-03,1.643,3.95,4.881,0.931,8.584,,,,
2018-06-04,1.78,5.378,6.528,1.15,11.104,,,,
2018-06-05,1.244,5.807,6.88,1.073,8.608,,,,
2018-06-06,0.709,7.018,7.832,0.814,4.375,,,,
2018-06-07,1.304,8.423,10.349,1.926,6.979,,,,
2018-06-08,0.955,4.053,5.82,1.767,7.312,,,,
2018-06-09,1.071,5.344,6.595,1.25,15.625,,,,
2018-06-10,1.214,6.782,7.954,1.173,13.812,,,,
2018-06-11,1.048,7.738,9.508,1.771,7.208,,,,
2018-06-12,0.845,6.136,7.521,1.386,2.73,,,,
2018-06-13,1.109,5.148,6.24,1.092,3.122,,,,
2018-06-14,2.119,9.073,10.24,1.166,7.744,,,,
2018-06-15,0.863,7.708,8.948,1.24,8.646,,,,
2018-06-16,1.696,5.678,6.707,1.028,7.0,,,,
2018-06-17,1.691,6.099,7.422,1.323,9.854,,,,
2018-06-18,1.81,8.242,9.606,1.363,5.875,,,,
2018-06-19,0.726,4.943,6.887,1.944,3.667,,,,
2018-06-20,0.704,5.124,6.728,1.604,1.354,,,,
2018-06-21,1.792,9.26,12.109,2.85,11.084,,,,
2018-06-22,2.083,5.794,7.591,1.798,16.23,,,,
2018-06-23,0.857,4.812,6.65,1.838,11.75,,,,
2018-06-24,1.446,5.303,7.062,1.759,10.75,,,,
2018-06-25,2.179,5.23,6.81,1.581,17.73,,,,
2018-06-26,1.0,2.548,3.692,1.144,11.584,,,,
2018-06-27,0.903,1.679,2.972,1.294,8.042,,,,
2018-06-28,1.256,2.0,3.719,1.719,8.875,,,,
2018-06-29,0.53,1.55,3.965,2.415,4.416,,,,
2018-06-30,0.452,1.503,3.547,2.044,3.375,,,,
2018-07-01,0.464,1.115,2.5,1.386,7.458,,,,
2018-07-02,0.5,1.531,3.386,1.854,6.542,,,,
2018-07-03,0.518,1.229,2.625,1.396,5.062,,,,
2018-07-04,0.537,1.533,2.699,1.166,6.916,,,,
2018-07-05,0.48,1.679,3.025,1.346,6.326,,,,
2018-07-06,0.452,1.854,3.396,1.542,3.812,,,,
2018-07-07,0.476,1.25,2.562,1.312,3.875,,,,
2018-07-08,0.458,1.531,3.292,1.76,3.271,,,,
2018-07-09,1.292,4.114,7.708,3.594,5.892,,,,
2018-07-10,1.024,2.806,6.358,3.553,6.438,,,,
2018-07-11,1.651,4.49,6.831,2.341,11.917,,,,
2018-07-12,2.304,8.549,10.778,2.229,19.584,,,,
2018-07-13,2.708,6.63,8.521,1.891,22.458,,,,
2018-07-14,2.006,5.05,6.592,1.542,21.438,,,,
2018-07-15,2.268,4.746,6.368,1.622,23.271,,,,
2018-07-16,2.083,4.86,6.736,1.875,25.688,,,,
2018-07-17,2.101,4.938,7.203,2.266,25.062,,,,
2018-07-18,2.832,7.366,9.714,2.348,29.416,,,,
2018-07-19,2.685,6.062,7.677,1.614,34.52,,,,
2018-07-20,1.826,4.632,7.443,2.811,11.916,,,,
2018-07-21,0.857,2.427,5.146,2.719,3.521,,,,
2018-07-22,0.869,1.833,3.719,1.886,4.146,,,,
2018-07-23,2.107,5.552,8.114,2.563,10.458,,,,
2018-07-24,1.768,5.083,7.062,1.979,14.646,,,,
2018-07-25,1.962,6.216,8.098,1.883,19.416,,,,
2018-07-26,1.369,4.114,6.125,2.01,16.334,,,,
2018-07-27,1.214,4.408,6.373,1.965,9.958,,,,
2018-07-28,1.274,4.868,6.604,1.736,13.979,,,,
2018-07-29,0.839,2.156,3.25,1.094,5.708,,,,
2018-07-30,1.304,4.272,6.504,2.232,5.646,,,,
2018-07-31,1.976,6.033,8.927,2.894,7.521,,,,
2018-08-01,1.151,3.222,5.674,2.451,11.562,,,,
2018-08-02,1.196,2.903,5.004,2.101,13.688,,,,
2018-08-03,2.131,5.073,7.146,2.073,17.312,,,,
2018-08-04,1.875,5.818,7.56,1.742,14.584,,,,
2018-08-05,2.875,5.655,7.024,1.368,20.375,,,,
2018-08-06,2.089,5.7,7.278,1.578,19.547,,,,
2018-08-07,1.716,5.301,6.836,1.536,7.43,,,,
2018-08-08,1.369,4.518,6.051,1.534,6.584,,,,
2018-08-09,1.464,5.319,7.155,1.836,5.854,,,,
2018-08-10,2.298,5.938,9.136,3.198,11.542,,,,
2018-08-11,1.851,4.042,6.386,2.344,16.458,,,,
2018-08-12,0.988,1.782,3.469,1.687,4.229,,,,
2018-08-13,1.131,2.015,4.185,2.17,3.854,,,,
2018-08-14,2.012,3.948,7.194,3.246,5.0,,,,
2018-08-15,0.971,1.304,3.404,2.1,2.834,,,,
2018-08-16,0.809,2.229,4.875,2.646,4.792,,,,
2018-08-17,0.923,3.451,4.837,1.387,4.458,,,,
2018-08-18,1.607,5.396,7.49,2.094,7.27,,,,
2018-08-19,1.851,4.125,5.802,1.677,9.042,,,,
2018-08-20,2.303,6.312,7.938,1.625,9.938,,,,
2018-08-21,0.925,2.527,4.491,1.964,5.07,,,,
2018-08-22,0.861,2.304,4.758,2.453,3.625,,,,
2018-08-23,0.817,2.943,5.421,2.478,2.812,,,,
2018-08-24,0.691,1.719,3.292,1.573,8.312,,,,
2018-08-25,0.708,1.875,3.427,1.552,7.667,,,,
2018-08-26,0.786,1.542,3.208,1.666,5.375,,,,
2018-08-27,1.655,3.719,6.241,2.523,8.542,,,,
2018-08-28,1.845,5.186,7.489,2.303,15.021,,,,
2018-08-29,1.287,3.133,5.174,2.041,13.625,,,,
2018-08-30,0.893,2.33,4.603,2.272,4.562,,,,
2018-08-31,2.056,2.463,4.458,1.996,14.65,,,,
2018-09-01,1.19,4.454,7.376,2.923,6.129,,,,
2018-09-02,1.183,3.448,5.74,2.292,4.521,,,,
2018-09-03,1.238,4.521,7.219,2.698,4.916,,,,
2018-09-04,0.524,1.31,2.448,1.138,4.766,,,,
2018-09-05,1.514,3.68,6.39,2.71,11.674,,,,
2018-09-06,2.155,3.642,5.258,1.616,15.48,,,,
2018-09-07,0.595,1.712,3.946,2.235,4.384,,,,
2018-09-08,0.899,5.381,6.539,1.158,5.708,,,,
2018-09-09,0.572,1.638,2.829,1.19,2.688,,,,
2018-09-10,0.685,3.903,5.592,1.689,1.084,,,,
2018-09-11,1.048,4.798,5.892,1.094,5.042,,,,
2018-09-12,1.14,6.553,9.143,2.59,5.426,,,,
2018-09-13,1.19,9.1,12.196,3.096,8.125,,,,
2018-09-14,1.287,7.23,9.292,2.062,8.5,,,,
2018-09-15,0.786,3.421,4.55,1.129,5.77,,,,
2018-09-16,1.25,3.122,4.514,1.392,10.062,,,,
2018-09-17,1.381,4.206,5.332,1.126,10.333,,,,
2018-09-18,1.22,4.781,5.802,1.02,10.646,,,,
2018-09-19,1.288,5.1,6.069,0.969,13.416,,,,
2018-09-20,0.667,6.114,7.073,0.958,8.917,,,,
2018-09-21,1.524,5.792,7.646,1.854,9.938,,,,
2018-09-22,1.179,4.364,5.25,0.886,5.854,,,,
2018-09-23,1.06,3.886,4.812,0.927,7.292,,,,
2018-09-24,1.982,6.74,7.927,1.188,14.792,,,,
2018-09-25,0.79,5.482,6.396,0.914,11.229,,,,
2018-09-26,0.591,3.654,4.466,0.812,4.5,,,,
2018-09-27,0.72,5.0,5.908,0.908,3.646,,,,
2018-09-28,0.918,5.229,6.324,1.096,6.454,,,,
2018-09-29,0.506,3.522,4.244,0.722,2.125,,,,
2018-09-30,0.53,1.969,2.677,0.708,1.917,,,,
2018-10-01,1.078,3.36,4.031,0.671,7.25,,,,
2018-10-02,1.127,5.063,6.046,0.983,8.432,,,,
2018-10-03,1.157,5.866,6.767,0.901,9.875,,,,
2018-10-04,0.53,5.559,6.729,1.17,8.872,,,,
2018-10-05,0.702,3.63,5.124,1.494,3.542,,,,
2018-10-06,0.607,1.693,2.6,0.906,6.354,,,,
2018-10-07,1.322,3.944,4.824,0.879,6.062,,,,
2018-10-08,0.869,3.493,4.397,0.904,5.084,,,,
2018-10-09,1.143,5.921,6.877,0.956,9.104,,,,
2018-10-10,0.678,6.292,7.562,1.27,10.375,,,,
2018-10-11,0.935,5.636,6.344,0.708,7.958,,,,
2018-10-12,0.786,4.63,5.393,0.763,4.521,,,,
2018-10-13,0.964,5.075,5.919,0.844,5.562,,,,
2018-10-14,0.875,4.078,4.852,0.773,7.562,,,,
2018-10-15,1.429,6.751,7.894,1.143,9.562,,,,
2018-10-16,0.833,5.51,6.684,1.174,10.75,,,,
2018-10-17,0.923,4.82,5.79,0.97,9.229,,,,
2018-10-18,1.155,6.038,7.408,1.371,7.916,,,,
2018-10-19,1.25,5.805,6.858,1.054,10.688,,,,
2018-10-20,0.744,3.715,4.51,0.795,6.0,,,,
2018-10-21,1.536,3.456,4.054,0.598,6.646,,,,
2018-10-22,1.402,6.604,8.083,1.479,8.958,,,,
2018-10-23,0.655,6.323,7.552,1.229,8.625,,,,
2018-10-24,1.003,5.828,7.023,1.196,10.916,,,,
2018-10-25,0.845,5.435,6.377,0.942,13.584,,,,
2018-10-26,0.827,3.948,5.073,1.125,9.146,,,,
2018-10-27,1.036,3.528,4.19,0.662,8.375,,,,
2018-10-28,1.0,3.745,4.505,0.76,7.354,,,,
2018-10-29,1.182,6.636,7.874,1.239,9.722,,,,
2018-10-30,1.28,4.593,5.256,0.664,8.458,,,,
2018-10-31,0.892,4.684,5.362,0.678,6.03,,,,
2018-11-01,0.702,5.065,6.083,1.018,3.854,,,,
2018-11-02,0.649,5.406,6.385,0.979,4.708,,,,
2018-11-03,0.833,5.326,6.237,0.911,5.834,,,,
2018-11-04,1.226,6.14,6.904,0.765,10.771,,,,
2018-11-05,1.161,8.208,9.92,1.712,9.562,,,,
2018-11-06,1.018,7.333,8.333,1.0,7.312,,,,
2018-11-07,0.884,6.097,6.97,0.874,7.396,,,,
2018-11-08,1.262,6.834,8.583,1.75,10.334,,,,
2018-11-09,0.815,6.104,7.094,0.99,8.188,,,,
2018-11-10,1.036,4.75,5.396,0.646,9.188,,,,
2018-11-11,1.059,4.872,5.518,0.646,17.708,,,,
2018-11-12,1.691,11.087,12.513,1.426,22.062,,,,
2018-11-13,0.661,8.063,9.164,1.1,13.771,,,,
2018-11-14,0.868,6.024,6.946,0.922,4.604,,,,
2018-11-15,0.714,6.5,7.74,1.24,3.646,,,,
2018-11-16,1.238,8.5,10.636,2.135,5.771,,,,
2018-11-17,1.351,6.312,7.542,1.229,6.854,,,,
2018-11-18,1.208,5.615,6.406,0.792,7.334,,,,
2018-11-19,0.821,7.012,7.954,0.942,8.188,,,,
2018-11-20,1.012,5.516,6.489,0.973,6.667,,,,
2018-11-21,0.71,7.94,9.291,1.351,10.229,,,,
2018-11-22,0.816,6.015,6.966,0.952,7.146,,,,
2018-11-23,0.946,3.257,3.75,0.493,4.562,,,,
2018-11-24,0.649,5.719,6.902,1.184,3.375,,,,
2018-11-25,1.048,4.79,5.554,0.765,6.334,,,,
2018-11-26,1.0,9.448,11.406,1.958,17.417,,,,
2018-11-27,1.225,8.78,10.598,1.819,14.627,,,,
2018-11-28,1.347,9.978,11.503,1.525,16.478,,,,
2018-11-29,0.839,5.333,6.24,0.906,10.416,,,,
2018-11-30,1.107,6.302,7.312,1.01,17.375,,,,
2018-12-01,1.274,6.583,7.656,1.073,18.584,,,,
2018-12-02,1.286,6.02,6.844,0.823,16.625,,,,
2018-12-03,0.851,8.948,11.354,2.406,13.083,,,,
2018-12-04,0.941,3.344,4.084,0.74,6.042,,,,
2018-12-05,1.14,5.918,6.658,0.739,5.188,,,,
2018-12-06,1.143,9.552,11.427,1.875,6.916,,,,
2018-12-07,0.935,4.219,4.875,0.656,7.083,,,,
2018-12-08,0.976,2.5,2.833,0.334,3.729,,,,
2018-12-09,1.119,2.968,3.083,0.115,3.875,,,,
2018-12-10,0.619,5.052,6.864,1.812,3.125,,,,
2018-12-11,1.083,8.677,10.25,1.573,5.896,,,,
2018-12-12,0.795,7.661,9.642,1.981,3.5,,,,
2018-12-13,0.839,5.563,7.708,2.146,5.23,,,,
2018-12-14,1.119,5.51,6.844,1.334,6.104,,,,
2018-12-15,0.673,5.584,10.281,4.698,6.125,,,,
2018-12-16,0.697,3.688,5.094,1.406,4.771,,,,
2018-12-17,0.952,5.125,5.854,0.729,6.458,,,,
2018-12-18,1.404,4.756,5.676,0.92,10.561,,,,
2018-12-19,1.223,7.633,12.0,4.367,9.521,,,,
2018-12-20,0.875,9.552,11.708,2.156,12.25,,,,
2018-12-21,0.898,10.584,12.562,1.979,15.688,,,,
2018-12-22,0.554,8.74,9.625,0.885,9.021,,,,
2018-12-23,1.119,7.302,8.114,0.813,9.25,,,,
2018-12-24,0.78,4.114,4.625,0.51,5.042,,,,
2018-12-25,0.542,5.584,6.74,1.156,5.23,,,,
2018-12-26,0.731,8.196,10.01,1.814,7.5,,,,
2018-12-27,0.894,4.462,5.214,0.751,6.044,,,,
2018-12-28,0.702,3.167,3.469,0.302,2.542,,,,
2018-12-29,0.845,2.594,2.927,0.334,3.167,,,,
2018-12-30,0.762,2.521,2.636,0.115,3.062,,,,
2018-12-31,0.524,3.354,3.688,0.333,4.48,,,,
