date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2011-07-22,173.718,8.935,11.872,16.825,4.953,,3.079,21.417,182.652,76.0,65.062,52.5,29.55,26.342,24.2,2.958
2011-07-23,173.195,8.696,11.965,14.618,2.653,,3.758,40.285,181.892,81.0,66.146,46.5,30.9,26.677,24.15,4.292
2011-07-24,174.956,10.587,12.132,14.271,2.139,,4.967,47.209,185.544,84.0,64.812,44.5,31.35,26.785,22.45,4.083
2011-07-25,172.695,9.87,10.667,14.661,3.994,,2.169,33.51,182.565,90.0,74.938,58.5,29.5,26.262,24.05,4.174
2011-07-26,173.587,10.587,10.3,14.071,3.771,,2.63,33.694,184.174,86.0,68.896,46.5,31.9,27.552,23.75,4.708
2011-07-27,167.695,7.978,7.903,12.868,4.965,,2.167,16.819,175.674,83.5,71.27,59.5,30.5,27.642,25.6,3.208
2011-07-28,166.391,9.066,7.153,13.32,6.167,,1.894,21.783,175.456,82.5,69.812,52.5,32.1,28.354,26.0,3.5
2011-07-29,167.565,10.478,12.752,18.512,5.76,,4.009,33.09,178.044,85.0,69.042,53.5,31.45,28.2,24.75,3.292
2011-07-30,168.348,11.913,13.674,18.5,4.826,,2.65,35.389,180.261,84.5,73.375,58.5,30.2,27.285,24.4,3.958
2011-07-31,170.934,11.761,9.716,12.182,2.466,,2.152,38.625,182.696,82.5,73.02,58.0,30.2,27.394,24.95,2.542
2011-08-01,171.478,11.449,10.062,13.091,3.029,,1.83,42.68,182.928,86.5,70.416,51.5,32.45,28.223,25.25,3.75
2011-08-02,174.348,11.804,11.477,14.8,3.323,,3.012,49.32,186.152,87.5,69.958,52.0,32.5,28.348,25.7,4.083
2011-08-03,168.329,10.548,9.569,12.96,3.392,,2.436,33.075,178.877,89.0,68.333,46.5,32.8,28.646,25.4,3.435
2011-08-04,169.282,12.022,11.153,15.09,3.938,,2.82,26.68,181.304,80.0,61.104,46.5,33.0,29.133,24.7,3.667
2011-08-05,169.261,10.522,10.358,13.137,2.779,,2.375,25.409,179.782,83.0,64.625,50.0,32.95,29.252,25.8,3.583
2011-08-06,167.348,10.044,8.951,13.354,4.403,,1.142,21.125,177.392,84.0,69.75,53.0,32.05,28.794,26.25,3.125
2011-08-07,167.239,8.478,7.588,11.429,3.842,,2.265,20.118,175.718,79.0,65.23,45.0,33.55,29.081,25.55,2.375
2011-08-08,166.152,8.739,7.752,14.314,6.562,,2.59,17.375,174.892,79.5,67.0,53.5,32.2,28.867,25.55,4.208
2011-08-09,166.239,7.63,8.784,13.871,5.087,,2.943,32.035,173.87,79.5,69.458,53.5,33.0,29.21,26.65,3.042
2011-08-10,166.132,8.802,10.569,15.581,5.012,,3.358,32.444,174.934,81.0,69.708,53.5,33.05,29.129,26.55,3.304
2011-08-11,166.934,9.587,13.181,17.812,4.632,,3.108,28.875,176.522,85.0,69.98,55.0,31.6,28.81,25.8,3.792
2011-08-12,167.435,8.63,12.449,16.859,4.409,,2.519,27.132,176.066,85.0,68.521,51.0,32.7,28.9,25.7,2.458
2011-08-13,168.066,8.5,11.243,14.535,3.292,,3.808,33.465,176.566,84.5,65.938,46.5,34.0,29.544,25.4,3.917
2011-08-14,167.305,5.608,6.663,9.324,2.662,,4.014,34.778,172.913,83.0,69.083,54.0,31.2,28.744,26.35,3.75
2011-08-15,169.326,5.566,7.736,10.014,2.277,,3.005,21.667,174.892,88.5,71.812,54.5,31.8,28.212,25.5,3.565
2011-08-16,168.935,6.0,9.346,11.766,2.42,,3.429,25.924,174.935,80.0,68.938,56.0,31.65,28.883,26.95,6.625
2011-08-17,167.326,9.065,10.396,13.889,3.493,,2.5,33.917,176.391,83.5,72.396,59.0,31.85,28.569,26.8,5.542
2011-08-18,170.13,8.652,11.125,14.361,3.236,,2.934,32.701,178.782,90.5,73.646,57.5,31.2,28.219,25.8,5.625
2011-08-19,178.327,10.572,13.102,16.764,3.663,,2.261,22.852,188.899,86.5,73.551,58.5,29.25,26.375,24.2,4.792
2011-08-20,180.913,13.326,14.84,19.785,4.944,,0.925,28.75,194.24,90.5,84.438,78.5,25.55,24.815,24.15,3.917
2011-08-21,173.932,6.646,7.053,8.381,1.329,,0.442,16.09,180.577,92.5,86.396,72.5,25.2,23.806,22.15,2.667
2011-08-22,176.087,11.174,14.555,19.392,4.837,,2.057,33.924,187.261,91.5,81.875,56.5,28.7,24.862,22.85,6.167
2011-08-23,173.434,10.826,13.016,18.42,5.404,,1.033,32.901,184.261,92.5,87.77,80.0,25.65,24.485,23.45,4.304
2011-08-24,169.127,12.646,11.528,18.819,7.292,,2.417,28.347,181.774,91.5,74.77,51.5,30.1,26.412,23.1,4.375
2011-08-25,171.544,14.456,12.965,19.868,6.903,,3.167,42.747,186.0,87.5,75.042,62.5,30.65,27.3,23.65,4.75
2011-08-26,169.5,11.782,11.75,16.591,4.84,,3.499,32.035,181.282,87.5,71.125,50.0,32.55,28.183,24.8,3.875
2011-08-27,169.674,10.978,11.374,14.546,3.172,,3.333,34.292,180.652,84.0,68.25,48.5,32.9,28.469,24.7,4.25
2011-08-28,171.044,9.739,9.719,11.886,2.167,,2.706,39.118,180.782,83.5,70.521,54.0,32.4,28.348,25.4,3.208
2011-08-29,173.146,12.674,12.329,15.134,2.806,,4.205,52.215,185.82,84.5,69.396,51.5,32.6,28.596,25.05,5.043
2011-08-30,173.696,16.044,13.085,15.531,2.447,,3.116,59.188,189.74,86.0,69.062,52.5,33.2,28.577,25.1,4.417
2011-08-31,173.739,14.565,12.602,14.972,2.37,,3.442,34.785,188.304,80.0,63.062,49.5,33.55,29.479,25.45,4.958
2011-09-01,168.218,8.74,8.327,11.394,3.067,,1.442,20.159,176.956,70.5,65.938,55.5,32.4,29.56,27.9,2.417
2011-09-02,166.956,3.804,3.182,5.288,2.106,,0.264,8.694,170.761,84.5,76.792,65.5,28.55,26.604,25.15,0.625
2011-09-03,168.456,6.108,3.618,5.799,2.181,,0.15,9.556,174.566,90.5,75.479,60.5,31.0,27.888,25.8,1.083
2011-09-04,169.718,8.217,7.771,10.653,2.882,,1.051,10.521,177.934,82.5,70.938,56.5,30.25,27.492,25.45,2.292
2011-09-05,173.202,6.584,6.224,8.234,2.01,,0.606,8.785,179.786,76.5,59.084,43.5,30.5,26.254,21.75,1.304
2011-09-06,178.522,9.956,7.738,9.563,1.825,,1.218,15.006,188.478,82.5,61.271,37.0,27.85,23.535,19.05,2.167
2011-09-07,180.326,10.891,13.243,17.014,3.771,,4.108,25.389,191.218,84.0,62.625,36.0,29.2,23.575,18.0,4.583
2011-09-08,178.935,11.914,10.806,13.368,2.562,,3.083,33.598,190.848,82.0,62.271,44.0,30.05,25.302,20.4,4.083
2011-09-09,177.174,13.37,14.09,17.688,3.597,,4.271,39.701,190.544,77.5,65.396,51.5,30.65,26.656,22.65,5.292
2011-09-10,173.044,10.478,10.41,13.702,3.292,,3.233,30.868,183.522,84.0,68.75,48.0,32.4,27.84,23.9,3.333
2011-09-11,169.022,8.587,7.903,11.407,3.504,,2.631,21.333,177.609,85.5,70.5,50.0,32.3,27.794,24.3,3.708
2011-09-12,170.7,10.608,9.143,13.551,4.408,,3.01,22.389,181.307,82.0,65.542,47.5,31.8,27.571,23.3,3.696
2011-09-13,171.934,11.566,12.177,15.784,3.607,,5.086,29.174,183.5,84.0,66.562,48.0,31.95,27.433,23.4,3.542
2011-09-14,173.048,13.744,11.778,14.699,2.92,,4.511,37.333,186.792,82.5,67.438,49.0,32.0,27.588,23.3,3.792
2011-09-15,173.0,13.761,12.993,15.68,2.688,,3.508,38.694,186.761,83.5,65.146,47.5,32.35,28.185,24.1,4.542
2011-09-16,170.348,10.696,12.312,20.722,8.41,,1.511,17.125,181.044,92.5,76.896,59.5,29.1,26.679,24.6,3.875
2011-09-17,169.022,12.63,10.398,18.141,7.743,,0.467,14.917,181.652,91.5,87.688,75.5,27.5,25.717,24.7,3.375
2011-09-18,168.805,11.196,10.632,17.225,6.593,,1.793,21.702,180.0,93.0,82.521,61.5,30.25,26.577,24.3,3.583
2011-09-19,172.304,10.478,8.125,12.606,4.482,,0.799,14.812,182.782,90.0,77.916,59.5,28.15,25.329,22.95,3.0
2011-09-20,173.892,6.13,7.197,10.25,3.053,,0.142,5.243,180.022,90.5,83.458,73.0,23.6,22.019,20.85,1.435
2011-09-21,175.544,4.087,4.5,6.195,1.694,,0.117,4.938,179.63,88.5,66.166,57.5,24.05,22.044,20.15,0.875
2011-09-22,176.239,5.522,5.82,7.854,2.035,,0.275,9.896,181.761,76.0,51.458,29.5,25.25,21.006,16.65,1.458
2011-09-23,178.652,7.196,6.637,8.556,1.919,,0.724,10.535,185.848,77.5,54.084,31.0,25.35,20.073,14.3,1.833
2011-09-24,179.239,7.804,7.799,9.444,1.646,,2.058,14.284,187.044,75.0,54.5,30.0,24.7,19.515,14.0,3.042
2011-09-25,180.0,10.326,9.863,11.857,1.994,,3.031,21.875,190.326,78.5,61.5,40.0,25.35,20.333,15.25,3.667
2011-09-26,178.652,11.391,12.68,16.012,3.333,,2.66,26.167,190.044,76.0,65.542,54.0,26.25,22.594,19.7,4.625
2011-09-27,177.26,10.652,10.03,12.201,2.171,,1.901,19.843,187.913,78.0,58.646,40.0,27.75,23.598,20.25,4.478
2011-09-28,178.044,13.304,14.278,17.215,2.937,,3.925,28.986,191.348,76.5,65.48,51.5,26.35,22.592,18.9,4.875
2011-09-29,176.544,10.13,11.111,13.93,2.82,,2.5,23.986,186.674,81.0,66.646,55.5,26.7,24.298,20.9,4.542
2011-09-30,174.587,8.782,8.526,11.268,2.743,,1.335,19.332,183.37,88.5,76.854,68.0,25.6,23.21,19.25,3.667
2011-10-01,178.13,7.283,6.215,7.889,1.674,,0.658,18.743,185.413,81.0,64.583,49.0,24.2,20.66,17.65,3.5
2011-10-02,178.174,6.891,6.028,7.547,1.518,,0.745,14.389,185.065,74.5,58.166,44.0,22.35,19.162,16.6,2.583
2011-10-03,177.702,4.924,4.651,5.68,1.029,,0.433,11.166,182.626,68.0,48.52,28.5,22.6,18.631,15.4,2.087
2011-10-04,177.652,6.826,7.058,8.723,1.666,,1.447,12.179,184.478,63.0,51.062,43.5,21.85,18.329,15.2,2.958
2011-10-05,178.396,11.203,15.392,20.108,4.715,,1.03,14.403,189.598,89.5,77.146,57.0,17.95,16.785,14.95,4.708
2011-10-06,177.956,9.848,10.212,12.924,2.712,,1.726,16.894,187.804,91.0,67.083,46.5,23.65,19.219,15.05,4.208
2011-10-07,180.348,9.283,7.968,9.377,1.408,,1.269,28.889,189.63,77.5,58.312,37.0,23.7,19.075,15.45,4.792
2011-10-08,180.413,12.261,12.722,15.993,3.271,,3.933,34.326,192.674,80.0,64.333,45.5,24.25,18.483,13.7,6.375
2011-10-09,181.5,11.826,12.319,14.486,2.166,,5.586,51.007,193.326,83.5,68.666,46.5,25.0,19.756,14.6,7.25
2011-10-10,180.804,11.478,10.42,12.952,2.531,,4.196,52.042,192.282,87.0,68.771,48.5,25.35,21.238,17.65,6.792
2011-10-11,180.032,16.386,17.87,24.778,6.908,,6.009,59.25,196.418,86.0,74.98,60.5,23.65,19.898,16.6,8.5
2011-10-12,181.696,15.804,14.614,18.114,3.499,,2.3,45.611,197.5,89.0,65.25,40.0,24.95,19.802,15.25,5.217
2011-10-13,181.544,14.913,15.125,17.806,2.681,,3.416,49.431,196.456,76.5,67.0,56.5,23.6,20.548,17.5,5.708
2011-10-14,176.0,13.565,15.01,21.452,6.443,,2.132,37.084,189.565,93.0,82.333,72.0,23.65,21.569,19.65,4.5
2011-10-15,174.913,9.587,10.062,13.208,3.146,,1.492,14.34,184.5,91.0,80.938,66.5,23.7,21.648,18.55,4.167
2011-10-16,180.804,9.87,8.522,10.364,1.842,,4.155,33.132,190.674,76.0,54.792,38.0,22.7,19.842,16.0,3.625
2011-10-17,179.478,11.044,11.406,14.992,3.586,,2.35,25.396,190.522,82.0,61.167,38.5,22.3,17.554,12.8,3.958
2011-10-18,180.609,13.066,12.95,16.876,3.926,,3.142,18.312,193.674,78.0,60.02,37.0,22.25,16.456,10.9,4.375
2011-10-19,178.354,10.054,9.562,11.279,1.718,,1.454,17.59,188.409,70.5,56.125,37.0,22.6,18.208,15.45,3.167
2011-10-20,179.174,17.608,15.786,19.492,3.706,,2.967,28.208,196.782,79.5,63.208,49.0,24.75,19.91,15.05,5.238
2011-10-21,178.478,19.37,19.238,25.735,6.497,,2.261,25.792,197.848,91.0,77.354,64.0,22.3,20.304,18.9,5.783
2011-10-22,175.435,10.304,9.903,12.771,2.868,,1.742,13.465,185.74,87.5,75.854,57.0,24.15,21.317,19.65,4.125
2011-10-23,174.913,6.718,4.88,6.318,1.438,,0.435,6.986,181.63,77.5,64.396,49.5,24.2,21.15,18.85,2.333
2011-10-24,176.143,11.742,11.661,16.569,4.908,,2.055,15.493,187.884,80.5,69.584,53.0,23.5,19.94,16.85,4.87
2011-10-25,177.739,8.565,8.285,11.069,2.785,,0.861,13.847,186.304,81.5,61.021,42.5,19.95,17.417,12.65,2.917
2011-10-26,179.337,7.934,5.639,7.417,1.778,,0.192,11.729,187.271,74.5,55.771,35.5,19.55,14.09,9.4,2.542
2011-10-27,178.695,8.739,8.028,9.798,1.771,,1.208,15.826,187.435,71.0,55.479,43.0,19.4,14.954,10.95,3.75
2011-10-28,181.566,20.152,20.588,27.62,7.033,,2.731,30.646,201.718,81.5,71.166,56.0,20.85,16.652,12.25,6.167
2011-10-29,179.196,16.566,15.472,18.903,3.43,,2.617,32.312,195.761,86.0,75.666,55.5,21.4,18.256,16.5,5.208
2011-10-30,179.13,14.674,14.704,18.09,3.385,,0.831,28.076,193.804,91.5,87.646,82.5,17.9,17.258,16.5,6.0
2011-10-31,177.587,8.87,6.431,8.435,2.005,,0.33,11.546,186.456,92.0,64.458,39.0,24.0,19.204,15.15,3.087
2011-11-01,176.718,10.826,12.062,14.785,2.722,,2.392,17.542,187.544,77.5,62.958,45.5,23.65,18.981,15.0,4.125
2011-11-02,178.87,18.348,19.91,26.486,6.576,,4.567,28.222,197.218,83.5,71.229,57.5,21.95,19.415,16.9,6.208
2011-11-03,180.065,18.804,18.757,24.868,6.111,,3.683,32.994,198.87,84.5,76.166,66.0,22.9,19.525,17.45,6.875
2011-11-04,179.978,18.761,19.025,25.592,6.568,,3.801,40.708,198.739,90.0,75.167,56.5,24.25,20.01,16.1,7.583
2011-11-05,178.348,16.544,17.278,21.972,4.695,,1.583,35.028,194.891,92.0,87.958,78.0,20.55,19.696,18.55,5.375
2011-11-06,175.87,14.348,12.495,18.145,5.65,,0.769,14.618,190.217,92.0,85.271,75.5,22.1,20.402,19.05,4.792
2011-11-07,178.567,8.715,6.101,7.894,1.793,,0.317,8.618,187.282,86.0,66.062,47.0,22.65,19.206,15.9,3.348
2011-11-08,180.326,9.109,6.848,8.834,1.986,,0.325,11.875,189.435,80.0,58.25,43.5,20.2,17.065,14.15,3.5
2011-11-09,178.342,8.967,5.722,7.375,1.653,,0.473,10.019,187.31,67.5,54.708,42.5,17.9,15.423,13.65,2.583
2011-11-10,177.87,7.435,6.636,7.995,1.358,,1.213,10.872,185.304,62.5,54.021,42.5,16.65,15.215,13.55,2.833
2011-11-11,180.992,16.804,19.337,26.96,7.623,,3.956,22.188,197.796,77.5,67.417,56.5,19.3,16.385,14.05,6.292
2011-11-12,181.217,18.782,18.133,23.675,5.542,,4.408,23.215,200.0,83.5,71.208,51.0,21.45,17.223,14.0,7.5
2011-11-13,181.87,12.13,11.542,15.075,3.533,,1.983,30.59,194.0,88.0,66.896,47.5,21.1,17.225,13.6,5.5
2011-11-14,183.087,13.957,14.227,18.625,4.398,,2.776,41.174,197.044,81.0,61.458,38.5,20.0,14.66,10.95,5.957
2011-11-15,180.196,11.152,11.297,16.532,5.234,,2.477,19.623,191.348,76.5,56.208,30.5,19.3,13.306,9.45,4.292
2011-11-16,180.37,11.956,11.75,15.854,4.104,,1.208,12.222,192.326,77.0,61.396,41.5,17.35,12.202,8.2,5.042
2011-11-17,181.848,15.152,15.929,20.924,4.994,,3.658,29.162,197.0,82.0,63.438,45.5,18.8,14.106,8.65,6.292
2011-11-18,180.152,14.37,18.571,24.816,6.245,,1.755,38.375,194.522,91.5,84.042,73.5,15.65,14.648,12.95,5.667
2011-11-19,179.587,20.718,20.864,35.88,15.016,,1.092,17.0,200.304,92.5,89.979,82.0,19.3,17.725,15.65,7.875
2011-11-20,180.652,6.87,6.021,8.024,2.003,,0.808,13.722,187.522,87.5,53.625,33.0,18.55,13.69,8.45,3.167
2011-11-21,178.69,7.608,7.438,9.958,2.521,,0.74,8.271,186.298,69.5,51.354,30.0,13.7,9.348,5.4,3.087
2011-11-22,180.283,12.13,13.951,19.389,5.438,,2.458,9.91,192.413,77.5,61.771,39.0,13.75,8.685,3.6,5.542
2011-11-23,181.478,13.87,15.547,20.578,5.032,,3.75,24.944,195.348,86.0,66.958,41.0,15.85,11.812,7.95,5.25
2011-11-24,179.326,6.913,8.082,10.816,2.734,,2.05,9.917,186.239,70.0,44.604,28.0,11.95,9.131,4.55,3.417
2011-11-25,181.63,14.761,14.059,20.726,6.667,,1.592,11.368,196.391,81.5,61.271,40.5,12.15,7.542,3.45,4.917
2011-11-26,180.566,12.108,11.852,15.774,3.923,,1.517,12.91,192.674,76.5,62.5,41.5,13.95,8.348,3.4,4.708
2011-11-27,182.239,15.956,18.427,24.678,6.25,,5.825,32.271,198.196,83.5,73.438,54.5,16.35,11.36,6.75,7.708
2011-11-28,182.608,22.63,22.987,38.76,15.773,,6.651,49.264,205.239,84.0,77.167,66.5,16.7,14.135,11.6,10.174
2011-11-29,182.674,25.065,28.317,46.73,18.413,,5.522,52.645,207.739,87.0,76.125,60.0,20.15,15.915,13.35,10.292
2011-11-30,181.022,20.674,22.722,34.066,11.344,,4.5,38.146,201.696,87.5,73.458,57.0,20.25,16.848,13.45,8.083
2011-12-01,178.848,4.978,4.943,6.464,1.52,,0.375,3.465,183.826,78.5,62.938,55.5,12.95,11.338,10.45,1.958
2011-12-02,178.174,5.565,6.657,8.211,1.554,,0.684,5.424,183.739,85.0,65.02,55.0,11.7,10.585,9.35,2.292
2011-12-03,179.5,10.782,11.744,18.323,6.579,,1.282,6.875,190.282,90.0,74.979,53.0,16.45,12.571,10.05,4.083
2011-12-04,179.63,9.74,8.412,11.245,2.833,,0.958,6.84,189.37,83.0,64.208,44.0,15.25,10.742,7.45,3.792
2011-12-05,181.444,11.36,12.339,18.629,6.29,,1.671,15.808,192.804,83.0,61.854,36.5,15.4,10.135,5.85,4.957
2011-12-06,180.286,13.983,16.127,22.186,6.059,,2.967,19.736,194.268,81.5,65.23,53.0,14.35,10.971,8.9,6.583
2011-12-07,182.24,24.022,21.402,33.78,12.378,,2.517,23.896,206.261,85.0,70.834,47.0,14.8,11.2,7.95,6.917
2011-12-08,183.087,13.217,14.778,19.075,4.297,,1.733,19.438,196.304,88.0,79.25,62.0,12.55,10.283,8.15,5.375
2011-12-09,181.37,6.196,7.004,9.029,2.026,,1.702,9.092,187.565,81.0,56.0,42.5,10.8,7.958,5.5,3.292
2011-12-10,179.848,7.804,9.71,13.354,3.643,,3.092,12.403,187.652,81.5,57.375,41.0,9.45,7.069,4.35,4.083
2011-12-11,180.956,10.108,9.131,11.657,2.527,,1.642,11.979,191.065,73.5,58.25,41.5,10.45,7.577,4.35,4.292
2011-12-12,182.01,17.839,17.9,27.72,9.82,,2.935,22.66,199.848,79.5,66.02,48.0,12.45,8.423,4.8,6.13
2011-12-13,182.109,15.109,13.804,19.233,5.43,,1.175,21.194,197.218,83.0,64.916,43.0,14.05,9.077,5.1,5.292
2011-12-14,183.26,21.956,21.673,33.729,12.056,,4.68,29.219,205.217,83.0,69.27,50.0,15.1,9.575,5.0,8.417
2011-12-15,181.848,14.674,16.108,23.594,7.485,,2.769,24.046,196.522,84.0,64.104,45.5,13.75,8.967,5.35,5.708
2011-12-16,180.587,7.566,8.918,12.467,3.548,,2.509,8.875,188.152,64.0,51.792,40.0,7.6,5.023,2.2,3.292
2011-12-17,180.522,9.37,9.842,13.743,3.902,,1.692,9.146,189.892,78.0,57.375,38.0,8.25,4.362,1.1,3.958
2011-12-18,181.485,12.214,10.997,14.791,3.795,,2.054,13.729,193.699,79.5,61.212,42.5,9.3,5.547,1.4,4.0
2011-12-19,181.913,14.934,14.488,21.102,6.613,,1.803,13.59,196.848,80.0,56.708,31.5,10.7,5.998,2.15,5.348
2011-12-20,182.5,18.978,17.35,25.121,7.771,,2.55,13.674,201.478,77.0,57.312,35.5,10.65,6.196,1.45,5.917
2011-12-21,184.891,21.0,20.136,29.625,9.489,,4.783,25.51,205.892,75.5,59.667,41.5,11.5,7.169,3.45,6.958
2011-12-22,183.565,13.326,16.063,21.891,5.827,,4.258,30.375,196.891,74.5,53.896,36.0,10.7,7.429,4.25,5.667
2011-12-23,179.956,6.24,7.584,10.142,2.558,,0.91,5.271,186.196,73.5,57.5,43.0,7.75,4.983,1.8,3.458
2011-12-24,181.696,10.326,10.692,14.972,4.281,,2.425,8.611,192.022,75.5,59.188,40.5,7.45,3.927,1.55,4.583
2011-12-25,181.543,4.674,5.812,8.15,2.338,,2.8,8.284,186.218,65.5,49.166,40.0,4.75,3.219,1.05,3.042
2011-12-26,181.087,6.892,8.96,12.854,3.894,,2.408,7.916,187.978,63.5,49.979,37.5,5.95,3.473,1.3,4.261
2011-12-27,182.282,15.13,12.424,16.837,4.414,,0.917,7.847,197.413,72.0,59.02,38.5,8.5,4.008,0.85,4.958
2011-12-28,182.435,17.413,18.803,27.432,8.629,,2.892,15.59,199.848,78.0,61.271,39.5,9.95,4.948,0.8,6.792
2011-12-29,183.652,16.587,17.169,26.16,8.99,,3.242,23.799,200.24,80.0,63.729,44.0,10.6,6.048,1.35,6.375
2011-12-30,181.804,5.674,5.705,7.157,1.452,,0.924,7.076,187.478,64.5,52.084,35.0,8.55,5.679,1.75,3.083
2011-12-31,183.37,11.587,10.47,14.012,3.542,,1.408,6.535,194.956,72.0,56.646,37.0,9.5,4.452,-0.2,4.333
2012-01-01,186.308,6.331,9.965,12.098,2.133,,2.197,14.316,192.638,79.0,64.688,43.0,8.85,4.502,-0.35,4.167
2012-01-02,187.512,6.532,8.346,10.547,2.201,,2.458,27.243,194.044,86.5,62.542,41.0,11.0,6.462,2.85,3.75
2012-01-03,184.686,2.65,4.688,5.875,1.188,,1.125,6.945,187.336,68.5,52.292,38.0,4.65,1.85,-1.0,2.375
2012-01-04,186.602,9.284,9.496,12.123,2.627,,0.483,4.59,195.886,75.5,60.938,43.5,5.25,1.229,-2.4,4.13
2012-01-05,186.843,10.166,12.389,15.743,3.354,,2.359,8.625,197.009,70.5,58.854,40.5,7.6,3.108,-1.2,5.958
2012-01-06,186.754,9.088,9.806,12.007,2.202,,1.025,11.59,195.842,77.0,57.375,35.0,8.85,4.792,1.35,3.875
2012-01-07,187.587,17.913,17.556,24.415,6.859,,2.432,19.872,205.5,74.5,61.062,42.0,9.9,4.388,-0.15,6.917
2012-01-08,187.852,14.895,17.295,24.446,7.151,,1.833,17.764,202.746,76.0,60.146,36.5,10.95,5.506,1.2,6.042
2012-01-09,186.068,10.568,11.721,14.679,2.958,,2.333,17.507,196.636,72.0,50.062,30.0,9.4,5.179,1.25,5.208
2012-01-10,185.404,10.006,10.792,13.312,2.521,,1.133,9.146,195.41,64.0,50.146,32.5,7.75,3.427,0.35,3.667
2012-01-11,187.514,12.565,13.165,17.243,4.078,,1.273,10.339,200.08,71.0,55.417,34.0,8.25,3.035,-1.15,5.13
2012-01-12,188.678,16.982,17.986,23.07,5.083,,3.508,17.736,205.66,76.0,62.312,42.0,11.1,5.45,0.95,6.875
2012-01-13,187.903,13.275,18.639,24.889,6.25,,2.542,24.438,201.178,82.5,71.479,52.5,9.3,5.356,1.85,6.333
2012-01-14,183.491,5.06,6.761,8.196,1.435,,1.528,12.57,188.552,85.5,65.896,44.0,11.7,6.977,3.0,3.208
2012-01-15,186.239,5.758,6.591,7.99,1.398,,1.969,17.858,191.997,64.5,45.854,35.0,7.85,4.94,0.75,4.167
2012-01-16,187.848,13.424,17.224,22.246,5.022,,3.167,20.403,201.272,78.0,64.5,49.5,8.45,3.796,-0.2,5.75
2012-01-17,188.74,10.966,11.34,14.215,2.875,,1.858,19.938,199.706,78.5,62.188,39.5,8.65,4.296,1.3,4.708
2012-01-18,185.848,11.652,10.614,13.059,2.445,,1.004,9.083,197.5,77.0,57.229,42.0,6.25,2.39,-1.1,3.652
2012-01-19,188.218,12.266,12.757,15.93,3.174,,2.358,17.229,200.483,81.0,60.166,35.5,9.75,4.465,0.3,5.583
2012-01-20,188.85,9.576,9.68,11.32,1.639,,2.558,22.424,198.426,70.0,56.646,37.5,9.6,5.335,1.5,4.708
2012-01-21,188.566,12.109,22.335,28.603,6.269,,2.878,38.541,200.674,85.5,68.5,52.0,7.1,5.079,2.35,8.292
2012-01-22,187.774,15.073,16.983,32.577,15.594,,1.347,23.71,202.847,89.0,75.042,52.5,12.7,7.725,5.1,7.87
2012-01-23,185.55,9.45,11.582,14.465,2.883,,1.283,9.792,195.0,78.5,60.979,41.0,9.45,6.083,3.15,5.25
2012-01-24,187.76,16.423,15.847,24.208,8.361,,3.292,25.944,204.183,81.5,65.208,46.0,10.8,6.838,1.7,7.458
2012-01-25,186.478,5.543,8.146,10.577,2.43,,3.521,16.771,192.022,64.5,38.938,21.0,8.5,5.127,3.05,4.167
2012-01-26,186.364,4.916,7.049,8.75,1.702,,4.45,16.444,191.279,62.0,45.188,32.0,5.55,2.933,-1.2,4.083
2012-01-27,188.292,7.202,8.792,10.952,2.16,,2.5,11.5,195.494,71.0,53.292,32.5,5.75,1.55,-2.3,3.583
2012-01-28,189.544,9.696,10.808,13.794,2.986,,1.526,13.676,199.239,83.0,61.625,38.0,7.3,2.569,-1.3,4.75
2012-01-29,191.748,15.729,19.515,29.081,9.566,,3.646,21.167,207.476,77.0,64.23,43.5,9.65,4.185,-1.0,8.348
2012-01-30,193.292,16.646,20.362,29.489,9.128,,4.142,33.507,209.938,79.0,63.146,45.5,11.5,6.469,2.3,7.458
2012-01-31,192.746,14.372,21.222,26.889,5.667,,5.167,41.951,207.117,73.0,61.416,39.5,11.95,6.54,2.4,7.25
2012-02-01,192.434,23.848,35.199,63.106,27.907,,5.082,57.25,216.282,90.5,74.562,53.0,9.5,6.646,3.15,11.042
2012-02-02,189.018,20.258,20.049,30.125,10.076,,2.075,32.25,209.275,92.0,63.208,24.5,17.8,12.521,7.9,9.75
2012-02-03,186.58,10.038,10.458,12.951,2.493,,1.567,16.125,196.618,70.0,54.75,38.5,12.3,8.527,3.6,4.167
2012-02-04,187.572,16.235,19.665,29.858,10.193,,1.239,27.869,203.807,87.0,80.542,60.0,10.75,8.702,7.0,6.792
2012-02-05,185.31,6.871,9.82,11.309,1.489,,1.922,20.089,192.182,81.5,58.916,43.5,9.1,7.308,4.2,4.636
2012-02-06,185.334,10.712,14.651,19.464,4.813,,1.875,14.736,196.046,84.0,76.812,64.5,10.3,7.123,3.85,7.083
2012-02-07,184.996,8.084,10.757,13.82,3.062,,2.875,20.458,193.079,70.5,52.25,34.5,10.35,7.438,2.0,5.125
2012-02-08,191.53,4.975,6.419,8.353,1.933,,0.698,7.699,196.504,64.5,49.77,33.5,3.65,1.171,-0.25,3.083
2012-02-09,197.23,9.583,10.292,12.701,2.41,,1.567,13.736,206.812,72.5,51.562,33.5,6.25,2.608,-1.35,4.708
2012-02-10,197.833,12.0,11.465,13.639,2.174,,3.075,21.472,209.833,78.5,57.48,36.5,9.45,4.683,0.35,4.375
