date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2018-01-12,198.667,10.0,1.0,,208.667,18.75,33.292,14.542,4.583
2018-01-13,198.625,9.375,1.083,,208.0,14.875,23.083,8.208,6.0
2018-01-14,197.0,10.167,1.042,,207.167,17.458,32.708,15.25,7.5
2018-01-15,201.652,17.478,1.75,,219.13,25.875,63.292,37.417,10.917
2018-01-16,202.583,6.417,0.917,,209.0,15.913,26.87,10.957,8.458
2018-01-17,201.917,4.417,1.167,,206.333,12.0,25.875,13.875,2.875
2018-01-18,200.25,3.792,0.833,,204.042,9.167,17.917,8.75,3.25
2018-01-19,197.875,8.0,0.917,,205.875,15.75,26.375,10.625,3.417
2018-01-20,202.375,10.0,0.833,,212.375,14.0,20.792,6.792,5.542
2018-01-21,202.917,5.333,0.958,,208.25,8.875,17.542,8.667,2.583
2018-01-22,202.042,8.0,1.125,,210.042,17.417,35.0,17.583,4.625
2018-01-23,201.375,8.125,1.217,,209.5,17.5,43.5,26.0,5.458
2018-01-24,201.458,3.917,0.958,,205.375,9.708,21.792,12.083,3.917
2018-01-25,200.583,6.875,0.917,,207.458,17.708,35.042,17.333,6.417
2018-01-26,202.833,5.333,1.0,,208.167,13.708,22.292,8.583,6.083
2018-01-27,199.0,4.25,0.75,,203.25,9.167,14.458,5.292,3.5
2018-01-28,201.417,7.708,1.5,,209.125,17.792,40.042,22.25,5.75
2018-01-29,194.435,4.261,1.0,,198.696,9.75,19.208,9.458,3.625
2018-01-30,192.292,9.542,1.208,,201.833,23.478,48.739,25.261,8.042
2018-01-31,197.091,5.636,1.043,,202.727,11.174,19.87,8.696,7.696
2018-02-01,197.083,3.375,0.958,,200.458,7.292,14.375,7.083,2.792
2018-02-02,194.292,3.917,0.917,,198.208,8.75,15.375,6.625,4.875
2018-02-03,194.625,7.208,1.0,,201.833,14.75,22.833,8.083,9.25
2018-02-04,197.375,5.125,0.833,,202.5,9.042,18.833,9.792,5.042
2018-02-05,191.375,6.458,1.0,,197.833,14.292,25.75,11.458,8.708
2018-02-06,196.667,15.333,1.087,,212.0,25.292,62.667,37.375,16.083
2018-02-07,197.917,9.375,1.25,,207.292,17.792,46.333,28.542,10.542
2018-02-08,196.1,3.6,0.913,,199.7,5.818,12.636,6.818,5.783
2018-02-09,196.875,4.875,1.125,,201.75,9.625,17.375,7.75,8.125
2018-02-10,195.083,4.292,0.708,,199.375,6.208,9.208,3.0,4.042
2018-02-11,194.875,5.625,1.0,,200.5,11.208,18.875,7.667,6.833
2018-02-12,195.043,5.261,0.917,,200.304,14.083,25.25,11.167,7.333
2018-02-13,194.917,5.042,0.958,,199.958,16.522,34.522,18.0,7.917
2018-02-14,195.043,5.435,0.917,,200.478,16.292,28.375,12.083,3.542
2018-02-15,196.458,8.167,1.208,,204.625,24.75,45.0,20.25,6.542
2018-02-16,201.917,5.25,1.042,,207.167,13.417,24.667,11.25,8.5
2018-02-17,199.875,3.083,0.833,,202.958,8.875,13.917,5.042,10.667
2018-02-18,195.042,4.417,1.0,,199.458,15.75,28.042,12.292,5.875
2018-02-19,196.125,11.167,1.75,,207.292,25.0,44.25,19.25,10.958
2018-02-20,199.292,7.292,0.913,,206.583,19.375,35.542,16.167,9.708
2018-02-21,196.708,5.208,1.0,,201.917,16.25,27.042,10.792,6.0
2018-02-22,197.417,7.0,1.458,,204.417,17.542,32.5,14.958,23.917
2018-02-23,199.25,5.0,1.167,,204.25,11.875,19.208,7.333,13.917
2018-02-24,195.792,6.083,1.292,,201.875,12.375,19.042,6.667,7.083
2018-02-25,198.583,6.792,1.625,,205.375,14.667,30.583,15.917,13.458
2018-02-26,196.87,5.174,1.125,,202.043,12.333,23.833,11.5,14.833
2018-02-27,195.217,8.652,1.13,,203.87,20.75,37.65,16.9,23.739
2018-02-28,199.125,10.0,1.625,,209.125,24.708,41.625,16.917,21.042
2018-03-01,198.875,7.625,1.333,,206.5,16.708,26.458,9.75,19.333
2018-03-02,196.417,6.042,1.167,,202.458,11.167,17.458,6.292,25.417
2018-03-03,197.542,7.208,1.417,,204.75,10.958,16.667,5.708,17.5
2018-03-04,199.75,6.792,1.292,,206.542,16.667,25.875,9.208,17.375
2018-03-05,196.0,6.792,1.167,,202.792,13.25,20.625,7.375,18.667
2018-03-06,197.458,8.292,1.565,,205.75,19.5,35.667,16.167,15.833
2018-03-07,200.083,8.167,1.0,,208.25,16.083,26.958,10.875,9.458
2018-03-08,195.5,8.625,0.958,,204.125,18.625,32.0,13.375,6.958
2018-03-09,194.042,9.292,1.125,,203.333,15.917,28.542,12.625,6.583
2018-03-10,195.292,7.333,1.458,,202.625,12.0,17.167,5.167,10.167
2018-03-11,195.318,5.909,1.043,,201.227,11.304,17.435,6.13,4.435
2018-03-12,194.13,5.522,0.958,,199.652,18.958,28.625,9.667,9.083
2018-03-13,194.667,4.792,1.083,,199.458,12.565,26.957,14.391,2.708
2018-03-14,192.875,2.5,0.792,,195.375,7.958,16.5,8.542,4.417
2018-03-15,190.75,3.917,1.208,,194.667,15.792,31.708,15.917,7.083
2018-03-16,192.375,3.083,0.917,,195.458,9.875,17.0,7.125,6.917
2018-03-17,191.792,2.875,1.042,,194.667,8.042,11.375,3.333,9.583
2018-03-18,190.208,4.833,1.083,,195.042,15.125,27.792,12.667,8.042
2018-03-19,191.5,5.292,1.375,,196.792,17.5,31.708,14.208,10.208
2018-03-20,189.708,6.417,1.826,,196.125,18.875,35.375,16.5,10.792
2018-03-21,193.708,6.958,1.458,,200.667,17.5,29.0,11.5,14.875
2018-03-22,193.333,3.167,1.042,,196.5,9.75,15.625,5.875,8.25
2018-03-23,191.292,2.042,1.0,,193.333,8.208,14.667,6.458,4.375
2018-03-24,192.375,3.708,0.917,,196.083,11.25,16.5,5.25,4.5
2018-03-25,191.25,4.375,1.625,,195.625,14.958,27.917,12.958,6.792
2018-03-26,196.591,5.545,1.273,,202.136,14.391,26.739,12.348,10.652
2018-03-27,197.167,4.708,1.0,,201.875,7.522,12.652,5.13,6.417
2018-03-28,197.958,4.167,1.0,,202.125,9.125,16.375,7.25,4.833
2018-03-29,196.583,6.417,1.25,,203.0,16.583,28.667,12.083,7.5
2018-03-30,196.542,6.125,1.042,,202.667,14.958,24.5,9.542,7.708
2018-03-31,198.875,4.5,0.833,,203.375,9.458,13.292,3.833,4.083
2018-04-01,198.958,8.417,1.792,,207.375,14.083,19.875,5.792,17.208
2018-04-02,197.708,7.792,1.25,,205.5,12.417,26.375,13.958,15.25
2018-04-03,197.333,8.583,1.75,,205.917,18.625,29.625,11.0,17.333
2018-04-04,197.583,5.958,1.391,,203.542,12.75,21.458,8.708,10.917
2018-04-05,196.042,4.25,1.042,,200.292,11.042,20.583,9.542,10.083
2018-04-06,203.0,5.833,1.0,,208.833,15.583,25.875,10.292,8.708
2018-04-07,204.917,4.583,1.0,,209.5,8.833,15.042,6.208,2.458
2018-04-08,201.917,4.583,1.0,,206.5,7.625,11.75,4.125,10.375
2018-04-09,198.048,4.81,1.0,,202.857,12.522,23.348,10.826,4.348
2018-04-10,192.609,5.783,1.042,,198.391,13.625,24.75,11.125,7.417
2018-04-11,197.25,10.083,1.333,,207.333,17.913,36.174,18.261,10.917
2018-04-12,196.917,7.958,1.333,,204.875,13.167,27.458,14.292,9.625
2018-04-13,193.292,7.792,1.0,,201.083,13.833,23.042,9.208,5.125
2018-04-14,193.042,5.625,1.042,,198.667,11.167,19.0,7.833,2.792
2018-04-15,200.25,6.667,1.0,,206.917,7.333,11.25,3.917,1.833
2018-04-16,194.042,5.417,1.0,,199.458,10.292,18.5,8.208,2.708
2018-04-17,190.25,6.333,1.0,,196.583,12.417,26.625,14.208,5.625
2018-04-18,193.625,9.583,1.0,,203.208,18.0,36.625,18.625,9.0
2018-04-19,193.042,9.042,1.292,,202.083,15.458,28.75,13.292,9.542
2018-04-20,192.792,8.958,1.875,,201.75,13.75,22.542,8.792,15.0
2018-04-21,193.917,11.583,1.708,,205.5,13.625,21.25,7.625,15.792
2018-04-22,191.833,8.958,2.0,,200.792,9.625,13.375,3.75,17.458
2018-04-23,188.708,9.958,1.042,,198.667,11.667,19.833,8.167,8.792
2018-04-24,196.409,7.409,1.0,,203.818,12.957,22.13,9.174,3.045
2018-04-25,200.875,5.208,1.0,,206.083,12.13,20.739,8.609,0.458
2018-04-26,199.625,4.833,1.417,,204.458,12.458,21.167,8.708,8.417
2018-04-27,199.208,8.667,1.208,,207.875,17.75,30.708,12.958,10.292
2018-04-28,198.25,4.667,1.208,,202.917,11.625,17.458,5.833,24.25
2018-04-29,196.792,7.25,1.583,,204.042,7.875,11.958,4.083,17.833
2018-04-30,194.292,7.25,1.583,,201.542,9.208,14.958,5.75,15.917
2018-05-01,196.125,7.792,1.708,,203.917,10.375,16.958,6.583,21.542
2018-05-02,196.917,6.458,1.304,,203.375,10.167,17.833,7.667,22.625
2018-05-03,198.583,6.542,1.0,,205.125,6.833,9.958,3.125,4.375
2018-05-04,200.0,5.542,1.0,,205.542,6.792,10.625,3.833,5.542
2018-05-05,198.583,6.083,1.042,,204.667,7.292,10.208,2.917,10.5
2018-05-06,199.458,7.583,1.292,,207.042,9.125,13.0,3.875,10.667
2018-05-07,200.385,5.923,1.208,,206.308,10.833,18.583,7.75,9.875
2018-05-08,192.833,6.333,1.0,,199.167,15.625,32.667,17.042,4.292
2018-05-09,193.13,5.609,1.0,,198.739,13.0,28.136,15.136,5.667
2018-05-10,194.667,5.417,0.958,,200.083,12.417,26.875,14.458,4.375
2018-05-11,195.167,6.0,1.083,,201.167,11.708,23.875,12.167,9.083
2018-05-12,197.542,10.875,1.208,,208.417,16.875,22.167,5.292,16.042
2018-05-13,200.083,8.333,1.792,,208.417,10.625,15.0,4.375,18.667
2018-05-14,199.0,7.458,1.083,,206.458,12.208,22.208,10.0,10.417
2018-05-15,193.917,7.083,1.333,,201.0,12.583,20.208,7.625,8.875
2018-05-16,197.042,9.583,1.609,,206.625,15.0,26.833,11.833,14.792
2018-05-17,197.042,10.833,1.417,,207.875,13.833,23.375,9.542,12.083
2018-05-18,195.042,7.333,1.0,,202.375,10.083,20.833,10.75,3.5
2018-05-19,196.875,4.458,1.0,,201.333,7.0,10.792,3.792,1.042
2018-05-20,191.875,3.708,1.042,,195.583,4.417,7.458,3.042,4.208
2018-05-21,190.5,6.0,1.083,,196.5,11.667,19.833,8.167,5.292
2018-05-22,195.087,6.0,1.333,,201.087,13.333,24.917,11.583,7.667
2018-05-23,199.217,6.0,1.348,,205.217,11.773,25.0,13.227,8.583
2018-05-24,200.708,7.833,1.125,,208.542,11.708,19.958,8.25,4.875
2018-05-25,203.5,5.583,1.375,,209.083,9.708,19.333,9.625,12.708
2018-05-26,200.333,4.583,1.083,,204.917,6.458,10.125,3.667,8.25
2018-05-27,199.917,4.667,1.208,,204.583,4.042,6.042,2.0,6.292
2018-05-28,200.042,6.125,1.417,,206.167,12.417,24.083,11.667,12.333
2018-05-29,200.333,7.5,1.958,,207.833,13.458,22.667,9.208,18.25
2018-05-30,198.333,6.0,1.435,,204.333,13.208,25.5,12.292,15.083
2018-05-31,198.333,5.833,1.083,,204.167,10.333,17.917,7.583,5.042
2018-06-01,200.042,5.708,1.042,,205.75,12.667,21.125,8.458,3.917
2018-06-02,199.333,5.667,1.208,,205.0,8.167,15.042,6.875,8.333
2018-06-03,198.125,5.042,1.583,,203.167,5.75,9.458,3.708,11.667
2018-06-04,196.522,5.913,1.417,,202.435,10.833,20.583,9.75,10.375
2018-06-05,195.478,4.217,1.208,,199.696,11.042,22.167,11.125,7.458
2018-06-06,199.609,6.304,1.333,,205.913,12.652,23.0,10.348,13.458
2018-06-07,207.833,9.25,1.792,,217.083,11.333,20.958,9.625,16.875
2018-06-08,208.583,6.792,1.75,,215.375,12.167,20.708,8.542,14.542
2018-06-09,201.125,5.208,1.375,,206.333,6.458,10.083,3.625,7.458
2018-06-10,196.0,3.167,1.0,,199.167,3.208,5.667,2.458,3.792
2018-06-11,201.458,4.625,1.0,,206.083,9.667,17.458,7.792,3.417
2018-06-12,197.091,4.045,1.0,,201.136,7.304,13.522,6.217,2.435
2018-06-13,189.917,4.0,0.957,,193.917,7.167,16.167,9.0,2.125
2018-06-14,186.708,3.417,1.0,,190.125,6.583,13.125,6.542,1.792
2018-06-15,189.0,3.458,1.042,,192.458,8.583,19.5,10.917,3.083
2018-06-16,186.583,2.5,0.958,,189.083,5.375,15.292,9.917,4.083
2018-06-17,185.958,2.667,1.0,,188.625,4.333,9.5,5.167,3.792
2018-06-18,189.333,5.583,1.042,,194.917,10.875,27.75,16.875,4.792
2018-06-19,197.217,5.391,1.0,,202.609,10.208,27.792,17.583,4.0
2018-06-20,193.458,4.958,1.0,,198.417,12.043,28.391,16.348,3.542
2018-06-21,195.458,6.125,0.958,,201.583,11.042,20.583,9.542,6.708
2018-06-22,195.208,5.667,1.042,,200.875,10.5,20.958,10.458,2.708
2018-06-23,208.5,5.875,1.417,,214.375,9.208,16.917,7.708,9.833
2018-06-24,200.5,6.0,1.583,,206.5,6.167,8.792,2.625,15.167
2018-06-25,192.458,4.625,1.0,,197.083,6.833,13.917,7.083,5.292
2018-06-26,198.714,6.048,0.611,,204.762,11.136,22.273,11.136,11.182
2018-06-27,197.875,7.333,0.0,,205.208,11.333,27.792,16.458,8.833
2018-06-28,193.708,8.208,0.042,,201.917,8.75,18.542,9.792,5.792
2018-06-29,204.417,8.667,0.75,,213.083,9.833,21.292,11.458,11.958
2018-06-30,195.917,7.75,0.042,,203.667,6.292,12.958,6.667,4.583
2018-07-01,201.0,7.792,0.083,,208.792,4.542,8.958,4.417,8.417
2018-07-02,213.556,8.278,0.708,,221.833,6.958,18.458,11.5,11.625
2018-07-03,,,0.5,,,8.542,20.167,11.625,12.083
2018-07-04,203.0,9.154,1.05,,212.154,11.0,23.0,12.0,14.833
2018-07-05,192.125,6.333,0.417,,198.458,8.083,19.333,11.25,4.125
2018-07-06,188.333,4.875,0.333,,193.208,7.083,21.458,14.375,3.042
2018-07-07,189.917,6.667,0.208,,196.583,8.792,21.792,13.0,1.042
2018-07-08,190.0,6.292,0.167,,196.292,4.708,11.0,6.292,6.667
2018-07-09,184.917,6.625,0.333,,191.542,8.458,22.792,14.333,8.708
2018-07-10,187.667,7.25,0.667,,194.917,10.625,24.583,13.958,12.708
2018-07-11,196.792,7.833,0.304,,204.625,8.75,19.375,10.625,7.875
2018-07-12,201.261,7.304,0.478,,208.565,6.444,19.222,12.778,4.13
2018-07-13,193.0,10.25,0.375,,203.25,9.769,23.154,13.385,8.583
2018-07-14,192.583,8.792,0.167,,201.375,5.458,11.833,6.375,7.25
2018-07-15,184.875,6.5,0.125,,191.375,5.042,10.167,5.125,12.75
2018-07-16,191.417,8.333,0.125,,199.75,5.583,12.042,6.458,10.5
2018-07-17,211.13,11.0,0.458,,222.13,9.208,19.875,10.667,11.875
2018-07-18,201.833,11.333,0.75,,213.167,8.478,17.522,9.043,20.083
2018-07-19,191.583,9.833,0.875,,201.417,8.792,20.292,11.5,19.917
2018-07-20,191.667,10.833,0.833,,202.5,10.208,19.917,9.708,26.042
2018-07-21,192.292,12.25,0.708,,204.542,7.25,14.958,7.708,21.833
2018-07-22,193.042,10.792,0.375,,203.833,4.583,8.833,4.25,13.042
2018-07-23,191.083,10.208,1.25,,201.292,8.125,18.042,9.917,10.75
2018-07-24,189.522,9.304,0.696,,198.826,5.864,14.0,8.136,8.227
2018-07-25,191.708,9.708,0.826,,201.417,6.792,15.167,8.375,8.458
2018-07-26,188.667,9.458,1.208,,198.125,6.875,16.125,9.25,8.042
2018-07-27,188.667,10.125,1.167,,198.792,8.0,17.875,9.875,8.167
2018-07-28,187.0,8.083,0.625,,195.083,4.042,8.042,4.0,5.375
2018-07-29,179.333,8.333,0.542,,187.667,1.25,2.875,1.625,2.917
2018-07-30,182.292,9.792,1.167,,192.083,5.417,17.917,12.5,4.208
2018-07-31,186.391,8.0,0.958,,194.391,6.333,16.167,9.833,7.583
2018-08-01,189.417,9.708,0.75,,199.125,7.0,15.783,8.783,7.417
2018-08-02,194.958,11.792,0.958,,206.75,8.25,18.375,10.125,8.458
2018-08-03,205.083,9.958,0.708,,215.042,8.667,18.125,9.458,7.417
2018-08-04,206.083,8.542,0.75,,214.625,5.292,11.0,5.708,9.458
2018-08-05,209.625,7.25,0.625,,216.875,5.792,10.5,4.708,9.208
2018-08-06,232.316,6.737,0.417,,239.053,9.625,20.125,10.5,3.0
2018-08-07,214.25,6.833,0.708,,221.083,12.958,28.875,15.917,3.375
2018-08-08,195.619,6.762,0.526,,202.381,6.391,12.957,6.565,1.913
2018-08-09,189.417,7.333,0.625,,196.75,8.083,17.0,8.917,1.958
2018-08-10,187.5,7.667,0.875,,195.167,7.833,20.042,12.208,4.375
2018-08-11,185.542,7.833,0.625,,193.375,4.792,10.75,5.958,5.292
2018-08-12,191.083,7.125,0.625,,198.208,4.167,8.042,3.875,5.292
2018-08-13,185.708,7.75,1.042,,193.458,3.875,7.583,3.708,7.458
2018-08-14,199.522,8.087,1.125,,207.609,4.417,7.583,3.167,10.542
2018-08-15,195.958,8.667,1.042,,204.625,4.391,8.217,3.826,12.5
2018-08-16,191.375,7.708,0.75,,199.083,6.375,12.292,5.917,3.708
2018-08-17,193.542,5.792,0.458,,199.333,6.958,13.833,6.875,2.625
2018-08-18,197.958,6.125,0.708,,204.083,4.917,12.792,7.875,3.25
2018-08-19,199.75,6.417,0.75,,206.167,6.375,11.583,5.208,6.917
2018-08-20,202.875,7.292,0.917,,210.167,11.042,23.417,12.375,8.042
2018-08-21,194.417,8.458,1.0,,202.875,11.542,23.25,11.708,10.333
2018-08-22,193.947,9.579,1.182,,203.526,10.167,20.583,10.417,11.375
2018-08-23,188.217,8.087,1.261,,196.304,9.174,22.261,13.087,10.87
2018-08-24,178.167,6.542,1.583,,184.708,6.348,21.174,14.826,8.208
2018-08-25,187.417,8.875,0.833,,196.292,7.333,15.042,7.708,10.417
2018-08-26,194.5,7.25,0.542,,201.75,5.917,11.25,5.333,6.833
2018-08-27,193.125,7.125,0.833,,200.25,12.042,23.792,11.75,5.917
2018-08-28,192.435,10.0,0.667,,202.435,11.708,25.542,13.833,4.833
2018-08-29,191.917,10.25,0.833,,202.167,11.304,25.652,14.348,2.75
2018-08-30,195.25,11.583,0.542,,206.833,11.417,29.292,17.875,2.625
2018-08-31,196.417,12.125,0.75,,208.542,12.875,30.583,17.708,3.458
2018-09-01,200.333,10.75,0.75,,211.083,9.625,20.125,10.5,7.167
2018-09-02,198.042,9.25,0.708,,207.292,4.792,9.583,4.792,4.167
2018-09-03,201.917,10.792,0.625,,212.708,10.708,26.458,15.75,4.75
2018-09-04,189.833,9.25,0.583,,199.083,7.875,24.5,16.625,6.708
2018-09-05,192.0,9.5,1.043,,201.5,9.5,22.458,12.958,6.042
2018-09-06,199.208,11.25,0.833,,210.458,9.333,23.208,13.875,8.875
2018-09-07,206.667,12.708,1.25,,219.375,11.792,25.917,14.125,11.542
2018-09-08,200.833,10.208,0.875,,211.042,9.5,18.208,8.708,7.167
2018-09-09,194.125,7.875,0.625,,202.0,6.0,8.917,2.917,3.5
2018-09-10,195.333,8.292,0.5,,203.625,10.917,20.667,9.75,2.333
2018-09-11,191.286,6.19,0.773,,197.476,9.304,18.652,9.348,2.913
2018-09-12,192.042,5.875,0.792,,197.917,7.696,22.696,15.0,6.167
2018-09-13,197.208,6.5,0.958,,203.708,8.875,24.25,15.375,4.542
2018-09-14,202.708,7.792,0.917,,210.5,12.042,26.833,14.792,7.542
2018-09-15,204.583,7.5,0.958,,212.083,9.542,19.5,9.958,6.667
2018-09-16,201.833,6.292,1.0,,208.125,4.458,9.292,4.833,5.125
2018-09-17,191.25,5.917,0.875,,197.167,5.667,10.375,4.708,3.75
2018-09-18,195.542,6.542,0.833,,202.083,8.042,21.625,13.583,3.875
2018-09-19,197.5,6.792,0.87,,204.292,10.75,22.833,12.083,4.25
2018-09-20,199.5,7.375,0.875,,206.875,13.167,28.292,15.125,7.458
2018-09-21,197.5,7.417,0.833,,204.917,10.208,24.042,13.833,5.958
2018-09-22,193.409,7.091,0.636,,200.5,9.667,17.292,7.625,1.25
2018-09-23,191.833,6.333,0.917,,198.167,5.5,9.917,4.417,5.125
2018-09-24,192.708,7.542,0.958,,200.25,9.083,18.208,9.125,8.458
2018-09-25,194.652,5.565,0.833,,200.217,14.333,25.333,11.0,7.167
2018-09-26,196.182,5.409,0.696,,201.591,8.955,19.955,11.0,4.826
2018-09-27,199.375,4.625,0.792,,204.0,10.5,19.625,9.125,1.833
2018-09-28,195.458,5.083,0.792,,200.542,12.042,24.167,12.125,2.917
2018-09-29,197.375,6.875,0.958,,204.25,10.542,24.417,13.875,6.0
2018-09-30,198.167,5.75,1.0,,203.917,8.042,14.667,6.625,2.833
2018-10-01,196.083,4.333,0.833,,200.417,5.261,12.043,6.783,5.292
2018-10-02,196.625,4.667,0.917,,201.292,8.75,17.708,8.958,4.875
2018-10-03,195.167,6.083,0.783,,201.25,9.875,21.833,11.958,4.042
2018-10-04,192.0,6.167,0.958,,198.167,10.125,22.0,11.875,6.708
2018-10-05,192.875,5.75,0.833,,198.625,13.083,34.583,21.5,7.375
2018-10-06,195.125,5.458,0.917,,200.583,8.25,16.958,8.708,7.417
2018-10-07,194.667,4.333,0.875,,199.0,3.708,6.333,2.625,3.958
2018-10-08,193.792,4.292,0.917,,198.083,7.625,13.5,5.875,6.708
2018-10-09,193.652,4.913,0.875,,198.565,9.792,24.667,14.875,6.833
2018-10-10,195.083,6.792,1.0,,201.875,13.043,29.391,16.348,8.583
2018-10-11,196.5,6.333,0.875,,202.833,12.87,27.696,14.826,7.304
2018-10-12,194.87,3.826,0.773,,198.696,11.0,22.75,11.75,3.125
2018-10-13,192.583,4.708,0.75,,197.292,8.208,18.458,10.25,4.625
2018-10-14,195.708,5.417,0.792,,201.125,7.375,15.625,8.25,5.458
2018-10-15,197.0,5.292,0.583,,202.292,10.167,28.042,17.875,7.083
2018-10-16,198.458,6.125,0.792,,204.583,12.5,27.875,15.375,8.875
2018-10-17,198.583,7.792,0.957,,206.375,11.375,24.792,13.417,6.042
2018-10-18,198.0,6.292,0.917,,204.292,10.208,28.75,18.542,4.375
2018-10-19,198.417,5.333,0.917,,203.75,12.875,28.875,16.0,7.083
2018-10-20,196.667,5.292,1.0,,201.958,10.167,23.667,13.5,7.542
2018-10-21,194.75,4.542,0.875,,199.292,8.958,15.583,6.625,5.792
2018-10-22,194.19,5.571,0.917,,199.762,11.5,27.792,16.292,6.917
2018-10-23,195.261,10.739,0.917,,206.0,14.542,37.25,22.708,8.833
2018-10-24,198.583,6.667,0.875,,205.25,13.478,32.0,18.522,7.042
2018-10-25,197.083,6.5,0.913,,203.583,14.0,24.783,10.783,9.667
2018-10-26,197.833,7.542,1.0,,205.375,13.708,35.5,21.792,10.958
2018-10-27,199.75,7.792,0.875,,207.542,13.542,25.917,12.375,5.833
2018-10-28,199.625,5.083,0.917,,204.708,7.042,13.292,6.25,2.833
2018-10-29,200.792,7.083,0.792,,207.875,10.875,28.833,17.958,2.417
2018-10-30,201.458,11.917,1.0,,213.375,12.667,29.083,16.417,2.792
2018-10-31,200.875,5.25,0.857,,206.125,11.083,27.667,16.583,0.875
2018-11-01,198.875,5.958,0.958,,204.833,11.625,25.125,13.5,0.208
2018-11-02,197.375,7.125,0.917,,204.5,11.042,27.875,16.833,1.875
2018-11-03,195.833,8.0,0.917,,203.833,9.5,21.75,12.25,1.625
2018-11-04,196.875,8.208,0.875,,205.083,9.125,18.042,8.917,2.0
2018-11-05,195.625,8.292,1.0,,203.917,13.043,31.174,18.13,13.615
2018-11-06,195.304,13.565,0.958,,208.87,15.375,39.25,23.875,11.958
2018-11-07,193.792,7.833,0.958,,201.625,15.043,32.261,17.217,9.333
2018-11-08,195.375,10.583,1.083,,205.958,12.875,28.75,15.875,9.417
2018-11-09,194.667,13.75,0.875,,208.417,20.125,45.667,25.542,3.583
2018-11-10,195.375,5.792,0.917,,201.167,9.583,15.5,5.917,2.958
2018-11-11,197.0,6.167,0.792,,203.167,6.917,12.75,5.833,5.042
2018-11-12,200.364,24.318,0.957,,224.682,13.75,30.75,17.0,10.542
2018-11-13,197.292,9.167,1.0,,206.458,14.5,27.542,13.042,4.792
2018-11-14,198.125,16.75,1.043,,214.875,17.583,38.5,20.917,5.25
2018-11-15,195.792,10.75,1.083,,206.542,13.042,37.708,24.667,2.667
2018-11-16,195.75,13.375,1.083,,209.125,15.167,39.583,24.417,4.75
2018-11-17,197.5,7.167,1.0,,204.667,10.042,19.5,9.458,5.792
2018-11-18,196.75,6.542,0.958,,203.292,8.833,16.125,7.292,4.167
2018-11-19,199.25,6.375,0.917,,205.625,14.375,30.958,16.583,4.083
2018-11-20,194.435,7.739,1.042,,202.174,13.75,31.875,18.125,4.125
2018-11-21,197.125,11.25,1.167,,208.375,19.522,50.87,31.348,8.292
2018-11-22,200.917,6.75,0.958,,207.667,15.083,31.458,16.375,8.708
2018-11-23,195.0,2.667,0.917,,197.667,8.708,18.542,9.833,2.5
2018-11-24,192.542,6.292,0.917,,198.833,13.042,25.875,12.833,5.667
2018-11-25,195.375,7.792,0.917,,203.167,11.125,22.792,11.667,5.333
2018-11-26,193.042,8.958,1.0,,202.0,16.417,33.0,16.583,6.583
2018-11-27,196.667,14.75,1.792,,211.417,18.5,51.0,32.5,8.708
2018-11-28,197.375,10.917,1.087,,208.292,13.792,37.958,24.167,11.5
2018-11-29,194.522,5.783,1.043,,200.304,13.091,25.227,12.136,2.9
2018-11-30,194.083,5.542,1.0,,199.625,13.125,25.417,12.292,2.727
2018-12-01,195.583,5.083,0.917,,200.667,9.167,21.833,12.667,3.417
2018-12-02,190.292,6.25,0.917,,196.542,11.542,21.583,10.042,7.083
2018-12-03,193.958,15.417,1.208,,209.375,18.125,42.792,24.667,13.333
2018-12-04,200.391,15.478,1.0,,215.87,18.75,51.042,32.292,13.75
2018-12-05,195.292,8.0,0.875,,203.292,11.783,22.0,10.217,3.417
2018-12-06,196.958,7.5,1.042,,204.458,16.833,31.5,14.667,6.083
2018-12-07,199.591,5.909,0.955,,205.5,10.783,24.565,13.783,2.409
2018-12-08,197.833,4.0,0.917,,201.833,8.833,15.5,6.667,3.208
2018-12-09,196.25,4.208,0.917,,200.458,5.667,10.917,5.25,0.792
2018-12-10,194.167,7.333,0.875,,201.5,13.75,29.292,15.542,0.792
2018-12-11,194.083,9.958,1.042,,204.042,20.5,42.083,21.583,3.5
2018-12-12,200.833,9.958,1.0,,210.792,17.708,46.875,29.167,4.292
2018-12-13,199.0,9.667,1.25,,208.667,19.958,47.5,27.542,6.333
2018-12-14,198.458,6.083,0.958,,204.542,12.875,27.458,14.583,6.458
2018-12-15,195.5,6.25,0.917,,201.75,14.417,26.5,12.083,5.125
2018-12-16,198.458,8.333,1.208,,206.792,12.792,23.708,10.917,6.875
2018-12-17,203.083,8.958,1.167,,212.042,16.458,35.708,19.25,6.5
2018-12-18,195.522,7.0,0.917,,202.522,14.167,31.542,17.375,2.75
2018-12-19,193.625,7.875,1.208,,201.5,18.522,41.522,23.0,1.875
2018-12-20,191.826,6.739,0.955,,198.565,13.87,28.739,14.87,2.609
2018-12-21,189.583,7.333,1.125,,196.917,14.875,30.333,15.458,3.042
2018-12-22,193.625,13.667,1.083,,207.292,19.875,45.958,26.083,9.667
2018-12-23,197.208,9.0,0.917,,206.208,12.417,20.292,7.875,14.0
2018-12-24,193.083,4.708,0.875,,197.792,6.958,12.75,5.792,2.5
2018-12-25,192.125,8.583,1.208,,200.708,20.0,43.125,23.125,2.583
