date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2013-09-15,5.351,7.238,1.887,9.292,3.042,,2.278,178.833,1.792,180.625
2013-09-16,3.643,4.934,1.292,6.417,5.573,,2.519,,,
2013-09-17,12.37,18.178,5.808,7.875,5.402,,4.292,193.0,16.944,209.944
2013-09-18,15.827,22.601,6.774,13.792,5.375,,4.496,193.875,12.042,205.917
2013-09-19,12.464,17.899,5.435,15.917,4.375,,4.43,193.125,15.083,208.208
2013-09-20,12.375,17.452,5.077,20.0,4.677,,4.292,193.0,10.292,203.292
2013-09-21,12.536,17.78,5.244,22.417,4.552,,4.32,194.375,12.0,206.375
2013-09-22,8.827,11.589,2.762,26.583,4.417,,4.459,192.875,8.5,201.375
2013-09-23,8.482,11.447,2.964,26.5,4.531,,4.036,188.955,7.091,196.045
2013-09-24,14.009,19.246,5.236,23.304,5.281,,4.417,192.0,6.739,198.739
2013-09-25,12.322,16.585,4.263,22.125,8.062,,4.168,188.542,3.833,192.375
2013-09-26,4.708,6.715,2.007,3.5,5.156,,2.403,184.0,0.0,184.0
2013-09-27,11.472,16.646,5.174,7.083,5.042,,3.681,190.333,16.667,207.0
2013-09-28,9.452,13.59,4.139,8.75,4.208,,3.708,186.087,13.174,199.261
2013-09-29,6.576,9.84,3.264,6.875,3.75,,3.056,183.792,7.875,191.667
2013-09-30,11.542,17.826,6.285,12.0,4.677,,3.863,185.125,10.958,196.083
2013-10-01,9.845,14.208,4.363,15.125,5.208,,3.5,187.727,5.545,193.273
2013-10-02,11.308,16.865,5.558,14.0,6.302,,3.861,187.75,4.75,192.5
2013-10-03,8.375,10.774,2.399,13.625,5.312,,3.139,187.958,3.167,191.125
2013-10-04,11.809,17.054,5.244,11.125,4.698,,4.125,190.542,12.875,203.417
2013-10-05,15.399,21.03,5.631,13.958,3.475,,4.5,190.043,7.522,197.565
2013-10-06,10.292,15.054,4.762,10.25,3.085,,4.083,188.042,9.333,197.375
2013-10-07,8.207,13.293,5.086,9.625,3.413,,3.313,185.818,10.0,195.818
2013-10-08,6.165,11.291,5.126,8.208,2.862,,3.181,183.958,15.0,198.958
2013-10-09,9.161,13.96,4.799,6.042,3.764,,3.111,183.25,9.5,192.75
2013-10-10,12.976,17.637,4.661,12.667,4.562,,3.681,184.583,12.125,196.708
2013-10-11,10.494,17.202,6.708,17.792,4.438,,3.847,185.625,7.042,192.667
2013-10-12,5.714,7.905,2.19,21.125,6.386,,3.458,189.292,3.375,192.667
2013-10-13,8.375,11.839,3.464,10.417,5.584,,3.514,191.583,5.5,197.083
2013-10-14,12.071,16.756,4.684,15.458,5.158,,4.44,192.364,11.045,203.409
2013-10-15,13.446,18.297,4.851,13.375,3.812,,3.986,188.522,16.609,205.13
2013-10-16,4.012,5.56,1.548,3.5,4.114,,2.722,186.542,3.5,190.042
2013-10-17,6.119,8.899,2.78,5.292,4.458,,3.0,189.25,4.833,194.083
2013-10-18,13.714,20.078,6.363,7.625,4.26,,4.195,190.75,15.708,206.458
2013-10-19,13.197,19.446,6.25,7.833,3.146,,4.528,190.087,18.913,209.0
2013-10-20,12.125,17.488,5.363,7.833,2.76,,4.403,189.458,12.833,202.292
2013-10-21,14.336,22.61,8.274,12.13,5.0,,4.518,189.727,10.136,199.864
2013-10-22,11.849,22.063,10.214,12.083,4.062,,3.944,191.304,15.261,206.565
2013-10-23,13.643,19.613,5.97,7.917,3.156,,3.667,187.25,24.417,211.667
2013-10-24,10.059,14.786,4.726,10.625,3.146,,3.445,186.375,10.542,196.917
2013-10-25,13.643,19.827,6.184,9.333,2.75,,3.847,185.167,10.542,195.708
2013-10-26,5.369,7.542,2.173,12.208,4.188,,3.458,189.125,2.792,191.917
2013-10-27,8.81,12.333,3.524,18.417,4.781,,3.472,189.583,5.792,195.375
2013-10-28,14.399,23.482,9.083,18.667,4.042,,4.546,191.381,12.857,204.238
2013-10-29,18.619,27.476,8.857,26.542,7.139,,5.167,192.391,13.217,205.609
2013-10-30,14.753,21.678,6.925,31.375,6.129,,5.041,193.042,9.0,202.042
2013-10-31,15.012,21.274,6.262,35.708,5.094,,5.986,196.417,11.542,207.958
2013-11-01,17.53,27.083,9.554,31.125,4.604,,6.583,197.292,19.75,217.042
2013-11-02,19.625,29.637,10.012,23.458,4.438,,5.695,195.375,18.435,214.0
2013-11-03,19.435,26.923,7.488,31.153,4.094,,6.32,198.875,11.125,210.0
2013-11-04,10.078,13.418,3.339,15.167,4.719,,5.606,194.091,6.5,200.591
2013-11-05,16.216,26.793,10.577,26.945,4.583,,6.778,198.261,19.87,218.13
2013-11-06,18.528,29.8,11.271,29.167,4.312,,6.597,196.913,22.208,218.609
2013-11-07,15.441,24.244,8.804,27.375,5.129,,5.681,196.125,14.458,210.583
2013-11-08,22.619,35.268,12.649,31.542,6.916,,6.736,199.958,18.292,218.25
2013-11-09,19.363,33.173,13.809,19.806,3.878,,5.653,195.727,20.045,215.773
2013-11-10,14.631,20.405,5.774,18.861,5.333,,5.181,195.5,11.583,207.083
2013-11-11,6.607,9.559,2.952,5.319,3.963,,3.327,187.952,3.952,191.905
2013-11-12,11.22,18.399,7.179,7.458,4.417,,4.25,187.118,6.0,193.118
2013-11-13,9.53,14.738,5.208,5.305,3.916,,3.805,188.417,5.292,193.708
2013-11-14,17.217,31.18,13.963,11.287,3.588,,5.5,190.75,19.542,210.292
2013-11-15,21.351,36.363,15.012,13.778,3.906,,6.306,189.292,19.292,208.583
2013-11-16,19.185,32.768,13.583,23.291,5.958,,6.528,192.087,17.783,209.87
2013-11-17,11.976,17.708,5.732,27.653,5.208,,5.153,190.083,9.708,199.792
2013-11-18,9.806,16.397,6.591,6.472,3.564,,3.668,189.19,7.238,196.429
2013-11-19,10.194,18.271,8.076,7.861,2.752,,3.986,189.958,9.667,199.625
2013-11-20,11.143,18.411,7.268,10.611,3.802,,3.819,190.042,6.958,197.0
2013-11-21,16.815,28.816,12.0,14.694,4.438,,4.861,191.292,10.5,201.792
2013-11-22,16.768,28.054,11.286,11.681,4.5,,4.708,191.125,8.583,199.708
2013-11-23,15.595,24.44,8.845,16.292,3.958,,4.389,192.708,9.458,202.167
2013-11-24,17.155,26.345,9.19,24.875,5.031,,5.361,193.783,12.652,206.435
2013-11-25,15.482,28.845,13.363,16.522,3.604,,5.697,190.905,11.095,202.0
2013-11-26,7.688,11.671,3.983,6.417,4.01,,3.25,188.375,4.125,192.5
2013-11-27,17.627,29.367,11.74,12.639,4.167,,4.723,191.083,9.417,200.5
2013-11-28,9.274,13.911,4.637,6.514,3.823,,3.75,189.25,8.583,197.833
2013-11-29,9.105,13.301,4.196,4.542,3.344,,3.639,189.542,4.375,193.917
2013-11-30,17.083,28.202,11.119,10.708,3.614,,4.708,190.75,8.667,199.417
2013-12-01,14.315,23.143,8.827,19.75,3.812,,4.778,191.375,7.833,199.208
2013-12-02,21.87,37.369,15.499,29.083,4.906,,6.101,193.714,16.095,209.81
2013-12-03,20.895,42.65,21.755,17.764,4.302,,6.042,191.333,17.542,208.875
2013-12-04,18.702,31.661,12.958,18.944,5.729,,5.528,187.095,8.667,195.762
2013-12-05,21.245,38.445,17.2,23.347,5.166,,6.403,197.714,16.714,214.429
2013-12-06,19.929,30.839,10.911,39.319,8.302,,6.556,198.625,9.312,207.938
2013-12-07,13.714,22.536,8.821,13.917,4.989,,4.569,194.458,4.792,199.25
2013-12-08,12.571,20.345,7.774,12.181,3.792,,4.167,196.167,7.833,204.0
2013-12-09,22.155,42.25,20.095,15.736,3.706,,5.93,193.048,22.0,215.048
2013-12-10,10.56,15.601,5.042,11.125,4.396,,4.796,192.143,7.524,199.667
2013-12-11,14.684,26.476,11.792,13.889,3.978,,5.611,191.333,12.542,203.875
2013-12-12,10.863,17.81,6.946,7.0,3.531,,3.875,191.083,8.208,199.292
2013-12-13,16.107,29.012,12.905,9.666,3.802,,4.695,192.75,10.208,202.958
2013-12-14,8.351,12.042,3.69,8.861,4.646,,3.653,191.208,4.042,195.25
2013-12-15,6.0,8.756,2.756,12.708,5.344,,3.667,191.5,4.042,195.542
2013-12-16,12.036,19.441,7.405,6.417,3.865,,3.621,187.864,4.727,192.591
2013-12-17,18.131,31.374,13.243,10.181,3.792,,4.514,189.591,10.409,200.0
2013-12-18,20.673,32.691,12.018,5.18,2.167,,4.736,187.708,13.5,201.208
2013-12-19,14.03,24.78,10.75,6.25,2.854,,4.278,187.792,11.25,199.042
2013-12-20,7.012,11.161,4.149,10.319,4.011,,3.659,188.667,7.417,196.083
2013-12-21,7.399,11.179,3.78,5.541,3.458,,3.222,187.958,6.417,194.375
2013-12-22,6.732,9.554,2.822,9.486,3.156,,3.125,189.167,6.5,195.667
2013-12-23,16.059,24.619,8.559,11.611,2.916,,4.606,190.318,13.955,204.273
2013-12-24,12.25,19.476,7.226,11.432,3.634,,4.111,189.13,8.739,197.87
2013-12-25,19.744,32.131,12.387,14.245,3.26,,5.403,190.667,18.583,209.25
2013-12-26,29.952,62.905,32.952,18.542,3.146,,7.195,192.708,24.208,216.917
2013-12-27,11.428,16.167,4.738,20.18,4.917,,6.055,191.833,7.917,199.75
2013-12-28,6.857,10.059,3.203,6.681,3.552,,3.722,189.375,4.792,194.167
2013-12-29,8.827,13.006,4.179,8.486,3.302,,3.792,188.792,5.917,194.708
2013-12-30,13.851,21.137,7.286,14.347,3.177,,5.113,188.864,10.909,199.773
2013-12-31,10.905,15.792,4.887,23.972,4.333,,4.722,190.5,11.458,201.958
2014-01-01,2.714,3.911,1.196,5.092,2.792,,2.292,192.417,5.833,198.25
2014-01-02,3.53,4.929,1.399,7.667,3.031,,2.458,193.75,6.542,200.292
2014-01-03,7.696,11.375,3.678,7.334,2.75,,3.708,194.458,9.042,203.5
2014-01-04,13.452,19.899,6.446,12.263,3.271,,3.833,194.958,10.833,205.792
2014-01-05,17.613,28.893,11.28,21.783,3.902,,5.913,195.826,17.783,213.609
2014-01-06,16.853,26.592,9.739,22.508,4.011,,4.667,195.0,12.043,207.043
2014-01-07,8.395,11.619,3.224,7.908,3.792,,3.25,191.625,6.833,198.458
2014-01-08,8.452,12.161,3.708,11.933,4.156,,3.792,193.875,6.875,200.75
2014-01-09,9.732,14.208,4.476,11.908,4.219,,3.833,194.083,8.792,202.875
2014-01-10,6.423,9.393,2.97,15.783,4.24,,3.167,193.958,7.458,201.417
2014-01-11,6.012,8.405,2.393,14.108,4.375,,2.917,193.375,6.542,199.917
2014-01-12,4.708,6.649,1.94,6.433,3.364,,2.304,193.435,5.348,198.783
2014-01-13,13.673,22.436,8.764,8.383,2.948,,4.583,194.458,12.5,206.958
2014-01-14,23.504,39.095,15.591,11.233,3.573,,5.333,195.783,20.87,216.652
2014-01-15,20.643,29.509,8.866,7.942,2.916,,3.667,191.083,11.833,202.917
2014-01-16,15.387,22.923,7.536,18.192,3.906,,5.292,193.833,15.042,208.875
2014-01-17,5.238,7.101,1.863,30.008,5.458,,5.542,197.542,8.375,205.917
2014-01-18,9.052,13.348,4.297,11.933,3.375,,4.0,194.708,9.625,204.333
2014-01-19,10.029,13.423,3.395,22.443,4.542,,3.783,195.87,9.217,205.087
2014-01-20,15.041,23.542,8.5,28.942,5.0,,6.167,197.087,17.391,214.478
2014-01-21,21.881,30.107,8.226,23.758,3.969,,5.333,195.542,18.125,213.667
2014-01-22,23.583,35.738,12.155,25.008,3.708,,5.167,192.0,14.042,206.042
2014-01-23,6.934,9.363,2.429,6.094,3.094,,2.458,190.25,5.167,195.417
2014-01-24,13.47,21.78,8.31,12.467,2.948,,3.708,194.458,11.083,205.542
2014-01-25,13.179,18.899,5.72,20.649,3.448,,4.125,195.542,12.625,208.167
2014-01-26,29.006,49.422,20.416,25.26,3.402,,7.217,197.682,21.091,218.773
2014-01-27,13.833,20.107,6.274,13.61,3.698,,4.417,191.958,9.625,201.583
2014-01-28,7.964,12.625,4.661,6.633,2.688,,3.708,193.458,7.333,200.792
2014-01-29,13.387,23.512,10.125,7.017,2.188,,4.792,196.167,16.25,212.417
2014-01-30,15.685,24.649,8.964,12.275,3.156,,4.625,193.167,16.708,209.875
2014-01-31,4.869,6.607,1.738,12.158,3.542,,3.583,193.875,5.542,199.417
2014-02-01,7.25,9.988,2.738,8.0,3.083,,3.458,194.583,5.875,200.458
2014-02-02,12.946,20.28,7.333,8.758,3.114,,4.13,194.435,11.957,206.391
2014-02-03,12.143,16.929,4.786,8.492,3.521,,3.833,188.565,6.261,194.826
2014-02-04,13.161,20.708,7.547,9.483,2.812,,4.25,183.792,9.625,193.417
2014-02-05,8.994,13.22,4.226,17.325,3.354,,4.375,183.375,5.417,188.792
2014-02-06,10.423,14.667,4.244,10.516,3.5,,4.417,184.208,5.458,189.667
2014-02-07,17.137,28.185,11.048,15.2,3.104,,5.875,185.833,12.417,198.25
2014-02-08,7.381,10.351,2.97,18.35,3.229,,4.292,186.667,6.042,192.708
2014-02-09,4.682,9.561,4.879,6.35,2.677,,3.0,192.043,3.261,195.304
2014-02-10,6.801,11.553,4.751,14.033,3.531,,3.625,191.261,6.13,197.391
2014-02-11,8.637,12.077,3.44,24.666,3.584,,4.167,189.083,6.042,195.125
2014-02-12,10.5,15.851,5.351,25.517,4.917,,5.0,189.875,6.792,196.667
2014-02-13,5.625,7.827,2.202,8.158,3.499,,3.417,189.833,2.875,192.708
2014-02-14,9.453,13.875,4.423,11.525,4.031,,4.083,191.542,5.667,197.208
2014-02-15,7.298,9.202,1.905,29.367,5.864,,4.292,189.958,2.625,192.583
2014-02-16,14.244,19.988,5.744,17.817,3.989,,5.13,191.565,7.13,198.696
2014-02-17,16.327,23.929,7.601,18.425,5.188,,4.833,192.182,6.591,198.773
2014-02-18,6.583,9.208,2.625,8.433,3.521,,3.792,192.375,3.708,196.083
2014-02-19,7.81,10.321,2.512,6.367,3.531,,3.208,192.083,2.375,194.458
2014-02-20,8.452,12.077,3.625,8.258,3.11,,3.375,192.292,5.208,197.5
2014-02-21,18.589,27.803,9.214,11.083,3.594,,4.792,194.136,9.091,203.227
2014-02-22,18.839,25.214,6.375,12.675,3.896,,3.708,189.167,11.042,200.208
2014-02-23,12.317,18.603,6.287,23.217,4.746,,5.348,191.25,2.917,194.167
2014-02-24,14.555,23.793,9.238,28.466,5.396,,5.75,190.111,29.889,220.0
2014-02-25,16.323,26.167,9.844,26.233,4.636,,5.583,190.042,28.333,218.375
2014-02-26,22.475,33.044,10.569,19.125,3.417,,5.667,189.917,30.917,220.833
2014-02-27,5.702,7.928,2.226,13.1,3.979,,3.625,186.958,21.167,208.125
2014-02-28,10.077,15.595,5.518,16.942,3.406,,4.792,188.0,24.917,212.917
2014-03-01,8.488,11.322,2.833,11.892,3.021,,4.042,188.625,20.708,209.333
2014-03-02,10.179,14.935,4.756,20.592,4.0,,4.696,198.091,22.682,220.773
2014-03-03,26.191,41.208,15.018,20.575,3.302,,5.875,201.174,31.783,232.957
2014-03-04,10.667,14.476,3.81,14.65,4.052,,3.417,197.5,24.917,222.417
2014-03-05,8.018,11.214,3.196,11.667,3.917,,3.208,197.125,19.708,216.833
2014-03-06,11.738,18.333,6.595,16.033,2.833,,5.444,198.292,32.083,230.375
2014-03-07,17.899,24.911,7.012,16.367,3.083,,5.5,197.167,20.75,217.917
2014-03-08,10.411,14.649,4.238,10.058,2.927,,4.292,195.708,24.5,220.208
2014-03-09,15.579,25.098,9.519,9.717,2.978,,4.261,195.636,17.0,212.636
2014-03-10,4.886,9.044,4.158,7.933,3.166,,2.708,200.857,19.19,220.048
2014-03-11,5.696,9.494,3.798,6.925,3.296,,2.708,238.708,31.292,270.0
2014-03-12,6.631,9.31,2.678,24.258,5.448,,3.667,225.364,33.682,259.045
2014-03-13,11.815,17.833,6.018,11.183,5.229,,4.0,204.208,45.625,249.833
2014-03-14,9.756,13.185,3.429,17.042,4.136,,4.667,214.458,37.0,251.458
2014-03-15,15.327,20.268,4.94,22.767,3.469,,4.208,199.5,34.167,233.667
2014-03-16,23.827,44.089,20.262,29.426,4.948,,5.87,200.955,44.955,245.909
2014-03-17,27.816,54.149,26.333,21.066,5.834,,5.958,204.958,49.042,254.0
2014-03-18,33.851,60.345,26.494,26.358,5.281,,6.083,207.0,50.833,257.833
2014-03-19,32.232,71.232,39.0,15.45,4.219,,6.0,210.917,60.583,271.5
2014-03-20,18.369,26.066,7.697,11.492,5.75,,3.708,202.75,45.042,247.792
2014-03-21,14.863,19.786,4.923,25.233,5.969,,4.333,206.625,41.542,248.167
2014-03-22,12.423,18.476,6.054,43.133,9.219,,4.667,215.0,37.375,252.375
2014-03-23,4.974,7.958,2.985,15.708,5.26,,2.652,194.5,24.167,218.667
2014-03-24,4.736,7.241,2.504,10.017,3.938,,2.667,214.167,25.5,239.667
2014-03-25,8.893,12.679,3.786,11.792,4.271,,3.375,224.625,33.917,258.542
2014-03-26,17.5,24.363,6.863,16.817,6.604,,4.583,197.217,32.043,229.261
2014-03-27,22.012,31.31,9.298,22.933,7.698,,5.208,203.333,39.083,242.417
2014-03-28,18.22,26.196,7.976,25.25,9.584,,4.083,205.792,34.792,240.583
2014-03-29,19.512,27.607,8.095,22.358,5.5,,3.458,207.792,26.375,234.167
2014-03-30,16.673,24.839,8.167,21.075,5.75,,5.174,214.174,55.13,269.304
2014-03-31,27.863,40.458,12.595,33.075,8.448,,5.292,212.792,63.125,275.917
2014-04-01,13.938,24.103,10.165,14.867,4.875,,4.833,197.75,11.7,209.45
2014-04-02,23.774,37.744,13.97,16.533,6.387,,4.542,195.667,12.75,208.417
2014-04-03,19.173,32.899,13.726,14.542,6.26,,4.0,194.609,12.043,206.652
2014-04-04,6.196,9.25,3.054,7.4,4.021,,2.958,191.739,6.391,198.13
2014-04-05,9.536,13.643,4.107,10.217,3.475,,4.0,195.0,7.174,202.174
2014-04-06,5.845,8.185,2.339,9.525,3.302,,3.708,195.174,3.87,199.043
2014-04-07,11.643,17.369,5.726,13.433,4.969,,4.043,190.545,1.909,192.455
2014-04-08,17.22,24.012,6.792,24.358,8.271,,4.583,190.364,8.273,198.636
2014-04-09,21.768,29.964,8.197,36.592,10.677,,5.125,192.227,12.455,204.682
2014-04-10,10.851,14.756,3.905,31.558,8.177,,3.542,190.042,7.875,197.917
2014-04-11,10.619,15.97,5.351,14.042,5.135,,3.25,188.333,6.708,195.042
2014-04-12,20.952,28.506,7.554,23.85,6.781,,4.042,189.417,7.542,196.958
2014-04-13,19.976,27.262,7.286,21.317,5.073,,4.625,190.625,9.083,199.708
2014-04-14,11.589,17.083,5.494,15.408,5.656,,3.522,191.087,5.522,196.609
2014-04-15,16.11,23.065,6.955,19.2,7.312,,3.792,191.583,9.125,200.708
2014-04-16,30.292,43.194,12.901,37.458,10.198,,5.5,194.261,14.957,209.217
2014-04-17,21.369,27.994,6.625,36.283,10.76,,4.292,192.333,13.458,205.792
2014-04-18,14.131,17.917,3.786,28.267,5.25,,4.625,188.0,12.292,200.292
2014-04-19,7.488,9.595,2.107,19.441,5.084,,2.667,189.292,3.333,192.625
2014-04-20,7.512,9.643,2.131,9.317,4.136,,2.333,189.417,4.375,193.792
2014-04-21,17.309,25.012,7.703,13.641,4.773,,4.304,189.909,9.273,199.182
2014-04-22,21.893,34.018,12.125,24.941,6.901,,5.375,191.208,12.875,204.083
2014-04-23,17.458,24.613,7.155,24.992,7.927,,4.792,191.375,8.25,199.625
2014-04-24,15.464,21.25,5.786,18.017,5.771,,4.375,192.042,12.292,204.333
2014-04-25,18.238,24.28,6.042,19.95,7.531,,4.125,190.625,10.958,201.583
2014-04-26,18.196,24.613,6.417,24.383,7.979,,4.125,189.833,7.917,197.75
2014-04-27,10.708,13.744,3.036,18.442,5.458,,3.167,188.625,5.375,194.0
2014-04-28,10.833,13.964,3.131,15.325,3.948,,3.304,186.391,8.0,194.391
2014-04-29,5.012,6.821,1.81,6.892,2.698,,2.708,184.125,4.208,188.333
2014-04-30,12.05,17.131,5.081,18.396,6.584,,3.75,184.909,6.364,191.273
2014-05-01,6.91,10.137,3.226,9.492,5.823,,3.208,185.333,6.5,191.833
2014-05-02,9.423,12.661,3.238,20.467,7.552,,3.833,186.208,6.375,192.583
2014-05-03,7.625,9.988,2.363,25.659,6.427,,3.583,190.292,6.667,196.958
2014-05-04,10.173,13.405,3.232,15.7,5.781,,3.333,189.083,3.792,192.875
2014-05-05,14.195,17.674,3.479,19.6,5.542,,4.304,189.87,3.957,193.826
2014-05-06,6.958,9.542,2.583,15.667,6.052,,3.833,191.417,1.875,193.292
2014-05-07,11.361,15.128,3.767,20.9,5.886,,4.625,193.318,7.364,200.682
2014-05-08,11.25,15.185,3.934,19.6,5.614,,3.958,193.667,6.083,199.75
2014-05-09,10.988,14.804,3.816,19.717,6.729,,3.667,191.458,3.083,194.542
2014-05-10,5.72,7.804,2.083,14.975,4.99,,3.792,192.417,2.833,195.25
2014-05-11,8.744,11.274,2.53,16.808,5.875,,4.042,193.083,4.042,197.125
2014-05-12,10.548,16.535,5.987,10.65,3.696,,5.0,194.545,12.182,206.727
2014-05-13,7.809,11.911,4.101,18.175,5.872,,4.458,195.583,7.708,203.292
2014-05-14,17.411,23.994,6.583,23.625,6.978,,5.417,197.625,13.292,210.917
2014-05-15,10.262,13.929,3.667,15.683,5.333,,4.542,192.458,7.542,200.0
2014-05-16,8.393,11.119,2.726,20.492,8.25,,4.333,195.417,6.625,202.042
2014-05-17,14.322,18.524,4.202,21.409,10.49,,5.25,198.542,8.333,206.875
2014-05-18,10.911,14.405,3.494,18.433,8.448,,4.75,198.083,6.5,204.583
2014-05-19,16.113,20.97,4.857,29.519,10.084,,3.87,196.087,9.0,205.087
2014-05-20,9.744,13.238,3.494,25.408,6.0,,2.917,191.478,12.783,204.261
2014-05-21,8.691,11.345,2.655,8.433,6.219,,2.458,188.083,3.75,191.833
2014-05-22,8.351,10.726,2.375,20.508,7.667,,2.542,191.042,4.0,195.042
2014-05-23,6.185,8.643,2.458,10.208,5.156,,2.417,191.5,5.458,196.958
2014-05-24,12.101,16.268,4.167,16.342,7.167,,3.125,193.25,5.208,198.458
2014-05-25,9.625,12.625,3.0,19.842,7.229,,2.333,192.0,7.167,199.167
2014-05-26,15.455,21.272,5.817,14.397,6.156,,3.478,191.045,6.227,197.273
2014-05-27,13.525,19.073,5.548,27.908,8.74,,4.417,191.833,8.167,200.0
2014-05-28,14.94,21.964,7.024,25.783,8.302,,3.667,194.625,8.0,202.625
2014-05-29,16.441,21.458,5.018,34.6,9.323,,3.167,191.625,6.292,197.917
2014-05-30,13.619,17.452,3.833,48.725,9.156,,3.083,190.292,3.5,193.792
2014-05-31,15.054,19.304,4.25,52.808,11.781,,3.583,192.75,4.875,197.625
2014-06-01,16.821,20.678,3.857,44.292,11.729,,3.792,194.625,6.625,201.25
2014-06-02,14.577,18.49,3.913,42.25,8.272,,3.174,192.043,5.652,197.696
2014-06-03,6.321,9.339,3.018,13.233,4.76,,2.458,187.667,10.833,198.5
2014-06-04,8.167,11.47,3.304,19.416,4.688,,2.917,188.478,7.609,196.087
2014-06-05,8.552,11.577,3.024,12.342,3.988,,2.792,189.455,10.818,200.273
2014-06-06,16.013,22.121,6.107,10.858,4.646,,3.333,188.864,10.5,199.364
2014-06-07,14.482,21.565,7.083,19.942,6.719,,3.417,190.667,9.542,200.208
2014-06-08,11.875,15.601,3.726,19.833,6.0,,3.125,191.292,5.208,196.5
2014-06-09,14.697,21.478,6.781,19.717,6.636,,3.087,189.609,10.522,200.13
2014-06-10,14.384,22.483,8.099,17.008,5.386,,3.583,188.75,5.708,194.458
2014-06-11,11.797,18.68,6.883,14.467,4.698,,3.375,188.565,6.348,194.913
2014-06-12,12.493,18.153,5.66,11.797,6.745,,2.75,188.292,4.958,193.25
2014-06-13,7.31,10.112,2.802,10.617,5.406,,3.083,189.0,5.25,194.25
2014-06-14,6.649,9.107,2.458,32.467,5.084,,3.833,192.583,3.833,196.417
2014-06-15,5.173,6.911,1.738,37.008,5.896,,3.583,191.833,2.417,194.25
2014-06-16,10.161,13.393,3.232,30.267,7.229,,3.696,192.565,3.87,196.435
2014-06-17,16.107,23.214,7.107,25.996,5.948,,4.792,195.609,10.391,206.0
2014-06-18,10.447,13.845,3.399,18.492,4.188,,4.292,192.042,7.167,199.208
2014-06-19,12.91,18.091,5.181,25.567,5.51,,3.625,195.375,6.833,202.208
2014-06-20,15.405,19.899,4.494,22.333,6.99,,3.625,192.708,5.875,198.583
2014-06-21,10.113,13.518,3.405,14.083,4.115,,2.333,188.208,4.333,192.542
2014-06-22,10.577,13.559,2.982,8.8,3.854,,2.667,187.75,1.333,189.083
2014-06-23,12.778,17.847,5.07,14.692,5.337,,2.826,190.591,4.727,195.318
2014-06-24,12.706,19.778,7.072,19.442,6.385,,2.792,188.958,5.958,194.917
2014-06-25,13.014,17.087,4.072,21.339,5.51,,3.167,191.375,7.875,199.25
2014-06-26,15.78,21.931,6.151,31.092,5.354,,3.333,190.667,7.583,198.25
2014-06-27,8.491,12.58,4.089,12.142,3.781,,2.083,187.375,8.875,196.25
2014-06-28,6.875,8.982,2.107,9.808,4.031,,1.833,184.75,2.042,186.792
2014-06-29,4.845,6.226,1.381,23.958,4.573,,2.208,189.083,1.5,190.583
2014-06-30,12.762,15.952,3.19,23.417,7.448,,4.696,193.391,4.435,197.826
2014-07-01,14.238,17.72,3.482,26.55,7.208,,4.083,195.348,6.478,201.826
2014-07-02,16.947,21.488,4.542,31.342,7.771,,4.042,195.583,7.292,202.875
2014-07-03,13.226,18.28,5.053,15.167,3.958,,4.417,191.682,10.955,202.636
2014-07-04,9.887,14.244,4.357,10.2,4.083,,4.125,195.417,9.167,204.583
2014-07-05,5.941,7.804,1.863,10.0,3.979,,2.917,190.708,6.417,197.125
2014-07-06,9.28,12.274,2.994,12.233,3.844,,3.208,195.792,6.458,202.25
2014-07-07,16.937,27.016,10.079,10.292,3.406,,4.696,196.85,17.85,214.7
2014-07-08,13.239,24.04,10.801,14.571,4.141,,3.042,192.75,15.833,208.583
2014-07-09,11.387,22.702,11.316,11.808,4.344,,2.167,184.5,14.727,199.227
2014-07-10,5.649,9.292,3.643,4.728,2.719,,2.125,182.864,10.318,193.182
2014-07-11,6.178,8.119,1.941,23.858,4.25,,2.792,193.0,10.174,203.174
2014-07-12,12.452,14.684,2.232,31.075,8.479,,4.25,198.875,12.083,210.958
2014-07-13,11.845,15.428,3.584,23.092,6.167,,2.875,196.583,10.667,207.25
2014-07-14,8.518,11.577,3.059,12.689,4.359,,3.652,198.333,11.0,209.333
2014-07-15,12.899,17.47,4.571,20.891,5.677,,4.625,202.167,13.458,215.625
2014-07-16,12.708,17.94,5.232,25.925,8.292,,3.25,189.708,10.875,200.583
2014-07-17,10.589,16.949,6.359,22.452,6.422,,2.875,185.333,12.542,197.875
2014-07-18,11.857,15.708,3.851,18.392,6.094,,2.708,184.957,11.348,196.304
2014-07-19,12.304,16.452,4.149,16.35,6.5,,2.25,185.0,11.792,196.792
2014-07-20,11.036,14.589,3.553,17.8,6.76,,2.708,189.625,10.333,199.958
2014-07-21,9.738,12.792,3.053,25.708,5.084,,2.13,188.087,11.478,199.565
2014-07-22,11.59,17.679,6.089,32.812,7.001,,2.625,187.955,14.045,202.0
2014-07-23,10.056,16.167,6.111,22.533,6.642,,2.0,187.625,13.792,201.417
2014-07-24,6.952,10.161,3.208,12.934,4.51,,1.875,181.208,15.292,196.5
2014-07-25,13.286,17.47,4.184,20.842,6.614,,2.417,185.5,17.625,203.125
2014-07-26,13.554,19.661,6.107,28.292,7.719,,2.5,185.292,16.042,201.333
