date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-02-19,12.18,18.778,6.597,9.16,69.0,57.833,50.0,5.6,2.862,1.4,7.896,186.042,2.514,6.708,192.75
2013-02-20,19.269,34.134,14.866,12.549,86.0,64.458,44.0,7.8,2.904,-1.9,11.114,187.167,3.032,8.875,196.042
2013-02-21,17.021,25.347,8.326,13.096,82.0,74.542,66.0,4.3,2.458,0.6,12.979,189.833,3.226,9.917,199.75
2013-02-22,13.18,16.826,3.646,11.34,85.0,64.958,44.0,6.4,3.154,1.0,9.25,187.833,2.833,9.292,197.125
2013-02-23,12.632,16.82,4.187,11.354,75.0,60.083,32.0,8.1,3.817,1.1,10.354,189.125,2.889,9.708,198.833
2013-02-24,20.95,31.738,10.788,12.462,85.0,65.458,42.0,9.4,3.308,-1.6,10.938,188.0,3.514,10.292,198.292
2013-02-25,27.643,42.654,15.011,44.5,86.0,68.208,44.0,11.3,5.471,-0.1,42.938,194.565,5.292,17.478,212.043
2013-02-26,26.5,37.548,11.049,54.984,93.0,73.542,43.0,11.6,7.025,0.2,53.125,192.545,5.544,16.8,209.2
2013-02-27,23.549,31.5,7.952,25.197,99.0,93.5,76.0,11.1,9.612,8.3,18.625,189.958,4.535,18.217,208.217
2013-02-28,17.534,25.632,8.097,22.59,98.0,75.708,52.0,13.8,10.717,8.3,19.854,185.875,4.208,11.25,197.125
2013-03-01,16.09,21.549,5.458,34.91,97.0,84.5,72.0,10.2,8.113,6.5,31.646,189.958,5.042,16.542,206.5
2013-03-02,9.917,13.285,3.368,10.806,98.0,82.208,66.0,12.1,7.754,5.0,8.688,187.375,3.889,8.375,195.75
2013-03-03,10.361,16.245,5.884,6.618,78.0,61.833,38.0,7.5,4.921,1.1,5.355,187.542,2.653,8.0,195.542
2013-03-04,19.66,30.271,10.611,11.431,90.0,70.042,47.0,9.9,5.004,-1.8,9.416,188.75,3.292,13.042,201.792
2013-03-05,14.542,19.947,5.405,12.514,99.0,87.958,64.0,9.2,6.612,2.4,9.542,187.348,3.25,11.565,198.913
2013-03-06,8.818,11.325,2.507,10.576,93.0,74.542,51.0,4.9,1.588,-0.4,9.194,185.875,2.153,6.792,192.667
2013-03-07,11.982,15.992,4.01,8.584,85.0,70.708,54.0,5.1,2.033,-1.6,6.708,187.958,2.359,7.417,195.375
2013-03-08,10.118,12.889,2.771,9.535,84.0,68.042,56.0,6.8,2.983,0.0,8.104,187.625,2.528,7.292,194.917
2013-03-09,9.979,12.431,2.451,13.361,89.0,69.375,37.0,8.9,4.533,0.6,11.521,188.083,3.056,8.167,196.25
2013-03-10,6.411,8.232,1.821,6.717,95.0,76.5,50.0,4.9,1.175,-1.1,5.091,186.667,2.126,6.292,192.958
2013-03-11,16.576,22.681,6.104,10.604,95.0,73.417,50.0,7.1,3.05,-0.3,7.332,189.773,2.799,12.0,201.773
2013-03-12,26.264,41.326,15.062,19.167,93.0,75.375,55.0,11.7,6.162,0.2,16.188,193.0,4.57,22.75,215.75
2013-03-13,19.382,27.681,8.298,15.243,99.0,89.292,68.0,9.6,7.733,6.7,12.438,187.625,4.302,13.667,201.292
2013-03-14,8.07,10.542,2.472,6.07,87.0,73.0,53.0,6.6,4.779,2.5,4.25,184.792,2.792,5.5,190.292
2013-03-15,12.458,15.646,3.188,15.326,87.0,67.167,47.0,8.5,4.675,1.7,14.5,187.75,3.43,8.625,196.375
2013-03-16,18.007,23.653,5.646,37.806,93.0,76.625,57.0,13.8,6.975,0.4,32.52,192.792,5.153,14.042,206.833
2013-03-17,24.407,31.345,6.938,53.563,92.0,78.458,59.0,13.3,8.654,3.8,42.146,194.333,5.236,18.292,212.625
2013-03-18,26.039,38.444,12.405,43.854,92.0,81.417,64.0,17.6,11.258,7.5,34.201,190.0,3.783,19.478,209.478
2013-03-19,13.375,18.667,5.292,20.093,79.0,65.542,55.0,11.7,8.771,5.9,14.77,187.583,2.639,9.083,196.667
2013-03-20,15.636,20.29,4.653,10.626,99.0,91.167,75.0,10.5,8.671,6.6,6.021,185.292,2.414,10.708,196.0
2013-03-21,5.604,6.729,1.125,4.785,94.0,82.167,66.0,7.1,4.067,1.2,2.52,184.25,1.625,5.667,189.917
2013-03-22,8.417,11.257,2.84,7.66,94.0,69.542,45.0,9.9,5.3,1.8,5.542,186.75,2.055,7.167,193.917
2013-03-23,13.562,17.035,3.472,18.938,89.0,69.625,44.0,13.2,7.771,1.5,15.458,189.625,3.014,11.083,200.708
2013-03-24,25.333,31.303,5.97,44.937,85.0,60.5,31.0,17.1,10.525,3.8,39.708,189.5,4.097,12.625,202.125
2013-03-25,25.093,31.024,5.931,32.562,79.0,67.958,52.0,18.0,12.467,8.0,29.962,189.95,3.644,20.211,210.263
2013-03-26,24.869,34.436,9.567,28.522,100.0,97.458,79.0,12.3,11.042,10.2,19.334,189.667,3.986,22.042,211.708
2013-03-27,15.731,23.788,8.056,17.315,100.0,79.042,57.0,15.6,12.138,8.4,11.938,185.167,2.958,11.292,196.458
2013-03-28,18.472,25.604,7.132,27.049,95.0,72.667,48.0,15.6,10.4,4.7,22.354,186.75,3.291,10.917,197.667
2013-03-29,19.604,26.521,6.917,24.326,97.0,72.375,47.0,21.6,13.825,7.5,19.625,187.125,3.583,17.167,204.292
2013-03-30,7.688,9.062,1.375,11.09,100.0,87.25,67.0,18.8,13.596,10.7,6.458,182.75,2.417,9.5,192.25
2013-03-31,8.813,12.814,4.002,18.354,80.0,57.167,31.0,15.1,11.354,9.3,14.708,186.042,2.333,5.792,191.833
2013-04-01,18.31,28.192,9.882,15.278,84.0,58.667,32.0,14.9,9.842,4.2,10.954,185.125,3.264,13.125,198.25
2013-04-02,24.0,39.427,15.427,21.537,99.0,86.417,65.0,16.6,12.371,8.4,16.034,183.708,4.001,21.167,204.875
2013-04-03,9.0,10.604,1.604,14.241,99.0,72.292,56.0,12.9,11.454,10.0,11.375,180.875,3.265,16.542,197.417
2013-04-04,20.969,30.635,9.667,22.785,91.0,69.667,51.0,17.6,12.338,6.6,17.73,184.478,4.111,16.478,200.957
2013-04-05,24.667,38.396,13.729,24.264,88.0,71.417,48.0,21.5,13.988,5.9,20.146,185.25,4.208,19.65,204.9
2013-04-06,10.385,14.812,4.427,10.451,100.0,89.75,70.0,17.0,14.842,12.5,5.666,180.208,2.82,13.583,193.792
2013-04-07,4.573,5.219,0.646,5.563,95.0,76.792,52.0,15.0,10.683,5.9,2.042,180.417,2.972,12.792,193.208
2013-04-08,11.856,17.873,6.018,11.507,83.0,63.917,42.0,15.3,9.304,3.9,7.893,183.625,2.889,12.458,196.083
2013-04-09,19.7,29.367,9.667,20.174,89.0,68.75,26.0,20.1,11.408,6.5,16.516,184.917,3.528,17.708,202.625
2013-04-10,13.408,17.027,3.619,16.2,85.0,63.417,32.0,13.2,9.054,6.2,11.208,184.292,3.031,14.25,198.542
2013-04-11,13.325,17.533,4.208,16.34,87.0,65.292,40.0,11.0,7.092,3.6,14.375,184.75,3.0,14.458,199.208
2013-04-12,16.942,26.116,9.175,17.903,93.0,69.708,34.0,13.8,7.4,2.0,15.166,185.304,3.18,15.0,200.304
2013-04-13,16.658,21.35,4.692,16.09,91.0,66.25,44.0,13.3,8.25,2.0,14.416,183.667,3.097,13.125,196.792
2013-04-14,11.908,13.775,1.867,28.653,87.0,62.958,43.0,20.6,13.454,5.1,25.229,184.792,3.153,16.542,201.333
2013-04-15,12.703,16.307,3.604,23.314,79.0,63.667,50.0,17.0,13.296,10.4,16.655,183.542,2.917,13.125,196.667
2013-04-16,24.717,34.267,9.55,31.284,79.0,64.667,42.0,22.9,14.75,8.0,23.229,184.5,3.222,20.208,204.708
2013-04-17,28.187,42.598,14.411,37.174,89.0,79.542,68.0,19.9,15.679,12.6,29.514,185.125,3.844,23.25,208.375
2013-04-18,17.401,28.713,11.313,26.984,98.0,74.333,41.0,24.9,16.454,10.2,21.354,183.167,3.187,21.792,204.958
2013-04-19,7.825,10.508,2.683,15.729,65.0,50.708,37.0,13.1,9.75,6.3,12.479,183.609,2.125,11.348,194.957
2013-04-20,11.717,16.008,4.292,13.993,96.0,68.208,48.0,11.6,8.267,5.6,10.542,182.792,2.291,13.667,196.458
2013-04-21,7.067,9.692,2.625,5.611,97.0,76.875,56.0,10.7,7.746,5.1,3.125,181.708,2.181,12.875,194.583
2013-04-22,16.367,26.014,9.646,13.037,81.0,57.792,33.0,14.4,8.992,3.6,10.286,183.917,2.32,11.708,195.625
2013-04-23,22.93,32.646,9.717,15.993,92.0,65.708,42.0,17.3,10.729,3.8,14.546,184.208,2.833,17.292,201.5
2013-04-24,21.975,27.867,5.892,13.083,100.0,95.5,83.0,15.6,13.296,10.5,9.521,181.917,2.79,18.0,199.917
2013-04-25,20.8,27.792,6.991,22.577,96.0,63.5,37.0,20.9,15.038,9.3,18.084,183.667,2.986,16.792,200.458
2013-04-26,16.167,20.367,4.2,22.41,90.0,70.25,37.0,17.8,11.925,7.8,16.916,184.478,3.028,16.304,200.783
2013-04-27,10.008,12.092,2.083,16.167,90.0,65.167,36.0,17.4,11.9,7.6,13.271,184.167,2.82,12.542,196.708
2013-04-28,9.808,11.942,2.134,14.966,85.0,58.917,25.0,18.2,13.054,7.7,12.125,185.792,2.972,12.458,198.25
2013-04-29,14.124,17.166,3.042,21.604,81.0,66.375,42.0,22.5,14.408,7.1,17.062,187.042,3.264,16.0,203.042
2013-04-30,18.858,27.367,8.508,20.333,98.0,83.5,74.0,16.3,13.388,10.4,13.002,184.667,3.097,14.292,198.958
2013-05-01,10.346,18.238,7.892,10.74,86.0,68.417,54.0,13.2,10.65,7.7,4.857,181.143,2.468,14.476,195.619
2013-05-02,9.486,13.609,4.124,5.858,85.0,66.833,48.0,13.4,9.529,6.5,2.021,181.083,2.969,10.875,191.958
2013-05-03,9.5,12.675,3.175,7.403,87.0,68.167,50.0,15.9,10.875,4.8,4.125,181.875,3.57,11.5,193.375
2013-05-04,9.175,11.292,2.117,10.965,86.0,69.625,46.0,18.1,11.721,6.1,7.188,183.0,3.806,12.167,195.167
2013-05-05,7.583,9.05,1.467,23.701,95.0,70.042,49.0,20.2,14.062,8.1,19.375,183.458,3.514,12.583,196.042
2013-05-06,10.669,12.709,2.04,27.708,91.0,64.458,35.0,24.2,16.133,8.9,23.5,185.333,4.014,13.625,198.958
2013-05-07,8.543,12.871,4.328,10.556,64.0,53.75,41.0,16.5,12.846,9.6,5.812,183.625,2.347,8.292,191.917
2013-05-08,15.808,25.791,9.983,7.99,70.0,54.5,34.0,21.1,13.583,7.5,3.375,181.87,2.568,11.174,193.043
2013-05-09,25.783,37.167,11.383,14.25,81.0,56.083,29.0,22.7,15.504,7.2,9.052,182.708,3.425,19.417,202.125
2013-05-10,31.158,41.916,10.758,26.382,98.0,81.25,64.0,17.8,14.496,11.0,22.271,184.083,3.972,25.208,209.292
2013-05-11,16.167,22.575,6.408,19.493,100.0,97.625,93.0,16.0,14.933,12.5,14.375,180.167,4.416,17.333,197.5
2013-05-12,11.475,14.308,2.833,21.396,100.0,71.375,37.0,24.2,17.162,10.6,18.708,181.833,4.222,14.5,196.333
2013-05-13,15.849,20.79,4.94,24.479,93.0,71.167,53.0,24.7,18.933,12.5,22.194,184.5,4.111,18.125,202.625
2013-05-14,17.808,21.483,3.675,27.972,91.0,64.958,26.0,29.0,20.817,13.8,25.125,183.208,4.403,19.25,202.458
2013-05-15,13.934,18.046,4.112,25.714,92.0,68.75,50.0,27.3,21.204,16.4,22.104,180.7,3.484,17.5,198.2
2013-05-16,12.56,16.004,3.444,28.699,89.0,72.792,59.0,18.8,16.762,14.3,25.916,181.792,3.248,12.292,194.083
2013-05-17,12.783,17.85,5.067,13.292,85.0,67.833,47.0,21.4,16.817,13.3,11.521,180.958,2.389,10.875,191.833
2013-05-18,11.808,15.35,3.542,20.111,93.0,73.0,51.0,24.2,18.462,12.3,17.125,181.375,2.708,15.75,197.125
2013-05-19,8.35,9.908,1.558,9.403,99.0,83.167,56.0,21.1,17.079,15.3,7.0,177.5,2.403,11.125,188.625
2013-05-20,14.12,22.37,8.249,8.048,99.0,84.375,67.0,23.0,18.9,14.7,5.826,178.917,3.278,12.667,191.583
2013-05-21,17.067,24.858,7.792,31.896,92.0,76.625,60.0,24.0,20.333,17.0,27.584,182.292,4.167,21.625,203.917
2013-05-22,19.536,26.814,7.279,40.516,95.0,69.375,45.0,26.9,20.529,15.3,35.062,186.952,4.241,20.476,207.429
2013-05-23,18.854,28.281,9.427,19.167,80.0,56.042,32.0,26.3,19.892,14.0,17.188,184.958,2.982,16.333,201.292
2013-05-24,19.405,27.227,7.822,13.724,88.0,60.792,38.0,25.3,19.183,12.1,12.604,184.958,2.781,18.25,203.208
2013-05-25,12.1,15.767,3.667,24.091,84.0,68.875,53.0,27.3,20.521,14.4,20.166,186.667,2.792,17.292,203.958
2013-05-26,8.408,9.792,1.383,21.586,92.0,71.625,52.0,25.6,21.446,16.4,18.604,184.792,2.569,13.083,197.875
2013-05-27,10.442,15.379,4.938,17.757,90.0,71.625,54.0,24.2,20.783,17.3,14.911,183.75,2.389,13.375,197.125
2013-05-28,10.292,14.992,4.7,11.375,98.0,84.375,68.0,21.5,19.325,17.8,8.354,182.25,2.222,13.333,195.583
2013-05-29,10.264,15.549,5.285,8.201,99.0,93.958,84.0,21.6,19.917,17.8,6.0,179.391,2.264,14.435,193.826
2013-05-30,15.209,25.889,10.68,12.736,99.0,97.208,91.0,20.3,18.562,14.6,7.978,184.542,3.493,16.708,201.25
2013-05-31,14.392,24.033,9.642,21.396,99.0,73.75,48.0,25.8,19.467,12.4,17.271,182.792,3.667,14.958,197.75
2013-06-01,14.15,18.717,4.567,19.792,92.0,66.417,37.0,24.8,20.238,16.1,14.542,183.667,3.542,15.708,199.375
2013-06-02,11.583,14.567,2.983,19.938,89.0,72.875,57.0,23.7,20.271,16.7,15.312,183.5,3.583,13.583,197.083
2013-06-03,14.369,19.047,4.679,21.493,89.0,70.375,53.0,26.1,21.358,17.3,18.206,183.792,3.333,13.958,197.75
2013-06-04,14.942,20.958,6.017,18.625,91.0,65.125,34.0,27.6,21.583,14.7,16.25,184.667,2.819,14.667,199.333
2013-06-05,15.311,19.025,3.714,23.944,91.0,73.0,52.0,27.1,22.621,17.6,20.5,183.13,2.931,16.087,199.217
2013-06-06,14.89,20.163,5.273,21.84,91.0,71.583,54.0,25.2,21.546,18.8,19.138,182.8,2.286,16.3,199.1
2013-06-07,15.31,22.846,7.536,19.888,84.0,64.917,41.0,28.3,21.896,16.6,18.23,183.0,2.584,15.208,198.208
2013-06-08,11.817,14.725,2.908,18.188,83.0,63.458,44.0,26.9,21.371,15.6,15.584,181.583,2.583,12.5,194.083
2013-06-09,10.725,12.325,1.6,20.097,83.0,74.458,62.0,23.3,20.338,16.5,18.458,185.208,2.986,14.042,199.25
2013-06-10,12.552,16.616,4.063,19.283,86.0,68.75,49.0,27.0,22.367,19.5,17.271,181.0,2.528,13.375,194.375
2013-06-11,12.15,16.917,4.767,10.785,92.0,80.625,71.0,23.8,21.962,20.4,9.875,178.708,2.306,14.292,193.0
2013-06-12,10.64,15.775,5.135,10.968,88.0,69.958,51.0,32.1,26.433,21.6,10.166,175.75,2.005,14.625,190.375
2013-06-13,13.7,21.55,7.85,13.206,91.0,66.375,42.0,34.4,27.467,22.2,11.138,179.478,2.071,17.0,196.478
2013-06-14,13.833,20.675,6.842,19.694,87.0,73.375,60.0,30.1,25.762,22.0,16.834,182.0,2.694,16.5,198.5
2013-06-15,12.516,18.425,5.908,23.798,99.0,90.375,81.0,24.8,23.188,21.8,17.348,183.542,3.028,17.375,200.917
2013-06-16,8.308,11.717,3.408,13.785,99.0,76.542,57.0,29.3,24.675,20.6,10.271,180.125,2.611,15.042,195.167
2013-06-17,13.403,18.097,4.694,21.465,87.0,75.375,67.0,28.2,24.321,18.8,18.68,180.25,2.653,16.958,197.208
2013-06-18,12.901,16.799,3.898,28.306,88.0,71.042,51.0,30.5,26.683,23.3,22.077,174.208,2.681,16.875,191.083
2013-06-19,12.011,16.13,4.119,20.372,99.0,90.667,77.0,26.6,23.458,19.5,13.0,174.792,2.208,16.75,191.542
2013-06-20,13.61,16.193,2.582,7.597,99.0,98.125,95.0,20.9,19.775,18.8,5.708,181.652,2.35,15.391,197.043
2013-06-21,15.665,19.316,3.651,10.526,99.0,94.958,86.0,21.0,19.533,17.9,8.104,182.833,3.126,17.792,200.625
2013-06-22,11.424,14.465,3.042,12.618,99.0,85.458,63.0,24.7,20.838,16.9,9.854,182.958,3.264,15.292,198.25
2013-06-23,10.66,13.062,2.403,25.229,98.0,89.208,74.0,24.3,21.579,19.3,19.542,184.792,4.444,16.75,201.542
2013-06-24,13.79,20.119,6.329,22.715,99.0,82.708,57.0,26.3,22.788,20.0,18.516,184.917,4.166,16.167,201.083
2013-06-25,12.66,20.014,7.354,18.805,93.0,79.458,60.0,27.1,23.329,20.4,16.584,185.083,3.056,17.458,202.542
2013-06-26,13.584,18.125,4.542,9.891,99.0,97.417,84.0,22.1,20.379,19.8,7.25,182.792,2.536,15.25,198.042
2013-06-27,11.759,15.509,3.751,11.626,99.0,78.042,55.0,28.1,23.467,19.7,9.222,184.733,2.649,14.6,199.333
2013-06-28,11.834,16.646,4.812,15.854,89.0,74.333,55.0,27.6,22.958,20.9,14.084,183.625,2.458,14.083,197.708
2013-06-29,9.882,14.236,4.354,16.812,90.0,71.458,52.0,28.8,24.029,19.4,13.75,185.458,2.417,13.833,199.292
2013-06-30,6.556,8.833,2.278,14.535,93.0,77.417,64.0,26.6,23.042,19.2,11.958,183.792,2.361,11.333,195.125
2013-07-01,9.963,14.984,5.021,13.645,93.0,71.167,48.0,27.9,23.771,19.7,10.587,183.083,2.427,12.0,195.083
2013-07-02,11.469,17.241,5.772,14.311,91.0,76.458,60.0,27.0,23.217,19.4,11.583,183.75,2.473,13.75,197.5
2013-07-03,12.446,18.757,6.31,13.41,98.0,88.75,77.0,25.0,22.683,21.3,10.104,181.333,2.436,13.042,194.375
2013-07-04,18.092,30.891,12.798,15.847,99.0,94.542,75.0,28.2,23.575,21.8,9.812,179.391,3.111,18.783,198.174
2013-07-05,11.738,20.534,8.796,27.506,99.0,83.417,60.0,32.8,27.412,23.0,16.312,174.583,2.46,17.083,191.667
2013-07-06,7.264,12.097,4.833,24.583,95.0,78.375,62.0,32.4,28.512,24.6,15.812,172.292,2.028,13.708,186.0
2013-07-07,5.861,9.132,3.271,19.903,96.0,74.833,51.0,35.0,28.833,23.4,14.166,171.792,2.0,11.458,183.25
2013-07-08,10.75,15.891,5.141,30.472,95.0,78.167,63.0,31.7,28.833,24.9,21.43,173.792,2.389,13.917,187.708
2013-07-09,13.59,18.93,5.34,40.889,93.0,72.875,56.0,33.3,29.142,24.5,31.75,175.125,2.653,15.958,191.083
2013-07-10,11.428,14.029,2.601,49.187,87.0,72.5,59.0,33.0,29.3,25.3,37.822,173.65,2.336,14.95,188.6
2013-07-11,11.182,13.657,2.474,47.201,83.0,69.292,50.0,35.7,30.262,26.4,34.625,173.875,2.235,14.833,188.708
2013-07-12,12.062,16.583,4.521,35.083,86.0,67.375,43.0,36.3,30.288,25.5,25.417,173.792,2.375,14.542,188.333
2013-07-13,10.632,14.424,3.792,22.278,99.0,84.958,59.0,32.7,26.658,23.2,14.062,173.125,2.153,13.5,186.625
2013-07-14,8.194,11.444,3.25,19.264,99.0,91.583,72.0,29.1,24.8,22.9,12.438,175.833,2.097,14.708,190.542
2013-07-15,8.548,11.809,3.261,14.931,95.0,80.583,61.0,30.2,26.542,24.1,9.167,176.875,2.097,13.083,189.958
2013-07-16,13.375,21.167,7.792,19.208,92.0,79.375,64.0,29.4,26.721,23.4,13.85,180.417,2.93,17.958,198.375
2013-07-17,12.345,16.467,4.122,29.25,93.0,73.875,54.0,33.5,28.167,23.7,21.748,176.913,2.183,15.783,192.696
2013-07-18,9.007,12.222,3.216,26.153,88.0,68.417,44.0,32.5,28.112,25.2,19.104,173.792,2.125,11.958,185.75
2013-07-19,8.892,12.558,3.666,10.159,76.0,63.542,51.0,29.1,25.471,20.8,7.875,176.667,1.766,10.625,187.292
2013-07-20,11.306,14.993,3.688,13.792,89.0,69.792,54.0,31.3,25.554,19.4,11.166,180.542,2.278,13.0,193.542
2013-07-21,8.896,10.098,1.201,23.5,83.0,73.375,60.0,31.1,26.746,21.9,18.666,183.5,2.722,14.417,197.917
2013-07-22,12.836,19.199,6.363,34.076,91.0,80.5,69.0,30.9,27.458,24.1,23.6,177.208,2.944,15.167,192.375
2013-07-23,10.392,18.464,8.071,22.33,91.0,75.042,65.0,32.0,28.483,25.5,15.366,175.542,2.45,16.958,192.5
2013-07-24,15.17,21.648,6.478,27.698,99.0,88.625,80.0,28.5,25.692,22.7,18.708,177.652,3.212,17.391,195.043
2013-07-25,14.04,20.164,6.124,43.403,98.0,83.417,69.0,30.8,27.417,24.0,29.625,181.583,3.333,19.667,201.25
2013-07-26,10.82,15.486,4.667,49.445,96.0,80.5,63.0,30.4,27.662,24.2,34.27,183.478,3.153,15.652,199.13
2013-07-27,10.743,13.389,2.646,46.826,99.0,81.375,64.0,30.6,27.142,24.1,33.666,184.333,4.153,13.458,197.792
2013-07-28,7.319,8.736,1.417,53.0,96.0,82.042,59.0,31.2,26.683,23.7,40.084,185.875,4.125,12.833,198.708
2013-07-29,18.445,25.421,6.976,34.306,99.0,94.333,86.0,26.6,25.267,23.9,20.208,181.417,3.861,20.792,202.208
2013-07-30,15.277,20.686,5.409,50.556,99.0,84.417,63.0,33.3,28.004,24.1,30.614,182.158,3.942,17.316,199.474
2013-07-31,13.42,21.169,7.748,54.848,99.0,88.542,78.0,29.0,26.221,22.7,34.375,188.333,3.515,15.542,203.875
2013-08-01,14.042,20.834,6.792,40.958,99.0,86.583,61.0,31.9,27.05,24.9,25.479,184.75,2.861,16.833,201.583
2013-08-02,9.458,15.34,5.882,24.898,96.0,74.833,58.0,31.7,26.929,23.6,11.196,182.542,2.702,11.375,193.917
2013-08-03,7.312,12.021,4.708,11.083,85.0,73.208,56.0,30.7,26.608,23.0,7.438,181.25,2.486,11.625,192.875
2013-08-04,7.639,9.917,2.278,22.233,99.0,83.833,65.0,30.9,26.292,23.6,14.02,181.792,2.694,12.583,194.375
2013-08-05,12.144,17.847,5.703,21.362,99.0,90.667,72.0,31.1,26.338,23.9,14.444,180.583,2.416,14.75,195.333
2013-08-06,13.118,21.854,8.736,26.667,99.0,86.333,67.0,30.6,27.212,24.2,18.604,179.435,2.458,13.652,193.087
2013-08-07,12.474,21.515,9.041,38.776,96.0,80.958,67.0,32.2,28.288,23.8,26.12,182.167,2.542,15.0,197.167
2013-08-08,12.937,21.84,8.903,37.638,98.0,85.958,67.0,33.1,28.154,24.9,25.542,179.125,2.732,16.333,195.458
2013-08-09,17.104,23.403,6.299,59.062,99.0,83.333,68.0,32.9,29.238,24.8,40.308,182.917,4.458,18.417,201.333
2013-08-10,13.32,16.125,2.806,63.41,93.0,80.292,65.0,34.3,29.971,26.3,45.25,184.875,4.361,19.0,203.875
2013-08-11,8.382,10.326,1.944,55.43,93.0,78.75,61.0,33.3,29.3,25.1,40.188,186.375,3.805,14.417,200.792
2013-08-12,10.542,13.544,3.002,41.347,90.0,70.083,45.0,33.2,28.912,25.0,31.855,186.0,3.222,13.958,199.958
2013-08-13,10.868,13.66,2.792,32.688,89.0,65.458,37.0,34.5,27.8,22.6,27.274,186.421,3.517,12.789,199.211
2013-08-14,9.408,11.252,1.844,29.965,80.0,65.625,41.0,33.5,27.812,22.1,26.396,188.792,3.583,14.5,203.292
2013-08-15,7.375,8.313,0.937,46.019,92.0,72.792,55.0,33.6,29.362,24.8,37.521,187.292,3.226,15.167,202.458
2013-08-16,6.986,7.986,1.0,45.729,87.0,72.25,57.0,33.6,29.483,26.0,36.23,182.833,2.944,13.542,196.375
2013-08-17,6.431,7.757,1.326,30.826,87.0,70.708,51.0,33.6,29.233,25.4,24.312,181.167,2.333,12.375,193.542
2013-08-18,6.34,7.958,1.618,21.035,91.0,66.083,39.0,37.4,30.383,24.7,15.5,177.25,2.0,12.625,189.875
2013-08-19,9.51,13.042,3.532,20.559,84.0,68.458,50.0,36.0,30.458,25.6,15.198,175.708,1.986,12.583,188.292
2013-08-20,10.583,16.611,6.028,15.478,84.0,67.833,47.0,35.3,30.762,26.2,12.09,173.667,2.052,18.19,191.857
2013-08-21,11.292,19.292,8.0,18.854,90.0,76.667,60.0,33.9,29.692,26.6,12.438,172.2,2.653,15.5,187.7
2013-08-22,12.849,20.048,7.198,20.885,99.0,83.042,66.0,32.6,28.983,26.2,14.958,173.417,2.291,15.917,189.333
2013-08-23,12.375,17.014,4.639,20.458,97.0,79.208,59.0,33.3,29.225,25.8,14.042,172.769,2.097,16.385,189.154
2013-08-24,9.938,13.403,3.465,11.0,91.0,85.792,74.0,27.6,26.375,25.5,6.917,174.458,1.958,14.417,188.875
2013-08-25,8.035,11.486,3.451,11.507,99.0,87.625,64.0,27.4,24.75,21.9,6.875,175.333,2.32,11.917,187.25
2013-08-26,12.194,18.885,6.69,15.188,94.0,76.875,57.0,28.1,24.042,20.3,10.875,184.667,2.709,14.458,199.125
2013-08-27,12.84,21.417,8.576,12.076,93.0,71.958,43.0,30.2,24.821,20.7,9.604,186.13,3.0,13.913,200.043
2013-08-28,16.035,23.174,7.139,17.686,90.0,74.75,55.0,31.0,25.0,20.7,12.924,187.167,3.236,14.583,201.75
2013-08-29,18.09,25.132,7.042,29.141,96.0,75.167,47.0,32.6,26.65,21.0,23.145,190.571,3.896,17.214,207.786
2013-08-30,14.331,22.418,8.087,27.196,92.0,83.583,60.0,32.0,27.475,25.2,18.25,174.417,2.591,16.667,191.083
2013-08-31,8.389,15.25,6.861,19.646,97.0,82.792,62.0,32.7,27.479,23.9,12.021,176.083,2.333,14.125,190.208
2013-09-01,9.32,11.986,2.666,21.403,99.0,91.792,81.0,25.7,24.133,23.1,12.88,187.542,3.833,11.75,199.292
2013-09-02,13.818,26.194,12.376,13.684,99.0,98.75,97.0,24.1,23.067,22.3,7.994,183.5,3.278,15.333,198.833
2013-09-03,11.285,24.549,13.264,10.0,99.0,89.667,78.0,28.1,23.929,21.5,6.312,179.75,2.278,15.708,195.458
2013-09-04,13.537,18.504,4.967,8.465,99.0,95.292,80.0,25.8,21.567,19.1,5.416,181.217,2.396,16.435,197.652
2013-09-05,12.351,17.327,4.976,6.801,96.0,78.625,61.0,26.9,23.162,20.1,5.104,180.792,2.386,15.292,196.083
2013-09-06,11.104,16.486,5.382,8.424,91.0,76.792,61.0,27.9,23.929,20.9,5.834,184.0,2.611,11.625,195.625
2013-09-07,10.757,16.125,5.368,11.785,99.0,93.5,85.0,23.6,22.112,20.7,9.562,185.583,2.945,12.958,198.542
2013-09-08,8.243,11.944,3.701,10.458,99.0,88.417,73.0,26.1,23.262,21.4,6.292,183.042,2.931,9.667,192.708
2013-09-09,12.286,20.533,8.246,9.806,97.0,77.375,54.0,27.9,23.1,18.5,8.354,184.292,2.972,11.167,195.458
2013-09-10,15.667,24.93,9.264,15.562,95.0,81.875,65.0,27.8,23.521,19.5,13.909,187.792,3.111,14.208,202.0
2013-09-11,17.084,24.166,7.083,22.798,97.0,79.875,56.0,31.1,25.138,20.4,19.334,185.391,3.347,16.913,202.304
2013-09-12,15.326,19.756,4.43,41.395,93.0,81.792,68.0,29.7,26.321,23.2,31.65,184.095,3.528,14.952,199.048
2013-09-13,14.389,21.238,6.85,49.669,95.0,80.458,60.0,32.1,26.967,22.8,39.438,186.875,3.803,16.583,203.458
