date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2015-02-12,194.583,72.0,61.625,44.0,9.583,20.155,24.804,4.649,14.302,0.0,1.479,16.3,9.546,1.8,204.167,3.125
2015-02-13,189.917,90.0,82.542,70.0,9.417,18.574,21.896,3.322,10.52,50.0,0.646,17.0,13.883,10.3,199.333,3.167
2015-02-14,185.792,89.0,72.958,52.0,3.5,11.321,13.915,2.594,16.125,15.0,2.77,17.5,13.783,9.8,189.292,4.5
2015-02-15,190.292,70.0,57.083,42.0,1.583,7.946,11.383,3.438,7.823,0.0,0.358,9.8,5.788,2.3,191.875,3.125
2015-02-16,189.087,63.0,52.0,38.0,3.609,12.48,18.36,5.88,11.473,0.0,2.333,7.6,3.975,0.1,192.696,4.083
2015-02-17,188.348,74.0,52.0,35.0,5.783,11.955,16.452,4.497,10.994,0.0,0.732,9.4,5.171,1.1,194.13,3.217
2015-02-18,198.0,82.0,60.417,32.0,8.333,20.07,27.488,7.418,16.925,0.0,1.14,10.2,4.171,-1.6,206.333,4.091
2015-02-19,199.708,81.0,64.083,44.0,13.5,27.124,41.603,14.48,21.979,0.0,2.406,13.1,7.417,0.3,213.208,5.208
2015-02-20,192.042,87.0,78.583,67.0,7.708,14.057,15.458,1.401,13.437,17.0,0.375,8.8,8.0,7.0,199.75,3.417
2015-02-21,192.042,83.0,55.25,32.0,1.917,5.198,5.906,0.708,11.166,0.0,0.24,10.5,7.088,3.1,193.958,3.0
2015-02-22,196.167,82.0,55.917,36.0,3.583,16.328,20.411,4.083,12.344,0.0,1.208,9.2,5.075,0.0,199.75,3.667
2015-02-23,197.708,77.0,64.5,51.0,10.625,26.297,38.88,12.583,18.646,0.0,2.052,9.5,7.033,4.5,208.333,4.958
2015-02-24,194.087,65.0,54.375,39.0,1.652,4.33,4.684,0.354,12.698,0.0,0.196,8.1,4.821,1.5,195.739,2.273
2015-02-25,194.208,70.0,50.0,35.0,2.833,10.659,14.183,3.524,7.797,0.0,0.885,7.3,3.838,-1.0,197.042,3.167
2015-02-26,197.619,77.0,56.833,37.0,6.857,17.237,23.187,5.95,22.135,0.0,2.177,8.5,3.754,-1.9,204.476,4.208
2015-02-27,197.625,77.0,61.708,41.0,6.875,16.551,20.181,3.63,38.76,0.0,3.802,12.2,6.992,0.7,204.5,4.958
2015-02-28,198.083,83.0,63.708,42.0,7.208,14.136,15.594,1.458,41.031,0.0,2.614,15.4,8.971,2.3,205.292,4.708
2015-03-01,194.125,73.0,55.167,32.0,2.708,10.64,13.625,2.984,13.994,0.0,0.583,7.7,2.85,-0.7,196.833,3.333
2015-03-02,198.261,79.0,60.292,37.0,10.261,21.729,30.14,8.411,22.364,0.0,2.206,10.3,4.662,-1.5,208.522,4.217
2015-03-03,202.542,81.0,60.75,35.0,11.875,27.044,40.553,13.509,28.062,0.0,3.304,14.2,7.029,0.0,214.417,5.292
2015-03-04,201.625,83.0,59.458,34.0,14.542,30.614,38.527,7.913,31.906,0.0,3.708,15.5,9.729,3.0,216.167,5.333
2015-03-05,198.0,70.0,58.083,42.0,9.375,20.841,24.864,4.024,28.708,0.0,4.135,19.9,14.525,8.7,207.375,3.917
2015-03-06,190.458,79.0,64.333,53.0,3.667,10.496,11.654,1.158,15.021,0.0,2.573,18.8,16.358,13.8,194.125,2.417
2015-03-07,188.542,87.0,70.75,47.0,3.5,7.78,9.04,1.259,11.385,0.0,0.25,21.8,16.671,12.9,192.042,2.125
2015-03-08,192.417,84.0,69.917,54.0,8.083,13.425,22.44,9.015,20.333,0.0,2.135,18.2,13.562,9.4,200.5,4.125
2015-03-09,192.217,84.0,76.292,63.0,2.217,3.872,4.069,0.197,10.815,26.0,0.032,11.6,7.654,5.7,194.435,2.478
2015-03-10,196.042,65.0,53.167,43.0,2.833,3.658,3.988,0.33,10.0,0.0,0.045,9.1,6.658,4.5,198.875,2.136
2015-03-11,196.87,68.0,54.542,35.0,4.739,5.084,5.748,0.664,8.75,0.0,0.129,10.6,6.375,3.5,201.609,2.125
2015-03-12,197.542,78.0,55.5,34.0,4.167,7.347,9.101,1.753,7.333,0.0,0.604,10.8,6.117,0.3,201.708,2.667
2015-03-13,198.208,85.0,61.083,29.0,4.917,10.432,11.971,1.539,10.948,12.0,1.74,13.0,7.638,2.2,203.125,3.375
2015-03-14,195.292,85.0,74.167,54.0,3.5,5.234,5.614,0.38,14.188,14.0,0.177,9.1,6.612,5.0,198.792,3.333
2015-03-15,197.583,70.0,47.542,28.0,3.042,8.129,10.243,2.115,15.812,0.0,0.906,13.1,7.954,4.2,200.625,3.667
2015-03-16,200.174,76.0,54.708,30.0,9.783,22.04,28.753,6.713,15.51,0.0,3.336,14.3,7.483,1.5,209.957,4.125
2015-03-17,198.917,79.0,51.208,13.0,10.708,26.577,36.454,9.877,19.573,0.0,3.386,19.3,10.992,3.5,209.625,5.333
2015-03-18,191.708,86.0,67.417,49.0,6.75,21.134,25.599,4.465,13.177,14.0,2.021,17.8,12.988,7.2,198.458,3.167
2015-03-19,191.083,88.0,75.25,57.0,4.625,13.234,17.792,4.558,17.26,14.0,0.979,16.9,13.958,8.6,195.708,3.542
2015-03-20,193.208,68.0,50.458,34.0,2.208,5.055,5.912,0.857,17.955,0.0,0.604,14.3,10.283,6.5,195.417,3.458
2015-03-21,192.208,53.0,37.542,22.0,0.667,2.349,2.51,0.162,5.208,0.0,0.146,15.6,9.85,5.7,192.875,2.083
2015-03-22,196.125,75.0,51.542,30.0,5.458,19.823,26.201,6.378,11.438,0.0,3.323,14.5,8.479,1.0,201.583,4.333
2015-03-23,193.174,72.0,52.542,21.0,5.652,14.427,17.892,3.466,17.298,0.0,1.688,18.8,10.854,4.6,198.826,3.409
2015-03-24,193.292,60.0,41.583,25.0,2.417,3.556,3.873,0.317,8.802,0.0,0.1,12.8,8.771,6.2,195.708,2.083
2015-03-25,194.81,62.0,45.458,32.0,3.286,5.256,6.194,0.938,4.874,0.0,0.206,10.6,6.958,3.6,198.095,2.167
2015-03-26,196.583,79.0,52.208,28.0,5.792,10.468,12.986,2.517,8.406,0.0,0.823,12.7,6.892,0.4,202.375,2.917
2015-03-27,194.792,76.0,51.292,28.0,4.083,8.32,9.628,1.308,12.146,0.0,1.958,14.6,9.358,2.6,198.875,2.833
2015-03-28,197.125,73.0,54.792,35.0,6.458,13.837,16.714,2.877,15.573,0.0,1.312,14.3,10.571,7.0,203.583,3.125
2015-03-29,198.792,82.0,56.75,36.0,9.542,20.852,25.134,4.282,30.125,0.0,2.969,15.4,10.646,3.8,208.333,4.458
2015-03-30,200.696,78.0,55.25,33.0,12.261,27.545,33.131,5.586,37.146,0.0,4.422,18.6,13.421,7.1,212.957,4.565
2015-03-31,197.792,83.0,60.042,32.0,9.542,23.022,26.921,3.899,37.167,0.0,4.122,19.8,14.896,9.4,207.333,4.5
2015-04-01,186.391,87.0,78.125,69.0,4.348,15.226,19.783,4.557,19.617,4.0,2.196,16.8,15.004,11.9,190.739,3.217
2015-04-02,204.875,70.0,57.083,39.0,1.042,12.574,14.807,2.234,12.99,0.0,2.431,19.9,15.188,10.2,205.917,3.75
2015-04-03,199.208,88.0,79.0,66.0,3.375,16.146,22.646,6.5,15.833,7.0,3.073,20.0,17.983,14.3,202.583,3.125
2015-04-04,204.417,83.0,67.333,51.0,4.667,13.682,15.938,2.255,9.427,2.0,2.614,21.8,17.167,12.4,209.083,4.583
2015-04-05,202.0,89.0,84.917,82.0,2.458,12.457,15.261,2.804,10.885,19.0,1.636,19.1,17.171,15.5,204.458,3.375
2015-04-06,202.083,84.0,81.0,76.0,0.667,5.031,5.75,0.719,5.021,5.0,0.281,15.9,13.975,10.0,202.75,2.375
2015-04-07,205.042,81.0,63.375,51.0,0.333,2.708,2.818,0.11,9.323,1.0,0.219,11.9,9.65,7.7,205.375,2.0
2015-04-08,206.696,80.0,60.083,43.0,0.217,3.181,3.433,0.252,10.228,3.0,0.152,11.9,7.521,3.9,206.913,2.091
2015-04-09,205.417,74.0,59.458,40.0,2.75,18.29,21.953,3.663,14.463,0.0,2.1,13.8,9.704,4.9,208.167,4.083
2015-04-10,205.714,87.0,83.625,73.0,5.762,13.576,14.531,0.956,12.542,29.0,0.396,12.1,11.088,10.2,211.476,3.167
2015-04-11,202.5,89.0,66.458,36.0,2.625,6.964,7.625,0.661,9.542,2.0,0.229,18.7,13.05,8.1,205.125,2.292
2015-04-12,203.208,80.0,55.917,34.0,1.583,8.51,9.782,1.271,14.24,0.0,2.302,19.0,13.55,5.6,204.792,2.625
2015-04-13,198.792,85.0,70.458,35.0,0.208,5.448,5.755,0.307,5.781,12.0,0.417,15.5,13.808,11.0,199.0,2.0
2015-04-14,198.125,86.0,78.958,58.0,3.042,16.0,24.187,8.188,10.5,4.0,1.26,17.2,14.188,11.0,201.167,3.167
2015-04-15,200.478,83.0,65.333,48.0,0.826,15.712,19.701,3.989,15.271,0.0,4.358,15.2,11.967,8.0,201.304,4.348
2015-04-16,207.292,77.0,55.5,35.0,3.958,23.342,28.507,5.166,35.729,0.0,5.928,20.4,15.492,9.3,211.25,5.708
2015-04-17,204.958,74.0,43.083,14.0,2.208,14.588,17.714,3.125,22.198,0.0,2.385,18.5,15.188,9.5,207.167,3.167
2015-04-18,207.125,68.0,43.292,15.0,2.208,16.578,20.656,4.078,21.854,0.0,4.052,22.1,15.025,6.0,209.333,3.083
2015-04-19,204.75,83.0,72.667,61.0,1.292,12.26,13.641,1.38,24.357,5.0,2.271,20.3,17.142,14.2,206.042,3.083
2015-04-20,197.042,89.0,80.875,63.0,1.458,12.802,17.838,5.037,17.552,20.0,1.521,21.3,17.883,13.7,198.5,3.458
2015-04-21,201.792,78.0,62.292,41.0,0.458,4.62,5.109,0.49,7.625,0.0,0.886,19.3,13.488,9.1,202.25,2.083
2015-04-22,207.043,81.0,57.917,33.0,3.348,17.938,22.961,5.023,15.893,0.0,4.214,21.7,14.767,6.4,210.391,4.0
2015-04-23,206.917,78.0,43.167,13.0,6.958,22.095,26.874,4.779,20.608,0.0,3.088,22.6,16.55,9.6,213.875,4.87
2015-04-24,209.762,72.0,45.875,25.0,8.952,25.112,30.592,5.48,27.126,0.0,5.732,23.7,17.454,9.9,218.714,4.083
2015-04-25,204.208,69.0,36.417,16.0,2.208,7.615,8.505,0.891,27.125,0.0,2.26,23.5,17.992,12.3,206.417,3.542
2015-04-26,207.75,70.0,43.542,18.0,2.583,12.495,14.073,1.578,27.479,0.0,4.26,23.7,17.321,9.3,210.333,4.167
2015-04-27,208.208,81.0,58.333,21.0,3.208,19.729,23.151,3.422,38.615,0.0,6.125,25.9,19.758,12.8,211.417,4.25
2015-04-28,202.917,83.0,62.917,41.0,2.5,16.0,20.036,4.036,30.302,0.0,2.854,24.1,19.854,15.6,205.417,2.958
2015-04-29,203.739,76.0,65.583,51.0,3.217,16.169,18.44,2.271,17.385,0.0,2.456,21.8,18.871,15.5,206.957,3.348
2015-04-30,202.625,79.0,56.75,32.0,5.083,15.294,18.248,2.955,14.063,0.0,2.5,25.3,19.417,13.7,207.708,2.75
2015-05-01,198.583,79.0,56.5,29.0,7.375,16.26,19.218,2.958,15.86,0.0,2.636,26.3,20.596,14.4,205.958,3.875
2015-05-02,198.208,73.0,54.542,30.0,9.25,16.026,18.557,2.531,20.135,0.0,4.052,27.0,20.654,13.7,207.458,3.792
2015-05-03,195.958,79.0,66.458,48.0,7.25,8.266,9.25,0.984,11.73,4.0,1.667,24.6,20.129,16.2,203.208,2.167
2015-05-04,192.875,85.0,74.125,45.0,6.083,7.692,8.979,1.286,10.375,3.0,1.521,22.3,19.679,16.7,198.958,2.5
2015-05-05,198.5,62.0,41.417,23.0,6.875,6.755,7.604,0.849,16.917,0.0,1.489,22.8,18.05,13.3,205.375,3.083
2015-05-06,199.087,67.0,55.375,29.0,7.478,9.804,11.261,1.456,19.625,0.0,2.87,24.9,19.004,12.1,206.565,2.826
2015-05-07,203.542,77.0,58.167,33.0,0.875,15.569,19.421,3.852,16.365,0.0,2.979,24.9,20.238,17.2,204.417,3.167
2015-05-08,203.5,73.0,53.667,29.0,2.542,14.812,18.406,3.594,18.334,0.0,3.031,25.4,20.338,14.9,206.042,3.333
2015-05-09,205.667,78.0,68.375,58.0,5.833,17.958,21.281,3.323,22.875,0.0,2.282,20.7,18.375,15.4,211.5,4.958
2015-05-10,206.625,78.0,51.0,26.0,0.75,6.286,7.057,0.771,20.0,0.0,1.292,23.9,17.788,12.7,207.375,3.375
2015-05-11,206.75,71.0,49.917,23.0,1.833,12.162,14.776,2.614,12.979,0.0,2.979,23.2,17.975,10.5,208.583,2.5
2015-05-12,200.667,89.0,73.833,57.0,0.667,12.338,14.594,2.255,15.021,39.0,1.958,21.8,18.288,14.1,201.333,2.875
2015-05-13,205.609,80.0,53.333,33.0,2.0,18.014,21.995,3.981,23.685,0.0,5.109,24.5,18.904,11.6,207.609,5.045
2015-05-14,206.417,77.0,61.333,30.0,6.208,23.66,29.045,5.385,28.812,3.0,4.694,22.6,18.667,16.0,212.625,4.292
2015-05-15,203.0,83.0,70.375,56.0,7.348,19.034,25.39,6.356,26.758,1.0,3.062,27.2,22.592,17.5,210.348,3.375
2015-05-16,200.5,88.0,75.292,59.0,2.042,7.896,9.63,1.734,20.396,25.0,0.854,22.8,20.571,16.3,202.542,2.875
2015-05-17,206.333,85.0,51.833,15.0,2.833,11.068,12.938,1.87,23.844,0.0,3.51,25.8,19.575,12.9,209.167,3.542
2015-05-18,204.25,88.0,60.958,33.0,3.5,15.792,18.52,2.728,20.688,24.0,2.085,24.6,19.442,14.9,207.75,3.0
2015-05-19,201.167,89.0,71.375,52.0,4.0,16.989,23.008,6.018,15.677,9.0,3.004,26.7,21.788,17.9,205.167,4.042
2015-05-20,202.304,81.0,60.542,40.0,3.652,13.603,18.077,4.474,22.156,0.0,3.5,27.2,20.554,14.8,205.957,4.391
2015-05-21,204.083,71.0,49.792,31.0,1.833,12.919,16.328,3.409,12.552,0.0,2.219,23.5,18.196,13.0,205.917,3.625
2015-05-22,207.75,74.0,51.417,25.0,5.375,19.813,24.778,4.964,19.56,0.0,4.052,26.0,19.988,13.4,213.125,3.913
2015-05-23,206.875,73.0,59.375,40.0,4.125,15.812,17.953,2.141,23.094,0.0,3.792,24.0,20.208,16.1,211.0,3.208
2015-05-24,204.292,75.0,50.125,34.0,1.667,9.76,10.969,1.208,17.021,0.0,3.177,25.2,21.642,16.5,205.958,3.25
2015-05-25,205.583,66.0,44.833,30.0,3.125,17.505,20.354,2.849,26.896,0.0,4.906,27.2,22.629,16.7,208.708,3.75
2015-05-26,206.5,70.0,48.792,27.0,5.125,21.172,24.953,3.781,29.062,0.0,4.719,29.4,23.604,18.3,211.625,4.542
2015-05-27,207.478,61.0,43.417,16.0,8.739,23.778,26.998,3.22,32.288,0.0,6.63,31.6,24.112,16.5,216.217,5.364
2015-05-28,205.375,59.0,45.667,25.0,4.625,18.567,20.659,2.092,30.51,0.0,3.772,29.8,24.125,17.7,210.0,3.25
2015-05-29,199.905,57.0,42.875,23.0,2.476,9.725,10.822,1.096,24.974,0.0,2.532,31.3,25.071,20.6,202.381,3.208
2015-05-30,207.042,71.0,53.25,38.0,5.667,17.49,20.12,2.63,34.771,0.0,5.771,29.1,23.925,19.3,212.708,4.25
2015-05-31,200.0,69.0,49.25,31.0,0.75,3.094,3.245,0.151,21.896,0.0,0.688,27.3,23.1,19.0,200.75,2.042
2015-06-01,202.833,72.0,44.458,15.0,1.25,13.594,16.818,3.224,16.846,0.0,3.031,29.3,23.233,16.0,204.083,3.583
2015-06-02,200.792,81.0,65.333,52.0,1.583,14.338,17.734,3.396,22.854,1.0,2.781,28.1,24.658,22.1,202.375,2.792
2015-06-03,200.957,88.0,74.708,35.0,1.783,11.94,15.647,3.707,10.0,43.0,1.573,23.5,21.592,17.7,202.739,2.826
2015-06-04,203.708,81.0,46.542,18.0,2.0,8.558,10.588,2.03,10.604,0.0,1.333,27.3,21.146,14.9,205.708,1.583
2015-06-05,204.5,86.0,73.458,60.0,5.458,12.406,14.724,2.318,8.812,18.0,0.666,17.6,15.658,14.1,209.958,1.625
2015-06-06,201.667,84.0,64.458,44.0,1.083,4.958,6.109,1.151,5.99,1.0,0.562,23.4,18.617,14.2,202.75,1.5
2015-06-07,205.75,79.0,60.875,46.0,2.333,8.0,9.078,1.078,11.438,0.0,1.708,24.4,20.421,13.7,208.083,1.958
2015-06-08,205.792,87.0,70.458,49.0,3.875,9.677,10.739,1.063,9.25,7.0,0.812,25.9,20.942,18.3,209.667,1.625
2015-06-09,202.833,89.0,82.375,75.0,7.417,17.396,25.375,7.979,9.75,15.0,1.636,22.6,20.671,18.9,210.25,3.583
2015-06-10,203.609,84.0,65.0,49.0,5.13,16.188,19.879,3.692,13.92,0.0,2.706,26.2,22.517,17.6,208.739,3.909
2015-06-11,207.958,87.0,78.25,65.0,9.0,20.11,24.192,4.082,20.177,10.0,1.676,24.4,21.55,20.0,216.958,3.292
2015-06-12,203.304,88.0,74.542,57.0,5.957,18.396,25.585,7.189,24.682,5.0,3.24,28.6,23.883,20.5,209.261,4.458
2015-06-13,210.417,81.0,58.208,35.0,5.708,12.255,13.438,1.182,38.562,0.0,3.094,30.1,24.679,19.3,216.125,3.958
2015-06-14,199.375,77.0,67.125,54.0,1.542,9.005,10.047,1.042,18.323,0.0,2.354,26.5,22.838,20.7,200.917,3.208
2015-06-15,201.917,84.0,66.375,44.0,5.292,16.682,21.537,4.855,21.573,0.0,4.406,28.9,23.854,19.3,207.208,4.792
2015-06-16,200.542,79.0,73.667,65.0,3.292,14.273,17.286,3.012,24.625,1.0,2.115,24.6,23.025,21.9,203.833,3.458
2015-06-17,200.87,77.0,63.542,47.0,2.522,10.988,12.924,1.936,25.114,0.0,1.723,27.6,24.138,20.5,203.391,3.087
2015-06-18,199.958,83.0,69.458,52.0,1.708,6.069,6.658,0.589,10.51,11.0,0.802,25.8,22.267,17.7,201.667,1.375
2015-06-19,200.292,87.0,79.5,65.0,1.333,3.995,4.3,0.306,5.813,18.0,0.458,22.4,19.858,17.7,201.625,1.333
2015-06-20,204.292,83.0,67.333,50.0,2.958,11.057,13.245,2.188,14.427,0.0,2.364,27.4,23.408,20.0,207.25,3.583
2015-06-21,204.375,79.0,63.458,43.0,1.208,5.156,5.839,0.682,11.594,6.0,1.282,27.6,23.754,20.7,205.583,2.917
2015-06-22,203.542,79.0,69.458,61.0,2.667,12.458,15.568,3.109,18.073,0.0,1.854,25.6,23.283,19.8,206.208,2.875
2015-06-23,204.25,78.0,62.667,48.0,1.708,13.437,16.427,2.99,27.74,0.0,3.094,28.6,24.962,21.9,205.958,2.917
2015-06-24,207.304,80.0,64.375,48.0,3.087,12.039,13.525,1.486,26.925,0.0,2.543,29.5,25.188,21.0,210.391,2.429
2015-06-25,204.583,77.0,61.583,47.0,1.542,13.526,16.64,3.115,20.276,0.0,2.275,30.1,26.125,22.6,206.125,2.833
2015-06-26,193.435,88.0,81.75,68.0,2.957,14.236,16.341,2.106,11.166,28.0,1.603,25.4,23.083,21.4,196.391,2.208
2015-06-27,194.833,81.0,67.542,54.0,0.833,8.693,10.62,1.927,10.094,0.0,1.823,26.3,23.308,20.3,195.667,3.0
2015-06-28,196.917,79.0,60.958,40.0,1.333,3.005,3.333,0.328,6.99,0.0,0.354,26.7,21.717,18.2,198.25,1.458
2015-06-29,193.714,73.0,56.125,40.0,2.286,9.24,11.172,1.932,8.493,0.0,1.752,27.9,22.971,17.9,196.0,1.875
2015-06-30,194.167,87.0,70.75,50.0,4.625,14.896,18.052,3.156,13.208,14.0,1.271,26.2,22.65,20.3,198.792,2.167
2015-07-01,185.045,90.0,80.083,69.0,1.955,15.101,19.708,4.607,11.292,35.0,2.576,26.4,23.183,20.7,187.0,3.391
2015-07-02,193.167,83.0,67.708,53.0,3.292,18.568,24.92,6.351,21.94,0.0,4.167,27.3,24.096,21.4,196.458,4.667
2015-07-03,195.208,76.0,65.25,51.0,2.542,16.651,19.995,3.344,17.844,0.0,3.729,27.7,24.342,21.4,197.75,3.167
2015-07-04,202.875,87.0,79.708,71.0,3.208,16.385,19.443,3.058,24.448,19.0,2.896,23.5,21.921,19.6,206.083,3.542
2015-07-05,197.208,87.0,73.042,52.0,0.792,6.849,7.411,0.562,20.781,1.0,1.354,25.8,22.117,19.7,198.0,3.333
2015-07-06,195.458,80.0,69.708,62.0,1.792,9.792,11.109,1.318,16.427,0.0,1.114,24.5,22.262,20.0,197.25,2.5
2015-07-07,204.458,86.0,83.583,81.0,5.458,12.859,15.682,2.823,12.802,20.0,0.625,24.2,22.529,20.9,209.917,2.75
2015-07-08,200.261,86.0,76.625,56.0,7.174,17.943,21.599,3.656,14.094,1.0,1.72,30.6,25.479,21.9,207.435,3.045
2015-07-09,190.958,86.0,75.0,61.0,4.667,12.626,16.154,3.528,14.603,1.0,2.743,30.0,26.571,23.7,195.625,3.375
2015-07-10,189.217,82.0,72.292,56.0,5.217,10.013,12.385,2.372,12.512,1.0,1.599,31.4,26.854,23.8,194.435,2.375
2015-07-11,189.208,79.0,71.75,61.0,4.25,8.833,10.756,1.922,12.5,0.0,1.916,30.1,27.033,24.9,193.458,2.208
2015-07-12,182.958,80.0,67.625,52.0,1.667,5.208,8.655,3.446,10.136,0.0,2.0,32.1,28.4,24.9,184.625,1.708
2015-07-13,176.542,79.0,70.75,62.0,1.333,5.345,12.351,7.006,11.344,0.0,3.094,31.7,28.308,26.3,177.875,1.333
2015-07-14,177.958,77.0,63.917,49.0,1.333,6.655,15.577,8.923,8.958,0.0,3.833,32.2,28.983,26.0,179.292,1.292
2015-07-15,188.13,79.0,54.0,30.0,3.913,7.217,11.894,4.677,10.885,0.0,2.641,35.9,30.246,25.1,192.043,1.609
2015-07-16,178.958,85.0,68.458,59.0,0.875,2.604,3.149,0.545,6.219,13.0,0.375,30.0,27.358,24.2,179.833,1.042
2015-07-17,182.5,90.0,87.417,80.0,0.167,5.482,7.06,1.578,7.219,225.0,1.01,24.6,22.7,20.5,182.667,1.792
2015-07-18,188.417,90.0,73.208,49.0,2.958,12.298,17.452,5.155,12.99,12.0,3.084,30.5,24.708,19.8,191.375,4.542
2015-07-19,182.542,87.0,76.0,66.0,0.708,6.179,9.161,2.982,11.323,7.0,1.625,29.2,26.608,24.6,183.25,1.833
2015-07-20,179.625,78.0,68.542,56.0,0.208,3.589,5.988,2.399,9.698,0.0,1.323,30.8,27.583,25.3,179.833,1.833
2015-07-21,178.833,76.0,67.5,54.0,0.417,4.649,7.673,3.024,7.958,0.0,1.646,31.5,27.2,24.8,179.25,1.708
2015-07-22,180.87,88.0,81.625,75.0,1.174,10.484,14.286,3.801,7.955,17.0,2.087,26.8,25.388,23.9,182.043,2.182
2015-07-23,181.458,88.0,78.5,62.0,3.208,13.948,20.542,6.594,9.801,17.0,2.544,28.2,25.304,23.1,184.667,2.792
2015-07-24,195.952,81.0,64.375,45.0,5.333,14.268,25.31,11.042,13.458,0.0,3.684,33.1,28.296,24.0,201.286,2.292
2015-07-25,183.958,79.0,65.167,48.0,2.25,10.406,16.932,6.526,13.969,0.0,3.614,32.4,28.725,25.4,186.208,1.833
2015-07-26,185.125,81.0,64.25,47.0,1.208,6.068,10.172,4.104,10.729,0.0,2.229,33.0,28.842,24.5,186.333,1.625
2015-07-27,180.458,74.0,68.625,54.0,2.292,10.469,15.729,5.26,14.562,0.0,2.49,32.2,28.362,26.6,182.75,2.208
2015-07-28,191.375,81.0,70.75,55.0,6.042,14.542,20.057,5.516,21.323,6.0,3.062,32.1,28.25,25.2,197.417,4.875
2015-07-29,194.13,83.0,69.667,53.0,5.391,11.543,15.255,3.712,20.323,0.0,2.228,33.8,28.879,25.6,199.522,3.174
2015-07-30,197.292,80.0,66.25,51.0,5.333,14.553,18.039,3.487,32.633,0.0,4.448,34.3,30.129,25.9,202.625,4.174
2015-07-31,197.083,78.0,60.208,43.0,4.625,15.448,17.839,2.391,41.166,0.0,3.854,35.2,31.246,26.5,201.708,4.208
2015-08-01,192.042,75.0,57.0,30.0,3.875,13.599,15.833,2.234,37.396,0.0,4.323,36.4,31.379,27.5,195.917,4.0
2015-08-02,196.667,75.0,57.583,36.0,5.125,12.0,13.448,1.448,41.323,0.0,4.698,35.7,30.958,26.5,201.792,4.792
2015-08-03,193.565,75.0,58.208,41.0,4.043,14.182,16.802,2.62,41.99,0.0,4.26,34.7,30.812,27.2,197.609,3.667
2015-08-04,192.458,75.0,58.458,39.0,4.25,16.094,19.891,3.797,40.788,0.0,4.386,35.2,30.621,26.1,196.708,4.333
2015-08-05,191.913,74.0,56.583,41.0,2.826,15.804,19.614,3.81,37.906,0.0,3.75,34.7,31.096,26.3,194.739,5.739
2015-08-06,191.333,73.0,59.875,48.0,1.125,14.662,18.031,3.368,23.469,0.0,3.499,35.2,30.771,26.7,192.458,2.625
2015-08-07,186.5,76.0,59.042,48.0,0.667,10.75,16.271,5.521,14.99,0.0,2.406,34.1,31.275,27.7,187.167,1.833
2015-08-08,188.625,73.0,54.875,39.0,1.083,9.224,10.234,1.01,22.698,0.0,2.396,36.2,31.179,26.8,189.708,2.708
2015-08-09,192.125,73.0,60.042,45.0,0.792,9.938,10.932,0.995,27.916,0.0,3.229,34.3,30.242,26.1,192.917,3.667
2015-08-10,191.042,74.0,60.625,45.0,0.333,9.094,10.464,1.37,25.292,0.0,2.312,33.8,29.754,26.1,191.375,2.75
2015-08-11,191.348,73.0,57.958,44.0,4.391,10.745,12.614,1.87,23.854,0.0,3.219,34.5,29.921,25.6,195.739,3.375
2015-08-12,192.826,78.0,62.875,49.0,1.391,11.204,12.79,1.586,29.448,0.0,3.587,32.3,28.633,26.1,194.217,3.364
2015-08-13,186.5,86.0,76.333,64.0,0.833,8.353,10.237,1.884,17.416,14.0,1.712,29.7,27.096,24.2,187.333,3.083
2015-08-14,187.739,79.0,64.042,46.0,1.739,6.085,7.636,1.55,9.896,0.0,1.512,31.5,28.042,24.7,189.478,2.958
2015-08-15,186.875,77.0,57.417,31.0,1.667,6.318,7.531,1.214,17.188,0.0,1.771,34.0,28.779,24.7,188.542,3.917
2015-08-16,191.333,83.0,64.917,42.0,2.042,6.734,7.292,0.558,20.49,6.0,1.76,30.9,27.038,23.9,193.375,2.875
2015-08-17,185.5,86.0,78.833,71.0,2.0,8.448,10.427,1.979,8.906,29.0,0.74,29.2,25.138,23.2,187.5,2.167
2015-08-18,188.208,85.0,64.333,46.0,3.083,9.828,11.984,2.156,9.927,0.0,1.99,31.6,26.954,21.0,191.292,3.333
2015-08-19,189.609,82.0,75.042,68.0,3.435,14.138,17.725,3.587,11.719,4.0,1.162,27.0,25.625,24.4,193.043,2.565
2015-08-20,190.583,88.0,81.083,67.0,5.667,16.608,21.824,5.216,11.869,48.0,1.74,28.6,25.679,23.7,196.25,3.667
2015-08-21,184.958,87.0,74.667,58.0,2.792,10.625,16.636,6.01,12.345,8.0,2.188,31.2,27.171,23.8,187.75,2.167
2015-08-22,184.708,78.0,64.667,52.0,1.833,7.479,11.651,4.172,11.24,0.0,2.167,31.3,28.279,25.6,186.542,2.625
2015-08-23,190.75,76.0,57.875,41.0,0.833,3.156,3.443,0.286,9.073,0.0,0.886,32.9,27.546,23.0,191.583,2.042
2015-08-24,189.542,75.0,58.083,40.0,1.708,7.946,9.35,1.404,11.785,0.0,1.576,30.8,27.371,22.6,191.25,2.609
2015-08-25,185.458,84.0,74.0,67.0,1.083,6.609,7.771,1.161,9.052,18.0,0.969,27.6,25.8,24.5,186.542,2.208
