date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2017-11-06,24.124,38.549,14.424,1.042,24.166,4.783,20.875,,,
2017-11-07,24.604,47.104,22.5,0.0,29.146,4.917,21.75,,,
2017-11-08,14.5,25.292,10.792,0.042,22.75,3.0,14.917,,,
2017-11-09,23.75,34.479,10.729,0.833,34.625,5.542,25.5,,,
2017-11-10,14.334,24.167,9.834,0.542,22.771,3.5,18.0,,,
2017-11-11,11.583,17.062,5.479,0.125,15.104,3.25,12.125,,,
2017-11-12,14.562,19.584,5.021,0.125,10.125,3.583,10.833,,,
2017-11-13,21.062,33.292,12.229,1.208,17.771,4.25,15.167,,,
2017-11-14,23.652,32.522,8.87,0.522,23.583,3.957,16.542,,,
2017-11-15,13.208,18.229,5.02,0.625,15.584,2.917,13.25,,,
2017-11-16,14.812,20.479,5.667,0.25,13.125,3.208,10.75,,,
2017-11-17,22.416,36.396,13.979,0.875,11.958,4.5,12.375,,,
2017-11-18,16.521,27.084,10.562,0.125,15.958,3.75,13.542,,,
2017-11-19,8.458,10.375,1.917,0.208,8.062,2.542,7.417,,,
2017-11-20,17.125,26.122,8.997,0.0,11.304,3.174,10.522,,,
2017-11-21,27.542,54.0,26.458,0.375,18.562,5.417,18.125,,,
2017-11-22,28.771,53.73,24.958,0.583,19.896,5.708,17.958,,,
2017-11-23,8.375,10.688,2.312,0.167,14.834,2.667,12.167,,,
2017-11-24,8.854,11.666,2.812,0.125,12.666,2.5,10.583,,,
2017-11-25,11.23,14.355,3.125,0.0,10.312,3.5,9.75,,,
2017-11-26,16.938,22.875,5.938,0.0,19.125,4.625,16.792,,,
2017-11-27,21.917,38.896,16.979,0.25,26.208,5.292,18.917,,,
2017-11-28,26.542,45.57,19.028,1.391,28.438,5.75,24.167,,,
2017-11-29,25.354,37.875,12.521,0.0,36.416,5.042,24.417,,,
2017-11-30,19.188,28.688,9.5,0.083,30.0,4.25,20.792,,,
2017-12-01,16.896,26.458,9.562,0.208,7.5,3.125,7.042,,,
2017-12-02,19.5,35.812,16.312,0.083,13.792,4.708,12.292,,,
2017-12-03,22.375,34.75,12.375,1.083,17.229,6.125,18.0,,,
2017-12-04,22.624,66.974,44.35,0.292,26.312,6.435,20.375,,,
2017-12-05,11.309,18.75,7.44,0.0,7.5,2.625,7.833,,,
2017-12-06,14.812,22.062,7.25,0.0,8.354,3.667,8.833,,,
2017-12-07,21.021,33.271,12.25,0.0,15.938,4.5,15.833,,,
2017-12-08,13.75,22.312,8.562,0.0,13.438,3.042,13.875,,,
2017-12-09,9.708,13.667,3.958,0.0,8.271,2.75,8.625,,,
2017-12-10,6.084,8.084,2.0,0.0,12.604,2.625,10.375,,,
2017-12-11,11.021,16.604,5.583,0.0,12.188,2.833,12.167,,,
2017-12-12,12.252,20.584,8.332,0.087,7.338,2.667,6.542,,,
2017-12-13,15.105,23.104,8.0,0.667,8.334,2.875,7.167,,,
2017-12-14,26.042,48.75,22.708,0.542,12.666,5.458,12.042,,,
2017-12-15,21.521,40.229,18.708,0.417,10.312,4.708,11.208,,,
2017-12-16,14.312,17.708,3.396,1.0,20.479,4.083,20.125,,,
2017-12-17,7.229,10.042,2.812,0.625,8.292,2.583,7.958,,,
2017-12-18,13.248,20.282,7.034,0.042,10.792,3.261,11.542,,,
2017-12-19,17.812,25.584,7.77,0.875,17.5,4.208,19.087,,,
2017-12-20,25.125,38.729,13.605,0.708,11.688,4.333,12.875,,,
2017-12-21,21.896,48.354,26.458,0.417,15.542,5.292,15.667,,,
2017-12-22,7.25,9.438,2.188,0.0,11.125,2.792,11.125,,,
2017-12-23,20.375,30.104,9.73,0.917,22.396,5.208,22.958,,,
2017-12-24,18.104,24.312,6.208,1.083,26.854,4.375,21.042,,,
2017-12-25,17.23,24.25,7.021,0.458,13.48,3.792,13.292,,,
2017-12-26,15.008,21.704,6.698,0.435,11.562,3.0,9.792,,,
2017-12-27,14.708,20.208,5.5,0.0,4.688,2.667,5.458,,,
2017-12-28,20.166,28.208,8.041,1.0,17.396,4.458,15.542,,,
2017-12-29,18.958,24.271,5.312,1.25,38.25,4.875,34.583,,,
2017-12-30,27.396,37.312,9.916,1.0,44.396,6.292,39.25,,,
2017-12-31,5.875,6.604,0.73,0.0,21.521,3.5,20.25,,,
2018-01-01,8.229,9.104,0.875,0.292,14.166,3.167,13.25,,,
2018-01-02,8.292,9.458,1.166,0.458,9.938,3.042,9.417,,,
2018-01-03,17.416,22.084,4.666,0.583,9.75,3.875,8.708,,,
2018-01-04,22.02,35.896,13.875,0.417,13.938,5.5,14.083,,,
2018-01-05,18.312,21.416,3.104,1.375,35.021,5.292,30.125,,,
2018-01-06,16.958,20.104,3.146,1.292,19.834,4.958,16.917,,,
2018-01-07,21.917,42.667,20.75,0.625,11.458,4.917,10.667,,,
2018-01-08,22.98,39.708,16.729,1.417,18.254,4.333,16.75,,,
2018-01-09,16.167,23.354,7.188,0.875,9.218,3.667,9.348,,,
2018-01-10,19.938,37.688,17.75,0.875,13.77,3.833,12.042,,,
2018-01-11,26.438,45.542,19.104,1.0,17.875,5.292,17.0,,,
2018-01-12,22.083,33.084,11.0,0.833,25.02,4.333,20.708,,,
2018-01-13,16.396,21.042,4.646,1.083,20.666,4.333,15.042,,,
2018-01-14,20.044,30.0,9.956,0.783,16.896,5.348,15.833,,,
2018-01-15,17.667,26.271,8.604,1.417,41.979,5.917,38.0,,,
2018-01-16,11.646,15.916,4.27,0.375,18.834,3.292,15.417,,,
2018-01-17,10.958,14.125,3.166,0.833,10.375,3.167,9.625,,,
2018-01-18,18.354,25.812,7.458,0.917,17.312,4.375,16.0,,,
2018-01-19,19.938,31.458,11.52,1.167,20.188,6.417,18.417,,,
2018-01-20,7.729,8.812,1.083,0.625,23.604,3.417,16.75,,,
2018-01-21,10.708,13.667,2.958,0.667,8.854,2.375,7.375,,,
2018-01-22,10.36,12.683,2.322,0.87,14.375,3.042,11.875,,,
2018-01-23,7.812,9.396,1.584,1.333,32.812,4.125,27.625,,,
2018-01-24,21.625,30.166,8.542,1.5,26.604,5.042,23.125,,,
2018-01-25,20.771,35.979,15.208,1.458,22.27,4.542,19.542,,,
2018-01-26,11.188,14.438,3.25,0.833,14.125,3.375,11.667,,,
2018-01-27,13.5,17.584,4.084,1.208,12.334,3.125,10.042,,,
2018-01-28,8.196,9.739,1.544,0.522,20.75,2.826,17.542,,,
2018-01-29,20.812,32.146,11.334,1.417,19.062,4.292,16.25,,,
2018-01-30,26.125,43.042,16.917,0.958,22.583,5.333,19.167,,,
2018-01-31,19.438,27.0,7.562,0.417,16.438,3.792,12.292,,,
2018-02-01,8.646,10.688,2.042,0.208,9.604,2.625,9.0,,,
2018-02-02,8.292,11.834,3.542,0.25,18.188,3.25,14.875,,,
2018-02-03,13.562,16.25,2.688,1.292,28.688,3.875,16.708,,,
2018-02-04,15.5,21.5,6.0,0.667,23.792,5.083,17.0,,,
2018-02-05,29.75,51.166,21.417,1.333,32.084,7.083,22.833,,,
2018-02-06,25.646,44.188,18.542,0.917,27.438,5.875,18.5,,,
2018-02-07,20.542,33.5,12.958,0.542,30.979,6.167,20.25,,,
2018-02-08,18.479,25.958,7.479,0.917,19.312,4.0,14.792,,,
2018-02-09,14.0,17.458,3.458,0.667,11.562,3.125,9.083,,,
2018-02-10,11.688,14.812,3.125,0.583,6.333,3.25,5.583,,,
2018-02-11,11.282,13.261,1.978,0.957,12.584,3.043,10.833,,,
2018-02-12,23.104,43.188,20.084,1.833,25.375,6.25,21.5,,,
2018-02-13,22.5,33.979,11.48,2.417,37.74,6.125,34.652,,,
2018-02-14,23.354,32.625,9.271,1.25,19.875,5.25,19.167,,,
2018-02-15,22.062,33.896,11.834,1.0,16.5,4.292,13.875,,,
2018-02-16,11.458,14.062,2.604,1.083,29.604,4.667,26.708,,,
2018-02-17,12.27,14.125,1.854,1.083,26.312,4.583,25.167,,,
2018-02-18,31.125,46.812,15.688,1.5,18.666,5.042,19.708,,,
2018-02-19,15.834,23.708,7.875,0.875,24.612,4.0,11.833,,,
2018-02-20,11.542,14.292,2.75,0.625,12.542,3.625,12.375,,,
2018-02-21,21.833,34.334,12.5,1.625,28.208,6.042,26.125,,,
2018-02-22,26.688,37.958,11.271,1.417,32.042,6.792,28.958,,,
2018-02-23,17.229,22.583,5.354,1.417,21.062,5.167,18.75,,,
2018-02-24,19.562,23.271,3.708,1.417,20.292,3.792,18.583,,,
2018-02-25,25.652,43.891,18.24,1.913,33.312,5.609,28.75,,,
2018-02-26,26.834,42.562,15.73,1.417,39.812,6.25,33.542,,,
2018-02-27,26.521,37.646,11.125,1.667,23.833,4.333,19.667,,,
2018-02-28,22.148,29.269,7.121,1.333,20.587,4.909,17.318,,,
2018-03-01,26.062,44.042,17.98,1.625,45.416,6.5,37.625,,,
2018-03-02,25.23,34.458,9.229,1.542,46.062,6.0,37.25,,,
2018-03-03,14.042,16.146,2.104,0.708,20.833,4.125,14.042,,,
2018-03-04,18.125,23.625,5.5,0.542,14.166,3.875,9.042,,,
2018-03-05,29.792,46.292,16.5,0.792,34.771,5.958,28.958,,,
2018-03-06,31.666,43.938,12.271,1.917,27.958,4.708,21.792,,,
2018-03-07,17.077,21.714,4.638,0.75,22.548,4.348,17.565,,,
2018-03-08,19.104,28.396,9.292,1.217,19.828,4.542,18.174,,,
2018-03-09,26.479,35.979,9.5,3.042,22.688,4.833,20.167,,,
2018-03-10,17.854,20.292,2.438,0.75,14.062,3.208,9.0,,,
2018-03-11,11.37,14.434,3.065,0.522,14.562,2.4,9.87,,,
2018-03-12,6.729,8.354,1.625,0.125,23.771,3.375,20.208,,,
2018-03-13,9.417,13.292,3.875,0.375,12.146,2.458,10.167,,,
2018-03-14,14.521,19.125,4.604,0.792,9.333,3.5,7.958,,,
2018-03-15,18.584,29.529,10.946,0.75,16.107,4.095,14.333,,,
2018-03-16,8.792,11.125,2.334,0.25,11.125,2.792,9.917,,,
2018-03-17,8.021,9.584,1.562,1.042,18.271,2.875,15.208,,,
2018-03-18,25.416,35.188,9.77,1.958,18.042,4.167,17.833,,,
2018-03-19,21.146,27.25,6.104,1.917,21.761,3.958,17.348,,,
2018-03-20,27.792,39.271,11.479,1.667,21.958,4.625,18.542,,,
2018-03-21,4.916,5.792,0.875,0.292,17.833,2.75,12.292,,,
2018-03-22,14.666,19.166,4.5,0.542,41.896,4.417,35.75,,,
2018-03-23,13.042,15.958,2.916,0.75,27.23,3.417,24.833,,,
2018-03-24,7.438,8.416,0.98,0.792,12.958,2.417,11.792,,,
2018-03-25,12.478,16.892,4.413,0.87,11.834,2.87,11.917,,,
2018-03-26,14.75,18.084,3.334,1.042,27.083,3.208,23.208,,,
2018-03-27,7.666,8.5,0.834,1.208,31.396,3.292,27.875,,,
2018-03-28,13.729,17.458,3.729,0.833,30.396,3.583,23.0,,,
2018-03-29,25.833,34.354,8.521,2.5,31.938,4.292,25.875,,,
2018-03-30,15.812,19.77,3.958,0.792,25.896,3.25,19.208,,,
2018-03-31,6.188,6.604,0.416,0.375,18.02,2.708,15.125,,,
2018-04-01,14.334,16.625,2.292,5.167,36.75,4.167,25.083,,,
2018-04-02,22.438,33.584,11.146,2.292,29.875,3.583,19.583,,,
2018-04-03,15.806,21.352,5.546,0.565,22.13,3.042,14.565,,,
2018-04-04,15.729,20.896,5.166,0.5,23.292,2.917,13.783,,,
2018-04-05,29.917,45.854,15.938,1.625,21.062,4.25,15.792,,,
2018-04-06,16.292,20.312,4.021,0.583,28.188,2.625,14.083,,,
2018-04-07,7.208,8.312,1.104,0.0,27.208,2.458,19.167,,,
2018-04-08,5.812,6.271,0.458,0.0,14.708,2.208,11.333,,,
2018-04-09,9.282,10.413,1.13,0.478,34.667,3.217,20.458,,,
2018-04-10,22.25,30.542,8.292,1.208,36.771,3.583,21.875,,,
2018-04-11,5.021,5.875,0.854,0.667,22.396,1.833,14.167,,,
2018-04-12,23.333,29.23,5.896,2.083,19.979,3.625,14.0,,,
2018-04-13,21.25,26.354,5.104,0.917,13.854,3.208,10.917,,,
2018-04-14,21.416,25.125,3.708,0.708,21.98,3.083,10.5,,,
2018-04-15,9.084,10.354,1.271,0.458,31.521,3.25,14.167,,,
2018-04-16,21.021,28.875,7.854,0.75,62.896,4.042,26.25,,,
2018-04-17,21.73,31.416,9.688,1.167,50.562,3.75,23.167,,,
2018-04-18,17.062,27.208,10.146,0.417,39.25,3.333,19.625,,,
2018-04-19,14.584,19.084,4.5,0.0,22.896,2.708,13.708,,,
2018-04-20,33.104,40.833,7.729,3.458,34.125,4.958,23.833,,,
2018-04-21,32.479,42.146,9.666,5.958,43.083,4.417,31.708,,,
2018-04-22,15.958,19.0,3.042,4.0,40.75,3.917,28.708,,,
2018-04-23,23.696,33.87,10.174,2.348,34.5,3.913,23.583,,,
2018-04-24,15.334,22.25,6.916,0.167,23.604,2.792,7.042,,,
2018-04-25,12.708,16.438,3.729,0.042,19.334,2.792,10.875,,,
2018-04-26,24.334,35.02,10.688,3.167,22.0,4.5,15.417,,,
2018-04-27,15.312,18.688,3.375,0.375,25.375,3.167,18.875,,,
2018-04-28,21.125,26.042,4.916,1.083,40.375,4.292,29.0,,,
2018-04-29,19.104,21.042,1.938,2.542,45.271,5.375,35.958,,,
2018-04-30,11.583,12.812,1.229,0.542,48.25,4.625,37.792,,,
2018-05-01,29.917,44.562,14.646,3.125,51.312,4.75,38.208,,,
2018-05-02,18.854,30.083,11.229,0.333,30.75,4.042,18.333,,,
2018-05-03,4.25,4.875,0.625,0.0,20.604,2.25,10.792,,,
2018-05-04,4.875,5.542,0.666,0.0,19.334,2.208,14.458,,,
2018-05-05,9.938,10.875,0.938,1.0,15.708,2.875,12.75,,,
2018-05-06,17.25,20.229,2.979,0.417,24.229,3.458,15.333,,,
2018-05-07,17.674,29.13,11.456,0.0,16.5,3.652,5.958,,,
2018-05-08,21.084,28.75,7.667,0.625,21.674,3.75,10.609,,,
2018-05-09,12.625,17.938,5.312,0.167,20.75,2.333,12.375,,,
2018-05-10,17.084,23.77,6.688,0.875,15.667,3.208,10.875,,,
2018-05-11,24.333,33.75,9.416,3.25,24.188,4.083,18.75,,,
2018-05-12,22.584,30.292,7.708,3.042,28.396,3.458,21.333,,,
2018-05-13,14.854,19.146,4.292,0.833,22.396,2.958,11.25,,,
2018-05-14,17.354,22.166,4.812,0.917,30.0,4.042,19.5,,,
2018-05-15,33.666,41.417,7.75,3.167,41.479,5.5,30.542,,,
2018-05-16,24.542,33.854,9.312,3.75,42.916,4.458,30.167,,,
2018-05-17,9.854,17.708,7.854,0.833,35.542,2.75,20.75,,,
2018-05-18,4.834,6.916,2.083,0.0,24.792,2.0,13.125,,,
2018-05-19,12.896,17.688,4.792,0.667,11.166,2.875,6.667,,,
2018-05-20,12.5,15.021,2.521,1.0,11.771,2.583,8.667,,,
2018-05-21,14.261,19.022,4.761,0.739,13.562,2.522,8.583,,,
2018-05-22,22.146,28.438,6.292,1.583,17.166,2.958,9.958,,,
2018-05-23,20.125,29.646,9.521,0.083,14.395,3.5,8.5,,,
2018-05-24,14.604,18.834,4.229,0.208,20.146,3.25,12.375,,,
2018-05-25,26.104,34.458,8.354,1.708,28.271,3.667,18.458,,,
2018-05-26,26.37,33.192,6.822,3.708,27.771,4.375,19.667,,,
2018-05-27,19.666,23.416,3.75,2.417,19.229,3.458,14.458,,,
2018-05-28,27.542,38.584,11.042,2.292,25.562,3.75,15.792,,,
2018-05-29,29.334,39.875,10.542,0.792,28.479,3.875,17.0,,,
2018-05-30,22.521,33.479,10.958,2.083,28.708,3.625,18.458,,,
2018-05-31,11.271,13.646,2.375,0.417,35.854,3.125,23.625,,,
2018-06-01,18.271,23.916,5.646,1.542,20.646,3.75,14.208,,,
2018-06-02,21.5,28.042,6.542,2.25,28.062,4.625,21.542,,,
2018-06-03,12.396,15.021,2.625,2.542,25.229,3.708,18.542,,,
2018-06-04,18.348,24.609,6.26,1.864,21.104,3.261,15.125,,,
2018-06-05,19.521,28.333,8.812,0.958,18.917,3.542,10.917,,,
2018-06-06,20.305,29.428,9.124,0.0,11.882,4.0,5.417,,,
2018-06-07,24.708,35.416,10.708,0.833,21.334,4.875,13.75,,,
2018-06-08,23.646,38.416,14.771,1.542,37.271,5.0,20.75,,,
2018-06-09,14.708,18.312,3.604,3.083,38.458,3.958,20.292,,,
2018-06-10,16.708,19.729,3.02,0.958,26.834,3.833,16.75,,,
2018-06-11,16.666,27.021,10.354,0.042,17.917,3.458,8.708,,,
2018-06-12,10.896,16.542,5.646,0.333,13.718,2.042,5.087,,,
2018-06-13,15.708,23.646,7.938,1.5,14.188,2.833,8.958,,,
2018-06-14,22.958,31.75,8.792,1.042,17.396,3.625,10.792,,,
2018-06-15,13.812,19.375,5.562,0.583,19.334,2.5,10.833,,,
2018-06-16,14.729,19.416,4.688,1.708,18.271,3.458,11.667,,,
2018-06-17,14.0,15.98,1.979,1.5,18.938,2.792,12.708,,,
2018-06-18,22.587,31.609,9.022,0.391,16.166,3.652,10.417,,,
2018-06-19,21.229,34.77,13.542,1.042,22.542,3.875,13.167,,,
2018-06-20,14.916,18.688,3.771,1.125,18.24,3.208,10.583,,,
2018-06-21,14.624,17.271,2.648,1.167,28.021,3.125,19.833,,,
2018-06-22,24.854,32.417,7.562,1.75,32.5,3.958,22.958,,,
2018-06-23,14.979,18.188,3.208,1.083,25.854,3.0,18.042,,,
2018-06-24,4.604,5.084,0.479,0.542,26.438,2.625,20.208,,,
2018-06-25,22.98,28.812,5.834,2.625,38.271,4.667,29.333,,,
2018-06-26,13.729,23.938,10.208,0.913,36.48,2.958,21.75,,,
2018-06-27,2.396,3.708,1.312,0.0,16.354,1.0,5.958,,,
2018-06-28,2.23,3.979,1.75,0.0,11.75,1.042,6.333,,,
2018-06-29,17.625,27.5,9.875,0.292,13.979,3.167,6.542,,,
2018-06-30,14.895,35.167,20.27,0.458,15.416,3.083,7.292,,,
2018-07-01,9.354,20.167,10.812,0.417,23.084,2.292,9.875,,,
2018-07-02,14.826,31.37,16.544,0.739,22.208,2.435,10.167,,,
2018-07-03,6.021,11.125,5.104,0.0,15.938,1.417,4.875,,,
2018-07-04,8.667,13.542,4.875,0.0,27.612,2.417,14.458,,,
2018-07-05,18.904,33.476,14.572,0.231,21.541,3.208,11.125,,,
2018-07-06,22.104,44.25,22.146,0.217,9.979,3.667,5.083,,,
2018-07-07,13.188,24.646,11.458,0.833,14.666,2.125,5.292,,,
2018-07-08,13.916,23.416,9.5,0.833,16.625,2.958,8.042,,,
2018-07-09,15.312,36.292,20.979,1.583,20.896,2.75,10.833,,,
2018-07-10,13.833,29.875,16.042,1.875,24.354,2.458,11.833,,,
2018-07-11,13.542,28.312,14.771,2.5,27.438,2.792,14.0,,,
2018-07-12,14.688,24.666,9.98,2.042,26.854,2.75,16.167,,,
2018-07-13,7.625,13.833,6.208,1.792,24.479,1.708,13.5,,,
2018-07-14,7.042,10.625,3.584,0.333,19.834,1.708,10.583,,,
2018-07-15,11.896,16.646,4.75,2.083,23.021,2.708,14.167,,,
2018-07-16,16.218,19.783,3.565,4.583,38.875,3.783,24.667,,,
2018-07-17,15.542,22.834,7.292,5.458,50.625,2.833,35.875,,,
2018-07-18,16.834,26.375,9.542,6.087,57.044,3.458,39.261,,,
2018-07-19,21.271,26.646,5.375,7.083,63.146,3.917,43.917,,,
2018-07-20,17.146,24.042,6.896,1.917,41.854,3.458,26.333,,,
2018-07-21,10.146,18.125,7.979,1.167,14.646,2.542,7.5,,,
2018-07-22,8.125,12.625,4.5,1.0,21.583,2.417,9.542,,,
2018-07-23,12.021,20.625,8.604,1.708,25.646,2.458,13.583,,,
2018-07-24,6.854,10.375,3.521,1.5,28.25,1.792,15.0,,,
2018-07-25,8.938,13.062,4.125,0.625,25.334,2.208,13.125,,,
2018-07-26,15.75,20.48,4.729,2.792,40.0,3.625,22.917,,,
2018-07-27,11.334,15.229,3.896,1.75,31.417,2.75,18.083,,,
2018-07-28,8.792,12.458,3.667,0.875,28.896,2.583,15.792,,,
2018-07-29,4.125,5.188,1.062,0.292,28.062,2.0,11.25,,,
2018-07-30,13.044,18.13,5.087,0.261,17.188,2.478,8.542,,,
2018-07-31,17.625,25.812,8.188,0.875,19.312,2.833,11.083,,,
2018-08-01,16.458,25.438,8.98,1.0,23.917,2.667,13.125,,,
2018-08-02,15.666,24.104,8.438,1.167,34.688,3.042,17.875,,,
2018-08-03,14.812,20.375,5.562,1.833,37.375,3.333,21.125,,,
2018-08-04,10.021,14.52,4.5,1.042,32.396,2.167,17.292,,,
2018-08-05,3.292,4.0,0.708,0.0,26.021,1.583,14.292,,,
2018-08-06,9.188,13.042,3.854,0.75,34.208,2.542,17.333,,,
2018-08-07,13.347,18.261,4.914,1.5,26.396,3.583,14.375,,,
2018-08-08,11.083,15.395,4.312,1.042,18.27,2.625,8.333,,,
2018-08-09,11.125,17.479,6.354,0.625,20.52,2.958,9.083,,,
2018-08-10,15.584,20.375,4.792,1.958,24.354,3.708,13.458,,,
2018-08-11,12.354,16.333,3.98,1.875,40.0,3.167,22.417,,,
2018-08-12,9.27,13.708,4.438,0.958,23.875,2.708,10.042,,,
2018-08-13,9.304,17.804,8.5,1.609,19.833,2.435,8.417,,,
2018-08-14,9.27,16.916,7.646,1.042,16.729,2.125,8.417,,,
2018-08-15,10.167,13.854,3.688,0.75,19.438,2.542,7.833,,,
2018-08-16,12.271,21.854,9.583,1.125,19.125,3.167,8.875,,,
2018-08-17,13.604,19.896,6.292,1.167,15.458,2.875,8.375,,,
2018-08-18,15.083,20.708,5.625,1.042,21.25,2.917,10.875,,,
2018-08-19,13.479,17.562,4.084,1.583,26.167,2.958,15.0,,,
2018-08-20,16.77,24.084,7.312,0.875,22.27,3.125,12.458,,,
2018-08-21,14.271,21.666,7.396,0.833,25.87,2.5,13.435,,,
2018-08-22,6.438,14.375,7.938,0.0,25.417,1.583,9.875,,,
2018-08-23,9.271,19.896,10.625,0.083,19.271,1.958,8.917,,,
2018-08-24,2.854,3.916,1.062,0.0,19.646,1.292,10.083,,,
2018-08-25,13.416,19.896,6.479,3.583,34.084,2.708,18.0,,,
2018-08-26,8.062,12.146,4.084,1.958,20.646,2.125,10.0,,,
2018-08-27,7.891,13.196,5.304,2.0,21.334,1.826,11.833,,,
2018-08-28,9.854,17.042,7.188,0.667,14.75,2.042,8.333,,,
2018-08-29,15.312,25.416,10.104,2.125,26.229,2.583,16.333,,,
2018-08-30,3.896,6.229,2.334,1.125,12.166,1.25,5.958,,,
2018-08-31,4.229,7.021,2.792,0.0,9.458,1.375,5.292,,,
2018-09-01,13.375,20.771,7.396,0.375,9.938,3.042,5.708,,,
2018-09-02,15.583,19.688,4.104,1.042,17.896,3.292,8.917,,,
2018-09-03,15.604,24.062,8.458,1.125,18.792,2.792,10.792,,,
2018-09-04,8.354,14.312,5.958,0.708,18.583,2.208,9.667,,,
2018-09-05,5.104,5.854,0.75,0.375,15.292,2.0,8.792,,,
2018-09-06,17.583,21.771,4.188,1.333,26.354,3.708,17.458,,,
2018-09-07,10.0,12.02,2.021,0.0,23.354,3.042,12.125,,,
2018-09-08,16.02,19.729,3.708,0.0,19.688,3.875,11.292,,,
2018-09-09,12.5,14.042,1.542,0.25,9.354,3.208,4.833,,,
2018-09-10,13.783,17.783,4.0,0.522,10.834,2.957,5.5,,,
2018-09-11,15.52,20.938,5.416,0.167,10.708,3.042,7.083,,,
2018-09-12,17.042,22.688,5.646,0.458,14.834,3.25,9.792,,,
2018-09-13,16.604,24.584,7.979,0.083,17.042,3.667,10.042,,,
2018-09-14,16.729,26.25,9.52,0.292,26.146,4.417,16.875,,,
2018-09-15,7.854,12.396,4.542,0.333,14.895,2.125,10.083,,,
2018-09-16,4.979,5.812,0.834,0.0,15.062,2.042,8.667,,,
2018-09-17,6.75,7.562,0.812,0.417,19.98,2.375,11.875,,,
2018-09-18,15.23,17.542,2.312,0.917,30.77,4.167,21.167,,,
2018-09-19,19.646,22.896,3.25,1.542,36.75,4.958,25.458,,,
2018-09-20,17.354,25.75,8.396,0.125,20.542,4.292,11.625,,,
2018-09-21,9.812,12.958,3.146,0.0,10.958,3.333,6.083,,,
2018-09-22,12.146,15.438,3.292,0.458,14.0,2.708,6.75,,,
2018-09-23,15.416,18.312,2.896,0.75,20.771,3.958,14.125,,,
2018-09-24,18.022,21.304,3.282,1.304,23.375,4.261,17.333,,,
2018-09-25,19.479,25.688,6.208,1.333,16.71,4.208,12.609,,,
2018-09-26,18.958,26.792,7.834,1.125,13.415,3.75,9.5,,,
2018-09-27,13.938,19.062,5.125,0.833,10.416,3.042,6.667,,,
2018-09-28,17.375,26.354,8.98,0.583,11.77,3.375,8.417,,,
2018-09-29,17.312,22.583,5.271,0.0,8.229,3.542,5.042,,,
2018-09-30,5.812,6.604,0.792,0.0,10.146,1.958,3.667,,,
2018-10-01,7.229,9.0,1.771,0.083,13.729,2.417,9.625,,,
2018-10-02,15.25,19.938,4.688,0.208,12.52,3.375,9.13,,,
2018-10-03,18.062,26.042,7.98,0.958,16.896,4.333,11.5,,,
2018-10-04,20.625,30.542,9.916,0.792,18.666,4.417,12.458,,,
2018-10-05,14.438,23.52,9.084,0.0,23.916,3.25,8.958,,,
2018-10-06,3.48,5.188,1.708,0.0,12.917,2.0,6.042,,,
2018-10-07,6.146,7.334,1.188,0.375,11.666,2.5,5.333,,,
2018-10-08,13.066,19.261,6.196,0.783,18.688,3.391,9.833,,,
2018-10-09,19.458,28.875,9.416,0.75,22.354,4.125,14.167,,,
2018-10-10,10.958,13.354,2.396,0.5,24.458,3.292,17.783,,,
2018-10-11,13.98,19.834,5.854,1.042,13.542,3.0,10.375,,,
2018-10-12,16.604,22.229,5.625,1.0,9.77,3.125,8.833,,,
2018-10-13,15.438,22.188,6.75,0.583,9.646,3.667,7.5,,,
2018-10-14,16.104,20.334,4.23,0.833,11.958,4.208,8.708,,,
2018-10-15,19.833,27.479,7.646,1.0,15.125,4.167,9.571,,,
2018-10-16,24.166,33.792,9.625,1.5,21.438,5.292,17.533,,,
2018-10-17,16.812,20.542,3.729,0.333,17.666,4.208,15.083,,,
2018-10-18,22.166,34.917,12.75,0.5,21.98,4.792,16.417,,,
2018-10-19,12.625,16.145,3.52,0.25,8.812,2.833,6.625,,,
2018-10-20,13.667,17.958,4.292,1.0,10.5,3.125,8.417,,,
2018-10-21,14.583,18.25,3.666,1.417,9.229,3.375,7.917,,,
2018-10-22,23.326,35.826,12.5,0.087,14.625,4.609,13.208,,,
2018-10-23,20.104,31.375,11.27,0.0,18.979,3.667,14.0,,,
2018-10-24,19.062,31.27,12.208,,27.188,4.208,19.958,,,
2018-10-25,25.917,36.0,10.083,,26.479,4.958,19.583,,,
2018-10-26,21.604,35.854,14.25,1.385,25.146,4.25,17.833,,,
2018-10-27,6.166,8.25,2.083,0.0,14.25,2.125,10.167,,,
2018-10-28,4.229,4.917,0.688,0.0,8.792,1.958,7.0,,,
2018-10-29,8.896,12.125,3.229,0.417,13.334,2.458,11.042,,,
2018-10-30,7.812,10.0,2.188,0.0,10.5,2.208,8.478,,,
2018-10-31,16.666,23.146,6.48,0.708,11.812,3.375,10.083,,,
2018-11-01,20.938,30.854,9.916,0.917,12.562,3.958,12.25,,,
2018-11-02,25.125,44.25,19.125,0.958,10.834,4.458,10.667,,,
2018-11-03,23.25,36.229,12.979,0.5,13.792,4.708,12.208,,,
2018-11-04,18.166,22.73,4.562,0.917,17.312,4.167,14.667,,,
2018-11-05,25.456,38.826,13.37,1.0,19.333,4.826,16.833,,,
2018-11-06,23.25,40.438,17.188,0.375,16.666,4.304,12.667,,,
