date,NO2_mean,NOX_mean,NO_mean,SO2_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-08-11,16.482,24.356,7.874,1.5,191.396,3.552,57.0,47.792,38.0,15.688,19.034,0.0,34.4,30.467,26.7,207.083
2015-08-12,17.694,23.949,6.255,2.472,193.125,4.385,87.0,53.75,40.0,13.896,25.458,4.0,32.4,29.592,25.6,207.021
2015-08-13,11.394,15.69,4.296,1.194,187.458,3.042,91.0,73.0,58.0,12.375,13.25,27.0,31.2,27.638,24.2,199.833
2015-08-14,7.662,10.588,2.926,0.597,189.104,2.74,68.0,55.792,47.0,11.396,7.01,0.0,32.1,29.021,26.8,200.5
2015-08-15,10.724,13.756,3.032,1.444,192.584,3.592,70.0,53.667,39.0,11.166,14.927,0.0,34.4,29.338,25.0,203.75
2015-08-16,10.599,12.848,2.249,1.456,194.761,3.79,86.0,60.042,40.0,12.304,16.99,6.0,32.6,27.854,24.3,207.065
2015-08-17,14.612,23.873,9.261,1.041,188.375,3.417,91.0,76.875,62.0,13.916,6.969,39.0,30.6,26.229,24.0,202.292
2015-08-18,18.723,26.804,8.081,1.139,192.104,3.813,80.0,59.833,40.0,17.166,9.271,0.0,33.6,28.154,22.8,209.271
2015-08-19,21.787,35.958,14.171,1.194,191.979,4.219,87.0,69.458,58.0,20.458,9.927,2.0,28.1,26.275,24.9,212.438
2015-08-20,26.273,45.384,19.111,2.528,189.604,4.698,92.0,80.0,65.0,21.292,10.927,24.0,28.6,26.375,24.6,210.896
2015-08-21,15.845,29.994,14.149,1.542,187.021,3.781,89.0,72.167,59.0,20.584,11.156,9.0,30.9,27.492,23.9,207.604
2015-08-22,10.889,20.278,9.388,2.218,186.562,3.04,79.0,62.208,48.0,11.021,9.833,0.0,31.2,28.688,26.0,197.583
2015-08-23,5.194,6.73,1.536,0.253,190.0,2.576,69.0,52.5,33.0,9.435,7.458,0.0,33.8,28.288,25.0,199.435
2015-08-24,12.483,18.851,6.369,0.708,191.0,3.386,71.0,52.625,33.0,13.334,9.462,0.0,33.2,28.392,24.1,204.333
2015-08-25,11.452,16.533,5.081,0.25,191.673,3.292,87.0,68.458,56.0,27.874,6.583,15.0,28.5,26.454,24.1,219.547
2015-08-26,21.479,32.496,11.017,2.375,191.708,3.458,87.0,62.042,40.0,17.479,7.771,2.0,31.4,27.546,24.3,209.188
2015-08-27,18.131,25.796,7.665,1.569,192.958,3.458,69.0,53.5,40.0,14.938,11.454,0.0,31.7,27.896,24.2,207.896
2015-08-28,24.287,32.286,7.999,2.472,196.708,3.948,62.0,51.25,31.0,20.084,16.625,0.0,32.7,28.138,23.8,216.792
2015-08-29,17.416,23.978,6.562,2.029,195.334,4.374,88.0,65.875,41.0,14.334,19.292,3.0,30.8,27.325,24.5,209.666
2015-08-30,9.21,13.072,3.862,1.162,190.718,3.028,90.0,77.083,66.0,11.326,7.396,19.0,27.3,25.617,23.7,202.044
2015-08-31,17.536,28.636,11.1,0.056,194.73,4.74,78.0,73.833,67.0,19.792,8.267,3.0,26.3,24.921,24.0,214.521
2015-09-01,18.491,27.282,8.791,0.389,194.856,4.531,90.0,78.25,58.0,24.218,8.792,19.0,30.6,25.788,23.4,219.074
2015-09-02,19.704,30.352,10.648,1.014,192.625,4.625,91.0,67.417,48.0,19.562,10.348,1.0,31.1,26.546,23.9,212.188
2015-09-03,26.188,38.842,12.654,0.861,200.458,5.677,88.0,80.083,72.0,28.688,13.5,7.0,25.8,24.271,23.0,229.146
2015-09-04,20.181,32.165,11.983,1.528,197.938,5.271,89.0,66.833,48.0,21.312,16.448,0.0,29.2,25.65,22.4,219.25
2015-09-05,15.324,20.482,5.158,1.074,198.208,4.426,71.0,54.583,34.0,14.396,13.458,0.0,29.9,25.9,21.9,212.604
2015-09-06,12.039,14.838,2.799,0.214,202.0,4.353,91.0,80.208,62.0,15.044,14.969,20.0,25.2,23.396,22.5,217.044
2015-09-07,11.327,16.961,5.634,0.0,193.416,3.79,89.0,70.375,55.0,13.0,5.111,3.0,26.0,23.767,22.2,206.416
2015-09-08,18.319,26.658,8.339,0.14,195.688,4.5,89.0,81.542,70.0,20.562,7.864,25.0,23.8,22.833,21.8,216.25
2015-09-09,18.294,27.878,9.584,0.736,193.638,3.997,89.0,78.833,63.0,15.893,5.46,19.0,26.3,23.092,20.9,209.53
2015-09-10,15.512,27.271,11.759,0.361,196.334,4.051,90.0,71.875,57.0,16.25,7.136,4.0,26.6,23.329,20.3,212.584
2015-09-11,17.111,29.079,11.968,0.764,197.938,3.74,79.0,58.958,40.0,15.292,10.656,0.0,26.7,22.571,18.2,213.23
2015-09-12,18.078,25.605,7.527,1.619,200.438,4.305,77.0,59.542,35.0,14.334,14.927,0.0,28.8,23.933,18.8,214.771
2015-09-13,9.989,12.681,2.691,1.182,198.804,3.906,74.0,57.792,46.0,11.391,13.021,0.0,27.4,24.183,21.0,210.196
2015-09-14,9.935,15.944,6.009,0.432,195.146,2.99,64.0,48.708,27.0,13.73,6.677,0.0,28.5,22.925,19.3,208.875
2015-09-15,15.44,22.631,7.191,0.792,197.334,3.74,69.0,52.708,34.0,14.646,12.636,0.0,29.3,24.117,19.2,211.979
2015-09-16,15.428,21.77,6.342,1.0,197.646,3.614,75.0,62.792,57.0,19.271,16.636,4.0,24.7,23.083,21.6,216.916
2015-09-17,14.824,23.097,8.273,0.319,199.924,4.052,90.0,76.917,66.0,18.047,10.114,10.0,23.2,21.367,19.9,217.971
2015-09-18,14.588,24.303,9.715,0.57,195.933,3.521,77.0,61.833,49.0,14.149,10.084,0.0,26.7,22.475,19.4,210.082
2015-09-19,10.703,16.098,5.395,0.1,197.021,3.113,73.0,55.292,34.0,11.146,8.708,0.0,26.9,22.692,19.2,208.166
2015-09-20,5.971,8.308,2.336,0.014,195.858,2.732,72.0,53.958,33.0,7.906,7.49,0.0,28.5,22.908,18.8,203.764
2015-09-21,8.38,12.13,3.75,0.083,197.385,3.042,74.0,57.542,41.0,9.406,8.552,0.0,27.8,23.238,19.6,206.792
2015-09-22,14.495,18.708,4.213,1.236,198.573,3.271,75.0,56.167,34.0,10.688,13.333,0.0,29.5,24.138,19.4,209.26
2015-09-23,11.398,14.824,3.426,0.708,200.531,3.625,74.0,52.375,31.0,14.25,18.531,0.0,29.9,25.138,20.7,214.781
2015-09-24,11.13,15.852,4.722,0.208,194.304,3.354,82.0,71.0,60.0,10.996,11.324,9.0,23.7,22.096,21.0,205.3
2015-09-25,14.875,23.509,8.634,0.097,192.958,4.136,91.0,76.708,60.0,13.333,6.198,15.0,25.7,22.45,19.8,206.292
2015-09-26,10.112,15.328,5.216,0.304,191.527,3.219,76.0,59.208,40.0,8.735,8.198,0.0,29.7,24.721,21.7,200.262
2015-09-27,5.734,7.84,2.107,0.18,191.831,2.815,75.0,56.875,37.0,7.912,10.635,1.0,28.7,24.125,21.2,199.743
2015-09-28,13.033,21.297,8.265,0.556,193.646,3.354,76.0,50.75,26.0,11.344,13.427,0.0,30.2,23.738,18.5,204.99
2015-09-29,11.315,17.817,6.501,0.583,195.156,3.364,70.0,47.333,24.0,10.698,11.927,0.0,28.7,23.038,19.1,205.854
2015-09-30,14.12,21.856,7.736,0.472,196.302,3.573,58.0,43.042,22.0,12.625,8.614,0.0,25.1,20.796,17.6,208.927
2015-10-01,24.656,33.944,9.289,0.708,201.271,4.916,88.0,69.792,52.0,29.229,15.094,6.0,27.2,21.3,18.6,230.5
2015-10-02,13.667,22.975,9.308,0.764,194.708,4.166,89.0,56.792,34.0,12.854,10.375,11.0,26.4,23.204,18.2,207.563
2015-10-03,18.201,26.172,7.972,1.588,198.305,4.434,74.0,56.375,35.0,16.048,13.094,0.0,24.3,20.496,15.8,214.352
2015-10-04,11.045,14.278,3.233,1.266,199.381,4.06,75.0,53.792,30.0,13.039,16.302,0.0,26.5,20.458,16.2,212.42
2015-10-05,11.668,18.203,6.535,0.07,194.336,3.0,61.0,49.5,33.0,10.191,8.147,0.0,22.2,18.567,15.9,204.528
2015-10-06,11.617,18.158,6.541,0.264,193.552,2.968,64.0,52.292,31.0,10.674,9.244,0.0,25.2,19.421,16.0,204.226
2015-10-07,10.495,16.213,5.719,0.208,192.911,2.812,68.0,48.25,23.0,10.704,8.168,0.0,25.2,19.779,15.7,203.614
2015-10-08,12.976,22.065,9.089,0.347,192.594,3.114,63.0,47.708,29.0,8.948,14.084,0.0,24.9,19.892,16.3,201.542
2015-10-09,30.338,41.833,11.495,2.093,200.594,6.167,66.0,53.542,38.0,21.062,30.438,0.0,23.9,19.738,16.4,221.656
2015-10-10,24.524,32.463,7.939,1.388,202.806,6.292,74.0,58.667,43.0,25.802,34.323,0.0,23.4,19.754,15.8,228.608
2015-10-11,13.042,16.341,3.298,1.819,199.308,4.692,89.0,62.958,40.0,14.193,22.896,11.0,22.6,19.867,17.0,213.502
2015-10-12,15.412,21.097,5.685,1.444,199.792,4.427,65.0,53.25,41.0,12.146,13.573,0.0,22.3,18.379,13.9,211.938
2015-10-13,14.497,24.131,9.635,0.569,196.812,3.708,58.0,43.583,28.0,9.667,11.552,0.0,24.0,19.388,16.4,206.479
2015-10-14,20.975,32.153,11.178,1.368,196.706,3.948,67.0,50.917,38.0,15.083,12.565,0.0,23.4,18.658,14.0,211.79
2015-10-15,19.79,30.578,10.788,0.833,197.156,4.365,68.0,49.958,29.0,17.75,14.5,0.0,23.6,18.312,13.8,214.906
2015-10-16,19.505,29.602,10.097,0.875,196.76,4.042,71.0,48.875,27.0,17.333,15.021,0.0,26.2,19.342,13.5,214.094
2015-10-17,12.926,18.908,5.982,1.082,194.602,3.474,68.0,54.333,38.0,12.667,13.99,0.0,25.5,20.338,16.5,207.27
2015-10-18,11.684,15.186,3.502,1.384,195.57,3.349,72.0,58.375,42.0,11.993,14.26,0.0,25.2,20.462,16.1,207.563
2015-10-19,25.331,36.987,11.656,1.319,196.625,4.646,73.0,56.667,37.0,19.01,19.292,0.0,25.8,20.3,15.9,215.636
2015-10-20,19.839,29.504,9.665,1.167,196.686,4.583,71.0,57.083,35.0,19.119,26.948,0.0,25.4,20.383,16.1,215.805
2015-10-21,22.0,28.565,6.565,1.347,199.74,5.136,69.0,52.625,32.0,19.271,36.115,0.0,26.5,21.346,17.6,219.01
2015-10-22,13.852,19.662,5.81,0.472,197.219,4.281,73.0,58.167,44.0,13.76,24.375,0.0,23.2,19.121,16.1,210.979
2015-10-23,27.514,40.431,12.917,1.319,200.49,5.104,75.0,58.042,31.0,22.677,17.26,0.0,24.8,19.25,15.0,223.167
2015-10-24,24.152,32.549,8.397,2.5,201.988,5.962,74.0,61.0,50.0,21.852,33.188,0.0,23.9,19.821,15.4,223.839
2015-10-25,5.643,7.885,2.242,0.17,194.451,2.672,59.0,39.458,23.0,5.235,11.844,0.0,19.9,16.5,12.6,199.686
2015-10-26,25.335,39.52,14.185,0.764,199.433,4.635,64.0,46.5,28.0,18.891,14.764,0.0,20.9,15.704,10.2,218.324
2015-10-27,24.904,37.886,12.982,1.181,197.969,3.802,88.0,56.875,41.0,20.562,15.229,11.0,25.7,19.683,13.2,218.531
2015-10-28,14.372,21.731,7.36,0.278,197.803,3.813,89.0,54.5,31.0,12.323,13.627,0.0,22.9,18.9,14.6,210.126
2015-10-29,20.018,32.444,12.426,1.25,197.625,4.334,64.0,47.833,32.0,12.61,14.602,0.0,20.2,16.296,12.0,210.236
2015-10-30,20.782,34.005,13.222,1.75,199.854,4.75,66.0,52.458,38.0,17.406,22.698,0.0,20.5,16.1,12.5,217.26
2015-10-31,9.246,14.344,5.097,0.279,195.375,3.157,54.0,42.458,25.0,6.977,9.177,0.0,18.6,14.575,11.6,202.352
2015-11-01,11.467,15.117,3.65,0.511,197.751,3.462,68.0,47.917,32.0,10.886,11.094,0.0,17.2,13.792,8.8,208.638
2015-11-02,24.521,38.832,14.312,0.722,198.773,5.552,88.0,79.583,67.0,21.413,15.536,11.0,15.7,13.721,12.5,220.186
2015-11-03,13.722,20.287,6.565,0.292,197.688,4.271,87.0,64.583,34.0,17.146,10.386,0.0,20.5,14.792,10.5,214.833
2015-11-04,21.302,34.426,13.123,0.806,198.666,4.719,82.0,59.292,36.0,22.219,12.535,0.0,23.3,16.65,10.6,220.886
2015-11-05,36.172,52.62,16.448,2.278,202.625,5.844,69.0,55.25,33.0,32.528,17.044,0.0,24.0,18.733,14.1,235.152
2015-11-06,31.176,48.477,17.301,1.903,199.448,5.406,73.0,57.667,38.0,26.5,18.625,0.0,23.7,19.383,15.0,225.948
2015-11-07,19.044,25.443,6.399,1.542,196.823,4.624,64.0,59.667,55.0,19.499,18.802,0.0,21.9,19.812,18.3,216.321
2015-11-08,12.657,15.449,2.791,0.102,197.101,3.741,91.0,87.667,72.0,15.093,10.969,23.0,18.4,17.396,16.9,212.194
2015-11-09,30.82,69.959,39.14,1.375,206.053,6.833,92.0,86.917,79.0,36.624,16.135,3.0,20.6,19.262,17.6,242.677
2015-11-10,11.611,19.339,7.727,0.014,196.396,3.396,78.0,61.792,48.0,14.104,4.74,0.0,20.4,17.879,14.7,210.5
2015-11-11,14.63,23.954,9.324,0.139,198.51,3.76,71.0,52.167,35.0,13.875,6.75,0.0,19.1,14.888,12.0,212.385
2015-11-12,17.269,27.376,10.106,0.417,199.479,4.108,65.0,49.458,27.0,18.479,8.198,0.0,20.3,15.075,11.4,217.958
2015-11-13,16.597,25.111,8.514,0.778,197.99,3.772,79.0,65.125,55.0,17.323,13.01,3.0,18.5,15.596,12.8,215.312
2015-11-14,9.126,12.511,3.385,0.145,194.061,2.646,90.0,77.208,65.0,11.098,4.5,9.0,19.0,17.496,16.7,205.159
2015-11-15,12.069,17.097,5.028,0.169,197.697,3.71,92.0,75.167,54.0,14.902,4.688,5.0,21.6,17.792,15.1,212.599
2015-11-16,26.795,46.628,19.833,1.069,201.25,5.227,81.0,62.958,42.0,24.031,9.492,0.0,21.8,17.117,13.2,225.282
2015-11-17,38.906,66.343,27.438,0.931,206.875,7.402,92.0,76.667,57.0,48.594,19.292,36.0,20.5,18.221,16.8,255.469
2015-11-18,22.792,39.829,17.037,0.278,200.834,5.469,92.0,88.458,78.0,27.573,8.666,20.0,18.5,17.2,16.5,228.406
2015-11-19,12.699,21.083,8.384,0.153,195.282,3.552,72.0,62.875,56.0,11.677,7.062,0.0,16.4,15.321,14.1,206.958
2015-11-20,26.309,45.674,19.366,1.375,199.979,5.188,72.0,61.542,46.0,21.948,11.687,0.0,19.0,15.692,13.5,221.927
2015-11-21,14.175,22.676,8.501,0.624,201.169,4.657,72.0,56.833,41.0,18.201,14.438,0.0,20.4,15.579,13.2,219.37
2015-11-22,14.23,19.319,5.089,0.793,203.412,5.15,73.0,59.292,44.0,19.858,17.156,0.0,19.2,15.458,12.1,223.27
2015-11-23,18.727,26.185,7.458,0.764,204.875,5.406,77.0,70.25,61.0,23.823,20.427,1.0,18.5,16.262,13.4,228.698
2015-11-24,15.195,27.881,12.687,0.361,200.833,4.614,82.0,63.625,49.0,20.354,10.988,0.0,18.2,14.967,11.6,221.187
2015-11-25,22.228,33.315,11.087,0.25,198.553,4.562,86.0,65.042,51.0,27.434,9.052,11.0,12.6,11.104,9.6,225.987
2015-11-26,24.745,49.576,24.832,1.041,200.302,5.094,87.0,62.708,36.0,21.042,10.288,1.0,13.2,10.996,8.9,221.344
2015-11-27,14.245,26.972,12.727,0.722,196.63,3.344,53.0,40.375,32.0,8.306,6.625,0.0,12.0,8.883,6.1,204.936
2015-11-28,17.55,28.2,10.65,0.871,198.769,4.249,60.0,44.667,32.0,13.98,11.729,0.0,14.4,10.558,7.4,212.748
2015-11-29,19.288,26.337,7.048,1.15,202.317,4.952,71.0,57.5,42.0,17.84,15.562,0.0,12.9,9.662,5.6,220.156
2015-11-30,32.126,58.956,26.83,1.889,205.733,7.108,75.0,59.292,40.0,26.194,24.861,0.0,15.5,11.004,6.1,231.927
2015-12-01,18.763,30.982,12.22,0.583,200.972,4.111,74.0,59.833,43.0,17.583,15.597,0.0,14.4,10.612,7.7,218.556
2015-12-02,26.723,42.004,15.28,0.861,202.051,4.666,76.0,57.042,38.0,27.1,14.727,2.0,18.2,12.075,5.4,229.15
2015-12-03,18.082,31.988,13.906,0.847,196.611,3.903,92.0,64.958,35.0,11.778,11.722,17.0,15.0,12.25,7.5,208.389
2015-12-04,13.389,23.523,10.134,1.611,196.958,3.709,54.0,43.208,34.0,7.042,11.43,0.0,11.5,9.154,6.9,204.0
2015-12-05,19.919,31.939,12.02,1.456,197.092,4.117,56.0,45.208,34.0,12.552,12.084,0.0,13.8,10.55,7.9,209.644
2015-12-06,12.061,16.432,4.371,0.722,199.795,3.312,61.0,52.708,45.0,11.183,11.653,0.0,12.8,10.721,8.6,210.978
2015-12-07,15.491,27.412,11.921,0.43,199.463,3.194,70.0,51.083,33.0,11.37,8.069,0.0,15.6,10.846,6.9,210.833
2015-12-08,24.125,43.987,19.862,0.445,205.209,4.153,70.0,54.417,34.0,19.639,8.708,0.0,15.6,10.112,5.9,224.847
2015-12-09,28.916,51.413,22.497,0.625,205.938,4.996,75.0,56.333,34.0,27.669,11.071,0.0,14.9,10.133,5.7,233.607
2015-12-10,23.123,32.424,9.301,0.819,199.75,3.611,86.0,67.417,55.0,22.445,12.833,7.0,16.8,13.821,9.3,222.195
2015-12-11,12.597,20.843,8.245,0.361,190.986,2.444,92.0,74.792,60.0,9.958,4.375,48.0,20.3,15.983,12.5,200.945
2015-12-12,13.819,21.536,7.716,0.537,199.508,4.124,66.0,56.75,41.0,11.145,15.681,0.0,14.6,12.192,10.8,210.653
2015-12-13,16.896,23.016,6.12,0.663,202.913,4.722,75.0,60.875,42.0,17.528,14.305,0.0,16.0,11.896,8.8,220.441
2015-12-14,28.893,52.117,23.224,0.514,204.351,5.472,75.0,62.792,44.0,28.022,12.871,0.0,16.8,12.475,9.3,232.373
2015-12-15,34.157,62.62,28.464,2.0,204.028,5.958,84.0,68.125,47.0,29.778,16.028,1.0,17.9,13.742,10.4,233.806
2015-12-16,22.104,42.05,19.946,1.458,200.199,4.889,82.0,56.5,35.0,15.682,17.139,0.0,16.4,12.879,9.1,215.881
2015-12-17,13.806,27.426,13.62,0.472,197.542,3.167,64.0,46.208,27.0,7.625,7.611,0.0,10.3,7.842,5.7,205.167
2015-12-18,17.764,32.088,14.324,0.111,201.153,3.417,65.0,49.833,38.0,10.736,8.25,0.0,9.3,7.183,4.6,211.889
2015-12-19,17.672,28.402,10.73,0.213,200.617,3.524,65.0,50.25,30.0,11.442,9.764,0.0,12.4,7.779,4.8,212.059
2015-12-20,21.56,29.58,8.021,0.992,204.655,4.465,71.0,50.75,30.0,16.032,13.125,0.0,11.4,7.608,2.0,220.686
2015-12-21,31.257,66.135,34.878,0.764,207.617,6.208,86.0,80.75,70.0,29.911,17.917,10.0,10.6,9.088,7.7,237.528
2015-12-22,24.69,50.972,26.282,0.556,202.459,5.181,88.0,65.958,39.0,22.916,12.917,1.0,15.7,10.283,7.1,225.375
2015-12-23,25.968,38.106,12.139,0.528,202.542,4.709,87.0,72.875,53.0,21.555,16.0,9.0,11.5,9.312,6.1,224.097
2015-12-24,29.214,55.13,25.916,1.431,199.375,5.375,90.0,73.542,46.0,22.472,12.21,1.0,16.7,12.862,11.1,221.847
2015-12-25,19.37,32.861,13.491,0.5,196.417,4.0,81.0,63.625,47.0,13.333,14.333,2.0,13.9,10.642,7.3,209.75
2015-12-26,20.861,34.827,13.966,2.545,200.79,4.785,72.0,50.625,33.0,11.923,18.403,0.0,12.1,9.138,5.7,212.714
2015-12-27,10.988,14.775,3.786,1.395,201.644,3.876,63.0,57.125,49.0,8.034,17.528,0.0,9.6,7.75,4.5,209.678
2015-12-28,25.565,48.708,23.144,1.208,205.5,5.139,72.0,61.25,46.0,16.875,10.861,0.0,9.0,5.642,2.6,222.375
2015-12-29,17.06,26.454,9.394,0.222,202.875,3.597,63.0,50.125,32.0,11.528,7.611,0.0,10.1,5.871,2.8,214.403
2015-12-30,23.667,37.009,13.343,1.153,207.583,5.097,71.0,55.5,34.0,16.042,11.236,0.0,10.8,5.754,1.2,223.625
2015-12-31,16.761,23.982,7.22,1.708,205.764,4.446,73.0,63.875,44.0,12.708,13.708,0.0,12.1,6.642,3.1,218.472
2016-01-01,17.388,23.393,6.005,1.135,209.264,5.136,73.0,60.583,40.0,17.226,17.573,0.0,12.5,7.408,3.6,226.49
2016-01-02,17.509,24.88,7.371,2.167,206.219,5.219,79.0,70.0,57.0,14.958,22.531,0.0,12.2,7.867,3.5,221.177
2016-01-03,12.935,17.269,4.333,0.958,204.042,4.51,77.0,58.333,39.0,11.979,19.75,0.0,14.2,9.362,5.0,216.021
2016-01-04,14.719,22.244,7.525,1.398,205.017,5.06,77.0,61.167,35.0,14.081,20.966,0.0,14.4,7.975,3.5,219.098
2016-01-05,9.543,14.873,5.33,0.555,197.36,3.137,56.0,42.625,30.0,7.089,11.302,0.0,9.8,7.279,5.9,204.449
2016-01-06,13.204,21.248,8.044,0.265,199.552,3.396,59.0,44.75,33.0,9.562,8.708,0.0,10.8,7.0,3.9,209.114
2016-01-07,29.172,44.8,15.629,0.953,206.212,5.257,73.0,54.0,36.0,23.765,12.354,0.0,10.1,6.075,1.0,229.976
2016-01-08,13.494,17.154,3.66,0.409,199.666,3.4,88.0,71.792,59.0,13.517,8.0,26.0,7.3,6.7,6.2,213.183
2016-01-09,19.162,30.0,10.838,0.889,200.969,4.864,81.0,68.292,54.0,15.26,9.458,0.0,12.3,8.758,5.7,216.229
2016-01-10,22.934,39.16,16.226,1.153,201.829,5.177,75.0,52.458,33.0,14.574,15.664,0.0,13.1,9.396,6.5,216.403
2016-01-11,15.015,27.707,12.691,0.458,197.127,3.552,51.0,41.375,30.0,8.527,10.061,0.0,10.1,7.258,4.8,205.653
2016-01-12,18.389,31.463,13.074,1.556,197.24,4.219,55.0,44.667,33.0,8.062,13.354,0.0,8.9,6.388,3.9,205.302
2016-01-13,17.319,29.773,12.454,1.347,197.052,4.146,59.0,41.667,28.0,8.031,12.385,0.0,9.2,6.329,4.1,205.084
2016-01-14,8.839,15.696,6.857,0.472,197.574,3.773,58.0,45.792,21.0,6.21,6.875,0.0,6.9,3.179,-0.1,203.785
2016-01-15,6.154,9.923,3.77,0.356,198.847,2.734,69.0,56.583,43.0,5.068,3.812,0.0,4.7,1.854,-1.0,203.916
2016-01-16,12.549,22.096,9.547,0.348,199.296,3.109,76.0,59.0,37.0,7.675,4.521,0.0,7.1,3.812,1.2,206.97
2016-01-17,23.846,43.079,19.232,0.458,203.666,4.219,74.0,58.833,40.0,13.916,7.281,0.0,8.6,4.583,1.6,217.583
2016-01-18,36.131,64.646,28.516,1.972,207.146,5.25,73.0,55.125,32.0,25.136,11.177,0.0,9.6,5.012,0.4,232.281
2016-01-19,26.088,43.625,17.537,1.292,206.292,5.552,65.0,53.083,38.0,22.573,21.646,0.0,9.4,6.438,2.7,228.864
2016-01-20,25.223,44.315,19.092,1.386,204.66,5.747,71.0,61.696,50.0,19.234,21.678,1.0,7.8,4.222,1.6,223.895
2016-01-21,12.308,18.154,5.846,1.01,201.048,3.938,69.0,55.5,37.0,9.055,15.458,0.0,7.8,4.879,2.7,210.102
2016-01-22,16.188,23.553,7.365,0.864,202.898,4.178,78.0,60.958,36.0,13.215,14.5,3.0,7.0,3.942,1.7,216.114
2016-01-23,15.596,27.489,11.893,0.613,199.219,3.99,66.0,53.833,42.0,7.188,9.781,0.0,4.2,2.229,1.0,206.406
2016-01-24,19.056,32.818,13.762,0.5,201.158,3.917,72.0,58.292,40.0,9.425,8.208,0.0,6.5,2.5,0.3,210.583
2016-01-25,26.06,42.893,16.833,0.444,204.5,4.615,70.0,55.917,36.0,15.625,9.76,0.0,7.1,3.204,0.0,220.125
2016-01-26,38.579,72.972,34.393,1.936,210.49,6.0,76.0,56.875,33.0,28.939,15.323,0.0,8.2,3.558,-0.9,239.428
2016-01-27,37.093,72.107,35.014,2.25,208.229,6.166,64.0,55.125,44.0,27.479,19.614,0.0,12.0,6.95,1.4,235.708
2016-01-28,26.728,39.579,12.851,1.126,204.544,4.812,71.0,50.167,32.0,20.365,16.667,0.0,11.7,7.621,3.7,224.909
2016-01-29,21.899,28.891,6.992,0.619,206.096,5.092,89.0,63.708,40.0,19.624,17.698,7.0,11.1,7.258,2.6,225.72
2016-01-30,20.917,44.441,23.524,0.739,202.838,4.865,90.0,70.75,37.0,16.785,14.249,1.0,13.7,9.033,4.4,219.623
2016-01-31,13.476,21.896,8.419,0.083,199.785,3.44,65.0,50.0,36.0,8.242,9.375,0.0,6.8,4.121,1.7,208.027
2016-02-01,26.937,53.589,26.652,1.681,203.896,5.219,73.0,64.0,53.0,16.969,14.844,0.0,7.5,3.842,0.1,220.864
2016-02-02,16.62,30.093,13.472,0.389,199.323,3.833,69.0,50.208,36.0,8.573,8.125,0.0,8.4,5.758,2.9,207.896
2016-02-03,19.932,32.832,12.9,0.625,200.677,3.979,67.0,48.458,33.0,11.812,10.438,0.0,12.3,7.583,4.5,212.49
2016-02-04,31.352,51.316,19.964,1.946,206.906,5.56,76.0,59.333,40.0,22.941,16.636,0.0,11.3,6.638,2.1,229.847
2016-02-05,24.902,32.317,7.415,0.595,207.385,5.3,88.0,77.708,63.0,22.711,15.74,11.0,9.4,6.95,5.4,230.096
2016-02-06,13.861,22.965,9.104,0.917,200.18,5.206,76.0,57.625,39.0,9.516,16.959,1.0,9.9,7.079,3.5,209.696
2016-02-07,11.722,20.912,9.19,0.334,198.65,3.666,58.0,47.417,36.0,6.8,11.219,0.0,6.5,4.379,2.6,205.45
2016-02-08,20.158,33.645,13.487,0.514,201.031,3.969,54.0,45.5,30.0,12.979,9.638,0.0,9.0,5.55,3.0,214.01
2016-02-09,31.625,52.639,21.014,0.986,203.979,4.945,85.0,70.625,50.0,24.022,14.015,6.0,5.5,3.842,2.1,228.0
2016-02-10,14.085,26.202,12.116,0.625,197.469,3.625,62.0,46.042,25.0,7.948,7.979,0.0,7.2,3.921,1.5,205.417
2016-02-11,12.503,19.295,6.793,0.96,201.24,3.895,64.0,50.5,30.0,7.914,8.104,0.0,6.8,2.95,0.2,209.155
2016-02-12,13.446,18.536,5.09,0.345,204.025,3.524,75.0,58.542,35.0,10.66,6.156,0.0,6.7,2.888,-0.7,214.685
2016-02-13,20.886,33.708,12.822,0.217,203.89,4.1,69.0,55.667,42.0,13.064,9.522,0.0,7.7,4.354,1.1,216.954
2016-02-14,23.093,41.449,18.356,0.667,203.229,4.292,74.0,58.417,40.0,14.552,11.764,0.0,9.2,4.288,1.1,217.781
2016-02-15,33.377,54.207,20.829,1.5,205.198,4.698,70.0,55.375,40.0,17.177,16.055,0.0,9.5,5.446,2.0,222.375
2016-02-16,42.676,74.787,32.111,2.458,212.864,6.625,73.0,56.125,37.0,34.0,23.073,0.0,12.8,7.208,1.1,246.864
2016-02-17,40.8,87.319,46.519,1.5,212.355,7.191,86.0,72.792,62.0,42.567,25.375,5.0,13.5,9.658,7.2,254.922
2016-02-18,17.951,28.362,10.41,1.051,197.562,3.335,69.0,57.167,42.0,11.749,11.74,1.0,9.9,7.788,5.6,209.312
2016-02-19,15.198,20.701,5.502,0.818,202.207,3.4,68.0,51.208,38.0,10.279,7.281,0.0,9.2,6.075,2.3,212.486
2016-02-20,24.739,40.142,15.403,1.222,201.26,4.406,81.0,62.542,51.0,15.083,13.048,3.0,15.5,9.3,4.4,216.344
2016-02-21,11.769,19.097,7.328,0.264,199.324,3.364,62.0,45.875,31.0,5.751,11.022,0.0,7.1,4.475,3.0,205.075
