date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean
2016-10-20,8.125,9.927,1.802,15.593,2.875
2016-10-21,4.992,5.792,0.8,8.625,2.083
2016-10-22,15.26,17.74,2.479,11.25,3.625
2016-10-23,3.458,3.719,0.26,6.229,2.417
2016-10-24,6.875,9.386,2.51,6.167,2.417
2016-10-25,16.916,20.042,3.125,9.708,3.0
2016-10-26,18.364,26.78,8.416,11.792,4.042
2016-10-27,7.792,10.167,2.375,8.458,2.417
2016-10-28,13.876,16.228,2.352,10.729,3.083
2016-10-29,7.136,8.74,1.604,9.25,2.75
2016-10-30,8.312,9.49,1.177,12.73,3.083
2016-10-31,15.073,18.98,3.906,13.958,3.375
2016-11-01,9.698,13.531,3.833,8.479,3.043
2016-11-02,13.354,16.318,2.964,8.562,3.125
2016-11-03,8.854,10.386,1.531,12.083,3.667
2016-11-04,18.86,25.837,6.977,23.625,4.917
2016-11-05,17.062,20.604,3.542,31.604,5.208
2016-11-06,6.562,7.125,0.562,21.25,3.708
2016-11-07,18.295,28.546,10.251,19.334,3.542
2016-11-08,18.742,25.786,7.044,19.646,4.174
2016-11-09,5.64,6.742,1.101,6.5,2.625
2016-11-10,12.706,17.91,5.204,9.25,2.75
2016-11-11,17.517,27.535,10.018,14.062,4.25
2016-11-12,15.531,19.01,3.479,19.0,3.958
2016-11-13,13.834,16.583,2.75,23.21,4.625
2016-11-14,16.458,21.51,5.052,17.354,4.083
2016-11-15,12.255,21.18,8.925,10.104,3.913
2016-11-16,9.234,10.782,1.548,10.812,2.5
2016-11-17,11.74,20.219,8.479,13.729,3.167
2016-11-18,19.838,24.967,5.13,18.701,4.0
2016-11-19,15.062,19.969,4.906,13.354,4.833
2016-11-20,8.323,11.521,3.198,9.896,4.583
2016-11-21,12.114,14.521,2.406,17.792,3.917
2016-11-22,15.312,27.583,12.271,14.146,5.0
2016-11-23,2.475,2.842,0.366,4.542,2.083
2016-11-24,10.312,14.66,4.348,5.25,3.167
2016-11-25,16.365,25.803,9.438,7.059,3.542
2016-11-26,15.136,19.156,4.021,14.354,3.542
2016-11-27,8.406,9.52,1.114,6.146,3.625
2016-11-28,12.167,16.552,4.385,10.729,4.125
2016-11-29,11.49,16.334,4.844,8.667,3.522
2016-11-30,14.503,16.484,1.982,12.842,3.083
2016-12-01,18.375,27.781,9.406,15.396,4.792
2016-12-02,13.61,16.892,3.282,13.062,3.375
2016-12-03,18.656,24.688,6.031,14.708,4.292
2016-12-04,15.615,18.146,2.531,19.0,4.708
2016-12-05,16.667,25.479,8.812,14.062,4.833
2016-12-06,13.635,18.636,5.0,14.479,4.043
2016-12-07,18.571,29.87,11.298,9.084,4.333
2016-12-08,20.344,28.458,8.114,13.167,4.083
2016-12-09,19.011,29.552,10.541,20.729,4.792
2016-12-10,9.396,12.782,3.386,9.896,3.417
2016-12-11,5.958,6.948,0.99,5.542,3.042
2016-12-12,19.542,27.802,8.261,11.146,3.792
2016-12-13,18.073,25.729,7.656,11.583,3.739
2016-12-14,7.959,10.36,2.401,4.104,3.208
2016-12-15,15.01,20.948,5.938,9.271,3.417
2016-12-16,13.969,18.989,5.02,6.562,3.583
2016-12-17,18.854,29.292,10.438,11.438,4.625
2016-12-18,17.083,22.583,5.5,19.042,5.042
2016-12-19,24.448,45.302,20.854,26.02,5.958
2016-12-20,26.5,53.719,27.219,30.604,6.739
2016-12-21,24.75,44.636,19.886,20.396,4.792
2016-12-22,18.312,22.729,4.417,10.25,3.625
2016-12-23,7.325,9.472,2.148,6.146,4.292
2016-12-24,10.573,14.458,3.885,11.307,3.75
2016-12-25,7.26,8.323,1.062,6.27,3.042
2016-12-26,20.677,26.666,5.99,9.979,3.542
2016-12-27,11.823,15.73,3.906,3.562,3.957
2016-12-28,8.475,11.182,2.706,4.562,3.417
2016-12-29,12.448,16.958,4.51,8.271,3.833
2016-12-30,7.132,8.578,1.446,8.125,3.292
2016-12-31,10.0,11.844,1.844,10.792,4.0
2017-01-01,5.666,6.878,1.212,9.708,3.583
2017-01-02,5.01,6.083,1.073,9.834,3.087
2017-01-03,4.084,4.75,0.667,9.666,3.083
2017-01-04,8.125,10.406,2.281,3.562,3.0
2017-01-05,14.44,18.002,3.562,6.75,3.208
2017-01-06,12.556,17.228,4.671,11.188,3.625
2017-01-07,7.25,8.469,1.219,6.854,2.958
2017-01-08,11.875,15.136,3.26,6.729,3.167
2017-01-09,10.354,12.979,2.625,14.521,4.522
2017-01-10,14.073,20.625,6.552,11.084,4.708
2017-01-11,7.771,11.74,3.969,7.708,3.458
2017-01-12,11.212,16.299,5.087,8.375,3.792
2017-01-13,11.558,17.044,5.486,10.042,3.833
2017-01-14,10.76,12.75,1.99,7.416,3.292
2017-01-15,26.257,42.338,16.082,15.042,4.542
2017-01-16,34.843,69.312,34.468,32.083,6.739
2017-01-17,33.25,49.781,16.531,17.979,4.667
2017-01-18,19.521,28.031,8.51,10.854,4.042
2017-01-19,16.508,26.795,10.286,22.834,4.583
2017-01-20,13.945,20.332,6.387,18.062,3.875
2017-01-21,9.833,11.896,2.062,14.25,3.667
2017-01-22,14.666,17.448,2.781,10.188,3.75
2017-01-23,14.979,23.438,8.458,14.042,4.261
2017-01-24,5.479,8.24,2.76,6.666,2.792
2017-01-25,7.542,10.677,3.135,4.562,2.875
2017-01-26,8.647,12.356,3.709,6.5,3.417
2017-01-27,9.224,12.508,3.284,6.542,3.167
2017-01-28,14.136,15.604,1.468,14.958,3.667
2017-01-29,13.98,28.701,14.722,15.771,5.8
2017-01-30,12.377,15.148,2.771,11.896,3.333
2017-01-31,20.917,29.084,8.166,14.19,4.125
2017-02-01,23.24,31.521,8.281,14.984,3.958
2017-02-02,21.782,42.906,21.124,15.354,4.458
2017-02-03,14.593,24.74,10.146,11.334,3.583
2017-02-04,5.687,6.452,0.765,10.208,2.833
2017-02-05,7.092,11.024,3.932,9.666,3.042
2017-02-06,9.54,13.891,4.351,10.104,3.478
2017-02-07,9.115,12.396,3.281,10.604,3.5
2017-02-08,19.375,28.333,8.958,12.625,3.583
2017-02-09,29.052,38.866,9.815,22.604,4.636
2017-02-10,22.928,27.269,4.341,24.375,4.792
2017-02-11,6.416,7.698,1.281,10.375,3.292
2017-02-12,8.213,9.96,1.748,13.25,3.292
2017-02-13,12.344,16.958,4.614,10.73,3.391
2017-02-14,28.375,41.281,12.906,13.562,4.125
2017-02-15,22.344,39.021,16.677,19.666,3.667
2017-02-16,18.633,24.987,6.354,15.084,3.583
2017-02-17,12.72,17.627,4.907,14.125,3.292
2017-02-18,8.094,9.26,1.167,6.396,2.417
2017-02-19,21.958,30.208,8.25,11.354,3.792
2017-02-20,24.875,36.24,11.365,22.458,4.174
2017-02-21,14.74,18.896,4.156,13.916,3.042
2017-02-22,16.0,19.625,3.625,9.312,3.083
2017-02-23,18.924,28.344,9.42,15.396,3.625
2017-02-24,19.307,26.442,7.135,28.458,4.125
2017-02-25,9.062,10.208,1.146,22.666,3.583
2017-02-26,18.319,25.254,6.936,30.833,4.208
2017-02-27,23.635,30.01,6.375,19.042,4.0
2017-02-28,23.542,27.99,4.448,22.334,4.0
2017-03-01,8.833,10.771,1.938,13.604,3.083
2017-03-02,12.662,15.47,2.807,15.146,2.917
2017-03-03,20.936,26.445,5.508,18.666,3.75
2017-03-04,17.635,21.323,3.688,18.458,3.958
2017-03-05,13.938,17.677,3.74,5.688,3.0
2017-03-06,4.865,6.521,1.656,7.917,2.0
2017-03-07,11.167,13.614,2.448,11.292,2.625
2017-03-08,12.5,14.916,2.417,5.458,2.5
2017-03-09,5.131,6.332,1.2,4.435,2.042
2017-03-10,7.436,9.812,2.375,9.062,2.625
2017-03-11,9.573,11.302,1.729,15.562,3.25
2017-03-12,16.918,20.018,3.1,21.646,3.833
2017-03-13,26.135,34.271,8.135,26.375,4.565
2017-03-14,28.271,36.26,7.99,27.5,4.0
2017-03-15,22.073,29.552,7.479,24.188,3.333
2017-03-16,8.707,10.588,1.88,5.458,2.083
2017-03-17,10.735,13.577,2.842,7.896,2.667
2017-03-18,13.24,15.188,1.948,11.521,3.167
2017-03-19,17.49,21.562,4.073,9.167,2.875
2017-03-20,4.875,6.542,1.666,4.854,2.0
2017-03-21,3.292,3.812,0.521,2.5,2.0
2017-03-22,7.427,10.552,3.125,2.166,2.5
2017-03-23,16.682,22.868,6.186,8.604,2.625
2017-03-24,17.015,21.312,4.297,11.979,2.958
2017-03-25,16.938,19.146,2.208,33.646,4.458
2017-03-26,24.833,29.985,5.152,48.125,5.292
2017-03-27,29.396,34.906,5.51,39.87,4.87
2017-03-28,30.916,36.521,5.604,37.542,4.667
2017-03-29,24.75,31.198,6.448,31.729,4.125
2017-03-30,6.003,6.941,0.938,14.125,2.0
2017-03-31,14.24,17.084,2.844,15.354,3.208
2017-04-01,8.028,10.43,2.403,11.688,2.458
2017-04-02,4.681,5.194,0.514,10.604,2.167
2017-04-03,14.833,19.569,4.736,18.542,3.25
2017-04-04,22.403,26.764,4.361,26.266,4.043
2017-04-05,21.528,24.597,3.069,25.278,4.0
2017-04-06,15.166,16.917,1.75,12.604,2.542
2017-04-07,16.948,21.554,4.606,12.956,3.792
2017-04-08,23.278,33.528,10.25,19.334,3.917
2017-04-09,5.778,6.056,0.278,10.542,2.667
2017-04-10,10.569,14.111,3.542,17.968,2.458
2017-04-11,8.806,9.903,1.097,7.042,2.522
2017-04-12,9.472,13.07,3.597,10.479,2.75
2017-04-13,18.306,24.194,5.889,19.125,3.542
2017-04-14,24.031,30.283,6.252,25.458,4.125
2017-04-15,21.694,25.639,3.945,20.73,4.167
2017-04-16,12.111,13.514,1.403,17.438,3.542
2017-04-17,12.555,14.444,1.889,14.896,3.583
2017-04-18,12.333,15.778,3.445,8.896,3.0
2017-04-19,10.792,13.597,2.805,16.604,2.917
2017-04-20,21.556,25.042,3.486,20.396,4.25
2017-04-21,20.616,24.794,4.178,19.812,3.917
2017-04-22,7.542,8.778,1.236,15.334,2.458
2017-04-23,6.278,7.014,0.736,10.396,2.417
2017-04-24,12.306,15.639,3.334,13.416,2.625
2017-04-25,13.458,15.708,2.25,12.729,2.565
2017-04-26,15.569,20.444,4.875,8.646,3.125
2017-04-27,9.736,11.68,1.944,10.438,2.625
2017-04-28,19.265,24.82,5.555,16.208,3.333
2017-04-29,14.167,15.986,1.82,18.854,3.583
2017-04-30,10.93,11.806,0.875,21.166,3.583
2017-05-01,16.25,20.292,4.042,23.688,3.458
2017-05-02,10.778,13.681,2.903,11.292,2.304
2017-05-03,10.236,11.5,1.264,11.792,2.792
2017-05-04,7.361,8.153,0.791,9.98,2.458
2017-05-05,7.964,8.897,0.932,9.292,2.583
2017-05-06,9.375,11.903,2.528,17.396,2.625
2017-05-07,8.166,9.43,1.264,23.292,3.083
2017-05-08,19.875,23.375,3.5,34.48,4.292
2017-05-09,18.986,21.875,2.889,23.729,3.217
2017-05-10,14.972,18.5,3.528,11.708,3.375
2017-05-11,15.014,19.0,3.986,18.494,3.958
2017-05-12,21.851,27.372,5.52,32.27,4.5
2017-05-13,11.583,13.486,1.903,14.916,3.583
2017-05-14,11.944,14.167,2.222,20.708,4.0
2017-05-15,15.347,19.472,4.125,18.396,3.125
2017-05-16,16.805,19.625,2.819,16.084,3.0
2017-05-17,10.111,12.014,1.903,10.441,2.125
2017-05-18,12.347,15.625,3.278,12.771,2.583
2017-05-19,20.239,25.542,5.303,18.562,3.333
2017-05-20,16.528,18.945,2.417,25.938,3.875
2017-05-21,12.875,13.681,0.805,32.396,4.375
2017-05-22,15.5,18.5,3.0,23.25,3.375
2017-05-23,15.694,19.097,3.403,17.312,2.609
2017-05-24,22.083,28.236,6.153,21.188,3.167
2017-05-25,15.153,19.778,4.625,9.916,3.083
2017-05-26,11.907,15.703,3.797,14.75,2.708
2017-05-27,10.722,13.792,3.07,9.062,2.583
2017-05-28,8.417,9.778,1.361,8.562,2.75
2017-05-29,17.264,21.445,4.181,16.562,3.292
2017-05-30,20.07,23.208,3.139,32.48,3.783
2017-05-31,13.986,17.028,3.042,27.771,3.167
2017-06-01,13.375,16.722,3.347,25.396,3.5
2017-06-02,8.415,10.369,1.954,8.114,2.375
2017-06-03,7.305,9.014,1.708,7.646,2.292
2017-06-04,4.819,5.403,0.583,7.084,1.958
2017-06-05,9.306,11.986,2.681,7.896,2.083
2017-06-06,12.694,15.222,2.528,10.646,2.783
2017-06-07,13.958,15.056,1.097,9.084,2.5
2017-06-08,12.944,15.722,2.778,11.917,3.0
2017-06-09,15.563,18.803,3.239,15.75,3.625
2017-06-10,13.625,16.306,2.68,23.166,3.542
2017-06-11,3.306,3.486,0.181,10.375,1.667
2017-06-12,6.639,8.319,1.681,6.584,1.958
2017-06-13,8.764,10.903,2.139,9.625,1.913
2017-06-14,12.25,14.917,2.667,9.712,2.25
2017-06-15,17.792,21.472,3.681,19.166,3.417
2017-06-16,10.176,11.263,1.088,18.25,2.417
2017-06-17,7.811,8.659,0.848,8.854,2.083
2017-06-18,8.521,8.854,0.334,17.625,2.625
2017-06-19,15.924,18.51,2.587,25.75,3.5
2017-06-20,14.156,16.125,1.969,18.937,3.609
2017-06-21,7.927,9.375,1.448,4.354,2.083
2017-06-22,13.885,16.302,2.416,7.646,2.792
2017-06-23,18.118,22.197,4.079,18.896,3.75
2017-06-24,12.244,13.52,1.276,22.542,3.292
2017-06-25,6.427,7.406,0.979,8.666,2.708
2017-06-26,7.417,8.438,1.02,10.708,2.25
2017-06-27,13.042,14.448,1.406,17.125,3.174
2017-06-28,14.782,17.26,2.479,15.625,3.5
2017-06-29,16.698,20.114,3.416,15.521,3.75
2017-06-30,13.252,18.366,5.114,8.25,2.75
2017-07-01,9.048,12.997,3.949,7.479,1.958
2017-07-02,8.458,11.396,2.938,14.479,2.083
2017-07-03,11.006,15.544,4.538,21.086,2.333
2017-07-04,12.636,19.625,6.99,14.854,2.783
2017-07-05,14.094,17.948,3.854,11.438,3.542
2017-07-06,14.114,17.427,3.312,22.271,3.667
2017-07-07,15.29,18.984,3.694,15.334,3.083
2017-07-08,14.318,17.499,3.18,14.75,3.125
2017-07-09,10.812,12.573,1.76,15.52,2.833
2017-07-10,12.479,16.208,3.729,14.042,2.458
2017-07-11,11.448,15.594,4.146,16.27,2.217
2017-07-12,12.312,17.0,4.688,18.146,2.167
2017-07-13,15.146,19.552,4.406,23.646,3.292
2017-07-14,11.036,14.586,3.55,16.98,2.333
2017-07-15,8.784,10.774,1.99,17.292,2.208
2017-07-16,8.771,10.979,2.208,23.812,2.375
2017-07-17,11.647,15.354,3.708,13.604,2.625
2017-07-18,13.573,17.865,4.292,11.097,2.304
2017-07-19,14.924,20.354,5.431,14.958,3.125
2017-07-20,11.844,14.166,2.323,14.312,2.167
2017-07-21,12.762,16.88,4.118,12.396,2.292
2017-07-22,8.635,10.874,2.239,10.188,2.0
2017-07-23,7.594,8.823,1.229,11.375,1.917
2017-07-24,10.448,14.562,4.114,12.021,2.083
2017-07-25,12.677,16.573,3.896,16.625,2.435
2017-07-26,5.677,7.604,1.927,7.826,1.5
2017-07-27,10.01,12.188,2.177,14.034,2.417
2017-07-28,11.228,15.631,4.403,14.254,2.625
2017-07-29,4.808,5.614,0.806,16.688,2.292
2017-07-30,6.406,7.26,0.854,17.75,2.625
2017-07-31,9.628,12.656,3.029,21.771,3.208
2017-08-01,8.417,11.125,2.708,12.562,2.217
2017-08-02,6.875,8.76,1.886,9.708,1.958
2017-08-03,8.562,10.344,1.781,7.792,1.917
2017-08-04,9.629,11.202,1.573,7.458,1.708
2017-08-05,8.277,11.705,3.428,12.604,2.25
2017-08-06,7.521,9.969,2.448,13.812,2.542
2017-08-07,4.125,4.771,0.646,4.758,1.333
2017-08-08,8.219,10.375,2.156,11.042,2.609
2017-08-09,14.885,18.125,3.24,23.438,3.417
2017-08-10,10.636,13.26,2.625,18.729,3.458
2017-08-11,9.904,11.55,1.646,15.271,3.083
2017-08-12,2.592,3.318,0.726,6.062,1.375
2017-08-13,2.771,3.375,0.604,6.334,1.208
2017-08-14,3.876,4.739,0.863,6.48,1.333
2017-08-15,7.781,9.188,1.406,13.03,2.652
2017-08-16,6.24,7.688,1.448,7.916,2.25
2017-08-17,8.802,11.156,2.354,11.708,2.208
2017-08-18,9.088,12.113,3.026,11.25,2.417
2017-08-19,7.818,10.529,2.71,8.562,1.958
2017-08-20,6.854,7.854,1.0,10.396,2.333
2017-08-21,9.0,11.167,2.167,20.411,2.25
2017-08-22,8.677,13.5,4.823,11.208,1.957
2017-08-23,12.354,16.76,4.406,16.333,2.667
2017-08-24,11.156,15.146,3.99,19.438,2.417
2017-08-25,11.904,16.343,4.44,14.708,2.667
2017-08-26,10.541,12.502,1.961,11.104,2.667
2017-08-27,6.166,6.562,0.396,13.354,2.917
2017-08-28,12.688,14.816,2.129,16.5,2.917
2017-08-29,11.927,15.083,3.156,25.771,2.826
2017-08-30,3.406,4.011,0.604,6.854,1.958
2017-08-31,4.177,4.834,0.656,7.708,1.583
2017-09-01,6.564,8.402,1.838,8.125,2.083
2017-09-02,5.118,6.06,0.942,7.854,2.0
2017-09-03,3.698,4.104,0.406,9.334,1.917
2017-09-04,9.698,11.292,1.594,8.792,2.167
2017-09-05,14.877,16.896,2.02,13.812,3.13
2017-09-06,15.208,18.229,3.021,18.834,3.958
2017-09-07,15.385,20.51,5.125,14.562,3.417
2017-09-08,6.7,7.671,0.972,7.042,2.0
2017-09-09,8.719,9.917,1.198,12.292,2.458
2017-09-10,9.292,10.479,1.187,14.584,2.75
2017-09-11,9.397,11.019,1.622,11.666,3.571
2017-09-12,9.286,10.295,1.009,6.562,3.174
2017-09-13,11.417,15.562,4.146,7.792,2.708
2017-09-14,7.261,8.792,1.531,11.438,2.208
2017-09-15,6.294,7.981,1.687,6.75,2.25
2017-09-16,5.147,5.624,0.477,4.917,2.083
2017-09-17,2.212,2.644,0.432,3.938,1.833
2017-09-18,5.792,6.958,1.167,6.583,2.417
2017-09-19,11.802,15.364,3.563,16.479,3.087
2017-09-20,17.406,21.344,3.938,33.229,5.333
2017-09-21,11.573,13.719,2.146,13.458,3.042
2017-09-22,11.762,13.325,1.563,10.084,2.875
2017-09-23,9.519,11.564,2.044,10.688,3.583
2017-09-24,7.521,8.333,0.812,13.312,3.292
2017-09-25,14.816,17.803,2.988,16.786,3.708
2017-09-26,14.812,17.354,2.542,17.479,3.87
2017-09-27,15.969,18.427,2.458,13.229,3.292
2017-09-28,9.021,10.656,1.636,4.146,2.333
2017-09-29,11.932,17.012,5.081,10.375,3.542
2017-09-30,11.14,13.81,2.671,12.104,3.125
2017-10-01,9.469,10.396,0.927,13.688,3.375
2017-10-02,15.812,17.479,1.667,9.312,2.917
2017-10-03,10.125,14.135,4.011,5.5,2.826
2017-10-04,5.146,5.958,0.812,6.125,2.083
2017-10-05,9.948,11.896,1.948,8.792,2.167
2017-10-06,6.861,7.645,0.784,6.625,2.083
2017-10-07,10.704,12.765,2.061,3.938,3.292
2017-10-08,6.021,6.969,0.948,6.354,2.667
2017-10-09,8.869,10.688,1.819,13.146,3.583
2017-10-10,15.073,18.656,3.583,26.312,5.0
2017-10-11,15.052,19.177,4.125,32.667,4.583
2017-10-12,7.281,8.156,0.875,12.23,2.708
2017-10-13,7.795,8.996,1.201,3.208,2.292
2017-10-14,12.65,15.931,3.281,6.104,3.083
2017-10-15,3.969,4.427,0.458,5.166,2.042
2017-10-16,6.792,7.771,0.979,3.375,2.375
2017-10-17,16.449,24.017,7.568,5.375,3.652
2017-10-18,8.354,10.146,1.792,9.998,2.292
2017-10-19,4.635,5.417,0.781,4.125,2.0
2017-10-20,5.536,6.643,1.107,3.646,2.083
2017-10-21,4.107,4.545,0.438,3.292,2.042
2017-10-22,2.113,2.78,0.667,1.5,1.75
2017-10-23,4.109,4.927,0.818,5.958,2.125
2017-10-24,11.75,15.188,3.437,13.542,3.304
2017-10-25,9.979,13.218,3.24,13.834,3.333
2017-10-26,21.25,27.271,6.021,13.771,3.875
2017-10-27,17.38,21.613,4.233,16.584,3.5
2017-10-28,7.118,7.685,0.567,9.542,2.5
2017-10-29,2.656,2.969,0.312,2.812,2.0
2017-10-30,8.26,10.01,1.75,17.934,2.875
2017-10-31,16.125,22.812,6.688,15.25,3.391
2017-11-01,19.375,26.073,6.698,14.208,3.667
2017-11-02,20.916,26.198,5.281,24.396,5.083
2017-11-03,14.579,17.357,2.778,22.0,4.25
2017-11-04,8.926,11.594,2.667,13.166,3.708
2017-11-05,9.062,10.156,1.094,22.75,3.792
2017-11-06,20.016,28.216,8.2,21.042,4.458
2017-11-07,24.594,33.51,8.917,27.792,5.565
2017-11-08,25.061,43.903,18.842,28.242,5.125
2017-11-09,10.625,12.781,2.156,15.77,3.333
2017-11-10,19.964,27.155,7.192,13.125,3.458
2017-11-11,7.855,9.667,1.812,12.416,3.167
2017-11-12,4.698,5.375,0.677,8.166,2.583
2017-11-13,17.969,24.594,6.625,12.938,3.25
2017-11-14,21.823,33.781,11.958,13.021,4.522
2017-11-15,12.844,17.718,4.875,10.708,3.583
2017-11-16,13.854,18.084,4.229,9.979,3.667
2017-11-17,22.369,31.384,9.016,14.661,4.083
2017-11-18,15.661,23.3,7.639,10.611,4.125
2017-11-19,4.677,5.823,1.146,5.08,2.958
2017-11-20,11.772,17.214,5.442,8.519,3.292
2017-11-21,16.011,20.864,4.854,9.574,3.0
2017-11-22,20.177,25.834,5.656,10.646,3.458
2017-11-23,10.51,13.666,3.156,9.688,3.625
2017-11-24,12.975,21.45,8.476,8.646,3.917
2017-11-25,16.198,23.313,7.115,10.438,3.875
2017-11-26,16.521,19.312,2.792,17.812,4.917
2017-11-27,15.729,20.76,5.031,14.396,4.0
2017-11-28,25.854,39.521,13.667,20.312,5.13
2017-11-29,26.698,49.448,22.75,33.938,6.042
2017-11-30,14.646,25.656,11.01,14.833,4.125
2017-12-01,10.11,13.769,3.66,6.771,3.167
2017-12-02,16.271,23.49,7.218,9.125,3.792
2017-12-03,13.885,16.594,2.708,15.021,4.25
2017-12-04,21.937,36.724,14.787,18.905,5.042
2017-12-05,9.916,13.49,3.573,8.896,3.391
2017-12-06,11.208,16.313,5.104,7.604,3.542
2017-12-07,22.834,36.719,13.885,16.583,4.083
2017-12-08,14.984,22.465,7.481,13.312,4.25
2017-12-09,14.44,19.358,4.918,6.084,3.792
2017-12-10,11.188,12.74,1.552,10.792,3.458
2017-12-11,11.708,18.562,6.854,10.375,3.667
2017-12-12,7.094,10.614,3.521,6.021,3.174
2017-12-13,11.208,16.344,5.135,6.646,3.5
2017-12-14,12.531,18.24,5.708,5.583,3.208
2017-12-15,18.94,27.923,8.983,9.854,3.375
2017-12-16,16.67,25.357,8.687,16.917,4.375
2017-12-17,4.021,4.854,0.834,7.916,2.958
2017-12-18,14.89,21.751,6.861,9.625,3.583
2017-12-19,17.969,27.646,9.677,11.5,3.957
2017-12-20,21.198,36.906,15.708,14.084,4.583
2017-12-21,24.5,44.062,19.562,15.812,4.708
2017-12-22,26.95,47.11,20.16,22.0,5.167
2017-12-23,21.781,32.38,10.599,28.27,5.583
2017-12-24,16.312,18.844,2.531,29.708,5.125
2017-12-25,9.99,13.594,3.604,12.104,4.333
2017-12-26,11.812,18.75,6.938,10.666,4.043
2017-12-27,6.854,9.75,2.896,7.456,3.125
2017-12-28,10.864,14.208,3.344,6.562,3.25
2017-12-29,13.131,17.638,4.507,11.916,3.833
2017-12-30,7.898,9.717,1.818,9.812,3.167
2017-12-31,11.031,12.927,1.896,11.688,3.833
2018-01-01,7.604,8.552,0.948,10.125,3.435
2018-01-02,3.208,3.573,0.364,7.438,2.542
2018-01-03,4.542,5.198,0.656,5.083,2.375
2018-01-04,11.348,13.977,2.629,6.375,3.083
2018-01-05,11.072,13.282,2.211,16.292,3.792
2018-01-06,4.062,4.219,0.156,9.438,2.5
2018-01-07,19.748,27.17,7.422,14.261,4.0
2018-01-08,18.742,31.602,12.86,19.042,4.087
2018-01-09,9.198,11.51,2.312,6.688,2.5
2018-01-10,22.781,32.167,9.386,14.52,3.708
2018-01-11,13.761,22.791,9.03,12.708,2.917
2018-01-12,12.652,15.413,2.761,11.479,2.875
2018-01-13,9.146,11.271,2.125,7.938,2.708
2018-01-14,13.074,16.107,3.032,9.27,2.75
2018-01-15,23.216,35.456,12.241,13.77,3.727
2018-01-16,17.448,23.698,6.25,23.271,4.958
2018-01-17,14.594,25.323,10.729,11.604,3.667
2018-01-18,13.275,18.35,5.075,10.75,2.875
2018-01-19,19.199,27.18,7.981,16.604,3.833
2018-01-20,11.635,13.073,1.438,21.208,3.792
2018-01-21,10.993,17.173,6.18,9.381,3.609
2018-01-22,16.49,25.729,9.24,10.354,3.435
2018-01-23,18.979,30.25,11.271,21.5,3.792
2018-01-24,12.937,17.656,4.719,11.104,2.5
2018-01-25,20.346,32.705,12.358,14.938,3.417
2018-01-26,6.128,7.778,1.65,6.271,2.625
2018-01-27,8.875,9.906,1.031,8.396,2.417
2018-01-28,18.152,38.163,20.011,15.188,3.13
2018-01-29,13.562,22.885,9.323,10.584,2.609
2018-01-30,21.312,30.417,9.104,14.562,3.167
2018-01-31,19.781,32.198,12.416,18.896,3.417
2018-02-01,10.823,14.946,4.123,6.646,2.667
2018-02-02,18.712,26.683,7.97,16.208,3.792
2018-02-03,15.875,18.563,2.688,30.166,3.792
2018-02-04,14.254,19.149,4.894,18.166,4.304
2018-02-05,21.042,29.396,8.354,20.125,3.957
2018-02-06,19.615,25.5,5.886,16.812,3.542
2018-02-07,20.646,41.427,20.782,28.396,4.708
2018-02-08,8.205,11.288,3.083,5.479,2.458
2018-02-09,9.639,13.157,3.519,12.416,3.0
2018-02-10,3.282,3.386,0.104,8.25,2.208
2018-02-11,8.445,10.08,1.636,13.979,2.875
2018-02-12,12.157,18.017,5.86,10.75,3.364
2018-02-13,15.396,21.812,6.416,17.98,3.792
2018-02-14,7.792,9.979,2.188,11.646,2.458
2018-02-15,16.34,20.06,3.721,10.479,2.875
2018-02-16,12.778,17.558,4.779,16.646,3.417
2018-02-17,6.417,6.792,0.375,17.229,3.708
2018-02-18,20.848,27.83,6.982,19.354,4.722
2018-02-19,26.417,30.979,4.563,22.271,5.083
2018-02-20,17.698,31.272,13.573,18.875,5.522
2018-02-21,9.188,11.74,2.552,23.562,2.708
2018-02-22,15.229,18.927,3.698,34.218,3.417
2018-02-23,6.258,7.604,1.346,16.48,2.417
2018-02-24,13.406,14.167,0.76,19.938,3.292
2018-02-25,22.912,30.449,7.537,25.354,4.087
2018-02-26,10.875,12.875,2.0,18.958,2.667
2018-02-27,18.813,22.469,3.656,15.771,2.917
2018-02-28,16.958,19.531,2.573,13.875,2.958
2018-03-01,14.184,20.33,6.147,18.083,3.375
2018-03-02,10.189,12.01,1.82,23.896,2.75
2018-03-03,5.177,5.386,0.208,18.188,2.125
2018-03-04,8.067,9.58,1.512,7.375,2.522
2018-03-05,21.5,31.51,10.01,22.979,3.875
2018-03-06,19.458,22.344,2.885,22.271,3.417
2018-03-07,8.656,10.531,1.875,10.854,3.0
2018-03-08,10.41,15.027,4.617,7.708,2.417
2018-03-09,13.616,16.779,3.164,11.375,2.667
2018-03-10,5.677,5.833,0.156,7.312,1.875
2018-03-11,8.192,10.087,1.894,4.701,2.087
2018-03-12,15.927,21.427,5.5,18.584,3.667
2018-03-13,9.666,12.136,2.469,13.416,2.917
2018-03-14,12.875,15.99,3.114,13.0,2.375
2018-03-15,14.981,19.454,4.473,15.104,2.833
2018-03-16,7.381,9.303,1.922,8.0,2.25
2018-03-17,6.99,7.636,0.646,9.0,2.5
2018-03-18,18.261,23.078,4.817,12.804,3.13
2018-03-19,14.292,16.375,2.084,13.354,2.667
2018-03-20,19.219,25.292,6.073,14.334,3.583
