date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean
2013-05-07,188.522,4.043,4.922,5.394,0.472,6.208,10.792,192.565,17.6,14.404,11.3,,2.792
2013-05-08,189.333,6.5,18.014,21.184,3.17,8.5,11.554,195.833,20.3,15.121,10.9,3.087,3.727
2013-05-09,190.0,12.5,34.354,46.354,12.0,15.833,18.986,202.5,26.3,18.996,13.9,9.625,5.833
2013-05-10,187.208,14.333,35.27,51.354,16.084,18.0,27.417,201.542,20.6,17.754,16.3,5.875,5.958
2013-05-11,188.125,20.125,28.562,42.73,14.166,18.667,33.319,208.25,18.4,17.604,16.9,1.917,6.958
2013-05-12,187.042,9.583,17.696,20.547,2.852,19.167,28.347,196.625,24.5,18.996,14.7,3.917,4.708
2013-05-13,188.952,11.476,18.087,21.913,3.826,19.652,28.542,200.429,24.4,20.371,16.8,4.182,4.5
2013-05-14,189.042,14.167,22.808,27.902,5.094,21.333,32.347,203.208,26.3,21.05,18.2,4.75,4.792
2013-05-15,185.667,9.375,11.708,13.145,1.438,13.75,20.334,195.042,23.4,20.933,19.2,3.391,3.522
2013-05-16,187.917,6.917,8.552,8.807,0.255,22.958,27.069,194.833,21.6,19.25,15.8,2.25,3.208
2013-05-17,188.958,8.25,15.333,16.764,1.431,12.417,16.986,197.208,23.1,18.629,14.8,2.708,3.5
2013-05-18,187.208,8.542,14.959,16.375,1.417,14.458,23.542,195.75,23.1,20.162,17.5,3.417,3.75
2013-05-19,186.167,9.25,12.861,14.045,1.184,6.708,12.213,195.417,21.6,18.746,17.3,1.792,3.143
2013-05-20,188.727,10.364,22.415,27.871,5.457,7.25,15.375,199.091,24.6,20.933,18.3,2.708,5.0
2013-05-21,191.667,12.0,26.234,31.922,5.688,23.458,38.917,203.667,25.6,22.483,19.7,5.958,5.167
2013-05-22,193.167,11.708,26.639,29.889,3.25,41.083,61.861,204.875,28.5,23.45,19.9,5.913,5.435
2013-05-23,191.25,7.083,19.32,21.35,2.03,18.375,23.125,198.333,27.4,23.033,20.1,3.958,3.75
2013-05-24,192.833,11.292,25.764,32.945,7.181,13.417,19.639,204.125,27.9,22.471,18.1,3.792,3.667
2013-05-25,191.542,9.167,17.375,19.18,1.806,18.25,29.778,200.708,25.1,22.358,19.3,4.375,4.0
2013-05-26,191.375,7.0,12.218,13.167,0.949,14.292,24.542,198.375,25.6,22.421,20.4,2.917,3.167
2013-05-27,187.667,6.238,21.068,25.108,4.041,14.583,24.569,193.905,24.5,22.271,20.2,4.083,3.583
2013-05-28,184.917,7.042,20.652,26.267,5.615,8.208,16.043,191.958,24.5,21.517,19.8,5.409,3.375
2013-05-29,181.375,6.375,17.5,24.694,7.194,4.5,14.777,187.75,23.9,22.129,19.6,2.348,4.391
2013-05-30,185.792,7.5,23.68,30.043,6.364,24.917,46.069,193.292,25.7,22.792,20.2,3.5,5.958
2013-05-31,189.5,12.375,33.375,40.125,6.75,17.75,31.125,201.875,27.2,22.262,17.6,4.5,5.375
2013-06-01,185.875,6.042,18.083,19.639,1.556,10.292,20.278,191.917,25.8,22.1,19.9,2.958,4.083
2013-06-02,184.958,5.542,15.407,16.399,0.992,13.917,23.208,190.5,24.8,22.558,20.7,3.208,4.042
2013-06-03,191.87,14.0,25.917,29.556,3.639,16.583,28.278,205.87,26.5,22.358,19.5,4.792,4.417
2013-06-04,189.5,11.917,21.194,24.915,3.721,14.875,28.847,201.417,27.8,22.488,20.0,3.917,3.625
2013-06-05,188.696,11.391,15.489,18.073,2.583,12.708,23.714,200.087,25.1,22.908,20.8,4.0,3.238
2013-06-06,189.667,11.292,17.887,21.45,3.563,15.125,22.444,200.958,26.6,23.679,21.4,3.458,3.208
2013-06-07,188.917,9.792,14.75,16.639,1.889,16.0,22.042,198.708,28.6,24.721,21.3,3.5,2.583
2013-06-08,190.583,12.0,20.75,22.458,1.708,17.583,27.958,202.583,26.5,22.983,19.4,4.958,3.583
2013-06-09,188.25,10.542,11.591,12.736,1.145,13.375,26.292,198.792,24.5,22.529,20.8,2.667,3.125
2013-06-10,187.286,9.952,18.571,20.921,2.35,10.625,18.367,197.238,26.3,22.846,20.7,2.958,4.261
2013-06-11,185.583,10.833,14.18,16.181,2.0,4.0,8.903,196.417,28.8,24.479,22.0,2.708,3.792
2013-06-12,181.583,10.875,12.333,15.426,3.092,5.261,10.852,192.458,29.7,27.167,24.0,2.95,3.75
2013-06-13,182.542,13.083,20.729,33.229,12.5,14.333,21.041,195.625,34.4,28.604,23.4,3.667,4.25
2013-06-14,183.417,13.167,22.334,31.23,8.896,15.292,25.528,196.583,32.7,27.333,24.6,3.125,4.167
2013-06-15,182.5,13.292,20.125,26.292,6.167,12.792,33.361,195.792,26.2,24.0,22.3,0.708,4.542
2013-06-16,183.708,11.708,12.708,15.729,3.021,9.375,19.586,195.417,30.1,25.796,22.1,0.958,3.875
2013-06-17,180.565,9.696,16.217,19.435,3.217,18.042,39.597,190.261,28.9,25.642,23.9,1.348,3.435
2013-06-18,179.833,8.833,18.703,24.154,5.451,22.292,46.833,188.667,28.8,26.062,24.0,2.042,3.25
2013-06-19,179.167,7.208,12.161,18.029,5.868,11.417,37.472,186.375,24.7,23.821,20.7,1.0,3.292
2013-06-20,187.957,10.609,21.75,26.074,4.323,3.333,13.676,198.565,22.3,20.646,19.4,0.583,4.261
2013-06-21,186.75,11.0,21.889,26.236,4.347,5.833,13.319,197.75,22.3,20.417,19.5,0.958,4.958
2013-06-22,187.042,9.625,16.299,17.445,1.145,11.5,20.431,196.667,25.5,22.292,19.2,2.375,4.333
2013-06-23,186.292,9.875,16.68,17.958,1.278,14.167,29.319,196.167,24.1,23.0,22.0,3.5,4.708
2013-06-24,189.429,12.667,22.147,25.005,2.858,15.167,27.611,202.095,27.0,23.438,20.6,2.905,4.739
2013-06-25,191.625,13.958,26.639,33.93,7.292,15.125,26.083,205.583,27.4,24.579,22.3,4.875,4.875
2013-06-26,187.667,9.958,20.611,24.833,4.222,3.792,10.264,197.625,22.8,22.0,21.2,2.708,4.125
2013-06-27,190.458,8.667,15.278,16.375,1.097,9.667,16.153,199.125,27.1,24.608,21.4,2.625,4.125
2013-06-28,189.667,9.833,16.111,17.903,1.792,12.792,19.042,199.5,27.0,24.488,23.0,2.667,3.417
2013-06-29,188.25,9.042,12.264,14.125,1.861,10.792,17.278,197.292,27.7,24.238,21.9,2.542,2.792
2013-06-30,189.292,8.583,10.333,11.389,1.056,9.0,18.083,197.875,28.6,25.021,22.9,2.333,3.0
2013-07-01,187.773,8.318,13.766,17.547,3.78,8.25,16.129,196.091,27.6,24.954,23.0,2.609,3.091
2013-07-02,187.25,8.208,14.82,19.222,4.403,7.917,16.403,195.458,26.5,24.358,23.0,3.25,3.917
2013-07-03,182.792,7.5,15.274,19.93,4.657,6.583,20.449,190.292,25.7,23.979,22.6,2.0,4.25
2013-07-04,178.625,10.75,18.139,25.472,7.333,8.417,25.986,189.375,26.5,25.188,24.0,3.25,4.125
2013-07-05,175.125,6.708,9.194,15.639,6.444,13.792,50.25,181.833,27.5,26.042,24.8,2.625,3.417
2013-07-06,175.792,5.917,9.056,14.694,5.639,12.208,43.486,181.708,27.4,25.962,23.9,1.833,2.875
2013-07-07,176.0,5.917,8.972,13.917,4.944,11.292,35.75,181.917,29.5,27.288,25.4,2.5,2.958
2013-07-08,176.435,10.304,13.604,19.62,6.016,20.174,40.813,186.739,31.7,28.433,26.1,4.818,2.826
2013-07-09,177.375,9.958,15.25,19.764,4.514,27.5,45.167,187.333,32.5,28.838,26.3,5.542,3.208
2013-07-10,177.955,10.273,15.158,18.546,3.389,38.542,63.418,188.227,32.6,28.542,26.0,7.458,2.833
2013-07-11,178.667,9.833,14.681,19.347,4.667,27.208,50.236,188.5,31.1,28.038,26.3,5.083,2.875
2013-07-12,177.875,10.75,11.889,16.042,4.153,14.333,33.069,188.625,30.4,28.371,26.3,3.292,2.75
2013-07-13,179.542,11.458,14.055,19.708,5.653,13.792,32.319,191.0,33.3,28.688,26.6,3.625,3.042
2013-07-14,182.792,12.917,15.611,20.597,4.986,13.0,25.417,195.708,33.3,27.567,24.9,3.458,3.833
2013-07-15,183.087,10.348,12.986,17.696,4.71,6.625,18.006,193.435,28.1,25.867,24.8,3.478,3.696
2013-07-16,182.409,13.909,19.796,28.299,8.503,11.167,20.869,196.318,32.1,27.8,24.7,4.0,3.913
2013-07-17,178.875,11.25,14.333,16.875,2.541,15.958,28.736,190.125,29.7,27.467,25.6,3.458,2.958
2013-07-18,180.25,10.958,13.764,16.82,3.056,22.792,37.25,191.208,31.5,28.608,26.2,4.208,3.333
2013-07-19,183.5,10.917,10.75,11.569,0.82,7.833,13.375,194.417,30.3,27.371,24.6,2.583,2.542
2013-07-20,185.667,14.167,18.833,20.5,1.667,11.583,18.111,199.833,31.0,27.071,23.9,4.792,3.0
2013-07-21,183.0,11.0,11.125,11.653,0.528,16.375,30.889,194.0,31.2,27.888,25.2,3.25,2.792
2013-07-22,181.952,11.81,17.052,19.572,2.52,18.333,34.266,193.762,32.9,28.833,26.8,4.714,3.609
2013-07-23,183.583,13.792,20.43,26.083,5.653,24.292,38.916,197.375,33.0,29.721,26.8,5.083,4.542
2013-07-24,181.125,13.042,20.347,25.778,5.43,27.708,46.945,194.167,32.1,28.212,25.8,5.667,4.167
2013-07-25,182.208,12.917,18.958,22.403,3.445,28.917,49.486,195.125,34.3,29.8,26.9,7.708,3.375
2013-07-26,187.0,12.667,16.5,18.583,2.083,37.771,73.153,199.667,32.8,29.304,26.8,6.417,3.917
2013-07-27,193.792,13.833,17.542,18.861,1.32,32.916,58.194,207.625,32.3,28.888,26.3,5.583,5.75
2013-07-28,193.708,14.0,16.625,17.833,1.208,31.375,56.958,207.708,31.1,27.946,26.4,5.792,5.083
2013-07-29,182.391,8.478,17.138,21.404,4.266,18.27,39.926,190.87,28.7,27.558,26.4,5.522,4.636
2013-07-30,186.917,9.792,17.389,19.528,2.139,25.875,58.458,196.708,31.3,29.088,27.7,4.583,5.542
2013-07-31,191.833,14.167,28.931,36.986,8.055,37.896,82.231,206.0,32.9,29.525,26.9,7.833,5.75
2013-08-01,185.417,10.792,17.375,19.458,2.083,25.646,56.577,196.208,32.9,30.092,27.7,5.333,4.375
2013-08-02,190.0,7.583,9.208,9.708,0.5,20.166,34.472,197.583,32.1,29.392,27.1,2.292,3.708
2013-08-03,189.583,9.792,11.056,13.125,2.07,9.792,18.527,199.375,31.5,28.496,25.6,2.208,3.917
2013-08-04,187.333,9.625,12.278,13.333,1.055,19.166,36.584,196.958,31.3,28.679,27.0,4.292,3.75
2013-08-05,178.238,13.0,11.401,13.763,2.361,12.657,31.582,191.238,31.9,28.725,26.9,3.87,3.174
2013-08-06,185.75,14.542,21.806,29.653,7.847,18.77,38.279,200.292,33.4,29.45,27.0,5.833,4.708
2013-08-07,188.958,14.958,19.625,21.945,2.319,24.396,47.0,203.917,34.0,30.429,27.7,4.083,4.667
2013-08-08,188.042,16.583,23.307,27.499,4.192,30.108,63.76,204.625,35.3,30.892,28.5,6.136,4.958
2013-08-09,188.042,15.667,18.417,20.347,1.93,39.812,84.68,203.708,35.0,31.017,28.5,5.958,5.083
2013-08-10,190.917,19.208,24.459,26.57,2.111,42.146,87.556,210.125,36.0,31.662,28.2,7.042,5.625
2013-08-11,193.625,17.792,18.472,19.833,1.361,39.625,79.556,211.417,36.6,32.796,29.3,5.083,5.583
2013-08-12,189.727,14.864,14.038,15.897,1.859,32.396,56.153,204.591,36.1,32.483,29.5,3.435,4.455
2013-08-13,190.714,14.667,17.256,20.333,3.077,25.946,34.433,205.381,35.5,31.462,27.7,5.917,4.5
2013-08-14,190.583,14.125,15.375,16.875,1.5,27.896,45.722,204.708,36.1,31.088,27.5,5.667,4.292
2013-08-15,188.125,13.625,10.555,11.375,0.819,38.229,73.667,201.75,33.1,29.9,28.2,3.958,4.417
2013-08-16,185.625,11.958,8.528,9.458,0.93,32.125,61.403,197.583,33.7,29.833,28.1,3.333,3.875
2013-08-17,186.25,12.042,9.861,12.236,2.375,22.604,43.958,198.292,32.4,29.529,28.1,3.333,3.75
2013-08-18,182.083,11.458,7.056,8.681,1.625,15.104,29.986,193.542,33.3,29.988,28.3,3.083,2.875
2013-08-19,183.0,10.435,12.246,16.13,3.884,11.021,26.209,193.435,33.7,30.179,28.4,4.913,3.652
2013-08-20,177.958,10.833,10.32,14.763,4.442,6.708,18.889,188.792,33.8,30.108,27.7,3.591,2.667
2013-08-21,176.087,11.652,12.242,17.041,4.799,6.646,18.542,187.739,33.8,29.996,28.4,4.125,2.708
2013-08-22,177.75,12.417,14.764,20.042,5.278,10.146,26.25,190.167,34.7,30.546,28.2,4.375,3.042
2013-08-23,178.333,12.0,14.639,20.153,5.514,10.958,29.464,190.333,33.0,29.621,27.0,4.0,3.333
2013-08-24,183.417,11.75,14.819,19.472,4.653,4.729,14.917,195.167,27.4,26.612,26.1,2.75,4.083
2013-08-25,183.875,10.5,9.778,12.319,2.542,5.875,15.852,194.375,28.5,26.296,25.1,2.458,3.583
2013-08-26,193.565,12.348,19.78,24.093,4.313,9.27,17.194,205.913,27.0,24.971,23.7,4.043,4.609
2013-08-27,191.75,10.667,11.514,12.236,0.722,7.0,12.625,202.417,30.6,27.079,23.4,2.75,3.667
2013-08-28,194.583,12.375,20.418,23.516,3.098,18.584,28.324,206.958,30.7,27.329,24.0,5.917,5.304
2013-08-29,189.167,11.625,16.458,18.695,2.236,20.021,37.18,200.792,29.8,27.654,25.0,6.0,4.917
2013-08-30,178.667,10.167,13.153,17.528,4.375,13.146,38.661,188.833,30.6,27.483,25.5,3.708,3.333
2013-08-31,177.87,9.913,10.539,15.215,4.676,13.752,47.421,187.783,30.4,28.404,27.0,2.833,3.375
2013-09-01,190.5,13.375,15.667,17.778,2.111,9.375,18.75,203.875,26.5,25.692,23.7,3.917,5.083
2013-09-02,182.522,15.739,15.172,30.431,15.26,4.584,15.376,198.261,26.0,25.333,24.7,3.476,4.087
2013-09-03,183.091,18.273,17.552,31.153,13.601,4.155,10.511,201.364,28.0,24.642,22.4,3.917,4.25
2013-09-04,186.917,11.583,14.972,18.25,3.278,3.458,7.931,198.5,27.7,23.579,19.9,3.167,3.25
2013-09-05,188.958,13.792,13.444,16.167,2.722,3.292,7.563,202.75,26.8,24.117,21.3,2.375,3.167
2013-09-06,190.75,12.667,16.347,18.764,2.417,5.312,10.056,203.417,28.4,25.229,22.1,3.708,3.375
2013-09-07,190.75,16.0,18.945,24.292,5.347,6.542,14.43,206.75,24.9,24.067,22.3,2.792,4.542
2013-09-08,192.125,13.75,14.25,16.43,2.18,6.896,14.209,205.875,26.2,24.412,22.9,2.458,4.333
2013-09-09,189.667,7.81,15.975,18.47,2.495,7.792,12.477,197.476,29.2,25.417,21.5,3.957,3.81
2013-09-10,190.5,11.667,21.111,24.014,2.903,12.875,18.764,202.167,30.8,26.967,23.8,3.75,4.167
2013-09-11,189.083,10.375,17.75,19.417,1.667,14.542,23.736,199.458,30.0,26.692,24.4,3.875,4.083
2013-09-12,188.739,8.696,20.216,22.296,2.08,23.979,41.875,197.435,30.5,27.617,25.2,6.583,4.458
2013-09-13,188.458,9.625,20.056,24.667,4.611,31.146,54.097,198.083,32.6,28.408,25.8,6.208,4.583
2013-09-14,185.833,8.583,16.43,18.236,1.806,22.229,40.264,194.417,33.2,28.942,26.7,4.0,4.208
2013-09-15,177.0,5.25,3.931,5.25,1.319,2.458,9.611,182.25,28.0,25.975,24.5,2.417,2.125
2013-09-16,182.167,3.375,4.183,4.516,0.333,3.25,7.691,185.542,27.0,23.929,20.4,1.609,2.933
2013-09-17,188.625,6.958,18.167,22.347,4.181,6.979,10.93,195.583,27.6,22.929,18.2,2.5,3.417
2013-09-18,188.708,8.792,22.086,28.655,6.569,10.155,17.077,197.5,28.9,24.358,20.0,5.091,4.125
2013-09-19,188.636,12.864,22.346,26.461,4.115,12.104,19.917,201.5,30.3,25.333,21.4,3.958,4.167
2013-09-20,189.708,14.625,23.055,25.875,2.819,15.27,22.75,204.333,28.9,24.992,22.6,4.792,4.708
2013-09-21,187.625,12.833,19.764,22.472,2.708,14.77,23.25,200.458,30.7,25.983,23.2,5.417,4.375
2013-09-22,187.208,10.667,10.014,10.764,0.75,18.938,27.111,197.875,30.9,26.842,24.0,3.583,3.958
2013-09-23,188.333,11.5,14.533,15.35,0.817,20.292,28.889,199.833,30.6,26.912,24.9,4.174,3.957
2013-09-24,187.083,12.583,18.056,20.653,2.597,13.0,20.43,199.667,30.1,26.992,24.3,4.208,4.042
2013-09-25,184.304,10.478,12.731,14.608,1.877,11.834,19.542,194.783,31.5,27.212,23.7,2.417,3.391
2013-09-26,189.174,5.304,5.089,5.612,0.523,3.5,6.68,194.478,23.7,21.648,18.7,1.208,2.625
2013-09-27,193.375,8.333,15.055,17.958,2.903,6.146,9.581,201.708,24.8,21.158,17.4,2.208,3.625
2013-09-28,193.75,10.25,14.014,15.194,1.181,9.146,13.778,204.0,27.1,23.125,20.0,2.333,3.708
2013-09-29,191.75,9.208,10.514,11.514,1.0,8.792,14.82,200.958,26.9,23.833,21.3,3.167,3.5
2013-09-30,191.286,9.667,18.028,20.786,2.758,11.166,15.07,200.952,27.2,24.296,22.1,4.348,3.739
2013-10-01,190.167,10.292,18.0,21.319,3.319,14.208,17.528,200.458,29.2,25.525,22.7,4.333,3.792
2013-10-02,189.25,11.708,17.174,19.18,2.006,13.084,18.333,200.958,26.8,24.996,23.1,3.818,3.667
2013-10-03,189.652,8.522,9.158,9.583,0.424,12.667,16.75,198.174,24.8,22.942,20.7,3.174,3.25
2013-10-04,191.292,9.625,14.306,16.916,2.611,11.854,16.528,200.917,25.2,22.392,19.4,2.25,3.875
2013-10-05,190.167,10.958,12.361,13.667,1.306,10.646,14.944,201.125,26.8,24.642,22.6,2.042,3.875
2013-10-06,187.5,9.833,8.195,9.347,1.153,7.584,11.222,197.333,30.6,26.771,24.1,2.792,3.417
2013-10-07,187.682,11.182,14.43,18.205,3.775,7.75,12.972,198.864,30.5,26.754,24.8,2.833,3.5
2013-10-08,188.792,16.125,23.583,32.111,8.528,10.666,17.989,204.917,27.7,25.529,24.1,4.958,4.208
2013-10-09,186.333,11.167,15.736,18.625,2.889,7.812,11.396,197.5,29.3,26.558,24.4,3.0,4.0
2013-10-10,184.826,14.609,19.947,24.976,5.029,10.354,15.521,199.435,29.6,26.221,23.8,3.609,3.833
2013-10-11,183.375,11.25,12.5,15.167,2.667,9.104,18.916,194.625,27.2,25.754,24.5,2.125,3.0
2013-10-12,190.333,8.833,7.514,7.889,0.375,22.958,30.562,199.167,26.0,22.325,18.3,2.333,3.375
2013-10-13,190.417,7.958,6.764,7.542,0.778,8.73,11.188,198.375,24.3,20.225,16.2,1.708,2.875
2013-10-14,191.792,11.583,15.444,17.214,1.77,11.438,12.521,203.375,26.2,21.408,17.2,4.75,3.826
2013-10-15,188.0,9.917,15.495,18.331,2.836,7.188,11.046,197.917,22.4,20.979,19.0,5.682,3.458
2013-10-16,188.435,7.174,5.116,5.743,0.628,2.792,5.302,195.609,20.0,17.833,14.7,0.792,3.158
2013-10-17,189.261,2.478,9.004,10.498,1.494,5.458,6.694,191.739,18.6,16.225,13.5,2.522,3.042
2013-10-18,189.917,7.75,20.25,25.597,5.347,7.729,12.056,197.667,19.9,17.662,14.5,2.625,4.125
2013-10-19,188.708,7.833,16.181,19.458,3.278,7.875,12.139,196.542,19.8,17.817,15.3,1.708,4.208
2013-10-20,186.0,7.0,12.653,14.847,2.195,2.292,7.042,193.0,19.2,18.221,17.3,1.917,3.917
2013-10-21,185.25,8.583,22.128,31.469,9.341,5.729,9.722,193.833,22.8,19.817,17.2,3.292,4.739
2013-10-22,185.167,7.583,19.722,29.722,10.0,5.146,8.167,192.75,23.5,20.45,17.9,3.792,4.292
2013-10-23,184.792,6.458,15.378,19.917,4.539,4.396,8.586,191.25,20.8,19.358,18.4,1.333,3.619
2013-10-24,186.864,4.364,13.643,16.976,3.333,5.084,8.276,191.227,23.0,20.717,19.1,4.957,3.375
2013-10-25,185.333,4.875,17.306,21.667,4.361,1.458,5.834,190.208,22.0,19.475,17.0,1.917,3.958
2013-10-26,190.542,2.417,8.264,9.445,1.181,9.062,11.347,192.958,18.0,16.4,14.4,1.125,4.292
2013-10-27,190.792,1.417,5.722,6.375,0.653,14.208,16.389,192.208,19.1,15.683,12.6,1.0,3.5
2013-10-28,193.042,6.625,26.718,34.857,8.139,15.646,19.056,199.667,19.4,16.362,13.2,3.75,4.783
2013-10-29,190.875,7.208,22.82,27.528,4.708,11.125,15.93,198.083,19.4,17.912,16.1,4.042,5.0
2013-10-30,192.391,5.87,16.816,24.195,7.379,19.348,24.377,198.261,22.4,17.996,15.1,5.043,5.125
2013-10-31,195.217,10.739,22.958,31.221,8.262,22.23,25.889,205.957,19.9,17.212,14.8,4.13,6.292
2013-11-01,193.792,11.542,20.361,24.333,3.972,18.792,21.597,205.333,20.4,17.071,14.7,3.833,5.542
2013-11-02,192.625,12.583,28.417,35.611,7.194,17.995,21.792,205.208,19.7,16.829,13.4,3.792,6.292
2013-11-03,197.5,22.75,30.111,36.472,6.361,32.02,46.069,220.25,18.7,17.925,17.3,4.417,8.333
2013-11-04,196.0,9.542,11.055,11.908,0.853,16.271,20.0,205.542,20.2,16.75,13.0,2.25,6.13
2013-11-05,193.917,8.167,18.014,24.445,6.431,20.958,24.903,202.083,18.7,15.683,12.9,4.125,5.667
2013-11-06,194.667,14.667,31.639,41.583,9.944,21.438,27.319,209.333,19.6,16.521,13.2,4.375,6.375
2013-11-07,192.773,11.409,19.688,26.053,6.364,19.854,27.416,204.182,20.9,18.2,16.5,4.522,5.391
2013-11-08,194.917,7.625,20.056,28.986,8.93,19.729,24.792,202.542,20.5,17.162,14.2,4.083,5.208
2013-11-09,193.5,9.083,20.042,24.861,4.82,10.77,14.222,202.583,19.6,16.579,13.3,3.292,5.083
2013-11-10,189.542,6.542,11.597,12.361,0.764,12.166,18.806,196.083,21.3,18.346,15.0,2.458,4.375
2013-11-11,191.261,4.565,6.181,7.553,1.371,3.125,4.514,195.826,15.0,12.054,8.6,1.125,3.217
2013-11-12,192.625,5.917,9.486,11.153,1.667,4.562,5.472,198.542,12.6,9.962,7.5,1.125,3.667
2013-11-13,193.875,4.542,7.209,8.313,1.105,3.292,6.014,198.417,12.8,10.196,8.3,1.304,3.417
2013-11-14,194.0,6.739,27.26,40.015,12.755,9.125,10.43,200.739,15.0,11.771,7.9,3.957,5.042
2013-11-15,191.958,9.25,30.458,49.833,19.375,9.062,13.07,201.208,15.1,13.342,12.0,2.917,5.833
2013-11-16,193.208,6.542,25.583,38.68,13.097,17.334,24.167,199.75,16.5,13.217,10.5,4.125,6.25
2013-11-17,192.625,6.042,19.861,24.611,4.75,27.166,38.042,198.667,17.7,14.221,10.9,6.167,6.5
2013-11-18,190.417,0.75,10.121,11.327,1.206,9.146,13.583,191.167,13.4,11.221,8.8,1.792,3.455
2013-11-19,191.625,0.917,11.097,12.556,1.458,6.27,8.125,192.542,11.5,9.346,7.0,1.667,3.792
2013-11-20,191.875,1.375,14.0,15.5,1.5,11.542,14.18,193.25,12.0,9.804,8.0,2.292,4.208
2013-11-21,191.727,4.682,13.163,14.466,1.303,10.625,13.264,196.409,13.8,10.796,8.3,2.435,4.0
2013-11-22,191.125,4.917,12.444,14.083,1.639,10.458,13.236,196.042,15.0,11.788,8.9,1.792,4.208
2013-11-23,190.5,5.125,16.472,20.431,3.958,7.542,9.917,195.625,14.4,11.529,8.9,2.458,4.708
2013-11-24,196.042,13.208,33.056,46.444,13.389,22.375,28.903,209.25,15.2,12.462,9.5,6.167,8.083
2013-11-25,190.083,7.333,22.245,30.944,8.699,14.354,20.625,197.417,18.9,15.242,13.6,4.333,5.565
2013-11-26,190.292,3.375,9.861,11.389,1.528,7.104,8.319,193.667,12.9,10.788,7.6,1.625,3.458
2013-11-27,190.909,5.455,16.885,24.485,7.6,11.544,14.016,196.364,16.3,11.296,7.5,4.174,4.458
2013-11-28,192.261,4.304,8.547,9.719,1.173,8.041,8.125,196.565,11.1,7.871,4.9,1.609,3.708
2013-11-29,192.792,4.458,11.403,13.445,2.042,7.0,6.208,197.25,9.7,6.721,4.9,1.875,4.333
2013-11-30,193.208,5.917,17.097,21.806,4.708,10.708,12.028,199.125,11.1,8.221,4.7,2.333,4.958
2013-12-01,193.542,9.292,21.306,29.945,8.639,17.979,21.556,202.833,13.9,10.2,7.4,4.625,6.125
2013-12-02,193.458,8.0,24.497,36.967,12.47,23.604,29.139,201.458,14.0,11.229,8.5,4.125,6.0
2013-12-03,192.042,7.0,25.722,38.0,12.278,17.146,20.736,199.042,13.4,10.629,8.0,4.125,4.875
2013-12-04,192.864,9.455,26.39,42.48,16.089,19.972,21.673,202.318,13.3,10.533,8.3,4.167,5.25
2013-12-05,192.913,5.261,27.365,39.79,12.426,21.833,26.458,198.174,14.2,11.058,8.3,5.652,5.958
2013-12-06,194.25,6.667,25.278,32.139,6.861,38.542,46.834,200.917,14.8,11.892,9.2,7.75,6.917
2013-12-07,192.125,2.708,10.736,12.167,1.431,13.646,15.361,194.833,12.6,9.925,7.3,2.167,3.625
2013-12-08,191.958,1.292,8.972,10.681,1.708,6.271,6.792,193.25,11.5,9.175,6.6,2.25,2.917
2013-12-09,195.0,13.958,33.117,60.072,26.955,12.521,14.25,208.958,12.8,10.133,6.6,5.458,6.174
2013-12-10,190.5,3.042,11.139,12.417,1.278,7.084,9.445,193.542,12.9,10.538,7.7,2.792,4.208
2013-12-11,191.174,3.783,16.194,21.569,5.375,11.493,14.542,194.957,11.5,8.488,6.2,2.667,4.875
2013-12-12,193.652,5.391,15.2,17.467,2.267,7.628,8.542,199.043,7.2,5.604,4.5,1.857,4.25
2013-12-13,192.875,6.625,14.857,20.025,5.168,7.188,8.5,199.5,10.3,7.117,2.7,1.826,4.917
2013-12-14,194.417,5.958,11.598,14.523,2.924,9.333,10.416,200.375,7.9,5.083,2.5,1.217,5.792
2013-12-15,194.667,6.25,10.142,11.471,1.328,12.542,15.375,200.917,10.2,7.067,5.1,2.522,4.583
2013-12-16,194.792,6.375,11.214,14.566,3.352,6.666,8.732,201.167,9.4,6.842,4.8,0.783,3.783
2013-12-17,193.917,6.792,17.514,23.611,6.097,7.416,8.5,200.708,10.2,8.0,5.6,1.667,4.833
2013-12-18,191.875,7.458,15.588,21.181,5.593,3.604,5.992,199.333,8.9,7.862,6.4,3.208,3.667
2013-12-19,192.364,4.727,14.522,18.88,4.358,5.188,7.201,197.091,10.8,8.754,6.7,2.174,5.143
2013-12-20,194.042,3.292,8.11,9.04,0.93,8.375,11.47,197.333,6.9,5.562,3.4,1.375,4.167
2013-12-21,192.667,2.875,8.041,8.698,0.657,2.73,5.208,195.542,8.5,6.125,4.6,0.708,3.75
2013-12-22,194.0,3.125,5.012,5.074,0.062,6.042,7.056,197.125,7.5,5.358,3.7,0.625,3.5
2013-12-23,193.833,2.542,6.62,6.958,0.338,5.458,7.458,196.375,8.9,6.638,4.0,1.0,3.0
2013-12-24,194.0,3.5,12.076,13.975,1.898,8.354,11.541,197.5,9.3,6.975,5.0,2.542,3.833
2013-12-25,195.458,5.958,21.565,26.479,4.913,11.635,14.458,201.417,8.9,6.654,3.8,1.87,4.583
2013-12-26,194.409,12.136,30.898,47.466,16.568,14.644,18.671,206.545,8.9,7.796,7.1,5.13,5.833
2013-12-27,193.167,4.375,10.179,11.136,0.957,11.604,11.597,197.542,8.3,5.825,3.0,2.375,4.917
