date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min
2015-01-04,197.5,7.23,10.292,12.334,2.042,5.932,1.688,5.833,204.73,2.375,76.0,57.75,47.0,0.0,0.0,-1.562,-3.9
2015-01-05,196.848,7.044,8.043,10.511,2.467,5.375,1.937,7.208,203.891,2.125,75.0,62.333,49.0,0.0,-2.4,-3.783,-4.8
2015-01-06,196.208,8.333,14.389,20.375,5.986,5.764,1.688,5.708,204.542,2.25,88.0,68.833,54.0,1.0,-0.5,-2.225,-3.9
2015-01-07,195.896,7.562,8.959,11.597,2.639,6.0,2.375,7.417,203.458,2.125,75.0,61.542,49.0,0.0,-1.2,-2.642,-3.4
2015-01-08,196.306,8.114,15.537,20.978,5.441,5.167,1.771,5.917,204.419,2.304,84.0,69.042,56.0,0.0,-0.4,-2.383,-3.4
2015-01-09,197.792,8.062,14.916,18.792,3.875,6.528,1.812,7.25,205.854,2.5,82.0,64.875,45.0,0.0,-2.6,-3.592,-4.3
2015-01-10,195.354,5.958,8.917,10.68,1.764,6.514,1.896,6.875,201.312,2.083,87.0,71.125,60.0,2.0,-1.6,-4.15,-7.7
2015-01-11,196.125,5.084,6.722,8.708,1.986,2.75,1.521,4.542,201.208,2.0,74.0,51.542,35.0,0.0,-3.7,-6.562,-8.3
2015-01-12,198.554,8.875,16.75,22.181,5.431,4.708,1.792,4.583,207.428,2.5,80.0,68.667,50.0,0.0,-5.5,-6.458,-7.9
2015-01-13,205.753,13.292,29.097,44.389,15.292,7.611,1.729,5.417,219.044,3.083,80.0,62.333,54.0,0.0,-2.3,-4.146,-6.7
2015-01-14,195.48,8.583,14.403,17.833,3.43,4.778,1.5,6.125,204.062,2.333,89.0,74.792,40.0,15.0,-0.5,-3.667,-6.4
2015-01-15,199.592,13.288,28.342,47.824,19.482,8.62,4.767,9.167,212.88,3.391,84.0,71.417,58.0,0.0,-4.7,-6.683,-8.7
2015-01-16,203.416,16.666,25.139,53.347,28.208,9.292,2.27,9.583,220.083,3.875,86.0,71.542,44.0,4.0,-1.4,-5.321,-10.0
2015-01-17,201.354,13.562,27.458,50.347,22.889,5.445,1.312,5.208,214.917,3.5,87.0,76.208,55.0,1.0,-2.0,-5.033,-10.4
2015-01-18,201.76,12.95,28.264,45.542,17.278,6.812,4.75,7.833,214.71,3.292,89.0,79.208,63.0,9.0,-2.6,-6.667,-11.2
2015-01-19,194.509,10.246,20.052,25.266,5.215,2.257,1.989,4.167,204.756,2.333,90.0,80.875,58.0,11.0,0.0,-1.338,-3.3
2015-01-20,193.312,5.875,8.806,11.569,2.764,3.556,0.666,3.708,199.188,1.625,68.0,61.333,53.0,0.0,0.8,-0.425,-2.7
2015-01-21,196.438,8.604,18.167,25.445,7.278,2.889,1.542,4.125,205.042,2.208,86.0,67.792,53.0,6.0,0.1,-2.154,-4.7
2015-01-22,199.01,11.22,23.574,38.636,15.062,4.958,1.542,4.826,210.229,2.87,88.0,74.458,55.0,10.0,-0.2,-2.575,-5.2
2015-01-23,203.771,17.125,35.611,71.639,36.028,7.416,1.604,6.5,220.896,3.458,73.0,59.25,44.0,0.0,-0.5,-3.25,-6.9
2015-01-24,203.271,13.688,26.347,39.583,13.236,7.861,2.958,7.875,216.958,3.208,83.0,69.542,57.0,0.0,-3.1,-6.033,-9.5
2015-01-25,201.542,15.146,35.611,60.903,25.292,7.972,2.958,6.75,216.688,3.75,83.0,73.417,60.0,5.0,-4.0,-6.754,-9.7
2015-01-26,198.923,12.194,32.472,48.417,15.944,9.125,1.833,8.792,211.116,2.792,79.0,67.125,55.0,0.0,2.5,0.062,-4.3
2015-01-27,199.0,9.542,18.055,22.611,4.555,11.055,2.062,13.333,208.542,2.958,90.0,71.917,45.0,5.0,-0.1,-1.654,-3.4
2015-01-28,199.188,8.625,12.986,16.875,3.889,9.597,2.312,10.75,207.812,2.5,84.0,66.417,57.0,0.0,-2.0,-3.912,-5.6
2015-01-29,197.384,7.472,7.838,10.228,2.39,5.083,1.892,6.0,204.856,2.087,72.0,51.167,40.0,0.0,-2.6,-4.8,-6.1
2015-01-30,206.334,14.062,27.347,46.889,19.542,12.389,3.708,11.917,220.396,3.958,84.0,70.5,60.0,0.0,-4.4,-6.258,-9.1
2015-01-31,196.271,6.646,7.445,9.153,1.708,4.93,1.75,6.792,202.916,2.083,75.0,57.125,42.0,0.0,-3.6,-5.512,-7.2
2015-02-01,196.834,7.521,11.153,13.306,2.153,6.166,1.833,6.458,204.354,2.417,57.0,47.958,36.0,0.0,-2.9,-5.362,-7.1
2015-02-02,199.928,8.14,14.906,21.59,6.683,8.021,1.94,7.25,208.068,2.292,85.0,60.833,37.0,2.0,-1.2,-4.433,-6.1
2015-02-03,198.458,10.284,23.528,36.93,13.403,9.175,2.166,8.333,208.743,3.25,85.0,66.833,48.0,5.0,-0.9,-3.392,-6.7
2015-02-04,204.308,15.521,27.222,39.181,11.958,8.884,1.48,7.583,219.829,3.333,84.0,65.833,50.0,0.0,2.8,-0.233,-3.0
2015-02-05,198.375,8.875,13.75,16.176,2.426,10.083,1.688,11.792,207.25,2.826,89.0,66.583,41.0,0.0,-0.5,-2.308,-5.1
2015-02-06,199.562,8.854,18.208,23.972,5.764,5.847,1.312,6.042,208.417,2.708,75.0,62.792,49.0,0.0,-2.6,-4.867,-6.6
2015-02-07,199.584,6.834,9.861,11.778,1.917,7.57,1.375,8.0,206.416,2.417,87.0,62.333,39.0,4.0,-2.0,-4.521,-7.9
2015-02-08,200.042,9.52,19.972,27.778,7.806,9.917,1.729,9.0,209.562,2.917,87.0,63.292,43.0,2.0,-1.2,-3.471,-6.2
2015-02-09,198.021,7.188,11.972,15.373,3.4,9.097,1.52,9.708,205.208,2.542,89.0,70.875,48.0,4.0,4.7,1.725,-2.0
2015-02-10,196.625,6.104,6.791,9.056,2.264,8.722,1.229,9.792,202.729,2.292,91.0,80.167,64.0,20.0,0.1,-1.721,-3.4
2015-02-11,199.758,7.966,13.903,18.667,4.764,7.792,1.229,8.25,207.725,2.542,76.0,61.708,46.0,0.0,0.9,-1.55,-4.3
2015-02-12,203.646,12.333,23.886,34.914,11.028,10.0,2.15,11.042,215.979,3.435,79.0,69.125,58.0,0.0,4.2,0.533,-5.4
2015-02-13,200.354,18.062,26.153,44.764,18.611,14.597,1.812,17.25,218.416,4.542,92.0,81.042,72.0,0.0,8.2,5.112,3.2
2015-02-14,199.77,11.854,15.361,21.819,6.458,4.222,1.854,6.333,211.625,3.042,93.0,87.125,69.0,8.0,7.7,3.346,-1.5
2015-02-15,194.958,5.417,6.472,8.847,2.375,3.944,1.312,5.625,200.375,2.0,88.0,60.208,39.0,2.0,-2.0,-5.804,-8.5
2015-02-16,197.72,9.864,20.06,28.244,8.183,7.486,1.208,7.375,207.582,2.75,79.0,67.708,52.0,0.0,-3.9,-5.488,-8.1
2015-02-17,197.086,7.696,11.708,15.597,3.889,7.499,1.854,6.25,204.783,2.25,87.0,68.083,52.0,2.0,-3.2,-4.321,-5.3
2015-02-18,200.744,13.89,23.875,36.764,12.889,11.075,1.584,10.417,214.634,3.5,90.0,75.333,52.0,0.0,1.4,-0.592,-3.7
2015-02-19,199.104,13.48,22.185,30.302,8.116,18.569,2.042,18.696,212.584,3.739,88.0,70.875,60.0,3.0,5.4,2.892,0.0
2015-02-20,195.75,8.979,14.417,19.625,5.208,15.153,2.25,16.917,204.73,2.917,90.0,57.667,37.0,5.0,3.7,1.529,-1.1
2015-02-21,192.083,6.75,9.167,11.236,2.07,7.555,1.312,7.708,198.834,2.25,91.0,80.792,59.0,15.0,1.9,-0.467,-2.1
2015-02-22,197.312,7.584,12.666,16.611,3.944,9.264,1.334,9.042,204.896,2.25,82.0,62.417,44.0,3.0,-1.4,-3.017,-3.9
2015-02-23,196.875,8.334,16.032,23.453,7.422,9.569,1.75,9.792,205.208,2.75,90.0,77.583,58.0,9.0,0.5,-1.888,-4.8
2015-02-24,194.708,6.562,12.042,19.083,7.042,4.75,2.042,4.542,201.271,2.167,86.0,76.167,59.0,14.0,-4.9,-6.858,-8.7
2015-02-25,197.714,8.75,19.875,31.541,11.667,7.25,1.542,6.542,206.462,2.625,79.0,62.083,46.0,0.0,-1.3,-6.012,-9.8
2015-02-26,198.188,10.667,22.537,32.446,9.909,7.75,1.693,8.375,208.854,2.913,76.0,64.5,54.0,0.0,-3.1,-5.242,-7.3
2015-02-27,198.792,9.417,20.986,27.334,6.347,8.389,1.229,7.583,208.208,2.75,82.0,60.583,40.0,0.0,-1.0,-4.425,-7.7
2015-02-28,198.792,7.166,14.486,18.208,3.722,8.486,1.312,6.625,205.958,2.375,62.0,50.542,40.0,0.0,-1.1,-3.288,-5.7
2015-03-01,191.808,5.07,6.236,8.305,2.069,6.014,0.459,6.583,196.878,2.0,90.0,76.417,61.0,14.0,-0.1,-2.004,-4.4
2015-03-02,196.292,10.896,23.259,40.108,16.849,6.451,1.226,5.125,207.188,3.733,87.0,67.708,45.0,3.0,0.4,-3.029,-5.8
2015-03-03,202.782,16.606,29.986,49.072,19.086,10.971,2.845,11.833,219.388,6.125,87.0,77.75,65.0,5.0,-1.7,-3.5,-5.4
2015-03-04,201.042,12.708,23.704,34.875,11.171,9.056,5.578,8.208,213.75,3.609,85.0,68.625,51.0,3.0,1.0,-2.9,-7.4
2015-03-05,205.896,15.312,27.153,43.958,16.806,13.667,2.114,14.167,221.208,3.958,82.0,60.625,39.0,0.0,2.4,-1.388,-7.6
2015-03-06,196.042,6.854,5.972,7.514,1.542,4.945,1.604,4.958,202.896,2.0,91.0,79.208,68.0,2.0,6.5,3.9,0.7
2015-03-07,198.458,11.208,17.125,23.097,5.972,21.458,1.239,25.625,209.666,3.042,91.0,66.625,41.0,0.0,7.3,4.8,2.2
2015-03-08,201.375,11.834,17.972,26.063,8.092,24.403,2.0,27.625,213.208,3.083,77.0,61.542,35.0,0.0,7.0,3.079,0.3
2015-03-09,197.188,6.979,8.445,10.889,2.444,10.903,1.521,11.458,204.166,2.333,76.0,52.917,41.0,0.0,1.3,-0.55,-3.3
2015-03-10,204.906,13.64,29.292,43.292,14.0,14.722,1.125,13.833,218.546,4.083,87.0,69.417,43.0,3.0,1.4,-1.912,-4.5
2015-03-11,203.68,10.752,17.447,24.134,6.687,12.458,1.396,10.833,214.618,2.87,86.0,67.375,55.0,1.0,0.0,-2.308,-4.2
2015-03-12,199.021,10.334,20.417,26.986,6.57,10.069,1.562,8.625,209.354,3.083,72.0,61.0,53.0,0.0,0.3,-1.925,-4.5
2015-03-13,202.396,8.52,14.597,17.972,3.375,7.667,1.208,6.75,210.916,2.542,85.0,65.333,45.0,0.0,2.7,-0.558,-6.2
2015-03-14,201.354,12.625,22.944,31.556,8.611,15.944,1.688,16.042,213.979,3.958,90.0,73.083,49.0,2.0,6.7,2.046,-2.6
2015-03-15,194.524,6.11,7.267,8.952,1.685,9.875,1.478,8.542,200.634,2.208,77.0,51.625,39.0,0.0,3.3,1.196,-0.5
2015-03-16,198.752,10.807,19.625,24.542,4.916,18.845,1.875,19.75,209.558,3.292,69.0,50.125,30.0,0.0,11.3,5.542,-2.4
2015-03-17,201.771,17.312,28.972,39.708,10.736,28.056,2.23,31.708,219.084,5.292,78.0,52.542,30.0,0.0,13.0,7.538,1.6
2015-03-18,197.369,10.324,18.798,22.539,3.741,24.415,2.458,27.478,207.693,3.348,78.0,59.5,41.0,0.0,12.8,8.621,5.5
2015-03-19,194.188,6.938,11.278,13.056,1.778,17.625,1.042,23.25,201.125,2.708,89.0,82.625,61.0,4.0,9.6,5.596,3.1
2015-03-20,195.229,4.584,3.695,4.889,1.194,5.833,0.188,7.292,199.812,2.0,81.0,65.0,50.0,1.0,3.1,1.008,-1.0
2015-03-21,195.833,6.062,9.097,11.486,2.389,4.792,1.062,4.458,201.896,2.042,85.0,64.333,46.0,3.0,2.6,0.125,-2.2
2015-03-22,198.964,8.422,17.001,20.988,4.056,4.82,1.084,5.542,207.364,2.5,70.0,50.818,38.0,0.0,5.6,2.259,-1.7
2015-03-23,190.146,5.625,10.069,12.792,2.778,3.333,0.312,5.227,195.73,2.042,89.0,68.792,44.0,5.0,4.9,1.917,-0.8
2015-03-24,191.292,7.334,13.195,17.208,4.041,2.028,0.479,4.167,198.625,2.292,90.0,76.0,57.0,5.0,3.9,1.154,-1.7
2015-03-25,195.587,7.502,14.089,17.819,3.716,2.958,1.125,3.708,203.089,2.261,88.0,79.958,68.0,9.0,3.2,0.783,-1.5
2015-03-26,193.646,6.292,10.333,12.736,2.417,4.43,0.562,5.25,200.166,2.208,89.0,67.708,55.0,4.0,6.2,3.446,0.8
2015-03-27,195.938,6.604,10.153,11.736,1.597,10.972,1.084,12.333,202.542,2.292,74.0,51.958,32.0,0.0,11.7,6.767,1.1
2015-03-28,194.562,7.042,11.931,14.611,2.736,8.208,0.75,9.875,201.688,2.417,74.0,55.5,42.0,0.0,8.2,5.829,2.4
2015-03-29,198.82,9.579,17.495,24.31,6.857,9.806,2.232,10.5,208.419,2.917,74.0,54.25,31.0,0.0,13.0,6.4,0.3
2015-03-30,195.833,8.438,16.861,20.167,3.375,11.403,1.146,11.875,204.25,3.333,86.0,75.375,68.0,2.0,8.1,6.583,3.2
2015-03-31,200.542,10.646,14.347,19.139,4.833,18.847,0.812,22.542,211.208,3.542,91.0,68.417,43.0,0.0,8.8,5.008,-0.4
2015-04-01,193.062,10.25,9.972,11.986,2.014,8.889,0.75,9.667,203.312,2.5,89.0,69.917,54.0,1.0,7.6,5.058,2.3
2015-04-02,198.784,12.312,15.25,19.695,4.444,9.625,1.042,10.542,211.104,2.625,75.0,51.125,20.0,0.0,13.3,6.942,0.7
2015-04-03,191.59,8.418,8.239,9.914,1.675,6.458,0.938,7.042,200.008,2.174,86.0,78.458,61.0,26.0,9.1,6.167,4.7
2015-04-04,193.229,7.75,7.264,9.083,1.819,8.167,0.792,9.875,200.98,2.125,73.0,54.417,27.0,0.0,9.9,6.846,5.0
2015-04-05,192.521,7.0,4.778,5.93,1.153,8.028,1.208,9.542,199.521,2.0,86.0,67.917,40.0,0.0,8.3,6.488,4.6
2015-04-06,191.222,8.576,6.17,7.797,1.627,6.752,0.854,8.583,199.798,2.042,88.0,69.042,52.0,0.0,11.6,8.054,3.7
2015-04-07,192.528,6.708,4.222,5.806,1.583,8.915,1.458,10.583,199.236,2.0,74.0,52.792,41.0,0.0,3.7,1.717,-0.4
2015-04-08,193.339,6.794,7.819,10.375,2.556,6.722,1.604,6.875,200.132,2.167,67.0,45.083,31.0,1.0,4.5,1.946,-0.5
2015-04-09,196.354,8.25,10.819,14.194,3.375,8.222,1.334,9.375,204.604,2.25,59.0,43.792,31.0,0.0,7.8,4.025,0.0
2015-04-10,191.688,6.896,6.97,8.92,1.951,7.361,1.014,7.542,198.584,2.0,75.0,68.125,59.0,0.0,7.5,5.142,1.5
2015-04-11,190.417,7.125,5.861,7.333,1.472,5.472,0.854,6.708,197.542,2.0,76.0,69.667,58.0,0.0,10.9,8.046,6.3
2015-04-12,193.083,8.916,6.75,7.847,1.097,12.222,1.146,13.292,202.0,2.167,77.0,56.125,31.0,0.0,11.4,7.579,3.9
2015-04-13,194.896,8.354,10.569,13.5,2.93,10.339,2.125,12.125,203.25,2.167,80.0,53.25,21.0,0.0,11.7,6.562,2.7
2015-04-14,190.584,7.633,7.108,9.129,2.021,7.042,0.871,8.542,198.218,2.083,82.0,68.833,51.0,0.0,17.0,10.454,5.4
2015-04-15,194.115,10.124,14.847,19.18,4.334,7.292,1.25,9.708,204.239,2.5,91.0,86.458,81.0,39.0,10.5,8.662,4.8
2015-04-16,193.188,7.521,8.5,10.5,2.0,3.916,0.542,4.75,200.708,2.292,86.0,75.458,64.0,2.0,7.5,5.712,3.3
2015-04-17,192.292,6.771,6.938,8.523,1.584,6.479,0.625,8.478,199.062,2.13,82.0,73.25,62.0,0.0,7.8,5.8,4.5
2015-04-18,193.208,7.708,7.389,9.486,2.097,16.042,0.77,20.417,200.917,2.0,83.0,60.208,34.0,0.0,13.2,8.629,4.3
2015-04-19,192.73,6.625,5.042,5.764,0.722,4.75,0.584,6.083,199.354,2.083,77.0,67.458,54.0,0.0,8.4,6.812,4.7
2015-04-20,195.676,9.095,12.399,14.728,2.329,4.129,1.146,5.208,204.771,2.125,91.0,76.875,60.0,24.0,9.3,6.338,4.4
2015-04-21,193.083,9.146,9.028,10.903,1.875,5.89,0.646,8.917,202.23,2.375,91.0,74.792,59.0,5.0,10.5,7.533,5.4
2015-04-22,195.976,11.423,12.736,14.931,2.194,20.021,0.896,27.333,207.4,2.87,79.0,57.833,33.0,0.0,17.4,10.638,4.6
2015-04-23,197.354,11.438,12.722,15.792,3.069,17.417,1.27,20.042,208.792,2.667,75.0,44.708,17.0,0.0,20.2,12.8,6.3
2015-04-24,192.834,8.458,8.69,10.348,1.658,17.43,1.17,20.304,201.292,2.13,72.0,55.917,43.0,1.0,14.2,11.225,8.1
2015-04-25,195.084,9.604,10.208,12.778,2.569,11.153,0.833,13.167,204.688,2.375,66.0,37.958,22.0,0.0,15.3,11.408,6.2
2015-04-26,194.875,7.938,5.792,6.667,0.875,15.695,1.125,18.417,202.812,2.042,50.0,29.792,19.0,0.0,21.4,15.517,8.5
2015-04-27,192.792,9.625,8.806,10.139,1.333,25.736,1.792,37.833,202.416,2.708,77.0,54.125,31.0,0.0,23.8,14.817,10.5
2015-04-28,197.522,12.971,11.538,13.203,1.666,36.389,1.289,51.792,210.494,3.583,81.0,69.75,52.0,0.0,17.7,12.233,9.4
2015-04-29,194.766,12.208,10.361,12.292,1.931,20.181,1.167,28.042,206.974,2.792,74.0,54.75,38.0,0.0,19.3,13.846,8.9
2015-04-30,196.042,14.584,15.764,18.583,2.82,22.042,2.417,25.917,210.625,3.042,77.0,53.542,24.0,0.0,25.2,14.954,6.7
2015-05-01,194.375,10.75,12.078,14.48,2.402,23.819,1.52,28.917,205.125,2.696,80.0,56.333,37.0,0.0,17.1,12.95,8.3
2015-05-02,194.292,9.021,8.528,10.083,1.556,23.208,0.979,25.833,203.312,2.333,54.0,32.75,23.0,0.0,21.0,15.779,9.4
2015-05-03,190.771,9.583,8.125,9.611,1.486,15.819,1.792,18.333,200.354,2.125,77.0,54.083,37.0,0.0,23.2,16.233,9.8
2015-05-04,187.062,7.834,4.371,5.517,1.147,6.708,0.73,9.208,194.896,1.667,85.0,72.042,50.0,6.0,19.1,14.379,11.0
2015-05-05,190.479,6.084,2.931,3.5,0.57,13.083,0.312,15.5,196.562,1.917,80.0,36.25,15.0,0.0,19.2,15.179,9.7
2015-05-06,191.678,7.118,4.694,5.472,0.778,25.111,0.646,28.917,198.796,2.0,71.0,38.5,19.0,0.0,20.2,15.417,9.8
2015-05-07,192.77,9.0,6.028,7.57,1.542,22.569,0.521,23.333,201.771,2.083,44.0,31.75,18.0,0.0,17.0,13.946,10.7
2015-05-08,198.708,10.958,10.76,14.286,3.525,15.083,0.516,18.042,209.666,2.348,76.0,46.042,19.0,0.0,18.7,11.988,6.4
2015-05-09,191.812,6.98,2.972,4.25,1.278,5.611,0.084,6.333,198.792,1.708,80.0,65.167,53.0,0.0,11.5,9.558,7.9
2015-05-10,192.896,6.812,4.0,5.139,1.139,4.347,0.25,5.75,199.708,1.625,88.0,63.208,42.0,2.0,13.5,10.058,6.9
2015-05-11,195.708,9.0,8.347,10.986,2.639,8.327,0.646,10.125,204.708,2.208,65.0,36.75,18.0,0.0,22.5,15.258,7.5
2015-05-12,194.352,9.006,9.739,12.854,3.115,8.5,0.991,9.375,203.358,2.042,83.0,50.125,19.0,5.0,20.7,13.429,9.5
2015-05-13,193.528,9.502,7.347,8.972,1.625,9.708,0.25,11.625,203.03,2.375,91.0,74.25,49.0,15.0,17.4,13.304,10.4
2015-05-14,192.916,8.208,5.139,6.459,1.32,8.278,0.229,11.417,201.125,2.167,90.0,79.75,67.0,4.0,12.6,9.417,7.8
2015-05-15,192.834,7.02,5.033,6.985,1.952,3.208,0.084,5.435,199.854,1.957,79.0,70.083,61.0,0.0,10.4,9.204,6.8
2015-05-16,193.208,8.125,7.125,8.82,1.694,3.778,0.292,6.083,201.333,2.208,87.0,78.208,71.0,0.0,13.2,10.254,7.3
2015-05-17,194.688,8.188,6.417,7.68,1.264,7.222,0.334,8.167,202.875,2.125,75.0,58.458,46.0,0.0,13.9,11.292,8.4
2015-05-18,198.271,10.271,10.283,14.139,3.856,8.208,0.833,10.625,208.542,2.25,80.0,44.75,30.0,0.0,20.0,14.617,6.6
2015-05-19,190.667,7.146,5.972,7.445,1.472,7.611,0.271,8.042,197.812,2.0,85.0,75.625,60.0,2.0,15.3,13.079,11.4
2015-05-20,192.514,9.496,9.028,11.472,2.444,6.568,0.625,8.542,202.01,2.208,88.0,70.042,51.0,2.0,17.7,12.521,8.9
2015-05-21,191.104,8.042,5.68,7.0,1.32,4.929,0.771,6.75,199.146,2.042,87.0,76.375,60.0,1.0,13.7,11.229,9.8
2015-05-22,192.458,10.5,10.912,13.313,2.401,12.979,1.25,16.167,202.958,2.304,76.0,63.792,41.0,0.0,22.0,14.858,10.0
2015-05-23,192.5,9.979,8.639,10.5,1.861,14.667,1.208,15.833,202.48,2.208,72.0,47.292,30.0,0.0,20.5,17.538,12.6
2015-05-24,193.396,8.48,6.306,7.389,1.083,10.611,1.27,14.458,201.875,1.875,72.0,52.042,35.0,0.0,17.5,13.983,10.1
2015-05-25,194.396,6.98,5.278,7.194,1.917,4.097,0.688,4.958,201.375,1.375,71.0,40.583,27.0,0.0,18.7,14.358,8.9
2015-05-26,191.848,7.046,5.118,7.047,1.929,8.319,0.592,10.25,198.894,1.792,85.0,72.375,52.0,0.0,19.6,13.529,10.6
2015-05-27,191.808,6.822,5.278,6.75,1.472,4.833,0.52,5.083,198.63,1.75,84.0,62.333,34.0,0.0,19.7,14.075,10.6
2015-05-28,190.958,6.479,4.542,6.292,1.75,7.833,0.229,9.167,197.438,1.958,85.0,63.625,43.0,0.0,20.5,15.462,9.5
2015-05-29,190.31,9.22,7.52,9.563,2.043,12.805,0.979,14.792,199.53,2.043,83.0,59.25,34.0,0.0,27.0,19.583,12.9
2015-05-30,186.938,7.812,6.111,7.347,1.236,11.389,0.625,17.167,194.75,1.917,81.0,68.542,55.0,0.0,24.3,20.158,16.3
2015-05-31,190.166,6.854,4.736,5.389,0.653,8.681,0.271,11.708,197.021,1.75,91.0,64.333,28.0,9.0,21.7,17.233,13.8
2015-06-01,193.958,7.021,8.064,10.351,2.288,6.694,1.125,7.417,200.98,1.708,68.0,41.833,21.0,0.0,26.7,19.558,12.2
2015-06-02,191.021,8.604,9.557,11.512,1.955,12.25,1.23,18.083,199.625,1.958,77.0,61.25,42.0,0.0,24.0,17.604,14.5
2015-06-03,191.333,10.021,9.222,10.778,1.555,11.225,0.666,14.083,201.354,2.125,91.0,72.25,42.0,34.0,22.1,17.425,14.2
2015-06-04,189.0,6.729,4.472,5.958,1.486,3.124,0.229,5.167,195.73,1.5,89.0,78.667,64.0,5.0,14.5,11.904,9.0
2015-06-05,190.171,5.544,3.243,4.415,1.173,3.639,0.174,5.875,195.714,1.13,89.0,80.125,70.0,15.0,11.7,10.158,9.4
2015-06-06,190.729,4.688,2.194,3.264,1.069,4.167,0.188,7.0,195.416,1.0,73.0,65.458,58.0,0.0,13.2,11.292,9.8
2015-06-07,190.938,5.125,3.167,4.014,0.847,2.792,0.25,4.167,196.062,1.125,70.0,63.792,53.0,0.0,14.9,12.729,10.2
2015-06-08,194.979,7.834,7.931,11.083,3.153,6.736,0.646,7.583,202.812,1.833,83.0,62.917,47.0,1.0,20.3,16.667,12.3
2015-06-09,188.504,5.881,5.483,7.408,1.925,5.083,0.192,7.333,194.385,1.0,87.0,80.167,71.0,5.0,16.9,15.204,13.6
2015-06-10,190.75,7.52,6.217,8.261,2.044,2.875,0.334,4.167,198.271,1.5,88.0,78.75,59.0,5.0,18.7,14.988,13.2
2015-06-11,189.75,5.938,3.583,4.694,1.111,2.819,0.166,4.333,195.688,1.0,90.0,82.875,74.0,0.0,15.8,13.688,12.5
2015-06-12,190.324,6.881,4.785,6.685,1.9,5.778,0.666,6.348,197.206,1.435,89.0,67.167,50.0,0.0,22.9,16.896,11.5
2015-06-13,189.5,7.834,7.097,8.806,1.708,6.597,0.417,8.083,197.333,1.542,83.0,75.75,67.0,0.0,19.9,17.304,14.8
2015-06-14,191.688,10.167,6.945,8.611,1.667,10.361,0.583,13.583,201.854,2.0,86.0,74.167,56.0,0.0,22.1,17.458,14.4
2015-06-15,190.896,9.375,6.054,7.874,1.82,13.625,0.75,20.333,200.271,2.042,88.0,77.208,60.0,0.0,21.9,17.304,14.4
2015-06-16,193.396,9.146,6.625,8.319,1.694,19.347,0.729,25.708,202.542,2.292,85.0,77.417,65.0,0.0,20.8,17.617,15.5
2015-06-17,191.908,8.663,4.944,6.292,1.347,15.229,0.5,18.417,200.57,1.958,80.0,65.75,50.0,0.0,25.4,20.629,16.0
2015-06-18,188.0,8.166,4.694,6.361,1.667,6.077,0.458,7.0,196.166,1.042,78.0,58.833,43.0,0.0,24.5,19.646,15.4
2015-06-19,188.067,8.404,4.944,6.453,1.509,8.758,0.173,11.25,196.471,1.087,81.0,66.417,50.0,0.0,23.9,18.821,15.1
2015-06-20,191.166,8.666,4.528,5.778,1.25,7.472,0.188,11.292,199.833,1.0,80.0,75.333,67.0,0.0,18.9,16.196,13.9
2015-06-21,190.166,8.729,3.847,5.347,1.5,6.93,0.542,8.875,198.896,1.25,83.0,66.792,50.0,0.0,23.9,18.012,12.7
2015-06-22,189.916,9.125,5.458,7.653,2.195,8.944,0.417,12.292,199.042,1.375,85.0,75.417,61.0,0.0,21.0,17.292,14.0
2015-06-23,191.194,9.542,6.236,8.885,2.649,5.056,0.146,8.083,200.736,1.375,91.0,85.75,67.0,1.0,19.7,16.492,14.7
2015-06-24,190.166,9.271,6.291,8.333,2.042,4.25,0.271,6.875,199.438,1.25,91.0,81.375,72.0,3.0,18.7,16.342,14.8
2015-06-25,189.688,10.834,8.514,12.889,4.375,5.861,0.542,7.208,200.521,1.625,85.0,78.833,70.0,0.0,19.5,16.988,14.7
2015-06-26,192.41,10.973,7.254,10.04,2.787,10.153,0.375,13.5,203.382,1.783,87.0,73.167,53.0,0.0,24.8,19.233,15.4
2015-06-27,195.125,8.542,6.917,10.833,3.917,4.403,1.958,7.125,203.667,1.042,78.0,68.75,61.0,0.0,19.6,17.283,15.3
2015-06-28,194.042,8.208,5.57,7.514,1.944,5.056,0.625,7.542,202.25,1.292,86.0,74.875,64.0,4.0,17.8,14.817,11.8
2015-06-29,191.708,10.375,9.556,13.443,3.888,9.625,0.5,13.542,202.084,1.542,89.0,80.667,73.0,0.0,17.6,15.404,13.2
2015-06-30,189.75,8.688,7.792,10.222,2.431,7.986,0.25,9.0,198.438,1.375,89.0,85.292,82.0,5.0,16.1,15.392,14.4
2015-07-01,188.479,8.416,7.625,9.986,2.361,5.208,0.042,5.667,196.896,1.208,89.0,84.042,77.0,8.0,17.9,16.638,15.5
2015-07-02,188.542,8.146,6.417,8.458,2.042,4.139,0.292,5.125,196.688,1.458,88.0,74.667,47.0,3.0,23.0,18.325,15.2
2015-07-03,189.474,7.627,4.175,5.638,1.462,4.292,0.0,4.833,197.1,1.087,85.0,69.625,52.0,0.0,21.5,17.467,15.3
2015-07-04,189.458,6.77,4.361,6.014,1.653,2.389,0.021,4.042,196.229,1.042,80.0,74.208,66.0,0.0,18.2,15.992,15.0
