date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean
2018-06-13,,6.54,10.435,15.261,4.826
2018-06-14,,11.916,18.0,25.875,7.875
2018-06-15,,13.542,14.75,21.625,6.875
2018-06-16,,8.52,9.125,13.292,4.167
2018-06-17,,10.958,9.375,14.125,4.75
2018-06-18,,7.542,11.5,17.458,5.958
2018-06-19,,13.521,29.833,46.167,16.333
2018-06-20,,10.916,27.417,50.042,22.625
2018-06-21,,16.875,32.125,52.667,20.542
2018-06-22,,26.75,31.5,47.875,16.375
2018-06-23,,20.417,20.083,25.875,5.792
2018-06-24,,18.792,16.0,21.375,5.375
2018-06-25,,31.208,31.0,45.125,14.125
2018-06-26,,24.708,25.167,40.75,15.583
2018-06-27,,17.913,10.174,24.391,14.217
2018-06-28,,19.666,10.875,26.625,15.75
2018-06-29,,10.084,12.458,33.25,20.792
2018-06-30,,13.292,15.375,29.792,14.417
2018-07-01,,15.562,10.667,22.417,11.75
2018-07-02,,15.105,16.292,32.167,15.875
2018-07-03,,11.5,13.125,33.417,20.292
2018-07-04,,11.062,10.625,23.708,13.083
2018-07-05,,12.729,14.5,33.5,19.0
2018-07-06,,11.979,26.583,76.5,49.917
2018-07-07,,11.229,16.917,57.333,40.417
2018-07-08,,10.604,12.083,20.083,8.0
2018-07-09,,12.125,15.333,30.833,15.5
2018-07-10,,17.312,18.75,36.75,18.0
2018-07-11,,25.76,28.435,46.478,18.043
2018-07-12,,20.292,16.625,24.875,8.25
2018-07-13,,25.562,23.292,36.083,12.792
2018-07-14,,26.792,19.25,25.167,5.917
2018-07-15,,33.271,16.25,20.458,4.208
2018-07-16,,41.104,18.792,25.042,6.25
2018-07-17,,41.348,26.667,39.714,13.048
2018-07-18,,36.25,27.417,39.417,12.0
2018-07-19,,41.75,23.292,29.917,6.625
2018-07-20,,26.271,14.917,25.583,10.667
2018-07-21,,12.938,13.583,25.042,11.458
2018-07-22,,11.27,11.042,20.708,9.667
2018-07-23,,21.396,18.917,32.083,13.167
2018-07-24,,20.609,11.174,17.913,6.739
2018-07-25,,33.229,22.833,30.25,7.417
2018-07-26,,35.792,22.583,32.125,9.542
2018-07-27,,21.666,19.917,27.542,7.625
2018-07-28,,23.333,14.542,21.583,7.042
2018-07-29,,9.562,8.375,15.625,7.25
2018-07-30,,13.0,11.333,21.417,10.083
2018-07-31,,15.146,16.25,26.875,10.625
2018-08-01,,23.25,18.875,31.917,13.042
2018-08-02,,23.271,20.542,36.917,16.375
2018-08-03,,28.435,23.455,39.909,16.455
2018-08-04,,16.479,16.875,22.75,5.875
2018-08-05,,25.166,16.667,21.083,4.417
2018-08-06,,23.958,12.667,16.75,4.083
2018-08-07,,12.458,12.167,16.125,3.958
2018-08-08,,11.542,9.917,14.083,4.167
2018-08-09,,8.913,11.696,23.739,12.043
2018-08-10,,13.792,19.375,29.208,9.833
2018-08-11,,37.292,16.833,25.5,8.667
2018-08-12,,15.312,13.208,23.333,10.125
2018-08-13,,12.729,10.958,21.792,10.833
2018-08-14,,16.334,14.167,23.292,9.125
2018-08-15,,11.542,11.583,23.583,12.0
2018-08-16,,13.0,11.042,26.042,15.0
2018-08-17,,10.042,7.792,11.542,3.75
2018-08-18,,11.375,15.625,22.375,6.75
2018-08-19,,12.083,9.458,14.208,4.75
2018-08-20,,10.48,12.667,19.333,6.667
2018-08-21,,10.044,12.957,29.478,16.522
2018-08-22,,10.438,10.417,28.792,18.375
2018-08-23,,10.521,7.375,18.583,11.208
2018-08-24,,14.666,8.792,20.792,12.0
2018-08-25,,18.02,10.917,21.25,10.333
2018-08-26,,14.334,11.125,20.708,9.583
2018-08-27,,18.584,20.833,37.75,16.917
2018-08-28,,26.229,25.875,39.833,13.958
2018-08-29,,29.458,20.125,33.5,13.375
2018-08-30,,15.625,15.875,33.333,17.458
2018-08-31,,15.75,15.417,28.417,13.0
2018-09-01,,12.375,17.833,32.875,15.042
2018-09-02,,12.958,11.417,15.375,3.958
2018-09-03,,13.562,17.0,29.75,12.75
2018-09-04,,11.0,9.583,19.792,10.208
2018-09-05,,18.354,22.583,34.417,11.833
2018-09-06,,24.208,29.875,43.542,13.667
2018-09-07,,14.978,13.739,35.696,21.957
2018-09-08,,11.229,19.333,28.333,9.0
2018-09-09,,12.75,14.208,20.875,6.667
2018-09-10,,7.688,13.375,29.708,16.333
2018-09-11,,10.166,18.458,32.5,14.042
2018-09-12,,11.583,15.167,21.958,6.792
2018-09-13,,17.271,15.348,21.826,6.478
2018-09-14,,11.938,16.375,22.667,6.292
2018-09-15,,15.834,21.625,34.792,13.167
2018-09-16,,20.146,15.083,23.458,8.375
2018-09-17,,15.042,16.208,23.417,7.208
2018-09-18,,19.152,21.087,33.87,12.783
2018-09-19,,13.5,18.417,26.125,7.708
2018-09-20,,14.104,24.667,36.083,11.417
2018-09-21,,8.0,18.083,25.708,7.625
2018-09-22,,12.062,18.417,29.583,11.167
2018-09-23,,15.27,14.25,18.292,4.042
2018-09-24,,24.062,16.125,21.042,4.917
2018-09-25,,17.542,20.958,31.625,10.667
2018-09-26,,10.458,24.333,38.167,13.833
2018-09-27,,9.25,21.417,32.042,10.625
2018-09-28,,10.396,23.083,43.458,20.375
2018-09-29,,7.52,15.042,20.833,5.792
2018-09-30,,6.146,5.375,7.458,2.083
2018-10-01,,12.958,16.542,24.833,8.292
2018-10-02,,14.896,26.375,44.792,18.417
2018-10-03,,11.938,19.708,27.667,7.958
2018-10-04,,17.404,20.143,27.286,7.143
2018-10-05,,13.792,14.5,22.417,7.917
2018-10-06,,11.688,12.125,25.5,13.375
2018-10-07,,9.25,8.667,12.0,3.333
2018-10-08,,7.688,10.625,14.125,3.5
2018-10-09,,13.25,18.667,25.375,6.708
2018-10-10,,21.262,24.125,33.458,9.333
2018-10-11,,13.334,24.727,35.682,10.955
2018-10-12,,9.0,11.167,15.833,4.667
2018-10-13,,11.562,18.958,40.375,21.417
2018-10-14,,11.75,11.417,14.25,2.833
2018-10-15,,14.958,21.25,31.833,10.583
2018-10-16,,16.792,20.708,31.958,11.25
2018-10-17,,10.646,16.435,23.609,7.174
2018-10-18,,14.625,27.708,40.292,12.583
2018-10-19,,17.146,26.458,39.0,12.542
2018-10-20,,9.646,14.958,22.958,8.0
2018-10-21,,10.104,15.5,24.208,8.708
2018-10-22,,16.0,22.792,32.292,9.5
2018-10-23,,16.104,24.083,34.292,10.208
2018-10-24,,20.98,20.875,33.375,12.5
2018-10-25,,22.729,25.75,53.333,27.583
2018-10-26,,19.77,23.75,33.625,9.875
2018-10-27,,13.271,17.542,27.0,9.458
2018-10-28,,12.208,16.708,24.083,7.375
2018-10-29,,16.604,29.917,53.167,23.25
2018-10-30,,11.661,22.913,36.087,13.174
2018-10-31,,10.229,19.667,36.875,17.208
2018-11-01,,7.854,20.75,39.625,18.875
2018-11-02,,10.542,26.0,52.0,26.0
2018-11-03,,11.062,17.042,23.042,6.0
2018-11-04,,11.666,11.958,15.25,3.292
2018-11-05,,13.938,18.917,29.25,10.333
2018-11-06,,8.875,15.792,24.333,8.542
2018-11-07,,12.208,25.25,46.917,21.667
2018-11-08,,20.125,26.0,35.208,9.208
2018-11-09,,15.104,27.75,42.083,14.333
2018-11-10,,16.562,19.208,28.875,9.667
2018-11-11,,25.479,25.375,35.75,10.375
2018-11-12,,31.292,31.917,49.333,17.417
2018-11-13,,10.846,15.409,22.636,7.227
2018-11-14,,7.979,16.208,29.417,13.208
2018-11-15,,7.916,23.958,49.167,25.208
2018-11-16,,12.958,33.167,54.167,21.0
2018-11-17,,15.895,24.458,38.875,14.417
2018-11-18,,14.188,21.792,29.375,7.583
2018-11-19,,13.104,21.792,34.0,12.208
2018-11-20,,13.396,22.458,44.167,21.708
2018-11-21,,22.368,36.545,68.636,32.091
2018-11-22,,16.688,27.083,54.75,27.667
2018-11-23,,6.27,15.417,25.708,10.292
2018-11-24,,9.562,29.625,60.0,30.375
2018-11-25,,17.5,26.625,45.875,19.25
2018-11-26,,31.854,38.522,84.13,45.609
2018-11-27,,35.833,42.708,77.708,35.0
2018-11-28,,32.062,30.208,56.333,26.125
2018-11-29,,24.062,24.625,55.417,30.792
2018-11-30,,39.542,38.958,80.375,41.417
2018-12-01,,39.125,27.75,62.667,34.917
2018-12-02,,24.646,16.583,21.667,5.083
2018-12-03,,24.333,21.708,31.375,9.667
2018-12-04,,18.979,27.208,48.042,20.833
2018-12-05,,11.604,16.583,26.417,9.833
2018-12-06,,17.674,27.217,48.913,21.696
2018-12-07,,14.125,20.292,39.542,19.25
2018-12-08,,7.021,11.458,18.375,6.917
2018-12-09,,6.312,9.208,13.75,4.542
2018-12-10,,7.604,29.75,64.917,35.167
2018-12-11,,12.812,29.875,59.917,30.042
2018-12-12,,13.708,22.292,53.833,31.542
2018-12-13,,10.718,31.435,78.696,47.261
2018-12-14,,9.708,16.583,26.875,10.292
2018-12-15,,10.292,22.333,38.083,15.75
2018-12-16,,13.521,22.792,31.625,8.833
2018-12-17,,17.0,24.917,52.083,27.167
2018-12-18,,17.25,23.292,40.125,16.833
2018-12-19,,20.646,33.417,79.5,46.083
2018-12-20,,49.416,52.75,145.083,92.333
2018-12-21,,33.083,31.042,56.333,25.292
2018-12-22,,23.104,27.833,43.375,15.542
2018-12-23,,21.812,23.458,38.125,14.667
2018-12-24,,8.167,11.583,15.667,4.083
2018-12-25,,16.983,38.435,87.565,49.13
2018-12-26,,25.604,41.0,89.125,48.125
2018-12-27,,10.248,17.833,28.625,10.792
2018-12-28,,5.125,10.958,18.833,7.875
2018-12-29,,5.688,13.083,20.333,7.25
2018-12-30,,5.479,10.75,16.25,5.5
2018-12-31,,9.875,17.167,26.375,9.208
