date,SPM_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2013-08-20,22.8335,,,,7.3125,10.7915,3.479,11.708,0.9585,,,
2013-08-21,13.71875,,,,5.13,8.4785,3.3475,4.625,0.5835,,,
2013-08-22,22.427,,,,5.0625,7.6455,2.5835,12.5,0.9375,,,
2013-08-23,16.75,,,,4.8125,8.9165,4.104,6.625,0.5835,,,
2013-08-24,9.229,,,,3.3335,6.167,2.8335,2.917,0.771,,,
2013-08-25,16.61475,,,,3.7295,5.146,1.4165,8.708,1.0,,,
2013-08-26,14.58325,,,,5.3125,6.7085,1.396,6.917,0.5625,,,
2013-08-27,11.9585,,,,4.9165,7.042,2.125,5.625,0.6875,,,
2013-08-28,10.15625,,,,5.022,6.696,1.674,3.75,0.4585,,,
2013-08-29,25.4585,,,,6.5625,7.875,1.3125,17.083,1.4585,,,
2013-08-30,24.58325,,,,5.5415,7.0835,1.5415,14.292,0.5495,,,
2013-08-31,23.641000000000002,,,,5.0435,6.9345,1.8915,12.826,0.6930000000000001,,,
2013-09-01,9.596,,,,2.5,3.5869999999999997,1.087,3.304,0.0415,,,
2013-09-02,19.198,,,,6.0285,8.8595,2.8315,7.909,0.4785,,,
2013-09-03,14.85125,,,,4.854,8.417,3.5625,3.125,0.6955,,,
2013-09-04,12.34375,,,,5.717499999999999,8.5,2.7825,1.5,0.6665,,,
2013-09-05,8.96875,,,,5.8125,10.3125,4.5,-0.5,0.3335,,,
2013-09-06,8.05225,,,,4.625,8.146,3.5205,0.25,0.7915,,,
2013-09-07,12.09375,,,,4.0835,6.5625,2.4795,3.5,0.5835,,,
2013-09-08,4.2605,,,,3.146,4.6665,1.521,-3.083,0.396,,,
2013-09-09,7.1875,,,,5.3125,7.625,2.3125,1.292,0.6085,,,
2013-09-10,13.22925,,,,5.521,7.854,2.3335,4.583,0.8335,,,
2013-09-11,13.0,,,,5.065,7.848000000000001,2.7825,4.5,0.7085,,,
2013-09-12,15.45825,,,,5.2085,7.896,2.6875,6.542,0.5625,,,
2013-09-13,28.448,,,,6.875,9.0625,2.1875,16.333,0.612,,,
2013-09-14,30.81225,,,,5.896,9.1875,3.2915,16.958,0.6665,,,
2013-09-15,11.22925,,,,3.1875,5.833,2.646,0.5,0.2915,,,
2013-09-16,8.72825,,,,1.5415,2.208,0.6665,-0.208,0.4285,,,
2013-09-17,11.125,,,,5.0245,6.8865,1.8619999999999999,2.708,0.5625,,,
2013-09-18,10.719,,,,5.587,7.8260000000000005,2.239,3.583,0.958,,,
2013-09-19,13.40625,,,,6.0,7.9375,1.9375,4.667,0.9165,,,
2013-09-20,23.354,,,,7.229,8.8125,1.5835,14.5,1.5779999999999998,,,
2013-09-21,24.31225,,,,5.521,6.792,1.271,12.625,1.229,,,
2013-09-22,24.45825,,,,4.4375,5.271,0.8335,13.25,0.521,,,
2013-09-23,9.8645,,,,3.4375,5.125,1.6875,1.5,0.565,,,
2013-09-24,12.72925,,,,4.458,7.9375,3.479,2.625,0.5415,,,
2013-09-25,9.2185,,,,6.674,10.0,3.326,1.292,0.2915,,,
2013-09-26,4.573,,,,1.8125,2.375,0.5625,-2.083,0.0625,,,
2013-09-27,7.5415,,,,5.542,7.6875,2.146,1.417,0.479,,,
2013-09-28,10.38525,,,,4.583,6.0415,1.4585,3.458,0.646,,,
2013-09-29,13.5,,,,3.8125,4.979,1.1665,7.042,0.625,,,
2013-09-30,11.021,,,,4.4585,5.9795,1.521,3.875,0.7825,,,
2013-10-01,8.253,,,,5.3635,8.932,3.5685000000000002,-0.3,0.585,,,
2013-10-02,7.2085,,,,4.827999999999999,8.6175,3.79,,0.146,,,
2013-10-03,8.448,,,,4.3335,7.333,3.0,0.714,0.269,,,
2013-10-04,9.28125,,,,5.2705,8.0415,2.771,3.208,0.4375,,,
2013-10-05,7.95825,,,,5.583,8.5625,2.979,1.917,0.7085,,,
2013-10-06,7.5105,,,,3.1665,7.042,3.875,2.708,0.354,,,
2013-10-07,10.2395,,,,4.229,8.104,3.875,3.708,0.174,,,
2013-10-08,18.5415,,,,6.0705,9.5625,3.492,9.375,0.4165,,,
2013-10-09,14.1145,,,,5.8100000000000005,8.416,2.606,3.625,0.854,,,
2013-10-10,8.70825,,,,6.0,9.25,3.25,1.25,0.375,,,
2013-10-11,11.656,,,,6.6875,10.6875,4.0,4.417,0.375,,,
2013-10-12,11.469,,,,3.9165,5.833,1.9165,3.542,0.146,,,
2013-10-13,6.04175,,,,3.2705,4.146,0.875,0.125,0.4375,,,
2013-10-14,13.469000000000001,,,,4.5835,5.896,1.3125,7.042,0.777,,,
2013-10-15,16.84375,,,,9.2725,14.4105,5.138,8.292,0.25,,,
2013-10-16,2.83325,,,,1.8425,2.0515,0.209,-2.042,0.0,,,
2013-10-17,5.52075,,,,5.021,7.3955,2.375,1.5,0.229,,,
2013-10-18,9.97425,,,,5.2915,8.396,3.1045,3.609,0.354,,,
2013-10-19,14.0625,,,,5.354,7.625,2.271,9.0,0.646,,,
2013-10-20,5.042,,,,3.1455,4.208,1.0625,-1.833,0.2915,,,
2013-10-21,6.5055,,,,5.396,8.979,3.5835,0.083,0.5435,,,
2013-10-22,5.573,,,,6.1275,9.365,3.237,-1.583,0.5835,,,
2013-10-23,6.146,,,,6.7219999999999995,10.327,3.605,-0.708,0.479,,,
2013-10-24,5.39575,,,,5.6665,9.0625,3.396,-0.5,0.146,,,
2013-10-25,4.073,,,,8.2085,14.1875,5.979,-3.833,0.021,,,
2013-10-26,4.77075,,,,4.771,6.521,1.75,-0.75,0.0835,,,
2013-10-27,8.75,,,,3.1045,4.042,0.9375,4.333,0.4585,,,
2013-10-28,11.396,,,,5.4375,7.583,2.1455,6.5,0.761,,,
2013-10-29,20.4375,,,,10.119,14.604,4.4855,12.708,0.862,,,
2013-10-30,10.68775,,,,6.579,9.7925,3.214,5.292,0.5,,,
2013-10-31,23.20825,,,,7.2915,9.75,2.4585,16.75,1.25,,,
2013-11-01,18.2705,,,,7.569500000000001,11.595,4.026,12.391,0.6985,,,
2013-11-02,21.28125,,,,7.5,10.1455,2.6455,14.625,0.8335,,,
2013-11-03,23.2085,,,,5.3335,7.0,1.6669999999999998,14.25,1.1875,,,
2013-11-04,14.218499999999999,,,,4.271,7.104,2.833,8.5,0.3915,,,
2013-11-05,19.29625,,,,7.154,10.562000000000001,3.4075,13.417,1.146,,,
2013-11-06,19.6145,,,,9.222999999999999,12.3125,3.0895,12.278,1.5205000000000002,,,
2013-11-07,18.85425,,,,11.3125,17.333,6.0205,10.583,1.229,,,
2013-11-08,6.27075,,,,5.854,8.8545,3.0,0.875,0.714,,,
2013-11-09,12.15625,,,,6.3545,10.0,3.646,3.0,0.979,,,
2013-11-10,6.89575,,,,3.8335,6.125,2.2915,-1.042,0.8335,,,
2013-11-11,5.46875,,,,4.792,8.0205,3.2295,-0.792,0.3045,,,
2013-11-12,3.89575,,,,6.4475,9.934000000000001,3.4865,-2.417,1.0625,,,
2013-11-13,4.6665,,,,5.0895,8.062,2.972,-2.042,0.1875,,,
2013-11-14,6.76025,,,,8.1665,12.9375,4.771,-0.667,1.2080000000000002,,,
2013-11-15,16.39575,,,,11.2915,20.146,8.854,6.167,1.3165,,,
2013-11-16,14.9585,,,,6.917,9.521,2.604,6.375,1.4375,,,
2013-11-17,17.38525,,,,5.4375,6.792,1.354,9.125,1.3955000000000002,,,
2013-11-18,15.54175,,,,6.604,9.0205,2.4165,7.583,0.733,,,
2013-11-19,5.3125,,,,5.9105,10.2555,4.345000000000001,-0.875,1.4165,,,
2013-11-20,7.843999999999999,,,,8.6815,13.1515,4.47,1.292,1.375,,,
2013-11-21,4.677,,,,7.7295,11.332999999999998,3.6045,-2.333,0.9585,,,
2013-11-22,6.20825,,,,8.0625,11.9165,3.854,-0.417,0.691,,,
2013-11-23,5.375249999999999,,,,5.6665,7.2915,1.625,-1.0,0.5835,,,
2013-11-24,10.697,,,,6.0835,7.9375,1.8544999999999998,3.75,0.513,,,
2013-11-25,16.83325,,,,12.4585,18.125,5.6665,5.917,2.1025,,,
2013-11-26,4.42725,,,,6.2545,8.962,2.7075,-1.417,0.6875,,,
2013-11-27,6.58325,,,,9.7265,15.1005,5.3745,-0.125,1.521,,,
2013-11-28,7.823,,,,8.667,13.354500000000002,4.6875,0.917,0.6045,,,
2013-11-29,6.6875,,,,7.5625,12.1875,4.625,1.25,1.4665,,,
2013-11-30,5.75,,,,6.771,9.875,3.104,-0.917,1.3335,,,
2013-12-01,8.646,,,,5.604,7.5205,1.9165,2.083,0.8125,,,
2013-12-02,17.8955,,,,9.653500000000001,13.796999999999999,4.144,10.0,1.0515,,,
2013-12-03,12.9925,,,,8.496500000000001,12.3725,3.8755,7.375,0.8525,,,
2013-12-04,12.90625,,,,9.4015,16.296999999999997,6.896,4.292,0.771,,,
2013-12-05,13.2085,,,,8.479,12.7915,4.3125,6.0,1.4165,,,
2013-12-06,15.7395,,,,10.8955,15.75,4.854,9.333,1.527,,,
2013-12-07,3.552,,,,5.8125,8.2295,2.4165,-1.708,0.3335,,,
2013-12-08,4.375249999999999,,,,4.542,6.2705,1.7294999999999998,-1.167,0.25,,,
2013-12-09,9.57275,,,,8.958,13.479,4.521,2.583,1.1515,,,
2013-12-10,11.1565,,,,9.324,15.9085,6.584,2.625,1.4585,,,
2013-12-11,6.375,,,,8.876999999999999,13.578000000000001,4.701,1.167,1.3335,,,
2013-12-12,4.749750000000001,,,,6.229,9.3335,3.104,-0.833,1.0835,,,
2013-12-13,4.87925,,,,7.4675,12.8995,5.432,-0.652,1.3215000000000001,,,
2013-12-14,3.3125,,,,4.479,6.604,2.125,-2.25,0.9375,,,
2013-12-15,3.2085,,,,3.0205,4.3955,1.375,-1.708,0.271,,,
2013-12-16,3.479,,,,3.6875,5.3335,1.6455000000000002,-2.875,1.0,,,
2013-12-17,6.0805,,,,9.057,14.1295,5.0725,-1.0,0.667,,,
2013-12-18,6.79175,,,,9.5335,14.9755,5.442,0.75,0.833,,,
2013-12-19,3.1875,,,,7.3335,10.729,3.3955,-3.292,1.104,,,
2013-12-20,3.198,,,,6.708,11.8335,5.125,-2.625,0.521,,,
2013-12-21,5.5207500000000005,,,,6.4585,9.896,3.4375,0.542,0.9585,,,
2013-12-22,3.83325,,,,4.4165,6.021,1.6044999999999998,-2.208,0.4165,,,
2013-12-23,4.76025,,,,5.0415,6.604,1.5625,-2.417,1.5630000000000002,,,
2013-12-24,5.125,,,,7.3105,11.456,4.145,-2.417,0.7295,,,
2013-12-25,7.875,,,,9.49,14.3315,4.8415,1.542,1.2085,,,
2013-12-26,15.1875,,,,14.75,21.729,6.9795,7.292,1.2915,,,
2013-12-27,7.312250000000001,,,,7.604,12.8335,5.2295,0.417,1.3635,,,
2013-12-28,4.65625,,,,5.125,7.271,2.146,-0.708,0.7705,,,
2013-12-29,3.8645,,,,4.854,6.417,1.5625,-1.333,1.125,,,
2013-12-30,6.48975,,,,6.396,8.4585,2.0625,2.125,1.951,,,
2013-12-31,9.84375,,,,5.9695,7.6195,1.6500000000000001,4.083,2.0835,,,
2014-01-01,7.111,,,,2.5835,3.021,0.4375,1.75,1.042,,,
2014-01-02,6.833333333333333,,,,4.792,6.1665,1.375,-0.167,2.792,,,
2014-01-03,5.528,,,,3.729,4.5415,0.8125,0.5,1.292,,,
2014-01-04,7.972333333333334,,,,4.875,6.021,1.146,0.75,3.625,,,
2014-01-05,13.291666666666666,,,,7.651999999999999,10.674,3.0215,5.391,4.25,,,
2014-01-06,18.221999999999998,,,,11.229,18.461,7.2315000000000005,8.333,5.739,,,
2014-01-07,7.428666666666667,,,,6.4105,10.326,3.916,-0.217,0.958,,,
2014-01-08,8.333333333333334,,,,7.25,10.667,3.417,1.5,0.708,,,
2014-01-09,7.055666666666667,,,,8.146,12.104,3.9585,1.917,1.042,,,
2014-01-10,6.0,,,,5.8335,7.8125,1.979,0.0,0.833,,,
2014-01-11,9.722,,,,4.5625,5.8125,1.25,2.875,0.917,,,
2014-01-12,5.389,,,,3.5534999999999997,4.72,1.1665,-0.083,0.458,,,
2014-01-13,7.597,,,,8.128499999999999,12.19,4.062,-0.208,0.435,,,
2014-01-14,11.069666666666668,,,,9.979,15.0625,5.0835,4.5,1.5,,,
2014-01-15,10.472,,,,10.9165,17.333,6.4165,2.25,1.917,,,
2014-01-16,10.0,,,,8.208,12.125,3.9165,2.375,1.0,,,
2014-01-17,9.639000000000001,,,,3.7915,5.4585,1.6669999999999998,2.458,0.792,,,
2014-01-18,5.958333333333333,,,,3.25,4.229,0.979,-0.167,0.333,,,
2014-01-19,9.047666666666666,,,,6.9935,10.0665,3.073,1.682,0.522,,,
2014-01-20,19.278000000000002,,,,8.059000000000001,11.32,3.261,10.375,1.81,,,
2014-01-21,17.194666666666667,,,,12.6875,19.6665,6.979,7.792,1.375,,,
2014-01-22,7.903,,,,10.6045,17.9585,7.354,0.375,0.833,,,
2014-01-23,6.555666666666667,,,,5.604,9.1875,3.5835,-0.625,0.167,,,
2014-01-24,8.166666666666666,,,,5.9375,7.9585,2.0205,1.917,1.542,,,
2014-01-25,17.930666666666667,,,,7.375,8.854,1.479,9.167,1.958,,,
2014-01-26,23.0,,,,11.3035,16.2545,4.9510000000000005,11.458,2.333,,,
2014-01-27,12.527666666666667,,,,6.8635,10.462,3.5985,3.125,1.304,,,
2014-01-28,8.333333333333334,,,,5.5625,8.104,2.5415,1.542,0.583,,,
2014-01-29,8.25,,,,8.0625,11.271,3.2085,3.083,1.75,,,
2014-01-30,9.805666666666667,,,,10.6875,16.4585,5.7705,3.417,1.833,,,
2014-01-31,5.374666666666667,,,,3.604,5.271,1.6669999999999998,-1.875,0.792,,,
2014-02-01,5.847,,,,3.083,3.9165,0.8335,-0.125,0.5,,,
2014-02-02,7.9750000000000005,,,,7.0215,10.238999999999999,3.2175,1.783,1.5,,,
2014-02-03,8.985999999999999,,,,9.062000000000001,12.639500000000002,3.578,1.958,0.13,,,
2014-02-04,10.097333333333333,,,,9.271,12.604,3.333,2.375,2.833,,,
2014-02-05,13.25,,,,10.9165,16.7085,5.792,5.292,1.667,,,
2014-02-06,8.985999999999999,,,,7.125,10.2295,3.1045,1.375,1.0,,,
2014-02-07,10.569333333333333,,,,8.396,10.3125,1.9169999999999998,2.708,3.667,,,
2014-02-08,20.819333333333333,,,,9.125,10.9585,1.8330000000000002,11.542,2.875,,,
2014-02-09,5.9446666666666665,,,,4.0905000000000005,6.009,1.9184999999999999,-0.417,0.875,,,
2014-02-10,8.680333333333333,,,,6.9055,9.959,3.0535,1.25,1.696,,,
2014-02-11,12.666666666666666,,,,6.266500000000001,6.875,0.6085,5.583,4.083,,,
2014-02-12,23.444666666666667,,,,13.894,16.627,2.7325,14.208,2.708,,,
2014-02-13,11.263666666666666,,,,4.786,6.4245,1.6385,3.583,1.375,,,
2014-02-14,8.0,,,,4.125,5.021,0.896,2.0,0.833,,,
2014-02-15,8.097,,,,1.9165,2.229,0.3125,2.292,0.667,,,
2014-02-16,10.748,,,,6.5085,8.85,2.3415,2.458,0.5,,,
2014-02-17,13.987333333333334,,,,8.7085,12.243,3.5345,4.0,2.667,,,
2014-02-18,8.180333333333333,,,,11.7835,18.68,6.8965,0.875,2.375,,,
2014-02-19,7.847,,,,5.75,9.3545,3.6045,0.958,1.583,,,
2014-02-20,7.153,,,,5.5,8.0,2.5,-0.625,0.833,,,
2014-02-21,14.041666666666666,,,,7.4585,9.5835,2.125,5.375,2.0,,,
2014-02-22,27.389,,,,8.1455,11.083,2.9375,14.083,2.917,,,
2014-02-23,10.805666666666667,,,,7.6049999999999995,13.366,5.761,0.875,1.167,,,
2014-02-24,29.458333333333332,,,,9.1875,13.9375,4.75,13.0,1.87,,,
2014-02-25,38.638666666666666,,,,9.6415,14.472000000000001,4.8309999999999995,14.5,1.458,,,
2014-02-26,24.042,,,,9.104,13.292000000000002,4.1875,6.333,1.458,,,
2014-02-27,8.972,,,,5.6875,8.792,3.104,1.208,0.792,,,
2014-02-28,12.508666666666665,,,,4.8955,6.6045,1.7080000000000002,3.417,0.792,,,
2014-03-01,9.110999999999999,,,,5.9585,7.5205,1.5625,1.417,2.167,,,
2014-03-02,11.703333333333333,,,,4.6605,5.792,1.1325,3.565,0.667,,,
2014-03-03,15.958333333333334,,,,9.8125,13.6875,3.875,6.208,1.727,,,
2014-03-04,10.278,,,,8.1325,10.5825,2.4505,1.5,1.042,,,
2014-03-05,9.555666666666667,,,,4.9375,6.604,1.6669999999999998,2.292,0.458,,,
2014-03-06,10.194333333333333,,,,7.4375,10.479,3.0415,1.458,1.458,,,
2014-03-07,14.236333333333334,,,,6.8335,8.5,1.6665,5.125,1.542,,,
2014-03-08,8.472,,,,3.875,4.7085,0.8335,-1.25,1.208,,,
2014-03-09,5.472333333333334,,,,6.848,9.8785,3.0305,-2.5,1.667,,,
2014-03-10,5.611,,,,3.25,4.271,1.021,-1.167,0.348,,,
2014-03-11,7.708333333333333,,,,3.7065,5.4755,1.7690000000000001,0.083,1.0,,,
2014-03-12,10.916666666666666,,,,4.625,5.958,1.3335,3.167,1.75,,,
2014-03-13,21.459333333333333,,,,7.0,9.4165,2.417,10.958,2.417,,,
2014-03-14,18.264,,,,5.9375,6.917,0.979,8.5,1.292,,,
2014-03-15,21.513666666666666,,,,4.646,5.0835,0.4375,11.125,1.625,,,
2014-03-16,26.096,,,,10.5375,13.742,3.2045000000000003,12.125,2.273,,,
2014-03-17,26.819333333333333,,,,9.0415,10.4375,1.3955000000000002,10.75,2.435,,,
2014-03-18,31.527666666666665,,,,10.3905,12.7655,2.375,14.667,3.708,,,
2014-03-19,26.875,,,,11.8125,15.125,3.3125,11.667,2.417,,,
2014-03-20,17.041666666666668,,,,10.208,15.625,5.4165,2.792,2.417,,,
2014-03-21,20.972333333333335,,,,5.333,6.229,0.896,7.5,2.167,,,
2014-03-22,32.359,,,,6.1875,6.6875,0.5,15.833,3.542,,,
2014-03-23,16.347333333333335,,,,4.6935,6.105,1.411,3.833,1.083,,,
2014-03-24,7.541999999999999,,,,4.5205,6.1665,1.646,-1.625,0.739,,,
2014-03-25,8.222333333333333,,,,4.765499999999999,6.3205,1.555,0.208,0.0,,,
2014-03-26,12.055333333333332,,,,6.396,8.75,2.3545,2.958,0.833,,,
2014-03-27,13.833333333333334,,,,8.25,10.4795,2.2295,4.042,3.316,,,
2014-03-28,11.903,,,,6.396,7.146,0.75,1.375,2.542,,,
2014-03-29,20.944333333333333,,,,6.479,6.9165,0.4375,7.75,3.125,,,
2014-03-30,29.736,,,,8.2585,10.879000000000001,2.621,14.667,2.957,,,
2014-03-31,36.542,,,,10.652000000000001,12.289,1.637,18.0,3.083,,,
2014-04-01,13.104,,,,5.623,7.6575,2.0345,9.0,0.638,,,
2014-04-02,13.69775,,,,5.201,6.848,1.6465,6.708,1.4585,,,
2014-04-03,10.0795,,,,5.896,8.8335,2.9375,5.136,0.46049999999999996,,,
2014-04-04,3.21875,,,,4.854,7.271,2.417,1.625,0.0835,,,
2014-04-05,4.45825,,,,2.4165,3.125,0.7085,0.667,0.021,,,
2014-04-06,7.40625,,,,2.4375,3.0415,0.604,1.708,0.021,,,
2014-04-07,9.19675,,,,5.208,6.8335,1.625,5.0,1.2485,,,
2014-04-08,19.896,,,,5.1875,6.479,1.2919999999999998,11.375,1.5390000000000001,,,
2014-04-09,23.40625,,,,5.723,6.788,1.065,11.958,1.5625,,,
2014-04-10,19.71875,,,,4.417,5.5625,1.146,10.542,0.7065,,,
2014-04-11,15.573,,,,3.396,4.104,0.708,7.125,0.896,,,
2014-04-12,16.71875,,,,4.042,4.8335,0.7915,10.083,1.0625,,,
2014-04-13,14.98975,,,,4.625,5.271,0.646,6.75,1.1875,,,
2014-04-14,16.93725,,,,7.125,8.4585,1.3335,9.833,1.229,,,
2014-04-15,21.39575,,,,8.333,9.396,1.0625,14.042,1.1625,,,
2014-04-16,37.104,,,,5.5235,6.584,1.0605,26.083,1.1875,,,
2014-04-17,39.16675,,,,9.1045,10.625,1.521,28.375,1.848,,,
2014-04-18,36.21125,,,,10.1475,13.047,2.8995,20.167,0.854,,,
2014-04-19,21.0,,,,6.021,7.8335,1.8125,11.375,0.6045,,,
2014-04-20,16.67725,,,,4.4165,5.5205,1.104,7.042,0.521,,,
2014-04-21,14.98975,,,,10.2085,16.042,5.8335,6.708,0.2915,,,
2014-04-22,12.45825,,,,6.5625,9.1665,2.604,6.292,0.17099999999999999,,,
2014-04-23,16.9895,,,,6.527,8.2075,1.6800000000000002,10.708,0.3335,,,
2014-04-24,15.39575,,,,6.1045,7.125,1.021,7.833,0.9675,,,
2014-04-25,21.36475,,,,8.292,9.5415,1.25,11.208,1.396,,,
2014-04-26,22.26025,,,,7.5,8.6875,1.1875,13.292,1.5835,,,
2014-04-27,23.4375,,,,6.6875,7.146,0.4585,15.792,1.854,,,
2014-04-28,20.7605,,,,8.1875,9.5415,1.3544999999999998,11.042,1.7294999999999998,,,
2014-04-29,26.38525,,,,6.3125,7.104,0.792,13.875,1.6604999999999999,,,
2014-04-30,10.354,,,,8.719999999999999,11.623000000000001,2.903,1.167,0.1665,,,
2014-05-01,12.2905,,,,5.5465,7.250500000000001,1.7035,3.455,0.3695,,,
2014-05-02,12.16,,,,4.5835,5.8335,1.25,5.792,0.627,,,
2014-05-03,20.46875,,,,3.2915,4.0205,0.729,11.458,0.333,,,
2014-05-04,18.166666666666668,,,,3.8125,4.333,0.521,9.417,0.646,,,
2014-05-05,28.388666666666666,,,,6.375,7.875,1.5,13.083,0.5,,,
2014-05-06,8.736333333333333,,,,2.5625,3.396,0.8335,2.417,0.3165,,,
2014-05-07,17.319333333333333,,,,4.46,5.5035,1.0435,8.958,0.8125,,,
2014-05-08,22.4465,,,,5.2315000000000005,6.6485,1.4165,9.25,1.5045000000000002,,,
2014-05-09,10.0775,,,,3.25,4.2705,1.021,2.75,0.396,,,
2014-05-10,10.771,,,,2.5625,3.0,0.4375,4.083,0.8545,,,
2014-05-11,10.9685,,,,2.354,2.729,0.375,4.583,0.9165,,,
2014-05-12,17.04175,,,,5.542,6.9375,1.396,7.875,1.6665,,,
2014-05-13,17.77075,,,,4.396,5.8125,1.4165,7.833,0.4375,,,
2014-05-14,26.91675,,,,6.9,8.1175,1.2175,15.125,1.875,,,
2014-05-15,21.0835,,,,5.7275,7.54,1.8125,11.042,0.9265,,,
2014-05-16,10.3855,,,,3.375,4.5,1.125,3.458,0.229,,,
2014-05-17,4.15625,,,,2.521,3.1045,0.5835,-1.875,0.1665,,,
2014-05-18,5.58325,,,,2.4375,2.8125,0.375,0.75,0.6045,,,
2014-05-19,14.47925,,,,3.983,5.0455,1.0625,7.0,0.625,,,
2014-05-20,31.9905,,,,5.2085,6.271,1.0625,18.792,1.322,,,
2014-05-21,15.77075,,,,4.441000000000001,5.4785,1.0374999999999999,6.083,0.125,,,
2014-05-22,4.48975,,,,4.8125,6.25,1.4375,-1.042,0.326,,,
2014-05-23,12.25,,,,5.979,7.6875,1.7085,5.125,0.7915,,,
2014-05-24,17.94775,,,,5.2085,5.958,0.75,10.083,1.104,,,
2014-05-25,37.23975,,,,5.375,5.9585,0.5835,21.083,2.3125,,,
2014-05-26,39.90625,,,,7.5625,9.2085,1.646,21.5,1.3955000000000002,,,
2014-05-27,10.9895,,,,4.604,5.9375,1.3335,3.042,0.354,,,
2014-05-28,24.104,,,,5.913,7.2825,1.3695,13.458,0.8545,,,
2014-05-29,28.3855,,,,6.104,6.9375,0.8335,16.708,0.837,,,
2014-05-30,28.13525,,,,6.5835,7.4585,0.875,15.875,1.5,,,
2014-05-31,32.906,,,,5.25,5.6875,0.4375,18.0,1.3125,,,
2014-06-01,32.05566666666667,,,,3.625,3.958,0.3335,17.25,2.167,,,
2014-06-02,39.333666666666666,,,,6.5685,7.3185,0.75,24.208,2.0,,,
2014-06-03,55.623333333333335,,,,6.935,7.935,1.0,34.696,2.208,,,
2014-06-04,51.95666666666667,,,,5.8655,7.4110000000000005,1.5455,32.167,1.917,,,
2014-06-05,17.45866666666667,,,,4.9375,6.292,1.354,6.125,2.391,,,
2014-06-06,5.430666666666667,,,,3.5205,5.104,1.5835,-1.25,0.792,,,
2014-06-07,8.819333333333333,,,,3.1665,3.979,0.8125,1.542,0.292,,,
2014-06-08,5.764,,,,2.354,3.125,0.771,1.042,0.875,,,
2014-06-09,16.097333333333335,,,,4.4675,6.28,1.8125,6.167,0.625,,,
2014-06-10,15.041666666666666,,,,4.1665,6.5415,2.375,4.0,1.833,,,
2014-06-11,15.417000000000002,,,,4.414,7.6965,3.2825,4.875,1.25,,,
2014-06-12,4.041666666666667,,,,3.021,4.5415,1.521,-1.917,1.478,,,
2014-06-13,8.653,,,,3.375,4.9585,1.5835,1.958,0.75,,,
2014-06-14,10.139000000000001,,,,3.5625,4.4165,0.854,3.167,1.417,,,
2014-06-15,14.722333333333333,,,,2.9585,3.604,0.646,7.333,2.167,,,
2014-06-16,16.986,,,,4.596,5.5545,0.9585,9.042,1.083,,,
2014-06-17,27.500333333333334,,,,4.9795,6.0,1.021,15.292,1.375,,,
2014-06-18,37.02766666666667,,,,5.881,7.8375,1.9565,21.375,2.458,,,
2014-06-19,29.222333333333335,,,,4.8125,6.229,1.4165,15.333,1.478,,,
2014-06-20,24.986,,,,5.208,6.708,1.5,11.083,1.5,,,
2014-06-21,29.277666666666665,,,,4.5835,5.396,0.8125,14.333,2.083,,,
2014-06-22,20.472333333333335,,,,3.104,4.104,1.0,6.958,1.125,,,
2014-06-23,17.708333333333332,,,,3.938,5.709,1.771,8.208,1.417,,,
2014-06-24,19.472333333333335,,,,5.7295,9.0,3.271,10.0,2.25,,,
2014-06-25,12.527666666666667,,,,4.7235,6.5495,1.826,5.208,2.0,,,
2014-06-26,17.166666666666668,,,,4.875,6.1875,1.3125,7.417,0.783,,,
2014-06-27,14.291666666666666,,,,5.229,7.333,2.104,4.083,1.292,,,
2014-06-28,5.749666666666667,,,,3.875,5.1455,1.271,-1.667,0.5,,,
2014-06-29,5.749666666666667,,,,2.1665,3.0835,0.9165,-2.458,0.875,,,
2014-06-30,13.458333333333334,,,,5.0905000000000005,6.945,1.854,3.5,0.5,,,
2014-07-01,12.573,,,,4.477,6.6135,2.1365,4.476,0.5,,,
2014-07-02,22.583333333333332,,,,5.4735,7.104,1.6305,7.125,1.167,,,
2014-07-03,34.5,,,,6.0625,8.5415,2.479,13.875,1.87,,,
2014-07-04,7.5,,,,5.0415,6.875,1.8335,0.292,1.0,,,
2014-07-05,7.8613333333333335,,,,3.875,5.521,1.646,-0.542,0.792,,,
2014-07-06,17.541666666666668,,,,2.896,4.1875,1.2915,5.583,1.0,,,
2014-07-07,16.75,,,,6.7925,9.6085,2.8160000000000003,5.333,1.125,,,
2014-07-08,16.5,,,,4.9375,6.604,1.6665,5.792,1.25,,,
2014-07-09,13.805666666666667,,,,6.761,9.4545,2.6935000000000002,2.75,1.042,,,
2014-07-10,13.638666666666666,,,,5.2085,8.896,3.6875,1.833,1.957,,,
2014-07-11,7.5,,,,3.5205,6.2705,2.75,-1.042,1.125,,,
2014-07-12,22.639,,,,4.625,5.8955,1.271,10.292,2.083,,,
2014-07-13,34.30533333333333,,,,5.292,6.125,0.8335,17.5,1.917,,,
2014-07-14,29.888666666666666,,,,5.7219999999999995,7.305,1.5835,15.0,1.667,,,
2014-07-15,18.722333333333335,,,,5.25,6.979,1.729,6.792,0.833,,,
2014-07-16,36.68066666666667,,,,6.3405000000000005,7.904,1.5630000000000002,17.083,1.083,,,
2014-07-17,31.471999999999998,,,,7.1875,9.9165,2.7295,12.083,1.522,,,
