date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,SO2_mean
2011-09-02,177.435,94.0,80.792,65.0,0.87,1.611,2.722,1.111,29.375,30.2,27.858,26.1,178.304,4.062
2011-09-03,177.87,94.0,86.542,83.0,3.0,1.319,2.194,0.875,42.334,28.5,27.442,26.4,180.87,3.5
2011-09-04,178.043,98.0,93.917,87.0,3.739,1.972,2.75,0.778,29.097,26.9,25.05,23.5,181.783,2.73
2011-09-05,190.043,97.0,84.833,68.0,6.609,11.453,15.572,4.119,11.434,27.0,24.567,23.4,196.652,5.022
2011-09-06,181.261,73.0,58.333,42.0,4.913,10.305,12.5,2.194,10.805,28.5,24.658,20.6,186.174,6.896
2011-09-07,204.0,89.0,64.75,39.0,16.957,17.875,25.57,7.694,20.445,29.6,23.758,16.3,220.957,7.896
2011-09-08,201.826,92.0,78.542,62.0,18.043,16.088,20.744,4.655,25.354,28.7,24.254,18.5,219.87,6.589
2011-09-09,200.087,95.0,80.375,63.0,19.0,15.361,19.639,4.278,33.917,29.7,26.288,24.0,219.087,7.334
2011-09-10,194.652,97.0,84.333,66.0,13.565,9.958,14.153,4.194,25.375,32.0,27.3,24.0,208.217,5.52
2011-09-11,186.391,93.0,81.042,66.0,6.0,5.528,7.458,1.93,16.07,31.1,27.246,24.5,192.391,4.604
2011-09-12,186.391,94.0,80.25,61.0,7.435,7.558,11.429,3.871,16.807,31.1,27.204,23.9,193.826,5.723
2011-09-13,191.478,95.0,81.375,60.0,12.435,9.812,15.198,5.385,21.198,32.0,27.379,23.5,203.913,6.055
2011-09-14,202.348,96.0,80.75,62.0,16.913,13.49,21.0,7.51,24.75,32.0,26.892,23.0,219.261,6.847
2011-09-15,194.609,96.0,79.792,62.0,14.783,9.044,13.951,4.906,18.4,31.4,26.821,22.7,209.391,5.306
2011-09-16,183.261,97.0,81.167,64.0,9.087,5.486,9.389,3.903,14.917,31.4,26.788,24.2,192.348,4.0
2011-09-17,175.913,95.0,88.083,77.0,4.348,2.973,4.399,1.426,19.518,29.9,27.383,26.1,180.261,4.425
2011-09-18,188.261,97.0,83.292,65.0,4.565,4.66,6.396,1.736,15.367,30.8,26.95,23.8,192.826,5.573
2011-09-19,198.826,98.0,83.217,58.0,15.174,10.522,16.665,6.143,23.142,32.4,26.744,22.9,214.0,7.271
2011-09-20,185.087,99.0,96.25,91.0,15.87,10.409,23.115,12.706,19.937,26.6,24.879,23.6,200.957,3.973
2011-09-21,178.652,100.0,87.208,75.0,3.304,3.383,4.32,0.937,16.575,26.7,24.592,22.2,181.957,2.969
2011-09-22,186.304,82.0,66.75,55.0,5.913,6.627,8.526,1.899,7.521,25.7,22.729,19.6,192.217,4.834
2011-09-23,189.13,67.0,51.583,36.0,4.478,7.457,9.367,1.911,10.567,25.7,21.262,17.9,193.609,7.177
2011-09-24,198.913,84.0,57.958,32.0,11.522,13.202,16.203,3.002,18.4,25.9,20.362,16.7,210.435,7.052
2011-09-25,195.13,81.0,64.708,51.0,17.13,11.68,14.364,2.684,20.383,25.7,21.208,18.3,212.261,6.344
2011-09-26,204.087,96.0,83.0,62.0,24.783,23.903,34.507,10.605,29.329,21.0,19.446,17.3,228.87,5.796
2011-09-27,204.913,97.0,78.083,50.0,24.391,18.858,39.583,20.725,32.005,26.0,20.533,16.5,229.304,6.868
2011-09-28,206.043,95.0,75.583,53.0,20.478,16.892,25.633,8.742,28.0,27.4,21.267,16.2,226.522,7.344
2011-09-29,195.304,91.0,76.375,52.0,15.478,12.307,15.141,2.833,35.77,27.3,22.162,17.1,210.783,7.196
2011-09-30,196.043,92.0,81.792,66.0,17.783,21.386,27.779,6.392,40.767,24.9,22.562,21.4,213.826,8.334
2011-10-01,188.391,69.0,53.833,37.0,6.13,6.1,7.542,1.442,12.392,24.5,21.158,16.3,194.522,6.5
2011-10-02,189.435,79.0,56.333,46.0,7.913,8.058,9.908,1.85,10.717,22.1,18.138,13.8,197.348,5.646
2011-10-03,188.913,59.0,47.125,35.0,6.043,7.647,9.842,2.195,7.116,23.0,18.429,16.0,194.957,5.381
2011-10-04,190.4,75.0,56.0,41.0,15.55,15.398,19.986,4.588,15.929,22.6,18.288,13.0,205.95,7.198
2011-10-05,191.217,97.0,85.292,67.0,23.522,28.05,34.842,6.792,27.116,19.1,17.7,16.6,214.739,5.615
2011-10-06,188.348,98.0,69.917,51.0,8.522,12.294,16.103,3.809,12.12,24.7,20.775,17.4,196.87,5.705
2011-10-07,190.174,66.0,53.833,42.0,10.348,8.583,10.817,2.233,31.035,24.2,20.508,17.4,200.522,7.458
2011-10-08,198.391,87.0,63.5,41.0,19.217,16.267,20.208,3.942,31.166,24.3,17.479,11.1,217.609,7.073
2011-10-09,196.783,91.0,70.333,45.0,19.0,14.35,17.9,3.55,37.342,24.5,18.55,13.1,215.783,8.312
2011-10-10,194.652,94.0,72.292,54.0,14.913,14.388,17.271,2.882,39.483,25.1,20.179,14.9,209.565,8.094
2011-10-11,198.261,93.0,79.208,69.0,23.609,26.892,35.333,8.441,52.119,23.1,18.875,15.0,221.87,8.111
2011-10-12,202.826,95.0,69.696,46.0,23.957,23.017,33.533,10.517,50.883,25.1,19.33,14.0,226.783,8.604
2011-10-13,202.739,92.0,76.167,63.0,48.609,39.076,67.079,28.003,59.558,20.4,17.108,14.4,251.348,8.895
2011-10-14,195.435,99.0,85.792,72.0,32.043,20.867,49.033,28.167,55.625,22.0,19.104,14.3,227.478,5.542
2011-10-15,188.652,100.0,98.167,95.0,8.826,10.8,12.808,2.008,16.327,23.5,21.6,20.2,197.478,2.302
2011-10-16,188.391,100.0,71.917,51.0,7.087,7.925,9.45,1.525,19.475,26.4,22.183,18.9,195.478,6.625
2011-10-17,195.043,94.0,66.375,50.0,13.043,15.339,21.094,5.755,28.479,22.3,19.433,14.6,208.087,7.077
2011-10-18,190.348,73.0,55.625,34.0,8.478,12.608,15.775,3.166,13.875,24.0,19.529,16.4,198.826,6.271
2011-10-19,192.913,91.0,65.75,48.0,17.435,20.492,27.717,7.225,21.467,23.5,18.167,14.2,210.348,7.323
2011-10-20,195.913,93.0,74.583,59.0,26.348,25.262,38.304,13.043,38.18,22.8,18.992,14.6,222.261,9.45
2011-10-21,196.13,97.0,81.75,66.0,26.478,26.9,41.083,14.183,44.05,22.7,19.258,15.7,222.609,8.166
2011-10-22,186.043,100.0,93.667,86.0,13.783,11.5,14.892,3.392,26.333,23.6,21.233,18.6,199.826,3.49
2011-10-23,186.478,99.0,83.5,67.0,7.913,7.167,8.992,1.825,12.817,26.6,22.138,19.3,194.391,5.156
2011-10-24,193.739,95.0,78.708,58.0,14.043,17.358,23.821,6.463,11.542,24.6,20.346,15.7,207.783,6.748
2011-10-25,201.043,96.0,74.375,57.0,20.913,15.125,24.05,8.925,16.533,21.7,18.846,15.2,221.957,4.823
2011-10-26,188.913,62.0,50.542,38.0,4.435,8.233,10.15,1.917,8.258,19.3,15.525,12.8,193.348,5.292
2011-10-27,194.182,84.0,59.417,36.0,15.0,20.05,26.795,6.745,21.033,19.7,14.738,11.2,209.182,6.216
2011-10-28,199.13,91.0,72.708,43.0,33.087,29.233,43.275,14.042,30.35,21.3,14.938,10.1,232.217,7.073
2011-10-29,196.783,90.0,69.042,52.0,22.522,24.917,36.183,11.267,32.092,21.8,16.092,10.2,219.304,7.542
2011-10-30,192.13,94.0,82.875,62.0,17.913,15.708,19.475,3.767,37.6,19.6,15.704,13.8,210.043,4.75
2011-10-31,187.304,95.0,73.5,55.0,8.478,14.149,19.695,5.546,15.448,23.7,18.554,14.3,195.783,5.675
2011-11-01,195.174,89.0,70.625,53.0,20.174,23.35,33.517,10.167,18.075,22.4,17.571,13.5,215.348,7.917
2011-11-02,198.217,91.0,76.208,54.0,28.478,28.852,45.101,16.249,29.564,22.4,16.725,11.9,226.696,7.529
2011-11-03,200.609,95.0,80.652,63.0,32.957,26.458,41.442,14.983,44.721,21.2,17.309,13.8,233.565,6.969
2011-11-04,207.348,95.0,84.833,65.0,34.435,27.215,47.139,19.924,56.441,23.3,17.788,12.6,241.783,8.115
2011-11-05,197.348,97.0,86.75,72.0,34.826,31.075,42.492,11.417,71.55,21.1,18.679,16.0,232.174,5.469
2011-11-06,189.652,97.0,92.25,84.0,15.391,14.4,18.267,3.867,24.75,21.4,19.225,17.7,205.043,4.208
2011-11-07,187.364,89.0,64.083,51.0,4.773,8.012,9.766,1.754,5.124,21.8,19.179,15.6,192.136,5.06
2011-11-08,188.957,62.0,52.333,41.0,14.087,9.467,11.525,2.058,10.052,19.7,16.296,14.0,203.043,5.417
2011-11-09,188.826,64.0,53.571,40.0,8.87,15.592,19.317,3.725,8.969,17.6,14.629,12.4,197.696,5.823
2011-11-10,192.957,80.0,61.0,49.0,24.957,27.298,37.889,10.592,25.43,16.2,14.646,13.4,217.913,5.137
2011-11-11,191.87,96.0,89.667,79.0,21.304,29.125,42.392,13.267,20.9,15.8,14.554,13.3,213.174,3.823
2011-11-12,195.087,96.0,78.292,56.0,26.391,17.808,28.125,10.317,11.767,22.4,16.65,11.2,221.478,4.958
2011-11-13,197.913,92.0,72.167,54.0,16.043,13.283,20.475,7.192,18.075,21.7,16.521,10.8,213.957,6.021
2011-11-14,193.565,85.0,64.0,49.0,9.217,16.527,23.106,6.579,33.991,20.4,16.621,12.7,202.783,7.9
2011-11-15,189.174,61.0,56.458,46.0,3.565,6.708,8.425,1.717,10.625,17.2,14.829,12.1,192.739,4.781
2011-11-16,189.783,60.0,48.542,36.0,3.826,10.717,13.183,2.467,7.358,16.2,12.85,10.1,193.609,5.062
2011-11-17,193.391,71.0,49.083,23.0,10.609,18.799,23.278,4.479,11.843,18.7,13.596,9.1,204.0,6.443
2011-11-18,199.273,85.0,61.333,48.0,40.545,39.776,90.391,50.615,47.708,15.3,13.104,10.4,239.818,11.083
2011-11-19,195.652,100.0,95.417,86.0,30.826,26.175,49.2,23.025,45.675,20.3,16.425,13.2,226.478,2.479
2011-11-20,190.913,93.0,67.333,51.0,7.478,5.583,6.767,1.183,10.042,20.1,16.454,11.2,198.391,3.781
2011-11-21,188.957,70.0,60.875,50.0,1.261,5.82,7.037,1.216,4.907,13.2,10.333,8.8,190.217,3.099
2011-11-22,190.783,82.0,63.542,46.0,7.522,16.416,22.011,5.595,8.575,13.8,10.3,6.2,198.304,4.245
2011-11-23,196.565,94.0,79.0,58.0,37.304,29.2,55.025,25.825,29.9,12.6,9.375,5.9,233.87,4.969
2011-11-24,190.304,91.0,52.167,39.0,4.957,11.471,17.106,5.635,12.937,13.4,11.262,8.5,195.261,4.174
2011-11-25,190.0,70.0,59.333,52.0,4.13,10.6,13.042,2.442,5.3,11.5,9.617,7.4,194.13,3.344
2011-11-26,194.478,85.0,66.417,43.0,16.391,19.667,28.008,8.342,12.533,14.1,8.567,3.9,210.87,3.885
2011-11-27,196.609,,,,24.0,22.242,33.608,11.367,28.233,,,,220.609,6.354
2011-11-28,198.087,,,,45.174,34.13,98.366,64.236,46.062,,,,243.261,7.49
2011-11-29,203.87,,,,46.565,35.097,99.626,64.529,57.058,,,,250.435,9.625
2011-11-30,199.913,,,,30.652,29.167,53.725,24.558,35.258,,,,230.565,7.584
2011-12-01,192.591,,,,6.955,16.314,22.096,5.782,6.167,,,,199.545,5.321
2011-12-02,192.217,,,,14.087,24.533,38.529,13.996,11.87,,,,206.304,5.104
2011-12-03,191.565,,,,23.652,20.783,35.325,14.541,18.45,,,,215.217,3.031
2011-12-04,190.348,,,,1.304,4.05,5.167,1.117,3.433,,,,191.652,3.636
2011-12-05,190.652,,,,3.217,10.975,14.003,3.027,7.027,,,,193.87,4.314
2011-12-06,195.773,,,,22.727,29.383,46.983,17.599,16.406,,,,218.5,5.312
2011-12-07,194.348,,,,24.261,27.458,54.267,26.808,22.725,,,,218.609,6.25
2011-12-08,195.522,,,,16.13,21.528,35.277,13.748,20.178,,,,211.652,3.871
2011-12-09,192.87,,,,2.609,7.958,10.95,2.992,4.883,,,,195.478,3.521
2011-12-10,192.391,,,,10.522,18.575,26.342,7.767,10.425,,,,202.913,4.916
2011-12-11,190.304,,,,2.87,6.108,7.55,1.442,9.5,,,,193.174,3.531
2011-12-12,191.435,,,,6.609,14.727,22.833,8.106,15.406,,,,198.043,4.395
2011-12-13,192.87,,,,10.957,19.142,26.842,7.7,12.358,,,,203.826,5.312
2011-12-14,192.826,,,,17.0,27.033,43.583,16.55,13.675,,,,209.826,6.084
2011-12-15,200.87,,,,23.783,22.205,52.714,30.509,24.242,,,,224.652,6.82
2011-12-16,191.13,,,,3.261,6.692,8.892,2.2,6.625,,,,194.391,3.792
2011-12-17,192.0,,,,3.087,7.308,9.066,1.758,2.634,,,,195.087,2.927
2011-12-18,191.739,,,,5.174,10.242,12.875,2.633,6.791,,,,196.913,2.927
2011-12-19,192.13,,,,5.957,14.433,17.945,3.512,9.075,,,,198.087,3.19
2011-12-20,191.13,,,,4.957,15.356,20.928,5.571,5.759,,,,196.087,3.312
2011-12-21,200.87,,,,33.478,32.1,61.508,29.408,21.683,,,,234.348,4.646
2011-12-22,199.522,,,,31.565,25.957,60.941,34.984,31.827,,,,231.087,5.107
2011-12-23,191.043,,,,2.217,6.459,8.0,1.542,3.05,,,,193.261,3.01
2011-12-24,193.435,,,,7.13,14.208,20.317,6.108,6.458,,,,200.565,3.812
2011-12-25,191.478,,,,1.652,4.175,4.967,0.792,4.725,,,,193.13,2.198
2011-12-26,190.696,,,,3.0,6.871,9.402,2.531,3.799,,,,193.696,1.749
2011-12-27,191.87,,,,4.174,14.242,20.5,6.258,4.867,,,,196.043,2.74
2011-12-28,191.522,,,,6.0,18.755,24.345,5.589,7.892,,,,197.522,4.036
2011-12-29,196.522,,,,16.13,24.675,45.4,20.725,20.242,,,,212.652,6.396
2011-12-30,191.609,,,,1.696,6.017,7.575,1.558,4.033,,,,193.304,4.073
2011-12-31,192.652,,,,4.957,9.858,11.942,2.083,9.783,,,,197.609,3.792
2012-01-01,196.304,,,,3.739,6.933,8.208,1.275,13.25,,,,200.043,3.521
2012-01-02,201.217,,,,7.13,9.625,12.008,2.383,22.333,,,,208.348,3.615
2012-01-03,191.348,,,,0.087,2.725,3.325,0.6,4.875,,,,191.435,2.886
2012-01-04,192.435,,,,0.391,5.103,6.216,1.113,1.625,,,,192.826,3.06
2012-01-05,196.739,,,,9.783,16.876,21.256,4.38,7.25,,,,206.522,3.643
2012-01-06,193.652,,,,7.783,13.683,18.133,4.45,10.875,,,,201.435,3.479
2012-01-07,197.19,,,,11.524,20.415,29.773,9.359,14.043,,,,208.714,3.878
2012-01-08,197.261,,,,16.565,21.783,35.941,14.158,18.417,,,,213.826,4.677
2012-01-09,199.522,,,,9.261,17.917,30.333,12.417,13.875,,,,208.783,4.062
2012-01-10,192.957,,,,2.0,7.152,9.277,2.125,4.458,,,,194.957,3.088
2012-01-11,194.13,,,,3.652,12.033,16.975,4.942,5.458,,,,197.783,3.938
2012-01-12,205.435,,,,26.913,32.825,54.175,21.35,28.75,,,,232.348,6.0
2012-01-13,207.217,,,,20.957,24.975,37.133,12.158,31.875,,,,228.174,5.156
2012-01-14,194.174,,,,9.043,15.515,17.992,2.478,15.583,,,,203.217,2.875
2012-01-15,195.87,,,,1.522,6.682,8.23,1.548,7.375,,,,197.391,3.788
2012-01-16,193.739,,,,7.913,21.158,28.583,7.425,12.917,,,,201.652,4.636
2012-01-17,195.391,,,,4.174,11.839,15.201,3.361,14.292,,,,199.565,4.822
2012-01-18,192.609,,,,1.0,7.475,9.35,1.875,1.083,,,,193.609,3.177
2012-01-19,194.217,,,,4.522,12.692,16.817,4.125,11.958,,,,198.739,3.99
2012-01-20,195.217,,,,1.261,5.717,6.608,0.892,19.875,,,,196.478,4.614
2012-01-21,198.273,,,,21.909,35.333,54.765,19.432,25.958,,,,220.182,6.285
2012-01-22,193.174,,,,14.957,22.817,32.65,9.833,13.208,,,,208.13,2.979
2012-01-23,194.043,,,,8.217,21.45,25.925,4.475,13.375,,,,202.261,4.188
2012-01-24,199.087,,,,19.174,21.279,39.383,18.104,21.958,,,,218.261,3.94
2012-01-25,193.348,,,,3.609,6.875,8.958,2.083,15.708,,,,196.957,4.073
2012-01-26,192.13,,,,1.739,4.017,5.667,1.65,5.5,,,,193.87,2.688
2012-01-27,193.913,,,,2.087,5.808,7.4,1.592,4.542,,,,196.0,2.917
2012-01-28,191.652,,,,0.913,7.507,9.403,1.897,5.125,,,,192.565,3.12
2012-01-29,192.696,,,,1.783,13.184,17.683,4.5,10.417,,,,194.478,5.438
2012-01-30,195.609,,,,3.13,12.992,16.283,3.292,26.042,,,,198.739,7.052
2012-01-31,201.261,,,,32.435,35.184,52.255,17.071,30.75,,,,233.696,9.221
2012-02-01,203.739,,,,33.304,43.179,84.225,41.047,41.625,,,,237.043,10.084
2012-02-02,199.087,,,,15.913,25.233,39.1,13.867,42.292,,,,215.0,4.364
2012-02-03,194.652,,,,2.87,6.391,7.616,1.225,13.625,,,,197.522,4.562
2012-02-04,195.727,,,,12.727,26.912,38.24,11.328,16.087,,,,208.455,4.09
2012-02-05,194.783,,,,4.261,14.95,18.175,3.225,15.917,,,,199.043,5.938
2012-02-06,193.435,,,,8.043,22.233,28.675,6.442,15.333,,,,201.478,3.49
2012-02-07,198.522,,,,15.087,19.425,36.258,16.833,18.375,,,,213.609,4.409
2012-02-08,193.913,,,,1.261,5.117,6.792,1.675,4.417,,,,195.174,3.094
2012-02-09,192.0,,,,0.304,8.117,10.042,1.925,7.375,,,,192.304,3.802
2012-02-10,194.87,,,,2.435,8.575,10.383,1.808,17.0,,,,197.304,5.646
2012-02-11,195.435,,,,1.652,5.259,6.395,1.136,17.875,,,,197.087,5.0
2012-02-12,195.391,,,,9.652,22.438,27.895,5.457,21.292,,,,205.043,6.27
2012-02-13,194.682,,,,4.818,12.632,14.681,2.049,14.435,,,,199.5,3.896
2012-02-14,196.0,,,,10.304,24.62,32.052,7.432,12.042,,,,206.304,5.9
2012-02-15,193.304,,,,8.0,22.175,28.65,6.475,10.208,,,,201.304,3.74
2012-02-16,195.913,,,,0.348,5.592,6.8,1.208,7.083,,,,196.261,3.729
2012-02-17,194.565,,,,3.391,9.683,11.525,1.842,6.25,,,,197.957,3.646
2012-02-18,194.739,,,,13.783,28.511,38.335,9.824,15.417,,,,208.522,2.758
2012-02-19,194.762,,,,1.571,7.883,9.581,1.698,10.542,,,,196.333,3.448
2012-02-20,194.391,,,,3.217,11.558,14.667,3.108,7.958,,,,197.609,4.0
2012-02-21,193.348,,,,2.0,7.951,10.213,2.262,8.333,,,,195.348,3.526
2012-02-22,194.783,,,,5.043,12.458,15.767,3.308,17.833,,,,199.826,4.312
2012-02-23,193.391,,,,1.087,6.2,8.283,2.083,16.458,,,,194.478,4.16
2012-02-24,192.652,,,,0.348,4.783,5.817,1.033,8.083,,,,193.0,3.167
2012-02-25,193.435,,,,1.304,9.077,11.058,1.98,6.75,,,,194.739,3.638
2012-02-26,194.565,,,,5.739,21.233,26.141,4.908,20.958,,,,200.304,6.77
2012-02-27,193.391,,,,8.261,19.45,24.767,5.317,29.958,,,,201.652,4.823
2012-02-28,196.913,,,,7.043,16.089,19.143,3.053,22.125,,,,203.957,6.66
2012-02-29,,,,,,,,,,,,,,
2012-03-01,202.478,,,,31.957,32.041,54.125,22.083,35.458,,,,234.435,4.834
2012-03-02,197.826,,,,1.087,3.742,4.483,0.742,21.0,,,,198.913,4.146
2012-03-03,190.609,,,,0.13,3.425,4.0,0.575,9.5,,,,190.739,3.708
2012-03-04,194.455,,,,3.636,13.565,17.01,3.445,9.609,,,,198.091,4.96
2012-03-05,194.391,,,,4.913,10.175,12.167,1.991,19.542,,,,199.304,6.271
2012-03-06,198.957,,,,26.435,23.583,36.858,13.275,24.083,,,,225.391,7.792
2012-03-07,206.913,,,,25.913,35.861,52.718,16.856,55.917,,,,232.826,9.364
2012-03-08,206.696,,,,28.696,29.175,47.517,18.342,49.458,,,,235.391,9.646
2012-03-09,200.304,,,,16.826,14.692,16.85,2.158,61.167,,,,217.13,12.094
2012-03-10,203.696,,,,18.348,14.317,17.158,2.842,40.542,,,,222.043,5.625
2012-03-11,192.478,,,,1.913,8.136,9.713,1.577,8.5,,,,194.391,4.014
2012-03-12,196.609,,,,13.609,28.117,38.342,10.225,19.792,,,,210.217,8.136
2012-03-13,200.13,,,,25.174,27.745,44.36,16.615,33.917,,,,225.304,6.854
2012-03-14,194.87,,,,1.217,5.963,7.242,1.28,11.625,,,,196.087,4.507
2012-03-15,195.217,,,,9.435,27.692,37.15,9.458,22.042,,,,204.652,8.656
2012-03-16,201.696,,,,14.13,19.675,29.208,9.533,34.75,,,,215.826,7.365
2012-03-17,194.304,,,,5.435,8.1,11.942,3.842,39.833,,,,199.739,7.771
2012-03-18,189.13,,,,5.913,6.646,8.447,1.802,55.417,,,,195.043,3.262
2012-03-19,196.478,,,,15.435,16.375,20.042,3.667,23.708,,,,211.913,7.365
2012-03-20,199.652,,,,19.739,31.083,42.892,11.808,36.875,,,,219.391,9.406
2012-03-21,193.913,,,,1.174,6.295,8.28,1.985,7.25,,,,195.087,4.36
2012-03-22,194.227,,,,12.227,25.783,34.092,8.309,14.913,,,,206.455,9.386
2012-03-23,193.435,,,,3.174,7.242,8.667,1.425,18.375,,,,196.609,5.698
2012-03-24,196.435,,,,9.261,16.25,19.458,3.208,23.333,,,,205.696,8.125
2012-03-25,195.174,,,,2.609,8.22,9.612,1.392,18.792,,,,197.783,6.081
2012-03-26,194.826,,,,2.739,7.65,9.192,1.542,13.708,,,,197.565,4.396
2012-03-27,198.217,,,,23.217,38.417,53.008,14.592,26.167,,,,221.435,9.031
2012-03-28,192.957,,,,23.478,31.174,39.879,8.705,26.958,,,,216.435,6.467
2012-03-29,197.304,,,,17.435,18.083,29.408,11.325,27.125,,,,214.739,5.969
2012-03-30,192.739,,,,4.174,9.392,10.975,1.583,15.583,,,,196.913,6.542
2012-03-31,198.522,,,,13.435,18.475,22.917,4.442,24.292,,,,211.957,6.771
2012-04-01,195.696,,,,4.783,6.841,8.1,1.258,10.0,,,,200.478,3.792
2012-04-02,192.304,,,,4.13,15.798,20.164,4.366,10.958,,,,196.435,6.377
2012-04-03,189.087,,,,3.565,5.375,6.642,1.267,24.708,,,,192.652,2.916
2012-04-04,195.727,,,,4.909,9.623,11.222,1.598,8.826,,,,200.636,3.802
2012-04-05,196.435,,,,17.609,23.87,32.665,8.795,26.792,,,,214.043,6.017
2012-04-06,196.217,,,,8.13,9.759,12.225,2.467,17.625,,,,204.348,4.104
2012-04-07,192.783,,,,4.174,6.708,8.033,1.325,10.208,,,,196.957,4.125
2012-04-08,193.348,,,,3.826,8.15,9.675,1.525,12.667,,,,197.174,5.448
2012-04-09,196.478,,,,14.565,22.765,31.514,8.749,32.583,,,,211.043,8.95
2012-04-10,195.913,,,,18.826,20.418,26.676,6.258,50.875,,,,214.739,8.12
2012-04-11,191.261,,,,12.13,14.788,17.003,2.215,35.667,,,,203.391,3.564
2012-04-12,190.435,,,,5.348,9.257,11.046,1.789,18.792,,,,195.783,7.761
2012-04-13,194.087,,,,15.261,24.115,28.616,4.502,26.208,,,,209.348,9.052
2012-04-14,191.391,,,,9.304,13.733,15.958,2.225,18.708,,,,200.696,5.917
2012-04-15,193.522,,,,8.391,10.05,12.734,2.683,20.0,,,,201.913,6.469
2012-04-16,194.522,,,,9.261,10.728,12.339,1.611,26.458,,,,203.783,6.01
2012-04-17,197.261,,,,17.174,20.8,30.375,9.575,33.667,,,,214.435,9.698
2012-04-18,193.81,,,,10.143,16.214,19.781,3.568,33.917,,,,203.952,10.114
2012-04-19,196.913,,,,16.478,16.398,24.052,7.655,37.875,,,,213.391,8.999
2012-04-20,195.609,,,,10.0,14.333,17.267,2.933,38.75,,,,205.609,5.115
2012-04-21,191.739,,,,6.087,6.767,8.017,1.25,19.875,,,,197.826,4.5
2012-04-22,188.348,,,,2.174,2.583,2.933,0.35,15.958,,,,190.522,3.156
2012-04-23,191.87,,,,12.261,23.404,30.196,6.793,16.875,,,,204.13,5.406
2012-04-24,193.13,,,,9.957,15.058,17.9,2.842,76.958,,,,203.087,11.552
2012-04-25,200.636,,,,18.364,15.912,20.812,4.9,81.292,,,,219.0,10.135
2012-04-26,189.261,,,,5.609,5.351,6.107,0.757,40.091,,,,194.87,4.343
2012-04-27,189.826,,,,6.478,12.617,14.775,2.158,14.667,,,,196.304,8.167
2012-04-28,197.478,,,,12.13,19.016,24.958,5.942,30.792,,,,209.609,10.542
2012-04-29,193.043,,,,13.739,6.933,8.267,1.333,42.417,,,,206.783,8.292
2012-04-30,189.13,,,,9.087,5.912,6.994,1.082,32.25,,,,198.217,5.865
2012-05-01,183.826,,,,5.652,3.933,5.561,1.628,17.25,,,,189.478,5.344
2012-05-02,184.478,,,,7.043,7.513,10.246,2.733,10.083,,,,191.522,4.047
2012-05-03,188.478,,,,8.696,10.55,13.9,3.35,14.25,,,,197.174,6.844
2012-05-04,185.435,,,,4.261,2.442,3.283,0.842,4.292,,,,189.696,5.24
2012-05-05,187.174,,,,10.261,5.4,6.358,0.958,20.0,,,,197.435,7.76
2012-05-06,197.348,,,,10.783,8.817,10.208,1.392,38.542,,,,208.13,8.792
2012-05-07,195.591,,,,14.136,16.147,22.332,6.185,33.409,,,,209.727,8.103
2012-05-08,195.696,,,,18.13,20.25,25.509,5.258,58.667,,,,213.826,10.0
2012-05-09,204.783,,,,29.522,31.65,43.767,12.116,79.542,,,,234.304,10.646
2012-05-10,192.217,,,,8.478,13.3,15.867,2.568,41.333,,,,200.696,8.931
2012-05-11,186.174,,,,1.913,5.017,6.133,1.117,7.375,,,,188.087,5.792
2012-05-12,187.478,,,,1.783,3.733,4.442,0.708,7.917,,,,189.261,4.802
2012-05-13,191.174,,,,7.304,8.242,9.708,1.467,16.0,,,,198.478,7.427
2012-05-14,192.391,,,,13.391,13.02,17.904,4.885,28.208,,,,205.783,7.755
2012-05-15,186.87,,,,10.391,13.258,15.234,1.975,13.0,,,,197.261,3.792
2012-05-16,190.0,,,,7.957,11.867,13.625,1.759,35.375,,,,197.957,9.663
2012-05-17,199.87,,,,21.348,24.747,31.358,6.611,62.292,,,,221.217,11.928
2012-05-18,189.364,,,,7.727,7.377,8.872,1.496,29.043,,,,197.091,7.636
2012-05-19,193.348,,,,11.826,11.3,13.625,2.325,28.458,,,,205.174,9.438
2012-05-20,195.087,,,,16.348,6.583,7.875,1.292,36.875,,,,211.435,7.906
2012-05-21,195.435,,,,13.087,11.672,14.342,2.67,29.792,,,,208.522,7.608
2012-05-22,198.174,,,,22.261,22.158,26.683,4.525,35.708,,,,220.435,8.823
2012-05-23,199.913,,,,19.0,18.108,23.7,5.592,27.636,,,,218.913,8.854
2012-05-24,201.609,,,,19.348,19.104,26.003,6.899,39.833,,,,220.957,10.384
2012-05-25,196.652,,,,20.565,24.058,30.625,6.567,52.375,,,,217.217,11.958
2012-05-26,190.348,,,,10.087,11.008,13.092,2.083,35.542,,,,200.435,9.885
2012-05-27,193.391,,,,16.043,6.6,7.992,1.392,41.292,,,,209.435,9.75
2012-05-28,194.864,,,,12.545,9.648,12.144,2.496,29.417,,,,207.409,7.467
2012-05-29,190.261,,,,14.565,18.025,23.125,5.1,45.333,,,,204.826,9.208
2012-05-30,191.696,,,,9.957,11.992,14.508,2.517,25.708,,,,201.652,8.719
2012-05-31,197.043,,,,11.043,8.776,11.667,2.892,46.458,,,,208.087,7.552
2012-06-01,191.043,,,,11.522,10.15,13.108,2.958,38.167,,,,202.565,9.062
2012-06-02,192.652,,,,9.565,7.383,9.1,1.717,37.833,,,,202.217,7.594
