date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean,SO2_mean
2015-12-23,203.083,29.042,22.562,47.25,24.688,24.588,232.125,0.875
2015-12-24,197.208,19.792,16.0,23.75,7.75,11.366,217.0,1.125
2015-12-25,197.545,12.636,12.696,16.065,3.37,12.946,210.182,0.783
2015-12-26,200.913,15.478,11.646,17.396,5.75,14.476,216.391,0.833
2015-12-27,199.565,10.435,5.792,6.271,0.48,12.234,210.0,1.042
2015-12-28,198.435,13.478,12.054,19.126,7.072,7.864,211.913,0.826
2015-12-29,196.391,9.478,8.542,10.354,1.812,5.875,205.87,0.625
2015-12-30,200.261,22.826,9.834,14.271,4.438,6.666,223.087,0.417
2015-12-31,199.0,16.0,7.896,9.812,1.916,8.786,215.0,0.625
2016-01-01,200.87,11.739,6.625,7.938,1.312,14.438,212.609,0.167
2016-01-02,203.043,12.826,8.716,10.398,1.68,17.229,215.87,0.565
2016-01-03,201.957,10.826,9.292,10.292,1.0,22.354,212.783,0.667
2016-01-04,202.522,12.13,9.5,11.895,2.396,20.854,214.652,0.667
2016-01-05,197.522,5.609,8.084,10.084,2.0,13.688,203.13,0.708
2016-01-06,199.696,18.043,14.792,22.708,7.917,11.25,217.739,0.542
2016-01-07,204.957,22.739,21.625,39.312,17.688,18.146,227.696,0.542
2016-01-08,203.478,18.826,16.417,22.458,6.042,17.792,222.304,0.208
2016-01-09,195.304,15.13,10.322,12.834,2.512,7.917,210.435,0.391
2016-01-10,199.857,11.857,13.652,24.935,11.282,11.49,211.714,0.478
2016-01-11,195.957,4.304,8.812,10.062,1.25,6.542,200.261,0.375
2016-01-12,196.174,6.783,11.854,15.334,3.48,11.271,202.957,0.333
2016-01-13,196.304,5.739,9.542,11.854,2.312,12.271,202.043,0.542
2016-01-14,198.261,2.913,6.958,7.604,0.646,5.729,201.174,0.042
2016-01-15,198.826,4.478,6.312,7.021,0.708,5.23,203.304,0.083
2016-01-16,198.957,7.87,13.326,16.978,3.652,7.166,206.826,0.304
2016-01-17,200.727,14.0,15.582,27.342,11.761,9.812,214.727,0.609
2016-01-18,199.696,18.913,18.921,32.592,13.671,9.916,218.609,1.0
2016-01-19,199.348,18.783,16.354,23.062,6.708,17.979,218.13,1.333
2016-01-20,201.609,18.478,24.44,33.597,9.158,26.688,220.087,1.375
2016-01-21,199.87,7.174,8.312,9.042,0.729,14.104,207.043,1.25
2016-01-22,199.043,8.261,8.916,10.896,1.98,15.479,207.304,1.417
2016-01-23,197.043,3.957,8.089,9.193,1.102,7.354,201.0,1.174
2016-01-24,200.043,14.913,14.792,23.02,8.229,8.334,214.957,1.0
2016-01-25,199.435,11.696,16.145,24.521,8.375,10.084,211.13,0.958
2016-01-26,198.13,15.696,18.0,27.146,9.145,11.218,213.826,1.0
2016-01-27,205.174,41.696,33.062,55.334,22.271,19.896,246.87,1.75
2016-01-28,201.348,23.174,17.417,27.23,9.812,19.73,224.522,1.0
2016-01-29,200.87,17.739,15.479,20.334,4.854,19.195,218.609,1.125
2016-01-30,198.478,11.0,15.544,23.89,8.347,16.27,209.478,1.0
2016-01-31,197.565,4.087,7.77,9.292,1.521,9.5,201.652,1.0
2016-02-01,198.652,11.565,17.5,27.834,10.334,12.792,210.217,1.083
2016-02-02,195.913,5.739,8.458,10.75,2.292,8.25,201.652,0.958
2016-02-03,197.174,9.13,12.042,17.688,5.646,10.521,206.304,0.833
2016-02-04,197.435,12.696,13.355,17.667,4.312,13.088,210.13,0.958
2016-02-05,200.043,14.217,16.625,19.354,2.73,14.792,214.261,0.917
2016-02-06,199.739,6.652,9.604,10.616,1.011,14.458,206.391,1.174
2016-02-07,197.571,2.905,6.891,7.782,0.892,10.802,200.476,0.957
2016-02-08,196.087,7.043,12.021,18.375,6.354,9.312,203.13,0.917
2016-02-09,198.0,16.955,21.479,28.52,7.042,13.916,214.955,0.875
2016-02-10,197.739,4.826,9.688,11.416,1.729,9.917,202.565,0.958
2016-02-11,197.739,4.609,8.708,10.792,2.084,7.226,202.348,0.917
2016-02-12,197.261,6.304,6.292,7.23,0.938,8.542,203.565,0.833
2016-02-13,198.957,8.348,13.063,19.7,6.638,10.375,207.304,0.826
2016-02-14,199.087,14.87,15.833,22.458,6.625,10.708,213.957,1.0
2016-02-15,198.043,11.478,13.917,20.708,6.792,12.267,209.522,0.958
2016-02-16,201.348,23.217,23.188,35.354,12.167,21.74,224.565,1.292
2016-02-17,206.087,41.913,33.708,54.458,20.75,33.82,248.0,1.375
2016-02-18,196.826,9.609,11.104,13.521,2.416,15.416,206.435,1.042
2016-02-19,196.957,5.739,5.875,6.604,0.729,8.938,202.696,1.0
2016-02-20,198.652,13.913,22.82,31.683,8.864,16.375,212.565,1.217
2016-02-21,197.87,2.304,5.5,6.208,0.708,10.146,200.174,0.792
2016-02-22,195.435,11.174,17.312,22.771,5.458,15.375,206.609,1.5
2016-02-23,194.909,10.909,14.152,20.63,6.478,9.438,205.818,0.913
2016-02-24,196.348,4.304,5.688,6.812,1.125,9.625,200.652,0.75
2016-02-25,197.87,13.0,11.708,15.27,3.562,11.584,210.87,0.75
2016-02-26,200.217,9.522,8.979,11.167,2.188,14.812,209.739,0.958
2016-02-27,196.522,11.174,11.176,13.818,2.642,10.375,207.696,0.957
2016-02-28,197.13,17.13,18.188,25.02,6.834,16.75,214.261,1.333
2016-02-29,,,,,,,,
2016-03-01,197.957,13.435,17.48,26.375,8.896,17.167,211.391,1.042
2016-03-02,197.87,17.087,21.604,32.646,11.042,16.73,214.957,0.875
2016-03-03,197.261,8.304,8.271,9.084,0.812,10.708,205.565,0.875
2016-03-04,199.0,14.826,16.271,22.562,6.292,16.771,213.826,0.833
2016-03-05,199.304,14.391,13.771,16.542,2.771,24.542,213.696,1.583
2016-03-06,201.174,15.043,21.746,30.068,8.322,24.271,216.217,1.609
2016-03-07,197.913,5.304,8.792,9.979,1.188,9.333,203.217,0.958
2016-03-08,196.609,7.174,10.062,12.73,2.666,12.396,203.783,0.833
2016-03-09,198.696,11.652,14.375,20.604,6.229,18.292,210.348,0.917
2016-03-10,199.524,10.667,12.864,16.628,3.764,16.546,210.19,0.826
2016-03-11,198.087,8.0,10.084,12.917,2.834,16.417,206.087,0.583
2016-03-12,199.043,10.957,9.375,11.042,1.667,17.542,210.0,0.792
2016-03-13,200.957,16.696,17.157,24.552,7.396,17.604,217.652,1.043
2016-03-14,196.87,6.652,9.833,10.875,1.042,21.958,203.522,0.708
2016-03-15,196.13,3.913,6.625,7.375,0.75,7.062,200.043,0.833
2016-03-16,194.435,4.174,7.812,8.875,1.062,11.562,198.609,0.917
2016-03-17,195.522,6.913,9.688,13.312,3.625,12.396,202.435,0.75
2016-03-18,195.043,10.478,10.375,12.792,2.416,20.771,205.522,1.0
2016-03-19,199.391,11.522,11.021,12.042,1.021,40.792,210.913,1.5
2016-03-20,195.522,9.043,10.722,11.662,0.94,42.48,204.565,1.739
2016-03-21,194.043,8.478,11.958,14.25,2.292,12.583,202.522,0.625
2016-03-22,195.435,5.043,7.646,9.125,1.479,21.688,200.478,0.708
2016-03-23,195.826,9.0,13.583,16.646,3.062,20.896,204.826,1.0
2016-03-24,196.0,6.762,7.274,8.224,0.95,14.042,202.762,0.478
2016-03-25,196.522,7.913,10.375,12.334,1.958,17.542,204.435,0.75
2016-03-26,195.826,7.043,7.521,8.458,0.938,11.562,202.87,0.042
2016-03-27,194.174,9.348,7.258,8.322,1.063,11.396,203.522,0.261
2016-03-28,195.261,7.217,10.104,13.292,3.188,17.666,202.478,0.583
2016-03-29,197.348,12.217,14.895,18.25,3.354,29.208,209.565,0.625
2016-03-30,197.652,11.304,14.979,19.75,4.771,34.52,208.957,1.25
2016-03-31,195.957,11.087,15.166,17.792,2.625,23.188,207.043,0.542
2016-04-01,199.478,23.435,27.479,32.688,5.208,41.312,222.913,1.208
2016-04-02,197.304,14.913,14.75,17.75,3.0,33.166,212.217,1.667
2016-04-03,194.261,14.391,6.416,7.354,0.938,19.146,208.652,1.0
2016-04-04,191.783,8.696,11.644,15.055,3.411,9.958,200.478,1.217
2016-04-05,194.348,9.783,11.688,15.25,3.562,8.723,204.13,1.0
2016-04-06,195.913,14.217,15.834,20.354,4.521,19.312,210.13,1.458
2016-04-07,195.952,15.286,18.848,21.392,2.544,15.728,211.238,0.783
2016-04-08,193.913,6.652,8.833,9.625,0.792,16.688,200.565,0.958
2016-04-09,196.304,12.435,12.48,16.27,3.792,27.604,208.739,1.708
2016-04-10,199.739,14.609,9.771,10.834,1.062,31.875,214.348,1.417
2016-04-11,196.696,3.652,5.102,5.65,0.546,23.833,200.348,0.957
2016-04-12,194.696,7.565,10.146,12.771,2.625,22.292,202.261,0.917
2016-04-13,193.826,10.391,10.958,13.062,2.104,20.125,204.217,0.833
2016-04-14,192.0,8.0,10.833,13.042,2.208,10.98,200.0,1.042
2016-04-15,195.87,6.696,7.729,8.334,0.604,16.604,202.565,1.125
2016-04-16,195.478,11.478,11.208,14.896,3.688,17.729,206.957,1.208
2016-04-17,190.348,5.957,4.48,4.708,0.229,21.0,196.304,0.833
2016-04-18,196.318,9.136,9.306,10.925,1.619,20.5,205.455,0.864
2016-04-19,196.261,11.043,8.75,11.604,2.854,21.312,207.304,1.083
2016-04-20,194.696,7.739,9.688,11.938,2.25,20.771,202.435,0.958
2016-04-21,192.435,7.783,9.792,12.166,2.375,20.188,200.217,0.667
2016-04-22,193.348,15.913,10.688,12.834,2.146,8.77,209.261,0.708
2016-04-23,195.652,14.696,13.75,16.938,3.188,20.604,210.348,1.417
2016-04-24,196.348,9.913,7.27,7.625,0.354,40.354,206.261,1.125
2016-04-25,197.348,12.174,11.108,13.728,2.619,35.438,209.522,1.348
2016-04-26,197.045,12.364,12.046,15.693,3.646,29.562,209.409,1.636
2016-04-27,194.783,11.739,11.771,16.042,4.27,22.146,206.522,0.792
2016-04-28,192.174,7.478,10.208,12.771,2.562,10.188,199.652,0.667
2016-04-29,195.522,3.087,2.979,3.083,0.104,13.916,198.609,0.667
2016-04-30,195.87,10.217,7.625,8.792,1.166,18.916,206.087,0.792
2016-05-01,200.13,10.304,6.792,7.5,0.708,24.229,210.435,1.208
2016-05-02,200.087,9.87,8.518,10.304,1.786,33.958,209.957,1.435
2016-05-03,191.261,4.0,3.188,3.75,0.562,28.333,195.261,0.917
2016-05-04,193.13,4.652,4.729,4.812,0.084,20.208,197.783,1.458
2016-05-05,196.609,17.783,4.812,5.104,0.292,19.834,214.391,1.292
2016-05-06,196.739,11.739,14.292,17.271,2.979,18.229,208.478,0.875
2016-05-07,193.174,7.217,7.584,8.52,0.938,27.854,200.391,0.792
2016-05-08,194.348,5.0,4.771,5.083,0.312,60.75,199.348,1.083
2016-05-09,194.13,7.261,10.262,12.178,1.916,33.354,201.391,0.652
2016-05-10,194.714,16.81,15.848,18.413,2.565,16.142,211.524,0.783
2016-05-11,190.696,7.522,8.792,9.916,1.125,16.48,198.217,0.875
2016-05-12,193.261,7.87,9.229,10.354,1.125,13.875,201.13,1.083
2016-05-13,196.217,12.348,11.292,14.208,2.916,21.479,208.565,1.833
2016-05-14,195.739,13.13,9.021,10.104,1.083,26.771,208.87,1.708
2016-05-15,193.0,6.565,5.042,5.104,0.062,27.604,199.565,1.583
2016-05-16,190.739,6.174,7.413,8.87,1.456,22.75,196.913,0.957
2016-05-17,193.957,8.696,9.458,10.396,0.938,13.166,202.652,1.0
2016-05-18,198.87,12.826,13.084,16.521,3.438,20.938,211.696,1.583
2016-05-19,198.739,13.304,12.771,14.792,2.021,24.854,212.043,1.875
2016-05-20,199.13,13.304,13.208,15.125,1.917,28.729,212.435,1.792
2016-05-21,197.696,12.174,10.25,11.479,1.229,26.958,209.87,1.917
2016-05-22,195.913,9.652,6.958,7.375,0.416,28.312,205.565,1.625
2016-05-23,199.391,14.87,14.347,16.443,2.096,31.354,214.261,1.783
2016-05-24,199.957,13.565,12.625,14.854,2.229,35.125,213.522,1.625
2016-05-25,191.261,9.13,9.77,11.27,1.5,33.708,200.391,1.0
2016-05-26,190.5,9.409,7.892,9.608,1.717,25.666,199.909,1.0
2016-05-27,192.0,10.217,7.5,8.458,0.958,20.875,202.217,1.125
2016-05-28,196.174,10.696,9.416,10.042,0.625,29.375,206.87,1.667
2016-05-29,198.696,8.652,5.312,5.708,0.395,32.812,207.348,1.25
2016-05-30,193.478,8.522,10.168,10.808,0.64,15.25,202.0,0.957
2016-05-31,196.826,11.391,9.938,11.542,1.604,19.229,208.217,1.417
2016-06-01,194.609,5.391,5.834,6.292,0.458,18.834,200.0,1.167
2016-06-02,193.435,6.783,5.688,6.521,0.834,10.854,200.217,0.917
2016-06-03,195.87,8.478,9.021,11.104,2.084,16.27,204.348,1.083
2016-06-04,193.565,6.478,5.25,6.083,0.834,15.895,200.043,0.917
2016-06-05,193.522,9.217,5.375,5.875,0.5,12.271,202.739,0.667
2016-06-06,200.043,10.13,7.185,9.348,2.164,17.271,210.174,0.913
2016-06-07,194.435,10.87,8.625,10.146,1.521,20.271,205.304,0.708
2016-06-08,194.391,9.13,8.104,9.562,1.458,20.896,203.522,1.0
2016-06-09,196.261,15.043,15.0,17.438,2.438,24.062,211.304,1.208
2016-06-10,195.286,17.381,8.935,10.544,1.609,14.204,212.667,1.043
2016-06-11,198.391,8.826,6.833,7.938,1.104,16.396,207.217,1.167
2016-06-12,192.783,6.435,3.896,4.375,0.479,15.23,199.217,0.917
2016-06-13,192.435,9.348,8.439,10.059,1.62,10.812,201.783,0.826
2016-06-14,196.261,12.826,9.334,11.375,2.042,14.916,209.087,1.125
2016-06-15,192.478,6.565,6.979,8.312,1.333,15.333,199.043,0.917
2016-06-16,190.913,8.304,9.188,11.271,2.084,10.646,199.217,0.542
2016-06-17,198.652,10.13,8.521,10.146,1.625,19.084,208.783,0.917
2016-06-18,201.174,10.043,8.854,10.021,1.167,23.958,211.217,1.292
2016-06-19,204.261,10.826,6.334,6.75,0.416,28.916,215.087,1.0
2016-06-20,202.696,17.783,13.315,15.487,2.172,30.146,220.478,1.391
2016-06-21,198.348,13.609,11.23,12.666,1.438,24.562,211.957,1.042
2016-06-22,195.304,13.522,11.188,13.771,2.584,27.75,208.826,1.125
2016-06-23,193.348,8.739,8.375,10.666,2.292,16.646,202.087,0.958
2016-06-24,203.952,12.81,12.674,15.152,2.478,24.09,216.762,1.217
2016-06-25,199.136,12.818,12.104,13.645,1.542,,211.955,1.0
2016-06-26,204.696,14.826,5.396,5.958,0.562,,219.522,0.917
2016-06-27,205.087,10.174,10.298,12.81,2.513,21.025,215.261,1.087
2016-06-28,199.0,12.261,11.854,14.292,2.438,16.25,211.261,0.917
2016-06-29,201.783,17.13,15.312,17.938,2.625,22.98,218.913,1.0
2016-06-30,211.826,20.478,16.979,20.146,3.167,28.708,232.304,1.292
2016-07-01,209.273,15.864,11.435,14.761,3.326,28.348,225.136,1.391
2016-07-02,193.913,12.87,7.917,9.354,1.438,28.833,206.783,1.333
2016-07-03,193.826,10.522,4.979,6.062,1.084,23.938,204.348,1.292
2016-07-04,200.348,12.0,8.015,11.054,3.038,17.146,212.348,1.0
2016-07-05,196.565,11.609,8.438,11.312,2.875,23.104,208.174,1.0
2016-07-06,194.652,13.391,12.896,14.583,1.688,28.938,208.043,1.375
2016-07-07,196.043,13.826,8.958,11.25,2.292,22.438,209.87,1.042
2016-07-08,205.13,21.87,16.0,21.375,5.375,38.458,227.0,1.542
2016-07-09,193.783,10.087,7.834,9.625,1.792,11.854,203.87,0.917
2016-07-10,202.565,12.957,6.396,7.896,1.5,15.688,215.522,1.25
2016-07-11,223.304,12.609,8.344,11.581,3.237,18.084,235.913,1.087
2016-07-12,221.087,23.043,15.895,19.875,3.98,32.375,244.13,1.25
2016-07-13,202.0,19.609,15.584,19.354,3.771,34.521,221.609,1.417
2016-07-14,199.696,16.261,7.354,8.354,1.0,22.896,215.957,1.0
2016-07-15,195.217,8.174,5.292,5.958,0.667,8.875,203.391,0.958
2016-07-16,211.174,11.826,7.708,10.146,2.438,17.042,223.0,0.958
2016-07-17,203.478,16.087,5.792,6.104,0.312,32.312,219.565,1.0
2016-07-18,201.391,9.87,5.508,6.304,0.796,17.812,211.261,1.13
2016-07-19,205.783,12.696,7.979,9.625,1.646,16.25,218.478,1.167
2016-07-20,201.087,11.304,9.458,10.646,1.188,28.396,212.391,1.583
2016-07-21,198.957,12.0,9.104,10.354,1.25,34.458,210.957,1.583
2016-07-22,194.818,10.773,8.682,11.348,2.666,17.125,205.591,1.043
2016-07-23,191.696,8.696,6.979,7.708,0.73,16.166,200.391,1.167
2016-07-24,194.261,8.739,5.938,6.208,0.27,26.771,203.0,1.875
2016-07-25,193.783,8.696,8.17,9.061,0.892,24.643,202.478,1.348
2016-07-26,194.478,14.565,11.604,15.625,4.021,20.042,209.043,0.958
2016-07-27,197.696,16.522,13.875,17.416,3.542,25.794,214.217,1.083
2016-07-28,192.524,11.524,9.312,12.0,2.688,17.334,204.048,0.958
2016-07-29,198.739,11.304,8.708,13.396,4.688,13.146,210.043,0.958
2016-07-30,193.87,10.391,8.667,11.188,2.52,15.562,204.261,2.208
2016-07-31,200.609,12.478,7.416,8.938,1.521,20.938,213.087,1.917
2016-08-01,200.913,12.0,9.124,11.048,1.923,29.729,212.913,1.304
2016-08-02,194.565,11.957,9.25,12.02,2.771,21.625,206.522,1.125
2016-08-03,192.682,11.727,9.413,12.044,2.63,19.413,204.409,1.043
2016-08-04,192.261,11.435,8.896,11.416,2.521,20.208,203.696,1.292
2016-08-05,192.391,11.217,8.625,11.105,2.479,22.312,203.609,1.333
2016-08-06,199.391,12.087,7.084,8.938,1.854,23.792,211.478,1.167
2016-08-07,187.304,8.087,5.062,5.666,0.604,21.666,195.391,1.375
2016-08-08,198.826,12.739,8.01,9.866,1.856,26.312,211.565,1.217
2016-08-09,194.304,7.435,6.604,7.042,0.438,21.188,201.739,1.083
2016-08-10,198.067,10.6,9.834,11.646,1.812,16.542,208.667,1.208
2016-08-11,196.714,13.429,10.062,12.479,2.416,27.125,210.143,1.5
2016-08-12,197.217,13.87,6.834,7.396,0.562,30.896,211.087,1.292
2016-08-13,195.435,11.826,5.271,5.916,0.646,22.896,207.261,1.208
2016-08-14,192.261,9.261,3.334,3.604,0.271,24.417,201.522,1.0
2016-08-15,196.304,12.087,5.92,6.581,0.661,28.48,208.391,1.13
2016-08-16,197.227,13.227,8.356,9.753,1.398,22.042,210.455,2.13
2016-08-17,196.739,15.174,8.271,9.417,1.146,28.979,211.913,1.083
2016-08-18,196.783,14.739,8.084,10.229,2.146,37.125,211.522,1.083
2016-08-19,190.043,12.0,6.458,8.958,2.5,24.854,202.043,1.708
2016-08-20,191.435,14.13,7.23,9.604,2.375,19.666,205.565,0.958
2016-08-21,187.957,11.435,3.896,5.479,1.584,12.771,199.391,0.958
2016-08-22,187.087,13.652,7.398,9.674,2.278,17.625,200.739,1.087
2016-08-23,191.304,16.913,10.104,13.333,3.23,19.958,208.217,1.167
2016-08-24,190.348,14.0,9.271,12.854,3.583,16.542,204.348,1.0
2016-08-25,189.318,12.227,6.774,10.24,3.466,14.208,201.545,0.957
2016-08-26,196.087,15.0,10.68,15.04,4.36,18.75,211.087,1.417
2016-08-27,194.696,14.957,9.646,11.354,1.708,11.958,209.652,1.0
2016-08-28,195.652,12.13,8.146,9.52,1.375,13.917,207.783,0.917
2016-08-29,198.739,14.13,10.171,13.112,2.941,19.188,212.87,1.043
2016-08-30,195.043,9.435,8.041,8.916,0.875,9.271,204.478,0.917
2016-08-31,196.043,9.0,8.208,9.604,1.396,19.646,205.043,1.25
2016-09-01,203.522,14.348,10.916,13.271,2.354,23.0,217.87,1.208
2016-09-02,199.826,12.043,7.972,9.578,1.606,24.604,211.87,1.042
2016-09-03,201.826,14.043,9.896,11.208,1.312,31.25,215.87,1.708
2016-09-04,190.304,8.0,3.938,4.917,0.98,13.833,198.304,0.875
2016-09-05,189.087,10.478,8.348,11.742,3.394,9.812,199.565,1.0
2016-09-06,189.238,10.667,7.746,11.022,3.276,12.587,199.905,0.87
2016-09-07,192.913,10.957,7.292,10.833,3.542,14.479,203.87,1.0
2016-09-08,187.739,9.435,6.77,9.021,2.25,14.792,197.174,0.958
2016-09-09,194.217,10.652,6.458,7.5,1.042,13.958,204.87,1.042
2016-09-10,199.826,11.522,8.646,10.73,2.084,20.729,211.348,1.333
2016-09-11,204.261,11.696,7.479,8.5,1.021,28.646,215.957,1.542
2016-09-12,200.696,10.043,7.962,9.593,1.631,19.896,210.739,0.913
2016-09-13,201.609,21.174,15.667,21.02,5.354,17.832,222.783,0.917
2016-09-14,197.087,11.739,10.521,12.792,2.271,15.667,208.826,0.958
2016-09-15,201.043,16.652,14.73,18.042,3.312,18.396,217.696,1.167
2016-09-16,199.913,16.522,11.875,15.021,3.146,26.238,216.435,1.0
2016-09-17,198.783,12.957,9.104,10.855,1.75,29.044,211.739,1.042
2016-09-18,185.957,6.609,4.979,6.208,1.229,10.312,192.565,0.958
2016-09-19,197.13,16.957,9.462,11.77,2.308,14.062,214.087,1.0
2016-09-20,192.304,11.435,9.02,13.083,4.062,10.23,203.739,0.833
2016-09-21,202.696,15.913,14.105,19.0,4.896,13.708,218.609,0.792
2016-09-22,195.478,12.043,11.792,13.979,2.188,11.792,207.522,1.0
2016-09-23,197.591,15.591,17.37,21.63,4.261,14.824,213.182,1.7
2016-09-24,203.652,19.696,13.438,18.646,5.208,19.104,223.348,0.583
2016-09-25,198.261,11.609,6.708,8.021,1.312,14.5,209.87,0.375
2016-09-26,199.174,17.783,10.854,15.538,4.684,20.166,216.957,0.5
2016-09-27,200.478,16.87,11.979,19.438,7.458,20.875,217.348,0.478
2016-09-28,193.652,15.957,13.625,20.5,6.875,19.938,209.609,0.042
2016-09-29,193.478,11.217,10.438,15.438,5.0,13.145,204.696,0.333
2016-09-30,199.13,15.652,15.938,20.167,4.23,18.958,214.783,0.875
2016-10-01,197.826,13.957,11.396,13.792,2.396,18.125,211.783,0.5
2016-10-02,196.739,10.174,7.229,7.854,0.625,34.188,206.913,0.417
2016-10-03,193.348,11.696,10.948,16.559,5.61,24.312,205.043,0.0
2016-10-04,197.261,17.0,13.208,20.25,7.042,19.5,214.261,0.348
2016-10-05,208.391,16.13,12.188,20.312,8.125,22.562,224.522,0.375
2016-10-06,194.0,11.091,6.608,7.652,1.044,13.25,205.091,0.13
2016-10-07,200.217,15.696,11.46,14.566,3.106,17.806,215.913,0.278
2016-10-08,198.739,12.826,10.902,13.71,2.808,22.834,211.565,0.13
2016-10-09,193.826,6.043,4.77,5.084,0.312,15.25,199.87,0.125
2016-10-10,197.261,16.565,7.554,8.782,1.229,13.688,213.826,0.333
2016-10-11,198.826,14.913,14.414,19.196,4.782,17.173,213.739,0.292
2016-10-12,197.217,14.696,11.192,16.65,5.458,16.958,211.913,0.333
2016-10-13,198.261,13.0,12.125,15.354,3.229,17.146,211.261,0.375
2016-10-14,205.13,19.261,17.604,24.438,6.834,22.98,224.391,0.708
2016-10-15,213.913,19.435,11.835,17.534,5.699,24.834,233.348,0.696
2016-10-16,202.217,10.522,5.896,7.375,1.479,16.458,212.739,0.292
2016-10-17,194.043,19.0,11.604,15.27,3.666,11.688,213.043,0.0
2016-10-18,197.333,15.333,10.817,17.348,6.53,13.532,212.667,0.391
2016-10-19,198.348,16.783,12.146,19.375,7.229,20.562,215.13,0.625
2016-10-20,196.381,12.0,9.104,11.792,2.688,25.27,208.381,0.417
2016-10-21,198.13,21.522,13.396,16.292,2.896,24.729,219.652,0.542
2016-10-22,201.739,29.913,17.188,21.979,4.792,33.812,231.652,0.542
2016-10-23,195.565,11.043,6.729,7.646,0.916,19.625,206.609,0.542
2016-10-24,196.696,16.478,11.1,13.872,2.771,13.166,213.174,0.478
2016-10-25,200.87,24.0,20.5,32.875,12.375,21.334,224.87,0.25
2016-10-26,195.478,24.609,16.229,21.771,5.542,15.605,220.087,0.583
2016-10-27,195.545,11.364,10.638,12.974,2.336,14.886,206.909,0.455
2016-10-28,198.783,30.783,23.812,40.98,17.167,20.083,229.565,0.667
2016-10-29,194.957,7.913,7.271,8.084,0.812,9.854,202.87,0.542
2016-10-30,196.957,12.609,6.208,7.146,0.938,14.958,209.565,0.458
2016-10-31,199.609,17.174,15.578,22.528,6.95,21.021,216.783,0.565
2016-11-01,196.087,13.957,11.646,14.375,2.729,13.292,210.043,0.333
2016-11-02,197.043,17.957,15.479,20.27,4.792,11.042,215.0,1.042
2016-11-03,198.609,17.217,10.958,15.396,4.438,14.666,215.826,0.667
2016-11-04,198.957,20.0,12.229,16.145,3.916,16.062,218.957,0.375
2016-11-05,205.783,20.826,15.23,24.062,8.833,25.958,226.609,0.458
2016-11-06,200.696,16.174,7.25,8.666,1.417,23.188,216.87,0.667
2016-11-07,196.739,13.478,15.619,20.214,4.595,23.416,210.217,1.391
2016-11-08,199.182,18.773,19.804,25.63,5.826,26.783,217.955,0.696
2016-11-09,196.913,4.696,5.458,6.916,1.458,7.0,201.609,0.417
2016-11-10,196.087,10.783,15.166,20.938,5.771,13.98,206.87,0.542
2016-11-11,195.348,19.391,14.771,20.188,5.416,12.875,214.739,0.375
2016-11-12,199.826,25.087,12.292,17.875,5.584,18.73,224.913,0.375
2016-11-13,201.348,18.87,11.042,13.896,2.854,20.562,220.217,0.583
2016-11-14,201.478,22.87,22.055,35.155,13.1,22.625,224.348,0.391
2016-11-15,194.0,12.87,14.02,18.5,4.479,13.812,206.87,0.708
2016-11-16,197.826,14.565,11.188,13.855,2.667,15.5,212.391,0.667
2016-11-17,199.217,13.739,15.104,22.312,7.208,20.188,212.957,0.542
2016-11-18,204.261,27.0,21.792,37.792,16.0,23.166,231.261,0.708
2016-11-19,201.826,29.217,22.104,32.416,10.312,23.104,231.043,0.25
2016-11-20,202.435,23.13,11.562,15.667,4.104,16.375,225.565,0.667
2016-11-21,205.435,34.304,19.987,49.511,29.524,22.166,239.739,0.652
2016-11-22,201.609,17.565,14.292,25.5,11.208,21.416,219.174,1.0
2016-11-23,197.565,7.261,7.312,8.75,1.438,7.667,204.826,0.625
2016-11-24,200.522,17.348,15.75,27.334,11.584,12.188,217.87,0.625
2016-11-25,203.087,19.87,15.812,34.708,18.896,14.167,222.957,0.375
2016-11-26,198.652,15.304,12.604,23.5,10.896,13.855,213.957,0.417
2016-11-27,195.783,11.13,11.771,13.188,1.417,10.562,206.913,0.333
2016-11-28,198.762,8.571,8.416,9.673,1.256,14.329,207.333,0.682
2016-11-29,198.87,12.13,12.895,21.166,8.271,14.188,211.0,0.458
2016-11-30,199.261,22.174,21.229,32.208,10.979,17.5,221.435,0.792
