date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean,PM25_mean
2018-09-16,1.062,1.25,0.188,12.608,0.153,6.667
2018-09-17,1.739,1.804,0.064,12.975,0.377,10.917
2018-09-18,3.084,3.52,0.438,13.425,0.222,12.217
2018-09-19,3.375,3.729,0.354,11.517,0.5,11.417
2018-09-20,4.25,4.708,0.458,12.746,0.391,10.043
2018-09-21,4.478,5.13,0.652,7.75,0.458,5.417
2018-09-22,2.208,2.312,0.104,8.492,0.097,6.0
2018-09-23,1.562,1.771,0.208,9.925,0.194,7.625
2018-09-24,3.097,3.676,0.579,20.767,0.401,15.5
2018-09-25,3.854,4.334,0.48,13.85,0.0,11.042
2018-09-26,3.792,4.458,0.666,11.5,0.144,9.417
2018-09-27,3.084,3.458,0.375,7.9,0.351,5.833
2018-09-28,2.936,3.466,0.53,9.308,0.305,7.75
2018-09-29,4.084,4.354,0.27,8.242,0.042,7.333
2018-09-30,2.042,2.083,0.042,4.933,0.028,3.917
2018-10-01,1.832,1.898,0.065,11.883,0.139,8.417
2018-10-02,3.231,3.486,0.256,10.958,0.43,9.333
2018-10-03,3.334,3.875,0.542,8.667,0.389,7.917
2018-10-04,5.646,6.854,1.208,17.875,0.778,14.708
2018-10-05,4.042,5.123,1.082,14.55,0.708,11.792
2018-10-06,1.646,2.208,0.562,6.642,0.681,3.292
2018-10-07,1.312,1.5,0.188,10.408,0.236,6.5
2018-10-08,1.674,1.908,0.233,7.85,0.17,6.5
2018-10-09,2.562,2.98,0.417,11.492,0.528,10.208
2018-10-10,5.708,7.125,1.416,20.95,0.653,16.958
2018-10-11,3.792,3.979,0.188,13.313,0.153,11.208
2018-10-12,3.101,3.502,0.402,7.075,0.042,4.667
2018-10-13,2.646,3.0,0.354,8.058,0.278,6.208
2018-10-14,2.021,2.166,0.146,8.808,0.236,8.167
2018-10-15,3.452,4.05,0.598,10.255,0.544,10.87
2018-10-16,3.98,4.834,0.854,12.733,0.153,12.292
2018-10-17,3.812,4.292,0.479,10.333,0.292,10.708
2018-10-18,3.875,4.833,0.958,9.458,0.868,9.0
2018-10-19,3.914,4.658,0.744,11.553,0.611,10.773
2018-10-20,2.896,3.292,0.395,8.734,0.153,7.75
2018-10-21,1.854,1.979,0.125,8.092,0.444,6.5
2018-10-22,4.142,5.187,1.044,11.122,0.922,10.375
2018-10-23,7.146,8.708,1.562,13.433,1.139,12.208
2018-10-24,4.708,5.042,0.333,16.758,0.625,14.958
2018-10-25,3.646,4.396,0.75,18.283,0.292,16.042
2018-10-26,3.574,4.362,0.788,13.875,0.778,13.292
2018-10-27,2.396,2.625,0.229,12.875,0.472,9.875
2018-10-28,1.896,2.083,0.188,9.033,0.403,7.667
2018-10-29,3.516,3.858,0.342,10.517,1.135,8.792
2018-10-30,4.083,4.458,0.375,9.208,0.417,7.417
2018-10-31,4.097,4.816,0.72,5.772,0.097,4.417
2018-11-01,4.084,4.938,0.854,4.775,0.333,3.917
2018-11-02,3.8,5.032,1.233,6.3,0.5,6.125
2018-11-03,2.542,3.062,0.521,8.5,0.57,7.417
2018-11-04,2.708,3.25,0.542,11.667,0.375,10.625
2018-11-05,4.517,6.165,1.648,10.383,0.502,9.208
2018-11-06,5.5,6.98,1.479,12.191,0.292,11.583
2018-11-07,5.375,6.896,1.521,11.95,0.139,10.958
2018-11-08,5.25,6.792,1.542,14.642,0.579,12.417
2018-11-09,3.782,4.244,0.462,11.776,0.328,8.792
2018-11-10,2.698,3.056,0.358,14.667,0.097,12.042
2018-11-11,2.292,2.52,0.229,24.758,0.361,22.667
2018-11-12,3.836,4.33,0.494,20.598,0.458,19.864
2018-11-13,3.042,3.562,0.521,8.783,0.069,8.208
2018-11-14,3.28,3.688,0.408,6.017,0.028,5.792
2018-11-15,4.521,5.52,1.0,5.342,0.431,4.708
2018-11-16,5.002,6.4,1.398,6.775,0.667,5.75
2018-11-17,6.166,7.354,1.188,12.161,0.403,9.125
2018-11-18,2.688,3.167,0.479,7.533,0.375,6.625
2018-11-19,4.706,5.272,0.566,6.976,0.101,6.909
2018-11-20,4.646,5.688,1.042,9.392,0.167,9.583
2018-11-21,5.396,7.021,1.625,13.2,0.458,13.583
2018-11-22,5.936,7.394,1.458,12.249,0.139,11.458
2018-11-23,2.966,3.309,0.342,3.792,0.014,3.917
2018-11-24,2.688,3.125,0.438,4.475,0.125,4.125
2018-11-25,3.229,3.667,0.438,10.073,1.333,9.458
2018-11-26,6.302,8.372,2.068,19.467,0.432,16.625
2018-11-27,5.792,7.646,1.854,18.9,1.222,16.5
2018-11-28,7.917,10.021,2.104,29.783,0.695,23.167
2018-11-29,3.938,4.625,0.688,18.058,0.111,14.333
2018-11-30,5.278,6.102,0.824,19.167,0.597,16.375
2018-12-01,4.583,5.438,0.854,23.142,0.472,16.917
2018-12-02,4.208,5.25,1.042,15.45,0.569,11.458
2018-12-03,8.083,10.182,2.098,17.91,0.424,13.375
2018-12-04,5.37,7.087,1.717,10.604,0.907,5.833
2018-12-05,4.542,5.125,0.584,9.689,0.0,8.917
2018-12-06,9.166,14.292,5.125,11.825,0.306,8.5
2018-12-07,3.0,3.334,0.334,7.9,0.014,6.458
2018-12-08,2.27,2.354,0.083,3.334,0.042,2.833
2018-12-09,2.5,2.77,0.27,2.958,0.028,2.583
2018-12-10,4.896,6.354,1.458,4.848,0.348,4.875
2018-12-11,9.261,12.674,3.414,7.916,0.458,6.25
2018-12-12,8.25,11.729,3.479,6.309,0.208,5.708
2018-12-13,4.167,5.084,0.916,6.108,0.487,5.455
2018-12-14,3.708,4.271,0.562,9.15,0.139,8.958
2018-12-15,4.521,5.146,0.625,8.9,0.264,9.125
2018-12-16,2.583,3.0,0.416,5.717,0.861,5.417
2018-12-17,5.98,7.25,1.271,8.779,0.275,6.682
2018-12-18,4.608,5.196,0.587,6.742,0.736,5.625
2018-12-19,6.542,7.334,0.792,12.675,1.097,9.292
2018-12-20,10.125,12.333,2.208,23.925,0.654,16.792
2018-12-21,7.062,9.396,2.334,16.15,0.743,12.583
2018-12-22,7.583,9.021,1.438,14.492,0.681,11.75
2018-12-23,3.125,3.646,0.521,12.425,0.542,8.625
2018-12-24,2.792,3.229,0.438,6.858,0.085,6.042
2018-12-25,5.392,6.892,1.5,6.9,0.958,6.25
2018-12-26,8.958,10.562,1.604,9.775,0.694,7.875
2018-12-27,3.77,4.458,0.688,6.65,0.125,6.333
2018-12-28,3.0,3.542,0.542,3.575,0.028,2.792
2018-12-29,3.958,4.666,0.708,3.842,0.028,3.708
2018-12-30,2.834,3.188,0.354,5.333,0.097,4.583
2018-12-31,3.083,3.562,0.479,5.508,0.153,4.75
