date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2015-08-10,,,9.625,14.708,5.084,,,,
2015-08-11,,,10.562,15.062,4.5,,,,
2015-08-12,,,10.196,15.022,4.826,,,,
2015-08-13,,,7.542,11.73,4.188,,,,
2015-08-14,,,8.229,11.916,3.688,,,,
2015-08-15,,,8.188,11.479,3.292,,,,
2015-08-16,,,7.521,10.584,3.062,,,,
2015-08-17,,,5.98,11.875,5.896,,,,
2015-08-18,,,4.958,8.938,3.979,,,,
2015-08-19,,,12.396,18.02,5.625,,,,
2015-08-20,,,11.704,16.754,5.05,,,,
2015-08-21,,,13.812,18.416,4.604,,,,
2015-08-22,,,3.792,8.438,4.646,,,,
2015-08-23,,,5.854,8.375,2.521,,,,
2015-08-24,,,8.188,11.584,3.396,,,,
2015-08-25,,,7.854,10.625,2.77,,,,
2015-08-26,,,9.761,12.848,3.087,,,,
2015-08-27,,,12.604,16.292,3.688,,,,
2015-08-28,,,14.25,19.438,5.188,,,,
2015-08-29,,,8.979,12.292,3.312,,,,
2015-08-30,,,11.5,15.812,4.312,,,,
2015-08-31,,,17.604,22.625,5.02,,,,
2015-09-01,,,14.125,21.146,7.021,,,,
2015-09-02,,,4.604,8.188,3.584,,,,
2015-09-03,,,10.448,16.075,5.626,,,,
2015-09-04,,,7.188,11.188,4.0,,,,
2015-09-05,,,11.917,14.0,2.084,,,,
2015-09-06,,,8.375,10.896,2.52,,,,
2015-09-07,,,8.5,12.667,4.167,,,,
2015-09-08,,,17.334,23.146,5.812,,,,
2015-09-09,,,7.271,11.188,3.916,,,,
2015-09-10,,,17.196,24.913,7.717,,,,
2015-09-11,,,11.521,18.438,6.916,,,,
2015-09-12,,,10.02,15.625,5.604,,,,
2015-09-13,,,4.271,7.166,2.896,,,,
2015-09-14,,,10.208,12.938,2.729,,,,
2015-09-15,,,11.334,13.834,2.5,,,,
2015-09-16,,,15.478,18.796,3.318,,,,
2015-09-17,,,12.396,15.334,2.938,,,,
2015-09-18,,,12.542,17.938,5.396,,,,
2015-09-19,,,18.27,23.125,4.854,,,,
2015-09-20,,,10.916,13.292,2.375,,,,
2015-09-21,,,12.334,16.042,3.708,,,,
2015-09-22,,,12.438,15.771,3.334,,,,
2015-09-23,,,12.958,16.166,3.208,,,,
2015-09-24,,,22.326,28.108,5.783,,,,
2015-09-25,,,14.334,18.0,3.666,,,,
2015-09-26,,,18.167,23.375,5.208,,,,
2015-09-27,,,13.354,17.688,4.334,,,,
2015-09-28,,,11.396,21.666,10.27,,,,
2015-09-29,,,13.5,17.146,3.646,,,,
2015-09-30,,,7.875,10.708,2.833,,,,
2015-10-01,,,8.652,12.674,4.021,,,,
2015-10-02,,,11.958,15.312,3.354,,,,
2015-10-03,,,13.27,17.958,4.688,,,,
2015-10-04,,,9.688,12.625,2.938,,,,
2015-10-05,,,11.188,13.75,2.562,,,,
2015-10-06,,,10.792,14.854,4.062,,,,
2015-10-07,,,8.875,11.75,2.875,,,,
2015-10-08,,,15.53,23.322,7.791,,,,
2015-10-09,,,13.875,18.583,4.708,,,,
2015-10-10,,,15.438,19.396,3.958,,,,
2015-10-11,,,3.812,5.312,1.5,,,,
2015-10-12,,,10.188,14.125,3.938,,,,
2015-10-13,,,10.979,14.645,3.666,,,,
2015-10-14,,,16.021,19.25,3.23,,,,
2015-10-15,,,20.544,24.522,3.978,,,,
2015-10-16,,,15.5,18.646,3.146,,,,
2015-10-17,,,12.834,15.729,2.896,,,,
2015-10-18,,,14.334,17.167,2.834,,,,
2015-10-19,,,17.98,22.312,4.333,,,,
2015-10-20,,,19.834,26.896,7.062,,,,
2015-10-21,,,18.021,22.25,4.229,,,,
2015-10-22,,,19.563,27.337,7.774,,,,
2015-10-23,,,15.958,19.812,3.854,,,,
2015-10-24,,,9.604,14.188,4.584,,,,
2015-10-25,,,5.02,6.562,1.542,,,,
2015-10-26,,,11.938,16.166,4.23,,,,
2015-10-27,,,8.292,12.605,4.312,,,,
2015-10-28,,,11.065,14.087,3.022,,,,
2015-10-29,,,15.958,19.584,3.625,,,,
2015-10-30,,,20.5,26.27,5.77,,,,
2015-10-31,,,13.042,15.916,2.875,,,,
2015-11-01,,,14.458,17.02,2.562,,,,
2015-11-02,,,20.208,24.771,4.562,,,,
2015-11-03,,,16.167,22.0,5.833,,,,
2015-11-04,,,19.491,26.24,6.749,,,,
2015-11-05,,,25.312,34.792,9.479,,,,
2015-11-06,,,28.98,37.188,8.208,,,,
2015-11-07,,,19.812,24.625,4.812,,,,
2015-11-08,,,18.312,23.167,4.854,,,,
2015-11-09,,,4.583,8.021,3.438,,,,
2015-11-10,,,17.521,22.75,5.229,,,,
2015-11-11,,,13.354,17.084,3.729,,,,
2015-11-12,,,14.638,18.017,3.38,,,,
2015-11-13,,,19.594,25.067,5.473,,,,
2015-11-14,,,14.604,18.334,3.729,,,,
2015-11-15,,,12.73,18.23,5.5,,,,
2015-11-16,,,18.062,25.438,7.375,,,,
2015-11-17,,,11.208,18.042,6.834,,,,
2015-11-18,,,25.604,39.604,14.0,,,,
2015-11-19,,,11.001,15.644,4.642,,,,
2015-11-20,,,28.979,42.875,13.896,,,,
2015-11-21,,,22.958,45.688,22.729,,,,
2015-11-22,,,13.292,15.98,2.688,,,,
2015-11-23,,,11.833,14.424,2.59,,,,
2015-11-24,,,17.875,31.292,13.417,,,,
2015-11-25,,,16.938,23.104,6.167,,,,
2015-11-26,,,13.561,22.512,8.95,,,,
2015-11-27,,,7.062,13.188,6.125,,,,
2015-11-28,,,19.666,30.25,10.584,,,,
2015-11-29,,,14.938,18.812,3.875,,,,
2015-11-30,,,23.833,34.834,11.0,,,,
2015-12-01,,,22.77,35.938,13.167,,,,
2015-12-02,,,27.416,36.5,9.084,,,,
2015-12-03,,,22.106,48.439,26.334,,,,
2015-12-04,,,5.75,10.75,5.0,,,,
2015-12-05,,,9.75,14.916,5.166,,,,
2015-12-06,,,16.625,20.771,4.146,,,,
2015-12-07,,,17.896,24.166,6.271,,,,
2015-12-08,,,22.667,30.167,7.5,,,,
2015-12-09,,,30.708,46.771,16.062,,,,
2015-12-10,,,41.718,90.76,49.044,,,,
2015-12-11,,,13.896,26.354,12.458,,,,
2015-12-12,,,10.021,11.875,1.854,,,,
2015-12-13,,,12.042,14.021,1.979,,,,
2015-12-14,,,18.875,24.02,5.146,,,,
2015-12-15,,,23.608,34.13,10.522,,,,
2015-12-16,,,26.458,47.646,21.188,,,,
2015-12-17,,,15.98,20.792,4.812,,,,
2015-12-18,,,16.042,20.584,4.542,,,,
2015-12-19,,,12.75,17.625,4.875,,,,
2015-12-20,,,18.479,22.271,3.792,,,,
2015-12-21,,,29.229,45.208,15.98,,,,
2015-12-22,,,15.896,19.98,4.084,,,,
2015-12-23,,,21.062,25.229,4.167,,,,
2015-12-24,,,18.196,22.804,4.608,,,,
2015-12-25,,,13.833,19.229,5.396,,,,
2015-12-26,,,10.458,15.542,5.084,,,,
2015-12-27,,,7.417,9.646,2.229,,,,
2015-12-28,,,19.646,27.979,8.333,,,,
2015-12-29,,,19.688,24.916,5.23,,,,
2015-12-30,,,16.5,19.521,3.021,,,,
2015-12-31,,,18.208,21.562,3.354,,,,
2016-01-01,,,14.084,17.917,3.834,,,,
2016-01-02,,,20.042,25.188,5.146,,,,
2016-01-03,,,12.23,15.584,3.354,,,,
2016-01-04,,,11.688,16.438,4.75,,,,
2016-01-05,,,5.98,8.167,2.188,,,,
2016-01-06,,,15.87,19.827,3.956,,,,
2016-01-07,,,31.604,47.5,15.896,,,,
2016-01-08,,,15.417,18.438,3.021,,,,
2016-01-09,,,13.521,20.667,7.146,,,,
2016-01-10,,,16.355,24.333,7.98,,,,
2016-01-11,,,18.834,24.896,6.062,,,,
2016-01-12,,,12.0,19.396,7.396,,,,
2016-01-13,,,10.348,15.718,5.37,,,,
2016-01-14,,,11.167,16.292,5.125,,,,
2016-01-15,,,10.042,13.77,3.729,,,,
2016-01-16,,,16.708,26.916,10.208,,,,
2016-01-17,,,21.084,29.979,8.896,,,,
2016-01-18,,,20.792,31.208,10.417,,,,
2016-01-19,,,21.458,26.458,5.0,,,,
2016-01-20,,,23.059,28.652,5.593,,,,
2016-01-21,,,12.896,17.104,4.208,,,,
2016-01-22,,,10.73,14.542,3.812,,,,
2016-01-23,,,14.25,18.416,4.166,,,,
2016-01-24,,,15.354,19.896,4.542,,,,
2016-01-25,,,16.729,23.334,6.604,,,,
2016-01-26,,,23.917,33.188,9.27,,,,
2016-01-27,,,5.546,8.432,2.886,,,,
2016-01-28,,,26.896,34.23,7.333,,,,
2016-01-29,,,22.688,27.084,4.396,,,,
2016-01-30,,,10.542,13.896,3.354,,,,
2016-01-31,,,12.458,15.625,3.166,,,,
2016-02-01,,,20.188,29.146,8.958,,,,
2016-02-02,,,13.152,16.696,3.544,,,,
2016-02-03,,,17.354,24.646,7.292,,,,
2016-02-04,,,15.479,19.375,3.896,,,,
2016-02-05,,,21.938,26.897,4.96,,,,
2016-02-06,,,14.375,19.625,5.25,,,,
2016-02-07,,,8.875,11.938,3.062,,,,
2016-02-08,,,16.75,20.812,4.062,,,,
2016-02-09,,,16.568,20.477,3.91,,,,
2016-02-10,,,12.458,17.729,5.27,,,,
2016-02-11,,,9.917,16.916,7.0,,,,
2016-02-12,,,8.271,12.812,4.542,,,,
2016-02-13,,,13.104,18.062,4.958,,,,
2016-02-14,,,12.625,17.146,4.521,,,,
2016-02-15,,,17.062,22.292,5.23,,,,
2016-02-16,,,17.21,24.962,7.752,,,,
2016-02-17,,,5.396,8.333,2.938,,,,
2016-02-18,,,12.416,15.105,2.688,,,,
2016-02-19,,,7.292,9.396,2.104,,,,
2016-02-20,,,7.312,9.438,2.125,,,,
2016-02-21,,,7.188,9.792,2.604,,,,
2016-02-22,,,10.0,15.27,5.271,,,,
2016-02-23,,,8.718,12.739,4.022,,,,
2016-02-24,,,10.833,13.521,2.688,,,,
2016-02-25,,,12.854,16.396,3.542,,,,
2016-02-26,,,18.062,21.48,3.416,,,,
2016-02-27,,,11.854,15.542,3.688,,,,
2016-02-28,,,13.562,17.084,3.52,,,,
2016-02-29,,,,,,,,,
2016-03-01,,,16.75,21.625,4.875,,,,
2016-03-02,,,21.604,26.875,5.27,,,,
2016-03-03,,,13.5,20.022,6.522,,,,
2016-03-04,,,11.708,15.875,4.166,,,,
2016-03-05,,,12.75,16.271,3.521,,,,
2016-03-06,,,20.292,29.77,9.479,,,,
2016-03-07,,,14.334,17.667,3.334,,,,
2016-03-08,,,13.312,17.632,4.32,,,,
2016-03-09,,,14.709,21.199,6.49,,,,
2016-03-10,,,14.73,19.583,4.854,,,,
2016-03-11,,,7.334,9.125,1.792,,,,
2016-03-12,,,7.084,9.188,2.104,,,,
2016-03-13,,,25.958,32.354,6.396,,,,
2016-03-14,,,13.5,17.5,4.0,,,,
2016-03-15,,,14.875,18.354,3.48,,,,
2016-03-16,,,12.125,18.542,6.417,,,,
2016-03-17,,,11.674,15.587,3.913,,,,
2016-03-18,,,11.229,14.625,3.396,,,,
2016-03-19,,,13.271,15.625,2.354,,,,
2016-03-20,,,8.354,10.5,2.146,,,,
2016-03-21,,,8.833,11.104,2.271,,,,
2016-03-22,,,8.938,11.062,2.125,,,,
2016-03-23,,,20.0,25.104,5.104,,,,
2016-03-24,,,11.37,13.87,2.5,,,,
2016-03-25,,,8.958,11.416,2.458,,,,
2016-03-26,,,8.854,10.875,2.021,,,,
2016-03-27,,,12.354,16.208,3.854,,,,
2016-03-28,,,14.52,18.375,3.854,,,,
2016-03-29,,,15.188,19.084,3.896,,,,
2016-03-30,,,17.282,21.196,3.913,,,,
2016-03-31,,,12.375,15.875,3.5,,,,
2016-04-01,,,15.75,19.23,3.479,,,,
2016-04-02,,,14.875,17.25,2.375,,,,
2016-04-03,,,10.958,15.23,4.271,,,,
2016-04-04,,,5.084,7.312,2.229,,,,
2016-04-05,,,14.062,16.584,2.521,,,,
2016-04-06,,,14.917,21.75,6.833,,,,
2016-04-07,,,14.674,20.152,5.478,,,,
2016-04-08,,,15.938,19.146,3.208,,,,
2016-04-09,,,14.458,19.125,4.666,,,,
2016-04-10,,,10.958,14.396,3.438,,,,
2016-04-11,,,10.042,12.625,2.584,,,,
2016-04-12,,,8.146,10.73,2.583,,,,
2016-04-13,,,6.646,9.846,3.201,,,,
2016-04-14,,,14.729,18.916,4.188,,,,
2016-04-15,,,11.354,15.333,3.979,,,,
2016-04-16,,,11.666,14.312,2.646,,,,
2016-04-17,,,2.75,4.25,1.5,,,,
2016-04-18,,,9.312,11.875,2.562,,,,
2016-04-19,,,11.708,14.666,2.958,,,,
2016-04-20,,,9.119,11.29,2.172,,,,
2016-04-21,,,6.312,8.916,2.604,,,,
2016-04-22,,,11.084,13.958,2.875,,,,
2016-04-23,,,9.562,12.583,3.02,,,,
2016-04-24,,,12.334,14.02,1.688,,,,
2016-04-25,,,12.896,17.396,4.5,,,,
2016-04-26,,,13.084,17.23,4.146,,,,
2016-04-27,,,12.434,17.218,4.782,,,,
2016-04-28,,,17.292,21.125,3.833,,,,
2016-04-29,,,9.354,11.688,2.333,,,,
2016-04-30,,,7.688,10.188,2.5,,,,
2016-05-01,,,10.375,12.834,2.458,,,,
2016-05-02,,,11.834,13.896,2.062,,,,
2016-05-03,,,4.979,6.75,1.771,,,,
2016-05-04,,,3.104,4.458,1.354,,,,
2016-05-05,,,7.354,9.0,1.646,,,,
2016-05-06,,,10.479,13.062,2.584,,,,
2016-05-07,,,4.834,6.438,1.604,,,,
2016-05-08,,,7.792,9.333,1.542,,,,
2016-05-09,,,7.958,10.125,2.166,,,,
2016-05-10,,,8.524,11.0,2.476,,,,
2016-05-11,,,4.208,6.979,2.77,,,,
2016-05-12,,,11.875,15.583,3.708,,,,
2016-05-13,,,9.292,14.166,4.875,,,,
2016-05-14,,,10.812,13.438,2.625,,,,
2016-05-15,,,7.125,8.667,1.542,,,,
2016-05-16,,,8.396,11.708,3.312,,,,
2016-05-17,,,8.174,10.218,2.043,,,,
2016-05-18,,,16.27,19.062,2.792,,,,
2016-05-19,,,15.25,18.396,3.146,,,,
2016-05-20,,,9.812,11.834,2.021,,,,
2016-05-21,,,17.729,25.25,7.521,,,,
2016-05-22,,,12.166,14.458,2.292,,,,
2016-05-23,,,18.438,22.75,4.312,,,,
2016-05-24,,,11.834,14.729,2.896,,,,
2016-05-25,,,6.658,8.444,1.786,,,,
2016-05-26,,,7.416,10.004,2.587,,,,
2016-05-27,,,9.75,12.042,2.292,,,,
2016-05-28,,,13.854,17.75,3.896,,,,
2016-05-29,,,8.48,10.958,2.48,,,,
2016-05-30,,,12.646,14.854,2.208,,,,
2016-05-31,,,11.021,13.855,2.834,,,,
2016-06-01,,,11.875,14.188,2.312,,,,
2016-06-02,,,7.229,8.938,1.708,,,,
2016-06-03,,,9.37,12.935,3.566,,,,
2016-06-04,,,5.166,7.438,2.271,,,,
2016-06-05,,,7.958,10.292,2.333,,,,
2016-06-06,,,10.875,13.292,2.416,,,,
2016-06-07,,,16.812,23.333,6.52,,,,
2016-06-08,,,8.718,12.869,4.152,,,,
2016-06-09,,,15.438,20.416,4.98,,,,
2016-06-10,,,11.462,15.664,4.202,,,,
2016-06-11,,,7.5,11.104,3.604,,,,
2016-06-12,,,6.584,9.938,3.354,,,,
2016-06-13,,,8.646,11.73,3.084,,,,
2016-06-14,,,9.688,12.5,2.812,,,,
2016-06-15,,,5.292,8.021,2.73,,,,
2016-06-16,,,8.74,11.76,3.022,,,,
2016-06-17,,,10.084,13.458,3.375,,,,
2016-06-18,,,13.896,17.062,3.166,,,,
2016-06-19,,,6.396,7.812,1.417,,,,
2016-06-20,,,9.479,12.812,3.333,,,,
2016-06-21,,,20.958,27.271,6.312,,,,
2016-06-22,,,10.666,14.042,3.375,,,,
2016-06-23,,,11.13,14.022,2.892,,,,
2016-06-24,,,9.25,13.208,3.958,,,,
2016-06-25,,,4.584,6.479,1.896,,,,
2016-06-26,,,6.73,8.958,2.229,,,,
2016-06-27,,,11.521,14.916,3.396,,,,
2016-06-28,,,16.834,20.042,3.208,,,,
2016-06-29,,,15.246,18.927,3.68,,,,
2016-06-30,,,9.688,13.646,3.958,,,,
2016-07-01,,,11.021,16.23,5.208,,,,
2016-07-02,,,5.958,10.416,4.458,,,,
2016-07-03,,,3.833,7.458,3.625,,,,
2016-07-04,,,13.271,18.312,5.042,,,,
2016-07-05,,,11.875,14.708,2.833,,,,
2016-07-06,,,7.521,12.271,4.75,,,,
2016-07-07,,,10.562,15.021,4.458,,,,
2016-07-08,,,15.046,19.845,4.8,,,,
2016-07-09,,,7.104,12.042,4.938,,,,
2016-07-10,,,7.771,13.646,5.875,,,,
2016-07-11,,,11.042,15.083,4.042,,,,
2016-07-12,,,11.0,14.792,3.792,,,,
2016-07-13,,,9.73,13.812,4.084,,,,
2016-07-14,,,11.818,15.591,3.772,,,,
2016-07-15,,,16.479,21.521,5.042,,,,
2016-07-16,,,11.25,15.625,4.375,,,,
2016-07-17,,,5.729,8.396,2.666,,,,
2016-07-18,,,9.562,12.146,2.583,,,,
2016-07-19,,,10.5,13.771,3.271,,,,
2016-07-20,,,8.208,11.479,3.271,,,,
2016-07-21,,,11.438,15.021,3.583,,,,
2016-07-22,,,11.428,16.022,4.594,,,,
2016-07-23,,,9.208,12.354,3.146,,,,
2016-07-24,,,8.729,11.125,2.396,,,,
2016-07-25,,,12.542,16.916,4.375,,,,
2016-07-26,,,8.188,13.708,5.52,,,,
2016-07-27,,,6.604,10.688,4.084,,,,
2016-07-28,,,6.639,12.478,5.839,,,,
2016-07-29,,,6.142,14.624,8.481,,,,
2016-07-30,,,6.188,11.688,5.5,,,,
2016-07-31,,,7.292,11.298,4.005,,,,
2016-08-01,,,8.708,13.854,5.146,,,,
2016-08-02,,,9.403,15.742,6.339,,,,
2016-08-03,,,7.667,13.834,6.166,,,,
2016-08-04,,,7.044,14.684,7.64,,,,
2016-08-05,,,6.229,12.688,6.458,,,,
2016-08-06,,,5.562,11.333,5.771,,,,
2016-08-07,,,6.0,11.146,5.146,,,,
2016-08-08,,,6.625,10.375,3.75,,,,
2016-08-09,,,11.0,14.542,3.542,,,,
2016-08-10,,,10.326,13.218,2.892,,,,
2016-08-11,,,10.896,13.396,2.5,,,,
2016-08-12,,,9.021,12.395,3.375,,,,
2016-08-13,,,8.271,12.271,4.0,,,,
2016-08-14,,,8.354,10.854,2.5,,,,
2016-08-15,,,4.917,7.292,2.375,,,,
2016-08-16,,,6.896,11.042,4.146,,,,
2016-08-17,,,4.25,7.729,3.479,,,,
2016-08-18,,,5.022,9.364,4.341,,,,
2016-08-19,,,7.75,14.354,6.604,,,,
2016-08-20,,,7.625,14.854,7.229,,,,
2016-08-21,,,5.562,12.834,7.27,,,,
2016-08-22,,,4.208,7.166,2.958,,,,
2016-08-23,,,6.938,11.166,4.23,,,,
2016-08-24,,,11.652,16.782,5.131,,,,
2016-08-25,,,5.354,12.458,7.104,,,,
2016-08-26,,,4.73,11.562,6.834,,,,
2016-08-27,,,7.708,11.875,4.166,,,,
2016-08-28,,,10.27,12.812,2.542,,,,
2016-08-29,,,9.125,13.979,4.854,,,,
2016-08-30,,,5.438,8.834,3.396,,,,
2016-08-31,,,5.021,8.25,3.229,,,,
2016-09-01,,,6.761,10.652,3.892,,,,
2016-09-02,,,12.292,15.625,3.334,,,,
2016-09-03,,,11.396,15.188,3.792,,,,
2016-09-04,,,7.979,12.646,4.667,,,,
2016-09-05,,,5.146,11.771,6.625,,,,
2016-09-06,,,3.854,8.521,4.666,,,,
2016-09-07,,,3.956,8.152,4.196,,,,
2016-09-08,,,3.416,6.521,3.104,,,,
2016-09-09,,,9.792,13.375,3.584,,,,
2016-09-10,,,10.396,12.812,2.416,,,,
2016-09-11,,,13.146,14.812,1.666,,,,
2016-09-12,,,12.25,15.895,3.646,,,,
2016-09-13,,,15.25,19.938,4.688,,,,
2016-09-14,,,20.812,27.23,6.416,,,,
2016-09-15,,,15.772,20.318,4.545,,,,
2016-09-16,,,20.584,28.771,8.188,,,,
2016-09-17,,,10.792,17.542,6.75,,,,
2016-09-18,,,3.375,6.688,3.312,,,,
2016-09-19,,,12.292,15.646,3.354,,,,
2016-09-20,,,9.562,12.708,3.146,,,,
2016-09-21,,,11.626,15.595,3.97,,,,
2016-09-22,,,8.812,11.104,2.292,,,,
2016-09-23,,,13.188,22.812,9.625,,,,
2016-09-24,,,20.458,30.938,10.48,,,,
2016-09-25,,,13.75,18.375,4.625,,,,
2016-09-26,,,12.646,19.854,7.208,,,,
2016-09-27,,,11.646,24.062,12.417,,,,
2016-09-28,,,5.792,11.27,5.48,,,,
2016-09-29,,,12.696,18.065,5.37,,,,
2016-09-30,,,10.639,13.166,2.528,,,,
2016-10-01,,,17.396,21.375,3.979,,,,
2016-10-02,,,13.604,18.084,4.48,,,,
2016-10-03,,,8.916,14.854,5.938,,,,
2016-10-04,,,9.729,16.375,6.646,,,,
2016-10-05,,,11.125,14.396,3.271,,,,
2016-10-06,,,9.282,13.532,4.25,,,,
2016-10-07,,,9.375,12.438,3.062,,,,
2016-10-08,,,10.312,15.458,5.146,,,,
2016-10-09,,,6.396,9.375,2.979,,,,
2016-10-10,,,7.688,10.042,2.354,,,,
2016-10-11,,,12.625,16.542,3.916,,,,
2016-10-12,,,23.854,30.792,6.938,,,,
2016-10-13,,,13.218,16.326,3.109,,,,
2016-10-14,,,16.479,21.312,4.833,,,,
2016-10-15,,,17.48,21.917,4.438,,,,
2016-10-16,,,16.792,20.166,3.375,,,,
2016-10-17,,,24.812,31.938,7.125,,,,
2016-10-18,,,20.13,29.13,9.0,,,,
2016-10-19,,,12.792,16.75,3.958,,,,
2016-10-20,,,13.084,18.979,5.896,,,,
2016-10-21,,,13.333,16.938,3.604,,,,
2016-10-22,,,23.084,28.938,5.854,,,,
2016-10-23,,,8.375,10.458,2.083,,,,
2016-10-24,,,9.646,12.542,2.896,,,,
2016-10-25,,,20.0,28.146,8.146,,,,
2016-10-26,,,13.792,21.5,7.708,,,,
2016-10-27,,,14.026,16.311,2.284,,,,
2016-10-28,,,23.604,31.75,8.146,,,,
2016-10-29,,,14.729,18.604,3.875,,,,
2016-10-30,,,9.52,12.0,2.48,,,,
2016-10-31,,,26.416,37.771,11.354,,,,
2016-11-01,,,22.625,29.792,7.167,,,,
2016-11-02,,,20.696,26.022,5.326,,,,
2016-11-03,,,12.354,14.75,2.396,,,,
2016-11-04,,,15.834,18.75,2.916,,,,
2016-11-05,,,18.167,23.292,5.125,,,,
2016-11-06,,,9.916,12.48,2.562,,,,
2016-11-07,,,10.854,13.855,3.0,,,,
2016-11-08,,,23.875,35.521,11.646,,,,
2016-11-09,,,8.271,10.125,1.854,,,,
2016-11-10,,,17.64,21.976,4.336,,,,
2016-11-11,,,12.604,15.438,2.833,,,,
2016-11-12,,,17.584,23.542,5.958,,,,
2016-11-13,,,16.229,24.229,8.0,,,,
2016-11-14,,,28.875,49.562,20.688,,,,
2016-11-15,,,18.398,27.42,9.023,,,,
2016-11-16,,,17.812,22.916,5.104,,,,
2016-11-17,,,22.834,29.854,7.02,,,,
2016-11-18,,,22.125,29.98,7.854,,,,
2016-11-19,,,27.542,38.208,10.666,,,,
2016-11-20,,,24.375,35.708,11.333,,,,
2016-11-21,,,22.666,29.312,6.646,,,,
2016-11-22,,,22.362,34.192,11.83,,,,
2016-11-23,,,12.82,18.507,5.688,,,,
2016-11-24,,,15.617,19.416,3.8,,,,
2016-11-25,,,22.542,34.542,12.0,,,,
2016-11-26,,,25.521,34.417,8.896,,,,
2016-11-27,,,21.188,27.042,5.854,,,,
2016-11-28,,,13.021,17.792,4.771,,,,
2016-11-29,,,12.854,15.479,2.625,,,,
2016-11-30,,,17.834,23.0,5.166,,,,
2016-12-01,,,15.065,20.892,5.826,,,,
2016-12-02,,,20.812,27.166,6.354,,,,
2016-12-03,,,26.792,38.583,11.792,,,,
2016-12-04,,,14.062,20.667,6.604,,,,
2016-12-05,,,22.292,31.458,9.166,,,,
2016-12-06,,,12.458,19.23,6.771,,,,
2016-12-07,,,22.834,30.229,7.396,,,,
2016-12-08,,,22.312,30.375,8.062,,,,
2016-12-09,,,10.84,14.682,3.841,,,,
2016-12-10,,,10.625,13.688,3.062,,,,
2016-12-11,,,9.208,12.083,2.875,,,,
2016-12-12,,,27.125,44.083,16.958,,,,
2016-12-13,,,26.666,40.938,14.271,,,,
2016-12-14,,,17.13,21.0,3.87,,,,
2016-12-15,,,16.271,21.604,5.334,,,,
2016-12-16,,,16.958,22.604,5.646,,,,
2016-12-17,,,19.271,29.229,9.958,,,,
2016-12-18,,,26.604,38.708,12.104,,,,
2016-12-19,,,24.666,37.916,13.25,,,,
2016-12-20,,,33.5,60.188,26.688,,,,
2016-12-21,,,41.057,77.237,36.18,,,,
2016-12-22,,,9.0,17.146,8.146,,,,
2016-12-23,,,5.521,8.208,2.688,,,,
2016-12-24,,,10.0,13.625,3.625,,,,
2016-12-25,,,20.062,25.75,5.688,,,,
2016-12-26,,,26.084,44.229,18.146,,,,
2016-12-27,,,7.479,10.646,3.166,,,,
2016-12-28,,,8.608,12.282,3.674,,,,
2016-12-29,,,19.604,27.562,7.958,,,,
2016-12-30,,,9.646,12.458,2.812,,,,
2016-12-31,,,14.0,17.729,3.729,,,,
2017-01-01,,,14.958,22.167,7.208,,,,
2017-01-02,,,9.292,13.729,4.438,,,,
2017-01-03,,,7.646,10.104,2.458,,,,
2017-01-04,,,10.75,15.208,4.458,,,,
2017-01-05,,,21.167,27.521,6.354,,,,
2017-01-06,,,20.02,28.292,8.27,,,,
2017-01-07,,,12.708,15.73,3.02,,,,
2017-01-08,,,16.688,22.188,5.5,,,,
2017-01-09,,,8.604,12.334,3.729,,,,
2017-01-10,,,4.304,8.261,3.956,,,,
2017-01-11,,,5.875,11.166,5.292,,,,
2017-01-12,,,23.354,36.958,13.605,,,,
2017-01-13,,,20.708,27.458,6.75,,,,
2017-01-14,,,10.375,12.646,2.271,,,,
2017-01-15,,,7.0,11.105,4.104,,,,
2017-01-16,,,32.5,54.25,21.75,,,,
2017-01-17,,,11.042,14.77,3.729,,,,
2017-01-18,,,20.182,34.432,14.25,,,,
2017-01-19,,,14.708,18.584,3.875,,,,
2017-01-20,,,20.146,28.958,8.812,,,,
2017-01-21,,,18.104,23.792,5.688,,,,
2017-01-22,,,14.729,19.625,4.896,,,,
2017-01-23,,,7.417,15.438,8.02,,,,
2017-01-24,,,6.375,11.333,4.958,,,,
2017-01-25,,,16.609,21.326,4.717,,,,
2017-01-26,,,18.479,27.0,8.521,,,,
2017-01-27,,,13.688,20.062,6.375,,,,
2017-01-28,,,12.229,16.416,4.188,,,,
2017-01-29,,,31.938,45.854,13.916,,,,
2017-01-30,,,18.834,23.646,4.812,,,,
2017-01-31,,,25.3,34.138,8.838,,,,
2017-02-01,,,27.688,35.792,8.104,,,,
2017-02-02,,,16.666,21.312,4.646,,,,
2017-02-03,,,24.604,31.604,7.0,,,,
2017-02-04,,,13.979,19.23,5.25,,,,
2017-02-05,,,13.25,19.5,6.25,,,,
2017-02-06,,,16.029,24.074,8.046,,,,
2017-02-07,,,13.604,20.604,7.0,,,,
2017-02-08,,,18.354,24.5,6.146,,,,
2017-02-09,,,21.021,26.312,5.292,,,,
2017-02-10,,,19.084,26.688,7.604,,,,
2017-02-11,,,9.562,14.166,4.604,,,,
2017-02-12,,,4.854,7.98,3.125,,,,
2017-02-13,,,9.396,15.229,5.834,,,,
2017-02-14,,,14.396,21.542,7.146,,,,
2017-02-15,,,14.536,19.234,4.698,,,,
2017-02-16,,,12.646,16.188,3.542,,,,
