date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2011-07-13,90.0,81.5,72.0,13.0,24.583,11.5835,10.083,5.8545,14.625,296.0,271.0,250.0,174.833,10.792,185.625
2011-07-14,92.0,80.625,64.0,9.604,23.542,13.9375,9.542,4.875,17.646,303.0,271.667,250.0,174.25,11.792,186.042
2011-07-15,93.0,77.625,59.0,9.271,16.1665,6.896,10.625,3.7915,13.625,314.0,278.208,250.0,174.375,10.667,185.042
2011-07-16,92.0,74.458,52.0,11.8545,22.3125,10.4585,12.458,4.521,16.5415,326.0,281.458,242.0,176.375,11.583,187.958
2011-07-17,83.0,69.667,48.0,9.5835,13.042,3.4585,18.417,4.0,23.167,340.0,293.542,259.0,176.167,11.5,187.667
2011-07-18,92.0,79.375,66.0,7.913,11.239,3.3265000000000002,14.917,4.304,20.5625,304.0,279.958,257.0,179.217,10.522,189.739
2011-07-19,94.0,78.792,71.0,2.5,3.396,0.896,7.958,1.958,11.521,291.0,272.583,244.0,172.125,6.0,178.125
2011-07-20,94.0,87.25,81.0,2.6665,3.1045,0.4375,11.667,1.875,18.3125,262.0,247.625,235.0,176.25,5.917,182.167
2011-07-21,88.0,82.833,75.0,4.0415,4.5415,0.5,9.091,1.135,8.565,265.0,242.0,225.0,181.167,6.208,187.375
2011-07-22,88.0,77.333,65.0,7.75,9.083,1.3335,17.792,1.4580000000000002,22.8335,296.0,251.542,221.0,181.458,6.458,187.917
2011-07-23,90.0,73.875,45.0,8.646,10.3335,1.6875,19.25,1.9375,21.521,289.0,247.417,206.0,184.125,6.958,191.083
2011-07-24,93.0,76.708,52.0,13.875,18.8125,4.9375,29.958,4.2085,38.5205,314.0,260.958,201.0,186.917,12.458,199.375
2011-07-25,91.0,82.667,72.0,11.6365,14.25,2.614,17.833,4.0,24.375,291.0,267.583,248.0,180.381,9.571,189.952
2011-07-26,92.0,80.75,65.0,13.854,18.771,4.9165,16.083,3.875,20.375,306.0,272.167,250.0,181.458,8.875,190.333
2011-07-27,91.0,79.042,63.0,15.625,23.0,7.375,15.25,5.396,23.1875,306.0,279.333,258.0,182.5,11.75,194.25
2011-07-28,96.0,75.875,56.0,8.542,14.125,5.5835,18.75,4.625,20.0835,334.0,286.5,245.0,181.042,14.375,195.417
2011-07-29,92.0,75.792,54.0,7.833,12.479,4.646,15.25,2.6665,16.25,330.0,284.167,243.0,180.458,10.667,191.125
2011-07-30,86.0,79.583,69.0,7.125,9.6875,2.5625,15.125,2.854,18.875,313.0,286.042,266.0,176.625,8.875,185.5
2011-07-31,91.0,77.125,63.0,4.625,5.1875,0.5625,21.375,1.604,24.354,329.0,284.292,251.0,179.583,9.5,189.083
2011-08-01,91.0,79.208,60.0,16.8915,23.5435,6.651999999999999,26.792,4.782500000000001,39.854,319.0,278.167,240.0,182.087,11.826,193.913
2011-08-02,91.0,79.042,60.0,16.6875,25.8125,9.125,21.25,5.25,31.729,326.0,284.792,265.0,177.417,9.667,187.083
2011-08-03,89.0,72.458,54.0,9.854,19.021,9.1665,9.875,4.354,11.25,325.0,289.375,258.0,174.542,7.0,181.542
2011-08-04,89.0,69.125,52.0,11.625,18.6665,7.042,12.826,4.326,16.5435,332.0,295.083,259.0,174.958,7.792,182.75
2011-08-05,91.0,73.292,57.0,15.2085,21.4165,6.2085,18.292,4.6665,21.0,323.0,288.083,250.0,177.458,10.167,187.625
2011-08-06,96.0,87.875,78.0,10.521,25.4375,14.9165,10.083,4.0625,13.7915,287.0,268.667,255.0,173.667,6.875,180.542
2011-08-07,88.0,79.083,71.0,9.3545,22.2915,12.9375,9.0,5.2295,13.167,305.0,280.5,266.0,173.958,6.667,180.625
2011-08-08,93.0,83.542,68.0,8.9785,20.8265,11.848,11.583,4.152,21.375,318.0,282.625,258.0,173.826,7.739,181.565
2011-08-09,94.0,79.667,64.0,11.7085,19.542,7.8335,19.125,4.1665,29.9375,331.0,292.833,264.0,176.0,11.625,187.625
2011-08-10,88.0,77.958,64.0,9.7915,14.5205,4.729,14.792,3.3335,16.521,324.0,292.417,266.0,177.5,11.458,188.958
2011-08-11,87.0,76.958,62.0,6.478,9.435,2.9565,12.125,2.8125,15.125,325.0,289.333,269.0,174.391,7.478,181.87
2011-08-12,84.0,72.708,57.0,7.604,11.479,3.875,10.458,2.875,12.4375,330.0,293.458,269.0,174.917,7.083,182.0
2011-08-13,92.0,74.625,54.0,10.146,13.9165,3.771,16.542,3.625,18.3335,338.0,289.625,248.0,180.042,11.542,191.583
2011-08-14,91.0,74.708,60.0,9.042,10.2915,1.25,12.208,2.521,14.9585,319.0,286.458,263.0,179.208,9.0,188.208
2011-08-15,92.0,81.458,70.0,11.130500000000001,12.326,1.1955,15.696,1.591,20.7175,307.0,282.0,264.0,179.682,7.636,187.318
2011-08-16,94.0,83.625,68.0,12.771,14.2915,1.5205,16.167,2.021,22.3545,317.0,282.5,263.0,177.667,7.75,185.417
2011-08-17,95.0,77.667,60.0,8.9585,9.979,1.021,18.792,1.604,23.3335,338.0,297.917,271.0,175.042,6.917,181.958
2011-08-18,94.0,80.833,67.0,9.8335,10.4585,0.625,18.333,1.9375,19.0835,308.0,279.042,254.0,182.458,7.417,189.875
2011-08-19,89.0,78.25,65.0,6.5415,7.271,0.729,15.417,2.1045,13.3335,307.0,271.167,241.0,187.583,6.917,194.5
2011-08-20,96.0,84.917,73.0,8.125,9.146,1.021,15.417,1.4585,12.207999999999998,279.0,256.583,238.0,188.083,7.5,195.583
2011-08-21,99.0,90.458,82.0,7.0415,7.833,0.7915,11.417,1.5830000000000002,9.0205,270.0,250.708,235.0,183.292,7.333,190.625
2011-08-22,99.0,91.0,75.0,11.841000000000001,14.091,2.25,12.792,2.1955,11.8545,278.0,245.917,229.0,186.182,11.182,197.364
2011-08-23,99.0,99.0,99.0,12.771,17.125,4.354,17.25,1.479,17.7915,253.0,241.875,231.0,180.375,10.875,191.25
2011-08-24,99.0,90.333,75.0,9.9165,15.125,5.2085,16.042,1.9165,14.667000000000002,295.0,264.75,245.0,176.917,9.417,186.333
2011-08-25,96.0,80.167,61.0,9.792,14.0625,4.271,20.125,4.25,20.5625,314.0,276.25,238.0,178.292,11.542,189.833
2011-08-26,90.0,79.042,56.0,10.646,17.1455,6.5,11.083,3.25,11.5625,321.0,278.667,254.0,176.708,9.708,186.417
2011-08-27,94.0,78.125,51.0,7.375,11.604,4.229,13.667,1.875,12.3125,325.0,281.458,241.0,180.583,13.0,193.583
2011-08-28,94.0,76.667,53.0,8.417,11.6875,3.2705,19.667,2.104,20.979,330.0,285.083,247.0,179.583,12.417,192.0
2011-08-29,91.0,73.083,46.0,7.761,10.065000000000001,2.3040000000000003,20.083,4.0435,20.521,336.0,289.042,248.0,178.87,11.957,190.826
2011-08-30,93.0,77.708,55.0,11.5205,14.6875,3.1665,26.333,4.804,29.304499999999997,330.0,283.083,246.0,181.636,14.227,195.864
2011-08-31,93.0,78.0,60.0,10.979,12.229,1.25,28.667,3.958,34.8125,334.0,285.125,244.0,184.5,20.292,204.792
2011-09-01,93.0,83.125,63.0,6.4585,7.25,0.792,17.0,1.5835,18.3125,336.0,280.958,254.0,181.25,18.833,200.083
2011-09-02,92.0,81.125,75.0,4.979,6.3955,1.4165,7.958,1.0415,9.8125,286.0,270.417,254.0,176.083,16.458,192.542
2011-09-03,93.0,84.917,74.0,1.75,1.8335,0.0835,4.917,0.9375,8.3125,297.0,266.833,256.0,176.375,16.292,192.667
2011-09-04,94.0,86.667,76.0,1.9794999999999998,2.042,0.0625,9.458,0.854,9.833,286.0,255.583,235.0,179.167,16.042,195.208
2011-09-05,91.0,77.125,58.0,4.065,4.1739999999999995,0.1085,9.833,0.9129999999999999,12.9375,288.0,246.917,205.0,182.0,7.174,189.174
2011-09-06,95.0,74.0,52.0,8.3695,9.5435,1.174,12.583,1.3955000000000002,13.854,286.0,231.875,186.0,188.696,9.043,197.739
2011-09-07,95.0,73.625,50.0,10.4585,12.5625,2.104,21.833,5.458,20.2295,295.0,237.292,177.0,190.833,13.958,204.792
2011-09-08,95.0,76.75,58.0,10.354,12.271,1.9169999999999998,30.583,3.3335,33.4165,301.0,256.125,195.0,188.792,11.917,200.708
2011-09-09,91.0,79.375,70.0,13.375,18.1045,4.7295,25.917,4.104,26.875,292.0,272.25,236.0,183.708,10.375,194.083
2011-09-10,87.0,79.792,71.0,10.3545,22.6045,12.25,13.333,4.9795,18.229,307.0,281.208,262.0,178.667,9.458,188.125
2011-09-11,93.0,77.375,61.0,9.9375,19.979,10.0415,10.458,4.625,12.271,314.0,281.792,255.0,177.542,8.583,186.125
2011-09-12,91.0,72.917,51.0,12.587,20.630499999999998,8.0435,11.913,4.7045,14.022,320.0,282.708,251.0,177.13,6.913,184.043
2011-09-13,92.0,73.792,52.0,13.646,19.667,6.021,12.542,3.875,16.625,318.0,275.833,239.0,178.25,10.5,188.75
2011-09-14,93.0,74.458,47.0,13.4375,19.125,5.6875,16.333,3.7085,16.8545,324.0,275.542,237.0,178.875,8.292,187.167
2011-09-15,92.0,74.042,54.0,13.021,17.5625,4.5415,14.875,3.3125,16.9375,322.0,277.958,236.0,178.417,8.25,186.667
2011-09-16,92.0,84.292,74.0,14.8335,26.0,11.167,13.75,4.6875,16.604,278.0,265.458,253.0,176.167,8.958,185.125
2011-09-17,93.0,85.333,73.0,11.2085,19.9375,8.729,7.167,2.958,9.5625,305.0,269.708,249.0,174.375,8.5,182.875
2011-09-18,98.0,89.75,76.0,10.104,22.2915,12.1875,8.917,3.375,17.4375,297.0,266.458,249.0,172.583,7.417,180.0
2011-09-19,98.0,86.542,73.0,3.957,4.3915,0.435,4.542,0.9784999999999999,3.625,251.0,229.333,209.0,181.609,7.522,189.13
2011-09-20,99.0,98.167,96.0,3.0,3.37,0.3695,3.208,0.8125,3.833,209.0,201.333,194.0,180.304,8.0,188.304
2011-09-21,97.0,74.583,57.0,3.2915,3.771,0.47950000000000004,7.0,0.896,7.896,235.0,214.875,187.0,181.333,8.083,189.417
2011-09-22,86.0,63.417,42.0,5.021,5.7085,0.6875,8.167,1.125,9.083,250.0,198.833,142.0,184.958,8.042,193.0
2011-09-23,95.0,68.583,33.0,8.8125,10.5,1.6875,11.042,1.2915,8.2295,265.0,187.0,120.0,188.083,9.833,197.917
2011-09-24,94.0,65.208,32.0,10.3955,12.0835,1.6875,16.083,1.9580000000000002,13.042000000000002,268.0,192.75,127.0,189.417,10.25,199.667
2011-09-25,95.0,73.958,56.0,7.7085,8.771,1.0625,18.5,2.854,15.8125,259.0,198.833,134.0,188.0,10.833,198.833
2011-09-26,91.0,74.5,56.0,11.7395,13.5,1.7605,24.913,3.0955,21.822000000000003,265.0,216.458,173.0,187.571,11.476,199.048
2011-09-27,97.0,77.125,54.0,10.2085,12.104,1.896,35.542,2.958,21.9585,276.0,224.25,171.0,188.542,16.917,205.458
2011-09-28,92.0,77.833,61.0,12.5,14.896,2.3955,22.042,3.2085,21.6045,277.0,228.333,183.0,187.333,15.792,203.125
2011-09-29,95.0,81.542,60.0,13.542,15.207999999999998,1.6669999999999998,25.75,3.8545,28.6665,282.0,244.042,212.0,186.875,16.875,203.75
2011-09-30,96.0,86.292,78.0,9.104,9.729,0.625,22.167,1.7085,23.2085,253.0,225.833,183.0,186.417,15.083,201.5
2011-10-01,94.0,73.583,49.0,6.5,7.3335,0.8335,16.208,1.0415,14.4375,245.0,197.25,158.0,189.417,13.458,202.875
2011-10-02,85.0,66.917,49.0,4.4585,4.75,0.2915,12.667,1.1875,10.875,218.0,187.75,163.0,189.458,12.75,202.208
2011-10-03,89.0,63.625,33.0,5.5,6.6305000000000005,1.1305,11.667,0.9129999999999999,9.1875,237.0,179.333,141.0,185.957,4.565,190.522
2011-10-04,87.0,65.458,47.0,9.409,11.5455,2.136,12.417,2.1875,8.604,227.0,182.625,121.0,183.545,6.955,190.5
2011-10-05,98.0,94.125,72.0,13.0,14.875,1.875,12.625,1.729,10.417,204.0,176.708,162.0,178.0,8.958,186.958
2011-10-06,99.0,74.583,48.0,11.229,13.0,1.771,22.208,2.8545,18.5415,240.0,197.917,155.0,181.583,8.167,189.75
2011-10-07,91.0,71.083,43.0,11.896,13.875,1.979,33.75,1.9794999999999998,30.7915,238.0,184.083,134.0,182.0,9.125,191.125
2011-10-08,95.0,75.458,52.0,12.0835,15.354,3.271,26.75,3.2085,23.75,243.0,171.292,105.0,181.917,8.667,190.583
2011-10-09,93.0,78.583,57.0,12.0415,14.8125,2.771,42.208,4.8545,41.3125,253.0,191.375,126.0,182.875,8.667,191.542
2011-10-10,98.0,80.625,52.0,11.9565,14.630500000000001,2.674,53.083,4.6955,46.7085,268.0,202.583,151.0,188.913,11.565,200.478
2011-10-11,95.0,85.125,63.0,13.4375,16.0625,2.625,43.913,3.152,41.304500000000004,241.0,198.75,159.0,187.833,11.75,199.583
2011-10-12,98.0,76.042,40.0,13.229,16.0835,2.854,49.208,3.0415,44.3125,257.0,199.0,143.0,190.958,12.458,203.417
2011-10-13,92.0,77.458,64.0,12.9585,14.8955,1.9375,45.0,3.8125,45.542,251.0,216.0,176.0,187.542,10.5,198.042
2011-10-14,99.0,91.292,80.0,16.396,21.375,4.9795,13.571,4.4165,30.3125,226.0,216.708,206.0,182.208,11.542,193.75
2011-10-15,96.0,81.708,63.0,10.292,11.75,1.4580000000000002,13.833,2.5835,17.9375,236.0,214.25,204.0,185.667,9.042,194.708
2011-10-16,71.0,59.167,52.0,8.833,9.917,1.0830000000000002,27.684,4.583,27.4585,216.0,204.042,189.0,188.083,6.917,195.0
2011-10-17,90.0,72.0,49.0,11.4785,13.717500000000001,2.239,17.95,2.1955,19.958,212.0,169.042,116.0,189.0,9.609,198.609
2011-10-18,95.0,75.5,51.0,10.9375,13.5,2.5625,13.739,1.75,12.7705,221.0,159.458,99.0,189.417,8.0,197.417
2011-10-19,95.0,74.25,47.0,9.5655,12.0435,2.4779999999999998,20.174,1.8125,12.9795,232.0,166.125,106.0,188.913,10.826,199.739
2011-10-20,93.0,75.792,50.0,12.6875,15.979500000000002,3.2915,21.071,2.708,25.125,253.0,190.0,125.0,188.375,13.458,201.833
2011-10-21,98.0,93.958,84.0,13.604,15.979,2.375,16.125,1.375,16.042,199.0,191.375,182.0,184.875,12.333,197.208
2011-10-22,97.0,87.917,72.0,9.0,11.3125,2.3125,9.125,2.2295,11.9585,238.0,200.75,182.0,182.875,9.708,192.583
2011-10-23,95.0,81.583,63.0,3.6665,4.4165,0.75,8.167,0.854,5.9165,230.0,191.417,155.0,182.708,7.333,190.042
2011-10-24,95.0,82.125,64.0,11.282499999999999,15.0215,3.739,13.333,1.8860000000000001,10.1305,226.0,188.083,145.0,184.652,10.826,195.478
2011-10-25,94.0,75.042,52.0,7.1665,8.271,1.1044999999999998,12.625,1.3955000000000002,10.125,201.0,165.917,111.0,186.625,9.833,196.458
2011-10-26,93.0,71.042,43.0,7.5205,10.0415,2.521,11.833,0.771,7.8335,200.0,134.833,83.0,189.875,8.875,198.75
2011-10-27,94.0,73.458,43.0,12.458,15.917000000000002,3.458,17.708,2.021,12.0835,200.0,135.75,70.0,190.292,10.542,200.833
2011-10-28,97.0,91.25,82.0,15.2915,18.8125,3.521,20.792,1.5625,18.1045,189.0,154.417,107.0,189.875,13.083,202.958
2011-10-29,99.0,94.833,83.0,17.7085,21.0625,3.3545,23.708,2.4375,23.854,195.0,173.125,155.0,187.417,14.375,201.792
2011-10-30,99.0,98.583,98.0,9.458,10.5625,1.104,15.958,1.375,14.521,177.0,169.5,163.0,185.25,10.583,195.833
2011-10-31,99.0,81.5,54.0,5.864,7.7725,1.9095,12.625,1.1305,12.604,227.0,176.917,138.0,186.095,10.19,196.286
2011-11-01,91.0,77.542,58.0,11.875,14.771,2.896,13.708,2.3125,11.354,236.0,183.792,120.0,185.833,10.5,196.333
2011-11-02,89.0,81.25,74.0,19.2705,22.8545,3.583,18.708,3.3335,18.021,220.0,203.292,184.0,184.708,13.625,198.333
2011-11-03,94.0,81.583,58.0,17.6875,24.7705,7.083,22.375,3.229,20.1665,239.0,195.583,163.0,187.542,16.875,204.417
2011-11-04,97.0,83.125,67.0,17.7085,23.771,6.0625,23.958,4.3125,28.426000000000002,235.0,201.542,150.0,188.833,19.792,208.625
2011-11-05,99.0,94.167,82.0,16.333,20.0,3.6665,14.0,2.3335,16.4585,224.0,208.792,198.0,182.583,12.75,195.333
2011-11-06,99.0,96.417,91.0,11.125,12.9795,1.854,8.583,1.6875,9.729,205.0,193.875,172.0,183.167,10.583,193.75
2011-11-07,97.0,81.958,59.0,9.3265,10.8915,1.565,14.208,1.1740000000000002,13.3125,220.0,183.958,147.0,187.087,9.826,196.913
2011-11-08,96.0,76.25,56.0,9.021,11.479,2.458,12.478,1.109,8.0,195.0,158.292,118.0,189.708,10.583,200.292
2011-11-09,81.0,69.875,51.0,10.2705,12.5205,2.25,14.375,1.125,9.979,179.0,153.25,135.0,188.208,9.583,197.792
2011-11-10,85.0,71.625,57.0,9.0835,10.9165,1.8330000000000002,15.792,0.8335,10.479,163.0,140.5,120.0,188.458,9.375,197.833
2011-11-11,91.0,81.833,69.0,16.3125,20.875,4.5625,17.917,2.646,12.625,199.0,161.458,131.0,188.583,11.917,200.5
2011-11-12,97.0,84.125,64.0,18.5415,24.979,6.4375,20.375,3.2085,17.833,218.0,172.792,124.0,189.208,13.542,202.75
2011-11-13,92.0,73.417,52.0,10.104,11.229,1.125,39.583,4.9165,37.146,197.0,161.833,103.0,192.542,12.042,204.583
2011-11-14,96.0,76.5,46.0,12.413,16.065,3.652,35.708,3.0,34.833,193.0,131.792,83.0,193.478,11.0,204.478
2011-11-15,96.0,73.625,43.0,14.25,19.0,4.75,20.292,2.9375,21.125,186.0,115.417,60.0,193.833,10.0,203.833
2011-11-16,96.0,76.75,45.0,13.369499999999999,18.869500000000002,5.5,13.167,1.625,9.6705,179.0,108.875,48.0,192.348,11.348,203.696
2011-11-17,98.0,79.083,54.0,14.75,18.854,4.1045,24.458,3.1875,21.479,184.0,134.0,61.0,191.917,10.958,202.875
2011-11-18,99.0,96.667,93.0,13.979,15.4585,1.4795,15.708,2.146,19.7085,190.0,172.542,148.0,186.125,11.417,197.542
2011-11-19,99.0,94.208,85.0,15.3125,18.979,3.6665,15.208,3.4375,19.5835,215.0,196.917,168.0,183.75,9.958,193.708
2011-11-20,87.0,60.625,37.0,5.771,6.9375,1.167,12.25,2.4375,10.0415,161.0,121.333,55.0,189.792,7.5,197.292
2011-11-21,90.0,67.833,47.0,9.0,10.8915,1.8915000000000002,8.708,1.091,5.891,123.0,74.583,31.0,188.696,10.087,198.783
2011-11-22,97.0,76.042,45.0,15.395499999999998,21.729,6.3335,12.875,1.8330000000000002,9.583,139.0,79.75,16.0,189.542,13.958,203.5
2011-11-23,97.0,76.792,55.0,10.25,12.3335,2.0835,18.542,2.6875,18.896,174.0,115.333,55.0,188.333,11.458,199.792
2011-11-24,86.0,58.667,40.0,7.833,9.521,1.6875,8.708,1.1875,6.75,116.0,84.083,29.0,188.042,9.958,198.0
2011-11-25,93.0,73.583,47.0,14.457999999999998,19.0,4.542,15.0,1.9794999999999998,10.833,128.0,71.375,22.0,191.167,13.125,204.292
2011-11-26,96.0,77.75,48.0,12.5,16.4795,3.979,20.583,3.646,18.979,148.0,81.875,17.0,190.583,13.0,203.583
2011-11-27,96.0,88.208,77.0,13.979,18.396,4.417,25.958,4.125,26.9585,181.0,129.75,65.0,188.667,16.042,204.708
2011-11-28,98.0,88.167,75.0,19.2855,27.168,7.8825,25.167,3.3475,27.229,188.0,151.5,112.0,189.857,18.857,208.714
2011-11-29,98.0,88.792,73.0,22.7635,40.2255,17.462,31.708,3.8125,31.604,199.0,150.667,110.0,193.5,26.375,219.875
2011-11-30,98.0,85.167,58.0,20.292,34.7915,14.5,30.583,4.0415,32.729,214.0,164.333,124.0,191.5,24.792,216.292
2011-12-01,75.0,64.958,54.0,2.375,3.167,0.7915,4.0,0.7915,2.0415,147.0,120.708,86.0,190.042,13.417,203.458
2011-12-02,97.0,80.75,62.0,8.125,10.021,1.896,7.0,1.0835,4.3955,131.0,101.083,67.0,190.583,14.958,205.542
2011-12-03,98.0,89.375,71.0,8.1875,9.896,1.7085,6.875,1.292,5.7705,145.0,118.583,82.0,190.0,14.417,204.417
2011-12-04,98.0,81.042,57.0,9.1665,11.5,2.3335,8.75,1.1455,6.8125,146.0,95.458,56.0,193.667,15.708,209.375
2011-12-05,97.0,79.792,53.0,12.847999999999999,17.8475,5.0,14.727,1.5910000000000002,16.239,152.0,89.625,47.0,190.087,9.13,199.217
2011-12-06,95.0,81.375,60.0,21.3125,28.896,7.5835,19.167,2.646,15.167000000000002,152.0,107.125,59.0,189.0,9.083,198.083
2011-12-07,98.0,88.75,67.0,19.875,28.4585,8.5835,16.625,1.771,14.770499999999998,140.0,107.458,73.0,189.083,10.083,199.167
2011-12-08,96.0,83.458,61.0,10.229,11.5205,1.2915,23.125,2.417,21.271,147.0,105.792,92.0,191.625,7.042,198.667
2011-12-09,94.0,81.458,57.0,6.7085,8.2915,1.5835,7.417,1.3955,5.8125,85.0,68.0,47.0,189.292,3.958,193.25
2011-12-10,78.0,66.333,58.0,7.5415,8.8125,1.271,13.333,1.979,9.4585,86.0,71.667,56.0,189.208,4.167,193.375
2011-12-11,87.0,66.667,56.0,9.542,11.0625,1.521,17.958,1.7085,14.667,101.0,83.75,59.0,189.458,4.375,193.833
2011-12-12,91.0,81.208,67.0,19.0685,29.0685,10.0,26.875,1.9969999999999999,23.6045,115.0,88.417,61.0,191.652,11.783,203.435
2011-12-13,97.0,80.208,47.0,17.5625,28.958,11.396,28.792,1.9165,25.0835,148.0,89.333,44.0,191.625,12.0,203.625
2011-12-14,98.0,85.083,65.0,19.625,30.854,11.2295,25.333,2.271,22.667,151.0,83.625,32.0,190.917,12.583,203.5
2011-12-15,96.0,74.333,55.0,14.9375,20.5,5.5625,22.917,2.292,22.5,118.0,76.792,39.0,190.458,8.25,198.708
2011-12-16,91.0,63.542,50.0,8.75,9.896,1.1455,7.208,1.625,7.75,65.0,37.333,23.0,189.417,6.125,195.542
2011-12-17,86.0,64.417,52.0,9.021,10.271,1.25,9.083,1.354,6.0,73.0,40.0,-4.0,189.708,5.708,195.417
2011-12-18,91.0,81.125,60.0,14.771,18.4375,3.6665,24.083,1.271,18.917,81.0,42.0,-2.0,192.333,9.75,202.083
2011-12-19,92.0,70.875,45.0,13.847999999999999,19.3695,5.5215000000000005,12.042,1.341,8.4785,107.0,42.958,-5.0,191.609,11.087,202.696
2011-12-20,93.0,74.708,46.0,18.833,29.5835,10.75,12.167,1.5625,10.0,108.0,47.208,-9.0,192.083,11.708,203.792
2011-12-21,93.0,76.542,54.0,25.0625,36.604,11.542000000000002,32.292,3.8125,27.5415,116.0,63.0,14.0,194.125,15.0,209.125
2011-12-22,87.0,60.542,42.0,11.75,13.3125,1.5625,25.625,3.625,23.208,102.0,68.708,35.0,189.583,8.708,198.292
2011-12-23,84.0,63.125,51.0,9.021,10.583,1.5625,9.083,1.646,5.875,80.0,44.458,4.0,189.125,7.5,196.625
2011-12-24,88.0,65.208,45.0,8.229,9.3125,1.0835,11.292,2.1455,8.0835,80.0,40.542,11.0,189.75,7.458,197.208
2011-12-25,58.0,50.333,42.0,3.146,3.896,0.75,8.583,1.8544999999999998,6.0,46.0,38.167,28.0,190.917,6.125,197.042
2011-12-26,82.0,53.833,45.0,8.0655,10.1525,2.087,6.375,1.3915,5.146,57.0,33.375,-16.0,189.957,7.043,197.0
2011-12-27,89.0,71.125,50.0,19.022,27.565,8.5435,11.875,1.4794999999999998,9.8335,89.0,29.458,-22.0,193.261,11.826,205.087
2011-12-28,92.0,77.833,52.0,23.75,38.0,14.25,16.375,2.271,10.8335,99.0,36.417,-23.0,192.458,14.292,206.75
2011-12-29,95.0,78.375,59.0,15.917000000000002,23.7915,7.875,21.25,3.1665,18.0835,98.0,50.375,-3.0,191.625,12.5,204.125
2011-12-30,85.0,71.208,57.0,6.8335,7.875,1.0415,11.917,1.5415,9.521,90.0,58.833,30.0,188.083,8.542,196.625
2011-12-31,92.0,72.333,45.0,9.7085,12.854500000000002,3.146,7.292,1.9794999999999998,5.2705,105.0,53.958,-18.0,188.167,9.25,197.417
2012-01-01,96.0,81.25,58.0,5.5,6.3125,0.8125,14.208,1.979,,83.0,51.458,10.0,191.5,11.625,203.125
2012-01-02,93.0,69.167,46.0,6.625,7.0835,0.4585,21.625,3.667,,101.0,68.5,32.0,192.083,11.25,203.333
2012-01-03,78.0,57.667,47.0,2.8335,3.2085,0.375,6.667,1.5415,,35.0,16.958,2.0,191.708,10.292,202.0
2012-01-04,84.0,70.708,59.0,6.646,7.875,1.2295,9.087,1.1305,,61.0,25.417,-20.0,191.958,11.875,203.833
2012-01-05,92.0,72.625,58.0,11.7085,15.375,3.6665,10.25,2.0205,,85.0,46.708,-9.0,191.542,13.958,205.5
2012-01-06,89.0,72.458,57.0,10.125,11.5625,1.4375,18.333,1.9375,,83.0,40.125,2.0,192.417,15.458,207.875
2012-01-07,92.0,77.708,59.0,17.5435,22.413,4.8694999999999995,28.75,2.826,,93.0,52.25,7.0,194.217,14.304,208.522
2012-01-08,88.0,73.75,48.0,16.771,20.8955,4.125,14.958,1.604,,111.0,57.5,30.0,190.917,10.417,201.333
2012-01-09,88.0,68.542,48.0,15.667000000000002,20.4795,4.8125,19.917,3.896,,72.0,32.875,2.0,191.667,9.875,201.542
2012-01-10,80.0,59.5,48.0,9.2825,10.347999999999999,1.065,7.25,1.604,,67.0,30.375,-14.0,191.043,8.217,199.261
2012-01-11,89.0,74.458,47.0,21.0205,29.521,8.5,11.75,2.354,,89.0,22.625,-27.0,193.833,13.958,207.792
2012-01-12,92.0,76.5,53.0,22.1875,31.7705,9.5835,21.042,2.75,,119.0,54.25,0.0,192.875,15.958,208.833
2012-01-13,96.0,86.875,68.0,13.146,15.3335,2.1875,23.958,1.479,,90.0,49.792,10.0,192.333,14.083,206.417
2012-01-14,97.0,76.667,44.0,7.4565,7.9350000000000005,0.478,20.542,2.7824999999999998,,125.0,76.208,39.0,189.783,10.391,200.174
2012-01-15,86.0,64.292,51.0,10.9585,12.375,1.4165,22.375,2.0324999999999998,,76.0,45.292,-14.0,192.208,11.583,203.792
2012-01-16,95.0,85.333,72.0,25.1455,35.8125,10.667,27.083,2.75,,74.0,30.583,-23.0,195.958,16.917,212.875
2012-01-17,93.0,85.25,55.0,9.729,10.375,0.646,22.708,1.7919999999999998,,69.0,35.875,4.0,194.75,12.667,207.417
2012-01-18,96.0,89.625,78.0,16.229,20.2295,4.0,14.958,1.375,,56.0,19.292,-11.0,194.917,12.667,207.583
2012-01-19,95.0,77.833,54.0,13.8955,16.5625,2.667,16.167,1.75,,88.0,33.417,-22.0,194.25,12.083,206.333
2012-01-20,90.0,76.667,54.0,15.479500000000002,18.083,2.6045,24.125,3.4165,,98.0,43.083,-1.0,194.583,13.917,208.5
2012-01-21,97.0,89.0,77.0,18.608999999999998,22.1305,3.5215,30.958,3.065,,95.0,64.417,20.0,190.478,15.565,206.043
2012-01-22,98.0,89.333,78.0,9.652000000000001,10.8045,1.1520000000000001,14.167,1.646,,116.0,92.917,43.0,190.273,18.182,208.455
2012-01-23,95.0,79.042,50.0,14.8125,18.0625,3.25,12.333,1.9165,,107.0,62.208,29.0,194.083,16.75,210.833
2012-01-24,96.0,78.375,60.0,15.9165,25.333,9.4165,32.208,2.479,,106.0,68.458,10.0,195.958,16.417,212.375
