date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2017-11-28,20.479,25.0,4.521,18.57,16.667,
2017-11-29,26.938,45.458,18.521,22.111,19.667,
2017-11-30,19.729,25.479,5.75,14.917,13.625,
2017-12-01,18.208,26.084,7.875,7.361,6.167,
2017-12-02,19.52,27.729,8.208,6.25,7.375,
2017-12-03,17.521,20.77,3.25,21.569,16.333,
2017-12-04,25.587,35.978,10.391,21.194,18.708,
2017-12-05,23.23,37.916,14.688,12.694,11.625,
2017-12-06,18.691,28.966,10.274,6.252,6.25,
2017-12-07,26.75,54.854,28.104,17.708,14.333,
2017-12-08,26.708,63.234,36.526,26.602,21.375,
2017-12-09,15.833,25.021,9.188,5.097,7.0,
2017-12-10,19.312,26.562,7.25,13.556,16.083,
2017-12-11,21.609,33.0,11.391,11.75,13.333,
2017-12-12,14.084,28.042,13.958,3.764,2.792,
2017-12-13,10.0,11.625,1.625,2.95,2.25,
2017-12-14,8.958,10.458,1.5,3.972,3.583,
2017-12-15,28.584,58.562,29.979,19.528,16.583,
2017-12-16,35.396,71.917,36.52,32.569,31.958,
2017-12-17,9.042,13.625,4.584,6.861,5.583,
2017-12-18,32.391,63.608,31.218,16.73,15.833,
2017-12-19,24.542,55.854,31.312,14.403,14.417,
2017-12-20,27.986,54.449,26.462,13.217,13.182,
2017-12-21,29.771,53.688,23.916,18.43,15.542,
2017-12-22,33.854,69.375,35.52,20.889,17.833,
2017-12-23,30.416,48.812,18.396,25.319,21.833,
2017-12-24,25.229,34.771,9.542,48.417,41.25,
2017-12-25,9.413,11.043,1.63,19.139,16.667,
2017-12-26,9.516,12.36,2.844,4.017,3.208,
2017-12-27,8.062,10.229,2.167,3.139,0.417,
2017-12-28,10.625,17.542,6.917,3.445,2.625,
2017-12-29,6.021,6.5,0.479,3.819,4.333,
2017-12-30,8.958,11.25,2.292,4.097,4.75,
2017-12-31,16.312,19.354,3.042,18.653,17.083,
2018-01-01,11.125,12.354,1.229,5.472,6.208,
2018-01-02,6.458,7.396,0.938,3.847,3.292,
2018-01-03,4.604,5.416,0.812,3.833,2.667,
2018-01-04,19.964,26.188,6.225,8.26,8.417,
2018-01-05,11.958,18.688,6.729,5.75,7.333,
2018-01-06,3.354,4.188,0.833,4.597,3.5,
2018-01-07,13.652,17.544,3.891,5.875,5.333,
2018-01-08,37.0,64.417,27.416,19.639,16.25,
2018-01-09,8.771,10.25,1.479,5.753,5.167,
2018-01-10,27.812,46.354,18.542,21.347,15.25,
2018-01-11,14.896,26.0,11.104,9.75,10.625,
2018-01-12,28.458,34.771,6.312,22.125,21.708,
2018-01-13,14.666,17.0,2.334,12.639,10.958,
2018-01-14,23.587,33.914,10.326,13.278,12.417,
2018-01-15,35.185,67.929,32.745,19.608,21.857,
2018-01-16,17.083,32.25,15.166,12.542,13.458,
2018-01-17,19.834,27.333,7.5,10.472,10.917,
2018-01-18,6.0,7.833,1.834,5.278,3.583,
2018-01-19,16.771,21.271,4.5,7.653,8.125,
2018-01-20,11.75,13.416,1.667,11.181,10.625,
2018-01-21,10.652,12.348,1.696,6.07,5.083,
2018-01-22,16.792,26.125,9.333,7.903,8.167,
2018-01-23,28.458,38.604,10.146,14.07,13.083,
2018-01-24,6.542,7.771,1.229,5.417,4.083,
2018-01-25,17.896,24.0,6.104,7.667,7.5,
2018-01-26,9.834,11.688,1.854,7.069,5.417,
2018-01-27,3.625,3.75,0.125,4.778,3.583,
2018-01-28,30.392,47.914,17.522,16.875,15.083,
2018-01-29,5.264,6.46,1.196,9.664,10.833,
2018-01-30,32.396,51.375,18.979,24.564,22.25,
2018-01-31,28.708,43.875,15.166,19.903,16.458,
2018-02-01,5.042,7.0,1.958,4.764,3.583,
2018-02-02,17.333,22.917,5.583,9.07,11.333,
2018-02-03,21.27,26.271,5.0,16.667,13.917,
2018-02-04,10.544,14.37,3.826,12.361,9.542,
2018-02-05,14.854,19.938,5.084,16.319,16.375,
2018-02-06,28.562,50.084,21.521,31.013,24.708,
2018-02-07,39.188,95.562,56.375,36.083,29.333,
2018-02-08,6.833,8.167,1.333,5.208,1.917,
2018-02-09,13.458,15.688,2.229,13.569,12.375,
2018-02-10,7.0,8.375,1.375,6.389,7.458,
2018-02-11,12.609,14.956,2.348,13.806,13.542,
2018-02-12,11.0,12.229,1.229,8.333,8.375,
2018-02-13,22.161,28.621,6.46,13.317,15.091,
2018-02-14,7.229,8.666,1.438,7.875,6.708,
2018-02-15,23.854,32.354,8.5,12.458,12.25,
2018-02-16,16.334,21.354,5.02,16.903,12.333,
2018-02-17,3.834,4.521,0.688,11.139,11.792,
2018-02-18,22.283,29.761,7.478,11.972,12.708,
2018-02-19,39.479,50.438,10.958,26.014,21.792,
2018-02-20,19.834,33.688,13.855,26.097,16.417,
2018-02-21,6.75,7.542,0.792,6.597,4.0,
2018-02-22,17.646,21.021,3.375,11.819,9.958,
2018-02-23,7.292,9.125,1.834,19.208,16.625,
2018-02-24,12.688,14.875,2.188,17.597,19.417,
2018-02-25,19.652,23.261,3.609,20.486,19.208,
2018-02-26,13.269,15.902,2.632,22.81,21.667,
2018-02-27,17.146,20.625,3.479,17.222,18.375,
2018-02-28,25.979,31.73,5.75,24.639,19.75,
2018-03-01,22.125,26.438,4.312,18.695,15.542,
2018-03-02,10.229,11.666,1.438,19.806,21.083,
2018-03-03,10.417,11.23,0.812,25.111,23.542,
2018-03-04,9.37,10.24,0.869,10.167,8.708,
2018-03-05,14.729,18.5,3.77,19.236,18.25,
2018-03-06,28.958,32.771,3.812,32.847,26.583,
2018-03-07,14.812,16.688,1.875,18.106,11.75,
2018-03-08,5.48,6.104,0.625,6.722,6.875,
2018-03-09,15.146,22.438,7.292,10.958,11.292,
2018-03-10,15.688,17.438,1.75,18.486,14.333,
2018-03-11,6.261,7.152,0.892,6.181,3.917,
2018-03-12,15.474,17.486,2.011,11.412,11.318,
2018-03-13,11.854,17.166,5.312,10.82,8.458,
2018-03-14,12.0,14.458,2.458,7.389,7.333,
2018-03-15,17.062,21.333,4.271,14.097,14.833,
2018-03-16,10.75,12.0,1.25,16.292,13.375,
2018-03-17,6.75,7.98,1.23,11.222,10.625,
2018-03-18,12.261,15.217,2.956,7.437,7.75,
2018-03-19,24.688,30.375,5.688,17.222,12.333,
2018-03-20,16.916,21.938,5.021,15.819,14.875,
2018-03-21,11.542,14.062,2.521,17.528,12.0,
2018-03-22,8.792,11.729,2.938,11.597,4.333,
2018-03-23,7.312,9.271,1.958,7.958,5.333,
2018-03-24,6.354,7.312,0.958,9.583,8.625,
2018-03-25,20.652,24.739,4.087,15.541,14.708,
2018-03-26,18.894,22.226,3.332,20.659,16.833,
2018-03-27,12.104,15.479,3.375,15.666,15.167,
2018-03-28,6.458,7.125,0.667,10.861,8.167,
2018-03-29,11.438,14.979,3.542,9.418,8.75,
2018-03-30,14.458,16.771,2.312,23.514,17.458,
2018-03-31,7.334,8.375,1.042,14.236,10.458,
2018-04-01,10.916,14.583,3.666,17.472,16.208,
2018-04-02,14.152,19.63,5.478,27.833,21.167,
2018-04-03,16.812,22.5,5.688,37.924,30.417,
2018-04-04,19.104,22.854,3.75,45.847,32.667,
2018-04-05,9.916,12.084,2.167,10.542,5.625,
2018-04-06,6.896,9.438,2.542,19.82,14.667,
2018-04-07,6.666,8.229,1.562,7.222,3.833,
2018-04-08,5.729,6.354,0.625,10.125,10.292,
2018-04-09,9.108,10.782,1.674,11.528,11.375,
2018-04-10,14.542,17.104,2.562,13.625,13.917,
2018-04-11,14.667,17.25,2.584,17.125,14.792,
2018-04-12,11.35,12.883,1.532,17.928,13.571,
2018-04-13,6.146,6.542,0.396,10.236,9.542,
2018-04-14,12.875,15.416,2.542,13.319,12.167,
2018-04-15,6.916,7.625,0.708,12.625,9.292,
2018-04-16,6.196,6.956,0.761,14.694,13.333,
2018-04-17,14.52,16.583,2.062,14.014,5.4,
2018-04-18,13.188,15.125,1.938,15.889,9.182,
2018-04-19,15.208,21.646,6.438,15.25,11.333,
2018-04-20,18.52,21.604,3.084,24.875,20.75,
2018-04-21,25.917,28.792,2.875,29.153,25.958,
2018-04-22,20.604,22.229,1.625,38.319,31.917,
2018-04-23,8.544,10.326,1.783,32.139,22.958,
2018-04-24,16.627,19.29,2.663,34.769,20.25,
2018-04-25,15.02,19.542,4.521,21.431,11.0,
2018-04-26,6.396,7.125,0.729,5.667,3.458,
2018-04-27,12.208,14.458,2.25,12.944,10.458,
2018-04-28,6.708,7.479,0.771,14.069,14.042,
2018-04-29,5.208,5.792,0.584,19.486,17.708,
2018-04-30,8.434,9.566,1.13,17.417,16.708,
2018-05-01,12.896,14.792,1.896,22.278,20.625,
2018-05-02,15.145,17.896,2.75,29.725,20.667,
2018-05-03,5.25,6.125,0.875,15.403,8.75,
2018-05-04,4.771,5.5,0.73,7.903,6.75,
2018-05-05,7.812,8.625,0.812,13.0,14.75,
2018-05-06,7.375,8.021,0.646,18.111,18.75,
2018-05-07,8.174,9.587,1.413,14.18,9.125,
2018-05-08,8.958,11.417,2.458,7.32,4.667,
2018-05-09,7.666,9.23,1.562,4.25,3.083,
2018-05-10,15.384,19.066,3.682,6.615,8.435,
2018-05-11,11.167,14.334,3.166,9.0,10.375,
2018-05-12,22.812,25.416,2.604,22.903,18.958,
2018-05-13,8.833,10.146,1.312,19.903,13.25,
2018-05-14,10.522,11.978,1.456,18.833,12.833,
2018-05-15,13.958,16.334,2.375,13.167,14.083,
2018-05-16,14.75,16.584,1.833,18.292,16.75,
2018-05-17,21.812,24.396,2.583,28.903,26.208,
2018-05-18,18.417,22.083,3.667,37.958,24.208,
2018-05-19,5.958,6.938,0.979,17.083,7.917,
2018-05-20,6.292,7.125,0.834,5.292,4.083,
2018-05-21,14.043,16.261,2.218,10.111,11.917,
2018-05-22,17.346,19.778,2.432,16.869,13.75,
2018-05-23,16.73,19.896,3.167,14.639,10.0,
2018-05-24,9.896,11.75,1.854,14.139,10.667,
2018-05-25,18.548,20.757,2.208,16.333,14.75,
2018-05-26,12.229,13.958,1.729,24.667,19.375,
2018-05-27,8.167,8.875,0.708,20.125,16.417,
2018-05-28,13.565,16.022,2.456,19.167,14.333,
2018-05-29,12.958,15.23,2.271,19.319,14.458,
2018-05-30,12.542,15.708,3.167,19.028,12.167,
2018-05-31,12.812,14.562,1.75,16.697,12.75,
2018-06-01,6.916,7.75,0.834,7.778,5.875,
2018-06-02,10.292,11.375,1.084,12.681,11.667,
2018-06-03,7.23,7.917,0.688,13.139,11.042,
2018-06-04,13.826,16.63,2.804,11.611,9.458,
2018-06-05,11.334,13.074,1.74,13.729,11.565,
2018-06-06,13.188,14.271,1.084,22.042,13.542,
2018-06-07,11.438,12.875,1.438,16.653,11.75,
2018-06-08,10.0,11.792,1.792,14.306,10.708,
2018-06-09,8.125,9.354,1.229,24.056,18.208,
2018-06-10,4.042,4.77,0.729,12.389,6.292,
2018-06-11,6.87,8.456,1.587,4.167,2.708,
2018-06-12,12.708,18.02,5.312,14.125,9.333,
2018-06-13,11.23,14.438,3.208,13.764,10.792,
2018-06-14,10.454,13.223,2.769,9.287,6.292,
2018-06-15,10.042,12.875,2.834,6.958,3.125,
2018-06-16,6.562,9.292,2.729,5.125,3.333,
2018-06-17,7.916,9.333,1.416,8.403,9.083,
2018-06-18,13.26,15.304,2.043,16.917,10.833,
2018-06-19,11.104,13.958,2.854,13.236,10.542,
2018-06-20,12.867,17.266,4.398,8.553,3.792,
2018-06-21,20.479,26.354,5.875,14.944,10.833,
2018-06-22,14.764,19.57,4.806,23.139,19.583,
2018-06-23,13.646,15.438,1.792,28.861,19.042,
2018-06-24,9.562,10.354,0.792,20.125,14.5,
2018-06-25,11.978,14.174,2.196,20.319,19.25,
2018-06-26,10.146,11.854,1.708,18.857,16.292,
2018-06-27,4.854,7.646,2.792,9.681,5.375,
2018-06-28,5.902,8.365,2.464,17.266,11.125,
2018-06-29,3.812,6.875,3.062,8.931,4.167,
2018-06-30,4.188,6.896,2.708,10.208,5.333,
2018-07-01,2.958,4.5,1.542,13.93,7.583,
2018-07-02,8.913,12.761,3.848,17.722,11.25,
2018-07-03,8.366,12.971,4.605,14.148,6.409,
2018-07-04,3.792,6.458,2.667,12.0,6.042,
2018-07-05,6.438,10.208,3.771,11.097,4.542,
2018-07-06,9.021,12.604,3.584,5.889,0.083,
2018-07-07,7.188,10.292,3.104,11.556,7.833,
2018-07-08,4.292,5.708,1.416,10.389,6.458,
2018-07-09,8.956,15.282,6.326,12.042,5.958,
2018-07-10,7.166,8.75,1.584,12.708,6.708,
2018-07-11,9.646,10.958,1.312,16.542,13.167,
2018-07-12,11.188,14.042,2.854,19.458,11.375,
2018-07-13,10.104,11.292,1.188,25.986,18.792,
2018-07-14,11.666,13.438,1.771,26.528,20.417,
2018-07-15,6.25,7.042,0.792,37.458,24.042,
2018-07-16,9.435,10.282,0.848,43.0,29.167,
2018-07-17,13.25,14.833,1.584,39.805,27.625,
2018-07-18,13.333,16.0,2.666,41.861,29.917,
2018-07-19,11.318,14.677,3.358,29.477,18.208,
2018-07-20,7.188,9.396,2.208,15.597,8.75,
2018-07-21,9.25,12.166,2.916,17.722,11.708,
2018-07-22,14.491,25.024,10.532,24.865,19.833,
2018-07-23,11.075,12.652,1.577,23.012,17.125,
2018-07-24,9.0,11.25,2.25,30.931,20.792,
2018-07-25,9.375,12.479,3.104,23.795,14.125,
2018-07-26,9.125,12.5,3.375,12.569,7.75,
2018-07-27,7.792,10.583,2.792,12.764,8.958,
2018-07-28,4.792,6.334,1.542,16.542,7.125,
2018-07-29,5.208,6.896,1.688,20.861,9.042,
2018-07-30,8.261,13.108,4.848,16.375,6.75,
2018-07-31,10.438,15.605,5.166,14.986,9.958,
2018-08-01,14.03,16.468,2.438,23.292,15.955,
2018-08-02,15.771,18.042,2.271,30.778,21.458,
2018-08-03,14.146,16.542,2.396,31.361,22.042,
2018-08-04,11.02,12.271,1.25,30.611,22.833,
2018-08-05,6.854,7.438,0.584,47.139,29.0,
2018-08-06,9.087,11.63,2.544,32.861,14.917,
2018-08-07,6.604,8.25,1.646,4.222,-0.042,
2018-08-08,4.604,6.062,1.458,4.125,2.667,
2018-08-09,7.021,8.271,1.25,14.125,10.75,
2018-08-10,14.312,17.688,3.375,27.292,16.625,
2018-08-11,8.375,9.292,0.917,19.583,10.792,
2018-08-12,5.042,5.958,0.916,22.792,11.75,
2018-08-13,8.956,10.565,1.608,27.195,12.833,
2018-08-14,6.738,9.618,2.88,10.764,7.167,
2018-08-15,2.834,4.125,1.292,9.833,3.5,
2018-08-16,3.542,4.708,1.167,8.722,2.333,
2018-08-17,2.706,2.923,0.218,6.226,1.167,
2018-08-18,8.334,10.271,1.938,8.694,6.208,
2018-08-19,8.938,10.167,1.229,11.056,9.458,
2018-08-20,13.804,16.761,2.956,13.416,10.375,
2018-08-21,11.583,17.104,5.52,16.458,10.667,
2018-08-22,4.229,6.875,2.646,13.933,5.708,
2018-08-23,5.533,9.152,3.62,17.002,7.458,
2018-08-24,3.188,5.75,2.562,18.653,7.125,
2018-08-25,5.771,7.479,1.708,13.542,8.958,
2018-08-26,8.0,8.854,0.854,20.139,16.458,
2018-08-27,9.941,12.798,2.856,17.612,8.667,
2018-08-28,9.854,12.334,2.479,17.236,11.292,
2018-08-29,11.115,15.057,3.942,16.986,12.261,
2018-08-30,11.78,14.62,2.84,25.778,17.75,
2018-08-31,15.958,19.625,3.666,24.042,12.958,
2018-09-01,11.021,14.166,3.146,15.542,7.917,
2018-09-02,5.188,5.562,0.375,7.208,5.542,
2018-09-03,14.022,17.434,3.413,17.403,10.583,
2018-09-04,7.896,20.416,12.521,18.722,9.375,
2018-09-05,5.312,6.646,1.334,20.5,12.542,
2018-09-06,11.708,13.771,2.062,25.833,20.083,
2018-09-07,9.584,13.438,3.854,18.695,10.375,
2018-09-08,5.438,7.166,1.729,12.375,6.833,
2018-09-09,4.354,5.792,1.438,9.347,5.917,
2018-09-10,8.892,13.87,4.978,7.181,3.292,
2018-09-11,8.458,11.542,3.084,5.722,2.375,
2018-09-12,9.148,11.58,2.432,9.016,7.042,
2018-09-13,14.416,17.062,2.646,15.958,12.708,
2018-09-14,15.438,17.708,2.271,18.361,10.708,
2018-09-15,12.479,14.5,2.021,12.306,7.042,
2018-09-16,9.604,10.334,0.729,17.75,12.917,
2018-09-17,9.218,10.782,1.566,29.806,17.167,
2018-09-18,12.792,15.146,2.354,11.514,7.458,
2018-09-19,11.396,13.666,2.27,8.967,8.417,
2018-09-20,15.979,19.334,3.354,14.667,9.75,
2018-09-21,8.416,9.0,0.583,5.861,3.875,
2018-09-22,14.48,17.812,3.334,9.806,8.667,
2018-09-23,10.062,11.646,1.584,13.5,10.042,
2018-09-24,8.282,9.566,1.282,13.43,9.458,
2018-09-25,12.771,16.084,3.312,12.153,5.167,
2018-09-26,9.44,11.34,1.902,8.976,4.864,
2018-09-27,12.667,16.188,3.521,10.333,6.458,
2018-09-28,15.521,33.583,18.062,10.319,9.583,
2018-09-29,15.334,19.271,3.938,16.597,10.542,
2018-09-30,5.542,6.312,0.771,12.278,7.0,
2018-10-01,9.691,15.515,5.824,12.405,13.647,
2018-10-02,11.625,15.375,3.75,12.75,10.292,
2018-10-03,13.979,17.917,3.938,17.222,12.792,
2018-10-04,17.521,21.916,4.396,15.889,12.875,
2018-10-05,13.979,17.042,3.062,20.556,14.542,
2018-10-06,9.188,13.166,3.98,18.278,11.875,
2018-10-07,4.125,5.792,1.666,8.264,5.417,
2018-10-08,7.87,9.196,1.326,7.875,4.0,
2018-10-09,12.52,15.208,2.688,13.347,9.875,
2018-10-10,13.646,20.021,6.375,14.583,10.083,
2018-10-11,15.488,18.296,2.808,21.094,13.0,
2018-10-12,9.479,11.02,1.542,5.208,3.042,
2018-10-13,9.458,11.334,1.875,7.819,5.792,
2018-10-14,7.167,8.083,0.917,10.792,9.208,
2018-10-15,18.196,23.782,5.587,15.722,11.75,
2018-10-16,18.625,25.354,6.73,24.847,18.625,
2018-10-17,12.354,15.688,3.334,14.082,11.917,
2018-10-18,14.188,18.938,4.75,11.25,9.417,
2018-10-19,15.75,18.188,2.438,15.361,12.25,
2018-10-20,8.416,10.292,1.875,9.389,6.958,
2018-10-21,7.23,8.167,0.938,6.333,6.333,
2018-10-22,14.282,16.913,2.63,12.764,11.458,
2018-10-23,16.77,19.646,2.875,20.236,16.625,
2018-10-24,13.792,16.938,3.146,12.319,11.5,
2018-10-25,15.996,19.695,3.699,17.177,15.727,
2018-10-26,22.534,27.574,5.04,23.424,21.875,
2018-10-27,14.625,16.958,2.334,24.292,18.5,
2018-10-28,9.833,11.042,1.208,9.916,7.625,
2018-10-29,20.5,28.0,7.5,15.292,13.042,
2018-10-30,13.438,18.875,5.438,9.417,9.167,
2018-10-31,8.125,8.792,0.667,5.403,3.5,
2018-11-01,7.584,8.125,0.542,5.722,4.5,
2018-11-02,19.584,24.792,5.208,9.236,8.667,
2018-11-03,19.52,23.5,3.979,13.958,14.167,
2018-11-04,9.917,10.604,0.688,32.861,26.042,
2018-11-05,17.413,20.413,3.0,28.791,18.875,
2018-11-06,19.875,27.417,7.542,18.361,9.125,
2018-11-07,16.29,21.983,5.693,8.995,8.5,
2018-11-08,14.25,16.604,2.354,15.417,15.042,
2018-11-09,19.021,24.875,5.854,26.292,15.875,
2018-11-10,12.542,17.916,5.375,21.014,12.542,
2018-11-11,12.188,13.688,1.5,15.819,15.375,
2018-11-12,18.956,22.478,3.522,28.375,23.75,
2018-11-13,19.27,27.938,8.667,22.819,17.333,
2018-11-14,12.416,15.146,2.73,7.264,6.375,
2018-11-15,17.896,23.708,5.812,8.312,6.917,
2018-11-16,25.98,40.792,14.812,19.528,16.208,
2018-11-17,15.938,20.708,4.771,15.069,14.583,
2018-11-18,8.479,9.771,1.292,8.25,8.792,
2018-11-19,20.782,26.587,5.804,19.167,13.167,
2018-11-20,19.812,35.312,15.5,6.822,5.909,
2018-11-21,32.354,48.312,15.958,23.028,19.417,
2018-11-22,24.792,31.75,6.958,20.167,16.625,
2018-11-23,8.75,11.562,2.812,3.347,2.875,
2018-11-24,14.917,18.604,3.688,8.222,8.417,
2018-11-25,14.166,18.5,4.333,15.292,13.875,
2018-11-26,28.326,41.282,12.956,15.486,14.167,
2018-11-27,30.604,47.146,16.542,26.431,18.958,
2018-11-28,28.75,41.542,12.792,36.486,27.25,
2018-11-29,18.229,23.396,5.166,18.75,12.708,
2018-11-30,18.604,22.583,3.98,11.111,11.625,
2018-12-01,11.604,14.438,2.833,8.486,7.333,
2018-12-02,9.208,9.979,0.771,14.736,13.083,
2018-12-03,26.587,41.696,15.108,23.264,20.0,
2018-12-04,32.146,45.0,12.854,36.347,27.958,
2018-12-05,11.938,13.479,1.542,7.806,4.875,
2018-12-06,16.529,20.594,4.065,11.872,8.333,
2018-12-07,26.5,55.812,29.312,23.625,16.208,
2018-12-08,15.208,19.5,4.292,6.389,3.5,
2018-12-09,5.52,5.938,0.416,4.194,1.917,
2018-12-10,20.934,32.348,11.413,8.958,8.208,
2018-12-11,23.146,43.396,20.25,13.555,13.75,
2018-12-12,14.75,18.938,4.188,6.827,5.625,
2018-12-13,17.542,23.021,5.479,6.181,5.917,
2018-12-14,11.125,13.958,2.834,6.528,6.042,
2018-12-15,8.938,10.083,1.146,6.431,6.542,
2018-12-16,20.375,26.271,5.896,21.458,21.0,
2018-12-17,33.044,63.587,30.544,22.861,21.958,
2018-12-18,21.916,33.062,11.146,8.194,9.0,
2018-12-19,25.708,42.886,17.18,7.41,9.955,
2018-12-20,30.48,46.896,16.416,12.5,13.833,
2018-12-21,35.022,68.609,33.587,19.232,18.875,
2018-12-22,30.604,41.562,10.958,36.903,30.25,
2018-12-23,22.604,29.729,7.125,35.542,29.458,
2018-12-24,4.934,7.0,2.065,5.375,2.208,
2018-12-25,26.854,52.792,25.938,11.847,11.625,
2018-12-26,33.146,65.166,32.021,23.333,21.042,
2018-12-27,15.458,21.0,5.542,8.917,8.042,
2018-12-28,4.479,5.916,1.438,3.458,0.667,
2018-12-29,4.021,5.25,1.229,2.778,2.958,
2018-12-30,4.771,6.27,1.5,3.139,2.792,
2018-12-31,6.522,7.434,0.913,3.125,3.667,
