date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2013-11-03,13.619,18.351,4.732,28.834,37.222,194.444,4297.917,98.0,74.625,38.0,17.569,0.639,22.9,16.667,11.6,212.014,5.084
2013-11-04,9.799,13.092,3.293,16.98,19.264,192.463,4157.391,98.0,74.25,44.0,10.446,0.111,19.4,14.371,10.4,202.909,3.688
2013-11-05,19.705,29.407,9.703,19.312,20.028,194.75,4255.833,83.0,51.583,25.0,15.75,0.5,22.8,14.612,9.2,210.5,4.592
2013-11-06,24.946,40.428,15.482,25.188,29.667,197.65,4355.417,93.0,65.75,34.0,20.946,1.056,20.5,13.262,6.2,218.597,5.046
2013-11-07,27.188,51.13,23.942,25.042,39.375,199.597,4462.5,100.0,95.5,87.0,26.778,0.937,14.3,11.658,10.1,226.375,5.812
2013-11-08,19.925,32.809,12.884,10.229,15.12,194.939,4226.19,100.0,65.542,23.0,16.061,0.494,22.9,13.7,8.4,211.0,4.084
2013-11-09,13.861,20.811,6.95,9.23,12.231,195.667,4155.833,96.0,68.208,48.0,13.083,0.643,14.2,10.029,6.5,208.75,3.188
2013-11-10,11.976,17.309,5.333,11.438,23.116,192.625,4099.583,100.0,93.042,76.0,15.042,0.347,14.9,11.45,10.0,207.667,3.375
2013-11-11,11.547,18.441,6.894,6.542,8.018,188.588,4119.13,93.0,61.875,41.0,9.204,0.413,14.5,9.208,4.0,197.792,2.663
2013-11-12,15.813,30.92,15.107,6.792,8.2,193.996,4195.833,84.0,54.25,31.0,12.895,0.807,14.6,6.892,1.0,206.891,3.168
2013-11-13,14.894,26.668,11.774,6.863,7.412,193.028,4161.667,67.0,47.75,23.0,10.069,0.819,12.4,6.742,2.9,203.097,3.365
2013-11-14,18.858,33.592,14.734,9.958,11.986,199.153,4280.833,90.0,54.542,26.0,15.014,1.18,17.1,8.338,0.6,214.167,3.812
2013-11-15,24.351,52.494,28.143,21.084,30.032,204.184,4430.417,99.0,81.708,63.0,24.379,1.307,10.1,8.508,5.8,228.563,6.083
2013-11-16,19.388,33.154,13.766,16.354,20.555,201.028,4299.583,99.0,65.0,31.0,17.639,0.959,20.3,11.821,5.1,218.667,4.896
2013-11-17,15.006,21.619,6.613,21.875,25.597,195.403,4270.0,91.0,65.833,33.0,14.486,0.986,19.2,11.446,5.0,209.889,4.75
2013-11-18,15.934,26.281,10.347,17.792,22.44,192.723,4270.435,93.0,62.875,34.0,12.605,0.847,20.4,12.017,5.6,205.328,4.104
2013-11-19,15.48,27.091,11.611,7.062,8.338,191.686,4239.583,93.0,42.042,13.0,13.234,0.763,16.6,10.908,6.0,204.92,3.666
2013-11-20,23.042,43.786,20.744,14.625,15.495,195.028,4327.917,68.0,46.375,22.0,17.875,1.139,16.5,8.783,1.8,212.903,4.563
2013-11-21,21.308,44.849,23.542,9.98,11.38,197.278,4322.917,78.0,46.208,18.0,15.264,1.055,18.6,9.767,3.1,212.542,4.334
2013-11-22,19.278,36.162,16.883,10.229,12.366,196.047,4291.667,75.0,50.958,25.0,14.98,1.091,18.2,10.229,2.8,211.027,4.062
2013-11-23,17.191,29.006,11.816,12.75,14.06,195.153,4377.083,72.0,49.875,24.0,16.945,0.679,18.9,10.608,4.3,212.097,4.104
2013-11-24,12.643,17.625,4.982,15.271,16.824,195.347,4316.25,85.0,52.417,22.0,12.0,0.486,20.0,10.367,3.2,207.347,3.688
2013-11-25,27.823,46.023,18.2,24.104,34.937,198.409,4441.739,100.0,75.375,55.0,22.14,0.889,14.3,9.862,4.6,220.55,5.812
2013-11-26,18.538,31.608,13.07,7.784,10.995,187.718,4180.0,100.0,56.75,18.0,16.516,0.787,21.6,12.871,6.9,204.234,4.08
2013-11-27,23.793,50.256,26.462,13.333,15.125,190.194,4279.583,64.0,43.583,22.0,21.25,1.389,16.3,9.342,4.8,211.445,5.438
2013-11-28,21.524,49.612,28.087,13.708,17.463,192.806,4249.583,74.0,51.917,32.0,19.875,1.18,13.4,7.612,3.2,212.68,5.042
2013-11-29,21.051,37.357,16.306,8.875,11.19,191.973,4173.75,65.0,41.458,26.0,13.519,1.51,12.1,6.371,-0.3,205.492,4.208
2013-11-30,20.5,37.476,16.976,13.625,13.852,194.181,4223.333,72.0,47.958,21.0,17.319,1.074,15.5,7.383,1.3,211.5,5.042
2013-12-01,15.053,23.494,8.44,14.625,16.806,191.708,4182.083,86.0,53.458,28.0,12.5,0.528,16.5,7.754,0.3,204.208,4.125
2013-12-02,21.897,39.097,17.2,21.771,27.097,196.672,4290.0,91.0,62.0,34.0,14.864,0.958,17.0,8.912,2.8,211.536,4.708
2013-12-03,19.079,31.463,12.385,16.125,18.06,193.964,4239.167,85.0,54.333,25.0,12.239,0.865,19.1,9.825,3.4,206.202,4.059
2013-12-04,17.869,28.863,10.994,12.396,16.644,191.945,4161.667,94.0,78.583,52.0,12.333,0.833,13.8,8.521,5.1,204.278,3.984
2013-12-05,22.545,45.558,23.014,19.104,23.142,194.776,4471.0,94.0,64.0,31.0,22.97,1.725,18.1,9.692,3.4,217.746,5.854
2013-12-06,29.276,59.383,30.107,26.479,33.675,198.812,4493.333,94.0,65.667,33.0,27.92,1.779,17.9,9.271,3.5,226.732,6.738
2013-12-07,17.399,30.587,13.188,9.688,10.935,197.125,4293.333,74.0,50.583,26.0,12.583,0.663,17.1,7.533,3.2,209.708,4.292
2013-12-08,14.762,23.262,8.5,8.208,9.898,197.889,4465.0,76.0,50.292,22.0,12.903,0.292,14.3,6.358,1.0,210.792,3.938
2013-12-09,23.077,42.438,19.362,15.318,16.618,196.374,4340.435,84.0,51.042,25.0,19.136,0.95,14.9,6.396,-0.8,215.51,4.544
2013-12-10,22.977,40.237,17.261,15.381,24.029,193.875,4289.167,99.0,69.625,44.0,19.084,1.763,14.6,7.2,4.0,212.958,4.796
2013-12-11,26.875,58.232,31.357,15.625,16.875,193.875,4360.417,86.0,55.083,35.0,24.153,1.222,10.9,6.112,1.6,218.028,6.083
2013-12-12,20.221,41.994,21.773,10.666,13.292,194.667,4208.333,68.0,48.208,27.0,14.986,0.709,12.3,5.15,0.8,209.653,4.48
2013-12-13,19.522,39.923,20.4,8.583,10.94,192.831,4260.417,79.0,47.958,27.0,15.005,1.369,13.4,5.288,-1.7,207.836,4.208
2013-12-14,17.176,24.995,7.818,6.771,9.509,189.889,4195.417,50.0,32.583,19.0,13.667,1.347,11.2,5.896,1.4,203.556,3.958
2013-12-15,14.012,21.357,7.345,6.812,8.292,192.528,4186.25,73.0,50.917,23.0,10.306,0.514,10.7,3.904,-0.4,202.833,3.666
2013-12-16,16.682,28.505,11.823,4.77,7.694,192.559,4294.783,65.0,41.25,19.0,14.257,1.014,12.9,5.629,0.0,206.816,3.896
2013-12-17,25.283,53.879,28.596,13.042,14.009,199.0,4482.5,61.0,43.417,22.0,24.764,1.648,14.0,6.358,1.4,223.764,5.822
2013-12-18,19.457,33.381,13.924,9.958,11.912,193.389,4190.417,96.0,70.208,51.0,12.083,0.833,6.6,3.704,1.9,205.472,3.542
2013-12-19,12.756,18.088,5.332,3.333,8.023,189.25,4201.304,98.0,95.292,91.0,7.472,0.181,6.2,4.838,3.1,196.722,2.23
2013-12-20,17.742,27.87,10.127,4.834,7.347,189.072,4281.25,99.0,84.958,56.0,12.957,0.473,6.5,4.454,2.5,202.029,3.792
2013-12-21,21.458,37.736,16.278,10.666,14.477,194.819,4304.167,90.0,63.083,32.0,17.417,0.943,13.4,5.35,0.7,212.236,5.0
2013-12-22,16.601,26.47,9.869,7.229,9.151,198.069,4388.333,91.0,54.958,28.0,17.014,0.847,13.4,5.279,0.5,215.083,4.312
2013-12-23,19.87,33.316,13.445,10.479,11.815,198.188,4349.13,70.0,49.875,25.0,17.542,1.18,13.0,4.104,-1.7,215.731,4.458
2013-12-24,22.148,40.522,18.374,9.152,10.579,197.514,4302.083,77.0,50.625,27.0,13.222,1.324,12.3,4.417,-1.1,210.736,4.017
2013-12-25,26.891,51.763,24.873,13.771,15.037,198.917,4468.333,70.0,48.667,21.0,21.417,1.333,12.1,3.717,-1.9,220.333,5.521
2013-12-26,29.793,47.939,18.146,22.237,27.779,196.458,4419.167,89.0,55.375,28.0,17.806,2.375,12.8,4.529,-1.2,214.264,5.021
2013-12-27,22.414,36.296,13.881,16.375,20.995,193.292,4295.417,98.0,76.875,47.0,16.306,1.336,7.2,4.267,1.3,209.597,5.25
2013-12-28,10.034,13.671,3.637,2.688,6.023,189.402,3953.333,47.0,30.042,15.0,8.586,0.664,6.8,3.108,0.3,197.987,3.062
2013-12-29,16.191,23.155,6.964,9.208,10.778,194.097,4288.333,62.0,35.375,14.0,12.375,0.625,10.9,3.171,-3.4,206.472,3.729
2013-12-30,19.559,29.016,9.457,16.292,18.843,197.23,4386.087,63.0,40.708,23.0,16.289,0.778,12.8,4.529,-2.5,213.519,4.542
2013-12-31,16.221,24.544,8.323,17.75,21.856,201.778,4406.25,74.0,53.583,29.0,16.116,0.866,13.8,5.05,-1.5,217.199,4.721
2014-01-01,7.285,8.834,1.549,5.48,7.347,185.733,4167.917,46.0,33.125,25.0,7.635,0.74,7.7,2.608,-1.0,193.368,2.583
2014-01-02,9.942,12.633,2.692,5.188,7.801,189.604,4283.75,67.0,45.167,24.0,9.625,0.268,9.2,1.517,-4.3,199.229,3.0
2014-01-03,11.755,14.935,3.18,4.584,6.611,189.312,4329.167,58.0,41.125,20.0,11.083,0.264,8.1,2.308,-2.6,200.396,2.958
2014-01-04,16.994,23.947,6.952,9.833,11.5,197.361,4459.167,64.0,49.583,24.0,15.931,0.5,12.8,2.729,-2.8,213.292,4.375
2014-01-05,22.658,40.349,17.691,14.5,16.491,203.088,4502.083,75.0,51.333,27.0,20.208,0.847,14.7,6.654,0.6,223.297,5.834
2014-01-06,27.428,54.535,27.108,23.542,28.907,201.946,4415.0,89.0,59.875,35.0,24.826,1.139,9.1,5.2,1.9,226.772,5.822
2014-01-07,18.494,30.488,11.994,5.542,7.019,194.07,4276.087,43.0,30.292,17.0,12.805,1.291,10.8,4.517,-0.1,206.875,3.646
2014-01-08,23.962,42.901,18.939,8.604,10.315,198.598,4323.75,55.0,37.333,19.0,20.177,0.912,12.4,4.221,-2.0,218.775,5.021
2014-01-09,25.399,46.022,20.623,9.114,10.773,198.639,4247.083,61.0,37.583,15.0,20.889,1.311,11.2,4.037,-2.3,219.528,5.166
2014-01-10,20.495,34.564,14.069,7.812,9.588,198.653,4298.333,67.0,43.167,19.0,18.236,1.0,11.4,3.471,-2.6,216.889,4.456
2014-01-11,12.994,18.458,5.464,9.542,10.912,200.055,4160.833,80.0,53.167,24.0,13.986,0.722,10.9,3.771,-2.4,214.042,3.875
2014-01-12,13.476,18.18,4.704,5.75,6.982,196.601,4243.75,63.0,37.625,16.0,11.679,0.597,11.7,3.75,-0.2,208.28,3.188
2014-01-13,22.072,38.53,16.457,8.208,8.893,199.557,4411.25,57.0,38.542,18.0,17.405,0.889,14.0,4.975,-1.9,216.962,4.428
2014-01-14,28.348,51.597,23.249,16.688,18.214,198.564,4373.81,66.0,40.833,18.0,23.811,0.579,14.2,5.638,-1.9,222.375,5.23
2014-01-15,20.566,31.717,11.151,14.416,18.638,194.838,4256.25,99.0,72.417,46.0,18.633,0.708,6.0,3.742,2.2,213.47,3.312
2014-01-16,20.422,31.633,11.211,12.42,15.332,194.696,4370.833,99.0,69.375,33.0,18.85,0.428,13.3,6.683,1.8,213.545,4.102
2014-01-17,10.525,15.587,5.062,8.021,13.593,194.181,4216.667,100.0,60.25,16.0,11.028,0.472,10.2,4.142,-0.3,205.208,3.11
2014-01-18,12.622,17.322,4.7,4.875,6.731,195.194,4343.333,58.0,37.25,21.0,12.347,0.403,10.5,3.196,-2.7,207.542,3.229
2014-01-19,19.933,30.392,10.459,9.042,10.733,197.158,4375.833,73.0,45.458,21.0,12.76,0.694,12.4,4.567,-1.1,209.918,3.958
2014-01-20,21.286,39.219,17.933,15.916,18.245,201.928,4423.333,78.0,46.167,19.0,17.182,0.722,11.2,3.675,-1.5,219.11,5.104
2014-01-21,25.869,39.542,13.673,17.792,22.296,200.333,4346.957,100.0,66.083,43.0,14.18,0.392,3.0,0.558,-1.9,214.514,4.042
2014-01-22,17.4,25.858,8.458,9.312,13.699,195.597,4252.5,100.0,98.375,92.0,9.75,0.029,4.4,3.029,1.9,205.347,3.208
2014-01-23,18.006,30.756,12.75,6.521,9.718,195.966,4392.917,99.0,61.708,20.0,16.491,0.945,11.4,5.162,0.7,212.457,4.292
2014-01-24,21.239,35.482,14.242,10.792,12.681,200.889,4456.25,67.0,45.0,21.0,20.528,1.0,11.3,4.029,-2.2,221.417,4.623
2014-01-25,12.923,17.012,4.089,12.5,15.213,198.375,4347.917,70.0,53.375,27.0,11.125,0.805,13.5,5.892,-0.6,209.5,3.521
2014-01-26,22.188,31.43,9.242,18.375,26.25,196.924,4384.583,88.0,65.458,41.0,15.015,1.139,13.9,8.3,4.8,211.939,4.229
2014-01-27,17.395,26.127,8.732,14.271,22.392,196.514,4271.667,100.0,68.208,39.0,15.514,1.05,19.0,9.104,4.3,212.028,4.112
2014-01-28,13.824,20.259,6.435,6.561,8.969,195.872,4243.043,95.0,61.125,19.0,12.888,0.883,10.0,2.958,-1.2,208.76,3.79
2014-01-29,22.091,41.096,19.005,10.667,11.792,200.958,4435.0,68.0,42.083,17.0,18.861,0.996,8.8,2.562,-3.8,219.819,4.229
2014-01-30,18.351,28.351,10.0,9.25,14.315,195.394,4332.917,100.0,85.625,51.0,13.389,0.792,2.1,0.95,-0.3,208.783,2.979
2014-01-31,12.783,21.232,8.449,4.334,7.458,193.805,4357.917,100.0,55.917,27.0,12.056,0.445,8.9,3.138,-1.2,205.861,2.875
2014-02-01,9.738,12.524,2.786,5.021,6.148,193.722,4371.25,54.0,31.875,14.0,9.681,0.736,9.3,2.938,-1.1,203.403,2.688
2014-02-02,18.453,29.673,11.22,8.25,9.546,197.16,4440.0,65.0,40.708,19.0,15.694,0.75,9.6,2.212,-3.6,212.855,3.334
2014-02-03,22.09,38.542,16.452,9.416,11.718,198.304,4417.083,62.0,40.5,20.0,21.514,1.903,12.5,3.508,-3.4,219.818,4.02
2014-02-04,22.685,39.423,16.738,10.396,12.19,198.625,4361.304,70.0,47.792,19.0,20.639,1.336,11.3,3.838,-2.7,219.264,3.938
2014-02-05,21.707,32.599,10.892,11.583,17.347,194.375,4315.417,99.0,86.125,68.0,16.014,0.395,2.8,1.55,-0.1,210.389,3.438
2014-02-06,20.69,38.131,17.44,10.938,15.981,199.163,4437.917,99.0,62.083,25.0,20.788,0.736,13.1,4.092,-1.6,219.951,3.875
2014-02-07,17.73,28.562,10.832,9.028,11.421,198.972,4402.083,73.0,50.167,25.0,18.472,1.083,11.8,4.679,-1.8,217.444,3.557
2014-02-08,13.678,17.387,3.708,16.547,24.588,196.139,4159.583,99.0,92.792,72.0,15.375,0.278,3.7,2.662,1.2,211.514,3.688
2014-02-09,8.525,11.464,2.939,5.292,7.704,194.83,4080.833,100.0,30.5,13.0,11.163,1.25,5.6,2.008,-1.9,205.992,2.584
2014-02-10,22.896,35.461,12.565,9.584,11.606,197.472,4243.182,69.0,41.208,16.0,16.761,0.92,9.3,2.508,-3.8,214.234,3.766
2014-02-11,21.375,28.5,7.125,14.834,17.917,195.646,4403.913,70.0,48.0,27.0,16.316,1.164,12.1,4.779,-1.2,211.962,4.062
2014-02-12,22.399,32.346,9.947,20.807,24.718,195.796,4457.083,78.0,51.583,22.0,15.619,1.15,13.3,6.054,-0.9,211.414,4.521
2014-02-13,13.759,21.198,7.44,12.39,14.521,195.336,4284.167,89.0,41.667,12.0,14.736,0.931,7.9,2.975,-1.2,210.072,3.408
2014-02-14,15.324,21.372,6.048,8.166,9.662,193.931,4418.75,65.0,39.083,12.0,12.014,0.539,9.5,2.933,-3.1,205.944,3.367
2014-02-15,7.619,9.47,1.851,5.916,8.81,192.667,4384.167,89.0,46.958,21.0,7.917,0.444,7.5,2.95,-0.3,200.584,2.604
2014-02-16,17.139,24.85,7.711,8.792,11.181,193.653,4490.417,46.0,29.833,13.0,10.847,0.514,13.6,4.775,-0.8,204.5,3.354
2014-02-17,21.076,30.93,9.854,12.292,16.333,195.025,4466.667,97.0,62.208,35.0,10.277,0.556,6.3,2.721,0.1,205.302,3.486
2014-02-18,11.303,14.833,3.53,3.583,6.773,191.67,4273.043,100.0,97.375,93.0,7.017,0.057,2.7,1.933,1.3,198.687,2.229
2014-02-19,14.785,21.316,6.53,5.21,8.592,192.259,4380.833,93.0,62.042,28.0,11.15,0.674,14.9,6.408,0.6,203.409,3.25
2014-02-20,20.381,37.071,16.691,8.688,13.037,196.319,4381.667,95.0,66.708,30.0,16.403,0.68,12.4,5.275,0.8,212.722,4.021
2014-02-21,17.4,28.978,11.579,11.354,15.884,196.306,4373.333,93.0,60.75,29.0,13.917,0.646,10.5,4.446,-1.3,210.222,3.636
2014-02-22,15.69,19.512,3.821,20.25,34.773,196.722,4362.083,100.0,84.0,65.0,13.32,0.542,4.8,3.533,1.8,210.042,3.938
2014-02-23,16.945,26.663,9.718,14.646,26.329,195.278,4400.417,100.0,84.542,55.0,14.903,0.722,17.3,9.479,4.8,210.181,4.479
2014-02-24,15.344,22.719,7.374,25.208,39.731,195.359,4281.304,98.0,81.958,58.0,13.317,0.918,12.5,8.371,6.0,208.675,4.13
2014-02-25,15.532,21.864,6.333,27.392,46.595,195.737,4290.87,80.0,60.958,38.0,10.487,0.872,12.6,7.554,5.3,206.225,3.312
2014-02-26,19.094,26.992,7.898,15.354,22.094,194.496,4371.25,100.0,81.792,57.0,10.036,0.578,6.3,4.912,3.5,204.532,3.729
2014-02-27,15.637,25.899,10.262,6.75,9.514,195.569,4449.583,100.0,60.292,18.0,12.417,0.861,10.9,5.542,1.5,207.986,3.708
2014-02-28,12.28,15.431,3.151,8.75,11.07,194.083,4424.167,59.0,35.083,16.0,7.653,0.816,12.8,6.425,2.0,201.736,2.958
2014-03-01,10.559,12.911,2.351,6.979,9.954,194.25,4435.0,100.0,85.292,55.0,7.75,0.181,7.9,4.729,2.1,202.0,2.916
2014-03-02,16.712,23.289,6.578,9.438,10.995,194.25,4448.75,95.0,48.292,19.0,9.0,0.639,12.1,7.517,2.7,203.25,3.75
2014-03-03,20.409,29.574,9.165,13.771,17.0,196.292,4465.417,93.0,57.875,46.0,11.116,0.792,6.0,3.479,0.4,207.408,3.832
2014-03-04,16.446,22.702,6.256,10.896,15.921,191.886,4291.739,100.0,78.125,35.0,12.345,0.555,18.7,8.983,2.5,204.231,3.562
2014-03-05,15.303,21.92,6.617,7.208,9.208,194.778,4324.167,54.0,32.333,14.0,9.211,0.69,16.1,7.917,3.2,203.989,3.062
2014-03-06,13.774,19.244,5.47,6.542,8.194,195.875,4368.75,64.0,44.5,22.0,9.278,0.347,12.3,6.388,2.8,205.153,3.438
2014-03-07,11.124,14.906,3.782,10.312,12.5,195.375,4307.5,89.0,76.708,63.0,8.972,0.422,7.0,5.171,3.0,204.347,3.342
2014-03-08,5.893,6.619,0.726,7.062,11.102,193.361,4337.917,92.0,80.792,68.0,6.847,0.069,9.7,7.212,5.1,200.208,2.521
2014-03-09,12.099,17.127,5.028,3.416,5.907,191.722,4348.75,100.0,92.917,84.0,7.833,0.111,9.3,7.875,6.4,199.556,2.48
2014-03-10,8.46,10.956,2.496,2.375,4.541,192.279,4255.833,100.0,45.875,14.0,9.654,0.569,13.4,7.212,0.2,201.933,2.634
2014-03-11,7.281,8.324,1.564,4.354,5.122,194.581,4206.957,42.0,28.75,18.0,11.04,0.902,9.6,4.379,-1.0,202.891,2.107
2014-03-12,11.793,13.594,3.257,9.25,10.167,190.672,4144.0,49.0,29.792,13.0,7.854,1.081,13.7,6.488,0.3,201.474,3.325
2014-03-13,17.631,22.253,5.807,15.0,17.213,191.958,4155.417,42.0,28.125,15.0,10.875,1.278,13.7,7.85,1.4,205.458,3.812
2014-03-14,13.604,17.041,4.5,19.084,21.773,194.354,4227.917,68.0,46.833,13.0,10.139,1.141,14.0,7.292,1.5,206.312,4.125
2014-03-15,12.75,14.771,3.113,20.282,24.315,195.375,4300.0,75.0,58.583,40.0,10.514,0.958,10.3,6.271,2.1,208.896,4.27
2014-03-16,16.076,22.827,7.935,23.812,31.745,195.896,4434.583,93.0,65.667,31.0,10.778,0.958,18.2,10.05,2.4,210.084,4.333
2014-03-17,22.339,27.896,5.26,19.375,34.565,194.056,4468.75,93.0,58.792,27.0,17.092,1.264,23.6,15.375,7.7,212.514,4.062
2014-03-18,19.167,24.887,5.72,25.584,33.875,195.065,4310.87,80.0,45.583,22.0,14.61,1.958,20.6,14.275,9.5,209.675,3.854
2014-03-19,21.102,29.584,8.482,24.042,35.949,195.556,4327.917,100.0,94.167,49.0,16.611,0.429,12.3,10.554,8.8,212.167,4.674
2014-03-20,18.794,26.617,7.823,15.438,28.292,194.861,4320.833,100.0,94.417,86.0,16.472,0.181,12.0,9.908,7.8,211.333,4.25
2014-03-21,12.11,15.33,3.219,14.77,16.685,193.389,4157.917,91.0,49.042,18.0,11.43,0.408,16.7,9.312,5.0,204.819,3.27
2014-03-22,14.422,17.072,2.649,24.125,31.227,193.667,4215.833,68.0,46.167,17.0,13.083,1.319,19.0,10.692,1.7,206.75,3.542
2014-03-23,16.262,23.143,6.881,13.975,17.107,192.847,4124.167,61.0,33.958,13.0,11.75,0.597,16.0,8.483,3.0,204.597,3.125
2014-03-24,9.178,11.909,2.745,3.812,5.198,192.006,4076.667,41.0,27.167,13.0,8.717,0.306,12.7,6.85,2.1,199.904,2.125
2014-03-25,12.918,16.59,3.634,6.125,6.942,193.176,4261.818,50.0,28.667,14.0,12.167,0.568,13.3,7.196,1.4,204.992,2.592
2014-03-26,18.824,25.087,6.263,10.292,12.565,195.949,4288.75,50.0,30.208,12.0,16.588,1.275,16.5,8.362,0.3,212.537,3.37
2014-03-27,23.123,31.455,8.331,13.854,17.236,196.43,4309.167,55.0,29.042,10.0,18.222,1.792,22.6,11.888,0.9,214.653,3.562
2014-03-28,22.92,28.855,5.935,16.354,20.398,193.486,4327.5,46.0,25.583,10.0,21.958,1.827,23.0,13.983,4.7,215.445,4.062
2014-03-29,14.756,16.589,1.833,17.208,23.759,191.833,4317.917,52.0,34.208,15.0,16.931,2.097,20.6,14.442,6.4,208.764,3.208
2014-03-30,17.423,21.512,4.089,23.437,29.519,192.139,4290.417,61.0,40.458,15.0,16.028,2.0,26.0,15.617,8.1,208.167,3.729
2014-03-31,18.091,21.78,3.689,26.958,36.819,191.778,4308.333,76.0,48.25,19.0,15.528,1.736,25.9,15.475,8.0,207.306,3.688
2014-04-01,16.356,20.792,4.437,15.5,16.75,191.68,4291.667,49.0,26.667,10.0,10.319,0.528,21.7,14.158,8.5,202.0,3.145
2014-04-02,16.597,22.85,6.253,14.188,17.333,193.625,4178.696,63.0,44.0,24.0,12.014,0.759,19.6,13.054,4.9,205.639,2.979
2014-04-03,19.911,28.794,8.882,12.542,16.94,191.25,4195.833,100.0,84.542,60.0,13.625,0.378,15.1,12.154,10.9,204.875,3.229
2014-04-04,14.968,20.43,5.462,4.875,8.93,187.609,4166.25,100.0,86.708,39.0,12.162,0.139,17.0,12.3,8.7,199.77,3.042
2014-04-05,8.802,11.665,2.863,4.042,8.037,192.287,4130.833,68.0,31.792,13.0,8.297,0.126,15.1,9.421,5.0,200.583,2.552
2014-04-06,7.482,8.94,1.458,8.729,10.264,192.389,4138.75,98.0,54.75,21.0,7.056,0.208,13.1,6.596,1.8,199.444,2.458
2014-04-07,21.581,27.132,5.55,11.146,16.791,194.664,4223.636,67.0,39.833,12.0,13.758,0.607,20.7,10.575,0.9,208.422,3.458
2014-04-08,19.945,26.732,6.786,19.208,25.491,195.083,4137.083,74.0,37.042,14.0,13.778,1.347,22.6,13.442,4.9,208.861,3.888
2014-04-09,15.403,19.196,3.793,21.166,24.765,192.516,4157.391,56.0,40.25,22.0,11.659,1.536,19.6,13.092,6.0,204.176,3.208
2014-04-10,14.947,19.458,4.511,21.66,25.095,190.86,4200.0,83.0,36.583,14.0,10.056,1.161,24.5,14.571,7.9,200.916,3.127
2014-04-11,12.803,15.503,2.699,16.9,17.991,191.452,4190.417,30.0,19.125,10.0,8.712,0.93,18.6,11.492,5.4,200.164,2.729
2014-04-12,14.977,17.527,2.55,18.708,19.787,195.667,4259.167,41.0,20.75,10.0,12.014,1.866,20.7,12.558,4.3,207.681,3.11
2014-04-13,10.655,12.244,1.589,14.854,18.023,192.806,4204.583,53.0,28.333,10.0,9.639,0.875,21.0,12.312,5.1,202.444,2.896
2014-04-14,14.714,18.155,3.441,14.896,18.037,192.611,4143.333,65.0,41.792,13.0,11.347,0.889,22.1,13.571,5.1,203.958,2.958
2014-04-15,20.26,24.809,4.549,18.792,24.468,192.472,4191.25,72.0,41.042,16.0,16.0,1.25,24.3,16.15,7.5,208.472,3.466
2014-04-16,20.94,25.14,4.2,31.812,36.931,192.347,4205.217,61.0,29.667,9.0,18.153,1.58,26.6,18.312,10.8,210.5,4.042
2014-04-17,17.422,21.984,4.561,27.396,32.343,191.135,4230.0,58.0,33.792,21.0,12.722,1.536,23.6,16.604,10.6,203.856,3.416
2014-04-18,18.614,25.704,7.09,25.042,30.643,192.178,4247.083,95.0,81.292,60.0,12.041,0.583,14.0,9.054,5.9,204.219,3.462
2014-04-19,10.411,13.586,3.174,15.458,21.023,191.819,4172.917,93.0,55.0,18.0,8.139,0.407,18.8,9.679,4.3,199.959,2.829
2014-04-20,8.179,9.786,1.607,12.354,17.139,192.847,4159.167,79.0,55.875,41.0,8.139,0.333,13.2,8.829,4.3,200.986,2.75
2014-04-21,19.28,26.97,7.69,17.438,32.866,194.153,4190.833,100.0,94.458,86.0,15.097,0.014,13.0,10.35,8.6,209.25,4.042
2014-04-22,15.751,20.673,4.923,13.084,19.227,189.208,4221.739,100.0,68.708,27.0,11.486,0.288,23.8,14.096,9.6,200.695,3.435
2014-04-23,16.091,20.745,4.654,17.396,20.574,192.514,4213.913,87.0,48.708,21.0,11.514,0.787,22.2,15.012,7.6,204.028,3.578
2014-04-24,15.165,19.284,4.118,16.585,18.278,191.793,4214.167,63.0,33.542,11.0,9.51,1.229,24.6,15.812,8.6,201.303,3.25
2014-04-25,19.488,23.901,4.413,20.97,25.005,193.158,4339.583,69.0,37.333,11.0,14.351,1.611,25.8,17.267,8.2,207.509,3.938
2014-04-26,16.089,19.171,3.082,21.375,24.505,193.195,4363.75,71.0,39.042,15.0,14.625,1.466,25.9,18.462,10.0,207.82,3.68
2014-04-27,12.536,14.179,1.643,19.479,24.625,192.889,4301.25,77.0,41.375,11.0,14.583,1.25,26.3,18.333,11.2,207.472,3.334
2014-04-28,18.952,23.518,4.565,21.292,26.13,192.222,4331.25,80.0,45.458,19.0,14.986,1.653,23.5,17.879,10.7,207.208,3.438
2014-04-29,11.369,13.27,1.9,22.438,29.032,189.639,4283.333,85.0,56.75,39.0,11.528,1.222,21.3,16.75,13.9,201.167,3.046
2014-04-30,14.145,19.676,5.53,14.146,23.213,187.056,4137.826,100.0,98.917,92.0,11.972,0.097,15.9,14.25,12.6,199.028,3.125
2014-05-01,12.787,16.052,3.265,10.02,17.88,185.12,3991.25,100.0,84.583,34.0,12.555,0.241,26.9,18.35,15.5,197.674,3.042
2014-05-02,14.895,20.5,5.606,12.166,18.917,188.962,4204.583,100.0,64.0,27.0,18.256,0.528,27.9,19.892,13.3,207.219,3.52
