date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CO_mean
2015-07-10,13.719,19.188,5.469,4.806,22.906,13.917,0.083
2015-07-11,10.604,15.833,5.229,4.208,22.177,12.312,0.0
2015-07-12,7.146,10.042,2.896,2.458,21.271,10.062,0.458
2015-07-13,9.062,12.917,3.854,1.403,14.844,9.084,0.25
2015-07-14,17.962,22.788,4.826,1.783,24.64,17.146,0.083
2015-07-15,12.291,18.601,6.31,4.119,27.025,17.084,0.217
2015-07-16,7.552,10.042,2.49,1.472,26.917,17.396,0.542
2015-07-17,5.292,8.667,3.375,1.084,7.448,4.0,0.0
2015-07-18,11.271,15.719,4.448,3.417,13.229,10.77,0.375
2015-07-19,10.49,14.292,3.802,3.903,26.834,14.562,0.0
2015-07-20,8.542,11.354,2.812,2.972,24.198,9.792,0.0
2015-07-21,13.64,22.64,9.0,4.528,19.462,9.502,0.083
2015-07-22,13.281,25.677,12.396,2.097,13.344,8.312,0.304
2015-07-23,11.102,18.975,7.873,2.838,14.948,9.334,0.522
2015-07-24,12.74,21.386,8.646,4.931,23.625,13.792,0.042
2015-07-25,9.552,18.896,9.344,4.681,22.479,10.834,0.083
2015-07-26,6.0,10.031,4.031,2.833,23.646,10.104,0.0
2015-07-27,11.506,17.83,6.324,2.438,25.24,13.812,1.0
2015-07-28,21.125,34.344,13.219,5.305,46.083,23.25,1.583
2015-07-29,17.854,28.073,10.219,4.042,49.864,25.625,1.583
2015-07-30,19.031,30.104,11.073,5.278,45.386,25.416,1.292
2015-07-31,14.562,21.167,6.604,3.944,41.521,23.438,0.833
2015-08-01,15.885,22.344,6.458,5.792,39.719,23.584,1.042
2015-08-02,13.802,19.51,5.708,5.028,34.583,18.792,0.25
2015-08-03,19.021,30.76,11.74,5.722,25.573,16.146,1.042
2015-08-04,19.844,35.208,15.365,7.111,33.156,21.875,0.875
2015-08-05,18.604,28.312,9.708,7.18,55.031,34.896,0.667
2015-08-06,13.689,17.786,4.096,4.889,53.302,32.702,0.409
2015-08-07,10.552,14.916,4.365,3.875,23.646,13.542,0.25
2015-08-08,12.562,17.552,4.99,4.264,25.042,13.812,1.0
2015-08-09,12.667,16.51,3.844,4.208,38.802,22.312,1.208
2015-08-10,17.125,23.761,6.635,4.889,53.574,31.458,1.792
2015-08-11,16.176,21.433,5.257,3.671,36.167,23.75,2.0
2015-08-12,13.594,17.167,3.573,1.611,29.604,16.354,0.917
2015-08-13,8.729,11.084,2.354,1.083,16.375,9.666,1.125
2015-08-14,11.927,14.334,2.406,2.722,24.739,17.396,2.333
2015-08-15,10.24,11.802,1.562,2.458,37.792,26.312,2.458
2015-08-16,12.573,13.708,1.135,4.125,40.687,24.521,1.625
2015-08-17,10.271,11.802,1.531,1.25,18.031,10.958,1.042
2015-08-18,12.968,16.125,3.156,1.639,17.271,11.062,0.75
2015-08-19,10.74,12.354,1.614,1.917,15.188,8.375,0.542
2015-08-20,15.59,23.245,7.655,1.904,16.448,8.438,0.957
2015-08-21,11.635,22.042,10.406,1.195,19.927,9.167,0.917
2015-08-22,11.542,14.396,2.854,2.361,11.916,7.562,1.083
2015-08-23,12.677,14.688,2.01,2.681,19.073,12.625,1.125
2015-08-24,11.688,14.052,2.365,2.694,22.458,14.333,0.875
2015-08-25,7.401,10.064,2.663,0.639,18.602,8.27,1.13
2015-08-26,14.418,17.619,3.202,1.682,10.065,6.812,0.542
2015-08-27,20.0,30.969,10.969,3.125,17.271,11.854,2.667
2015-08-28,17.656,21.583,3.927,2.653,21.25,14.125,1.542
2015-08-29,16.031,19.604,3.573,2.681,28.812,18.083,0.875
2015-08-30,14.552,17.292,2.74,2.597,33.833,24.688,1.625
2015-08-31,13.272,15.112,1.841,2.264,17.646,12.354,0.792
2015-09-01,14.052,17.51,3.458,1.695,11.542,6.604,0.125
2015-09-02,15.51,19.674,4.163,2.088,15.74,10.729,0.292
2015-09-03,14.671,18.222,3.551,1.943,16.052,12.083,1.348
2015-09-04,14.229,17.271,3.042,1.833,31.927,25.271,3.042
2015-09-05,13.021,15.677,2.656,2.403,29.26,21.083,1.792
2015-09-06,9.979,10.854,0.875,1.389,14.198,10.646,1.833
2015-09-07,8.396,10.358,1.962,1.068,8.76,7.125,0.667
2015-09-08,7.344,9.125,1.781,1.139,10.0,6.812,0.458
2015-09-09,9.656,14.771,5.114,1.014,8.437,4.687,0.917
2015-09-10,10.469,14.698,4.229,1.056,7.26,5.292,0.917
2015-09-11,21.094,31.083,9.99,3.361,14.687,10.208,1.792
2015-09-12,17.688,23.844,6.156,1.972,18.302,14.77,2.833
2015-09-13,9.844,11.135,1.292,1.736,14.479,13.062,2.0
2015-09-14,13.844,17.198,3.354,1.583,9.135,9.23,0.833
2015-09-15,15.229,19.625,4.396,2.445,13.698,13.166,1.042
2015-09-16,16.166,18.438,2.271,2.403,17.708,14.562,1.5
2015-09-17,10.09,11.33,1.242,1.998,11.886,10.666,0.957
2015-09-18,9.354,11.417,2.062,1.361,11.969,10.042,0.208
2015-09-19,11.719,16.032,4.312,1.597,12.354,9.333,0.792
2015-09-20,10.532,13.219,2.687,1.819,13.125,11.458,0.958
2015-09-21,11.302,13.875,2.573,2.403,15.26,13.23,0.583
2015-09-22,11.083,13.979,2.896,2.625,20.625,17.312,0.875
2015-09-23,11.688,12.99,1.302,3.611,22.937,18.188,0.708
2015-09-24,10.496,11.694,1.198,1.31,11.218,8.854,1.0
2015-09-25,15.927,24.177,8.25,1.625,7.188,5.875,0.875
2015-09-26,13.875,17.521,3.646,2.319,11.01,10.562,0.25
2015-09-27,9.542,10.573,1.031,1.653,16.875,15.708,0.083
2015-09-28,12.708,16.542,3.833,2.25,19.187,16.729,0.375
2015-09-29,15.284,19.474,4.19,2.806,13.654,13.585,0.375
2015-09-30,10.656,12.052,1.396,2.18,11.917,8.854,0.333
2015-10-01,7.965,10.88,2.915,1.18,12.5,8.188,2.0
2015-10-02,12.916,17.375,4.458,2.0,11.458,8.875,2.167
2015-10-03,15.625,20.458,4.833,2.069,12.719,10.042,1.875
2015-10-04,11.917,13.927,2.01,2.083,17.167,14.292,1.667
2015-10-05,15.49,17.948,2.458,1.514,8.521,7.312,1.0
2015-10-06,12.927,16.479,3.552,1.5,6.281,5.792,1.0
2015-10-07,14.679,18.552,3.872,1.696,6.031,6.562,0.75
2015-10-08,21.312,29.292,7.979,2.514,15.052,14.042,1.5
2015-10-09,21.604,31.542,9.937,2.264,29.781,25.125,3.375
2015-10-10,15.344,19.365,4.021,1.305,12.125,11.958,2.625
2015-10-11,8.74,10.656,1.917,1.486,12.073,11.562,2.542
2015-10-12,10.25,13.281,3.031,1.403,10.021,9.438,2.208
2015-10-13,15.156,19.166,4.011,1.944,9.188,10.083,1.5
2015-10-14,24.584,35.386,10.802,2.666,17.75,16.75,2.208
2015-10-15,20.52,27.22,6.7,2.704,22.312,21.258,1.348
2015-10-16,20.844,29.083,8.24,3.264,23.177,22.396,1.917
2015-10-17,22.313,34.458,12.146,2.681,17.958,15.938,2.708
2015-10-18,17.958,23.614,5.656,3.042,15.052,14.188,1.042
2015-10-19,20.792,27.677,6.886,2.764,16.375,16.938,0.708
2015-10-20,22.344,34.826,12.481,3.658,29.771,26.792,1.708
2015-10-21,23.271,32.427,9.156,2.653,38.719,35.375,2.375
2015-10-22,15.542,18.166,2.625,1.861,30.303,26.958,1.792
2015-10-23,18.834,27.125,8.292,2.403,31.542,28.312,2.083
2015-10-24,20.479,29.979,9.5,3.111,43.104,38.042,3.167
2015-10-25,7.177,7.948,0.771,1.486,14.125,12.833,0.542
2015-10-26,11.646,13.136,1.49,2.514,10.417,10.875,0.75
2015-10-27,18.031,25.396,7.364,2.25,18.292,17.292,1.75
2015-10-28,13.677,17.469,3.792,2.069,15.594,11.562,1.25
2015-10-29,23.56,32.236,8.676,3.136,17.292,18.958,1.957
2015-10-30,18.948,24.615,5.666,2.764,16.854,16.625,2.208
2015-10-31,14.636,19.177,4.542,1.625,8.135,8.917,0.958
2015-11-01,14.032,16.062,2.031,1.792,10.458,10.916,1.167
2015-11-02,17.596,23.922,6.326,1.92,10.445,11.27,3.0
2015-11-03,19.218,23.406,4.188,3.097,24.646,22.271,2.75
2015-11-04,19.424,28.997,9.574,2.514,16.842,17.152,1.682
2015-11-05,19.396,29.906,10.51,2.875,19.104,18.354,1.833
2015-11-06,15.208,26.469,11.26,2.319,20.292,18.896,1.542
2015-11-07,13.979,16.979,3.0,2.417,21.344,17.208,1.333
2015-11-08,10.604,13.916,3.312,1.861,9.969,8.125,1.208
2015-11-09,16.146,23.563,7.416,1.639,7.552,6.938,2.583
2015-11-10,15.781,22.146,6.364,1.528,5.021,4.208,1.833
2015-11-11,13.562,15.834,2.271,2.347,4.531,5.625,1.0
2015-11-12,12.299,13.64,1.34,3.205,5.25,8.678,1.217
2015-11-13,16.136,17.833,1.698,2.194,10.135,9.458,1.375
2015-11-14,17.729,24.604,6.875,1.986,12.114,10.875,2.792
2015-11-15,12.948,15.594,2.646,1.694,8.125,9.526,2.083
2015-11-16,14.635,20.594,5.958,2.042,9.813,10.496,1.208
2015-11-17,19.334,26.006,6.672,1.444,13.514,12.633,2.708
2015-11-18,17.531,21.844,4.312,1.694,5.271,5.0,1.5
2015-11-19,12.052,14.886,2.833,1.611,4.156,4.062,0.833
2015-11-20,19.208,29.573,10.365,2.597,8.448,9.5,1.458
2015-11-21,15.896,20.49,4.594,2.139,8.792,11.229,1.792
2015-11-22,17.26,20.656,3.396,3.014,17.906,18.792,2.333
2015-11-23,15.312,21.938,6.625,3.292,20.49,20.5,2.875
2015-11-24,11.406,14.823,3.417,1.5,4.396,3.916,1.625
2015-11-25,14.198,17.042,2.844,1.875,7.229,7.458,1.458
2015-11-26,9.306,13.198,3.891,1.741,5.316,6.854,1.304
2015-11-27,9.26,13.958,4.698,1.75,6.656,8.166,1.375
2015-11-28,12.219,15.456,3.236,1.986,9.463,12.208,0.739
2015-11-29,13.74,16.74,3.0,1.639,12.24,14.604,0.0
2015-11-30,22.719,46.5,23.781,3.056,19.698,21.0,1.042
2015-12-01,23.615,38.302,14.688,2.445,19.437,22.566,0.917
2015-12-02,24.44,40.696,16.255,2.785,19.542,20.354,1.583
2015-12-03,11.302,16.146,4.844,2.375,19.271,22.152,1.042
2015-12-04,10.26,14.271,4.011,2.153,11.532,13.275,1.042
2015-12-05,11.969,16.188,4.219,2.125,11.636,11.771,0.792
2015-12-06,24.208,31.156,6.948,3.667,18.666,19.854,1.542
2015-12-07,21.198,38.49,17.292,2.264,15.802,17.77,0.917
2015-12-08,22.56,42.531,19.97,2.469,7.557,8.716,0.955
2015-12-09,17.375,22.25,4.875,2.972,8.208,9.125,1.125
2015-12-10,22.576,27.111,4.535,2.783,10.958,10.167,1.696
2015-12-11,12.281,18.073,5.792,1.292,9.136,7.77,1.5
2015-12-12,12.198,14.521,2.323,1.597,11.187,11.458,1.917
2015-12-13,18.812,22.25,3.437,2.139,7.406,9.604,1.917
2015-12-14,19.958,28.646,8.688,2.222,8.792,9.416,1.375
2015-12-15,23.088,40.873,17.785,2.417,15.535,15.02,3.25
2015-12-16,11.646,16.271,4.625,2.236,17.969,18.896,2.333
2015-12-17,9.74,13.948,4.208,1.875,4.542,5.688,1.708
2015-12-18,19.253,32.048,12.794,2.186,7.684,7.625,2.833
2015-12-19,19.614,27.802,8.188,2.097,7.771,9.771,2.292
2015-12-20,15.937,18.656,2.719,2.639,8.666,10.458,1.542
2015-12-21,22.042,34.576,12.534,2.221,13.849,11.938,2.542
2015-12-22,21.844,43.323,21.479,1.972,11.708,12.875,2.25
2015-12-23,23.51,35.719,12.208,2.445,18.917,18.334,3.125
2015-12-24,26.394,53.502,27.108,2.777,15.906,14.792,3.391
2015-12-25,16.094,21.416,5.323,2.181,13.99,13.934,1.708
2015-12-26,18.521,25.531,7.01,3.528,29.979,29.584,4.167
2015-12-27,15.854,18.073,2.219,2.944,32.677,32.354,3.292
2015-12-28,14.76,21.083,6.323,2.25,12.979,14.333,2.0
2015-12-29,13.188,16.354,3.167,2.18,9.604,11.292,2.542
2015-12-30,18.448,27.198,8.75,1.681,10.771,13.125,2.583
2015-12-31,11.614,13.01,1.396,2.458,20.136,23.188,4.333
2016-01-01,13.875,16.479,2.604,2.139,19.156,15.396,2.792
2016-01-02,16.198,19.405,3.207,1.763,24.49,17.021,2.652
2016-01-03,12.542,14.083,1.542,1.833,18.864,14.042,1.833
2016-01-04,17.25,19.969,2.719,2.528,32.208,26.75,3.167
2016-01-05,14.073,19.375,5.302,1.736,16.531,13.354,1.167
2016-01-06,13.51,16.292,2.781,1.445,9.24,8.625,0.375
2016-01-07,21.375,34.792,13.417,2.75,16.542,11.625,1.708
2016-01-08,17.812,21.854,4.042,1.514,12.167,8.48,1.458
2016-01-09,14.042,15.75,1.708,1.611,20.229,19.812,2.167
2016-01-10,17.927,23.386,5.458,1.542,19.448,16.458,2.583
2016-01-11,12.906,17.136,4.229,1.913,6.49,5.896,1.208
2016-01-12,11.6,15.862,4.262,2.189,14.446,15.544,1.87
2016-01-13,9.594,12.458,2.864,2.319,19.854,18.562,1.917
2016-01-14,7.0,9.094,2.094,1.472,7.198,5.792,1.083
2016-01-15,8.062,9.74,1.677,1.375,5.906,5.521,1.792
2016-01-16,15.089,20.555,5.466,1.504,5.125,3.73,1.087
2016-01-17,18.344,29.812,11.469,1.125,6.094,3.917,0.833
2016-01-18,23.468,40.188,16.718,3.083,11.26,8.958,1.292
2016-01-19,25.844,37.385,11.542,2.764,28.677,25.854,2.417
2016-01-20,14.469,18.886,4.417,2.431,24.49,20.812,3.25
2016-01-21,13.917,18.584,4.666,2.389,22.49,19.75,2.917
2016-01-22,7.854,9.218,1.365,1.333,13.708,11.562,1.458
2016-01-23,8.614,11.333,2.719,1.625,9.656,9.292,1.208
2016-01-24,12.386,15.938,3.552,1.639,6.792,5.792,1.083
2016-01-25,24.669,35.747,11.078,2.192,11.292,10.23,3.0
2016-01-26,24.948,42.156,17.208,2.542,13.625,11.334,1.292
2016-01-27,22.125,29.354,7.229,1.709,19.708,15.812,2.875
2016-01-28,23.719,36.792,13.073,2.639,16.438,13.02,1.958
2016-01-29,26.646,34.802,8.156,2.736,27.636,19.146,2.792
2016-01-30,13.998,20.821,6.824,2.008,24.339,17.52,2.609
2016-01-31,14.24,17.646,3.406,1.417,11.25,10.292,1.625
2016-02-01,16.656,21.188,4.531,1.931,12.688,11.542,1.875
2016-02-02,16.438,21.042,4.604,2.458,8.51,6.896,1.875
2016-02-03,22.094,30.5,8.406,2.445,7.51,6.25,2.333
2016-02-04,26.792,37.0,10.208,3.569,14.052,12.416,2.0
2016-02-05,13.292,15.229,1.938,2.236,18.792,14.104,2.958
2016-02-06,10.01,12.614,2.604,1.736,17.5,17.542,2.917
2016-02-07,14.416,18.531,4.114,1.375,11.396,10.083,1.708
2016-02-08,16.572,20.212,3.641,1.948,11.396,8.271,1.417
2016-02-09,11.042,14.729,3.688,1.278,10.427,8.208,2.125
2016-02-10,7.542,9.906,2.364,1.194,8.636,8.48,2.125
2016-02-11,8.677,10.875,2.198,1.264,8.771,8.562,2.417
2016-02-12,10.354,12.021,1.667,1.486,8.427,7.084,2.25
2016-02-13,21.224,28.868,7.645,3.029,15.687,15.625,2.391
2016-02-14,15.427,18.76,3.334,2.375,29.181,27.292,1.708
2016-02-15,28.062,37.312,9.25,2.542,15.99,14.13,1.125
2016-02-16,30.26,49.615,19.354,3.931,23.406,19.542,1.542
2016-02-17,19.406,24.615,5.208,2.333,34.188,24.562,1.792
2016-02-18,11.438,14.146,2.708,2.125,9.677,6.52,0.75
2016-02-19,13.552,15.583,2.031,2.417,12.094,9.729,1.375
2016-02-20,15.066,19.685,4.619,1.466,26.708,18.666,1.708
2016-02-21,10.552,12.958,2.406,1.347,15.292,13.271,0.917
2016-02-22,18.282,22.114,3.833,2.667,16.114,9.812,0.667
2016-02-23,14.229,18.344,4.114,1.792,13.636,10.458,1.5
2016-02-24,16.75,21.927,5.177,1.639,10.886,10.23,0.875
2016-02-25,19.104,25.334,6.229,2.153,20.323,18.417,2.333
2016-02-26,15.677,18.073,2.396,2.417,23.771,22.812,2.125
2016-02-27,18.236,25.622,7.386,2.321,12.583,11.375,1.087
2016-02-28,19.75,28.229,8.479,2.111,12.458,11.188,1.125
2016-02-29,,,,,,,
2016-03-01,27.094,39.292,12.198,3.736,21.26,18.333,1.542
2016-03-02,15.313,18.99,3.677,1.625,19.198,15.375,2.125
2016-03-03,19.26,26.5,7.24,1.736,18.104,14.062,2.0
2016-03-04,22.615,30.864,8.25,3.167,14.812,12.625,1.542
2016-03-05,23.792,29.927,6.136,4.125,15.656,13.208,1.25
2016-03-06,19.24,27.052,7.812,2.514,23.083,18.479,2.042
2016-03-07,10.552,12.583,2.031,1.931,12.271,12.416,1.792
2016-03-08,10.346,12.833,2.487,1.158,13.052,12.625,1.792
2016-03-09,10.51,12.448,1.938,1.958,17.177,14.625,2.125
2016-03-10,12.042,13.708,1.667,2.639,19.823,16.834,1.833
2016-03-11,21.136,29.021,7.886,2.889,17.396,14.208,2.0
2016-03-12,18.458,21.104,2.646,3.528,17.531,16.979,1.583
2016-03-13,23.058,28.038,4.981,3.292,19.958,17.292,1.609
2016-03-14,12.864,16.573,3.708,1.25,19.344,17.708,1.833
2016-03-15,10.788,13.593,2.805,0.962,11.852,10.852,1.348
2016-03-16,16.896,22.021,5.125,1.611,12.168,11.646,1.5
2016-03-17,26.084,35.565,9.48,3.276,22.521,20.648,2.167
2016-03-18,27.198,33.938,6.74,3.542,24.448,23.708,2.0
2016-03-19,19.156,23.885,4.729,3.986,28.615,26.312,2.458
2016-03-20,14.74,16.229,1.49,3.194,32.354,27.458,2.125
2016-03-21,13.208,16.594,3.386,1.417,15.208,12.312,1.958
2016-03-22,20.912,26.166,5.253,2.307,21.098,19.826,1.792
2016-03-23,26.854,34.084,7.229,3.653,21.032,19.188,1.625
2016-03-24,15.396,18.969,3.573,1.819,20.104,18.084,1.5
2016-03-25,11.521,12.781,1.26,2.847,11.75,11.416,1.125
2016-03-26,12.292,14.594,2.302,1.889,13.24,11.625,1.417
2016-03-27,15.048,18.616,3.567,1.389,22.812,19.667,2.043
2016-03-28,15.458,18.042,2.583,2.681,24.938,23.146,1.625
2016-03-29,22.927,25.604,2.677,4.264,26.198,23.125,1.333
2016-03-30,21.365,26.562,5.198,3.958,42.875,32.854,1.625
2016-03-31,14.802,15.896,1.094,1.32,16.063,13.521,1.0
2016-04-01,22.885,30.084,7.198,3.292,26.188,19.854,2.417
2016-04-02,20.271,27.667,7.396,4.292,25.677,19.98,2.25
2016-04-03,15.26,16.812,1.552,4.514,16.802,14.562,1.5
2016-04-04,15.84,20.058,4.218,2.362,8.535,5.326,1.25
2016-04-05,18.385,23.688,5.302,2.514,10.562,7.958,1.25
2016-04-06,22.906,32.094,9.188,4.208,17.344,14.25,1.375
2016-04-07,16.542,23.354,6.812,1.667,17.731,8.938,2.083
2016-04-08,28.406,37.386,8.979,3.736,21.917,15.5,2.5
2016-04-09,22.666,30.792,8.125,4.486,29.469,23.77,2.792
2016-04-10,21.5,27.948,6.448,5.375,36.5,27.521,3.083
2016-04-11,9.49,11.51,2.021,1.625,19.25,17.875,1.208
2016-04-12,12.958,14.406,1.448,3.181,18.052,16.625,1.167
2016-04-13,15.875,17.406,1.531,2.931,17.542,13.562,1.0
2016-04-14,22.786,32.394,9.608,3.758,22.104,17.75,1.565
2016-04-15,19.364,22.75,3.386,2.931,24.677,21.854,1.5
2016-04-16,13.865,15.927,2.062,3.083,21.625,16.979,1.208
2016-04-17,7.25,8.49,1.24,1.333,15.886,12.354,1.708
2016-04-18,17.312,22.188,4.875,2.542,16.375,14.208,1.958
2016-04-19,15.458,19.164,3.705,2.201,25.029,19.062,1.958
2016-04-20,19.156,22.136,2.979,4.042,27.614,23.854,1.417
2016-04-21,15.188,16.927,1.74,1.778,23.073,14.896,1.167
2016-04-22,17.719,23.677,5.958,2.708,23.323,15.688,1.833
2016-04-23,24.635,29.469,4.834,3.486,52.812,35.625,2.375
2016-04-24,14.552,17.5,2.948,2.069,41.625,30.583,1.542
2016-04-25,19.19,24.497,5.308,3.844,37.5,28.75,2.13
2016-04-26,20.323,24.386,4.062,5.153,35.333,27.416,2.625
2016-04-27,17.385,18.781,1.396,2.458,22.167,14.688,1.583
2016-04-28,12.644,16.919,4.275,1.152,10.406,6.491,1.333
2016-04-29,13.292,15.688,2.396,1.847,14.594,11.854,1.5
2016-04-30,21.364,28.114,6.75,3.834,22.406,18.625,2.208
2016-05-01,18.677,21.688,3.01,3.736,26.052,21.396,2.167
2016-05-02,17.429,23.107,5.678,4.409,32.677,27.084,1.25
2016-05-03,5.834,6.406,0.573,1.278,16.156,11.875,1.458
2016-05-04,7.938,9.042,1.104,2.333,22.115,19.021,2.0
2016-05-05,17.198,18.552,1.354,4.125,23.344,18.812,2.5
2016-05-06,14.167,14.833,0.667,2.43,23.875,15.104,1.0
2016-05-07,18.084,21.427,3.344,3.403,43.896,30.417,1.667
2016-05-08,13.365,14.416,1.052,3.083,38.948,28.708,1.167
2016-05-09,13.848,15.307,1.459,2.092,14.916,9.042,1.783
2016-05-10,21.052,28.782,7.729,2.708,19.406,9.417,2.083
2016-05-11,11.957,15.663,3.706,1.431,10.935,7.196,1.292
2016-05-12,16.864,23.229,6.364,2.889,15.51,12.458,1.458
2016-05-13,18.344,25.26,6.916,3.486,16.646,14.688,1.375
2016-05-14,14.615,16.084,1.469,3.736,23.114,21.062,1.125
2016-05-15,10.104,11.219,1.115,3.583,26.867,20.688,1.042
2016-05-16,13.323,16.656,3.333,2.083,21.99,16.708,2.083
2016-05-17,23.281,33.552,10.271,4.18,26.084,20.562,3.333
2016-05-18,24.751,30.905,6.155,4.638,23.26,20.438,2.5
2016-05-19,18.094,19.802,1.708,5.167,23.958,20.083,1.458
2016-05-20,14.281,15.5,1.219,4.208,20.448,20.062,1.083
2016-05-21,17.218,19.281,2.062,5.069,27.375,23.334,1.917
2016-05-22,11.708,12.854,1.146,3.972,36.948,30.938,1.625
2016-05-23,11.472,12.639,1.167,3.503,27.76,22.75,1.043
2016-05-24,17.584,19.396,1.812,3.681,23.885,17.146,0.542
2016-05-25,18.073,22.448,4.375,3.181,16.25,10.935,0.75
2016-05-26,25.26,36.344,11.084,6.195,41.323,27.625,1.875
2016-05-27,25.354,29.677,4.323,5.625,68.739,55.396,3.417
2016-05-28,17.354,19.604,2.25,2.236,38.916,30.708,2.083
2016-05-29,16.166,18.25,2.084,3.055,29.979,21.354,1.958
2016-05-30,20.222,25.42,5.198,3.778,39.802,29.916,2.042
2016-05-31,27.688,37.48,9.793,5.362,38.865,28.084,2.708
2016-06-01,16.979,19.146,2.166,3.458,31.562,25.208,1.083
2016-06-02,11.354,13.698,2.344,1.653,9.552,9.438,0.333
2016-06-03,15.031,19.896,4.864,3.514,16.833,15.646,0.75
2016-06-04,11.21,12.154,0.944,2.236,16.108,10.938,0.3
2016-06-05,5.18,5.375,0.194,0.778,5.562,2.98,
2016-06-06,12.866,14.001,1.134,3.898,18.426,12.042,0.0
2016-06-07,12.614,14.0,1.386,1.819,14.139,10.0,0.0
2016-06-08,15.238,17.304,2.066,4.216,19.208,13.396,0.0
2016-06-09,17.833,21.014,3.181,3.972,27.833,18.875,0.208
2016-06-10,16.222,21.667,5.445,3.778,28.069,19.146,0.208
2016-06-11,14.889,16.986,2.097,5.208,28.861,18.917,0.0
2016-06-12,12.972,14.472,1.5,3.194,19.764,10.916,0.0
2016-06-13,14.792,17.097,2.305,2.944,13.277,9.271,0.478
2016-06-14,18.958,23.778,4.819,4.472,25.875,17.896,2.5
2016-06-15,14.594,17.656,3.062,3.597,27.549,18.13,0.917
2016-06-16,14.438,17.896,3.458,1.986,24.378,17.416,1.417
2016-06-17,15.676,19.658,3.982,2.746,25.986,20.854,2.167
2016-06-18,15.927,18.718,2.792,4.208,34.111,24.875,1.75
2016-06-19,10.698,11.979,1.281,2.222,20.792,12.708,0.458
2016-06-20,16.934,22.482,5.548,1.935,25.0,13.396,1.217
2016-06-21,18.323,25.344,7.021,2.43,15.32,9.938,0.417
2016-06-22,20.833,27.094,6.26,1.736,16.139,9.562,0.333
2016-06-23,17.136,23.688,6.552,3.097,14.125,11.5,1.292
2016-06-24,13.636,19.636,6.0,1.486,28.408,15.729,0.958
2016-06-25,10.167,12.719,2.552,0.959,17.57,14.27,1.708
2016-06-26,8.969,10.083,1.114,1.722,31.653,24.479,1.708
2016-06-27,13.26,15.479,2.219,2.153,36.292,23.062,1.25
2016-06-28,14.042,16.104,2.062,1.764,13.028,9.521,0.958
2016-06-29,20.656,25.677,5.021,2.514,16.347,9.666,1.25
2016-06-30,20.271,35.656,15.385,3.847,21.333,13.208,0.875
2016-07-01,17.971,22.433,4.462,4.649,27.486,19.188,0.042
2016-07-02,6.886,10.989,4.104,1.0,17.814,8.438,0.042
2016-07-03,10.51,14.073,3.562,1.778,23.212,10.916,0.042
2016-07-04,16.609,27.106,10.497,3.696,26.097,15.145,0.435
2016-07-05,13.0,21.021,8.021,4.917,34.278,18.292,0.375
2016-07-06,11.24,20.094,8.854,4.097,24.403,15.312,0.125
2016-07-07,11.614,18.521,6.906,4.542,24.708,14.166,0.0
2016-07-08,8.208,10.854,2.646,2.445,10.639,5.02,0.0
2016-07-09,18.26,30.833,12.573,3.333,14.708,8.875,0.708
2016-07-10,13.958,17.271,3.313,5.944,32.611,19.625,0.458
2016-07-11,13.323,17.125,3.802,2.5,23.333,11.666,0.083
2016-07-12,13.948,21.312,7.364,1.847,22.028,8.312,0.542
2016-07-13,16.948,24.375,7.427,1.139,15.236,7.73,1.417
2016-07-14,13.384,17.8,4.416,1.967,34.819,20.958,1.25
2016-07-15,10.114,14.594,4.479,1.43,11.333,8.396,0.125
2016-07-16,13.844,17.427,3.584,3.333,27.886,15.771,0.208
2016-07-17,9.792,11.104,1.312,2.139,21.823,15.042,0.875
2016-07-18,11.762,13.919,2.157,2.504,30.896,23.729,2.13
2016-07-19,18.406,22.615,4.208,3.861,30.594,23.334,1.417
2016-07-20,15.927,19.49,3.562,4.111,19.821,15.208,0.583
2016-07-21,16.667,21.531,4.865,3.264,17.66,11.544,1.208
2016-07-22,17.031,24.604,7.573,3.306,17.458,12.292,0.792
2016-07-23,12.948,15.073,2.125,3.805,35.302,23.104,0.667
2016-07-24,12.188,14.562,2.375,4.125,20.823,11.375,0.083
2016-07-25,15.531,19.042,3.51,5.236,23.958,14.271,0.0
2016-07-26,17.843,23.144,5.301,4.554,27.542,15.521,0.5
2016-07-27,18.604,24.873,6.268,4.514,27.314,18.542,0.0
2016-07-28,13.276,17.872,4.596,4.97,19.625,11.75,0.042
2016-07-29,13.281,17.896,4.615,4.722,14.834,9.23,0.0
2016-07-30,14.364,18.614,4.25,5.472,19.75,12.125,0.0
2016-07-31,12.625,16.24,3.615,5.264,16.114,11.104,0.0
2016-08-01,17.035,25.157,8.122,4.575,31.644,19.354,1.043
2016-08-02,18.375,25.646,7.271,4.167,39.646,23.334,1.167
2016-08-03,17.169,25.414,8.244,3.666,35.292,23.667,1.208
2016-08-04,13.5,15.353,1.853,3.734,37.167,25.021,1.083
2016-08-05,11.375,12.99,1.614,3.194,40.208,25.062,0.958
2016-08-06,11.864,14.271,2.406,4.333,32.49,20.375,0.542
2016-08-07,11.552,14.979,3.427,4.209,22.604,11.042,0.208
2016-08-08,12.542,17.552,5.01,4.361,17.969,11.854,0.208
2016-08-09,16.234,23.498,7.264,3.386,28.75,18.542,0.75
2016-08-10,19.302,25.802,6.5,4.042,16.125,11.562,0.792
2016-08-11,21.396,30.094,8.698,6.125,23.677,16.0,1.333
