date,PM25_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2017-12-26,1.5,4.083,5.25,1.167,0.0,1.0
2017-12-27,2.0,9.333,12.25,2.917,0.0,1.0
2017-12-28,1.667,5.125,6.292,1.167,0.0,1.0
2017-12-29,2.542,7.958,9.833,1.875,0.0,1.0
2017-12-30,7.333,20.792,35.625,14.833,0.0,1.0
2017-12-31,11.292,20.167,30.833,10.667,0.0,1.0
2018-01-01,5.25,,,,,
2018-01-02,5.042,,,,,
2018-01-03,3.167,,,,,
2018-01-04,5.417,,,,,
2018-01-05,9.667,,,,,
2018-01-06,4.042,,,,,
2018-01-07,2.542,,,,,
2018-01-08,7.292,,,,,
2018-01-09,4.083,,,,,
2018-01-10,3.292,,,,,
2018-01-11,2.833,,,,,
2018-01-12,2.625,,,,,
2018-01-13,4.542,,,,,
2018-01-14,7.458,,,,,
2018-01-15,13.958,,,,,
2018-01-16,5.292,,,,,
2018-01-17,2.958,,,,,
2018-01-18,2.417,,,,,
2018-01-19,2.083,,,,,
2018-01-20,5.125,,,,,
2018-01-21,6.042,,,,,
2018-01-22,3.955,,,,,
2018-01-23,8.917,,,,,
2018-01-24,2.292,,,,,
2018-01-25,2.208,,,,,
2018-01-26,3.25,,,,,
2018-01-27,5.333,,,,,
2018-01-28,8.333,,,,,
2018-01-29,4.792,,,,,
2018-01-30,12.792,,,,,
2018-01-31,7.083,,,,,
2018-02-01,3.375,,,,,
2018-02-02,5.333,,,,,
2018-02-03,3.542,,,,,
2018-02-04,4.875,,,,,
2018-02-05,6.708,,,,,
2018-02-06,18.417,,,,,
2018-02-07,9.25,,,,,
2018-02-08,3.458,,,,,
2018-02-09,12.042,,,,,
2018-02-10,9.75,,,,,
2018-02-11,6.417,,,,,
2018-02-12,9.0,,,,,
2018-02-13,10.208,,,,,
2018-02-14,4.625,,,,,
2018-02-15,6.625,,,,,
2018-02-16,12.625,,,,,
2018-02-17,10.042,,,,,
2018-02-18,8.083,,,,,
2018-02-19,15.167,,,,,
2018-02-20,11.208,,,,,
2018-02-21,10.045,,,,,
2018-02-22,19.217,,,,,
2018-02-23,6.833,,,,,
2018-02-24,4.833,,,,,
2018-02-25,10.042,,,,,
2018-02-26,4.708,,,,,
2018-02-27,9.417,,,,,
2018-02-28,22.75,,,,,
2018-03-01,28.375,,,,,
2018-03-02,36.25,,,,,
2018-03-03,11.667,,,,,
2018-03-04,17.792,,,,,
2018-03-05,12.25,,,,,
2018-03-06,10.958,,,,,
2018-03-07,3.333,,,,,
2018-03-08,4.375,,,,,
2018-03-09,7.208,,,,,
2018-03-10,17.583,,,,,
2018-03-11,13.167,,,,,
2018-03-12,2.792,,,,,
2018-03-13,2.333,,,,,
2018-03-14,4.75,,,,,
2018-03-15,3.958,,,,,
2018-03-16,6.0,,,,,
2018-03-17,5.167,,,,,
2018-03-18,8.458,,,,,
2018-03-19,11.261,,,,,
2018-03-20,12.333,,,,,
2018-03-21,5.667,,,,,
2018-03-22,2.958,,,,,
2018-03-23,1.417,,,,,
2018-03-24,6.083,,,,,
2018-03-25,6.792,,,,,
2018-03-26,8.0,,,,,
2018-03-27,6.708,,,,,
2018-03-28,5.083,,,,,
2018-03-29,3.708,,,,,
2018-03-30,2.875,,,,,
2018-03-31,4.667,,,,,
2018-04-01,6.542,,,,,
2018-04-02,11.458,,,,,
2018-04-03,9.333,,,,,
2018-04-04,4.708,,,,,
2018-04-05,5.875,,,,,
2018-04-06,9.125,,,,,
2018-04-07,6.542,,,,,
2018-04-08,14.208,,,,,
2018-04-09,14.208,,,,,
2018-04-10,9.625,,,,,
2018-04-11,14.083,,,,,
2018-04-12,6.333,,,,,
2018-04-13,1.667,,,,,
2018-04-14,5.208,,,,,
2018-04-15,0.917,,,,,
2018-04-16,2.792,,,,,
2018-04-17,5.167,,,,,
2018-04-18,7.087,,,,,
2018-04-19,10.708,,,,,
2018-04-20,13.333,,,,,
2018-04-21,18.958,,,,,
2018-04-22,12.292,,,,,
2018-04-23,6.417,,,,,
2018-04-24,5.333,,,,,
2018-04-25,5.333,,,,,
2018-04-26,3.333,,,,,
2018-04-27,25.208,,,,,
2018-04-28,18.25,,,,,
2018-04-29,19.25,,,,,
2018-04-30,18.583,,,,,
2018-05-01,21.583,,,,,
2018-05-02,11.833,,,,,
2018-05-03,0.542,,,,,
2018-05-04,3.083,,,,,
2018-05-05,4.25,,,,,
2018-05-06,0.958,,,,,
2018-05-07,0.833,,,,,
2018-05-08,1.125,,,,,
2018-05-09,1.667,,,,,
2018-05-10,4.542,,,,,
2018-05-11,7.25,,,,,
2018-05-12,9.375,,,,,
2018-05-13,13.125,,,,,
2018-05-14,9.208,,,,,
2018-05-15,6.083,,,,,
2018-05-16,8.0,,,,,
2018-05-17,5.957,,,,,
2018-05-18,2.333,,,,,
2018-05-19,2.625,,,,,
2018-05-20,2.833,,,,,
2018-05-21,5.25,,,,,
2018-05-22,6.5,,,,,
2018-05-23,10.579,,,,,
2018-05-24,3.833,,,,,
2018-05-25,3.625,,,,,
2018-05-26,2.833,,,,,
2018-05-27,5.583,,,,,
2018-05-28,4.542,,,,,
2018-05-29,5.708,,,,,
2018-05-30,6.5,,,,,
2018-05-31,6.042,,,,,
2018-06-01,1.417,,,,,
2018-06-02,7.083,,,,,
2018-06-03,9.833,,,,,
2018-06-04,11.208,,,,,
2018-06-05,8.0,,,,,
2018-06-06,2.625,,,,,
2018-06-07,7.958,,,,,
2018-06-08,6.042,,,,,
2018-06-09,0.083,,,,,
2018-06-10,2.0,,,,,
2018-06-11,5.25,,,,,
2018-06-12,3.0,,,,,
2018-06-13,-0.208,,,,,
2018-06-14,0.208,,,,,
2018-06-15,-0.042,,,,,
2018-06-16,1.75,,,,,
2018-06-17,5.792,,,,,
2018-06-18,5.217,,,,,
2018-06-19,4.375,,,,,
2018-06-20,2.75,,,,,
2018-06-21,1.792,,,,,
2018-06-22,3.958,,,,,
2018-06-23,6.875,,,,,
2018-06-24,6.875,,,,,
2018-06-25,1.042,,,,,
2018-06-26,4.375,,,,,
2018-06-27,3.708,,,,,
2018-06-28,3.292,,,,,
2018-06-29,3.417,,,,,
2018-06-30,5.625,,,,,
2018-07-01,3.333,,,,,
2018-07-02,4.542,,,,,
2018-07-03,2.833,,,,,
2018-07-04,0.708,,,,,
2018-07-05,0.208,,,,,
2018-07-06,0.5,,,,,
2018-07-07,1.625,,,,,
2018-07-08,0.5,,,,,
2018-07-09,1.583,,,,,
2018-07-10,2.833,,,,,
2018-07-11,1.25,,,,,
2018-07-12,4.583,,,,,
2018-07-13,5.333,,,,,
2018-07-14,4.167,,,,,
2018-07-15,1.083,,,,,
2018-07-16,3.875,,,,,
2018-07-17,4.417,,,,,
2018-07-18,4.292,,,,,
2018-07-19,4.727,,,,,
2018-07-20,5.875,,,,,
2018-07-21,14.167,,,,,
2018-07-22,6.0,,,,,
2018-07-23,3.458,,,,,
2018-07-24,5.875,,,,,
2018-07-25,6.125,,,,,
2018-07-26,5.292,,,,,
2018-07-27,4.833,,,,,
2018-07-28,4.375,,,,,
2018-07-29,2.25,,,,,
2018-07-30,2.167,,,,,
2018-07-31,4.458,,,,,
2018-08-01,9.083,,,,,
2018-08-02,9.083,,,,,
2018-08-03,9.0,,,,,
2018-08-04,2.083,,,,,
2018-08-05,3.75,,,,,
2018-08-06,4.875,,,,,
2018-08-07,6.708,,,,,
2018-08-08,4.208,,,,,
2018-08-09,2.542,,,,,
2018-08-10,1.667,,,,,
2018-08-11,1.125,,,,,
2018-08-12,3.75,,,,,
2018-08-13,4.25,,,,,
2018-08-14,5.625,,,,,
2018-08-15,0.833,,,,,
2018-08-16,0.583,,,,,
2018-08-17,0.417,,,,,
2018-08-18,2.208,,,,,
2018-08-19,3.458,,,,,
2018-08-20,4.826,,,,,
2018-08-21,6.875,,,,,
2018-08-22,5.375,,,,,
2018-08-23,4.542,,,,,
2018-08-24,4.208,,,,,
2018-08-25,0.542,,,,,
2018-08-26,0.708,,,,,
2018-08-27,1.333,,,,,
2018-08-28,4.958,,,,,
2018-08-29,4.042,,,,,
2018-08-30,2.708,,,,,
2018-08-31,2.542,,,,,
2018-09-01,2.333,,,,,
2018-09-02,1.5,,,,,
2018-09-03,4.042,,,,,
2018-09-04,1.125,,,,,
2018-09-05,2.5,,,,,
2018-09-06,6.6,,,,,
2018-09-07,9.875,,,,,
2018-09-08,5.917,,,,,
2018-09-09,3.0,,,,,
2018-09-10,3.083,,,,,
2018-09-11,3.0,,,,,
2018-09-12,4.042,,,,,
2018-09-13,5.417,,,,,
2018-09-14,7.417,,,,,
2018-09-15,8.125,,,,,
2018-09-16,7.0,,,,,
2018-09-17,4.125,,,,,
2018-09-18,1.583,,,,,
2018-09-19,1.348,,,,,
2018-09-20,2.125,,,,,
2018-09-21,3.708,,,,,
2018-09-22,2.958,,,,,
2018-09-23,1.125,,,,,
2018-09-24,3.833,,,,,
2018-09-25,3.042,,,,,
2018-09-26,2.458,,,,,
2018-09-27,2.792,,,,,
2018-09-28,2.625,,,,,
2018-09-29,4.708,,,,,
2018-09-30,6.25,,,,,
2018-10-01,1.042,,,,,
2018-10-02,1.667,,,,,
2018-10-03,3.75,,,,,
2018-10-04,1.708,,,,,
2018-10-05,4.167,,,,,
2018-10-06,6.708,,,,,
2018-10-07,0.0,,,,,
2018-10-08,1.5,,,,,
2018-10-09,2.75,,,,,
2018-10-10,5.667,,,,,
2018-10-11,6.458,,,,,
2018-10-12,3.625,,,,,
2018-10-13,1.375,,,,,
2018-10-14,4.208,,,,,
2018-10-15,4.792,,,,,
2018-10-16,5.75,,,,,
2018-10-17,0.583,,,,,
2018-10-18,1.818,,,,,
2018-10-19,2.909,,,,,
2018-10-20,7.13,,,,,
2018-10-21,7.125,,,,,
2018-10-22,7.833,,,,,
2018-10-23,7.708,,,,,
2018-10-24,4.75,,,,,
2018-10-25,6.042,,,,,
2018-10-26,7.625,,,,,
2018-10-27,5.5,,,,,
2018-10-28,2.542,,,,,
2018-10-29,2.625,,,,,
2018-10-30,1.708,,,,,
2018-10-31,0.667,,,,,
2018-11-01,2.0,,,,,
2018-11-02,3.625,,,,,
2018-11-03,4.5,,,,,
2018-11-04,4.708,,,,,
2018-11-05,10.3,,,,,
2018-11-06,7.375,,,,,
2018-11-07,3.417,,,,,
2018-11-08,3.833,,,,,
2018-11-09,4.25,,,,,
2018-11-10,3.417,,,,,
2018-11-11,2.5,,,,,
2018-11-12,1.25,,,,,
2018-11-13,0.625,,,,,
2018-11-14,0.625,,,,,
2018-11-15,0.25,,,,,
2018-11-16,3.917,,,,,
2018-11-17,2.292,,,,,
2018-11-18,2.292,,,,,
2018-11-19,4.958,,,,,
2018-11-20,1.318,,,,,
2018-11-21,7.167,,,,,
2018-11-22,7.25,,,,,
2018-11-23,1.083,,,,,
2018-11-24,2.958,,,,,
2018-11-25,8.042,,,,,
2018-11-26,6.292,,,,,
2018-11-27,11.792,,,,,
2018-11-28,3.042,,,,,
2018-11-29,1.958,,,,,
2018-11-30,3.125,,,,,
2018-12-01,5.625,,,,,
2018-12-02,6.042,,,,,
2018-12-03,6.292,,,,,
2018-12-04,14.0,,,,,
2018-12-05,0.375,,,,,
2018-12-06,2.667,,,,,
2018-12-07,3.542,,,,,
2018-12-08,4.083,,,,,
2018-12-09,3.083,,,,,
2018-12-10,1.292,,,,,
2018-12-11,7.75,,,,,
2018-12-12,8.542,,,,,
2018-12-13,8.333,,,,,
2018-12-14,7.167,,,,,
2018-12-15,4.875,,,,,
2018-12-16,7.125,,,,,
2018-12-17,17.875,,,,,
2018-12-18,9.625,,,,,
2018-12-19,2.375,,,,,
2018-12-20,1.375,,,,,
2018-12-21,2.591,,,,,
2018-12-22,9.917,,,,,
2018-12-23,12.667,,,,,
2018-12-24,2.167,,,,,
2018-12-25,2.792,,,,,
2018-12-26,9.083,,,,,
2018-12-27,2.333,,,,,
2018-12-28,2.333,,,,,
2018-12-29,1.125,,,,,
2018-12-30,1.167,,,,,
2018-12-31,2.5,,,,,
