date,PM25_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2018-01-15,10.0,12.202,18.483,25.308,6.825,199.674,10.348,0.796,210.022
2018-01-16,7.9,10.34,8.568,10.312,1.744,198.13,7.304,0.268,205.435
2018-01-17,3.633,5.507,13.608,19.033,5.425,198.434,5.652,0.181,204.087
2018-01-18,4.108,6.625,4.971,7.098,2.127,196.327,2.814,0.056,199.14
2018-01-19,5.733,8.09,11.592,14.808,3.217,197.239,6.565,0.028,203.804
2018-01-20,6.333,8.354,12.692,14.742,2.05,200.739,10.782,0.083,211.522
2018-01-21,4.872,7.167,8.872,10.903,2.031,196.994,5.084,0.122,202.078
2018-01-22,7.096,9.803,16.297,21.975,5.677,197.619,8.892,0.449,206.51
2018-01-23,6.642,9.75,16.072,27.317,11.246,199.37,10.609,0.619,209.978
2018-01-24,3.5,5.511,5.39,7.239,1.85,196.696,4.108,0.431,200.804
2018-01-25,5.775,7.521,13.567,17.092,3.525,197.696,7.956,0.458,205.652
2018-01-26,6.45,8.271,10.242,12.442,2.2,197.282,6.217,0.347,203.5
2018-01-27,4.192,5.5,10.925,13.217,2.292,196.804,7.435,0.306,204.239
2018-01-28,6.571,8.847,15.337,19.401,4.064,198.566,7.804,0.409,206.37
2018-01-29,9.376,12.538,5.908,7.425,1.517,196.336,4.836,0.255,201.172
2018-01-30,15.517,19.639,27.25,46.414,19.164,201.804,16.044,0.702,217.848
2018-01-31,9.683,14.745,14.225,19.467,5.242,199.783,8.282,0.417,208.066
2018-02-01,4.0,6.236,4.933,6.567,1.633,196.13,3.608,0.26,199.74
2018-02-02,10.433,16.25,7.825,9.458,1.633,196.783,5.283,0.573,202.066
2018-02-03,14.083,21.861,12.008,13.741,1.733,197.804,9.304,0.781,207.109
2018-02-04,9.991,13.894,4.864,5.677,0.813,197.484,5.517,0.216,203.0
2018-02-05,11.258,15.979,11.733,14.408,2.675,196.522,6.0,0.532,202.522
2018-02-06,16.65,22.18,25.599,35.427,9.827,203.348,16.696,0.631,220.044
2018-02-07,8.788,12.459,15.174,25.955,10.781,199.024,12.698,0.731,211.724
2018-02-08,7.833,10.154,5.17,6.964,1.794,196.392,4.978,0.386,201.37
2018-02-09,9.108,11.416,14.142,17.708,3.567,197.892,6.63,0.604,204.522
2018-02-10,4.184,6.32,6.759,8.133,1.375,196.717,5.065,0.26,201.783
2018-02-11,8.583,11.25,10.676,12.664,1.988,198.066,5.782,0.562,203.848
2018-02-12,8.675,11.493,10.959,13.4,2.442,196.413,4.065,0.208,200.478
2018-02-13,8.808,11.556,14.695,19.82,5.125,198.5,7.587,0.462,206.087
2018-02-14,5.733,7.771,9.233,10.8,1.567,195.718,3.479,0.219,199.196
2018-02-15,6.433,8.91,20.467,27.75,7.283,198.63,8.782,0.583,207.413
2018-02-16,11.758,15.0,13.867,17.875,4.008,201.174,8.892,0.719,210.066
2018-02-17,11.6,13.66,5.117,5.808,0.692,196.522,5.544,0.438,202.065
2018-02-18,8.181,11.349,15.617,21.114,5.497,196.023,8.417,0.844,204.44
2018-02-19,13.525,17.757,25.142,32.367,7.225,199.559,12.42,1.042,211.978
2018-02-20,12.892,18.667,17.446,21.543,4.098,197.261,9.348,1.008,206.609
2018-02-21,7.146,9.847,9.395,11.519,2.125,195.238,6.429,0.348,201.667
2018-02-22,20.733,24.214,16.491,23.151,6.66,199.391,9.913,0.468,209.304
2018-02-23,18.475,21.826,7.633,8.9,1.267,198.913,6.348,0.563,205.261
2018-02-24,14.467,17.75,12.633,14.533,1.9,200.087,12.739,0.896,212.826
2018-02-25,15.75,19.986,15.372,21.63,6.258,200.174,13.435,0.926,213.609
2018-02-26,15.767,19.688,5.65,6.725,1.075,197.783,5.87,0.281,203.652
2018-02-27,23.984,27.31,14.261,17.181,2.92,199.696,9.783,0.475,209.478
2018-02-28,23.781,29.021,16.142,18.375,2.233,200.609,12.609,0.416,213.217
2018-03-01,19.683,24.514,15.558,23.567,8.008,199.739,11.609,0.386,211.348
2018-03-02,34.621,38.114,9.724,10.982,1.258,198.6,7.1,0.379,205.7
2018-03-03,20.775,25.09,14.108,16.225,2.117,200.435,18.0,0.646,218.435
2018-03-04,19.949,25.299,13.147,15.106,1.959,198.864,7.955,0.432,206.818
2018-03-05,26.732,34.065,12.991,15.255,2.264,198.391,9.826,0.612,208.217
2018-03-06,19.517,26.056,19.703,24.115,4.412,199.826,8.391,0.978,208.217
2018-03-07,12.692,17.458,9.717,11.575,1.858,198.826,7.696,0.042,206.522
2018-03-08,7.442,10.188,6.941,8.825,1.883,196.348,5.304,0.0,201.652
2018-03-09,8.75,11.958,13.167,15.792,2.625,197.696,7.087,0.469,204.783
2018-03-10,11.017,15.215,12.958,15.567,2.608,199.217,14.304,1.385,213.522
2018-03-11,5.358,10.014,7.034,7.9,0.865,195.826,6.0,0.021,201.826
2018-03-12,9.625,12.924,10.117,11.533,1.417,196.739,6.826,0.364,203.565
2018-03-13,7.204,9.5,11.143,13.916,2.773,199.043,9.087,0.095,208.13
2018-03-14,7.558,11.229,6.733,8.192,1.458,197.87,4.826,0.065,202.696
2018-03-15,7.556,11.548,12.775,16.025,3.25,198.609,9.391,0.139,208.0
2018-03-16,8.175,11.326,8.233,9.571,1.338,198.333,11.133,0.01,209.467
2018-03-17,10.042,13.472,6.892,7.858,0.967,198.0,5.957,0.156,203.957
2018-03-18,8.201,12.114,12.014,14.895,2.881,198.095,6.952,0.406,205.048
2018-03-19,11.492,16.702,19.883,23.675,3.792,201.043,12.739,1.219,213.783
2018-03-20,13.6,20.07,19.701,25.061,5.36,200.217,12.304,1.418,212.522
2018-03-21,19.14,29.334,17.467,19.983,2.517,201.348,16.696,0.948,218.043
2018-03-22,11.267,15.368,5.217,6.558,1.341,197.609,5.696,0.292,203.304
2018-03-23,3.887,6.227,5.067,6.317,1.25,196.565,7.696,0.146,204.261
2018-03-24,6.05,9.083,6.492,7.492,1.0,197.739,3.304,0.24,201.043
2018-03-25,7.645,11.57,14.729,19.261,4.531,199.0,8.522,0.097,207.522
2018-03-26,10.383,15.083,12.458,15.416,2.958,198.652,5.261,0.49,203.913
2018-03-27,9.483,16.049,5.452,6.489,1.037,197.087,4.739,0.389,201.826
2018-03-28,6.348,7.42,5.242,6.275,1.033,196.834,4.105,0.302,200.938
2018-03-29,8.358,10.438,9.375,11.367,1.992,197.239,4.152,0.448,201.392
2018-03-30,8.242,10.514,10.95,12.608,1.658,200.348,4.826,0.552,205.174
2018-03-31,4.308,6.375,7.542,8.542,1.0,196.739,4.413,0.344,201.152
2018-04-01,15.083,20.354,16.292,18.825,2.533,199.152,11.218,3.01,210.37
2018-04-02,16.767,23.903,10.187,12.197,2.009,197.283,15.782,0.737,213.066
2018-04-03,22.849,33.281,20.1,24.042,3.942,198.608,13.109,1.469,211.718
2018-04-04,15.652,23.627,11.877,14.338,2.461,196.174,9.956,0.792,206.13
2018-04-05,11.541,14.887,6.564,7.74,1.176,195.685,7.322,0.562,203.006
2018-04-06,11.192,14.861,10.125,12.267,2.142,199.044,12.434,0.24,211.478
2018-04-07,6.667,11.174,7.041,8.642,1.6,198.587,10.065,0.094,208.652
2018-04-08,6.875,9.84,4.825,5.333,0.508,197.435,10.544,0.104,207.978
2018-04-09,7.442,9.889,8.735,11.001,2.267,197.608,10.26,0.206,207.87
2018-04-10,11.925,16.104,7.65,9.283,1.633,196.92,9.488,0.521,206.408
2018-04-11,14.767,21.679,15.811,19.251,3.44,200.374,13.615,1.004,213.989
2018-04-12,12.517,18.688,8.808,11.65,2.842,196.892,9.239,0.74,206.13
2018-04-13,6.775,13.25,5.817,7.258,1.442,197.261,8.652,0.292,205.913
2018-04-14,5.792,8.93,9.392,10.892,1.5,199.26,9.348,0.656,208.608
2018-04-15,3.467,5.771,5.525,6.617,1.092,199.782,8.348,0.302,208.13
2018-04-16,1.89,4.038,5.756,6.814,1.058,196.522,8.014,0.091,204.536
2018-04-17,5.658,9.174,13.641,16.667,3.025,199.413,12.152,0.958,211.565
2018-04-18,9.989,18.485,14.369,17.609,3.239,198.35,13.288,0.42,211.638
2018-04-19,13.949,21.753,14.879,20.138,5.259,199.0,13.326,1.367,212.326
2018-04-20,22.225,30.583,9.525,10.542,1.017,199.196,5.782,0.906,204.978
2018-04-21,31.508,43.16,19.717,21.725,2.008,203.022,34.022,1.729,237.044
2018-04-22,27.341,38.542,11.784,12.592,0.808,199.913,10.196,2.24,210.109
2018-04-23,15.883,26.418,7.952,9.353,1.402,197.761,9.652,0.455,207.413
2018-04-24,5.567,9.146,11.142,13.041,1.9,196.717,8.413,0.302,205.13
2018-04-25,1.75,3.639,8.367,10.182,1.815,197.152,5.826,0.229,202.978
2018-04-26,8.575,11.49,11.084,13.275,2.192,195.978,11.478,0.312,207.456
2018-04-27,15.591,21.835,20.308,24.275,3.967,198.282,16.696,1.438,214.978
2018-04-28,20.45,23.917,6.275,7.15,0.875,195.5,9.413,0.531,204.914
2018-04-29,22.275,30.694,7.966,8.875,0.908,197.608,12.652,0.958,210.26
2018-04-30,19.567,29.576,7.152,7.956,0.803,195.804,6.63,0.528,202.434
2018-05-01,25.762,31.858,10.067,11.367,1.3,197.761,10.174,0.813,207.935
2018-05-02,29.567,40.834,8.244,9.074,0.83,195.652,10.804,0.781,206.456
2018-05-03,8.233,14.778,3.825,4.2,0.375,194.783,6.022,0.021,200.804
2018-05-04,8.5,12.528,4.658,5.158,0.5,196.456,7.282,0.062,203.739
2018-05-05,12.767,16.889,6.833,7.117,0.283,198.413,8.065,0.208,206.478
2018-05-06,18.375,25.59,8.35,8.742,0.391,200.934,10.63,0.886,211.565
2018-05-07,13.358,18.382,7.259,8.311,1.052,197.066,4.566,0.77,201.63
2018-05-08,6.327,10.38,6.371,8.263,1.892,195.941,9.736,0.325,205.676
2018-05-09,5.503,9.581,6.64,7.957,1.317,196.456,7.608,0.25,204.066
2018-05-10,5.833,8.93,8.022,9.961,1.939,196.18,6.857,0.25,203.038
2018-05-11,9.917,13.486,9.533,12.583,3.05,197.628,10.074,0.5,207.702
2018-05-12,19.375,24.562,16.3,18.292,1.992,198.706,14.225,1.906,212.93
2018-05-13,22.358,30.951,9.192,10.358,1.167,200.098,13.921,1.104,214.019
2018-05-14,12.967,19.889,8.691,10.355,1.664,198.074,12.334,0.0,210.408
2018-05-15,12.308,17.826,13.065,15.141,2.076,196.381,11.845,0.724,208.226
2018-05-16,21.617,30.375,17.301,19.726,2.425,199.942,15.926,1.603,215.869
2018-05-17,20.842,33.84,16.058,18.442,2.383,198.792,14.99,1.166,213.782
2018-05-18,5.642,10.347,9.233,11.075,1.842,196.016,11.106,0.396,207.122
2018-05-19,1.958,3.896,4.142,5.283,1.142,195.676,9.854,0.052,205.53
2018-05-20,3.942,5.743,2.134,2.642,0.508,193.792,8.381,0.136,202.173
2018-05-21,7.053,10.054,9.462,11.509,2.047,194.174,12.218,0.324,206.391
2018-05-22,11.621,14.732,9.418,10.814,1.396,196.208,12.381,0.875,208.589
2018-05-23,12.592,20.416,8.012,9.633,1.621,195.25,12.157,0.658,207.407
2018-05-24,7.055,10.616,6.752,8.283,1.531,193.61,10.908,0.447,204.519
2018-05-25,16.9,26.093,7.573,8.922,1.348,194.554,10.723,0.673,205.277
2018-05-26,14.25,22.083,4.125,4.883,0.758,194.156,8.682,0.656,202.837
2018-05-27,9.833,15.382,3.383,4.217,0.833,193.905,7.395,0.864,201.3
2018-05-28,11.598,18.994,9.604,11.395,1.791,194.176,8.125,1.152,202.302
2018-05-29,19.845,29.566,10.692,12.716,2.025,196.805,10.973,1.698,207.778
2018-05-30,18.1,30.364,7.631,9.589,1.958,191.935,9.826,0.606,201.761
2018-05-31,7.26,13.597,6.492,7.958,1.467,191.22,8.212,0.573,199.432
2018-06-01,5.808,8.465,5.267,6.367,1.1,192.768,9.274,0.104,202.042
2018-06-02,8.034,13.028,6.417,7.65,1.233,192.805,9.633,0.625,202.438
2018-06-03,10.878,16.68,4.242,5.017,0.775,193.699,9.816,0.646,203.516
2018-06-04,10.823,16.95,4.904,6.046,1.142,190.939,9.22,0.54,200.159
2018-06-05,8.238,11.84,4.642,5.925,1.283,190.057,9.241,0.698,199.298
2018-06-06,12.25,18.688,9.006,11.138,2.132,192.022,9.892,0.575,201.914
2018-06-07,17.754,25.67,8.563,10.496,1.933,197.046,7.462,0.83,204.508
2018-06-08,16.55,26.111,10.258,12.025,1.767,200.217,10.261,0.75,210.478
2018-06-09,13.408,19.736,7.792,9.367,1.575,198.566,10.326,0.573,208.892
2018-06-10,5.292,10.188,3.1,4.108,1.008,193.87,3.282,0.062,197.152
2018-06-11,3.35,7.431,5.678,7.174,1.496,194.544,6.239,0.046,200.782
2018-06-12,4.058,8.049,4.734,6.257,1.522,192.609,2.152,0.052,194.76
2018-06-13,4.475,7.521,4.059,5.53,1.471,192.152,4.87,0.074,197.022
2018-06-14,3.15,5.132,3.458,4.667,1.208,193.035,10.342,0.01,203.376
2018-06-15,4.292,8.021,6.558,8.633,2.075,195.466,10.172,0.146,205.638
2018-06-16,4.617,7.979,5.592,7.475,1.883,192.119,10.466,0.208,202.584
2018-06-17,3.984,7.458,3.558,4.608,1.05,191.35,9.185,0.156,200.536
2018-06-18,7.983,14.614,7.479,10.516,3.037,194.184,10.32,1.016,204.503
2018-06-19,5.386,11.535,5.074,7.313,2.239,189.958,8.021,0.442,197.978
2018-06-20,4.2,11.493,5.465,6.836,1.372,189.34,9.022,0.271,198.362
2018-06-21,6.411,12.906,8.219,9.691,1.472,192.461,11.481,0.365,203.942
2018-06-22,6.234,8.765,7.009,8.735,1.725,194.961,11.076,0.344,206.037
2018-06-23,15.308,23.278,8.967,10.617,1.65,198.65,24.626,0.99,223.275
2018-06-24,18.817,26.465,8.0,9.275,1.275,204.054,14.027,0.989,218.081
2018-06-25,11.083,13.68,4.626,5.444,0.818,196.556,11.544,0.369,208.1
2018-06-26,15.191,22.505,6.97,8.553,1.582,194.802,12.073,0.874,206.874
2018-06-27,15.208,25.882,8.644,11.042,2.397,192.462,12.008,0.334,204.47
2018-06-28,10.825,18.5,12.067,15.55,3.483,197.052,11.636,0.364,208.688
2018-06-29,16.618,29.47,12.317,16.225,3.908,190.055,13.342,0.948,203.396
2018-06-30,12.7,21.243,8.225,10.067,1.842,191.87,10.809,0.625,202.678
2018-07-01,16.283,26.917,6.483,7.117,0.633,198.156,11.221,0.646,209.377
2018-07-02,14.417,21.375,6.353,7.691,1.338,197.671,10.87,0.206,208.542
2018-07-03,21.619,33.121,12.101,13.753,1.652,193.624,10.502,1.92,204.125
2018-07-04,18.342,35.854,10.775,12.999,2.224,190.68,12.194,1.34,202.874
2018-07-05,5.017,11.507,7.136,9.15,2.014,189.94,12.168,0.173,202.108
2018-07-06,4.271,7.78,7.041,10.006,2.965,190.552,10.586,0.604,201.138
2018-07-07,4.608,10.0,8.642,11.567,2.925,196.426,15.165,0.26,211.59
2018-07-08,9.792,18.958,8.858,12.542,3.683,195.676,15.614,0.958,211.291
2018-07-09,10.95,19.662,9.287,13.511,4.224,186.976,14.144,0.504,201.12
2018-07-10,15.717,30.368,12.058,15.542,3.483,189.102,14.442,0.729,203.544
2018-07-11,8.633,16.5,8.833,13.284,4.45,192.582,13.558,0.421,206.14
2018-07-12,6.305,11.062,6.744,8.117,1.372,191.572,11.212,0.333,202.785
2018-07-13,11.908,20.597,11.117,15.541,4.425,197.593,12.966,0.458,210.56
2018-07-14,15.292,25.437,6.333,7.9,1.567,191.592,11.498,0.375,203.09
2018-07-15,19.992,34.965,5.592,6.35,0.758,187.959,11.548,0.531,199.508
2018-07-16,20.133,34.958,10.04,12.369,2.329,201.817,16.07,0.314,217.888
2018-07-17,20.597,32.287,10.566,13.405,2.839,198.52,15.672,0.55,214.192
2018-07-18,33.612,52.168,12.873,14.961,2.089,197.932,17.408,2.278,215.339
2018-07-19,28.261,46.999,7.437,8.805,1.368,194.155,11.934,0.69,206.089
2018-07-20,30.604,52.142,9.648,10.829,1.181,190.289,15.301,1.208,205.59
2018-07-21,27.675,45.16,11.642,13.425,1.783,203.734,15.974,1.01,219.708
2018-07-22,20.05,29.632,6.183,7.008,0.825,192.691,16.272,0.448,208.964
2018-07-23,12.241,20.792,5.92,7.627,1.707,189.062,14.412,0.282,203.475
2018-07-24,11.392,21.257,4.375,5.742,1.367,189.825,9.842,0.198,199.666
2018-07-25,12.667,22.563,4.889,6.721,1.832,189.913,10.406,0.459,200.318
2018-07-26,7.817,12.688,3.073,4.346,1.273,190.433,9.144,0.344,199.577
2018-07-27,9.808,14.0,4.18,6.125,1.945,193.896,21.764,0.316,215.66
2018-07-28,6.708,16.861,3.6,6.108,2.508,189.895,11.921,0.458,201.816
2018-07-29,11.292,47.799,2.0,4.392,2.392,181.524,9.633,0.073,191.158
2018-07-30,6.626,21.737,3.092,5.85,2.758,182.616,9.691,0.185,192.307
2018-07-31,8.875,24.917,4.4,7.442,3.042,185.144,10.186,0.542,195.329
2018-08-01,8.027,15.479,4.978,6.449,1.471,190.796,11.028,0.229,201.826
2018-08-02,11.55,19.229,7.753,9.525,1.772,192.712,10.802,0.562,203.514
2018-08-03,13.192,19.778,6.125,7.25,1.125,198.974,12.81,0.448,211.784
2018-08-04,13.175,19.549,6.758,7.942,1.183,197.848,11.8,0.896,209.648
2018-08-05,14.689,27.598,5.233,5.95,0.717,199.148,12.739,0.354,211.886
2018-08-06,2.705,5.668,5.227,6.676,1.449,193.839,10.714,0.044,204.553
2018-08-07,2.85,6.653,5.092,6.359,1.267,193.612,10.539,0.052,204.152
2018-08-08,3.56,8.859,4.47,6.194,1.725,190.58,9.66,0.163,200.24
2018-08-09,4.95,14.924,5.7,7.594,1.894,188.437,12.652,0.281,201.088
2018-08-10,7.708,17.861,9.325,13.992,4.667,196.642,13.204,0.4,209.846
2018-08-11,7.133,13.785,4.183,5.517,1.333,190.494,9.975,0.344,200.468
2018-08-12,5.383,12.222,2.967,3.858,0.892,189.364,9.458,0.396,198.822
2018-08-13,11.108,23.792,4.512,5.533,1.021,190.663,10.964,0.463,201.628
2018-08-14,17.033,33.646,4.833,5.575,0.742,194.448,12.944,0.615,207.392
2018-08-15,13.441,25.889,5.12,6.046,0.927,196.971,13.874,0.302,210.845
2018-08-16,5.225,10.806,6.392,7.642,1.25,193.418,12.136,0.271,205.554
2018-08-17,2.917,6.743,3.033,4.075,1.042,191.473,8.804,0.208,200.277
2018-08-18,5.525,10.924,5.784,6.975,1.192,194.865,12.246,0.312,207.11
2018-08-19,7.767,13.556,4.842,5.5,0.658,193.666,10.13,0.583,203.796
2018-08-20,7.158,13.049,5.267,6.769,1.502,192.788,10.202,0.424,202.99
2018-08-21,13.287,26.245,8.897,10.919,2.023,191.546,13.121,0.715,204.666
2018-08-22,13.946,32.102,9.949,12.087,2.137,192.079,14.446,0.428,206.524
2018-08-23,13.12,35.069,6.994,9.475,2.482,189.122,13.268,0.366,202.39
2018-08-24,15.584,54.526,7.334,11.42,4.085,185.286,13.654,0.312,198.94
2018-08-25,12.708,31.167,8.967,16.85,7.883,192.171,18.81,0.333,210.982
2018-08-26,7.35,17.125,5.883,7.183,1.3,193.673,13.761,0.312,207.434
2018-08-27,6.242,12.819,7.518,8.9,1.382,194.183,11.789,0.435,205.972
2018-08-28,2.948,7.695,7.45,8.825,1.375,193.572,14.93,0.296,208.502
2018-08-29,2.681,4.583,7.748,9.321,1.574,193.166,11.28,0.396,204.448
2018-08-30,5.378,13.245,13.267,17.617,4.35,198.636,14.701,0.614,213.336
2018-08-31,7.092,15.472,15.475,23.3,7.825,197.292,18.998,0.479,216.289
2018-09-01,5.025,9.861,11.217,13.133,1.917,196.24,13.852,0.469,210.092
2018-09-02,6.717,12.653,7.1,8.608,1.508,197.244,13.369,0.708,210.614
2018-09-03,7.45,15.798,9.057,11.194,2.137,194.6,11.638,0.366,206.238
2018-09-04,12.067,36.812,5.275,7.375,2.1,187.529,9.198,0.5,196.728
2018-09-05,8.392,19.675,7.199,8.596,1.397,190.396,11.827,0.271,202.224
2018-09-06,11.802,20.987,9.57,11.447,1.876,200.761,17.005,0.347,217.766
2018-09-07,14.45,24.318,11.748,13.726,1.978,200.481,16.032,0.304,216.513
2018-09-08,7.892,14.5,9.992,11.558,1.567,198.347,13.036,0.375,211.383
2018-09-09,3.808,7.465,4.05,4.442,0.392,195.356,11.134,0.25,206.49
2018-09-10,1.433,4.653,6.553,8.152,1.6,193.686,11.158,0.0,204.843
2018-09-11,4.208,8.174,6.5,8.125,1.625,192.516,10.385,0.365,202.902
2018-09-12,6.527,11.458,6.697,8.342,1.645,194.937,9.589,0.344,204.525
2018-09-13,9.352,17.112,8.792,11.725,2.933,199.278,12.509,0.458,211.788
2018-09-14,10.125,19.938,8.767,11.683,2.917,198.404,12.282,0.458,210.686
2018-09-15,10.867,21.743,8.233,10.2,1.967,202.534,12.762,0.458,215.296
2018-09-16,8.458,16.0,4.833,5.983,1.15,195.456,10.775,0.511,206.232
2018-09-17,5.125,7.257,3.709,4.404,0.695,192.18,10.105,0.185,202.284
2018-09-18,5.957,8.338,8.427,10.798,2.372,195.866,12.981,0.248,208.848
2018-09-19,7.696,11.446,10.307,12.685,2.378,198.188,12.682,0.419,210.87
2018-09-20,7.906,11.474,9.126,11.321,2.195,196.954,12.335,0.59,209.29
2018-09-21,6.525,10.972,9.269,11.749,2.48,194.742,12.711,0.396,207.453
2018-09-22,3.175,5.313,9.108,11.633,2.525,192.798,14.177,0.427,206.976
2018-09-23,7.583,12.528,5.308,6.267,0.958,192.546,13.355,0.532,205.902
2018-09-24,6.692,16.993,4.516,5.556,1.04,190.822,11.614,0.205,202.435
2018-09-25,8.35,12.617,7.308,8.467,1.158,194.808,11.602,0.364,206.41
2018-09-26,6.758,10.125,7.368,9.398,2.029,195.0,11.043,0.605,206.044
2018-09-27,3.325,5.514,6.65,7.758,1.108,194.171,10.375,0.344,204.546
2018-09-28,5.073,7.993,8.367,10.617,2.25,192.664,11.271,0.521,203.935
2018-09-29,8.6,15.465,12.667,15.492,2.825,194.824,12.655,0.406,207.479
2018-09-30,4.125,7.868,6.525,7.15,0.625,194.296,13.208,0.417,207.504
2018-10-01,8.246,8.695,3.348,4.204,0.856,190.184,8.556,0.511,198.74
2018-10-02,6.286,9.608,7.001,8.295,1.295,194.528,11.86,0.48,206.39
2018-10-03,6.908,10.924,8.87,10.901,2.032,195.84,12.466,0.429,208.306
2018-10-04,7.771,11.672,9.186,11.195,2.009,195.471,12.91,0.398,208.381
2018-10-05,9.167,16.257,9.033,11.417,2.383,195.171,10.924,0.302,206.096
2018-10-06,13.325,30.653,8.933,10.8,1.867,193.952,11.234,0.521,205.186
2018-10-07,6.325,13.097,3.65,4.367,0.717,191.432,10.126,0.365,201.558
2018-10-08,7.142,10.569,5.425,6.254,0.829,192.256,7.938,0.484,200.193
2018-10-09,7.625,14.43,8.208,10.35,2.142,193.344,9.554,0.365,202.898
2018-10-10,9.092,17.591,11.267,13.25,1.983,194.648,12.024,0.24,206.672
2018-10-11,6.425,11.083,9.536,11.331,1.795,196.174,9.609,0.208,205.783
2018-10-12,3.692,6.889,8.35,10.183,1.833,196.913,9.435,0.208,206.348
2018-10-13,4.717,8.021,9.091,11.159,2.067,195.435,9.043,0.354,204.478
2018-10-14,5.675,9.354,8.158,9.609,1.45,197.043,9.478,0.229,206.522
2018-10-15,6.877,11.373,13.386,19.565,6.179,198.0,11.478,0.509,209.478
2018-10-16,9.931,14.693,13.325,18.383,5.058,199.476,9.429,0.61,208.905
2018-10-17,8.434,12.665,11.624,16.022,4.398,198.043,11.304,0.292,209.348
2018-10-18,5.027,9.072,10.239,13.428,3.19,197.826,10.391,0.45,208.217
2018-10-19,5.908,9.465,10.925,14.058,3.133,196.913,14.261,0.458,211.174
2018-10-20,6.133,11.035,10.208,12.708,2.5,195.957,9.13,0.448,205.087
2018-10-21,4.75,7.882,6.633,7.884,1.25,195.522,10.174,0.24,205.696
2018-10-22,7.342,11.715,11.635,14.259,2.624,196.174,15.565,0.56,211.739
2018-10-23,8.442,13.25,14.134,17.142,3.008,195.957,11.696,0.552,207.652
2018-10-24,8.8,15.444,13.284,16.753,3.469,197.913,9.609,0.294,207.522
2018-10-25,12.725,20.604,8.977,10.552,1.575,195.522,14.174,0.146,209.696
2018-10-26,10.55,17.938,10.7,14.325,3.625,196.565,8.739,0.51,205.304
2018-10-27,7.5,13.521,11.208,13.825,2.617,195.435,9.0,0.282,204.435
2018-10-28,5.542,7.653,6.892,8.625,1.733,196.565,8.043,0.386,204.609
2018-10-29,4.678,7.331,11.186,15.693,4.507,197.652,10.217,0.085,207.87
2018-10-30,2.55,5.333,9.783,13.483,3.7,197.304,7.87,0.021,205.174
2018-10-31,1.573,3.292,6.91,8.954,2.045,196.174,6.565,0.042,202.739
2018-11-01,1.767,4.938,9.259,11.708,2.45,196.217,8.087,0.01,204.304
2018-11-02,5.045,7.589,16.183,24.017,7.833,198.348,13.174,0.073,211.522
2018-11-03,5.101,9.021,11.225,13.9,2.675,196.696,12.826,0.104,209.522
2018-11-04,8.225,11.583,9.767,11.55,1.783,197.391,13.522,0.24,210.913
2018-11-05,11.633,16.076,14.594,19.656,5.063,196.304,13.348,0.087,209.652
2018-11-06,15.192,21.063,12.805,16.633,3.828,196.19,13.524,0.01,209.714
2018-11-07,11.619,14.706,14.524,18.111,3.587,196.609,13.522,0.332,210.13
2018-11-08,11.2,16.68,12.125,14.408,2.283,197.174,8.783,0.49,205.957
2018-11-09,5.308,13.535,12.933,18.608,5.675,195.826,12.0,0.25,207.826
2018-11-10,6.467,9.417,9.809,13.292,3.483,197.391,9.739,0.25,207.13
2018-11-11,8.858,13.007,7.358,8.958,1.6,198.087,8.783,0.24,206.87
2018-11-12,11.7,18.632,15.625,20.532,4.907,201.478,15.696,0.435,217.174
2018-11-13,4.383,7.014,6.692,8.092,1.4,195.13,7.435,0.333,202.565
2018-11-14,4.108,6.675,9.7,11.817,2.117,196.652,7.957,0.306,204.609
2018-11-15,3.349,5.097,10.475,13.05,2.575,196.609,9.957,0.347,206.565
2018-11-16,5.827,9.243,17.708,23.758,6.05,198.87,12.304,0.625,211.174
2018-11-17,4.834,7.486,9.492,12.45,2.958,197.435,5.174,0.333,202.609
2018-11-18,4.35,7.597,7.5,9.133,1.633,196.435,5.348,0.514,201.783
2018-11-19,6.967,10.736,11.913,16.641,4.728,197.696,10.217,0.232,207.913
2018-11-20,5.782,9.043,12.9,17.603,4.704,197.217,9.043,0.412,206.261
2018-11-21,5.141,8.867,17.081,25.702,8.621,199.238,13.381,0.333,212.619
2018-11-22,4.941,7.804,10.544,14.122,3.578,200.1,10.9,0.348,211.0
2018-11-23,1.625,3.875,6.425,8.425,2.0,196.435,6.348,0.333,202.783
2018-11-24,2.676,4.806,10.842,14.783,3.942,197.348,12.043,0.361,209.391
2018-11-25,5.792,8.333,11.392,14.675,3.283,198.783,11.565,0.708,210.348
2018-11-26,6.892,9.979,13.011,16.441,3.429,197.913,11.696,0.174,209.609
2018-11-27,11.475,16.458,23.233,34.2,10.967,201.13,17.174,0.806,218.304
2018-11-28,13.883,23.174,12.569,17.066,4.497,198.0,10.261,0.46,208.261
2018-11-29,6.567,12.938,10.725,13.773,3.047,197.652,10.174,0.264,207.826
2018-11-30,3.812,7.058,10.354,13.427,3.073,197.739,9.391,0.389,207.13
2018-12-01,5.217,9.229,9.531,13.802,4.271,197.522,7.478,0.375,205.0
2018-12-02,7.245,10.717,12.334,15.448,3.114,197.652,10.87,0.667,208.522
2018-12-03,11.425,16.782,21.915,44.878,22.964,203.261,25.565,0.97,228.826
2018-12-04,19.606,28.972,20.458,32.073,11.614,202.0,16.955,0.873,218.955
