date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-07-27,99.0,91.292,69.0,7.139,11.278,4.139,6.381,16.903,31.7,26.904,24.2,176.667,2.042,9.417,186.083
2011-07-28,99.0,81.208,63.0,10.264,16.597,6.333,3.875,23.903,32.4,28.579,25.2,178.958,2.583,12.208,191.167
2011-07-29,96.0,79.375,50.0,9.519,17.827,8.308,3.25,26.714,34.4,27.846,23.9,181.913,2.739,9.783,191.696
2011-07-30,99.0,89.458,64.0,11.222,15.667,4.444,2.625,33.334,31.8,26.358,24.2,181.25,3.042,9.542,190.792
2011-07-31,99.0,88.167,70.0,7.195,8.444,1.25,5.292,18.472,28.9,25.396,22.9,181.292,2.708,8.458,189.75
2011-08-01,87.0,74.75,58.0,7.755,9.48,1.725,2.364,28.625,29.6,26.258,23.4,183.905,3.174,9.19,193.095
2011-08-02,88.0,78.167,66.0,10.11,12.795,2.685,6.25,24.875,29.3,26.25,24.3,182.958,3.125,10.5,193.458
2011-08-03,95.0,78.042,61.0,8.472,15.153,6.68,4.083,20.861,30.8,27.533,23.7,182.667,2.333,8.542,191.208
2011-08-04,97.0,71.458,52.0,6.917,10.236,3.319,6.208,15.292,32.5,28.438,25.0,176.083,2.0,7.583,183.667
2011-08-05,99.0,93.958,79.0,6.778,10.097,3.319,3.5,14.736,28.2,26.346,24.2,175.167,2.167,8.0,183.167
2011-08-06,99.0,85.25,62.0,5.055,9.708,4.653,3.75,20.292,34.5,29.054,25.2,175.625,1.917,7.375,183.0
2011-08-07,99.0,84.292,60.0,7.972,10.583,2.611,5.542,22.82,36.5,29.117,25.4,177.625,2.083,8.5,186.125
2011-08-08,98.0,78.958,54.0,6.833,12.347,5.514,3.727,21.111,35.6,30.088,25.5,178.087,1.957,8.174,186.261
2011-08-09,95.0,80.292,57.0,8.517,13.894,5.377,3.958,23.167,36.9,30.283,26.0,177.042,2.042,7.958,185.0
2011-08-10,97.0,81.458,58.0,8.639,11.07,2.431,8.667,32.291,35.9,30.946,27.5,177.5,1.833,9.958,187.458
2011-08-11,97.0,73.042,41.0,9.389,11.639,2.25,5.542,36.667,38.9,31.533,27.1,179.417,2.083,9.708,189.125
2011-08-12,90.0,64.583,34.0,9.014,10.583,1.57,3.417,34.375,38.9,31.538,26.7,181.583,2.125,9.125,190.708
2011-08-13,93.0,78.458,62.0,7.944,9.375,1.431,6.083,37.583,33.3,29.592,26.5,181.833,2.292,8.292,190.125
2011-08-14,95.0,79.583,62.0,6.139,8.43,2.292,4.417,36.528,35.3,30.196,26.0,178.417,1.958,7.25,185.667
2011-08-15,95.0,79.167,54.0,4.917,6.403,1.486,4.542,27.972,35.5,29.971,26.6,177.522,2.217,7.0,184.522
2011-08-16,94.0,74.292,48.0,7.638,9.221,1.582,4.318,32.278,36.0,30.579,26.3,183.583,3.083,9.25,192.833
2011-08-17,93.0,76.042,50.0,8.903,10.375,1.472,5.958,37.556,35.5,30.654,26.8,182.0,2.833,9.208,191.208
2011-08-18,96.0,83.227,61.0,7.139,9.292,2.153,6.708,42.556,33.1,29.304,27.0,175.792,2.0,7.792,183.583
2011-08-19,94.0,84.083,64.0,8.722,10.0,1.278,3.917,27.597,31.7,27.554,23.4,181.583,2.708,8.667,190.25
2011-08-20,97.0,82.958,70.0,8.764,10.333,1.569,3.25,12.667,26.9,24.262,21.8,184.292,3.083,8.042,192.333
2011-08-21,99.0,94.609,85.0,7.805,9.264,1.459,7.208,19.074,26.4,23.726,21.6,186.417,3.708,9.083,195.5
2011-08-22,99.0,94.75,84.0,11.861,14.917,3.055,,16.32,26.3,23.85,21.6,185.348,3.261,13.261,198.609
2011-08-23,99.0,85.292,58.0,9.284,14.011,4.727,,28.526,31.9,27.233,23.5,179.833,2.667,11.792,191.625
2011-08-24,99.0,89.958,68.0,6.167,15.764,9.597,,17.847,29.8,26.367,23.9,176.833,2.167,8.375,185.208
2011-08-25,99.0,95.417,79.0,7.07,13.875,6.806,,13.375,28.1,25.704,24.4,177.0,1.958,8.792,185.792
2011-08-26,99.0,81.083,57.0,4.695,14.597,9.903,,16.403,32.7,27.929,23.7,178.458,1.833,6.917,185.375
2011-08-27,99.0,84.25,68.0,7.542,12.625,5.083,,16.889,30.0,26.838,24.2,179.667,2.542,12.625,192.292
2011-08-28,94.0,77.083,56.0,8.653,10.778,2.125,,24.083,30.4,26.975,23.9,184.333,3.0,10.0,194.333
2011-08-29,95.0,73.208,49.0,10.945,14.458,3.514,,25.847,31.7,27.675,23.4,184.217,3.043,10.217,194.435
2011-08-30,86.0,65.208,47.0,11.2,13.311,2.11,,21.958,32.3,28.183,24.6,182.167,2.833,11.292,193.458
2011-08-31,94.0,77.875,63.0,7.403,9.972,2.569,,15.847,30.5,27.392,25.2,174.208,2.167,8.042,182.25
2011-09-01,99.0,86.625,78.0,4.514,6.834,2.319,,16.554,29.6,27.625,25.1,171.565,1.917,6.304,177.87
2011-09-02,99.0,90.583,76.0,2.972,4.597,1.625,,34.458,28.8,27.133,26.3,173.167,1.833,6.25,179.417
2011-09-03,99.0,92.792,84.0,1.708,3.014,1.306,,47.903,28.5,27.275,25.4,172.958,1.292,5.375,178.333
2011-09-04,99.0,98.875,97.0,3.653,5.292,1.639,,26.542,26.1,24.608,23.9,174.375,1.333,6.208,180.583
2011-09-05,99.0,95.875,86.0,11.444,14.945,3.5,,16.792,27.0,24.5,23.1,178.208,3.261,9.125,187.333
2011-09-06,88.0,61.25,36.0,11.565,13.981,2.416,,13.875,31.6,25.725,20.8,184.042,3.208,11.417,195.458
2011-09-07,87.0,60.333,26.0,14.5,18.18,3.68,,18.791,31.1,24.308,18.1,188.917,3.583,12.042,200.958
2011-09-08,95.0,71.5,40.0,12.389,18.153,5.764,,22.5,30.5,24.979,18.1,187.609,3.5,9.87,197.478
2011-09-09,92.0,75.625,53.0,12.042,16.153,4.111,,23.819,31.7,27.175,23.8,184.125,3.417,10.042,194.167
2011-09-10,95.0,76.792,52.0,7.07,17.097,10.028,,21.042,33.2,27.9,23.6,183.583,3.167,9.083,192.667
2011-09-11,97.0,83.5,62.0,6.32,11.736,5.417,,15.111,29.9,26.946,25.0,178.542,2.958,8.208,186.75
2011-09-12,94.0,78.917,61.0,8.291,15.111,6.82,,15.389,30.6,27.092,24.1,179.25,2.043,7.625,186.875
2011-09-13,96.0,76.958,52.0,7.484,15.824,8.341,,16.709,31.9,27.738,24.3,180.958,1.958,13.292,194.25
2011-09-14,97.0,74.792,50.0,7.958,19.667,11.708,,17.819,32.7,27.575,23.6,181.542,2.083,8.375,189.917
2011-09-15,94.0,80.542,58.0,7.278,18.667,11.389,,19.79,30.8,27.079,23.1,178.565,2.125,8.217,186.783
2011-09-16,99.0,84.333,67.0,5.805,9.889,4.083,,16.667,29.7,26.492,24.6,175.625,1.833,6.125,181.75
2011-09-17,99.0,90.0,72.0,4.5,8.444,3.944,,20.458,30.0,27.229,25.4,173.833,1.75,6.375,180.208
2011-09-18,99.0,77.792,50.0,4.277,11.228,6.951,,16.551,31.9,27.75,24.3,178.625,1.833,6.75,185.375
2011-09-19,99.0,79.125,53.0,4.486,9.458,4.972,,19.444,31.8,27.554,23.8,179.083,1.478,7.667,186.75
2011-09-20,99.0,93.542,80.0,5.047,10.194,5.147,,27.014,29.0,26.621,24.2,173.125,1.292,7.542,180.667
2011-09-21,99.0,94.792,87.0,4.681,6.111,1.43,,35.278,27.5,24.854,22.4,174.375,1.292,6.708,181.083
2011-09-22,88.0,65.75,45.0,8.25,9.681,1.431,,11.028,29.6,24.55,21.5,181.783,1.042,8.826,190.609
2011-09-23,99.0,78.958,56.0,9.555,11.597,2.042,,13.541,25.4,21.45,18.6,185.375,1.708,8.708,194.083
2011-09-24,99.0,73.542,48.0,11.431,17.792,6.361,,18.0,25.2,21.179,17.0,192.75,2.333,10.792,203.542
2011-09-25,76.0,63.583,49.0,7.68,8.875,1.194,,17.57,23.3,21.35,19.9,187.958,2.292,9.625,197.583
2011-09-26,98.0,82.75,64.0,15.569,21.653,6.083,,19.042,20.9,19.504,18.4,187.75,3.217,12.417,200.167
2011-09-27,99.0,72.833,41.0,12.649,20.413,7.764,,16.139,25.6,21.412,18.1,188.333,2.917,11.958,200.292
2011-09-28,89.0,63.167,36.0,14.306,17.541,3.236,,22.25,27.6,22.129,16.9,188.292,3.125,13.208,201.5
2011-09-29,91.0,69.208,38.0,16.375,25.208,8.833,,29.125,27.8,21.85,15.3,186.913,3.25,12.0,198.913
2011-09-30,88.0,75.261,56.0,15.679,17.991,2.312,,30.094,28.7,24.378,20.7,184.667,3.417,13.0,197.667
2011-10-01,83.0,65.708,41.0,9.181,10.528,1.347,,18.264,27.7,23.242,21.0,184.25,3.375,9.542,193.792
2011-10-02,92.0,58.458,24.0,7.278,8.736,1.458,,16.625,26.2,21.292,18.7,186.917,2.667,8.583,195.5
2011-10-03,85.0,59.125,45.0,10.7,13.131,2.431,,14.306,22.5,18.988,17.0,185.625,2.652,43.0,228.625
2011-10-04,75.0,63.042,39.0,11.104,12.79,1.686,,15.306,22.7,19.175,16.1,186.0,2.333,11.087,197.087
2011-10-05,99.0,85.292,67.0,11.014,12.889,1.875,,12.278,20.4,19.042,18.2,184.667,2.333,9.833,194.5
2011-10-06,99.0,67.917,40.0,9.93,13.625,3.695,,11.847,27.8,22.454,18.5,183.708,2.25,10.417,194.125
2011-10-07,75.0,47.042,25.0,12.119,13.744,1.625,1.125,29.1,27.5,21.342,16.4,187.333,3.125,10.0,197.333
2011-10-08,93.0,69.708,39.0,12.861,19.986,7.125,1.042,27.332,24.2,19.433,14.9,190.375,3.083,10.333,200.708
2011-10-09,97.0,71.542,45.0,10.25,13.0,2.75,1.0,27.569,25.4,20.292,15.2,190.542,3.25,10.042,200.583
2011-10-10,92.0,67.208,34.0,12.097,15.028,2.93,1.167,33.014,27.2,21.442,16.1,190.167,3.435,11.042,201.208
2011-10-11,89.0,67.792,36.0,19.2,24.406,5.205,1.417,46.067,25.8,20.042,14.7,189.696,3.958,14.391,204.087
2011-10-12,95.0,74.625,36.0,15.861,25.125,9.264,1.381,53.139,26.7,19.612,12.8,192.625,4.25,13.417,206.042
2011-10-13,98.0,83.208,61.0,19.042,28.778,9.736,1.292,54.0,24.3,19.792,16.2,193.708,4.5,15.417,209.125
2011-10-14,99.0,79.292,65.0,15.236,24.611,9.375,1.833,41.444,23.5,20.667,16.7,188.833,3.75,14.0,202.833
2011-10-15,99.0,98.917,97.0,10.333,13.458,3.125,1.0,27.917,23.7,22.325,19.5,181.583,3.292,15.958,197.542
2011-10-16,99.0,69.833,32.0,9.111,10.319,1.208,1.0,25.556,27.9,23.054,18.2,183.625,3.083,12.042,195.667
2011-10-17,82.0,58.583,35.0,14.597,16.156,1.558,1.75,28.536,25.8,20.371,16.1,188.625,3.174,13.292,201.917
2011-10-18,82.0,65.875,44.0,16.076,20.12,4.044,1.042,22.292,23.9,19.45,14.8,188.913,3.292,13.826,202.739
2011-10-19,84.0,72.167,63.0,13.722,16.097,2.375,1.0,19.75,20.0,17.783,15.8,188.25,2.917,12.125,200.375
2011-10-20,76.0,63.583,51.0,12.403,15.153,2.75,1.0,15.028,22.7,19.658,16.8,187.167,2.5,11.0,198.167
2011-10-21,94.0,75.292,57.0,11.542,14.153,2.611,1.0,12.056,22.1,19.85,17.4,185.375,2.333,10.375,195.75
2011-10-22,99.0,98.0,94.0,8.292,10.236,1.944,1.0,8.611,22.5,21.083,19.7,182.083,2.458,10.792,192.875
2011-10-23,99.0,90.875,65.0,8.236,10.778,2.542,1.0,14.305,26.4,21.996,19.4,183.792,2.208,10.792,194.583
2011-10-24,99.0,85.375,53.0,10.111,22.417,12.305,1.0,21.305,27.6,21.388,17.3,188.708,3.522,14.708,203.417
2011-10-25,99.0,70.25,43.0,10.954,17.507,6.553,2.875,18.778,26.7,21.046,17.2,188.435,3.542,15.435,203.87
2011-10-26,84.0,55.042,29.0,11.417,15.222,3.806,1.048,10.806,23.6,17.608,13.4,188.375,2.917,11.125,199.5
2011-10-27,97.0,70.125,40.0,15.875,31.708,15.833,1.125,15.306,20.3,15.917,11.1,192.5,3.458,12.708,205.208
2011-10-28,87.0,63.0,38.0,17.5,25.958,8.458,1.042,16.653,22.2,16.688,11.6,192.333,3.417,15.5,207.833
2011-10-29,96.0,70.958,35.0,13.653,22.167,8.514,1.0,16.264,23.6,16.721,10.5,191.917,3.417,13.75,205.667
2011-10-30,99.0,80.292,60.0,10.278,12.014,1.736,1.0,24.569,18.6,16.354,15.2,189.417,3.375,12.0,201.417
2011-10-31,99.0,83.833,41.0,13.93,21.458,7.528,1.042,15.306,27.0,19.383,15.3,187.292,2.913,13.458,200.75
2011-11-01,99.0,70.625,32.0,14.948,33.233,18.284,1.0,15.514,23.1,17.892,13.7,190.348,3.458,14.609,204.957
2011-11-02,90.0,69.917,41.0,19.486,33.333,13.847,1.0,19.639,22.8,17.525,13.6,192.458,3.75,17.5,209.958
2011-11-03,99.0,85.375,65.0,18.25,38.097,19.847,1.083,26.722,21.5,17.417,14.8,192.792,3.625,18.542,211.333
2011-11-04,99.0,80.458,49.0,15.333,33.111,17.778,1.0,27.778,25.9,19.508,13.7,193.667,3.75,18.083,211.75
2011-11-05,99.0,87.708,66.0,13.625,23.555,9.93,1.0,26.097,24.5,20.179,16.1,190.625,3.458,15.292,205.917
2011-11-06,99.0,97.75,92.0,9.903,12.153,2.25,1.0,12.597,22.6,19.883,18.2,183.542,2.75,12.125,195.667
2011-11-07,99.0,76.208,44.0,11.514,25.486,13.972,1.0,12.236,26.0,20.046,16.5,187.917,3.739,15.583,203.5
2011-11-08,90.0,70.417,45.0,15.395,22.968,7.573,1.083,13.695,21.7,17.729,14.3,188.87,3.625,14.478,203.348
2011-11-09,78.0,65.875,54.0,16.07,20.375,4.305,1.0,17.764,18.5,16.271,14.6,189.208,3.458,12.458,201.667
2011-11-10,85.0,66.833,51.0,14.041,16.278,2.236,1.0,15.458,17.1,15.162,13.9,188.125,3.083,11.167,199.292
2011-11-11,99.0,91.042,74.0,7.847,10.333,2.486,1.0,7.986,16.9,15.246,13.6,186.708,2.667,8.125,194.833
2011-11-12,99.0,84.292,48.0,13.028,27.014,13.986,1.0,11.222,23.3,16.738,11.9,191.583,4.083,14.792,206.375
2011-11-13,99.0,71.542,37.0,8.042,11.486,3.444,1.0,11.958,24.7,17.388,11.9,190.708,3.5,10.958,201.667
2011-11-14,87.0,59.292,35.0,12.611,17.917,5.306,2.125,23.083,23.0,16.788,12.1,190.875,3.522,11.75,202.625
2011-11-15,71.0,48.958,32.0,9.723,11.35,1.627,2.375,15.968,20.7,15.408,11.5,187.591,2.792,8.273,195.864
2011-11-16,55.0,44.917,29.0,12.917,16.528,3.611,1.0,10.501,19.7,13.642,9.3,188.125,3.042,10.583,198.708
2011-11-17,83.0,61.125,37.0,19.153,27.75,8.597,1.333,17.917,18.8,14.783,11.0,190.958,3.917,13.833,204.792
2011-11-18,89.0,78.958,63.0,22.751,42.734,19.983,1.333,27.701,18.9,16.212,13.0,196.125,4.542,17.542,213.667
2011-11-19,99.0,97.75,84.0,10.0,17.0,7.0,1.0,26.25,21.9,18.892,15.5,185.833,2.75,10.667,196.5
2011-11-20,99.0,63.222,37.0,6.729,7.868,1.139,1.0,12.056,22.8,17.306,11.9,184.917,2.667,9.333,194.25
2011-11-21,70.0,53.042,34.0,7.847,9.181,1.333,2.542,7.764,15.3,11.525,8.2,187.25,1.696,6.875,194.125
2011-11-22,88.0,55.792,25.0,12.915,20.428,7.513,1.708,8.931,17.7,11.3,6.9,187.652,2.708,10.957,198.609
2011-11-23,99.0,83.458,42.0,16.195,40.416,24.222,1.048,14.833,15.0,11.142,6.4,191.667,3.75,17.125,208.792
2011-11-24,99.0,61.333,34.0,9.944,14.528,4.583,2.375,11.625,15.0,11.258,7.7,187.5,2.167,8.375,195.875
2011-11-25,75.0,60.667,35.0,9.417,11.0,1.583,2.417,7.014,15.1,10.1,6.9,187.375,1.917,8.333,195.708
2011-11-26,98.0,77.25,47.0,14.153,25.847,11.695,1.0,10.736,17.0,9.858,4.6,191.458,3.25,13.375,204.833
2011-11-27,99.0,73.667,35.0,14.167,26.639,12.472,1.0,15.639,17.1,10.438,4.5,195.042,3.625,15.417,210.458
2011-11-28,94.0,83.292,67.0,19.736,43.944,24.208,1.333,26.0,16.9,12.15,7.5,193.042,5.391,18.208,211.25
2011-11-29,99.0,76.917,44.0,20.055,41.482,21.427,1.375,23.681,21.4,15.512,12.2,188.739,4.292,18.13,206.87
2011-11-30,99.0,88.792,64.0,18.403,55.93,37.528,1.048,27.764,20.6,14.979,10.4,192.75,4.667,20.083,212.833
2011-12-01,99.0,94.792,89.0,16.5,39.097,22.597,1.0,18.68,14.3,11.588,8.3,191.0,4.208,16.208,207.208
2011-12-02,99.0,86.625,71.0,11.264,14.389,3.125,1.0,8.18,14.4,10.288,7.5,187.625,2.917,7.792,195.417
2011-12-03,98.0,85.542,71.0,9.014,12.806,3.791,1.0,8.569,17.7,15.904,14.3,185.0,3.375,10.375,195.375
2011-12-04,68.0,49.625,31.0,3.764,4.778,1.014,1.0,6.097,16.8,13.492,10.5,184.958,2.042,5.542,190.5
2011-12-05,89.0,58.208,35.0,12.958,18.569,5.611,1.667,9.833,18.2,12.479,8.1,187.708,2.696,10.292,198.0
2011-12-06,93.0,78.458,57.0,20.93,50.285,29.355,1.042,14.833,14.4,11.188,8.3,193.565,4.417,18.304,211.87
2011-12-07,84.0,66.875,45.0,16.319,21.014,4.695,1.0,12.722,18.3,12.104,7.8,188.083,2.792,12.167,200.25
2011-12-08,98.0,83.5,59.0,22.222,30.125,7.903,1.792,18.472,15.2,11.221,8.0,189.458,3.917,17.792,207.25
2011-12-09,99.0,59.875,30.0,9.611,17.25,7.639,2.625,8.514,14.7,9.146,5.2,190.833,2.958,9.708,200.542
2011-12-10,70.0,48.75,29.0,15.583,21.75,6.167,1.0,9.472,12.9,8.038,1.2,190.417,3.042,11.833,202.25
2011-12-11,70.0,52.583,32.0,5.833,6.986,1.153,1.0,8.889,14.6,9.379,5.7,187.667,2.083,7.0,194.667
2011-12-12,85.0,64.083,43.0,13.806,16.459,2.653,2.167,13.694,15.3,10.45,6.2,188.708,2.913,9.333,198.042
2011-12-13,96.0,71.625,45.0,18.312,36.561,18.249,1.042,14.556,16.5,10.321,4.3,189.783,3.917,13.739,203.522
2011-12-14,97.0,68.0,41.0,20.486,39.472,18.986,1.091,15.43,16.8,10.833,6.3,192.25,3.75,17.083,209.333
2011-12-15,75.0,56.083,39.0,13.972,15.917,1.944,3.125,17.474,16.5,11.871,8.0,187.391,2.667,10.435,197.826
2011-12-16,76.0,58.625,35.0,10.667,12.25,1.583,3.208,10.5,11.9,7.675,3.6,188.292,2.25,7.417,195.708
2011-12-17,82.0,56.167,26.0,8.972,10.653,1.681,1.0,7.403,11.4,6.004,2.4,190.917,2.208,8.75,199.667
2011-12-18,73.0,61.542,42.0,7.708,8.903,1.194,1.0,8.625,10.7,6.621,3.0,189.583,2.083,7.083,196.667
2011-12-19,80.0,63.458,40.0,11.722,13.361,1.639,2.458,9.153,11.6,7.517,5.0,188.5,2.565,7.917,196.417
2011-12-20,86.0,60.083,31.0,15.193,19.287,4.094,2.875,7.778,12.6,7.371,3.6,189.083,2.75,10.542,199.625
2011-12-21,82.0,59.542,38.0,16.722,25.917,9.195,3.318,12.778,12.8,7.662,1.7,190.208,3.0,11.292,201.5
2011-12-22,74.0,61.625,49.0,21.347,28.236,6.889,3.458,28.375,11.9,8.292,6.0,191.957,4.25,13.522,205.478
2011-12-23,62.0,37.292,18.0,6.667,7.875,1.208,1.0,8.917,10.8,6.404,2.6,188.083,2.083,6.25,194.333
2011-12-24,62.0,47.042,30.0,9.417,10.986,1.569,1.083,8.208,10.2,5.179,1.2,190.583,2.542,8.125,198.708
2011-12-25,80.0,65.25,45.0,5.403,6.5,1.097,1.0,7.736,7.8,4.212,2.0,190.333,2.458,5.708,196.042
2011-12-26,90.0,64.583,33.0,10.472,12.111,1.639,2.875,7.667,8.0,3.683,1.2,190.667,2.13,7.25,197.917
2011-12-27,85.0,54.958,30.0,13.06,15.808,2.748,1.792,7.889,10.5,4.583,0.3,191.458,2.417,8.792,200.25
2011-12-28,80.0,47.25,33.0,16.77,23.079,6.309,1.318,13.352,12.3,5.717,1.8,191.625,3.333,13.625,205.25
2011-12-29,82.0,61.792,36.0,14.181,24.278,10.097,1.292,17.764,12.0,6.508,1.1,190.304,3.083,11.478,201.783
2011-12-30,77.0,39.917,18.0,6.916,8.069,1.153,1.0,8.889,11.5,6.792,3.8,188.75,2.458,7.458,196.208
2011-12-31,90.0,53.958,34.0,10.611,13.333,2.722,1.0,12.903,11.0,6.125,2.1,191.042,3.167,10.833,201.875
2012-01-01,65.0,49.208,29.0,5.623,6.692,1.069,1.0,12.666,9.5,4.629,1.1,190.542,2.75,8.667,199.208
2012-01-02,77.0,58.667,34.0,7.595,8.899,1.304,1.591,24.569,13.5,7.629,1.4,194.208,3.458,10.958,205.167
2012-01-03,71.0,50.917,38.0,2.944,3.944,1.0,1.0,8.611,6.5,4.183,1.2,188.833,2.208,6.625,195.458
2012-01-04,69.0,40.083,19.0,5.275,6.303,1.028,3.833,6.278,9.4,3.462,-0.1,189.417,2.348,7.167,196.583
2012-01-05,81.0,63.583,40.0,13.024,16.588,3.564,1.083,9.445,7.8,2.742,-2.4,190.391,3.583,12.478,202.87
2012-01-06,73.0,51.917,33.0,6.805,7.986,1.181,1.0,9.528,11.9,6.775,3.5,186.917,2.542,8.708,195.625
2012-01-07,92.0,64.833,31.0,18.319,28.986,10.667,1.208,13.486,12.9,5.779,0.0,190.125,4.333,15.292,205.417
2012-01-08,93.0,65.708,32.0,18.793,28.645,9.852,1.292,16.986,14.3,7.383,3.1,189.042,4.167,14.25,203.292
2012-01-09,96.0,63.042,31.0,14.389,29.645,15.256,3.273,13.917,13.6,6.867,1.5,188.583,3.375,12.333,200.917
2012-01-10,74.0,52.833,30.0,10.986,12.347,1.361,2.542,9.944,11.2,6.233,2.6,187.625,2.75,9.917,197.542
2012-01-11,79.0,49.542,19.0,16.378,21.325,4.947,1.208,11.042,11.3,5.488,0.2,188.875,3.304,14.083,202.958
2012-01-12,89.0,55.708,27.0,15.045,33.768,18.722,1.292,13.805,13.0,6.296,-0.2,189.478,3.042,14.609,204.087
2012-01-13,72.0,55.167,35.0,11.483,12.905,1.422,1.125,22.514,13.2,8.921,3.6,188.625,3.208,12.75,201.375
2012-01-14,99.0,82.083,48.0,7.181,8.361,1.181,1.0,10.472,10.5,7.492,5.9,184.667,2.458,9.542,194.208
2012-01-15,68.0,45.125,28.0,7.876,9.334,1.458,1.0,13.361,11.6,6.646,3.8,188.042,3.042,9.5,197.542
2012-01-16,77.0,55.75,30.0,23.152,32.46,9.308,1.0,13.921,12.0,6.179,2.4,190.042,3.583,15.125,205.167
2012-01-17,80.0,54.083,32.0,18.528,24.583,6.055,1.167,19.639,12.5,6.725,2.7,191.0,4.083,15.25,206.25
2012-01-18,52.0,35.583,20.0,5.583,6.611,1.028,1.0,7.347,8.6,4.183,1.4,188.042,2.087,7.833,195.875
2012-01-19,72.0,50.667,37.0,8.25,9.347,1.097,1.0,11.056,9.8,5.104,1.5,188.87,2.458,10.0,198.87
2012-01-20,74.0,45.25,23.0,6.917,8.708,1.792,1.0,15.25,12.5,7.154,2.9,189.958,3.667,10.0,199.958
2012-01-21,97.0,77.375,60.0,19.647,40.012,20.365,1.042,17.116,10.7,6.704,1.1,194.217,4.478,18.261,212.478
2012-01-22,99.0,84.833,59.0,14.906,18.336,3.429,1.75,9.43,15.8,9.6,6.6,187.833,3.458,11.375,199.208
2012-01-23,92.0,75.667,56.0,18.418,26.87,8.452,1.0,10.0,10.3,7.625,4.8,190.375,3.542,15.667,206.042
2012-01-24,99.0,72.083,36.0,16.556,30.055,13.5,1.542,13.347,13.3,7.446,1.8,191.375,4.0,14.458,205.833
2012-01-25,88.0,57.333,31.0,13.236,16.375,3.139,5.292,16.083,9.9,5.317,1.3,190.042,2.826,11.5,201.542
2012-01-26,70.0,48.458,30.0,7.222,8.708,1.486,1.0,8.958,5.6,2.279,0.2,189.542,2.042,7.625,197.167
2012-01-27,81.0,55.0,27.0,7.125,9.25,2.125,1.0,8.75,8.9,3.354,-0.6,192.125,2.292,8.75,200.875
2012-01-28,74.0,54.417,28.0,10.819,13.305,2.486,5.583,9.431,10.2,4.617,0.5,190.0,2.333,12.826,202.826
2012-01-29,69.0,46.208,17.0,11.513,14.348,2.836,3.208,9.139,14.5,6.967,2.0,189.5,2.792,11.792,201.292
2012-01-30,67.0,42.292,19.0,14.652,21.542,6.889,2.864,13.084,16.0,8.396,2.3,190.75,3.292,11.208,201.958
2012-01-31,93.0,70.167,42.0,23.417,51.514,28.097,1.292,18.07,12.5,6.046,0.8,195.0,4.458,17.167,212.167
2012-02-01,99.0,88.958,64.0,23.199,55.907,32.707,1.167,21.778,10.5,6.721,1.5,196.682,6.043,16.818,213.5
2012-02-02,99.0,83.458,58.0,14.708,22.792,8.084,1.0,18.361,19.4,13.192,8.3,189.458,3.667,13.958,203.417
2012-02-03,81.0,49.875,23.0,7.577,9.352,1.775,1.0,13.528,15.4,10.258,6.8,188.833,3.333,9.208,198.042
2012-02-04,99.0,87.5,71.0,17.074,19.903,2.828,1.0,13.472,12.2,9.9,7.7,190.333,3.792,14.083,204.417
2012-02-05,75.0,64.458,43.0,13.238,15.446,2.208,1.0,14.174,14.2,10.283,7.0,188.833,3.958,11.5,200.333
2012-02-06,98.0,90.375,69.0,15.856,21.455,5.599,1.0,11.305,11.2,8.621,5.4,188.042,3.875,13.583,201.625
2012-02-07,99.0,70.958,42.0,14.264,32.083,17.82,4.958,15.722,13.9,8.104,2.6,191.125,3.75,13.917,205.042
2012-02-08,54.0,35.333,18.0,6.958,8.153,1.195,5.417,7.514,7.0,4.021,1.5,190.565,2.261,7.304,197.87
2012-02-09,68.0,38.208,17.0,11.111,13.917,2.806,1.0,9.944,11.0,4.846,0.5,191.958,2.792,9.875,201.833
2012-02-10,76.0,51.292,29.0,6.805,8.0,1.195,1.292,14.375,11.4,5.504,-0.2,191.083,2.458,7.875,198.958
2012-02-11,75.0,49.0,29.0,6.389,7.403,1.014,1.417,18.903,9.6,5.642,2.5,192.167,3.292,7.958,200.125
2012-02-12,95.0,59.333,40.0,16.537,20.856,4.319,1.125,17.875,10.0,5.292,-0.3,193.333,4.042,11.667,205.0
2012-02-13,99.0,60.0,31.0,10.004,11.778,1.775,4.545,11.542,12.0,7.812,3.6,189.583,3.042,9.375,198.958
2012-02-14,85.0,59.417,37.0,22.264,39.653,17.389,1.083,13.903,14.7,8.708,2.7,193.25,3.917,17.458,210.708
2012-02-15,92.0,71.75,49.0,17.958,25.805,7.847,1.0,12.778,10.8,7.654,4.9,187.13,2.913,15.261,202.391
2012-02-16,77.0,36.792,16.0,4.18,5.194,1.014,1.0,9.069,7.7,4.238,0.8,190.375,2.542,7.292,197.667
2012-02-17,60.0,35.375,20.0,9.778,12.583,2.805,1.0,10.389,9.2,4.125,-0.3,191.917,3.0,9.0,200.917
2012-02-18,99.0,88.875,57.0,25.042,36.695,11.653,1.0,13.057,10.4,7.179,3.0,192.375,4.708,20.708,213.083
2012-02-19,90.0,69.875,54.0,12.636,14.029,1.393,1.0,11.192,8.3,6.862,4.1,187.0,3.348,11.0,198.0
2012-02-20,67.0,49.125,29.0,9.609,10.937,1.328,4.318,10.097,10.4,5.367,1.2,,2.5,,
