date,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-04-17,22.4165,25.521,3.1045,30.271,251.5,178.417,108.5,199.333,3.208,20.792,220.125
2013-04-18,19.4,22.257,2.8564999999999996,28.0,252.0,183.39600000000002,122.5,201.783,3.087,24.913,226.696
2013-04-19,4.979,5.792,0.8125,19.167,167.5,122.75,80.5,195.833,2.833,2.542,198.375
2013-04-20,10.7085,11.625,0.9165,21.4795,113.5,79.0835,43.5,200.292,3.167,4.208,204.5
2013-04-21,6.4795,7.5,1.0205,10.4375,123.0,66.5415,35.0,198.708,3.458,3.042,201.75
2013-04-22,8.1875,9.417,1.229,14.375,144.0,93.7295,38.5,198.25,3.25,2.667,200.917
2013-04-23,17.0835,18.667,1.5835,19.5625,176.0,116.5625,33.5,200.0,3.583,9.5,209.5
2013-04-24,27.5415,33.25,5.708,38.7265,143.0,123.6045,104.0,202.875,4.667,20.375,223.25
2013-04-25,9.021,9.7915,0.771,14.646,241.5,183.22899999999998,134.5,193.625,3.042,5.75,199.375
2013-04-26,14.5835,17.6875,3.104,19.8545,215.0,148.29149999999998,105.5,200.208,3.625,13.417,213.625
2013-04-27,5.3125,6.0205,0.708,10.0625,187.5,135.52100000000002,91.0,195.375,3.0,1.292,196.667
2013-04-28,4.6875,4.9165,0.229,12.083,196.5,143.0,89.0,196.542,2.958,1.333,197.875
2013-04-29,11.521,12.125,0.604,16.667,231.5,158.16649999999998,66.5,199.917,3.5,10.5,210.417
2013-04-30,18.8545,21.5415,2.6875,25.625,209.0,161.45850000000002,121.0,201.875,4.292,19.0,220.875
2013-05-01,6.8125,7.625,0.8125,14.125,195.5,151.10399999999998,117.5,195.042,2.917,4.375,199.417
2013-05-02,3.8955,4.5625,0.6665,7.521,180.5,129.33350000000002,87.0,194.417,2.542,0.708,195.125
2013-05-03,4.9165,5.5625,0.6455,8.7085,213.0,142.20850000000002,69.5,195.25,2.958,2.083,197.333
2013-05-04,6.5625,7.1665,0.604,10.6665,220.5,152.0,68.0,196.0,3.125,3.792,199.792
2013-05-05,5.5415,5.8125,0.2705,16.104,243.5,177.8955,98.5,194.917,3.083,3.833,198.75
2013-05-06,6.917,7.3335,0.4165,17.333,255.5,181.75,105.5,196.542,3.25,7.333,203.875
2013-05-07,2.6875,3.25,0.5625,9.167,163.0,128.625,82.5,193.5,2.333,0.292,193.792
2013-05-08,4.5625,5.3125,0.75,9.1455,213.0,149.917,80.5,193.917,2.625,0.75,194.667
2013-05-09,18.087,19.826500000000003,1.7395,15.716999999999999,282.0,189.2705,93.0,199.409,3.0,22.045,221.455
2013-05-10,14.625,15.75,1.125,28.3545,280.0,207.20850000000002,145.0,194.417,2.875,18.208,212.625
2013-05-11,16.1045,18.1875,2.083,48.5,193.5,172.208,159.5,197.042,3.458,20.75,217.792
2013-05-12,5.625,6.4585,0.833,12.146,286.0,206.77100000000002,154.0,190.167,2.0,6.75,196.917
2013-05-13,15.0,17.3955,2.396,33.604,217.0,175.72899999999998,135.0,193.292,2.417,12.0,205.292
2013-05-14,15.0,17.208,2.2085,27.667,298.5,225.0625,146.5,196.083,2.542,14.875,210.958
2013-05-15,10.104,11.25,1.1455,29.729,257.5,205.5625,172.0,192.375,1.708,11.208,203.583
2013-05-16,11.771,14.292,2.521,24.9585,261.0,200.625,164.0,196.833,1.917,13.333,210.167
2013-05-17,6.413,7.152000000000001,0.7395,10.565,253.0,194.60399999999998,139.0,192.522,1.682,7.783,200.304
2013-05-18,9.771,10.875,1.104,22.729,261.5,191.85399999999998,122.0,197.333,1.458,14.25,211.583
2013-05-19,6.917,7.667,0.75,17.271,248.0,196.042,160.0,199.125,0.5,10.125,209.25
2013-05-20,6.2085,7.396,1.1875,16.042,238.0,199.64600000000002,156.0,194.125,0.542,8.708,202.833
2013-05-21,11.125,13.0205,1.8955000000000002,21.6875,289.5,236.64600000000002,183.5,199.583,1.167,13.667,213.25
2013-05-22,11.25,12.354,1.104,31.5835,287.5,235.85399999999998,196.0,197.208,1.583,15.083,212.292
2013-05-23,7.4585,8.5625,1.104,17.4585,297.0,235.60399999999998,181.0,197.542,1.292,11.083,208.625
2013-05-24,7.7395,9.0,1.2610000000000001,13.5625,301.5,224.08350000000002,142.5,196.905,1.0,9.429,206.333
2013-05-25,7.729,8.75,1.021,16.9375,236.0,181.8125,146.5,193.958,0.958,4.958,198.917
2013-05-26,7.875,9.0,1.125,22.7085,277.0,215.125,162.5,196.958,1.208,8.042,205.0
2013-05-27,9.25,10.25,1.0,23.3335,267.0,223.0,193.0,193.125,1.0,6.208,199.333
2013-05-28,9.0,10.25,1.25,15.229,254.5,218.8545,194.0,191.042,0.375,5.25,196.292
2013-05-29,11.2085,12.9165,1.7085,16.3955,218.5,200.6875,187.0,191.792,0.5,7.958,199.75
2013-05-30,17.104,22.2705,5.1665,20.8125,216.0,196.8955,182.5,196.417,1.708,17.125,213.542
2013-05-31,7.646,9.0625,1.417,18.078,283.5,223.60399999999998,168.5,193.682,1.208,6.227,199.909
2013-06-01,9.479,11.1665,1.6875,19.521,273.0,206.458,161.5,197.5,1.25,9.958,207.458
2013-06-02,5.2915,6.3125,1.021,14.896,234.0,190.417,150.5,194.5,0.542,4.917,199.417
2013-06-03,11.5835,13.25,1.667,17.75,282.0,210.1045,140.0,195.458,1.208,9.25,204.708
2013-06-04,13.708,15.4165,1.7085,26.354,312.0,236.16649999999998,156.0,200.75,1.5,12.125,212.875
2013-06-05,13.3955,15.25,1.854,27.604,299.0,235.29149999999998,188.0,197.458,1.417,12.0,209.458
2013-06-06,14.1955,15.9785,1.7825,23.5415,255.5,220.52100000000002,192.0,196.478,1.565,17.087,213.565
2013-06-07,11.979,14.625,2.646,16.833,249.0,206.27100000000002,175.5,196.083,1.792,12.792,208.875
2013-06-08,8.8125,10.8125,2.0,15.5,277.0,218.8125,172.5,194.5,2.083,8.708,203.208
2013-06-09,6.6455,7.6045,0.958,25.1045,298.0,235.60399999999998,159.5,198.208,2.417,6.625,204.833
2013-06-10,11.9205,13.403500000000001,1.483,34.693,288.0,237.3295,206.5,198.955,2.409,10.136,209.091
2013-06-11,13.792,15.5625,1.7705000000000002,25.5625,248.0,218.8545,194.0,194.875,2.25,12.5,207.375
2013-06-12,14.2085,17.4795,3.271,31.479,237.0,212.4375,194.5,196.0,2.125,12.458,208.458
2013-06-13,9.833,13.9375,4.104,10.7915,244.5,220.5,207.0,189.208,1.125,8.542,197.75
2013-06-14,7.6375,10.55,2.9125,15.623000000000001,296.0,248.4,205.5,188.85,0.95,6.4,195.25
2013-06-15,11.708,14.208,2.5,37.875,297.0,244.917,215.0,,,,
2013-06-16,6.125,7.208,1.083,18.958,283.0,240.125,208.0,,,,
2013-06-17,9.1105,10.3155,1.205,18.718,301.5,267.28049999999996,229.0,192.0,1.077,11.846,203.846
2013-06-18,16.796999999999997,20.038,3.241,42.896,272.0,250.64600000000002,229.0,198.957,2.261,20.478,219.435
2013-06-19,12.8575,15.616,2.759,27.9345,289.5,249.4885,221.5,195.476,1.476,12.286,207.762
2013-06-20,19.1975,20.939999999999998,1.7425,27.741,241.0,226.652,218.5,199.667,1.833,24.0,223.667
2013-06-21,18.75,21.875,3.125,36.8335,239.5,217.0625,195.0,201.667,1.958,22.042,223.708
2013-06-22,8.3125,9.9165,1.604,10.9795,290.0,226.22899999999998,180.0,197.292,1.125,7.708,205.0
2013-06-23,5.854,6.5625,0.7085,16.771,286.0,231.5,181.0,201.958,1.0,9.667,211.625
2013-06-24,7.0415,8.146,1.104,16.6455,277.5,235.3125,200.5,197.542,0.875,8.542,206.083
2013-06-25,9.875,11.146,1.271,24.1875,296.0,246.10399999999998,211.5,199.583,1.167,9.667,209.25
2013-06-26,11.6045,12.3125,0.7085,29.9375,229.5,208.04149999999998,185.0,199.0,1.375,13.042,212.042
2013-06-27,7.729,8.8955,1.1665,8.979,273.0,219.0625,176.0,194.583,0.292,6.25,200.833
2013-06-28,10.479,11.5835,1.104,23.667,250.5,216.10399999999998,183.0,197.583,0.625,8.542,206.125
2013-06-29,7.3125,8.2295,0.9165,19.8545,287.0,236.52100000000002,195.0,198.833,0.417,6.75,205.583
2013-06-30,5.7085,6.479,0.7705,21.646,274.0,229.708,196.0,198.875,0.125,4.417,203.292
2013-07-01,10.913,11.847999999999999,0.9345000000000001,13.939499999999999,277.0,238.4795,214.0,195.435,0.13,8.087,203.522
2013-07-02,11.354,13.0,1.646,14.479,289.5,242.52100000000002,208.5,196.083,0.417,10.208,206.292
2013-07-03,14.771,17.1665,2.3955,21.1455,251.0,228.3125,211.5,197.833,0.708,14.792,212.625
2013-07-04,14.75,17.25,2.5,39.6875,283.0,245.958,207.5,205.083,1.125,17.625,222.708
2013-07-05,20.9375,24.75,3.8125,50.979,283.0,251.8955,230.0,203.5,1.667,24.417,227.917
2013-07-06,12.7085,20.646,7.9375,28.146,356.0,286.10400000000004,226.5,201.25,0.958,20.75,222.0
2013-07-07,8.4375,11.3955,2.958,27.9795,339.5,287.5625,247.5,200.0,0.25,12.542,212.542
2013-07-08,9.3125,11.125,1.8125,23.271,364.5,291.02099999999996,253.0,194.208,0.042,11.667,205.875
2013-07-09,12.3335,14.604,2.2705,35.0205,355.0,298.72900000000004,247.0,204.458,0.292,16.583,221.042
2013-07-10,10.0415,11.146,1.104,41.6575,368.5,300.708,261.0,197.792,0.458,12.833,210.625
2013-07-11,15.8695,17.97,2.1005,50.1875,372.5,298.89599999999996,261.0,218.727,1.083,19.727,238.455
2013-07-12,12.3125,13.396,1.0835,37.875,353.0,316.7705,290.0,196.0,0.333,12.0,208.0
2013-07-13,15.375,16.833,1.458,58.792,315.0,280.375,248.0,,,,
2013-07-14,8.208,9.167,0.958,36.875,327.0,280.167,244.0,,,,
2013-07-15,7.5,8.042,0.542,18.083,322.0,279.708,230.0,,,,
2013-07-16,9.7085,10.458,0.75,11.9585,292.5,251.95850000000002,221.5,199.833,0.0,10.833,210.667
2013-07-17,14.021,15.7085,1.6875,31.75,265.0,227.95850000000002,207.0,205.5,0.125,13.375,218.875
2013-07-18,9.3335,10.979,1.6455000000000002,27.7295,333.5,273.16650000000004,218.0,200.833,0.0,11.125,211.958
2013-07-19,6.739,7.891,1.1520000000000001,9.9835,328.5,272.9375,217.0,194.174,0.652,5.783,199.957
2013-07-20,9.6875,10.646,0.9585,20.5835,285.0,243.5625,209.5,200.208,1.542,8.75,208.958
2013-07-21,7.9375,8.3125,0.375,18.4375,291.0,240.91649999999998,201.0,202.625,1.542,9.208,211.833
2013-07-22,11.729,12.8545,1.125,24.8125,316.5,255.16649999999998,203.5,205.375,2.042,14.25,219.625
2013-07-23,12.2915,13.7085,1.4165,30.604,335.0,272.79150000000004,237.0,210.875,1.958,16.583,227.458
2013-07-24,16.4795,18.646,2.1665,21.229,238.0,229.8125,222.0,203.333,2.25,16.292,219.625
2013-07-25,14.8335,17.1875,2.354,25.6665,267.0,239.1045,222.5,201.739,1.75,15.565,217.304
2013-07-26,12.75,14.5,1.75,33.646,322.5,270.52099999999996,225.0,200.5,1.583,12.292,212.792
2013-07-27,9.792,10.7915,1.0,21.7085,323.0,251.3545,213.5,205.042,1.625,13.0,218.042
2013-07-28,6.6665,7.125,0.458,16.625,311.5,259.89599999999996,219.0,210.292,1.458,7.958,218.25
2013-07-29,12.1455,13.3335,1.1875,32.625,247.5,240.95850000000002,234.0,210.5,2.25,14.167,224.667
2013-07-30,10.3335,12.021,1.6875,36.958,320.0,272.79150000000004,227.5,215.125,2.042,13.417,228.542
2013-07-31,9.25,9.8545,0.6045,41.9585,307.0,268.66650000000004,243.0,201.667,1.5,9.625,211.292
2013-08-01,10.9375,12.354,1.417,36.208,308.0,264.125,233.5,200.708,1.5,11.042,211.75
2013-08-02,9.739,11.794,2.0549999999999997,22.117,292.0,251.08350000000002,226.0,193.174,1.0,8.826,202.0
2013-08-03,8.25,9.708,1.458,19.25,319.0,267.125,213.0,200.708,1.875,9.25,209.958
2013-08-04,6.5,6.875,0.375,31.1665,308.5,272.08349999999996,237.5,201.875,2.083,7.875,209.75
2013-08-05,12.875,15.146,2.271,35.3125,315.0,274.375,243.5,203.125,2.5,13.958,217.083
2013-08-06,15.104,18.1665,3.0625,39.9165,299.0,269.3125,242.0,201.625,2.25,14.583,216.208
2013-08-07,10.375,12.0,1.625,23.8125,348.0,290.64599999999996,234.0,199.417,1.708,10.292,209.708
2013-08-08,11.4435,12.532499999999999,1.089,39.9585,347.0,298.08349999999996,243.5,205.87,2.167,11.0,216.87
2013-08-09,14.1665,15.25,1.0835,64.375,374.5,319.58349999999996,266.5,208.833,2.917,17.917,226.75
2013-08-10,9.1455,10.0415,0.896,49.4375,393.5,335.375,278.0,203.292,2.333,17.125,220.417
2013-08-11,7.1875,7.5835,0.396,40.5415,391.0,318.27099999999996,272.0,199.625,2.0,7.875,207.5
2013-08-12,8.7915,10.0415,1.25,41.0625,382.5,308.22900000000004,257.0,205.591,2.043,10.182,215.773
2013-08-13,7.2085,8.146,0.9375,41.0835,347.0,298.60400000000004,260.5,202.333,2.25,6.333,208.667
2013-08-14,6.5625,7.1455,0.583,38.771,353.0,300.20849999999996,261.5,207.417,2.125,7.667,215.083
2013-08-15,8.104,8.896,0.792,39.9795,355.5,298.0,246.0,208.708,2.375,8.458,217.167
2013-08-16,7.104,7.8125,0.7085,36.9375,354.0,300.375,262.0,204.25,2.0,7.625,211.875
2013-08-17,7.1455,7.792,0.6455,24.521,346.5,296.542,253.5,201.75,1.625,5.625,207.375
2013-08-18,7.6875,8.604,0.9165,19.771,355.5,301.5,250.5,202.625,1.542,8.333,210.958
2013-08-19,10.479,12.3125,1.8335,19.388,362.0,307.6455,264.0,200.957,1.208,8.565,209.522
2013-08-20,11.6875,13.625,1.9375,26.1875,338.0,292.875,253.5,200.25,1.208,13.458,213.708
2013-08-21,11.208,13.167,1.9580000000000002,26.25,307.0,270.97900000000004,251.5,199.667,1.042,11.583,211.25
2013-08-22,10.75,12.0625,1.3125,38.75,318.5,283.58349999999996,249.0,200.083,1.5,12.75,212.833
2013-08-23,14.875,18.8545,3.979,28.542,277.5,253.3125,232.0,202.25,2.042,14.292,216.542
2013-08-24,8.75,10.604,1.854,13.75,329.5,272.5,233.5,197.083,1.667,7.333,204.417
2013-08-25,8.5835,9.7915,1.208,19.8125,271.0,241.667,220.5,207.833,2.458,9.5,217.333
2013-08-26,11.4375,12.625,1.1875,13.125,311.0,260.27099999999996,211.5,202.875,2.0,9.0,211.875
2013-08-27,8.729,10.125,1.3955000000000002,12.3955,317.5,250.58350000000002,201.0,199.667,1.625,6.667,206.333
2013-08-28,10.01,11.809000000000001,1.7995,9.5415,336.0,272.70849999999996,204.0,201.182,1.826,8.909,210.091
2013-08-29,13.5625,15.3335,1.7705000000000002,27.7085,317.5,276.85400000000004,239.0,209.833,3.167,17.417,227.25
2013-08-30,11.625,13.146,1.521,27.3125,362.5,286.47900000000004,241.5,201.958,2.458,11.292,213.25
2013-08-31,9.521,11.5,1.9794999999999998,27.0,332.0,290.25,247.0,202.917,2.042,12.458,215.375
2013-09-01,6.1455,7.125,0.9795,16.2295,347.0,274.0625,242.0,195.917,1.25,7.917,203.833
2013-09-02,15.729,19.5835,3.854,19.9585,276.0,252.9375,243.5,209.708,2.375,17.042,226.75
2013-09-03,9.9165,16.125,6.208,16.979,338.0,279.1455,235.0,197.792,1.208,12.167,209.958
2013-09-04,8.4375,9.604,1.167,14.27,316.5,267.91650000000004,233.5,193.458,0.917,7.292,200.75
2013-09-05,11.771,14.479,2.708,11.2915,291.0,262.20849999999996,244.5,195.875,0.958,10.667,206.542
2013-09-06,10.4375,12.8955,2.4585,10.8335,250.0,235.20850000000002,223.5,197.75,1.0,7.208,204.958
2013-09-07,10.5625,12.4795,1.9165,22.375,245.5,223.64600000000002,206.0,199.958,1.833,8.25,208.208
2013-09-08,6.896,7.9795,1.0835,12.4165,242.0,224.4375,208.0,200.667,1.333,6.583,207.25
2013-09-09,8.7915,10.2915,1.5,11.3545,284.5,235.75,191.5,202.042,1.083,6.917,208.958
2013-09-10,9.4165,10.833,1.4165,18.5,280.0,243.29149999999998,210.0,200.125,1.208,9.042,209.167
2013-09-11,11.626999999999999,13.35,1.723,18.167,264.5,234.375,209.5,198.0,1.739,9.136,207.136
2013-09-12,11.52,13.780000000000001,2.26,18.375,312.0,261.58349999999996,207.5,201.417,2.292,12.958,214.375
2013-09-13,13.9585,15.4375,1.4795,39.7915,312.5,272.7705,240.5,199.75,3.0,14.542,214.292
2013-09-14,11.0625,12.104,1.0415,40.083,310.5,273.66650000000004,247.0,197.042,2.625,10.792,207.833
2013-09-15,6.9165,8.2915,1.375,14.8335,265.5,246.2295,223.5,192.375,1.417,9.625,202.0
2013-09-16,3.1875,3.7085,0.5205,11.75,276.5,240.27100000000002,183.5,184.917,0.792,1.958,186.875
2013-09-17,9.4795,10.7085,1.229,12.167,266.5,217.6875,169.0,192.0,1.5,6.25,198.25
2013-09-18,14.229,16.167,1.9375,16.4585,281.0,221.16649999999998,168.0,199.375,1.875,10.75,210.125
2013-09-19,12.3335,14.083,1.75,18.6115,281.0,221.1455,160.5,196.208,2.125,9.708,205.917
2013-09-20,15.396,17.771,2.375,19.479,287.0,230.8125,171.5,199.125,2.167,12.458,211.583
2013-09-21,12.4375,13.854,1.4169999999999998,25.5835,296.5,241.89600000000002,183.0,199.833,2.5,11.375,211.208
2013-09-22,5.75,6.0835,0.333,25.9795,295.0,243.333,199.5,194.333,2.083,5.625,199.958
2013-09-23,7.396,8.3125,0.9165,15.6665,221.5,199.89600000000002,186.5,191.375,1.542,4.167,195.542
2013-09-24,12.4585,15.875,3.4165,11.1875,271.0,221.083,180.0,193.208,2.333,8.917,202.125
2013-09-25,14.847999999999999,18.413,3.5650000000000004,19.1875,253.5,228.5,204.0,193.619,2.217,14.667,208.286
2013-09-26,8.0415,9.75,1.7085,9.875,254.5,215.08350000000002,153.0,192.125,1.292,5.5,197.625
2013-09-27,8.896,10.042,1.146,7.917,233.5,182.95850000000002,128.5,192.625,1.417,3.708,196.333
2013-09-28,11.854,13.396,1.542,17.042,241.5,187.833,122.5,196.583,1.75,7.375,203.958
2013-09-29,7.9795,8.979,1.0,13.396,257.5,211.125,162.5,194.583,1.792,6.125,200.708
2013-09-30,13.875,16.6875,2.8125,18.833,260.5,212.22899999999998,165.0,200.25,2.375,9.25,209.5
2013-10-01,19.2915,27.8955,8.604,18.5625,247.0,216.4375,186.0,196.333,3.0,18.458,214.792
2013-10-02,10.7705,16.396,5.625,12.667000000000002,310.0,252.54149999999998,212.0,194.042,2.083,10.25,204.292
2013-10-03,8.771,10.7295,1.9585,10.4795,295.5,232.10399999999998,176.5,192.292,1.792,4.708,197.0
2013-10-04,12.4165,14.75,2.3335,13.0,196.0,181.39600000000002,166.0,195.125,1.917,6.417,201.542
2013-10-05,10.479,12.8545,2.375,9.6455,199.5,183.625,164.5,192.708,2.125,5.875,198.583
2013-10-06,6.2705,7.229,0.9585,15.1665,260.0,221.9375,193.5,193.125,1.5,5.75,198.875
2013-10-07,11.3335,13.9375,2.604,16.604,279.5,240.208,204.5,190.75,1.708,7.208,197.958
2013-10-08,17.375,21.583,4.2085,25.2085,282.0,246.16649999999998,217.5,194.583,2.125,18.667,213.25
2013-10-09,16.7825,19.6525,2.8695,16.8215,288.5,247.83350000000002,216.0,193.261,1.913,16.391,209.652
2013-10-10,12.0,14.8335,2.8335,9.9375,283.5,239.85399999999998,207.0,192.917,1.833,10.958,203.875
2013-10-11,17.9165,23.271,5.354,18.146,271.0,223.125,197.0,196.25,3.208,19.667,215.917
2013-10-12,7.1045,12.0625,4.9585,12.521,314.0,228.95850000000002,172.5,191.917,1.625,7.583,199.5
2013-10-13,3.583,4.1875,0.604,7.979,250.5,191.45850000000002,143.0,189.375,1.042,0.208,189.583
2013-10-14,10.5,11.7915,1.2915,17.9585,228.5,174.125,108.0,194.292,2.208,7.208,201.5
2013-10-15,22.292,28.4375,6.146,25.8335,182.5,163.125,147.0,197.0,3.625,16.375,213.375
2013-10-16,4.75,5.854,1.104,5.1455,232.0,179.625,140.0,187.783,1.167,0.957,188.739
2013-10-17,10.9585,12.5835,1.625,6.042,219.0,164.52100000000002,120.5,192.583,1.5,5.375,197.958
2013-10-18,14.5625,17.9375,3.375,12.0205,194.5,158.9375,131.5,195.625,1.875,6.958,202.583
2013-10-19,12.6665,15.271,2.6045,14.0,180.5,155.5625,136.0,193.542,2.208,5.875,199.417
2013-10-20,8.6455,10.2085,1.5625,9.354,154.0,144.85399999999998,135.5,193.0,2.083,4.375,197.375
2013-10-21,13.652000000000001,20.4345,6.782500000000001,9.8615,215.5,174.6045,133.0,200.913,2.261,14.565,215.478
2013-10-22,10.4795,12.5,2.0205,9.3955,191.5,167.5625,155.5,189.417,1.625,6.542,195.958
2013-10-23,12.479,13.75,1.271,10.2085,173.0,159.33350000000002,151.0,191.292,1.458,5.792,197.083
2013-10-24,13.792,18.021,4.229,8.25,181.5,152.458,139.0,192.917,2.333,7.75,200.667
2013-10-25,14.6045,21.9165,7.3125,7.771,183.0,164.85399999999998,142.5,192.0,2.5,10.417,202.417
2013-10-26,4.4375,5.521,1.0835,6.8125,177.0,151.97899999999998,122.0,190.458,2.208,1.375,191.833
2013-10-27,4.229,5.0625,0.8335,8.3955,192.0,143.5625,110.5,190.625,2.167,0.583,191.208
2013-10-28,14.625,18.167,3.542,13.75,186.5,136.83350000000002,92.5,194.542,2.75,10.167,204.708
2013-10-29,18.792,25.3125,6.521,20.2295,177.5,145.75,108.0,196.042,3.583,14.167,210.208
2013-10-30,12.1045,15.25,3.1455,13.667,217.5,166.66649999999998,129.5,193.625,2.833,5.833,199.458
2013-10-31,14.5415,16.2705,1.729,21.3125,210.5,161.4375,116.0,196.708,3.75,9.75,206.458
2013-11-01,15.604,19.396,3.7915,18.4375,212.5,150.9375,108.0,196.208,3.625,10.042,206.25
2013-11-02,14.229,16.521,2.292,20.1045,183.0,143.5625,102.5,195.75,3.208,10.125,205.875
2013-11-03,14.979500000000002,17.5,2.521,27.0625,190.0,155.625,118.0,201.5,4.375,15.917,217.417
2013-11-04,8.1665,10.208,2.0415,17.8545,217.5,160.9375,124.0,197.625,3.667,6.125,203.75
2013-11-05,13.708,16.417,2.708,17.8955,201.5,144.41649999999998,94.5,195.75,3.875,10.375,206.125
2013-11-06,21.9375,27.0,5.0625,25.25,178.0,124.2085,69.0,196.75,4.375,12.833,209.583
2013-11-07,22.826,36.8915,14.0655,25.6665,163.5,124.833,102.0,201.545,4.913,22.818,224.364
2013-11-08,7.875,10.3335,2.4585,8.4375,211.5,147.1875,98.5,191.542,1.708,1.875,193.417
2013-11-09,15.917,21.208,5.292,11.75,127.5,104.396,68.5,196.375,2.625,9.333,205.708
2013-11-10,9.9165,12.6875,2.771,13.5,164.5,127.2915,103.0,195.583,2.667,8.375,203.958
2013-11-11,7.6455,11.521,3.875,8.0625,139.5,96.458,57.5,193.5,2.042,3.875,197.375
2013-11-12,9.792,13.395499999999998,3.6045,4.4925,136.5,82.646,40.0,194.75,2.083,2.542,197.292
2013-11-13,10.875,13.833,2.9585,5.604,114.5,70.875,35.0,194.958,2.25,3.5,198.458
2013-11-14,21.8335,34.875,13.0415,14.25,121.0,68.917,4.5,201.958,3.583,15.292,217.25
2013-11-15,20.979,28.667,7.6875,16.9165,118.0,92.4165,68.0,197.042,3.625,13.542,210.583
2013-11-16,18.9585,27.375,8.417,15.1665,172.0,99.8335,37.0,202.375,4.167,14.792,217.167
2013-11-17,14.542,16.729,2.1875,22.146,162.0,97.0625,42.0,198.708,3.75,13.0,211.708
2013-11-18,16.630499999999998,22.326,5.6955,20.848,176.0,116.696,50.5,197.043,3.565,12.652,209.696
2013-11-19,11.434999999999999,14.5655,3.1305,8.305,158.0,106.5625,53.0,194.87,2.522,5.087,199.957
2013-11-20,14.8335,20.271,5.4375,7.729,160.0,92.521,19.5,196.458,2.542,6.958,203.417
2013-11-21,11.4585,14.7915,3.333,7.604,170.0,104.0415,59.5,195.25,2.417,4.625,199.875
2013-11-22,15.521,21.0625,5.5415,8.9585,171.5,109.3955,44.0,195.75,2.667,8.958,204.708
2013-11-23,10.7915,12.0625,1.2705,8.9165,157.5,104.0,63.5,195.417,2.042,8.0,203.417
2013-11-24,15.479,20.417,4.9375,17.896,186.5,101.8125,46.0,200.0,3.708,14.542,214.542
2013-11-25,30.4375,44.2085,13.771,19.5195,121.0,92.7085,54.5,201.083,5.0,27.333,228.417
2013-11-26,10.7295,13.4585,2.729,10.417,177.5,122.9375,64.5,192.542,2.625,4.833,197.375
2013-11-27,21.8125,39.0625,17.25,16.021,130.5,84.4585,51.5,199.125,4.417,19.25,218.375
2013-11-28,15.771,43.0625,27.292,16.354,164.5,83.125,24.5,205.125,4.125,17.875,223.0
2013-11-29,13.0835,18.292,5.2085,7.875,124.0,66.6665,5.0,196.125,3.208,4.5,200.625
2013-11-30,17.2295,22.9585,5.729,11.6455,138.5,71.479,29.0,198.417,3.667,9.5,207.917
2013-12-01,18.6045,25.625,7.021,19.708,152.0,73.1045,7.5,200.833,4.625,15.792,216.625
2013-12-02,22.2295,28.6875,6.458,16.6875,147.0,80.6455,21.0,196.958,4.208,12.875,209.833
2013-12-03,25.3695,34.043499999999995,8.674,21.875,150.0,87.9375,28.5,199.565,4.304,20.0,219.565
2013-12-04,27.2705,48.75,21.479,25.792,138.5,86.4375,49.0,196.458,5.0,28.042,224.5
2013-12-05,25.375,39.125,13.75,21.896,153.0,84.458,29.5,197.375,4.5,23.667,221.042
2013-12-06,17.625,25.4375,7.8125,14.75,183.0,97.917,36.5,192.458,3.75,12.708,205.167
2013-12-07,7.854,9.5625,1.7085,7.854,137.5,88.771,57.5,190.417,2.25,2.25,192.667
2013-12-08,6.1875,7.0205,0.8335,6.729,114.0,70.9165,28.5,190.875,2.0,2.125,193.0
2013-12-09,24.0625,38.646,14.5835,18.6455,98.0,50.1665,-1.5,197.957,4.708,15.783,213.739
2013-12-10,17.958,33.2085,15.25,15.6875,154.0,74.9375,30.5,197.0,3.917,15.042,212.042
2013-12-11,18.7085,33.0625,14.3545,16.792,115.0,68.396,16.5,194.417,4.25,17.583,212.0
2013-12-12,15.4375,24.3125,8.875,7.7705,110.5,64.5835,15.5,195.417,4.042,10.708,206.125
2013-12-13,17.375,32.896,15.521,8.3955,132.0,49.1875,-18.5,197.333,3.708,12.5,209.833
2013-12-14,9.8335,13.0625,3.2295,8.354,107.5,56.4375,0.5,192.708,3.125,3.542,196.25
2013-12-15,4.6665,5.75,1.0835,5.9375,99.5,54.2915,28.0,192.542,2.417,0.542,193.083
2013-12-16,6.292,7.9165,1.625,5.9585,101.0,59.458,27.5,191.917,2.458,0.667,192.583
2013-12-17,12.458,15.625,3.167,8.9585,120.5,72.8335,37.0,192.958,2.875,4.125,197.083
2013-12-18,25.979,41.8125,15.832999999999998,19.25,71.0,45.167,30.5,199.875,5.25,15.167,215.042
2013-12-19,18.674,23.5175,4.844,11.176,68.0,51.25,30.0,191.619,3.304,8.762,200.381
2013-12-20,13.208,18.521,5.3125,8.0205,69.5,49.2705,17.5,190.792,2.708,5.625,196.417
