date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2018-04-27,2.729,24.125,26.521,2.396,16.208,191.292,86.0,70.958,52.0,10.75,9.625,3.292,21.2,18.862,16.3,202.042
2018-04-28,2.25,14.542,15.584,1.042,20.458,193.042,78.0,48.083,21.0,10.042,14.0,1.696,25.0,20.05,16.3,203.083
2018-04-29,2.229,10.438,11.146,0.708,25.188,192.292,83.0,68.417,50.0,11.208,18.167,1.958,23.1,20.2,17.4,203.5
2018-04-30,2.042,10.021,10.979,0.958,22.521,190.174,78.0,68.417,50.0,12.826,15.125,2.75,23.8,20.775,18.8,203.0
2018-05-01,2.812,19.13,21.739,2.608,26.562,195.5,89.0,61.958,30.0,11.333,18.375,2.478,28.1,21.946,17.2,206.833
2018-05-02,2.936,15.265,16.232,0.968,30.678,194.864,96.0,75.458,49.0,13.318,21.783,2.609,23.9,20.546,18.1,208.182
2018-05-03,2.125,7.458,8.188,0.729,29.979,189.917,96.0,81.458,67.0,11.042,12.083,0.708,23.5,20.879,17.5,200.958
2018-05-04,2.312,6.792,7.188,0.396,13.27,193.958,76.0,52.5,24.0,8.458,6.75,0.696,21.0,17.771,14.5,202.417
2018-05-05,2.52,13.271,14.688,1.417,19.229,197.292,73.0,54.917,36.0,9.75,12.875,1.958,22.5,18.221,12.5,207.042
2018-05-06,2.77,15.792,17.688,1.896,28.416,199.565,86.0,67.292,41.0,14.0,17.708,1.917,22.9,19.938,15.1,213.565
2018-05-07,1.958,12.284,13.374,1.09,14.896,190.375,96.0,81.625,57.0,8.5,8.75,0.783,20.2,17.721,13.6,198.875
2018-05-08,2.0,13.748,16.432,2.683,12.146,193.333,95.0,84.792,72.0,7.5,5.542,0.0,14.4,13.096,11.6,200.833
2018-05-09,2.042,14.396,17.167,2.771,5.562,194.667,95.0,83.708,67.0,8.0,0.417,0.0,15.0,12.388,10.4,202.667
2018-05-10,2.812,24.312,31.625,7.312,8.062,198.5,92.0,73.417,51.0,12.875,5.0,0.043,15.4,12.771,10.8,211.375
2018-05-11,2.292,19.52,23.562,4.042,12.875,197.0,75.0,60.667,47.0,14.458,9.292,1.375,20.5,16.321,10.1,211.458
2018-05-12,3.521,24.625,32.625,8.0,24.125,199.913,89.0,70.875,54.0,16.826,14.25,1.833,22.3,18.492,13.7,216.739
2018-05-13,1.833,10.85,11.236,0.385,14.312,190.917,96.0,81.958,64.0,7.833,9.542,0.826,21.3,18.188,15.2,198.75
2018-05-14,2.976,20.667,23.812,3.146,21.875,197.75,96.0,62.458,21.0,12.833,10.458,0.5,29.5,21.9,16.1,210.583
2018-05-15,2.98,29.536,37.43,7.893,19.23,200.042,85.0,63.667,46.0,18.458,12.208,3.833,25.5,21.783,16.4,218.5
2018-05-16,2.208,14.77,15.688,0.916,22.312,192.5,85.0,71.375,57.0,7.708,12.708,2.522,24.0,21.583,19.8,200.208
2018-05-17,2.452,16.956,18.002,1.047,38.579,191.0,87.0,77.708,67.0,8.565,22.826,3.174,24.0,22.083,20.6,199.565
2018-05-18,4.646,17.833,21.416,3.584,48.208,198.217,92.0,82.875,68.0,11.13,26.917,4.667,25.8,22.371,20.4,209.348
2018-05-19,1.875,9.494,11.146,1.652,21.146,192.167,94.0,72.042,37.0,8.167,9.542,0.87,25.8,21.112,16.5,200.333
2018-05-20,1.536,5.042,5.5,0.458,7.375,196.542,68.0,44.667,28.0,6.542,2.958,0.875,21.6,17.188,13.2,203.083
2018-05-21,2.125,18.062,21.354,3.292,12.75,198.917,65.0,42.792,20.0,9.75,9.333,2.125,27.3,21.146,15.9,208.667
2018-05-22,2.625,18.234,21.22,2.986,16.875,199.292,85.0,57.0,24.0,11.125,10.917,3.739,26.9,21.342,16.5,210.417
2018-05-23,2.19,14.084,15.438,1.354,12.812,198.583,97.0,79.792,55.0,10.625,5.958,0.917,21.9,19.179,17.4,209.208
2018-05-24,2.208,14.167,16.292,2.125,12.854,195.217,96.0,77.083,53.0,10.783,8.0,1.0,25.8,21.171,16.6,206.0
2018-05-25,2.125,15.0,17.892,2.89,20.146,193.125,93.0,76.0,57.0,8.25,10.167,2.565,24.5,22.308,19.6,201.375
2018-05-26,2.784,16.292,18.104,1.812,28.771,200.208,76.0,60.792,46.0,11.875,17.417,1.5,25.1,21.658,18.4,212.083
2018-05-27,2.854,7.729,8.229,0.5,27.334,198.875,88.0,71.375,53.0,8.708,18.083,1.75,25.5,21.275,17.2,207.583
2018-05-28,1.917,17.188,19.521,2.334,21.542,196.542,88.0,79.5,66.0,8.667,10.542,1.652,23.3,21.375,18.9,205.208
2018-05-29,1.729,19.95,22.484,2.534,20.521,194.208,90.0,73.875,52.0,9.417,10.75,2.958,26.6,22.946,20.9,203.625
2018-05-30,2.106,13.292,14.75,1.458,21.602,196.609,96.0,82.125,62.0,12.13,11.875,1.0,24.5,21.317,17.6,208.739
2018-05-31,2.646,22.658,25.502,2.843,19.02,196.708,95.0,78.333,66.0,12.167,12.208,1.261,21.7,20.179,17.7,208.875
2018-06-01,2.125,12.137,13.03,0.893,10.166,194.789,69.0,55.0,34.0,8.737,2.783,0.368,27.1,21.9,18.4,203.526
2018-06-02,2.5,12.021,12.75,0.73,14.812,197.417,77.0,63.083,42.0,8.75,8.667,1.583,26.2,22.204,19.1,206.167
2018-06-03,2.292,7.875,8.375,0.5,14.646,197.125,90.0,63.083,36.0,9.042,7.958,1.696,28.3,23.242,18.7,206.167
2018-06-04,2.417,11.542,13.292,1.75,13.042,196.458,84.0,61.833,30.0,10.333,7.292,1.542,28.9,23.912,19.8,206.792
2018-06-05,2.292,15.059,18.03,2.972,15.084,195.957,93.0,67.417,35.0,8.652,6.792,1.25,28.2,23.629,19.0,204.609
2018-06-06,2.783,22.021,23.852,1.831,18.208,193.708,97.0,89.667,73.0,10.583,10.458,1.391,22.3,20.579,18.9,204.292
2018-06-07,1.917,16.871,18.634,1.762,17.044,192.7,96.0,78.826,60.0,9.7,7.9,2.429,26.2,22.326,18.7,202.4
2018-06-08,1.458,12.271,13.479,1.208,16.875,189.375,95.0,81.792,69.0,6.375,8.417,2.208,26.2,23.271,20.9,195.75
2018-06-09,2.292,14.417,17.208,2.792,21.73,195.864,95.0,73.417,47.0,10.773,13.125,0.826,31.3,25.825,22.0,206.636
2018-06-10,2.0,5.958,6.271,0.312,15.896,192.917,97.0,85.958,72.0,7.583,7.958,0.0,21.7,20.596,19.3,200.5
2018-06-11,1.833,13.105,16.396,3.292,6.166,191.739,97.0,94.75,80.0,7.522,0.042,0.0,20.7,19.738,18.9,199.261
2018-06-12,2.042,11.261,13.674,2.413,15.5,196.083,93.0,84.958,69.0,8.0,7.75,0.522,25.9,20.708,18.9,204.083
2018-06-13,1.913,10.938,13.042,2.104,16.562,196.25,94.0,75.5,52.0,9.833,8.625,1.417,25.1,21.742,18.2,206.083
2018-06-14,1.833,9.046,10.996,1.95,12.622,196.87,83.0,69.667,54.0,8.217,7.391,0.261,24.0,20.817,19.3,205.087
2018-06-15,1.792,12.625,15.979,3.354,9.25,195.625,95.0,88.0,82.0,8.417,3.708,0.087,20.1,17.833,16.0,204.042
2018-06-16,1.333,6.396,8.416,2.021,7.729,193.292,96.0,83.542,71.0,5.875,3.333,0.0,18.0,15.883,14.4,199.167
2018-06-17,1.542,6.416,7.438,1.021,10.5,194.87,87.0,74.292,56.0,7.304,4.792,1.917,22.0,18.942,15.1,202.174
2018-06-18,1.739,16.642,23.751,7.108,13.021,196.042,97.0,84.417,74.0,13.375,6.583,2.391,22.4,20.479,19.0,209.417
2018-06-19,1.478,9.634,11.262,1.629,13.562,194.292,94.0,73.083,50.0,10.167,6.292,0.667,27.8,23.112,18.9,204.458
2018-06-20,1.75,13.604,15.958,2.354,12.292,194.917,97.0,95.208,84.0,8.667,4.417,0.75,21.9,20.842,19.4,203.583
2018-06-21,2.167,19.396,24.167,4.771,18.542,192.792,97.0,90.5,81.0,9.583,9.458,1.522,23.2,21.121,18.9,202.375
2018-06-22,3.792,19.646,29.354,9.708,31.604,204.458,97.0,77.958,53.0,19.542,20.125,1.958,27.0,23.512,19.8,224.0
2018-06-23,3.875,20.104,22.166,2.062,35.75,207.696,96.0,90.833,82.0,14.217,22.25,2.375,22.7,20.675,18.9,221.913
2018-06-24,3.083,12.263,13.163,0.9,25.02,198.292,95.0,85.542,65.0,11.375,15.25,1.783,25.6,22.154,19.7,209.667
2018-06-25,3.042,25.021,31.646,6.625,32.208,198.958,97.0,72.5,41.0,12.75,20.875,3.75,31.7,25.846,20.6,211.708
2018-06-26,1.87,13.602,15.252,1.652,26.5,197.625,91.0,78.417,56.0,8.5,16.125,1.333,28.7,24.808,22.7,206.125
2018-06-27,1.0,7.25,10.958,3.708,20.542,181.708,90.0,79.0,62.0,5.167,7.958,1.391,29.5,25.846,23.7,186.875
2018-06-28,1.0,7.042,13.77,6.73,29.834,181.125,94.0,85.292,73.0,6.417,11.583,1.917,28.2,25.204,23.9,187.542
2018-06-29,0.917,6.191,13.976,7.784,23.358,182.05,94.0,87.364,76.0,4.8,8.917,1.565,28.4,25.554,23.9,186.85
2018-06-30,1.0,7.318,15.81,8.492,19.146,183.208,95.0,85.333,72.0,6.333,7.958,2.565,29.3,26.279,24.2,189.542
2018-07-01,1.0,6.5,13.77,7.27,23.021,184.375,97.0,86.417,70.0,12.25,11.125,2.708,29.0,26.054,24.0,196.625
2018-07-02,1.0,9.25,17.334,8.084,27.049,184.208,92.0,80.292,67.0,5.583,12.583,2.917,29.7,26.712,24.5,189.792
2018-07-03,0.913,9.244,16.39,7.146,22.438,185.083,87.0,79.5,69.0,5.958,10.0,1.826,28.7,26.383,25.1,191.042
2018-07-04,0.708,6.334,11.312,4.979,28.917,182.25,92.0,83.083,75.0,7.708,9.375,1.208,28.7,26.45,25.1,189.958
2018-07-05,0.458,6.188,9.208,3.02,31.0,182.87,94.0,85.625,78.0,5.522,10.375,0.5,27.2,26.1,24.7,188.391
2018-07-06,1.458,13.06,19.434,6.373,17.958,190.292,97.0,95.792,93.0,9.208,6.792,0.043,25.6,21.912,19.1,199.5
2018-07-07,1.042,9.896,17.896,8.0,19.916,189.167,97.0,87.25,74.0,7.958,7.75,2.375,28.4,25.088,19.4,197.125
2018-07-08,1.167,6.229,10.125,3.896,14.854,186.625,93.0,78.208,57.0,5.542,6.333,1.583,31.8,27.517,24.6,192.167
2018-07-09,1.333,9.146,13.855,4.708,18.042,188.875,93.0,82.375,69.0,6.667,8.5,1.652,30.6,27.308,25.1,195.542
2018-07-10,1.217,9.216,14.789,5.574,17.5,188.375,92.0,76.75,55.0,7.542,6.875,1.917,31.5,28.1,25.7,195.917
2018-07-11,1.542,18.333,27.166,8.834,27.354,187.522,91.0,77.458,58.0,8.0,15.167,3.708,31.4,28.396,26.0,195.522
2018-07-12,1.792,14.335,19.222,4.886,24.555,188.0,96.0,79.5,66.0,18.381,12.609,1.591,30.3,27.017,23.9,206.381
2018-07-13,1.375,18.729,22.812,4.084,34.062,189.0,93.0,77.625,60.0,8.833,18.542,3.333,32.0,28.712,26.0,197.833
2018-07-14,2.333,18.0,20.25,2.25,41.625,193.458,92.0,70.917,47.0,13.708,23.833,2.708,34.9,30.312,27.0,207.167
2018-07-15,1.958,9.146,10.562,1.416,44.666,185.125,91.0,77.292,53.0,7.208,25.792,1.87,33.9,29.45,27.4,192.333
2018-07-16,1.25,11.584,13.75,2.167,57.438,183.875,93.0,83.25,72.0,4.583,32.0,2.083,31.1,28.617,26.9,188.458
2018-07-17,1.0,10.888,13.36,2.473,52.854,182.391,95.0,85.417,74.0,3.478,25.5,1.708,30.3,28.35,26.7,185.87
2018-07-18,1.417,16.873,24.604,7.731,43.752,184.25,92.0,80.875,64.0,6.042,21.708,2.696,32.9,29.317,26.9,190.292
2018-07-19,1.0,10.396,16.812,6.416,27.5,183.25,92.0,81.625,62.0,3.5,10.5,1.792,32.4,28.812,26.9,186.75
2018-07-20,1.0,8.771,15.542,6.771,26.02,182.75,92.0,83.083,70.0,3.458,8.625,1.292,31.1,28.662,27.0,186.208
2018-07-21,1.0,10.312,16.812,6.5,20.896,182.458,87.0,79.458,70.0,4.5,9.375,1.522,31.4,29.008,27.3,186.958
2018-07-22,1.292,17.334,21.938,4.604,33.729,184.167,89.0,77.833,63.0,6.875,15.708,2.833,32.3,29.846,27.5,191.042
2018-07-23,2.333,17.375,19.917,2.542,38.146,190.739,87.0,63.0,37.0,10.957,19.917,2.208,36.8,31.725,28.5,201.696
2018-07-24,1.783,13.065,15.565,2.5,41.938,190.167,89.0,75.208,54.0,8.0,23.833,0.739,34.1,29.825,26.3,198.167
2018-07-25,1.625,9.104,11.354,2.25,27.146,192.583,90.0,74.417,58.0,6.75,13.833,0.417,33.8,28.912,26.0,199.333
2018-07-26,1.375,7.329,8.482,1.153,15.47,193.545,79.0,63.792,47.0,6.909,7.87,0.0,30.8,26.925,24.8,200.455
2018-07-27,1.083,8.73,10.854,2.125,15.479,193.625,80.0,69.292,57.0,7.125,9.167,0.087,27.5,25.233,23.3,200.75
2018-07-28,0.875,4.646,7.5,2.854,22.625,187.292,97.0,93.667,78.0,5.083,5.875,0.0,28.7,24.162,20.0,192.375
2018-07-29,1.208,5.708,7.375,1.666,30.75,189.478,97.0,83.167,63.0,6.043,12.458,0.083,31.8,28.158,25.7,195.522
2018-07-30,1.458,8.183,11.544,3.362,21.208,190.792,95.0,80.5,61.0,5.583,10.5,0.0,32.3,28.25,25.5,196.375
2018-07-31,1.304,13.12,18.268,5.148,17.396,190.208,93.0,76.458,50.0,7.0,8.292,1.083,33.3,28.746,25.5,197.208
2018-08-01,1.5,21.292,29.188,7.896,32.312,190.417,91.0,76.5,56.0,9.25,17.083,2.958,33.8,29.6,26.6,199.667
2018-08-02,2.792,25.458,32.542,7.084,53.854,194.875,89.0,73.125,54.0,11.583,26.542,3.565,35.7,30.921,27.3,206.458
2018-08-03,2.375,16.021,17.938,1.917,50.188,200.792,86.0,71.542,48.0,10.5,28.958,2.083,36.3,30.792,28.1,211.292
2018-08-04,2.167,14.208,17.375,3.167,37.625,195.652,84.0,71.75,51.0,9.87,21.583,0.792,33.5,29.838,27.2,205.522
2018-08-05,1.458,10.014,12.222,2.208,49.604,188.458,90.0,80.792,64.0,11.417,24.958,1.043,32.3,29.467,27.8,199.875
2018-08-06,2.042,10.48,11.792,1.312,46.52,192.208,92.0,80.833,65.0,6.583,22.583,0.958,33.6,28.383,25.1,198.792
2018-08-07,2.13,11.905,16.415,4.51,9.354,195.458,97.0,90.167,80.0,7.583,2.167,0.0,24.8,22.692,21.3,203.042
2018-08-08,1.25,6.521,10.188,3.667,14.625,186.75,97.0,92.625,81.0,4.917,1.083,0.0,25.6,23.892,21.9,191.667
2018-08-09,1.583,8.75,10.584,1.834,26.216,185.941,96.0,86.542,68.0,4.824,10.625,0.176,29.0,26.625,23.9,190.765
2018-08-10,1.542,15.771,19.771,4.0,40.896,189.522,92.0,84.545,74.0,5.087,20.55,2.875,30.2,27.959,26.4,194.609
2018-08-11,2.208,14.61,18.568,3.958,30.604,190.333,91.0,81.0,65.0,6.042,11.417,2.87,32.0,28.758,26.9,196.375
2018-08-12,2.083,9.834,11.25,1.416,36.417,190.5,93.0,83.208,72.0,5.625,14.875,1.542,30.5,27.854,26.0,196.125
2018-08-13,1.833,18.084,22.584,4.5,29.979,193.667,91.0,81.583,70.0,10.958,10.583,3.333,31.8,28.667,26.6,204.625
2018-08-14,0.739,10.282,16.998,6.716,25.5,185.875,93.0,82.292,72.0,4.958,4.875,2.217,31.1,28.608,27.0,190.833
2018-08-15,0.292,7.708,12.354,4.646,21.854,184.522,91.0,82.125,73.0,3.087,6.25,1.75,29.9,28.358,27.2,187.609
2018-08-16,0.333,6.854,9.375,2.521,25.521,181.87,89.0,78.708,68.0,5.391,7.417,0.625,30.6,28.4,26.0,187.261
2018-08-17,1.125,7.902,9.579,1.676,6.5,189.833,66.0,38.458,24.0,5.083,2.875,0.0,30.5,27.062,22.4,194.917
2018-08-18,1.792,9.0,10.875,1.875,10.479,195.542,76.0,53.25,38.0,7.5,6.292,0.792,27.4,23.238,19.7,203.042
2018-08-19,2.292,9.292,10.584,1.292,11.438,198.75,82.0,60.333,39.0,9.625,6.125,1.167,28.8,24.321,19.9,208.375
2018-08-20,2.25,15.5,18.792,3.292,15.875,196.333,89.0,73.167,61.0,9.583,8.042,0.043,27.4,24.8,23.1,205.917
2018-08-21,2.348,11.234,16.934,5.699,29.48,189.542,94.0,81.167,62.0,8.25,7.917,1.833,31.4,27.767,24.0,197.792
2018-08-22,1.125,8.166,16.875,8.708,29.829,183.13,95.0,80.75,59.0,3.652,6.083,1.833,32.6,28.85,26.7,186.783
2018-08-23,1.083,6.812,13.788,6.975,26.417,183.182,94.0,76.375,60.0,4.455,,0.562,33.0,29.692,26.6,187.636
2018-08-24,1.167,4.518,6.21,1.692,45.159,180.542,88.0,81.208,74.0,2.917,10.333,0.083,29.6,28.579,27.5,183.458
2018-08-25,1.042,9.188,12.708,3.52,33.708,181.792,89.0,76.375,61.0,3.542,10.333,0.875,32.6,29.492,27.2,185.333
2018-08-26,2.0,19.354,22.521,3.166,31.792,191.125,86.0,71.875,56.0,8.833,14.417,2.739,34.6,30.504,27.8,199.958
2018-08-27,2.583,14.23,16.292,2.062,31.562,188.792,93.0,70.75,46.0,11.083,14.0,2.0,35.3,29.808,26.0,199.875
2018-08-28,2.391,14.606,16.199,1.593,28.188,193.696,94.0,82.556,67.0,8.304,11.75,0.875,30.2,26.417,24.5,202.0
2018-08-29,2.167,10.345,12.163,1.818,23.688,192.75,87.0,81.417,70.0,7.292,10.917,0.522,28.8,26.492,24.8,200.042
2018-08-30,1.625,13.312,18.042,4.73,29.375,188.583,92.0,78.958,63.0,6.875,12.125,2.042,31.7,28.417,25.7,195.458
2018-08-31,1.333,13.521,18.166,4.646,25.354,186.583,84.0,74.458,61.0,6.542,12.0,2.208,32.1,28.912,25.7,193.125
2018-09-01,1.625,13.5,17.354,3.854,21.334,188.25,92.0,79.875,68.0,7.708,8.542,1.391,29.4,26.525,23.0,195.958
2018-09-02,2.375,8.041,8.646,0.604,13.542,195.5,95.0,87.083,79.0,6.917,4.292,0.042,24.5,23.092,21.5,202.417
2018-09-03,2.542,19.854,26.208,6.354,20.125,196.522,95.0,88.25,75.0,12.565,9.625,0.833,27.3,24.362,22.4,209.087
2018-09-04,1.522,7.718,14.304,6.586,27.062,184.609,97.0,83.167,69.0,7.348,8.958,1.174,30.9,27.538,24.2,191.957
2018-09-05,1.542,7.479,8.396,0.916,42.562,186.625,95.0,77.542,66.0,7.875,15.375,0.542,30.5,27.421,23.0,194.5
2018-09-06,2.208,14.708,15.98,1.271,35.938,194.333,77.0,65.708,51.0,6.875,20.042,3.042,30.6,28.121,26.3,201.208
2018-09-07,1.25,7.089,11.13,4.042,27.066,184.913,90.0,80.708,67.0,4.13,9.826,1.227,29.4,27.433,26.1,189.043
2018-09-08,0.958,6.166,11.25,5.083,24.125,182.125,90.0,82.458,69.0,3.667,5.792,1.458,30.6,27.888,26.6,185.792
2018-09-09,1.083,6.792,11.604,4.812,18.125,182.043,91.0,81.625,69.0,3.13,5.792,1.917,29.9,27.654,26.1,185.174
2018-09-10,2.091,10.257,17.276,7.02,12.364,184.458,97.0,86.375,71.0,4.458,4.833,2.13,29.3,25.762,21.5,188.917
2018-09-11,1.435,9.769,11.62,1.85,10.27,193.208,96.0,76.5,62.0,5.0,3.125,0.0,24.5,21.738,19.8,198.208
2018-09-12,1.458,11.688,13.688,2.0,12.062,194.75,78.0,65.958,46.0,7.208,5.417,0.292,25.2,21.388,18.4,201.958
2018-09-13,1.958,14.354,16.896,2.542,17.312,196.5,92.0,71.292,58.0,9.333,8.0,0.174,26.2,23.067,19.2,205.833
2018-09-14,2.667,20.979,26.625,5.646,19.604,200.833,96.0,86.417,71.0,13.708,9.125,0.583,25.1,22.779,20.9,214.542
2018-09-15,2.458,18.125,21.646,3.52,12.604,192.652,96.0,90.708,83.0,9.217,4.417,0.0,22.6,21.262,19.9,201.87
2018-09-16,2.25,12.174,13.122,0.946,17.312,196.875,92.0,82.75,70.0,10.542,8.125,1.478,25.7,23.642,21.6,207.417
2018-09-17,3.25,13.125,14.438,1.312,25.062,202.875,97.0,79.583,52.0,12.042,12.75,1.25,31.1,25.283,21.2,214.917
2018-09-18,2.565,12.322,14.37,2.047,14.104,194.542,96.0,81.0,59.0,6.375,6.75,0.875,28.0,24.075,21.2,200.917
2018-09-19,2.125,10.604,12.334,1.729,12.334,193.917,96.0,66.25,35.0,5.458,4.167,0.087,27.0,22.683,18.5,199.375
2018-09-20,2.333,19.874,23.587,3.712,12.954,198.818,96.0,80.125,63.0,11.273,6.043,0.182,24.5,20.375,15.7,210.091
2018-09-21,2.0,14.75,17.104,2.354,6.125,192.826,97.0,96.208,93.0,10.478,2.167,0.0,19.5,17.917,15.8,203.304
2018-09-22,3.583,29.494,38.82,9.327,15.98,202.292,96.0,87.25,71.0,20.042,7.583,0.217,25.8,22.158,19.4,222.333
2018-09-23,2.292,9.417,10.188,0.771,14.52,199.875,96.0,72.5,49.0,10.167,7.542,0.708,28.0,24.688,22.2,210.042
2018-09-24,2.042,10.062,11.229,1.167,15.875,195.542,94.0,81.708,69.0,8.875,7.417,0.417,27.8,24.55,21.8,204.417
2018-09-25,2.13,15.731,18.276,2.546,14.812,196.458,96.0,92.083,82.0,8.417,6.417,0.13,25.1,21.321,18.8,204.875
2018-09-26,1.958,14.479,18.084,3.604,11.562,195.625,96.0,87.875,67.0,7.958,4.292,0.0,20.2,18.367,16.1,203.583
2018-09-27,2.25,19.729,26.75,7.021,9.042,197.696,96.0,92.25,87.0,13.696,5.167,0.0,17.6,16.446,15.0,211.391
2018-09-28,2.917,18.016,42.998,24.981,13.458,205.792,97.0,70.583,40.0,19.875,8.708,0.826,26.1,20.458,14.7,225.667
2018-09-29,2.917,25.562,32.062,6.5,17.042,205.875,96.0,88.708,81.0,17.917,8.667,0.5,21.3,19.358,17.8,223.792
2018-09-30,1.958,7.854,8.52,0.667,15.729,192.708,98.0,92.667,80.0,7.625,4.917,0.0,27.2,20.95,17.4,200.333
2018-10-01,1.417,11.562,13.229,1.667,30.375,188.542,92.0,63.625,51.0,7.75,11.708,0.739,28.4,25.725,20.7,196.292
2018-10-02,2.217,17.185,19.756,2.57,15.396,197.542,81.0,49.792,29.0,10.792,9.875,0.958,27.5,23.012,19.0,208.333
2018-10-03,2.5,20.125,25.021,4.896,20.688,201.174,86.0,75.583,65.0,13.913,11.833,0.625,23.4,21.221,19.2,215.087
2018-10-04,2.0,17.047,20.712,3.666,15.75,197.458,85.0,75.625,62.0,8.625,9.708,0.348,21.9,20.542,19.4,206.083
2018-10-05,2.292,18.04,20.692,2.652,17.57,198.286,96.0,90.458,78.0,12.952,8.913,0.773,20.0,18.95,17.8,211.238
2018-10-06,2.25,17.104,21.208,4.104,26.708,195.75,97.0,88.167,73.0,11.167,8.833,2.042,27.4,23.433,18.8,206.917
2018-10-07,1.958,12.458,14.104,1.646,25.646,190.125,92.0,71.083,54.0,7.375,11.083,1.87,30.1,26.65,24.0,197.5
2018-10-08,1.792,8.75,9.292,0.542,11.625,191.375,83.0,68.833,60.0,9.0,5.208,0.375,23.7,22.304,20.0,200.375
2018-10-09,1.87,16.049,18.934,2.885,15.688,193.783,88.0,72.625,54.0,12.739,6.667,0.0,26.4,22.238,19.0,206.522
2018-10-10,2.167,15.153,18.683,3.53,17.916,196.667,93.0,75.0,51.0,11.25,9.5,0.913,26.6,22.767,19.0,207.917
2018-10-11,2.25,18.292,23.188,4.896,24.062,194.667,96.0,89.625,82.0,11.917,11.583,0.542,24.0,22.196,20.3,206.583
2018-10-12,2.167,14.021,17.688,3.667,12.5,196.5,94.0,75.375,58.0,9.458,4.5,0.083,22.0,20.258,18.2,205.958
2018-10-13,1.958,12.0,14.208,2.208,10.438,196.958,88.0,61.292,50.0,7.292,3.458,0.043,18.6,17.558,15.9,204.25
2018-10-14,2.375,10.646,11.708,1.062,14.145,198.708,95.0,79.917,64.0,8.875,6.792,0.042,19.9,16.729,13.6,207.583
2018-10-15,2.417,18.646,22.875,4.229,15.355,197.739,83.0,75.125,60.0,10.174,8.458,0.708,21.5,18.508,16.7,207.913
2018-10-16,2.565,19.24,26.782,7.544,22.68,198.458,88.0,74.292,57.0,15.0,11.667,0.087,21.7,18.875,16.3,213.458
2018-10-17,2.417,16.396,21.27,4.875,18.417,195.5,89.0,73.125,56.0,12.208,9.375,0.083,23.3,18.483,15.5,207.708
2018-10-18,2.083,14.521,18.416,3.896,13.544,195.458,79.0,69.208,57.0,8.583,6.5,0.083,21.0,17.546,14.6,204.042
2018-10-19,2.042,16.752,20.8,4.047,12.902,195.667,82.0,70.458,59.0,10.19,6.348,1.0,20.3,17.283,14.6,205.857
2018-10-20,2.292,13.021,15.605,2.584,11.75,195.375,90.0,69.542,44.0,10.75,6.458,2.0,22.3,17.508,14.9,206.125
2018-10-21,1.875,8.896,9.646,0.75,10.562,192.043,72.0,51.292,31.0,9.043,4.75,2.042,22.2,17.346,13.5,201.087
2018-10-22,2.292,19.216,24.904,5.688,16.902,196.0,76.0,58.625,33.0,13.083,9.417,0.783,21.9,17.221,12.5,209.083
2018-10-23,2.565,25.05,31.542,6.492,19.906,195.667,95.0,82.208,67.0,18.375,10.958,0.043,15.9,14.554,12.5,214.042
2018-10-24,1.958,16.771,20.771,4.0,14.916,191.958,94.0,77.292,60.0,12.0,7.083,0.0,22.7,17.867,14.2,203.958
2018-10-25,2.375,18.334,21.48,3.146,24.375,195.583,74.0,59.333,39.0,9.542,13.0,0.783,22.2,18.208,14.1,205.125
2018-10-26,2.125,17.125,20.188,3.062,24.458,195.292,76.0,63.042,50.0,11.875,14.042,1.13,21.8,18.429,15.2,207.167
2018-10-27,2.083,16.334,18.167,1.834,18.104,194.696,97.0,85.625,65.0,10.348,8.0,0.739,23.1,19.821,17.6,205.043
2018-10-28,2.333,9.734,10.884,1.15,13.166,192.958,85.0,65.875,55.0,8.125,7.542,1.043,20.7,17.838,15.8,201.083
2018-10-29,2.667,21.458,26.812,5.354,18.979,194.833,82.0,63.75,43.0,36.375,10.875,1.435,21.6,18.033,14.6,231.208
2018-10-30,2.652,26.116,39.579,13.462,13.458,196.75,81.0,55.75,38.0,26.708,8.292,1.522,22.6,18.208,13.2,223.458
2018-10-31,2.083,19.646,24.083,4.438,8.646,194.417,55.0,40.625,28.0,32.625,2.167,0.522,19.9,16.312,13.8,227.042
2018-11-01,2.042,16.938,20.771,3.833,7.146,194.667,58.0,42.292,28.0,20.875,3.625,1.0,19.4,15.496,12.4,215.542
2018-11-02,2.208,18.976,24.602,5.626,10.166,195.619,66.0,52.043,36.0,13.0,7.091,0.905,18.6,15.122,10.9,208.619
2018-11-03,2.958,22.078,26.348,4.271,14.464,198.591,75.0,63.609,48.0,19.318,8.5,0.429,19.3,15.665,11.1,217.909
2018-11-04,3.875,19.896,21.312,1.416,32.792,200.75,89.0,72.333,56.0,20.542,21.208,0.174,17.3,15.621,14.0,221.292
2018-11-05,2.958,20.667,24.5,3.834,24.5,195.792,95.0,79.708,65.0,13.292,13.583,1.261,23.5,18.954,15.1,209.083
2018-11-06,3.0,23.782,37.68,13.898,19.938,198.958,97.0,91.875,76.0,19.792,10.708,0.478,21.6,18.092,16.5,218.75
2018-11-07,1.875,15.625,19.396,3.771,13.958,192.083,94.0,68.917,46.0,8.833,7.583,0.261,20.0,17.096,15.2,200.917
