date,PM25_mean,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean
2018-05-23,10.542,2.188,15.498,16.208,21.236,5.028
2018-05-24,5.111,0.702,11.347,7.014,8.208,1.194
2018-05-25,11.125,0.438,19.931,9.959,11.667,1.708
2018-05-26,3.873,0.661,9.728,5.94,7.52,1.58
2018-05-27,5.389,0.834,10.236,7.278,8.68,1.403
2018-05-28,7.097,0.834,10.722,11.333,14.083,2.75
2018-05-29,11.694,1.354,17.153,14.344,19.384,5.04
2018-05-30,11.153,1.354,17.195,12.889,15.889,3.0
2018-05-31,13.556,1.342,22.639,14.704,18.763,4.058
2018-06-01,10.406,0.666,16.778,8.944,11.292,2.347
2018-06-02,10.445,0.854,15.0,7.569,9.208,1.639
2018-06-03,14.014,0.562,18.722,5.986,6.778,0.792
2018-06-04,14.556,2.062,18.625,14.18,17.889,3.708
2018-06-05,13.611,2.271,18.375,18.0,22.639,4.639
2018-06-06,16.306,1.688,21.431,13.444,16.847,3.403
2018-06-07,17.278,1.779,22.25,12.861,16.153,3.292
2018-06-08,12.361,0.562,18.889,11.008,12.852,1.844
2018-06-09,2.875,0.125,9.375,4.736,6.625,1.889
2018-06-10,4.722,0.27,7.903,2.653,3.75,1.097
2018-06-11,7.972,0.021,13.514,2.014,2.514,0.5
2018-06-12,1.472,0.084,7.514,6.449,8.863,2.414
2018-06-13,2.306,0.416,8.739,4.206,6.091,1.885
2018-06-14,0.403,0.128,5.764,3.019,4.249,1.23
2018-06-15,1.72,0.312,6.082,3.694,5.611,1.917
2018-06-16,5.792,0.146,10.889,2.597,4.0,1.403
2018-06-17,6.208,0.084,12.25,2.778,3.833,1.055
2018-06-18,7.699,0.625,13.139,7.445,10.903,3.458
2018-06-19,6.676,0.75,14.292,7.639,11.708,4.07
2018-06-20,4.166,0.146,7.458,2.194,2.921,0.726
2018-06-21,9.242,0.25,12.208,14.625,19.903,5.278
2018-06-22,10.012,0.3,15.779,9.133,11.581,2.448
2018-06-23,13.07,0.96,18.2,7.744,9.044,1.3
2018-06-24,13.782,1.208,20.139,6.389,7.57,1.181
2018-06-25,3.625,0.354,6.93,2.639,4.18,1.542
2018-06-26,4.797,0.792,11.667,7.431,10.525,3.095
2018-06-27,7.472,0.354,13.903,7.875,9.958,2.084
2018-06-28,5.208,1.18,9.264,7.999,10.188,2.19
2018-06-29,4.986,0.771,10.708,11.069,15.458,4.389
2018-06-30,6.584,0.979,12.222,8.653,10.722,2.07
2018-07-01,6.93,2.104,12.417,13.667,19.222,5.556
2018-07-02,10.406,2.458,17.639,14.386,20.77,6.384
2018-07-03,10.597,2.0,17.889,14.375,19.889,5.514
2018-07-04,5.57,1.542,11.403,11.569,18.722,7.153
2018-07-05,3.5,0.022,6.514,3.611,5.209,1.597
2018-07-06,3.306,0.0,7.472,2.653,3.764,1.111
2018-07-07,1.889,0.0,7.097,2.611,3.5,0.889
2018-07-08,4.055,0.125,7.083,2.903,4.208,1.306
2018-07-09,7.069,1.334,11.125,12.597,18.681,6.083
2018-07-10,13.75,3.5,21.972,18.53,32.376,13.846
2018-07-11,3.68,1.958,9.097,10.542,16.542,6.0
2018-07-12,7.333,1.764,13.222,14.434,21.843,7.409
2018-07-13,10.361,1.396,14.222,14.167,22.305,8.139
2018-07-14,14.028,0.375,18.861,6.181,8.541,2.361
2018-07-15,13.236,0.584,22.347,7.014,9.361,2.347
2018-07-16,12.806,0.604,19.167,6.764,9.32,2.556
2018-07-17,16.37,1.411,23.71,13.111,16.417,3.306
2018-07-18,11.709,1.354,18.75,8.972,12.417,3.444
2018-07-19,13.278,2.112,18.181,11.653,16.014,4.361
2018-07-20,16.042,2.166,24.667,11.347,15.556,4.208
2018-07-21,28.569,1.729,36.875,9.736,13.25,3.514
2018-07-22,17.917,1.312,24.014,7.472,9.444,1.972
2018-07-23,9.195,2.125,14.111,7.625,9.791,2.167
2018-07-24,10.764,2.125,14.889,8.996,12.934,3.938
2018-07-25,11.778,1.958,17.444,8.847,12.722,3.875
2018-07-26,9.583,0.98,15.917,7.332,10.529,3.197
2018-07-27,8.806,0.625,12.75,4.208,6.403,2.195
2018-07-28,4.347,0.0,9.055,1.806,2.806,1.0
2018-07-29,1.931,0.042,7.0,1.139,2.097,0.958
2018-07-30,4.792,1.438,11.028,6.917,12.014,5.097
2018-07-31,7.944,2.062,13.361,7.722,12.57,4.847
2018-08-01,9.174,1.292,14.583,7.139,10.18,3.042
2018-08-02,10.07,1.38,13.222,7.359,10.256,2.897
2018-08-03,11.681,1.584,16.194,7.972,11.389,3.417
2018-08-04,7.819,0.708,11.055,4.583,5.833,1.25
2018-08-05,3.903,0.146,7.666,1.556,1.959,0.403
2018-08-06,7.708,0.5,11.195,2.347,3.444,1.097
2018-08-07,6.306,0.458,11.458,2.078,2.867,0.789
2018-08-08,7.125,0.479,13.042,3.153,4.25,1.097
2018-08-09,2.875,0.232,7.556,3.851,5.56,1.71
2018-08-10,5.264,1.896,11.903,9.097,13.75,4.653
2018-08-11,5.722,1.396,9.903,6.792,10.014,3.222
2018-08-12,4.805,1.646,8.597,7.75,10.889,3.139
2018-08-13,6.875,1.312,10.264,7.028,9.778,2.75
2018-08-14,6.819,0.958,13.528,7.972,9.333,1.361
2018-08-15,6.458,1.188,12.167,11.916,14.986,3.069
2018-08-16,2.945,0.021,8.292,3.792,4.819,1.028
2018-08-17,2.037,0.5,5.956,3.153,4.639,1.486
2018-08-18,3.847,0.896,7.167,5.153,7.806,2.653
2018-08-19,5.542,0.875,9.917,8.694,12.847,4.153
2018-08-20,6.264,1.583,11.245,10.317,15.73,5.413
2018-08-21,6.917,1.375,12.861,9.776,12.677,2.901
2018-08-22,12.083,1.021,20.139,12.139,17.028,4.889
2018-08-23,9.611,1.718,14.097,10.652,13.316,2.664
2018-08-24,6.486,0.771,11.944,6.778,9.195,2.416
2018-08-25,7.792,0.229,14.875,3.555,5.181,1.625
2018-08-26,5.75,0.916,10.764,6.056,7.75,1.694
2018-08-27,4.431,0.688,8.417,4.264,6.195,1.931
2018-08-28,6.042,0.146,10.333,2.292,3.028,0.736
2018-08-29,6.208,0.166,10.653,2.278,3.236,0.959
2018-08-30,4.319,0.302,11.166,6.681,8.68,2.0
2018-08-31,5.597,1.125,11.014,10.417,14.0,3.583
2018-09-01,4.111,0.48,9.32,3.681,5.069,1.389
2018-09-02,4.028,0.5,9.042,3.125,4.514,1.389
2018-09-03,6.278,0.042,11.042,2.903,3.833,0.931
2018-09-04,3.861,0.0,10.306,1.818,2.586,0.768
2018-09-05,8.488,0.354,16.541,5.305,7.153,1.847
2018-09-06,10.667,1.2,16.407,9.175,10.794,1.619
2018-09-07,13.192,0.979,18.801,6.236,8.519,2.283
2018-09-08,8.042,1.667,12.847,8.486,11.778,3.292
2018-09-09,4.153,0.334,7.944,8.097,10.375,2.278
2018-09-10,3.764,0.646,9.25,12.125,18.153,6.028
2018-09-11,3.556,0.73,8.208,8.125,12.819,4.694
2018-09-12,4.722,0.562,9.569,4.403,6.375,1.972
2018-09-13,7.25,0.894,12.167,7.125,9.708,2.583
2018-09-14,7.758,1.188,11.044,9.695,13.5,3.806
2018-09-15,7.542,1.25,10.569,9.556,12.514,2.958
2018-09-16,14.695,1.438,18.25,8.055,9.917,1.861
2018-09-17,6.708,1.292,11.014,7.611,10.028,2.416
2018-09-18,4.333,1.062,8.708,9.665,13.651,3.986
2018-09-19,5.153,3.0,9.0,11.222,17.417,6.194
2018-09-20,3.805,1.062,8.022,10.564,15.351,4.787
2018-09-21,3.958,1.146,9.286,6.942,9.594,2.651
2018-09-22,4.195,0.188,8.917,2.168,2.815,0.647
2018-09-23,5.319,0.938,7.958,6.556,7.889,1.333
2018-09-24,12.153,1.312,14.264,10.458,12.514,2.056
2018-09-25,5.375,1.584,8.403,10.203,15.161,4.958
2018-09-26,4.417,1.479,9.083,9.458,14.139,4.681
2018-09-27,4.75,0.549,8.695,5.153,6.347,1.195
2018-09-28,4.792,0.667,8.986,9.75,13.208,3.458
2018-09-29,4.653,1.208,9.68,7.097,9.945,2.847
2018-09-30,5.028,0.75,8.819,5.736,6.542,0.806
2018-10-01,6.111,1.146,9.736,6.403,8.375,1.972
2018-10-02,7.472,1.271,12.319,7.11,9.132,2.023
2018-10-03,7.0,1.562,11.194,10.25,13.25,3.0
2018-10-04,4.055,1.617,7.889,11.835,16.823,4.988
2018-10-05,6.069,0.663,9.187,8.625,11.139,2.514
2018-10-06,3.945,0.292,7.416,6.0,7.25,1.25
2018-10-07,3.625,0.542,7.958,3.68,4.639,0.958
2018-10-08,5.028,0.916,10.653,7.75,10.32,2.569
2018-10-09,6.75,1.042,10.542,9.836,12.604,2.768
2018-10-10,5.583,0.938,11.25,8.125,11.972,3.847
2018-10-11,10.153,0.975,14.889,13.153,16.083,2.93
2018-10-12,5.125,1.062,10.153,10.541,13.389,2.847
2018-10-13,3.5,1.396,10.236,9.972,15.194,5.222
2018-10-14,3.944,0.562,6.792,5.319,6.389,1.069
2018-10-15,5.273,1.083,7.822,11.764,16.542,4.778
2018-10-16,6.68,1.208,11.056,11.695,15.347,3.652
2018-10-17,1.972,1.062,8.792,8.0,11.75,3.75
2018-10-18,3.222,0.872,7.472,10.516,15.767,5.252
2018-10-19,2.764,0.938,8.653,10.514,16.458,5.945
2018-10-20,3.431,0.938,7.986,10.431,13.347,2.917
2018-10-21,6.819,1.042,11.695,11.861,15.25,3.389
2018-10-22,7.903,2.062,13.431,15.042,21.083,6.042
2018-10-23,8.264,1.25,13.236,8.307,11.62,3.312
2018-10-24,8.167,1.104,14.917,8.986,10.951,1.964
2018-10-25,8.236,1.612,16.361,9.409,13.254,3.845
2018-10-26,11.125,1.208,19.305,6.901,8.879,1.977
2018-10-27,8.597,0.938,14.583,5.069,6.472,1.403
2018-10-28,3.25,0.916,8.889,6.944,9.0,2.056
2018-10-29,4.042,1.021,10.194,5.93,8.403,2.472
2018-10-30,3.208,1.375,8.903,7.182,10.572,3.39
2018-10-31,1.736,1.292,7.25,9.125,13.111,3.986
2018-11-01,1.565,1.178,7.458,12.448,18.709,6.261
2018-11-02,5.209,1.917,10.014,17.278,25.931,8.653
2018-11-03,5.472,1.271,10.694,13.833,22.264,8.43
2018-11-04,6.75,1.188,11.264,11.791,14.944,3.153
2018-11-05,8.195,1.666,12.042,16.125,24.375,8.25
2018-11-06,12.958,1.438,17.153,14.819,20.181,5.361
2018-11-07,3.972,1.042,9.764,10.917,14.917,4.0
2018-11-08,6.555,1.277,11.764,10.181,15.25,5.069
2018-11-09,6.972,0.438,13.528,2.828,3.865,1.037
2018-11-10,8.722,1.271,13.792,12.847,16.597,3.75
2018-11-11,7.167,1.312,12.32,8.556,10.903,2.347
2018-11-12,6.056,2.084,10.653,11.819,16.208,4.389
2018-11-13,2.917,1.771,7.945,13.504,20.618,7.114
2018-11-14,0.903,0.98,7.417,13.125,23.195,10.07
2018-11-15,2.886,1.5,6.826,10.759,16.333,5.574
2018-11-16,3.75,1.958,8.083,14.5,20.708,6.209
2018-11-17,2.305,0.938,7.833,9.195,12.375,3.18
2018-11-18,1.945,1.292,8.153,12.875,17.611,4.736
2018-11-19,2.625,1.792,7.181,13.528,19.361,5.833
2018-11-20,6.125,1.521,10.861,15.181,21.903,6.722
2018-11-21,5.292,1.584,10.472,16.472,22.875,6.403
2018-11-22,3.764,1.597,8.472,14.861,21.292,6.43
2018-11-23,2.292,1.312,7.68,8.289,11.03,2.741
2018-11-24,3.111,1.354,10.0,15.597,22.361,6.764
2018-11-25,5.041,1.625,9.083,12.486,17.792,5.306
2018-11-26,9.569,2.729,15.181,17.375,26.708,9.334
2018-11-27,10.875,1.875,15.653,10.89,14.494,3.603
2018-11-28,9.861,1.666,20.611,7.889,10.597,2.708
2018-11-29,4.097,1.708,9.264,9.912,14.344,4.432
2018-11-30,3.361,1.98,9.569,11.861,17.111,5.25
2018-12-01,5.472,1.792,10.43,13.0,16.403,3.403
2018-12-02,4.653,1.958,11.431,15.139,22.07,6.93
2018-12-03,4.972,3.0,11.57,18.944,29.792,10.847
2018-12-04,4.689,2.314,13.611,9.653,11.264,1.611
2018-12-05,6.167,1.729,10.222,7.069,9.708,2.639
2018-12-06,3.889,1.234,9.055,12.695,16.264,3.57
2018-12-07,3.597,1.354,10.069,10.282,13.716,3.433
2018-12-08,2.278,1.23,9.042,11.056,15.153,4.097
2018-12-09,2.153,1.25,6.861,10.597,14.139,3.542
2018-12-10,2.292,2.166,8.111,14.903,22.139,7.236
2018-12-11,5.986,2.416,9.722,23.661,37.472,13.811
2018-12-12,3.361,2.042,7.875,20.5,26.584,6.083
2018-12-13,3.875,2.5,9.847,25.306,42.329,17.023
2018-12-14,4.797,2.076,10.568,15.667,20.861,5.194
2018-12-15,4.556,2.292,9.194,22.639,36.514,13.875
2018-12-16,3.972,1.25,7.695,10.528,13.472,2.945
2018-12-17,14.333,2.792,19.236,27.472,41.889,14.416
2018-12-18,7.667,2.52,12.375,11.236,15.347,4.111
2018-12-19,4.481,2.375,10.181,8.722,12.028,3.306
2018-12-20,4.597,2.419,10.366,9.486,13.014,3.528
2018-12-21,4.625,2.612,8.256,16.357,23.817,7.459
2018-12-22,8.153,1.392,10.697,24.181,33.917,9.736
2018-12-23,11.321,1.5,16.986,26.714,37.811,11.097
2018-12-24,3.0,1.062,7.486,7.193,9.77,2.578
2018-12-25,4.606,2.217,7.959,14.489,19.63,5.141
2018-12-26,5.875,1.584,9.764,13.278,18.347,5.069
2018-12-27,5.246,2.208,9.889,12.911,18.444,5.533
2018-12-28,2.778,1.771,8.445,11.125,17.014,5.889
2018-12-29,3.403,1.292,7.528,8.597,12.528,3.931
2018-12-30,3.083,1.562,6.222,7.236,9.819,2.583
2018-12-31,2.708,1.229,6.556,9.042,11.25,2.208
