date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,3.778,13.342,12.389,15.153,2.764,
2011-01-02,3.083,7.601,7.75,9.875,2.125,
2011-01-03,3.403,9.819,9.764,12.139,2.375,
2011-01-04,5.406,18.981,9.874,12.29,2.416,
2011-01-05,3.111,8.147,12.208,15.5,3.291,
2011-01-06,3.903,8.784,16.861,25.167,8.305,
2011-01-07,3.167,5.223,12.334,16.971,4.638,
2011-01-08,3.306,7.551,10.444,14.208,3.764,
2011-01-09,5.0,8.7,12.667,16.778,4.111,
2011-01-10,4.25,15.398,18.417,27.597,9.181,
2011-01-11,4.875,11.479,12.542,16.875,4.333,
2011-01-12,3.68,5.802,11.833,16.305,4.472,
2011-01-13,5.5,9.823,16.417,25.861,9.445,
2011-01-14,5.528,10.781,9.694,12.32,2.625,
2011-01-15,4.403,6.235,8.623,10.957,2.333,
2011-01-16,4.847,9.952,18.333,25.0,6.667,
2011-01-17,5.181,9.533,15.194,20.708,5.514,
2011-01-18,4.926,14.806,20.628,30.964,10.336,
2011-01-19,5.406,16.03,25.554,40.949,15.395,
2011-01-20,3.736,9.285,19.625,27.625,8.0,
2011-01-21,3.445,9.271,17.195,24.542,7.347,
2011-01-22,4.611,6.896,10.806,13.5,2.695,
2011-01-23,5.138,6.159,10.783,13.927,3.145,
2011-01-24,5.07,5.528,10.849,13.184,2.335,
2011-01-25,5.361,9.612,10.472,16.222,5.75,
2011-01-26,3.945,6.452,11.708,17.222,5.514,
2011-01-27,5.764,11.073,11.906,17.173,5.266,
2011-01-28,5.917,13.469,12.25,16.861,4.611,
2011-01-29,4.514,7.417,10.167,13.764,3.597,
2011-01-30,4.278,7.078,10.153,13.833,3.681,
2011-01-31,5.525,7.579,12.276,17.189,4.913,
2011-02-01,5.603,8.759,11.889,17.875,5.986,
2011-02-02,4.861,8.0,10.861,15.764,4.903,
2011-02-03,6.819,17.292,24.861,44.917,20.056,
2011-02-04,7.042,18.604,14.944,23.334,8.389,
2011-02-05,5.805,20.396,11.945,15.264,3.319,
2011-02-06,4.421,27.064,20.853,35.822,14.97,
2011-02-07,5.43,13.193,15.528,19.833,4.306,
2011-02-08,5.555,8.345,7.275,10.203,2.928,
2011-02-09,4.611,9.243,8.611,12.542,3.931,
2011-02-10,4.986,12.417,11.278,16.181,4.903,
2011-02-11,4.805,12.492,7.708,9.972,2.264,
2011-02-12,3.903,12.43,8.514,10.931,2.417,
2011-02-13,4.097,14.442,17.305,25.028,7.722,
2011-02-14,3.416,12.149,20.361,30.597,10.236,
2011-02-15,5.711,20.102,15.028,22.125,7.097,
2011-02-16,6.084,11.575,9.826,13.145,3.319,
2011-02-17,6.684,10.008,8.528,11.264,2.736,
2011-02-18,3.917,10.833,9.333,12.792,3.458,
2011-02-19,4.18,11.042,7.278,9.125,1.847,
2011-02-20,4.272,12.759,13.722,19.74,6.018,
2011-02-21,5.347,14.959,15.403,20.903,5.5,
2011-02-22,6.597,30.05,17.236,21.722,4.486,
2011-02-23,5.0,22.645,15.375,23.069,7.694,
2011-02-24,7.306,34.067,11.522,14.42,2.899,
2011-02-25,6.25,24.617,14.528,17.347,2.819,
2011-02-26,4.0,10.958,6.972,9.111,2.139,
2011-02-27,3.944,13.772,12.056,16.931,4.875,
2011-02-28,4.972,14.108,14.945,19.847,4.903,
2011-03-01,5.125,18.5,16.209,20.57,4.361,
2011-03-02,5.528,21.208,17.791,27.625,9.834,
2011-03-03,5.639,20.621,8.493,10.681,2.188,
2011-03-04,5.334,33.17,18.264,22.736,4.472,
2011-03-05,3.006,16.089,17.822,24.462,6.639,
2011-03-06,6.258,15.971,16.935,27.764,10.828,
2011-03-07,5.827,34.483,11.986,15.556,3.57,
2011-03-08,6.094,28.447,14.028,18.903,4.875,
2011-03-09,4.173,21.808,15.528,19.319,3.791,
2011-03-10,4.583,14.6,8.833,11.153,2.319,
2011-03-11,4.879,12.958,6.565,8.29,1.725,
2011-03-12,3.708,13.733,10.167,13.847,3.68,
2011-03-13,3.458,14.092,11.0,14.236,3.236,
2011-03-14,4.874,19.083,13.597,18.25,4.653,
2011-03-15,4.557,19.075,13.236,17.82,4.583,
2011-03-16,5.837,23.95,16.709,21.361,4.653,
2011-03-17,2.486,22.008,18.153,23.0,4.847,
2011-03-18,6.667,14.351,10.222,12.389,2.167,
2011-03-19,5.944,13.797,7.819,10.974,3.155,
2011-03-20,4.278,13.267,7.668,9.993,2.324,
2011-03-21,4.049,16.675,8.357,11.159,2.802,
2011-03-22,5.069,19.249,13.913,18.486,4.574,
2011-03-23,3.167,20.492,20.417,27.5,7.083,
2011-03-24,4.764,12.591,12.292,16.361,4.07,
2011-03-25,4.333,13.425,6.472,8.055,1.583,
2011-03-26,3.903,13.643,8.972,11.541,2.57,
2011-03-27,5.0,19.492,10.434,13.397,2.963,
2011-03-28,4.75,27.588,12.972,17.389,4.417,
2011-03-29,6.444,24.759,15.112,18.14,3.028,
2011-03-30,7.027,29.208,18.236,24.333,6.097,
2011-03-31,4.736,23.833,13.486,16.736,3.25,
2011-04-01,5.792,15.785,17.236,20.653,3.417,
2011-04-02,5.875,22.638,13.478,16.189,2.71,
2011-04-03,5.486,9.166,8.611,10.069,1.458,
2011-04-04,4.042,8.269,13.042,16.347,3.306,
2011-04-05,6.167,15.054,15.319,17.986,2.667,
2011-04-06,5.273,20.766,17.158,19.907,2.749,
2011-04-07,4.167,18.006,14.639,16.694,2.056,
2011-04-08,3.319,28.236,24.459,31.042,6.583,
2011-04-09,4.194,16.555,11.833,14.195,2.361,
2011-04-10,5.972,31.968,11.0,11.913,0.913,
2011-04-11,5.084,26.464,12.82,15.111,2.292,
2011-04-12,4.153,26.635,14.361,17.25,2.889,
2011-04-13,5.531,24.364,17.25,20.333,3.083,
2011-04-14,6.889,30.011,19.556,21.917,2.361,
2011-04-15,5.528,29.802,18.083,21.069,2.986,
2011-04-16,4.181,25.11,10.185,12.689,2.504,
2011-04-17,4.486,16.917,7.229,7.542,0.312,
2011-04-18,4.847,23.58,11.196,11.87,0.674,
2011-04-19,3.972,10.641,11.278,12.875,1.597,
2011-04-20,3.653,4.927,9.264,12.014,2.75,
2011-04-21,4.491,14.964,16.174,19.013,2.839,
2011-04-22,4.0,29.802,23.986,29.236,5.25,
2011-04-23,2.833,20.094,14.984,17.088,2.104,
2011-04-24,4.861,15.698,10.569,12.055,1.486,
2011-04-25,4.167,17.178,12.583,15.931,3.347,
2011-04-26,3.958,22.701,19.217,24.174,4.957,
2011-04-27,4.615,35.667,15.867,21.471,5.604,
2011-04-28,4.708,14.51,12.542,14.736,2.194,
2011-04-29,3.667,13.438,11.153,12.958,1.806,
2011-04-30,3.639,20.419,16.32,19.528,3.208,
2011-05-01,2.403,25.646,13.541,15.514,1.972,
2011-05-02,4.75,93.541,11.764,14.278,2.514,
2011-05-03,5.556,72.225,15.083,17.514,2.431,
2011-05-04,5.625,40.892,10.739,12.464,1.725,
2011-05-05,4.736,19.925,10.291,11.403,1.111,
2011-05-06,6.181,33.175,12.972,15.139,2.167,
2011-05-07,6.458,24.017,11.847,12.736,0.889,
2011-05-08,6.875,31.492,10.667,11.806,1.139,
2011-05-09,6.383,38.223,16.819,18.806,1.986,
2011-05-10,4.0,42.847,21.806,28.972,7.166,
2011-05-11,2.365,12.646,18.208,21.25,3.042,
2011-05-12,2.361,16.639,21.71,30.406,8.696,
2011-05-13,4.806,58.112,11.681,14.528,2.847,
2011-05-14,4.861,39.742,11.042,13.5,2.458,
2011-05-15,5.722,29.5,10.708,11.597,0.889,
2011-05-16,6.18,34.727,13.556,15.625,2.069,
2011-05-17,5.222,39.008,11.306,13.458,2.153,
2011-05-18,5.32,24.767,12.611,15.222,2.611,
2011-05-19,6.458,29.4,14.195,16.292,2.097,
2011-05-20,7.583,48.692,15.493,17.754,2.261,
2011-05-21,7.056,39.533,14.653,16.125,1.472,
2011-05-22,6.667,19.057,11.958,14.167,2.208,
2011-05-23,3.697,15.243,15.815,19.872,4.057,
2011-05-24,3.528,10.511,11.681,12.667,0.986,
2011-05-25,5.818,25.341,15.028,16.736,1.708,
2011-05-26,6.416,25.717,15.208,17.417,2.208,
2011-05-27,3.611,25.283,14.709,17.569,2.861,
2011-05-28,3.514,22.025,13.841,17.087,3.247,
2011-05-29,2.68,13.447,7.403,9.57,2.167,
2011-05-30,5.444,12.801,8.069,10.514,2.444,
2011-05-31,7.021,12.517,7.847,9.056,1.208,
2011-06-01,4.097,35.716,15.945,19.486,3.541,
2011-06-02,2.444,10.708,15.278,20.278,5.0,
2011-06-03,6.736,32.72,15.625,20.333,4.708,
2011-06-04,6.639,50.133,13.472,15.167,1.695,
2011-06-05,6.292,57.519,12.203,13.536,1.334,
2011-06-06,8.623,31.102,13.881,15.659,1.778,
2011-06-07,5.833,33.775,15.333,18.472,3.139,
2011-06-08,5.764,32.917,11.139,12.472,1.333,
2011-06-09,6.069,31.933,13.653,15.556,1.903,
2011-06-10,6.927,47.817,19.917,23.264,3.347,
2011-06-11,6.222,22.065,9.18,10.875,1.695,
2011-06-12,4.625,26.817,9.486,11.0,1.514,
2011-06-13,6.653,21.921,10.478,12.159,1.681,
2011-06-14,7.792,22.733,11.375,13.361,1.986,
2011-06-15,6.758,19.483,13.695,15.903,2.208,
2011-06-16,5.764,28.783,15.361,17.931,2.569,
2011-06-17,4.514,14.301,11.222,12.389,1.167,
2011-06-18,3.819,19.967,14.639,16.875,2.236,
2011-06-19,5.042,23.2,11.153,12.903,1.75,
2011-06-20,4.486,22.346,13.806,16.819,3.014,
2011-06-21,4.986,27.933,15.101,18.261,3.159,
2011-06-22,5.985,32.963,12.228,15.106,2.878,
2011-06-23,7.319,34.292,11.611,16.778,5.167,
2011-06-24,6.264,33.109,10.32,18.028,7.708,
2011-06-25,5.903,32.217,7.736,10.653,2.917,
2011-06-26,4.472,27.808,6.292,8.931,2.639,
2011-06-27,3.944,23.292,6.514,10.153,3.639,
2011-06-28,5.569,34.7,9.444,15.944,6.5,
2011-06-29,5.778,31.983,9.87,14.841,4.971,
2011-06-30,6.318,34.606,10.778,14.542,3.764,
2011-07-01,6.555,34.3,14.028,18.431,4.403,
2011-07-02,6.181,25.733,8.68,11.945,3.264,
2011-07-03,5.014,35.55,9.389,11.153,1.764,
2011-07-04,5.083,44.069,12.208,15.014,2.806,
2011-07-05,5.847,31.958,11.667,14.111,2.444,
2011-07-06,6.362,33.994,11.713,13.271,1.558,
2011-07-07,3.056,20.208,14.174,21.116,6.942,
2011-07-08,4.25,33.984,12.389,18.195,5.806,
2011-07-09,5.403,38.332,11.736,14.278,2.542,
2011-07-10,5.778,34.802,9.597,12.278,2.68,
2011-07-11,4.639,26.379,7.833,11.417,3.583,
2011-07-12,5.278,30.45,11.084,17.056,5.972,
2011-07-13,5.167,32.5,10.292,15.5,5.208,
2011-07-14,6.097,30.792,11.792,17.042,5.25,
2011-07-15,7.222,39.417,13.29,16.522,3.232,
2011-07-16,6.861,37.754,9.695,12.069,2.375,
2011-07-17,5.458,22.802,6.069,8.361,2.292,
2011-07-18,4.319,18.312,5.903,8.319,2.417,
2011-07-19,2.861,15.744,5.847,9.181,3.333,
2011-07-20,2.623,11.087,7.34,11.423,4.083,
2011-07-21,4.528,14.02,6.555,9.028,2.472,
2011-07-22,5.556,35.868,13.125,16.389,3.264,
2011-07-23,6.93,36.408,10.768,13.986,3.218,
2011-07-24,6.623,40.403,9.139,10.264,1.125,
2011-07-25,4.083,24.742,15.042,19.458,4.417,
2011-07-26,5.014,21.38,13.986,19.611,5.625,
2011-07-27,4.625,21.979,14.958,21.208,6.25,
2011-07-28,5.25,34.27,9.945,16.5,6.556,
2011-07-29,7.597,32.425,9.986,16.306,6.32,
2011-07-30,6.792,33.167,8.042,10.319,2.278,
2011-07-31,6.636,37.371,8.565,9.377,0.812,
2011-08-01,6.25,35.581,11.069,13.278,2.208,
2011-08-02,6.028,42.15,16.889,21.764,4.875,
2011-08-03,7.944,39.62,10.57,14.25,3.681,
2011-08-04,7.124,33.588,10.19,13.329,3.139,
2011-08-05,5.625,24.65,9.5,13.25,3.75,
2011-08-06,4.597,27.025,9.847,13.972,4.125,
2011-08-07,5.917,31.717,9.111,10.875,1.764,
2011-08-08,6.472,36.699,11.928,14.391,2.464,
2011-08-09,6.468,37.0,11.736,14.903,3.167,
2011-08-10,7.088,49.271,12.82,16.333,3.514,
2011-08-11,6.314,29.908,9.43,12.833,3.403,
2011-08-12,7.092,28.344,10.319,13.264,2.944,
2011-08-13,6.449,24.729,8.403,10.486,2.084,
2011-08-14,6.119,34.469,7.819,9.361,1.542,
2011-08-15,5.2,28.958,7.042,8.972,1.93,
2011-08-16,4.264,29.229,7.725,9.812,2.087,
2011-08-17,5.033,38.018,9.847,12.319,2.472,
2011-08-18,5.111,29.958,9.695,12.653,2.958,
2011-08-19,6.667,14.229,9.917,12.708,2.792,
2011-08-20,4.986,14.469,12.083,14.153,2.07,
2011-08-21,3.695,20.01,8.75,10.541,1.792,
2011-08-22,4.264,19.5,9.905,12.902,2.996,
2011-08-23,4.542,27.515,12.431,16.236,3.806,
2011-08-24,5.972,21.978,10.694,16.569,5.875,
2011-08-25,4.916,11.098,9.611,18.903,9.292,
2011-08-26,5.25,17.312,9.681,16.028,6.347,
2011-08-27,5.375,19.886,7.722,10.069,2.347,
2011-08-28,5.944,32.854,8.194,9.722,1.528,
2011-08-29,7.445,30.375,11.805,14.431,2.625,
2011-08-30,6.597,28.46,10.667,13.333,2.667,
2011-08-31,6.541,26.042,12.403,16.014,3.611,
2011-09-01,5.389,22.181,9.153,15.417,6.264,
2011-09-02,4.455,26.095,6.958,15.625,8.667,
2011-09-03,3.292,41.567,1.694,2.667,0.972,
2011-09-04,3.208,22.25,3.82,4.959,1.139,
2011-09-05,4.13,14.862,10.889,15.697,4.808,
2011-09-06,6.431,16.79,12.75,16.486,3.736,
2011-09-07,5.583,22.362,13.097,17.556,4.458,
2011-09-08,5.986,29.7,11.695,14.07,2.375,
2011-09-09,5.278,34.858,12.884,15.797,2.913,
2011-09-10,5.389,35.892,8.694,10.583,1.889,
2011-09-11,5.444,23.242,8.43,11.417,2.986,
2011-09-12,6.028,25.749,11.444,16.472,5.028,
2011-09-13,6.694,19.333,11.514,15.472,3.958,
2011-09-14,7.688,25.136,13.819,18.833,5.014,
2011-09-15,6.833,26.158,12.125,20.208,8.083,
2011-09-16,5.389,23.413,10.819,18.222,7.403,
2011-09-17,3.625,20.408,5.058,7.957,2.899,
2011-09-18,5.403,21.062,6.472,8.847,2.375,
2011-09-19,5.82,20.692,6.903,9.639,2.736,
2011-09-20,3.399,18.71,12.531,25.039,12.508,
2011-09-21,5.181,18.434,7.305,9.944,2.639,
2011-09-22,7.417,7.544,10.25,13.722,3.472,
2011-09-23,6.292,10.972,10.778,13.555,2.778,
2011-09-24,5.636,11.585,11.056,13.569,2.514,
2011-09-25,6.0,18.602,11.319,12.363,1.044,
2011-09-26,6.375,32.067,23.403,34.833,11.431,
2011-09-27,6.783,26.241,16.32,23.556,7.236,
2011-09-28,5.807,27.01,15.764,20.042,4.278,
2011-09-29,6.945,37.563,16.097,18.958,2.861,
2011-09-30,4.417,35.167,16.778,21.792,5.014,
2011-10-01,5.347,15.799,10.361,13.319,2.958,
2011-10-02,5.556,13.22,8.556,10.861,2.305,
2011-10-03,4.746,13.662,12.609,17.768,5.159,
2011-10-04,5.264,19.71,15.57,19.666,4.097,
2011-10-05,3.74,25.916,23.275,32.377,9.101,
2011-10-06,4.222,17.008,14.569,18.458,3.889,
2011-10-07,4.68,36.708,13.958,17.597,3.639,
2011-10-08,4.944,34.944,13.722,17.014,3.292,
2011-10-09,4.167,39.754,10.528,12.097,1.569,
2011-10-10,4.805,38.781,12.389,14.819,2.431,
2011-10-11,5.278,51.32,15.507,19.478,3.971,
2011-10-12,5.596,45.986,16.778,20.611,3.833,
2011-10-13,4.875,42.082,18.736,25.667,6.93,
2011-10-14,3.042,44.667,20.014,30.236,10.222,
2011-10-15,2.736,16.014,17.847,24.847,7.0,
2011-10-16,5.056,24.387,10.861,13.222,2.361,
2011-10-17,5.389,30.728,15.347,20.278,4.93,
2011-10-18,5.57,21.552,15.0,20.264,5.264,
2011-10-19,5.417,23.815,16.377,20.956,4.58,
2011-10-20,5.882,37.54,17.792,23.57,5.778,
2011-10-21,5.986,40.219,19.403,24.236,4.834,
2011-10-22,2.833,20.927,13.125,18.319,5.194,
2011-10-23,4.278,15.583,8.695,10.93,2.236,
2011-10-24,4.806,15.913,13.889,18.403,4.514,
2011-10-25,5.319,18.958,13.181,21.708,8.528,
2011-10-26,3.775,14.5,11.653,16.542,4.889,
2011-10-27,5.055,25.337,15.38,22.068,6.688,
2011-10-28,4.245,30.262,19.653,25.236,5.583,
2011-10-29,5.5,33.125,18.695,23.236,4.542,
2011-10-30,3.514,31.667,14.264,17.639,3.375,
2011-10-31,3.851,17.938,15.194,22.486,7.292,
2011-11-01,4.75,20.1,16.389,21.903,5.514,
2011-11-02,6.181,28.775,21.347,30.764,9.417,
2011-11-03,5.778,37.0,19.847,26.042,6.194,
2011-11-04,5.458,41.067,23.768,34.87,11.101,
2011-11-05,4.361,49.0,18.722,24.014,5.292,
2011-11-06,2.847,13.733,10.222,14.167,3.945,
2011-11-07,4.404,9.861,10.393,15.026,4.633,
2011-11-08,4.292,14.8,12.43,17.597,5.167,
2011-11-09,3.895,13.446,16.986,24.625,7.639,
2011-11-10,4.194,16.808,19.889,27.917,8.028,
2011-11-11,2.583,21.476,22.708,40.653,17.945,
2011-11-12,4.222,13.842,13.087,18.232,5.145,
2011-11-13,3.375,20.433,12.056,16.208,4.153,
2011-11-14,5.083,39.092,18.639,26.43,7.792,
2011-11-15,4.514,15.843,11.445,15.278,3.833,
2011-11-16,4.389,10.764,14.903,20.111,5.208,
2011-11-17,4.778,14.333,14.805,21.153,6.347,
2011-11-18,5.972,33.508,23.514,41.792,18.278,
2011-11-19,2.653,18.982,19.417,27.25,7.833,
2011-11-20,5.111,13.883,8.391,10.739,2.348,
2011-11-21,3.747,8.03,10.291,14.915,4.624,
2011-11-22,3.764,11.869,16.097,24.986,8.889,
2011-11-23,4.644,18.992,19.097,31.972,12.875,
2011-11-24,4.708,13.766,14.264,25.986,11.722,
2011-11-25,4.528,8.817,14.784,24.22,9.436,
2011-11-26,3.75,11.067,13.569,20.208,6.639,
2011-11-27,4.028,20.559,16.042,25.083,9.042,
2011-11-28,5.528,42.597,22.131,61.261,39.131,
2011-11-29,6.5,39.558,23.972,55.278,31.306,
2011-11-30,6.432,30.912,18.153,26.486,8.333,
2011-12-01,6.042,8.878,12.722,16.708,3.986,
2011-12-02,5.375,13.694,20.708,32.792,12.083,
2011-12-03,4.194,14.55,17.805,29.736,11.931,
2011-12-04,3.986,6.34,7.111,9.32,2.208,
2011-12-05,3.78,10.814,12.162,19.374,7.211,
2011-12-06,5.667,14.401,20.754,29.71,8.956,
2011-12-07,5.186,21.148,21.222,38.028,16.806,
2011-12-08,5.194,24.742,23.944,51.792,27.847,
2011-12-09,3.917,10.176,12.569,20.0,7.43,
2011-12-10,4.139,16.108,18.028,26.569,8.542,
2011-12-11,4.625,11.984,9.194,12.069,2.875,
2011-12-12,4.75,18.65,14.833,24.972,10.139,
2011-12-13,6.083,13.728,16.347,23.681,7.333,
2011-12-14,5.389,15.414,18.13,28.363,10.232,
2011-12-15,7.486,18.8,17.361,28.431,11.069,
2011-12-16,8.097,8.17,10.903,15.305,4.403,
2011-12-17,6.431,4.274,11.153,15.417,4.264,
2011-12-18,4.208,8.646,11.208,14.833,3.625,
2011-12-19,4.543,5.56,10.766,14.761,3.995,
2011-12-20,4.486,5.534,15.444,22.458,7.014,
2011-12-21,4.492,15.542,17.861,32.417,14.556,
2011-12-22,5.181,18.104,16.188,29.058,12.87,
2011-12-23,3.361,3.817,10.611,14.486,3.875,
2011-12-24,4.236,5.45,11.361,16.833,5.472,
2011-12-25,3.486,3.528,6.361,7.958,1.597,
2011-12-26,2.986,5.24,16.639,25.528,8.889,
2011-12-27,3.736,6.877,19.291,32.361,13.069,
2011-12-28,4.445,10.317,19.111,30.111,11.0,
2011-12-29,4.375,15.857,17.514,26.875,9.361,
2011-12-30,3.208,9.842,10.0,14.072,4.072,
2011-12-31,3.49,10.238,9.819,12.958,3.139,
2012-01-01,3.972,9.95,7.681,9.275,1.594,12.25
2012-01-02,4.486,15.742,9.472,12.667,3.194,18.417
2012-01-03,4.07,7.792,5.431,6.555,1.125,6.333
2012-01-04,2.875,6.008,8.028,11.083,3.056,2.708
2012-01-05,3.458,6.475,10.722,14.43,3.708,3.75
2012-01-06,4.32,9.433,10.458,13.264,2.806,9.25
2012-01-07,4.71,13.638,14.913,22.225,7.313,12.087
2012-01-08,5.542,15.35,14.722,21.805,7.083,13.75
2012-01-09,5.528,12.95,12.287,17.9,5.613,9.333
2012-01-10,5.389,7.883,8.653,10.764,2.111,3.667
2012-01-11,4.5,9.017,11.889,15.931,4.042,5.292
2012-01-12,4.528,13.467,16.222,22.305,6.083,12.5
2012-01-13,5.584,21.425,14.778,18.417,3.639,21.417
2012-01-14,4.195,11.042,10.762,13.732,2.97,7.542
2012-01-15,4.82,10.092,9.028,12.403,3.375,6.3
2012-01-16,5.762,13.733,18.861,27.194,8.333,9.75
2012-01-17,5.833,12.367,11.96,15.728,3.768,10.0
2012-01-18,4.653,6.658,9.264,12.959,3.694,1.792
2012-01-19,5.875,11.167,11.208,14.986,3.778,6.792
2012-01-20,5.417,18.775,7.958,9.792,1.833,17.167
2012-01-21,5.528,16.669,15.375,20.57,5.194,14.0
2012-01-22,4.611,7.478,13.187,19.567,6.38,2.667
2012-01-23,4.466,7.125,10.295,12.656,2.36,2.25
2012-01-24,5.167,15.436,15.919,25.072,9.153,10.042
2012-01-25,5.673,12.289,6.319,8.379,2.06,8.083
2012-01-26,5.0,7.45,5.967,7.548,1.581,2.25
2012-01-27,5.111,6.95,8.097,10.361,2.264,5.208
2012-01-28,6.18,8.942,9.312,12.425,3.113,3.375
2012-01-29,6.125,10.757,10.573,13.479,2.906,5.875
2012-01-30,6.393,23.092,13.212,18.52,5.308,24.5
2012-01-31,6.386,21.741,16.305,21.403,5.097,21.667
2012-02-01,7.694,30.858,25.681,38.139,12.458,30.375
2012-02-02,5.639,23.825,18.58,26.072,7.493,17.125
2012-02-03,4.639,11.85,5.75,7.125,1.375,8.458
2012-02-04,3.889,12.767,15.829,22.591,6.762,9.417
2012-02-05,7.764,14.875,10.75,13.694,2.944,12.667
2012-02-06,5.199,11.309,12.333,16.593,4.26,5.739
2012-02-07,5.625,11.725,15.393,24.004,8.611,8.125
2012-02-08,4.181,7.275,8.041,11.87,3.829,1.542
2012-02-09,4.806,9.002,11.825,13.812,1.988,6.25
2012-02-10,6.208,15.402,9.36,11.432,2.072,11.833
2012-02-11,5.819,14.35,8.48,10.271,1.792,12.875
2012-02-12,5.111,17.916,17.271,23.346,6.075,14.583
2012-02-13,5.807,12.058,14.917,18.562,3.646,7.583
2012-02-14,5.569,11.466,18.562,26.625,8.062,6.5
2012-02-15,5.278,9.675,17.708,23.77,6.062,3.5
2012-02-16,3.736,8.042,7.021,10.042,3.021,3.667
2012-02-17,4.556,8.374,11.368,14.072,2.704,3.375
2012-02-18,3.456,10.896,22.25,36.5,14.25,5.083
2012-02-19,4.403,12.72,13.188,17.958,4.771,9.208
2012-02-20,5.542,9.768,13.396,18.23,4.833,4.364
2012-02-21,5.389,9.33,10.834,13.375,2.542,5.208
2012-02-22,5.806,14.25,11.312,14.667,3.354,10.333
2012-02-23,5.403,14.23,10.438,12.125,1.688,9.792
2012-02-24,3.722,9.706,6.125,8.312,2.188,5.0
2012-02-25,3.93,7.677,12.167,17.75,5.584,2.5
2012-02-26,5.319,16.466,15.13,19.652,4.522,13.333
2012-02-27,7.032,23.075,18.771,24.938,6.166,17.375
2012-02-28,6.264,18.522,14.938,18.542,3.604,15.583
2012-02-29,,,,,,
2012-03-01,4.708,21.017,24.875,35.312,10.438,16.625
2012-03-02,4.25,20.366,7.854,10.688,2.834,16.208
2012-03-03,3.806,10.508,7.958,10.229,2.271,7.625
2012-03-04,4.986,11.931,14.542,19.334,4.792,6.792
2012-03-05,7.431,19.483,13.0,16.271,3.271,13.333
2012-03-06,6.087,22.996,18.702,25.154,6.452,20.261
2012-03-07,8.767,37.003,23.969,27.311,3.342,33.583
2012-03-08,9.167,41.958,23.306,28.375,5.07,34.167
2012-03-09,11.347,49.825,15.625,17.319,1.694,45.042
2012-03-10,6.222,26.617,9.944,11.361,1.417,22.375
2012-03-11,5.583,10.392,9.056,11.597,2.542,6.125
2012-03-12,7.597,16.611,20.056,24.055,4.0,11.292
2012-03-13,7.331,21.764,21.055,25.736,4.68,15.792
2012-03-14,6.472,12.109,8.551,10.928,2.377,9.625
2012-03-15,6.305,14.625,15.028,18.153,3.125,11.25
2012-03-16,7.361,28.04,12.278,14.847,2.57,23.667
2012-03-17,9.278,33.973,10.125,10.917,0.792,32.208
2012-03-18,6.056,48.437,19.278,22.75,3.472,33.625
2012-03-19,7.75,23.559,14.875,18.097,3.222,18.542
2012-03-20,5.75,23.81,15.375,18.597,3.222,18.375
2012-03-21,5.512,9.43,7.565,9.71,2.145,4.19
2012-03-22,6.611,12.988,18.58,22.435,3.855,8.667
2012-03-23,6.597,18.039,10.18,11.583,1.403,14.167
2012-03-24,6.389,18.928,9.486,10.528,1.041,14.083
2012-03-25,6.541,16.82,11.667,13.819,2.153,12.917
2012-03-26,6.333,12.862,12.083,14.583,2.5,9.167
2012-03-27,5.408,13.557,17.278,21.25,3.972,10.833
2012-03-28,5.556,11.785,16.486,20.708,4.222,11.333
2012-03-29,6.042,19.75,12.0,14.639,2.639,16.0
2012-03-30,6.194,12.066,9.13,10.463,1.333,10.875
2012-03-31,5.765,14.421,11.681,13.472,1.792,13.208
2012-04-01,3.986,15.95,7.667,9.444,1.778,9.917
2012-04-02,5.639,22.431,13.944,16.917,2.972,13.125
2012-04-03,4.278,24.158,11.444,13.986,2.542,15.083
2012-04-04,3.653,14.408,10.451,13.514,3.063,10.167
2012-04-05,4.067,26.608,12.659,17.155,4.496,20.318
2012-04-06,3.806,18.563,9.972,12.75,2.778,12.75
2012-04-07,3.014,14.567,7.66,10.037,2.377,10.542
2012-04-08,3.708,17.858,8.847,10.486,1.639,14.792
2012-04-09,5.486,32.021,12.291,15.431,3.139,24.958
2012-04-10,7.597,40.558,12.555,15.278,2.722,30.917
2012-04-11,2.458,29.933,14.236,17.264,3.028,18.375
2012-04-12,6.236,20.133,11.109,13.156,2.048,14.125
2012-04-13,6.347,27.008,13.416,16.25,2.833,20.083
2012-04-14,4.806,21.2,10.306,12.944,2.639,13.792
2012-04-15,5.167,20.767,8.167,9.458,1.292,10.708
2012-04-16,5.834,27.708,13.371,15.315,1.943,16.167
2012-04-17,6.153,26.75,9.833,12.653,2.819,19.696
2012-04-18,6.597,23.783,12.569,15.5,2.931,16.958
2012-04-19,7.264,26.925,10.986,13.236,2.25,19.167
2012-04-20,4.014,30.357,14.243,17.415,3.172,19.0
2012-04-21,5.555,28.578,9.917,11.792,1.875,17.667
2012-04-22,2.944,19.101,8.792,9.931,1.139,9.833
2012-04-23,4.635,16.027,11.176,14.136,2.96,8.875
2012-04-24,8.181,70.45,12.542,14.736,2.194,57.875
2012-04-25,8.976,66.25,12.764,14.875,2.111,56.958
2012-04-26,3.236,38.742,10.486,11.903,1.417,27.042
2012-04-27,6.889,14.208,10.292,12.986,2.694,8.417
2012-04-28,7.81,26.56,11.87,13.884,2.015,14.542
2012-04-29,6.375,33.825,7.93,8.778,0.847,22.75
2012-04-30,5.819,32.708,9.542,11.083,1.542,23.792
