date,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2016-03-18,7.292,8.916,1.625,194.542,7.5,4.083,0.167,,202.042
2016-03-19,5.125,6.25,1.125,194.167,6.708,2.917,0.042,,200.875
2016-03-20,8.881,9.906,1.024,193.833,8.167,5.667,0.625,,202.0
2016-03-21,13.73,15.062,1.333,195.333,10.625,9.609,1.292,,205.958
2016-03-22,11.708,13.645,1.938,196.292,11.0,5.583,0.25,,207.292
2016-03-23,7.708,9.646,1.938,194.583,8.0,2.5,0.0,,202.583
2016-03-24,9.292,12.146,2.854,194.208,8.083,2.458,0.083,,202.292
2016-03-25,10.334,12.354,2.021,192.542,8.125,1.042,0.042,,200.667
2016-03-26,16.562,20.02,3.458,194.25,10.5,6.208,1.0,,204.75
2016-03-27,19.458,25.792,6.333,196.792,13.208,6.042,1.25,,210.0
2016-03-28,19.688,24.062,4.375,197.333,12.375,9.542,0.708,,209.708
2016-03-29,13.938,15.104,1.166,194.458,10.5,15.417,0.667,,204.958
2016-03-30,25.772,30.279,4.508,198.348,12.522,18.333,0.304,,210.87
2016-03-31,7.646,8.916,1.27,192.875,5.5,2.542,0.0,,198.375
2016-04-01,8.854,10.104,1.25,191.833,8.542,10.292,0.042,,200.375
2016-04-02,3.042,3.688,0.646,189.75,5.542,10.375,0.0,,195.292
2016-04-03,6.75,7.604,0.854,190.958,7.708,4.708,0.0,,198.667
2016-04-04,11.394,14.411,3.017,192.667,10.625,6.667,0.375,,203.292
2016-04-05,10.23,14.375,4.146,194.083,10.333,7.917,0.292,,204.417
2016-04-06,5.604,6.312,0.708,192.75,7.375,10.667,0.0,,200.125
2016-04-07,10.0,11.208,1.208,192.667,8.417,11.958,0.125,,201.083
2016-04-08,8.312,9.438,1.125,191.625,9.083,7.208,0.042,,200.708
2016-04-09,5.23,5.979,0.75,192.542,6.958,14.417,0.0,,199.5
2016-04-10,4.708,5.5,0.792,193.208,6.625,10.625,0.0,,199.833
2016-04-11,6.375,7.979,1.604,191.917,7.292,4.238,0.0,,199.208
2016-04-12,5.416,6.458,1.042,191.958,6.792,5.25,0.0,,198.75
2016-04-13,11.666,12.75,1.084,193.783,9.739,12.043,0.083,,203.522
2016-04-14,14.75,18.112,3.362,194.478,11.391,10.958,0.304,,205.87
2016-04-15,4.021,5.208,1.188,192.833,5.5,4.958,0.0,,198.333
2016-04-16,9.396,10.938,1.542,192.417,7.625,7.333,0.0,,200.042
2016-04-17,9.521,10.292,0.77,195.458,8.083,12.417,0.333,,203.542
2016-04-18,4.671,5.76,1.09,193.125,6.417,-0.542,0.0,,199.542
2016-04-19,8.083,9.438,1.354,191.333,6.833,0.958,0.0,,198.167
2016-04-20,9.584,11.678,2.093,192.583,8.208,7.792,0.083,,200.792
2016-04-21,10.542,11.542,1.0,193.318,9.455,14.875,0.083,,202.773
2016-04-22,13.958,15.666,1.708,194.167,11.25,15.417,0.958,,205.417
2016-04-23,6.584,7.5,0.916,193.167,6.75,6.083,0.0,,199.917
2016-04-24,7.0,8.125,1.125,193.917,8.375,10.75,0.0,,202.292
2016-04-25,9.584,11.416,1.833,194.125,9.792,12.261,0.125,,203.917
2016-04-26,9.438,12.458,3.02,195.292,9.75,8.0,0.167,,205.042
2016-04-27,6.646,8.729,2.084,193.0,6.792,1.417,0.0,,199.792
2016-04-28,5.454,6.791,1.337,194.0,6.87,4.708,0.0,,200.87
2016-04-29,5.667,7.5,1.833,194.75,6.083,0.25,0.0,,200.833
2016-04-30,4.625,6.542,1.917,194.458,5.458,2.5,0.0,,199.917
2016-05-01,5.354,6.854,1.5,193.167,6.417,2.625,0.0,,199.583
2016-05-02,9.712,13.15,3.438,193.417,8.125,4.75,0.5,,201.542
2016-05-03,3.25,3.562,0.312,192.042,6.917,12.833,0.333,,198.958
2016-05-04,4.021,4.208,0.188,191.083,7.042,12.417,0.0,,198.125
2016-05-05,3.833,3.938,0.104,193.125,6.458,6.125,0.0,,199.583
2016-05-06,6.771,8.062,1.292,192.125,8.208,6.667,0.0,,200.333
2016-05-07,5.375,6.042,0.666,193.042,7.333,6.375,0.0,,200.375
2016-05-08,2.792,2.938,0.146,192.375,5.208,14.25,0.0,,197.583
2016-05-09,14.979,17.375,2.396,193.375,10.958,22.375,0.625,,204.333
2016-05-10,10.792,12.23,1.438,191.458,9.917,9.708,0.5,,201.375
2016-05-11,7.812,8.5,0.688,190.909,7.818,3.174,0.0,,198.727
2016-05-12,6.486,7.464,0.978,191.261,9.478,3.0,0.0,,200.739
2016-05-13,6.604,8.02,1.417,190.0,10.458,6.667,0.125,,200.458
2016-05-14,6.312,7.0,0.688,189.708,10.042,5.0,0.0,,199.75
2016-05-15,2.584,2.604,0.021,190.042,7.833,5.583,0.0,,197.875
2016-05-16,2.163,2.549,0.386,189.417,7.667,9.208,0.0,,197.083
2016-05-17,4.208,4.729,0.52,190.5,9.333,11.042,0.0,,199.833
2016-05-18,11.771,12.812,1.042,191.417,14.25,17.333,0.083,,205.667
2016-05-19,12.5,13.52,1.021,190.25,14.583,15.417,0.458,,204.833
2016-05-20,18.604,20.458,1.854,190.333,18.75,18.083,0.75,,209.083
2016-05-21,18.042,21.125,3.084,192.292,18.917,17.458,0.958,,211.208
2016-05-22,8.188,9.042,0.854,187.5,13.792,10.958,0.083,,201.292
2016-05-23,6.229,6.73,0.5,187.667,10.625,19.333,0.125,,198.292
2016-05-24,4.354,4.75,0.395,188.708,9.5,19.208,0.0,,198.208
2016-05-25,3.23,3.625,0.396,187.826,9.913,14.913,0.0,,197.739
2016-05-26,7.615,7.998,0.382,190.609,12.609,18.583,0.0,,203.217
2016-05-27,6.958,7.75,0.792,190.708,11.75,12.833,0.0,,202.458
2016-05-28,8.438,10.188,1.75,193.792,11.5,9.167,0.125,,205.292
2016-05-29,4.98,6.0,1.02,189.625,9.042,6.375,0.0,,198.667
2016-05-30,3.738,4.567,0.829,189.542,8.167,6.5,0.0,,197.708
2016-05-31,4.771,5.5,0.729,190.0,8.583,4.708,0.0,,198.583
2016-06-01,5.442,6.726,1.284,193.375,8.958,3.125,0.0,,202.333
2016-06-02,3.258,4.854,1.596,191.375,6.708,2.042,0.0,,198.083
2016-06-03,10.542,12.604,2.062,191.208,11.875,5.458,0.0,,203.083
2016-06-04,10.771,13.312,2.542,191.875,11.458,6.417,0.0,,203.333
2016-06-05,2.646,3.812,1.166,190.292,6.917,2.542,0.0,,197.208
2016-06-06,7.0,9.104,2.104,189.318,9.955,3.913,0.0,,199.273
2016-06-07,10.792,13.167,2.375,189.542,14.917,7.542,0.375,,204.458
2016-06-08,11.75,13.188,1.438,188.833,16.042,9.0,0.0,,204.875
2016-06-09,11.718,13.248,1.53,191.087,13.696,6.5,0.0,,204.783
2016-06-10,4.812,5.854,1.042,190.375,7.25,6.75,0.0,,197.625
2016-06-11,4.104,4.979,0.875,189.958,7.125,4.375,0.0,,197.083
2016-06-12,2.583,3.021,0.438,189.875,6.875,4.875,0.0,,196.75
2016-06-13,2.334,3.062,0.728,189.25,5.833,2.0,0.0,,195.083
2016-06-14,3.25,4.458,1.208,189.167,6.0,2.375,0.0,,195.167
2016-06-15,2.292,3.042,0.75,188.333,6.083,3.417,0.0,,194.417
2016-06-16,2.938,3.521,0.584,188.792,6.5,3.208,0.0,,195.292
2016-06-17,8.729,10.729,2.0,191.083,9.292,3.25,0.0,,200.375
2016-06-18,4.167,5.438,1.27,189.0,7.125,2.042,0.0,,196.125
2016-06-19,3.021,4.0,0.979,188.833,7.083,5.875,0.0,,195.917
2016-06-20,4.708,5.438,0.73,189.25,7.583,3.478,0.0,,196.833
2016-06-21,5.021,5.666,0.646,189.375,8.625,6.958,0.125,,198.0
2016-06-22,8.062,9.125,1.062,191.708,10.333,7.0,0.0,,202.042
2016-06-23,6.104,7.898,1.794,189.609,8.391,5.083,0.0,,198.0
2016-06-24,3.125,3.875,0.75,187.917,6.917,2.0,0.0,,194.833
2016-06-25,3.417,4.166,0.75,189.75,6.542,2.75,0.0,,196.292
2016-06-26,2.896,3.875,0.979,189.583,7.042,2.917,0.0,,196.625
2016-06-27,4.645,5.924,1.279,187.917,7.167,3.167,0.0,,195.083
2016-06-28,8.916,11.396,2.48,188.917,10.792,6.375,0.0,,199.708
2016-06-29,11.75,14.646,2.896,192.708,13.125,7.542,0.125,,205.833
2016-06-30,8.875,11.708,2.834,191.417,10.708,6.667,0.0,,202.125
2016-07-01,7.416,8.584,1.167,190.417,10.458,9.5,0.0,,200.875
2016-07-02,5.875,6.5,0.625,190.458,9.5,6.917,0.0,,199.958
2016-07-03,2.98,3.167,0.188,188.833,7.292,3.208,0.0,,196.125
2016-07-04,3.479,4.458,0.979,187.917,6.958,4.208,0.0,,194.875
2016-07-05,7.229,10.021,2.792,190.136,9.409,6.652,0.042,,199.545
2016-07-06,4.166,5.0,0.834,188.333,8.417,1.667,0.0,,196.75
2016-07-07,8.068,9.8,1.732,191.609,12.522,6.042,0.174,,204.13
2016-07-08,7.708,9.584,1.875,188.75,10.958,9.625,0.25,,199.708
2016-07-09,9.062,10.334,1.271,189.833,12.208,9.333,0.208,,202.042
2016-07-10,5.667,5.938,0.271,192.125,9.958,5.875,0.0,,202.083
2016-07-11,3.614,4.758,1.144,189.875,8.792,2.583,0.0,,198.667
2016-07-12,3.52,4.334,0.812,190.333,9.458,3.208,0.0,,199.792
2016-07-13,4.25,4.958,0.708,192.917,10.208,10.375,0.208,,203.125
2016-07-14,3.142,3.662,0.521,189.458,9.333,6.875,0.0,,198.792
2016-07-15,7.854,9.25,1.396,191.81,11.048,7.458,0.0,,202.857
2016-07-16,7.042,8.333,1.292,191.167,10.875,12.125,0.0,,202.042
2016-07-17,2.792,3.021,0.229,187.333,7.375,4.875,0.0,,194.708
2016-07-18,4.812,5.354,0.542,188.042,8.917,3.083,0.0,,196.958
2016-07-19,8.208,10.562,2.354,188.458,9.833,2.875,0.0,,198.292
2016-07-20,5.938,7.416,1.479,188.565,10.348,3.304,0.0,,198.913
2016-07-21,7.348,9.382,2.034,188.739,11.87,8.458,0.0,,200.609
2016-07-22,7.812,10.167,2.354,187.208,10.292,9.792,0.292,,197.5
2016-07-23,4.02,5.688,1.667,185.625,8.083,6.792,0.0,,193.708
2016-07-24,2.666,3.5,0.833,184.958,7.0,3.167,0.0,,191.958
2016-07-25,5.728,8.606,2.879,185.667,8.833,3.292,0.0,,194.5
2016-07-26,3.062,4.458,1.396,184.833,7.5,3.583,0.0,,192.333
2016-07-27,2.875,3.417,0.542,184.125,6.375,2.292,0.0,,190.5
2016-07-28,12.146,16.271,4.125,188.875,14.042,6.625,0.0,,202.917
2016-07-29,12.146,15.438,3.292,189.583,15.5,12.042,0.0,,205.083
2016-07-30,5.834,6.958,1.125,186.375,11.458,13.792,0.0,,197.833
2016-07-31,5.854,6.875,1.02,187.25,13.083,15.167,0.0,,200.333
2016-08-01,3.771,5.479,1.708,180.417,11.0,5.583,0.0,,191.417
2016-08-02,5.916,7.917,2.0,183.25,11.167,8.0,0.0,,194.417
2016-08-03,7.812,10.479,2.666,187.682,12.455,13.13,0.208,,200.136
2016-08-04,8.232,10.067,1.835,193.957,11.913,13.625,0.087,,205.87
2016-08-05,6.396,7.771,1.375,196.667,11.333,11.708,0.125,,208.0
2016-08-06,6.688,9.104,2.417,193.333,11.208,7.375,0.292,,204.542
2016-08-07,3.917,4.604,0.688,198.833,10.5,11.458,0.208,,209.333
2016-08-08,3.12,3.912,0.792,187.792,9.292,12.0,0.0,,197.083
2016-08-09,2.688,3.375,0.688,193.625,7.583,6.583,0.0,,201.208
2016-08-10,2.958,4.208,1.25,190.375,8.083,5.875,0.0,,198.458
2016-08-11,4.562,6.084,1.52,190.792,9.333,7.667,0.292,,200.125
2016-08-12,7.27,8.729,1.458,192.25,11.25,13.167,0.5,,203.5
2016-08-13,2.854,3.438,0.584,189.667,9.208,8.417,0.0,,198.875
2016-08-14,1.625,1.792,0.166,186.042,7.5,5.458,0.0,,193.542
2016-08-15,3.271,3.75,0.48,188.125,8.708,7.833,0.0,,196.833
2016-08-16,3.5,4.042,0.542,187.083,8.583,9.542,0.125,,195.667
2016-08-17,6.146,8.125,1.979,184.167,10.417,3.833,0.0,,194.583
2016-08-18,7.335,8.392,1.056,187.217,13.826,8.375,0.217,,201.043
2016-08-19,7.438,9.75,2.312,185.458,15.75,8.458,0.292,,201.208
2016-08-20,9.146,11.0,1.854,185.833,14.292,5.792,0.042,,200.125
2016-08-21,5.312,7.542,2.23,186.333,13.125,4.458,0.125,,199.458
2016-08-22,12.226,17.128,4.903,183.542,19.458,4.087,0.0,,203.0
2016-08-23,7.312,8.771,1.458,189.208,13.208,4.083,0.0,,202.417
2016-08-24,6.292,7.75,1.458,193.375,12.458,6.333,0.083,,205.833
2016-08-25,4.0,4.938,0.938,188.792,10.708,7.417,0.0,,199.5
2016-08-26,5.896,6.75,0.854,190.458,10.875,6.667,0.0,,201.333
2016-08-27,4.666,6.292,1.625,190.917,11.458,4.25,0.0,,202.375
2016-08-28,4.062,4.958,0.896,193.333,10.333,4.625,0.542,,203.667
2016-08-29,6.312,7.875,1.562,192.375,12.458,3.375,0.792,,204.833
2016-08-30,4.542,5.688,1.146,187.875,11.0,3.667,0.333,,198.875
2016-08-31,3.396,3.875,0.479,189.708,10.25,11.583,0.042,,199.958
2016-09-01,5.394,5.964,0.57,191.522,12.13,13.708,0.522,,203.652
2016-09-02,8.792,10.458,1.666,193.875,13.542,15.25,0.333,,207.417
2016-09-03,3.146,3.938,0.792,189.375,9.042,6.292,0.0,,198.417
2016-09-04,2.438,2.708,0.271,187.75,8.167,5.083,0.0,,195.917
2016-09-05,3.264,4.68,1.416,186.696,9.565,3.652,0.0,,196.261
2016-09-06,10.479,12.812,2.333,188.208,13.625,2.417,0.0,,201.833
2016-09-07,6.438,8.0,1.562,190.167,11.458,4.75,0.0,,201.625
2016-09-08,6.458,8.104,1.646,192.458,9.292,2.792,0.375,,201.75
2016-09-09,5.834,7.104,1.271,190.75,10.167,1.708,0.0,,200.917
2016-09-10,7.125,9.25,2.125,191.042,10.708,4.125,0.333,,201.75
2016-09-11,3.479,4.333,0.854,189.583,8.458,1.75,0.125,,198.042
2016-09-12,5.917,7.5,1.584,189.208,10.125,2.375,0.25,,199.333
2016-09-13,3.438,4.188,0.75,188.5,8.208,5.167,0.125,,196.708
2016-09-14,5.042,6.188,1.146,188.5,9.5,4.167,0.083,,198.0
2016-09-15,7.358,10.014,2.656,190.182,11.955,3.792,0.0,,202.136
2016-09-16,6.02,8.146,2.125,191.792,12.208,8.042,0.0,,204.0
2016-09-17,4.438,5.438,1.0,190.542,9.333,3.458,0.0,,199.875
2016-09-18,4.584,5.854,1.271,193.542,9.583,1.5,0.0,,203.125
2016-09-19,5.289,6.585,1.296,193.375,10.083,0.5,0.0,,203.458
2016-09-20,7.854,11.479,3.625,192.417,12.792,12.478,0.042,,205.208
2016-09-21,7.542,9.25,1.708,191.75,12.5,12.958,0.0,,204.25
2016-09-22,5.146,6.334,1.188,191.042,11.5,12.0,0.0,,202.542
2016-09-23,16.5,20.542,4.042,192.0,15.458,9.5,0.292,,207.458
2016-09-24,8.083,9.708,1.625,190.375,14.667,4.792,0.0,,205.042
2016-09-25,3.75,4.021,0.271,188.958,12.667,9.208,0.0,,201.625
2016-09-26,9.354,10.708,1.354,189.833,13.042,12.042,0.0,,202.875
2016-09-27,8.958,11.396,2.438,192.417,14.792,12.417,0.0,,207.208
2016-09-28,9.167,11.292,2.125,192.542,14.125,8.542,0.0,,206.667
2016-09-29,5.69,7.212,1.522,191.826,10.783,1.833,0.13,,202.609
2016-09-30,5.834,7.604,1.77,191.458,10.708,0.708,0.375,,202.167
2016-10-01,9.146,12.812,3.667,192.0,12.208,5.25,0.167,,204.208
2016-10-02,9.5,10.875,1.375,193.0,13.583,9.133,0.333,,206.583
2016-10-03,10.546,12.326,1.779,191.667,14.0,7.458,0.208,,205.667
2016-10-04,1.98,2.896,0.916,193.208,8.042,9.708,0.0,,201.25
2016-10-05,5.646,7.271,1.625,195.478,11.609,10.565,0.292,,207.087
2016-10-06,4.146,5.584,1.438,196.5,8.375,7.6,0.0,,204.875
2016-10-07,5.416,7.208,1.792,195.0,7.875,6.25,0.0,,202.875
2016-10-08,9.084,12.645,3.562,196.542,9.583,5.167,0.292,,206.125
2016-10-09,2.52,3.979,1.458,197.833,7.292,2.667,0.0,,205.125
2016-10-10,4.25,5.958,1.708,196.708,8.833,3.417,0.0,,205.542
2016-10-11,8.0,9.938,1.938,195.958,11.042,4.667,0.083,,207.0
2016-10-12,4.854,6.938,2.084,197.083,8.833,4.333,0.0,,205.917
2016-10-13,9.098,10.57,1.473,194.217,10.522,5.042,0.13,,204.739
2016-10-14,5.604,6.938,1.333,192.208,10.167,5.417,0.208,,202.375
2016-10-15,13.25,18.98,5.729,192.167,13.208,9.042,0.375,,205.375
2016-10-16,17.604,20.417,2.812,199.042,22.375,25.417,1.042,,221.417
2016-10-17,12.004,13.73,1.726,192.0,13.5,12.375,1.083,,205.5
2016-10-18,7.27,8.354,1.084,191.0,10.583,4.583,0.25,,201.583
2016-10-19,13.667,17.896,4.229,191.917,13.833,3.13,0.625,,205.75
2016-10-20,4.708,5.75,1.042,192.917,9.125,4.875,0.042,,202.042
2016-10-21,4.666,6.021,1.354,193.333,7.625,6.292,0.333,,200.958
2016-10-22,11.938,19.52,7.583,194.458,15.292,3.708,0.25,,209.75
2016-10-23,2.792,3.75,0.958,194.0,7.583,4.417,0.0,,201.583
2016-10-24,3.125,4.312,1.188,195.625,7.542,6.625,0.0,,203.167
2016-10-25,11.688,14.958,3.271,195.125,11.292,9.542,0.917,,206.417
2016-10-26,9.916,12.812,2.896,195.042,12.625,12.125,0.875,,207.667
2016-10-27,5.0,6.331,1.331,194.913,6.13,7.25,0.13,,201.043
2016-10-28,8.146,9.562,1.416,195.292,8.333,9.333,0.208,,203.625
2016-10-29,3.52,4.708,1.188,196.25,5.875,11.417,0.292,,202.125
2016-10-30,9.73,11.25,1.521,196.375,9.458,14.958,0.25,,205.833
2016-10-31,12.65,15.706,3.057,196.083,9.083,11.292,0.75,,205.167
2016-11-01,7.27,8.125,0.854,192.792,6.542,11.208,0.542,,199.333
2016-11-02,12.312,14.166,1.854,191.917,8.292,7.625,0.375,,200.208
2016-11-03,27.146,36.979,9.833,197.75,17.042,9.5,0.875,,214.792
2016-11-04,12.125,13.396,1.271,195.583,9.667,33.875,0.792,,205.25
2016-11-05,24.0,35.938,11.938,198.542,13.708,8.667,0.5,,212.25
2016-11-06,4.396,5.334,0.938,193.208,5.292,4.833,0.167,,198.5
2016-11-07,17.084,22.729,5.646,193.682,10.227,5.045,1.292,,203.909
2016-11-08,15.521,19.854,4.334,195.958,10.292,4.083,0.875,,206.25
2016-11-09,5.646,6.771,1.125,193.333,6.333,3.667,0.0,,199.667
2016-11-10,10.608,12.764,2.157,194.087,7.043,5.25,0.0,,201.13
2016-11-11,25.125,37.584,12.458,197.125,12.375,5.417,2.792,,209.5
2016-11-12,20.792,28.542,7.75,195.625,11.333,5.208,1.333,,206.958
2016-11-13,11.0,11.958,0.958,194.875,9.042,5.333,0.583,,203.917
2016-11-14,11.981,16.25,4.27,195.458,10.292,6.0,1.0,,205.75
2016-11-15,8.812,10.292,1.479,197.708,7.5,9.875,0.333,,205.208
2016-11-16,6.312,7.833,1.521,195.667,5.375,5.125,0.125,,201.042
2016-11-17,9.375,11.292,1.917,196.375,7.042,7.292,0.375,,203.417
2016-11-18,21.625,26.875,5.25,196.875,12.875,9.833,0.542,,209.75
2016-11-19,21.979,32.229,10.25,200.583,19.458,20.458,1.25,,220.042
2016-11-20,6.792,7.438,0.646,195.958,7.458,9.125,0.25,,203.417
2016-11-21,10.021,11.521,1.5,194.833,8.375,6.0,0.417,,203.208
2016-11-22,15.792,21.375,5.584,197.792,9.333,5.208,0.167,,207.125
2016-11-23,4.938,6.396,1.458,196.5,5.042,5.25,0.042,,201.542
2016-11-24,9.968,11.852,1.883,195.87,7.739,2.083,0.0,,203.609
2016-11-25,14.229,23.792,9.562,199.167,10.375,6.167,0.0,,209.542
2016-11-26,10.02,11.688,1.666,196.75,9.417,4.292,0.083,,206.167
2016-11-27,12.77,14.875,2.104,197.208,9.042,3.0,0.167,,206.25
2016-11-28,8.284,9.721,1.438,197.375,7.375,11.083,0.0,,204.75
2016-11-29,6.416,7.833,1.416,195.917,6.083,7.375,0.0,,202.0
2016-11-30,11.625,13.5,1.875,195.042,7.875,6.625,0.083,,202.917
2016-12-01,13.007,17.443,4.435,196.917,9.542,6.958,0.696,,206.458
2016-12-02,6.4,7.738,1.338,199.083,7.917,12.458,0.0,,207.0
2016-12-03,14.188,20.521,6.334,198.208,10.708,4.5,0.125,,208.917
2016-12-04,15.625,18.084,2.458,196.625,12.917,5.417,0.208,,209.542
2016-12-05,11.484,13.004,1.521,198.458,9.917,20.292,0.375,,208.375
2016-12-06,7.875,9.542,1.667,198.208,6.958,3.792,0.0,,205.167
2016-12-07,11.834,14.521,2.688,196.348,9.087,1.957,0.0,,205.435
2016-12-08,20.742,25.454,4.712,196.522,11.652,2.875,0.348,,208.174
2016-12-09,25.271,38.708,13.438,200.0,14.167,3.792,0.875,,214.167
2016-12-10,10.479,13.23,2.75,196.667,6.708,3.917,0.042,,203.375
2016-12-11,7.916,10.104,2.188,195.917,5.75,2.875,0.0,,201.667
2016-12-12,30.46,58.838,28.378,198.292,13.75,5.917,1.583,,212.042
2016-12-13,24.104,32.625,8.52,197.917,11.208,4.75,1.292,,209.125
2016-12-14,25.062,39.188,14.125,199.542,12.667,8.0,0.625,,212.208
2016-12-15,22.416,31.438,9.02,200.125,10.208,5.417,4.292,,210.333
2016-12-16,29.542,57.938,28.396,199.5,14.292,5.667,1.292,,213.792
2016-12-17,16.021,19.542,3.52,197.5,9.083,6.167,0.417,,206.583
2016-12-18,27.042,45.0,17.958,199.375,15.958,10.875,1.167,,215.333
2016-12-19,31.666,52.188,20.521,196.25,14.667,10.833,1.0,,210.917
2016-12-20,37.062,85.583,48.521,204.364,29.0,16.458,1.458,,233.364
2016-12-21,23.396,30.834,7.438,200.208,17.75,25.167,1.625,,217.958
2016-12-22,29.949,39.648,9.699,203.609,16.565,19.083,2.174,,220.174
2016-12-23,18.604,22.042,3.438,198.167,9.833,1.583,0.125,,208.0
2016-12-24,25.042,43.292,18.25,196.75,14.125,3.042,0.208,,210.875
2016-12-25,25.875,40.27,14.396,194.875,10.167,2.625,0.042,,205.042
2016-12-26,22.102,27.343,5.241,196.875,11.875,5.042,0.0,,208.75
2016-12-27,16.208,20.292,4.084,198.833,9.083,9.458,0.5,,207.917
2016-12-28,25.375,36.292,10.916,197.25,11.708,6.0,0.417,,208.958
2016-12-29,19.062,28.104,9.042,198.25,10.75,7.333,0.417,,209.0
2016-12-30,14.688,17.167,2.479,197.542,9.708,6.625,0.083,,207.25
2016-12-31,11.604,13.688,2.084,195.833,7.583,6.208,0.167,,203.417
2017-01-01,20.042,24.104,4.062,198.208,10.5,0.833,2.25,,208.583
2017-01-02,13.146,16.854,3.708,197.208,9.458,2.167,1.167,,206.625
2017-01-03,12.396,14.667,2.27,196.0,9.0,3.042,0.542,,205.083
2017-01-04,21.166,27.271,6.104,195.75,9.167,1.0,1.458,,204.667
2017-01-05,15.979,17.834,1.854,193.864,9.636,2.125,0.208,,203.318
2017-01-06,14.646,18.666,4.021,193.917,8.458,2.167,0.208,,202.375
2017-01-07,16.062,20.292,4.23,195.917,10.042,5.125,0.375,,205.958
2017-01-08,25.608,34.782,9.174,194.417,13.75,4.25,0.261,,208.042
2017-01-09,17.479,22.771,5.292,197.917,10.042,2.458,0.583,,207.625
2017-01-10,6.916,8.084,1.166,196.625,7.042,3.391,0.0,,203.667
2017-01-11,16.458,21.188,4.729,196.792,8.5,2.5,0.0,,205.292
2017-01-12,22.625,32.646,10.021,197.125,11.292,3.5,0.375,,208.375
2017-01-13,32.354,61.75,29.396,197.625,15.667,3.5,0.458,,213.292
2017-01-14,26.458,38.416,11.958,196.833,12.5,4.417,1.875,,209.208
2017-01-15,26.834,35.021,8.188,195.917,13.917,5.25,0.125,,209.833
2017-01-16,13.312,15.208,1.896,198.208,9.25,15.708,0.333,,207.542
2017-01-17,28.25,37.834,9.584,198.75,15.042,12.042,0.75,,214.0
2017-01-18,37.084,71.584,34.5,204.458,22.25,15.458,2.25,,226.625
2017-01-19,10.938,12.5,1.562,195.957,7.217,13.167,0.417,,203.087
2017-01-20,14.834,21.792,6.958,194.167,7.083,3.917,0.208,,201.167
2017-01-21,5.812,6.979,1.167,195.417,3.958,6.083,0.0,,199.417
2017-01-22,19.435,24.087,4.652,194.833,9.25,5.25,0.435,,204.167
2017-01-23,17.688,23.438,5.75,197.708,7.042,3.833,2.208,,204.75
2017-01-24,13.5,16.854,3.354,196.864,9.273,2.609,0.083,,205.955
2017-01-25,13.542,20.334,6.792,198.708,5.75,2.083,0.042,,204.5
2017-01-26,6.604,8.875,2.271,195.955,3.727,0.25,0.0,,199.727
2017-01-27,8.084,10.416,2.334,194.958,4.417,3.667,0.0,,199.333
2017-01-28,14.479,17.104,2.625,194.5,6.083,4.083,0.208,,200.542
2017-01-29,11.896,14.812,2.916,195.208,5.125,3.542,0.083,,200.458
2017-01-30,17.25,20.958,3.708,194.292,7.083,4.208,0.167,,201.375
2017-01-31,29.416,39.646,10.229,194.25,10.583,6.583,0.833,,204.75
2017-02-01,35.083,65.938,30.854,194.917,13.833,8.75,0.833,,208.542
2017-02-02,50.208,106.084,55.875,206.13,28.174,16.292,5.375,,234.261
2017-02-03,39.646,59.229,19.583,204.125,17.833,10.208,5.958,,221.75
2017-02-04,24.083,31.0,6.917,200.667,11.083,3.667,1.542,,211.667
2017-02-05,28.348,37.108,8.761,201.333,10.792,3.833,4.826,,211.958
2017-02-06,23.666,34.729,11.062,201.417,10.125,5.292,5.167,,211.458
2017-02-07,21.896,34.438,12.542,200.542,13.542,4.783,1.625,,214.125
2017-02-08,22.792,46.271,23.479,199.542,13.75,4.417,0.792,,213.25
2017-02-09,19.125,22.479,3.354,196.417,10.708,4.083,0.75,,207.083
2017-02-10,23.542,27.062,3.521,199.667,15.167,12.833,1.125,,214.75
2017-02-11,9.854,11.354,1.5,201.125,7.833,10.75,0.833,,208.75
2017-02-12,10.25,12.375,2.125,201.292,6.792,3.333,0.792,,208.083
2017-02-13,12.875,15.292,2.416,199.083,7.833,3.75,0.958,,206.75
2017-02-14,21.729,26.583,4.854,199.542,11.042,6.0,1.292,,210.5
2017-02-15,7.938,10.5,2.562,198.917,6.292,4.167,0.958,,205.167
2017-02-16,14.354,16.729,2.375,195.435,6.826,3.458,0.958,,202.261
2017-02-17,12.25,15.5,3.25,196.5,6.375,7.792,1.167,,202.833
2017-02-18,12.375,15.146,2.77,195.125,6.0,2.375,1.083,,201.042
2017-02-19,25.239,43.587,18.348,195.417,10.25,4.625,1.0,,205.625
2017-02-20,10.416,13.021,2.604,194.125,5.042,3.292,0.875,,199.167
2017-02-21,8.292,11.688,3.396,194.091,4.727,2.957,0.583,,198.636
2017-02-22,13.458,18.146,4.688,194.417,6.708,0.917,0.375,,201.042
2017-02-23,13.729,17.5,3.771,193.583,6.833,7.708,0.917,,200.417
2017-02-24,8.584,10.688,2.104,194.375,4.625,4.708,0.708,,199.042
2017-02-25,10.334,12.146,1.812,195.25,5.958,4.75,0.833,,201.25
2017-02-26,16.25,21.98,5.73,194.0,7.708,3.875,0.542,,201.625
2017-02-27,36.271,66.188,29.916,200.125,16.625,7.625,2.333,,216.5
2017-02-28,34.52,56.75,22.229,199.75,16.375,11.375,2.542,,216.0
