date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,CO_mean
2017-02-26,24.067,40.883,16.817,2.25,25.022,4.458
2017-02-27,33.467,50.742,17.275,2.729,14.125,4.583
2017-02-28,25.967,34.392,8.425,1.312,21.519,3.609
2017-03-01,15.358,21.425,6.067,1.094,13.0,3.542
2017-03-02,21.242,31.95,10.708,1.656,15.416,3.167
2017-03-03,28.642,36.758,8.117,2.427,17.875,3.958
2017-03-04,18.6,22.217,3.617,2.924,13.208,3.478
2017-03-05,18.617,28.958,10.342,1.0,6.312,2.5
2017-03-06,7.398,12.414,5.016,0.374,6.792,1.625
2017-03-07,13.449,20.202,6.753,0.438,10.438,1.87
2017-03-08,15.705,21.255,5.55,0.396,2.666,1.75
2017-03-09,12.917,20.475,7.558,0.417,3.458,2.25
2017-03-10,9.4,13.283,3.883,1.083,8.084,2.292
2017-03-11,12.939,16.939,4.0,1.75,13.834,3.565
2017-03-12,27.945,41.339,13.393,2.25,19.712,3.875
2017-03-13,34.908,54.575,19.667,2.904,19.146,4.5
2017-03-14,35.211,53.661,18.45,6.16,19.176,4.391
2017-03-15,27.1,39.95,12.85,3.974,17.896,4.125
2017-03-16,13.275,19.542,6.267,0.542,3.333,2.042
2017-03-17,14.508,19.408,4.9,1.187,6.708,2.875
2017-03-18,17.635,21.531,3.896,1.733,8.0,3.87
2017-03-19,29.992,43.583,13.592,1.199,8.688,3.583
2017-03-20,7.475,10.808,3.333,0.114,3.271,1.909
2017-03-21,6.483,8.058,1.575,0.021,1.021,1.625
2017-03-22,12.91,22.07,9.161,0.251,0.604,2.375
2017-03-23,21.583,34.742,13.158,2.167,6.77,3.125
2017-03-24,21.8,28.908,7.108,2.188,8.666,3.542
2017-03-25,24.817,28.826,4.009,3.717,30.52,5.652
2017-03-26,37.133,47.817,10.684,4.24,39.104,5.875
2017-03-27,34.512,43.842,9.33,5.375,32.085,5.167
2017-03-28,35.342,45.017,9.675,6.506,30.706,5.0
2017-03-29,31.333,42.092,10.758,7.448,29.125,3.917
2017-03-30,8.767,11.375,2.608,0.326,9.708,1.75
2017-03-31,15.483,19.45,3.967,1.677,12.062,2.958
2017-04-01,8.625,11.75,3.125,0.562,7.354,2.042
2017-04-02,6.626,8.113,1.487,0.989,9.084,2.391
2017-04-03,22.3,30.108,7.808,2.156,16.375,3.542
2017-04-04,30.692,39.85,9.158,2.5,19.021,4.042
2017-04-05,31.758,40.275,8.517,3.188,20.146,3.957
2017-04-06,33.35,44.483,11.133,3.625,13.312,3.833
2017-04-07,26.658,37.1,10.442,1.948,7.354,3.208
2017-04-08,22.142,32.433,10.292,2.104,7.625,3.583
2017-04-09,7.739,9.409,1.67,1.239,9.896,2.739
2017-04-10,11.825,17.142,5.317,0.5,9.98,2.0
2017-04-11,15.358,20.658,5.3,1.01,4.479,2.333
2017-04-12,16.833,24.925,8.092,0.802,8.327,2.826
2017-04-13,26.608,38.7,12.092,3.948,16.334,3.542
2017-04-14,33.217,45.867,12.65,5.084,19.834,4.458
2017-04-15,25.675,30.333,4.658,4.562,15.75,3.667
2017-04-16,17.452,20.443,2.991,3.75,13.75,3.348
2017-04-17,25.925,37.417,11.491,1.5,12.584,3.5
2017-04-18,22.669,29.351,6.682,3.235,7.188,3.783
2017-04-19,16.201,21.336,5.136,2.138,13.896,2.333
2017-04-20,27.225,35.091,7.867,2.125,16.125,3.792
2017-04-21,36.042,48.433,12.392,5.021,18.354,4.375
2017-04-22,7.65,9.433,1.783,0.699,11.688,2.167
2017-04-23,6.73,7.713,0.982,0.804,8.896,2.261
2017-04-24,17.3,23.8,6.5,1.469,10.25,2.25
2017-04-25,17.7,23.75,6.05,1.927,8.229,2.25
2017-04-26,29.0,40.817,11.817,3.834,7.15,2.833
2017-04-27,13.3,17.733,4.433,1.062,7.604,2.417
2017-04-28,24.708,33.575,8.867,3.458,13.244,3.217
2017-04-29,16.008,17.858,1.85,3.292,14.396,3.667
2017-04-30,13.687,15.313,1.626,3.239,18.438,3.565
2017-05-01,21.833,27.008,5.175,3.99,20.396,3.565
2017-05-02,16.675,21.492,4.817,1.521,7.5,2.375
2017-05-03,10.583,12.017,1.433,1.344,9.77,2.333
2017-05-04,6.35,7.192,0.842,0.552,7.625,1.75
2017-05-05,8.5,9.775,1.275,1.406,6.688,1.917
2017-05-06,12.767,14.917,2.15,1.49,12.166,2.667
2017-05-07,14.878,16.748,1.869,2.543,19.104,3.609
2017-05-08,31.175,37.192,6.017,6.448,29.521,4.583
2017-05-09,26.225,33.892,7.667,1.899,15.584,2.917
2017-05-10,21.292,27.083,5.792,2.344,9.326,2.957
2017-05-11,22.692,28.225,5.533,4.219,16.312,4.375
2017-05-12,31.417,39.658,8.242,5.979,27.292,4.458
2017-05-13,18.267,20.958,2.692,2.364,11.334,3.292
2017-05-14,16.131,20.339,4.209,3.761,17.5,4.652
2017-05-15,18.475,23.867,5.392,2.906,14.417,3.292
2017-05-16,22.704,28.765,6.061,2.697,11.375,2.875
2017-05-17,16.862,23.797,6.935,1.324,5.5,2.13
2017-05-18,18.1,24.983,6.883,2.01,7.912,2.625
2017-05-19,25.733,33.908,8.175,5.24,12.854,3.333
2017-05-20,24.642,28.375,3.733,5.385,19.896,4.125
2017-05-21,14.165,15.644,1.478,3.772,18.875,3.522
2017-05-22,16.708,21.467,4.759,2.927,13.708,2.583
2017-05-23,18.042,23.692,5.65,2.906,10.784,2.5
2017-05-24,28.742,39.583,10.842,4.802,14.898,3.261
2017-05-25,21.608,31.5,9.892,3.51,9.27,3.542
2017-05-26,18.2,26.283,8.083,2.771,11.562,3.0
2017-05-27,9.183,12.033,2.85,1.052,4.792,2.125
2017-05-28,10.235,11.705,1.47,1.641,7.729,2.565
2017-05-29,21.642,29.258,7.617,3.354,14.875,2.875
2017-05-30,26.533,32.7,6.167,9.01,32.646,3.417
2017-05-31,19.067,26.233,7.167,3.302,21.75,2.833
2017-06-01,23.978,31.119,7.142,5.187,24.875,3.542
2017-06-02,14.267,19.433,5.167,1.282,7.604,2.522
2017-06-03,6.95,9.433,2.483,0.635,4.688,1.375
2017-06-04,5.026,6.131,1.104,0.554,3.625,1.783
2017-06-05,12.45,18.183,5.733,0.948,4.021,1.542
2017-06-06,17.251,23.514,6.263,2.208,7.542,2.25
2017-06-07,21.146,29.456,8.31,1.102,6.804,2.208
2017-06-08,17.008,24.325,7.317,1.584,7.98,2.375
2017-06-09,24.125,32.292,8.167,3.375,11.375,3.913
2017-06-10,16.783,20.225,3.442,3.094,19.875,3.417
2017-06-11,5.209,5.957,0.748,0.804,8.562,1.652
2017-06-12,7.142,10.458,3.317,0.396,4.562,1.0
2017-06-13,13.185,19.107,5.922,1.656,7.854,1.682
2017-06-14,19.133,25.767,6.633,3.819,8.979,2.625
2017-06-15,26.033,33.925,7.892,5.948,17.396,3.5
2017-06-16,15.125,19.067,3.942,1.896,14.292,2.25
2017-06-17,11.108,13.708,2.6,2.094,8.688,2.0
2017-06-18,10.896,12.096,1.2,2.282,16.125,2.478
2017-06-19,26.333,33.958,7.625,5.281,24.166,3.875
2017-06-20,22.05,30.059,8.009,2.625,16.644,2.708
2017-06-21,18.2,26.7,8.5,1.323,5.02,2.375
2017-06-22,22.892,29.8,6.908,2.01,7.229,2.875
2017-06-23,26.633,34.809,8.176,4.244,17.818,3.826
2017-06-24,15.625,18.583,2.958,2.521,19.417,2.833
2017-06-25,9.748,12.191,2.443,1.446,8.23,2.304
2017-06-26,13.816,20.017,6.2,0.896,9.23,2.125
2017-06-27,23.75,31.85,8.1,2.625,12.396,2.522
2017-06-28,24.058,33.034,8.975,2.906,11.104,3.25
2017-06-29,27.375,38.208,10.833,6.667,11.0,4.167
2017-06-30,20.717,36.758,16.042,2.666,5.792,2.583
2017-07-01,9.383,17.867,8.483,2.26,6.104,1.833
2017-07-02,11.809,16.73,4.922,4.174,13.396,2.565
2017-07-03,12.733,26.533,13.8,3.844,20.521,1.542
2017-07-04,13.5,30.65,17.15,2.698,10.218,2.435
2017-07-05,26.441,39.984,13.543,4.329,9.48,3.75
2017-07-06,24.875,37.417,12.542,5.687,18.084,3.958
2017-07-07,25.65,37.825,12.175,5.25,15.404,3.625
2017-07-08,17.925,24.475,6.55,3.969,13.562,3.625
2017-07-09,14.2,17.713,3.513,2.435,12.208,2.565
2017-07-10,16.95,31.258,14.308,2.375,12.334,2.25
2017-07-11,14.356,27.572,13.217,2.761,13.208,1.667
2017-07-12,14.902,30.404,15.501,4.517,13.188,2.261
2017-07-13,20.017,32.841,12.825,5.552,19.625,2.625
2017-07-14,16.892,29.467,12.575,2.906,12.416,2.417
2017-07-15,12.475,16.9,4.425,3.344,16.062,2.833
2017-07-16,10.922,13.339,2.418,5.261,28.084,2.478
2017-07-17,18.55,23.775,5.225,5.958,16.084,3.125
2017-07-18,21.633,36.492,14.858,3.844,10.115,2.708
2017-07-19,19.395,32.924,13.529,4.85,12.911,2.522
2017-07-20,18.275,26.217,7.942,1.896,14.167,2.125
2017-07-21,14.792,21.892,7.1,1.636,10.021,2.042
2017-07-22,11.667,17.633,5.967,1.792,9.062,2.042
2017-07-23,9.183,12.504,3.322,3.032,8.458,2.304
2017-07-24,14.025,24.383,10.358,3.146,7.146,2.083
2017-07-25,15.348,27.985,12.636,2.76,8.812,1.833
2017-07-26,9.634,15.05,5.417,1.104,7.125,1.231
2017-07-27,14.492,21.7,7.208,1.25,10.812,
2017-07-28,18.467,29.95,11.483,2.198,9.062,
2017-07-29,12.925,17.367,4.442,2.292,16.604,
2017-07-30,8.513,10.391,1.878,1.38,13.771,
2017-07-31,16.883,26.375,9.492,2.688,13.958,
2017-08-01,13.367,19.942,6.575,1.208,13.896,
2017-08-02,10.833,15.975,5.141,0.5,8.152,
2017-08-03,9.333,13.968,4.635,0.532,3.938,1.0
2017-08-04,10.159,16.158,6.0,0.844,4.146,0.917
2017-08-05,9.225,14.492,5.267,1.604,10.854,1.833
2017-08-06,9.217,12.444,3.226,1.75,12.229,2.087
2017-08-07,7.267,11.4,4.133,0.969,2.479,0.875
2017-08-08,15.002,22.381,7.378,1.032,6.056,2.455
2017-08-09,25.13,35.484,10.355,4.513,23.152,4.091
2017-08-10,21.517,28.65,7.133,6.594,19.917,4.333
2017-08-11,12.292,14.675,2.383,2.386,14.229,3.25
2017-08-12,3.842,5.741,1.9,0.563,4.666,1.542
2017-08-13,3.635,5.035,1.4,1.326,4.604,1.174
2017-08-14,8.833,12.067,3.233,1.875,4.688,1.667
2017-08-15,11.269,14.099,2.829,1.528,9.529,1.826
2017-08-16,11.36,15.829,4.469,1.094,6.258,2.458
2017-08-17,15.1,21.742,6.642,2.979,9.104,2.042
2017-08-18,15.615,23.447,7.832,2.914,8.521,2.208
2017-08-19,11.242,15.425,4.184,1.583,7.208,2.125
2017-08-20,7.548,8.983,1.435,1.902,9.396,2.217
2017-08-21,13.405,19.547,6.142,2.222,18.568,2.375
2017-08-22,10.898,21.058,10.161,2.194,6.688,1.652
2017-08-23,19.261,30.179,10.918,5.098,13.375,2.625
2017-08-24,20.183,31.775,11.592,5.99,20.375,2.625
2017-08-25,18.842,31.525,12.683,5.74,16.958,2.542
2017-08-26,16.483,21.8,5.317,2.844,10.396,3.167
2017-08-27,9.026,10.069,1.043,1.454,10.0,3.087
2017-08-28,18.867,27.15,8.283,2.389,15.895,2.75
2017-08-29,18.1,26.9,8.8,5.139,23.125,2.875
2017-08-30,9.183,12.991,3.808,0.556,10.544,1.826
2017-08-31,7.434,11.1,3.667,0.646,5.396,1.417
2017-09-01,7.625,13.783,6.158,0.531,6.042,1.042
2017-09-02,4.5,6.283,1.783,0.49,7.375,1.083
2017-09-03,3.243,4.035,0.791,0.511,7.917,1.174
2017-09-04,18.1,25.708,7.608,0.969,6.438,2.208
2017-09-05,22.7,33.9,11.2,1.771,12.604,2.333
2017-09-06,23.533,34.758,11.225,3.542,14.875,3.125
2017-09-07,24.023,39.21,15.187,3.711,12.75,4.304
2017-09-08,11.717,19.858,8.142,0.573,6.521,2.167
2017-09-09,15.208,18.258,3.05,1.354,11.396,3.042
2017-09-10,9.13,10.418,1.287,1.261,10.625,2.0
2017-09-11,20.97,32.639,11.67,1.979,10.812,4.304
2017-09-12,22.875,35.2,12.325,2.312,5.625,6.125
2017-09-13,20.88,32.896,12.016,2.708,7.63,5.391
2017-09-14,11.442,17.775,6.333,1.0,8.854,2.25
2017-09-15,9.933,16.383,6.45,0.469,4.375,1.208
2017-09-16,9.983,12.192,2.208,0.51,4.833,1.25
2017-09-17,3.322,3.896,0.574,0.478,1.625,0.696
2017-09-18,10.033,12.567,2.533,0.979,5.458,2.125
2017-09-19,19.392,29.033,9.642,2.114,14.688,3.042
2017-09-20,26.225,34.183,7.958,4.042,25.084,4.125
2017-09-21,17.654,24.78,7.126,1.355,7.958,2.565
2017-09-22,18.086,25.401,7.314,0.615,9.271,1.958
2017-09-23,16.083,19.767,3.683,2.625,9.938,3.375
2017-09-24,14.469,16.07,1.6,2.391,12.438,3.478
2017-09-25,26.183,34.892,8.708,2.073,17.271,4.0
2017-09-26,21.942,30.967,9.025,2.25,13.75,2.875
2017-09-27,23.709,33.498,9.789,1.667,10.277,2.522
2017-09-28,12.283,19.9,7.617,0.469,1.646,1.917
2017-09-29,17.858,27.692,9.833,1.886,7.498,2.875
2017-09-30,10.558,13.583,3.025,0.906,8.646,2.208
2017-10-01,11.209,12.643,1.435,1.044,9.792,2.783
2017-10-02,20.175,28.675,8.5,0.5,6.562,1.5
2017-10-03,16.083,28.5,12.417,0.625,5.271,2.792
2017-10-04,9.311,13.564,4.252,0.511,3.583,1.696
2017-10-05,14.567,20.634,6.067,0.729,6.542,1.333
2017-10-06,11.938,16.328,4.39,0.795,5.25,1.208
2017-10-07,17.3,24.883,7.583,1.084,2.438,2.458
2017-10-08,9.139,11.243,2.104,0.783,5.292,2.957
2017-10-09,13.408,16.65,3.242,1.584,10.75,2.833
2017-10-10,29.283,39.858,10.575,5.0,22.479,4.625
2017-10-11,27.4,37.383,9.983,4.906,29.688,4.583
2017-10-12,12.292,17.283,4.992,1.364,10.021,2.417
2017-10-13,14.658,21.833,7.175,0.562,2.023,1.696
2017-10-14,16.233,23.542,7.308,0.646,4.416,2.417
2017-10-15,8.652,10.461,1.809,0.446,4.75,1.696
2017-10-16,13.1,20.5,7.4,0.458,1.354,1.5
2017-10-17,28.975,45.425,16.45,1.25,5.708,3.625
2017-10-18,16.683,26.375,9.692,0.636,7.396,2.261
2017-10-19,11.958,17.6,5.642,0.542,2.396,1.5
2017-10-20,15.092,27.125,12.033,0.573,1.958,1.792
2017-10-21,9.508,13.533,4.025,0.469,1.417,1.125
2017-10-22,3.257,3.829,0.572,0.468,0.062,1.0
2017-10-23,7.142,11.316,4.175,0.375,5.708,1.75
2017-10-24,21.133,30.291,9.158,0.562,10.212,2.5
2017-10-25,14.233,20.725,6.492,0.594,9.688,2.458
2017-10-26,28.283,39.942,11.658,1.312,13.11,3.652
2017-10-27,25.35,36.958,11.608,1.854,13.916,3.375
2017-10-28,11.433,14.033,2.6,0.73,8.688,1.625
2017-10-29,5.4,6.374,0.974,0.782,1.729,1.217
2017-10-30,10.358,14.692,4.333,0.427,16.334,2.458
2017-10-31,22.117,35.975,13.858,0.896,12.854,3.25
2017-11-01,31.173,48.183,17.01,2.206,10.208,3.708
2017-11-02,36.058,55.15,19.092,3.427,20.5,5.174
2017-11-03,26.575,34.5,7.925,3.073,22.208,4.958
2017-11-04,13.675,19.033,5.358,1.302,12.958,3.583
2017-11-05,10.183,12.365,2.183,0.761,22.666,2.87
2017-11-06,27.958,43.75,15.792,1.521,16.75,3.833
2017-11-07,36.133,55.3,19.167,3.344,20.584,4.833
2017-11-08,34.134,57.102,22.969,2.312,22.206,4.696
2017-11-09,12.216,17.242,5.025,0.625,14.916,2.708
2017-11-10,28.25,42.767,14.517,2.031,11.198,3.875
2017-11-11,12.658,18.083,5.425,0.896,10.938,2.667
2017-11-12,6.444,8.069,1.626,0.511,5.166,1.696
2017-11-13,24.68,38.806,14.126,1.236,8.034,3.391
2017-11-14,31.85,56.417,24.567,0.864,9.75,4.542
2017-11-15,20.675,37.633,16.958,1.094,10.938,3.583
2017-11-16,15.047,23.263,8.217,0.71,7.604,2.417
2017-11-17,30.553,46.655,16.102,1.723,10.73,4.0
2017-11-18,16.65,25.108,8.458,0.698,6.708,2.958
2017-11-19,6.478,8.574,2.096,0.544,3.354,2.217
2017-11-20,18.208,31.942,13.733,0.906,5.125,2.958
2017-11-21,19.967,32.925,12.958,0.542,4.623,3.318
2017-11-22,24.408,41.133,16.725,0.656,6.487,3.125
2017-11-23,13.55,19.767,6.216,0.719,7.875,3.083
2017-11-24,16.033,26.642,10.608,1.125,6.334,2.917
2017-11-25,19.325,28.675,9.35,1.458,8.125,4.167
2017-11-26,24.974,34.226,9.252,2.641,15.104,5.783
2017-11-27,21.75,34.525,12.775,1.094,12.229,3.917
2017-11-28,33.125,57.567,24.442,2.188,13.021,4.833
2017-11-29,42.221,100.314,58.093,4.396,24.312,6.609
2017-11-30,28.028,53.0,24.972,1.75,13.75,4.5
2017-12-01,14.041,22.606,8.564,0.854,4.104,2.375
2017-12-02,17.792,26.95,9.158,1.375,5.938,3.5
2017-12-03,19.052,25.269,6.217,1.511,10.396,4.217
2017-12-04,30.803,62.673,31.87,1.77,12.826,4.783
2017-12-05,17.25,31.171,13.92,1.031,7.208,2.708
2017-12-06,19.528,36.423,16.895,0.917,5.542,3.375
2017-12-07,30.734,59.738,29.004,2.24,12.354,4.833
2017-12-08,24.126,50.955,26.83,1.376,11.188,4.042
2017-12-09,16.941,26.801,9.859,0.968,5.062,3.542
2017-12-10,17.421,22.601,5.18,1.935,9.416,4.087
2017-12-11,18.648,34.654,16.007,1.396,8.542,3.542
2017-12-12,12.325,24.6,12.275,0.646,4.5,2.375
2017-12-13,14.195,28.149,13.954,0.605,4.625,2.783
2017-12-14,16.683,31.391,14.708,0.562,3.208,2.458
2017-12-15,25.35,44.192,18.842,0.844,6.042,3.5
2017-12-16,23.975,43.225,19.25,1.812,13.02,5.125
2017-12-17,6.2,8.67,2.469,0.641,6.188,2.609
2017-12-18,23.533,44.925,21.392,0.958,7.812,3.458
2017-12-19,23.192,48.3,25.108,1.708,9.69,4.348
2017-12-20,29.1,55.892,26.792,1.479,10.644,4.542
2017-12-21,30.467,58.175,27.708,1.521,11.396,4.667
2017-12-22,35.375,68.667,33.291,2.834,18.562,5.75
2017-12-23,31.142,50.933,19.792,2.76,21.916,6.375
2017-12-24,20.2,26.322,6.122,1.294,21.375,4.435
2017-12-25,15.692,26.55,10.858,0.948,8.354,3.792
2017-12-26,16.633,28.95,12.317,1.396,8.25,3.792
2017-12-27,12.342,21.267,8.925,0.698,4.916,2.652
2017-12-28,13.392,23.558,10.166,0.625,3.333,2.792
2017-12-29,16.5,28.542,12.042,1.219,9.625,3.917
2017-12-30,7.867,9.867,2.0,0.448,6.938,2.542
2017-12-31,13.896,17.07,3.174,1.348,9.146,3.739
2018-01-01,11.0,13.108,2.108,1.177,8.562,3.25
2018-01-02,6.117,7.058,0.942,0.51,5.666,2.417
2018-01-03,8.875,10.316,1.442,0.364,5.0,2.417
2018-01-04,19.2,25.717,6.517,1.032,5.812,3.739
2018-01-05,22.092,31.6,9.508,1.573,15.062,4.542
2018-01-06,6.087,7.452,1.365,0.5,7.584,2.304
2018-01-07,25.608,41.84,16.685,1.469,10.396,4.292
2018-01-08,28.742,51.078,22.522,2.187,21.208,5.0
2018-01-09,12.25,21.675,9.425,0.636,5.084,2.25
2018-01-10,32.379,58.691,26.607,2.488,12.478,4.391
2018-01-11,18.121,33.769,15.93,1.079,8.896,2.708
2018-01-12,19.95,25.058,5.108,0.793,9.875,3.333
2018-01-13,15.357,19.53,4.174,1.116,7.334,3.478
2018-01-14,20.508,26.633,6.125,1.571,6.083,3.708
2018-01-15,35.513,72.252,37.103,1.19,11.771,4.458
2018-01-16,20.932,34.421,13.49,1.088,14.667,5.125
2018-01-17,19.007,31.213,12.206,1.192,9.604,3.478
2018-01-18,16.633,30.567,13.933,0.646,7.625,2.75
2018-01-19,27.15,39.533,12.383,2.021,12.854,4.708
2018-01-20,22.843,28.043,5.2,1.576,14.708,4.913
2018-01-21,17.958,33.167,15.208,0.896,8.041,3.208
2018-01-22,20.5,33.708,13.208,1.177,8.416,3.083
2018-01-23,29.542,52.625,23.083,2.071,19.646,4.958
2018-01-24,13.066,22.917,9.85,0.438,9.03,2.435
2018-01-25,21.333,38.117,16.783,1.834,12.085,3.625
2018-01-26,4.525,6.35,1.825,0.344,4.167,2.083
2018-01-27,13.2,17.2,4.0,0.661,6.708,2.913
2018-01-28,24.92,50.787,26.087,1.587,13.458,3.773
2018-01-29,13.756,24.956,11.2,0.51,7.521,2.429
2018-01-30,30.852,49.781,18.929,1.576,12.75,3.792
2018-01-31,27.5,55.508,28.008,1.118,12.812,3.75
2018-02-01,18.854,32.958,14.104,0.479,6.042,2.583
2018-02-02,24.969,34.031,9.062,1.528,13.375,4.083
2018-02-03,23.287,27.887,4.6,1.202,21.02,4.609
2018-02-04,18.25,33.467,15.217,1.055,18.312,4.958
2018-02-05,25.123,40.781,15.658,0.729,16.924,3.875
2018-02-06,32.546,56.104,23.558,1.996,12.958,4.0
2018-02-07,33.258,66.858,33.6,5.52,27.021,5.875
2018-02-08,8.074,13.534,5.46,0.15,4.788,2.0
2018-02-09,15.192,21.633,6.442,1.042,10.584,3.417
2018-02-10,3.461,4.191,0.73,0.032,7.562,2.0
2018-02-11,15.458,19.042,3.583,0.792,9.833,3.0
2018-02-12,20.342,38.7,18.358,0.655,8.208,3.083
2018-02-13,21.5,35.108,13.609,1.083,16.521,4.042
2018-02-14,11.776,20.992,9.217,0.331,10.292,2.348
2018-02-15,32.81,56.538,23.728,2.298,11.375,3.792
2018-02-16,24.35,40.483,16.133,2.952,17.52,4.542
2018-02-17,8.635,10.07,1.435,0.654,19.625,4.174
2018-02-18,32.992,55.325,22.333,1.486,18.625,5.167
2018-02-19,29.65,44.175,14.525,0.584,13.146,3.917
2018-02-20,24.665,50.851,26.186,2.073,13.652,4.957
2018-02-21,13.466,22.775,9.308,0.334,22.062,2.625
2018-02-22,22.396,33.112,10.715,1.425,28.23,3.667
2018-02-23,7.692,9.592,1.9,0.667,16.0,2.417
2018-02-24,18.617,21.139,2.522,1.761,16.667,3.739
2018-02-25,31.892,48.991,17.1,2.896,21.584,4.583
2018-02-26,11.317,16.283,4.967,1.021,15.521,2.5
2018-02-27,23.698,34.513,10.815,0.769,11.334,2.833
2018-02-28,17.222,25.727,8.505,0.965,9.896,2.435
2018-03-01,19.075,28.842,9.767,1.417,15.166,3.5
2018-03-02,15.292,19.2,3.908,1.354,22.667,3.375
2018-03-03,10.548,11.643,1.096,0.732,14.938,2.435
2018-03-04,15.6,25.683,10.083,0.427,5.98,3.0
2018-03-05,24.652,33.14,8.488,1.656,25.188,4.292
2018-03-06,26.512,37.36,10.848,0.871,15.988,3.043
2018-03-07,13.364,18.922,5.558,0.452,12.682,3.083
2018-03-08,12.008,19.058,7.05,0.323,6.458,2.0
2018-03-09,18.933,24.15,5.217,1.437,9.292,2.958
2018-03-10,11.647,13.168,1.521,0.67,7.25,2.391
2018-03-11,18.358,27.283,8.925,0.542,3.146,2.75
2018-03-12,24.858,39.633,14.775,1.75,15.562,4.167
2018-03-13,14.65,22.092,7.442,1.166,10.75,2.542
2018-03-14,19.4,29.325,9.925,1.058,10.042,2.739
2018-03-15,23.755,36.017,12.262,1.938,14.375,3.167
2018-03-16,11.342,14.725,3.383,0.771,7.896,2.5
2018-03-17,11.496,14.087,2.591,0.684,9.083,2.957
2018-03-18,23.377,35.438,12.061,1.83,10.211,3.25
2018-03-19,23.817,35.908,12.092,1.302,9.522,2.87
2018-03-20,29.108,43.3,14.192,3.646,14.542,3.708
2018-03-21,22.233,26.5,4.267,2.646,11.834,3.25
2018-03-22,11.692,17.442,5.75,1.094,23.146,3.417
2018-03-23,7.642,10.075,2.433,0.417,11.812,2.125
2018-03-24,12.017,14.296,2.278,1.298,10.208,3.348
2018-03-25,29.067,42.208,13.142,3.375,13.77,3.917
2018-03-26,26.875,40.2,13.325,3.666,20.979,3.875
2018-03-27,25.917,32.0,6.083,4.365,25.166,3.682
2018-03-28,14.132,17.639,3.507,1.854,12.646,2.458
2018-03-29,15.908,20.592,4.683,1.281,13.667,2.917
2018-03-30,25.35,30.75,5.4,1.562,17.458,3.542
2018-03-31,8.104,9.321,1.217,0.91,10.166,3.0
2018-04-01,15.026,17.383,2.356,2.663,11.042,3.609
2018-04-02,29.7,40.7,11.0,5.136,19.938,3.917
2018-04-03,29.589,42.129,12.54,6.805,25.52,3.917
2018-04-04,21.155,33.201,12.046,5.622,19.666,2.478
2018-04-05,19.892,26.5,6.608,2.597,8.5,3.0
2018-04-06,21.717,30.925,9.208,2.302,12.354,3.167
2018-04-07,10.808,14.175,3.367,0.903,15.812,3.792
2018-04-08,10.348,12.174,1.826,0.99,12.604,3.304
2018-04-09,27.166,36.609,9.442,2.716,14.542,3.917
2018-04-10,22.558,29.233,6.675,2.292,19.73,4.0
2018-04-11,22.803,30.266,7.463,2.473,14.081,2.478
2018-04-12,29.467,43.05,13.583,4.052,16.0,4.208
2018-04-13,9.175,11.433,2.258,0.464,10.605,2.0
2018-04-14,14.275,17.658,3.383,0.896,9.854,2.5
2018-04-15,6.4,7.644,1.243,0.413,4.688,2.522
2018-04-16,9.4,13.508,4.108,0.229,24.166,2.042
2018-04-17,15.475,21.65,6.175,0.386,19.833,2.13
2018-04-18,20.008,27.592,7.583,1.76,9.512,2.833
2018-04-19,22.1,29.85,7.75,3.677,18.625,2.75
2018-04-20,25.65,33.733,8.083,2.823,21.875,3.792
2018-04-21,18.733,22.942,4.208,2.344,23.584,3.542
2018-04-22,12.296,14.2,1.904,3.37,23.354,3.087
2018-04-23,19.325,25.158,5.833,2.469,14.625,3.208
2018-04-24,25.217,36.669,11.452,1.958,7.47,3.042
2018-04-25,12.867,19.158,6.292,0.729,2.919,2.174
2018-04-26,21.192,27.892,6.7,2.354,7.834,2.625
2018-04-27,23.292,33.033,9.742,4.49,11.5,3.0
2018-04-28,21.45,25.183,3.733,3.094,26.771,4.333
2018-04-29,13.905,15.583,1.678,2.152,19.0,3.783
2018-04-30,12.867,14.675,1.808,1.76,15.958,3.083
2018-05-01,20.571,26.614,6.044,3.078,22.334,3.75
2018-05-02,24.013,31.473,7.46,2.156,18.021,3.391
2018-05-03,10.292,12.683,2.392,1.604,9.896,3.417
2018-05-04,9.292,10.842,1.55,1.771,10.896,2.958
2018-05-05,13.05,14.983,1.933,3.146,11.77,3.042
2018-05-06,11.565,12.991,1.426,2.739,12.604,2.826
2018-05-07,22.292,32.166,9.875,0.562,4.5,2.292
2018-05-08,7.358,10.033,2.675,0.312,3.542,1.75
2018-05-09,7.6,10.4,2.8,0.22,7.498,1.478
2018-05-10,14.675,20.175,5.5,1.875,8.312,2.25
2018-05-11,18.983,26.8,7.817,1.833,9.604,3.042
2018-05-12,15.492,19.117,3.625,1.938,10.958,2.875
2018-05-13,15.713,18.052,2.339,1.032,6.604,2.783
2018-05-14,19.192,28.358,9.167,1.854,12.208,3.875
2018-05-15,22.675,29.191,6.517,2.678,14.229,4.826
2018-05-16,21.1,26.967,5.866,2.562,16.27,3.375
2018-05-17,18.1,24.808,6.708,3.062,30.562,3.458
2018-05-18,18.217,27.559,9.342,3.82,29.488,3.333
2018-05-19,4.933,6.733,1.8,0.51,2.958,1.958
2018-05-20,3.444,4.139,0.696,0.261,4.334,1.13
2018-05-21,14.5,18.567,4.067,1.316,8.271,2.0
