date,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2011-11-25,2.604,7.036,186.583,7.458,7.146,8.833,1.688,8.5,194.042
2011-11-26,3.702,10.37,186.708,10.5,9.375,12.208,2.834,12.667,197.208
2011-11-27,5.469,29.448,188.875,15.333,13.584,18.104,4.52,33.417,204.208
2011-11-28,4.406,54.734,189.318,23.818,16.826,34.782,17.956,42.5,213.136
2011-11-29,5.567,59.776,189.458,37.083,18.806,43.416,24.612,48.542,226.542
2011-11-30,6.995,60.552,189.458,40.375,30.446,53.032,22.586,49.125,229.833
2011-12-01,3.102,5.868,187.333,12.208,10.928,12.816,1.888,3.75,199.542
2011-12-02,2.885,12.052,186.542,10.625,13.5,16.334,2.834,9.13,197.167
2011-12-03,2.13,7.781,184.875,11.583,9.5,14.125,4.625,4.375,196.458
2011-12-04,2.328,4.833,186.042,6.792,4.042,4.917,0.875,2.958,192.833
2011-12-05,2.943,10.832,188.0,10.25,9.866,12.258,2.392,13.083,198.25
2011-12-06,3.342,15.02,188.591,13.818,13.645,18.688,5.042,17.167,202.409
2011-12-07,3.008,14.356,185.125,13.125,13.312,17.812,4.5,18.25,198.25
2011-12-08,2.198,10.76,187.0,9.708,8.334,9.729,1.396,12.375,196.708
2011-12-09,2.724,7.333,187.417,6.542,6.688,8.062,1.375,8.25,193.958
2011-12-10,1.675,7.25,186.292,5.542,5.854,6.75,0.896,9.083,191.833
2011-12-11,1.974,8.401,186.25,5.375,4.479,5.27,0.792,12.833,191.625
2011-12-12,2.536,13.042,185.409,7.591,6.717,8.038,1.32,16.5,193.0
2011-12-13,3.514,20.7,187.542,13.0,12.914,20.464,7.55,26.542,200.542
2011-12-14,5.13,24.87,187.375,18.917,17.271,27.354,10.084,27.375,206.292
2011-12-15,4.53,21.245,185.792,8.75,7.694,9.2,1.506,23.917,194.542
2011-12-16,3.109,6.182,187.208,6.25,6.375,7.854,1.479,5.375,193.458
2011-12-17,2.158,6.745,187.25,5.625,7.625,9.354,1.729,9.375,192.875
2011-12-18,2.604,10.167,186.875,6.708,6.438,7.646,1.208,12.167,193.583
2011-12-19,3.135,10.89,186.667,8.542,10.344,14.136,3.792,13.167,195.208
2011-12-20,2.901,8.788,186.136,7.182,9.542,11.312,1.771,11.167,193.318
2011-12-21,4.43,17.02,186.958,9.083,10.48,12.521,2.042,22.833,196.042
2011-12-22,5.058,20.464,187.792,8.583,8.729,10.292,1.562,24.625,196.375
2011-12-23,2.318,5.797,186.0,5.125,6.167,7.312,1.146,4.792,191.125
2011-12-24,2.125,6.938,186.125,5.125,5.958,6.916,0.958,9.5,191.25
2011-12-25,2.005,4.708,187.708,3.542,3.0,3.688,0.688,5.083,191.25
2011-12-26,2.063,5.136,187.292,4.625,7.443,9.343,1.9,5.875,191.917
2011-12-27,2.469,7.562,187.417,6.667,12.16,15.319,3.16,8.682,194.083
2011-12-28,3.588,7.412,188.273,13.773,14.729,20.97,6.241,6.75,202.045
2011-12-29,3.559,17.556,187.708,11.0,10.334,13.5,3.166,20.458,198.708
2011-12-30,2.901,8.24,188.042,6.5,7.042,8.271,1.23,8.708,194.542
2011-12-31,2.734,6.906,187.792,7.625,7.75,9.416,1.666,5.75,195.417
2012-01-01,2.366,10.969,188.261,3.565,3.5,3.771,0.271,12.958,191.826
2012-01-02,3.636,27.787,188.583,3.375,4.084,4.292,0.208,23.333,191.958
2012-01-03,2.422,7.297,188.0,1.583,3.521,3.917,0.396,5.75,189.583
2012-01-04,2.143,5.04,188.083,3.625,6.834,7.892,1.058,6.227,191.708
2012-01-05,3.297,10.76,188.208,9.917,10.954,13.515,2.56,9.958,198.125
2012-01-06,2.875,12.005,186.208,4.75,7.312,7.875,0.562,15.542,190.958
2012-01-07,2.396,14.594,187.292,8.833,9.417,11.917,2.5,16.458,196.125
2012-01-08,3.164,21.386,188.5,10.875,14.582,19.552,4.97,27.875,199.375
2012-01-09,3.375,15.903,187.348,5.174,8.312,9.916,1.604,17.875,192.522
2012-01-10,2.354,8.947,187.833,4.167,7.678,8.877,1.198,9.292,192.0
2012-01-11,2.698,7.513,190.333,7.042,10.602,13.09,2.488,6.688,197.375
2012-01-12,3.263,21.739,190.0,14.333,16.188,21.11,4.921,29.583,204.333
2012-01-13,2.964,40.979,191.625,15.667,16.188,19.312,3.125,45.25,207.292
2012-01-14,1.88,10.158,189.0,7.375,7.5,8.146,0.646,12.125,196.375
2012-01-15,2.985,18.109,189.176,5.118,6.875,7.562,0.688,20.083,194.294
2012-01-16,3.076,20.34,187.667,10.667,11.646,14.02,2.375,25.125,198.333
2012-01-17,2.838,22.536,188.583,9.042,7.917,9.292,1.375,25.292,197.625
2012-01-18,1.854,6.202,186.708,3.708,6.322,7.21,0.888,7.083,190.417
2012-01-19,2.13,11.448,186.833,4.25,6.337,7.002,0.666,16.542,191.083
2012-01-20,2.818,20.333,189.208,6.125,8.083,8.896,0.812,25.375,195.333
2012-01-21,3.938,40.385,188.75,14.708,15.312,19.396,4.084,45.875,203.458
2012-01-22,2.174,26.74,187.783,14.0,15.758,22.97,7.212,21.625,201.783
2012-01-23,2.875,9.036,186.417,9.375,10.542,12.084,1.542,9.208,195.792
2012-01-24,2.083,15.484,187.583,7.583,7.854,10.229,2.375,18.667,195.167
2012-01-25,3.201,17.212,188.0,4.167,4.0,4.442,0.442,15.792,192.167
2012-01-26,5.13,16.734,188.625,3.5,4.585,4.951,0.366,15.125,192.125
2012-01-27,2.26,8.812,188.5,2.958,4.125,4.5,0.375,10.833,191.458
2012-01-28,2.296,11.387,189.2,4.2,6.166,6.896,0.73,12.542,193.4
2012-01-29,3.301,16.016,,,10.988,12.466,1.479,19.364,
2012-01-30,4.084,30.658,189.833,10.333,13.62,16.166,2.547,33.875,200.167
2012-01-31,4.656,44.614,191.0,16.167,16.604,19.875,3.271,49.458,207.167
2012-02-01,3.703,58.49,191.708,26.167,25.862,37.784,11.922,54.75,217.875
2012-02-02,2.595,39.748,189.25,19.5,16.246,29.098,12.854,33.708,208.75
2012-02-03,3.141,16.188,187.0,9.167,9.354,10.334,0.979,18.208,196.167
2012-02-04,2.918,36.726,187.636,13.182,14.487,16.489,2.002,38.25,206.652
2012-02-05,4.43,21.734,189.708,8.958,7.688,8.5,0.812,21.167,198.667
2012-02-06,2.688,18.443,188.333,12.5,9.521,11.208,1.688,23.348,200.833
2012-02-07,3.36,20.354,189.208,4.083,4.562,4.792,0.229,20.875,193.292
2012-02-08,2.67,6.295,190.875,3.625,4.678,5.076,0.398,5.625,194.5
2012-02-09,3.45,12.135,190.625,5.792,7.464,8.24,0.775,13.0,196.417
2012-02-10,3.188,15.641,189.125,3.958,4.812,5.188,0.375,17.083,193.083
2012-02-11,4.151,24.25,189.636,4.636,5.062,5.354,0.292,23.75,194.652
2012-02-12,4.344,21.106,188.292,9.625,11.417,13.146,1.729,22.458,197.917
2012-02-13,3.701,17.004,187.583,5.167,6.708,7.271,0.562,18.167,192.75
2012-02-14,4.405,16.882,186.625,11.5,13.875,16.77,2.896,17.75,198.125
2012-02-15,2.781,15.542,185.292,8.458,11.34,12.556,1.216,20.417,193.75
2012-02-16,2.351,13.062,188.792,5.417,6.61,7.408,0.798,14.583,194.208
2012-02-17,3.464,12.052,188.083,5.583,7.771,8.542,0.771,13.75,193.667
2012-02-18,2.344,26.714,188.727,14.818,16.896,25.042,8.146,27.0,203.545
2012-02-19,2.369,12.711,188.625,6.417,9.047,9.642,0.595,16.833,195.042
2012-02-20,2.099,9.354,188.75,5.125,6.146,6.688,0.542,10.167,193.875
2012-02-21,3.781,18.193,188.227,4.5,6.5,6.896,0.396,20.625,192.727
2012-02-22,4.053,22.21,186.208,5.5,7.572,8.304,0.732,23.909,191.708
2012-02-23,4.689,32.667,187.0,5.958,6.958,7.516,0.559,33.417,192.958
2012-02-24,3.281,11.891,187.083,3.833,4.896,5.438,0.542,9.542,190.917
2012-02-25,4.907,15.77,188.636,11.364,13.0,15.354,2.354,16.0,200.0
2012-02-26,4.402,32.296,188.318,11.364,15.354,17.792,2.438,33.833,199.682
2012-02-27,2.7,24.288,185.875,10.375,12.604,15.604,3.0,30.042,196.25
2012-02-28,4.453,23.26,188.5,17.458,15.854,20.02,4.166,26.5,205.958
2012-02-29,,,,,,,,,
2012-03-01,3.88,26.763,188.417,15.625,18.433,25.12,6.687,27.333,204.042
2012-03-02,3.146,19.953,189.667,7.125,4.22,4.568,0.348,18.042,196.792
2012-03-03,3.318,16.75,189.458,5.5,5.812,6.208,0.395,18.792,194.958
2012-03-04,4.553,23.95,184.261,6.261,8.458,9.416,0.958,22.542,190.522
2012-03-05,5.766,42.755,191.625,10.333,9.805,10.554,0.748,44.417,201.958
2012-03-06,5.13,21.312,189.625,13.125,12.708,14.02,1.312,21.75,202.75
2012-03-07,8.046,37.139,190.458,24.917,21.742,26.63,4.888,29.545,215.375
2012-03-08,7.078,39.417,184.833,7.833,5.952,6.328,0.376,31.708,192.667
2012-03-09,10.707,70.958,188.625,19.458,14.002,15.269,1.266,54.417,208.083
2012-03-10,4.938,25.943,184.667,7.417,5.375,5.708,0.333,21.375,192.083
2012-03-11,3.735,14.679,189.348,9.87,9.646,10.75,1.104,13.792,199.217
2012-03-12,6.181,31.25,188.208,20.125,17.146,21.146,4.0,29.708,208.333
2012-03-13,4.392,45.004,186.917,24.458,21.979,30.833,8.854,45.5,211.375
2012-03-14,2.828,10.844,188.083,7.667,5.75,6.146,0.395,11.167,195.75
2012-03-15,4.75,19.255,189.833,18.375,13.614,16.324,2.71,18.792,208.208
2012-03-16,4.445,23.338,188.917,16.333,12.723,15.12,2.396,18.125,205.25
2012-03-17,6.031,53.146,188.583,12.292,14.334,16.312,1.979,47.958,200.875
2012-03-18,3.485,33.56,183.773,15.545,10.542,11.718,1.176,29.208,199.318
2012-03-19,6.729,43.656,191.667,22.917,13.89,15.652,1.762,30.0,214.583
2012-03-20,5.224,53.708,192.0,18.625,18.416,23.062,4.646,44.208,210.625
2012-03-21,3.674,8.535,190.833,9.542,7.422,8.269,0.846,7.409,200.375
2012-03-22,5.0,24.589,192.625,16.542,14.57,17.852,3.282,20.875,209.167
2012-03-23,3.854,21.037,190.625,12.833,9.685,11.597,1.912,20.083,203.458
2012-03-24,5.37,37.271,192.542,11.958,12.708,14.375,1.666,36.583,204.5
2012-03-25,3.93,27.019,191.773,8.955,7.542,8.111,0.57,24.875,200.727
2012-03-26,3.942,12.453,190.0,9.625,7.04,7.797,0.758,10.292,199.625
2012-03-27,2.697,29.85,190.625,15.333,14.375,15.646,1.271,31.5,205.958
2012-03-28,3.49,39.115,188.167,17.958,13.271,15.666,2.396,41.5,206.125
2012-03-29,6.052,44.474,189.167,24.667,16.208,21.731,5.524,48.667,213.833
2012-03-30,4.696,28.667,189.667,13.833,10.07,10.934,0.864,26.083,203.5
2012-03-31,4.797,27.349,190.042,13.875,9.896,11.354,1.458,25.458,203.917
2012-04-01,4.376,21.875,188.542,7.375,4.292,4.625,0.334,15.667,195.917
2012-04-02,5.646,26.677,188.625,19.0,9.75,11.026,1.277,22.0,207.625
2012-04-03,4.505,30.61,187.227,10.091,9.144,9.947,0.803,22.042,197.318
2012-04-04,4.292,16.406,190.375,4.75,3.854,4.166,0.312,14.0,195.125
2012-04-05,5.482,27.677,190.167,6.125,3.974,4.244,0.271,22.833,196.292
2012-04-06,4.37,16.24,192.458,5.583,4.52,4.938,0.417,10.167,198.042
2012-04-07,2.971,11.87,193.125,6.5,4.703,5.16,0.456,9.833,199.625
2012-04-08,5.927,23.141,195.875,9.958,6.854,7.625,0.77,19.042,205.833
2012-04-09,7.536,35.365,203.833,10.917,6.93,7.748,0.818,32.833,214.75
2012-04-10,8.984,64.186,194.125,31.792,15.145,19.562,4.417,62.625,225.917
2012-04-11,3.436,53.298,189.167,30.958,11.666,20.625,8.958,36.292,220.125
2012-04-12,5.849,33.277,190.458,21.25,10.604,16.25,5.646,26.167,211.708
2012-04-13,6.099,24.557,187.375,16.75,11.938,17.146,5.208,24.417,204.125
2012-04-14,4.151,23.271,189.75,14.25,8.36,10.876,2.516,18.542,204.0
2012-04-15,6.417,23.333,194.542,17.75,10.229,14.479,4.25,17.667,212.292
2012-04-16,6.646,39.021,191.737,22.421,13.774,21.105,7.332,34.042,214.158
2012-04-17,6.836,23.041,187.458,22.042,9.75,15.856,6.108,18.583,209.5
2012-04-18,8.135,37.677,188.667,22.25,12.104,18.792,6.688,36.125,210.917
2012-04-19,6.424,39.025,189.333,21.542,12.17,20.92,8.75,38.583,210.875
2012-04-20,5.016,48.833,187.875,21.208,12.104,21.438,9.334,38.708,209.083
2012-04-21,5.21,33.125,188.304,18.0,12.355,19.161,6.806,19.25,206.304
2012-04-22,3.833,5.838,183.0,7.579,7.854,10.688,2.834,2.0,190.579
2012-04-23,6.981,35.764,187.87,20.913,11.801,22.224,10.423,32.478,208.783
2012-04-24,10.242,69.749,189.625,31.958,15.208,28.854,13.645,64.727,221.583
2012-04-25,10.882,67.788,188.792,27.583,16.625,30.125,13.5,60.792,216.375
2012-04-26,4.99,27.656,185.0,14.292,10.875,15.501,4.626,21.083,199.292
2012-04-27,7.667,14.99,187.917,25.042,11.646,16.516,4.871,9.625,212.958
2012-04-28,13.389,25.682,188.292,32.833,15.162,24.365,9.203,18.583,221.125
2012-04-29,10.109,37.083,188.625,26.292,13.521,20.125,6.604,33.667,214.917
2012-04-30,5.38,36.823,186.208,16.458,11.188,16.0,4.812,33.917,202.667
2012-05-01,8.467,33.543,184.636,20.318,12.063,18.221,6.158,20.417,204.955
2012-05-02,3.466,15.766,182.708,16.792,10.698,18.115,7.417,6.292,199.5
2012-05-03,3.677,7.037,181.042,10.833,6.938,12.166,5.23,4.625,191.875
2012-05-04,4.203,6.573,182.0,8.042,6.962,11.15,4.188,4.542,190.042
2012-05-05,6.715,23.219,185.25,13.0,7.75,12.095,4.346,20.583,198.25
2012-05-06,7.088,25.916,185.708,10.5,9.166,12.604,3.438,21.958,196.208
2012-05-07,8.122,48.561,190.208,21.292,13.48,19.542,6.062,39.875,211.5
2012-05-08,11.291,100.362,194.364,35.591,14.23,19.562,5.334,89.5,229.955
2012-05-09,9.44,65.79,190.625,24.667,13.312,19.125,5.812,64.625,215.292
2012-05-10,8.281,43.609,188.458,22.208,12.362,18.156,5.794,40.167,210.667
2012-05-11,4.599,7.115,185.042,7.083,6.272,8.48,2.208,3.125,192.125
2012-05-12,4.587,9.818,185.833,8.25,6.318,7.883,1.565,6.542,194.083
2012-05-13,8.443,20.281,186.333,13.625,9.958,12.416,2.458,16.958,199.958
2012-05-14,7.156,46.286,187.917,20.833,12.479,16.52,4.042,44.417,208.75
2012-05-15,4.403,45.536,184.636,24.409,13.07,18.03,4.96,31.125,209.045
2012-05-16,6.698,31.246,186.917,19.708,9.916,15.062,5.146,26.292,206.625
2012-05-17,10.907,45.053,189.125,18.083,10.928,15.449,4.521,35.75,207.208
2012-05-18,6.922,28.318,188.25,13.875,9.579,12.226,2.648,25.25,202.125
2012-05-19,9.198,35.604,190.25,31.958,12.347,16.824,4.478,30.333,222.208
2012-05-20,7.364,37.495,189.875,16.833,11.562,15.625,4.062,32.75,206.708
2012-05-21,4.727,28.351,185.636,18.727,9.375,12.895,3.521,26.208,204.364
2012-05-22,7.786,29.04,186.042,21.083,10.646,14.188,3.542,25.083,207.125
2012-05-23,8.693,31.983,187.833,41.125,15.792,21.729,5.938,30.375,228.958
2012-05-24,10.333,34.964,188.0,46.625,16.479,24.0,7.521,32.5,234.625
2012-05-25,4.917,32.167,185.708,21.292,10.941,15.914,4.973,37.75,207.0
2012-05-26,6.307,44.344,186.875,31.875,10.008,14.614,4.607,39.75,218.75
2012-05-27,8.188,26.286,187.0,21.0,9.438,14.938,5.5,22.292,208.0
2012-05-28,8.649,30.804,186.5,23.25,10.875,17.292,6.417,28.043,209.75
2012-05-29,10.057,45.189,186.917,21.625,10.352,15.271,4.918,39.667,208.542
2012-05-30,7.552,36.927,187.875,17.667,8.562,10.979,2.416,28.583,205.542
2012-05-31,7.477,42.729,187.591,20.045,12.074,16.472,4.398,38.042,207.636
2012-06-01,7.724,35.698,186.208,22.167,9.741,14.594,4.854,31.667,208.375
2012-06-02,8.637,49.792,187.75,29.542,11.426,17.146,5.721,47.458,217.292
2012-06-03,7.797,44.438,185.583,13.917,8.438,11.916,3.48,37.833,199.5
2012-06-04,8.089,37.451,187.0,37.875,10.688,15.167,4.48,40.0,224.875
2012-06-05,5.483,33.769,187.889,26.389,13.438,21.208,7.771,26.042,214.278
2012-06-06,7.629,29.983,184.458,26.917,10.834,16.854,6.021,25.208,211.375
2012-06-07,10.479,44.901,186.833,29.875,12.73,18.271,5.542,40.583,216.708
2012-06-08,4.875,46.688,185.458,19.25,10.622,14.958,4.335,41.333,204.708
2012-06-09,4.51,17.87,182.5,15.583,7.403,12.372,4.97,14.292,198.083
2012-06-10,8.391,26.141,184.333,17.417,11.458,17.375,5.917,24.708,201.75
2012-06-11,6.874,38.29,185.458,23.708,8.812,12.688,3.875,33.739,209.167
2012-06-12,4.223,38.552,185.292,21.208,10.798,17.956,7.158,29.0,206.5
2012-06-13,7.411,31.047,186.583,22.708,8.916,15.834,6.917,19.792,209.292
2012-06-14,9.09,32.41,186.476,19.762,11.307,16.156,4.849,29.458,206.238
2012-06-15,6.104,28.135,185.5,15.625,10.062,13.622,3.56,23.625,201.125
2012-06-16,3.418,21.167,186.208,22.167,9.581,17.328,7.748,9.125,208.375
2012-06-17,5.281,23.943,183.125,16.042,11.479,17.646,6.166,16.792,199.167
2012-06-18,7.842,35.376,184.917,33.375,12.396,21.021,8.625,26.917,218.292
2012-06-19,3.198,18.203,182.227,22.227,8.604,17.666,9.062,13.083,204.455
2012-06-20,4.96,9.562,182.708,18.583,6.667,16.25,9.584,8.417,201.292
2012-06-21,3.276,11.802,187.25,15.708,7.812,12.771,4.958,9.458,202.958
2012-06-22,5.406,13.714,187.75,21.167,8.218,13.711,5.494,11.875,208.917
2012-06-23,7.296,29.75,190.917,29.542,9.691,16.973,7.282,28.958,220.458
2012-06-24,4.167,50.333,190.458,20.167,9.625,17.604,7.979,37.25,210.625
2012-06-25,3.99,36.359,189.909,18.5,9.5,15.354,5.854,24.727,208.409
2012-06-26,6.274,35.126,187.417,21.5,9.123,16.578,7.454,26.333,208.917
2012-06-27,4.364,22.958,187.125,16.625,8.771,18.847,10.076,17.958,203.75
2012-06-28,4.705,21.886,185.333,16.708,7.481,17.053,9.572,14.625,202.042
2012-06-29,8.146,30.677,186.417,24.542,8.729,18.718,9.988,25.917,210.958
2012-06-30,6.992,52.464,185.625,32.5,9.364,23.306,13.942,33.958,218.125
2012-07-01,4.469,34.0,186.25,24.375,6.479,16.062,9.583,15.958,210.625
2012-07-02,5.988,20.618,190.909,29.182,9.021,17.021,8.0,12.542,220.091
2012-07-03,4.607,17.771,191.833,22.25,10.896,25.417,14.521,11.042,214.083
2012-07-04,4.71,18.269,190.0,31.417,7.979,19.146,11.166,11.667,221.417
2012-07-05,4.719,22.661,189.042,38.417,8.5,25.958,17.458,12.958,227.458
2012-07-06,7.099,20.953,196.417,28.542,6.896,28.64,21.744,14.25,224.958
2012-07-07,3.656,15.828,184.625,14.125,5.434,11.239,5.804,14.333,198.75
2012-07-08,5.854,12.964,192.5,15.125,5.896,12.084,6.188,10.333,207.625
2012-07-09,7.771,24.177,196.636,21.636,7.542,15.021,7.479,20.792,218.273
2012-07-10,8.537,35.357,197.5,24.375,7.394,12.408,5.013,32.875,221.875
2012-07-11,4.578,33.484,199.625,24.333,11.979,14.042,2.062,24.542,223.958
2012-07-12,6.325,44.245,200.625,31.542,13.756,19.123,5.368,21.125,232.167
2012-07-13,5.438,42.073,200.083,29.833,15.799,20.171,4.372,25.25,229.917
2012-07-14,5.254,42.151,195.125,30.5,10.898,13.342,2.443,23.375,225.625
2012-07-15,9.099,52.542,193.75,22.542,8.98,12.02,3.042,34.667,216.292
2012-07-16,8.167,26.604,198.333,21.917,6.354,9.146,2.792,18.833,220.25
2012-07-17,8.82,20.936,195.409,23.227,9.104,13.667,4.562,12.625,218.636
2012-07-18,7.03,18.076,195.667,22.542,9.208,13.604,4.396,10.167,218.208
2012-07-19,6.952,25.285,206.333,26.375,9.938,14.5,4.562,16.333,232.708
2012-07-20,6.073,23.432,199.833,24.125,9.041,12.93,3.888,18.25,223.958
2012-07-21,7.618,38.073,212.042,25.708,11.089,17.74,6.652,28.875,237.75
2012-07-22,6.536,46.76,202.875,19.667,6.729,7.98,1.25,34.333,222.542
2012-07-23,7.157,31.893,216.8,21.35,7.625,9.583,1.958,22.875,238.15
2012-07-24,7.469,32.526,200.042,24.583,8.856,10.491,1.635,24.458,224.625
2012-07-25,8.214,36.042,206.167,27.667,9.958,12.354,2.396,28.208,233.833
2012-07-26,7.25,34.697,211.792,28.667,11.54,13.905,2.365,26.292,240.458
2012-07-27,7.406,40.386,201.792,28.833,10.398,12.796,2.396,33.417,230.625
2012-07-28,6.627,50.76,194.708,29.583,8.494,10.102,1.608,38.708,224.292
2012-07-29,5.63,25.927,185.417,17.292,6.73,8.73,2.0,19.333,202.708
2012-07-30,6.323,38.256,184.833,22.167,7.562,8.979,1.417,30.682,207.0
2012-07-31,6.44,25.166,182.708,21.542,8.521,10.75,2.229,20.208,204.25
2012-08-01,4.158,18.588,179.75,16.542,7.688,10.354,2.666,12.75,196.292
2012-08-02,5.167,16.863,181.0,20.917,7.021,10.479,3.458,11.208,201.917
2012-08-03,6.135,20.271,182.292,21.125,7.384,10.506,3.122,13.792,203.417
2012-08-04,5.622,20.39,180.708,20.417,8.856,10.527,1.67,15.625,201.125
2012-08-05,4.0,16.818,178.917,16.75,7.0,9.208,2.208,10.667,195.667
2012-08-06,4.766,17.458,179.409,21.636,8.542,11.979,3.438,11.542,201.045
2012-08-07,5.952,24.797,185.708,22.333,10.042,12.323,2.28,17.875,208.042
2012-08-08,6.094,25.089,189.087,22.87,10.73,12.208,1.479,18.75,211.957
2012-08-09,5.078,26.052,188.375,22.167,8.432,9.274,0.842,20.458,210.542
2012-08-10,6.417,35.052,193.958,22.0,9.204,10.65,1.446,27.625,215.958
2012-08-11,5.171,59.781,189.833,23.875,12.155,14.008,1.852,44.333,213.708
2012-08-12,3.953,37.0,184.125,17.75,6.438,8.416,1.979,25.208,201.875
2012-08-13,4.013,27.826,183.864,16.409,5.208,7.208,2.0,22.955,200.273
2012-08-14,3.088,17.826,182.917,17.417,6.604,8.666,2.062,11.25,200.333
2012-08-15,4.427,27.229,183.542,17.125,5.708,8.208,2.5,17.417,200.667
2012-08-16,4.766,19.568,189.0,15.833,5.521,7.625,2.104,14.583,204.833
2012-08-17,4.864,24.453,181.917,15.625,6.078,8.286,2.208,19.5,197.542
2012-08-18,5.912,34.614,182.583,19.375,7.25,9.43,2.182,29.5,201.958
2012-08-19,4.354,23.536,184.458,16.917,6.271,7.771,1.5,17.167,201.375
2012-08-20,5.208,15.776,191.545,17.091,6.292,8.062,1.771,9.458,208.636
2012-08-21,4.013,14.895,189.583,18.458,8.752,11.27,2.518,8.5,208.042
2012-08-22,3.958,15.526,192.208,24.458,8.916,12.895,3.979,12.5,216.667
2012-08-23,3.513,16.5,187.125,19.0,7.276,11.024,3.748,13.042,206.125
2012-08-24,4.62,14.599,188.875,17.375,8.28,12.077,3.797,12.458,206.25
2012-08-25,4.684,16.792,190.25,17.958,7.812,10.791,2.978,12.0,208.208
2012-08-26,3.651,12.354,184.208,13.167,5.188,7.188,2.0,8.625,197.375
2012-08-27,3.333,8.515,183.696,12.696,3.438,4.729,1.292,2.875,196.391
2012-08-28,2.48,9.92,177.833,15.917,5.854,8.0,2.146,3.5,193.75
2012-08-29,2.903,13.869,179.583,19.458,6.958,10.708,3.75,7.75,199.042
2012-08-30,4.364,20.214,181.917,20.958,7.521,10.354,2.834,15.739,202.875
2012-08-31,3.198,17.026,186.333,16.208,6.54,9.115,2.576,13.042,202.542
2012-09-01,3.186,16.406,187.417,16.292,7.62,8.449,0.829,10.625,203.708
2012-09-02,4.427,19.203,183.292,14.417,5.021,6.396,1.375,14.583,197.708
2012-09-03,3.433,17.772,183.318,16.5,6.476,8.085,1.61,14.045,199.818
2012-09-04,5.32,27.693,185.042,21.042,7.446,9.657,2.21,22.0,206.083
2012-09-05,4.104,22.007,181.667,19.5,7.25,9.084,1.834,17.375,201.167
2012-09-06,5.782,15.474,183.625,23.458,8.983,12.248,3.266,10.5,207.083
2012-09-07,4.484,25.495,183.083,19.083,6.883,8.723,1.84,20.375,202.167
2012-09-08,4.307,26.068,189.167,18.958,5.91,7.157,1.248,23.042,208.125
2012-09-09,4.26,15.427,186.917,16.792,6.062,7.666,1.604,8.208,203.708
2012-09-10,4.059,14.457,188.609,17.696,6.062,8.875,2.812,9.375,206.304
2012-09-11,4.065,12.537,186.042,40.958,6.833,7.916,1.084,9.833,227.0
2012-09-12,5.122,27.502,188.0,30.625,7.292,8.708,1.416,24.875,218.625
2012-09-13,5.583,40.505,187.792,23.167,7.5,8.896,1.396,36.167,210.958
2012-09-14,4.958,34.12,188.292,20.5,6.454,7.923,1.47,28.083,208.792
2012-09-15,4.798,17.776,185.292,12.958,5.415,7.076,1.66,15.208,198.25
2012-09-16,2.729,11.427,184.083,16.25,4.48,5.854,1.375,4.833,200.333
2012-09-17,2.151,9.188,187.5,29.5,5.104,7.021,1.916,2.667,217.0
2012-09-18,4.148,14.787,190.917,31.667,6.882,8.336,1.454,10.792,222.583
2012-09-19,3.682,21.86,186.261,17.957,4.896,5.292,0.396,19.375,204.217
2012-09-20,4.268,23.958,192.083,16.958,6.86,7.222,0.362,22.0,209.042
2012-09-21,4.62,33.344,197.667,16.458,7.153,7.66,0.508,30.125,214.125
2012-09-22,5.29,33.496,193.708,18.083,7.346,7.86,0.514,33.667,211.792
2012-09-23,2.865,22.385,185.417,14.125,3.812,4.083,0.271,24.25,199.542
2012-09-24,3.176,10.778,186.917,12.458,6.229,6.988,0.758,7.708,199.375
2012-09-25,3.801,13.23,190.913,12.87,7.35,9.008,3.796,9.542,203.783
2012-09-26,4.262,14.115,191.833,12.792,7.364,8.176,0.812,11.5,204.625
2012-09-27,4.708,13.516,188.708,13.292,7.67,9.102,1.432,10.083,202.0
2012-09-28,5.052,17.532,190.875,18.625,8.229,8.834,0.604,15.304,209.5
2012-09-29,2.975,18.005,184.708,14.917,9.478,10.261,0.783,17.042,199.625
2012-09-30,1.974,8.427,179.5,11.1,4.75,4.958,0.208,5.167,190.6
2012-10-01,2.073,8.307,183.8,16.267,5.252,9.113,3.86,5.875,200.067
2012-10-02,3.653,9.778,185.292,17.958,6.783,7.783,1.0,6.875,203.25
2012-10-03,4.219,11.839,187.625,14.5,9.417,12.25,2.833,8.542,202.125
2012-10-04,3.552,10.276,184.375,11.083,6.875,7.625,0.75,6.833,195.458
2012-10-05,4.458,14.422,185.625,9.958,9.042,10.417,1.375,9.833,195.583
2012-10-06,4.518,20.625,186.417,24.708,12.391,14.565,2.174,17.083,211.125
2012-10-07,3.641,18.651,184.333,8.458,6.333,7.083,0.75,15.75,192.792
2012-10-08,4.344,14.203,184.25,7.417,6.333,6.917,0.583,12.083,191.667
2012-10-09,3.681,12.324,185.273,8.409,7.458,8.458,1.0,11.833,193.682
2012-10-10,6.21,23.0,188.125,18.708,14.458,16.375,1.917,19.708,206.833
2012-10-11,3.859,20.102,184.583,10.125,8.917,10.292,1.375,18.792,194.708
2012-10-12,3.271,16.417,187.667,8.125,9.458,10.375,0.917,14.0,195.792
