date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2016-10-13,4.81,18.94,28.672,9.732,10.668,,1.458
2016-10-14,5.5,24.542,40.25,15.708,15.729,,1.75
2016-10-15,6.333,23.938,38.75,14.812,15.292,,1.583
2016-10-16,6.625,18.062,24.042,5.979,16.708,,1.583
2016-10-17,6.708,25.708,40.771,15.062,16.604,,1.25
2016-10-18,7.455,27.978,54.544,26.566,14.414,,1.435
2016-10-19,5.167,22.166,35.77,13.604,13.479,,2.167
2016-10-20,5.042,17.542,32.75,15.208,17.792,,1.333
2016-10-21,4.833,23.521,33.375,9.855,16.146,,2.375
2016-10-22,5.292,20.958,29.812,8.854,16.458,,1.958
2016-10-23,4.25,9.708,13.77,4.062,15.416,,1.333
2016-10-24,4.565,22.48,35.766,13.286,8.312,,1.75
2016-10-25,5.833,29.271,49.812,20.542,13.75,,1.583
2016-10-26,7.042,27.218,44.756,17.539,19.008,,1.565
2016-10-27,4.792,15.646,23.708,8.062,10.562,,1.0
2016-10-28,5.292,24.438,37.646,13.208,14.27,,1.167
2016-10-29,5.958,17.916,29.416,11.5,9.125,,1.0
2016-10-30,5.5,12.77,17.396,4.625,12.083,,1.375
2016-10-31,6.217,26.209,41.332,15.122,16.408,,2.458
2016-11-01,4.75,21.104,37.438,16.333,10.792,,1.042
2016-11-02,4.667,23.7,37.476,13.775,6.057,,1.261
2016-11-03,5.125,15.708,22.834,7.125,8.562,,1.208
2016-11-04,5.917,27.688,47.896,20.208,9.52,,2.042
2016-11-05,6.333,23.667,34.062,10.395,17.479,,1.958
2016-11-06,5.167,11.75,18.125,6.375,14.958,,1.0
2016-11-07,4.75,18.416,28.771,10.355,12.708,,1.542
2016-11-08,6.636,33.805,62.456,28.652,21.796,,1.739
2016-11-09,2.864,10.882,17.274,6.392,4.352,,1.417
2016-11-10,4.333,22.25,33.688,11.438,8.625,,1.583
2016-11-11,4.542,21.262,30.166,8.905,7.828,,1.227
2016-11-12,7.583,25.208,51.875,26.666,9.354,,1.75
2016-11-13,7.542,19.646,32.0,12.354,18.271,,2.167
2016-11-14,8.083,30.276,54.665,24.388,27.848,,2.0
2016-11-15,6.043,21.88,38.448,16.568,17.782,,1.542
2016-11-16,3.375,18.98,29.25,10.27,8.062,,1.417
2016-11-17,4.292,24.167,43.958,19.792,10.938,,1.792
2016-11-18,5.833,30.792,54.166,23.375,15.084,,2.333
2016-11-19,6.875,27.688,52.75,25.062,21.854,,1.458
2016-11-20,9.458,23.458,47.854,24.396,20.948,,3.042
2016-11-21,6.348,24.106,50.388,26.28,18.032,,1.625
2016-11-22,6.875,30.916,72.105,41.188,15.658,,2.0
2016-11-23,3.792,12.375,24.0,11.625,4.166,,1.375
2016-11-24,3.542,22.542,35.688,13.146,6.083,,1.333
2016-11-25,5.5,27.938,62.917,34.98,10.354,,2.0
2016-11-26,6.083,25.979,54.979,29.0,9.833,,2.0
2016-11-27,5.083,17.812,25.25,7.438,12.729,,1.708
2016-11-28,4.435,17.822,30.217,12.395,6.95,,1.667
2016-11-29,3.625,16.25,25.312,9.062,5.896,,1.958
2016-11-30,4.208,23.858,36.009,12.152,12.396,,2.13
2016-12-01,5.917,25.792,47.625,21.834,16.154,,1.625
2016-12-02,5.625,25.916,44.021,18.104,10.208,,1.833
2016-12-03,7.375,33.65,65.642,31.992,13.15,,2.133
2016-12-04,6.958,21.416,34.583,13.166,20.042,,2.083
2016-12-05,7.542,30.404,57.088,26.684,22.039,,1.739
2016-12-06,5.957,21.206,57.418,36.212,7.128,,1.667
2016-12-07,5.167,25.584,44.854,19.271,7.771,,1.375
2016-12-08,6.667,32.104,77.938,45.833,10.271,,2.167
2016-12-09,6.5,30.062,59.5,29.438,15.792,,2.042
2016-12-10,5.583,19.917,36.146,16.229,7.584,,2.042
2016-12-11,4.75,12.625,18.271,5.646,4.188,,1.833
2016-12-12,6.818,37.476,77.496,40.02,14.866,,2.5
2016-12-13,6.917,40.704,83.421,42.716,29.896,,2.208
2016-12-14,5.5,22.938,35.52,12.584,6.646,,1.125
2016-12-15,4.792,21.979,38.688,16.708,5.375,,1.375
2016-12-16,5.042,22.833,43.188,20.354,5.833,,1.625
2016-12-17,8.0,33.542,79.48,45.938,10.396,,2.25
2016-12-18,9.208,27.5,57.812,30.312,14.979,,2.375
2016-12-19,8.435,37.848,92.044,54.196,17.696,,3.652
2016-12-20,8.958,39.958,101.166,61.208,30.792,,3.958
2016-12-21,10.167,41.25,119.27,78.021,29.896,,3.0
2016-12-22,7.083,21.625,60.521,38.896,19.979,,1.75
2016-12-23,5.583,10.73,17.854,7.125,6.916,,1.0
2016-12-24,4.958,13.916,22.562,8.646,3.896,,1.333
2016-12-25,7.0,21.916,36.0,14.084,10.312,,1.625
2016-12-26,7.917,29.604,61.646,32.042,14.562,,1.833
2016-12-27,5.417,15.396,24.833,9.438,6.958,,1.042
2016-12-28,5.0,12.438,20.354,7.916,3.833,,1.625
2016-12-29,7.292,23.854,42.334,18.479,12.646,,1.5
2016-12-30,5.417,8.792,13.375,4.583,3.438,,1.333
2016-12-31,6.792,18.688,28.438,9.75,9.334,,1.583
2017-01-01,7.375,15.292,25.02,9.729,9.833,,1.917
2017-01-02,6.458,13.854,18.625,4.771,4.0,,1.542
2017-01-03,5.292,9.166,11.792,2.625,1.25,,2.208
2017-01-04,6.5,18.229,26.416,8.188,3.625,,2.333
2017-01-05,7.167,24.896,37.312,12.416,6.667,,1.875
2017-01-06,8.333,26.916,53.792,26.875,8.75,,2.083
2017-01-07,6.5,15.708,20.792,5.083,4.916,,2.333
2017-01-08,7.75,21.771,29.604,7.834,12.833,,1.75
2017-01-09,9.375,23.752,40.563,16.812,16.384,,1.696
2017-01-10,6.524,22.922,32.074,9.152,8.146,,1.75
2017-01-11,5.083,29.271,56.792,27.521,8.5,,1.333
2017-01-12,6.208,35.938,76.584,40.646,12.166,,2.333
2017-01-13,5.0,27.604,46.625,19.021,10.604,,1.875
2017-01-14,4.833,18.646,30.396,11.75,7.854,,1.75
2017-01-15,7.458,37.323,81.904,44.582,16.645,,2.0
2017-01-16,9.261,45.407,112.492,67.085,20.519,,2.625
2017-01-17,7.333,37.729,70.333,32.604,30.938,,1.25
2017-01-18,8.583,30.104,70.021,39.916,19.5,,1.917
2017-01-19,5.417,21.875,32.396,10.52,12.354,,1.292
2017-01-20,7.125,28.188,48.666,20.48,18.334,,1.917
2017-01-21,7.125,21.271,35.062,13.792,16.271,,1.458
2017-01-22,3.957,19.459,30.832,11.373,7.271,,0.708
2017-01-23,4.458,30.07,52.888,22.817,10.73,,1.565
2017-01-24,3.542,24.833,48.375,23.542,5.5,,1.792
2017-01-25,4.125,26.146,44.521,18.375,6.271,,1.208
2017-01-26,4.75,27.104,58.625,31.521,7.896,,1.5
2017-01-27,4.667,24.812,44.062,19.25,7.5,,1.292
2017-01-28,6.208,31.771,43.646,11.875,15.27,,1.875
2017-01-29,6.417,33.938,65.812,31.875,16.042,,2.083
2017-01-30,5.174,26.978,45.674,18.696,8.877,,1.917
2017-01-31,7.208,39.792,74.646,34.854,22.27,,3.083
2017-02-01,5.5,32.521,49.771,17.25,18.666,,2.375
2017-02-02,4.417,20.5,28.604,8.104,12.521,,1.625
2017-02-03,6.375,26.625,41.208,14.583,22.166,,1.625
2017-02-04,5.333,14.438,20.729,6.292,10.479,,1.292
2017-02-05,5.591,26.622,43.092,16.471,7.978,,1.913
2017-02-06,4.75,25.021,43.854,18.833,5.334,,1.542
2017-02-07,3.833,19.354,31.875,12.52,5.125,,1.333
2017-02-08,5.625,30.083,55.5,25.416,8.125,,1.792
2017-02-09,6.792,35.166,64.334,29.166,17.521,,2.708
2017-02-10,6.167,24.854,44.938,20.083,22.166,,2.083
2017-02-11,5.542,15.125,19.208,4.084,20.771,,2.083
2017-02-12,4.583,14.229,18.896,4.666,7.25,,1.75
2017-02-13,5.348,28.112,50.256,22.144,7.044,,1.875
2017-02-14,4.708,24.834,46.125,21.292,8.208,,2.208
2017-02-15,4.792,23.666,33.646,9.98,12.562,,2.375
2017-02-16,4.773,20.358,29.402,9.044,9.418,,2.625
2017-02-17,4.75,16.021,26.333,10.312,11.375,,1.917
2017-02-18,3.583,7.646,10.834,3.188,4.562,,1.208
2017-02-19,5.375,24.812,39.354,14.542,9.208,,2.417
2017-02-20,5.75,30.229,41.771,11.542,16.354,,2.583
2017-02-21,5.375,21.979,29.5,7.52,10.646,,2.792
2017-02-22,5.5,22.688,33.25,10.562,12.986,,1.522
2017-02-23,6.875,11.068,22.464,11.396,17.718,,1.571
2017-02-24,6.958,20.104,40.562,20.458,18.854,,2.167
2017-02-25,5.583,11.688,14.729,3.042,10.146,,1.708
2017-02-26,5.583,17.438,24.979,7.542,14.708,,2.0
2017-02-27,6.417,22.188,30.688,8.5,14.75,,2.458
2017-02-28,7.75,29.375,47.188,17.812,25.062,,2.75
2017-03-01,6.583,16.542,24.479,7.938,10.125,,1.292
2017-03-02,6.125,21.25,29.625,8.375,8.916,,1.167
2017-03-03,7.917,27.979,42.312,14.333,14.062,,2.792
2017-03-04,7.292,14.521,21.562,7.042,15.812,,2.208
2017-03-05,4.913,9.946,14.089,4.144,9.89,,1.042
2017-03-06,3.125,12.792,17.979,5.188,6.958,,1.5
2017-03-07,3.25,14.729,21.334,6.604,10.938,,1.083
2017-03-08,3.75,19.125,26.75,7.625,5.812,,1.0
2017-03-09,3.917,14.416,21.23,6.812,3.968,,1.087
2017-03-10,3.958,16.062,21.479,5.417,5.688,,1.458
2017-03-11,4.0,11.875,14.729,2.854,11.521,,2.125
2017-03-12,3.455,18.542,24.562,6.021,11.721,,1.583
2017-03-13,4.917,24.708,36.688,11.979,19.25,,1.833
2017-03-14,6.25,32.28,52.652,20.372,25.096,,2.417
2017-03-15,4.542,21.188,34.873,13.685,22.326,,1.875
2017-03-16,3.833,13.584,18.104,4.52,8.917,,1.0
2017-03-17,4.042,13.688,18.729,5.042,7.896,,2.167
2017-03-18,3.917,11.416,13.916,2.5,10.354,,2.208
2017-03-19,5.75,31.812,49.084,17.27,18.604,,1.333
2017-03-20,3.182,16.349,23.09,6.742,10.744,,1.0
2017-03-21,3.042,10.812,14.688,3.875,7.188,,1.0
2017-03-22,4.792,19.0,30.062,11.062,3.082,,1.0
2017-03-23,4.042,18.167,24.896,6.729,4.771,,1.542
2017-03-24,4.292,17.354,24.625,7.27,6.958,,1.833
2017-03-25,4.75,14.25,17.104,2.854,15.396,,1.333
2017-03-26,5.435,25.82,37.332,11.512,25.416,,1.5
2017-03-27,4.958,33.396,46.292,12.895,35.858,,2.417
2017-03-28,4.375,29.0,41.021,12.021,38.438,,2.833
2017-03-29,3.375,25.125,33.104,7.979,31.542,,2.042
2017-03-30,1.083,11.458,14.834,3.375,14.984,,1.667
2017-03-31,2.083,16.375,23.75,7.375,13.11,,2.083
2017-04-01,4.417,14.916,20.5,5.584,10.854,,1.0
2017-04-02,4.667,14.896,18.25,3.354,11.542,,2.083
2017-04-03,5.0,20.072,28.754,8.682,14.479,,2.375
2017-04-04,4.818,21.166,31.728,10.562,21.188,,2.0
2017-04-05,4.167,17.414,26.462,9.049,21.686,,2.13
2017-04-06,3.208,9.875,12.062,2.188,15.584,,1.458
2017-04-07,3.25,7.688,9.75,2.062,10.562,,1.042
2017-04-08,5.083,19.312,28.75,9.438,12.27,,1.0
2017-04-09,5.083,12.666,15.834,3.166,19.438,,1.0
2017-04-10,4.708,22.438,30.396,7.958,13.27,,2.25
2017-04-11,4.708,23.542,34.708,11.167,9.729,,1.292
2017-04-12,4.565,17.391,32.978,15.587,8.114,,1.304
2017-04-13,3.458,17.542,24.042,6.5,13.584,,1.75
2017-04-14,4.25,18.104,27.104,9.0,19.416,,1.958
2017-04-15,3.917,10.334,11.98,1.646,17.584,,1.75
2017-04-16,5.083,17.604,20.958,3.354,19.292,,1.583
2017-04-17,4.909,24.756,34.842,10.085,19.587,,2.708
2017-04-18,3.833,8.75,10.875,2.125,9.688,,1.0
2017-04-19,3.583,13.956,17.245,3.289,11.3,,1.217
2017-04-20,3.5,13.75,19.646,5.896,10.896,,1.542
2017-04-21,4.917,22.794,30.699,7.906,13.521,,2.217
2017-04-22,5.167,20.958,26.875,5.917,20.792,,1.958
2017-04-23,3.667,8.188,10.375,2.188,8.854,,1.875
2017-04-24,3.5,15.898,20.141,4.242,9.024,,2.609
2017-04-25,3.0,11.792,14.375,2.583,9.125,,1.458
2017-04-26,3.0,8.59,10.014,1.424,6.369,,1.333
2017-04-27,3.75,15.416,19.979,4.562,6.875,,1.75
2017-04-28,3.917,19.5,25.208,5.708,11.604,,1.917
2017-04-29,4.333,12.812,16.875,4.062,15.271,,1.958
2017-04-30,4.083,12.084,13.938,1.854,18.084,,1.958
2017-05-01,5.458,23.334,32.25,8.917,17.125,,1.333
2017-05-02,3.208,15.125,22.77,7.646,8.771,,1.583
2017-05-03,3.458,9.562,12.5,2.938,6.458,,1.417
2017-05-04,3.042,5.417,6.562,1.146,7.646,,1.042
2017-05-05,3.167,6.458,8.396,1.938,10.042,,1.25
2017-05-06,3.792,8.666,11.229,2.562,11.25,,1.042
2017-05-07,4.958,11.604,13.771,2.167,20.708,,2.125
2017-05-08,4.583,15.389,19.618,4.228,27.728,,1.87
2017-05-09,3.783,17.544,22.102,4.559,15.44,,2.083
2017-05-10,4.542,21.021,26.48,5.458,14.23,,1.167
2017-05-11,4.792,20.021,30.021,10.0,13.333,,1.583
2017-05-12,5.083,19.646,26.52,6.875,23.042,,1.958
2017-05-13,4.833,14.458,16.792,2.334,21.375,,1.333
2017-05-14,4.125,7.938,10.146,2.208,5.875,,1.125
2017-05-15,3.875,13.77,17.812,4.042,13.229,,1.167
2017-05-16,4.0,13.565,18.391,4.826,19.771,,1.609
2017-05-17,4.417,17.917,25.542,7.625,12.375,,1.417
2017-05-18,4.708,24.77,35.084,10.312,15.562,,1.667
2017-05-19,4.542,15.708,25.625,9.917,20.271,,1.958
2017-05-20,4.458,14.125,18.458,4.333,26.625,,1.875
2017-05-21,4.458,11.271,13.396,2.125,27.771,,1.792
2017-05-22,3.391,11.652,13.848,2.196,18.268,,1.174
2017-05-23,3.0,7.834,9.854,2.021,12.146,,1.083
2017-05-24,2.667,7.375,8.834,1.458,8.666,,1.042
2017-05-25,4.125,18.52,27.208,8.688,10.396,,1.25
2017-05-26,5.542,23.81,30.42,6.61,14.458,,1.792
2017-05-27,3.917,11.604,14.354,2.75,15.646,,1.583
2017-05-28,3.75,7.396,8.729,1.333,15.458,,1.583
2017-05-29,3.792,11.75,17.27,5.52,15.896,,1.667
2017-05-30,3.864,14.682,20.892,6.211,22.109,,1.792
2017-05-31,3.417,12.521,14.979,2.458,28.312,,1.375
2017-06-01,3.125,12.354,15.771,3.417,9.25,,1.0
2017-06-02,3.5,14.75,19.604,4.854,11.625,,1.042
2017-06-03,3.0,10.938,15.5,4.562,8.938,,1.458
2017-06-04,3.042,6.25,7.916,1.666,7.479,,1.375
2017-06-05,3.091,12.271,16.97,4.699,8.738,,2.375
2017-06-06,2.875,11.312,14.938,3.625,9.958,,2.458
2017-06-07,2.0,7.148,8.424,1.276,11.11,,1.174
2017-06-08,2.708,9.021,10.938,1.916,8.084,,1.0
2017-06-09,3.708,12.312,17.312,5.0,11.895,,1.583
2017-06-10,3.417,9.604,12.666,3.062,16.625,,1.542
2017-06-11,3.917,11.208,13.084,1.875,14.188,,3.125
2017-06-12,2.458,10.792,15.021,4.23,8.521,,1.667
2017-06-13,4.174,19.846,27.775,7.929,11.752,,1.571
2017-06-14,3.667,13.792,19.167,5.375,13.903,,1.708
2017-06-15,4.042,14.792,20.354,5.562,15.688,,2.583
2017-06-16,4.292,14.916,24.188,9.271,21.75,,1.708
2017-06-17,3.75,12.521,18.688,6.166,10.062,,2.0
2017-06-18,3.5,7.166,9.521,2.354,12.042,,1.0
2017-06-19,4.095,10.502,15.648,5.146,16.472,,1.455
2017-06-20,3.75,10.479,13.688,3.208,28.604,,2.417
2017-06-21,2.875,6.799,8.48,1.68,11.792,,1.0
2017-06-22,4.083,14.5,22.104,7.604,11.438,,1.25
2017-06-23,4.583,14.604,21.312,6.708,20.042,,2.042
2017-06-24,3.208,8.604,10.27,1.666,14.646,,1.083
2017-06-25,3.792,9.25,12.166,2.917,12.875,,1.0
2017-06-26,4.565,12.684,22.025,9.342,16.838,,2.292
2017-06-27,4.917,17.754,23.992,6.238,23.156,,1.783
2017-06-28,4.958,17.916,22.958,5.042,22.666,,1.917
2017-06-29,3.958,14.188,18.062,3.875,18.584,,1.458
2017-06-30,3.125,11.312,13.396,2.084,12.688,,1.167
2017-07-01,4.708,14.875,25.438,10.562,11.812,,1.0
2017-07-02,4.5,11.958,15.188,3.23,14.792,,1.0
2017-07-03,4.583,15.631,26.686,11.054,26.444,,1.261
2017-07-04,3.25,16.625,22.834,6.208,20.562,,1.333
2017-07-05,2.955,13.794,18.816,5.022,10.43,,1.458
2017-07-06,3.25,10.021,13.625,3.604,12.73,,1.333
2017-07-07,3.792,13.812,18.042,4.229,22.0,,1.375
2017-07-08,4.542,13.812,17.542,3.73,27.625,,2.208
2017-07-09,2.708,5.833,6.771,0.938,23.083,,1.292
2017-07-10,1.958,7.521,10.5,2.979,8.729,,1.0
2017-07-11,1.417,5.426,8.8,3.373,6.704,,1.0
2017-07-12,1.913,7.152,10.68,3.528,13.122,,1.125
2017-07-13,2.0,5.625,8.396,2.771,9.916,,1.125
2017-07-14,2.0,5.542,8.312,2.771,6.938,,1.083
2017-07-15,2.958,9.52,14.917,5.396,12.333,,1.167
2017-07-16,3.958,9.708,12.334,2.625,19.875,,1.25
2017-07-17,3.75,10.875,14.354,3.48,19.625,,1.5
2017-07-18,4.542,18.208,23.5,5.292,19.792,,1.375
2017-07-19,4.091,13.524,22.272,8.748,16.062,,1.13
2017-07-20,3.125,7.479,9.688,2.208,10.438,,1.0
2017-07-21,2.75,5.75,8.604,2.854,9.646,,1.0
2017-07-22,2.875,4.562,7.958,3.396,9.146,,1.0
2017-07-23,2.708,3.625,5.312,1.688,7.666,,1.0
2017-07-24,2.826,5.531,7.578,2.046,9.888,,1.0
2017-07-25,3.208,7.646,9.792,2.146,13.312,,1.0
2017-07-26,4.375,14.645,21.834,7.188,9.0,,1.0
2017-07-27,4.25,12.917,20.417,7.5,9.042,,1.0
2017-07-28,4.5,15.584,23.333,7.75,13.438,,1.25
2017-07-29,4.625,13.084,19.854,6.771,11.646,,1.875
2017-07-30,3.875,10.542,15.979,5.438,7.562,,1.333
2017-07-31,4.417,11.94,23.948,12.008,12.286,,1.435
2017-08-01,4.458,18.084,27.021,8.938,15.125,,1.042
2017-08-02,3.913,14.813,23.953,9.14,8.771,,1.0
2017-08-03,4.125,17.792,28.312,10.52,9.666,,1.75
2017-08-04,4.667,17.438,29.271,11.834,9.362,,2.208
2017-08-05,4.375,12.584,19.458,6.875,14.396,,1.333
2017-08-06,3.333,6.229,8.188,1.958,12.479,,1.333
2017-08-07,3.0,6.021,10.051,4.03,13.454,,1.0
2017-08-08,3.591,8.628,10.702,2.074,15.194,,1.0
2017-08-09,4.792,16.312,23.812,7.5,18.875,,1.708
2017-08-10,5.083,18.771,26.792,8.02,20.042,,2.5
2017-08-11,4.333,12.021,21.0,8.979,11.021,,1.0
2017-08-12,3.917,11.562,16.812,5.25,11.604,,1.167
2017-08-13,4.708,11.271,15.354,4.084,11.0,,1.5
2017-08-14,5.75,16.548,21.692,5.144,17.418,,2.609
2017-08-15,4.773,12.858,19.281,6.422,10.188,,1.333
2017-08-16,3.333,8.521,14.084,5.562,4.646,,1.0
2017-08-17,3.792,13.458,20.27,6.812,8.22,,1.208
2017-08-18,4.5,15.729,23.584,7.854,13.479,,2.375
2017-08-19,4.708,12.375,19.729,7.354,14.792,,1.083
2017-08-20,4.083,10.521,14.104,3.584,9.792,,1.792
2017-08-21,4.583,15.471,25.446,9.976,14.954,,2.174
2017-08-22,3.75,11.875,17.958,6.083,17.23,,1.292
2017-08-23,4.708,17.328,27.991,10.664,19.39,,1.083
2017-08-24,5.167,18.396,27.792,9.396,23.188,,1.333
2017-08-25,6.0,26.458,39.292,12.834,22.188,,1.208
2017-08-26,5.417,16.604,25.688,9.083,20.334,,1.417
2017-08-27,4.5,11.25,14.792,3.542,16.083,,1.667
2017-08-28,4.333,12.975,19.721,6.746,15.584,,1.217
2017-08-29,3.391,7.414,12.424,5.01,13.734,,1.0
2017-08-30,3.958,11.021,17.666,6.646,18.104,,1.125
2017-08-31,4.042,10.916,18.334,7.417,8.583,,1.0
2017-09-01,3.542,10.625,16.458,5.833,7.625,,1.0
2017-09-02,3.667,7.792,12.75,4.958,5.979,,1.0
2017-09-03,4.25,8.708,12.188,3.479,10.146,,1.458
2017-09-04,5.167,17.35,28.188,10.838,12.276,,1.0
2017-09-05,5.261,18.438,27.888,9.45,14.242,,2.0
2017-09-06,5.583,23.334,33.583,10.25,13.666,,1.5
2017-09-07,6.667,25.666,40.312,14.645,23.875,,2.375
2017-09-08,5.167,17.542,25.52,7.979,16.323,,1.625
2017-09-09,4.833,12.812,20.667,7.854,12.438,,1.583
2017-09-10,4.125,8.125,11.75,3.625,14.105,,1.167
2017-09-11,3.792,9.792,18.375,8.583,11.188,,1.125
2017-09-12,5.292,14.667,23.167,8.5,8.104,,1.0
2017-09-13,5.917,15.578,30.732,15.154,11.424,,1.435
2017-09-14,4.826,14.964,21.318,6.354,14.986,,1.458
2017-09-15,4.458,16.312,23.192,6.879,11.188,,1.542
2017-09-16,5.667,18.375,28.188,9.812,10.854,,1.333
2017-09-17,4.125,6.812,9.229,2.416,4.5,,1.0
2017-09-18,3.792,6.646,8.708,2.062,9.584,,1.125
2017-09-19,5.583,18.792,28.562,9.77,13.458,,1.833
2017-09-20,6.364,21.892,31.739,9.848,22.068,,1.304
2017-09-21,5.625,19.938,28.312,8.375,17.854,,1.792
2017-09-22,6.417,23.458,33.812,10.355,14.354,,1.208
2017-09-23,5.75,12.188,16.604,4.416,7.896,,1.0
2017-09-24,6.5,16.833,20.916,4.084,12.958,,2.25
2017-09-25,5.818,16.996,26.504,9.508,13.81,,1.5
2017-09-26,4.292,14.958,22.458,7.5,13.958,,1.042
2017-09-27,3.792,11.562,18.812,7.25,12.73,,1.0
2017-09-28,3.917,13.888,20.338,6.449,6.376,,1.0
2017-09-29,4.583,16.979,25.666,8.688,9.125,,1.522
2017-09-30,5.625,20.827,28.326,7.5,16.087,,1.435
2017-10-01,4.667,11.812,14.208,2.396,13.166,,1.917
2017-10-02,4.583,20.396,26.604,6.208,10.146,,1.167
2017-10-03,4.909,15.22,23.444,8.224,15.458,,1.0
2017-10-04,3.0,13.479,20.104,6.625,7.458,,1.083
2017-10-05,2.5,15.562,24.042,8.479,5.188,,1.208
2017-10-06,2.792,17.938,25.917,7.979,8.98,,1.125
2017-10-07,3.875,13.916,22.667,8.75,4.562,,1.0
2017-10-08,5.0,13.23,22.0,8.771,10.646,,1.708
2017-10-09,3.917,14.375,18.771,4.396,11.604,,2.0
2017-10-10,5.333,26.166,40.312,14.146,19.958,,1.875
2017-10-11,6.292,32.25,48.896,16.646,32.416,,1.917
2017-10-12,5.591,20.356,34.187,13.83,27.261,,1.609
2017-10-13,4.375,17.438,29.188,11.75,5.896,,1.0
2017-10-14,5.167,14.855,22.583,7.73,5.667,,1.0
2017-10-15,5.375,12.292,17.854,5.562,7.98,,1.0
2017-10-16,4.435,13.432,21.312,7.88,5.146,,1.0
2017-10-17,5.083,20.396,33.166,12.77,5.958,,1.0
2017-10-18,5.333,17.22,33.332,16.112,11.754,,1.304
2017-10-19,3.667,13.375,20.042,6.666,6.52,,1.0
2017-10-20,4.125,12.584,19.042,6.458,2.375,,1.0
2017-10-21,5.042,14.062,21.562,7.5,3.188,,1.0
2017-10-22,4.042,6.73,10.042,3.312,2.0,,1.0
2017-10-23,3.609,8.997,15.038,6.04,4.892,,1.167
2017-10-24,4.375,19.369,30.664,11.296,8.23,,1.087
2017-10-25,5.0,20.125,35.042,14.916,11.979,,1.0
2017-10-26,6.0,26.688,49.521,22.834,11.666,,1.375
2017-10-27,6.429,27.426,51.414,23.988,15.405,,1.75
2017-10-28,5.292,17.458,26.042,8.584,16.896,,1.417
2017-10-29,4.792,9.708,14.334,4.625,4.562,,1.0
2017-10-30,3.87,10.934,18.044,7.108,4.958,,1.435
2017-10-31,4.75,25.458,45.812,20.354,8.584,,1.667
2017-11-01,6.708,30.375,54.438,24.062,12.542,,2.0
2017-11-02,6.5,26.562,52.125,25.562,15.354,,2.125
2017-11-03,5.542,19.646,27.729,8.084,14.354,,1.833
2017-11-04,5.667,16.875,28.625,11.75,12.104,,1.583
2017-11-05,5.667,15.542,22.396,6.854,14.958,,1.333
2017-11-06,6.833,27.354,48.896,21.542,19.184,,1.5
2017-11-07,7.174,28.388,59.03,30.642,20.468,,1.667
2017-11-08,5.75,27.042,45.688,18.646,22.042,,1.5
2017-11-09,4.083,14.72,29.06,14.34,13.202,,1.238
2017-11-10,5.667,30.416,52.5,22.084,15.021,,2.167
2017-11-11,3.292,8.688,13.834,5.146,7.146,,1.083
2017-11-12,4.292,14.354,19.979,5.625,6.27,,1.625
2017-11-13,5.5,27.514,43.76,16.246,11.342,,2.696
2017-11-14,7.043,30.276,52.996,22.72,20.769,,1.458
2017-11-15,7.542,28.729,63.375,34.646,14.938,,1.667
2017-11-16,5.167,19.938,39.479,19.542,7.854,,1.208
2017-11-17,6.458,29.375,59.062,29.688,10.875,,2.417
2017-11-18,5.583,22.0,35.167,13.166,16.667,,1.625
2017-11-19,4.25,10.084,13.396,3.312,3.271,,2.208
2017-11-20,5.957,28.783,58.348,29.565,11.196,,2.435
2017-11-21,5.25,22.334,43.25,20.916,6.75,,1.917
2017-11-22,5.833,32.604,57.625,25.021,18.562,,1.917
2017-11-23,5.542,17.917,27.812,9.895,14.416,,1.0
2017-11-24,6.375,25.562,57.208,31.646,5.938,,1.75
2017-11-25,8.083,36.542,77.334,40.792,12.48,,2.333
2017-11-26,5.417,13.354,21.458,8.104,10.77,,1.875
2017-11-27,6.083,21.769,35.296,13.526,11.062,,2.0
2017-11-28,6.739,25.324,45.514,20.19,17.674,,1.917
2017-11-29,6.583,35.185,74.522,39.337,20.5,,2.609
2017-11-30,5.0,25.979,41.062,15.084,15.438,,1.292
2017-12-01,4.792,23.084,39.854,16.77,9.208,,1.25
2017-12-02,5.542,29.173,53.113,23.94,10.188,,1.5
2017-12-03,6.333,22.271,32.25,9.979,16.479,,1.833
2017-12-04,6.417,32.613,67.248,34.635,14.07,,2.087
2017-12-05,5.455,28.759,58.101,29.342,9.964,,2.125
2017-12-06,6.125,31.604,67.708,36.104,8.896,,2.0
2017-12-07,6.875,32.604,69.946,37.342,11.014,,2.542
2017-12-08,7.083,29.333,70.125,40.792,17.402,,1.792
2017-12-09,7.0,26.979,52.604,25.625,7.25,,2.375
2017-12-10,6.292,19.23,30.312,11.083,13.25,,2.125
2017-12-11,5.5,17.279,26.875,9.596,10.125,,1.875
2017-12-12,5.417,22.458,37.604,15.146,5.729,,1.917
2017-12-13,5.391,24.891,46.48,21.59,5.413,,2.227
2017-12-14,4.667,21.083,37.646,16.562,3.458,,1.87
2017-12-15,7.625,36.875,77.604,40.73,13.458,,2.042
2017-12-16,7.708,31.042,65.562,34.52,18.48,,2.292
2017-12-17,5.333,15.125,22.833,7.708,6.708,,1.833
2017-12-18,7.25,30.508,62.942,32.434,11.407,,2.609
2017-12-19,7.208,25.125,62.271,37.146,11.979,,2.125
2017-12-20,7.348,34.334,73.588,39.254,12.12,,3.0
2017-12-21,7.583,36.834,82.084,45.25,18.646,,2.708
