date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean
2017-03-05,17.562,20.98,3.416,1.375,17.27,3.292
2017-03-06,4.834,5.458,0.625,1.334,12.938,2.0
2017-03-07,9.666,11.125,1.458,1.5,15.52,2.5
2017-03-08,9.458,10.396,0.938,1.174,9.11,2.292
2017-03-09,10.021,11.125,1.104,1.625,11.625,2.391
2017-03-10,6.562,7.334,0.77,1.375,14.104,2.333
2017-03-11,12.826,15.261,2.434,2.75,20.166,3.542
2017-03-12,27.0,31.166,4.166,2.854,26.062,4.625
2017-03-13,34.421,42.984,8.564,3.204,24.814,5.409
2017-03-14,35.875,47.875,12.0,3.466,24.48,5.167
2017-03-15,30.174,39.435,9.261,3.289,23.896,4.667
2017-03-16,11.25,12.938,1.688,0.354,6.52,2.565
2017-03-17,8.146,8.979,0.833,0.0,7.646,2.583
2017-03-18,12.961,14.301,1.34,1.021,10.667,3.625
2017-03-19,18.98,21.938,2.958,0.416,13.875,3.583
2017-03-20,6.084,6.729,0.646,0.0,5.166,2.167
2017-03-21,5.771,6.271,0.5,0.0,3.146,2.167
2017-03-22,10.458,12.354,1.896,0.172,2.896,2.75
2017-03-23,12.146,14.02,1.875,0.812,7.833,2.783
2017-03-24,21.688,25.438,3.75,1.708,13.25,3.667
2017-03-25,24.37,27.478,3.109,3.458,38.562,5.542
2017-03-26,34.883,40.112,5.229,3.085,45.323,6.458
2017-03-27,36.042,42.23,6.188,4.292,38.312,5.917
2017-03-28,34.75,40.521,5.771,4.918,37.916,5.625
2017-03-29,27.812,33.604,5.792,4.114,34.916,4.792
2017-03-30,6.87,8.0,1.13,0.084,13.771,2.13
2017-03-31,15.688,17.834,2.146,1.166,16.021,3.083
2017-04-01,9.375,10.562,1.188,1.854,9.583,3.125
2017-04-02,8.61,9.605,0.994,2.166,12.958,3.042
2017-04-03,22.761,27.19,4.43,3.375,21.188,4.083
2017-04-04,21.625,22.896,1.271,3.312,23.896,4.208
2017-04-05,26.729,28.646,1.916,3.608,26.333,5.167
2017-04-06,24.666,27.542,2.875,2.874,20.396,4.25
2017-04-07,22.771,26.438,3.667,2.423,15.208,4.261
2017-04-08,17.292,21.729,4.438,2.188,17.0,4.375
2017-04-09,7.752,8.562,0.809,2.5,16.812,3.417
2017-04-10,7.72,8.598,0.878,2.125,13.191,2.958
2017-04-11,10.834,11.854,1.021,1.792,7.688,2.583
2017-04-12,12.084,13.229,1.146,2.375,14.312,3.5
2017-04-13,29.25,34.688,5.438,3.964,23.02,4.292
2017-04-14,27.826,33.37,5.544,4.869,27.584,4.826
2017-04-15,20.084,21.916,1.834,3.729,21.688,3.958
2017-04-16,17.014,19.284,2.27,3.604,21.271,4.125
2017-04-17,17.82,20.021,2.201,2.614,16.48,3.708
2017-04-18,17.953,19.896,1.943,3.19,12.799,3.304
2017-04-19,16.096,17.53,1.434,3.998,22.45,3.583
2017-04-20,26.23,28.188,1.958,4.978,20.833,3.917
2017-04-21,31.062,35.229,4.166,5.229,23.854,5.087
2017-04-22,6.125,6.583,0.458,3.479,17.562,2.625
2017-04-23,7.013,7.522,0.509,3.229,11.667,2.375
2017-04-24,11.327,12.42,1.093,3.625,14.125,2.708
2017-04-25,11.27,12.354,1.083,3.75,12.542,2.708
2017-04-26,18.854,20.917,2.062,2.98,12.77,2.917
2017-04-27,8.326,8.858,0.534,3.38,11.792,2.833
2017-04-28,23.418,26.85,3.432,5.184,16.5,4.0
2017-04-29,17.27,18.938,1.667,5.125,20.458,4.375
2017-04-30,14.512,15.824,1.312,5.416,22.125,4.0
2017-05-01,21.476,25.117,3.642,5.938,27.0,4.417
2017-05-02,9.875,10.812,0.938,3.756,10.875,2.833
2017-05-03,7.854,8.416,0.562,3.562,13.208,3.0
2017-05-04,4.5,4.938,0.438,3.065,10.084,2.833
2017-05-05,6.958,7.708,0.75,3.188,10.771,2.565
2017-05-06,12.375,13.854,1.479,2.979,19.875,3.833
2017-05-07,13.794,15.472,1.678,4.666,26.646,3.958
2017-05-08,21.636,23.218,1.582,5.674,33.75,3.958
2017-05-09,18.479,20.312,1.834,3.729,21.104,3.917
2017-05-10,10.812,11.812,1.0,2.812,10.875,3.083
2017-05-11,18.479,20.312,1.834,4.242,20.416,4.25
2017-05-12,29.718,35.565,5.848,5.388,34.839,5.261
2017-05-13,11.354,12.042,0.688,2.458,14.542,3.292
2017-05-14,14.634,16.505,1.872,4.042,21.688,4.25
2017-05-15,17.898,20.76,2.862,4.729,19.229,3.333
2017-05-16,14.166,15.062,0.896,3.562,13.854,2.542
2017-05-17,11.916,13.27,1.354,3.292,7.958,2.333
2017-05-18,14.521,15.875,1.354,3.368,10.916,2.583
2017-05-19,21.688,23.834,2.146,4.552,16.812,3.348
2017-05-20,26.084,28.875,2.792,5.729,29.312,4.792
2017-05-21,17.005,18.494,1.489,5.417,23.958,4.333
2017-05-22,17.178,18.932,1.752,4.916,17.729,3.292
2017-05-23,18.019,20.233,2.214,3.828,15.37,3.13
2017-05-24,20.334,22.416,2.083,3.292,19.77,3.292
2017-05-25,17.688,20.0,2.312,2.718,12.5,2.833
2017-05-26,12.37,14.13,1.76,3.01,13.166,2.609
2017-05-27,7.021,7.938,0.916,3.396,8.146,2.292
2017-05-28,8.16,8.758,0.597,3.0,9.646,2.458
2017-05-29,17.415,19.398,1.984,3.734,16.032,3.167
2017-05-30,26.646,29.604,2.958,5.938,36.542,4.5
2017-05-31,15.5,17.354,1.854,3.771,33.854,3.667
2017-06-01,18.583,20.604,2.021,4.063,32.812,3.583
2017-06-02,12.354,13.479,1.125,2.789,10.875,2.609
2017-06-03,5.333,5.916,0.584,2.688,6.562,2.0
2017-06-04,4.699,5.169,0.47,2.792,6.562,2.0
2017-06-05,7.157,8.012,0.855,2.416,7.458,2.0
2017-06-06,13.562,14.708,1.146,2.958,10.958,2.5
2017-06-07,14.125,15.584,1.458,1.833,12.52,2.75
2017-06-08,10.084,11.292,1.208,1.878,10.167,2.542
2017-06-09,21.5,25.174,3.674,3.342,16.479,3.826
2017-06-10,15.312,17.021,1.708,4.146,23.021,3.625
2017-06-11,5.225,5.736,0.511,2.875,14.48,1.958
2017-06-12,5.492,6.173,0.682,2.542,8.48,1.792
2017-06-13,7.396,8.125,0.73,2.375,10.54,2.0
2017-06-14,15.895,17.292,1.396,3.896,11.396,2.333
2017-06-15,20.292,22.104,1.812,4.442,18.896,3.458
2017-06-16,10.062,10.854,0.792,3.233,18.98,2.913
2017-06-17,8.521,9.188,0.666,2.771,9.875,2.292
2017-06-18,5.906,6.249,0.343,2.708,17.521,2.292
2017-06-19,19.519,21.314,1.796,4.685,24.396,4.042
2017-06-20,21.104,23.229,2.125,3.979,21.646,3.417
2017-06-21,12.062,14.396,2.334,1.792,10.421,2.583
2017-06-22,16.666,17.604,0.938,2.883,14.542,2.875
2017-06-23,20.652,23.022,2.37,3.741,24.334,3.652
2017-06-24,10.875,11.854,0.979,3.27,28.521,2.708
2017-06-25,7.829,9.084,1.255,1.792,13.771,2.583
2017-06-26,8.006,8.729,0.724,1.896,15.666,2.083
2017-06-27,14.326,15.674,1.348,2.16,16.218,2.739
2017-06-28,15.354,16.729,1.375,2.229,17.542,3.583
2017-06-29,20.354,22.583,2.229,3.5,18.166,3.5
2017-06-30,17.229,23.958,6.73,2.124,15.271,3.087
2017-07-01,9.98,15.021,5.042,2.771,14.355,1.75
2017-07-02,9.832,11.872,2.04,3.542,19.0,2.042
2017-07-03,13.9,19.911,6.012,4.604,36.021,2.333
2017-07-04,14.104,21.938,7.833,3.396,31.208,1.833
2017-07-05,20.98,26.396,5.416,2.896,24.917,2.417
2017-07-06,17.729,20.021,2.292,3.288,27.958,2.958
2017-07-07,17.152,19.674,2.522,3.153,25.416,2.696
2017-07-08,14.25,16.562,2.312,3.396,23.02,2.333
2017-07-09,13.131,14.975,1.843,2.958,21.146,2.375
2017-07-10,14.86,18.458,3.598,2.174,20.146,2.125
2017-07-11,11.812,15.166,3.354,2.166,23.75,1.917
2017-07-12,14.688,19.146,4.458,2.5,25.438,2.125
2017-07-13,17.167,21.458,4.292,2.867,30.875,2.333
2017-07-14,11.208,13.666,2.458,1.896,22.027,1.783
2017-07-15,12.458,15.521,3.062,3.75,32.458,2.167
2017-07-16,9.077,10.508,1.43,4.792,36.292,2.208
2017-07-17,12.516,15.004,2.488,5.375,23.604,2.25
2017-07-18,19.396,24.479,5.084,3.729,18.625,2.208
2017-07-19,17.231,20.958,3.726,3.45,20.373,2.25
2017-07-20,8.438,9.521,1.084,2.233,23.104,1.333
2017-07-21,7.544,8.804,1.261,1.625,17.02,1.217
2017-07-22,8.375,9.854,1.479,1.958,17.042,1.417
2017-07-23,8.236,9.956,1.721,2.312,17.396,1.708
2017-07-24,13.689,18.375,4.686,2.658,17.209,1.87
2017-07-25,15.834,21.042,5.208,2.854,22.042,1.833
2017-07-26,5.604,6.479,0.875,1.584,14.166,1.292
2017-07-27,7.666,8.77,1.104,1.13,12.875,1.833
2017-07-28,11.792,14.188,2.396,1.438,17.104,1.783
2017-07-29,7.292,8.396,1.104,1.375,25.688,1.75
2017-07-30,7.627,8.907,1.28,1.646,30.938,1.875
2017-07-31,14.52,17.908,3.388,2.25,27.104,1.875
2017-08-01,7.604,8.875,1.271,1.438,28.458,1.583
2017-08-02,6.146,7.062,0.916,1.334,16.812,1.167
2017-08-03,4.053,4.779,0.726,1.231,10.834,0.958
2017-08-04,4.292,5.138,0.846,0.998,13.583,0.783
2017-08-05,7.667,9.23,1.562,1.896,23.771,1.375
2017-08-06,6.329,7.933,1.604,2.646,25.938,1.333
2017-08-07,6.107,7.084,0.978,1.167,10.958,1.25
2017-08-08,13.458,15.938,2.48,2.042,17.625,2.042
2017-08-09,20.0,23.0,3.0,3.334,30.375,3.167
2017-08-10,13.25,14.896,1.646,3.174,27.979,2.875
2017-08-11,10.98,12.166,1.188,3.271,23.646,2.739
2017-08-12,3.354,4.125,0.77,2.667,8.854,1.125
2017-08-13,3.59,4.335,0.746,2.334,8.708,1.0
2017-08-14,5.297,6.236,0.938,1.792,10.334,1.083
2017-08-15,7.083,7.896,0.812,1.604,16.542,1.583
2017-08-16,6.25,7.208,0.958,1.479,12.15,1.875
2017-08-17,10.584,12.25,1.666,2.026,17.25,2.125
2017-08-18,11.956,13.456,1.5,2.379,17.135,2.174
2017-08-19,7.979,9.167,1.188,2.146,17.416,1.833
2017-08-20,6.335,7.232,0.896,3.292,16.292,1.625
2017-08-21,11.612,13.668,2.057,3.062,29.834,2.833
2017-08-22,14.416,20.167,5.75,2.792,16.542,2.042
2017-08-23,16.818,21.455,4.636,3.348,20.457,2.435
2017-08-24,16.708,21.916,5.208,3.224,30.084,2.375
2017-08-25,13.271,16.542,3.271,3.588,27.188,1.652
2017-08-26,8.188,9.0,0.812,3.729,17.0,1.833
2017-08-27,5.597,6.0,0.403,2.77,16.375,2.0
2017-08-28,12.438,13.44,1.0,2.542,25.688,2.458
2017-08-29,15.938,18.771,2.833,4.146,37.166,2.25
2017-08-30,5.292,5.938,0.646,1.896,17.875,1.667
2017-08-31,4.833,5.334,0.5,2.146,9.688,1.083
2017-09-01,4.761,5.283,0.522,2.062,11.166,1.043
2017-09-02,4.812,5.375,0.562,2.5,11.875,2.042
2017-09-03,3.597,4.065,0.468,2.584,12.292,2.0
2017-09-04,11.412,12.564,1.152,2.417,12.334,2.458
2017-09-05,13.229,14.438,1.208,2.125,23.396,3.083
2017-09-06,16.375,18.125,1.75,2.584,22.979,3.625
2017-09-07,21.25,25.354,4.104,3.568,30.021,3.958
2017-09-08,6.208,6.792,0.584,1.794,14.125,2.043
2017-09-09,11.688,12.792,1.104,2.5,17.646,2.833
2017-09-10,6.072,6.39,0.318,1.584,14.48,2.208
2017-09-11,10.968,12.292,1.324,1.333,13.458,2.583
2017-09-12,16.73,19.104,2.375,1.271,11.438,2.917
2017-09-13,14.229,16.666,2.438,2.042,13.334,3.0
2017-09-14,5.708,6.208,0.5,1.805,12.25,2.042
2017-09-15,8.478,9.609,1.13,1.693,9.104,2.0
2017-09-16,9.02,9.73,0.708,1.208,8.542,2.5
2017-09-17,2.509,2.7,0.191,1.125,5.584,1.917
2017-09-18,7.345,8.178,0.834,2.0,11.792,2.25
2017-09-19,15.688,18.73,3.042,2.771,20.044,3.208
2017-09-20,21.935,25.348,3.413,3.296,33.293,4.739
2017-09-21,11.625,13.23,1.604,2.098,15.875,2.667
2017-09-22,14.75,15.917,1.167,1.555,18.25,3.348
2017-09-23,11.667,12.834,1.166,2.396,17.917,3.292
2017-09-24,9.188,9.653,0.465,1.833,18.375,3.208
2017-09-25,14.334,16.0,1.668,2.104,21.75,3.458
2017-09-26,16.562,17.854,1.292,2.792,22.729,3.292
2017-09-27,12.708,14.167,1.458,1.938,18.188,2.542
2017-09-28,10.021,11.229,1.208,1.404,10.604,2.25
2017-09-29,16.326,21.978,5.652,2.471,15.542,3.174
2017-09-30,9.354,10.084,0.73,2.792,16.625,2.792
2017-10-01,9.734,10.474,0.74,2.604,17.458,3.25
2017-10-02,13.687,14.968,1.282,1.236,14.75,2.875
2017-10-03,12.083,16.292,4.208,1.229,13.5,2.708
2017-10-04,6.23,6.604,0.375,1.938,10.208,2.0
2017-10-05,13.416,16.167,2.75,1.926,13.834,2.542
2017-10-06,8.5,9.208,0.708,1.577,11.625,2.174
2017-10-07,14.0,15.646,1.646,1.188,8.708,3.333
2017-10-08,8.414,9.304,0.891,1.062,12.542,2.833
2017-10-09,12.074,13.65,1.577,2.271,19.146,3.542
2017-10-10,21.521,25.666,4.146,3.521,27.146,4.583
2017-10-11,19.083,22.396,3.312,3.792,38.792,4.542
2017-10-12,9.938,10.812,0.875,2.104,17.875,2.917
2017-10-13,12.0,13.087,1.087,1.605,9.084,2.565
2017-10-14,15.75,17.834,2.084,1.792,11.354,3.208
2017-10-15,9.158,9.797,0.639,1.084,12.708,2.708
2017-10-16,11.852,12.622,0.77,1.0,8.562,2.375
2017-10-17,21.25,28.98,7.729,1.354,12.146,4.25
2017-10-18,14.562,20.27,5.708,1.75,15.938,3.5
2017-10-19,10.771,11.458,0.688,1.021,9.958,2.458
2017-10-20,14.438,16.062,1.625,1.0,10.062,2.913
2017-10-21,13.646,14.542,0.896,1.021,9.5,3.0
2017-10-22,9.275,12.63,3.355,0.938,8.062,1.958
2017-10-23,6.907,7.611,0.704,1.39,12.815,2.25
2017-10-24,16.27,20.958,4.688,1.458,16.208,3.167
2017-10-25,13.854,15.582,1.728,1.171,12.878,3.348
2017-10-26,23.25,32.792,9.542,1.768,22.916,4.417
2017-10-27,11.37,13.218,1.848,1.812,20.938,3.13
2017-10-28,7.188,7.604,0.416,1.229,15.395,2.708
2017-10-29,7.78,8.532,0.752,0.938,9.104,2.25
2017-10-30,9.403,10.198,0.796,1.375,21.542,3.0
2017-10-31,23.02,35.25,12.23,1.854,24.312,4.125
2017-11-01,29.438,39.958,10.521,3.23,18.834,5.167
2017-11-02,36.584,47.979,11.396,3.348,30.434,6.042
2017-11-03,26.771,30.396,3.625,3.416,31.666,5.391
2017-11-04,15.958,23.666,7.708,1.958,22.354,4.5
2017-11-05,9.752,10.66,0.908,1.5,31.021,3.25
2017-11-06,26.046,33.346,7.3,2.0,29.229,4.875
2017-11-07,33.188,46.062,12.875,2.458,31.666,5.875
2017-11-08,37.104,57.146,20.042,2.188,32.542,6.542
2017-11-09,14.334,18.146,3.812,2.268,24.812,3.458
2017-11-10,28.348,35.848,7.5,2.198,20.438,4.87
2017-11-11,14.25,16.458,2.208,1.729,16.938,3.375
2017-11-12,8.733,9.699,0.966,1.396,12.125,2.75
2017-11-13,24.428,32.886,8.458,1.743,17.646,5.167
2017-11-14,31.416,55.146,23.73,1.438,18.729,5.75
2017-11-15,22.98,37.084,14.104,2.584,21.02,4.708
2017-11-16,16.5,19.208,2.708,2.106,14.792,3.292
2017-11-17,27.5,39.979,12.48,1.85,19.334,5.0
2017-11-18,17.27,22.084,4.812,1.104,13.416,3.542
2017-11-19,5.63,6.366,0.736,1.729,9.479,2.333
2017-11-20,21.544,28.978,7.435,1.706,12.034,3.25
2017-11-21,19.714,25.534,5.82,1.267,11.374,3.364
2017-11-22,21.479,27.25,5.771,1.479,15.812,3.75
2017-11-23,17.062,22.25,5.188,1.686,17.062,3.708
2017-11-24,16.608,21.109,4.5,2.976,13.771,3.739
2017-11-25,19.479,23.104,3.625,2.229,14.438,3.875
2017-11-26,22.831,30.462,7.631,1.688,23.667,5.708
2017-11-27,20.574,37.15,16.577,1.708,24.672,5.458
2017-11-28,29.375,41.646,12.27,2.438,23.708,5.5
2017-11-29,42.146,83.188,41.042,2.312,39.729,8.208
2017-11-30,25.792,53.125,27.333,2.538,27.396,6.292
2017-12-01,13.271,15.27,2.0,2.025,10.333,2.875
2017-12-02,21.375,28.0,6.625,1.542,11.834,4.167
2017-12-03,19.61,23.794,4.184,2.042,18.48,4.708
2017-12-04,33.924,49.961,16.036,1.916,23.208,5.458
2017-12-05,18.48,24.792,6.312,2.375,14.458,3.458
2017-12-06,20.688,29.229,8.542,1.896,13.021,4.042
2017-12-07,33.782,60.934,27.152,2.63,20.042,6.25
2017-12-08,27.854,46.916,19.062,1.875,20.562,5.13
2017-12-09,25.334,35.979,10.646,1.771,12.958,5.167
2017-12-10,23.635,30.24,6.605,2.166,17.042,4.917
2017-12-11,20.082,30.038,9.956,3.521,18.208,4.292
2017-12-12,12.875,17.48,4.604,2.979,10.896,2.875
2017-12-13,17.146,22.792,5.646,2.146,11.605,3.125
2017-12-14,14.146,17.562,3.417,1.58,9.729,2.917
2017-12-15,23.542,31.542,8.0,1.804,12.896,4.208
2017-12-16,26.375,47.75,21.375,2.812,21.812,5.875
2017-12-17,8.305,9.466,1.161,2.125,11.375,2.917
2017-12-18,27.55,40.068,12.519,2.166,16.854,4.458
2017-12-19,26.375,46.188,19.812,2.5,17.166,4.958
2017-12-20,34.341,61.159,26.818,2.574,20.124,5.957
2017-12-21,32.916,70.438,37.521,2.518,19.792,7.667
2017-12-22,37.782,64.326,26.544,3.216,26.084,6.87
2017-12-23,35.396,62.166,26.77,3.292,31.333,7.833
2017-12-24,19.087,24.544,5.456,2.0,29.354,4.833
2017-12-25,20.146,24.5,4.354,2.344,14.958,4.333
2017-12-26,17.917,22.0,4.084,2.416,14.52,3.458
2017-12-27,13.625,17.354,3.729,3.438,12.355,3.042
2017-12-28,15.542,18.729,3.188,1.566,10.234,2.958
2017-12-29,20.521,26.604,6.084,1.896,14.562,4.13
2017-12-30,13.104,14.625,1.521,1.479,14.416,3.417
2017-12-31,17.326,19.174,1.848,1.812,16.208,4.333
2018-01-01,11.875,13.979,2.104,0.542,12.646,3.542
2018-01-02,6.729,7.688,0.958,0.229,6.917,3.25
2018-01-03,11.916,13.896,1.979,0.125,6.875,3.542
2018-01-04,22.23,29.896,7.666,0.646,9.52,4.625
2018-01-05,23.292,38.708,15.417,1.084,20.583,6.0
2018-01-06,5.398,6.306,0.908,0.042,10.104,2.75
2018-01-07,31.685,57.928,26.244,1.126,15.306,4.864
2018-01-08,33.604,63.042,29.438,2.042,25.854,6.083
2018-01-09,11.062,12.938,1.875,0.665,7.521,2.542
2018-01-10,35.555,54.318,18.764,1.846,16.918,5.083
2018-01-11,22.426,35.284,12.858,1.125,15.483,4.435
2018-01-12,25.312,30.875,5.562,0.312,16.562,4.667
2018-01-13,19.832,32.342,12.51,0.375,15.417,5.167
2018-01-14,20.917,29.312,8.396,0.542,10.854,4.333
2018-01-15,32.021,46.729,14.708,0.666,16.292,4.792
2018-01-16,22.334,35.312,12.98,0.916,21.334,5.958
2018-01-17,23.166,34.958,11.792,1.167,15.104,4.792
2018-01-18,12.334,14.07,1.736,0.666,10.104,2.917
2018-01-19,32.496,49.795,17.298,1.5,18.096,5.833
2018-01-20,21.94,26.438,4.498,1.188,20.896,4.625
2018-01-21,15.312,19.25,3.938,0.833,10.166,3.208
2018-01-22,19.166,23.396,4.229,1.229,11.146,3.708
2018-01-23,28.812,45.334,16.52,2.15,23.792,5.625
2018-01-24,11.716,13.536,1.818,0.687,12.188,3.0
2018-01-25,24.737,35.204,10.468,1.438,16.188,4.043
2018-01-26,6.562,7.792,1.229,0.396,6.625,3.125
2018-01-27,11.356,13.201,1.845,0.458,8.834,3.25
2018-01-28,27.278,42.244,14.966,1.124,15.188,4.875
2018-01-29,13.084,15.625,2.542,0.292,10.833,3.125
2018-01-30,36.146,54.25,18.104,1.532,19.854,5.208
2018-01-31,31.5,50.042,18.542,1.0,22.958,6.292
2018-02-01,15.337,19.039,3.702,0.333,8.646,3.667
2018-02-02,27.458,35.771,8.312,1.312,16.666,5.0
2018-02-03,22.392,26.232,3.84,0.5,24.417,5.292
2018-02-04,19.334,25.938,6.604,0.646,25.75,5.583
2018-02-05,25.666,41.27,15.604,0.666,23.792,5.375
2018-02-06,33.5,43.125,9.625,1.25,20.625,4.792
2018-02-07,35.312,56.52,21.208,3.214,30.708,6.042
2018-02-08,9.87,10.972,1.102,0.125,5.896,3.087
2018-02-09,18.229,21.896,3.666,0.5,13.666,3.667
2018-02-10,5.838,6.49,0.652,0.062,9.542,2.375
2018-02-11,15.73,17.604,1.875,0.188,14.77,3.458
2018-02-12,17.542,22.25,4.708,0.416,11.202,3.583
2018-02-13,25.938,32.02,6.084,0.914,18.792,4.667
2018-02-14,10.722,12.146,1.424,0.134,12.499,2.909
2018-02-15,30.986,40.635,9.65,0.875,15.812,4.292
2018-02-16,26.042,45.229,19.188,2.146,23.604,5.625
2018-02-17,10.984,12.128,1.144,0.396,22.23,4.208
2018-02-18,30.27,40.604,10.333,1.0,22.104,5.833
2018-02-19,27.916,31.688,3.771,0.521,15.666,4.458
2018-02-20,30.73,52.688,21.958,2.146,22.542,5.583
2018-02-21,12.958,14.416,1.458,0.453,22.792,3.333
2018-02-22,14.476,16.362,1.886,0.458,30.25,3.391
2018-02-23,9.75,10.562,0.812,0.104,18.021,3.167
2018-02-24,22.66,25.519,2.858,1.02,21.354,4.458
2018-02-25,29.054,39.74,10.687,2.058,23.528,4.917
2018-02-26,10.021,11.5,1.479,0.708,19.0,3.167
2018-02-27,20.792,26.104,5.312,0.64,14.334,3.708
2018-02-28,19.938,22.166,2.229,0.438,14.271,3.542
2018-03-01,14.759,17.35,2.592,0.688,18.146,3.292
2018-03-02,15.355,18.834,3.479,0.458,24.229,3.708
2018-03-03,13.182,14.388,1.206,0.521,21.479,3.625
2018-03-04,17.354,19.084,1.729,0.0,10.875,3.5
2018-03-05,27.625,34.979,7.354,1.104,29.938,4.708
2018-03-06,21.146,24.042,2.896,0.68,20.792,3.75
2018-03-07,15.625,17.0,1.375,0.0,14.604,3.542
2018-03-08,12.004,13.548,1.544,0.229,9.333,2.565
2018-03-09,22.958,27.104,4.146,0.979,12.708,3.917
2018-03-10,15.008,16.408,1.4,0.416,10.208,2.958
2018-03-11,17.979,20.0,2.021,0.354,5.562,2.75
2018-03-12,25.917,36.021,10.104,1.354,18.5,4.542
2018-03-13,13.605,15.708,2.104,0.934,13.021,2.958
2018-03-14,16.416,18.5,2.083,0.666,12.416,3.375
2018-03-15,21.733,26.786,5.054,1.188,17.834,3.667
2018-03-16,14.855,16.708,1.854,0.292,10.0,3.167
2018-03-17,16.166,18.655,2.488,0.208,10.146,3.792
2018-03-18,26.5,31.812,5.312,1.104,12.11,4.083
2018-03-19,23.916,29.166,5.25,0.958,13.438,4.292
2018-03-20,31.479,49.458,17.979,1.976,19.062,5.25
2018-03-21,25.167,28.125,2.958,1.008,21.646,3.917
2018-03-22,12.462,13.67,1.208,0.458,29.072,3.696
2018-03-23,7.084,7.875,0.792,0.166,15.646,2.458
2018-03-24,12.084,13.352,1.269,0.729,13.166,3.25
2018-03-25,25.316,29.193,3.876,1.828,14.76,3.75
2018-03-26,26.104,33.042,6.938,1.916,23.375,4.417
2018-03-27,21.812,25.23,3.417,1.51,26.771,3.875
2018-03-28,12.75,13.604,0.854,1.375,15.521,3.083
2018-03-29,17.542,19.342,1.8,0.724,17.19,3.545
2018-03-30,22.042,23.958,1.916,0.708,21.042,4.042
2018-03-31,9.726,10.678,0.953,0.562,12.396,3.167
2018-04-01,17.566,19.63,2.065,1.958,18.562,3.75
2018-04-02,26.646,31.438,4.792,4.021,25.896,4.458
2018-04-03,27.812,35.896,8.084,4.312,30.666,4.083
2018-04-04,20.104,26.542,6.438,4.108,24.271,3.333
2018-04-05,11.406,12.91,1.503,0.544,8.034,2.875
2018-04-06,17.625,21.438,3.812,1.0,13.229,3.13
2018-04-07,10.354,11.792,1.438,1.25,19.542,3.458
2018-04-08,9.826,10.935,1.108,1.584,15.416,3.417
2018-04-09,22.042,25.792,3.75,1.896,18.188,3.958
2018-04-10,20.938,23.25,2.312,1.562,23.792,4.208
2018-04-11,19.875,21.938,2.062,1.022,18.416,3.125
2018-04-12,23.703,29.565,5.862,3.602,22.076,3.5
2018-04-13,6.836,7.835,1.0,0.396,13.208,2.652
2018-04-14,12.042,13.479,1.438,0.854,13.354,3.25
2018-04-15,7.978,9.413,1.435,0.25,7.188,2.667
2018-04-16,6.083,6.812,0.73,0.417,25.604,2.542
2018-04-17,12.292,13.708,1.417,0.292,21.07,3.167
2018-04-18,14.562,18.854,4.292,0.808,15.479,2.958
2018-04-19,17.646,20.375,2.729,1.62,23.271,3.208
2018-04-20,27.641,32.801,5.161,2.358,29.632,4.435
2018-04-21,20.77,23.042,2.271,2.5,32.062,4.542
2018-04-22,17.782,20.24,2.456,2.333,29.062,4.375
2018-04-23,20.104,24.083,3.979,1.938,20.854,4.0
2018-04-24,17.896,20.167,2.27,0.438,12.834,2.958
2018-04-25,9.916,11.562,1.646,0.062,4.938,2.5
2018-04-26,12.93,14.042,1.112,1.005,8.438,2.542
2018-04-27,18.456,22.239,3.782,1.664,15.608,3.318
2018-04-28,16.834,18.312,1.479,1.292,35.896,3.958
2018-04-29,13.326,14.826,1.5,1.521,25.042,3.792
2018-04-30,12.916,14.312,1.396,1.48,23.375,3.333
2018-05-01,19.854,22.438,2.584,2.771,30.229,3.958
2018-05-02,20.104,22.416,2.312,1.726,26.854,3.958
2018-05-03,11.208,12.729,1.52,1.19,15.208,3.125
2018-05-04,8.292,9.333,1.042,1.208,16.229,2.87
2018-05-05,10.542,11.625,1.084,1.75,16.021,2.458
2018-05-06,11.87,13.109,1.24,1.5,19.0,3.083
2018-05-07,18.938,22.23,3.292,0.271,8.812,3.333
2018-05-08,7.417,8.375,0.958,0.0,5.812,2.667
2018-05-09,7.146,7.958,0.812,0.316,10.416,2.167
2018-05-10,8.021,8.854,0.834,0.236,8.584,2.292
2018-05-11,17.283,19.717,2.435,1.23,13.334,3.217
2018-05-12,16.792,18.77,1.979,1.812,17.916,3.708
2018-05-13,15.696,17.282,1.587,0.604,11.562,3.417
2018-05-14,13.375,16.479,3.104,1.334,14.812,3.375
2018-05-15,17.916,19.916,2.0,1.875,18.312,3.375
2018-05-16,20.917,23.396,2.48,2.614,24.062,4.333
2018-05-17,19.458,22.104,2.646,3.772,40.914,4.25
2018-05-18,21.084,25.25,4.167,3.812,47.021,4.217
2018-05-19,4.896,5.792,0.896,0.208,6.396,1.5
2018-05-20,4.261,4.696,0.435,0.166,7.896,1.333
2018-05-21,11.188,12.458,1.271,0.708,11.146,1.708
2018-05-22,8.562,9.766,1.203,0.778,10.469,1.333
2018-05-23,9.292,10.479,1.188,0.0,8.25,1.625
2018-05-24,15.938,17.562,1.625,1.128,11.521,2.333
2018-05-25,22.652,25.913,3.261,2.104,20.625,3.043
2018-05-26,21.646,23.958,2.312,2.916,25.625,4.208
2018-05-27,16.392,18.391,2.0,4.104,25.916,3.75
2018-05-28,18.276,20.051,1.775,3.659,17.704,3.478
