date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-07-06,11.594000000000001,12.405666666666667,0.8116666666666666,3.522,13.8335,,194.957,,,,9.957,,,,204.913
2015-07-07,14.013666666666666,15.569333333333333,1.5556666666666665,3.083,8.125,,195.304,,,,12.783,,,,208.087
2015-07-08,13.666666666666666,15.069333333333333,1.4029999999999998,3.375,11.831,,192.696,,,,14.478,,,,207.174
2015-07-09,12.097,15.139000000000001,3.0413333333333337,2.833,6.125,,188.957,,,,14.478,,,,203.435
2015-07-10,11.042666666666667,12.628666666666666,1.586,3.292,9.3335,,189.182,,,,12.818,,,,202.0
2015-07-11,11.208666666666666,12.708666666666666,1.5,3.833,10.5835,,186.87,,,,13.087,,,,199.957
2015-07-12,8.569333333333333,11.583333333333334,3.014,3.875,10.208,,184.0,,,,13.957,,,,197.957
2015-07-13,6.29,9.550666666666666,3.2609999999999997,3.045,8.875,,180.783,,,,8.739,,,,189.522
2015-07-14,8.097333333333333,10.985999999999999,2.889,2.917,7.1875,,181.043,,,,9.783,,,,190.826
2015-07-15,7.472,11.555333333333332,4.083333333333333,2.75,7.1795,,181.087,,,,6.783,,,,187.87
2015-07-16,4.305666666666666,6.000333333333333,1.6946666666666665,1.917,4.9165,,178.348,,,,4.435,,,,182.783
2015-07-17,11.055666666666667,13.875,2.8196666666666665,2.0,5.896,,188.762,,,,13.952,,,,202.714
2015-07-18,14.166666666666666,18.069333333333333,3.9026666666666667,3.0,9.021,,188.522,,,,12.261,,,,200.783
2015-07-19,8.541666666666666,14.735999999999999,6.1946666666666665,3.458,10.4795,,186.478,,,,16.348,,,,202.826
2015-07-20,6.724666666666667,9.348,2.6233333333333335,3.25,7.3125,,183.304,,,,10.913,,,,194.217
2015-07-21,9.916666666666666,14.972333333333333,5.055666666666666,3.304,6.208,,182.478,,,,9.087,,,,191.565
2015-07-22,12.110999999999999,17.208333333333332,5.097333333333333,2.25,6.25,,183.261,,,,14.783,,,,198.043
2015-07-23,16.008333333333333,21.852666666666664,5.844333333333334,2.792,6.4565,,187.238,,,,16.857,,,,204.095
2015-07-24,14.208333333333334,23.278000000000002,9.069333333333333,4.417,9.708,,186.174,,,,17.217,,,,203.391
2015-07-25,8.138666666666667,14.805333333333332,6.666666666666667,3.375,8.9375,,185.348,,,,12.478,,,,197.826
2015-07-26,6.402666666666666,8.222333333333333,1.8193333333333335,3.833,7.792,,185.696,,,,9.783,,,,195.478
2015-07-27,11.782666666666666,14.492666666666667,2.7103333333333333,3.696,11.104,,185.522,,,,12.261,,,,197.783
2015-07-28,15.180333333333332,17.569666666666667,2.388666666666667,4.0,17.0625,,187.783,,,,14.826,,,,202.609
2015-07-29,13.597333333333333,15.958333333333334,2.361,3.917,17.8125,,191.696,,,,15.652,,,,207.348
2015-07-30,15.110999999999999,19.277666666666665,4.166666666666667,4.167,26.140500000000003,,193.087,,,,15.826,,,,208.913
2015-07-31,12.014000000000001,13.694333333333333,1.6803333333333335,4.792,31.211,,189.391,,,,12.0,,,,201.391
2015-08-01,12.916666666666666,14.514000000000001,1.5970000000000002,6.625,34.4375,,190.391,,,,15.783,,,,206.174
2015-08-02,11.458333333333334,12.402666666666667,0.9443333333333334,7.958,41.521,,189.087,,,,20.609,,,,209.696
2015-08-03,14.811666666666666,16.159333333333333,1.3476666666666668,6.875,34.5205,,185.783,,,,14.478,,,,200.261
2015-08-04,17.694333333333333,20.194666666666667,2.4996666666666667,7.348,40.7085,,188.13,,,,17.913,,,,206.043
2015-08-05,9.583333333333334,11.514000000000001,1.9306666666666665,4.458,17.3795,,182.217,,,,8.826,,,,191.043
2015-08-06,10.25,12.125,1.875,3.75,6.771,,181.174,,,,10.957,,,,192.13
2015-08-07,13.360999999999999,16.992333333333335,3.6313333333333335,4.75,11.717500000000001,,182.727,,,,14.455,,,,197.182
2015-08-08,11.756,13.222,1.4663333333333333,4.542,18.759500000000003,,186.0,,,,16.826,,,,202.826
2015-08-09,7.653,8.389000000000001,0.7360000000000001,5.125,23.805500000000002,,186.478,,,,10.087,,,,196.565
2015-08-10,10.284333333333334,11.396666666666667,1.112,5.478,19.1875,,186.174,,,,10.826,,,,197.0
2015-08-11,7.777666666666666,8.944333333333333,1.1666666666666667,5.083,16.8125,,185.13,,,,8.609,,,,193.739
2015-08-12,12.527666666666667,13.485999999999999,0.9583333333333334,6.625,24.5,,188.087,,,,14.174,,,,202.261
2015-08-13,6.972333333333334,7.7363333333333335,0.7639999999999999,3.542,13.1665,,184.783,,,,9.913,,,,194.696
2015-08-14,3.2223333333333333,3.5973333333333333,0.375,3.667,7.75,,185.522,,,,6.565,,,,192.087
2015-08-15,5.042,5.333,0.292,4.667,12.896,,186.739,,,,8.174,,,,194.913
2015-08-16,5.541666666666667,5.778,0.236,4.667,14.521,,189.348,,,,8.652,,,,198.0
2015-08-17,10.884,12.507333333333333,1.6233333333333333,3.417,5.6875,,184.913,,,,10.652,,,,195.565
2015-08-18,10.208333333333334,12.180333333333332,1.9723333333333333,4.083,7.4375,,187.522,,,,10.783,,,,198.304
2015-08-19,16.073,18.441000000000003,2.3673333333333333,3.739,9.9095,,188.609,,,,14.87,,,,203.478
2015-08-20,19.722333333333335,25.263666666666666,5.541333333333334,3.125,8.521,,187.333,,,,20.952,,,,208.286
2015-08-21,15.888666666666666,19.180666666666667,3.2913333333333337,3.667,11.354,,182.043,,,,13.348,,,,195.391
2015-08-22,6.6946666666666665,9.166666666666666,2.4723333333333333,3.167,6.8335,,186.217,,,,10.391,,,,196.609
2015-08-23,4.541666666666667,4.8053333333333335,0.264,3.292,7.4375,,187.957,,,,8.174,,,,196.13
2015-08-24,9.695666666666666,11.492666666666667,1.797,4.0,8.1665,,187.913,,,,8.696,,,,196.609
2015-08-25,5.569333333333333,6.791666666666667,1.2220000000000002,3.083,4.771,,183.522,,,,3.174,,,,186.696
2015-08-26,13.147,15.491999999999999,2.345,4.042,5.9275,,188.174,,,,11.565,,,,199.739
2015-08-27,9.875333333333332,10.528,0.6526666666666666,3.833,7.4165,,187.522,,,,7.217,,,,194.739
2015-08-28,14.347,15.541666666666666,1.1943333333333335,4.292,11.3225,,192.81,,,,13.714,,,,206.524
2015-08-29,10.597333333333333,11.889000000000001,1.2916666666666667,3.958,17.0205,,190.565,,,,11.783,,,,202.348
2015-08-30,7.666666666666667,8.528,0.8613333333333334,2.958,7.458,,186.739,,,,9.913,,,,196.652
2015-08-31,13.434666666666667,15.15933333333333,1.7246666666666668,3.0,6.833,,191.391,,,,13.609,,,,205.0
2015-09-01,15.049,19.106,4.0569999999999995,2.87,6.652,,187.783,,,,13.696,,,,201.478
2015-09-02,12.819666666666668,15.625,2.8056666666666668,2.875,7.458,,188.565,,,,13.174,,,,201.739
2015-09-03,18.930666666666667,22.208333333333332,3.2776666666666667,3.083,10.411000000000001,,190.381,,,,16.714,,,,207.095
2015-09-04,13.25,17.847333333333335,4.597333333333333,3.458,13.646,,194.565,,,,17.0,,,,211.565
2015-09-05,9.764000000000001,10.541666666666666,0.778,3.667,12.375,,191.783,,,,9.261,,,,201.043
2015-09-06,9.610999999999999,9.860999999999999,0.25,3.333,11.833,,194.87,,,,9.0,,,,203.87
2015-09-07,8.284333333333334,8.914666666666667,0.63,2.87,4.2425,,191.739,,,,9.0,,,,200.739
2015-09-08,15.791333333333332,18.569333333333333,2.7776666666666667,2.917,6.083,,192.174,,,,11.435,,,,203.609
2015-09-09,15.305333333333332,17.263666666666666,1.9583333333333333,3.333,4.771,,188.087,,,,14.043,,,,202.13
2015-09-10,9.528,12.735999999999999,3.2083333333333335,3.167,6.4585,,189.696,,,,10.391,,,,200.087
2015-09-11,8.964333333333334,9.741333333333333,0.7766666666666667,3.833,8.267,,190.429,,,,8.524,,,,198.952
2015-09-12,13.680666666666667,15.611333333333334,1.9306666666666665,4.833,14.917,,193.217,,,,12.652,,,,205.87
2015-09-13,7.8613333333333335,8.166666666666666,0.3053333333333333,4.042,13.417,,193.783,,,,10.0,,,,203.783
2015-09-14,7.231999999999999,8.029333333333334,0.7973333333333333,3.583,4.6665,,189.739,,,,6.522,,,,196.261
2015-09-15,13.0,14.917000000000002,1.9169999999999998,4.182,11.6025,,191.565,,,,10.478,,,,202.043
2015-09-16,10.208333333333334,11.083333333333334,0.875,4.167,15.8125,,190.565,,,,8.0,,,,198.565
2015-09-17,12.972,14.166666666666666,1.1946666666666668,3.042,10.5625,,190.739,,,,11.174,,,,201.913
2015-09-18,7.5553333333333335,8.680333333333333,1.125,3.0,8.032,,188.609,,,,8.087,,,,196.696
2015-09-19,7.111,7.847,0.7360000000000001,3.0,8.0835,,187.435,,,,8.565,,,,196.0
2015-09-20,6.069333333333333,6.5553333333333335,0.486,3.083,7.146,,187.87,,,,8.522,,,,196.391
2015-09-21,7.116,7.970666666666666,0.8553333333333333,3.167,9.2085,,187.304,,,,6.565,,,,193.87
2015-09-22,8.444333333333333,9.375,0.9306666666666666,3.667,12.9165,,187.913,,,,10.217,,,,198.13
2015-09-23,6.014,6.375,0.361,4.0,16.8125,,188.0,,,,6.652,,,,194.652
2015-09-24,6.958000000000001,7.541666666666667,0.5833333333333334,3.042,10.6455,,187.043,,,,4.0,,,,191.043
2015-09-25,9.694333333333333,10.653,0.9583333333333334,2.708,4.4375,,187.478,,,,6.783,,,,194.261
2015-09-26,8.208333333333334,9.208333333333334,1.0,2.833,7.5415,,187.174,,,,7.826,,,,195.0
2015-09-27,4.416666666666667,4.861,0.4446666666666667,2.792,9.521,,187.609,,,,7.304,,,,194.913
2015-09-28,10.710333333333333,12.579666666666666,1.8696666666666666,3.25,11.979,,188.13,,,,9.087,,,,197.217
2015-09-29,12.136333333333333,14.584666666666665,2.448,3.87,10.417,,190.348,,,,8.13,,,,198.478
2015-09-30,17.992333333333335,20.710333333333335,2.718,3.875,8.679,,190.174,,,,10.87,,,,201.043
2015-10-01,22.166666666666668,25.236,3.0696666666666665,3.625,10.378499999999999,,190.261,,,,13.565,,,,203.826
2015-10-02,8.96,9.759666666666666,0.7993333333333332,2.667,7.6605,,192.1,,,,8.85,,,,200.95
2015-10-03,18.027666666666665,21.167,3.138666666666667,4.542,11.083,,191.522,,,,13.609,,,,205.13
2015-10-04,10.055333333333333,10.875333333333332,0.8193333333333334,3.875,13.8545,,191.826,,,,11.0,,,,202.826
2015-10-05,11.970999999999998,14.304333333333332,2.3333333333333335,3.208,7.0,,188.957,,,,8.391,,,,197.348
2015-10-06,11.069666666666668,12.777666666666667,1.7083333333333333,3.0,7.646,,189.478,,,,9.87,,,,199.348
2015-10-07,10.694333333333333,14.556666666666667,3.8623333333333334,3.217,7.35,,188.652,,,,7.304,,,,195.957
2015-10-08,11.444666666666668,13.5,2.0553333333333335,3.542,12.604,,188.913,,,,6.652,,,,195.565
2015-10-09,22.764,24.652666666666665,1.8886666666666667,5.333,30.171999999999997,,194.435,,,,17.0,,,,211.435
2015-10-10,23.79133333333333,29.958333333333332,6.166666666666667,5.208,33.896,,196.957,,,,25.478,,,,222.435
2015-10-11,12.027666666666667,12.75,0.7223333333333333,4.708,23.229,,194.174,,,,11.478,,,,205.652
2015-10-12,11.970999999999998,12.797333333333333,0.826,4.333,12.25,,193.826,,,,11.565,,,,205.391
2015-10-13,11.541333333333334,12.333333333333334,0.7916666666666666,3.875,10.642,,192.478,,,,9.739,,,,202.217
2015-10-14,18.027666666666665,20.861333333333334,2.833,3.75,10.1455,,190.783,,,,11.0,,,,201.783
2015-10-15,21.875333333333334,28.555666666666667,6.6803333333333335,3.826,12.6455,,191.739,,,,14.043,,,,205.783
2015-10-16,14.847333333333333,16.944666666666667,2.0973333333333333,3.667,12.93,,190.571,,,,12.81,,,,203.381
2015-10-17,10.194333333333333,10.972333333333333,0.7776666666666667,3.333,12.1875,,188.696,,,,10.696,,,,199.391
2015-10-18,8.013666666666667,8.583333333333334,0.5693333333333334,3.042,12.4795,,188.391,,,,10.304,,,,198.696
2015-10-19,15.652000000000001,18.913333333333334,3.2610000000000006,3.458,14.0725,,187.609,,,,10.174,,,,197.783
2015-10-20,18.069666666666667,22.694333333333333,4.625,4.292,23.7915,,191.565,,,,15.957,,,,207.522
2015-10-21,18.902666666666665,22.541666666666668,3.638666666666667,4.625,33.1665,,192.696,,,,12.87,,,,205.565
2015-10-22,14.610999999999999,17.180666666666667,2.5696666666666665,3.957,20.2295,,193.348,,,,12.87,,,,206.217
2015-10-23,21.775666666666666,28.25,6.474333333333334,3.75,12.796,,192.938,,,,23.312,,,,216.25
2015-10-24,20.514,25.430333333333333,4.916666666666667,5.667,28.9375,,194.87,,,,34.609,,,,229.478
2015-10-25,4.8196666666666665,4.889,0.06933333333333333,3.417,8.375,,190.522,,,,9.087,,,,199.609
2015-10-26,19.550666666666668,24.826333333333334,5.275333333333333,3.542,9.844999999999999,,191.957,,,,19.087,,,,211.043
2015-10-27,24.041666666666668,31.944333333333333,7.902666666666666,4.167,15.3125,,191.652,,,,28.522,,,,220.174
2015-10-28,11.569333333333333,13.722333333333333,2.153,3.0,10.9165,,190.652,,,,15.304,,,,205.957
2015-10-29,15.027666666666667,19.471999999999998,4.4446666666666665,3.696,11.5,,191.609,,,,15.391,,,,207.0
2015-10-30,17.861333333333334,24.541666666666668,6.680666666666667,4.083,19.43,,194.381,,,,17.429,,,,211.81
2015-10-31,9.888666666666667,10.680333333333332,0.7916666666666666,3.0,7.833,,191.087,,,,11.043,,,,202.13
2015-11-01,11.847333333333333,13.347333333333333,1.5,3.208,9.125,,191.261,,,,11.261,,,,202.522
2015-11-02,21.030666666666665,26.84566666666667,5.815,2.708,11.4945,,192.652,,,,21.652,,,,214.304
2015-11-03,14.944333333333333,23.055666666666667,8.110999999999999,2.75,8.6875,,194.739,,,,20.522,,,,215.261
2015-11-04,18.125,25.986333333333334,7.861,3.25,10.0,,191.0,,,,18.391,,,,209.391
2015-11-05,22.833333333333332,26.986,4.152666666666667,4.208,14.3125,,190.0,,,,23.478,,,,213.478
2015-11-06,23.032999999999998,32.095666666666666,9.062,3.957,15.0875,,194.238,,,,28.333,,,,222.571
2015-11-07,14.389000000000001,15.360999999999999,0.9723333333333333,3.958,18.25,,189.304,,,,18.826,,,,208.13
2015-11-08,12.110999999999999,13.139000000000001,1.0276666666666667,2.333,9.0835,,187.957,,,,12.783,,,,200.739
2015-11-09,22.913,33.609,10.695666666666668,2.542,7.8545,,191.609,,,,21.522,,,,213.13
2015-11-10,9.319333333333333,10.041666666666666,0.7223333333333333,2.292,2.6685,,191.348,,,,13.696,,,,205.043
2015-11-11,14.5,21.333333333333332,6.833666666666666,2.875,4.375,,192.565,,,,12.913,,,,205.478
2015-11-12,20.705666666666666,28.06566666666667,7.359999999999999,3.045,6.208,,192.391,,,,14.957,,,,207.348
2015-11-13,16.277666666666665,18.528000000000002,2.25,3.292,10.922,,190.091,,,,12.455,,,,202.545
2015-11-14,9.513666666666667,10.152666666666667,0.639,2.083,4.229,,186.435,,,,7.913,,,,194.348
2015-11-15,9.861333333333333,10.875333333333332,1.014,2.0,3.604,,190.304,,,,14.87,,,,205.174
2015-11-16,19.782666666666668,26.637666666666664,6.8549999999999995,2.739,7.5215,,190.261,,,,20.174,,,,210.435
2015-11-17,32.041666666666664,50.291666666666664,18.25,3.292,16.4165,,194.391,,,,33.652,,,,228.043
2015-11-18,21.027666666666665,30.791666666666668,9.763666666666667,2.125,6.5835,,191.087,,,,19.391,,,,210.478
2015-11-19,9.360999999999999,9.986333333333333,0.625,2.25,4.771,,190.826,,,,8.0,,,,198.826
2015-11-20,19.403000000000002,24.986,5.583000000000001,2.875,8.8375,,192.609,,,,20.043,,,,212.652
2015-11-21,14.25,21.124666666666666,6.875,3.0,12.2085,,195.609,,,,15.087,,,,210.696
2015-11-22,13.361333333333334,14.735999999999999,1.374666666666667,3.333,16.2295,,196.783,,,,16.739,,,,213.522
2015-11-23,13.724333333333334,16.333000000000002,2.6086666666666667,3.208,17.792,,194.87,,,,17.217,,,,212.087
2015-11-24,11.985999999999999,19.416666666666668,7.430666666666667,2.542,8.8615,,195.13,,,,16.043,,,,211.174
2015-11-25,19.722333333333335,24.166666666666668,4.4446666666666665,2.409,6.396,,192.826,,,,11.348,,,,204.174
2015-11-26,23.194333333333333,29.444666666666667,6.25,3.125,6.6045,,195.435,,,,18.261,,,,213.696
2015-11-27,10.138666666666667,10.958333333333334,0.8193333333333334,3.0,4.769,,193.0,,,,9.667,,,,202.667
2015-11-28,18.486,24.958333333333332,6.472333333333334,3.292,10.604,,193.174,,,,16.348,,,,209.522
2015-11-29,17.513666666666666,22.499666666666666,4.986,3.583,12.854,,194.652,,,,15.913,,,,210.565
2015-11-30,28.34766666666667,52.623,24.275333333333332,4.333,19.767,,198.043,,,,27.783,,,,225.826
2015-12-01,20.069333333333333,44.09733333333333,24.028000000000002,3.417,13.9585,,198.174,,,,21.348,,,,219.522
2015-12-02,24.597333333333335,37.708333333333336,13.110999999999999,3.458,11.396,,193.087,,,,16.478,,,,209.565
2015-12-03,14.47,16.278666666666666,1.8083333333333333,3.043,10.3955,,193.091,,,,10.455,,,,203.545
2015-12-04,6.861,7.374666666666667,0.514,3.333,8.625,,194.783,,,,5.043,,,,199.826
2015-12-05,13.694333333333333,14.930333333333332,1.236,3.333,9.3125,,192.261,,,,11.783,,,,204.043
2015-12-06,15.110999999999999,17.083333333333332,1.9723333333333333,3.125,11.5415,,194.0,,,,13.478,,,,207.478
2015-12-07,17.965,25.81233333333334,7.847333333333334,3.042,6.909,,194.0,,,,13.348,,,,207.348
2015-12-08,22.430333333333333,38.44466666666667,16.014,3.167,6.896,,195.826,,,,17.0,,,,212.826
2015-12-09,27.47866666666667,54.38633333333333,26.908,3.435,8.1065,,199.409,,,,24.955,,,,224.364
2015-12-10,22.444333333333333,27.569333333333333,5.125,3.542,9.5,,191.913,,,,15.913,,,,207.826
2015-12-11,11.389000000000001,13.708333333333334,2.3193333333333332,2.083,2.7295,,187.348,,,,8.913,,,,196.261
2015-12-12,13.871333333333332,16.68466666666667,2.813333333333334,3.042,12.5,,196.391,,,,14.304,,,,210.696
2015-12-13,15.416666666666666,21.402666666666665,5.986,3.083,10.583,,196.826,,,,18.783,,,,215.609
2015-12-14,25.913,45.463666666666676,19.551000000000002,3.25,11.711,,196.957,,,,22.609,,,,219.565
2015-12-15,32.06966666666667,48.472,16.402666666666665,4.0,12.854,,198.565,,,,32.739,,,,231.304
2015-12-16,15.305333333333332,18.861,3.5556666666666668,3.522,13.8125,,194.522,,,,13.522,,,,208.043
2015-12-17,6.875,7.791666666666667,0.9166666666666666,3.0,4.396,,192.87,,,,5.478,,,,198.348
2015-12-18,13.944666666666668,16.25,2.3056666666666668,2.875,6.0265,,194.478,,,,10.13,,,,204.609
2015-12-19,19.444333333333333,30.611,11.166666666666666,2.917,7.25,,195.957,,,,14.696,,,,210.652
2015-12-20,20.666666666666668,30.764,10.097333333333333,3.333,10.146,,196.696,,,,15.913,,,,212.609
2015-12-21,27.68133333333333,48.27533333333333,20.594333333333335,3.292,13.210999999999999,,197.652,,,,26.391,,,,224.043
2015-12-22,24.096999999999998,59.59733333333333,35.50033333333334,3.792,13.896,,198.043,,,,24.826,,,,222.87
2015-12-23,22.986333333333334,34.52766666666667,11.541666666666666,3.375,12.9375,,194.087,,,,20.304,,,,214.391
2015-12-24,22.458333333333332,39.667,17.208333333333332,3.375,9.7915,,194.522,,,,25.043,,,,219.565
2015-12-25,14.235999999999999,21.333,7.097,3.0,12.6495,,195.348,,,,16.0,,,,211.348
2015-12-26,14.958333333333334,17.694333333333333,2.736,4.292,14.0205,,197.087,,,,12.087,,,,209.174
2015-12-27,6.889,7.194333333333333,0.3053333333333333,3.542,13.3955,,195.13,,,,6.739,,,,201.87
2015-12-28,21.116,29.08666666666667,7.971,3.25,8.0625,,196.304,,,,14.696,,,,211.0
2015-12-29,15.097333333333333,17.875,2.7776666666666667,2.542,5.2085,,194.478,,,,10.696,,,,205.174
2015-12-30,18.875,26.25,7.375333333333333,3.0,7.5,,196.826,,,,16.174,,,,213.0
2015-12-31,14.972333333333333,19.847333333333335,4.875,3.708,9.5835,,197.609,,,,15.087,,,,212.696
2016-01-01,14.750333333333332,17.291666666666668,2.5416666666666665,3.625,13.042,,200.348,,,,14.043,,,,214.391
2016-01-02,16.593999999999998,21.232,4.637666666666667,4.333,16.9585,,201.826,,,,15.913,,,,217.739
2016-01-03,13.957999999999998,19.152666666666665,5.1946666666666665,3.792,15.4375,,202.391,,,,14.0,,,,216.391
2016-01-04,15.479999999999999,21.793000000000003,6.313,3.667,16.383,,205.783,,,,15.739,,,,221.522
2016-01-05,9.685333333333332,10.148333333333333,0.463,3.0,9.229,,197.0,,,,7.565,,,,204.565
2016-01-06,12.733666666666666,14.701333333333332,1.9676666666666665,2.348,5.3735,,194.857,,,,7.048,,,,201.905
2016-01-07,22.972333333333335,33.986,11.014000000000001,3.25,7.6875,,199.304,,,,16.783,,,,216.087
2016-01-08,13.277666666666667,14.486333333333334,1.2083333333333333,3.0,6.0415,,194.783,,,,12.522,,,,207.304
2016-01-09,12.565333333333333,14.290000000000001,1.7246666666666668,2.833,5.542,,196.522,,,,11.391,,,,207.913
2016-01-10,14.236333333333334,18.453666666666667,4.217333333333333,3.0,8.2085,,195.217,,,,9.913,,,,205.13
2016-01-11,8.199,9.078666666666665,0.8796666666666667,2.667,4.5440000000000005,,193.87,,,,5.217,,,,199.087
2016-01-12,10.791666666666666,12.097333333333333,1.3056666666666665,3.0,7.771,,194.609,,,,8.87,,,,203.478
2016-01-13,10.573333333333332,12.126666666666665,1.5533333333333335,3.174,8.271,,194.174,,,,8.13,,,,202.304
2016-01-14,4.458666666666667,5.152666666666667,0.6943333333333334,2.375,3.8335,,195.174,,,,5.13,,,,200.304
2016-01-15,4.555666666666666,5.194333333333334,0.639,2.0,1.1875,,195.652,,,,5.522,,,,201.174
2016-01-16,10.174,11.347666666666667,1.1740000000000002,2.0,1.903,,195.81,,,,8.857,,,,204.667
2016-01-17,18.166666666666668,23.777666666666665,5.6113333333333335,2.292,5.958,,197.043,,,,11.348,,,,208.391
2016-01-18,28.639,53.994,25.355,3.095,9.239,,202.348,,,,24.261,,,,226.609
2016-01-19,24.139666666666667,38.550999999999995,14.411333333333332,3.25,16.3225,,201.0,,,,19.864,,,,220.864
2016-01-20,25.111333333333334,37.81933333333333,12.708333333333334,3.478,17.979,,201.0,,,,17.913,,,,218.913
2016-01-21,10.778,11.764000000000001,0.9860000000000001,3.083,12.0,,198.522,,,,8.217,,,,206.739
