date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2011-09-09,29.188,49.708,20.52,1.688,30.896,4.125,90.0,75.583,58.0,32.9,28.025,24.2
2011-09-10,18.271,33.812,15.542,0.98,22.708,3.667,95.0,77.5,57.0,34.3,29.712,26.1
2011-09-11,8.583,13.438,4.854,0.792,19.583,1.708,94.0,76.292,54.0,33.3,29.4,26.5
2011-09-12,20.652,51.109,30.456,1.544,18.521,3.417,99.0,77.583,56.0,32.4,28.754,24.8
2011-09-13,22.02,49.146,27.125,1.854,23.375,3.167,97.0,76.75,51.0,34.2,29.312,25.7
2011-09-14,24.688,48.354,23.666,1.646,24.542,3.375,99.0,76.167,51.0,34.5,29.021,24.7
2011-09-15,15.0,31.396,16.396,0.792,15.395,2.208,98.0,76.0,56.0,33.3,29.112,25.0
2011-09-16,9.666,19.584,9.916,0.562,16.396,1.292,94.0,77.958,59.0,32.4,28.492,24.7
2011-09-17,5.562,8.834,3.27,0.0,13.334,0.875,99.0,92.042,78.0,30.7,28.179,25.9
2011-09-18,9.688,18.146,8.458,0.584,14.562,2.708,99.0,79.25,57.0,33.1,29.033,26.1
2011-09-19,16.457,37.218,20.761,0.826,16.833,3.478,99.0,83.958,60.0,33.1,27.671,23.1
2011-09-20,17.625,64.25,46.625,0.104,14.167,3.542,99.0,98.958,98.0,26.6,24.825,23.3
2011-09-21,11.896,22.188,10.292,0.142,10.562,1.4,99.0,91.292,80.0,27.8,25.283,22.5
2011-09-22,22.188,52.521,30.334,0.562,9.625,3.083,98.0,69.708,50.0,27.7,23.179,19.8
2011-09-23,20.958,44.896,23.938,0.084,8.792,3.125,81.0,55.292,33.0,26.8,21.242,17.3
2011-09-24,27.562,48.938,21.375,0.854,13.188,3.792,86.0,59.958,32.0,26.7,20.904,13.7
2011-09-25,21.666,32.188,10.521,1.104,19.875,3.917,88.0,65.75,45.0,27.1,22.0,17.1
2011-09-26,37.892,82.87,44.978,1.87,32.562,6.0,95.0,80.5,69.0,23.4,20.888,19.1
2011-09-27,29.834,75.875,46.042,1.166,22.48,4.75,99.0,72.417,43.0,27.9,22.229,17.1
2011-09-28,35.102,70.078,34.976,1.904,26.354,4.833,94.0,71.417,45.0,28.4,23.225,18.2
2011-09-29,31.375,53.438,22.062,1.562,32.042,3.667,89.0,70.75,42.0,28.3,24.029,20.4
2011-09-30,35.166,76.584,41.416,1.084,43.333,5.333,99.0,92.375,82.0,23.5,22.354,20.8
2011-10-01,19.562,43.208,23.646,0.084,10.333,3.333,82.0,53.75,27.0,25.3,21.525,17.2
2011-10-02,14.792,32.812,18.021,0.104,9.688,5.333,80.0,59.0,44.0,23.2,18.471,14.8
2011-10-03,25.598,59.089,33.49,0.218,4.568,3.087,63.0,48.917,30.0,23.5,18.396,15.5
2011-10-04,32.0,65.646,33.646,1.729,16.688,3.667,77.0,58.5,43.0,23.9,18.875,12.7
2011-10-05,34.958,87.23,52.271,0.646,19.146,5.042,99.0,87.667,72.0,19.3,18.1,17.3
2011-10-06,30.083,68.375,38.292,0.375,6.646,3.542,99.0,70.0,44.0,25.8,21.142,17.4
2011-10-07,37.521,79.98,42.458,0.75,25.146,5.125,86.0,58.542,36.0,25.1,20.267,16.7
2011-10-08,34.062,62.208,28.146,0.938,25.75,5.5,81.0,56.667,23.0,25.3,19.208,13.3
2011-10-09,22.916,30.771,7.854,1.584,29.062,5.375,87.0,64.708,33.0,25.3,19.75,14.1
2011-10-10,27.483,44.786,17.304,1.376,32.269,4.905,88.0,70.125,46.0,26.4,20.883,16.3
2011-10-11,41.458,89.208,47.75,2.417,52.23,6.125,92.0,73.875,50.0,24.9,20.108,15.7
2011-10-12,37.271,81.23,43.958,1.375,45.542,5.5,94.0,65.5,35.0,26.3,20.479,15.5
2011-10-13,39.875,108.166,68.292,0.916,45.021,6.458,97.0,77.208,57.0,22.3,18.583,15.2
2011-10-14,30.816,93.538,62.722,0.55,39.25,5.333,99.0,88.458,73.0,21.7,19.108,15.5
2011-10-15,24.604,49.896,25.292,0.229,17.75,4.625,99.0,99.0,99.0,24.0,22.233,20.6
2011-10-16,17.167,27.125,9.958,0.688,16.917,3.958,99.0,71.083,36.0,25.9,22.721,18.2
2011-10-17,30.696,70.391,39.696,0.913,21.542,4.739,95.0,72.542,49.0,23.2,19.096,15.2
2011-10-18,32.021,80.625,48.604,0.729,15.77,4.25,87.0,61.5,37.0,24.6,19.312,14.8
2011-10-19,33.021,78.916,45.896,1.333,17.208,4.458,89.0,66.958,45.0,25.7,19.375,13.9
2011-10-20,39.542,94.34,54.798,2.125,34.792,5.083,94.0,70.417,45.0,25.7,20.742,15.9
2011-10-21,43.375,96.976,53.602,2.078,33.83,6.208,99.0,75.958,56.0,25.8,21.358,16.8
2011-10-22,18.02,44.604,26.584,0.334,21.334,3.25,99.0,96.5,87.0,24.1,21.654,19.5
2011-10-23,13.567,22.2,8.633,0.138,9.394,2.857,99.0,86.917,60.0,26.8,22.425,19.1
2011-10-24,31.392,84.453,53.062,1.284,15.229,4.583,99.0,74.917,51.0,26.1,22.204,17.6
2011-10-25,27.104,75.039,47.935,0.974,16.708,4.5,99.0,75.458,56.0,22.5,19.888,15.2
2011-10-26,22.646,54.875,32.23,0.042,6.729,2.875,61.0,50.667,37.0,19.7,15.621,12.7
2011-10-27,35.896,84.542,48.646,0.75,16.834,4.583,86.0,58.833,32.0,20.9,15.738,10.4
2011-10-28,37.5,89.958,52.458,1.125,18.562,5.292,94.0,66.542,35.0,22.4,16.9,11.4
2011-10-29,34.104,63.48,29.375,1.729,21.52,4.792,87.0,64.583,41.0,23.9,17.671,11.3
2011-10-30,24.98,42.542,17.562,0.812,32.708,5.583,99.0,89.0,76.0,18.6,16.238,14.4
2011-10-31,28.956,73.522,44.565,0.304,10.146,4.304,99.0,74.958,43.0,25.0,18.817,14.0
2011-11-01,37.958,89.542,51.584,1.625,14.792,4.958,89.0,69.75,46.0,23.6,18.821,14.3
2011-11-02,40.146,101.25,61.104,1.938,33.562,6.292,98.0,73.25,48.0,23.1,18.833,14.1
2011-11-03,31.729,73.875,42.146,1.854,29.375,6.125,94.0,78.208,61.0,23.5,19.396,16.8
2011-11-04,35.47,89.739,54.269,1.805,38.763,6.167,99.0,80.625,53.0,25.9,20.2,15.0
2011-11-05,32.292,66.52,34.23,0.729,45.604,5.75,99.0,89.0,68.0,23.3,19.9,17.3
2011-11-06,19.103,38.841,19.738,0.068,17.391,4.762,99.0,98.667,96.0,21.0,19.338,17.8
2011-11-07,21.826,57.87,36.044,0.043,9.834,3.75,99.0,71.208,49.0,22.3,18.762,14.9
2011-11-08,32.125,80.396,48.271,0.52,12.042,3.833,79.0,58.375,36.0,21.0,16.2,13.2
2011-11-09,34.688,96.292,61.604,0.583,12.438,4.625,78.0,59.042,37.0,18.8,14.804,11.4
2011-11-10,31.188,77.812,46.625,0.584,20.062,4.417,95.0,68.667,55.0,17.2,14.821,12.3
2011-11-11,30.208,98.708,68.5,0.312,14.75,5.417,99.0,98.708,94.0,16.2,14.788,13.4
2011-11-12,23.812,73.396,49.584,0.438,11.896,5.292,99.0,83.625,52.0,22.9,17.042,12.5
2011-11-13,18.458,39.479,21.021,0.521,17.584,4.667,99.0,78.958,57.0,21.5,16.708,13.0
2011-11-14,31.926,83.057,51.13,2.326,33.666,5.609,97.0,68.833,39.0,21.5,15.962,11.3
2011-11-15,31.334,78.146,46.812,1.292,18.812,4.625,85.0,64.25,39.0,17.5,14.279,11.2
2011-11-16,31.692,79.296,47.604,0.859,6.624,3.708,72.0,53.083,32.0,16.1,12.104,9.0
2011-11-17,33.084,91.75,58.666,1.958,11.334,4.792,79.0,50.542,21.0,19.5,13.375,8.6
2011-11-18,42.062,127.146,85.083,3.271,43.354,7.417,86.0,66.25,58.0,16.7,13.788,9.8
2011-11-19,32.208,101.104,68.896,0.354,31.458,7.708,99.0,99.0,99.0,19.7,16.454,14.0
2011-11-20,15.771,29.288,13.516,0.146,13.458,4.143,99.0,72.917,47.0,20.2,16.408,10.8
2011-11-21,25.304,59.522,34.217,0.348,4.438,3.042,87.0,73.417,57.0,12.3,9.696,7.3
2011-11-22,33.0,105.458,72.458,0.958,13.0,5.167,92.0,73.042,48.0,14.3,9.821,5.1
2011-11-23,27.208,85.542,58.334,0.875,18.521,5.917,97.0,79.292,61.0,12.5,9.862,6.3
2011-11-24,26.77,68.062,41.292,0.583,16.334,4.125,99.0,71.333,41.0,12.8,10.171,7.2
2011-11-25,30.958,96.896,65.938,0.875,8.125,4.583,93.0,78.042,56.0,12.3,8.517,5.3
2011-11-26,27.688,79.979,52.292,0.812,9.854,5.5,90.0,68.0,41.0,14.6,8.925,3.7
2011-11-27,23.146,51.312,28.167,0.979,19.292,6.0,88.0,73.167,51.0,14.7,9.7,5.3
2011-11-28,35.696,141.326,105.63,2.761,37.229,8.391,86.0,74.167,59.0,14.1,11.212,8.3
2011-11-29,34.375,139.333,104.958,2.916,47.084,8.0,93.0,76.417,51.0,18.7,14.125,10.5
2011-11-30,32.61,112.15,79.539,2.484,32.646,6.083,95.0,76.292,57.0,21.7,15.921,10.3
2011-12-01,27.062,77.938,50.875,1.312,6.479,4.292,78.0,70.083,60.0,14.9,12.3,9.7
2011-12-02,28.792,96.771,67.98,0.938,9.938,4.833,98.0,88.75,74.0,12.0,10.154,7.8
2011-12-03,20.692,70.246,49.554,0.529,12.458,5.4,99.0,93.833,65.0,15.7,13.071,10.3
2011-12-04,13.375,25.562,12.188,0.021,4.354,2.917,83.0,60.25,45.0,14.8,12.55,10.9
2011-12-05,26.749,79.499,52.75,0.309,6.75,4.125,89.0,64.583,43.0,15.0,10.654,7.0
2011-12-06,35.98,111.667,75.688,1.084,25.083,5.958,99.0,71.542,42.0,12.5,8.667,6.3
2011-12-07,32.688,114.125,81.438,1.271,29.25,5.875,99.0,81.375,61.0,15.2,10.617,6.1
2011-12-08,36.604,134.125,97.52,1.34,35.416,7.75,99.0,89.958,78.0,12.4,10.825,9.0
2011-12-09,26.042,68.5,42.458,0.375,12.188,4.125,99.0,63.542,37.0,10.7,7.492,3.6
2011-12-10,29.125,77.042,47.917,1.042,18.0,5.333,81.0,61.875,41.0,10.1,6.025,1.2
2011-12-11,20.334,40.25,19.916,0.438,13.438,4.667,90.0,68.208,52.0,11.6,7.85,4.0
2011-12-12,29.261,89.761,60.5,1.066,19.396,5.696,93.0,74.917,51.0,13.4,8.867,4.2
2011-12-13,30.479,92.312,61.833,1.125,13.916,5.292,92.0,65.458,38.0,14.6,9.704,5.5
2011-12-14,34.666,115.979,81.312,2.25,19.792,6.167,84.0,67.333,38.0,15.7,9.1,4.3
2011-12-15,34.216,118.326,84.108,1.875,25.458,6.458,91.0,77.625,60.0,13.8,8.617,4.5
2011-12-16,24.084,60.812,36.729,0.896,7.98,3.292,96.0,74.958,55.0,8.5,6.229,3.0
2011-12-17,25.854,63.5,37.646,1.0,5.688,4.444,95.0,78.25,52.0,8.1,4.875,2.7
2011-12-18,21.142,43.312,22.171,0.671,11.688,5.316,92.0,77.542,59.0,8.7,5.958,2.4
2011-12-19,28.404,72.214,43.809,0.642,6.567,4.5,99.0,84.458,60.0,9.1,6.267,4.8
2011-12-20,31.438,99.23,67.792,0.938,10.854,5.417,99.0,76.75,49.0,9.8,5.992,2.7
2011-12-21,34.646,120.229,85.583,1.604,21.438,6.5,80.0,69.0,54.0,10.2,6.858,3.6
2011-12-22,36.021,128.229,92.208,1.916,29.146,7.333,91.0,78.583,55.0,11.0,6.5,4.0
2011-12-23,24.326,53.93,29.604,0.125,5.333,4.208,86.0,56.792,35.0,7.6,4.683,1.8
2011-12-24,20.812,45.438,24.625,1.028,6.965,4.708,95.0,66.083,52.0,7.5,3.625,0.2
2011-12-25,13.646,26.166,12.521,0.062,3.938,3.167,99.0,92.792,65.0,4.8,2.212,1.0
2011-12-26,31.608,90.934,59.326,0.413,7.0,4.783,99.0,90.542,67.0,4.8,2.179,0.6
2011-12-27,33.417,113.396,79.979,0.729,15.271,6.0,96.0,73.708,48.0,7.5,2.925,-0.9
2011-12-28,37.916,119.646,81.73,0.542,13.188,6.375,85.0,73.158,48.0,8.4,3.226,0.3
2011-12-29,29.542,74.742,45.2,1.056,21.246,5.4,86.0,70.833,56.0,9.1,4.942,0.4
2011-12-30,16.771,33.792,17.02,0.48,5.625,3.833,75.0,55.083,38.0,7.4,4.558,1.7
2011-12-31,20.708,35.98,15.271,0.417,11.938,4.667,72.0,55.75,32.0,9.6,4.037,-0.5
2012-01-01,12.542,13.417,0.875,0.292,12.208,,,,,,,
2012-01-02,16.333,20.542,4.208,1.0,24.208,,,,,,,
2012-01-03,6.708,7.042,0.333,0.292,7.042,,,,,,,
2012-01-04,11.917,12.917,1.0,0.0,1.708,,,,,,,
2012-01-05,22.75,32.875,10.125,0.208,7.375,,,,,,,
2012-01-06,18.958,22.542,3.583,2.0,20.042,,,,,,,
2012-01-07,29.913,53.783,23.87,1.609,21.75,,,,,,,
2012-01-08,34.118,68.176,34.059,0.409,20.227,,,,,,,
2012-01-09,24.957,44.87,19.913,1.13,19.0,,,,,,,
2012-01-10,22.125,26.917,4.792,0.958,9.375,,,,,,,
2012-01-11,26.542,44.292,17.75,0.292,12.042,,,,,,,
2012-01-12,31.333,56.25,24.917,0.792,25.708,,,,,,,
2012-01-13,23.875,30.292,6.417,1.25,38.917,,,,,,,
2012-01-14,19.522,21.391,1.87,0.261,17.292,,,,,,,
2012-01-15,18.375,20.958,2.583,1.042,8.333,,,,,,,
2012-01-16,33.042,64.542,31.5,0.625,20.0,,,,,,,
2012-01-17,22.833,33.75,10.917,0.958,21.25,,,,,,,
2012-01-18,16.833,20.125,3.292,0.0,4.208,,,,,,,
2012-01-19,26.708,40.458,13.75,0.417,16.542,,,,,,,
2012-01-20,14.583,18.667,4.083,0.5,21.958,,,,,,,
2012-01-21,33.826,48.174,14.348,1.739,29.458,,,,,,,
2012-01-22,28.083,36.667,8.583,0.375,15.0,,,,,,,
2012-01-23,29.042,39.458,10.417,0.583,17.417,,,,,,,
2012-01-24,26.625,56.0,29.375,0.833,30.667,,,,,,,
2012-01-25,16.208,22.167,5.958,0.583,16.542,,,,,,,
2012-01-26,9.875,10.583,0.708,0.0,6.958,,,,,,,
2012-01-27,18.792,21.833,3.042,0.208,11.458,,,,,,,
2012-01-28,19.364,21.818,2.455,0.455,10.542,,,,,,,
2012-01-29,27.583,45.542,17.958,0.875,16.292,,,,,,,
2012-01-30,28.25,45.958,17.708,1.458,30.917,,,,,,,
2012-01-31,35.583,67.292,31.708,1.542,29.292,,,,,,,
2012-02-01,40.75,61.958,21.208,2.5,43.792,,,,,,,
2012-02-02,23.417,38.125,14.708,0.583,42.75,,,,,,,
2012-02-03,8.25,8.458,0.208,0.083,14.958,,,,,,,
2012-02-04,29.391,40.783,11.391,0.217,23.542,,,,,,,
2012-02-05,20.042,23.042,3.0,1.167,18.583,,,,,,,
2012-02-06,27.522,36.304,8.783,0.478,20.818,,,,,,,
2012-02-07,27.542,59.292,31.75,0.958,26.583,,,,,,,
2012-02-08,12.583,14.292,1.708,0.0,5.583,,,,,,,
2012-02-09,20.083,24.0,3.917,0.042,9.083,,,,,,,
2012-02-10,16.5,18.667,2.167,1.25,21.083,,,,,,,
2012-02-11,8.391,8.87,0.478,1.391,19.375,,,,,,,
2012-02-12,26.125,30.0,3.875,0.708,24.167,,,,,,,
2012-02-13,23.125,26.958,3.833,0.625,15.333,,,,,,,
2012-02-14,28.5,40.955,12.455,1.522,19.87,,,,,,,
2012-02-15,25.208,31.5,6.292,0.833,13.458,,,,,,,
2012-02-16,7.875,8.625,0.75,0.042,6.542,,,,,,,
2012-02-17,12.667,13.875,1.208,0.042,7.0,,,,,,,
2012-02-18,31.87,43.348,11.478,1.043,22.0,,,,,,,
2012-02-19,15.375,16.625,1.25,0.25,15.042,,,,,,,
2012-02-20,23.083,31.708,8.625,0.625,11.958,,,,,,,
2012-02-21,19.875,22.125,2.25,1.208,13.125,,,,,,,
2012-02-22,17.625,19.25,1.625,1.458,23.333,,,,,,,
2012-02-23,18.917,20.792,1.875,0.917,20.083,,,,,,,
2012-02-24,7.542,7.792,0.25,0.25,11.708,,,,,,,
2012-02-25,16.591,18.5,1.909,0.0,4.5,,,,,,,
2012-02-26,21.5,30.292,8.792,1.208,20.375,,,,,,,
2012-02-27,17.125,19.083,1.958,1.375,33.625,,,,,,,
2012-02-28,24.833,35.458,10.625,1.167,25.917,,,,,,,
2012-02-29,,,,,,,,,,,,
2012-03-01,37.583,60.542,22.958,1.083,36.083,,,,,,,
2012-03-02,5.833,6.083,0.25,0.917,22.792,,,,,,,
2012-03-03,5.833,5.917,0.083,0.083,11.208,,,,,,,
2012-03-04,21.957,34.826,12.87,0.304,12.917,,,,,,,
2012-03-05,20.417,25.375,4.958,1.333,25.0,,,,,,,
2012-03-06,25.087,32.826,7.739,2.304,33.043,,,,,,,
2012-03-07,34.333,43.958,9.625,4.0,57.625,,,,,,,
2012-03-08,38.333,56.958,18.625,3.0,56.5,,,,,,,
2012-03-09,32.042,40.958,8.917,2.458,59.583,,,,,,,
2012-03-10,13.583,14.542,0.958,1.667,34.167,,,,,,,
2012-03-11,13.826,15.043,1.217,0.478,10.708,,,,,,,
2012-03-12,26.042,30.667,4.625,2.75,21.125,,,,,,,
2012-03-13,28.625,40.542,11.917,2.167,32.417,,,,,,,
2012-03-14,10.174,11.0,0.826,0.652,10.5,,,,,,,
2012-03-15,23.917,30.417,6.5,1.25,22.333,,,,,,,
2012-03-16,17.708,21.583,3.875,2.667,40.875,,,,,,,
2012-03-17,12.125,12.542,0.417,1.917,43.292,,,,,,,
2012-03-18,14.696,15.652,0.957,0.043,71.625,,,,,,,
2012-03-19,23.75,32.417,8.667,0.458,32.958,,,,,,,
2012-03-20,26.042,31.5,5.458,1.375,41.167,,,,,,,
2012-03-21,9.917,10.792,0.875,0.042,6.708,,,,,,,
2012-03-22,25.333,35.333,10.0,0.958,18.708,,,,,,,
2012-03-23,14.958,15.292,0.333,0.792,21.75,,,,,,,
2012-03-24,17.292,18.083,0.792,2.042,35.5,,,,,,,
2012-03-25,12.318,12.864,0.545,0.545,21.625,,,,,,,
2012-03-26,15.708,16.5,0.792,0.375,12.375,,,,,,,
2012-03-27,28.542,36.542,8.0,1.542,26.417,,,,,,,
2012-03-28,18.667,20.667,2.0,1.292,25.333,,,,,,,
2012-03-29,15.542,28.625,13.083,0.75,35.0,,,,,,,
2012-03-30,11.417,11.833,0.417,0.333,19.083,,,,,,,
2012-03-31,18.25,19.458,1.208,0.75,28.792,,,,,,,
2012-04-01,13.417,14.083,0.667,0.542,14.208,,,,,,,
2012-04-02,19.826,22.913,3.087,1.217,19.583,,,,,,,
2012-04-03,11.609,11.913,0.304,0.739,20.0,,,,,,,
2012-04-04,17.5,20.083,2.583,0.458,13.708,,,,,,,
2012-04-05,28.375,44.25,15.875,1.292,31.417,,,,,,,
2012-04-06,16.375,17.708,1.333,0.833,18.667,,,,,,,
2012-04-07,12.25,13.792,1.542,0.417,17.083,,,,,,,
2012-04-08,12.292,12.5,0.208,0.875,16.417,,,,,,,
2012-04-09,25.304,30.826,5.522,2.043,35.5,,,,,,,
2012-04-10,21.542,23.958,2.417,1.75,40.208,,,,,,,
2012-04-11,28.958,33.583,4.625,0.958,37.708,,,,,,,
2012-04-12,21.625,25.833,4.208,0.917,19.708,,,,,,,
2012-04-13,25.417,30.25,4.833,2.667,34.833,,,,,,,
2012-04-14,15.458,16.208,0.75,0.583,21.708,,,,,,,
2012-04-15,11.208,12.125,0.917,1.292,18.833,,,,,,,
2012-04-16,24.773,29.818,5.045,1.182,31.957,,,,,,,
2012-04-17,18.917,28.708,9.792,1.125,41.417,,,,,,,
2012-04-18,18.75,25.75,7.0,1.292,34.708,,,,,,,
2012-04-19,18.875,20.0,1.125,1.5,36.25,,,,,,,
2012-04-20,22.227,23.273,1.045,0.792,45.042,,,,,,,
2012-04-21,7.625,7.75,0.125,0.75,40.375,,,,,,,
2012-04-22,11.25,11.458,0.208,0.042,22.25,,,,,,,
2012-04-23,25.95,32.85,6.9,1.0,18.708,,,,,,,
2012-04-24,24.042,30.958,6.917,2.083,64.833,,,,,,,
2012-04-25,20.944,25.444,4.5,1.833,66.958,,,,,,,
2012-04-26,14.083,14.208,0.125,0.417,39.5,,,,,,,
2012-04-27,18.75,19.5,0.75,0.917,10.125,,,,,,,
2012-04-28,18.062,20.438,2.375,2.0,25.667,,,,,,,
2012-04-29,12.583,13.125,0.542,1.958,37.833,,,,,,,
2012-04-30,11.348,11.652,0.304,0.913,30.25,,,,,,,
2012-05-01,10.792,12.625,1.833,1.042,27.667,,,,,,,
2012-05-02,20.045,24.136,4.091,0.696,18.318,,,,,,,
2012-05-03,9.125,11.958,2.833,0.583,11.75,,,,,,,
2012-05-04,4.25,4.292,0.042,0.292,4.0,,,,,,,
2012-05-05,6.167,6.167,0.0,1.0,21.125,,,,,,,
2012-05-06,13.708,14.0,0.292,1.25,42.542,,,,,,,
2012-05-07,18.435,20.261,1.826,2.478,33.042,,,,,,,
2012-05-08,26.5,30.5,4.0,2.542,49.583,,,,,,,
2012-05-09,36.125,40.917,4.792,3.708,74.125,,,,,,,
2012-05-10,18.417,22.458,4.042,0.792,43.125,,,,,,,
2012-05-11,9.083,10.125,1.042,0.125,6.417,,,,,,,
2012-05-12,6.792,7.5,0.708,0.125,8.292,,,,,,,
2012-05-13,9.542,10.125,0.583,0.958,16.167,,,,,,,
2012-05-14,15.5,16.682,1.182,1.455,25.545,,,,,,,
2012-05-15,17.792,19.25,1.458,0.292,17.958,,,,,,,
2012-05-16,19.542,20.583,1.042,2.292,41.083,,,,,,,
2012-05-17,26.667,29.5,2.833,3.667,64.458,,,,,,,
2012-05-18,14.375,14.917,0.542,1.125,29.917,,,,,,,
2012-05-19,14.042,14.833,0.792,1.458,29.417,,,,,,,
2012-05-20,11.583,12.042,0.458,3.417,31.542,,,,,,,
2012-05-21,16.565,17.609,1.043,2.957,35.417,,,,,,,
2012-05-22,27.875,32.042,4.167,1.583,46.292,,,,,,,
2012-05-23,19.5,29.125,9.625,1.042,32.792,,,,,,,
2012-05-24,24.167,31.917,7.75,2.167,33.708,,,,,,,
2012-05-25,29.043,30.913,1.87,2.478,53.333,,,,,,,
2012-05-26,14.042,15.542,1.5,1.333,31.333,,,,,,,
2012-05-27,10.083,10.208,0.125,1.917,36.208,,,,,,,
2012-05-28,18.348,19.826,1.478,1.478,31.875,,,,,,,
2012-05-29,20.0,23.625,3.625,1.75,44.625,,,,,,,
2012-05-30,15.833,17.083,1.25,1.5,25.083,,,,,,,
2012-05-31,20.292,23.333,3.042,1.792,47.917,,,,,,,
2012-06-01,13.875,15.042,1.167,1.5,40.125,,,,,,,
2012-06-02,12.0,12.708,0.708,1.25,34.667,,,,,,,
2012-06-03,9.792,10.417,0.625,2.458,27.583,,,,,,,
2012-06-04,12.565,13.609,1.043,2.304,32.167,,,,,,,
2012-06-05,18.565,21.87,3.304,0.957,24.174,,,,,,,
2012-06-06,14.042,15.333,1.292,0.875,23.667,,,,,,,
2012-06-07,20.458,23.875,3.417,2.25,34.917,,,,,,,
2012-06-08,17.375,19.333,1.958,1.542,40.917,,,,,,,
2012-06-09,11.292,11.917,0.625,0.458,17.5,,,,,,,
2012-06-10,7.458,7.875,0.417,0.583,16.167,,,,,,,
2012-06-11,13.174,15.783,2.609,1.217,21.417,,,,,,,
2012-06-12,21.25,22.708,1.458,1.208,27.417,,,,,,,
2012-06-13,21.667,27.292,5.625,1.833,30.292,,,,,,,
2012-06-14,15.833,17.167,1.333,2.0,33.625,,,,,,,
2012-06-15,13.042,13.708,0.667,1.417,32.083,,,,,,,
2012-06-16,17.542,19.625,2.083,0.042,21.5,,,,,,,
2012-06-17,11.292,13.875,2.583,0.625,10.792,,,,,,,
2012-06-18,16.818,20.727,3.909,1.545,28.833,,,,,,,
2012-06-19,17.667,25.042,7.375,0.792,25.875,,,,,,,
2012-06-20,12.375,15.5,3.125,1.0,12.875,,,,,,,
2012-06-21,24.083,27.875,3.792,1.292,26.5,,,,,,,
2012-06-22,12.75,14.917,2.167,0.708,12.125,,,,,,,
2012-06-23,11.125,11.958,0.833,1.167,14.917,,,,,,,
2012-06-24,14.125,15.833,1.708,2.458,32.083,,,,,,,
2012-06-25,14.227,15.364,1.136,1.273,29.739,,,,,,,
2012-06-26,13.417,15.25,1.833,1.417,30.667,,,,,,,
2012-06-27,23.458,25.375,1.917,2.375,41.292,,,,,,,
2012-06-28,21.042,24.833,3.792,1.833,34.417,,,,,,,
2012-06-29,14.792,19.625,4.833,2.0,34.0,,,,,,,
2012-06-30,13.167,13.625,0.458,1.542,41.958,,,,,,,
2012-07-01,12.75,14.833,2.083,0.292,24.917,,,,,,,
2012-07-02,9.826,12.652,2.826,0.739,19.042,,,,,,,
2012-07-03,22.0,24.348,2.348,0.435,28.0,,,,,,,
2012-07-04,17.833,20.833,3.0,1.292,23.833,,,,,,,
2012-07-05,18.042,20.0,1.958,1.25,29.375,,,,,,,
2012-07-06,18.667,20.083,1.417,0.5,24.5,,,,,,,
2012-07-07,9.75,10.458,0.708,0.625,8.375,,,,,,,
2012-07-08,4.75,4.833,0.083,0.875,15.75,,,,,,,
2012-07-09,10.783,11.217,0.435,1.87,25.792,,,,,,,
2012-07-10,17.333,20.833,3.5,1.75,28.292,,,,,,,
2012-07-11,7.708,8.667,0.958,0.167,19.375,,,,,,,
2012-07-12,6.583,8.25,1.667,0.0,23.75,,,,,,,
2012-07-13,16.125,20.083,3.958,0.5,39.208,,,,,,,
2012-07-14,11.167,13.917,2.75,0.875,38.833,,,,,,,
2012-07-15,3.292,3.958,0.667,0.083,23.458,,,,,,,
2012-07-16,3.261,4.435,1.174,0.087,14.708,,,,,,,
2012-07-17,7.458,8.625,1.167,0.917,24.292,,,,,,,
2012-07-18,13.833,20.625,6.792,1.958,32.875,,,,,,,
2012-07-19,13.565,19.391,5.826,1.261,27.375,,,,,,,
2012-07-20,18.667,20.458,1.792,1.042,40.542,,,,,,,
2012-07-21,15.833,18.583,2.75,0.583,19.917,,,,,,,
2012-07-22,8.958,9.167,0.208,0.792,26.208,,,,,,,
2012-07-23,11.435,12.522,1.087,2.0,30.375,,,,,,,
2012-07-24,13.87,16.913,3.043,1.696,42.042,,,,,,,
2012-07-25,17.75,21.5,3.75,1.875,52.208,,,,,,,
2012-07-26,14.375,21.0,6.625,2.375,49.292,,,,,,,
2012-07-27,17.375,24.042,6.667,1.875,50.917,,,,,,,
2012-07-28,13.042,14.167,1.125,2.167,53.625,,,,,,,
2012-07-29,7.667,8.5,0.833,1.375,58.292,,,,,,,
2012-07-30,6.783,8.913,2.13,1.261,18.917,,,,,,,
2012-07-31,11.75,17.458,5.708,1.5,23.083,,,,,,,
2012-08-01,10.087,14.609,4.522,2.0,23.682,,,,,,,
2012-08-02,8.667,12.208,3.542,2.667,20.5,,,,,,,
2012-08-03,11.958,14.875,2.917,2.458,20.958,,,,,,,
2012-08-04,9.083,10.5,1.417,1.75,22.25,,,,,,,
2012-08-05,5.25,6.458,1.208,1.167,18.292,,,,,,,
2012-08-06,13.13,19.391,6.261,1.522,22.042,,,,,,,
2012-08-07,10.208,17.542,7.333,1.0,14.583,,,,,,,
2012-08-08,13.042,14.125,1.083,1.0,16.125,,,,,,,
2012-08-09,12.625,13.208,0.583,1.708,28.625,,,,,,,
2012-08-10,12.368,12.947,0.579,1.417,38.5,,,,,,,
2012-08-11,14.167,15.417,1.25,0.875,36.083,,,,,,,
2012-08-12,9.833,11.417,1.583,1.542,23.875,,,,,,,
