date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,PM25_mean
2011-07-01,90.0,78.64150000000001,66.5,9.1498,11.1022,1.9524000000000001,3.452,26.655666666666665,302.5,276.2165,253.5,182.0,8.0,190.0,
2011-07-02,94.0,78.667,56.0,6.525,8.25,1.725,2.75,23.736333333333334,323.5,275.85400000000004,238.5,185.783,8.304,194.087,
2011-07-03,94.5,82.0835,58.0,5.2665999999999995,6.05,0.7832,2.43775,46.166666666666664,318.0,276.958,246.5,186.304,6.087,192.391,
2011-07-04,94.5,81.167,64.0,3.5058,4.2542,0.748,2.2192499999999997,39.778,314.5,274.125,230.0,177.913,8.478,186.391,
2011-07-05,95.5,74.604,49.0,6.199800000000001,6.933400000000001,0.7333999999999999,2.47925,21.028000000000002,325.0,271.79150000000004,225.0,187.348,7.957,195.304,
2011-07-06,96.0,77.2915,56.0,7.288799999999999,7.807,0.5182,2.87325,27.981333333333335,305.0,256.708,214.5,190.476,8.381,198.857,
2011-07-07,96.0,94.854,92.5,5.8,7.3332,1.5333999999999999,1.65625,16.638666666666666,253.5,243.292,233.0,181.435,5.13,186.565,
2011-07-08,96.5,89.042,75.5,5.4668,7.9168,2.45,1.8855,27.389,309.5,268.66650000000004,241.5,178.783,5.783,184.565,
2011-07-09,95.5,86.729,73.5,5.3666,7.7,2.3334,2.0625,23.916666666666668,311.0,275.1045,247.0,178.435,6.435,184.87,
2011-07-10,94.0,86.875,71.5,2.6502,3.55,0.9,1.7605,16.444333333333333,315.0,277.41650000000004,258.0,175.826,2.609,178.435,
2011-07-11,96.0,84.6875,69.0,2.1114,3.6561999999999997,1.5446,1.543,12.944333333333333,312.0,278.167,247.0,178.174,4.174,182.348,
2011-07-12,95.0,88.542,71.5,3.1082,5.0582,1.9502,1.521,13.860999999999999,302.5,271.64599999999996,253.0,179.522,4.043,183.565,
2011-07-13,94.5,84.0,69.0,3.2582,5.8334,2.5751999999999997,1.71875,11.902666666666667,309.5,274.1455,247.0,184.696,3.478,188.174,
2011-07-14,94.5,79.8335,59.0,3.3668,6.0832,2.7166,1.7935,11.776333333333334,312.5,271.83349999999996,240.5,183.0,4.565,187.565,
2011-07-15,93.5,82.646,60.0,4.7665999999999995,6.9584,2.1916,2.125,17.722333333333335,324.0,276.8955,249.0,183.652,5.261,188.913,
2011-07-16,94.0,81.1875,62.0,2.5751999999999997,3.8915999999999995,1.3166,1.40625,19.222333333333335,317.0,281.2705,251.0,181.174,3.087,184.261,
2011-07-17,94.0,83.125,58.0,2.8668,4.167,1.3002,1.26025,22.555666666666667,330.0,281.70849999999996,247.5,182.13,7.043,189.174,
2011-07-18,93.0,86.2915,77.0,1.1538,1.9112000000000002,0.7572,1.12525,48.014,304.5,282.39599999999996,269.5,173.652,5.043,178.696,
2011-07-19,97.0,94.8955,89.5,0.25,0.9583999999999999,0.7083999999999999,1.625,49.139,275.0,260.75,251.0,172.261,1.304,173.565,
2011-07-20,96.5,95.4165,93.5,1.4747999999999999,2.2582,0.7834,1.85425,31.430333333333333,260.0,254.27050000000003,250.0,177.87,5.043,182.913,
2011-07-21,96.0,83.625,68.5,3.4997999999999996,5.1126,1.6128,1.8155,18.861,287.5,253.3955,211.0,192.227,7.045,199.273,
2011-07-22,93.0,81.8335,65.0,4.2,4.9832,0.7834,2.229,18.305666666666667,257.0,222.75,199.0,186.348,4.826,191.174,
2011-07-23,93.0,78.9585,63.5,4.6582,5.275,0.6168,2.86475,32.013666666666666,302.0,255.9375,221.5,186.826,5.696,192.522,
2011-07-24,95.5,87.5,73.0,3.4170000000000003,3.975,0.5584,1.97925,34.87466666666666,291.0,260.39599999999996,230.5,187.217,4.043,191.261,
2011-07-25,93.5,85.208,71.5,2.1902,2.7552,0.5652,1.745,20.222333333333335,296.5,267.10400000000004,247.0,184.565,3.435,188.0,
2011-07-26,94.5,90.604,83.5,4.4444,5.644,1.1994,1.90225,20.486,279.0,256.70849999999996,245.5,184.909,6.091,191.0,
2011-07-27,94.0,88.208,76.0,4.2416,6.9916,2.7502,1.90625,20.027666666666665,301.0,269.22900000000004,251.5,179.391,4.304,183.696,
2011-07-28,95.0,78.9165,65.0,5.7916,10.4194,4.6276,1.9377499999999999,21.652666666666665,321.5,281.27099999999996,246.0,184.944,11.222,196.167,
2011-07-29,80.0,69.9375,60.0,7.025,10.5418,3.5168,2.979,16.736,319.5,285.25,257.0,180.913,10.0,190.913,
2011-07-30,92.0,74.8125,51.0,4.8082,5.7832,0.975,2.427,27.027666666666665,344.5,283.89599999999996,249.0,179.478,4.87,184.348,
2011-07-31,91.5,82.7705,71.5,3.05,3.3748000000000005,0.325,1.7189999999999999,18.791666666666668,291.0,261.375,242.5,184.652,7.826,192.478,
2011-08-01,87.0,74.4795,64.0,3.7600000000000002,4.292,0.532,1.74625,29.264,293.0,263.4375,239.5,185.957,5.0,190.957,
2011-08-02,93.5,84.8125,71.0,3.7582,4.225,0.46659999999999996,1.78125,27.069333333333333,285.0,253.54149999999998,225.5,184.087,6.565,190.652,
2011-08-03,93.5,83.5835,67.5,4.2088,6.2132,2.0044,2.01325,29.154,302.0,266.35400000000004,228.0,183.773,8.455,192.227,
2011-08-04,91.5,73.7295,60.0,3.55,4.7834,1.2334,1.607,19.096999999999998,320.5,283.04150000000004,243.0,181.913,7.261,189.174,
2011-08-05,94.0,85.7915,73.5,2.3498,2.95,0.5998,1.22925,15.583333333333334,305.5,271.75,244.5,176.391,5.478,181.87,
2011-08-06,95.0,83.9165,68.5,3.3165999999999998,4.4666,1.1502000000000001,1.34375,19.222333333333335,317.0,283.125,257.0,176.87,5.522,182.391,
2011-08-07,95.0,81.604,63.0,7.066599999999999,8.2,1.1334,2.30175,26.0,335.0,289.5625,260.0,179.783,6.304,186.087,
2011-08-08,93.0,82.083,63.0,4.8312,6.126399999999999,1.2952,1.87175,21.278000000000002,339.5,290.2705,261.5,179.609,6.478,186.087,
2011-08-09,93.5,80.146,61.0,6.4584,7.4916,1.0332000000000001,2.49975,30.25,339.5,293.72900000000004,259.0,180.696,9.261,189.957,
2011-08-10,94.5,78.7915,52.5,5.65,6.3334,0.6836,2.73975,45.84733333333333,359.0,300.0205,266.5,180.348,6.304,186.652,
2011-08-11,81.0,66.021,48.5,7.558400000000001,8.4416,0.8834,2.9895,27.680333333333333,362.5,313.16650000000004,287.0,182.409,7.5,189.909,
2011-08-12,87.0,67.5625,46.5,6.4086,6.875,0.4664,3.26025,36.81933333333333,360.0,304.33349999999996,272.5,183.739,6.217,189.957,
2011-08-13,92.0,75.75,57.5,6.0165999999999995,6.6,0.5831999999999999,3.0105,40.125,346.0,299.02099999999996,269.5,187.0,7.478,194.478,
2011-08-14,94.5,82.583,66.5,3.2751999999999994,3.5667999999999997,0.2916,2.81275,58.472,332.5,293.33349999999996,264.5,178.696,4.087,182.783,
2011-08-15,93.5,81.6455,63.0,3.8972,4.8494,0.9522,1.9297499999999999,31.5,332.5,287.04150000000004,257.0,185.826,4.696,190.522,
2011-08-16,92.5,75.0625,53.5,5.675,6.7501999999999995,1.075,2.68725,29.875,347.0,295.125,258.5,191.739,8.783,200.522,
2011-08-17,93.0,77.5415,55.5,5.7086,6.725,1.0168,2.7955,40.645,343.0,297.10400000000004,258.5,188.783,7.261,196.043,
2011-08-18,92.0,77.1665,57.0,5.67,7.246600000000001,1.5768,2.917,41.93066666666667,341.0,297.10400000000004,260.0,184.913,4.913,189.826,
2011-08-19,90.5,77.25,60.5,4.871,5.662599999999999,0.7916000000000001,1.94575,20.305,317.0,283.7295,252.5,187.818,5.591,193.409,
2011-08-20,93.5,83.896,72.0,4.9916,5.6584,0.6666000000000001,2.104,14.125,272.5,246.375,224.5,186.13,7.217,193.348,
2011-08-21,95.5,92.6665,85.0,4.1668,4.9834000000000005,0.8168,1.59375,23.264,271.5,240.20850000000002,217.0,188.13,7.609,195.739,
2011-08-22,95.5,89.083,75.0,4.7812,5.4706,0.6898000000000001,2.00725,22.416666666666668,284.5,255.85399999999998,234.5,187.478,6.739,194.217,
2011-08-23,93.5,89.1045,79.0,4.3784,4.9616,0.5833999999999999,2.0,33.77766666666667,305.0,271.417,248.5,180.652,8.087,188.739,
2011-08-24,94.5,86.396,69.0,4.4692,6.2463999999999995,1.7776,1.6355,15.569333333333333,308.0,270.22900000000004,250.5,179.826,7.13,186.957,
2011-08-25,95.0,93.604,88.0,2.4898000000000002,3.9744,1.4844,0.96675,13.028,262.0,251.22899999999998,240.5,183.0,6.136,189.136,
2011-08-26,95.0,85.4165,65.5,4.4418,8.258199999999999,3.8165999999999998,1.354,20.361333333333334,319.5,273.47900000000004,241.5,182.435,11.0,193.435,
2011-08-27,94.5,85.021,72.0,3.2916,4.6166,1.3252,1.39575,21.194333333333333,301.0,272.39599999999996,254.5,181.348,5.565,186.913,
2011-08-28,93.0,81.271,65.0,3.975,4.7166,0.7418,1.9482499999999998,30.166666666666668,301.0,268.41650000000004,241.0,187.174,8.478,195.652,
2011-08-29,94.5,80.021,62.0,4.8294,5.8426,1.013,2.01275,30.028000000000002,314.5,269.375,229.0,191.13,10.174,201.304,
2011-08-30,93.0,73.583,56.5,6.6668,7.574800000000001,0.9082000000000001,2.58325,31.5,322.0,279.16650000000004,236.5,187.304,10.652,197.957,
2011-08-31,82.0,68.0425,40.0,5.0084,6.050199999999999,1.0416,1.78125,19.333333333333332,312.5,274.33349999999996,233.0,180.174,12.609,192.783,
2011-09-01,86.0,73.6045,64.0,1.7666,2.375,0.6084,1.5105,23.819666666666667,314.5,285.95849999999996,262.0,175.043,4.609,179.652,
2011-09-02,92.0,81.7915,69.5,0.8502000000000001,1.2668000000000001,0.4166,1.29175,54.639,289.5,273.39599999999996,262.0,175.522,1.696,177.217,
2011-09-03,90.0,83.646,79.0,0.23359999999999997,0.5834,0.35,1.07275,66.653,285.5,273.6875,263.5,175.87,1.348,177.217,
2011-09-04,94.0,89.5,84.5,0.425,0.8,0.375,1.1355,40.541666666666664,266.0,256.021,243.0,176.217,0.957,177.174,
2011-09-05,95.5,83.021,67.5,6.5775999999999994,7.8818,1.3039999999999998,2.29175,18.24833333333333,276.5,251.125,237.5,180.818,5.182,186.0,
2011-09-06,71.0,55.646,40.0,5.575,5.9082,0.3332,3.396,14.680666666666667,284.5,249.1875,222.0,187.043,4.739,191.783,
2011-09-07,77.0,58.521,37.5,9.0168,9.7584,0.7418,4.0,17.458333333333332,299.5,240.97899999999998,197.0,190.783,8.435,199.217,
2011-09-08,89.5,76.458,62.0,6.7166,7.7834,1.0668,2.2605,25.055666666666667,291.5,244.1045,184.0,193.609,11.696,205.304,
2011-09-09,92.0,81.1875,67.5,5.32,5.6666,0.3466,1.729,31.472333333333335,302.5,262.97900000000004,235.0,187.957,9.696,197.652,
2011-09-10,92.5,82.7915,69.5,4.308,6.6334,2.325,1.6872500000000001,26.833,307.5,270.83349999999996,238.0,184.652,5.739,190.391,
2011-09-11,91.0,80.3125,65.5,3.4001999999999994,4.0916,0.6916,2.104,16.777666666666665,306.0,272.667,251.0,180.652,6.087,186.739,
2011-09-12,89.0,77.3335,60.5,3.46,4.7694,1.3092,2.1915,17.513666666666666,310.5,272.41650000000004,242.0,181.478,4.0,185.478,
2011-09-13,89.5,79.396,63.5,4.9666,7.308400000000001,2.3418,1.76025,21.042,309.0,270.3125,241.0,186.783,11.739,198.522,
2011-09-14,92.0,78.7295,57.5,4.9502,9.05,4.1,2.0,19.597333333333335,313.0,266.9375,231.0,185.87,8.913,194.783,
2011-09-15,90.5,78.1665,62.5,4.3666,6.891800000000001,2.525,2.3855,23.792,309.0,270.6875,233.0,182.217,10.174,192.391,
2011-09-16,91.0,80.125,66.0,3.1486,4.154,1.0051999999999999,2.265,18.583333333333332,305.0,270.9375,251.5,179.045,4.955,184.0,
2011-09-17,89.5,84.021,75.5,0.9475999999999999,1.8646,0.9168,1.04175,28.528000000000002,298.0,275.85400000000004,264.5,176.957,1.87,178.826,
2011-09-18,91.0,80.0415,65.0,2.067,3.4885999999999995,1.4212,1.16675,18.291666666666668,306.5,272.042,241.5,182.174,3.522,185.696,
2011-09-19,94.5,80.7085,61.5,2.902,6.8974,3.9954,1.59475,18.833333333333332,309.5,266.91650000000004,227.0,184.391,5.391,189.783,
2011-09-20,94.0,87.0625,81.0,1.218,2.0598,0.8417999999999999,1.03125,32.514,286.0,268.16650000000004,246.5,175.652,2.435,178.087,
2011-09-21,92.5,82.3125,72.0,1.1994,1.7893999999999999,0.5900000000000001,1.323,29.415666666666667,272.5,251.20850000000002,229.5,177.19,2.095,179.286,
2011-09-22,77.0,63.729,51.0,4.3793999999999995,5.0298,0.6506000000000001,3.031,10.12,255.5,230.708,202.5,185.783,3.522,189.304,
2011-09-23,64.5,49.8335,37.5,6.3542000000000005,7.0274,0.6736,3.698,12.014000000000001,251.5,213.5,185.0,187.174,3.913,191.087,
2011-09-24,75.0,57.0,39.0,6.0684,6.4879999999999995,0.4196,3.01025,15.514000000000001,252.0,208.66649999999998,172.5,188.478,5.957,194.435,
2011-09-25,70.5,58.5,50.5,4.686999999999999,4.954,0.267,2.64575,17.305666666666667,246.0,220.5,199.0,188.696,9.043,197.739,
2011-09-26,91.0,82.4165,63.5,11.8786,16.137999999999998,4.2594,1.7125,22.403000000000002,205.5,195.04149999999998,184.5,192.318,13.273,205.591,
2011-09-27,93.5,76.3125,47.5,8.8084,13.375,4.5668,2.01025,20.819333333333333,255.0,208.33350000000002,178.5,192.087,13.087,205.174,
2011-09-28,90.5,72.6875,51.0,9.0664,11.7666,2.7001999999999997,2.5625,21.361,258.5,210.41649999999998,168.5,197.565,13.522,211.087,
2011-09-29,89.0,74.6665,57.5,7.6668,9.2666,1.6,2.68725,27.75,262.0,218.6875,176.0,193.391,9.261,202.652,
2011-09-30,84.5,73.0,61.5,10.9916,12.525,1.5332000000000001,2.89575,29.569333333333333,273.0,240.39600000000002,217.0,186.957,9.174,196.13,
2011-10-01,62.5,50.271,36.5,5.8418,6.5165999999999995,0.675,3.4375,12.388666666666666,246.5,217.0,186.0,188.0,3.609,191.609,
2011-10-02,62.0,51.5835,42.5,6.4584,7.2334000000000005,0.775,3.125,10.930666666666667,222.5,191.875,169.5,187.391,1.478,188.87,
2011-10-03,54.0,47.4415,40.5,6.6776,7.445,0.7672,2.953,7.260333333333333,218.5,181.77249999999998,163.5,187.435,3.565,191.0,
2011-10-04,62.0,51.229,38.0,7.4816,9.052,1.14575,2.0625,12.458,235.5,187.125,154.5,187.783,6.609,194.391,
2011-10-05,81.5,71.417,55.5,10.095,11.32025,0.962,1.40925,12.658,210.0,186.66649999999998,157.5,187.476,8.857,196.333,
2011-10-06,94.0,75.875,57.0,8.2668,9.5105,1.3125,2.131,12.041666666666666,224.0,200.25,179.5,186.217,6.348,192.565,
2011-10-07,80.5,61.1455,43.0,8.2498,9.427,0.72925,3.46875,30.777666666666665,238.0,207.125,180.5,190.783,6.565,197.348,
2011-10-08,75.0,55.375,39.5,8.85,9.90625,0.77075,2.63525,24.347333333333335,238.0,194.89600000000002,160.0,192.261,4.87,197.13,
2011-10-09,90.0,66.604,43.5,7.3252,7.10425,0.6145,1.95825,27.611333333333334,243.5,186.58350000000002,141.0,192.304,5.609,197.913,
2011-10-10,90.5,72.2295,48.0,9.048399999999999,10.5585,1.175,2.632,33.041666666666664,253.5,198.08350000000002,154.5,190.087,8.13,198.217,
2011-10-11,90.5,73.9375,56.0,16.2258,20.323,2.31225,3.2085,47.375,234.5,200.02100000000002,161.0,193.391,13.739,207.13,
2011-10-12,90.0,71.0205,52.5,17.6226,20.2825,2.7545,2.93525,55.583666666666666,239.0,196.41649999999998,153.0,202.826,16.652,219.478,
2011-10-13,89.5,73.0,52.5,22.8584,28.42725,3.64575,3.35425,42.55533333333333,228.5,187.3545,153.0,196.739,21.87,218.609,
2011-10-14,90.5,77.896,65.0,12.9,11.17,1.5034999999999998,2.191,28.514,229.5,196.083,156.5,189.478,10.174,199.652,
2011-10-15,93.0,84.7915,77.5,4.85425,4.555666666666666,0.9306666666666666,1.014,13.805333333333332,238.5,215.8955,192.0,185.043,7.304,192.348,
2011-10-16,94.0,81.521,71.5,3.7815,4.305666666666666,0.7776666666666666,2.4443333333333332,14.152666666666667,247.0,221.8125,201.5,182.522,3.087,185.609,
2011-10-17,82.0,62.1875,48.5,7.987399999999999,9.7985,0.77225,3.92675,17.666666666666668,237.0,212.52100000000002,191.5,191.87,7.043,198.913,
2011-10-18,73.0,59.0,46.5,11.519200000000001,13.5955,1.4685000000000001,3.198,11.083333333333334,231.5,196.083,170.5,191.435,9.609,201.043,
2011-10-19,80.5,63.8125,50.5,14.175,17.448,2.85425,2.32275,13.610999999999999,230.5,185.60399999999998,154.0,192.435,14.304,206.739,
2011-10-20,84.0,70.0,57.5,13.6238,15.0945,1.79375,2.84825,17.311666666666667,219.0,185.85399999999998,152.0,192.75,16.9,209.65,
2011-10-21,84.0,69.8125,55.0,11.9916,14.093499999999999,2.2915,2.4375,12.305666666666667,220.0,196.45850000000002,162.0,190.13,18.348,208.478,
2011-10-22,90.5,82.0415,69.5,4.3668,2.39575,0.44775,1.19775,8.694666666666667,226.5,205.625,184.0,182.609,7.174,189.783,
2011-10-23,92.5,84.646,72.0,3.5665999999999998,4.6875,0.802,1.52075,9.278,251.0,220.5625,199.5,183.261,9.043,192.304,
2011-10-24,91.0,79.25,65.0,8.2386,10.90675,1.869,1.7570000000000001,4.893666666666667,254.0,214.45850000000002,190.5,189.174,10.957,200.13,
2011-10-25,92.0,75.521,60.0,9.777600000000001,12.7255,3.24275,1.8645,2.125,242.0,198.167,167.5,195.0,13.087,208.087,
2011-10-26,77.5,61.0835,46.0,7.2,7.0415,0.6355,2.22925,5.354,212.0,174.542,145.5,189.0,4.0,193.0,
2011-10-27,63.5,53.1875,42.0,8.7668,11.1145,1.41675,1.5105,12.646666666666667,194.5,154.02100000000002,124.5,191.957,10.174,202.13,
2011-10-28,82.5,64.729,48.0,11.0582,12.79175,1.396,1.66675,12.430666666666667,208.0,156.875,113.5,192.217,13.609,205.826,
2011-10-29,90.5,73.042,44.5,12.0916,12.55225,1.3645,1.4375,15.791666666666666,215.5,152.10399999999998,103.0,192.522,10.478,203.0,
2011-10-30,91.0,77.2085,57.0,12.725,13.6355,1.0,1.4895,23.208333333333332,196.5,156.5625,123.5,195.304,16.261,211.565,
2011-10-31,93.0,80.5625,60.0,11.501000000000001,12.82875,1.97325,2.0445,11.222333333333333,208.5,170.22899999999998,138.0,186.652,8.304,194.957,
2011-11-01,90.0,71.2295,47.0,10.5002,12.297,1.7265000000000001,1.46875,8.708333333333334,235.5,180.20850000000002,143.0,196.565,12.652,209.217,
2011-11-02,87.0,70.4585,53.5,15.294599999999999,18.16175,2.7725,1.7934999999999999,14.128333333333332,217.5,171.29149999999998,129.5,191.095,16.524,207.619,
2011-11-03,89.5,78.1875,63.0,18.1832,23.125,5.2605,2.03125,17.388666666666666,207.0,167.60399999999998,129.0,193.696,15.609,209.304,
2011-11-04,92.5,80.625,64.5,13.714000000000002,21.388749999999998,8.91325,1.60425,23.023,219.0,175.45850000000002,138.0,198.087,20.609,218.696,
2011-11-05,93.0,84.0415,66.0,13.7394,16.01425,2.1005000000000003,1.5750000000000002,26.305666666666667,229.5,185.917,143.5,192.696,16.522,209.217,
2011-11-06,94.5,88.354,76.0,10.45,11.39575,1.53125,1.48975,14.972333333333333,224.0,197.083,172.5,188.565,11.957,200.522,
2011-11-07,93.0,81.146,70.0,8.7874,10.092,1.587,2.81275,7.219666666666666,218.0,193.39600000000002,173.5,187.435,7.043,194.478,
2011-11-08,74.5,59.667,49.5,7.6518,8.7125,0.93,3.40225,11.5415,201.5,177.25,150.0,188.217,5.565,193.783,
2011-11-09,62.5,51.5625,40.0,10.658199999999999,13.552,1.6875,3.042,11.213,179.0,156.52100000000002,132.0,187.696,9.478,197.174,
2011-11-10,72.5,60.333,48.0,13.5084,16.77075,2.51025,2.26025,16.152666666666665,163.5,146.6045,128.5,188.217,13.087,201.304,
2011-11-11,86.5,76.604,61.5,9.2748,8.2915,0.76025,1.36475,8.291666666666666,163.0,151.125,139.0,187.043,8.304,195.348,
2011-11-12,92.5,81.875,63.0,12.466800000000001,17.6875,4.0835,2.6455,13.319666666666668,193.5,162.792,140.5,192.348,11.087,203.435,
2011-11-13,92.5,76.1665,57.5,10.925,12.31275,1.875,2.8335,17.25,217.0,170.5,132.5,190.478,9.087,199.565,
2011-11-14,85.5,67.396,52.0,11.7754,13.69375,1.589,4.4735000000000005,36.69433333333333,207.0,171.708,139.5,192.826,9.391,202.217,
2011-11-15,71.5,58.9585,49.0,7.494200000000001,7.046749999999999,0.7225,2.95925,13.083333333333334,184.5,159.1455,136.5,189.087,5.957,195.043,
2011-11-16,62.5,52.6665,42.0,6.4,7.11475,0.61475,2.1875,8.25,167.0,139.042,113.0,189.087,3.87,192.957,
2011-11-17,62.0,47.333,30.5,11.3248,13.6355,1.1039999999999999,3.37525,12.986333333333334,169.0,134.2295,105.5,189.696,8.348,198.043,
2011-11-18,75.0,54.604,37.0,22.9834,34.88525,9.1145,3.3645,31.597333333333335,166.5,138.1045,108.5,196.87,25.696,222.565,
2011-11-19,91.5,80.6875,67.0,12.7334,11.2605,1.354,1.5625,28.375,192.0,163.958,132.0,185.87,6.957,192.826,
2011-11-20,92.5,81.0415,69.0,5.75,5.95825,0.6457499999999999,2.646,10.833333333333334,210.5,180.27100000000002,133.0,190.13,4.739,194.87,
2011-11-21,77.5,62.542,49.0,5.2916,6.01625,0.683,2.27175,5.9446666666666665,161.0,138.3125,105.5,188.174,1.913,190.087,
2011-11-22,74.0,59.4585,46.0,10.1708,13.4175,1.85625,2.829,9.167,137.0,107.25,79.5,188.87,5.783,194.652,
2011-11-23,85.5,70.1875,51.5,14.874799999999999,19.52075,3.66675,2.14575,15.944333333333333,135.5,100.2705,65.5,191.435,22.174,213.609,
2011-11-24,92.5,67.646,49.0,10.525200000000002,10.57275,1.9580000000000002,2.20825,14.194666666666668,142.0,106.333,66.5,189.696,4.957,194.652,
2011-11-25,79.5,54.479,42.0,7.7002,9.03125,1.2497500000000001,2.573,5.6386666666666665,128.5,105.5205,82.5,189.261,4.043,193.304,
2011-11-26,88.5,61.7915,40.0,11.991800000000001,14.66675,2.36475,2.2395,7.972333333333334,138.5,86.229,40.5,190.435,7.478,197.913,
2011-11-27,94.0,73.5,52.0,16.825,20.2815,3.2085,2.6875,22.541666666666668,147.0,95.1045,38.0,193.348,12.696,206.043,
2011-11-28,82.5,74.5,62.0,23.219,38.397999999999996,14.68925,3.31075,29.333333333333332,136.5,117.7085,95.0,192.783,21.478,214.261,
2011-11-29,86.0,71.8545,58.0,26.4084,51.4895,23.22925,4.406,43.597,175.5,140.208,113.0,193.652,27.174,220.826,
2011-11-30,89.0,73.6875,56.0,23.194399999999998,35.25,12.25675,3.71875,36.55566666666667,199.0,151.1875,116.0,195.0,19.826,214.826,
2011-12-01,84.5,68.1335,56.0,15.655999999999999,18.8855,3.229,2.802,13.046999999999999,147.5,129.04149999999998,108.5,191.478,11.391,202.87,
2011-12-02,88.0,84.833,81.0,17.90625,22.5415,4.6355,1.4583333333333333,10.9585,111.0,96.458,79.0,191.391,13.652,205.043,
2011-12-03,90.5,80.2085,63.0,8.729,10.8855,2.1565,1.5835,10.778,194.5,154.45850000000002,108.0,186.957,6.913,193.87,
2011-12-04,68.5,57.521,46.0,3.59375,4.23975,0.64575,2.55175,4.541666666666667,144.0,126.604,114.5,190.13,1.478,191.609,
2011-12-05,72.0,59.354,48.0,8.33275,9.6715,1.3387499999999999,2.09675,7.9303333333333335,147.0,117.7915,86.5,190.13,5.304,195.435,
2011-12-06,81.0,60.25,48.0,22.13825,27.542,5.4037500000000005,2.30775,13.833999999999998,137.5,99.5625,83.0,190.818,12.091,202.909,
2011-12-07,77.0,65.8125,56.5,19.89575,25.427,5.53125,2.58025,16.889,150.5,116.5625,90.0,189.304,10.435,199.739,
2011-12-08,86.0,75.2085,59.5,10.323,11.2605,0.9375,1.8495,17.75,129.5,113.7085,97.0,191.087,6.348,197.435,
2011-12-09,79.5,52.917,38.5,6.72925,8.0,1.2705,1.94775,4.7363333333333335,108.0,83.333,49.0,191.13,4.043,195.174,
2011-12-10,66.5,54.021,39.0,9.70825,10.95825,1.25,2.173,7.666666666666667,107.5,73.0,30.5,189.217,4.522,193.739,
2011-12-11,66.5,54.417,45.0,5.5474000000000006,6.28125,0.8855,1.95825,11.264000000000001,114.5,89.1875,65.5,189.0,2.435,191.435,
2011-12-12,76.5,61.7915,49.5,10.9656,12.7585,1.77975,2.53925,18.527666666666665,133.0,101.1875,65.0,190.609,8.652,199.261,
2011-12-13,85.0,65.354,38.0,14.818999999999999,19.8275,4.4805,2.5415,13.208666666666668,141.5,95.625,50.5,190.478,10.304,200.783,
2011-12-14,87.0,68.354,50.0,20.525,29.354,8.09375,2.83325,15.069333333333333,137.5,93.5835,40.5,193.0,13.565,206.565,
2011-12-15,75.5,63.5,52.0,18.441399999999998,26.41675,7.22925,4.302,22.653000000000002,135.0,105.125,78.5,191.435,12.565,204.0,
