date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean
2015-01-31,12.021,13.1665,1.146,,24.083
2015-02-01,17.839,21.640500000000003,3.8015,,46.583
2015-02-02,14.417,17.75,3.3335,,13.5
2015-02-03,12.114,13.8595,1.7454999999999998,,12.826
2015-02-04,14.1045,16.0835,1.979,,22.708
2015-02-05,18.104,20.521,2.417,,16.458
2015-02-06,13.125,14.2085,1.0835,,13.958
2015-02-07,9.7915,10.375,0.583,,15.625
2015-02-08,10.8515,12.562000000000001,1.71,,18.167
2015-02-09,8.6665,9.542,0.875,,19.5
2015-02-10,18.259,21.122999999999998,2.864,,11.708
2015-02-11,21.583,26.7915,5.2085,,16.125
2015-02-12,14.1455,15.75,1.604,,16.667
2015-02-13,9.0415,10.6045,1.5625,,5.958
2015-02-14,2.5415,2.5415,0.0,,11.792
2015-02-15,3.93,4.9265,0.9964999999999999,,9.042
2015-02-16,4.4795,5.1045,0.625,,11.958
2015-02-17,10.172,12.046,1.8745,,10.391
2015-02-18,12.375,14.0415,1.6665,,11.917
2015-02-19,18.5625,21.375,2.8125,,11.5
2015-02-20,14.3125,16.4585,2.1455,,9.375
2015-02-21,7.646,8.9165,1.271,,12.667
2015-02-22,22.2825,28.652,6.3694999999999995,,8.583
2015-02-23,20.0415,25.417,5.375,,12.042
2015-02-24,11.542,13.833,2.292,,13.708
2015-02-25,12.396,16.021,3.625,,8.917
2015-02-26,11.6875,13.1875,1.5,,21.667
2015-02-27,13.25,14.2085,0.9585,,32.348
2015-02-28,7.271,7.792,0.521,,24.875
2015-03-01,5.8335,7.3955,1.5625,,13.333
2015-03-02,11.0,13.0,2.0,,20.348
2015-03-03,12.5835,14.646,2.0625,,20.167
2015-03-04,14.2085,15.854,1.6455000000000002,,22.333
2015-03-05,7.8125,9.021,1.2085,,23.875
2015-03-06,12.8125,14.3125,1.5,,13.833
2015-03-07,14.522,19.5865,5.0655,,19.542
2015-03-08,12.979,15.625,2.646,,27.75
2015-03-09,13.75,17.0625,3.3125,,9.5
2015-03-10,11.125,14.9375,3.8125,,8.083
2015-03-11,7.9165,9.771,1.854,,9.917
2015-03-12,10.9375,13.4165,2.479,,13.917
2015-03-13,9.4795,11.0835,1.604,,11.458
2015-03-14,13.586500000000001,16.7605,3.174,,22.667
2015-03-15,14.6665,17.5415,2.875,,19.042
2015-03-16,15.917000000000002,18.125,2.2085,,15.609
2015-03-17,19.396,22.3125,2.917,,16.0
2015-03-18,13.896,15.271,1.375,,9.708
2015-03-19,14.917000000000002,17.1665,2.25,,20.667
2015-03-20,10.583,12.1665,1.5835,,15.792
2015-03-21,8.913,10.217,1.304,,7.042
2015-03-22,10.646,13.0835,2.4375,,12.417
2015-03-23,11.5415,13.3125,1.771,,20.25
2015-03-24,9.875,12.021,2.146,,11.167
2015-03-25,10.9585,13.5415,2.5835,,7.958
2015-03-26,10.1665,11.729,1.5625,,14.417
2015-03-27,6.1665,6.271,0.10400000000000001,,26.542
2015-03-28,10.739,11.6525,0.9135,,29.5
2015-03-29,9.542,10.1875,0.6455,,27.583
2015-03-30,9.565000000000001,10.1525,0.587,,27.609
2015-03-31,13.896,14.979,1.0835,,23.75
2015-04-01,11.0835,12.7085,1.625,,19.708
2015-04-02,5.8545,6.5625,0.708,,25.375
2015-04-03,10.1455,14.729,4.5835,,14.875
2015-04-04,9.1665,9.8335,0.6665,,14.542
2015-04-05,8.3125,8.9375,0.625,,10.458
2015-04-06,11.9565,14.8045,2.8475,,8.667
2015-04-07,10.729,13.2085,2.4795,,10.583
2015-04-08,12.4125,15.0415,2.629,,12.208
2015-04-09,12.8955,15.146,2.25,,14.792
2015-04-10,18.0415,21.3125,3.2705,,7.042
2015-04-11,10.5,12.396,1.896,,10.0
2015-04-12,6.9165,7.4375,0.521,,12.087
2015-04-13,14.7395,17.087,2.348,,8.292
2015-04-14,6.9585,7.604,0.6455,,11.167
2015-04-15,5.884,6.1995000000000005,0.3155,,25.304
2015-04-16,6.8125,7.2295,0.4165,,28.208
2015-04-17,12.833,16.8125,3.9795,,21.333
2015-04-18,16.7085,18.6875,1.9794999999999998,,17.167
2015-04-19,5.458,5.6875,0.22899999999999998,,28.417
2015-04-20,12.8915,16.2175,3.3259999999999996,,7.0
2015-04-21,10.3335,13.0205,2.6875,,11.083
2015-04-22,12.1665,14.25,2.0835,,17.208
2015-04-23,16.8125,18.25,1.4375,,31.167
2015-04-24,11.2915,12.25,0.9585,,28.375
2015-04-25,12.3125,13.1875,0.875,,33.208
2015-04-26,10.0415,10.875,0.833,,17.75
2015-04-27,14.087,16.174,2.087,,18.667
2015-04-28,11.5625,12.292,0.729,,24.333
2015-04-29,4.833,5.0415,0.20850000000000002,,10.042
2015-04-30,10.030000000000001,12.824,2.794,,10.913
2015-05-01,14.2705,16.75,2.479,,13.875
2015-05-02,11.5625,12.875,1.3125,,20.458
2015-05-03,6.271,6.6045,0.3335,,13.417
2015-05-04,4.9345,5.5435,0.609,,13.792
2015-05-05,9.5,10.5835,1.0835,,17.833
2015-05-06,10.479,11.354,0.875,,17.25
2015-05-07,9.6665,10.5415,0.875,,16.333
2015-05-08,12.104,13.521,1.417,,14.292
2015-05-09,13.25,14.5625,1.3125,,19.625
2015-05-10,7.5835,8.1665,0.5835,,22.708
2015-05-11,13.130500000000001,14.413,1.2825000000000002,,26.667
2015-05-12,5.875,7.1665,1.292,,12.167
2015-05-13,4.896,5.1875,0.2915,,24.174
2015-05-14,5.521,5.896,0.375,,18.333
2015-05-15,8.104,8.708,0.604,,16.625
2015-05-16,11.0,12.4375,1.4375,,23.75
2015-05-17,12.4165,13.271,0.8545,,30.75
2015-05-18,13.4565,15.674,2.2175,,17.667
2015-05-19,12.625,14.1875,1.5625,,14.833
2015-05-20,10.292,12.0415,1.75,,22.042
2015-05-21,15.145499999999998,19.771,4.625,,14.417
2015-05-22,14.375,16.417,2.042,,14.833
2015-05-23,17.1665,18.875,1.708,,23.167
2015-05-24,9.1665,9.896,0.729,,22.875
2015-05-25,12.5,14.152000000000001,1.6520000000000001,,25.167
2015-05-26,14.125,15.729,1.6045,,21.958
2015-05-27,16.7915,18.6455,1.854,,22.042
2015-05-28,16.9565,18.283,1.326,,28.522
2015-05-29,11.0835,12.708,1.625,,25.25
2015-05-30,13.542,14.5625,1.021,,27.5
2015-05-31,6.6875,7.1875,0.5,,24.583
2015-06-01,14.022,16.674,2.652,,28.167
2015-06-02,11.0835,12.604,1.521,,24.75
2015-06-03,12.3545,14.125,1.771,,11.87
2015-06-04,14.8125,18.271,3.4585,,9.833
2015-06-05,13.25,14.2915,1.0415,,10.75
2015-06-06,8.3125,10.25,1.9375,,7.125
2015-06-07,7.8125,8.25,0.4375,,15.333
2015-06-08,10.565000000000001,11.674,1.1085,,5.917
2015-06-09,14.2705,17.0,2.729,,6.042
2015-06-10,20.3335,24.854,4.5205,,15.0
2015-06-11,8.146,9.396,1.25,,5.875
2015-06-12,13.271,14.792,1.521,,32.875
2015-06-13,6.1045,6.25,0.1455,,35.083
2015-06-14,5.8125,6.021,0.2085,,15.917
2015-06-15,7.5655,8.1085,0.5435,,12.667
2015-06-16,10.8545,11.979,1.125,,15.167
2015-06-17,11.9585,12.854,0.896,,26.0
2015-06-18,13.271,15.082999999999998,1.8125,,8.833
2015-06-19,15.9375,19.25,3.3125,,5.417
2015-06-20,10.8545,12.646,1.7915,,10.875
2015-06-21,7.125,7.979,0.854,,12.667
2015-06-22,14.565000000000001,17.0215,2.4565,,20.208
2015-06-23,13.8955,15.729,1.8335,,31.083
2015-06-24,15.848,17.3045,1.4565000000000001,,34.304
2015-06-25,8.375,9.521,1.146,,13.458
2015-06-26,4.479,5.0625,0.5835,,7.917
2015-06-27,11.146,13.396,2.25,,10.208
2015-06-28,6.229,7.354,1.125,,12.875
2015-06-29,12.434999999999999,14.435,2.0,,15.792
2015-06-30,9.7705,10.521,0.75,,17.708
2015-07-01,7.0415,7.625,0.5835,,11.739
2015-07-02,12.5415,14.479,1.9375,,21.375
2015-07-03,14.125,16.604,2.479,,32.042
2015-07-04,12.0,13.2295,1.2295,,33.25
2015-07-05,7.9795,8.75,0.771,,18.417
2015-07-06,10.9785,12.7605,1.7825,,20.417
2015-07-07,11.25,13.6045,2.354,,8.958
2015-07-08,16.218,31.6585,15.440000000000001,,10.304
2015-07-09,14.104,22.2915,8.1875,,13.542
2015-07-10,13.271,17.021,3.75,,14.167
2015-07-11,5.8125,8.542,2.729,,7.833
2015-07-12,2.3545,3.146,0.7915,,6.125
2015-07-13,4.4785,4.891,0.413,,9.375
2015-07-14,8.2705,9.083,0.8125,,11.417
2015-07-15,10.926,14.936,4.0095,,18.125
2015-07-16,5.771,7.0835,1.3125,,20.583
2015-07-17,6.521,8.2915,1.7705000000000002,,4.958
2015-07-18,11.8545,13.6455,1.7919999999999998,,9.25
2015-07-19,14.3545,17.0,2.646,,15.125
2015-07-20,4.8695,6.1305,1.2610000000000001,,5.083
2015-07-21,11.25,15.3335,4.083,,7.542
2015-07-22,9.0415,12.3335,3.292,,4.917
2015-07-23,3.5650000000000004,5.4785,1.9129999999999998,,6.522
2015-07-24,4.2915,5.875,1.5835,,10.542
2015-07-25,8.271,10.3955,2.125,,12.375
2015-07-26,3.0835,4.2915,1.2085,,8.458
2015-07-27,8.152,10.4565,2.3045,,16.125
2015-07-28,7.417,8.6875,1.2705,,21.708
2015-07-29,6.0625,6.896,0.8335,,24.0
2015-07-30,9.5,11.729,2.2295,,23.292
2015-07-31,8.8545,10.854,2.0,,22.125
2015-08-01,9.229,11.229,2.0,,24.458
2015-08-02,8.7915,10.729,1.9375,,20.667
2015-08-03,12.152000000000001,16.5,4.348,,15.333
2015-08-04,11.3545,14.375,3.0205,,20.25
2015-08-05,11.1875,14.708,3.521,,30.304
2015-08-06,9.375,10.3335,0.9585,,41.208
2015-08-07,9.479,12.2085,2.7295,,21.042
2015-08-08,8.9375,10.7085,1.771,,18.875
2015-08-09,6.5415,7.167,0.625,,23.458
2015-08-10,7.651999999999999,8.8695,1.2175,,26.208
2015-08-11,8.2915,10.0,1.7085,,21.458
2015-08-12,7.146,8.75,1.6044999999999998,,15.417
2015-08-13,6.25,7.104,0.8545,,8.75
2015-08-14,4.75,5.521,0.771,,18.375
2015-08-15,5.854,6.5835,0.7295,,27.333
2015-08-16,5.875,6.646,0.771,,26.5
2015-08-17,11.587,13.239,1.652,,11.375
2015-08-18,12.0835,15.1665,3.083,,12.375
2015-08-19,9.065000000000001,10.8475,1.7825000000000002,,10.652
2015-08-20,11.75,18.6045,6.854,,10.458
2015-08-21,4.271,6.354,2.0835,,6.875
2015-08-22,8.708,10.0,1.2919999999999998,,9.875
2015-08-23,6.875,7.8125,0.9375,,13.583
2015-08-24,9.347999999999999,10.8915,1.5430000000000001,,16.708
2015-08-25,3.4585,3.625,0.1665,,7.125
2015-08-26,8.5,10.1875,1.6875,,6.0
2015-08-27,8.583,10.125,1.5419999999999998,,11.083
2015-08-28,12.8545,14.6045,1.75,,21.125
2015-08-29,10.771,11.7085,0.9375,,23.625
2015-08-30,9.229,10.104,0.875,,32.542
2015-08-31,11.239,13.826,2.587,,9.708
2015-09-01,11.25,12.896,1.6455,,6.0
2015-09-02,8.854,10.3335,1.4795,,12.783
2015-09-03,7.5,8.5415,1.0415,,13.833
2015-09-04,10.9375,11.9795,1.0415,,27.708
2015-09-05,6.6875,7.083,0.396,,23.833
2015-09-06,7.979,8.7915,0.8125,,11.25
2015-09-07,7.2175,9.5435,2.326,,8.375
2015-09-08,7.3335,10.021,2.6875,,9.875
2015-09-09,7.3125,9.6455,2.3335,,7.652
2015-09-10,8.9165,11.7705,2.854,,5.312
2015-09-11,9.25,11.9375,2.6875,,10.0
2015-09-12,8.2915,9.354,1.0625,,16.542
2015-09-13,7.375,8.5205,1.146,,13.208
2015-09-14,13.935,16.826,2.8915,,10.833
2015-09-15,15.8125,18.771,2.958,,16.042
2015-09-16,14.348,16.435000000000002,2.0869999999999997,,12.565
2015-09-17,8.208,9.3545,1.1455,,6.458
2015-09-18,11.9585,14.542000000000002,2.5835,,11.708
2015-09-19,8.521,10.875,2.354,,10.542
2015-09-20,7.979,8.979,1.0,,12.042
2015-09-21,8.891,10.869499999999999,1.9785000000000001,,14.542
2015-09-22,7.229,8.0625,0.8335,,23.375
2015-09-23,7.25,8.0,0.75,,18.625
2015-09-24,12.167,14.9165,2.75,,7.042
2015-09-25,10.979,13.75,2.771,,5.75
2015-09-26,10.5,12.667,2.1665,,9.75
2015-09-27,6.8335,7.875,1.0415,,17.5
2015-09-28,13.457,16.477999999999998,3.022,,17.667
2015-09-29,14.271,16.5835,2.3125,,15.625
2015-09-30,14.25,16.2085,1.9580000000000002,,15.348
2015-10-01,4.125,4.417,0.2915,,9.0
2015-10-02,6.0835,7.5835,1.5,,8.958
2015-10-03,4.646,5.979,1.3335,,10.875
2015-10-04,3.7915,4.4375,0.646,,13.167
2015-10-05,15.0435,18.848,3.8045,,7.625
2015-10-06,11.7705,14.1875,2.4165,,5.792
2015-10-07,12.042,15.268,3.226,,6.292
2015-10-08,14.0205,18.625,4.604,,11.875
2015-10-09,10.75,11.583,0.8335,,28.0
2015-10-10,9.708,10.875,1.1665,,18.125
2015-10-11,3.4165,3.5415,0.125,,12.083
2015-10-12,6.3045,6.696,0.39149999999999996,,10.792
2015-10-13,9.875,11.646,1.771,,9.875
2015-10-14,16.9585,18.917,1.9585,,12.792
2015-10-15,15.217,17.435,2.217,,22.913
2015-10-16,18.771,21.1875,2.417,,27.708
2015-10-17,14.6875,18.3335,3.646,,12.958
2015-10-18,8.625,9.5,0.875,,12.625
2015-10-19,14.6525,17.7825,3.1304999999999996,,16.75
2015-10-20,17.042,20.104,3.0625,,26.333
2015-10-21,17.389499999999998,18.866,1.4765000000000001,,39.208
2015-10-22,17.0835,19.5415,2.458,,34.542
2015-10-23,17.0,18.4585,1.4585,,37.417
2015-10-24,12.8545,14.0205,1.167,,48.542
2015-10-25,8.1875,9.1665,0.979,,19.458
2015-10-26,17.130499999999998,19.609,2.4785,,17.542
2015-10-27,8.646,9.625,0.979,,17.375
2015-10-28,8.979,10.8125,1.8330000000000002,,12.478
2015-10-29,12.25,14.167,1.9165,,16.042
2015-10-30,17.4375,20.271,2.833,,21.917
2015-10-31,13.5,16.9165,3.4165,,13.5
2015-11-01,9.146,10.0625,0.9165,,14.542
2015-11-02,13.739,15.9785,2.239,,13.708
2015-11-03,12.667,14.0205,1.3545,,26.625
2015-11-04,18.0415,22.604,4.5625,,25.958
2015-11-05,21.5835,24.479,2.8955,,17.292
2015-11-06,19.5835,24.292,4.7085,,23.333
2015-11-07,16.646,18.7705,2.125,,27.375
2015-11-08,4.125,4.354,0.229,,7.333
2015-11-09,9.0,9.6735,0.6739999999999999,,5.125
2015-11-10,13.479,15.896,2.417,,6.917
2015-11-11,11.826,15.5655,3.7394999999999996,,5.174
2015-11-12,11.417,13.479,2.0625,,9.292
2015-11-13,12.083,14.521,2.4375,,8.667
2015-11-14,15.604,20.0415,4.4375,,11.208
2015-11-15,9.0,10.5415,1.5415,,8.375
2015-11-16,13.761,19.174,5.413,,15.208
2015-11-17,12.396,14.5835,2.1875,,10.917
2015-11-18,17.7045,23.337,5.6325,,5.75
2015-11-19,13.104,17.3545,4.25,,6.458
2015-11-20,17.3545,23.8955,6.542,,11.417
2015-11-21,16.1875,18.8545,2.667,,14.333
2015-11-22,14.6875,17.0625,2.375,,21.875
2015-11-23,12.326,15.4345,3.1085000000000003,,27.75
2015-11-24,11.3545,14.5415,3.1875,,5.958
2015-11-25,13.979,16.5,2.5205,,7.583
2015-11-26,5.2455,6.614,1.3689999999999998,,9.087
2015-11-27,5.5625,6.354,0.7915,,8.167
2015-11-28,10.708,12.4375,1.7294999999999998,,13.125
2015-11-29,15.5,18.396,2.8955,,20.083
2015-11-30,15.0435,17.522,2.4785000000000004,,19.042
2015-12-01,19.8955,23.604,3.7085,,26.625
2015-12-02,25.458,38.1875,12.7295,,25.75
2015-12-03,6.354,6.7705,0.4165,,21.667
2015-12-04,5.8955,7.083,1.1875,,14.792
2015-12-05,7.2915,7.875,0.583,,11.708
2015-12-06,11.3335,11.7085,0.375,,20.583
2015-12-07,21.3475,28.826,7.4785,,21.417
2015-12-08,19.125,28.542,9.4165,,8.958
2015-12-09,18.522,25.0215,6.5,,11.826
2015-12-10,20.708,26.354,5.646,,8.083
2015-12-11,13.7295,16.771,3.0415,,10.208
2015-12-12,13.771,17.4165,3.6455,,12.875
2015-12-13,15.625,17.583,1.9580000000000002,,9.208
2015-12-14,20.630499999999998,29.1955,8.5655,,11.381
2015-12-15,14.4165,16.4585,2.0415,,15.083
2015-12-16,5.4375,6.354,0.9165,,15.167
2015-12-17,7.5,10.021,2.521,,5.208
2015-12-18,12.2915,15.896,3.6045,,7.125
2015-12-19,18.4375,26.104,7.6665,,11.667
2015-12-20,16.1875,20.25,4.0625,,15.292
2015-12-21,19.913,24.130499999999998,4.217499999999999,,11.833
2015-12-22,19.458,26.354,6.896,,12.417
2015-12-23,25.792,35.625,9.833,,17.125
2015-12-24,24.417,39.4375,15.021,,15.652
2015-12-25,14.75,18.2705,3.521,,13.375
2015-12-26,21.75,24.979,3.229,,25.583
2015-12-27,17.667,21.3335,3.6665,,36.708
2015-12-28,13.239,17.304499999999997,4.0655,,15.292
2015-12-29,9.3335,11.25,1.9165,,10.5
2015-12-30,12.3125,13.8125,1.5,,13.333
2015-12-31,12.2085,13.2085,1.0,,22.792
2016-01-01,6.75,7.875,1.125,,14.083
2016-01-02,10.630500000000001,11.282499999999999,0.652,,18.625
2016-01-03,10.1455,11.125,0.9795,,17.083
2016-01-04,15.1875,16.4795,1.2915,,23.917
2016-01-05,13.958,18.5205,4.5625,,18.875
2016-01-06,13.4375,16.625,3.1875,,7.75
2016-01-07,25.833,39.0835,13.25,,15.708
2016-01-08,19.1665,26.104,6.9375,,8.625
2016-01-09,7.6955,8.3915,0.6955,,18.792
2016-01-10,11.6455,13.7085,2.0625,,18.917
2016-01-11,12.292,14.8125,2.521,,7.167
2016-01-12,12.213999999999999,14.838999999999999,2.625,,13.391
2016-01-13,6.7295,8.4795,1.75,,18.0
2016-01-14,5.083,6.771,1.6875,,5.25
2016-01-15,6.125,7.4375,1.3125,,6.542
2016-01-16,14.6305,19.2605,4.6305,,5.125
2016-01-17,17.771,22.833,5.0625,,4.5
2016-01-18,21.136,26.5225,5.3865,,6.625
2016-01-19,22.5,30.625,8.125,,20.875
2016-01-20,8.5205,9.8125,1.292,,23.083
2016-01-21,7.9165,9.6045,1.6875,,16.417
2016-01-22,3.729,4.0625,0.33299999999999996,,9.708
2016-01-23,7.238999999999999,9.761,2.5215,,9.667
2016-01-24,13.5205,15.625,2.1045,,7.083
2016-01-25,16.413,19.457,3.0435,,9.913
2016-01-26,18.0625,21.0625,3.0,,14.0
2016-01-27,13.458,15.5625,2.1045,,18.75
2016-01-28,17.5835,21.083,3.5,,18.667
2016-01-29,16.2085,18.3545,2.146,,20.167
2016-01-30,9.1085,10.803999999999998,1.6955,,18.0
2016-01-31,12.25,14.5,2.25,,8.75
2016-02-01,11.7915,13.6665,1.875,,12.292
2016-02-02,15.4165,19.9585,4.5415,,9.167
2016-02-03,14.6045,17.8955,3.292,,5.125
2016-02-04,16.771,18.7085,1.9375,,10.583
2016-02-05,6.292,6.75,0.45799999999999996,,12.375
2016-02-06,8.826,10.261,1.4344999999999999,,19.333
2016-02-07,17.25,22.792,5.542,,13.625
2016-02-08,14.7085,17.3955,2.6875,,8.217
2016-02-09,5.521,6.146,0.625,,7.667
2016-02-10,4.854,5.771,0.9165,,8.833
2016-02-11,6.0625,6.9165,0.854,,8.125
2016-02-12,7.833,8.771,0.9375,,8.625
2016-02-13,13.369499999999999,15.609,2.239,,14.417
2016-02-14,22.0625,27.104,5.0415,,27.5
2016-02-15,18.1665,22.021,3.854,,15.792
2016-02-16,10.771,13.125,2.3545,,14.333
2016-02-17,7.75,8.479,0.729,,21.583
2016-02-18,7.2295,8.333,1.1045,,7.208
2016-02-19,6.375,7.2085,0.8335,,8.792
2016-02-20,9.488,11.301,1.8125,,16.625
2016-02-21,11.549,14.347000000000001,2.799,,14.25
2016-02-22,14.2725,16.558,2.2855,,9.565
2016-02-23,8.583,10.0,1.417,,10.458
2016-02-24,10.581,12.317,1.7365,,10.208
2016-02-25,10.479,12.0415,1.5625,,17.625
2016-02-26,9.75,11.0415,1.292,,23.0
2016-02-27,15.652000000000001,19.564999999999998,3.9130000000000003,,12.708
2016-02-28,13.3125,16.5,3.1875,,9.542
2016-02-29,,,,,
2016-03-01,20.6455,24.396,3.75,,13.833
2016-03-02,6.896,7.4795,0.5835,,14.417
2016-03-03,12.6045,14.8335,2.229,,13.917
2016-03-04,14.042,16.2915,2.25,,11.458
2016-03-05,8.9375,9.6875,0.75,,10.75
2016-03-06,11.087,12.782499999999999,1.6955,,19.042
2016-03-07,6.3545,7.6875,1.3335,,11.125
2016-03-08,5.125,5.8955,0.771,,10.304
2016-03-09,5.271,6.0625,0.7915,,13.458
2016-03-10,11.75,14.0625,2.3125,,16.667
2016-03-11,14.5415,16.7915,2.25,,14.833
2016-03-12,13.75,15.0415,1.292,,14.667
2016-03-13,14.413,16.1085,1.6955,,12.375
2016-03-14,10.0415,12.271,2.2295,,17.667
2016-03-15,10.5415,13.582999999999998,3.0415,,11.75
2016-03-16,9.6875,11.9375,2.25,,9.75
2016-03-17,14.0205,15.8335,1.8125,,21.458
2016-03-18,16.5205,19.021,2.5,,20.958
2016-03-19,12.229,13.6665,1.4375,,22.208
2016-03-20,14.1525,15.109,0.9564999999999999,,25.208
2016-03-21,9.5625,11.1665,1.604,,11.417
2016-03-22,13.1455,15.0625,1.9165,,17.833
2016-03-23,12.696,14.347999999999999,1.6520000000000001,,13.261
2016-03-24,16.2085,18.8545,2.646,,20.083
2016-03-25,9.125,10.0835,0.9585,,12.167
2016-03-26,6.0205,6.729,0.7085,,11.583
2016-03-27,8.956499999999998,9.8045,0.848,,21.0
2016-03-28,11.2295,12.958,1.7294999999999998,,16.167
2016-03-29,12.729,13.6875,0.958,,21.625
2016-03-30,12.8955,14.479,1.5835,,29.042
2016-03-31,15.0,17.708,2.7085,,15.5
2016-04-01,13.771,15.9375,2.1665,,18.375
2016-04-02,14.354,16.5625,2.2085,,17.958
2016-04-03,10.958,11.875,0.9165,,12.875
2016-04-04,11.587,13.716999999999999,2.1305,,7.625
2016-04-05,9.0625,10.521,1.4580000000000002,,9.542
2016-04-06,13.964,16.0205,2.0564999999999998,,10.958
2016-04-07,7.771,8.625,0.8545,,8.125
2016-04-08,15.146,17.333,2.1875,,12.833
2016-04-09,14.104,16.125,2.021,,15.792
2016-04-10,9.6875,10.5415,0.854,,27.083
2016-04-11,8.9785,10.8915,1.9129999999999998,,20.333
2016-04-12,11.5415,13.271,1.729,,18.417
2016-04-13,10.464500000000001,11.1845,0.72,,13.826
2016-04-14,15.3335,18.354,3.021,,14.625
2016-04-15,12.0415,13.8335,1.7915,,18.292
2016-04-16,7.3125,7.7915,0.479,,13.625
2016-04-17,2.8335,2.8335,0.0,,10.5
2016-04-18,8.8695,9.3695,0.5,,13.708
2016-04-19,11.4165,12.3335,0.917,,18.458
2016-04-20,16.2705,18.2085,1.9375,,19.583
2016-04-21,12.521,14.542000000000002,2.021,,14.542
2016-04-22,10.9375,12.875,1.9375,,13.958
2016-04-23,11.292,11.979,0.6875,,29.5
2016-04-24,9.0,9.6665,0.667,,31.208
2016-04-25,15.565,18.8045,3.2394999999999996,,29.667
2016-04-26,12.917,14.396,1.479,,19.542
2016-04-27,11.826,13.0,1.174,,14.13
2016-04-28,7.396,8.854,1.4585,,9.125
2016-04-29,9.146,10.896,1.75,,11.833
2016-04-30,7.625,8.708,1.0835,,18.417
2016-05-01,6.9165,7.5,0.583,,20.208
2016-05-02,6.5435,6.9345,0.39149999999999996,,21.125
2016-05-03,2.396,2.4375,0.0415,,10.792
2016-05-04,2.021,2.021,0.0,,17.292
2016-05-05,6.854,7.1665,0.3125,,20.333
2016-05-06,5.7315000000000005,5.9830000000000005,0.2505,,14.167
2016-05-07,9.917,11.104,1.1875,,26.75
2016-05-08,6.521,6.958,0.4375,,25.042
2016-05-09,22.195999999999998,31.261,9.065000000000001,,14.125
2016-05-10,12.104,14.625,2.521,,7.125
2016-05-11,8.729,10.7705,2.0415,,7.217
2016-05-12,13.521,16.5205,3.0,,13.917
2016-05-13,9.4375,11.3955,1.9585,,16.208
2016-05-14,9.8125,11.3955,1.5830000000000002,,22.292
2016-05-15,4.0415,4.4585,0.41700000000000004,,18.167
2016-05-16,8.674,9.8045,1.1305,,15.5
2016-05-17,11.2915,13.354,2.0625,,16.167
2016-05-18,15.6875,19.0625,3.375,,17.667
2016-05-19,13.6875,15.5415,1.854,,22.25
2016-05-20,9.396,10.5415,1.1455,,19.792
2016-05-21,10.9585,12.229,1.271,,24.958
2016-05-22,9.7295,10.8335,1.104,,31.292
2016-05-23,10.7395,12.304,1.5655000000000001,,32.125
2016-05-24,7.7295,8.5625,0.8335,,22.125
2016-05-25,11.9565,14.217500000000001,2.261,,9.478
2016-05-26,11.646,13.3545,1.7085,,29.958
2016-05-27,10.958,12.0625,1.1045,,51.958
2016-05-28,10.4375,12.083,1.646,,27.542
2016-05-29,10.458,11.917,1.458,,16.958
2016-05-30,11.761,13.413499999999999,1.6524999999999999,,31.0
2016-05-31,13.3955,15.1875,1.7915,,23.917
2016-06-01,13.9375,15.9165,1.9794999999999998,,20.087
2016-06-02,10.1455,12.708,2.5625,,10.5
2016-06-03,14.6875,17.0205,2.3335,,18.333
2016-06-04,11.875,14.771,2.896,,18.0
2016-06-05,4.104,4.604,0.5,,4.583
2016-06-06,13.891,16.1955,2.3040000000000003,,13.208
2016-06-07,13.0835,15.332999999999998,2.25,,18.625
2016-06-08,13.3125,17.604,4.292,,18.913
2016-06-09,11.8955,14.854,2.9585,,17.864
2016-06-10,10.9795,13.7085,2.729,,23.583
2016-06-11,12.0625,14.0835,2.021,,30.792
2016-06-12,7.354,8.5415,1.1875,,11.917
2016-06-13,10.065000000000001,12.674,2.6085000000000003,,12.75
2016-06-14,9.125,11.354,2.229,,15.875
2016-06-15,12.2915,16.4795,4.1875,,25.667
2016-06-16,8.146,8.875,0.729,,21.125
2016-06-17,10.146,11.979,1.8330000000000002,,22.125
2016-06-18,8.625,11.7705,3.146,,18.917
2016-06-19,4.8545,5.417,0.5625,,8.375
2016-06-20,7.087,8.13,1.0434999999999999,,10.542
2016-06-21,11.1455,13.979500000000002,2.833,,11.75
2016-06-22,11.217500000000001,12.848,1.6304999999999998,,6.913
2016-06-23,11.625,13.875,2.25,,13.125
2016-06-24,4.0415,4.5625,0.5205,,14.875
2016-06-25,5.042,5.208,0.167,,13.292
2016-06-26,3.9165,3.979,0.0625,,19.5
2016-06-27,9.609,10.1305,0.522,,20.5
2016-06-28,16.4585,18.3955,1.9375,,9.542
2016-06-29,15.2915,18.896,3.604,,7.375
2016-06-30,9.9165,11.7915,1.875,,6.125
2016-07-01,4.0625,4.7085,0.646,,7.583
2016-07-02,1.7915,2.625,0.8335,,6.5
2016-07-03,1.8125,1.979,0.167,,8.958
2016-07-04,3.5649999999999995,5.6085,2.0435,,7.542
2016-07-05,4.1875,6.0,1.8125,,11.958
2016-07-06,7.6605,10.9545,3.294,,11.261
2016-07-07,10.2085,13.0625,2.854,,20.167
2016-07-08,7.021,9.1875,2.167,,6.917
2016-07-09,10.3125,14.854,4.5415,,7.875
2016-07-10,10.3335,12.0,1.6665,,12.167
2016-07-11,7.761,10.0655,2.304,,5.75
2016-07-12,6.625,9.9585,3.3335,,6.583
