date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2016-06-30,19.875,22.166,2.292,,24.375,2.083
2016-07-01,20.0,22.458,2.458,,28.125,5.458
2016-07-02,5.625,7.334,1.708,,23.083,1.583
2016-07-03,6.416,9.334,2.917,,14.75,1.458
2016-07-04,17.646,21.167,3.521,,17.375,3.792
2016-07-05,13.085,15.266,2.182,,10.917,1.875
2016-07-06,10.917,13.271,2.354,,10.208,2.375
2016-07-07,19.843,25.97,6.126,,20.818,2.652
2016-07-08,14.334,16.584,2.25,,17.042,1.875
2016-07-09,9.354,12.521,3.167,,11.167,1.167
2016-07-10,7.708,10.833,3.125,,8.417,1.458
2016-07-11,13.354,15.834,2.48,,15.458,2.083
2016-07-12,13.662,15.53,1.868,,20.818,2.696
2016-07-13,11.916,13.416,1.5,,24.75,1.542
2016-07-14,14.479,16.229,1.75,,27.625,1.75
2016-07-15,17.0,19.646,2.646,,9.167,1.0
2016-07-16,10.938,13.167,2.229,,15.25,2.25
2016-07-17,5.834,7.208,1.375,,17.375,1.083
2016-07-18,8.875,10.146,1.271,,21.167,1.792
2016-07-19,9.458,11.104,1.646,,13.042,1.583
2016-07-20,11.15,12.943,1.794,,10.783,2.0
2016-07-21,14.538,17.528,2.99,,6.5,1.083
2016-07-22,13.834,17.542,3.708,,6.75,1.417
2016-07-23,10.062,12.23,2.166,,8.542,1.167
2016-07-24,7.542,9.542,2.0,,9.333,1.542
2016-07-25,14.126,18.558,4.432,,12.913,2.087
2016-07-26,9.878,12.232,2.354,,8.083,1.792
2016-07-27,7.334,9.708,2.375,,8.25,1.042
2016-07-28,7.062,9.625,2.562,,6.542,1.375
2016-07-29,7.021,9.834,2.812,,5.833,1.542
2016-07-30,11.125,14.771,3.646,,9.042,2.667
2016-07-31,5.729,7.833,2.104,,6.375,1.417
2016-08-01,11.167,14.354,3.188,,7.917,1.583
2016-08-02,10.748,14.886,4.138,,6.708,1.708
2016-08-03,8.688,11.334,2.646,,5.208,1.208
2016-08-04,9.953,13.492,3.539,,9.391,1.87
2016-08-05,9.208,13.271,4.062,,8.083,1.417
2016-08-06,8.188,10.667,2.479,,9.458,1.833
2016-08-07,6.875,9.73,2.854,,7.5,2.208
2016-08-08,7.176,10.048,2.872,,4.409,1.0
2016-08-09,15.481,19.512,4.03,,12.0,1.375
2016-08-10,11.479,12.958,1.479,,15.25,2.25
2016-08-11,11.042,12.292,1.25,,11.542,2.667
2016-08-12,9.27,10.979,1.708,,11.75,2.875
2016-08-13,12.729,14.292,1.562,,14.917,5.25
2016-08-14,6.438,7.604,1.166,,10.792,2.042
2016-08-15,5.812,7.211,1.398,,10.652,1.783
2016-08-16,7.584,10.75,3.166,,6.0,1.417
2016-08-17,5.642,7.716,2.074,,15.083,1.5
2016-08-18,11.27,14.312,3.042,,15.958,1.25
2016-08-19,8.542,12.896,4.354,,7.75,1.167
2016-08-20,7.104,12.104,5.0,,4.458,1.25
2016-08-21,4.792,8.208,3.417,,6.042,1.75
2016-08-22,7.37,11.384,4.014,,6.261,1.174
2016-08-23,9.958,14.605,4.646,,6.875,1.5
2016-08-24,12.274,14.811,2.536,,6.542,2.792
2016-08-25,9.916,14.146,4.229,,6.542,2.25
2016-08-26,7.375,11.396,4.021,,7.0,1.667
2016-08-27,10.75,12.542,1.792,,7.458,1.042
2016-08-28,7.334,8.604,1.27,,7.833,1.0
2016-08-29,9.267,13.942,4.674,,3.565,1.0
2016-08-30,7.375,9.812,2.438,,4.458,1.208
2016-08-31,6.146,8.167,2.021,,11.583,1.792
2016-09-01,10.432,13.19,2.759,,12.292,1.875
2016-09-02,17.734,20.0,2.266,,19.0,2.625
2016-09-03,8.834,10.812,1.98,,10.375,1.292
2016-09-04,6.438,8.292,1.854,,9.167,1.375
2016-09-05,7.146,10.333,3.188,,5.833,1.667
2016-09-06,4.834,7.521,2.688,,5.375,1.042
2016-09-07,5.784,7.818,2.034,,3.571,1.13
2016-09-08,6.104,8.604,2.5,,4.333,1.083
2016-09-09,13.375,16.416,3.042,,6.125,2.083
2016-09-10,10.666,12.188,1.521,,11.125,2.708
2016-09-11,11.48,12.688,1.208,,9.417,2.583
2016-09-12,12.208,15.292,3.083,,8.25,1.958
2016-09-13,17.62,20.904,3.284,,4.292,1.708
2016-09-14,19.472,23.506,4.035,,7.727,2.217
2016-09-15,21.875,27.104,5.229,,10.917,2.667
2016-09-16,26.125,34.812,8.688,,9.583,2.042
2016-09-17,12.875,21.396,8.521,,13.583,2.0
2016-09-18,6.042,8.125,2.084,,8.792,1.25
2016-09-19,9.146,10.958,1.812,,5.292,1.0
2016-09-20,9.86,12.233,2.372,,2.0,1.0
2016-09-21,12.812,15.02,2.208,,4.792,1.25
2016-09-22,9.958,11.854,1.896,,3.375,1.125
2016-09-23,26.075,39.566,13.491,,7.708,1.667
2016-09-24,20.396,26.271,5.875,,7.458,1.583
2016-09-25,11.354,13.25,1.896,,10.583,2.208
2016-09-26,17.628,22.818,5.19,,19.609,2.478
2016-09-27,17.208,23.958,6.75,,16.333,2.792
2016-09-28,12.223,16.201,3.978,,13.917,1.667
2016-09-29,15.27,21.792,6.52,,13.75,1.625
2016-09-30,12.729,14.729,2.0,,8.917,2.458
2016-10-01,14.125,15.916,1.792,,12.875,1.75
2016-10-02,13.292,15.062,1.77,,17.833,3.333
2016-10-03,13.875,17.73,3.854,,13.5,2.208
2016-10-04,15.938,24.916,8.979,,9.75,1.875
2016-10-05,18.087,21.022,2.934,,12.478,2.565
2016-10-06,10.458,13.146,2.688,,8.0,1.708
2016-10-07,10.542,12.416,1.875,,10.292,2.5
2016-10-08,13.625,17.521,3.896,,10.125,1.792
2016-10-09,4.292,6.083,1.792,,4.75,1.208
2016-10-10,7.98,9.896,1.916,,5.875,1.708
2016-10-11,14.812,17.688,2.875,,7.083,2.042
2016-10-12,26.854,33.375,6.521,,14.708,3.083
2016-10-13,13.943,16.038,2.095,,8.917,2.042
2016-10-14,22.7,27.696,4.996,,12.739,1.913
2016-10-15,19.458,23.438,3.98,,14.5,2.208
2016-10-16,15.896,17.792,1.896,,16.292,2.542
2016-10-17,24.666,30.229,5.562,,14.292,1.792
2016-10-18,24.712,34.333,9.622,,11.143,1.826
2016-10-19,19.542,23.396,3.854,,16.5,2.708
2016-10-20,14.25,18.542,4.292,,16.458,2.0
2016-10-21,16.354,18.396,2.042,,12.958,2.75
2016-10-22,19.208,21.938,2.729,,15.0,2.083
2016-10-23,7.979,9.5,1.521,,12.625,1.958
2016-10-24,19.708,25.01,5.301,,5.833,1.958
2016-10-25,26.344,32.236,5.892,,10.583,2.042
2016-10-26,25.75,33.188,7.438,,14.696,1.739
2016-10-27,12.4,14.256,1.856,,10.083,1.292
2016-10-28,22.729,27.354,4.625,,11.583,1.75
2016-10-29,14.229,17.334,3.104,,6.167,1.292
2016-10-30,10.25,11.854,1.604,,10.583,1.583
2016-10-31,23.94,28.398,4.458,,15.542,2.958
2016-11-01,19.31,25.006,5.695,,9.391,1.304
2016-11-02,18.646,21.396,2.75,,4.458,1.417
2016-11-03,12.104,14.104,2.0,,6.25,1.333
2016-11-04,24.584,34.416,9.834,,9.708,2.5
2016-11-05,19.562,22.562,3.0,,15.75,2.125
2016-11-06,11.542,14.146,2.604,,12.875,1.542
2016-11-07,13.98,16.917,2.938,,9.652,1.708
2016-11-08,32.24,42.845,10.605,,18.542,2.042
2016-11-09,9.666,12.771,3.104,,3.792,1.458
2016-11-10,18.712,21.258,2.546,,5.909,1.5
2016-11-11,17.854,20.77,2.916,,7.125,1.167
2016-11-12,24.75,37.458,12.708,,8.292,1.625
2016-11-13,20.562,28.708,8.146,,16.458,2.542
2016-11-14,28.847,39.36,10.514,,23.273,2.217
2016-11-15,19.334,27.666,8.333,,13.833,1.333
2016-11-16,17.521,21.938,4.416,,6.667,1.458
2016-11-17,21.606,28.665,7.058,,8.167,1.958
2016-11-18,27.75,36.583,8.833,,10.792,2.417
2016-11-19,26.354,35.5,9.146,,17.333,1.708
2016-11-20,24.938,38.166,13.23,,15.958,3.125
2016-11-21,23.416,35.125,11.708,,13.333,1.583
2016-11-22,31.97,69.975,38.004,,17.0,3.304
2016-11-23,11.354,21.125,9.77,,3.583,1.542
2016-11-24,18.318,22.152,3.832,,2.708,1.25
2016-11-25,26.75,44.896,18.146,,5.909,2.042
2016-11-26,24.73,35.958,11.229,,6.583,2.0
2016-11-27,16.615,18.854,2.24,,11.471,1.938
2016-11-28,12.962,14.921,1.958,,3.739,1.522
2016-11-29,11.994,13.878,1.884,,3.25,2.0
2016-11-30,19.979,23.583,3.604,,9.125,1.833
2016-12-01,22.5,31.23,8.729,,10.583,1.583
2016-12-02,19.875,26.416,6.542,,4.167,1.625
2016-12-03,29.834,42.646,12.812,,8.167,2.125
2016-12-04,20.562,26.625,6.062,,14.417,2.083
2016-12-05,26.009,34.794,8.784,,14.261,1.826
2016-12-06,17.876,31.983,14.106,,4.875,1.583
2016-12-07,22.688,29.396,6.708,,5.042,1.292
2016-12-08,28.333,45.833,17.5,,7.167,2.542
2016-12-09,24.438,36.917,12.479,,10.667,2.083
2016-12-10,14.958,18.146,3.188,,4.417,1.792
2016-12-11,8.167,9.896,1.73,,2.625,1.708
2016-12-12,34.934,55.996,21.062,,7.833,2.542
2016-12-13,40.833,69.938,29.104,,21.792,2.583
2016-12-14,20.491,25.3,4.809,,4.455,1.348
2016-12-15,17.271,21.104,3.833,,2.292,1.417
2016-12-16,20.312,25.604,5.292,,3.167,1.917
2016-12-17,33.854,57.271,23.416,,5.875,2.375
2016-12-18,29.944,46.454,16.51,,9.458,3.083
2016-12-19,39.584,72.188,32.604,,11.0,4.667
2016-12-20,46.312,95.833,49.521,,22.042,5.333
2016-12-21,47.354,95.59,48.236,,22.042,4.458
2016-12-22,23.369,51.176,27.808,,13.261,1.87
2016-12-23,9.917,13.292,3.375,,2.083,1.0
2016-12-24,11.166,13.584,2.417,,0.625,1.542
2016-12-25,23.021,30.396,7.375,,4.25,2.333
2016-12-26,31.354,51.312,19.958,,9.125,2.042
2016-12-27,14.25,19.73,5.479,,4.333,1.167
2016-12-28,9.896,12.021,2.125,,2.083,1.667
2016-12-29,25.625,34.0,8.375,,6.792,1.542
2016-12-30,7.312,9.0,1.688,,1.583,1.542
2016-12-31,18.27,21.396,3.125,,5.083,1.542
2017-01-01,13.521,18.562,5.042,,7.292,1.5
2017-01-02,10.27,12.084,1.812,,2.458,1.208
2017-01-03,5.479,6.792,1.312,,0.833,2.083
2017-01-04,12.5,15.188,2.688,,1.208,1.667
2017-01-05,21.896,26.479,4.583,,4.5,1.667
2017-01-06,26.25,40.5,14.25,,6.957,1.792
2017-01-07,11.479,13.542,2.062,,3.25,1.875
2017-01-08,19.688,23.542,3.854,,8.375,1.167
2017-01-09,19.074,28.362,9.288,,11.957,1.0
2017-01-10,14.012,18.962,4.949,,5.917,1.208
2017-01-11,21.5,35.729,14.229,,4.75,1.167
2017-01-12,33.584,57.562,23.979,,8.25,2.5
2017-01-13,27.5,37.25,9.75,,8.25,2.417
2017-01-14,14.062,17.334,3.27,,2.875,2.0
2017-01-15,37.021,63.5,26.48,,10.391,2.0
2017-01-16,43.894,85.07,41.176,,14.667,2.708
2017-01-17,37.396,61.896,24.5,,22.417,1.667
2017-01-18,31.188,58.438,27.25,,10.792,3.083
2017-01-19,17.542,21.271,3.729,,7.292,1.81
2017-01-20,26.271,38.854,12.584,,12.958,2.833
2017-01-21,21.354,26.229,4.875,,10.833,2.5
2017-01-22,15.326,18.587,3.261,,3.13,1.0
2017-01-23,20.73,27.916,7.188,,6.042,1.708
2017-01-24,16.042,22.416,6.375,,1.875,1.0
2017-01-25,18.562,22.666,4.104,,3.042,1.167
2017-01-26,23.604,41.48,17.875,,4.458,1.375
2017-01-27,21.812,33.416,11.604,,3.667,1.375
2017-01-28,26.854,31.542,4.688,,9.875,2.292
2017-01-29,32.161,50.824,18.663,,10.261,2.348
2017-01-30,24.562,36.438,11.875,,5.0,2.167
2017-01-31,38.864,58.7,19.837,,16.417,3.458
2017-02-01,29.602,34.784,5.182,,12.458,1.542
2017-02-02,18.875,21.792,2.917,,8.5,1.0
2017-02-03,24.417,29.584,5.166,,15.125,1.167
2017-02-04,12.271,15.166,2.896,,5.375,1.25
2017-02-05,22.228,29.479,7.252,,6.391,1.913
2017-02-06,21.345,28.413,7.068,,3.125,1.375
2017-02-07,15.375,19.896,4.521,,2.542,1.208
2017-02-08,24.896,35.438,10.542,,4.5,1.542
2017-02-09,32.084,48.875,16.792,,13.625,2.625
2017-02-10,26.834,38.979,12.146,,17.583,2.458
2017-02-11,12.208,14.5,2.292,,13.708,2.125
2017-02-12,9.396,12.416,3.021,,4.125,1.292
2017-02-13,22.448,29.813,7.366,,2.167,1.333
2017-02-14,22.75,34.084,11.334,,5.417,2.042
2017-02-15,17.875,21.667,3.792,,9.739,2.375
2017-02-16,15.848,19.118,3.269,,7.042,2.5
2017-02-17,12.375,15.833,3.458,,6.167,2.083
2017-02-18,5.0,6.5,1.5,,1.792,1.0
2017-02-19,21.333,28.0,6.666,,6.958,2.375
2017-02-20,20.688,24.958,4.27,,12.333,2.542
2017-02-21,19.554,22.902,3.347,,7.75,2.261
2017-02-22,19.292,23.0,3.708,,8.917,1.25
2017-02-23,24.812,35.188,10.375,,11.917,1.333
2017-02-24,20.979,34.042,13.062,,11.792,1.708
2017-02-25,10.292,11.542,1.25,,7.042,1.667
2017-02-26,12.175,14.76,2.585,,9.182,1.522
2017-02-27,21.979,26.084,4.104,,11.708,2.625
2017-02-28,28.875,42.23,13.355,,19.25,2.875
2017-03-01,14.25,17.583,3.334,,5.583,1.0
2017-03-02,14.958,17.958,3.0,,5.625,1.0
2017-03-03,25.542,30.938,5.396,,8.917,3.0
2017-03-04,16.166,20.542,4.375,,9.875,2.625
2017-03-05,7.375,9.208,1.833,,5.167,1.0
2017-03-06,9.958,11.771,1.812,,3.208,1.208
2017-03-07,11.73,13.438,1.708,,6.375,1.0
2017-03-08,16.354,18.729,2.375,,3.435,1.0
2017-03-09,12.771,16.02,3.25,,1.25,1.0
2017-03-10,12.945,14.258,1.313,,3.833,2.125
2017-03-11,11.229,12.333,1.104,,7.542,2.542
2017-03-12,15.021,17.25,2.229,,7.5,1.75
2017-03-13,20.0,23.312,3.312,,13.682,2.087
2017-03-14,32.5,45.924,13.424,,18.167,3.125
2017-03-15,20.938,28.646,7.708,,16.167,2.333
2017-03-16,11.625,13.458,1.834,,4.75,1.167
2017-03-17,10.77,12.333,1.562,,4.083,2.417
2017-03-18,10.25,11.271,1.021,,6.958,2.375
2017-03-19,27.896,39.188,11.292,,11.958,1.417
2017-03-20,13.347,15.081,1.734,,7.087,1.0
2017-03-21,9.729,10.812,1.084,,3.0,1.125
2017-03-22,15.042,17.812,2.771,,1.083,1.0
2017-03-23,15.375,17.542,2.167,,3.208,2.208
2017-03-24,15.666,18.167,2.5,,5.208,2.458
2017-03-25,11.604,12.5,0.896,,9.375,1.708
2017-03-26,22.146,24.562,2.417,,18.5,1.875
2017-03-27,27.854,30.606,2.752,,26.292,3.043
2017-03-28,28.708,35.375,6.666,,31.25,3.5
2017-03-29,24.042,27.146,3.104,,23.625,2.708
2017-03-30,9.542,10.875,1.334,,8.75,1.625
2017-03-31,14.938,17.229,2.292,,6.917,2.417
2017-04-01,11.416,13.229,1.812,,6.958,1.0
2017-04-02,11.021,12.646,1.625,,6.875,2.25
2017-04-03,17.226,19.524,2.298,,9.391,2.458
2017-04-04,17.102,20.148,3.046,,13.208,2.042
2017-04-05,12.416,14.479,2.062,,15.292,2.0
2017-04-06,7.092,8.807,1.714,,10.208,1.833
2017-04-07,6.25,8.146,1.896,,6.917,1.25
2017-04-08,15.375,19.02,3.646,,6.625,1.0
2017-04-09,11.584,13.334,1.75,,9.417,1.25
2017-04-10,16.604,19.27,2.666,,9.5,3.125
2017-04-11,21.916,25.292,3.375,,7.583,1.417
2017-04-12,14.913,21.456,6.544,,4.565,1.348
2017-04-13,12.979,14.896,1.916,,9.667,2.083
2017-04-14,15.042,17.458,2.416,,13.625,2.5
2017-04-15,7.354,8.979,1.625,,13.167,1.708
2017-04-16,11.854,13.625,1.771,,14.542,1.792
2017-04-17,21.854,28.167,6.312,,14.458,3.542
2017-04-18,7.542,9.625,2.084,,6.125,1.375
2017-04-19,9.99,11.646,1.656,,8.783,1.826
2017-04-20,10.022,11.914,1.892,,7.958,1.87
2017-04-21,17.312,20.084,2.771,,10.292,2.542
2017-04-22,16.166,17.938,1.771,,15.0,2.458
2017-04-23,6.542,7.854,1.312,,5.542,1.917
2017-04-24,11.146,13.271,2.125,,6.417,2.875
2017-04-25,7.604,9.271,1.666,,6.708,1.708
2017-04-26,6.814,8.514,1.7,,5.87,1.826
2017-04-27,11.354,13.396,2.042,,5.0,1.75
2017-04-28,13.728,15.83,2.102,,9.333,2.083
2017-04-29,11.604,13.584,1.98,,10.958,2.083
2017-04-30,9.312,10.896,1.584,,11.667,2.292
2017-05-01,18.917,22.188,3.27,,14.167,1.667
2017-05-02,9.77,11.479,1.708,,5.625,1.625
2017-05-03,7.833,9.521,1.688,,4.667,1.708
2017-05-04,4.166,5.604,1.438,,4.75,1.208
2017-05-05,5.375,6.938,1.562,,8.417,1.583
2017-05-06,5.875,7.77,1.896,,8.083,1.25
2017-05-07,9.667,11.25,1.584,,15.292,2.792
2017-05-08,12.27,14.125,1.854,,21.208,2.375
2017-05-09,13.292,15.083,1.792,,10.417,2.958
2017-05-10,15.932,17.542,1.61,,9.565,1.583
2017-05-11,17.625,20.417,2.792,,11.0,2.333
2017-05-12,17.958,20.25,2.292,,17.583,2.333
2017-05-13,10.729,12.583,1.854,,16.667,1.792
2017-05-14,5.958,7.334,1.375,,3.083,1.167
2017-05-15,11.688,14.0,2.312,,9.042,1.5
2017-05-16,11.354,13.475,2.12,,13.0,2.083
2017-05-17,13.712,15.621,1.908,,8.227,2.304
2017-05-18,19.583,21.542,1.958,,9.625,2.167
2017-05-19,15.521,21.021,5.5,,14.375,2.667
2017-05-20,11.438,13.334,1.896,,18.5,2.375
2017-05-21,9.334,10.917,1.584,,18.708,2.5
2017-05-22,7.354,8.771,1.416,,13.958,1.708
2017-05-23,5.436,6.934,1.498,,7.333,1.417
2017-05-24,5.776,7.296,1.519,,5.591,1.409
2017-05-25,13.104,15.146,2.042,,7.542,1.5
2017-05-26,19.854,21.958,2.104,,10.167,2.708
2017-05-27,10.125,11.625,1.5,,11.583,2.167
2017-05-28,6.146,6.958,0.812,,11.0,2.083
2017-05-29,7.875,9.396,1.521,,9.5,2.25
2017-05-30,11.629,13.3,1.671,,15.333,2.125
2017-05-31,7.375,8.646,1.27,,20.792,1.792
2017-06-01,8.771,10.292,1.521,,6.167,1.208
2017-06-02,9.433,10.998,1.564,,8.565,1.217
2017-06-03,7.562,9.875,2.312,,4.583,1.583
2017-06-04,4.0,5.708,1.708,,4.375,1.5
2017-06-05,9.842,12.176,2.334,,6.25,2.708
2017-06-06,9.413,11.66,2.246,,5.792,3.25
2017-06-07,5.438,7.292,1.854,,5.708,1.667
2017-06-08,7.203,9.262,2.058,,4.478,1.087
2017-06-09,9.979,12.021,2.042,,7.208,1.958
2017-06-10,7.625,9.229,1.604,,10.833,1.958
2017-06-11,9.5,10.979,1.48,,11.458,3.875
2017-06-12,7.432,8.988,1.556,,6.417,1.917
2017-06-13,16.792,19.0,2.208,,7.652,1.952
2017-06-14,11.166,12.854,1.688,,8.75,1.917
2017-06-15,12.5,14.792,2.292,,11.0,3.333
2017-06-16,13.584,15.5,1.916,,14.917,2.25
2017-06-17,9.729,11.834,2.104,,7.875,2.333
2017-06-18,6.104,7.562,1.458,,8.0,1.208
2017-06-19,8.483,10.14,1.658,,10.818,1.609
2017-06-20,10.062,12.062,2.0,,19.083,3.25
2017-06-21,5.87,7.704,1.835,,9.042,1.0
2017-06-22,11.188,12.979,1.792,,7.708,1.5
2017-06-23,14.083,16.042,1.958,,13.833,2.458
2017-06-24,6.666,8.25,1.584,,10.792,1.458
2017-06-25,7.896,9.438,1.542,,8.583,1.0
2017-06-26,14.5,17.5,3.0,,12.042,2.792
2017-06-27,16.797,19.481,2.684,,15.0,2.304
2017-06-28,16.403,18.551,2.148,,16.208,3.583
2017-06-29,11.542,13.667,2.125,,13.25,2.25
2017-06-30,9.125,11.5,2.375,,6.667,1.292
2017-07-01,13.542,18.334,4.792,,7.25,1.0
2017-07-02,10.917,13.104,2.188,,10.333,1.292
2017-07-03,17.25,23.604,6.354,,19.792,2.292
2017-07-04,14.23,18.083,3.854,,15.583,2.125
2017-07-05,10.565,12.804,2.239,,7.652,2.087
2017-07-06,8.25,9.896,1.646,,7.417,1.708
2017-07-07,11.625,13.5,1.875,,14.875,2.167
2017-07-08,11.708,13.792,2.084,,21.083,2.75
2017-07-09,4.604,6.188,1.584,,17.542,1.875
2017-07-10,6.708,9.666,2.958,,7.208,1.458
2017-07-11,4.786,7.998,3.212,,4.0,1.208
2017-07-12,5.317,8.248,2.93,,9.083,1.5
2017-07-13,4.739,8.0,3.261,,5.792,1.625
2017-07-14,5.379,8.412,3.034,,6.0,1.542
2017-07-15,8.271,11.458,3.188,,9.458,1.542
2017-07-16,8.562,10.73,2.166,,14.792,1.583
2017-07-17,9.521,11.708,2.188,,13.875,1.958
2017-07-18,15.917,18.584,2.666,,14.25,1.833
2017-07-19,12.442,15.561,3.12,,12.478,1.87
2017-07-20,5.307,7.225,1.918,,6.292,1.0
2017-07-21,4.458,7.042,2.583,,6.625,1.25
2017-07-22,3.854,6.521,2.667,,5.667,1.167
2017-07-23,3.5,5.854,2.354,,3.667,1.125
2017-07-24,4.627,7.34,2.713,,6.292,1.0
2017-07-25,5.436,7.63,2.194,,10.125,1.0
2017-07-26,11.625,14.188,2.562,,5.125,1.042
2017-07-27,9.847,11.507,1.66,,6.043,1.042
2017-07-28,11.396,13.542,2.146,,8.375,1.583
2017-07-29,10.73,14.25,3.52,,7.667,2.583
2017-07-30,8.542,10.646,2.104,,5.625,1.708
2017-07-31,11.122,15.604,4.482,,8.174,2.522
2017-08-01,14.73,18.042,3.312,,12.333,1.958
2017-08-02,9.996,12.369,2.373,,6.917,1.167
2017-08-03,14.27,17.729,3.458,,7.583,2.167
2017-08-04,13.834,17.479,3.646,,7.522,2.958
2017-08-05,9.812,12.062,2.25,,10.292,1.792
2017-08-06,5.188,7.208,2.021,,9.0,1.792
2017-08-07,4.792,7.542,2.75,,9.083,1.125
2017-08-08,6.478,8.086,1.608,,10.348,1.087
2017-08-09,14.062,16.188,2.125,,14.125,2.833
2017-08-10,15.188,18.542,3.354,,14.125,3.167
2017-08-11,8.708,11.042,2.334,,7.5,1.167
2017-08-12,8.958,11.271,2.312,,6.333,1.292
2017-08-13,8.542,10.729,2.188,,6.083,1.75
2017-08-14,14.254,17.377,3.123,,11.87,3.087
2017-08-15,10.918,13.37,2.451,,6.917,1.958
2017-08-16,5.979,8.0,2.021,,3.875,1.0
2017-08-17,9.812,12.146,2.333,,6.167,1.375
2017-08-18,13.188,17.896,4.708,,8.958,2.958
2017-08-19,9.792,12.062,2.271,,9.75,1.333
2017-08-20,8.438,10.25,1.812,,7.375,2.167
2017-08-21,12.188,14.712,2.524,,10.348,3.0
2017-08-22,8.292,10.729,2.438,,12.167,1.542
2017-08-23,12.148,15.152,3.003,,12.625,1.542
2017-08-24,15.688,18.5,2.812,,17.25,2.042
2017-08-25,17.021,19.834,2.812,,16.75,1.625
2017-08-26,13.0,15.438,2.438,,15.167,2.083
2017-08-27,7.334,8.77,1.438,,9.708,2.333
2017-08-28,10.521,12.396,1.875,,10.458,1.708
2017-08-29,6.148,8.987,2.84,,8.5,1.208
2017-08-30,10.975,13.396,2.421,,10.783,1.609
2017-08-31,10.021,12.104,2.084,,4.542,1.208
2017-09-01,8.386,10.161,1.774,,3.583,1.0
2017-09-02,5.979,7.604,1.625,,2.625,1.0
2017-09-03,8.084,9.938,1.854,,5.167,1.667
2017-09-04,17.375,21.084,3.708,,8.333,1.125
2017-09-05,17.687,20.161,2.475,,9.773,2.458
2017-09-06,21.417,24.5,3.084,,8.333,1.875
2017-09-07,26.042,31.854,5.812,,12.083,2.792
2017-09-08,14.77,17.396,2.625,,9.667,2.0
2017-09-09,11.875,13.688,1.812,,9.333,2.958
2017-09-10,6.667,8.104,1.438,,8.792,1.458
2017-09-11,8.479,11.854,3.375,,6.333,1.25
2017-09-12,13.666,18.375,4.708,,3.333,1.0
2017-09-13,15.09,21.973,6.883,,7.609,1.826
2017-09-14,13.123,14.829,1.706,,10.417,2.083
2017-09-15,10.693,12.314,1.621,,5.25,1.75
2017-09-16,14.0,15.854,1.854,,6.708,1.833
2017-09-17,6.166,7.5,1.334,,1.333,1.0
2017-09-18,7.5,9.125,1.625,,5.25,1.708
2017-09-19,17.272,20.61,3.338,,9.304,2.174
2017-09-20,19.538,24.131,4.594,,17.0,2.0
2017-09-21,14.48,16.438,1.958,,11.625,2.042
2017-09-22,22.375,25.75,3.375,,8.958,1.625
2017-09-23,9.792,11.188,1.396,,4.167,1.167
2017-09-24,17.646,19.666,2.021,,9.583,4.25
2017-09-25,16.646,19.666,3.021,,9.667,2.458
2017-09-26,13.292,15.042,1.75,,8.783,1.5
2017-09-27,8.51,11.073,2.562,,7.583,1.042
2017-09-28,11.292,13.174,1.881,,3.792,1.125
2017-09-29,14.584,17.666,3.083,,6.042,1.917
2017-09-30,20.703,23.228,2.524,,11.304,2.043
2017-10-01,10.916,12.416,1.5,,10.083,2.667
2017-10-02,13.75,15.75,2.0,,6.083,1.667
2017-10-03,13.271,15.583,2.312,,9.708,1.125
2017-10-04,9.794,11.782,1.988,,4.696,1.545
2017-10-05,11.375,14.0,2.625,,4.125,1.542
2017-10-06,15.729,18.27,2.542,,6.125,1.292
2017-10-07,13.331,18.5,5.171,,2.375,1.0
2017-10-08,13.666,20.938,7.271,,7.042,2.042
2017-10-09,11.396,13.708,2.312,,6.625,2.542
2017-10-10,19.044,23.066,4.021,,15.167,2.304
2017-10-11,28.792,32.771,3.979,,22.167,2.292
2017-10-12,18.521,24.23,5.708,,19.917,2.083
2017-10-13,14.354,16.438,2.084,,3.292,1.0
2017-10-14,12.73,15.02,2.292,,2.417,1.0
2017-10-15,11.375,13.354,1.979,,4.958,1.0
2017-10-16,13.547,17.32,3.774,,3.292,1.0
2017-10-17,19.625,22.917,3.292,,3.333,1.0
2017-10-18,15.666,21.958,6.292,,8.125,1.333
2017-10-19,11.974,14.198,2.224,,4.261,1.043
2017-10-20,10.271,12.48,2.208,,2.5,1.0
2017-10-21,12.166,14.833,2.666,,1.417,1.0
2017-10-22,5.875,7.166,1.292,,-1.25,1.0
2017-10-23,6.418,8.481,2.062,,2.833,1.458
2017-10-24,15.097,17.554,2.456,,5.739,1.217
2017-10-25,18.804,23.497,4.694,,9.042,1.083
2017-10-26,25.834,35.152,9.318,,8.958,1.458
2017-10-27,25.479,33.021,7.542,,12.625,2.042
2017-10-28,16.729,18.958,2.229,,13.458,1.417
2017-10-29,7.794,8.982,1.188,,3.292,1.0
2017-10-30,7.729,9.73,2.0,,3.083,1.375
2017-10-31,23.138,29.456,6.318,,6.083,1.875
2017-11-01,31.166,40.958,9.792,,10.217,1.917
2017-11-02,22.979,33.25,10.271,,10.708,1.833
2017-11-03,15.312,17.521,2.208,,11.292,1.833
2017-11-04,13.188,15.938,2.75,,8.25,1.333
2017-11-05,12.334,13.917,1.584,,11.75,1.583
2017-11-06,25.27,31.396,6.125,,13.792,1.833
2017-11-07,28.725,42.725,14.0,,15.381,2.0
2017-11-08,29.542,44.25,14.708,,16.958,1.583
2017-11-09,13.394,19.41,6.017,,11.786,1.261
