date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CO_mean
2018-01-28,22.533,29.524,6.991,15.431,6.083
2018-01-29,7.583,8.375,0.792,10.958,4.708
2018-01-30,27.403,39.07,11.667,21.667,7.25
2018-01-31,29.673,45.786,16.113,25.196,6.762
2018-02-01,8.319,8.889,0.57,6.014,5.5
2018-02-02,17.181,22.167,4.986,13.875,6.0
2018-02-03,11.457,12.98,1.522,19.75,5.958
2018-02-04,9.091,10.705,1.614,16.389,5.417
2018-02-05,18.014,22.014,4.0,20.389,6.25
2018-02-06,30.889,47.125,16.236,28.236,7.167
2018-02-07,21.542,42.306,20.764,21.861,6.75
2018-02-08,6.79,8.366,1.576,6.43,5.375
2018-02-09,11.625,12.666,1.042,9.625,6.208
2018-02-10,2.813,2.972,0.158,4.736,5.708
2018-02-11,11.574,12.352,0.778,10.028,5.833
2018-02-12,8.278,8.917,0.639,5.564,6.0
2018-02-13,13.889,15.445,1.555,14.861,7.042
2018-02-14,5.195,5.431,0.236,7.972,6.625
2018-02-15,27.875,36.625,8.75,16.375,7.958
2018-02-16,16.736,18.625,1.889,15.653,7.542
2018-02-17,4.683,4.796,0.113,17.5,7.583
2018-02-18,22.768,28.712,5.945,18.903,8.5
2018-02-19,32.458,49.861,17.403,29.333,8.917
2018-02-20,14.764,18.583,3.82,12.097,6.708
2018-02-21,5.472,5.625,0.153,9.944,6.333
2018-02-22,26.264,34.578,8.313,19.597,7.667
2018-02-23,5.903,7.458,1.556,17.028,6.583
2018-02-24,14.3,14.811,0.511,22.583,7.625
2018-02-25,15.565,20.964,5.399,24.139,7.25
2018-02-26,7.653,7.889,0.236,22.889,6.875
2018-02-27,30.907,38.17,7.264,25.968,6.048
2018-02-28,20.736,29.167,8.43,22.195,1.75
2018-03-01,7.556,9.153,1.597,17.25,1.167
2018-03-02,11.333,13.278,1.944,23.264,1.583
2018-03-03,18.528,19.601,1.074,31.93,2.208
2018-03-04,13.141,14.996,1.855,15.5,1.375
2018-03-05,16.944,19.736,2.792,19.806,1.583
2018-03-06,25.069,29.972,4.903,25.25,2.167
2018-03-07,7.277,7.795,0.518,10.874,1.292
2018-03-08,6.166,6.805,0.639,7.514,1.0
2018-03-09,16.583,22.208,5.625,12.875,1.542
2018-03-10,15.264,17.212,1.949,14.722,1.625
2018-03-11,10.41,12.116,1.705,7.695,1.125
2018-03-12,15.792,20.542,4.75,15.93,1.958
2018-03-13,9.847,12.917,3.069,11.736,1.25
2018-03-14,12.135,15.769,3.634,11.569,1.0
2018-03-15,25.973,32.47,6.497,21.271,2.739
2018-03-16,13.986,17.417,3.431,16.181,3.25
2018-03-17,8.7,9.373,0.672,6.458,2.875
2018-03-18,25.923,32.251,6.328,7.597,3.292
2018-03-19,38.369,49.121,10.752,18.222,4.417
2018-03-20,35.538,48.567,13.029,21.903,4.083
2018-03-21,29.167,36.305,7.139,17.111,3.542
2018-03-22,8.708,9.958,1.25,20.917,4.417
2018-03-23,4.695,5.319,0.625,10.528,3.333
2018-03-24,7.0,7.157,0.157,11.014,3.75
2018-03-25,34.961,46.33,11.368,17.875,5.667
2018-03-26,17.556,19.778,2.222,27.014,4.667
2018-03-27,25.425,28.696,3.271,25.653,5.042
2018-03-28,19.333,22.056,2.722,19.819,4.875
2018-03-29,20.171,22.524,2.354,16.347,6.05
2018-03-30,14.097,15.528,1.431,21.5,9.5
2018-03-31,5.147,5.567,0.42,7.889,8.667
2018-04-01,10.307,11.019,0.712,15.25,6.083
2018-04-02,23.24,28.354,5.113,33.903,6.333
2018-04-03,23.056,25.694,2.639,44.333,6.458
2018-04-04,19.556,24.778,5.222,33.528,6.0
2018-04-05,12.167,14.056,1.889,8.208,5.542
2018-04-06,15.847,19.916,4.069,18.18,5.167
2018-04-07,5.347,5.681,0.333,16.431,6.667
2018-04-08,4.258,4.66,0.403,12.167,6.083
2018-04-09,12.06,14.274,2.213,13.722,6.208
2018-04-10,18.22,19.954,1.734,22.648,6.667
2018-04-11,21.347,25.736,4.389,17.958,6.167
2018-04-12,10.5,12.889,2.389,14.25,5.292
2018-04-13,6.389,6.722,0.333,12.014,5.625
2018-04-14,12.958,14.972,2.014,12.806,6.333
2018-04-15,3.071,3.182,0.111,5.625,5.542
2018-04-16,6.991,7.803,0.812,36.676,5.652
2018-04-17,22.938,28.597,5.659,40.701,6.292
2018-04-18,9.584,10.903,1.319,10.306,4.375
2018-04-19,22.083,28.125,6.042,22.597,4.542
2018-04-20,18.375,20.278,1.903,28.5,4.583
2018-04-21,15.625,16.875,1.25,35.833,5.0
2018-04-22,13.679,14.029,0.35,35.361,5.125
2018-04-23,19.141,22.319,3.178,30.347,4.292
2018-04-24,19.674,24.624,4.949,22.693,3.833
2018-04-25,8.056,9.695,1.639,12.736,3.458
2018-04-26,13.07,14.333,1.264,7.75,3.875
2018-04-27,21.323,24.747,3.424,18.822,5.087
2018-04-28,12.555,14.069,1.514,27.945,5.25
2018-04-29,7.432,7.517,0.085,23.764,4.5
2018-04-30,12.326,12.551,0.225,24.708,4.5
2018-05-01,15.139,15.972,0.833,29.805,4.875
2018-05-02,12.222,13.403,1.181,23.5,4.125
2018-05-03,6.93,7.819,0.889,15.611,4.542
2018-05-04,7.306,7.375,0.07,12.708,4.833
2018-05-05,9.375,9.681,0.305,17.986,5.292
2018-05-06,8.918,9.018,0.1,21.639,4.833
2018-05-07,26.06,32.283,6.222,13.556,5.25
2018-05-08,20.728,24.793,4.065,11.682,4.667
2018-05-09,7.125,7.542,0.417,9.153,3.625
2018-05-10,4.583,4.889,0.306,8.25,4.0
2018-05-11,18.833,21.694,2.861,12.75,4.792
2018-05-12,13.528,14.458,0.93,18.028,4.875
2018-05-13,12.187,13.145,0.958,11.847,4.583
2018-05-14,8.704,9.208,0.504,12.472,3.708
2018-05-15,19.068,21.02,1.952,18.482,4.739
2018-05-16,21.278,23.889,2.611,26.347,5.375
2018-05-17,15.306,16.528,1.222,42.125,2.458
2018-05-18,21.347,24.57,3.222,50.222,3.0
2018-05-19,4.75,5.528,0.778,9.972,1.208
2018-05-20,6.376,6.951,0.574,6.361,1.833
2018-05-21,17.16,19.252,2.092,14.403,1.792
2018-05-22,16.419,18.939,2.52,12.979,1.417
2018-05-23,15.833,17.403,1.57,12.042,2.125
2018-05-24,9.32,10.597,1.278,8.416,1.375
2018-05-25,26.972,32.472,5.5,21.667,2.875
2018-05-26,15.445,16.861,1.417,23.458,2.208
2018-05-27,9.751,10.02,0.269,19.434,2.042
2018-05-28,19.697,22.643,2.945,20.25,1.333
2018-05-29,16.708,19.347,2.639,20.125,1.417
2018-05-30,14.166,16.042,1.875,20.917,1.833
2018-05-31,20.256,26.388,6.132,17.449,2.783
2018-06-01,15.653,20.819,5.167,16.139,1.667
2018-06-02,11.625,16.417,4.792,17.278,1.583
2018-06-03,6.57,8.282,1.712,14.111,1.292
2018-06-04,15.159,18.066,2.907,14.278,1.042
2018-06-05,20.944,25.472,4.528,15.667,1.167
2018-06-06,21.431,25.625,4.195,18.056,2.083
2018-06-07,20.069,24.5,4.431,21.25,1.792
2018-06-08,21.107,26.035,4.928,24.344,1.292
2018-06-09,6.264,7.958,1.694,26.486,1.125
2018-06-10,9.959,11.808,1.849,31.055,2.0
2018-06-11,9.295,12.469,3.174,22.555,1.375
2018-06-12,6.472,9.653,3.181,5.597,1.0
2018-06-13,4.125,5.917,1.792,5.305,1.0
2018-06-14,14.319,17.792,3.472,13.5,1.042
2018-06-15,17.528,22.562,5.034,15.637,1.522
2018-06-16,7.181,8.75,1.569,11.181,1.667
2018-06-17,6.564,7.554,0.989,11.528,1.833
2018-06-18,16.445,19.402,2.958,11.403,1.792
2018-06-19,17.806,23.403,5.597,14.417,2.083
2018-06-20,21.167,29.111,7.945,9.111,2.125
2018-06-21,17.389,21.708,4.319,18.986,2.333
2018-06-22,15.666,17.492,1.827,21.352,1.708
2018-06-23,13.042,15.291,2.25,20.896,2.292
2018-06-24,7.598,8.505,0.907,15.584,2.083
2018-06-25,19.412,22.213,2.801,30.691,2.625
2018-06-26,16.903,21.306,4.403,28.139,1.292
2018-06-27,11.083,21.445,10.361,21.055,1.25
2018-06-28,10.674,28.111,17.437,28.998,2.652
2018-06-29,6.389,22.07,15.681,17.722,3.375
2018-06-30,5.153,17.639,12.486,15.709,3.708
2018-07-01,3.367,12.833,9.466,23.042,3.458
2018-07-02,8.053,23.81,15.757,21.194,3.667
2018-07-03,9.667,29.486,19.819,20.791,4.0
2018-07-04,8.194,21.778,13.584,24.959,3.5
2018-07-05,11.764,32.472,20.708,29.264,3.708
2018-07-06,12.472,35.833,23.361,16.375,4.125
2018-07-07,4.333,15.389,11.056,16.945,3.458
2018-07-08,4.811,14.882,10.072,12.222,3.875
2018-07-09,9.089,23.259,14.17,13.15,3.609
2018-07-10,11.452,28.793,17.341,17.567,3.875
2018-07-11,11.056,22.625,11.57,24.069,3.958
2018-07-12,11.153,19.917,8.764,18.917,4.083
2018-07-13,10.831,17.646,6.815,25.315,3.826
2018-07-14,9.319,10.944,1.625,28.847,4.542
2018-07-15,6.17,6.325,0.154,41.222,5.75
2018-07-16,7.6,7.894,0.295,54.028,5.0
2018-07-17,15.306,16.986,1.681,71.861,5.292
2018-07-18,15.028,16.889,1.861,74.167,5.0
2018-07-19,16.694,19.847,3.153,60.889,5.042
2018-07-20,10.361,21.486,11.125,15.764,4.333
2018-07-21,7.222,11.819,4.597,15.972,4.5
2018-07-22,5.582,6.185,0.604,17.5,4.292
2018-07-23,4.653,5.201,0.548,17.153,3.833
2018-07-24,11.083,12.111,1.028,32.889,4.792
2018-07-25,18.417,20.653,2.236,49.333,5.25
2018-07-26,14.825,17.275,2.449,27.514,5.0
2018-07-27,17.666,21.819,4.153,24.208,5.417
2018-07-28,8.139,8.75,0.611,29.083,5.125
2018-07-29,3.784,4.272,0.489,14.847,4.458
2018-07-30,12.21,17.123,4.913,19.333,4.458
2018-07-31,12.097,22.299,10.202,18.376,2.87
2018-08-01,12.875,18.48,5.604,28.208,1.0
2018-08-02,12.27,15.125,2.854,32.021,1.0
2018-08-03,8.292,9.646,1.354,20.438,1.0
2018-08-04,10.458,11.666,1.208,46.25,1.333
2018-08-05,7.208,7.854,0.646,49.542,1.417
2018-08-06,7.354,8.338,0.984,31.042,1.0
2018-08-07,16.312,19.916,3.604,36.771,1.917
2018-08-08,5.916,6.75,0.834,16.334,1.333
2018-08-09,9.506,12.587,3.082,14.346,1.208
2018-08-10,12.396,15.645,3.25,28.375,2.042
2018-08-11,7.146,8.354,1.208,36.979,2.167
2018-08-12,5.146,5.688,0.542,26.958,2.0
2018-08-13,6.826,8.171,1.345,22.375,2.292
2018-08-14,2.75,4.334,1.584,18.979,2.0
2018-08-15,3.234,4.158,0.924,9.517,2.435
2018-08-16,4.688,6.625,1.938,16.958,2.625
2018-08-17,4.458,4.75,0.292,8.27,2.0
2018-08-18,6.771,7.52,0.75,15.084,2.625
2018-08-19,4.854,4.98,0.125,17.458,2.75
2018-08-20,10.33,11.843,1.514,18.916,2.875
2018-08-21,4.958,8.021,3.062,22.625,2.167
2018-08-22,5.834,9.604,3.771,21.396,2.375
2018-08-23,5.516,11.458,5.942,23.666,2.417
2018-08-24,6.458,12.653,6.194,42.528,2.917
2018-08-25,9.778,15.625,5.847,34.847,3.792
2018-08-26,8.667,10.472,1.805,24.083,3.25
2018-08-27,9.125,12.445,3.319,19.347,2.792
2018-08-28,12.292,16.604,4.312,26.791,3.25
2018-08-29,11.807,14.794,2.987,27.5,3.167
2018-08-30,17.111,23.708,6.597,34.986,3.417
2018-08-31,16.375,27.94,11.566,23.049,3.13
2018-09-01,12.431,17.806,5.375,11.194,2.875
2018-09-02,6.006,6.885,0.879,13.542,2.833
2018-09-03,11.537,17.243,5.707,12.639,2.417
2018-09-04,6.259,13.12,6.861,27.278,1.875
2018-09-05,19.222,26.014,6.792,26.611,3.333
2018-09-06,19.542,23.875,4.333,36.153,3.75
2018-09-07,10.528,22.583,12.056,22.167,2.75
2018-09-08,9.222,13.736,4.514,17.319,3.125
2018-09-09,3.74,6.781,3.042,13.458,2.083
2018-09-10,8.012,17.856,9.843,9.403,2.25
2018-09-11,13.699,16.894,3.195,9.458,2.833
2018-09-12,22.167,34.069,11.903,17.417,3.542
2018-09-13,22.792,25.805,3.014,27.764,4.333
2018-09-14,20.995,26.261,5.267,24.095,4.783
2018-09-15,15.139,20.833,5.695,18.319,4.625
2018-09-16,7.937,8.957,1.02,14.264,3.667
2018-09-17,4.519,5.354,0.835,13.722,2.917
2018-09-18,8.945,10.278,1.333,18.403,3.375
2018-09-19,17.181,19.333,2.153,19.833,3.708
2018-09-20,15.789,20.346,4.556,18.403,3.625
2018-09-21,16.222,17.847,1.625,11.847,4.667
2018-09-22,9.153,11.861,2.708,13.111,4.0
2018-09-23,8.34,8.938,0.598,16.125,4.5
2018-09-24,9.546,10.331,0.784,22.43,4.25
2018-09-25,14.792,19.153,4.361,22.056,4.375
2018-09-26,13.778,16.111,2.333,11.375,3.958
2018-09-27,13.719,15.633,1.914,8.861,3.708
2018-09-28,16.414,18.501,2.087,12.685,3.783
2018-09-29,9.389,9.875,0.486,10.709,3.875
2018-09-30,4.087,4.667,0.58,11.0,3.583
2018-10-01,11.202,13.941,2.739,11.68,3.75
2018-10-02,12.055,15.194,3.139,14.139,4.167
2018-10-03,22.708,27.306,4.597,20.083,5.0
2018-10-04,19.431,22.486,3.055,28.833,5.5
2018-10-05,24.056,29.389,5.333,29.722,5.625
2018-10-06,7.653,10.444,2.792,17.625,3.458
2018-10-07,4.286,4.538,0.252,11.041,3.25
2018-10-08,9.903,10.659,0.755,10.055,3.708
2018-10-09,19.64,21.518,1.878,22.068,4.5
2018-10-10,19.694,22.056,2.361,32.611,5.208
2018-10-11,14.764,17.07,2.305,22.0,5.125
2018-10-12,5.667,6.319,0.653,6.18,4.333
2018-10-13,12.361,13.459,1.097,11.861,5.458
2018-10-14,13.43,14.218,0.788,20.736,6.083
2018-10-15,15.981,23.839,7.859,17.808,6.348
2018-10-16,15.93,23.82,7.889,13.688,6.958
2018-10-17,12.347,16.111,3.764,12.542,6.667
2018-10-18,22.875,27.708,4.833,20.521,7.333
2018-10-19,21.694,27.07,5.375,26.792,7.917
2018-10-20,7.042,7.555,0.514,10.604,6.792
2018-10-21,7.717,7.981,0.264,9.812,6.875
2018-10-22,20.955,24.709,3.754,17.5,7.417
2018-10-23,27.722,36.056,8.333,22.438,8.042
2018-10-24,9.208,10.069,0.861,18.208,6.875
2018-10-25,14.472,16.278,1.805,20.98,7.042
2018-10-26,18.608,23.862,5.255,22.576,7.25
2018-10-27,13.028,16.264,3.236,13.188,6.958
2018-10-28,9.537,10.21,0.673,11.667,7.417
2018-10-29,13.572,16.684,3.112,15.468,7.217
2018-10-30,10.431,14.264,3.833,10.903,7.292
2018-10-31,10.167,11.264,1.097,6.194,7.542
2018-11-01,9.222,10.903,1.681,5.417,7.333
2018-11-02,12.0,13.361,1.361,6.889,7.333
2018-11-03,16.125,17.306,1.181,16.167,7.917
2018-11-04,10.85,11.579,0.729,15.653,7.167
2018-11-05,20.484,30.27,9.787,13.264,7.292
2018-11-06,13.57,16.375,2.806,7.361,6.417
2018-11-07,20.514,25.472,4.958,11.68,7.083
2018-11-08,25.097,32.459,7.361,22.514,7.708
2018-11-09,22.486,36.597,14.111,29.694,8.25
2018-11-10,7.389,7.972,0.583,12.306,7.375
2018-11-11,10.774,11.739,0.965,22.111,8.292
2018-11-12,16.808,19.205,2.397,20.312,7.875
2018-11-13,10.428,11.627,1.2,11.172,7.783
2018-11-14,8.736,11.097,2.361,6.569,7.917
2018-11-15,17.306,21.639,4.333,8.514,8.833
2018-11-16,20.528,25.569,5.042,13.944,8.833
2018-11-17,12.319,13.556,1.236,12.0,8.417
2018-11-18,8.902,9.475,0.573,11.014,9.125
2018-11-19,10.522,11.631,1.109,10.542,8.875
2018-11-20,7.472,8.167,0.694,8.444,8.708
2018-11-21,21.236,26.208,4.972,13.986,9.25
2018-11-22,14.361,16.431,2.07,11.056,8.5
2018-11-23,6.806,7.417,0.611,3.486,8.083
2018-11-24,12.514,14.778,2.264,6.403,8.292
2018-11-25,14.811,17.213,2.402,11.75,9.625
2018-11-26,22.878,31.082,8.205,22.945,9.375
2018-11-27,28.944,38.139,9.195,23.431,9.708
2018-11-28,18.444,24.334,5.889,24.514,8.917
2018-11-29,10.554,11.633,1.08,18.125,8.292
2018-11-30,17.522,22.461,4.939,27.086,8.913
2018-12-01,14.056,20.375,6.319,30.542,8.208
2018-12-02,14.278,17.014,2.736,18.139,8.375
2018-12-03,26.167,40.562,14.394,27.139,9.0
2018-12-04,30.347,62.0,31.653,36.931,8.667
2018-12-05,8.195,9.889,1.695,6.625,6.792
2018-12-06,20.568,30.59,10.022,10.5,8.167
2018-12-07,7.486,9.597,2.111,8.944,7.208
2018-12-08,3.75,5.056,1.306,2.278,7.583
2018-12-09,4.03,5.183,1.153,1.569,7.75
2018-12-10,12.657,15.865,3.208,4.284,7.833
2018-12-11,26.083,38.194,12.111,12.347,8.75
2018-12-12,12.07,16.778,4.708,8.778,7.542
2018-12-13,15.931,21.972,6.042,5.736,8.167
2018-12-14,8.918,12.016,3.098,5.984,8.217
2018-12-15,8.0,11.083,3.084,7.528,8.5
2018-12-16,17.041,20.374,3.334,14.541,9.833
2018-12-17,9.917,12.615,2.698,10.236,8.125
2018-12-18,12.472,15.083,2.611,8.292,8.5
2018-12-19,22.875,36.514,13.639,17.639,9.542
2018-12-20,30.972,50.209,19.236,29.542,10.292
2018-12-21,28.556,41.5,12.944,24.153,10.125
2018-12-22,20.986,26.472,5.486,19.25,8.792
2018-12-23,18.202,28.503,10.301,18.07,9.958
2018-12-24,5.44,7.222,1.781,3.931,8.458
2018-12-25,18.047,24.491,6.444,7.764,9.208
2018-12-26,16.986,24.041,7.056,10.111,9.167
2018-12-27,7.216,8.113,0.897,8.327,6.0
2018-12-28,5.347,5.959,0.611,2.097,4.917
2018-12-29,7.819,9.764,1.945,2.583,5.0
2018-12-30,7.129,7.799,0.669,3.306,4.958
2018-12-31,6.301,6.866,0.565,3.528,4.667
