date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2013-07-24,184.653,99.0,88.333,74.0,27.611,19.902,34.532,14.629,1.403,42.398,26.7,25.379,24.0,212.264,4.75
2013-07-25,182.639,99.0,82.0,60.0,31.167,19.216,36.326,17.11,1.646,40.129,27.8,25.8,23.6,213.805,4.812
2013-07-26,179.946,95.0,80.75,59.0,28.018,14.697,32.61,17.913,1.618,47.25,30.2,27.125,24.5,207.963,4.347
2013-07-27,184.876,87.0,75.417,55.0,21.095,9.964,14.896,4.932,1.597,52.577,31.4,27.438,24.8,205.971,4.062
2013-07-28,188.597,83.0,71.208,53.0,19.403,8.14,10.898,2.758,1.612,42.312,29.7,27.142,24.2,208.0,4.729
2013-07-29,187.919,99.0,88.75,77.0,34.723,19.038,31.349,12.311,1.431,51.133,26.4,25.108,23.7,222.642,5.267
2013-07-30,185.498,98.0,75.5,50.0,28.162,14.448,25.366,10.918,1.536,45.192,32.9,27.567,23.3,213.66,4.792
2013-07-31,189.111,87.0,72.708,58.0,26.083,15.696,23.167,7.471,1.549,61.458,30.5,28.046,26.0,215.194,5.125
2013-08-01,187.35,91.0,77.583,56.0,26.554,18.409,26.757,8.349,1.847,63.371,31.0,27.912,26.2,213.904,5.0
2013-08-02,188.229,99.0,82.75,55.0,29.542,15.74,26.192,10.452,1.42,27.64,30.5,26.304,23.4,217.771,4.96
2013-08-03,186.486,99.0,76.958,55.0,24.111,10.795,18.571,7.776,1.653,21.733,29.6,26.079,23.0,210.597,3.812
2013-08-04,186.986,85.0,73.458,57.0,21.017,8.515,12.871,4.356,1.668,25.854,30.9,27.1,24.7,208.003,3.958
2013-08-05,188.375,99.0,79.208,59.0,24.972,14.438,23.63,9.192,1.41,29.279,29.7,26.538,23.9,213.347,4.462
2013-08-06,186.507,88.0,75.208,58.0,26.609,13.506,30.057,16.552,1.382,25.032,29.6,26.675,24.2,213.116,4.042
2013-08-07,184.764,87.0,69.708,51.0,28.514,14.74,28.946,14.207,1.542,27.429,31.9,28.208,24.6,213.278,3.834
2013-08-08,187.278,85.0,70.083,53.0,27.389,17.811,26.58,8.769,1.694,49.65,31.7,28.35,25.0,214.667,4.312
2013-08-09,188.278,89.0,75.348,59.0,23.43,15.341,23.005,7.664,1.808,80.425,32.2,29.096,26.6,211.708,4.65
2013-08-10,186.683,87.0,71.167,56.0,26.35,13.707,19.178,5.47,1.82,84.721,33.3,29.942,27.2,213.033,4.916
2013-08-11,188.889,80.0,62.75,48.0,24.264,12.237,14.822,2.585,1.855,69.139,34.4,30.012,26.3,213.153,4.73
2013-08-12,187.153,73.0,62.391,42.0,26.316,14.018,18.594,4.576,1.845,61.08,32.9,29.391,25.8,213.469,4.674
2013-08-13,190.304,76.0,62.292,41.0,29.24,14.235,18.502,4.267,1.696,70.14,32.7,29.3,27.0,219.544,5.271
2013-08-14,192.042,76.0,60.625,38.0,25.75,11.228,14.835,3.607,1.591,52.542,32.7,28.892,25.7,217.792,4.729
2013-08-15,192.979,75.0,65.5,49.0,25.062,8.826,12.398,3.572,2.875,55.796,30.9,28.046,25.0,218.042,4.021
2013-08-16,189.75,78.0,65.333,50.0,21.771,7.555,11.377,3.822,1.466,45.425,31.7,28.454,26.5,211.521,3.796
2013-08-17,186.717,77.0,65.0,51.0,18.586,8.348,13.024,4.676,1.424,28.129,30.7,28.038,25.6,205.304,3.854
2013-08-18,184.778,78.0,69.0,52.0,15.625,5.905,9.163,3.258,1.326,21.303,30.6,28.079,25.0,200.403,3.354
2013-08-19,181.625,80.0,71.25,57.0,20.264,8.844,18.435,9.591,1.396,21.993,30.6,28.292,25.9,201.889,3.202
2013-08-20,175.801,88.0,75.0,52.0,24.174,8.699,20.889,12.189,1.396,20.455,31.0,28.354,25.8,199.975,2.708
2013-08-21,175.553,88.0,77.917,50.0,21.932,10.748,24.165,13.417,1.382,17.223,31.7,27.862,23.4,197.485,2.792
2013-08-22,179.403,89.0,74.458,58.0,27.736,14.208,25.735,11.527,1.528,36.451,32.0,28.392,24.8,207.139,3.646
2013-08-23,179.625,99.0,80.375,65.0,28.097,16.376,30.039,13.664,1.495,40.439,30.9,28.454,26.4,207.722,4.386
2013-08-24,181.836,98.0,76.375,58.0,24.629,12.848,20.961,8.113,1.354,24.496,30.8,28.054,25.5,206.465,3.938
2013-08-25,185.514,99.0,93.0,80.0,22.125,10.53,15.841,5.31,1.34,21.314,26.0,24.696,23.1,207.639,4.188
2013-08-26,188.653,99.0,73.167,48.0,24.083,16.186,27.036,10.85,1.41,18.346,27.6,24.379,20.8,212.736,4.098
2013-08-27,188.784,99.0,78.75,56.0,22.293,16.673,24.401,7.727,1.396,18.057,27.4,23.358,19.1,211.077,4.188
2013-08-28,191.68,89.0,68.739,48.0,24.81,16.993,24.381,7.389,1.488,21.572,29.4,25.374,21.3,216.49,4.146
2013-08-29,193.772,84.0,71.625,53.0,28.504,17.322,24.64,7.318,1.604,29.886,30.6,26.117,22.1,222.275,4.438
2013-08-30,184.459,95.0,77.708,52.0,27.959,13.933,23.541,9.608,1.648,43.867,32.7,27.738,23.6,212.416,3.904
2013-08-31,178.564,99.0,86.083,69.0,24.722,8.66,16.973,8.313,1.452,43.015,30.5,27.65,25.4,203.286,3.479
2013-09-01,180.681,99.0,76.958,52.0,17.903,6.322,10.424,4.102,1.354,37.75,31.5,28.0,25.7,198.583,3.625
2013-09-02,178.694,96.0,82.792,62.0,22.708,10.771,25.711,14.939,1.368,22.498,29.9,26.221,24.6,201.403,3.615
2013-09-03,182.236,96.0,72.083,52.0,29.873,9.289,31.083,21.794,1.502,14.322,30.6,26.883,23.6,212.109,3.292
2013-09-04,184.714,95.0,81.458,71.0,23.232,10.563,19.729,9.165,1.347,18.193,28.1,25.275,21.6,207.946,3.104
2013-09-05,181.847,99.0,83.0,54.0,26.111,14.077,26.211,12.135,1.366,17.505,30.4,26.029,22.0,207.958,3.913
2013-09-06,183.423,89.0,71.333,49.0,26.147,13.572,23.999,10.427,1.452,23.504,30.6,26.512,23.3,209.569,3.708
2013-09-07,184.879,80.0,64.292,47.0,25.016,14.0,22.363,8.363,2.146,34.841,30.8,26.708,23.4,209.896,4.458
2013-09-08,185.417,99.0,80.042,68.0,20.222,9.553,13.788,4.235,1.348,25.239,28.4,25.529,23.0,205.639,3.562
2013-09-09,188.042,98.0,68.458,39.0,21.236,16.795,26.568,9.772,1.522,14.254,30.9,25.129,21.6,209.278,3.96
2013-09-10,191.901,89.0,73.583,54.0,26.724,21.197,33.327,12.13,1.594,24.015,27.8,23.8,21.0,218.625,4.375
2013-09-11,185.785,94.0,73.833,49.0,23.702,16.817,26.412,9.595,1.34,18.761,30.3,24.867,21.1,209.487,3.77
2013-09-12,184.501,92.0,77.667,57.0,24.282,15.902,27.822,11.921,1.479,27.341,28.7,25.612,22.1,208.783,4.229
2013-09-13,192.375,89.0,73.792,52.0,29.584,19.916,33.318,13.402,1.684,37.264,30.0,27.025,24.0,221.958,4.652
2013-09-14,190.954,85.0,75.0,58.0,32.296,13.534,21.732,8.198,1.41,24.155,30.3,26.458,23.6,223.25,4.208
2013-09-15,181.25,99.0,81.167,56.0,18.604,4.84,8.264,3.424,1.296,16.78,31.6,26.254,22.1,199.854,2.875
2013-09-16,180.166,99.0,72.875,34.0,18.229,5.604,9.068,3.464,1.299,26.35,29.1,25.312,21.6,198.396,2.092
2013-09-17,191.0,65.0,43.708,21.0,25.354,15.735,23.384,7.648,1.452,15.799,29.3,22.988,18.0,216.354,2.762
2013-09-18,195.665,76.0,49.667,22.0,29.421,22.987,32.665,9.679,1.954,19.803,29.5,22.775,16.7,225.086,3.646
2013-09-19,196.042,74.0,49.125,19.0,26.43,23.739,33.905,10.167,1.938,22.75,29.3,23.075,17.9,222.472,3.812
2013-09-20,192.639,73.0,57.375,34.0,29.25,17.962,26.002,8.04,1.612,22.341,28.1,23.308,18.0,221.889,3.86
2013-09-21,188.843,92.0,63.042,31.0,23.553,12.3,20.121,7.821,1.403,22.36,28.3,23.796,19.3,212.395,3.312
2013-09-22,193.097,78.0,55.5,25.0,18.125,9.44,12.072,2.633,1.478,27.966,30.9,24.95,20.5,211.222,3.875
2013-09-23,191.586,75.0,48.0,24.0,18.047,10.895,15.526,4.631,1.403,22.508,29.4,24.271,20.4,209.633,3.173
2013-09-24,188.52,66.0,48.583,25.0,12.771,10.946,17.037,6.091,1.34,15.197,31.6,25.4,20.0,201.292,2.812
2013-09-25,182.5,99.0,72.333,45.0,18.39,17.197,27.277,10.08,1.361,15.936,29.3,24.992,23.1,200.888,3.5
2013-09-26,185.084,99.0,70.542,39.0,16.938,14.739,27.909,13.171,1.403,12.894,27.8,23.496,20.1,202.021,3.27
2013-09-27,190.164,64.0,43.083,27.0,12.89,16.129,24.055,7.926,1.536,10.14,25.7,20.167,16.7,203.054,2.85
2013-09-28,194.186,73.0,56.625,34.0,22.448,15.749,21.758,6.009,1.597,13.756,26.4,20.188,14.6,216.634,3.625
2013-09-29,189.819,78.0,58.167,34.0,16.125,9.943,12.716,2.773,1.333,11.321,27.4,21.438,16.5,205.944,3.5
2013-09-30,189.375,84.0,62.333,39.0,18.791,18.811,27.042,8.231,1.361,17.808,28.1,22.062,16.1,208.167,3.728
2013-10-01,185.762,99.0,81.75,67.0,22.73,19.159,29.892,10.733,1.382,18.186,23.7,21.538,18.9,208.492,3.833
2013-10-02,183.542,87.0,73.833,50.0,25.188,13.638,26.072,12.434,1.39,19.326,29.5,24.9,21.3,208.73,3.938
2013-10-03,186.375,83.0,70.562,60.0,29.208,19.645,30.63,10.986,1.476,26.69,25.0,23.258,21.45,215.583,4.812
2013-10-04,188.583,82.5,70.938,52.5,27.292,17.246,27.607,10.361,1.451,16.36,24.9,21.031,19.6,215.875,3.538
2013-10-05,184.44,88.5,77.375,67.5,20.844,13.8,20.865,7.065,1.389,9.167,23.8,21.54,19.95,205.284,3.333
2013-10-06,184.708,91.5,76.25,57.5,21.521,11.803,16.428,4.625,1.333,12.796,28.15,23.45,20.3,206.229,3.708
2013-10-07,184.938,89.5,75.021,60.0,27.0,15.504,30.657,15.153,1.48,14.678,27.2,23.062,20.25,211.938,3.119
2013-10-08,186.628,94.5,80.542,53.5,29.204,13.029,32.077,19.049,1.556,18.243,26.55,23.204,20.25,215.832,3.042
2013-10-09,183.625,98.5,96.792,91.0,33.438,14.465,27.367,12.902,1.312,18.341,23.3,22.271,21.1,217.062,3.23
2013-10-10,187.021,98.5,80.292,58.5,29.994,15.701,32.386,16.686,1.458,15.625,28.5,23.981,20.4,217.016,3.708
2013-10-11,184.708,98.5,89.042,75.5,28.02,14.303,29.579,15.276,1.448,20.492,26.35,23.333,20.9,212.73,3.669
2013-10-12,185.536,97.5,62.875,31.5,27.524,11.683,18.848,7.165,1.472,17.057,28.35,23.565,18.25,213.059,3.042
2013-10-13,188.166,83.0,61.396,38.0,18.021,8.03,9.799,1.769,1.595,11.212,23.15,19.429,15.8,206.188,2.625
2013-10-14,190.75,86.0,66.042,40.0,23.834,12.689,17.32,4.631,1.48,14.852,24.4,19.39,14.95,214.583,3.162
2013-10-15,186.95,98.0,86.812,68.5,25.564,15.094,22.084,6.99,1.375,13.366,19.95,17.89,16.6,212.516,2.771
2013-10-16,184.944,97.5,52.479,28.5,12.423,6.212,7.819,1.606,1.257,4.182,27.6,21.783,16.25,197.367,1.688
2013-10-17,190.416,70.0,54.438,40.5,19.416,15.052,24.051,8.999,1.354,7.212,21.05,17.152,14.2,209.834,2.271
2013-10-18,193.208,72.5,60.312,49.5,22.27,18.016,27.511,9.495,1.75,12.424,19.75,16.971,14.75,215.479,3.228
2013-10-19,192.039,79.5,68.854,57.5,31.038,15.495,23.059,7.564,1.382,14.712,18.75,16.748,14.5,223.077,3.416
2013-10-20,188.0,98.5,91.625,71.0,14.25,7.633,9.314,1.682,1.22,4.864,18.95,16.138,15.2,202.25,2.833
2013-10-21,190.125,98.5,86.042,71.5,23.438,19.141,33.407,14.266,1.389,10.746,21.85,18.342,14.95,213.562,3.966
2013-10-22,187.608,84.5,74.334,63.5,25.166,17.201,31.044,13.843,1.417,11.413,21.0,18.488,16.85,212.774,3.271
2013-10-23,187.5,89.0,75.062,62.0,27.583,19.128,34.051,14.923,1.403,10.693,20.05,17.483,15.7,215.084,3.521
2013-10-24,186.875,90.5,81.0,65.5,26.958,18.78,33.337,14.557,1.354,11.311,19.25,17.421,15.5,213.834,3.646
2013-10-25,187.771,98.5,94.104,80.5,35.458,17.839,32.829,14.991,1.396,10.375,21.0,19.408,17.5,223.23,4.542
2013-10-26,187.419,98.5,97.229,93.0,19.948,9.92,12.304,2.383,1.264,5.53,17.15,15.21,13.6,207.368,3.271
2013-10-27,190.625,92.5,71.146,35.0,17.354,7.738,9.906,2.167,1.296,10.489,21.2,15.769,11.35,207.979,3.854
2013-10-28,192.104,87.5,66.854,45.0,23.125,16.422,25.709,9.287,1.451,15.367,20.55,15.381,11.2,215.23,3.668
2013-10-29,192.076,97.0,89.208,76.5,26.888,18.746,30.485,11.74,1.292,18.89,14.7,13.958,12.3,218.962,4.146
2013-10-30,188.604,94.5,81.98,63.5,31.938,16.162,26.097,9.935,1.368,12.038,20.05,16.329,13.4,220.542,4.292
2013-10-31,193.266,90.0,69.27,40.0,30.682,20.951,30.659,9.708,1.701,23.727,20.75,15.665,10.75,223.948,4.979
2013-11-01,193.932,84.5,67.938,44.0,28.078,20.849,30.23,9.381,1.487,27.847,21.15,15.981,12.25,222.009,5.178
2013-11-02,193.674,91.0,80.0,66.5,32.331,21.905,32.441,10.537,1.424,32.981,18.2,15.015,11.9,226.004,6.23
2013-11-03,191.084,94.5,82.166,60.5,26.666,12.644,15.924,3.28,1.451,33.697,19.9,16.221,13.4,217.75,5.688
2013-11-04,190.979,98.5,93.146,77.5,26.729,14.666,20.926,6.26,1.375,23.004,19.65,15.877,12.3,217.708,5.068
2013-11-05,196.188,98.0,70.688,40.0,29.0,20.802,32.74,11.938,1.629,21.261,19.2,13.977,9.55,225.188,5.625
2013-11-06,191.114,84.0,67.458,47.0,30.803,19.385,30.685,11.299,1.688,19.398,18.6,14.8,11.0,221.916,4.77
2013-11-07,189.666,98.5,92.125,71.0,28.667,20.913,32.53,11.618,1.389,16.928,18.05,14.262,11.25,218.334,4.875
2013-11-08,193.756,90.5,73.375,47.0,30.65,19.564,31.877,12.313,1.501,22.109,19.25,13.744,9.45,224.405,4.971
2013-11-09,190.964,93.5,77.521,58.5,29.095,15.276,23.599,8.323,1.368,17.2,17.8,13.74,9.45,220.059,4.27
2013-11-10,189.604,98.5,93.042,75.0,24.938,13.326,19.799,6.473,1.348,22.292,18.4,16.052,13.7,214.542,4.77
2013-11-11,189.444,90.5,65.438,42.5,17.701,12.736,20.721,7.985,1.424,7.33,18.6,13.381,7.2,207.146,2.554
2013-11-12,191.833,86.0,66.542,49.5,31.667,16.647,28.884,12.237,1.356,8.181,12.7,8.408,5.8,223.5,3.396
2013-11-13,194.25,87.0,66.104,44.0,42.208,17.869,34.133,16.264,1.285,8.886,13.45,8.488,4.25,236.458,3.666
2013-11-14,194.298,84.5,70.396,48.0,37.778,22.349,41.503,19.153,1.667,13.553,14.2,9.779,5.5,232.076,4.375
2013-11-15,194.625,98.5,91.334,80.0,35.021,22.731,44.826,22.096,1.299,14.178,11.8,9.938,7.95,229.646,4.146
2013-11-16,189.168,95.0,75.02,38.5,25.334,15.204,24.488,9.283,1.396,12.208,17.05,11.112,6.35,214.5,4.354
2013-11-17,188.979,90.0,75.98,48.5,25.416,11.28,14.542,3.261,1.597,17.971,17.1,12.221,7.05,214.396,4.188
2013-11-18,189.059,92.5,64.125,34.0,23.506,16.7,26.393,9.693,1.472,19.712,17.3,11.994,6.05,212.564,3.61
2013-11-19,193.458,71.0,49.542,20.5,32.667,20.384,35.837,15.453,1.802,11.332,13.65,8.062,4.0,226.125,3.438
2013-11-20,192.86,73.5,55.416,28.5,29.605,20.482,33.959,13.477,1.75,13.837,14.6,7.717,2.4,222.465,4.188
2013-11-21,191.363,76.0,58.688,33.5,26.387,19.53,33.701,14.17,1.465,10.9,15.15,8.515,3.05,217.75,4.292
2013-11-22,191.397,80.5,65.646,40.5,28.594,20.21,38.082,17.872,1.382,10.842,14.6,8.892,4.55,219.991,4.522
2013-11-23,191.055,84.0,67.125,38.5,29.93,15.908,25.371,9.464,1.403,10.083,15.25,9.856,5.3,220.986,4.625
2013-11-24,192.069,85.5,65.916,41.5,22.083,13.201,17.295,4.095,1.368,13.138,15.15,9.635,5.2,214.153,4.666
2013-11-25,191.697,98.5,82.167,63.0,30.06,23.388,42.227,18.839,1.508,26.392,16.9,11.896,7.6,221.758,5.786
2013-11-26,191.408,98.5,72.062,35.5,24.953,17.208,32.327,15.119,1.424,14.752,17.45,12.333,7.6,216.361,5.042
2013-11-27,189.458,97.5,62.208,42.5,24.5,18.576,32.176,13.6,1.361,10.942,13.0,9.573,5.5,213.958,3.958
2013-11-28,190.285,97.5,61.385,31.0,29.209,20.193,36.761,16.568,1.472,14.051,14.45,9.805,3.75,219.494,4.521
2013-11-29,192.014,76.5,51.521,25.5,27.25,18.974,36.327,17.353,1.444,8.6,11.8,5.794,1.25,219.264,4.019
2013-11-30,193.25,77.5,59.604,38.0,25.153,18.199,31.091,12.892,1.403,10.163,12.35,6.344,1.6,218.403,4.708
2013-12-01,190.792,80.5,66.812,46.5,19.561,12.966,18.053,5.087,1.332,11.966,12.55,7.004,1.95,210.353,4.417
2013-12-02,190.629,83.0,68.916,46.5,27.539,21.116,38.454,17.338,1.396,15.398,13.2,7.921,3.75,218.168,4.593
2013-12-03,191.13,79.0,64.354,44.0,32.642,23.598,39.614,16.016,1.669,20.096,14.1,8.385,4.5,223.772,5.062
2013-12-04,190.778,85.0,68.979,46.0,30.431,22.268,39.146,16.879,1.444,19.275,12.95,8.113,4.35,221.208,4.625
2013-12-05,190.466,79.5,65.916,37.0,29.371,23.299,38.674,15.375,1.58,18.929,14.15,8.29,4.2,219.837,4.834
2013-12-06,191.294,87.5,67.0,38.0,33.621,23.742,39.653,15.911,1.988,23.154,15.85,8.933,4.35,224.916,5.666
2013-12-07,194.417,82.0,67.229,45.0,27.833,18.882,29.444,10.563,1.868,20.458,13.0,8.61,4.9,222.25,6.146
2013-12-08,190.569,81.5,66.604,51.0,19.764,14.545,20.408,5.863,1.4,13.817,9.5,7.685,6.0,210.333,4.604
2013-12-09,191.937,85.5,72.0,56.0,30.856,22.107,40.092,17.985,1.529,16.964,12.25,7.954,4.75,222.792,5.408
2013-12-10,192.019,98.0,70.604,37.0,33.176,22.703,40.132,17.429,1.524,12.667,16.6,11.029,5.8,225.195,5.334
2013-12-11,190.903,83.5,61.708,37.0,25.556,17.112,31.673,14.561,1.632,9.494,12.55,7.494,3.0,216.458,4.458
2013-12-12,191.195,70.0,48.02,33.5,22.167,15.778,26.591,10.813,1.488,9.265,9.8,6.302,2.15,213.361,4.208
2013-12-13,192.556,86.0,51.125,25.0,28.431,15.449,30.628,15.179,1.675,8.462,12.0,6.425,1.0,220.986,4.046
2013-12-14,191.431,72.0,52.396,30.5,23.111,15.899,24.378,8.479,1.41,8.845,10.2,4.446,-0.2,214.542,3.834
2013-12-15,192.722,73.5,52.792,27.5,23.639,15.212,21.004,5.792,1.5,8.265,12.15,5.294,0.45,216.361,4.958
2013-12-16,190.53,58.5,38.146,20.0,22.97,18.933,31.067,12.133,1.389,7.03,11.65,6.371,1.45,213.5,4.057
2013-12-17,190.686,68.0,51.166,34.0,23.196,22.968,38.127,15.159,1.5,9.82,11.25,7.471,3.65,213.882,4.396
2013-12-18,188.476,98.5,78.334,51.0,19.271,19.906,34.998,15.092,1.117,10.766,7.6,5.506,3.75,207.747,4.375
2013-12-19,187.25,98.5,93.604,82.0,18.959,18.735,29.735,11.0,1.008,6.848,8.9,6.669,4.55,206.209,4.625
2013-12-20,188.454,98.5,71.271,35.5,25.718,18.392,31.922,13.53,1.15,7.03,9.05,5.769,1.0,214.171,4.562
2013-12-21,189.611,84.5,66.5,40.0,24.972,18.703,32.075,13.372,1.033,7.117,11.1,5.412,0.2,214.583,4.875
2013-12-22,187.889,76.0,55.02,23.5,15.083,11.246,14.951,3.705,1.008,4.97,11.9,6.01,2.3,202.972,3.625
2013-12-23,187.917,81.5,64.292,47.5,17.014,16.518,23.191,6.673,1.058,7.773,9.5,5.242,2.45,204.931,3.818
2013-12-24,187.876,79.5,61.125,37.0,19.208,18.782,31.643,12.861,1.069,9.694,10.6,5.542,2.25,207.084,3.583
2013-12-25,189.364,76.0,57.479,33.5,18.588,20.762,34.323,13.561,1.05,9.074,9.65,5.262,0.5,207.952,3.667
2013-12-26,188.521,96.5,72.73,59.0,21.458,22.448,35.427,12.979,1.192,13.847,11.35,7.017,3.4,209.979,4.555
2013-12-27,189.096,98.0,91.812,76.0,17.118,18.535,28.129,9.594,1.18,12.934,8.15,5.529,1.7,206.214,4.788
2013-12-28,192.229,93.0,53.104,16.5,17.708,15.137,23.413,8.277,1.17,7.316,9.1,2.862,-1.0,209.938,4.847
2013-12-29,191.531,68.0,51.083,31.5,15.25,11.208,14.927,3.719,1.021,5.247,7.7,2.227,-2.25,206.781,4.028
2013-12-30,190.87,70.5,55.083,29.0,18.026,11.243,15.064,3.821,1.0,7.094,9.4,2.856,-1.4,208.895,4.031
2013-12-31,190.774,75.5,58.375,35.5,16.187,9.326,11.89,2.564,1.071,11.84,12.3,5.229,0.15,206.96,4.361
2014-01-01,191.271,90.5,53.334,28.5,8.333,3.75,5.337,1.587,1.028,6.208,6.85,3.267,-1.45,199.604,2.653
2014-01-02,194.062,67.5,56.625,38.0,12.083,7.17,9.795,2.625,1.0,6.674,5.8,0.712,-3.25,206.146,2.972
2014-01-03,193.547,68.5,47.77,24.0,12.93,7.382,10.163,2.781,1.007,5.236,7.6,2.219,-2.0,206.477,3.194
2014-01-04,193.0,78.0,64.646,45.0,13.76,8.774,11.719,2.944,1.062,8.181,9.4,3.392,-0.8,206.76,3.458
2014-01-05,194.283,81.5,65.042,34.0,19.638,17.28,27.287,10.007,1.236,12.98,12.65,6.258,1.3,213.921,4.029
2014-01-06,194.155,98.5,92.604,76.0,32.801,24.733,46.872,22.139,1.111,15.517,11.6,8.085,5.4,226.956,5.432
2014-01-07,191.868,91.0,77.271,53.0,17.866,17.907,30.131,12.224,1.146,8.753,9.0,5.483,3.5,209.734,3.903
2014-01-08,191.646,81.0,59.312,30.0,17.51,15.817,28.198,12.38,1.202,9.951,9.45,4.59,0.7,209.156,3.209
2014-01-09,193.031,86.0,60.188,35.0,20.667,19.852,36.686,16.833,1.167,9.948,9.6,3.91,-0.3,213.698,3.958
2014-01-10,192.219,72.5,56.521,36.5,19.979,17.864,28.996,11.133,1.16,8.34,9.8,3.79,-1.05,212.198,3.833
2014-01-11,192.184,78.5,61.396,29.5,14.868,10.167,14.042,3.875,1.312,10.823,10.65,4.506,0.4,207.053,3.778
2014-01-12,193.033,76.5,41.916,14.5,14.176,11.08,16.281,5.201,1.168,7.08,10.0,4.031,-0.35,207.209,2.623
2014-01-13,192.46,77.5,53.5,26.5,16.253,17.118,27.639,10.521,1.16,7.226,10.65,4.65,-0.15,208.713,3.083
2014-01-14,192.368,81.0,66.479,41.0,21.488,20.549,35.058,14.509,1.243,12.597,11.3,6.535,1.3,213.855,3.972
2014-01-15,190.812,99.0,88.208,60.5,23.083,21.387,34.282,12.895,1.139,15.023,7.9,6.238,5.0,213.896,3.958
2014-01-16,191.583,97.5,74.084,40.0,20.271,18.389,31.632,13.243,1.146,9.656,13.2,8.008,3.45,211.854,4.361
2014-01-17,193.174,89.5,48.48,21.0,17.886,12.628,20.761,8.132,1.306,9.872,10.7,6.348,1.8,211.06,4.292
2014-01-18,192.562,68.0,46.188,26.5,12.573,10.267,13.781,3.514,1.076,6.858,8.9,3.11,-1.7,205.136,3.361
2014-01-19,193.7,83.5,60.104,29.5,19.422,18.228,28.629,10.401,1.331,10.299,12.25,5.16,0.5,213.122,4.072
2014-01-20,197.879,80.0,64.73,33.0,23.534,21.035,34.507,13.472,1.694,16.189,11.15,5.415,0.75,221.413,5.181
2014-01-21,196.081,98.0,79.333,61.0,26.33,25.628,43.517,17.889,1.236,21.785,7.0,5.208,4.1,222.41,5.153
2014-01-22,194.5,99.0,98.104,95.0,28.823,22.662,42.106,19.444,1.042,16.198,6.2,5.388,4.5,223.323,5.194
2014-01-23,190.879,99.0,75.521,38.5,17.109,16.222,28.806,12.583,1.201,7.451,12.8,7.996,3.3,207.988,4.167
2014-01-24,192.146,93.5,69.958,51.5,13.76,13.379,20.281,6.903,1.132,9.292,9.75,5.296,1.9,205.906,3.709
2014-01-25,194.823,92.5,68.896,39.0,15.438,12.806,16.983,4.177,1.16,12.302,11.65,6.279,1.65,210.26,4.792
2014-01-26,192.784,98.5,77.979,57.0,19.234,18.507,29.266,10.759,1.308,17.656,12.3,8.608,4.6,212.018,4.043
2014-01-27,189.407,98.5,86.688,67.5,20.656,17.358,28.309,10.951,1.111,10.828,14.75,10.277,6.85,210.062,3.847
2014-01-28,194.06,90.5,72.77,56.5,15.859,15.955,25.233,9.278,1.097,8.481,8.05,5.117,0.7,209.919,3.813
2014-01-29,193.334,82.5,63.25,47.5,16.55,18.185,30.66,12.475,1.174,11.078,7.7,3.306,-0.5,209.884,3.209
2014-01-30,191.75,99.0,96.625,77.5,19.312,19.399,29.187,9.788,1.014,11.927,4.2,3.377,1.95,211.062,3.903
2014-01-31,191.104,98.5,57.521,21.0,12.125,9.819,15.448,5.628,1.118,7.559,9.5,5.292,1.15,203.229,3.014
2014-02-01,191.656,64.0,42.521,21.0,10.719,6.545,9.24,2.694,1.125,6.962,8.95,3.533,-0.15,202.375,2.514
2014-02-02,191.283,75.0,53.958,20.5,13.819,14.259,22.619,8.36,1.132,8.08,9.7,3.7,-1.4,205.102,2.58
2014-02-03,190.949,85.0,62.792,35.5,14.131,15.569,25.521,9.951,1.125,9.9,10.05,4.765,0.15,205.08,2.722
2014-02-04,191.93,88.5,68.5,43.5,18.735,19.372,31.354,11.982,1.181,13.465,9.95,5.544,1.35,210.665,3.542
2014-02-05,193.052,99.0,94.542,82.5,24.073,24.134,38.753,14.62,1.062,13.833,4.25,3.129,1.8,217.125,4.264
2014-02-06,193.396,98.5,79.416,49.5,24.802,19.858,36.628,16.771,1.153,14.08,9.6,4.162,-0.25,218.198,4.68
2014-02-07,191.438,94.0,76.458,47.5,18.864,16.031,24.059,8.028,1.153,10.594,11.2,5.073,0.35,210.302,4.167
2014-02-08,191.573,98.5,92.792,77.5,17.708,13.813,17.941,4.128,1.146,11.191,7.05,4.456,1.55,209.281,4.458
2014-02-09,191.762,98.5,56.521,21.0,10.939,9.682,17.184,7.502,1.314,5.833,7.5,2.262,-1.05,202.701,2.203
2014-02-10,192.913,81.5,58.834,33.0,16.622,16.903,28.267,11.365,1.271,9.146,8.5,2.19,-3.0,209.536,3.375
2014-02-11,192.848,81.5,63.916,42.0,16.298,16.437,24.163,7.726,1.438,17.948,10.85,4.5,-0.4,209.146,3.806
2014-02-12,193.948,78.5,56.0,28.5,19.625,19.14,28.719,9.579,1.625,23.32,13.35,6.202,0.9,213.573,4.389
2014-02-13,195.406,77.5,41.0,16.0,17.76,16.483,25.021,8.538,1.368,13.926,9.55,4.092,-0.15,213.167,3.445
2014-02-14,193.552,56.5,41.125,23.5,16.74,15.878,23.389,7.51,1.188,8.33,8.75,2.546,-2.65,210.292,3.694
2014-02-15,192.854,60.5,45.042,26.0,12.75,10.59,13.51,2.92,1.618,11.989,13.8,6.119,0.1,205.604,3.819
