date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CO_mean,PM25_mean
2018-01-13,15.062,22.229,7.167,,3.042,11.333
2018-01-14,18.398,28.987,10.59,,2.792,8.167
2018-01-15,33.062,66.333,33.271,,4.478,14.875
2018-01-16,19.188,40.334,21.146,,4.875,14.542
2018-01-17,21.327,47.587,26.261,,3.875,11.792
2018-01-18,12.958,27.229,14.271,,2.75,8.083
2018-01-19,25.666,41.551,15.884,,4.0,13.833
2018-01-20,17.625,23.416,5.792,,3.542,15.292
2018-01-21,18.896,36.979,18.083,,3.167,7.5
2018-01-22,17.312,30.604,13.292,,2.583,7.958
2018-01-23,29.063,55.428,26.364,,4.542,20.087
2018-01-24,10.479,20.958,10.48,,2.609,9.792
2018-01-25,25.834,41.979,16.145,,3.042,12.917
2018-01-26,7.854,13.605,5.75,,2.042,4.917
2018-01-27,10.771,16.438,5.666,,2.458,6.75
2018-01-28,25.596,52.22,26.623,,3.958,14.958
2018-01-29,13.937,31.416,17.479,,2.708,9.208
2018-01-30,28.424,50.466,22.041,,3.375,14.565
2018-01-31,24.48,45.166,20.688,,4.042,17.042
2018-02-01,14.355,28.588,14.233,,2.542,6.583
2018-02-02,23.0,41.042,18.042,,3.609,13.125
2018-02-03,17.562,23.334,5.771,,3.792,19.792
2018-02-04,13.312,23.5,10.188,,4.042,18.875
2018-02-05,22.542,43.125,20.583,,3.917,18.25
2018-02-06,32.869,58.43,25.56,,3.958,16.0
2018-02-07,29.292,55.104,25.812,,4.792,23.25
2018-02-08,9.337,18.076,8.739,,2.375,4.208
2018-02-09,18.708,30.584,11.875,,3.25,11.25
2018-02-10,6.885,10.852,3.968,,2.417,7.5
2018-02-11,15.042,22.896,7.854,,2.826,10.792
2018-02-12,13.896,28.042,14.146,,2.75,7.458
2018-02-13,18.979,37.834,18.854,,3.5,12.958
2018-02-14,11.544,23.087,11.544,,2.625,10.417
2018-02-15,30.551,52.263,21.712,,3.125,12.833
2018-02-16,19.958,41.292,21.334,,4.542,18.375
2018-02-17,7.708,11.416,3.708,,3.583,17.75
2018-02-18,25.409,40.12,14.712,,4.333,18.375
2018-02-19,27.856,42.678,14.822,,4.125,13.125
2018-02-20,20.625,50.5,29.875,,4.522,13.875
2018-02-21,14.208,28.417,14.208,,3.5,19.565
2018-02-22,21.23,36.979,15.75,,3.583,26.167
2018-02-23,11.375,17.542,6.167,,2.917,15.917
2018-02-24,15.63,19.779,4.148,,3.417,15.583
2018-02-25,23.875,38.042,14.166,,3.917,17.917
2018-02-26,13.188,21.708,8.52,,2.917,15.833
2018-02-27,26.411,40.054,13.644,,3.167,12.667
2018-02-28,17.813,30.244,12.432,,3.333,10.458
2018-03-01,14.438,25.938,11.5,,3.13,15.917
2018-03-02,16.084,26.312,10.229,,3.417,20.083
2018-03-03,15.75,19.021,3.271,,3.542,20.25
2018-03-04,17.0,26.604,9.604,,3.375,9.542
2018-03-05,16.674,29.172,12.498,,3.75,19.667
2018-03-06,22.25,33.542,11.292,,3.458,15.375
2018-03-07,11.667,19.729,8.062,,3.083,10.217
2018-03-08,14.605,27.292,12.688,,2.75,7.167
2018-03-09,18.668,26.528,7.86,,3.042,9.958
2018-03-10,13.855,17.125,3.27,,2.826,8.125
2018-03-11,12.916,19.916,7.0,,2.208,4.292
2018-03-12,22.771,38.292,15.521,,3.875,15.333
2018-03-13,15.979,26.834,10.854,,2.917,10.917
2018-03-14,8.826,10.478,1.652,,2.708,10.417
2018-03-15,11.75,13.958,2.208,,3.042,15.667
2018-03-16,6.792,7.583,0.792,,2.667,7.917
2018-03-17,8.208,9.125,0.917,,2.542,8.375
2018-03-18,16.348,19.261,2.913,,3.125,9.5
2018-03-19,15.958,18.0,2.042,,3.391,11.417
2018-03-20,23.292,32.292,9.0,,3.25,13.739
2018-03-21,18.833,20.5,1.667,,3.458,12.042
2018-03-22,5.958,6.583,0.625,,3.083,21.792
2018-03-23,4.792,5.75,0.958,,2.375,13.167
2018-03-24,6.917,7.208,0.292,,2.625,10.333
2018-03-25,21.958,26.542,4.583,,3.25,13.5
2018-03-26,12.0,14.042,2.042,,3.458,21.917
2018-03-27,19.87,23.261,3.391,,3.333,27.208
2018-03-28,8.435,9.391,0.957,,2.565,11.625
2018-03-29,10.667,11.667,1.0,,3.167,14.167
2018-03-30,20.25,23.583,3.333,,3.75,18.042
2018-03-31,5.75,6.0,0.25,,2.708,9.5
2018-04-01,13.406,16.266,2.86,,3.0,14.208
2018-04-02,22.854,31.98,9.125,,3.913,22.958
2018-04-03,22.646,33.792,11.146,,3.583,26.708
2018-04-04,16.604,26.312,9.708,,2.958,18.208
2018-04-05,13.375,20.875,7.5,,3.0,5.957
2018-04-06,19.78,31.22,11.438,,3.083,9.917
2018-04-07,9.854,16.833,6.979,,3.292,15.208
2018-04-08,7.666,10.604,2.938,,3.167,12.417
2018-04-09,21.292,32.104,10.812,,4.0,15.292
2018-04-10,21.489,30.377,8.888,,3.667,19.652
2018-04-11,19.5,28.413,8.914,,3.0,15.0
2018-04-12,19.146,33.562,14.416,,3.583,15.375
2018-04-13,11.438,19.229,7.792,,3.042,12.727
2018-04-14,13.834,18.812,4.979,,3.333,11.542
2018-04-15,6.228,8.858,2.63,,2.708,3.667
2018-04-16,10.0,19.458,9.458,,3.042,26.792
2018-04-17,16.271,25.625,9.354,,3.542,17.375
2018-04-18,15.458,28.688,13.23,,3.25,10.25
2018-04-19,16.018,21.97,5.951,,3.125,17.292
2018-04-20,17.792,26.729,8.938,,4.0,20.042
2018-04-21,16.792,21.229,4.438,,4.042,23.583
2018-04-22,13.521,15.792,2.271,,4.0,23.458
2018-04-23,18.604,27.333,8.729,,3.75,17.625
2018-04-24,25.12,42.396,17.277,,3.708,10.0
2018-04-25,9.413,17.739,8.326,,2.792,2.913
2018-04-26,11.916,19.834,7.917,,2.542,5.292
2018-04-27,18.188,27.396,9.208,,3.208,10.667
2018-04-28,15.492,21.608,6.116,,4.167,25.167
2018-04-29,9.646,11.625,1.979,,3.217,15.167
2018-04-30,12.98,16.375,3.396,,3.458,16.875
2018-05-01,17.354,22.583,5.23,,3.667,21.304
2018-05-02,22.125,31.542,9.416,,3.708,19.0
2018-05-03,10.928,14.792,3.865,,3.375,11.292
2018-05-04,6.792,9.27,2.479,,2.833,11.917
2018-05-05,10.812,13.084,2.271,,2.958,13.435
2018-05-06,10.062,11.666,1.604,,2.917,13.75
2018-05-07,21.758,34.37,12.612,,3.458,4.458
2018-05-08,10.312,17.375,7.062,,3.13,3.875
2018-05-09,10.718,19.928,9.212,,3.045,7.833
2018-05-10,11.25,20.688,9.438,,2.792,7.333
2018-05-11,16.125,22.771,6.646,,3.167,9.417
2018-05-12,15.472,20.315,4.843,,3.625,12.958
2018-05-13,15.5,19.208,3.708,,3.583,6.708
2018-05-14,16.334,27.396,11.062,,3.875,11.583
2018-05-15,20.938,27.042,6.104,,3.667,14.25
2018-05-16,18.91,25.004,6.093,,4.292,17.708
2018-05-17,21.021,29.292,8.271,,4.391,29.75
2018-05-18,16.208,25.958,9.75,,4.083,31.542
2018-05-19,6.188,10.916,4.729,,2.5,3.917
2018-05-20,5.188,7.584,2.396,,2.458,4.667
2018-05-21,13.682,19.222,5.541,,2.917,9.0
2018-05-22,13.042,17.375,4.333,,2.667,8.75
2018-05-23,17.196,26.196,9.0,,2.958,5.957
2018-05-24,12.5,19.896,7.396,,3.208,8.083
2018-05-25,21.013,27.595,6.583,,3.792,15.417
2018-05-26,20.312,25.73,5.416,,4.087,18.792
2018-05-27,15.229,17.875,2.646,,4.208,21.208
2018-05-28,23.729,31.812,8.083,,3.833,15.875
2018-05-29,14.834,22.75,7.916,,2.5,11.042
2018-05-30,17.678,28.292,10.614,,3.208,8.667
2018-05-31,23.146,43.354,20.208,,4.208,12.542
2018-06-01,13.521,24.938,11.416,,3.417,10.458
2018-06-02,11.875,16.146,4.27,,3.125,10.292
2018-06-03,10.11,12.119,2.008,,3.167,12.5
2018-06-04,16.042,21.458,5.417,,3.087,12.542
2018-06-05,19.688,28.416,8.729,,3.333,10.875
2018-06-06,18.174,27.304,9.13,,3.208,3.391
2018-06-07,13.688,21.104,7.416,,3.0,6.25
2018-06-08,18.668,27.25,8.581,,3.667,13.458
2018-06-09,8.0,12.438,4.438,,3.083,14.875
2018-06-10,7.166,9.5,2.334,,3.042,10.667
2018-06-11,9.729,17.792,8.062,,2.875,5.45
2018-06-12,9.916,19.404,9.487,,2.375,2.143
2018-06-13,9.25,17.334,8.084,,2.261,2.292
2018-06-14,11.188,19.0,7.812,,2.5,7.542
2018-06-15,11.25,20.729,9.479,,2.625,6.708
2018-06-16,5.938,10.896,4.958,,2.292,3.792
2018-06-17,4.818,6.847,2.029,,2.125,5.708
2018-06-18,12.146,19.188,7.042,,2.625,4.25
2018-06-19,19.646,27.292,7.646,,3.083,6.667
2018-06-20,21.478,32.022,10.544,,3.417,3.696
2018-06-21,19.994,30.928,10.934,,3.208,8.042
2018-06-22,17.562,24.416,6.854,,3.957,19.0
2018-06-23,17.458,23.812,6.354,,3.875,14.458
2018-06-24,10.312,12.75,2.438,,3.625,12.458
2018-06-25,17.77,21.77,4.0,,4.125,21.458
2018-06-26,15.806,22.378,6.572,,3.333,15.458
2018-06-27,7.333,14.375,7.042,,2.25,10.773
2018-06-28,9.25,17.312,8.062,,2.375,11.292
2018-06-29,10.688,23.458,12.771,,2.417,4.708
2018-06-30,8.062,17.538,9.476,,2.5,5.833
2018-07-01,4.292,8.688,4.396,,2.174,8.0
2018-07-02,10.792,20.438,9.646,,2.792,7.042
2018-07-03,7.625,17.896,10.27,,2.417,7.174
2018-07-04,9.826,18.565,8.739,,2.125,4.958
2018-07-05,14.878,24.86,9.983,,2.375,3.583
2018-07-06,21.333,47.5,26.167,,3.583,2.708
2018-07-07,11.146,32.312,21.166,,3.333,2.958
2018-07-08,8.292,15.292,7.0,,2.667,4.75
2018-07-09,10.484,23.236,12.752,,2.958,6.458
2018-07-10,12.52,27.458,14.938,,3.0,9.792
2018-07-11,11.188,24.021,12.833,,3.125,11.087
2018-07-12,10.646,20.166,9.521,,3.0,12.375
2018-07-13,9.5,19.458,9.958,,3.0,13.458
2018-07-14,10.155,17.038,6.883,,3.083,15.0
2018-07-15,8.396,10.542,2.146,,3.208,19.417
2018-07-16,11.875,14.52,2.646,,3.583,28.75
2018-07-17,19.396,24.521,5.125,,3.75,29.792
2018-07-18,13.221,19.671,6.45,,3.25,28.917
2018-07-19,13.958,19.458,5.5,,3.391,29.958
2018-07-20,9.326,15.5,6.174,,2.583,15.583
2018-07-21,7.5,15.084,7.583,,2.833,7.348
2018-07-22,7.146,10.416,3.271,,2.667,5.958
2018-07-23,9.998,18.435,8.437,,2.75,11.25
2018-07-24,8.416,16.396,7.979,,2.792,14.958
2018-07-25,13.02,18.542,5.52,,3.292,20.348
2018-07-26,15.188,21.292,6.104,,3.333,22.5
2018-07-27,12.733,16.774,4.041,,2.958,14.75
2018-07-28,8.812,13.229,4.417,,3.0,14.75
2018-07-29,3.562,5.104,1.542,,2.042,4.708
2018-07-30,8.788,13.471,4.684,,2.333,7.75
2018-07-31,10.125,16.958,6.834,,2.292,8.833
2018-08-01,11.598,18.87,7.272,,2.792,12.125
2018-08-02,15.109,23.218,8.108,,3.652,16.583
2018-08-03,10.958,18.73,7.771,,3.583,13.583
2018-08-04,12.458,18.166,5.708,,3.875,10.583
2018-08-05,9.038,11.118,2.081,,3.917,16.875
2018-08-06,8.27,13.73,5.458,,3.174,14.917
2018-08-07,8.146,14.521,6.375,,3.25,7.917
2018-08-08,8.646,16.438,7.792,,3.208,6.583
2018-08-09,8.971,17.496,8.525,,2.958,4.25
2018-08-10,8.392,15.79,7.398,,2.958,5.667
2018-08-11,7.958,11.562,3.604,,3.167,14.208
2018-08-12,5.312,7.834,2.521,,2.708,6.583
2018-08-13,8.312,13.688,5.375,,2.875,6.042
2018-08-14,8.413,14.272,5.86,,2.875,7.542
2018-08-15,6.146,10.777,4.631,,2.391,4.348
2018-08-16,6.312,13.312,7.0,,2.583,5.042
2018-08-17,6.771,14.204,7.434,,2.875,4.917
2018-08-18,9.604,15.062,5.458,,3.167,7.417
2018-08-19,6.294,7.893,1.6,,2.708,10.5
2018-08-20,9.438,14.375,4.938,,2.875,7.333
2018-08-21,6.875,15.792,8.916,,2.375,4.583
2018-08-22,6.396,15.688,9.292,,2.125,5.727
2018-08-23,5.682,12.462,6.78,,2.042,6.167
2018-08-24,8.396,15.146,6.75,,2.739,7.565
2018-08-25,8.084,15.062,6.979,,3.208,9.625
2018-08-26,7.396,11.708,4.312,,3.042,7.875
2018-08-27,12.375,21.27,8.896,,3.208,11.292
2018-08-28,16.656,26.838,10.182,,3.458,15.375
2018-08-29,13.087,19.456,6.37,,2.583,15.375
2018-08-30,11.229,22.48,11.25,,2.625,10.083
2018-08-31,12.271,22.916,10.645,,2.958,8.958
2018-09-01,11.636,22.693,11.057,,3.708,5.292
2018-09-02,7.625,10.604,2.979,,2.739,7.042
2018-09-03,8.354,14.354,6.0,,1.708,6.125
2018-09-04,6.208,11.417,5.208,,1.25,4.708
2018-09-05,15.438,27.5,12.062,,2.417,10.25
2018-09-06,20.424,28.034,7.61,,3.429,17.625
2018-09-07,14.688,32.25,17.562,,2.292,8.542
2018-09-08,12.688,20.104,7.416,,2.667,4.75
2018-09-09,9.208,14.396,5.188,,2.5,4.708
2018-09-10,10.094,24.466,14.372,,2.083,2.542
2018-09-11,13.895,24.438,10.542,,2.826,5.417
2018-09-12,16.043,24.63,8.586,,2.833,6.833
2018-09-13,17.25,25.292,8.041,,3.25,11.167
2018-09-14,14.396,23.75,9.355,,3.083,5.333
2018-09-15,15.451,24.39,8.94,,3.042,7.25
2018-09-16,11.208,16.458,5.25,,3.833,11.792
2018-09-17,10.042,16.355,6.312,,3.292,8.667
2018-09-18,12.855,22.125,9.27,,3.333,12.167
2018-09-19,14.64,23.919,9.279,,2.958,8.792
2018-09-20,17.75,30.042,12.292,,3.174,5.913
2018-09-21,13.788,23.184,9.396,,3.125,2.542
2018-09-22,6.042,7.667,1.625,,2.917,5.083
2018-09-23,6.375,7.75,1.375,,3.208,7.583
2018-09-24,6.708,7.708,1.0,,3.625,14.625
2018-09-25,8.542,9.542,1.0,,3.5,9.75
2018-09-26,13.261,17.652,4.391,,2.875,6.125
2018-09-27,12.525,22.329,9.804,,2.667,4.789
2018-09-28,13.595,27.176,13.582,,2.625,6.792
2018-09-29,14.396,20.625,6.229,,2.609,4.0
2018-09-30,5.0,7.271,2.271,,1.792,2.043
2018-10-01,12.645,21.438,8.792,,3.0,7.25
2018-10-02,16.02,27.98,11.958,,3.25,10.25
2018-10-03,12.908,21.36,8.452,,2.75,8.227
2018-10-04,18.792,27.688,8.896,,3.375,11.625
2018-10-05,17.729,26.75,9.021,,3.333,10.792
2018-10-06,7.042,12.021,4.979,,2.083,5.542
2018-10-07,5.236,7.954,2.72,,2.333,5.208
2018-10-08,6.75,10.334,3.584,,2.435,5.25
2018-10-09,13.792,20.792,7.0,,2.708,9.292
2018-10-10,17.25,27.542,10.292,,3.417,11.667
2018-10-11,15.565,26.804,11.239,,3.417,8.667
2018-10-12,9.145,16.93,7.786,,2.625,5.333
2018-10-13,13.416,23.042,9.625,,3.208,6.875
2018-10-14,8.5,12.5,4.0,,2.833,7.167
2018-10-15,14.646,22.938,8.292,,3.0,8.875
2018-10-16,15.494,27.622,12.128,,3.25,12.125
2018-10-17,12.934,21.012,8.078,,2.348,7.75
2018-10-18,18.584,31.583,13.0,,3.042,10.25
2018-10-19,14.0,23.271,9.271,,3.167,11.667
2018-10-20,12.521,21.584,9.062,,2.708,6.042
2018-10-21,9.551,13.286,3.736,,2.375,6.5
2018-10-22,16.521,24.958,8.438,,2.917,10.875
2018-10-23,18.062,27.0,8.938,,2.708,10.0
2018-10-24,16.979,27.125,10.146,,3.292,14.542
2018-10-25,15.347,25.856,10.51,,3.0,14.522
2018-10-26,14.208,21.125,6.917,,2.348,12.833
2018-10-27,11.042,18.52,7.479,,2.5,9.167
2018-10-28,12.084,16.355,4.271,,2.625,8.417
2018-10-29,20.396,31.958,11.562,,3.375,11.333
2018-10-30,13.838,24.309,10.471,,2.625,9.083
2018-10-31,15.27,28.52,13.25,,2.667,9.6
2018-11-01,15.542,31.562,16.021,,2.667,5.182
2018-11-02,19.958,38.75,18.792,,3.042,8.083
2018-11-03,13.516,19.248,5.733,,2.667,8.333
2018-11-04,8.334,11.875,3.542,,2.435,7.625
2018-11-05,14.438,24.229,9.792,,2.542,7.208
2018-11-06,12.354,21.312,8.958,,1.958,6.167
2018-11-07,15.834,28.312,12.48,,2.417,8.792
2018-11-08,19.94,30.84,10.9,,2.958,13.083
2018-11-09,22.084,37.938,15.854,,3.292,9.333
2018-11-10,10.812,17.0,6.188,,3.125,11.375
2018-11-11,11.979,15.688,3.708,,3.542,17.833
2018-11-12,19.433,30.216,10.782,,3.708,20.375
2018-11-13,12.708,25.584,12.875,,2.783,8.208
2018-11-14,9.771,19.916,10.145,,2.208,5.125
2018-11-15,15.646,33.042,17.396,,2.917,5.125
2018-11-16,23.0,40.312,17.312,,3.375,7.958
2018-11-17,15.778,26.827,11.049,,3.458,10.292
2018-11-18,14.416,19.542,5.125,,3.458,9.25
2018-11-19,16.479,30.146,13.666,,3.417,8.5
2018-11-20,16.584,38.375,21.792,,3.167,8.417
2018-11-21,21.962,36.644,14.682,,3.917,14.0
2018-11-22,18.958,37.229,18.27,,3.391,11.917
2018-11-23,13.229,23.75,10.521,,2.542,4.5
2018-11-24,18.229,30.166,11.938,,3.5,5.458
2018-11-25,16.896,25.188,8.292,,3.792,9.875
2018-11-26,25.817,52.0,26.183,,5.375,20.042
2018-11-27,33.062,60.604,27.542,,5.375,25.25
2018-11-28,23.958,44.0,20.042,,4.75,24.917
2018-11-29,18.021,36.958,18.938,,2.917,12.304
2018-11-30,28.16,50.984,22.826,,4.583,19.708
2018-12-01,16.958,32.0,15.042,,4.261,21.875
2018-12-02,14.938,19.625,4.688,,3.542,15.792
2018-12-03,23.062,35.312,12.25,,3.917,13.708
2018-12-04,22.479,39.812,17.334,,3.417,12.75
2018-12-05,10.252,19.589,9.337,,2.875,6.864
2018-12-06,26.456,47.37,20.913,,3.917,9.375
2018-12-07,14.812,31.334,16.521,,3.125,8.208
2018-12-08,8.854,18.438,9.584,,2.25,5.167
2018-12-09,5.017,8.529,3.512,,2.167,4.208
2018-12-10,20.146,42.104,21.958,,3.13,5.75
2018-12-11,20.062,42.562,22.5,,2.75,7.375
2018-12-12,15.979,35.917,19.938,,3.083,7.75
2018-12-13,26.729,57.096,30.366,,3.583,7.458
2018-12-14,13.685,25.008,11.323,,2.792,6.417
2018-12-15,15.75,29.375,13.625,,3.042,6.958
2018-12-16,14.188,19.521,5.334,,2.5,7.208
2018-12-17,19.417,38.27,18.854,,3.458,11.5
2018-12-18,21.93,39.56,17.63,,3.375,13.583
2018-12-19,27.956,53.258,25.301,,3.87,13.958
2018-12-20,39.178,90.716,51.538,,7.042,31.625
2018-12-21,26.688,56.0,29.312,,4.333,17.75
2018-12-22,22.604,35.688,13.084,,3.917,12.583
2018-12-23,15.865,23.951,8.086,,3.625,10.458
2018-12-24,9.666,15.916,6.25,,2.375,5.792
2018-12-25,23.375,42.875,19.5,,3.625,9.958
2018-12-26,28.271,61.167,32.896,,4.292,15.583
2018-12-27,11.782,26.623,14.84,,2.417,6.739
2018-12-28,9.146,23.271,14.125,,2.0,3.208
2018-12-29,8.5,16.458,7.958,,1.875,3.333
2018-12-30,7.333,12.438,5.104,,2.042,3.417
2018-12-31,11.708,17.166,5.458,,2.25,6.417
