date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2015-09-02,9.178,11.501,2.324,16.906,,,,1.292,,,
2015-09-03,15.843,19.308,3.465,24.49,,,,0.75,,,
2015-09-04,12.537,15.797,3.26,29.188,,,,1.458,,,
2015-09-05,9.708,11.598,1.89,20.146,,,,1.75,,,
2015-09-06,3.164,3.712,0.548,24.792,,,,0.292,,,
2015-09-07,13.114,14.636,1.523,19.154,,,,1.364,,,
2015-09-08,14.41,16.701,2.291,13.916,,,,1.125,,,
2015-09-09,5.334,6.457,1.123,7.563,,,,0.8,,,
2015-09-10,10.215,12.337,2.122,9.948,,,,1.958,,,
2015-09-11,8.806,10.875,2.069,12.615,,,,2.0,,,
2015-09-12,9.774,12.034,2.26,21.271,,,,1.292,,,
2015-09-13,7.0,8.406,1.406,23.031,,,,1.75,,,
2015-09-14,11.689,13.149,1.46,12.333,,,,1.458,,,
2015-09-15,11.699,13.268,1.569,21.496,,,,1.636,,,
2015-09-16,12.671,13.665,0.994,23.594,,,,0.625,,,
2015-09-17,16.427,18.792,2.364,23.906,,,,0.25,,,
2015-09-18,14.419,17.556,3.137,14.614,,,,1.625,,,
2015-09-19,9.24,11.115,1.875,10.667,,,,3.292,,,
2015-09-20,7.896,9.062,1.167,14.396,,,,2.125,,,
2015-09-21,9.422,11.582,2.159,19.708,,,,1.25,,,
2015-09-22,9.229,11.49,2.26,28.271,,,,1.542,,,
2015-09-23,4.823,5.594,0.771,18.302,,,,0.75,,,
2015-09-24,5.495,5.83,0.334,15.498,,,,0.182,,,
2015-09-25,18.566,21.53,2.964,20.333,,,,0.25,,,
2015-09-26,9.771,12.344,2.573,17.76,,,,1.0,,,
2015-09-27,7.771,9.188,1.417,19.666,,,,0.917,,,
2015-09-28,11.566,15.074,3.508,18.927,,,,1.5,,,
2015-09-29,11.79,14.159,2.369,15.88,,,,3.227,,,
2015-09-30,13.24,15.083,1.842,16.025,,,,1.625,,,
2015-10-01,15.51,20.198,4.688,23.969,,,,0.875,,,
2015-10-02,8.833,10.198,1.365,15.229,,,,1.625,,,
2015-10-03,14.583,19.729,5.146,19.136,,,,2.042,,,
2015-10-04,8.886,10.0,1.115,24.26,,,,2.25,,,
2015-10-05,16.58,19.102,2.522,18.384,,,,1.545,,,
2015-10-06,17.302,25.0,7.698,28.906,,,,2.167,,,
2015-10-07,11.166,13.698,2.532,14.114,,,,1.458,,,
2015-10-08,9.073,10.542,1.469,15.687,,,,1.5,,,
2015-10-09,15.546,17.469,1.924,40.564,,,,1.583,,,
2015-10-10,17.344,19.688,2.344,48.792,,,,1.292,,,
2015-10-11,6.26,6.76,0.5,17.75,,,,0.625,,,
2015-10-12,9.286,10.792,1.507,16.521,,,,1.042,,,
2015-10-13,10.675,13.884,3.208,14.875,,,,1.045,,,
2015-10-14,14.229,17.312,3.084,13.677,,,,1.625,,,
2015-10-15,19.312,24.521,5.208,24.427,,,,1.875,,,
2015-10-16,21.406,27.344,5.938,28.073,,,,1.625,,,
2015-10-17,18.323,21.76,3.438,25.594,,,,2.042,,,
2015-10-18,10.688,12.177,1.49,29.344,,,,1.417,,,
2015-10-19,14.098,18.837,4.738,28.761,,,,1.0,,,
2015-10-20,19.245,23.33,4.085,38.969,,,,2.091,,,
2015-10-21,16.438,20.5,4.063,42.573,,,,1.0,,,
2015-10-22,17.854,21.625,3.771,39.636,,,,1.542,,,
2015-10-23,14.24,17.333,3.094,30.844,,,,1.292,,,
2015-10-24,12.552,14.448,1.896,42.0,,,,1.333,,,
2015-10-25,4.635,5.177,0.542,13.583,,,,1.417,,,
2015-10-26,15.655,17.816,2.162,18.865,,,,1.833,,,
2015-10-27,13.425,17.692,4.267,21.73,,,,1.0,,,
2015-10-28,10.396,12.188,1.792,18.208,,,,1.125,,,
2015-10-29,10.435,12.019,1.584,13.792,,,,2.208,,,
2015-10-30,15.833,18.646,2.812,27.063,,,,2.833,,,
2015-10-31,9.813,11.427,1.614,11.104,,,,1.75,,,
2015-11-01,10.167,11.344,1.177,18.312,,,,1.0,,,
2015-11-02,20.442,29.03,8.589,20.729,,,,0.591,,,
2015-11-03,13.375,17.834,4.458,11.219,,,,1.375,,,
2015-11-04,18.979,25.25,6.271,17.594,,,,1.708,,,
2015-11-05,20.698,29.875,9.177,26.166,,,,2.0,,,
2015-11-06,19.802,27.677,7.875,37.146,,,,2.542,,,
2015-11-07,16.49,20.979,4.49,31.698,,,,1.208,,,
2015-11-08,12.23,13.698,1.469,26.844,,,,0.458,,,
2015-11-09,23.413,47.095,23.682,39.583,,,,0.875,,,
2015-11-10,14.453,19.416,4.963,11.062,,,,1.864,,,
2015-11-11,14.729,17.594,2.865,8.729,,,,1.5,,,
2015-11-12,19.886,27.292,7.406,21.812,,,,1.917,,,
2015-11-13,19.278,29.225,9.947,29.74,,,,1.458,,,
2015-11-14,8.896,10.031,1.135,12.396,,,,0.125,,,
2015-11-15,8.344,9.938,1.594,10.782,,,,0.5,,,
2015-11-16,19.515,26.766,7.251,15.562,,,,1.5,,,
2015-11-17,27.645,40.903,13.259,44.088,,,,1.409,,,
2015-11-18,22.088,32.372,10.283,36.208,,,,0.75,,,
2015-11-19,14.43,17.456,3.027,9.125,,,,1.083,,,
2015-11-20,20.292,26.542,6.25,18.24,,,,1.875,,,
2015-11-21,13.334,15.51,2.177,15.771,,,,1.917,,,
2015-11-22,16.187,22.5,6.312,33.396,,,,1.667,,,
2015-11-23,23.391,37.53,14.139,53.74,,,,1.5,,,
2015-11-24,14.833,25.406,10.573,26.729,,,,1.708,,,
2015-11-25,20.056,24.93,4.874,12.927,,,,1.591,,,
2015-11-26,16.427,23.416,6.99,13.927,,,,1.083,,,
2015-11-27,10.792,12.646,1.854,5.417,,,,1.0,,,
2015-11-28,16.094,22.562,6.469,13.0,,,,1.583,,,
2015-11-29,12.354,14.771,2.417,12.885,,,,1.958,,,
2015-11-30,24.025,43.734,19.709,23.615,,,,1.833,,,
2015-12-01,17.286,43.395,26.109,17.458,,,,1.227,,,
2015-12-02,25.418,46.028,20.61,35.1,,,,2.042,,,
2015-12-03,12.717,20.03,7.312,19.416,,,,1.0,,,
2015-12-04,5.573,6.458,0.885,9.375,,,,0.917,,,
2015-12-05,11.25,13.636,2.386,10.281,,,,1.375,,,
2015-12-06,9.844,10.875,1.031,10.084,,,,2.042,,,
2015-12-07,20.375,32.688,12.312,12.542,,,,1.958,,,
2015-12-08,17.543,33.934,16.391,10.314,,,,1.955,,,
2015-12-09,24.281,44.875,20.594,20.729,,,,1.167,,,
2015-12-10,27.636,51.861,24.225,38.575,,,,1.792,,,
2015-12-11,4.688,5.854,1.167,16.386,,,,0.958,,,
2015-12-12,9.542,10.896,1.354,13.334,,,,2.25,,,
2015-12-13,12.635,15.323,2.687,22.136,,,,1.667,,,
2015-12-14,23.512,37.408,13.896,20.125,,,,1.542,,,
2015-12-15,22.358,46.183,23.825,34.927,,,,2.0,,,
2015-12-16,19.354,31.823,12.469,30.917,,,,2.625,,,
2015-12-17,9.177,11.156,1.979,4.656,,,,1.458,,,
2015-12-18,11.636,14.156,2.521,6.052,,,,2.292,,,
2015-12-19,12.729,16.646,3.916,8.979,,,,1.417,,,
2015-12-20,14.542,17.854,3.312,17.042,,,,2.0,,,
2015-12-21,27.473,48.451,20.978,32.24,,,,1.125,,,
2015-12-22,23.448,32.753,9.305,16.788,,,,1.19,,,
2015-12-23,27.688,55.323,27.636,35.26,,,,1.375,,,
2015-12-24,16.458,21.302,4.844,17.927,,,,0.792,,,
2015-12-25,10.885,13.677,2.792,13.271,,,,1.5,,,
2015-12-26,11.771,14.844,3.073,16.5,,,,1.917,,,
2015-12-27,6.75,7.583,0.833,14.187,,,,1.833,,,
2015-12-28,12.435,15.168,2.732,7.703,,,,1.591,,,
2015-12-29,6.438,7.615,1.177,4.26,,,,1.292,,,
2015-12-30,12.333,14.99,2.656,9.531,,,,1.25,,,
2015-12-31,9.542,11.917,2.375,13.437,,,,1.5,,,
2016-01-01,8.365,9.698,1.334,16.24,,,,0.417,,,
2016-01-02,9.484,11.054,1.57,16.093,,,,1.542,,,
2016-01-03,8.958,10.084,1.125,21.489,,,,1.333,,,
2016-01-04,11.781,14.073,2.292,19.792,,,,1.333,,,
2016-01-05,7.033,8.169,1.136,9.531,,,,2.091,,,
2016-01-06,16.365,23.052,6.688,9.479,,,,0.875,,,
2016-01-07,26.635,51.062,24.427,21.771,,,,1.667,,,
2016-01-08,18.323,28.104,9.781,17.636,,,,0.583,,,
2016-01-09,7.562,8.763,1.201,5.479,,,,0.958,,,
2016-01-10,13.719,18.521,4.802,8.448,,,,1.917,,,
2016-01-11,9.996,11.659,1.663,6.229,,,,2.273,,,
2016-01-12,8.906,10.281,1.375,8.115,,,,0.958,,,
2016-01-13,8.147,9.52,1.374,9.284,,,,1.25,,,
2016-01-14,7.604,8.521,0.917,4.344,,,,1.583,,,
2016-01-15,4.646,5.594,0.948,2.146,,,,0.875,,,
2016-01-16,10.832,12.732,1.901,3.542,,,,0.667,,,
2016-01-17,13.422,18.896,5.474,5.978,,,,1.909,,,
2016-01-18,25.062,36.344,11.281,11.438,,,,2.708,,,
2016-01-19,19.177,26.385,7.208,16.115,,,,1.792,,,
2016-01-20,24.563,34.302,9.74,23.744,,,,2.25,,,
2016-01-21,8.01,9.198,1.187,9.594,,,,1.917,,,
2016-01-22,10.469,11.886,1.416,13.416,,,,1.375,,,
2016-01-23,7.59,9.012,1.422,8.17,,,,0.792,,,
2016-01-24,11.154,12.752,1.598,4.0,,,,1.364,,,
2016-01-25,15.848,18.96,3.112,7.469,,,,2.542,,,
2016-01-26,22.785,29.366,6.581,10.136,,,,2.5,,,
2016-01-27,30.427,47.615,17.187,22.323,,,,3.0,,,
2016-01-28,18.927,23.052,4.125,16.896,,,,4.0,,,
2016-01-29,18.688,22.646,3.958,24.219,,,,2.333,,,
2016-01-30,13.913,19.222,5.309,19.729,,,,1.542,,,
2016-01-31,7.823,9.281,1.458,3.916,,,,1.458,,,
2016-02-01,18.643,28.444,9.801,11.594,,,,2.0,,,
2016-02-02,8.084,9.562,1.479,4.479,,,,1.5,,,
2016-02-03,11.125,13.938,2.812,7.812,,,,2.542,,,
2016-02-04,15.865,18.74,2.875,10.563,,,,2.25,,,
2016-02-05,18.469,21.552,3.083,21.917,,,,0.667,,,
2016-02-06,10.602,12.288,1.686,14.886,,,,1.792,,,
2016-02-07,7.0,8.229,1.229,6.875,,,,2.0,,,
2016-02-08,11.198,13.027,1.828,7.283,,,,3.091,,,
2016-02-09,23.396,29.208,5.812,16.125,,,,1.042,,,
2016-02-10,7.208,8.594,1.386,4.823,,,,1.333,,,
2016-02-11,7.292,8.438,1.146,4.375,,,,1.167,,,
2016-02-12,6.364,7.385,1.021,4.219,,,,1.25,,,
2016-02-13,14.424,20.34,5.916,7.774,,,,1.708,,,
2016-02-14,16.484,22.08,5.596,9.852,,,,2.273,,,
2016-02-15,15.563,19.604,4.042,10.715,,,,2.792,,,
2016-02-16,24.062,31.906,7.844,20.219,,,,2.875,,,
2016-02-17,34.969,57.135,22.167,39.312,,,,2.167,,,
2016-02-18,11.531,13.146,1.614,10.958,,,,2.583,,,
2016-02-19,8.271,9.208,0.937,5.406,,,,1.333,,,
2016-02-20,19.526,27.588,8.062,16.546,,,,1.727,,,
2016-02-21,6.458,7.604,1.146,6.969,,,,1.75,,,
2016-02-22,15.032,18.54,3.508,12.655,,,,1.75,,,
2016-02-23,11.979,16.969,4.99,17.573,,,,1.958,,,
2016-02-24,7.896,9.271,1.375,6.136,,,,2.417,,,
2016-02-25,15.76,19.042,3.282,9.604,,,,2.75,,,
2016-02-26,11.0,13.01,2.01,13.115,,,,2.917,,,
2016-02-27,11.399,13.54,2.142,7.823,,,,1.708,,,
2016-02-28,17.817,20.868,3.051,13.724,,,,2.227,,,
2016-02-29,,,,,,,,,,,
2016-03-01,18.969,25.156,6.188,20.719,,,,1.417,,,
2016-03-02,24.396,31.948,7.552,26.281,,,,1.125,,,
2016-03-03,7.312,8.468,1.156,8.167,,,,1.417,,,
2016-03-04,17.49,20.896,3.406,15.292,,,,2.042,,,
2016-03-05,14.687,17.136,2.448,23.552,,,,2.708,,,
2016-03-06,22.13,30.866,8.736,27.594,,,,3.625,,,
2016-03-07,8.29,9.606,1.316,5.738,,,,1.545,,,
2016-03-08,12.24,14.094,1.854,11.406,,,,1.542,,,
2016-03-09,13.854,16.156,2.302,15.708,,,,1.167,,,
2016-03-10,11.594,14.063,2.469,13.146,,,,1.792,,,
2016-03-11,9.396,10.667,1.271,10.375,,,,2.167,,,
2016-03-12,9.323,10.604,1.282,14.312,,,,1.333,,,
2016-03-13,17.746,22.058,4.312,21.215,,,,1.792,,,
2016-03-14,11.287,13.235,1.948,16.762,,,,1.818,,,
2016-03-15,7.323,8.708,1.386,3.573,,,,2.333,,,
2016-03-16,7.208,8.584,1.375,6.49,,,,1.583,,,
2016-03-17,10.177,12.583,2.406,7.308,,,,1.792,,,
2016-03-18,11.198,12.958,1.76,14.354,,,,2.458,,,
2016-03-19,11.24,12.438,1.198,30.323,,,,3.958,,,
2016-03-20,10.64,11.706,1.065,38.046,,,,3.125,,,
2016-03-21,8.873,9.711,0.838,12.392,,,,1.0,,,
2016-03-22,7.333,8.292,0.958,14.062,,,,1.542,,,
2016-03-23,17.198,20.396,3.198,17.729,,,,3.25,,,
2016-03-24,8.448,9.532,1.083,9.552,,,,2.167,,,
2016-03-25,9.594,10.708,1.115,12.74,,,,1.583,,,
2016-03-26,7.875,8.51,0.636,13.188,,,,1.167,,,
2016-03-27,7.364,8.671,1.306,7.5,,,,1.333,,,
2016-03-28,11.761,13.946,2.186,12.146,,,,2.708,,,
2016-03-29,14.093,16.14,2.047,22.412,,,,2.667,,,
2016-03-30,18.014,20.764,2.75,28.778,,,,,,,
2016-03-31,14.278,15.778,1.5,19.417,,,,,,,
2016-04-01,16.542,18.625,2.083,40.75,,,,1.417,,,
2016-04-02,15.198,20.635,5.438,45.136,,,,1.292,,,
2016-04-03,4.427,5.25,0.823,21.052,,,,0.958,,,
2016-04-04,8.406,9.738,1.332,15.979,,,,0.792,,,
2016-04-05,13.677,15.844,2.166,10.584,,,,2.208,,,
2016-04-06,17.107,20.65,3.544,26.885,,,,3.182,,,
2016-04-07,17.573,20.114,2.542,24.354,,,,1.333,,,
2016-04-08,11.0,12.333,1.333,18.188,,,,1.958,,,
2016-04-09,14.583,18.146,3.562,35.656,,,,2.625,,,
2016-04-10,12.667,14.25,1.583,34.25,,,,2.542,,,
2016-04-11,7.018,8.108,1.091,22.494,,,,1.75,,,
2016-04-12,9.428,11.083,1.656,21.009,,,,1.409,,,
2016-04-13,4.958,5.604,0.646,20.823,,,,0.792,,,
2016-04-14,11.594,15.229,3.636,14.645,,,,1.375,,,
2016-04-15,8.448,9.917,1.469,16.115,,,,1.75,,,
2016-04-16,12.042,15.334,3.292,18.396,,,,2.208,,,
2016-04-17,3.854,4.323,0.468,22.531,,,,1.375,,,
2016-04-18,11.839,13.629,1.79,19.24,,,,1.917,,,
2016-04-19,11.032,12.759,1.726,20.688,,,,2.636,,,
2016-04-20,8.01,9.156,1.146,17.74,,,,1.458,,,
2016-04-21,7.756,8.484,0.728,22.58,,,,0.792,,,
2016-04-22,12.364,14.26,1.896,15.417,,,,1.125,,,
2016-04-23,12.792,16.094,3.302,22.594,,,,2.333,,,
2016-04-24,6.927,7.917,0.99,43.042,,,,2.208,,,
2016-04-25,7.965,9.414,1.449,33.094,,,,1.125,,,
2016-04-26,10.792,13.438,2.646,28.308,,,,1.5,,,
2016-04-27,8.977,10.337,1.36,23.656,,,,0.625,,,
2016-04-28,11.625,14.312,2.688,17.76,,,,0.708,,,
2016-04-29,4.042,4.823,0.781,12.625,,,,1.333,,,
2016-04-30,8.729,9.896,1.166,14.979,,,,2.417,,,
2016-05-01,9.938,11.104,1.166,24.698,,,,3.083,,,
2016-05-02,7.877,9.202,1.326,37.052,,,,1.636,,,
2016-05-03,1.635,1.916,0.281,32.396,,,,0.792,,,
2016-05-04,3.698,4.198,0.5,22.0,,,,1.708,,,
2016-05-05,5.281,5.823,0.542,17.614,,,,2.458,,,
2016-05-06,11.0,12.614,1.614,18.219,,,,1.208,,,
2016-05-07,9.365,10.646,1.281,32.271,,,,2.042,,,
2016-05-08,4.594,5.125,0.531,51.49,,,,1.833,,,
2016-05-09,6.405,6.985,0.58,33.656,,,,0.333,,,
2016-05-10,11.218,12.848,1.63,28.083,,,,0.409,,,
2016-05-11,8.479,10.354,1.875,16.01,,,,1.375,,,
2016-05-12,7.136,8.292,1.156,11.812,,,,2.5,,,
2016-05-13,7.394,8.576,1.181,21.419,,,,2.042,,,
2016-05-14,9.594,11.042,1.448,28.646,,,,3.083,,,
2016-05-15,3.386,3.958,0.573,26.302,,,,1.875,,,
2016-05-16,2.86,3.384,0.524,21.74,,,,1.333,,,
2016-05-17,10.74,12.4,1.659,15.974,,,,1.818,,,
2016-05-18,12.01,14.292,2.281,21.25,,,,2.333,,,
2016-05-19,11.886,13.927,2.042,24.458,,,,2.333,,,
2016-05-20,8.938,10.208,1.271,24.219,,,,1.708,,,
2016-05-21,12.302,14.417,2.114,27.99,,,,3.333,,,
2016-05-22,7.396,8.458,1.062,28.334,,,,2.375,,,
2016-05-23,14.674,17.3,2.626,33.708,,,,3.042,,,
2016-05-24,9.424,10.764,1.341,34.498,,,,2.227,,,
2016-05-25,3.25,3.823,0.573,32.479,,,,1.375,,,
2016-05-26,4.146,5.0,0.854,27.958,,,,0.917,,,
2016-05-27,7.786,9.495,1.708,21.094,,,,1.792,,,
2016-05-28,5.0,5.646,0.646,34.208,,,,1.583,,,
2016-05-29,4.771,5.636,0.864,34.75,,,,1.167,,,
2016-05-30,8.516,10.74,2.224,16.396,,,,0.792,,,
2016-05-31,8.902,10.208,1.305,24.844,,,,1.818,,,
2016-06-01,6.864,8.042,1.177,17.875,,,,2.25,,,
2016-06-02,7.323,8.531,1.208,11.219,,,,2.625,,,
2016-06-03,9.584,11.417,1.833,16.615,,,,1.583,,,
2016-06-04,4.26,4.896,0.636,18.75,,,,1.167,,,
2016-06-05,4.865,5.417,0.552,12.896,,,,0.917,,,
2016-06-06,5.602,6.845,1.243,18.584,,,,0.875,,,
2016-06-07,5.482,6.056,0.574,20.584,,,,0.909,,,
2016-06-08,6.625,7.729,1.104,20.562,,,,1.0,,,
2016-06-09,12.75,14.542,1.792,28.656,,,,1.042,,,
2016-06-10,8.188,9.438,1.25,19.594,,,,1.208,,,
2016-06-11,6.021,7.031,1.01,16.844,,,,1.042,,,
2016-06-12,3.094,3.656,0.562,16.281,,,,1.0,,,
2016-06-13,9.309,11.224,1.915,10.579,,,,1.042,,,
2016-06-14,7.563,9.056,1.492,15.198,,,,1.273,,,
2016-06-15,3.282,3.781,0.5,15.614,,,,1.0,,,
2016-06-16,6.792,7.625,0.833,13.0,,,,0.792,,,
2016-06-17,11.125,12.958,1.833,24.25,,,,1.042,,,
2016-06-18,8.552,9.667,1.115,28.083,,,,1.625,,,
2016-06-19,4.604,5.052,0.448,33.573,,,,1.042,,,
2016-06-20,13.529,15.774,2.246,46.75,,,,1.409,,,
2016-06-21,8.688,10.073,1.385,24.25,,,,0.917,,,
2016-06-22,6.521,7.542,1.021,29.104,,,,0.875,,,
2016-06-23,6.74,8.927,2.188,17.146,,,,0.833,,,
2016-06-24,8.854,10.479,1.625,23.219,,,,1.083,,,
2016-06-25,7.812,9.0,1.188,18.354,,,,0.875,,,
2016-06-26,6.146,7.156,1.01,20.177,,,,1.333,,,
2016-06-27,7.175,9.136,1.961,22.121,,,,1.545,,,
2016-06-28,16.426,18.988,2.562,24.987,,,,2.208,,,
2016-06-29,7.872,8.844,0.972,26.854,,,,1.042,,,
2016-06-30,11.347,12.695,1.347,40.521,,,,1.083,,,
2016-07-01,11.75,14.479,2.729,40.719,,,,1.042,,,
2016-07-02,4.438,5.365,0.927,31.948,,,,1.0,,,
2016-07-03,5.531,7.208,1.677,20.458,,,,1.125,,,
2016-07-04,10.71,13.85,3.14,19.021,,,,1.625,,,
2016-07-05,8.98,12.18,3.2,23.595,,,,1.409,,,
2016-07-06,7.552,8.844,1.292,26.021,,,,1.75,,,
2016-07-07,10.427,13.76,3.334,24.958,,,,2.083,,,
2016-07-08,8.542,11.958,3.417,43.281,,,,2.167,,,
2016-07-09,6.552,8.198,1.646,14.146,,,,0.917,,,
2016-07-10,8.292,10.646,2.354,19.083,,,,1.375,,,
2016-07-11,11.208,15.233,4.025,19.136,,,,2.182,,,
2016-07-12,16.271,20.615,4.344,27.188,,,,2.0,,,
2016-07-13,11.144,15.272,4.128,28.896,,,,1.083,,,
2016-07-14,10.812,13.344,2.531,18.388,,,,2.688,,,
2016-07-15,8.052,10.156,2.104,7.323,,,,2.619,,,
2016-07-16,5.406,7.167,1.76,17.104,,,,1.042,,,
2016-07-17,6.323,7.208,0.885,34.74,,,,1.75,,,
2016-07-18,10.734,16.884,6.15,17.834,,,,3.292,,,
2016-07-19,9.946,11.591,1.645,20.188,,,,2.136,,,
2016-07-20,8.01,9.49,1.479,28.229,,,,1.958,,,
2016-07-21,5.365,6.323,0.958,30.167,,,,1.5,,,
2016-07-22,4.406,5.292,0.886,11.802,,,,0.917,,,
2016-07-23,3.49,4.208,0.719,16.479,,,,0.875,,,
2016-07-24,3.782,4.427,0.646,19.208,,,,1.375,,,
2016-07-25,4.234,5.2,0.965,19.584,,,,1.0,,,
2016-07-26,7.536,8.402,0.865,21.854,,,,0.545,,,
2016-07-27,7.646,9.438,1.792,18.375,,,,0.667,,,
2016-07-28,3.399,4.274,0.875,12.062,,,,0.375,,,
2016-07-29,5.531,8.52,2.99,11.25,,,,1.083,,,
2016-07-30,6.156,8.49,2.333,12.646,,,,1.458,,,
2016-07-31,6.906,8.812,1.906,17.532,,,,2.792,,,
2016-08-01,10.374,12.67,2.296,31.302,,,,2.0,,,
2016-08-02,10.648,12.796,2.148,25.176,,,,1.227,,,
2016-08-03,8.468,10.23,1.76,20.646,,,,1.292,,,
2016-08-04,7.302,9.468,2.167,18.833,,,,1.625,,,
2016-08-05,6.354,8.708,2.354,20.854,,,,1.25,,,
2016-08-06,5.812,7.01,1.198,21.438,,,,1.333,,,
2016-08-07,3.354,4.375,1.021,18.052,,,,1.625,,,
2016-08-08,9.5,11.34,1.84,22.75,,,,2.125,,,
2016-08-09,7.996,9.17,1.173,19.173,,,,1.364,,,
2016-08-10,11.562,13.242,1.679,15.656,,,,1.875,,,
2016-08-11,10.614,12.573,1.958,26.531,,,,2.292,,,
2016-08-12,4.011,4.51,0.5,23.261,,,,1.0,,,
2016-08-13,3.854,4.313,0.458,18.75,,,,1.083,,,
2016-08-14,2.083,2.364,0.281,22.042,,,,0.958,,,
2016-08-15,2.594,2.972,0.378,27.479,,,,0.792,,,
2016-08-16,4.084,4.75,0.666,13.687,,,,1.167,,,
2016-08-17,8.151,9.218,1.066,29.885,,,,1.591,,,
2016-08-18,3.542,4.469,0.927,48.469,,,,0.708,,,
2016-08-19,5.114,7.458,2.344,21.094,,,,0.625,,,
2016-08-20,6.333,8.052,1.719,20.938,,,,0.833,,,
2016-08-21,3.094,4.677,1.584,12.521,,,,0.542,,,
2016-08-22,8.022,11.416,3.394,16.49,,,,1.042,,,
2016-08-23,7.485,10.463,2.978,17.24,,,,1.273,,,
2016-08-24,3.677,4.958,1.281,14.927,,,,0.917,,,
2016-08-25,2.896,4.114,1.219,13.323,,,,0.75,,,
2016-08-26,7.156,11.289,4.132,16.742,,,,1.625,,,
2016-08-27,7.962,9.569,1.607,13.781,,,,1.542,,,
2016-08-28,3.964,5.046,1.082,11.531,,,,0.75,,,
2016-08-29,8.011,10.92,2.908,13.688,,,,1.25,,,
2016-08-30,7.551,8.949,1.398,9.673,,,,1.091,,,
2016-08-31,6.021,7.052,1.031,17.531,,,,1.375,,,
2016-09-01,9.375,11.282,1.906,21.667,,,,1.5,,,
2016-09-02,6.792,8.282,1.49,23.781,,,,1.042,,,
2016-09-03,5.531,6.219,0.688,23.802,,,,1.083,,,
2016-09-04,2.375,3.089,0.714,11.875,,,,0.833,,,
2016-09-05,3.457,4.492,1.034,10.542,,,,0.167,,,
2016-09-06,4.77,6.112,1.343,11.286,,,,0.409,,,
2016-09-07,4.5,6.073,1.573,13.312,,,,0.833,,,
2016-09-08,3.957,4.947,0.99,14.449,,,,0.87,,,
2016-09-09,7.427,9.073,1.646,11.229,,,,1.708,,,
2016-09-10,7.615,9.229,1.614,18.49,,,,1.833,,,
2016-09-11,4.938,6.25,1.312,21.219,,,,1.125,,,
2016-09-12,4.864,6.091,1.227,15.225,,,,1.0,,,
2016-09-13,9.114,11.375,2.26,13.562,,,,0.5,,,
2016-09-14,13.854,16.5,2.646,13.125,,,,0.917,,,
2016-09-15,16.406,19.448,3.042,15.562,,,,1.833,,,
2016-09-16,9.604,11.687,2.083,23.344,,,,1.0,,,
2016-09-17,6.021,7.219,1.198,23.062,,,,1.083,,,
2016-09-18,3.99,5.198,1.208,10.427,,,,0.583,,,
2016-09-19,11.087,13.805,2.718,20.417,,,,1.375,,,
2016-09-20,7.771,9.944,2.173,8.646,,,,0.591,,,
2016-09-21,11.334,13.99,2.656,12.479,,,,1.208,,,
2016-09-22,11.406,13.875,2.469,14.292,,,,0.958,,,
2016-09-23,13.864,17.719,3.854,17.77,,,,1.083,,,
2016-09-24,12.386,16.01,3.625,15.188,,,,0.667,,,
2016-09-25,9.5,11.948,2.448,13.156,,,,0.958,,,
2016-09-26,7.677,12.16,4.483,17.094,,,,0.917,,,
2016-09-27,6.906,14.172,7.266,16.089,,,,0.955,,,
2016-09-28,8.74,11.688,2.948,18.063,,,,0.542,,,
2016-09-29,11.719,16.479,4.76,12.302,,,,1.583,,,
2016-09-30,9.323,11.156,1.833,12.969,,,,1.083,,,
2016-10-01,9.208,10.937,1.729,18.604,,,,1.208,,,
2016-10-02,4.052,4.729,0.677,28.896,,,,1.0,,,
2016-10-03,7.017,8.146,1.13,15.333,,,,1.083,,,
2016-10-04,15.881,22.827,6.946,16.41,,,,2.5,,,
2016-10-05,9.51,15.698,6.187,21.656,,,,1.083,,,
2016-10-06,7.469,8.917,1.448,10.219,,,,2.542,,,
2016-10-07,9.094,10.948,1.854,14.573,,,,1.75,,,
2016-10-08,2.677,3.177,0.5,17.625,,,,1.0,,,
2016-10-09,5.604,6.479,0.875,10.219,,,,1.667,,,
2016-10-10,9.355,11.112,1.757,9.76,,,,2.667,,,
2016-10-11,14.58,17.718,3.138,13.438,,,,2.545,,,
2016-10-12,14.416,18.372,3.956,13.194,,,,3.25,,,
2016-10-13,14.24,16.854,2.614,12.74,,,,2.083,,,
2016-10-14,20.729,25.906,5.177,18.312,,,,1.917,,,
2016-10-15,13.865,18.344,4.479,19.979,,,,1.208,,,
2016-10-16,5.208,6.156,0.948,12.448,,,,1.125,,,
2016-10-17,14.902,17.617,2.716,13.49,,,,0.75,,,
2016-10-18,16.243,24.795,8.551,15.936,,,,1.545,,,
2016-10-19,11.25,15.292,4.042,16.927,,,,1.458,,,
2016-10-20,13.334,17.104,3.771,20.312,,,,2.708,,,
2016-10-21,17.323,19.906,2.583,20.354,,,,2.583,,,
2016-10-22,19.906,23.083,3.177,32.0,,,,3.042,,,
2016-10-23,8.938,9.792,0.854,14.854,,,,1.833,,,
2016-10-24,12.544,15.51,2.966,10.031,,,,1.292,,,
2016-10-25,25.986,41.51,15.524,23.661,,,,1.909,,,
2016-10-26,17.688,24.51,6.823,19.962,,,,2.25,,,
2016-10-27,11.938,13.773,1.834,11.128,,,,2.875,,,
