date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,SO2_mean,THC_mean,CO_mean
2016-02-01,40.0,35.938,32.0,27.76,41.826,14.066,13.479,12.136,11.5,7.565,4.4,196.0,10.957,2.042,206.957,3.814
2016-02-02,36.5,27.062,16.5,17.625,25.625,8.0,7.625,8.177,10.75,6.031,2.8,196.208,4.292,1.855,200.5,3.229
2016-02-03,43.0,30.73,19.0,22.589,35.523,12.934,8.544,8.276,13.65,8.467,3.95,197.727,8.727,1.782,206.455,3.59
2016-02-04,71.0,37.854,24.5,28.903,41.167,12.264,13.771,13.166,13.7,9.565,6.45,193.739,9.391,2.458,203.13,4.312
2016-02-05,74.0,51.584,35.5,31.816,38.701,6.885,25.031,23.292,10.0,8.36,5.95,201.708,18.375,3.065,220.083,4.595
2016-02-06,65.0,43.938,26.5,23.39,36.306,12.916,16.365,15.864,14.8,9.723,6.35,197.882,15.647,2.084,213.529,4.542
2016-02-07,43.5,26.666,14.0,14.582,19.96,5.378,7.67,7.467,10.8,6.802,4.6,195.217,8.652,2.666,203.87,2.88
2016-02-08,33.5,27.354,21.5,17.764,24.722,6.958,6.333,5.125,11.15,7.619,4.45,196.958,7.875,1.938,204.833,3.062
2016-02-09,88.0,74.792,37.5,27.875,38.625,10.75,17.323,14.094,6.25,3.733,2.1,200.458,12.708,0.833,213.167,3.833
2016-02-10,86.0,54.25,33.0,20.887,30.854,9.967,11.242,10.078,9.25,5.269,3.35,201.1,11.55,1.37,212.65,3.568
2016-02-11,63.0,31.062,17.0,17.687,25.356,7.668,6.951,5.823,10.35,5.533,1.1,200.083,9.667,1.043,209.75,3.593
2016-02-12,44.0,32.834,22.0,12.251,15.322,3.071,5.521,5.073,11.3,6.396,2.05,200.958,9.083,1.542,210.042,2.917
2016-02-13,35.5,28.188,20.5,18.012,25.466,7.455,6.042,5.073,12.0,7.65,4.15,194.217,7.522,1.708,201.739,3.224
2016-02-14,42.5,29.688,17.0,18.189,25.732,7.543,7.19,5.856,11.75,7.396,3.8,193.792,6.833,2.044,200.625,3.331
2016-02-15,45.5,33.354,17.5,25.917,36.389,10.472,9.656,8.812,12.25,7.992,3.7,194.958,9.708,2.188,204.667,3.938
2016-02-16,66.0,47.23,32.0,38.653,60.819,22.167,20.792,20.032,13.2,9.06,4.6,198.0,15.13,3.708,213.13,5.438
2016-02-17,65.5,56.604,40.5,29.812,49.963,20.152,15.851,18.364,19.1,13.808,7.55,192.136,17.955,1.296,210.091,4.945
2016-02-18,55.0,39.042,29.5,18.583,23.418,4.835,9.542,9.65,10.95,9.029,7.5,191.542,11.333,1.854,202.875,3.021
2016-02-19,67.5,40.771,16.5,15.263,18.349,3.086,7.677,7.781,11.9,7.442,3.2,194.478,8.478,3.104,202.957,3.28
2016-02-20,87.0,55.084,36.5,25.227,43.898,18.67,14.874,16.772,18.35,11.012,4.75,197.083,13.208,2.132,210.292,3.896
2016-02-21,48.5,31.104,20.5,13.569,18.944,5.375,6.254,6.533,9.85,7.194,5.05,195.542,6.5,1.896,202.042,2.98
2016-02-22,65.0,48.083,29.5,24.194,36.597,12.403,10.375,10.269,10.9,7.683,3.05,192.565,9.348,2.625,201.913,3.77
2016-02-23,90.5,64.979,39.0,26.327,45.3,18.973,13.969,18.542,16.05,13.244,9.55,188.083,12.958,2.022,201.042,4.191
2016-02-24,50.0,31.166,21.0,15.194,20.076,4.881,7.708,7.249,10.75,8.16,5.9,189.652,5.957,1.174,195.609,3.228
2016-02-25,77.5,52.229,36.0,26.269,35.22,8.951,12.5,12.906,11.9,8.39,5.25,194.826,10.391,4.062,205.217,3.746
2016-02-26,75.5,46.979,28.0,21.431,25.056,3.625,13.323,12.74,13.4,9.892,6.2,195.958,9.792,2.703,205.75,3.958
2016-02-27,67.5,56.25,44.0,17.555,22.834,5.278,9.531,9.854,9.1,6.996,5.3,195.833,6.333,2.166,202.167,3.146
2016-02-28,65.5,55.084,45.0,19.833,26.159,6.326,10.827,10.849,9.3,6.362,4.45,192.174,8.478,2.27,200.652,3.004
2016-02-29,,,,,,,,,,,,,,,,
2016-03-01,88.0,63.375,45.0,30.269,42.007,11.739,20.021,18.927,11.15,7.606,3.8,195.042,11.375,3.718,206.417,4.428
2016-03-02,89.5,84.062,74.5,33.115,46.231,13.115,33.261,31.234,8.85,7.942,6.8,194.435,28.087,1.044,222.522,5.188
2016-03-03,87.0,50.042,25.0,24.104,40.316,16.212,12.229,12.904,15.85,9.748,5.75,198.565,11.217,1.272,209.783,4.304
2016-03-04,58.5,45.75,36.5,30.625,46.014,15.389,14.625,15.375,13.5,9.846,6.35,201.625,7.042,3.498,208.667,5.166
2016-03-05,74.5,54.854,34.0,26.431,29.778,3.347,25.021,26.51,15.55,11.654,7.6,207.083,8.5,3.938,215.583,4.625
2016-03-06,90.0,77.708,60.0,42.486,65.972,23.486,34.678,36.583,11.05,10.294,9.3,212.133,15.933,3.312,228.067,5.646
2016-03-07,74.5,45.979,34.5,21.744,28.404,6.66,8.479,8.136,11.05,7.469,4.65,192.292,7.583,2.304,199.875,3.74
2016-03-08,58.0,44.125,26.5,35.269,55.321,20.052,12.844,12.219,10.85,7.16,3.2,199.917,11.458,2.334,211.375,5.125
2016-03-09,50.5,38.382,24.0,35.48,50.143,14.663,13.936,14.022,12.45,8.79,4.4,202.421,16.105,2.225,218.526,5.279
2016-03-10,49.5,35.562,22.5,23.652,32.615,8.963,11.48,12.066,13.85,9.84,6.15,201.292,11.167,1.87,212.458,3.864
2016-03-11,56.0,41.73,21.0,14.167,17.278,3.111,9.812,10.406,13.25,8.538,5.9,200.375,8.208,1.916,208.583,3.146
2016-03-12,58.5,47.604,36.5,14.194,16.18,1.986,11.76,12.364,11.65,8.444,5.2,196.652,7.522,3.396,204.174,3.083
2016-03-13,90.5,66.854,56.0,30.197,40.326,10.129,18.702,19.048,12.45,9.625,7.25,199.5,9.875,3.413,209.375,3.87
2016-03-14,91.5,78.666,64.5,20.155,27.465,7.309,13.073,13.068,11.3,9.033,7.55,192.875,8.583,1.208,201.458,3.375
2016-03-15,80.0,67.584,55.0,20.46,25.623,5.164,8.167,8.406,7.9,6.288,5.0,195.652,8.391,1.958,204.043,3.13
2016-03-16,74.0,53.084,32.5,35.069,63.458,28.389,14.812,15.448,13.55,8.96,4.4,202.292,13.208,4.094,215.5,4.875
2016-03-17,47.5,33.458,24.0,19.245,25.276,6.031,9.613,9.763,14.65,10.421,6.35,196.522,8.087,1.224,204.609,3.078
2016-03-18,60.5,40.083,22.0,27.903,37.778,9.875,16.615,17.146,15.25,11.292,6.6,197.391,14.913,2.062,212.304,4.416
2016-03-19,55.5,36.708,23.5,18.522,20.928,2.406,39.24,40.937,18.3,13.333,7.8,200.25,14.625,3.087,214.875,4.992
2016-03-20,57.5,35.25,15.5,16.758,19.069,2.312,32.656,34.083,17.9,13.435,9.1,196.333,11.625,2.834,207.958,4.375
2016-03-21,91.0,83.292,58.5,24.554,31.952,7.399,11.986,15.256,13.35,10.027,8.2,196.522,11.261,1.875,207.783,3.629
2016-03-22,66.5,38.292,27.5,14.042,17.611,3.569,12.302,13.302,15.25,10.765,7.15,197.045,6.273,0.959,203.318,3.084
2016-03-23,55.0,39.5,26.5,28.569,38.736,10.167,18.208,18.75,14.2,10.96,7.7,198.083,8.792,3.271,206.875,3.958
2016-03-24,58.5,35.958,21.5,15.806,20.31,4.505,11.177,12.384,13.6,9.55,6.35,196.773,10.727,1.5,207.5,3.06
2016-03-25,51.5,40.271,26.0,17.366,21.293,3.927,12.068,12.896,12.0,8.465,5.5,200.167,8.458,2.826,208.625,2.87
2016-03-26,89.0,81.604,48.5,15.234,18.035,2.801,12.99,12.219,8.9,6.842,6.05,202.792,9.542,1.021,212.333,3.167
2016-03-27,89.0,79.562,63.5,22.993,30.632,7.639,5.114,5.552,8.9,6.121,3.05,197.174,10.0,1.521,207.174,3.476
2016-03-28,75.5,53.334,29.0,27.095,35.799,8.704,14.082,14.409,13.6,9.379,5.5,198.833,10.25,2.32,209.083,3.814
2016-03-29,76.5,60.896,36.0,31.083,38.972,7.889,24.49,24.406,13.55,10.058,6.3,200.333,10.958,2.979,211.292,4.23
2016-03-30,70.5,56.146,38.5,44.833,57.069,12.236,36.569,38.719,17.1,13.077,7.85,202.667,25.19,4.52,227.857,6.25
2016-03-31,85.5,56.271,33.0,21.885,26.659,4.774,18.675,20.329,12.95,9.462,6.2,198.792,10.833,1.882,209.625,3.532
2016-04-01,82.0,62.562,45.5,24.748,32.043,7.296,21.279,25.72,17.75,13.565,9.1,196.783,13.565,2.76,210.348,3.992
2016-04-02,79.0,65.708,56.0,18.731,23.351,4.621,15.281,18.334,13.25,11.227,9.15,193.13,10.0,1.322,203.13,3.584
2016-04-03,93.0,83.729,71.0,20.709,27.472,6.764,22.865,28.625,17.5,13.71,10.7,197.042,15.625,1.938,212.667,4.771
2016-04-04,98.0,82.896,65.0,22.833,35.222,12.389,9.864,16.364,21.15,16.442,10.5,188.75,12.958,2.354,201.708,3.833
2016-04-05,90.5,72.312,56.0,27.158,35.236,8.078,10.94,13.064,12.45,11.394,9.9,195.826,10.087,5.6,205.913,3.517
2016-04-06,83.0,59.896,29.5,38.44,61.696,23.256,24.854,27.042,19.2,15.188,9.7,201.167,21.375,4.392,222.542,5.709
2016-04-07,95.0,86.834,72.0,40.034,62.724,22.689,19.63,25.8,20.65,15.152,12.35,200.7,20.4,3.04,221.1,5.667
2016-04-08,86.0,63.042,40.0,28.934,38.67,9.736,10.328,12.368,21.6,16.927,14.0,202.087,17.304,3.522,219.391,3.826
2016-04-09,75.5,61.958,49.5,25.681,37.125,11.444,19.031,24.166,21.25,17.633,13.45,199.375,16.833,2.833,216.208,5.334
2016-04-10,83.5,61.479,29.0,22.625,26.597,3.972,22.74,28.5,23.2,18.052,13.1,199.542,18.708,3.521,218.25,4.979
2016-04-11,78.5,48.208,24.0,13.57,17.847,4.278,14.979,19.99,16.55,12.55,8.7,193.609,8.478,1.454,202.087,2.833
2016-04-12,64.5,43.667,26.0,18.241,24.852,6.611,18.031,19.01,14.45,11.258,6.95,197.375,9.333,2.209,206.708,3.47
2016-04-13,95.5,74.479,59.5,31.654,52.492,20.839,19.852,24.381,18.7,15.196,12.45,197.75,14.75,3.98,212.5,4.934
2016-04-14,97.0,87.667,76.5,32.312,45.834,13.523,10.896,14.906,17.95,15.765,13.85,196.348,13.565,3.047,209.913,4.461
2016-04-15,88.0,31.27,20.0,17.525,23.094,5.569,11.145,12.475,21.1,17.427,13.7,194.091,10.727,1.804,204.818,3.604
2016-04-16,62.5,46.52,22.0,20.709,27.042,6.333,13.625,15.344,20.65,16.631,12.35,195.917,11.875,3.166,207.792,4.167
2016-04-17,90.5,74.771,58.5,8.181,11.139,2.958,16.604,24.396,22.85,19.542,17.55,188.261,9.913,1.348,198.174,3.042
2016-04-18,85.0,62.812,38.0,26.532,39.644,13.112,20.194,27.578,24.85,19.508,15.1,190.583,14.792,2.93,205.375,4.392
2016-04-19,65.5,56.229,41.5,19.949,26.36,6.41,17.799,22.657,21.4,16.931,13.75,192.625,10.958,3.916,203.583,4.02
2016-04-20,67.5,53.958,29.0,21.036,28.562,7.526,13.583,16.573,19.0,15.646,11.9,193.565,10.304,2.754,203.87,3.932
2016-04-21,94.0,72.73,58.0,23.472,34.861,11.389,14.531,20.083,20.1,17.369,15.0,190.625,11.333,1.292,201.958,4.208
2016-04-22,93.5,75.062,58.5,21.692,28.188,6.496,14.892,19.086,21.9,17.481,14.2,190.043,14.435,2.892,204.478,3.592
2016-04-23,85.5,73.958,59.5,22.083,30.097,8.014,15.365,19.334,22.1,18.323,14.7,192.348,11.435,3.792,203.783,4.27
2016-04-24,92.5,64.938,34.0,14.116,15.29,1.173,22.99,30.218,18.95,16.54,13.15,196.292,10.25,2.691,206.542,3.421
2016-04-25,67.0,55.771,40.0,24.625,30.934,6.309,17.932,25.604,22.55,18.592,14.85,196.583,9.458,3.775,206.042,3.382
2016-04-26,81.0,63.729,45.0,31.236,44.419,13.183,16.391,23.752,24.75,20.098,16.55,196.522,14.739,6.196,211.261,4.562
2016-04-27,88.5,77.208,64.0,26.111,34.278,8.167,19.256,28.964,20.9,18.494,16.3,195.364,13.545,4.791,208.909,3.917
2016-04-28,95.5,93.562,90.0,24.208,32.306,8.097,8.406,13.083,15.85,15.16,14.2,190.917,13.333,1.417,204.25,3.896
2016-04-29,85.5,43.0,26.5,8.681,10.389,1.708,6.452,8.552,20.55,16.788,14.0,193.0,9.174,1.0,202.174,2.688
2016-04-30,67.0,46.125,24.5,19.871,25.612,5.741,16.156,18.74,20.1,16.838,12.45,195.958,11.583,2.674,207.542,4.248
2016-05-01,72.5,60.438,43.0,29.73,33.774,4.044,26.698,32.969,24.9,19.119,14.1,204.083,22.917,5.416,227.0,5.562
2016-05-02,83.0,72.958,62.5,23.218,27.377,4.16,26.187,32.62,21.15,18.033,14.4,194.609,11.957,4.392,206.565,4.196
2016-05-03,85.5,74.834,59.5,16.255,18.669,2.414,24.339,31.791,23.4,20.471,18.0,191.958,12.5,3.02,204.458,4.008
2016-05-04,94.5,56.146,25.5,9.819,10.528,0.709,14.625,22.01,26.75,22.446,19.0,187.875,11.583,1.334,199.458,3.208
2016-05-05,57.0,37.438,23.5,14.472,15.306,0.833,19.813,23.375,27.4,23.048,19.2,192.826,13.043,4.059,205.87,3.729
2016-05-06,87.0,61.166,34.5,22.557,28.403,5.845,13.129,17.398,21.5,19.269,16.8,194.696,13.522,2.351,208.217,3.462
2016-05-07,77.5,60.104,44.0,20.482,27.37,6.888,12.26,15.646,24.85,21.629,17.8,191.375,14.292,2.271,205.667,3.646
2016-05-08,74.0,44.542,20.5,10.466,12.19,1.724,31.115,43.246,27.65,21.727,19.0,196.2,12.1,2.175,208.3,3.214
2016-05-09,96.5,77.729,54.5,24.792,32.931,8.139,19.427,33.948,21.8,19.044,17.05,196.25,13.875,3.688,210.125,4.062
2016-05-10,97.0,86.75,71.0,26.272,33.495,7.223,11.405,15.911,22.15,19.183,16.85,199.875,17.583,3.312,217.458,4.005
2016-05-11,97.5,78.812,67.5,18.125,31.194,13.069,9.0,16.563,26.25,22.273,17.7,187.522,9.652,1.173,197.174,3.979
2016-05-12,79.0,52.938,27.5,22.374,28.246,5.873,7.74,10.854,26.95,22.512,19.35,192.833,11.625,2.636,204.458,3.66
2016-05-13,85.0,62.666,32.0,26.399,35.844,9.445,14.08,18.168,26.35,21.819,18.6,194.333,15.952,4.087,210.286,4.582
2016-05-14,80.0,58.792,46.0,18.079,22.234,4.154,17.375,21.625,23.95,20.629,15.5,194.833,11.792,3.208,206.625,3.302
2016-05-15,79.0,64.542,49.5,8.736,9.306,0.57,14.448,17.416,21.95,17.921,13.9,194.167,9.292,3.0,203.458,2.417
2016-05-16,81.0,71.229,59.0,18.986,27.653,8.666,17.219,22.531,22.25,19.371,15.65,195.5,10.75,4.104,206.25,3.479
2016-05-17,96.0,89.312,77.5,21.169,31.306,10.137,8.548,15.932,21.1,19.177,16.55,192.583,12.333,2.122,204.917,3.696
2016-05-18,89.0,46.854,25.0,22.432,27.99,5.558,13.302,14.833,26.15,20.96,15.65,196.208,10.042,4.008,206.25,3.674
2016-05-19,71.0,46.458,32.5,19.597,25.0,5.403,15.396,17.594,24.7,20.498,16.8,195.5,10.25,2.5,205.75,3.354
2016-05-20,72.0,61.167,50.0,15.047,20.091,5.044,7.097,9.563,20.25,17.95,15.85,192.773,8.227,1.615,201.0,2.865
2016-05-21,82.5,62.625,35.5,17.43,22.764,5.333,7.625,10.615,25.05,19.942,15.25,193.792,10.125,2.062,203.917,3.021
2016-05-22,74.0,48.938,28.0,11.931,13.167,1.236,15.604,16.771,29.35,23.41,19.1,192.292,9.25,2.688,201.542,3.042
2016-05-23,56.5,43.208,32.0,40.222,53.167,12.944,32.062,33.271,30.2,24.942,19.0,201.0,21.958,4.271,222.958,5.188
2016-05-24,75.5,55.646,32.0,32.856,45.53,12.674,33.186,38.519,28.65,24.119,20.65,196.833,17.75,5.706,214.583,4.953
2016-05-25,80.5,73.854,61.0,20.821,30.638,9.817,26.833,36.404,24.05,22.427,21.2,192.708,11.458,3.458,204.167,4.451
2016-05-26,87.5,75.77,59.5,17.453,31.002,13.549,16.76,24.958,26.4,23.421,21.1,188.188,9.375,2.27,197.562,3.522
2016-05-27,98.0,85.396,74.5,20.101,29.568,9.467,12.068,18.219,22.6,20.367,17.85,188.591,10.364,2.196,198.955,3.462
2016-05-28,86.5,73.334,55.5,33.694,45.833,12.139,32.74,39.604,23.5,20.379,17.4,213.417,19.583,4.416,233.0,5.958
2016-05-29,90.5,69.812,48.5,17.667,21.389,3.722,28.958,35.406,27.75,22.588,18.2,196.125,14.542,4.06,210.667,5.0
2016-05-30,94.0,85.979,76.5,21.297,26.016,4.719,9.166,13.927,21.55,18.3,16.55,191.583,11.458,1.824,203.042,3.166
2016-05-31,87.0,76.52,60.0,23.512,33.443,9.932,11.625,15.804,24.1,20.912,17.35,191.292,13.0,3.375,204.292,4.242
2016-06-01,87.5,52.062,33.5,21.933,28.422,6.489,13.625,17.5,26.15,22.267,19.0,191.667,11.292,1.86,202.958,3.832
2016-06-02,49.0,34.166,20.5,11.209,14.528,3.319,7.031,8.448,26.2,21.612,17.6,188.875,7.125,1.146,196.0,2.52
2016-06-03,70.5,49.396,36.0,18.544,27.695,9.151,9.855,13.068,23.45,20.327,16.8,190.409,9.273,2.185,199.682,3.412
2016-06-04,74.5,63.792,49.0,17.361,27.569,10.208,10.854,15.208,25.6,22.256,18.8,187.75,9.792,1.453,197.542,3.75
2016-06-05,86.0,71.896,59.0,21.179,26.058,4.88,10.521,15.135,23.2,20.256,18.15,190.875,14.792,3.248,205.667,4.712
2016-06-06,85.5,73.979,61.0,18.736,22.595,3.86,17.198,23.761,23.95,20.631,17.85,193.833,9.083,3.77,202.917,3.0
2016-06-07,90.0,79.062,73.5,30.154,42.596,12.442,14.984,20.839,21.7,20.45,19.1,197.417,13.667,6.244,211.083,4.445
2016-06-08,88.5,71.812,49.5,27.278,36.416,9.139,13.903,18.582,26.55,22.402,18.5,190.25,10.792,4.771,201.042,4.562
2016-06-09,96.0,88.312,79.5,27.583,41.847,14.264,9.886,16.635,24.25,22.221,20.4,193.292,14.667,2.75,207.958,4.312
2016-06-10,93.0,69.083,50.0,22.712,29.837,7.125,13.244,18.811,28.6,24.473,21.0,193.238,14.81,3.114,208.048,3.872
2016-06-11,83.0,63.146,30.0,25.673,33.805,8.132,12.709,18.198,29.4,24.365,21.0,195.833,16.0,5.767,211.833,4.867
2016-06-12,86.0,71.771,51.0,13.974,18.029,4.055,10.847,16.688,27.65,24.358,21.7,189.833,10.708,3.583,200.542,3.646
2016-06-13,97.0,92.188,77.0,16.397,20.901,4.504,3.566,8.53,22.3,20.731,19.8,191.13,10.957,1.546,202.087,2.864
2016-06-14,79.5,68.896,57.5,18.786,22.689,3.902,8.344,12.316,26.2,22.931,20.3,189.042,12.958,2.438,202.0,3.089
2016-06-15,85.0,80.625,75.0,24.125,30.139,6.014,11.188,17.573,23.0,21.412,20.2,196.542,14.083,6.292,210.625,2.854
2016-06-16,96.5,82.125,70.0,21.181,32.208,11.028,8.812,14.167,24.5,22.615,20.55,192.913,11.696,3.932,204.609,3.584
2016-06-17,96.5,75.979,58.0,32.509,41.769,9.259,14.975,24.708,30.0,25.275,20.2,191.773,25.182,3.587,216.955,4.896
2016-06-18,69.5,49.625,29.0,21.469,26.018,4.549,17.115,22.156,32.8,27.74,24.5,194.708,16.5,2.688,211.208,4.334
2016-06-19,95.5,72.396,56.0,15.659,18.922,3.264,23.271,31.531,27.35,24.69,21.85,194.435,13.826,3.052,208.261,4.877
2016-06-20,96.5,80.208,63.0,29.347,40.972,11.625,19.448,31.688,28.7,25.054,21.65,192.833,17.625,5.646,210.458,4.896
2016-06-21,93.5,79.542,64.5,37.316,47.629,10.314,22.966,33.796,26.35,24.273,22.0,203.917,17.542,6.146,221.458,4.856
2016-06-22,92.0,84.771,73.5,27.542,35.611,8.07,27.979,40.146,24.65,23.283,22.2,201.565,14.783,5.792,216.348,4.98
2016-06-23,97.0,86.75,68.0,22.29,34.332,12.042,14.437,27.979,27.35,23.952,22.35,188.333,13.375,3.008,201.708,3.856
2016-06-24,91.5,81.396,69.5,22.736,30.802,8.066,11.102,19.128,25.75,23.402,21.85,193.739,12.304,4.217,206.043,4.055
2016-06-25,94.0,73.75,53.0,18.015,30.272,12.256,12.063,22.354,29.55,26.479,22.95,186.391,10.913,1.152,197.304,4.211
2016-06-26,77.5,57.458,44.0,21.806,24.5,2.694,16.396,23.781,29.45,26.135,23.35,196.292,15.625,4.916,211.917,4.312
2016-06-27,79.0,64.688,49.5,20.903,25.431,4.528,15.187,21.771,28.5,25.175,22.7,197.542,11.875,5.604,209.417,3.146
2016-06-28,95.0,90.208,80.5,28.867,36.176,7.308,11.354,18.119,23.25,20.027,18.25,190.478,13.522,3.416,204.0,3.644
2016-06-29,92.5,81.396,66.0,28.771,36.406,7.635,16.302,24.0,25.3,22.375,20.25,194.917,12.708,4.801,207.625,4.252
2016-06-30,96.0,82.896,69.0,41.312,53.704,12.392,26.229,40.177,26.6,23.746,20.9,203.5,17.25,6.188,220.75,5.396
2016-07-01,92.0,77.896,57.5,38.736,55.069,16.334,35.665,54.282,30.55,26.258,23.4,199.143,18.905,10.166,218.048,5.652
2016-07-02,90.0,76.27,61.0,20.459,30.68,10.222,30.583,46.26,31.05,27.377,23.7,184.625,16.792,3.23,201.417,4.562
2016-07-03,81.5,68.458,52.0,15.361,25.944,10.583,17.896,30.323,34.5,29.598,26.05,181.833,17.458,4.771,199.292,3.438
2016-07-04,83.0,68.542,49.0,25.439,35.697,10.257,17.708,28.304,34.2,29.077,26.25,190.174,12.826,6.13,203.0,3.388
2016-07-05,83.0,77.438,71.5,15.232,20.865,5.633,9.507,18.597,26.5,22.652,21.15,189.25,9.542,3.182,198.792,2.525
2016-07-06,88.0,80.229,74.5,26.71,43.019,16.309,14.854,25.031,26.05,23.721,21.3,193.25,17.875,4.792,211.125,4.834
2016-07-07,90.0,69.833,42.0,30.543,47.351,16.808,19.052,29.416,36.05,28.115,23.45,191.524,19.238,5.189,210.762,4.044
2016-07-08,83.0,73.625,65.0,32.462,46.542,14.08,19.396,30.288,29.35,26.015,23.35,189.167,17.042,5.725,206.208,4.685
2016-07-09,95.0,89.77,85.0,18.25,32.417,14.166,11.531,19.948,24.95,23.256,21.65,182.708,14.042,1.958,196.75,3.604
2016-07-10,94.0,74.729,52.5,19.611,27.708,8.097,13.49,23.604,30.85,26.315,21.8,189.348,18.87,3.486,208.217,5.104
2016-07-11,89.5,67.304,44.0,33.961,49.966,16.005,20.917,31.333,34.15,28.319,24.35,192.75,22.0,6.146,214.75,5.327
2016-07-12,86.5,73.521,56.0,22.906,30.601,7.695,20.542,31.727,32.15,27.979,25.6,190.833,13.708,4.688,204.542,4.208
2016-07-13,87.5,83.375,74.5,40.293,52.415,12.123,32.344,53.032,28.35,26.621,25.2,188.435,18.957,7.153,207.391,4.936
2016-07-14,94.5,78.458,52.0,30.472,41.722,11.25,29.469,48.75,33.95,27.581,22.9,192.667,15.792,4.396,208.458,4.5
2016-07-15,93.0,86.188,82.0,20.721,27.282,6.561,9.176,17.959,25.8,23.61,22.2,187.478,9.304,2.37,196.783,3.187
2016-07-16,83.5,75.125,64.0,18.125,26.195,8.069,13.792,23.594,27.65,24.921,21.8,188.739,10.913,3.423,199.652,3.833
2016-07-17,87.5,83.98,78.0,19.683,26.205,6.522,20.292,36.771,28.25,26.602,24.6,194.25,19.875,4.426,214.125,4.478
2016-07-18,86.0,72.782,53.0,14.48,16.46,1.981,20.052,33.279,32.9,29.407,26.7,199.091,13.455,3.462,212.545,3.708
2016-07-19,83.0,67.0,50.0,22.423,32.996,10.573,13.962,21.978,32.95,29.2,26.4,192.261,12.913,3.048,205.174,3.762
2016-07-20,84.0,71.792,57.5,19.236,25.389,6.153,10.094,17.208,30.05,27.344,25.35,191.708,11.292,4.25,203.0,2.958
2016-07-21,95.0,92.416,79.0,18.597,27.153,8.556,6.146,12.323,24.85,22.531,21.7,188.0,9.25,2.917,197.25,3.0
2016-07-22,93.5,81.396,67.5,15.844,24.518,8.674,6.018,12.491,23.25,22.312,21.4,185.636,7.955,3.554,193.591,2.609
2016-07-23,79.0,66.125,56.0,12.574,18.748,6.175,7.844,12.417,26.25,23.479,21.05,184.625,7.958,1.65,192.583,2.438
2016-07-24,80.5,69.0,54.5,9.926,12.856,2.93,7.76,12.885,28.55,24.912,21.4,188.792,8.375,2.958,197.167,2.229
2016-07-25,84.5,71.25,57.0,22.637,32.256,9.619,12.917,20.146,28.7,25.783,22.6,190.13,10.348,5.076,200.478,3.218
2016-07-26,90.0,80.729,65.5,21.49,41.059,19.569,10.589,18.393,27.45,24.86,23.45,187.5,11.667,6.708,199.167,3.696
2016-07-27,89.5,80.104,68.0,20.986,38.097,17.111,9.386,15.719,26.9,25.062,23.9,187.333,11.458,3.125,198.792,4.146
2016-07-28,88.5,74.146,59.5,19.028,36.847,17.819,8.177,14.25,30.45,27.194,24.3,187.217,13.13,4.082,200.348,3.958
2016-07-29,89.0,68.958,44.5,18.878,39.274,20.396,7.776,13.097,32.5,28.096,24.7,187.261,16.478,4.402,203.739,3.767
2016-07-30,88.0,69.0,49.5,15.684,27.481,11.796,9.079,14.656,33.2,28.408,24.45,188.333,13.417,4.896,201.75,3.083
2016-07-31,84.5,74.208,58.5,6.241,9.429,3.188,5.76,11.396,31.85,28.231,26.2,179.696,6.478,2.778,186.174,1.669
2016-08-01,87.0,76.604,64.0,14.861,26.986,12.125,7.375,12.906,30.95,28.16,25.65,181.625,7.792,3.98,189.417,2.25
2016-08-02,93.5,84.27,75.5,19.69,37.187,17.497,7.607,13.83,28.9,26.792,23.65,183.958,12.125,3.812,196.083,3.17
2016-08-03,95.5,78.416,61.5,19.417,37.917,18.5,7.546,13.604,31.7,28.01,24.65,185.957,16.348,3.2,202.304,4.062
2016-08-04,89.5,72.938,52.0,19.077,36.995,17.918,9.201,14.792,33.55,29.358,26.0,184.417,13.917,3.119,198.333,3.602
2016-08-05,86.0,72.604,55.5,19.951,37.307,17.356,11.371,18.672,33.9,29.662,26.6,184.545,16.864,3.13,201.409,3.868
2016-08-06,87.0,71.708,49.5,17.872,29.726,11.854,11.138,19.083,34.65,30.019,27.15,180.522,14.696,3.052,195.217,3.271
2016-08-07,81.5,66.0,46.0,7.486,11.069,3.583,7.776,14.844,34.4,29.846,26.95,182.083,9.917,3.104,192.0,1.938
2016-08-08,75.5,63.312,49.0,9.911,16.071,6.16,6.896,12.17,33.6,29.792,26.75,181.375,9.958,1.375,191.333,1.942
2016-08-09,67.0,48.354,33.0,21.471,33.084,11.613,13.177,19.661,38.75,33.304,28.8,188.304,17.826,1.347,206.13,3.646
2016-08-10,76.5,65.25,52.5,18.086,22.287,4.2,16.51,26.625,34.0,30.11,27.0,194.917,12.708,3.32,207.625,3.206
2016-08-11,77.5,63.625,48.0,13.208,15.368,2.16,10.979,19.104,30.8,28.062,26.15,193.875,10.958,3.646,204.833,2.854
2016-08-12,81.0,68.792,49.5,15.504,19.555,4.051,13.173,20.604,30.6,27.144,25.25,190.227,13.273,5.517,203.5,2.652
2016-08-13,79.5,66.666,53.0,12.042,14.278,2.236,12.656,19.312,31.0,27.146,24.7,191.375,12.125,5.125,203.5,2.833
2016-08-14,74.0,68.216,59.0,8.458,9.542,1.083,8.875,14.767,28.5,26.07,24.3,186.556,10.444,2.66,197.0,2.354
