date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,NO2_mean,NOX_mean,NO_mean,PM25_mean
2015-07-30,91.0,72.083,53.0,0.792,49.166,36.7,31.042,26.6,9.0,10.625,1.625,32.167
2015-07-31,90.0,71.292,48.0,0.792,49.188,36.8,30.967,26.2,11.042,14.542,3.5,32.5
2015-08-01,92.0,75.958,54.0,2.208,57.562,35.5,30.504,25.9,7.833,9.75,1.917,34.167
2015-08-02,93.0,82.542,61.0,1.708,74.958,34.2,30.083,28.0,5.208,6.333,1.125,42.292
2015-08-03,93.0,81.792,66.0,0.609,58.0,33.6,29.862,27.6,5.955,7.227,1.273,33.348
2015-08-04,93.0,78.25,54.0,3.292,47.666,34.6,29.796,27.4,4.208,5.833,1.625,27.333
2015-08-05,91.0,79.667,63.0,0.417,21.584,33.6,29.729,26.4,4.208,7.417,3.208,11.792
2015-08-06,92.0,82.792,68.0,0.167,19.834,32.7,29.612,27.4,3.542,6.0,2.458,9.333
2015-08-07,95.0,75.167,52.0,0.958,22.104,36.1,30.521,25.8,6.833,10.792,3.958,12.458
2015-08-08,89.0,77.917,60.0,2.75,37.416,33.9,29.346,25.5,6.917,8.875,1.958,20.958
2015-08-09,87.0,76.25,62.0,0.5,31.229,32.8,29.092,27.2,4.0,4.958,0.958,18.417
2015-08-10,89.0,74.25,54.0,0.696,24.146,34.5,29.638,25.7,6.957,8.435,1.478,15.042
2015-08-11,91.0,66.083,40.0,0.292,23.044,37.0,30.717,25.9,8.1,10.7,2.6,16.174
2015-08-12,89.0,67.708,38.0,0.167,30.23,35.6,29.758,24.3,7.909,8.909,1.0,21.042
2015-08-13,97.0,88.375,78.0,0.083,30.479,30.3,27.338,23.8,6.292,7.958,1.667,17.083
2015-08-14,95.0,74.25,51.0,0.0,17.708,35.5,29.342,25.6,6.917,9.042,2.125,10.25
2015-08-15,87.0,68.833,40.0,0.167,19.666,35.6,28.917,24.1,6.958,8.875,1.917,12.75
2015-08-16,94.0,80.833,64.0,1.5,30.208,31.0,27.817,24.9,5.042,7.542,2.5,17.667
2015-08-17,99.0,93.167,83.0,1.174,20.416,28.9,26.608,24.8,2.696,3.826,1.13,6.042
2015-08-18,96.0,78.75,59.0,0.5,13.354,32.4,27.992,23.6,8.417,9.792,1.375,8.125
2015-08-19,91.0,82.792,74.0,0.25,14.0,28.6,26.662,25.1,8.667,9.5,0.833,8.917
2015-08-20,97.0,91.875,82.0,0.0,12.834,27.7,25.842,24.8,8.125,10.0,1.875,8.083
2015-08-21,96.0,86.75,69.0,0.792,24.104,30.5,27.542,24.6,6.958,9.5,2.542,11.167
2015-08-22,96.0,77.417,60.0,0.333,24.625,33.5,28.996,26.1,6.583,8.458,1.875,13.292
2015-08-23,80.0,68.875,53.0,0.083,13.479,33.4,28.625,25.8,4.833,5.375,0.542,8.917
2015-08-24,89.0,75.208,53.0,2.696,17.375,31.2,27.375,23.0,4.652,5.217,0.565,8.917
2015-08-25,96.0,83.542,76.0,0.292,24.958,26.0,23.779,21.3,4.87,5.522,0.652,11.542
2015-08-26,99.0,90.125,79.0,0.333,20.396,28.5,25.679,21.5,3.625,4.458,0.833,7.542
2015-08-27,92.0,78.5,55.0,1.292,18.479,32.2,27.121,23.2,7.625,8.792,1.167,9.792
2015-08-28,96.0,90.125,85.0,1.708,26.229,26.5,25.442,24.3,5.875,6.792,0.917,11.625
2015-08-29,98.0,90.0,78.0,1.375,19.625,26.9,24.962,22.8,5.208,5.958,0.75,10.25
2015-08-30,98.0,94.958,88.0,2.042,18.229,26.2,25.083,24.0,3.333,4.042,0.708,7.667
2015-08-31,99.0,87.542,69.0,1.522,13.666,29.1,25.546,23.6,13.217,15.348,2.13,8.375
2015-09-01,99.0,94.292,89.0,1.333,21.083,26.8,25.008,23.8,7.042,8.792,1.75,9.292
2015-09-02,99.0,79.917,55.0,1.167,15.916,32.6,27.296,23.3,6.667,10.042,3.375,8.333
2015-09-03,97.0,88.917,71.0,1.5,23.218,27.8,24.125,22.9,12.696,15.13,2.435,12.273
2015-09-04,99.0,76.042,57.0,1.125,28.02,30.7,25.696,21.4,10.125,11.875,1.75,16.458
2015-09-05,86.0,70.208,48.0,1.542,22.333,29.9,25.358,20.0,7.833,8.75,0.917,12.667
2015-09-06,99.0,91.958,82.0,1.625,28.208,24.9,23.983,22.5,3.625,4.125,0.5,13.375
2015-09-07,98.0,89.5,74.0,1.217,15.208,28.1,24.833,22.9,12.478,14.174,1.696,8.667
2015-09-08,98.0,96.458,94.0,0.458,10.146,23.2,22.038,20.6,7.708,8.125,0.417,5.417
2015-09-09,99.0,89.208,69.0,0.667,11.812,27.0,23.104,19.5,6.0,6.083,0.083,4.958
2015-09-10,99.0,78.625,57.0,0.875,11.75,30.9,24.825,22.0,8.708,12.5,3.792,6.708
2015-09-11,77.0,65.25,51.0,0.958,13.471,28.5,23.671,20.9,4.818,5.0,0.182,7.833
2015-09-12,89.0,72.542,55.0,2.417,22.0,27.8,23.433,16.8,6.625,7.208,0.583,11.5
2015-09-13,94.0,74.125,53.0,1.292,24.438,28.9,24.346,21.0,6.542,7.208,0.667,17.083
2015-09-14,82.0,62.125,33.0,1.348,10.292,30.2,23.417,18.3,7.13,7.435,0.304,7.083
2015-09-15,86.0,72.542,57.0,3.125,19.625,27.1,23.429,20.6,10.708,12.167,1.458,13.75
2015-09-16,92.0,81.083,65.0,1.333,23.146,24.0,21.95,20.0,9.75,10.833,1.083,19.542
2015-09-17,98.0,96.5,94.0,0.708,17.917,20.8,20.133,19.5,10.208,10.958,0.75,11.083
2015-09-18,99.0,79.917,57.0,1.083,11.458,28.7,23.008,18.9,9.625,10.75,1.125,7.125
2015-09-19,77.0,64.565,47.0,1.045,10.091,29.6,23.926,21.0,5.833,6.25,0.417,8.083
2015-09-20,81.0,66.667,48.0,1.0,12.938,29.4,23.896,19.8,5.958,6.542,0.583,9.917
2015-09-21,91.0,79.542,62.0,1.739,18.062,26.6,22.667,19.2,8.739,10.522,1.783,11.958
2015-09-22,92.0,77.833,56.0,2.333,25.271,29.0,23.525,18.4,9.375,11.583,2.208,19.583
2015-09-23,90.0,70.958,54.0,2.583,17.667,26.9,24.112,21.3,4.792,5.125,0.333,13.5
2015-09-24,82.0,72.875,63.0,0.875,16.021,23.5,22.675,21.6,3.917,4.292,0.375,12.583
2015-09-25,97.0,93.417,72.0,0.458,11.666,23.3,20.721,18.9,9.348,9.913,0.565,7.25
2015-09-26,98.0,86.292,71.0,1.333,13.229,26.9,23.588,20.9,7.25,8.625,1.375,7.167
2015-09-27,96.0,83.625,63.0,1.167,17.938,27.7,23.546,19.4,7.083,8.0,0.917,11.833
2015-09-28,95.0,70.208,45.0,1.13,17.333,29.5,23.417,18.0,9.652,11.391,1.739,13.625
2015-09-29,74.0,53.958,36.0,1.292,12.938,29.8,23.483,19.7,8.458,8.958,0.5,10.75
2015-09-30,82.0,57.083,32.0,1.667,15.729,26.0,19.75,15.7,9.875,11.167,1.292,10.25
2015-10-01,99.0,87.125,69.0,3.625,26.0,25.7,19.946,16.6,18.125,20.583,2.458,14.792
2015-10-02,90.0,68.792,49.0,0.25,17.374,26.7,22.208,15.6,4.783,4.783,0.0,8.783
2015-10-03,88.0,67.583,44.0,1.583,16.625,27.6,20.162,13.2,10.458,11.875,1.417,11.833
2015-10-04,90.0,64.667,46.0,1.417,21.354,27.7,20.817,15.4,7.917,8.333,0.417,15.458
2015-10-05,87.0,66.208,50.0,1.565,14.73,22.0,18.3,15.4,10.652,11.826,1.174,9.083
2015-10-06,90.0,72.958,51.0,1.625,23.396,25.3,19.642,15.7,13.292,16.167,2.875,15.958
2015-10-07,84.0,60.833,39.0,1.292,12.208,25.8,19.938,15.4,7.875,8.667,0.792,9.5
2015-10-08,73.0,54.917,37.0,0.833,14.646,25.5,19.971,15.6,4.167,4.333,0.167,11.208
2015-10-09,89.0,69.667,51.0,0.708,35.77,24.2,19.779,15.2,6.667,7.292,0.625,28.792
2015-10-10,96.0,83.833,72.0,1.833,59.188,19.9,17.525,13.0,20.833,25.583,4.75,44.333
2015-10-11,97.0,90.75,76.0,1.333,16.812,21.2,19.204,15.8,6.875,7.333,0.458,10.917
2015-10-12,91.0,66.458,44.0,0.826,13.958,24.7,18.517,11.8,4.217,4.565,0.348,11.083
2015-10-13,80.0,59.0,38.0,0.917,11.226,24.2,19.658,16.7,5.318,5.773,0.455,9.417
2015-10-14,74.0,58.375,41.0,1.375,9.875,25.7,19.033,13.6,7.125,8.0,0.875,7.208
2015-10-15,87.0,71.042,50.0,1.083,19.083,22.9,16.275,10.0,13.958,17.667,3.708,14.583
2015-10-16,92.0,73.042,44.0,1.167,26.875,26.2,18.554,12.2,17.333,24.083,6.75,21.333
2015-10-17,90.0,74.25,47.0,1.375,19.021,25.6,19.288,15.9,14.625,16.5,1.875,14.458
2015-10-18,93.0,73.875,49.0,1.458,20.98,26.3,19.783,14.5,10.75,13.083,2.333,16.833
2015-10-19,90.0,74.583,49.0,1.043,19.083,25.6,18.567,12.3,9.087,10.913,1.826,15.292
2015-10-20,93.0,77.833,57.0,1.458,36.938,24.7,19.204,14.6,13.792,17.0,3.208,25.917
2015-10-21,90.0,77.917,58.0,1.25,39.479,24.3,18.629,13.6,11.875,14.042,2.167,31.0
2015-10-22,93.0,71.792,49.0,0.792,33.125,26.4,19.567,15.4,8.708,9.958,1.25,24.0
2015-10-23,91.0,76.667,52.0,1.958,25.542,23.3,19.008,13.0,11.957,14.174,2.217,18.042
2015-10-24,92.0,76.0,59.0,2.083,40.292,23.7,19.588,15.3,14.25,16.0,1.75,29.25
2015-10-25,72.0,44.375,30.0,0.083,13.042,21.7,17.079,13.2,2.667,2.667,0.0,8.875
2015-10-26,86.0,56.083,32.0,0.913,12.875,21.3,14.958,7.7,8.348,9.391,1.043,8.0
2015-10-27,90.0,78.458,63.0,1.417,23.166,21.7,17.792,11.0,12.792,15.417,2.625,17.083
2015-10-28,94.0,66.125,48.0,0.333,14.896,23.8,19.167,15.6,6.125,6.458,0.333,10.0
2015-10-29,64.0,54.292,40.0,0.875,12.646,22.2,17.592,14.8,5.167,5.5,0.333,9.917
2015-10-30,78.0,58.75,40.0,2.333,24.166,21.6,16.921,13.3,7.792,8.0,0.208,19.125
2015-10-31,,,,,7.958,,,,3.125,3.208,0.083,6.5
2015-11-01,79.0,60.208,40.0,1.375,15.708,17.8,13.054,6.6,7.458,8.208,0.75,9.583
2015-11-02,93.0,84.458,74.0,0.609,20.178,14.8,13.458,11.8,11.091,11.409,0.318,10.217
2015-11-03,91.0,67.875,48.0,0.542,8.729,20.9,15.654,11.0,5.5,5.833,0.333,6.625
2015-11-04,89.0,75.542,52.0,1.542,15.062,21.7,14.508,9.6,13.167,17.292,4.125,12.667
2015-11-05,97.0,77.292,47.0,1.375,26.875,22.4,14.979,8.3,17.917,28.292,10.375,20.125
2015-11-06,96.0,77.875,55.0,3.375,32.771,23.5,17.292,11.2,15.0,23.25,8.25,18.208
2015-11-07,91.0,78.708,68.0,2.083,33.604,19.6,17.6,14.2,14.667,17.833,3.167,24.708
2015-11-08,97.0,90.542,75.0,0.542,22.854,18.3,16.25,15.5,9.167,9.375,0.208,14.292
2015-11-09,98.0,95.625,92.0,0.826,30.584,19.5,17.742,16.2,21.087,30.348,9.261,12.125
2015-11-10,98.0,75.667,55.0,0.792,7.1,24.6,18.479,12.8,9.304,10.217,0.913,6.0
2015-11-11,80.0,62.958,39.0,0.417,5.661,20.6,15.038,11.2,6.958,7.25,0.292,
2015-11-12,87.0,72.125,55.0,1.042,16.125,19.4,14.675,11.2,16.042,20.417,4.375,
2015-11-13,88.0,73.0,61.0,1.25,22.5,17.8,15.742,11.8,14.87,20.174,5.304,11.333
2015-11-14,96.0,86.0,72.0,0.042,12.688,17.7,16.533,15.6,7.375,7.542,0.167,6.417
2015-11-15,99.0,81.083,64.0,0.458,7.93,23.1,17.975,15.7,8.125,8.958,0.833,5.0
2015-11-16,91.0,76.292,59.0,2.435,10.666,21.0,16.529,12.6,14.391,17.739,3.348,8.917
2015-11-17,97.0,90.75,71.0,2.125,37.792,20.1,16.758,13.6,23.542,30.5,6.958,22.083
2015-11-18,99.0,96.167,93.0,0.833,25.562,18.4,17.071,15.4,22.083,28.083,6.0,14.292
2015-11-19,97.0,77.25,55.0,0.875,8.084,20.9,16.396,13.6,9.917,10.542,0.625,5.75
2015-11-20,84.0,75.083,66.0,2.625,15.083,19.9,15.879,13.9,16.667,21.0,4.333,10.583
2015-11-21,86.0,63.25,37.0,0.958,12.938,22.3,16.571,11.3,7.333,7.625,0.292,11.0
2015-11-22,93.0,80.667,58.0,1.625,27.333,19.8,14.179,10.2,13.625,18.458,4.833,20.25
2015-11-23,95.0,88.458,77.0,1.348,43.146,17.2,14.575,11.6,15.652,22.435,6.783,27.958
2015-11-24,96.0,74.167,56.0,0.458,21.429,21.2,15.704,11.0,9.542,11.458,1.917,13.167
2015-11-25,93.0,72.583,55.0,1.625,10.163,13.4,10.767,8.8,15.458,16.583,1.125,5.958
2015-11-26,96.0,77.458,51.0,0.125,9.274,17.1,11.888,9.5,8.542,9.417,0.875,6.083
2015-11-27,55.0,49.083,41.0,0.042,4.405,14.1,9.9,7.0,2.905,3.667,0.762,5.208
2015-11-28,74.0,56.708,40.0,0.542,10.334,16.8,10.983,7.4,5.348,5.652,0.304,8.292
2015-11-29,84.0,68.167,50.0,0.375,10.73,14.2,10.808,7.9,7.0,7.625,0.625,9.125
2015-11-30,94.0,73.375,44.0,1.13,21.02,17.7,9.812,4.7,15.5,24.833,9.333,16.875
2015-12-01,95.0,67.583,45.0,0.75,15.48,17.6,10.429,4.9,9.917,13.083,3.167,13.292
2015-12-02,88.0,73.792,49.0,2.708,24.792,17.3,10.221,2.6,18.667,24.292,5.625,17.917
2015-12-03,97.0,74.958,47.0,0.917,16.08,16.0,12.625,9.0,8.208,9.375,1.167,10.917
2015-12-04,70.0,50.5,41.0,0.583,11.309,12.0,9.483,7.4,3.348,3.478,0.13,7.478
2015-12-05,59.0,51.458,39.0,0.75,9.646,16.1,11.088,8.3,3.375,3.5,0.125,6.042
2015-12-06,69.0,56.5,45.0,1.167,10.51,13.1,10.667,8.6,4.167,4.292,0.125,6.708
2015-12-07,81.0,60.0,31.0,1.348,12.318,16.6,9.338,4.4,16.217,19.696,3.478,5.625
2015-12-08,84.0,61.542,38.0,0.222,9.275,16.3,9.258,1.9,13.292,15.458,2.167,4.125
2015-12-09,86.0,70.0,44.0,0.8,25.3,14.5,7.804,1.5,17.5,23.958,6.458,12.792
2015-12-10,98.0,85.417,72.0,1.375,30.0,14.7,10.975,5.7,22.333,34.375,12.042,19.625
2015-12-11,99.0,79.25,60.0,0.739,26.442,22.9,17.75,12.9,3.292,3.75,0.458,6.0
2015-12-12,90.0,65.25,51.0,1.125,12.292,15.8,12.854,10.5,6.75,7.375,0.625,10.083
2015-12-13,92.0,80.667,67.0,3.0,21.375,17.3,13.171,11.0,13.292,15.083,1.792,13.0
2015-12-14,87.0,76.5,64.0,1.696,18.23,14.6,12.2,9.1,20.955,27.273,6.318,12.625
2015-12-15,91.0,79.375,62.0,1.75,26.875,16.7,13.638,11.0,23.125,34.583,11.458,16.583
2015-12-16,95.0,73.917,56.0,0.909,20.833,16.7,12.621,9.0,11.917,15.958,4.042,11.833
2015-12-17,68.0,55.125,37.0,0.042,5.938,12.7,8.9,6.0,3.667,4.0,0.333,2.917
2015-12-18,73.0,54.0,39.0,0.125,5.911,12.6,7.617,5.1,2.792,2.875,0.083,3.042
2015-12-19,73.0,54.208,36.0,0.333,5.896,13.2,8.517,5.0,3.458,3.583,0.125,4.292
2015-12-20,79.0,61.917,40.0,1.0,13.854,13.8,6.767,-0.1,9.833,11.458,1.625,7.125
2015-12-21,92.0,88.0,78.0,1.174,20.25,10.0,8.654,7.1,19.409,22.682,3.273,12.875
2015-12-22,84.0,67.208,43.0,0.625,10.062,16.6,10.667,4.1,9.583,9.75,0.167,7.292
2015-12-23,94.0,79.792,67.0,2.292,27.708,10.3,8.108,3.8,24.125,30.542,6.417,17.25
2015-12-24,95.0,81.667,63.0,1.667,15.896,17.5,12.683,9.5,15.167,18.167,3.0,9.917
2015-12-25,83.0,65.292,46.0,0.792,10.834,15.4,11.275,7.9,5.75,5.833,0.083,9.792
2015-12-26,81.0,59.292,40.0,0.958,13.458,13.3,9.367,5.6,4.833,5.0,0.167,12.0
2015-12-27,67.0,57.667,49.0,1.625,16.191,12.1,8.533,4.0,3.875,3.875,0.0,10.042
2015-12-28,71.0,57.292,40.0,0.739,6.393,12.0,6.562,2.2,5.435,5.826,0.391,1.625
2015-12-29,68.0,59.292,48.0,0.042,4.184,10.6,7.154,4.7,3.0,3.167,0.167,
2015-12-30,81.0,63.875,48.0,0.5,4.986,12.4,6.979,1.7,4.375,4.625,0.25,3.308
2015-12-31,84.0,66.542,43.0,1.583,9.334,13.3,6.95,1.7,6.458,6.917,0.458,7.458
2016-01-01,82.0,65.083,47.0,0.042,11.498,14.0,9.125,4.0,3.583,3.625,0.042,9.375
2016-01-02,88.0,70.667,48.0,1.565,18.479,15.0,8.75,2.0,7.478,8.609,1.13,14.667
2016-01-03,74.0,65.792,56.0,1.25,20.604,14.0,9.667,6.0,3.875,3.875,0.0,16.958
2016-01-04,91.0,68.125,50.0,1.083,22.604,12.0,7.25,2.0,6.167,7.333,1.167,18.125
2016-01-05,55.0,46.708,33.0,0.208,10.239,12.0,7.333,5.0,1.818,1.818,0.0,9.565
2016-01-06,80.0,51.625,34.0,0.583,6.724,10.0,4.542,-1.0,5.958,6.417,0.458,5.583
2016-01-07,85.0,68.542,41.0,0.792,14.229,13.0,4.333,-3.0,17.167,22.583,5.417,10.583
2016-01-08,93.0,85.333,69.0,0.5,26.006,7.0,4.292,2.0,17.667,25.75,8.083,20.5
2016-01-09,93.0,70.917,55.0,0.087,7.312,14.0,9.792,7.0,3.696,3.826,0.13,3.375
2016-01-10,77.0,64.292,49.0,1.0,7.738,14.0,9.583,7.0,5.833,6.375,0.542,4.833
2016-01-11,74.0,63.167,53.0,0.375,5.066,10.0,6.667,4.0,4.667,4.958,0.292,3.583
2016-01-12,61.0,54.708,45.0,0.708,9.562,9.0,6.583,5.0,4.333,4.458,0.125,6.75
2016-01-13,65.0,52.833,39.0,0.833,12.654,11.0,6.75,4.0,3.792,3.958,0.167,9.833
2016-01-14,89.0,72.875,54.0,0.208,5.162,5.0,1.958,-2.0,2.333,2.417,0.083,3.5
2016-01-15,93.0,87.125,75.0,0.0,2.403,2.0,0.0,-2.0,1.708,1.75,0.042,0.875
2016-01-16,90.0,83.167,72.0,0.478,3.327,5.0,2.375,1.0,3.391,3.478,0.087,2.125
2016-01-17,81.0,64.25,48.0,1.0,4.438,9.0,5.375,3.0,4.083,4.417,0.333,4.0
2016-01-18,82.0,60.25,34.0,1.083,9.855,11.0,5.042,1.0,15.375,18.75,3.375,8.5
2016-01-19,83.0,61.708,40.0,1.958,16.979,11.0,5.958,2.0,13.708,15.083,1.375,14.75
2016-01-20,82.0,68.917,51.0,2.875,23.708,8.0,3.875,-2.0,14.739,17.13,2.391,17.917
2016-01-21,83.0,58.417,42.0,1.0,12.25,10.0,5.833,4.0,3.875,3.875,0.0,10.667
2016-01-22,81.0,67.0,46.0,1.292,14.583,11.0,4.708,1.0,9.417,10.5,1.083,15.333
2016-01-23,74.0,61.792,45.0,0.957,5.789,5.0,2.583,1.0,3.652,3.826,0.174,5.75
2016-01-24,82.0,66.417,54.0,1.167,3.271,6.0,2.542,0.0,4.208,4.417,0.208,4.625
2016-01-25,73.0,59.0,44.0,2.208,5.808,9.0,3.417,-2.0,8.458,9.625,1.167,5.292
2016-01-26,82.0,63.958,42.0,2.292,7.824,11.0,3.583,-1.0,12.667,14.708,2.042,5.208
2016-01-27,89.0,70.25,50.0,3.083,23.02,11.0,5.042,-2.0,24.25,33.792,9.542,18.625
2016-01-28,85.0,61.833,36.0,2.083,13.394,14.0,7.292,2.0,9.875,10.25,0.375,10.0
2016-01-29,91.0,72.875,48.0,2.042,25.938,12.0,6.292,-1.0,18.708,22.458,3.75,15.333
2016-01-30,95.0,83.125,65.0,3.609,24.625,12.0,7.875,5.0,12.087,13.696,1.609,13.542
2016-01-31,66.0,51.083,39.0,2.208,5.271,10.0,4.875,1.0,2.75,2.75,0.0,5.75
2016-02-01,83.0,67.583,48.0,2.917,8.928,9.0,4.167,-2.0,10.25,10.958,0.708,7.75
2016-02-02,76.0,58.875,46.0,2.875,5.108,8.0,4.75,2.0,4.087,4.174,0.087,2.13
2016-02-03,75.0,55.458,35.0,3.167,7.154,13.0,7.833,4.0,4.375,4.583,0.208,4.917
2016-02-04,82.0,61.833,39.0,3.417,10.625,14.0,6.667,1.0,10.5,11.583,1.083,8.25
2016-02-05,94.0,88.625,76.0,2.458,22.834,6.0,4.125,0.0,17.292,20.708,3.417,12.583
2016-02-06,97.0,70.0,56.0,1.957,12.626,10.0,7.125,3.0,4.739,4.783,0.043,10.208
2016-02-07,82.0,56.875,44.0,1.167,8.03,8.0,4.75,2.0,2.875,2.875,0.0,5.417
2016-02-08,66.0,53.667,39.0,1.708,6.527,10.0,5.583,2.0,4.583,4.583,0.0,4.625
2016-02-09,87.0,74.083,57.0,1.708,13.625,5.0,4.25,4.0,15.667,16.875,1.208,9.458
2016-02-10,78.0,64.0,45.0,0.917,6.252,8.0,3.917,1.0,3.333,3.375,0.042,5.0
2016-02-11,83.0,64.417,45.0,0.792,5.219,7.0,3.083,1.0,3.75,3.917,0.167,1.333
2016-02-12,78.0,63.083,45.0,0.917,4.504,9.0,4.042,1.0,3.083,3.083,0.0,1.042
2016-02-13,77.0,61.042,45.0,0.913,5.965,11.0,5.167,1.0,5.0,5.609,0.609,4.5
2016-02-14,83.0,64.375,49.0,1.167,10.077,10.0,3.792,-2.0,9.917,12.792,2.875,8.208
2016-02-15,79.0,58.542,41.0,1.5,8.988,11.0,5.792,1.0,6.375,7.167,0.792,7.792
2016-02-16,88.0,66.583,37.0,1.435,19.71,16.0,6.458,-1.0,13.792,17.083,3.292,16.708
2016-02-17,91.0,78.0,61.0,2.167,43.511,11.0,8.042,4.0,31.917,49.25,17.333,32.542
2016-02-18,71.0,57.167,41.0,0.917,10.152,12.0,8.583,6.0,6.167,6.625,0.458,7.542
2016-02-19,78.0,54.167,40.0,0.083,6.376,11.0,5.667,1.0,3.875,4.375,0.5,3.167
2016-02-20,90.0,71.167,51.0,2.087,16.48,12.0,7.0,2.0,17.136,21.182,4.045,10.087
2016-02-21,74.0,54.75,41.0,0.667,8.53,9.0,5.0,2.0,2.542,2.542,0.0,7.417
2016-02-22,89.0,60.042,42.0,2.25,13.854,11.0,6.375,-1.0,14.167,16.625,2.458,9.292
2016-02-23,99.0,83.5,61.0,2.292,13.382,14.0,10.75,7.0,11.208,12.833,1.625,6.5
2016-02-24,66.0,49.083,37.0,1.5,6.508,11.0,6.208,2.0,2.917,2.917,0.0,4.333
2016-02-25,80.0,59.833,37.0,1.625,8.23,13.0,5.625,0.0,9.292,10.792,1.5,5.25
2016-02-26,91.0,61.167,36.0,1.458,11.064,14.0,7.25,0.0,7.042,7.458,0.417,10.875
2016-02-27,69.0,52.25,31.0,1.087,7.828,14.0,7.917,4.0,6.435,6.696,0.261,5.292
2016-02-28,80.0,62.958,36.0,0.75,11.708,14.0,6.125,1.0,13.167,14.625,1.458,9.5
2016-02-29,,,,,,,,,,,,
2016-03-01,91.0,77.292,47.0,2.375,19.978,11.0,6.083,0.0,18.5,22.417,3.917,16.75
2016-03-02,93.0,90.25,84.0,1.833,29.774,9.0,6.917,6.0,22.042,27.375,5.333,20.917
2016-03-03,92.0,58.208,37.0,1.333,9.06,13.0,8.458,5.0,4.667,4.667,0.0,8.417
2016-03-04,85.0,63.542,37.0,2.625,16.104,15.0,7.167,0.0,15.708,18.958,3.25,13.208
2016-03-05,92.0,67.917,43.0,2.875,25.396,15.0,8.958,1.0,15.708,18.792,3.083,20.542
2016-03-06,90.0,79.417,63.0,3.0,31.126,11.0,9.25,7.0,15.909,20.955,5.045,24.1
2016-03-07,66.0,55.708,35.0,0.917,6.562,12.0,7.125,3.0,3.542,3.75,0.208,4.471
2016-03-08,78.0,54.542,34.0,0.667,10.47,11.0,5.75,1.0,5.083,5.417,0.333,7.75
2016-03-09,82.0,56.833,42.0,1.125,15.75,12.0,6.833,2.0,6.375,6.958,0.583,10.875
2016-03-10,81.0,60.542,48.0,0.708,11.884,11.0,6.875,2.0,4.458,4.625,0.167,8.812
2016-03-11,67.0,50.042,31.0,1.083,11.916,14.0,7.958,4.0,4.542,4.833,0.292,
2016-03-12,82.0,63.708,43.0,1.708,14.916,12.0,6.292,0.0,8.083,9.167,1.083,
2016-03-13,90.0,78.667,66.0,2.0,23.396,13.0,8.625,3.0,17.0,20.652,3.652,
2016-03-14,88.0,59.958,38.0,1.458,17.777,14.0,9.75,6.0,5.542,5.542,0.0,
2016-03-15,74.0,63.125,51.0,1.417,4.233,13.0,8.125,4.0,4.792,4.833,0.042,
2016-03-16,68.0,51.917,36.0,1.708,6.976,15.0,9.208,6.0,3.708,3.708,0.0,
2016-03-17,62.0,49.875,35.0,1.75,7.78,15.0,9.417,5.0,4.682,4.864,0.182,9.286
2016-03-18,70.0,49.875,33.0,2.5,14.542,16.0,10.083,4.0,7.833,8.0,0.167,14.375
2016-03-19,82.0,54.917,36.0,3.125,29.271,18.0,11.0,3.0,9.292,9.417,0.125,29.625
2016-03-20,79.0,60.0,24.0,3.174,43.208,17.0,12.125,6.0,8.087,8.348,0.261,40.083
2016-03-21,97.0,87.833,69.0,1.333,16.17,11.0,9.5,8.0,5.458,5.917,0.458,10.583
2016-03-22,65.0,49.0,33.0,1.583,17.375,15.0,9.833,5.0,3.833,3.958,0.125,16.292
2016-03-23,78.0,57.542,38.0,2.348,16.626,16.0,9.583,4.0,11.292,12.5,1.208,16.667
2016-03-24,66.0,45.208,29.0,1.417,10.788,14.0,9.125,6.0,3.042,3.083,0.042,10.208
2016-03-25,82.0,53.0,33.0,2.875,13.334,11.0,8.083,4.0,6.458,7.0,0.542,11.5
2016-03-26,94.0,90.875,85.0,1.458,13.938,10.0,8.208,7.0,7.417,8.0,0.583,8.583
2016-03-27,92.0,64.167,42.0,1.174,8.866,14.0,9.5,6.0,3.913,4.043,0.13,8.542
2016-03-28,75.0,53.583,37.0,1.458,12.646,16.0,10.625,6.0,4.875,5.042,0.167,14.458
2016-03-29,81.0,58.375,31.0,2.208,23.146,18.0,10.958,6.0,11.333,12.083,0.75,24.667
2016-03-30,88.0,64.417,48.0,4.167,36.854,20.0,13.125,7.0,20.833,24.917,4.083,37.667
2016-03-31,92.0,72.333,43.0,1.875,21.042,13.0,9.375,7.0,11.5,11.708,0.208,18.458
2016-04-01,91.0,83.917,68.0,0.292,35.375,14.0,13.183,12.1,12.167,12.833,0.667,22.417
2016-04-02,95.0,77.833,60.0,1.045,33.75,18.6,15.146,11.5,9.958,12.75,2.792,19.875
2016-04-03,97.0,81.667,73.0,0.25,20.479,17.6,15.804,14.5,4.833,5.75,0.917,10.083
2016-04-04,99.0,89.167,71.0,0.625,8.9,19.5,16.238,12.2,8.818,10.045,1.227,5.174
2016-04-05,83.0,59.417,43.0,1.118,5.958,19.6,14.888,10.8,9.375,9.708,0.333,3.792
2016-04-06,83.0,56.583,32.0,2.667,16.666,21.5,15.488,8.5,12.958,14.417,1.458,12.292
2016-04-07,97.0,90.542,83.0,0.792,22.0,15.0,13.533,11.5,15.417,16.125,0.708,11.792
2016-04-08,82.0,68.792,56.0,0.708,13.52,18.4,15.346,10.9,8.833,9.292,0.458,10.458
