Station ID,Prefecture Code,Prefecture Name,City Code,City Name,Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Altitude (m),Year Start,Month Start,Day Start,Year End,Month End,Day End
36483010,36,Tokushima-ken,36208,Miyoshi-shi,34,1,36,133,47,54,120,2002,4,,,,
37201010,37,Kagawa-ken,37201,Takamatsu-shi,34,20,44,134,3,39,2,1974,4,,,,
37201080,37,Kagawa-ken,37201,Takamatsu-shi,34,18,8,133,57,46,22.3,2011,4,1,,,
37201090,37,Kagawa-ken,37201,Takamatsu-shi,34,19,41,134,7,17,37.4,2014,3,20,,,
37201100,37,Kagawa-ken,37201,Takamatsu-shi,34,14,1,134,2,6,91.9,2014,3,20,,,
37201510,37,Kagawa-ken,37201,Takamatsu-shi,34,19,51,134,2,47,5,1975,4,,,,
37201540,37,Kagawa-ken,37201,Takamatsu-shi,34,20,26,134,2,50,3,1983,5,,,,
37201550,37,Kagawa-ken,37201,Takamatsu-shi,34,18,49,134,1,49,20,1995,4,,,,
37202010,37,Kagawa-ken,37202,Marugame-shi,34,17,22,133,47,50,5,1970,1,,,,
37202030,37,Kagawa-ken,37202,Marugame-shi,34,16,49,133,47,8,3,1973,4,,,,
37202070,37,Kagawa-ken,37202,Marugame-shi,34,17,59,133,48,59,3,2008,7,1,,,
37203010,37,Kagawa-ken,37203,Sakaide-shi,34,19,12,133,51,31,2.6,2017,6,28,,,
37203020,37,Kagawa-ken,37203,Sakaide-shi,34,21,8,133,50,53,3,1970,6,,,,
37203040,37,Kagawa-ken,37203,Sakaide-shi,34,21,56,133,53,33,25,1972,4,,,,
37203050,37,Kagawa-ken,37203,Sakaide-shi,34,19,38,133,53,26,3,1970,4,,,,
37203110,37,Kagawa-ken,37203,Sakaide-shi,34,17,55,133,50,43,5,1980,4,,,,
37203130,37,Kagawa-ken,37203,Sakaide-shi,34,25,30,133,48,17,20,1988,4,,,,
37204010,37,Kagawa-ken,37204,Zentsuuji-shi,34,13,40,133,47,12,30,1980,4,,,,
37205010,37,Kagawa-ken,37205,Kanonji-shi,34,7,37,133,39,41,4,1979,4,,,,
37206010,37,Kagawa-ken,37206,Sanuki-shi,34,17,22,134,14,54,2.7,2013,11,1,,,
37322010,37,Kagawa-ken,37322,Tonoshou-cho,34,29,7,134,11,28,2.8,2015,7,1,,,
37364010,37,Kagawa-ken,37364,Naoshima-cho,34,27,37,133,59,44,4,1977,4,,,,
37386010,37,Kagawa-ken,37386,Utazu-cho,34,18,38,133,49,33,3,1970,9,,,,
37404010,37,Kagawa-ken,37404,Tadotsu-cho,34,16,21,133,45,14,1,1976,4,,,,
38201020,38,Ehime-ken,38201,Matsuyama-shi,33,49,11,132,43,42,6,1971,4,,,,
38201030,38,Ehime-ken,38201,Matsuyama-shi,33,53,18,132,43,58,2,1971,9,,,,
38201080,38,Ehime-ken,38201,Matsuyama-shi,33,50,30,132,43,39,15,1977,8,,,,
38201090,38,Ehime-ken,38201,Matsuyama-shi,33,48,49,132,42,15,2.7,2002,12,,,,
38201510,38,Ehime-ken,38201,Matsuyama-shi,33,51,7,132,45,31,20,1979,4,,,,
38201530,38,Ehime-ken,38201,Matsuyama-shi,33,49,17,132,45,48,18.2,2011,4,1,,,
38202010,38,Ehime-ken,38202,Imabari-shi,34,3,35,132,59,26,7,1977,11,,,,
38202100,38,Ehime-ken,38202,Imabari-shi,34,3,48,132,59,58,3.3,2014,2,1,,,
38203010,38,Ehime-ken,38203,Uwajima-shi,33,13,40,132,34,14,3.6,2014,2,1,,,
38204010,38,Ehime-ken,38204,Yawatahama-shi,33,27,42,132,25,19,1.6,2014,2,1,,,
38205010,38,Ehime-ken,38205,Niihama-shi,33,57,28,133,16,52,6,1969,10,,,,
38205020,38,Ehime-ken,38205,Niihama-shi,33,57,42,133,15,54,2,1969,1,,,,
38205060,38,Ehime-ken,38205,Niihama-shi,33,55,54,133,16,47,45,1973,3,,,,
38205080,38,Ehime-ken,38205,Niihama-shi,33,58,28,133,18,12,4,1973,9,,,,
38205090,38,Ehime-ken,38205,Niihama-shi,33,56,18,133,18,14,35,1973,9,,,,
38205100,38,Ehime-ken,38205,Niihama-shi,33,58,32,133,20,30,1,1977,3,10,,,
38206020,38,Ehime-ken,38206,Saijyou-shi,33,55,11,133,13,38,26,1971,3,,,,
38206050,38,Ehime-ken,38206,Saijyou-shi,33,55,6,133,11,36,2,1974,3,,,,
38206070,38,Ehime-ken,38206,Saijyou-shi,33,54,54,133,8,25,2,1991,4,,,,
38208020,38,Ehime-ken,38213,Shikokuchuuou-shi,34,0,50,133,34,24,4,1971,3,,,,
38208030,38,Ehime-ken,38213,Shikokuchuuou-shi,33,59,29,133,35,12,25,1971,9,,,,
38209030,38,Ehime-ken,38213,Shikokuchuuou-shi,33,57,53,133,30,59,22,1971,3,,,,
38209050,38,Ehime-ken,38213,Shikokuchuuou-shi,33,58,49,133,33,1,18,1975,3,,,,
38212040,38,Ehime-ken,38206,Saijyou-shi,33,55,57,133,4,47,3,1975,3,,,,
38302020,38,Ehime-ken,38213,Shikokuchuuou-shi,33,57,3,133,25,6,50,1973,3,,,,
38321010,38,Ehime-ken,38206,Saijyou-shi,33,52,57,133,4,31,35,1974,3,,,,
38323010,38,Ehime-ken,38206,Saijyou-shi,33,53,58,133,3,26,24,1974,3,,,,
38323020,38,Ehime-ken,38206,Saijyou-shi,33,51,53,133,1,39,65,1974,3,,,,
38380010,38,Ehime-ken,38386,Kumakougen-cho,33,38,38,132,54,47,498.9,2014,2,1,,,
38401010,38,Ehime-ken,38401,Masaki-cho,33,46,50,132,41,57,1,1973,6,,,,
38421010,38,Ehime-ken,38207,Oozu-shi,33,37,17,132,30,15,60,1974,4,,,,
38421030,38,Ehime-ken,38207,Oozu-shi,33,36,55,132,29,5,1,1973,9,,,,
39201350,39,Kochi-ken,39201,Kochi-shi,33,33,1,133,35,56,4.8,2009,6,1,,,
39201360,39,Kochi-ken,39201,Kochi-shi,33,32,49,133,33,33,2,1989,7,,,,
39201530,39,Kochi-ken,39201,Kochi-shi,33,32,24,133,29,23,7.7,2014,2,1,,,
39203010,39,Kochi-ken,39203,Aki-shi,33,30,25,133,54,9,7,2014,2,,,,
39204070,39,Kochi-ken,39204,Nankoku-shi,33,33,2,133,37,19,7,1978,4,,,,
39206020,39,Kochi-ken,39206,Susaki-shi,33,23,26,133,16,27,4,1993,8,,,,
39206080,39,Kochi-ken,39206,Susaki-shi,33,24,10,133,19,6,27,1981,4,,,,
39210010,39,Kochi-ken,39210,Shimanto-shi,32,58,49,132,54,19,6,2014,2,,,,
39212010,39,Kochi-ken,39212,Kami-shi,33,35,46,133,41,23,28,2016,3,,,,
39381030,39,Kochi-ken,39386,Ino-cho,33,32,49,133,25,57,15,1985,7,,,,
40101010,40,Fukuoka-ken,40101,Kitakyuusyuu-shi Moji-ku,33,53,57,130,56,0,19,1970,3,,,,
40101020,40,Fukuoka-ken,40101,Kitakyuusyuu-shi Moji-ku,33,52,19,130,58,35,1,1976,11,,,,
40101510,40,Fukuoka-ken,40101,Kitakyuusyuu-shi Moji-ku,33,56,53,130,58,7,2,1974,3,,,,
40103010,40,Fukuoka-ken,40103,Kitakyuusyuu-shi Wakamatsu-ku,33,54,5,130,48,27,2,1964,4,,,,
40103120,40,Fukuoka-ken,40103,Kitakyuusyuu-shi Wakamatsu-ku,33,53,37,130,41,37,17,1990,7,,,,
40103130,40,Fukuoka-ken,40103,Kitakyuusyuu-shi Wakamatsu-ku,33,55,14,130,47,12,3.8,2019,6,,,,
40105010,40,Fukuoka-ken,40105,Kitakyuusyuu-shi Tobata-ku,33,53,43,130,49,45,12,1964,2,,,,
40106010,40,Fukuoka-ken,40106,Kitakyuusyuu-shi Kokurakita-ku,33,53,13,130,51,5,31,1967,8,,,,
40106020,40,Fukuoka-ken,40106,Kitakyuusyuu-shi Kokurakita-ku,33,53,3,130,52,14,7,1969,11,,,,
40106510,40,Fukuoka-ken,40106,Kitakyuusyuu-shi Kokurakita-ku,33,52,21,130,52,50,3,1970,1,,,,
40107020,40,Fukuoka-ken,40107,Kitakyuusyuu-shi Kokuraminami-ku,33,49,48,130,56,23,3,1973,4,,,,
40107040,40,Fukuoka-ken,40107,Kitakyuusyuu-shi Kokuraminami-ku,33,49,20,130,52,32,42,1978,3,,,,
40108010,40,Fukuoka-ken,40108,Kitakyusyu-shi Yahatahigashi-ku,33,51,50,130,48,45,30,1964,2,,,,
40108510,40,Fukuoka-ken,40108,Kitakyusyu-shi Yahatahigashi-ku,33,52,6,130,47,59,8,1975,4,,,,
40109010,40,Fukuoka-ken,40109,Kitakyuusyuu-shi Yahatanishi-ku,33,51,35,130,46,15,21,1967,12,,,,
40109030,40,Fukuoka-ken,40109,Kitakyuusyuu-shi Yahatanishi-ku,33,49,31,130,44,16,27,1974,4,,,,
40109510,40,Fukuoka-ken,40109,Kitakyuusyuu-shi Yahatanishi-ku,33,51,58,130,45,57,2,1970,8,,,,
40131010,40,Fukuoka-ken,40131,Fukuoka-shi Higashi-ku,33,38,10,130,25,38,2,1997,12,,,,
40131030,40,Fukuoka-ken,40131,Fukuoka-shi Higashi-ku,33,40,22,130,26,18,20,1983,4,,,,
40132010,40,Fukuoka-ken,40132,Fukuoka-shi Hakata-ku,33,36,26,130,25,41,5,1971,9,,,,
40132520,40,Fukuoka-ken,40132,Fukuoka-shi Hakata-ku,33,35,26,130,25,43,5,1976,3,,,,
40132530,40,Fukuoka-ken,40132,Fukuoka-shi Hakata-ku,33,36,18,130,24,37,5,1973,3,,,,
40133010,40,Fukuoka-ken,40133,Fukuoka-shi Chuuou-ku,33,35,27,130,24,4,25,1970,9,,,,
40133510,40,Fukuoka-ken,40133,Fukuoka-shi Chuuou-ku,33,35,30,130,23,55,-5,1971,1,,,,
40134010,40,Fukuoka-ken,40134,Fukuoka-shi Minami-ku,33,33,51,130,25,57,10,1997,12,,,,
40134510,40,Fukuoka-ken,40134,Fukuoka-shi Minami-ku,33,33,15,130,26,2,10,1992,12,,,,
40135020,40,Fukuoka-ken,40136,Fukuoka-shi Jyounan-ku,33,33,26,130,22,51,30,1974,3,,,,
40135060,40,Fukuoka-ken,40135,Fukuoka-shi Nishi-ku,33,35,10,130,15,10,5,2002,4,1,,,
40135510,40,Fukuoka-ken,40137,Fukuoka-shi Sawara-ku,33,35,2,130,21,35,5,1974,3,,,,
40135520,40,Fukuoka-ken,40136,Fukuoka-shi Jyounan-ku,33,34,31,130,22,21,5,1974,3,,,,
40135530,40,Fukuoka-ken,40135,Fukuoka-shi Nishi-ku,33,34,25,130,19,0,5,2002,4,1,,,
40135540,40,Fukuoka-ken,40135,Fukuoka-shi Nishi-ku,33,34,20,130,16,35,20,2001,8,8,,,
40137010,40,Fukuoka-ken,40137,Fukuoka-shi Sawara-ku,33,34,48,130,21,23,17,1983,4,,,,
40202010,40,Fukuoka-ken,40202,Oomuta-shi,33,1,48,130,26,45,4.2,1971,3,,,,
40202030,40,Fukuoka-ken,40202,Oomuta-shi,33,0,43,130,26,5,2.8,1971,3,,,,
40202050,40,Fukuoka-ken,40202,Oomuta-shi,33,1,27,130,27,20,20.9,1971,3,,,,
40202060,40,Fukuoka-ken,40202,Oomuta-shi,33,2,4,130,26,6,0.7,1971,10,,,,
40202080,40,Fukuoka-ken,40202,Oomuta-shi,33,4,21,130,28,40,18.3,1975,3,,,,
40202250,40,Fukuoka-ken,40202,Oomuta-shi,33,0,49,130,28,31,30.2,1980,3,,,,
40202510,40,Fukuoka-ken,40202,Oomuta-shi,33,1,36,130,26,38,3.7,1976,3,,,,
40203060,40,Fukuoka-ken,40203,Kurume-shi,33,18,1,130,31,8,15,1979,4,,,,
40203070,40,Fukuoka-ken,40203,Kurume-shi,33,15,16,130,28,0,8.9,2014,1,20,,,
40203100,40,Fukuoka-ken,40203,Kurume-shi,33,19,15,130,30,25,10.1,2004,4,1,,,
40203110,40,Fukuoka-ken,40203,Kurume-shi,33,20,58,130,41,25,16.5,2009,4,1,,,
40204010,40,Fukuoka-ken,40204,Noogata-shi,33,44,42,130,43,47,0,1973,6,,,,
40205010,40,Fukuoka-ken,40205,Iizuka-shi,33,36,42,130,42,0,38.2,2015,2,2,,,
40206010,40,Fukuoka-ken,40206,Tagawa-shi,33,38,1,130,46,25,47,1972,5,,,,
40210010,40,Fukuoka-ken,40210,Yame-shi,33,11,52,130,35,40,41.1,2015,2,2,,,
40214010,40,Fukuoka-ken,40214,Buzen-shi,33,36,38,131,7,51,0,1972,7,,,,
40216010,40,Fukuoka-ken,40216,Ogoori-shi,33,24,27,130,34,49,0,1977,4,,,,
40220010,40,Fukuoka-ken,40220,Munakata-shi,33,48,15,130,32,26,20,1994,4,,,,
40221010,40,Fukuoka-ken,40221,Dazaifu-shi,33,30,30,130,30,7,30,1994,4,,,,
40222010,40,Fukuoka-ken,40230,Itoshima-shi,33,33,49,130,12,31,10,1994,4,,,,
40223510,40,Fukuoka-ken,40223,Koga-shi,33,43,9,130,27,49,14.3,2018,4,1,,,
40228010,40,Fukuoka-ken,40228,Asakura-shi,33,21,36,130,49,3,56.6,2015,2,2,,,
40342010,40,Fukuoka-ken,40342,Sasaguri-machi,33,37,20,130,31,35,44.6,2015,2,2,,,
40563010,40,Fukuoka-ken,40207,Yanagawa-shi,33,9,27,130,24,59,10,1994,4,,,,
40621010,40,Fukuoka-ken,40621,Kanda-machi,33,46,34,130,58,50,0,1970,9,,,,
41201030,41,Saga-ken,41201,Saga-shi,33,15,23,130,18,31,4,1984,3,,,,
41201040,41,Saga-ken,41201,Saga-shi,33,25,40,130,16,49,400,2009,12,,,,
41201540,41,Saga-ken,41201,Saga-shi,33,16,38,130,18,33,8,2011,2,,,,
41202060,41,Saga-ken,41202,Karatsu-shi,33,25,13,129,55,10,200,1973,9,,,,
41202160,41,Saga-ken,41202,Karatsu-shi,33,26,27,129,49,8,141,2009,12,,,,
41202200,41,Saga-ken,41202,Karatsu-shi,33,27,35,129,57,19,23,2012,2,,,,
41203010,41,Saga-ken,41203,Tosu-shi,33,22,24,130,29,59,22,1974,3,,,,
41203050,41,Saga-ken,41203,Tosu-shi,33,22,45,130,31,42,25,1971,3,,,,
41204010,41,Saga-ken,41204,Taku-shi,33,17,12,130,6,40,65,1999,12,,,,
41205080,41,Saga-ken,41205,Imari-shi,33,16,30,129,53,13,4,1979,12,,,,
41205090,41,Saga-ken,41205,Imari-shi,33,18,36,129,48,44,3,1974,9,,,,
41206010,41,Saga-ken,41206,Takeo-shi,33,11,47,130,1,32,8,1990,3,,,,
41207010,41,Saga-ken,41207,Kashima-shi,33,6,11,130,6,0,5,1989,3,,,,
41209010,41,Saga-ken,41209,Ureshino-shi,33,6,5,129,58,56,72.3,2009,12,,,,
41210010,41,Saga-ken,41210,Kanzaki-shi,33,18,18,130,22,26,17,2014,1,,,,
41341010,41,Saga-ken,41341,Kiyama-cho,33,25,17,130,31,10,46.5,1985,3,,,,
41401020,41,Saga-ken,41401,Arita-cho,33,13,31,129,50,39,63,2009,12,,,,
41425010,41,Saga-ken,41425,Shiroishi-cho,33,11,5,130,8,58,16,2014,2,,,,
42201030,42,Nagasaki-ken,42201,Nagasaki-shi,32,45,24,129,51,38,26,1973,3,,,,
42201280,42,Nagasaki-ken,42201,Nagasaki-shi,32,42,23,129,51,2,4,1978,4,,,,
42201300,42,Nagasaki-ken,42201,Nagasaki-shi,32,46,29,129,57,18,5,2010,1,31,,,
42201510,42,Nagasaki-ken,42201,Nagasaki-shi,32,45,6,129,52,19,2,1972,10,,,,
42201540,42,Nagasaki-ken,42201,Nagasaki-shi,32,44,39,129,52,33,4,2010,4,1,,,
42202020,42,Nagasaki-ken,42202,Sasebo-shi,33,11,9,129,40,5,0.8,2018,4,26,,,
42202030,42,Nagasaki-ken,42202,Sasebo-shi,33,12,33,129,43,12,50,1974,4,,,,
42202140,42,Nagasaki-ken,42202,Sasebo-shi,33,8,10,129,47,54,5,1979,10,,,,
42202160,42,Nagasaki-ken,42202,Sasebo-shi,33,8,45,129,46,44,5,1999,3,,,,
42202510,42,Nagasaki-ken,42202,Sasebo-shi,33,9,27,129,45,14,15,1975,4,,,,
42202520,42,Nagasaki-ken,42202,Sasebo-shi,33,9,36,129,43,54,20,1973,4,,,,
42203010,42,Nagasaki-ken,42203,Shimabara-shi,32,47,20,130,22,29,4.1,2013,12,,,,
42204060,42,Nagasaki-ken,42204,Isahaya-shi,32,50,33,130,1,0,3,2010,2,24,,,
42205010,42,Nagasaki-ken,42205,Oomura-shi,32,53,32,129,58,20,30,2017,3,12,,,
42208040,42,Nagasaki-ken,42208,Matsuura-shi,33,20,30,129,42,38,5,1987,4,,,,
42209010,42,Nagasaki-ken,42209,Tsushima-shi,34,12,37,129,17,22,20,2007,3,16,,,
42210010,42,Nagasaki-ken,42210,Iki-shi,33,45,0,129,41,27,20,2007,3,15,,,
42211010,42,Nagasaki-ken,42211,Gotou-shi,32,41,47,128,50,24,10,2007,3,20,,,
42213010,42,Nagasaki-ken,42213,Unzen-shi,32,44,50,130,12,43,80,2008,4,1,,,
42308040,42,Nagasaki-ken,42308,Togitsu-cho,32,49,44,129,50,52,3,1979,4,,,,
42309010,42,Nagasaki-ken,42201,Nagasaki-shi,32,51,53,129,47,14,1,1979,4,,,,
42314020,42,Nagasaki-ken,42212,Saikai-shi,32,55,20,129,39,56,2,1979,4,,,,
42322060,42,Nagasaki-ken,42322,Kawatana-cho,33,3,59,129,51,28,2,1974,4,,,,
42392020,42,Nagasaki-ken,42202,Sasebo-shi,33,15,57,129,41,23,60,1987,4,,,,
43201140,43,Kumamoto-ken,43105,Kumamoto-shi Kita-ku,32,50,53,130,45,14,79,2004,3,,,,
43201150,43,Kumamoto-ken,43101,Kumamoto-shi Chuuou-ku,32,49,0,130,42,10,33,2006,3,,,,
43201160,43,Kumamoto-ken,43105,Kumamoto-shi Kita-ku,32,54,14,130,41,37,103,2015,3,2,,,
43201170,43,Kumamoto-ken,43102,Kumamoto-shi Higashi-ku,32,46,15,130,46,16,8,2015,3,2,,,
43201180,43,Kumamoto-ken,43103,Kumamoto-shi Nishi-ku,32,45,58,130,37,35,2,2015,3,,,,
43201190,43,Kumamoto-ken,43104,Kumamoto-shi Minami-ku,32,43,34,130,42,50,4,2015,3,2,,,
43201510,43,Kumamoto-ken,43101,Kumamoto-shi Chuuou-ku,32,48,15,130,42,51,15,1982,1,,,,
43201520,43,Kumamoto-ken,43101,Kumamoto-shi Chuuou-ku,32,46,56,130,44,42,10,1990,4,,,,
43202020,43,Kumamoto-ken,43202,Yatsushiro-shi,32,30,28,130,36,7,4,1974,6,,,,
43202030,43,Kumamoto-ken,43202,Yatsushiro-shi,32,31,2,130,36,45,5,1974,3,,,,
43202520,43,Kumamoto-ken,43202,Yatsushiro-shi,32,30,36,130,38,58,3.2,2002,2,1,,,
43203011,43,Kumamoto-ken,43203,Hitoyoshi-shi,32,12,23,130,45,32,113,2019,1,31,,,
43204200,43,Kumamoto-ken,43204,Arao-shi,32,58,50,130,28,2,17.4,2014,3,14,,,
43205160,43,Kumamoto-ken,43205,Minamata-shi,32,12,49,130,23,58,2,1982,8,,,,
43206020,43,Kumamoto-ken,43206,Tamana-shi,32,55,52,130,33,31,5,1995,3,,,,
43207010,43,Kumamoto-ken,43215,Amakusa-shi,32,27,38,130,11,45,5,1993,3,,,,
43208010,43,Kumamoto-ken,43208,Yamaga-shi,33,0,35,130,42,2,60,1997,3,,,,
43210010,43,Kumamoto-ken,43210,Kikuchi-shi,32,58,48,130,48,47,65,1998,4,,,,
43211050,43,Kumamoto-ken,43211,Uto-shi,32,41,5,130,39,52,5,1982,3,,,,
43212010,43,Kumamoto-ken,43212,Kamiamakusa-shi,32,30,58,130,25,58,4,2009,5,25,,,
43214011,43,Kumamoto-ken,43214,Aso-shi,32,56,19,131,6,51,536,2019,3,8,,,
43215010,43,Kumamoto-ken,43215,Amakusa-shi,32,23,3,130,7,35,115,1993,3,,,,
43215020,43,Kumamoto-ken,43215,Amakusa-shi,32,22,56,130,11,54,5,1993,3,,,,
43215030,43,Kumamoto-ken,43215,Amakusa-shi,32,19,27,130,4,18,5,1993,3,,,,
43215040,43,Kumamoto-ken,43215,Amakusa-shi,32,25,27,130,0,46,10,1993,3,,,,
43403010,43,Kumamoto-ken,43403,Oozu-machi,32,52,34,130,52,38,114,2009,5,25,,,
43443010,43,Kumamoto-ken,43443,Mashiki-machi,32,47,26,130,49,6,40,1999,4,,,,
43444010,43,Kumamoto-ken,43444,Kousa-machi,32,39,10,130,48,30,34,2009,5,25,,,
43481010,43,Kumamoto-ken,43482,Ashikita-machi,32,20,51,130,30,15,2,1973,3,,,,
43530010,43,Kumamoto-ken,43215,Amakusa-shi,32,30,53,130,9,2,30,1993,3,,,,
43531010,43,Kumamoto-ken,43531,Reihoku-machi,32,30,45,130,3,13,5,1993,3,,,,
43531020,43,Kumamoto-ken,43531,Reihoku-machi,32,31,20,130,4,51,20,2010,1,29,,,
43531030,43,Kumamoto-ken,43531,Reihoku-machi,32,28,8,130,2,24,5,1993,3,,,,
43531040,43,Kumamoto-ken,43531,Reihoku-machi,32,26,56,130,4,46,145,1993,3,,,,
43532010,43,Kumamoto-ken,43215,Amakusa-shi,32,22,17,129,59,49,5,1993,3,,,,
44201010,44,Oita-ken,44201,Oita-shi,33,11,25,131,37,25,59,2003,2,18,,,
44201050,44,Oita-ken,44201,Oita-shi,33,12,53,131,35,41,10,1970,6,,,,
44201070,44,Oita-ken,44201,Oita-shi,33,15,7,131,40,49,3,1968,6,,,,
44201080,44,Oita-ken,44201,Oita-shi,33,14,51,131,43,8,5,1968,7,,,,
44201090,44,Oita-ken,44201,Oita-shi,33,13,42,131,45,3,5,1971,3,,,,
44201100,44,Oita-ken,44201,Oita-shi,33,9,21,131,39,29,12,1976,8,,,,
44201130,44,Oita-ken,44201,Oita-shi,33,14,37,131,38,21,4,1968,8,,,,
44201340,44,Oita-ken,44201,Oita-shi,33,12,53,131,43,22,20,1978,11,,,,
44201350,44,Oita-ken,44201,Oita-shi,33,11,20,131,33,1,23,1982,7,,,,
44201360,44,Oita-ken,44201,Oita-shi,33,12,35,131,40,40,30,1983,4,,,,
44201370,44,Oita-ken,44201,Oita-shi,33,14,9,131,35,39,6,1987,4,,,,
44201510,44,Oita-ken,44201,Oita-shi,33,14,10,131,36,13,4.4,1976,4,,,,
44201520,44,Oita-ken,44201,Oita-shi,33,11,58,131,36,26,4,2000,3,,,,
44202020,44,Oita-ken,44202,Beppu-shi,33,17,18,131,29,4,88,1972,8,,,,
44203070,44,Oita-ken,44203,Nakatsu-shi,33,35,32,131,11,46,8,1992,4,,,,
44204010,44,Oita-ken,44204,Hita-shi,33,19,35,130,56,26,87.5,2001,4,1,,,
44205020,44,Oita-ken,44205,Saiki-shi,32,57,53,131,54,15,2,1972,6,,,,
44206010,44,Oita-ken,44206,Usuki-shi,33,7,35,131,48,18,3,1971,4,,,,
44207010,44,Oita-ken,44207,Tsukumi-shi,33,4,21,131,51,39,3,1974,4,,,,
44207020,44,Oita-ken,44207,Tsukumi-shi,33,4,54,131,50,13,8,1970,2,,,,
44207030,44,Oita-ken,44207,Tsukumi-shi,33,5,33,131,51,30,2,1975,4,,,,
44212010,44,Oita-ken,44212,Bungooono-shi,32,58,31,131,34,50,138,2009,7,1,,,
44213010,44,Oita-ken,44213,Yufu-shi,33,10,46,131,25,35,167.4,2014,11,30,,,
44214010,44,Oita-ken,44214,Kunisak-ishi,33,33,27,131,43,54,19,2014,11,30,,,
44341020,44,Oita-ken,44341,Hiji-machi,33,22,8,131,31,42,19,1995,3,,,,
44381010,44,Oita-ken,44201,Oita-shi,33,14,43,131,52,27,17.2,1971,11,,,,
45201040,45,Miyazaki-ken,45201,Miyazaki-shi,32,1,27,131,28,27,24.3,2013,5,1,,,
45201050,45,Miyazaki-ken,45201,Miyazaki-shi,31,55,57,131,24,39,6.6,2013,5,1,,,
45201060,45,Miyazaki-ken,45201,Miyazaki-shi,31,50,21,131,18,4,128.4,2013,5,1,,,
45201520,45,Miyazaki-ken,45201,Miyazaki-shi,31,53,53,131,25,6,19,1980,3,,,,
45201530,45,Miyazaki-ken,45201,Miyazaki-shi,31,55,52,131,22,14,10,2003,4,1,,,
45201540,45,Miyazaki-ken,45201,Miyazaki-shi,31,56,39,131,25,45,8.4,2017,4,1,,,
45202020,45,Miyazaki-ken,45202,Miyakonojyou-shi,31,45,35,131,4,53,143,1990,3,,,,
45202510,45,Miyazaki-ken,45202,Miyakonojyou-shi,31,43,12,131,3,40,155,1980,3,,,,
45203020,45,Miyazaki-ken,45203,Nobeoka-shi,32,37,0,131,40,6,36,1976,5,,,,
45203090,45,Miyazaki-ken,45203,Nobeoka-shi,32,32,57,131,40,14,30,1979,4,,,,
45203100,45,Miyazaki-ken,45203,Nobeoka-shi,32,34,44,131,39,25,18,1981,4,,,,
45203520,45,Miyazaki-ken,45203,Nobeoka-shi,32,34,24,131,41,2,4,1990,3,,,,
45204010,45,Miyazaki-ken,45204,Nichinan-shi,31,36,24,131,22,31,6,1974,3,,,,
45204030,45,Miyazaki-ken,45204,Nichinan-shi,31,35,31,131,24,6,20,1975,3,,,,
45205010,45,Miyazaki-ken,45205,Kobayashi-shi,31,58,52,130,59,52,204.9,2012,3,1,,,
45206020,45,Miyazaki-ken,45206,Hyuuga-shi,32,26,18,131,38,7,20,1974,3,,,,
45206030,45,Miyazaki-ken,45206,Hyuuga-shi,32,25,23,131,37,22,24,1973,8,,,,
45206080,45,Miyazaki-ken,45206,Hyuuga-shi,32,25,32,131,39,20,24,1980,1,,,,
45401010,45,Miyazaki-ken,45401,Takanabe-cho,32,7,50,131,30,21,10,1991,3,,,,
45403010,45,Miyazaki-ken,45403,Nishimera-son,32,13,46,131,8,43,288.5,2015,4,1,,,
45441010,45,Miyazaki-ken,45441,Takachiho-cho,32,42,20,131,18,19,312,2014,1,31,,,
46201010,46,Kagoshima-ken,46201,Kagoshima-shi,31,35,50,130,33,25,2.8,1973,12,,,,
46201130,46,Kagoshima-ken,46201,Kagoshima-shi,31,31,17,130,31,4,5,1987,9,,,,
46201220,46,Kagoshima-ken,46201,Kagoshima-shi,31,33,27,130,39,57,40,1981,2,,,,
46201260,46,Kagoshima-ken,46201,Kagoshima-shi,31,35,32,130,42,28,40,1988,2,,,,
46201270,46,Kagoshima-ken,46201,Kagoshima-shi,31,35,7,130,33,52,3,1991,4,,,,
46201520,46,Kagoshima-ken,46201,Kagoshima-shi,31,33,50,130,33,16,2,1996,3,,,,
46202040,46,Kagoshima-ken,46215,Satsumasendai-shi,31,48,52,130,10,55,20,1973,11,,,,
46202200,46,Kagoshima-ken,46215,Satsumasendai-shi,31,48,52,130,18,11,8,1981,4,,,,
46202520,46,Kagoshima-ken,46215,Satsumasendai-shi,31,49,57,130,17,37,5,1998,3,,,,
46203010,46,Kagoshima-ken,46203,Kanoya-shi,31,22,34,130,51,7,16,1975,10,,,,
46205010,46,Kagoshima-ken,46219,Ichikikushikino-shi,31,45,31,130,12,7,20,1973,12,,,,
46208010,46,Kagoshima-ken,46208,Izumi-shi,32,5,20,130,21,5,14,2013,9,2,,,
46212010,46,Kagoshima-ken,46218,Kirishima-shi,31,44,13,130,45,38,8,1985,4,,,,
46220010,46,Kagoshima-ken,46220,Minamisatsuma-shi,31,25,0,130,19,21,12,2013,9,2,,,
46302010,46,Kagoshima-ken,46201,Kagoshima-shi,31,37,2,130,38,8,30,1978,11,,,,
46302020,46,Kagoshima-ken,46201,Kagoshima-shi,31,34,11,130,36,49,20,1980,1,,,,
46321010,46,Kagoshima-ken,46201,Kagoshima-shi,31,22,34,130,32,33,52,1974,9,,,,
