date,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2015-07-13,185.083,1.0,12.958,6.958,198.042
2015-07-14,182.792,2.292,11.25,6.25,194.042
2015-07-15,185.583,4.792,16.042,11.417,201.625
2015-07-16,182.542,3.375,13.0,6.0,195.542
2015-07-17,189.083,3.708,17.833,9.417,206.917
2015-07-18,190.208,6.75,15.667,12.125,205.875
2015-07-19,188.348,4.217,19.783,10.375,208.13
2015-07-20,184.083,3.083,12.208,5.875,196.292
2015-07-21,184.792,3.208,14.542,6.417,199.333
2015-07-22,187.958,4.083,24.333,9.792,212.292
2015-07-23,183.542,4.333,16.958,7.75,200.5
2015-07-24,188.708,4.375,19.375,10.208,208.083
2015-07-25,184.417,5.083,13.083,7.125,197.5
2015-07-26,183.609,2.739,11.435,6.958,195.043
2015-07-27,183.286,3.417,12.0,12.875,195.286
2015-07-28,,4.417,,23.208,
2015-07-29,,5.875,,24.45,
2015-07-30,197.714,6.458,31.286,34.958,229.0
2015-07-31,198.333,5.458,29.208,39.25,227.542
2015-08-01,194.958,6.75,22.333,39.333,217.292
2015-08-02,191.0,5.261,25.261,42.625,216.261
2015-08-03,190.625,4.542,17.458,34.333,208.083
2015-08-04,189.417,4.583,21.458,35.952,210.875
2015-08-05,191.25,4.917,21.792,36.583,213.042
2015-08-06,186.0,4.125,20.167,14.375,206.167
2015-08-07,185.917,3.958,18.458,9.667,204.375
2015-08-08,189.333,5.667,21.083,20.917,210.417
2015-08-09,193.522,4.739,21.043,26.833,214.565
2015-08-10,192.333,6.25,19.75,26.333,212.083
2015-08-11,193.0,4.917,19.708,21.0,212.708
2015-08-12,194.0,5.375,18.792,28.0,212.792
2015-08-13,188.458,3.542,17.25,14.333,205.708
2015-08-14,189.667,3.625,15.333,6.833,205.0
2015-08-15,193.625,4.375,15.5,16.667,209.125
2015-08-16,195.609,5.13,16.217,18.375,211.826
2015-08-17,189.25,4.125,18.75,8.5,208.0
2015-08-18,193.792,5.042,23.875,13.583,217.667
2015-08-19,193.208,5.458,25.167,12.792,218.375
2015-08-20,190.333,5.292,26.625,14.833,216.958
2015-08-21,188.875,5.375,23.292,13.25,212.167
2015-08-22,188.083,4.0,15.75,10.208,203.833
2015-08-23,190.87,3.913,12.913,7.417,203.783
2015-08-24,191.792,5.375,17.542,11.958,209.333
2015-08-25,193.304,5.292,20.957,8.5,214.261
2015-08-26,192.875,3.333,21.125,7.875,214.0
2015-08-27,194.958,4.042,20.167,13.083,215.125
2015-08-28,198.5,4.583,27.5,19.5,226.0
2015-08-29,195.792,5.0,17.917,20.75,213.708
2015-08-30,191.478,3.348,14.652,7.375,206.13
2015-08-31,194.917,6.542,22.875,12.318,217.792
2015-09-01,196.583,6.333,26.0,12.708,222.583
2015-09-02,193.958,5.958,26.083,16.227,220.042
2015-09-03,201.833,8.167,32.875,18.542,234.708
2015-09-04,198.333,6.917,27.042,20.042,225.375
2015-09-05,198.917,6.458,18.167,15.292,217.083
2015-09-06,202.478,5.522,16.913,16.917,219.391
2015-09-07,193.458,5.333,15.5,7.833,208.958
2015-09-08,196.333,6.375,21.625,11.708,217.958
2015-09-09,195.227,5.348,18.5,7.875,213.727
2015-09-10,197.25,6.292,19.792,11.625,217.042
2015-09-11,198.792,4.75,19.5,11.875,218.292
2015-09-12,201.875,5.083,17.417,16.167,219.292
2015-09-13,200.565,4.696,15.304,14.625,215.87
2015-09-14,196.917,4.583,20.417,8.667,217.333
2015-09-15,199.667,5.417,18.417,15.458,218.083
2015-09-16,199.667,4.958,18.792,18.75,218.458
2015-09-17,197.571,5.875,19.286,12.75,216.857
2015-09-18,195.5,5.292,16.333,13.167,211.833
2015-09-19,195.417,5.042,14.708,10.208,210.125
2015-09-20,192.304,4.261,5.13,7.583,197.435
2015-09-21,194.083,4.708,7.625,8.708,201.708
2015-09-22,194.5,4.208,6.542,14.083,201.042
2015-09-23,197.542,4.875,9.708,20.042,207.25
2015-09-24,192.87,4.917,7.957,12.25,200.826
2015-09-25,192.0,6.167,11.583,10.375,203.583
2015-09-26,191.042,5.125,8.542,9.875,199.583
2015-09-27,191.652,4.13,10.0,11.083,201.652
2015-09-28,193.917,4.917,17.708,16.375,211.625
2015-09-29,194.208,5.125,16.417,15.0,210.625
2015-09-30,195.417,5.5,17.25,10.542,212.667
2015-10-01,202.667,6.333,27.167,18.042,229.833
2015-10-02,194.5,6.0,15.417,12.167,209.917
2015-10-03,199.417,5.083,19.083,14.375,218.5
2015-10-04,200.304,5.043,17.087,17.458,217.391
2015-10-05,195.375,4.833,15.167,10.542,210.542
2015-10-06,193.792,4.875,15.125,12.042,208.917
2015-10-07,193.522,4.583,16.217,11.087,209.739
2015-10-08,192.75,5.75,13.792,16.833,206.542
2015-10-09,202.167,8.583,22.75,31.708,224.917
2015-10-10,204.625,8.667,28.25,38.292,232.875
2015-10-11,199.217,6.304,16.391,22.875,215.609
2015-10-12,199.458,5.833,14.292,13.792,213.75
2015-10-13,196.5,5.792,13.75,13.958,210.25
2015-10-14,195.583,5.167,17.958,13.125,213.542
2015-10-15,197.042,6.542,21.333,17.375,218.375
2015-10-16,195.958,6.0,19.083,18.125,215.042
2015-10-17,194.042,4.917,16.833,15.083,210.875
2015-10-18,194.739,4.217,16.0,14.375,210.739
2015-10-19,197.375,7.042,25.5,22.083,222.875
2015-10-20,196.409,6.542,24.727,30.0,221.136
2015-10-21,199.208,7.167,23.0,38.917,222.208
2015-10-22,197.167,6.417,19.208,27.083,216.375
2015-10-23,201.083,7.125,27.833,18.792,228.917
2015-10-24,201.667,7.25,24.917,32.917,226.583
2015-10-25,193.522,3.609,7.652,11.458,201.174
2015-10-26,198.542,7.208,20.625,16.875,219.167
2015-10-27,198.417,4.667,23.625,15.458,222.042
2015-10-28,196.045,6.167,14.545,18.643,210.591
2015-10-29,196.75,5.917,17.4,15.867,214.15
2015-10-30,199.833,6.542,21.917,23.0,221.75
2015-10-31,194.458,4.958,10.917,9.083,205.375
2015-11-01,197.13,4.957,16.478,10.208,213.609
2015-11-02,197.5,7.5,24.125,17.625,221.625
2015-11-03,197.0,6.25,23.167,10.792,220.167
2015-11-04,198.542,6.833,25.75,14.375,224.292
2015-11-05,202.292,7.458,39.042,19.375,241.333
2015-11-06,198.833,7.667,30.5,21.5,229.333
2015-11-07,195.167,6.25,21.667,20.042,216.833
2015-11-08,195.435,5.0,16.826,10.792,212.261
2015-11-09,203.958,8.4,42.417,16.625,246.375
2015-11-10,194.125,4.417,21.75,5.792,215.875
2015-11-11,196.167,5.375,18.333,7.542,214.5
2015-11-12,197.333,5.458,20.083,9.5,217.417
2015-11-13,195.792,4.917,18.042,13.417,213.833
2015-11-14,191.875,3.583,13.667,4.167,205.542
2015-11-15,195.826,5.522,17.348,4.917,213.174
2015-11-16,200.5,7.167,28.292,12.292,228.792
2015-11-17,205.625,9.917,55.375,23.0,261.0
2015-11-18,198.167,7.25,30.875,11.708,229.042
2015-11-19,193.042,5.458,18.208,8.875,211.25
2015-11-20,198.042,7.0,26.792,12.625,224.833
2015-11-21,200.25,6.708,25.125,15.292,225.375
2015-11-22,201.391,6.87,26.652,16.583,228.043
2015-11-23,203.292,6.875,25.875,20.208,229.167
2015-11-24,199.833,6.625,31.625,12.333,231.458
2015-11-25,197.348,6.583,44.783,10.042,242.13
2015-11-26,200.5,6.458,23.708,10.417,224.208
2015-11-27,196.478,4.333,12.391,6.583,208.87
2015-11-28,198.458,5.625,21.292,12.0,219.75
2015-11-29,202.391,5.913,26.0,14.625,228.391
2015-11-30,205.556,8.889,26.444,25.778,232.0
2016-01-01,209.125,6.87,18.833,17.792,227.958
2016-01-02,205.25,6.417,14.792,20.125,220.042
2016-01-03,201.458,6.042,12.542,18.5,214.0
2016-01-04,205.667,6.25,17.167,19.625,222.833
2016-01-05,196.864,5.0,10.955,11.167,207.818
2016-01-06,197.75,5.542,12.375,10.042,210.125
2016-01-07,206.75,7.458,27.167,12.792,233.917
2016-01-08,198.261,4.826,13.304,7.5,211.565
2016-01-09,200.375,7.083,15.875,10.958,216.25
2016-01-10,200.5,7.625,16.542,16.667,217.042
2016-01-11,196.273,6.167,12.864,11.409,209.136
2016-01-12,197.042,6.708,9.708,13.625,206.75
2016-01-13,196.0,6.833,9.292,12.583,205.292
2016-01-14,196.208,7.208,7.667,6.458,203.875
2016-01-15,197.957,4.391,6.478,3.417,204.435
2016-01-16,198.0,5.0,9.524,6.292,207.524
2016-01-17,200.708,5.875,14.5,9.375,215.208
2016-01-18,206.292,6.542,30.5,12.375,236.792
2016-01-19,203.833,6.875,21.5,21.292,225.333
2016-01-20,204.375,6.958,19.708,20.167,224.083
2016-01-21,199.083,5.792,10.75,15.333,209.833
2016-01-22,202.0,5.696,14.826,12.292,216.826
2016-01-23,198.583,7.083,9.833,11.083,208.417
2016-01-24,199.458,6.208,12.125,8.542,211.583
2016-01-25,201.958,6.917,17.625,11.875,219.583
2016-01-26,209.667,6.958,35.708,15.25,245.375
2016-01-27,206.917,7.833,28.292,19.458,235.208
2016-01-28,201.375,5.542,23.792,16.375,225.167
2016-01-29,203.304,6.304,19.391,15.125,222.696
2016-01-30,201.792,6.042,16.75,14.75,218.542
2016-01-31,198.565,5.739,12.652,9.042,211.217
2016-02-01,203.708,8.125,23.25,15.708,226.958
2016-02-02,197.875,6.458,12.167,9.667,210.042
2016-02-03,199.292,5.75,14.542,11.583,213.833
2016-02-04,206.208,7.125,29.167,16.583,235.375
2016-02-05,205.87,7.087,24.13,13.458,230.0
2016-02-06,200.458,7.917,11.125,17.75,211.583
2016-02-07,197.682,7.125,9.409,11.333,207.091
2016-02-08,199.292,6.167,13.958,11.417,213.25
2016-02-09,203.542,7.043,25.0,12.792,228.542
2016-02-10,198.5,6.083,9.125,8.25,207.625
2016-02-11,199.792,6.792,8.375,7.75,208.167
2016-02-12,201.522,4.913,11.739,6.0,213.261
2016-02-13,201.261,5.783,15.0,12.174,216.261
2016-02-14,202.458,6.083,18.792,12.917,221.25
2016-02-15,203.0,5.375,19.542,15.667,222.542
2016-02-16,210.667,7.042,36.75,22.958,247.417
2016-02-17,209.292,8.125,41.875,23.875,251.167
2016-02-18,195.333,2.917,13.0,11.167,208.333
2016-02-19,199.565,3.696,10.348,6.458,209.913
2016-02-20,201.292,5.208,16.292,14.0,217.583
2016-02-21,197.75,5.208,8.833,11.917,206.583
2016-02-22,203.783,7.375,24.217,15.583,228.0
2016-02-23,196.792,4.583,13.958,9.5,210.75
2016-02-24,197.625,5.583,14.625,8.333,212.25
2016-02-25,203.125,5.875,19.958,14.792,223.083
2016-02-26,202.261,4.87,15.087,14.958,217.348
2016-02-27,197.625,4.375,9.083,8.792,206.708
2016-02-28,200.696,5.391,18.522,12.042,219.217
2016-03-01,201.0,5.25,19.0,13.5,220.0
2016-03-02,199.167,5.0,14.542,13.25,213.708
2016-03-03,197.25,4.875,10.833,11.792,208.083
2016-03-04,203.083,5.0,19.708,17.208,222.792
2016-03-05,204.087,5.87,14.826,19.375,218.913
2016-03-06,203.957,7.652,24.565,26.727,228.522
2016-03-07,198.417,5.833,9.542,9.5,207.958
2016-03-08,200.458,6.833,10.875,12.792,211.333
2016-03-09,199.958,8.0,12.0,17.917,211.958
2016-03-10,198.083,6.5,10.125,16.083,208.208
2016-03-11,199.375,5.917,11.042,14.5,210.417
2016-03-12,204.913,5.261,17.913,15.167,222.826
2016-03-13,202.375,6.083,20.292,17.542,222.667
2016-03-14,195.957,4.913,9.739,19.917,205.696
2016-03-15,195.958,4.292,13.667,7.111,209.625
2016-03-16,196.042,4.708,11.125,,207.167
2016-03-17,198.167,5.125,18.75,,216.917
2016-03-18,200.333,5.125,17.375,17.5,217.708
2016-03-19,206.174,7.174,19.87,26.417,226.043
2016-03-20,199.625,7.875,14.208,32.458,213.833
2016-03-21,194.125,5.458,13.208,11.292,207.333
2016-03-22,195.667,5.417,11.25,19.167,206.917
2016-03-23,202.25,7.042,25.458,20.5,227.708
2016-03-24,196.7,4.8,13.25,11.75,209.95
2016-03-25,199.083,4.458,16.75,15.25,215.833
2016-03-26,197.739,4.391,13.087,11.958,210.826
2016-03-27,195.792,5.042,11.542,11.708,207.333
2016-03-28,200.286,6.304,20.476,17.208,220.762
2016-03-29,203.75,5.708,21.75,25.292,225.5
2016-03-30,204.708,6.292,26.0,30.208,230.708
2016-03-31,196.333,5.167,12.917,17.792,209.25
2016-04-01,196.667,5.5,16.458,21.625,213.125
2016-04-02,196.167,4.625,13.75,13.0,209.917
2016-04-03,196.261,4.522,14.348,12.833,210.609
2016-04-04,196.042,5.208,15.833,8.667,211.875
2016-04-05,196.667,4.917,19.125,9.083,215.792
2016-04-06,199.375,6.25,21.958,11.875,221.333
2016-04-07,195.0,5.375,20.87,15.174,215.87
2016-04-08,196.208,5.042,19.125,11.833,215.333
2016-04-09,204.833,8.792,24.792,19.125,229.625
2016-04-10,208.864,6.565,19.273,23.417,228.136
2016-04-11,196.042,4.042,8.875,15.542,204.917
2016-04-12,199.667,5.833,19.083,21.083,218.75
2016-04-13,197.917,5.583,18.333,11.167,216.25
2016-04-14,194.958,4.958,20.958,10.542,215.917
2016-04-15,196.583,5.042,11.625,16.833,208.208
2016-04-16,199.333,5.333,15.542,14.208,214.875
2016-04-17,199.652,4.609,15.783,11.667,215.435
2016-04-18,197.375,6.375,16.875,17.458,214.25
2016-04-19,198.0,4.875,19.667,18.292,217.667
2016-04-20,198.875,4.667,15.042,14.875,213.917
2016-04-21,200.458,6.708,23.208,17.75,223.667
2016-04-22,197.833,6.833,21.958,11.667,219.792
2016-04-23,199.583,6.625,21.375,17.708,220.958
2016-04-24,198.609,5.565,11.478,30.25,210.087
2016-04-25,199.042,6.25,16.042,29.917,215.083
2016-04-26,196.609,4.917,18.478,18.417,215.087
2016-04-27,198.917,5.708,22.292,17.5,221.208
2016-04-28,192.542,4.458,13.5,6.792,206.042
2016-04-29,194.25,3.833,9.125,8.583,203.375
2016-04-30,199.375,6.917,14.625,12.875,214.0
2016-05-01,203.304,7.87,16.304,22.75,219.609
2016-05-02,198.348,6.125,14.783,21.583,213.13
2016-05-03,200.458,3.875,12.0,13.625,212.458
2016-05-04,196.75,3.792,8.625,18.25,205.375
2016-05-05,198.75,6.958,8.875,16.417,207.625
2016-05-06,203.958,5.167,16.708,14.208,220.667
2016-05-07,199.565,4.25,13.261,18.375,212.826
2016-05-08,199.0,4.87,11.609,33.292,210.609
2016-05-09,196.375,4.75,15.625,17.0,212.0
2016-05-10,205.125,8.75,34.0,14.167,239.125
2016-05-11,193.708,5.0,18.75,9.609,212.458
2016-05-12,198.833,4.708,21.208,17.375,220.042
2016-05-13,198.917,6.042,21.958,17.917,220.875
2016-05-14,195.667,4.833,13.542,19.375,209.208
2016-05-15,194.13,4.826,12.043,19.083,206.174
2016-05-16,194.042,4.708,16.333,12.958,210.375
2016-05-17,194.125,5.292,11.917,15.917,206.042
2016-05-18,196.875,5.958,16.167,21.0,213.042
2016-05-19,198.792,6.833,19.125,19.208,217.917
2016-05-20,198.75,7.792,20.458,21.667,219.208
2016-05-21,196.125,6.083,13.333,23.375,209.458
2016-05-22,195.304,5.087,11.435,23.333,206.739
2016-05-23,199.958,6.583,21.917,28.708,221.875
2016-05-24,199.043,8.667,23.522,28.217,222.565
2016-05-25,198.375,7.292,22.083,28.318,220.458
2016-05-26,193.833,5.375,16.208,15.333,210.042
2016-05-27,195.833,5.667,17.167,27.833,213.0
2016-05-28,200.125,7.125,20.375,30.208,220.5
2016-05-29,199.565,5.87,16.478,23.125,216.043
2016-05-30,195.083,5.542,16.5,8.958,211.583
2016-05-31,197.208,4.208,16.875,15.792,214.083
2016-06-01,195.375,4.292,11.75,17.826,207.125
2016-06-02,193.833,3.5,10.208,7.833,204.042
2016-06-03,195.583,5.292,12.542,8.917,208.125
2016-06-04,202.417,4.792,18.667,14.958,221.083
2016-06-05,192.783,3.739,11.957,6.583,204.739
2016-06-06,193.542,4.208,15.417,16.25,208.958
2016-06-07,192.478,5.083,19.0,13.25,211.478
2016-06-08,192.083,4.875,16.75,11.708,208.833
2016-06-09,191.25,4.292,17.042,10.833,208.292
2016-06-10,193.042,4.917,18.208,14.5,211.25
2016-06-11,192.292,6.375,13.375,15.25,205.667
2016-06-12,192.174,3.957,13.174,10.333,205.348
2016-06-13,190.609,5.458,16.217,8.375,206.826
2016-06-14,195.042,6.042,20.083,18.75,215.125
2016-06-15,196.125,5.708,18.667,12.167,214.792
2016-06-16,195.917,5.75,22.083,9.5,218.0
2016-06-17,198.542,5.25,20.458,20.0,219.0
2016-06-18,201.208,5.583,17.167,19.833,218.375
2016-06-19,201.13,7.565,18.522,19.458,219.652
2016-06-20,200.417,4.708,21.292,21.417,221.708
2016-06-21,189.435,4.217,18.043,8.458,207.478
2016-06-22,197.083,6.417,25.083,21.292,222.167
2016-06-23,192.542,5.417,17.292,11.25,209.833
2016-06-24,199.583,7.083,25.417,17.667,225.0
2016-06-25,194.042,4.917,12.875,10.25,206.917
2016-06-26,195.522,3.783,13.217,15.708,208.739
2016-06-27,200.042,6.042,17.292,21.583,217.333
2016-06-28,196.917,5.417,22.375,12.333,219.292
2016-06-29,206.905,7.917,29.238,16.583,236.143
2016-06-30,196.783,5.167,26.174,14.167,222.957
2016-07-01,193.13,4.583,21.0,17.875,214.13
2016-07-02,190.75,5.917,15.0,10.375,205.75
2016-07-03,183.87,6.522,11.652,11.375,195.522
2016-07-04,184.542,4.458,16.0,15.583,200.542
2016-07-05,187.792,4.708,18.208,13.042,206.0
2016-07-06,188.043,5.217,15.217,9.909,203.261
2016-07-07,185.417,4.167,14.292,12.083,199.708
2016-07-08,191.375,6.792,22.25,19.667,213.625
2016-07-09,187.833,3.75,16.833,8.0,204.667
2016-07-10,190.261,5.478,17.174,14.25,207.435
2016-07-11,189.292,4.667,18.583,19.292,207.875
2016-07-12,187.455,5.208,18.636,15.542,206.091
2016-07-13,186.167,7.917,15.5,13.917,201.667
2016-07-14,193.25,6.667,21.333,14.125,214.583
2016-07-15,195.167,5.083,17.5,8.75,212.667
2016-07-16,196.0,5.042,15.5,11.875,211.5
2016-07-17,200.783,5.391,17.217,20.292,218.0
2016-07-18,196.375,4.042,12.75,13.833,209.125
2016-07-19,198.375,5.0,15.917,17.583,214.292
2016-07-20,195.043,4.652,17.0,12.542,212.043
2016-07-21,194.0,5.0,17.042,12.958,211.042
2016-07-22,193.875,5.0,17.75,13.083,211.625
2016-07-23,191.042,4.167,14.208,8.292,205.25
2016-07-24,191.217,5.217,5.478,10.542,196.696
2016-07-25,195.0,6.5,7.042,14.333,202.042
2016-07-26,193.958,6.417,6.667,12.25,200.625
2016-07-27,205.182,6.292,15.727,12.083,220.909
2016-07-28,189.077,4.708,6.154,8.167,195.231
2016-07-29,191.583,3.958,7.833,10.167,199.417
2016-07-30,190.833,4.875,7.042,10.667,197.875
2016-07-31,192.522,6.304,13.435,11.75,205.957
2016-08-01,192.125,4.667,16.667,22.542,208.792
2016-08-02,195.375,5.0,19.917,21.625,215.292
2016-08-03,197.609,5.174,22.0,22.542,219.609
2016-08-04,195.958,5.917,18.917,24.0,214.875
2016-08-05,194.75,5.583,18.458,24.458,213.208
2016-08-06,192.25,5.917,20.583,16.792,212.833
2016-08-07,188.957,4.217,15.826,13.042,204.783
2016-08-08,189.042,5.583,18.208,15.167,207.25
2016-08-09,194.583,4.75,18.542,18.125,213.125
2016-08-10,194.417,5.375,18.0,11.727,212.417
2016-08-11,196.375,4.667,16.25,8.913,212.625
2016-08-12,197.042,4.875,15.917,16.375,212.958
2016-08-13,194.625,5.875,13.375,16.292,208.0
2016-08-14,195.522,4.87,15.217,14.875,210.739
2016-08-15,199.409,5.304,19.864,21.625,219.273
2016-08-16,194.25,5.25,13.75,19.667,208.0
2016-08-17,193.917,4.958,19.583,13.5,213.5
2016-08-18,191.0,5.375,19.083,13.292,210.083
2016-08-19,190.958,5.542,18.125,21.0,209.083
2016-08-20,185.917,4.542,16.958,22.217,202.875
2016-08-21,182.174,3.522,17.217,10.476,199.391
2016-08-22,185.583,3.583,16.375,3.05,201.958
2016-08-23,193.625,3.792,12.917,6.375,206.542
2016-08-24,194.0,4.458,16.292,10.333,210.292
2016-08-25,190.833,3.625,14.583,8.208,205.417
2016-08-26,192.696,3.652,15.217,8.792,207.913
2016-08-27,196.125,3.833,11.708,5.042,207.833
2016-08-28,196.348,4.0,13.87,6.167,210.217
2016-08-29,198.083,5.833,22.542,8.708,220.625
2016-08-30,198.75,3.875,11.292,7.708,210.042
2016-08-31,199.381,2.435,10.905,10.696,210.286
2016-09-01,206.625,6.833,21.583,21.5,228.208
2016-09-02,205.292,6.042,19.917,21.625,225.208
2016-09-03,197.042,5.0,14.833,10.208,211.875
2016-09-04,190.13,3.696,11.348,6.0,201.478
2016-09-05,197.458,5.875,18.375,8.917,215.833
2016-09-06,197.375,5.875,24.0,11.875,221.375
2016-09-07,190.792,4.125,19.25,10.625,210.042
2016-09-08,194.292,5.5,15.792,9.391,210.083
2016-09-09,194.125,5.667,14.25,14.25,208.375
2016-09-10,193.542,5.292,15.0,9.917,208.542
2016-09-11,195.217,4.261,10.913,13.333,206.13
2016-09-12,198.696,6.0,13.348,19.333,212.043
2016-09-13,193.667,6.4,16.917,8.208,210.583
2016-09-14,193.292,6.458,16.625,10.333,209.917
2016-09-15,193.375,6.333,13.792,9.667,207.167
2016-09-16,196.5,5.375,16.917,14.042,213.417
2016-09-17,194.625,5.5,15.292,14.0,209.917
2016-09-18,188.391,4.13,10.652,4.792,199.043
2016-09-19,193.375,4.25,15.5,9.0,208.875
2016-09-20,190.75,4.542,13.333,6.25,204.083
2016-09-21,194.333,6.542,20.208,9.833,214.542
2016-09-22,194.75,5.125,17.542,6.042,212.292
2016-09-23,191.917,5.375,16.875,7.783,208.792
2016-09-24,197.5,6.0,19.875,11.435,217.375
2016-09-25,191.609,5.13,15.174,9.136,206.783
2016-09-26,191.708,6.417,20.0,11.792,211.708
2016-09-27,192.75,5.667,20.167,10.708,212.917
2016-09-28,195.739,6.087,23.435,11.8,219.174
2016-09-29,194.708,7.375,18.583,8.0,213.292
2016-09-30,197.292,8.25,20.833,14.75,218.125
2016-10-01,199.25,7.958,19.458,11.458,218.708
2016-10-02,199.826,5.652,21.043,16.958,220.87
2016-10-03,199.167,7.125,26.458,16.125,225.625
2016-10-04,196.167,6.333,29.917,13.958,226.083
2016-10-05,194.958,4.333,19.792,13.783,214.75
2016-10-06,193.167,5.167,16.958,10.5,210.125
2016-10-07,198.75,6.708,20.083,13.708,218.833
2016-10-08,194.833,6.0,15.167,7.583,210.0
2016-10-09,194.174,4.304,11.696,6.167,205.87
2016-10-10,195.083,4.625,9.542,5.833,204.625
2016-10-11,195.25,5.917,15.292,10.391,210.542
2016-10-12,197.174,6.348,15.435,12.25,212.609
2016-10-13,194.375,6.458,14.125,10.375,208.5
2016-10-14,199.708,8.417,24.667,13.375,224.375
2016-10-15,199.458,8.208,20.375,14.958,219.833
2016-10-16,196.435,5.261,12.435,11.792,208.87
2016-10-17,195.375,5.5,18.083,9.0,213.458
2016-10-18,194.375,5.708,22.542,10.792,216.917
2016-10-19,196.667,5.5,20.458,16.5,217.125
2016-10-20,193.833,5.375,15.417,19.458,209.25
2016-10-21,193.167,4.958,11.0,11.375,204.167
2016-10-22,199.292,7.292,22.458,16.083,221.75
2016-10-23,194.913,4.261,10.565,7.958,205.478
2016-10-24,194.292,4.667,12.5,8.083,206.792
2016-10-25,198.375,6.125,20.958,10.375,219.333
2016-10-26,199.304,6.261,22.348,13.0,221.652
2016-10-27,194.917,5.292,14.958,11.208,209.875
2016-10-28,199.708,7.208,24.292,16.5,224.0
2016-10-29,195.542,5.042,10.0,9.708,205.542
2016-10-30,198.0,5.739,14.652,13.083,212.652
2016-10-31,199.958,7.167,21.792,16.25,221.75
2016-11-01,196.043,5.667,16.0,13.043,212.043
2016-11-02,198.542,7.625,19.0,10.375,217.542
2016-11-03,199.125,7.125,19.417,12.75,218.542
2016-11-04,200.667,7.625,22.0,20.833,222.667
2016-11-05,202.667,9.0,23.625,26.625,226.292
2016-11-06,203.522,7.0,17.261,23.625,220.783
2016-11-07,204.25,7.792,25.042,22.417,229.292
2016-11-08,203.783,8.783,35.913,23.375,239.696
2016-11-09,195.833,6.0,10.333,8.042,206.167
2016-11-10,199.083,7.417,17.833,10.708,216.917
2016-11-11,199.25,7.708,23.833,14.0,223.083
2016-11-12,202.542,8.208,20.792,20.958,223.333
2016-11-13,205.609,6.913,19.826,21.583,225.435
2016-11-14,202.0,7.125,24.542,20.125,226.542
2016-11-15,199.667,5.667,20.208,15.667,219.875
2016-11-16,196.458,5.5,14.375,12.458,210.833
2016-11-17,201.792,6.833,23.417,16.375,225.208
2016-11-18,202.208,7.542,25.917,18.667,228.125
2016-11-19,207.042,8.625,33.292,18.75,240.333
2016-11-20,211.0,9.348,31.609,18.042,242.609
2016-11-21,203.042,8.083,27.0,18.583,230.042
2016-11-22,201.696,7.522,24.348,18.333,226.043
2016-11-23,196.333,3.917,9.167,3.667,205.5
2016-11-24,198.625,6.208,14.958,8.083,213.583
2016-11-25,202.458,7.125,26.458,10.583,228.917
2016-11-26,200.083,6.875,19.917,11.833,220.0
2016-11-27,197.304,5.304,13.609,7.0,210.913
2016-11-28,197.708,7.125,11.708,15.0,209.417
2016-11-29,198.625,6.792,18.25,13.522,216.875
2016-11-30,199.833,6.583,19.083,14.958,218.917
2016-12-01,201.5,6.625,22.208,17.542,223.708
2016-12-02,198.125,5.25,18.25,13.708,216.375
2016-12-03,207.167,8.958,30.417,18.5,237.583
2016-12-04,203.87,7.217,23.565,21.083,227.435
2016-12-05,201.0,8.667,19.5,17.417,220.5
2016-12-06,199.0,7.565,13.87,19.792,212.87
2016-12-07,201.917,7.625,21.125,11.875,223.042
2016-12-08,203.333,9.083,24.708,15.917,228.042
2016-12-09,205.208,10.583,28.0,23.042,233.208
2016-12-10,198.875,7.25,13.333,11.125,212.208
2016-12-11,200.304,5.783,12.783,7.292,213.087
2016-12-12,205.25,7.792,24.75,14.083,230.0
2016-12-13,200.625,5.833,19.667,10.917,220.292
2016-12-14,195.75,4.958,13.333,7.409,209.083
2016-12-15,199.542,7.875,22.0,9.583,221.542
2016-12-16,199.875,6.625,17.042,9.292,216.917
2016-12-17,206.042,8.667,23.458,15.25,229.5
2016-12-18,208.304,7.13,27.478,19.958,235.783
2016-12-19,211.125,10.0,54.25,29.792,265.375
2016-12-20,213.917,12.0,54.917,31.042,268.833
2016-12-21,208.174,8.043,36.783,21.667,244.957
2016-12-22,201.625,5.333,27.375,15.792,229.0
2016-12-23,198.375,4.0,11.75,7.417,210.125
2016-12-24,199.292,5.083,13.875,7.5,213.167
2016-12-25,202.087,5.652,17.043,7.375,219.13
2016-12-26,202.917,7.542,24.917,12.125,227.833
2016-12-27,197.25,6.292,18.667,7.75,215.917
2016-12-28,196.708,6.208,10.125,5.167,206.833
2016-12-29,201.25,7.042,14.708,10.25,215.958
2016-12-30,202.625,7.0,13.0,8.458,215.625
2016-12-31,209.417,7.792,19.833,13.292,229.25
2017-01-01,,6.125,,9.667,
2017-01-02,,6.5,,9.083,
2017-01-03,,5.667,,10.5,
2017-01-04,,5.708,,4.708,
2017-01-05,,8.435,,9.958,
2017-01-06,,8.125,,11.042,
2017-01-07,,5.217,,8.042,
2017-01-08,,4.333,,7.25,
2017-01-09,,7.083,,13.708,
2017-01-10,,9.261,,15.409,
2017-01-11,,6.75,,9.542,
2017-01-12,,6.5,,8.25,
2017-01-13,,7.625,,11.708,
2017-01-14,,6.0,,9.083,
2017-01-15,,7.391,,16.583,
2017-01-16,,9.75,,27.208,
2017-01-17,,6.625,,17.0,
2017-01-18,,5.875,,14.083,
